CAN Message; 0x77:00d45f2734a1598c
1739209760.4023235;-38.13080360867914
1739209760.4023292;-45.120503652039325
1739209760.402335;-35.57807855764607
1739209760.4023407;-38.13080360867914
1739209760.4023464;-45.120503652039325
1739209760.402352;-45.120503652039325
1739209760.4023578;-38.13080360867914
1739209760.4023635;-38.13080360867914
1739209760.4023693;-38.13080360867914
1739209760.402375;-38.13080360867914
1739209760.4023807;-45.120503652039325
1739209760.4023864;-33.981070128970906
1739209760.402392;-33.981070128970906
1739209760.4023976;-38.13080360867914
1739209760.4024034;-38.13080360867914
1739209760.402409;-38.13080360867914
1739209760.4024148;-45.120503652039325
1739209760.4024205;-45.120503652039325
1739209760.4024262;-38.13080360867914
1739209760.402432;-35.57807855764607
1739209760.4024377;-45.120503652039325
1739209760.4024434;-45.120503652039325
1739209760.4024491;-38.13080360867914
1739209760.4024549;-38.13080360867914
1739209760.4024606;-33.981070128970906
1739209760.4024663;-45.120503652039325
1739209760.402472;-38.13080360867914
1739209760.4024777;-38.13080360867914
1739209760.4024835;-35.57807855764607
1739209760.402489;-38.13080360867914
1739209760.4024947;-45.120503652039325
1739209760.4025004;-45.120503652039325
1739209760.402506;-38.13080360867914
1739209760.4025118;-45.120503652039325
1739209760.4025176;-45.120503652039325
1739209760.4025233;-35.57807855764607
1739209760.402529;-38.13080360867914
1739209760.4025347;-45.120503652039325
1739209760.4025404;-38.13080360867914
1739209760.4025462;-38.13080360867914
1739209760.402552;-38.13080360867914
1739209760.4025576;-45.120503652039325
1739209760.4025633;-38.13080360867914
1739209760.402569;-38.13080360867914
1739209760.4025745;-38.13080360867914
1739209760.4025803;-45.120503652039325
1739209760.402586;-45.120503652039325
1739209760.4025917;-45.120503652039325
1739209760.4025974;-38.13080360867914
1739209760.4026031;-35.57807855764607
1739209760.4026089;-38.13080360867914
1739209760.4026146;-38.13080360867914
1739209760.4026203;-45.120503652039325
1739209760.402626;-45.120503652039325
1739209760.4026318;-45.120503652039325
1739209760.4026375;-33.981070128970906
1739209760.4026432;-45.120503652039325
1739209760.402649;-45.120503652039325
1739209760.4026546;-45.120503652039325
1739209760.4026604;-45.120503652039325
1739209760.402666;-38.13080360867914
1739209760.4026716;-45.120503652039325
1739209760.4026773;-38.13080360867914
1739209760.402683;-38.13080360867914
1739209760.4026887;-35.57807855764607
1739209760.4026945;-32.816014438256545
1739209760.4027002;-45.120503652039325
1739209760.402706;-45.120503652039325
1739209760.4027116;-38.13080360867914
1739209760.4027174;-33.981070128970906
1739209760.402723;-45.120503652039325
1739209760.4027288;-38.13080360867914
1739209760.4027345;-38.13080360867914
1739209760.4027402;-45.120503652039325
1739209760.402746;-45.120503652039325
1739209760.4027517;-38.13080360867914
1739209760.4027572;-45.120503652039325
1739209760.402763;-45.120503652039325
1739209760.4027686;-45.120503652039325
1739209760.4027743;-45.120503652039325
1739209760.40278;-38.13080360867914
1739209760.4027858;-45.120503652039325
1739209760.4027915;-38.13080360867914
1739209760.4027972;-38.13080360867914
1739209760.402803;-38.13080360867914
1739209760.4028087;-45.120503652039325
1739209760.4028144;-45.120503652039325
1739209760.40282;-45.120503652039325
1739209760.4028258;-38.13080360867914
1739209760.4028316;-35.57807855764607
1739209760.4028373;-38.13080360867914
1739209760.402843;-45.120503652039325
1739209760.4028487;-45.120503652039325
1739209760.4028542;-45.120503652039325
1739209760.40286;-38.13080360867914
1739209760.4028656;-38.13080360867914
1739209760.4028714;-45.120503652039325
1739209760.402877;-45.120503652039325
1739209760.4028828;-45.120503652039325
1739209760.4028885;-45.120503652039325
1739209760.4028943;-35.57807855764607
1739209760.4029;-35.57807855764607
1739209760.4029057;-38.13080360867914
1739209760.4029114;-35.57807855764607
1739209760.4029171;-38.13080360867914
1739209760.4029229;-30.49652367304973
1739209760.4029286;-38.13080360867914
1739209760.4029343;-45.120503652039325
1739209760.4029398;-45.120503652039325
1739209760.4029455;-38.13080360867914
1739209760.4029512;-45.120503652039325
1739209760.402957;-38.13080360867914
1739209760.4029627;-45.120503652039325
1739209760.4029684;-33.981070128970956
1739209760.4029741;-45.120503652039325
1739209760.4029799;-38.13080360867914
1739209760.4029856;-45.120503652039325
1739209760.4029913;-45.120503652039325
1739209760.402997;-38.13080360867914
1739209760.4030027;-38.13080360867914
1739209760.4030085;-38.13080360867914
1739209760.4030142;-38.13080360867914
1739209760.40302;-38.13080360867914
1739209760.4030256;-45.120503652039325
1739209760.4030313;-45.120503652039325
1739209760.4030368;-38.13080360867914
1739209760.4030426;-45.120503652039325
1739209760.4030483;-38.13080360867914
1739209760.403054;-38.13080360867914
1739209760.4030597;-45.120503652039325
1739209760.4030654;-38.13080360867914
1739209760.4030712;-38.13080360867914
1739209760.403077;-45.120503652039325
1739209760.4030826;-45.120503652039325
1739209760.4030883;-38.13080360867914
1739209760.403094;-38.13080360867914
1739209760.4030998;-38.13080360867914
1739209760.4031055;-38.13080360867914
1739209760.4031112;-45.120503652039325
1739209760.403117;-45.120503652039325
1739209760.4031224;-45.120503652039325
1739209760.4031281;-45.120503652039325
1739209760.4031339;-45.120503652039325
1739209760.4031396;-45.120503652039325
1739209760.4031453;-45.120503652039325
1739209760.403151;-31.141103565318915
1739209760.4031568;-35.57807855764607
1739209760.4031625;-38.13080360867914
1739209760.4031682;-38.13080360867914
1739209760.403174;-38.13080360867914
1739209760.4031796;-38.13080360867914
1739209760.4031854;-38.13080360867914
1739209760.403191;-38.13080360867914
1739209760.4031968;-32.81601443825658
1739209760.4032025;-33.981070128970906
1739209760.4032083;-31.141103565318915
1739209760.403214;-38.13080360867914
1739209760.4032195;-45.120503652039325
1739209760.4032252;-45.120503652039325
1739209760.403231;-38.13080360867914
1739209760.4032366;-45.120503652039325
1739209760.4032423;-28.992665084841942
1739209760.403248;-31.141103565318915
1739209760.4032538;-38.13080360867914
1739209760.4032595;-38.13080360867914
1739209760.4032652;-38.13080360867914
1739209760.403271;-38.13080360867914
1739209760.4032767;-38.13080360867914
1739209760.4032824;-45.120503652039325
1739209760.4032881;-38.13080360867914
1739209760.4032938;-31.141103565318915
1739209760.4032996;-38.13080360867914
1739209760.403305;-45.120503652039325
1739209760.4033108;-38.13080360867914
1739209760.4033165;-38.13080360867914
1739209760.4033222;-35.57807855764607
1739209760.403328;-45.120503652039325
1739209760.4033337;-33.981070128970906
1739209760.4033394;-33.981070128970906
1739209760.403345;-38.13080360867914
1739209760.4033508;-45.120503652039325
1739209760.4033566;-38.13080360867914
1739209760.4033623;-38.13080360867914
1739209760.403368;-38.13080360867914
1739209760.4033737;-38.13080360867914
1739209760.4033794;-35.57807855764607
1739209760.4033852;-38.13080360867914
1739209760.403391;-38.13080360867914
1739209760.4033966;-45.120503652039325
1739209760.403402;-45.120503652039325
1739209760.4034078;-35.57807855764607
1739209760.4034135;-38.13080360867914
1739209760.4034193;-38.13080360867914
1739209760.403425;-38.13080360867914
1739209760.4034307;-38.13080360867914
1739209760.4034364;-45.120503652039325
1739209760.4034421;-38.13080360867914
1739209760.4034479;-38.13080360867914
1739209760.4034536;-45.120503652039325
1739209760.4034593;-45.120503652039325
1739209760.403465;-45.120503652039325
1739209760.4034708;-33.981070128970906
1739209760.4034765;-33.981070128970906
1739209760.4034822;-45.120503652039325
1739209760.4034877;-38.13080360867914
1739209760.4034934;-38.13080360867914
1739209760.4034991;-38.13080360867914
1739209760.4035048;-38.13080360867914
1739209760.4035106;-38.13080360867914
1739209760.4035163;-38.13080360867914
1739209760.403522;-38.13080360867914
1739209760.4035277;-38.13080360867914
1739209760.4035335;-35.57807855764607
1739209760.4035392;-38.13080360867914
1739209760.403545;-45.120503652039325
1739209760.4035506;-45.120503652039325
1739209760.4035563;-33.981070128970906
1739209760.403562;-38.13080360867914
1739209760.4035678;-33.981070128970906
1739209760.4035735;-38.13080360867914
1739209760.4035792;-38.13080360867914
1739209760.4035847;-38.13080360867914
1739209760.4035904;-38.13080360867914
1739209760.4035962;-38.13080360867914
1739209760.403602;-45.120503652039325
1739209760.4036076;-45.120503652039325
1739209760.4036133;-33.981070128970906
1739209760.403619;-35.57807855764607
1739209760.4036248;-35.57807855764607
1739209760.4036305;-31.141103565318893
1739209760.4036362;-38.13080360867914
1739209760.403642;-45.120503652039325
1739209760.4036477;-35.57807855764607
1739209760.4036534;-38.13080360867914
1739209760.403659;-45.120503652039325
1739209760.4036648;-35.57807855764607
1739209760.4036703;-45.120503652039325
1739209760.403676;-45.120503652039325
1739209760.4036818;-38.13080360867914
1739209760.4036875;-38.13080360867914
1739209760.4036932;-45.120503652039325
1739209760.403699;-45.120503652039325
1739209760.4037046;-45.120503652039325
1739209760.4037104;-32.816014438256545
1739209760.403716;-45.120503652039325
1739209760.4037218;-45.120503652039325
1739209760.4037275;-45.120503652039325
1739209760.4037333;-35.57807855764607
1739209760.403739;-45.120503652039325
1739209760.4037447;-45.120503652039325
1739209760.4037504;-45.120503652039325
1739209760.4037561;-45.120503652039325
1739209760.4037619;-38.13080360867914
1739209760.4037673;-45.120503652039325
1739209760.403773;-38.13080360867914
1739209760.4037788;-45.120503652039325
1739209760.4037845;-45.120503652039325
1739209760.4037902;-45.120503652039325
1739209760.403796;-38.13080360867914
1739209760.4038017;-35.57807855764607
1739209760.4038074;-38.13080360867914
1739209760.4038131;-45.120503652039325
1739209760.4038188;-45.120503652039325
1739209760.4038246;-35.57807855764607
1739209760.4038303;-45.120503652039325
1739209760.403836;-45.120503652039325
1739209760.4038417;-45.120503652039325
1739209760.4038475;-45.120503652039325
1739209760.403853;-38.13080360867914
1739209760.4038587;-45.120503652039325
1739209760.4038644;-45.120503652039325
1739209760.40387;-45.120503652039325
1739209760.4038758;-38.13080360867914
1739209760.4038815;-35.57807855764607
1739209760.4038873;-45.120503652039325
1739209760.403893;-45.120503652039325
1739209760.4038987;-38.13080360867914
1739209760.4039044;-38.13080360867914
1739209760.4039102;-33.981070128970906
1739209760.403916;-33.981070128970906
1739209760.4039216;-33.981070128970906
1739209760.4039273;-38.13080360867914
1739209760.403933;-38.13080360867914
1739209760.4039388;-32.816014438256545
1739209760.4039445;-38.13080360867914
1739209760.40395;-45.120503652039325
1739209760.4039557;-45.120503652039325
1739209760.4039614;-45.120503652039325
1739209760.4039671;-38.13080360867914
1739209760.4039729;-38.13080360867914
1739209760.4039786;-45.120503652039325
1739209760.4039843;-38.13080360867914
1739209760.40399;-45.120503652039325
1739209760.4039958;-45.120503652039325
1739209760.4040015;-45.120503652039325
1739209760.4040072;-45.120503652039325
1739209760.404013;-45.120503652039325
1739209760.4040186;-45.120503652039325
1739209760.4040244;-38.13080360867914
1739209760.40403;-26.991370085610722
1739209760.4040356;-33.981070128970906
1739209760.4040413;-38.13080360867914
1739209760.404047;-45.120503652039325
1739209760.4040527;-45.120503652039325
1739209760.4040585;-45.120503652039325
1739209760.4040642;-45.120503652039325
1739209760.40407;-45.120503652039325
1739209760.4040756;-33.981070128970956
1739209760.4040813;-45.120503652039325
1739209760.4040852;-45.120503652039325
1739209760.4040892;-45.120503652039325
1739209760.404093;-45.120503652039325
1739209760.4040968;-45.120503652039325
1739209760.404101;-45.120503652039325
1739209760.4041047;-33.981070128970906
1739209760.4041085;-26.991370085610722
1739209760.4041126;-33.981070128970906
1739209760.4041164;-45.120503652039325
1739209760.4041202;-38.13080360867914
1739209760.4041243;-38.13080360867914
1739209760.404128;-38.13080360867914
1739209760.404132;-45.120503652039325
1739209760.404136;-38.13080360867914
1739209760.4041398;-45.120503652039325
1739209760.4041436;-45.120503652039325
1739209760.4041476;-45.120503652039325
1739209760.4041514;-33.981070128970906
1739209760.4041553;-38.13080360867914
1739209760.4041593;-45.120503652039325
1739209760.4041631;-45.120503652039325
1739209760.404167;-38.13080360867914
1739209760.404171;-35.57807855764607
1739209760.4041748;-38.13080360867914
1739209760.4041786;-45.120503652039325
1739209760.4041827;-38.13080360867914
1739209760.4041865;-32.816014438256545
1739209760.4041903;-38.13080360867914
1739209760.4041944;-45.120503652039325
1739209760.4041982;-38.13080360867914
1739209760.404202;-32.816014438256545
1739209760.404206;-38.13080360867914
1739209760.4042099;-45.120503652039325
1739209760.4042137;-33.981070128970906
1739209760.4042177;-38.13080360867914
1739209760.4042215;-38.13080360867914
1739209760.4042253;-38.13080360867914
1739209760.4042294;-38.13080360867914
1739209760.4042332;-38.13080360867914
1739209760.404237;-45.120503652039325
1739209760.404241;-45.120503652039325
1739209760.404245;-45.120503652039325
1739209760.4042487;-38.13080360867914
1739209760.4042528;-45.120503652039325
1739209760.4042566;-38.13080360867914
1739209760.4042604;-45.120503652039325
1739209760.4042645;-31.141103565318915
1739209760.4042683;-28.992665084841942
1739209760.4042723;-38.13080360867914
1739209760.4042761;-45.120503652039325
1739209760.40428;-38.13080360867914
1739209760.404284;-35.57807855764607
1739209760.4042878;-38.13080360867914
1739209760.4042916;-45.120503652039325
1739209760.4042957;-38.13080360867914
1739209760.4042995;-31.141103565318915
1739209760.4043033;-33.981070128970906
1739209760.4043074;-45.120503652039325
1739209760.4043112;-45.120503652039325
1739209760.404315;-45.120503652039325
1739209760.404319;-38.13080360867914
1739209760.4043229;-38.13080360867914
1739209760.4043267;-38.13080360867914
1739209760.4043307;-38.13080360867914
1739209760.4043345;-45.120503652039325
1739209760.4043384;-45.120503652039325
1739209760.4043424;-45.120503652039325
1739209760.4043462;-45.120503652039325
1739209760.40435;-45.120503652039325
1739209760.404354;-38.13080360867914
1739209760.404358;-35.57807855764607
1739209760.4043617;-38.13080360867914
1739209760.4043658;-45.120503652039325
1739209760.4043696;-33.981070128970906
1739209760.4043734;-30.49652367304973
1739209760.4043775;-38.13080360867914
1739209760.4043813;-45.120503652039325
1739209760.404385;-45.120503652039325
1739209760.4043891;-38.13080360867914
1739209760.404393;-33.981070128970906
1739209760.4043968;-38.13080360867914
1739209760.4044008;-45.120503652039325
1739209760.4044046;-38.13080360867914
1739209760.4044085;-38.13080360867914
1739209760.4044125;-38.13080360867914
1739209760.4044163;-45.120503652039325
1739209760.4044201;-38.13080360867914
1739209760.4044242;-38.13080360867914
1739209760.404428;-45.120503652039325
1739209760.4044318;-38.13080360867914
1739209760.4044359;-38.13080360867914
1739209760.4044397;-38.13080360867914
1739209760.4044435;-45.120503652039325
1739209760.4044476;-45.120503652039325
1739209760.4044514;-45.120503652039325
1739209760.4044552;-33.981070128970906
1739209760.4044592;-38.13080360867914
1739209760.404463;-45.120503652039325
1739209760.4044669;-45.120503652039325
1739209760.404471;-45.120503652039325
1739209760.4044747;-45.120503652039325
1739209760.4044785;-38.13080360867914
1739209760.4044826;-38.13080360867914
1739209760.4044864;-45.120503652039325
1739209760.4044902;-38.13080360867914
1739209760.4044943;-38.13080360867914
1739209760.404498;-38.13080360867914
1739209760.404502;-38.13080360867914
1739209760.404506;-38.13080360867914
1739209760.4045098;-35.57807855764607
1739209760.4045136;-38.13080360867914
1739209760.4045177;-32.816014438256545
1739209760.4045215;-32.816014438256545
1739209760.4045253;-45.120503652039325
1739209760.4045293;-45.120503652039325
1739209760.4045331;-35.57807855764607
1739209760.404537;-38.13080360867914
1739209760.404541;-45.120503652039325
1739209760.4045448;-35.57807855764607
1739209760.4045486;-38.13080360867914
1739209760.4045527;-38.13080360867914
1739209760.4045565;-38.13080360867914
1739209760.4045603;-45.120503652039325
1739209760.4045644;-45.120503652039325
1739209760.4045682;-45.120503652039325
1739209760.404572;-45.120503652039325
1739209760.404576;-45.120503652039325
1739209760.4045799;-45.120503652039325
1739209760.4045837;-45.120503652039325
1739209760.4045877;-45.120503652039325
1739209760.4045916;-45.120503652039325
1739209760.4045954;-35.57807855764607
1739209760.4045994;-35.57807855764607
1739209760.4046032;-45.120503652039325
1739209760.404607;-45.120503652039325
1739209760.404611;-35.57807855764607
1739209760.404615;-32.816014438256545
1739209760.4046187;-38.13080360867914
1739209760.4046228;-38.13080360867914
1739209760.4046266;-45.120503652039325
1739209760.4046307;-45.120503652039325
1739209760.4046345;-45.120503652039325
1739209760.4046383;-38.13080360867914
1739209760.4046423;-45.120503652039325
1739209760.4046462;-45.120503652039325
1739209760.40465;-45.120503652039325
1739209760.404654;-45.120503652039325
1739209760.4046578;-38.13080360867914
1739209760.4046617;-38.13080360867914
1739209760.4046657;-35.57807855764607
1739209760.4046695;-38.13080360867914
1739209760.4046733;-35.57807855764607
1739209760.4046774;-28.21854285175415
1739209760.4046812;-45.120503652039325
1739209760.404685;-45.120503652039325
1739209760.404689;-45.120503652039325
1739209760.404693;-45.120503652039325
1739209760.4046967;-45.120503652039325
1739209760.4047008;-45.120503652039325
1739209760.4047046;-45.120503652039325
1739209760.4047084;-38.13080360867914
1739209760.4047124;-45.120503652039325
1739209760.4047163;-45.120503652039325
1739209760.40472;-45.120503652039325
1739209760.4047241;-45.120503652039325
1739209760.404728;-45.120503652039325
1739209760.4047318;-38.13080360867914
1739209760.4047358;-38.13080360867914
1739209760.4047396;-26.487275050834715
1739209760.4047434;-38.13080360867914
1739209760.4047475;-45.120503652039325
1739209760.4047513;-38.13080360867914
1739209760.404755;-35.57807855764607
1739209760.4047592;-38.13080360867914
1739209760.404763;-45.120503652039325
1739209760.4047668;-38.13080360867914
1739209760.4047709;-45.120503652039325
1739209760.4047747;-45.120503652039325
1739209760.4047785;-38.13080360867914
1739209760.4047825;-38.13080360867914
1739209760.4047863;-45.120503652039325
1739209760.4047902;-45.120503652039325
1739209760.4047942;-45.120503652039325
1739209760.404798;-45.120503652039325
1739209760.4048018;-33.981070128970906
1739209760.404806;-45.120503652039325
1739209760.4048097;-45.120503652039325
1739209760.4048135;-38.13080360867914
1739209760.4048176;-45.120503652039325
1739209760.4048214;-38.13080360867914
1739209760.4048252;-32.816014438256545
1739209760.4048293;-45.120503652039325
1739209760.404833;-33.981070128970906
1739209760.404837;-38.13080360867914
1739209760.404841;-38.13080360867914
1739209760.4048448;-38.13080360867914
1739209760.4048486;-38.13080360867914
1739209760.4048526;-33.981070128970906
1739209760.4048564;-45.120503652039325
1739209760.4048603;-33.981070128970906
1739209760.4048643;-33.981070128970956
1739209760.4048681;-38.13080360867914
1739209760.404872;-38.13080360867914
1739209760.404876;-38.13080360867914
1739209760.4048798;-45.120503652039325
1739209760.4048836;-38.13080360867914
1739209760.4048877;-35.57807855764607
1739209760.4048915;-45.120503652039325
1739209760.4048953;-28.992665084841942
1739209760.4048994;-38.13080360867914
1739209760.4049032;-45.120503652039325
1739209760.404907;-38.13080360867914
1739209760.404911;-35.57807855764607
1739209760.4049149;-33.981070128970906
1739209760.4049187;-45.120503652039325
1739209760.4049227;-38.13080360867914
1739209760.4049265;-38.13080360867914
1739209760.4049304;-45.120503652039325
1739209760.4049344;-45.120503652039325
1739209760.4049382;-45.120503652039325
1739209760.404942;-38.13080360867914
1739209760.404946;-38.13080360867914
1739209760.40495;-45.120503652039325
1739209760.4049537;-33.981070128970906
1739209760.4049578;-38.13080360867914
1739209760.4049616;-45.120503652039325
1739209760.4049654;-45.120503652039325
1739209760.4049695;-45.120503652039325
1739209760.4049733;-38.13080360867914
1739209760.404977;-45.120503652039325
1739209760.4049811;-45.120503652039325
1739209760.404985;-38.13080360867914
1739209760.404989;-38.13080360867914
1739209760.4049928;-38.13080360867914
1739209760.4049966;-38.13080360867914
1739209760.4050007;-45.120503652039325
1739209760.4050045;-38.13080360867914
1739209760.4050083;-32.816014438256545
1739209760.4050124;-45.120503652039325
1739209760.4050162;-33.981070128970906
1739209760.40502;-38.13080360867914
1739209760.405024;-45.120503652039325
1739209760.4050279;-45.120503652039325
1739209760.4050317;-45.120503652039325
1739209760.4050357;-45.120503652039325
1739209760.4050395;-45.120503652039325
1739209760.4050434;-38.13080360867914
1739209760.4050474;-32.816014438256545
1739209760.4050512;-38.13080360867914
1739209760.405055;-35.57807855764607
1739209760.405059;-35.57807855764607
1739209760.405063;-35.57807855764607
1739209760.4050667;-35.57807855764607
1739209760.4050708;-32.816014438256545
1739209760.4050746;-38.13080360867914
1739209760.4050784;-45.120503652039325
1739209760.4050825;-45.120503652039325
1739209760.4050863;-45.120503652039325
1739209760.40509;-45.120503652039325
1739209760.4050941;-45.120503652039325
1739209760.405098;-38.13080360867914
1739209760.4051018;-45.120503652039325
1739209760.4051058;-45.120503652039325
1739209760.4051096;-45.120503652039325
1739209760.4051135;-38.13080360867914
1739209760.4051175;-38.13080360867914
1739209760.4051213;-45.120503652039325
1739209760.4051251;-38.13080360867914
1739209760.4051292;-38.13080360867914
1739209760.405133;-33.981070128970906
1739209760.4051368;-45.120503652039325
1739209760.4051409;-45.120503652039325
1739209760.4051447;-45.120503652039325
1739209760.4051485;-38.13080360867914
1739209760.4051526;-45.120503652039325
1739209760.4051564;-45.120503652039325
1739209760.4051602;-38.13080360867914
1739209760.4051642;-38.13080360867914
1739209760.405168;-45.120503652039325
1739209760.4051719;-45.120503652039325
1739209760.405176;-31.141103565318893
1739209760.4051797;-45.120503652039325
1739209760.4051836;-45.120503652039325
1739209760.4051876;-45.120503652039325
1739209760.4051914;-45.120503652039325
1739209760.4051952;-38.13080360867914
1739209760.4051993;-45.120503652039325
1739209760.405203;-33.981070128970906
1739209760.405207;-38.13080360867914
1739209760.405211;-32.816014438256545
1739209760.4052148;-32.816014438256545
1739209760.4052186;-45.120503652039325
1739209760.4052227;-38.13080360867914
1739209760.4052265;-38.13080360867914
1739209760.4052303;-45.120503652039325
1739209760.4052343;-45.120503652039325
1739209760.4052382;-45.120503652039325
1739209760.405242;-45.120503652039325
1739209760.405246;-45.120503652039325
1739209760.4052498;-45.120503652039325
1739209760.4052536;-45.120503652039325
1739209760.4052577;-45.120503652039325
1739209760.4052615;-38.13080360867914
1739209760.4052653;-38.13080360867914
1739209760.4052694;-45.120503652039325
1739209760.4052732;-45.120503652039325
1739209760.405277;-45.120503652039325
1739209760.405281;-38.13080360867914
1739209760.405285;-45.120503652039325
1739209760.4052887;-38.13080360867914
1739209760.4052927;-38.13080360867914
1739209760.4052966;-38.13080360867914
1739209760.4053004;-45.120503652039325
1739209760.4053044;-30.49652367304973
1739209760.4053082;-29.438486411369333
1739209760.405312;-45.120503652039325
1739209760.405316;-45.120503652039325
1739209760.40532;-33.981070128970906
1739209760.4053237;-32.816014438256545
1739209760.4053278;-45.120503652039325
1739209760.4053316;-45.120503652039325
1739209760.4053354;-45.120503652039325
1739209760.4053395;-45.120503652039325
1739209760.4053433;-38.13080360867914
1739209760.405347;-45.120503652039325
1739209760.4053512;-45.120503652039325
1739209760.405355;-45.120503652039325
1739209760.405359;-45.120503652039325
1739209760.4053628;-45.120503652039325
1739209760.4053667;-45.120503652039325
1739209760.4053707;-45.120503652039325
1739209760.4053745;-38.13080360867914
1739209760.4053783;-38.13080360867914
1739209760.4053824;-38.13080360867914
1739209760.4053862;-45.120503652039325
1739209760.40539;-45.120503652039325
1739209760.405394;-38.13080360867914
1739209760.405398;-35.57807855764607
1739209760.4054017;-28.21854285175415
1739209760.4054058;-38.13080360867914
1739209760.4054096;-35.57807855764607
1739209760.4054134;-38.13080360867914
1739209760.4054174;-38.13080360867914
1739209760.4054213;-45.120503652039325
1739209760.405425;-45.120503652039325
1739209760.4054291;-45.120503652039325
1739209760.405433;-45.120503652039325
1739209760.4054368;-45.120503652039325
1739209760.4054408;-35.57807855764607
1739209760.4054446;-45.120503652039325
1739209760.4054484;-45.120503652039325
1739209760.4054525;-38.13080360867914
1739209760.4054563;-45.120503652039325
1739209760.4054601;-38.13080360867914
1739209760.4054642;-35.57807855764607
1739209760.405468;-38.13080360867914
1739209760.4054718;-45.120503652039325
1739209760.4054759;-38.13080360867914
1739209760.4054797;-38.13080360867914
1739209760.4054835;-33.981070128970906
1739209760.4054875;-45.120503652039325
1739209760.4054914;-38.13080360867914
1739209760.4054952;-32.816014438256545
1739209760.4054992;-45.120503652039325
1739209760.405503;-45.120503652039325
1739209760.4055068;-38.13080360867914
1739209760.405511;-38.13080360867914
1739209760.4055147;-45.120503652039325
1739209760.4055185;-33.981070128970906
1739209760.4055226;-45.120503652039325
1739209760.4055264;-45.120503652039325
1739209760.4055302;-45.120503652039325
1739209760.4055343;-38.13080360867914
1739209760.405538;-38.13080360867914
1739209760.405542;-38.13080360867914
1739209760.405546;-45.120503652039325
1739209760.4055498;-45.120503652039325
1739209760.4055536;-38.13080360867914
1739209760.4055576;-38.13080360867914
1739209760.4055614;-38.13080360867914
1739209760.4055653;-38.13080360867914
1739209760.4055693;-38.13080360867914
1739209760.4055731;-38.13080360867914
1739209760.405577;-35.57807855764607
1739209760.405581;-38.13080360867914
1739209760.4055848;-38.13080360867914
1739209760.4055886;-45.120503652039325
1739209760.4055927;-38.13080360867914
1739209760.4055965;-38.13080360867914
1739209760.4056003;-38.13080360867914
1739209760.4056044;-45.120503652039325
1739209760.4056082;-38.13080360867914
1739209760.405612;-35.57807855764607
1739209760.405616;-38.13080360867914
1739209760.4056199;-35.57807855764607
1739209760.4056237;-38.13080360867914
1739209760.4056277;-32.816014438256545
1739209760.4056315;-45.120503652039325
1739209760.4056354;-38.13080360867914
1739209760.4056394;-38.13080360867914
1739209760.4056432;-38.13080360867914
1739209760.405647;-45.120503652039325
1739209760.405651;-33.981070128970906
1739209760.405655;-31.141103565318915
1739209760.4056587;-45.120503652039325
1739209760.4056628;-45.120503652039325
1739209760.4056666;-38.13080360867914
1739209760.4056704;-38.13080360867914
1739209760.4056745;-33.981070128970906
1739209760.4056783;-38.13080360867914
1739209760.405682;-38.13080360867914
1739209760.4056861;-33.981070128970906
1739209760.40569;-45.120503652039325
1739209760.4056938;-35.57807855764607
1739209760.4056978;-35.57807855764607
1739209760.4057016;-38.13080360867914
1739209760.4057055;-45.120503652039325
1739209760.4057095;-35.57807855764607
1739209760.4057133;-38.13080360867914
1739209760.4057174;-33.981070128970906
1739209760.4057212;-45.120503652039325
1739209760.405725;-45.120503652039325
1739209760.405729;-38.13080360867914
1739209760.4057329;-45.120503652039325
1739209760.4057367;-45.120503652039325
1739209760.4057407;-45.120503652039325
1739209760.4080806;-38.13080360867914
1739209760.4080913;-38.13080360867914
1739209760.408102;-45.120503652039325
1739209760.4081128;-38.13080360867914
1739209760.4081235;-35.57807855764607
1739209760.4081342;-35.57807855764607
1739209760.408145;-38.13080360867914
1739209760.4081557;-38.13080360867914
1739209760.4081664;-38.13080360867914
1739209760.4081771;-38.13080360867914
1739209760.4081879;-45.120503652039325
1739209760.4081986;-45.120503652039325
1739209760.4082093;-32.816014438256545
1739209760.40822;-45.120503652039325
1739209760.4082308;-45.120503652039325
1739209760.4082415;-38.13080360867914
1739209760.4082522;-45.120503652039325
1739209760.408263;-45.120503652039325
1739209760.4082737;-45.120503652039325
1739209760.4082844;-45.120503652039325
1739209760.4082952;-38.13080360867914
1739209760.408306;-33.981070128970906
1739209760.4083166;-45.120503652039325
1739209760.4083273;-38.13080360867914
1739209760.408338;-45.120503652039325
1739209760.4083488;-28.58837851428586
1739209760.4083595;-29.438486411369333
1739209760.4083703;-45.120503652039325
1739209760.408381;-38.13080360867914
1739209760.4083917;-38.13080360867914
1739209760.4084024;-45.120503652039325
1739209760.408413;-45.120503652039325
1739209760.4084237;-45.120503652039325
1739209760.4084344;-45.120503652039325
1739209760.4084451;-45.120503652039325
1739209760.4084558;-38.13080360867914
1739209760.4084666;-45.120503652039325
1739209760.4084773;-33.981070128970906
1739209760.408488;-38.13080360867914
1739209760.4084988;-45.120503652039325
1739209760.4085095;-45.120503652039325
1739209760.4085202;-30.49652367304973
1739209760.408531;-28.21854285175415
1739209760.4085417;-38.13080360867914
1739209760.4085524;-45.120503652039325
1739209760.4085631;-38.13080360867914
1739209760.4085739;-31.141103565318893
1739209760.4085846;-45.120503652039325
1739209760.4085953;-45.120503652039325
1739209760.408606;-45.120503652039325
1739209760.4086168;-45.120503652039325
1739209760.4086275;-38.13080360867914
