CAN Message; 0x1a7:0000b8c7831576df
1739209683.8415165;-29.438486411369347
1739209683.8415227;-33.981070128970906
1739209683.8415291;-45.120503652039325
1739209683.8415356;-29.438486411369375
1739209683.8415418;-35.57807855764607
1739209683.8415482;-26.487275050834715
1739209683.8415544;-27.8777449560314
1739209683.8415608;-45.120503652039325
1739209683.8415673;-18.636903542229977
1739209683.8415735;-23.506823629689542
1739209683.84158;-33.981070128970906
1739209683.8415864;-33.981070128970906
1739209683.8415926;-38.13080360867914
1739209683.841599;-38.13080360867914
1739209683.8416052;-38.13080360867914
1739209683.8416116;-38.13080360867914
1739209683.841618;-45.120503652039325
1739209683.8416243;-38.13080360867914
1739209683.8416307;-33.981070128970906
1739209683.8416371;-45.120503652039325
1739209683.8416433;-45.120503652039325
1739209683.8416498;-38.13080360867914
1739209683.841656;-33.981070128970956
1739209683.8416624;-32.816014438256545
1739209683.8416688;-45.120503652039325
1739209683.841675;-32.816014438256545
1739209683.8416815;-38.13080360867914
1739209683.8416877;-15.459086324648968
1739209683.841694;-20.27750525857143
1739209683.8417006;-45.120503652039325
1739209683.8417068;-28.58837851428586
1739209683.8417132;-45.120503652039325
1739209683.8417196;-22.841636605902558
1739209683.8417258;-35.57807855764607
1739209683.8417323;-45.120503652039325
1739209683.8417385;-38.13080360867914
1739209683.841745;-45.120503652039325
1739209683.8417513;-38.13080360867914
1739209683.8417575;-32.816014438256545
1739209683.841764;-38.13080360867914
1739209683.8417702;-33.981070128970906
1739209683.8417766;-38.13080360867914
1739209683.841783;-20.633440452988495
1739209683.8417892;-33.981070128970906
1739209683.8417957;-38.13080360867914
1739209683.8418021;-45.120503652039325
1739209683.8418083;-45.120503652039325
1739209683.8418148;-38.13080360867914
1739209683.841821;-45.120503652039325
1739209683.8418274;-45.120503652039325
1739209683.8418338;-33.981070128970906
1739209683.84184;-38.13080360867914
1739209683.8418465;-45.120503652039325
1739209683.841853;-45.120503652039325
1739209683.841859;-38.13080360867914
1739209683.8418655;-38.13080360867914
1739209683.8418717;-9.498765018392808
1739209683.8418782;-19.403415333952413
1739209683.8418825;-38.13080360867914
1739209683.8418868;-31.141103565318915
1739209683.8418913;-33.981070128970956
1739209683.8418956;-21.598678470925673
1739209683.8418999;-28.58837851428586
1739209683.8419042;-45.120503652039325
1739209683.8419085;-45.120503652039325
1739209683.841913;-38.13080360867914
1739209683.8419173;-32.816014438256545
1739209683.8419216;-38.13080360867914
1739209683.8419259;-45.120503652039325
1739209683.8419302;-45.120503652039325
1739209683.8419347;-33.981070128970906
1739209683.841939;-38.13080360867914
1739209683.8419433;-38.13080360867914
1739209683.8419476;-38.13080360867914
1739209683.841952;-38.13080360867914
1739209683.8419564;-45.120503652039325
1739209683.8419607;-38.13080360867914
1739209683.841965;-35.57807855764607
1739209683.8419693;-35.57807855764607
1739209683.8419738;-38.13080360867914
1739209683.841978;-38.13080360867914
1739209683.8419824;-38.13080360867914
1739209683.8419867;-33.981070128970906
1739209683.841991;-45.120503652039325
1739209683.8419955;-28.992665084841942
1739209683.8419998;-19.0459534198926
1739209683.842004;-38.13080360867914
1739209683.8420084;-33.981070128970906
1739209683.8420126;-33.981070128970906
1739209683.8420172;-33.981070128970956
1739209683.8420215;-45.120503652039325
1739209683.8420258;-33.981070128970906
1739209683.84203;-38.13080360867914
1739209683.8420343;-38.13080360867914
1739209683.8420389;-21.228842808393967
1739209683.8420432;-21.598678470925666
1739209683.8420475;-38.13080360867914
1739209683.8420517;-38.13080360867914
1739209683.842056;-45.120503652039325
1739209683.8420606;-21.228842808393978
1739209683.8420649;-45.120503652039325
1739209683.8420691;-45.120503652039325
1739209683.8420734;-28.992665084841942
1739209683.8420777;-28.992665084841942
1739209683.8420823;-11.0026236066006
1739209683.8420866;-24.74623867263306
1739209683.8420908;-33.981070128970906
1739209683.8420951;-27.267205301931607
1739209683.8420997;-25.252786309376837
1739209683.842104;-20.695705961394815
1739209683.8421082;-33.981070128970906
1739209683.8421125;-38.13080360867914
1739209683.8421168;-38.13080360867914
1739209683.8421214;-38.13080360867914
1739209683.8421257;-45.120503652039325
1739209683.84213;-38.13080360867914
1739209683.8421342;-45.120503652039325
1739209683.8421385;-38.13080360867914
1739209683.842143;-26.991370085610722
1739209683.8421474;-38.13080360867914
1739209683.8421516;-45.120503652039325
1739209683.842156;-30.49652367304973
1739209683.8421602;-38.13080360867914
1739209683.8421648;-38.13080360867914
1739209683.842169;-38.13080360867914
1739209683.8421733;-38.13080360867914
1739209683.8421776;-32.816014438256545
1739209683.842182;-25.62660358559016
1739209683.8421865;-45.120503652039325
1739209683.8421907;-38.13080360867914
1739209683.842195;-38.13080360867914
1739209683.8421993;-38.13080360867914
1739209683.8422036;-45.120503652039325
1739209683.8422081;-38.13080360867914
1739209683.8422124;-38.13080360867914
1739209683.8422167;-45.120503652039325
1739209683.842221;-45.120503652039325
1739209683.8422253;-28.58837851428586
1739209683.8422298;-26.487275050834715
1739209683.8422341;-27.267205301931607
1739209683.8422384;-45.120503652039325
1739209683.8422427;-38.13080360867914
1739209683.8422472;-26.487275050834715
1739209683.8422515;-21.44694444177911
1739209683.8422558;-30.49652367304973
1739209683.8422601;-38.13080360867914
1739209683.8422644;-38.13080360867914
1739209683.842269;-26.035653463252796
1739209683.8422732;-32.816014438256545
1739209683.8422775;-45.120503652039325
1739209683.8422818;-33.981070128970906
1739209683.842286;-38.13080360867914
1739209683.8422906;-45.120503652039325
1739209683.842295;-35.57807855764607
1739209683.8422992;-33.981070128970906
1739209683.8423035;-33.981070128970956
1739209683.8423078;-45.120503652039325
1739209683.8423123;-35.57807855764607
1739209683.8423166;-38.13080360867914
1739209683.842321;-45.120503652039325
1739209683.8423252;-45.120503652039325
1739209683.8423295;-45.120503652039325
1739209683.842334;-45.120503652039325
1739209683.8423383;-33.981070128970906
1739209683.8423426;-45.120503652039325
1739209683.842347;-33.981070128970906
1739209683.8423512;-24.746238672633048
1739209683.8423557;-21.522148828640407
1739209683.84236;-31.141103565318915
1739209683.8423643;-45.120503652039325
1739209683.8423686;-45.120503652039325
1739209683.842373;-20.511525224473814
1739209683.8423774;-30.49652367304973
1739209683.8423817;-38.13080360867914
1739209683.842386;-32.816014438256545
1739209683.8423903;-32.816014438256545
1739209683.8423948;-31.141103565318893
1739209683.8423991;-45.120503652039325
1739209683.8424034;-38.13080360867914
1739209683.8424077;-45.120503652039325
1739209683.842412;-38.13080360867914
1739209683.8424165;-45.120503652039325
1739209683.8424208;-38.13080360867914
1739209683.842425;-38.13080360867914
1739209683.8424294;-33.981070128970956
1739209683.8424337;-45.120503652039325
1739209683.8424382;-45.120503652039325
1739209683.8424425;-38.13080360867914
1739209683.8424468;-45.120503652039325
1739209683.842451;-38.13080360867914
1739209683.8424554;-45.120503652039325
1739209683.84246;-30.49652367304973
1739209683.8424642;-28.992665084841942
1739209683.8424685;-45.120503652039325
1739209683.8424728;-45.120503652039325
1739209683.842477;-35.57807855764607
1739209683.8424816;-38.13080360867914
1739209683.842486;-45.120503652039325
1739209683.8424902;-33.981070128970906
1739209683.8424945;-45.120503652039325
1739209683.8424988;-45.120503652039325
1739209683.8425033;-38.13080360867914
1739209683.8425076;-38.13080360867914
1739209683.842512;-45.120503652039325
1739209683.8425162;-38.13080360867914
1739209683.8425205;-38.13080360867914
1739209683.842525;-45.120503652039325
1739209683.8425293;-38.13080360867914
1739209683.8425336;-45.120503652039325
1739209683.8425379;-45.120503652039325
1739209683.8425424;-45.120503652039325
1739209683.8425467;-45.120503652039325
1739209683.842551;-45.120503652039325
1739209683.8425553;-38.13080360867914
1739209683.8425596;-45.120503652039325
1739209683.842564;-38.13080360867914
1739209683.8425684;-27.267205301931607
1739209683.8425727;-35.57807855764607
1739209683.842577;-38.13080360867914
1739209683.8425813;-38.13080360867914
1739209683.8425858;-35.57807855764607
1739209683.84259;-33.981070128970906
1739209683.8425944;-33.981070128970906
1739209683.8425987;-45.120503652039325
1739209683.842603;-35.57807855764607
1739209683.8426075;-38.13080360867914
1739209683.8426118;-45.120503652039325
1739209683.842616;-45.120503652039325
1739209683.8426204;-45.120503652039325
1739209683.8426247;-38.13080360867914
1739209683.8426292;-35.57807855764607
1739209683.8426335;-45.120503652039325
1739209683.8426378;-33.981070128970906
1739209683.842642;-38.13080360867914
1739209683.8426464;-45.120503652039325
1739209683.842651;-45.120503652039325
1739209683.8426552;-38.13080360867914
1739209683.8426595;-35.57807855764607
1739209683.8426638;-38.13080360867914
1739209683.8426683;-45.120503652039325
1739209683.8426726;-38.13080360867914
1739209683.8426769;-38.13080360867914
1739209683.8426812;-45.120503652039325
1739209683.8426855;-45.120503652039325
1739209683.84269;-45.120503652039325
1739209683.8426943;-38.13080360867914
1739209683.8426986;-45.120503652039325
1739209683.8427029;-45.120503652039325
1739209683.8427072;-38.13080360867914
1739209683.8427117;-45.120503652039325
1739209683.842716;-35.57807855764607
1739209683.8427203;-38.13080360867914
1739209683.8427246;-38.13080360867914
1739209683.8427289;-35.57807855764607
1739209683.8427334;-38.13080360867914
1739209683.8427377;-45.120503652039325
1739209683.842742;-38.13080360867914
1739209683.8427463;-35.57807855764607
1739209683.8427505;-35.57807855764607
1739209683.842755;-45.120503652039325
1739209683.8427594;-38.13080360867914
1739209683.8427637;-35.57807855764607
1739209683.842768;-45.120503652039325
1739209683.8427722;-38.13080360867914
1739209683.8427768;-38.13080360867914
1739209683.842781;-45.120503652039325
1739209683.8427854;-45.120503652039325
1739209683.8427896;-45.120503652039325
1739209683.842794;-38.13080360867914
1739209683.8427985;-45.120503652039325
1739209683.8428028;-38.13080360867914
1739209683.842807;-45.120503652039325
1739209683.8428113;-38.13080360867914
1739209683.8428159;-35.57807855764607
1739209683.8428202;-38.13080360867914
1739209683.8428245;-45.120503652039325
1739209683.8428288;-38.13080360867914
1739209683.842833;-35.57807855764607
1739209683.8428376;-45.120503652039325
1739209683.8428419;-45.120503652039325
1739209683.8428462;-33.981070128970906
1739209683.8428504;-33.981070128970906
1739209683.8428547;-45.120503652039325
1739209683.8428593;-45.120503652039325
1739209683.8428636;-45.120503652039325
1739209683.8428679;-45.120503652039325
1739209683.8428721;-38.13080360867914
1739209683.8428764;-38.13080360867914
1739209683.842881;-38.13080360867914
1739209683.8428853;-45.120503652039325
1739209683.8428895;-31.141103565318915
1739209683.8428938;-45.120503652039325
1739209683.8428981;-38.13080360867914
1739209683.8429027;-45.120503652039325
1739209683.842907;-38.13080360867914
1739209683.8429112;-38.13080360867914
1739209683.8429155;-45.120503652039325
1739209683.8429198;-32.816014438256545
1739209683.8429244;-38.13080360867914
1739209683.8429286;-45.120503652039325
1739209683.842933;-45.120503652039325
1739209683.8429372;-32.816014438256545
1739209683.8429415;-45.120503652039325
1739209683.842946;-45.120503652039325
1739209683.8429503;-45.120503652039325
1739209683.8429546;-45.120503652039325
1739209683.842959;-38.13080360867914
1739209683.8429635;-38.13080360867914
1739209683.8429677;-38.13080360867914
1739209683.842972;-38.13080360867914
1739209683.8429763;-38.13080360867914
1739209683.8429806;-45.120503652039325
1739209683.8429852;-45.120503652039325
1739209683.8429894;-29.438486411369333
1739209683.8429937;-33.981070128970906
1739209683.842998;-45.120503652039325
1739209683.8430023;-38.13080360867914
1739209683.8430068;-29.438486411369333
1739209683.8430111;-38.13080360867914
1739209683.8430154;-45.120503652039325
1739209683.8430197;-45.120503652039325
1739209683.843024;-45.120503652039325
1739209683.8430285;-45.120503652039325
1739209683.8430328;-45.120503652039325
1739209683.8430371;-45.120503652039325
1739209683.8430414;-45.120503652039325
1739209683.8430457;-38.13080360867914
1739209683.8430502;-45.120503652039325
1739209683.8430545;-45.120503652039325
1739209683.8430588;-45.120503652039325
1739209683.843063;-45.120503652039325
1739209683.8430674;-45.120503652039325
1739209683.843072;-45.120503652039325
1739209683.8430762;-38.13080360867914
1739209683.8430805;-45.120503652039325
1739209683.8430848;-45.120503652039325
1739209683.843089;-45.120503652039325
1739209683.8430936;-26.991370085610736
1739209683.843098;-35.57807855764607
1739209683.8431022;-45.120503652039325
1739209683.8431065;-38.13080360867914
1739209683.843111;-38.13080360867914
1739209683.8431153;-35.57807855764607
1739209683.8431196;-35.57807855764607
1739209683.843124;-35.57807855764607
1739209683.8431282;-45.120503652039325
1739209683.8431327;-45.120503652039325
1739209683.843137;-38.13080360867914
1739209683.8431413;-38.13080360867914
1739209683.8431456;-45.120503652039325
1739209683.84315;-45.120503652039325
1739209683.8431544;-45.120503652039325
1739209683.8431587;-45.120503652039325
1739209683.843163;-38.13080360867914
1739209683.8431673;-38.13080360867914
1739209683.8431716;-45.120503652039325
1739209683.8431761;-45.120503652039325
1739209683.8431804;-38.13080360867914
1739209683.8431847;-38.13080360867914
1739209683.843189;-32.816014438256545
1739209683.8431933;-38.13080360867914
1739209683.8431978;-38.13080360867914
1739209683.843202;-35.57807855764607
1739209683.8432064;-38.13080360867914
1739209683.8432107;-38.13080360867914
1739209683.843215;-45.120503652039325
1739209683.8432195;-38.13080360867914
1739209683.8432238;-38.13080360867914
1739209683.843228;-35.57807855764607
1739209683.8432324;-45.120503652039325
1739209683.8432367;-38.13080360867914
1739209683.8432412;-38.13080360867914
1739209683.8432455;-38.13080360867914
1739209683.8432498;-38.13080360867914
1739209683.843254;-45.120503652039325
1739209683.8432586;-32.816014438256545
1739209683.843263;-45.120503652039325
1739209683.8432672;-32.816014438256545
1739209683.8432715;-32.816014438256545
1739209683.8432758;-38.13080360867914
1739209683.8432803;-45.120503652039325
1739209683.8432846;-38.13080360867914
1739209683.843289;-38.13080360867914
1739209683.8432932;-45.120503652039325
1739209683.8432975;-33.981070128970906
1739209683.843302;-45.120503652039325
1739209683.8433063;-38.13080360867914
1739209683.8433106;-38.13080360867914
1739209683.843315;-38.13080360867914
