CAN Message; 0x150:0600220e93b46b85
1739209779.9061415;-45.120503652039325
1739209779.9061437;-38.13080360867914
1739209779.906146;-35.57807855764607
1739209779.9061482;-38.13080360867914
1739209779.9061503;-32.816014438256545
1739209779.9061525;-38.13080360867914
1739209779.9061549;-45.120503652039325
1739209779.906157;-38.13080360867914
1739209779.9061592;-45.120503652039325
1739209779.9061613;-45.120503652039325
1739209779.9061637;-45.120503652039325
1739209779.9061658;-38.13080360867914
1739209779.906168;-38.13080360867914
1739209779.9061701;-30.49652367304973
1739209779.9061725;-38.13080360867914
1739209779.9061747;-45.120503652039325
1739209779.9061768;-35.57807855764607
1739209779.906179;-38.13080360867914
1739209779.9061813;-45.120503652039325
1739209779.9061835;-38.13080360867914
1739209779.9061856;-33.981070128970906
1739209779.9061878;-33.981070128970956
1739209779.9061902;-45.120503652039325
1739209779.9061923;-35.57807855764607
1739209779.9061944;-45.120503652039325
1739209779.9061966;-45.120503652039325
1739209779.906199;-38.13080360867914
1739209779.9062011;-38.13080360867914
1739209779.9062033;-45.120503652039325
1739209779.9062054;-30.49652367304973
1739209779.9062078;-32.816014438256545
1739209779.90621;-45.120503652039325
1739209779.906212;-45.120503652039325
1739209779.9062142;-38.13080360867914
1739209779.9062166;-38.13080360867914
1739209779.9062188;-45.120503652039325
1739209779.906221;-45.120503652039325
1739209779.906223;-45.120503652039325
1739209779.9062254;-45.120503652039325
1739209779.9062276;-45.120503652039325
1739209779.9062297;-45.120503652039325
1739209779.9062319;-45.120503652039325
1739209779.9062343;-38.13080360867914
1739209779.9062364;-45.120503652039325
1739209779.9062386;-38.13080360867914
1739209779.9062407;-38.13080360867914
1739209779.906243;-38.13080360867914
1739209779.9062452;-38.13080360867914
1739209779.9062474;-45.120503652039325
1739209779.9062495;-38.13080360867914
1739209779.906252;-35.57807855764607
1739209779.906254;-38.13080360867914
1739209779.9062562;-45.120503652039325
1739209779.9062583;-35.57807855764607
1739209779.9062607;-35.57807855764607
1739209779.9062629;-45.120503652039325
1739209779.906265;-45.120503652039325
1739209779.9062672;-45.120503652039325
1739209779.9062696;-45.120503652039325
1739209779.9062717;-45.120503652039325
1739209779.9062738;-35.57807855764607
1739209779.906276;-45.120503652039325
1739209779.9062784;-45.120503652039325
1739209779.9062805;-45.120503652039325
1739209779.9062827;-45.120503652039325
1739209779.9062848;-45.120503652039325
1739209779.9062872;-45.120503652039325
1739209779.9062893;-38.13080360867914
1739209779.9062915;-45.120503652039325
1739209779.9062936;-38.13080360867914
1739209779.906296;-28.21854285175415
1739209779.9062982;-45.120503652039325
1739209779.9063003;-45.120503652039325
1739209779.9063025;-35.57807855764607
1739209779.9063048;-35.57807855764607
1739209779.906307;-45.120503652039325
1739209779.9063091;-45.120503652039325
1739209779.9063113;-45.120503652039325
1739209779.9063137;-45.120503652039325
1739209779.9063158;-38.13080360867914
1739209779.906318;-38.13080360867914
1739209779.90632;-45.120503652039325
1739209779.9063225;-38.13080360867914
1739209779.9063246;-33.981070128970906
1739209779.9063268;-45.120503652039325
1739209779.906329;-45.120503652039325
1739209779.9063313;-30.49652367304973
1739209779.9063334;-38.13080360867914
1739209779.9063356;-45.120503652039325
1739209779.906338;-45.120503652039325
1739209779.9063401;-45.120503652039325
1739209779.9063423;-38.13080360867914
1739209779.9063444;-45.120503652039325
1739209779.9063468;-33.981070128970906
1739209779.906349;-35.57807855764607
1739209779.906351;-38.13080360867914
1739209779.9063532;-45.120503652039325
1739209779.9063556;-38.13080360867914
1739209779.9063578;-32.816014438256545
1739209779.90636;-45.120503652039325
1739209779.906362;-45.120503652039325
1739209779.9063644;-38.13080360867914
1739209779.9063666;-45.120503652039325
1739209779.9063687;-45.120503652039325
1739209779.9063709;-45.120503652039325
1739209779.9063733;-33.981070128970906
1739209779.9063754;-45.120503652039325
1739209779.9063776;-38.13080360867914
1739209779.9063797;-45.120503652039325
1739209779.906382;-38.13080360867914
1739209779.9063842;-35.57807855764607
1739209779.9063864;-33.981070128970906
1739209779.9063885;-38.13080360867914
1739209779.906391;-45.120503652039325
1739209779.906393;-45.120503652039325
1739209779.9063952;-38.13080360867914
1739209779.9063973;-38.13080360867914
1739209779.9063997;-45.120503652039325
1739209779.9064019;-45.120503652039325
1739209779.906404;-38.13080360867914
1739209779.9064062;-35.57807855764607
1739209779.9064085;-45.120503652039325
1739209779.9064107;-45.120503652039325
1739209779.9064128;-45.120503652039325
1739209779.906415;-45.120503652039325
1739209779.9064174;-45.120503652039325
1739209779.9064195;-45.120503652039325
1739209779.9064217;-45.120503652039325
1739209779.9064238;-45.120503652039325
1739209779.9064262;-45.120503652039325
1739209779.9064283;-45.120503652039325
1739209779.9064305;-45.120503652039325
1739209779.9064326;-35.57807855764607
1739209779.906435;-45.120503652039325
1739209779.9064372;-45.120503652039325
1739209779.9064393;-31.141103565318915
1739209779.9064415;-35.57807855764607
1739209779.9064438;-45.120503652039325
1739209779.906446;-38.13080360867914
1739209779.9064481;-35.57807855764607
1739209779.9064503;-45.120503652039325
1739209779.9064527;-38.13080360867914
1739209779.9064548;-45.120503652039325
1739209779.906457;-38.13080360867914
1739209779.906459;-38.13080360867914
1739209779.9064615;-33.981070128970906
1739209779.9064636;-38.13080360867914
1739209779.9064658;-38.13080360867914
1739209779.906468;-38.13080360867914
1739209779.9064703;-45.120503652039325
1739209779.9064724;-38.13080360867914
1739209779.9064746;-33.981070128970906
1739209779.9064767;-45.120503652039325
1739209779.9064791;-45.120503652039325
1739209779.9064813;-45.120503652039325
1739209779.9064834;-33.981070128970906
1739209779.9064856;-35.57807855764607
1739209779.906488;-45.120503652039325
1739209779.90649;-45.120503652039325
1739209779.9064922;-45.120503652039325
1739209779.9064944;-45.120503652039325
1739209779.9064968;-45.120503652039325
1739209779.906499;-45.120503652039325
1739209779.906501;-45.120503652039325
1739209779.9065032;-38.13080360867914
1739209779.9065056;-45.120503652039325
1739209779.9065077;-45.120503652039325
1739209779.9065099;-45.120503652039325
1739209779.906512;-38.13080360867914
1739209779.9065144;-35.57807855764607
1739209779.9065166;-38.13080360867914
1739209779.9065187;-38.13080360867914
1739209779.9065208;-45.120503652039325
1739209779.9065232;-38.13080360867914
1739209779.9065254;-35.57807855764607
1739209779.9065275;-31.141103565318915
1739209779.9065297;-45.120503652039325
1739209779.906532;-45.120503652039325
1739209779.9065342;-38.13080360867914
1739209779.9065363;-35.57807855764607
1739209779.9065385;-45.120503652039325
1739209779.9065409;-38.13080360867914
1739209779.906543;-35.57807855764607
1739209779.9065452;-31.14110356531892
1739209779.9065473;-45.120503652039325
1739209779.9065497;-38.13080360867914
1739209779.9065518;-45.120503652039325
1739209779.906554;-38.13080360867914
1739209779.9065561;-45.120503652039325
1739209779.9065585;-38.13080360867914
1739209779.9065607;-45.120503652039325
1739209779.9065628;-28.992665084841942
1739209779.906565;-38.13080360867914
1739209779.9065673;-45.120503652039325
1739209779.9065695;-35.57807855764607
1739209779.9065716;-38.13080360867914
1739209779.9065738;-35.57807855764607
1739209779.9065762;-38.13080360867914
1739209779.9065783;-35.57807855764607
1739209779.9065804;-33.981070128970956
1739209779.9065826;-45.120503652039325
1739209779.906585;-33.981070128970906
1739209779.9065871;-45.120503652039325
1739209779.9065893;-38.13080360867914
1739209779.9065914;-45.120503652039325
1739209779.9065938;-38.13080360867914
1739209779.906596;-45.120503652039325
1739209779.906598;-33.981070128970906
1739209779.9066002;-38.13080360867914
1739209779.9066026;-45.120503652039325
1739209779.9066048;-35.57807855764607
1739209779.906607;-38.13080360867914
1739209779.906609;-35.57807855764607
1739209779.9066114;-35.57807855764607
1739209779.9066136;-38.13080360867914
1739209779.9066157;-38.13080360867914
1739209779.9066179;-38.13080360867914
1739209779.9066203;-45.120503652039325
1739209779.9066224;-45.120503652039325
1739209779.9066246;-38.13080360867914
1739209779.9066267;-45.120503652039325
1739209779.906629;-45.120503652039325
1739209779.9066312;-35.57807855764607
1739209779.9066334;-45.120503652039325
1739209779.9066355;-45.120503652039325
1739209779.906638;-38.13080360867914
1739209779.90664;-45.120503652039325
1739209779.9066422;-38.13080360867914
1739209779.9066443;-33.981070128970906
1739209779.9066467;-38.13080360867914
1739209779.9066489;-45.120503652039325
1739209779.906651;-32.816014438256545
1739209779.9066532;-28.21854285175415
1739209779.9066556;-45.120503652039325
1739209779.9066577;-45.120503652039325
1739209779.9066598;-38.13080360867914
1739209779.906662;-45.120503652039325
1739209779.9066644;-38.13080360867914
1739209779.9066665;-45.120503652039325
1739209779.9066687;-45.120503652039325
1739209779.9066708;-38.13080360867914
1739209779.9066732;-38.13080360867914
1739209779.9066753;-45.120503652039325
1739209779.9066775;-38.13080360867914
1739209779.9066796;-32.816014438256545
1739209779.906682;-38.13080360867914
1739209779.9066842;-45.120503652039325
1739209779.9066863;-38.13080360867914
1739209779.9066885;-38.13080360867914
1739209779.9066908;-38.13080360867914
1739209779.906693;-38.13080360867914
1739209779.9066951;-38.13080360867914
1739209779.9066973;-38.13080360867914
1739209779.9066997;-38.13080360867914
1739209779.9067018;-45.120503652039325
1739209779.906704;-35.57807855764607
1739209779.906706;-29.438486411369333
1739209779.9067085;-45.120503652039325
1739209779.9067106;-45.120503652039325
1739209779.9067128;-35.57807855764607
1739209779.906715;-33.981070128970906
1739209779.9067173;-38.13080360867914
1739209779.9067194;-35.57807855764607
1739209779.9067216;-45.120503652039325
1739209779.9067237;-45.120503652039325
1739209779.9067261;-35.57807855764607
1739209779.9067283;-35.57807855764607
1739209779.9067304;-45.120503652039325
1739209779.9067326;-38.13080360867914
1739209779.906735;-35.57807855764607
1739209779.906737;-38.13080360867914
1739209779.9067392;-35.57807855764607
1739209779.9067414;-38.13080360867914
1739209779.9067438;-45.120503652039325
1739209779.906746;-38.13080360867914
1739209779.906748;-45.120503652039325
1739209779.9067502;-45.120503652039325
1739209779.9067526;-45.120503652039325
1739209779.9067547;-38.13080360867914
1739209779.9067569;-38.13080360867914
1739209779.906759;-38.13080360867914
1739209779.9067614;-38.13080360867914
1739209779.9067636;-45.120503652039325
1739209779.9067657;-38.13080360867914
1739209779.9067678;-35.57807855764607
1739209779.9067702;-45.120503652039325
1739209779.9067724;-38.13080360867914
1739209779.9067745;-45.120503652039325
1739209779.9067767;-38.13080360867914
1739209779.906779;-32.816014438256545
1739209779.9067812;-38.13080360867914
1739209779.9067833;-45.120503652039325
1739209779.9067855;-45.120503652039325
1739209779.9067879;-45.120503652039325
1739209779.90679;-45.120503652039325
1739209779.9067922;-38.13080360867914
1739209779.9067943;-38.13080360867914
1739209779.9067967;-38.13080360867914
1739209779.9067988;-38.13080360867914
1739209779.906801;-38.13080360867914
1739209779.9068031;-45.120503652039325
1739209779.9068055;-33.981070128970906
1739209779.9068077;-45.120503652039325
1739209779.9068098;-33.981070128970906
1739209779.906812;-35.57807855764607
1739209779.9068143;-38.13080360867914
1739209779.9068165;-45.120503652039325
1739209779.9068186;-38.13080360867914
1739209779.9068208;-38.13080360867914
1739209779.9068232;-38.13080360867914
1739209779.9068253;-45.120503652039325
1739209779.9068274;-38.13080360867914
1739209779.9068296;-45.120503652039325
1739209779.906832;-38.13080360867914
1739209779.9068341;-35.57807855764607
1739209779.9068363;-45.120503652039325
1739209779.9068384;-45.120503652039325
1739209779.9068408;-45.120503652039325
1739209779.906843;-45.120503652039325
1739209779.906845;-38.13080360867914
1739209779.9068472;-38.13080360867914
1739209779.9068496;-45.120503652039325
1739209779.9068518;-45.120503652039325
1739209779.906854;-45.120503652039325
1739209779.906856;-38.13080360867914
1739209779.9068584;-38.13080360867914
1739209779.9068606;-45.120503652039325
1739209779.9068627;-38.13080360867914
1739209779.906865;-33.981070128970906
1739209779.9068673;-27.877744956031414
1739209779.9068694;-38.13080360867914
1739209779.9068716;-38.13080360867914
1739209779.9068737;-45.120503652039325
1739209779.906876;-33.981070128970906
1739209779.9068782;-38.13080360867914
1739209779.9068804;-45.120503652039325
1739209779.9068825;-38.13080360867914
1739209779.906885;-31.141103565318915
1739209779.906887;-45.120503652039325
1739209779.9068892;-38.13080360867914
1739209779.9068913;-38.13080360867914
1739209779.9068937;-38.13080360867914
1739209779.9068959;-45.120503652039325
1739209779.9010804;-38.13080360867914
1739209779.9010837;-45.120503652039325
1739209779.9010873;-45.120503652039325
1739209779.9010906;-45.120503652039325
1739209779.9010942;-45.120503652039325
1739209779.9010978;-45.120503652039325
1739209779.901101;-45.120503652039325
1739209779.9011047;-38.13080360867914
1739209779.901108;-38.13080360867914
1739209779.9011116;-45.120503652039325
1739209779.901115;-45.120503652039325
1739209779.9011185;-45.120503652039325
1739209779.901122;-33.981070128970906
1739209779.9011254;-35.57807855764607
1739209779.901129;-38.13080360867914
1739209779.9011323;-38.13080360867914
1739209779.901136;-38.13080360867914
1739209779.9011395;-45.120503652039325
1739209779.9011428;-38.13080360867914
1739209779.9011464;-38.13080360867914
1739209779.9011497;-32.816014438256545
1739209779.9011533;-38.13080360867914
1739209779.9011567;-38.13080360867914
1739209779.9011602;-32.816014438256545
1739209779.9011638;-45.120503652039325
1739209779.9011672;-45.120503652039325
1739209779.9011707;-38.13080360867914
1739209779.901174;-38.13080360867914
1739209779.9011776;-27.267205301931607
1739209779.9011812;-38.13080360867914
1739209779.9011846;-38.13080360867914
1739209779.9011881;-38.13080360867914
1739209779.9011915;-33.981070128970906
1739209779.901195;-35.57807855764607
1739209779.9011984;-38.13080360867914
1739209779.901202;-45.120503652039325
1739209779.9012055;-38.13080360867914
1739209779.9012089;-45.120503652039325
1739209779.9012125;-45.120503652039325
1739209779.9012158;-45.120503652039325
1739209779.9012194;-45.120503652039325
1739209779.901223;-38.13080360867914
1739209779.9012263;-45.120503652039325
1739209779.9012299;-45.120503652039325
1739209779.9012332;-33.981070128970906
1739209779.9012368;-35.57807855764607
1739209779.90124;-38.13080360867914
1739209779.9012437;-38.13080360867914
1739209779.9012473;-31.141103565318915
1739209779.9012506;-35.57807855764607
1739209779.9012542;-38.13080360867914
1739209779.9012575;-45.120503652039325
1739209779.901261;-45.120503652039325
1739209779.9012647;-38.13080360867914
1739209779.901268;-38.13080360867914
1739209779.9012716;-45.120503652039325
1739209779.901275;-38.13080360867914
1739209779.9012785;-35.57807855764607
1739209779.9012818;-38.13080360867914
1739209779.9012854;-45.120503652039325
1739209779.901289;-45.120503652039325
1739209779.9012923;-38.13080360867914
1739209779.901296;-35.57807855764607
1739209779.9012992;-38.13080360867914
1739209779.9013028;-45.120503652039325
1739209779.9013064;-38.13080360867914
1739209779.9013097;-38.13080360867914
1739209779.9013133;-45.120503652039325
1739209779.9013166;-28.58837851428586
1739209779.9013202;-30.49652367304973
1739209779.9013236;-38.13080360867914
1739209779.9013271;-38.13080360867914
1739209779.9013307;-45.120503652039325
1739209779.901334;-45.120503652039325
1739209779.9013376;-45.120503652039325
1739209779.901341;-38.13080360867914
1739209779.9013445;-38.13080360867914
1739209779.901348;-45.120503652039325
1739209779.9013515;-38.13080360867914
1739209779.901355;-38.13080360867914
1739209779.9013584;-38.13080360867914
1739209779.901362;-32.816014438256545
1739209779.9013653;-38.13080360867914
1739209779.9013689;-45.120503652039325
1739209779.9013724;-32.816014438256545
1739209779.9013758;-32.816014438256545
1739209779.9013793;-45.120503652039325
1739209779.9013827;-45.120503652039325
1739209779.9013863;-38.13080360867914
1739209779.9013898;-38.13080360867914
1739209779.9013932;-38.13080360867914
1739209779.9013968;-45.120503652039325
1739209779.9014;-31.141103565318893
1739209779.9014037;-32.816014438256545
1739209779.901407;-45.120503652039325
1739209779.9014106;-45.120503652039325
1739209779.9014142;-32.816014438256545
1739209779.9014175;-38.13080360867914
1739209779.901421;-45.120503652039325
1739209779.9014244;-33.981070128970906
1739209779.901428;-45.120503652039325
1739209779.9014316;-45.120503652039325
1739209779.901435;-38.13080360867914
1739209779.9014385;-38.13080360867914
1739209779.9014418;-45.120503652039325
1739209779.9014454;-38.13080360867914
1739209779.9014487;-38.13080360867914
1739209779.9014523;-45.120503652039325
1739209779.9014559;-32.816014438256545
1739209779.9014592;-38.13080360867914
1739209779.9014628;-45.120503652039325
1739209779.9014661;-45.120503652039325
1739209779.9014697;-45.120503652039325
1739209779.9014733;-38.13080360867914
1739209779.9014766;-45.120503652039325
1739209779.9014802;-38.13080360867914
1739209779.9014835;-45.120503652039325
1739209779.901487;-45.120503652039325
1739209779.9014904;-35.57807855764607
1739209779.901494;-38.13080360867914
1739209779.9014976;-45.120503652039325
1739209779.901501;-33.981070128970906
1739209779.9015045;-38.13080360867914
1739209779.9015079;-38.13080360867914
1739209779.9015114;-38.13080360867914
1739209779.901515;-38.13080360867914
1739209779.9015183;-33.981070128970906
1739209779.901522;-38.13080360867914
1739209779.9015253;-38.13080360867914
1739209779.9015288;-45.120503652039325
1739209779.9015324;-35.57807855764607
1739209779.9015357;-38.13080360867914
1739209779.9015393;-45.120503652039325
1739209779.9015427;-38.13080360867914
1739209779.9015462;-45.120503652039325
1739209779.9015496;-45.120503652039325
1739209779.9015532;-38.13080360867914
1739209779.9015567;-35.57807855764607
1739209779.90156;-38.13080360867914
1739209779.9015636;-38.13080360867914
1739209779.901567;-45.120503652039325
1739209779.9015706;-33.981070128970906
1739209779.9015741;-35.57807855764607
1739209779.9015775;-38.13080360867914
1739209779.901581;-45.120503652039325
1739209779.9015844;-45.120503652039325
1739209779.901588;-35.57807855764607
1739209779.9015913;-35.57807855764607
1739209779.9015949;-38.13080360867914
1739209779.9015985;-38.13080360867914
1739209779.9016018;-38.13080360867914
1739209779.9016054;-38.13080360867914
1739209779.9016087;-38.13080360867914
1739209779.9016123;-38.13080360867914
1739209779.9016159;-31.141103565318915
1739209779.9016192;-35.57807855764607
1739209779.9016228;-45.120503652039325
1739209779.901626;-45.120503652039325
1739209779.9016297;-38.13080360867914
1739209779.901633;-45.120503652039325
1739209779.9016366;-45.120503652039325
1739209779.9016402;-33.981070128970906
1739209779.9016435;-38.13080360867914
1739209779.901647;-45.120503652039325
1739209779.9016504;-45.120503652039325
1739209779.901654;-33.981070128970906
1739209779.9016576;-33.981070128970906
1739209779.901661;-38.13080360867914
1739209779.9016645;-45.120503652039325
1739209779.9016678;-45.120503652039325
1739209779.9016714;-38.13080360867914
1739209779.9016747;-38.13080360867914
1739209779.9016783;-45.120503652039325
1739209779.901682;-33.981070128970906
1739209779.9016852;-33.981070128970906
1739209779.9016888;-38.13080360867914
1739209779.9016922;-38.13080360867914
1739209779.9016957;-35.57807855764607
1739209779.9016993;-38.13080360867914
1739209779.9017026;-33.981070128970906
1739209779.9017062;-45.120503652039325
1739209779.9017096;-33.981070128970906
1739209779.9017131;-30.49652367304973
1739209779.9017165;-38.13080360867914
1739209779.90172;-45.120503652039325
1739209779.9017236;-38.13080360867914
1739209779.901727;-38.13080360867914
1739209779.9017305;-45.120503652039325
1739209779.9017339;-45.120503652039325
1739209779.9017375;-38.13080360867914
1739209779.901741;-33.981070128970906
1739209779.9017444;-45.120503652039325
1739209779.901748;-38.13080360867914
1739209779.9017513;-35.57807855764607
1739209779.9017549;-38.13080360867914
1739209779.9017582;-38.13080360867914
1739209779.9017618;-38.13080360867914
1739209779.9017653;-45.120503652039325
1739209779.9017687;-31.141103565318915
1739209779.9017723;-38.13080360867914
1739209779.9017756;-38.13080360867914
1739209779.9017792;-38.13080360867914
1739209779.9017828;-38.13080360867914
1739209779.901786;-45.120503652039325
1739209779.9017897;-45.120503652039325
1739209779.901793;-38.13080360867914
1739209779.9017966;-45.120503652039325
1739209779.9018;-45.120503652039325
1739209779.9018035;-38.13080360867914
1739209779.901807;-45.120503652039325
1739209779.9018104;-45.120503652039325
1739209779.901814;-38.13080360867914
1739209779.9018173;-38.13080360867914
1739209779.901821;-45.120503652039325
1739209779.9018245;-33.981070128970906
1739209779.9018278;-45.120503652039325
1739209779.9018314;-38.13080360867914
1739209779.9018347;-45.120503652039325
1739209779.9018383;-33.981070128970906
1739209779.9018416;-45.120503652039325
1739209779.9018452;-38.13080360867914
1739209779.9018488;-38.13080360867914
1739209779.9018521;-38.13080360867914
1739209779.9018557;-38.13080360867914
1739209779.901859;-45.120503652039325
1739209779.9018626;-45.120503652039325
1739209779.9018662;-38.13080360867914
1739209779.9018695;-38.13080360867914
1739209779.901873;-45.120503652039325
1739209779.9018764;-45.120503652039325
1739209779.90188;-27.267205301931607
1739209779.9018834;-38.13080360867914
1739209779.901887;-38.13080360867914
1739209779.9018905;-32.816014438256545
1739209779.9018939;-45.120503652039325
1739209779.9018974;-45.120503652039325
1739209779.9019008;-45.120503652039325
1739209779.9019043;-45.120503652039325
1739209779.901908;-45.120503652039325
1739209779.9019113;-38.13080360867914
1739209779.9019148;-45.120503652039325
1739209779.9019182;-45.120503652039325
1739209779.9019217;-33.981070128970906
1739209779.901925;-45.120503652039325
1739209779.9019287;-38.13080360867914
1739209779.9019322;-38.13080360867914
1739209779.9019356;-45.120503652039325
1739209779.9019392;-38.13080360867914
1739209779.9019425;-38.13080360867914
1739209779.901946;-45.120503652039325
1739209779.9019496;-38.13080360867914
1739209779.901953;-32.816014438256545
1739209779.9019566;-45.120503652039325
1739209779.90196;-45.120503652039325
1739209779.9019635;-38.13080360867914
1739209779.901967;-38.13080360867914
1739209779.9019704;-45.120503652039325
1739209779.901974;-33.981070128970906
1739209779.9019773;-38.13080360867914
1739209779.9019809;-45.120503652039325
1739209779.9019842;-45.120503652039325
1739209779.9019878;-45.120503652039325
1739209779.9019914;-38.13080360867914
1739209779.9019947;-45.120503652039325
1739209779.9019983;-38.13080360867914
1739209779.9020016;-38.13080360867914
1739209779.9020052;-45.120503652039325
1739209779.9020088;-35.57807855764607
1739209779.902012;-38.13080360867914
1739209779.9020157;-38.13080360867914
1739209779.902019;-32.816014438256545
1739209779.9020226;-38.13080360867914
1739209779.902026;-38.13080360867914
1739209779.9020295;-38.13080360867914
1739209779.902033;-45.120503652039325
1739209779.9020364;-45.120503652039325
1739209779.90204;-38.13080360867914
1739209779.9020433;-32.816014438256545
1739209779.902047;-45.120503652039325
1739209779.9020505;-45.120503652039325
1739209779.9020538;-45.120503652039325
1739209779.9020574;-45.120503652039325
1739209779.9020607;-38.13080360867914
1739209779.9020643;-38.13080360867914
1739209779.9020677;-45.120503652039325
1739209779.9020712;-45.120503652039325
1739209779.9020748;-38.13080360867914
1739209779.9020782;-45.120503652039325
1739209779.9020817;-45.120503652039325
1739209779.902085;-45.120503652039325
1739209779.9020886;-45.120503652039325
1739209779.9020922;-45.120503652039325
1739209779.9020956;-45.120503652039325
1739209779.9020991;-38.13080360867914
1739209779.9021025;-38.13080360867914
1739209779.902106;-45.120503652039325
1739209779.9021094;-38.13080360867914
1739209779.902113;-45.120503652039325
1739209779.9021165;-35.57807855764607
1739209779.9021199;-38.13080360867914
1739209779.9021235;-38.13080360867914
1739209779.9021268;-38.13080360867914
1739209779.9021304;-33.981070128970906
1739209779.902134;-33.981070128970906
1739209779.9021373;-38.13080360867914
1739209779.9021409;-45.120503652039325
1739209779.9021442;-45.120503652039325
1739209779.9021478;-38.13080360867914
1739209779.902151;-38.13080360867914
1739209779.9021547;-45.120503652039325
1739209779.9021583;-32.816014438256545
1739209779.9021616;-38.13080360867914
1739209779.9021652;-45.120503652039325
1739209779.9021685;-45.120503652039325
1739209779.902172;-38.13080360867914
1739209779.9021757;-38.13080360867914
1739209779.902179;-45.120503652039325
1739209779.9021826;-45.120503652039325
1739209779.902186;-45.120503652039325
1739209779.9021895;-33.981070128970906
1739209779.9021928;-38.13080360867914
1739209779.9021964;-45.120503652039325
1739209779.9022;-45.120503652039325
1739209779.9022033;-33.981070128970906
1739209779.902207;-33.981070128970906
1739209779.9022102;-45.120503652039325
1739209779.9022138;-38.13080360867914
1739209779.9022174;-38.13080360867914
1739209779.9022207;-45.120503652039325
1739209779.9022243;-35.57807855764607
1739209779.9022276;-45.120503652039325
1739209779.9022312;-45.120503652039325
1739209779.9022346;-45.120503652039325
1739209779.9022381;-45.120503652039325
1739209779.9022417;-45.120503652039325
1739209779.902245;-45.120503652039325
1739209779.9022486;-45.120503652039325
1739209779.902252;-38.13080360867914
1739209779.9022555;-38.13080360867914
1739209779.902259;-45.120503652039325
1739209779.9022624;-31.141103565318915
1739209779.902266;-35.57807855764607
1739209779.9022694;-45.120503652039325
1739209779.902273;-45.120503652039325
1739209779.9022763;-38.13080360867914
1739209779.9022799;-45.120503652039325
1739209779.9022834;-45.120503652039325
1739209779.9022868;-38.13080360867914
1739209779.9022903;-45.120503652039325
1739209779.9022937;-45.120503652039325
1739209779.9022973;-38.13080360867914
1739209779.9023008;-38.13080360867914
1739209779.9023042;-38.13080360867914
1739209779.9023077;-45.120503652039325
1739209779.902311;-45.120503652039325
1739209779.9023147;-33.981070128970906
1739209779.902318;-38.13080360867914
1739209779.9023216;-45.120503652039325
1739209779.9023252;-45.120503652039325
1739209779.9023285;-38.13080360867914
1739209779.902332;-38.13080360867914
1739209779.9023354;-45.120503652039325
1739209779.902339;-38.13080360867914
1739209779.9023426;-45.120503652039325
1739209779.902346;-38.13080360867914
1739209779.9023495;-33.981070128970906
1739209779.9023528;-38.13080360867914
1739209779.9023564;-38.13080360867914
1739209779.9023597;-28.58837851428586
1739209779.9023633;-38.13080360867914
1739209779.9023669;-38.13080360867914
1739209779.9023702;-45.120503652039325
1739209779.9023738;-38.13080360867914
1739209779.9023771;-38.13080360867914
1739209779.9023807;-38.13080360867914
1739209779.9023843;-45.120503652039325
1739209779.9023876;-38.13080360867914
1739209779.9023912;-38.13080360867914
1739209779.9023945;-38.13080360867914
1739209779.902398;-38.13080360867914
1739209779.9024014;-35.57807855764607
1739209779.902405;-35.57807855764607
1739209779.9024086;-45.120503652039325
1739209779.902412;-45.120503652039325
1739209779.9024155;-38.13080360867914
1739209779.9024189;-38.13080360867914
1739209779.9024224;-38.13080360867914
1739209779.902426;-45.120503652039325
1739209779.9024293;-45.120503652039325
1739209779.902433;-38.13080360867914
1739209779.9024363;-38.13080360867914
1739209779.9024398;-45.120503652039325
1739209779.9024434;-33.981070128970906
1739209779.9024467;-38.13080360867914
1739209779.9024503;-45.120503652039325
1739209779.9024537;-45.120503652039325
1739209779.9024572;-38.13080360867914
1739209779.9024606;-45.120503652039325
1739209779.9024642;-45.120503652039325
1739209779.9024677;-45.120503652039325
1739209779.902471;-31.14110356531892
1739209779.9024746;-38.13080360867914
1739209779.902478;-45.120503652039325
1739209779.9024816;-45.120503652039325
1739209779.9024851;-38.13080360867914
1739209779.9024885;-45.120503652039325
1739209779.902492;-38.13080360867914
1739209779.9024954;-45.120503652039325
1739209779.902499;-27.267205301931607
1739209779.9025023;-33.981070128970906
1739209779.9025059;-45.120503652039325
1739209779.9025095;-45.120503652039325
1739209779.9025128;-45.120503652039325
1739209779.9025164;-38.13080360867914
1739209779.9025197;-45.120503652039325
1739209779.9025233;-38.13080360867914
1739209779.9025269;-38.13080360867914
1739209779.9025302;-45.120503652039325
1739209779.9025338;-33.981070128970906
1739209779.902537;-45.120503652039325
1739209779.9025407;-35.57807855764607
1739209779.902544;-32.816014438256545
1739209779.9025476;-45.120503652039325
1739209779.9025512;-45.120503652039325
1739209779.9025545;-27.267205301931607
1739209779.902558;-32.816014438256545
1739209779.9025614;-38.13080360867914
1739209779.902565;-45.120503652039325
1739209779.9025686;-38.13080360867914
1739209779.902572;-38.13080360867914
1739209779.9025755;-38.13080360867914
1739209779.9025788;-45.120503652039325
1739209779.9025824;-45.120503652039325
1739209779.9025857;-38.13080360867914
1739209779.9025893;-38.13080360867914
1739209779.902593;-45.120503652039325
1739209779.9025962;-38.13080360867914
1739209779.9025998;-38.13080360867914
1739209779.9026031;-45.120503652039325
1739209779.9026067;-45.120503652039325
1739209779.9026103;-45.120503652039325
1739209779.9026136;-38.13080360867914
1739209779.9026172;-38.13080360867914
