CAN Message; 0x39:0a3d2283953b3c49
1739209885.2199688;-33.981070128970906
1739209885.2199824;-38.13080360867914
1739209885.2199962;-35.57807855764607
1739209885.2200098;-31.141103565318915
1739209885.2200234;-28.58837851428586
1739209885.220037;-45.120503652039325
1739209885.2200506;-45.120503652039325
1739209885.2200642;-38.13080360867914
1739209885.220078;-33.981070128970906
1739209885.2200916;-31.141103565318915
1739209885.2201052;-18.192034459266992
1739209885.2201188;-33.981070128970906
1739209885.2201324;-30.49652367304973
1739209885.2201462;-45.120503652039325
1739209885.2201598;-24.292649948874775
1739209885.2201734;-8.157813684583964
1739209885.220187;-25.25278630937684
1739209885.2202005;-32.816014438256545
1739209885.2202141;-28.992665084841942
1739209885.220228;-19.545431632982716
1739209885.2202415;-18.26308626601666
1739209885.2202551;-31.141103565318915
1739209885.2202687;-33.981070128970906
1739209885.2202823;-38.13080360867914
1739209885.2202961;-38.13080360867914
1739209885.2203097;-45.120503652039325
1739209885.2203233;-38.13080360867914
1739209885.220337;-38.13080360867914
1739209885.2203505;-26.991370085610754
1739209885.2203643;-12.367390106621173
1739209885.220378;-17.133997197586602
1739209885.2203915;-28.218542851754165
1739209885.220405;-30.49652367304973
1739209885.2204187;-35.57807855764607
1739209885.2204323;-38.13080360867914
1739209885.220446;-45.120503652039325
1739209885.2204597;-38.13080360867914
1739209885.2204733;-38.13080360867914
1739209885.2204869;-45.120503652039325
1739209885.2205005;-38.13080360867914
1739209885.2205143;-38.13080360867914
1739209885.220528;-38.13080360867914
1739209885.2205415;-45.120503652039325
1739209885.220555;-45.120503652039325
1739209885.2205687;-28.992665084841942
1739209885.2205825;-35.57807855764607
1739209885.220596;-38.13080360867914
1739209885.2206097;-45.120503652039325
1739209885.2206233;-18.836614351536173
1739209885.2206368;-28.58837851428586
1739209885.2206504;-45.120503652039325
1739209885.2206643;-35.57807855764607
1739209885.2206779;-25.826314394896357
1739209885.2206914;-30.49652367304973
1739209885.220705;-32.816014438256545
1739209885.2207186;-38.13080360867914
1739209885.2207325;-32.816014438256545
1739209885.220746;-38.13080360867914
1739209885.2207596;-33.981070128970956
1739209885.2207732;-33.981070128970906
1739209885.2207868;-38.13080360867914
1739209885.2208006;-45.120503652039325
1739209885.2208142;-33.981070128970906
1739209885.2208278;-38.13080360867914
1739209885.2208414;-32.816014438256545
1739209885.220855;-38.13080360867914
1739209885.2208686;-38.13080360867914
1739209885.2208824;-38.13080360867914
1739209885.220896;-28.992665084841967
1739209885.2209096;-45.120503652039325
1739209885.2209232;-38.13080360867914
1739209885.2209368;-45.120503652039325
1739209885.2209506;-35.57807855764607
1739209885.2209642;-32.816014438256545
1739209885.2209778;-38.13080360867914
1739209885.2209914;-38.13080360867914
1739209885.221005;-38.13080360867914
1739209885.2210188;-35.57807855764607
1739209885.2210324;-45.120503652039325
1739209885.221046;-45.120503652039325
1739209885.2210596;-45.120503652039325
1739209885.2210732;-38.13080360867914
1739209885.2210867;-38.13080360867914
1739209885.2211006;-45.120503652039325
1739209885.2211142;-31.141103565318915
1739209885.2211277;-38.13080360867914
1739209885.2211413;-45.120503652039325
1739209885.221155;-45.120503652039325
1739209885.2211688;-45.120503652039325
1739209885.2211823;-45.120503652039325
1739209885.221196;-38.13080360867914
1739209885.2212095;-45.120503652039325
1739209885.221223;-38.13080360867914
1739209885.2212367;-45.120503652039325
1739209885.2212505;-33.981070128970906
1739209885.2212641;-33.981070128970956
1739209885.2212777;-28.218542851754165
1739209885.2212913;-28.992665084841942
1739209885.221305;-22.841636605902558
1739209885.2213187;-45.120503652039325
1739209885.2213323;-33.981070128970906
1739209885.221346;-33.981070128970906
1739209885.2213595;-33.981070128970906
1739209885.221373;-38.13080360867914
1739209885.221387;-38.13080360867914
1739209885.2214005;-32.816014438256545
1739209885.221414;-32.816014438256545
1739209885.2214277;-27.267205301931607
1739209885.2214413;-28.992665084841967
1739209885.2214549;-28.218542851754187
1739209885.2214687;-25.62660358559016
1739209885.2214823;-22.002965041481755
1739209885.2214959;-38.13080360867914
1739209885.2215095;-45.120503652039325
1739209885.221523;-35.57807855764607
1739209885.2215369;-45.120503652039325
1739209885.2215505;-38.13080360867914
1739209885.221564;-38.13080360867914
1739209885.2215776;-45.120503652039325
1739209885.2215912;-27.267205301931607
1739209885.221605;-23.50682362968953
1739209885.2216187;-30.49652367304973
1739209885.2216322;-20.822980852015213
1739209885.2216458;-18.598040242006057
1739209885.2216594;-45.120503652039325
1739209885.221673;-45.120503652039325
1739209885.2216868;-31.141103565318893
1739209885.2217004;-45.120503652039325
1739209885.221714;-38.13080360867914
1739209885.2217276;-45.120503652039325
1739209885.2217412;-35.57807855764607
1739209885.221755;-45.120503652039325
1739209885.2217686;-25.07728991421287
1739209885.2217822;-29.438486411369333
1739209885.2217958;-32.816014438256545
1739209885.2218094;-28.21854285175415
1739209885.2218232;-45.120503652039325
1739209885.2218368;-45.120503652039325
1739209885.2218504;-35.57807855764607
1739209885.221864;-45.120503652039325
1739209885.2218776;-45.120503652039325
1739209885.2218912;-28.58837851428586
1739209885.221905;-35.57807855764607
1739209885.2219186;-31.141103565318915
1739209885.2219322;-28.588378514285886
1739209885.2219458;-31.14110356531892
1739209885.2219594;-30.49652367304973
1739209885.2219732;-22.54371790334745
1739209885.2219868;-22.002965041481755
1739209885.2220004;-45.120503652039325
1739209885.222014;-31.141103565318915
1739209885.2220275;-38.13080360867914
1739209885.2220411;-33.981070128970906
1739209885.222055;-38.13080360867914
1739209885.2220685;-33.981070128970906
1739209885.2220821;-45.120503652039325
1739209885.2220957;-26.487275050834715
1739209885.2221093;-26.991370085610747
1739209885.2221231;-38.13080360867914
1739209885.2221367;-23.506823629689542
1739209885.2221503;-22.002965041481755
1739209885.222164;-28.992665084841942
1739209885.2221775;-32.816014438256545
1739209885.2221913;-38.13080360867914
1739209885.222205;-45.120503652039325
1739209885.2222185;-31.141103565318915
1739209885.222232;-33.981070128970906
1739209885.2222457;-38.13080360867914
1739209885.2222593;-33.981070128970906
1739209885.222273;-22.841636605902558
1739209885.2222867;-25.826314394896357
1739209885.2223003;-38.13080360867914
1739209885.222314;-45.120503652039325
1739209885.2223275;-38.13080360867914
1739209885.2223413;-38.13080360867914
1739209885.222355;-45.120503652039325
1739209885.2223685;-45.120503652039325
1739209885.222382;-38.13080360867914
1739209885.2223957;-33.981070128970956
1739209885.2224095;-38.13080360867914
1739209885.222423;-28.21854285175415
1739209885.2224367;-25.826314394896354
1739209885.2224503;-45.120503652039325
1739209885.2224638;-31.141103565318943
1739209885.2224774;-18.877682693682605
1739209885.2224913;-22.740042620751332
1739209885.2225049;-45.120503652039325
1739209885.2225184;-32.816014438256545
1739209885.222532;-45.120503652039325
1739209885.2225456;-45.120503652039325
1739209885.2225595;-45.120503652039325
1739209885.222573;-33.981070128970906
1739209885.2225866;-45.120503652039325
1739209885.2226002;-25.826314394896357
1739209885.2226138;-22.002965041481744
1739209885.2226276;-28.58837851428586
1739209885.2226412;-23.506823629689542
1739209885.2226548;-25.077289914212862
1739209885.2226684;-45.120503652039325
1739209885.222682;-45.120503652039325
1739209885.2226956;-38.13080360867914
1739209885.2227094;-38.13080360867914
1739209885.222723;-45.120503652039325
1739209885.2227366;-32.816014438256545
1739209885.2227502;-45.120503652039325
1739209885.2227638;-38.13080360867914
1739209885.2227776;-38.13080360867914
1739209885.2227912;-45.120503652039325
1739209885.2228048;-38.13080360867914
1739209885.2228184;-45.120503652039325
1739209885.222832;-33.981070128970906
1739209885.2228456;-38.13080360867914
1739209885.2228594;-45.120503652039325
1739209885.222873;-38.13080360867914
1739209885.2228866;-38.13080360867914
1739209885.2229002;-45.120503652039325
1739209885.2229137;-38.13080360867914
1739209885.2229276;-45.120503652039325
1739209885.2229412;-38.13080360867914
1739209885.2229548;-45.120503652039325
1739209885.2229683;-38.13080360867914
1739209885.222982;-38.13080360867914
1739209885.2229958;-38.13080360867914
1739209885.2230093;-33.981070128970906
1739209885.223023;-45.120503652039325
1739209885.2230365;-45.120503652039325
1739209885.22305;-38.13080360867914
1739209885.2230637;-45.120503652039325
1739209885.2230775;-45.120503652039325
1739209885.2230911;-45.120503652039325
1739209885.2231047;-35.57807855764607
1739209885.2231183;-38.13080360867914
1739209885.223132;-45.120503652039325
1739209885.2231457;-38.13080360867914
1739209885.2231593;-35.57807855764607
1739209885.223173;-38.13080360867914
1739209885.2231865;-45.120503652039325
1739209885.2232;-38.13080360867914
1739209885.223214;-45.120503652039325
1739209885.2232275;-33.981070128970906
1739209885.223241;-38.13080360867914
1739209885.2232547;-45.120503652039325
1739209885.2232683;-45.120503652039325
1739209885.2232819;-38.13080360867914
1739209885.2232957;-35.57807855764607
1739209885.2233093;-45.120503652039325
1739209885.2233229;-38.13080360867914
1739209885.2233365;-38.13080360867914
1739209885.22335;-45.120503652039325
1739209885.2233639;-45.120503652039325
1739209885.2233775;-38.13080360867914
1739209885.223391;-35.57807855764607
1739209885.2234046;-38.13080360867914
1739209885.2234182;-38.13080360867914
1739209885.223432;-30.49652367304973
1739209885.2234457;-32.816014438256545
1739209885.2234592;-45.120503652039325
1739209885.2234728;-45.120503652039325
1739209885.2234864;-45.120503652039325
1739209885.2235;-38.13080360867914
1739209885.2235138;-45.120503652039325
1739209885.2235274;-32.816014438256545
1739209885.223541;-38.13080360867914
1739209885.2235546;-45.120503652039325
1739209885.2235682;-38.13080360867914
1739209885.223582;-45.120503652039325
1739209885.2235956;-45.120503652039325
1739209885.2236092;-45.120503652039325
1739209885.2236228;-45.120503652039325
1739209885.2236364;-45.120503652039325
1739209885.22365;-35.57807855764607
1739209885.2236638;-35.57807855764607
1739209885.2236774;-35.57807855764607
1739209885.223691;-35.57807855764607
1739209885.2237046;-38.13080360867914
1739209885.2237182;-38.13080360867914
1739209885.223732;-45.120503652039325
1739209885.2237456;-45.120503652039325
1739209885.2237592;-38.13080360867914
1739209885.2237728;-38.13080360867914
1739209885.2237864;-45.120503652039325
1739209885.2238002;-45.120503652039325
1739209885.2238138;-38.13080360867914
1739209885.2238274;-38.13080360867914
1739209885.223841;-35.57807855764607
1739209885.2238545;-33.981070128970906
1739209885.2238681;-35.57807855764607
1739209885.223882;-45.120503652039325
1739209885.2238955;-31.141103565318943
1739209885.2239091;-30.49652367304976
1739209885.2239227;-38.13080360867914
1739209885.2239363;-25.25278630937684
1739209885.2239501;-38.13080360867914
1739209885.2239637;-38.13080360867914
1739209885.2239773;-25.826314394896357
1739209885.223991;-28.992665084841942
1739209885.2240045;-33.981070128970906
1739209885.2240183;-27.8777449560314
1739209885.224032;-38.13080360867914
1739209885.2240455;-25.826314394896357
1739209885.224059;-32.81601443825658
1739209885.2240727;-31.141103565318915
1739209885.2240863;-35.57807855764607
1739209885.2241;-30.49652367304973
1739209885.2241137;-33.981070128970906
1739209885.2241273;-38.13080360867914
1739209885.224141;-28.588378514285886
1739209885.2241545;-32.816014438256545
1739209885.2241683;-35.57807855764607
1739209885.224182;-27.87774495603143
1739209885.2241955;-25.077289914212862
1739209885.224209;-27.8777449560314
1739209885.2242227;-29.438486411369333
1739209885.2242365;-33.981070128970906
1739209885.22425;-31.141103565318893
1739209885.2242637;-25.077289914212862
1739209885.2242773;-24.589719217205094
1739209885.2242908;-33.981070128970956
1739209885.2243044;-23.506823629689542
1739209885.2243183;-38.13080360867914
1739209885.2243319;-31.141103565318915
1739209885.2243454;-31.141103565318915
1739209885.224359;-26.035653463252796
1739209885.2243726;-24.746238672633048
1739209885.2243865;-24.151403521958727
1739209885.2244;-32.81601443825658
1739209885.2244136;-45.120503652039325
1739209885.2244272;-27.267205301931607
1739209885.2244408;-35.57807855764607
1739209885.2244546;-27.267205301931607
1739209885.2244682;-28.588378514285886
1739209885.2244818;-45.120503652039325
1739209885.2244954;-45.120503652039325
1739209885.224509;-45.120503652039325
1739209885.2245226;-23.506823629689542
1739209885.2245364;-29.438486411369333
1739209885.22455;-33.981070128970956
1739209885.2245636;-33.981070128970956
1739209885.2245772;-27.267205301931607
1739209885.2245908;-45.120503652039325
1739209885.2246046;-38.13080360867914
1739209885.2246182;-45.120503652039325
1739209885.2246318;-31.141103565318893
1739209885.2246454;-45.120503652039325
1739209885.224659;-45.120503652039325
1739209885.2246726;-32.816014438256545
1739209885.2246864;-27.267205301931607
1739209885.2247;-31.141103565318915
1739209885.2247136;-38.13080360867914
1739209885.2247272;-29.438486411369333
1739209885.2247407;-26.991370085610722
1739209885.2247546;-45.120503652039325
1739209885.2247682;-31.141103565318943
1739209885.2247818;-25.826314394896357
1739209885.2247953;-29.438486411369333
1739209885.224809;-33.981070128970906
1739209885.2248228;-28.58837851428586
1739209885.2248363;-45.120503652039325
1739209885.22485;-24.589719217205094
1739209885.2248635;-38.13080360867914
1739209885.224877;-25.826314394896357
1739209885.2248907;-32.816014438256545
1739209885.2249045;-33.981070128970906
1739209885.2249181;-38.13080360867914
1739209885.2249317;-23.38864096791655
1739209885.2249453;-25.826314394896354
1739209885.224959;-23.16150712794695
1739209885.2249727;-27.267205301931607
1739209885.2249863;-33.981070128970906
1739209885.225;-23.506823629689542
1739209885.2250135;-45.120503652039325
1739209885.225027;-28.992665084841967
1739209885.225041;-24.589719217205094
1739209885.2250545;-30.49652367304973
1739209885.225068;-45.120503652039325
1739209885.2250817;-32.816014438256545
1739209885.2250953;-30.49652367304973
1739209885.2251089;-45.120503652039325
1739209885.2251227;-45.120503652039325
1739209885.2251363;-38.13080360867914
1739209885.2251499;-31.141103565318915
1739209885.2251635;-45.120503652039325
1739209885.225177;-28.992665084841942
1739209885.2251909;-29.438486411369333
1739209885.2252045;-33.981070128970956
1739209885.225218;-45.120503652039325
1739209885.2252316;-33.981070128970956
1739209885.2252452;-25.62660358559016
1739209885.225259;-45.120503652039325
1739209885.2252727;-24.438645034577675
1739209885.2252862;-31.141103565318943
1739209885.2252998;-45.120503652039325
1739209885.2253134;-23.506823629689542
1739209885.225327;-31.141103565318915
1739209885.2253408;-25.62660358559016
1739209885.2253544;-26.487275050834715
1739209885.225368;-45.120503652039325
1739209885.2253816;-38.13080360867914
1739209885.2253952;-45.120503652039325
1739209885.225409;-31.14110356531892
1739209885.2254226;-26.991370085610747
1739209885.2254362;-45.120503652039325
1739209885.2254498;-31.141103565318915
1739209885.2254634;-45.120503652039325
1739209885.225477;-27.267205301931607
1739209885.2254908;-32.81601443825658
1739209885.2255044;-33.981070128970906
1739209885.225518;-25.826314394896357
1739209885.2255316;-32.816014438256545
1739209885.2255452;-25.252786309376837
1739209885.225559;-28.21854285175415
1739209885.2255726;-25.077289914212862
1739209885.2255862;-45.120503652039325
1739209885.2255998;-25.826314394896354
1739209885.2256134;-33.981070128970956
1739209885.2256272;-45.120503652039325
1739209885.2256408;-26.991370085610722
1739209885.2256544;-31.141103565318915
1739209885.225668;-26.991370085610722
1739209885.2256815;-33.981070128970906
1739209885.2256951;-31.141103565318915
1739209885.225709;-23.273589343863303
1739209885.2257226;-30.49652367304976
1739209885.2257361;-45.120503652039325
1739209885.2257497;-38.13080360867914
1739209885.2257633;-33.981070128970906
1739209885.2257771;-35.57807855764607
1739209885.2257907;-38.13080360867914
1739209885.2258043;-35.57807855764607
1739209885.225818;-31.141103565318915
1739209885.2258315;-45.120503652039325
1739209885.2258453;-27.267205301931607
1739209885.225859;-28.21854285175415
1739209885.2258725;-30.49652367304973
1739209885.225886;-28.218542851754165
1739209885.2258997;-38.13080360867914
1739209885.2259133;-28.588378514285886
1739209885.225927;-45.120503652039325
1739209885.2259407;-22.44878636800916
1739209885.2259543;-27.267205301931607
1739209885.225968;-33.981070128970956
1739209885.2259815;-31.141103565318943
1739209885.2259953;-26.991370085610722
1739209885.226009;-32.81601443825658
1739209885.2260225;-31.141103565318893
1739209885.226036;-24.151403521958727
1739209885.2260497;-45.120503652039325
1739209885.2260635;-45.120503652039325
1739209885.226077;-30.49652367304973
1739209885.2260907;-38.13080360867914
1739209885.2261043;-45.120503652039325
1739209885.2261178;-38.13080360867914
1739209885.2261314;-26.991370085610722
1739209885.2261453;-38.13080360867914
1739209885.2261589;-33.981070128970906
1739209885.2261724;-33.981070128970906
1739209885.226186;-33.981070128970906
1739209885.2261996;-28.218542851754165
1739209885.2262135;-24.438645034577675
1739209885.226227;-24.151403521958727
1739209885.2262406;-35.57807855764607
1739209885.2262542;-28.588378514285886
1739209885.2262678;-33.981070128970906
1739209885.2262814;-30.49652367304976
1739209885.2262952;-38.13080360867914
1739209885.2263088;-24.151403521958727
1739209885.2263224;-31.141103565318943
1739209885.226336;-32.816014438256545
1739209885.2263496;-30.49652367304973
1739209885.2263634;-29.438486411369333
1739209885.226377;-28.992665084841942
1739209885.2263906;-38.13080360867914
1739209885.2264042;-33.981070128970906
1739209885.2264178;-32.816014438256545
1739209885.2264316;-28.992665084841942
1739209885.2264452;-30.49652367304973
1739209885.2264588;-33.981070128970906
1739209885.2264724;-26.991370085610736
1739209885.226486;-45.120503652039325
1739209885.2264996;-45.120503652039325
1739209885.2265134;-32.816014438256545
1739209885.226527;-33.981070128970956
1739209885.2265406;-23.506823629689542
1739209885.2265542;-38.13080360867914
1739209885.2265677;-38.13080360867914
1739209885.2265816;-30.49652367304973
1739209885.2265952;-33.981070128970906
1739209885.2266088;-31.14110356531892
1739209885.2266223;-33.981070128970906
1739209885.226636;-28.992665084841942
1739209885.2266498;-29.438486411369347
1739209885.2266634;-35.57807855764607
1739209885.226677;-23.38864096791655
1739209885.2266905;-32.816014438256545
1739209885.2267041;-45.120503652039325
1739209885.2267177;-45.120503652039325
1739209885.2267315;-33.981070128970956
1739209885.2267451;-38.13080360867914
1739209885.2267587;-38.13080360867914
1739209885.2267723;-28.58837851428586
1739209885.226786;-28.992665084841967
1739209885.2267997;-38.13080360867914
1739209885.2268133;-45.120503652039325
1739209885.226827;-45.120503652039325
1739209885.2268405;-31.141103565318915
1739209885.226854;-24.15140352195872
1739209885.226868;-45.120503652039325
1739209885.2268815;-33.981070128970906
1739209885.226895;-38.13080360867914
1739209885.2269087;-32.81601443825658
1739209885.2269223;-33.981070128970906
1739209885.2269359;-45.120503652039325
1739209885.2269497;-24.15140352195872
1739209885.2269633;-23.506823629689542
1739209885.2269769;-26.487275050834725
1739209885.2269905;-38.13080360867914
1739209885.227004;-38.13080360867914
1739209885.2270179;-35.57807855764607
1739209885.2270315;-45.120503652039325
1739209885.227045;-31.141103565318915
1739209885.2270586;-28.992665084841942
1739209885.2270722;-26.991370085610736
1739209885.227086;-33.981070128970906
1739209885.2270997;-28.21854285175415
1739209885.2271132;-33.981070128970906
1739209885.2271268;-30.49652367304976
1739209885.2271404;-38.13080360867914
1739209885.227154;-25.826314394896357
1739209885.2271678;-38.13080360867914
1739209885.2271814;-26.991370085610722
1739209885.227195;-24.589719217205094
1739209885.2272086;-31.141103565318915
1739209885.2272222;-28.992665084841942
1739209885.227236;-33.981070128970906
1739209885.2272496;-31.141103565318943
1739209885.2272632;-38.13080360867914
1739209885.2272768;-21.67658091518819
1739209885.2272904;-24.292649948874775
1739209885.227304;-29.438486411369354
1739209885.2273178;-38.13080360867914
1739209885.2273314;-27.267205301931607
1739209885.227345;-38.13080360867914
1739209885.2273586;-45.120503652039325
1739209885.2273722;-28.58837851428586
1739209885.227386;-38.13080360867914
1739209885.2273996;-38.13080360867914
1739209885.2274132;-38.13080360867914
1739209885.2274268;-38.13080360867914
1739209885.2274404;-38.13080360867914
1739209885.2274542;-38.13080360867914
1739209885.2274678;-45.120503652039325
1739209885.2274814;-38.13080360867914
1739209885.227495;-45.120503652039325
1739209885.2275085;-38.13080360867914
1739209885.2275221;-35.57807855764607
1739209885.227536;-38.13080360867914
1739209885.2275496;-45.120503652039325
1739209885.2275631;-45.120503652039325
1739209885.2275767;-33.981070128970906
1739209885.2275903;-38.13080360867914
1739209885.2276042;-33.981070128970906
1739209885.2276177;-38.13080360867914
1739209885.2276313;-38.13080360867914
1739209885.227645;-35.57807855764607
1739209885.2276585;-45.120503652039325
1739209885.2276723;-45.120503652039325
1739209885.227686;-45.120503652039325
1739209885.2276995;-45.120503652039325
1739209885.227713;-45.120503652039325
1739209885.2277267;-38.13080360867914
1739209885.2277403;-38.13080360867914
1739209885.227754;-35.57807855764607
1739209885.2277677;-38.13080360867914
1739209885.2277813;-45.120503652039325
1739209885.227795;-38.13080360867914
1739209885.2278085;-38.13080360867914
1739209885.2278223;-45.120503652039325
1739209885.227836;-45.120503652039325
1739209885.2278495;-33.981070128970906
1739209885.227863;-38.13080360867914
1739209885.2278767;-38.13080360867914
1739209885.2278905;-38.13080360867914
1739209885.227904;-35.57807855764607
1739209885.2279177;-38.13080360867914
1739209885.2279313;-45.120503652039325
1739209885.2279449;-38.13080360867914
1739209885.2279584;-45.120503652039325
1739209885.2279723;-45.120503652039325
1739209885.2279859;-45.120503652039325
1739209885.2279994;-45.120503652039325
1739209885.228013;-45.120503652039325
1739209885.2280266;-38.13080360867914
1739209885.2280405;-35.57807855764607
1739209885.228054;-35.57807855764607
1739209885.2280676;-38.13080360867914
1739209885.2280812;-38.13080360867914
1739209885.2280948;-38.13080360867914
1739209885.2281084;-38.13080360867914
1739209885.2281222;-38.13080360867914
1739209885.2281358;-45.120503652039325
1739209885.2281494;-38.13080360867914
1739209885.228163;-38.13080360867914
1739209885.2281766;-28.58837851428586
1739209885.2281904;-32.816014438256545
1739209885.228204;-45.120503652039325
1739209885.2282176;-45.120503652039325
1739209885.2282312;-38.13080360867914
1739209885.2282448;-45.120503652039325
1739209885.2282586;-33.981070128970906
1739209885.2282722;-32.816014438256545
1739209885.2282858;-28.588378514285886
1739209885.2282994;-45.120503652039325
1739209885.228313;-32.816014438256545
1739209885.2283266;-45.120503652039325
1739209885.2283404;-45.120503652039325
1739209885.228354;-45.120503652039325
1739209885.2283676;-45.120503652039325
1739209885.2283812;-45.120503652039325
1739209885.2283947;-30.49652367304973
1739209885.2284086;-32.816014438256545
1739209885.2284222;-45.120503652039325
1739209885.2284358;-45.120503652039325
1739209885.2284493;-45.120503652039325
1739209885.228463;-38.13080360867914
1739209885.2284768;-38.13080360867914
1739209885.2284904;-45.120503652039325
1739209885.228504;-31.141103565318915
1739209885.2285175;-32.816014438256545
1739209885.2285311;-45.120503652039325
1739209885.2285447;-45.120503652039325
1739209885.2285585;-30.49652367304973
1739209885.2285721;-38.13080360867914
1739209885.2285857;-38.13080360867914
1739209885.2285993;-35.57807855764607
1739209885.228613;-45.120503652039325
1739209885.2286267;-45.120503652039325
1739209885.2286403;-45.120503652039325
1739209885.228654;-45.120503652039325
1739209885.2286675;-45.120503652039325
1739209885.228681;-33.981070128970906
1739209885.228695;-38.13080360867914
1739209885.2287085;-38.13080360867914
1739209885.228722;-35.57807855764607
1739209885.2287357;-35.57807855764607
1739209885.2287493;-38.13080360867914
1739209885.2287629;-38.13080360867914
1739209885.2287767;-45.120503652039325
1739209885.2287903;-45.120503652039325
1739209885.2288039;-45.120503652039325
1739209885.2288175;-45.120503652039325
1739209885.228831;-35.57807855764607
1739209885.228845;-35.57807855764607
1739209885.2288585;-45.120503652039325
1739209885.228872;-45.120503652039325
1739209885.2288857;-31.141103565318915
1739209885.2288992;-38.13080360867914
1739209885.2289128;-38.13080360867914
1739209885.2289267;-38.13080360867914
1739209885.2289402;-45.120503652039325
1739209885.2289538;-45.120503652039325
1739209885.2289674;-35.57807855764607
1739209885.228981;-38.13080360867914
1739209885.2289948;-38.13080360867914
1739209885.2290084;-33.981070128970906
1739209885.229022;-35.57807855764607
1739209885.2290356;-38.13080360867914
1739209885.2290492;-38.13080360867914
1739209885.229063;-38.13080360867914
1739209885.2290766;-45.120503652039325
1739209885.2290902;-38.13080360867914
1739209885.2291038;-38.13080360867914
1739209885.2291174;-45.120503652039325
1739209885.229131;-35.57807855764607
1739209885.2291448;-35.57807855764607
1739209885.2291584;-45.120503652039325
1739209885.229172;-38.13080360867914
1739209885.2291856;-33.981070128970906
1739209885.2291992;-35.57807855764607
1739209885.229213;-38.13080360867914
1739209885.2292266;-38.13080360867914
1739209885.2292402;-45.120503652039325
1739209885.2292538;-33.981070128970906
1739209885.2292674;-45.120503652039325
1739209885.2292812;-33.981070128970906
1739209885.2292948;-35.57807855764607
1739209885.2293084;-45.120503652039325
1739209885.229322;-45.120503652039325
1739209885.2293355;-38.13080360867914
1739209885.2293491;-38.13080360867914
1739209885.229363;-38.13080360867914
1739209885.2293766;-38.13080360867914
1739209885.2293901;-45.120503652039325
1739209885.2294037;-45.120503652039325
1739209885.2294173;-38.13080360867914
1739209885.2294312;-38.13080360867914
1739209885.2294447;-38.13080360867914
1739209885.2294583;-45.120503652039325
1739209885.229472;-45.120503652039325
1739209885.2294855;-45.120503652039325
1739209885.2294993;-45.120503652039325
1739209885.229513;-38.13080360867914
1739209885.2295265;-45.120503652039325
1739209885.22954;-45.120503652039325
1739209885.2295537;-31.141103565318893
1739209885.2295673;-45.120503652039325
1739209885.229581;-38.13080360867914
1739209885.2295947;-31.141103565318915
1739209885.2296083;-31.141103565318915
1739209885.229622;-33.981070128970906
1739209885.2296355;-38.13080360867914
1739209885.2296493;-33.981070128970906
1739209885.229663;-45.120503652039325
1739209885.2296765;-38.13080360867914
1739209885.22969;-38.13080360867914
1739209885.2297037;-32.816014438256545
1739209885.2297175;-33.981070128970906
1739209885.229731;-33.981070128970906
1739209885.2297447;-45.120503652039325
1739209885.2297583;-45.120503652039325
1739209885.2297719;-38.13080360867914
1739209885.2297854;-45.120503652039325
1739209885.2297993;-45.120503652039325
1739209885.2298129;-38.13080360867914
1739209885.2298265;-31.141103565318915
1739209885.22984;-30.49652367304973
1739209885.2298536;-45.120503652039325
1739209885.2298675;-38.13080360867914
1739209885.229881;-33.981070128970906
1739209885.2298946;-45.120503652039325
1739209885.2299082;-45.120503652039325
1739209885.2299218;-38.13080360867914
1739209885.2299354;-45.120503652039325
1739209885.2299492;-32.816014438256545
1739209885.2299628;-35.57807855764607
1739209885.2299764;-33.981070128970906
1739209885.22999;-38.13080360867914
1739209885.2300036;-45.120503652039325
1739209885.2300174;-45.120503652039325
1739209885.230031;-45.120503652039325
1739209885.2300446;-38.13080360867914
1739209885.2300582;-33.981070128970906
1739209885.2300718;-45.120503652039325
1739209885.2300856;-38.13080360867914
1739209885.2300992;-38.13080360867914
1739209885.2301128;-38.13080360867914
1739209885.2301264;-45.120503652039325
1739209885.23014;-33.981070128970906
1739209885.2301536;-31.141103565318915
1739209885.2301674;-31.14110356531892
1739209885.230181;-45.120503652039325
1739209885.2301946;-38.13080360867914
1739209885.2302082;-45.120503652039325
1739209885.2302217;-38.13080360867914
1739209885.2302356;-38.13080360867914
1739209885.2302492;-38.13080360867914
1739209885.2302628;-35.57807855764607
1739209885.2302763;-38.13080360867914
1739209885.23029;-45.120503652039325
1739209885.2303038;-33.981070128970906
1739209885.2303174;-38.13080360867914
1739209885.230331;-38.13080360867914
1739209885.2303445;-45.120503652039325
1739209885.2303581;-38.13080360867914
1739209885.2303717;-32.816014438256545
1739209885.2303855;-45.120503652039325
1739209885.2303991;-45.120503652039325
1739209885.2304127;-33.981070128970906
1739209885.2304263;-38.13080360867914
1739209885.23044;-45.120503652039325
1739209885.2304537;-45.120503652039325
1739209885.2304673;-33.981070128970906
1739209885.230481;-45.120503652039325
1739209885.2304945;-38.13080360867914
1739209885.230508;-38.13080360867914
1739209885.230522;-33.981070128970906
1739209885.2305355;-45.120503652039325
1739209885.230549;-35.57807855764607
1739209885.2305627;-38.13080360867914
1739209885.2305763;-45.120503652039325
1739209885.2305899;-33.981070128970906
1739209885.2306037;-45.120503652039325
1739209885.2306173;-45.120503652039325
1739209885.2306309;-38.13080360867914
1739209885.2360466;-31.14110356531892
1739209885.2360547;-31.141103565318915
1739209885.236063;-45.120503652039325
