CAN Message; 0x1b8:0300f9d778877ebb
Timestamp;Amplitude
1739209729.6030722;-45.120503652039325
1739209729.6030767;-38.13080360867914
1739209729.6030812;-45.120503652039325
1739209729.6030855;-38.13080360867914
1739209729.60309;-45.120503652039325
1739209729.6030943;-38.13080360867914
1739209729.6030989;-35.57807855764607
1739209729.6031032;-45.120503652039325
1739209729.6031077;-38.13080360867914
1739209729.603112;-35.57807855764607
1739209729.6031165;-35.57807855764607
1739209729.6031208;-45.120503652039325
1739209729.6031253;-45.120503652039325
1739209729.6031299;-45.120503652039325
1739209729.6031342;-38.13080360867914
1739209729.6031387;-45.120503652039325
1739209729.603143;-45.120503652039325
1739209729.6031475;-38.13080360867914
1739209729.6031518;-38.13080360867914
1739209729.6031563;-45.120503652039325
1739209729.6031606;-45.120503652039325
1739209729.6031651;-33.981070128970906
1739209729.6031697;-38.13080360867914
1739209729.603174;-38.13080360867914
1739209729.6031785;-45.120503652039325
1739209729.6031828;-38.13080360867914
1739209729.6031873;-31.141103565318915
1739209729.6031916;-38.13080360867914
1739209729.6031961;-38.13080360867914
1739209729.6032004;-45.120503652039325
1739209729.603205;-38.13080360867914
1739209729.6032093;-35.57807855764607
1739209729.6032138;-38.13080360867914
1739209729.6032183;-38.13080360867914
1739209729.6032226;-45.120503652039325
1739209729.6032271;-38.13080360867914
1739209729.6032314;-45.120503652039325
1739209729.603236;-38.13080360867914
1739209729.6032403;-38.13080360867914
1739209729.6032448;-45.120503652039325
1739209729.603249;-45.120503652039325
1739209729.6032536;-38.13080360867914
1739209729.6032581;-31.141103565318915
1739209729.6032624;-38.13080360867914
1739209729.603267;-45.120503652039325
1739209729.6032712;-38.13080360867914
1739209729.6032758;-32.816014438256545
1739209729.60328;-38.13080360867914
1739209729.6032846;-38.13080360867914
1739209729.603289;-45.120503652039325
1739209729.6032934;-45.120503652039325
1739209729.6032977;-38.13080360867914
1739209729.6033022;-38.13080360867914
1739209729.6033068;-45.120503652039325
1739209729.603311;-45.120503652039325
1739209729.6033156;-38.13080360867914
1739209729.60332;-45.120503652039325
1739209729.6033244;-45.120503652039325
1739209729.6033287;-45.120503652039325
1739209729.6033332;-38.13080360867914
1739209729.6033375;-38.13080360867914
1739209729.603342;-38.13080360867914
1739209729.6033466;-38.13080360867914
1739209729.6033509;-38.13080360867914
1739209729.6033554;-32.816014438256545
1739209729.6033597;-45.120503652039325
1739209729.6033642;-31.141103565318915
1739209729.6033685;-35.57807855764607
1739209729.603373;-33.981070128970906
1739209729.6033773;-38.13080360867914
1739209729.6033819;-45.120503652039325
1739209729.6033862;-38.13080360867914
1739209729.6033907;-38.13080360867914
1739209729.6033952;-38.13080360867914
1739209729.6033995;-31.141103565318943
1739209729.603404;-33.981070128970906
1739209729.6034083;-33.981070128970906
1739209729.6034129;-38.13080360867914
1739209729.6034172;-38.13080360867914
1739209729.6034217;-38.13080360867914
1739209729.603426;-33.981070128970906
1739209729.6034305;-45.120503652039325
1739209729.603435;-33.981070128970906
1739209729.6034393;-32.816014438256545
1739209729.6034439;-38.13080360867914
1739209729.6034482;-38.13080360867914
1739209729.6034527;-45.120503652039325
1739209729.603457;-38.13080360867914
1739209729.6034615;-38.13080360867914
1739209729.6034658;-45.120503652039325
1739209729.6034703;-45.120503652039325
1739209729.6034746;-35.57807855764607
1739209729.6034791;-35.57807855764607
1739209729.6034837;-45.120503652039325
1739209729.603488;-45.120503652039325
1739209729.6034925;-38.13080360867914
1739209729.6034968;-38.13080360867914
1739209729.6035013;-38.13080360867914
1739209729.6035056;-32.816014438256545
1739209729.6035101;-31.141103565318915
1739209729.6035144;-33.981070128970906
1739209729.603519;-45.120503652039325
1739209729.6035235;-38.13080360867914
1739209729.6035278;-45.120503652039325
1739209729.6035323;-38.13080360867914
1739209729.6035366;-38.13080360867914
1739209729.6035411;-28.992665084841942
1739209729.6035454;-31.141103565318915
1739209729.60355;-38.13080360867914
1739209729.6035542;-45.120503652039325
1739209729.6035588;-38.13080360867914
1739209729.603563;-35.57807855764607
1739209729.6035676;-45.120503652039325
1739209729.6035721;-38.13080360867914
1739209729.6035764;-33.981070128970906
1739209729.603581;-33.981070128970906
1739209729.6035852;-45.120503652039325
1739209729.6035898;-45.120503652039325
1739209729.603594;-45.120503652039325
1739209729.6035986;-45.120503652039325
1739209729.603603;-45.120503652039325
1739209729.6036074;-38.13080360867914
1739209729.603612;-33.981070128970906
1739209729.6036162;-45.120503652039325
1739209729.6036208;-45.120503652039325
1739209729.603625;-45.120503652039325
1739209729.6036296;-45.120503652039325
1739209729.6036339;-35.57807855764607
1739209729.6036384;-35.57807855764607
1739209729.6036427;-45.120503652039325
1739209729.6036472;-45.120503652039325
1739209729.6036515;-31.141103565318915
1739209729.603656;-35.57807855764607
1739209729.6036606;-45.120503652039325
1739209729.6036649;-45.120503652039325
1739209729.6036694;-38.13080360867914
1739209729.6036737;-35.57807855764607
1739209729.6036782;-45.120503652039325
1739209729.6036825;-45.120503652039325
1739209729.603687;-38.13080360867914
1739209729.6036913;-33.981070128970906
1739209729.6036959;-38.13080360867914
1739209729.6037004;-38.13080360867914
1739209729.6037047;-38.13080360867914
1739209729.6037092;-38.13080360867914
1739209729.6037135;-38.13080360867914
1739209729.603718;-38.13080360867914
1739209729.6037223;-38.13080360867914
1739209729.6037269;-45.120503652039325
1739209729.6037312;-45.120503652039325
1739209729.6037357;-45.120503652039325
1739209729.60374;-32.816014438256545
1739209729.6037445;-38.13080360867914
1739209729.603749;-45.120503652039325
1739209729.6037533;-38.13080360867914
1739209729.6037579;-38.13080360867914
1739209729.6037621;-45.120503652039325
1739209729.6037667;-38.13080360867914
1739209729.603771;-38.13080360867914
1739209729.6037755;-45.120503652039325
1739209729.6037798;-45.120503652039325
1739209729.6037843;-32.816014438256545
1739209729.6037889;-45.120503652039325
1739209729.6037931;-38.13080360867914
1739209729.6037977;-38.13080360867914
1739209729.603802;-38.13080360867914
1739209729.6038065;-38.13080360867914
1739209729.6038108;-35.57807855764607
1739209729.6038153;-38.13080360867914
1739209729.6038196;-45.120503652039325
1739209729.6038241;-45.120503652039325
1739209729.6038284;-38.13080360867914
1739209729.603833;-45.120503652039325
1739209729.6038375;-38.13080360867914
1739209729.6038418;-45.120503652039325
1739209729.6038463;-45.120503652039325
1739209729.6038506;-45.120503652039325
1739209729.6038551;-38.13080360867914
1739209729.6038594;-38.13080360867914
1739209729.603864;-45.120503652039325
1739209729.6038682;-45.120503652039325
1739209729.6038728;-45.120503652039325
1739209729.6038773;-45.120503652039325
1739209729.6038816;-38.13080360867914
1739209729.6038861;-45.120503652039325
1739209729.6038904;-38.13080360867914
1739209729.603895;-45.120503652039325
1739209729.6038992;-32.816014438256545
1739209729.6039038;-31.141103565318893
1739209729.603908;-38.13080360867914
1739209729.6039126;-45.120503652039325
1739209729.603917;-38.13080360867914
1739209729.6039214;-30.49652367304973
1739209729.603926;-38.13080360867914
1739209729.6039302;-45.120503652039325
1739209729.6039348;-45.120503652039325
1739209729.603939;-45.120503652039325
1739209729.6039436;-45.120503652039325
1739209729.6039479;-45.120503652039325
1739209729.6039524;-31.141103565318915
1739209729.6039567;-45.120503652039325
1739209729.6039612;-45.120503652039325
1739209729.6039658;-45.120503652039325
1739209729.60397;-38.13080360867914
1739209729.6039746;-32.816014438256545
1739209729.6039789;-45.120503652039325
1739209729.6039834;-45.120503652039325
1739209729.6039877;-45.120503652039325
1739209729.6039922;-32.816014438256545
1739209729.6039965;-45.120503652039325
1739209729.604001;-45.120503652039325
1739209729.6040053;-38.13080360867914
1739209729.6040099;-45.120503652039325
1739209729.6040144;-45.120503652039325
1739209729.6040187;-45.120503652039325
1739209729.6040232;-38.13080360867914
1739209729.6040275;-45.120503652039325
1739209729.604032;-45.120503652039325
1739209729.6040363;-45.120503652039325
1739209729.6040409;-45.120503652039325
1739209729.6040452;-38.13080360867914
1739209729.6040497;-45.120503652039325
1739209729.6040542;-45.120503652039325
1739209729.6040585;-35.57807855764607
1739209729.604063;-35.57807855764607
1739209729.6040673;-45.120503652039325
1739209729.6040719;-45.120503652039325
1739209729.6040761;-45.120503652039325
1739209729.6040807;-38.13080360867914
1739209729.604085;-38.13080360867914
1739209729.6040895;-45.120503652039325
1739209729.6040938;-45.120503652039325
1739209729.6040983;-45.120503652039325
1739209729.6041028;-35.57807855764607
1739209729.6041071;-35.57807855764607
1739209729.6041117;-38.13080360867914
1739209729.604116;-35.57807855764607
1739209729.6041205;-38.13080360867914
1739209729.6041248;-38.13080360867914
1739209729.6041293;-45.120503652039325
1739209729.6041336;-32.816014438256545
1739209729.6041381;-45.120503652039325
1739209729.6041427;-45.120503652039325
1739209729.604147;-38.13080360867914
1739209729.6041515;-28.992665084841942
1739209729.6041558;-38.13080360867914
1739209729.6041603;-35.57807855764607
1739209729.6041646;-45.120503652039325
1739209729.6041691;-45.120503652039325
1739209729.6041734;-38.13080360867914
1739209729.604178;-35.57807855764607
1739209729.6041822;-45.120503652039325
1739209729.6041868;-30.49652367304976
1739209729.6041913;-33.981070128970906
1739209729.6041956;-33.981070128970906
1739209729.6042001;-45.120503652039325
1739209729.6042044;-45.120503652039325
1739209729.604209;-35.57807855764607
1739209729.6042132;-32.816014438256545
1739209729.6042178;-45.120503652039325
1739209729.604222;-27.267205301931607
1739209729.6042266;-38.13080360867914
1739209729.6042309;-45.120503652039325
1739209729.6042354;-38.13080360867914
1739209729.60424;-38.13080360867914
1739209729.6042442;-38.13080360867914
1739209729.6042488;-45.120503652039325
1739209729.604253;-45.120503652039325
1739209729.6042576;-38.13080360867914
1739209729.6042619;-38.13080360867914
1739209729.6042664;-45.120503652039325
1739209729.6042707;-45.120503652039325
1739209729.6042752;-45.120503652039325
1739209729.6042798;-45.120503652039325
1739209729.604284;-38.13080360867914
1739209729.6042886;-38.13080360867914
1739209729.6042929;-45.120503652039325
1739209729.6042974;-45.120503652039325
1739209729.6043017;-45.120503652039325
1739209729.6043062;-45.120503652039325
1739209729.6043105;-38.13080360867914
1739209729.604315;-38.13080360867914
1739209729.6043193;-45.120503652039325
1739209729.6043239;-38.13080360867914
1739209729.6043284;-38.13080360867914
1739209729.6043327;-38.13080360867914
1739209729.6043372;-45.120503652039325
1739209729.6043415;-45.120503652039325
1739209729.604346;-33.981070128970906
1739209729.6043503;-38.13080360867914
1739209729.6043549;-38.13080360867914
1739209729.6043591;-38.13080360867914
1739209729.6043637;-38.13080360867914
1739209729.6043682;-45.120503652039325
1739209729.6043725;-38.13080360867914
1739209729.604377;-38.13080360867914
1739209729.6043813;-38.13080360867914
1739209729.6043859;-45.120503652039325
1739209729.6043901;-45.120503652039325
1739209729.6043947;-33.981070128970906
1739209729.604399;-33.981070128970906
1739209729.6044035;-30.49652367304973
1739209729.6044078;-38.13080360867914
1739209729.6044123;-38.13080360867914
1739209729.6044168;-38.13080360867914
1739209729.6044211;-38.13080360867914
1739209729.6044257;-38.13080360867914
1739209729.60443;-38.13080360867914
1739209729.6044345;-33.981070128970906
1739209729.6044388;-31.141103565318915
1739209729.6044433;-45.120503652039325
1739209729.6044476;-45.120503652039325
1739209729.6044521;-45.120503652039325
1739209729.6044567;-45.120503652039325
1739209729.604461;-45.120503652039325
1739209729.6044655;-45.120503652039325
1739209729.6044698;-45.120503652039325
1739209729.6044743;-38.13080360867914
1739209729.6044786;-38.13080360867914
1739209729.6044831;-45.120503652039325
1739209729.6044874;-38.13080360867914
1739209729.604492;-45.120503652039325
1739209729.6044962;-38.13080360867914
1739209729.6045008;-45.120503652039325
1739209729.6045053;-45.120503652039325
1739209729.6045096;-38.13080360867914
1739209729.6045141;-45.120503652039325
1739209729.6045184;-45.120503652039325
1739209729.604523;-33.981070128970906
1739209729.6045272;-33.981070128970906
1739209729.6045318;-38.13080360867914
1739209729.604536;-38.13080360867914
1739209729.6045406;-35.57807855764607
1739209729.604545;-45.120503652039325
1739209729.6045494;-45.120503652039325
1739209729.604554;-38.13080360867914
1739209729.6045582;-38.13080360867914
1739209729.6045628;-45.120503652039325
1739209729.604567;-45.120503652039325
1739209729.6045716;-38.13080360867914
1739209729.6045759;-38.13080360867914
1739209729.6045804;-38.13080360867914
1739209729.6045847;-38.13080360867914
1739209729.6045892;-38.13080360867914
1739209729.6045938;-38.13080360867914
1739209729.604598;-38.13080360867914
1739209729.6046026;-38.13080360867914
1739209729.6046069;-45.120503652039325
1739209729.6046114;-38.13080360867914
1739209729.6046157;-38.13080360867914
1739209729.6046202;-45.120503652039325
1739209729.6046245;-45.120503652039325
1739209729.604629;-38.13080360867914
1739209729.6046336;-45.120503652039325
1739209729.6046379;-45.120503652039325
1739209729.6046424;-45.120503652039325
1739209729.6046467;-45.120503652039325
1739209729.6046512;-45.120503652039325
1739209729.6046555;-45.120503652039325
1739209729.60466;-38.13080360867914
1739209729.6046643;-38.13080360867914
1739209729.6046689;-33.981070128970906
1739209729.6046731;-45.120503652039325
1739209729.6046777;-38.13080360867914
1739209729.6046822;-38.13080360867914
1739209729.6046865;-35.57807855764607
1739209729.604691;-35.57807855764607
1739209729.6046953;-45.120503652039325
1739209729.6046999;-45.120503652039325
1739209729.6047041;-38.13080360867914
1739209729.6047087;-38.13080360867914
1739209729.6064107;-45.120503652039325
1739209729.6064146;-38.13080360867914
1739209729.6064184;-38.13080360867914
1739209729.606422;-38.13080360867914
1739209729.6064258;-45.120503652039325
1739209729.6064296;-45.120503652039325
1739209729.6064334;-45.120503652039325
1739209729.6064372;-45.120503652039325
1739209729.606441;-45.120503652039325
1739209729.6064448;-38.13080360867914
1739209729.6064487;-38.13080360867914
1739209729.6064525;-45.120503652039325
1739209729.606456;-38.13080360867914
1739209729.6064599;-38.13080360867914
1739209729.6064637;-45.120503652039325
1739209729.6064675;-45.120503652039325
1739209729.6064713;-38.13080360867914
1739209729.606475;-45.120503652039325
1739209729.606479;-38.13080360867914
1739209729.6064825;-45.120503652039325
1739209729.6064863;-38.13080360867914
1739209729.6064901;-45.120503652039325
1739209729.606494;-38.13080360867914
1739209729.6064978;-38.13080360867914
1739209729.6065016;-35.57807855764607
1739209729.6065054;-35.57807855764607
1739209729.6065092;-45.120503652039325
1739209729.606513;-45.120503652039325
1739209729.6065166;-45.120503652039325
1739209729.6065204;-38.13080360867914
1739209729.6065242;-45.120503652039325
1739209729.606528;-33.981070128970956
1739209729.6065319;-38.13080360867914
1739209729.6065357;-45.120503652039325
1739209729.6065395;-38.13080360867914
1739209729.606543;-45.120503652039325
1739209729.6065469;-35.57807855764607
1739209729.6065507;-38.13080360867914
1739209729.6065545;-38.13080360867914
1739209729.6065583;-28.58837851428586
1739209729.6065621;-38.13080360867914
1739209729.606566;-35.57807855764607
1739209729.6065698;-38.13080360867914
1739209729.6065736;-45.120503652039325
1739209729.6065772;-35.57807855764607
1739209729.606581;-38.13080360867914
1739209729.6065848;-45.120503652039325
1739209729.6065886;-33.981070128970956
1739209729.6065924;-38.13080360867914
1739209729.6065962;-45.120503652039325
1739209729.6066;-45.120503652039325
1739209729.6066036;-45.120503652039325
1739209729.6066074;-45.120503652039325
1739209729.6066113;-45.120503652039325
1739209729.606615;-45.120503652039325
1739209729.606619;-28.992665084841942
1739209729.6066227;-38.13080360867914
1739209729.6066265;-45.120503652039325
1739209729.6066303;-38.13080360867914
1739209729.6066341;-33.981070128970906
1739209729.6066377;-38.13080360867914
1739209729.6066415;-45.120503652039325
1739209729.6066453;-45.120503652039325
1739209729.6066492;-33.981070128970956
1739209729.606653;-38.13080360867914
1739209729.6066568;-45.120503652039325
1739209729.6066606;-45.120503652039325
1739209729.6066642;-38.13080360867914
1739209729.606668;-45.120503652039325
1739209729.6066718;-45.120503652039325
1739209729.6066756;-38.13080360867914
1739209729.6066794;-28.992665084841942
1739209729.6066833;-38.13080360867914
1739209729.606687;-45.120503652039325
1739209729.606691;-45.120503652039325
1739209729.6066947;-33.981070128970906
1739209729.6066983;-38.13080360867914
1739209729.606702;-45.120503652039325
1739209729.606706;-45.120503652039325
1739209729.6067097;-38.13080360867914
1739209729.6067135;-38.13080360867914
1739209729.6067173;-38.13080360867914
1739209729.6067212;-38.13080360867914
1739209729.6067247;-45.120503652039325
1739209729.6067286;-35.57807855764607
1739209729.6067324;-35.57807855764607
1739209729.6067362;-38.13080360867914
1739209729.60674;-33.981070128970906
1739209729.6067438;-33.981070128970906
1739209729.6067476;-33.981070128970906
1739209729.6067514;-38.13080360867914
1739209729.6067553;-38.13080360867914
1739209729.6067588;-38.13080360867914
1739209729.6067626;-45.120503652039325
1739209729.6067665;-45.120503652039325
1739209729.6067703;-31.141103565318915
1739209729.606774;-33.981070128970906
1739209729.606778;-38.13080360867914
1739209729.6067817;-45.120503652039325
1739209729.6067853;-38.13080360867914
1739209729.606789;-32.816014438256545
1739209729.606793;-38.13080360867914
1739209729.6067967;-38.13080360867914
1739209729.6068006;-38.13080360867914
1739209729.6068044;-33.981070128970906
1739209729.6068082;-45.120503652039325
1739209729.606812;-45.120503652039325
1739209729.6068158;-45.120503652039325
1739209729.6068194;-45.120503652039325
1739209729.6068232;-45.120503652039325
1739209729.606827;-45.120503652039325
1739209729.6068308;-45.120503652039325
1739209729.6068347;-45.120503652039325
1739209729.6068385;-45.120503652039325
1739209729.6068423;-38.13080360867914
1739209729.6068459;-35.57807855764607
1739209729.6068497;-45.120503652039325
1739209729.6068535;-45.120503652039325
1739209729.6068573;-33.981070128970906
1739209729.606861;-38.13080360867914
1739209729.606865;-38.13080360867914
1739209729.6068687;-38.13080360867914
1739209729.6068726;-45.120503652039325
1739209729.6068764;-38.13080360867914
1739209729.60688;-35.57807855764607
1739209729.6068838;-38.13080360867914
1739209729.6068876;-38.13080360867914
1739209729.6068914;-38.13080360867914
1739209729.6068952;-38.13080360867914
1739209729.606899;-45.120503652039325
1739209729.6069028;-35.57807855764607
1739209729.6069064;-35.57807855764607
1739209729.6069102;-45.120503652039325
1739209729.606914;-45.120503652039325
1739209729.6069179;-45.120503652039325
1739209729.6069217;-45.120503652039325
1739209729.6069255;-45.120503652039325
1739209729.6069293;-45.120503652039325
1739209729.606933;-45.120503652039325
1739209729.606937;-45.120503652039325
1739209729.6069405;-32.816014438256545
1739209729.6069443;-33.981070128970906
1739209729.6069481;-38.13080360867914
1739209729.606952;-45.120503652039325
1739209729.6069558;-33.981070128970906
1739209729.6069596;-32.816014438256545
1739209729.6069634;-38.13080360867914
1739209729.606967;-45.120503652039325
1739209729.6069708;-35.57807855764607
1739209729.6069746;-32.816014438256545
1739209729.6069784;-45.120503652039325
1739209729.6069822;-45.120503652039325
1739209729.606986;-45.120503652039325
1739209729.6069899;-38.13080360867914
1739209729.6069937;-38.13080360867914
1739209729.6069975;-45.120503652039325
1739209729.607001;-33.981070128970906
1739209729.607005;-38.13080360867914
1739209729.6070087;-38.13080360867914
1739209729.6070125;-45.120503652039325
1739209729.6070163;-30.49652367304973
1739209729.6070201;-32.816014438256545
1739209729.607024;-45.120503652039325
1739209729.6070275;-38.13080360867914
1739209729.6070313;-38.13080360867914
1739209729.6070352;-35.57807855764607
1739209729.607039;-38.13080360867914
1739209729.6070428;-32.816014438256545
1739209729.6070466;-45.120503652039325
1739209729.6070504;-45.120503652039325
1739209729.6070542;-32.816014438256545
1739209729.607058;-38.13080360867914
1739209729.6070616;-38.13080360867914
1739209729.6070654;-45.120503652039325
1739209729.6070693;-35.57807855764607
1739209729.607073;-45.120503652039325
1739209729.607077;-32.816014438256545
1739209729.6070807;-32.816014438256545
1739209729.6070845;-45.120503652039325
1739209729.607088;-45.120503652039325
1739209729.607092;-45.120503652039325
1739209729.6070957;-38.13080360867914
1739209729.6070995;-45.120503652039325
1739209729.6071033;-38.13080360867914
1739209729.6071072;-45.120503652039325
1739209729.607111;-45.120503652039325
1739209729.6071148;-35.57807855764607
1739209729.6071186;-35.57807855764607
1739209729.6071222;-38.13080360867914
1739209729.607126;-45.120503652039325
1739209729.6071298;-38.13080360867914
1739209729.6071336;-45.120503652039325
1739209729.6071374;-32.816014438256545
1739209729.6071413;-30.49652367304973
1739209729.607145;-45.120503652039325
1739209729.6071486;-45.120503652039325
1739209729.6071525;-35.57807855764607
1739209729.6071563;-32.816014438256545
1739209729.60716;-45.120503652039325
1739209729.607164;-45.120503652039325
1739209729.6071677;-45.120503652039325
1739209729.6071715;-45.120503652039325
1739209729.6071754;-45.120503652039325
1739209729.6071792;-45.120503652039325
1739209729.6071827;-38.13080360867914
1739209729.6071866;-45.120503652039325
1739209729.6071904;-45.120503652039325
1739209729.6071942;-45.120503652039325
1739209729.607198;-45.120503652039325
1739209729.6072018;-45.120503652039325
1739209729.6072056;-45.120503652039325
1739209729.6072092;-45.120503652039325
1739209729.607213;-35.57807855764607
1739209729.6072168;-32.816014438256545
1739209729.6072206;-45.120503652039325
1739209729.6072245;-38.13080360867914
1739209729.6072283;-38.13080360867914
1739209729.607232;-33.981070128970906
1739209729.607236;-35.57807855764607
1739209729.6072397;-35.57807855764607
1739209729.6072433;-45.120503652039325
1739209729.607247;-38.13080360867914
1739209729.607251;-35.57807855764607
1739209729.6072547;-45.120503652039325
1739209729.6072586;-45.120503652039325
1739209729.6072624;-38.13080360867914
1739209729.6072662;-45.120503652039325
1739209729.6072698;-38.13080360867914
1739209729.6072736;-45.120503652039325
1739209729.6072774;-45.120503652039325
1739209729.6072812;-38.13080360867914
1739209729.607285;-45.120503652039325
1739209729.6072888;-38.13080360867914
1739209729.6072927;-26.991370085610722
1739209729.6072965;-38.13080360867914
1739209729.6073003;-38.13080360867914
1739209729.6073039;-45.120503652039325
1739209729.6073077;-38.13080360867914
1739209729.6073115;-33.981070128970906
1739209729.6073153;-38.13080360867914
1739209729.607319;-45.120503652039325
1739209729.607323;-31.141103565318943
1739209729.6073267;-38.13080360867914
1739209729.6073303;-33.981070128970906
1739209729.6073341;-45.120503652039325
1739209729.607338;-45.120503652039325
1739209729.6073418;-45.120503652039325
1739209729.6073456;-38.13080360867914
1739209729.6073494;-45.120503652039325
1739209729.6073532;-28.992665084841942
1739209729.607357;-33.981070128970906
1739209729.6073608;-38.13080360867914
1739209729.6073644;-45.120503652039325
1739209729.6073682;-38.13080360867914
1739209729.607372;-35.57807855764607
1739209729.6073759;-35.57807855764607
1739209729.6073797;-45.120503652039325
1739209729.6073835;-38.13080360867914
1739209729.6073873;-38.13080360867914
1739209729.6073909;-45.120503652039325
1739209729.6073947;-38.13080360867914
1739209729.6073985;-38.13080360867914
1739209729.6074023;-45.120503652039325
1739209729.6074061;-45.120503652039325
1739209729.60741;-38.13080360867914
1739209729.6074138;-38.13080360867914
1739209729.6074176;-45.120503652039325
1739209729.6074214;-45.120503652039325
1739209729.607425;-45.120503652039325
1739209729.6074288;-38.13080360867914
1739209729.6074326;-45.120503652039325
1739209729.6074364;-45.120503652039325
1739209729.6074402;-33.981070128970906
1739209729.607444;-31.141103565318915
1739209729.6074479;-33.981070128970906
1739209729.6074514;-45.120503652039325
1739209729.6074553;-38.13080360867914
1739209729.607459;-33.981070128970906
1739209729.607463;-38.13080360867914
1739209729.6074667;-45.120503652039325
1739209729.6074705;-38.13080360867914
1739209729.6074743;-33.981070128970906
1739209729.6074781;-38.13080360867914
1739209729.607482;-45.120503652039325
1739209729.6074855;-38.13080360867914
1739209729.6074893;-38.13080360867914
1739209729.6074932;-45.120503652039325
1739209729.607497;-45.120503652039325
1739209729.6075008;-31.141103565318915
1739209729.6075046;-31.141103565318915
1739209729.6075084;-33.981070128970906
1739209729.607512;-45.120503652039325
1739209729.6075158;-38.13080360867914
1739209729.6075196;-38.13080360867914
1739209729.6075234;-38.13080360867914
1739209729.6075273;-45.120503652039325
1739209729.607531;-45.120503652039325
1739209729.607535;-38.13080360867914
1739209729.6075387;-33.981070128970906
1739209729.6075425;-45.120503652039325
1739209729.607546;-38.13080360867914
1739209729.60755;-45.120503652039325
1739209729.6075537;-45.120503652039325
1739209729.6075575;-38.13080360867914
1739209729.6075613;-38.13080360867914
1739209729.6075652;-38.13080360867914
1739209729.607569;-38.13080360867914
1739209729.6075726;-45.120503652039325
1739209729.6075764;-45.120503652039325
1739209729.6075802;-38.13080360867914
1739209729.607584;-33.981070128970906
1739209729.6075878;-38.13080360867914
1739209729.6075916;-45.120503652039325
1739209729.6075954;-45.120503652039325
1739209729.6075993;-33.981070128970906
1739209729.607603;-38.13080360867914
1739209729.6076066;-45.120503652039325
1739209729.6076105;-45.120503652039325
1739209729.6076143;-38.13080360867914
1739209729.607618;-35.57807855764607
1739209729.607622;-38.13080360867914
1739209729.6076257;-38.13080360867914
1739209729.6076295;-38.13080360867914
1739209729.607633;-45.120503652039325
1739209729.607637;-38.13080360867914
1739209729.6076407;-45.120503652039325
1739209729.6076446;-45.120503652039325
1739209729.6076484;-45.120503652039325
1739209729.6076522;-38.13080360867914
1739209729.607656;-38.13080360867914
1739209729.6076598;-38.13080360867914
1739209729.6076636;-38.13080360867914
1739209729.6076672;-38.13080360867914
1739209729.607671;-45.120503652039325
1739209729.6076748;-35.57807855764607
1739209729.6076787;-38.13080360867914
1739209729.6076825;-38.13080360867914
1739209729.6076863;-38.13080360867914
1739209729.60769;-38.13080360867914
1739209729.6076937;-45.120503652039325
1739209729.6076975;-45.120503652039325
1739209729.6077013;-45.120503652039325
1739209729.607705;-45.120503652039325
1739209729.607709;-45.120503652039325
1739209729.6077127;-38.13080360867914
1739209729.6077166;-38.13080360867914
1739209729.6077204;-38.13080360867914
1739209729.6077242;-33.981070128970906
1739209729.6077278;-45.120503652039325
1739209729.6077316;-38.13080360867914
1739209729.6077354;-38.13080360867914
1739209729.6077392;-38.13080360867914
1739209729.607743;-38.13080360867914
1739209729.6077468;-45.120503652039325
1739209729.6077507;-32.816014438256545
1739209729.6077542;-31.141103565318893
1739209729.607758;-45.120503652039325
1739209729.6077619;-45.120503652039325
1739209729.6077657;-38.13080360867914
1739209729.6077695;-35.57807855764607
1739209729.6077733;-45.120503652039325
1739209729.607777;-38.13080360867914
1739209729.607781;-38.13080360867914
1739209729.6077847;-45.120503652039325
1739209729.6077883;-45.120503652039325
1739209729.6077921;-38.13080360867914
1739209729.607796;-33.981070128970906
1739209729.6077998;-45.120503652039325
1739209729.6078036;-45.120503652039325
1739209729.6078074;-45.120503652039325
1739209729.6078112;-32.816014438256545
1739209729.6078148;-35.57807855764607
1739209729.6078186;-38.13080360867914
1739209729.6078224;-33.981070128970906
1739209729.6078262;-33.981070128970906
1739209729.60783;-35.57807855764607
1739209729.6078339;-45.120503652039325
1739209729.6078377;-38.13080360867914
1739209729.6078415;-45.120503652039325
1739209729.6078453;-45.120503652039325
1739209729.607849;-38.13080360867914
1739209729.6078527;-35.57807855764607
1739209729.6078565;-45.120503652039325
1739209729.6078603;-45.120503652039325
1739209729.6078641;-45.120503652039325
1739209729.607868;-45.120503652039325
1739209729.6078718;-38.13080360867914
1739209729.6078753;-45.120503652039325
1739209729.6078792;-35.57807855764607
1739209729.607883;-38.13080360867914
1739209729.6078868;-38.13080360867914
1739209729.6078906;-38.13080360867914
1739209729.6078944;-38.13080360867914
1739209729.6078982;-38.13080360867914
1739209729.607902;-45.120503652039325
1739209729.6079059;-38.13080360867914
1739209729.6079094;-38.13080360867914
1739209729.6079133;-38.13080360867914
1739209729.607917;-38.13080360867914
1739209729.607921;-45.120503652039325
1739209729.6079247;-38.13080360867914
1739209729.6079285;-33.981070128970906
1739209729.6079323;-45.120503652039325
1739209729.607936;-33.981070128970956
1739209729.6079397;-45.120503652039325
1739209729.6079435;-38.13080360867914
1739209729.6079473;-38.13080360867914
1739209729.6079512;-45.120503652039325
1739209729.607955;-38.13080360867914
1739209729.6079588;-35.57807855764607
1739209729.6079626;-45.120503652039325
1739209729.6079664;-28.58837851428586
1739209729.60797;-38.13080360867914
1739209729.6079738;-38.13080360867914
