CAN Message; 0x77:ea68fed32fb77d7b
Timestamp;Amplitude
1739209890.0024035;-38.13080360867914
1739209890.002413;-45.120503652039325
1739209890.0024226;-45.120503652039325
1739209890.002432;-33.981070128970906
1739209890.0024414;-32.816014438256545
1739209890.002451;-38.13080360867914
1739209890.0024605;-45.120503652039325
1739209890.00247;-38.13080360867914
1739209890.0024796;-38.13080360867914
1739209890.002489;-38.13080360867914
1739209890.0024984;-45.120503652039325
1739209890.002508;-38.13080360867914
1739209890.0025175;-35.57807855764607
1739209890.002527;-38.13080360867914
1739209890.0025365;-38.13080360867914
1739209890.002546;-45.120503652039325
1739209890.0025554;-35.57807855764607
1739209890.002565;-45.120503652039325
1739209890.0025744;-45.120503652039325
1739209890.002584;-45.120503652039325
1739209890.0025935;-45.120503652039325
1739209890.002603;-38.13080360867914
1739209890.0026124;-45.120503652039325
1739209890.002622;-38.13080360867914
1739209890.0026314;-31.141103565318915
1739209890.002641;-33.981070128970906
1739209890.0026505;-38.13080360867914
1739209890.0026598;-38.13080360867914
1739209890.0026693;-32.816014438256545
1739209890.0026789;-45.120503652039325
1739209890.0026884;-45.120503652039325
1739209890.002698;-45.120503652039325
1739209890.0027075;-38.13080360867914
1739209890.0027168;-38.13080360867914
1739209890.0027263;-38.13080360867914
1739209890.0027359;-45.120503652039325
1739209890.0027454;-45.120503652039325
1739209890.002755;-38.13080360867914
1739209890.0027645;-45.120503652039325
1739209890.0027738;-45.120503652039325
1739209890.0027833;-38.13080360867914
1739209890.0027928;-38.13080360867914
1739209890.0028024;-45.120503652039325
1739209890.002812;-45.120503652039325
1739209890.0028214;-45.120503652039325
1739209890.0028307;-38.13080360867914
1739209890.0028403;-45.120503652039325
1739209890.0028498;-45.120503652039325
1739209890.0028594;-45.120503652039325
1739209890.002869;-45.120503652039325
1739209890.0028784;-45.120503652039325
1739209890.0028877;-45.120503652039325
1739209890.0028973;-38.13080360867914
1739209890.0029068;-33.981070128970906
1739209890.0029163;-45.120503652039325
1739209890.0029259;-45.120503652039325
1739209890.0029354;-45.120503652039325
1739209890.0029447;-33.981070128970906
1739209890.0029542;-45.120503652039325
1739209890.0029638;-45.120503652039325
1739209890.0029733;-38.13080360867914
1739209890.0029829;-38.13080360867914
1739209890.0029922;-45.120503652039325
1739209890.0030017;-45.120503652039325
1739209890.0030112;-38.13080360867914
1739209890.0030208;-38.13080360867914
1739209890.0030303;-45.120503652039325
1739209890.0030398;-38.13080360867914
1739209890.0030491;-45.120503652039325
1739209890.0030587;-45.120503652039325
1739209890.0030682;-45.120503652039325
1739209890.0030777;-45.120503652039325
1739209890.0030873;-38.13080360867914
1739209890.0030968;-38.13080360867914
1739209890.003106;-45.120503652039325
1739209890.0031157;-45.120503652039325
1739209890.0031252;-38.13080360867914
1739209890.0031347;-31.141103565318915
1739209890.0031443;-45.120503652039325
1739209890.0031538;-38.13080360867914
1739209890.003163;-38.13080360867914
1739209890.0031726;-38.13080360867914
1739209890.0031822;-45.120503652039325
1739209890.0031917;-45.120503652039325
1739209890.0032012;-38.13080360867914
1739209890.0032108;-31.14110356531892
1739209890.00322;-45.120503652039325
1739209890.0032296;-38.13080360867914
1739209890.0032392;-45.120503652039325
1739209890.0032487;-45.120503652039325
1739209890.0032582;-35.57807855764607
1739209890.0032678;-38.13080360867914
1739209890.003277;-38.13080360867914
1739209890.0032866;-31.141103565318915
1739209890.0032961;-45.120503652039325
1739209890.0033057;-45.120503652039325
1739209890.0033152;-32.816014438256545
1739209890.0033245;-38.13080360867914
1739209890.003334;-38.13080360867914
1739209890.0033436;-38.13080360867914
1739209890.003353;-45.120503652039325
1739209890.0033627;-45.120503652039325
1739209890.0033722;-45.120503652039325
1739209890.0033815;-33.981070128970906
1739209890.003391;-38.13080360867914
1739209890.0034006;-38.13080360867914
1739209890.00341;-45.120503652039325
1739209890.0034196;-38.13080360867914
1739209890.0034292;-35.57807855764607
1739209890.0034385;-35.57807855764607
1739209890.003448;-45.120503652039325
1739209890.0034575;-33.981070128970906
1739209890.003467;-38.13080360867914
1739209890.0034766;-38.13080360867914
1739209890.0034862;-45.120503652039325
1739209890.0034955;-38.13080360867914
1739209890.003505;-38.13080360867914
1739209890.0035145;-28.992665084841942
1739209890.003524;-38.13080360867914
1739209890.0035336;-38.13080360867914
1739209890.0035431;-35.57807855764607
1739209890.0035524;-38.13080360867914
1739209890.003562;-45.120503652039325
1739209890.0035715;-33.981070128970906
1739209890.003581;-31.141103565318893
1739209890.0035906;-33.981070128970956
1739209890.0036;-45.120503652039325
1739209890.0036094;-38.13080360867914
1739209890.003619;-38.13080360867914
1739209890.0036285;-38.13080360867914
1739209890.003638;-33.981070128970906
1739209890.0036476;-33.981070128970906
1739209890.0036569;-38.13080360867914
1739209890.0036664;-35.57807855764607
1739209890.003676;-38.13080360867914
1739209890.0036855;-38.13080360867914
1739209890.003695;-35.57807855764607
1739209890.0037045;-38.13080360867914
1739209890.0037138;-45.120503652039325
1739209890.0037234;-38.13080360867914
1739209890.003733;-38.13080360867914
1739209890.0037425;-35.57807855764607
1739209890.003752;-38.13080360867914
1739209890.0037615;-45.120503652039325
1739209890.0037708;-38.13080360867914
1739209890.0037804;-35.57807855764607
1739209890.00379;-45.120503652039325
1739209890.0037994;-45.120503652039325
1739209890.003809;-38.13080360867914
1739209890.0038185;-45.120503652039325
1739209890.0038278;-45.120503652039325
1739209890.0038373;-45.120503652039325
1739209890.003847;-45.120503652039325
1739209890.0038564;-45.120503652039325
1739209890.003866;-38.13080360867914
1739209890.0038753;-45.120503652039325
1739209890.0038848;-45.120503652039325
1739209890.0038943;-35.57807855764607
1739209890.0039039;-38.13080360867914
1739209890.0039134;-45.120503652039325
1739209890.003923;-38.13080360867914
1739209890.0039322;-45.120503652039325
1739209890.0039418;-45.120503652039325
1739209890.0039513;-45.120503652039325
1739209890.0039608;-45.120503652039325
1739209890.0039704;-45.120503652039325
1739209890.00398;-45.120503652039325
1739209890.0039892;-45.120503652039325
1739209890.0039988;-45.120503652039325
1739209890.0040083;-35.57807855764607
1739209890.0040178;-33.981070128970906
1739209890.0040274;-45.120503652039325
1739209890.004037;-38.13080360867914
1739209890.0040462;-38.13080360867914
1739209890.0040557;-38.13080360867914
1739209890.0040653;-38.13080360867914
1739209890.0040748;-32.816014438256545
1739209890.0040843;-45.120503652039325
1739209890.004094;-38.13080360867914
1739209890.0041032;-35.57807855764607
1739209890.0041127;-35.57807855764607
1739209890.0041223;-38.13080360867914
1739209890.0041318;-45.120503652039325
1739209890.0041413;-45.120503652039325
1739209890.0041509;-38.13080360867914
1739209890.0041602;-35.57807855764607
1739209890.0041697;-38.13080360867914
1739209890.0041792;-45.120503652039325
1739209890.0041888;-45.120503652039325
1739209890.0041983;-45.120503652039325
1739209890.0042076;-33.981070128970906
1739209890.0042171;-38.13080360867914
1739209890.0042267;-38.13080360867914
1739209890.0042362;-38.13080360867914
1739209890.0042458;-32.816014438256545
1739209890.0042553;-45.120503652039325
1739209890.0042646;-45.120503652039325
1739209890.0042741;-38.13080360867914
1739209890.0042837;-45.120503652039325
1739209890.0042932;-45.120503652039325
1739209890.0043027;-38.13080360867914
1739209890.0043123;-45.120503652039325
1739209890.0043216;-45.120503652039325
1739209890.004331;-45.120503652039325
1739209890.0043406;-45.120503652039325
1739209890.0043502;-35.57807855764607
1739209890.0043597;-38.13080360867914
1739209890.0043693;-38.13080360867914
1739209890.0043786;-45.120503652039325
1739209890.004388;-38.13080360867914
1739209890.0043976;-35.57807855764607
1739209890.0044072;-45.120503652039325
1739209890.0044167;-45.120503652039325
1739209890.0044262;-38.13080360867914
1739209890.0044355;-27.267205301931607
1739209890.004445;-33.981070128970906
1739209890.0044546;-38.13080360867914
1739209890.0044641;-45.120503652039325
1739209890.0044737;-38.13080360867914
1739209890.0044832;-45.120503652039325
1739209890.0044925;-38.13080360867914
1739209890.004502;-45.120503652039325
1739209890.0045116;-35.57807855764607
1739209890.0045211;-38.13080360867914
1739209890.0045307;-45.120503652039325
1739209890.00454;-38.13080360867914
1739209890.0045495;-35.57807855764607
1739209890.004559;-45.120503652039325
1739209890.0045686;-45.120503652039325
1739209890.004578;-45.120503652039325
1739209890.0045877;-31.141103565318915
1739209890.004597;-33.981070128970906
1739209890.0046065;-45.120503652039325
1739209890.004616;-38.13080360867914
1739209890.0046256;-38.13080360867914
1739209890.004635;-38.13080360867914
1739209890.0046446;-38.13080360867914
1739209890.004654;-38.13080360867914
1739209890.0046635;-38.13080360867914
1739209890.004673;-38.13080360867914
1739209890.0046825;-38.13080360867914
1739209890.004692;-45.120503652039325
1739209890.0047016;-45.120503652039325
1739209890.004711;-45.120503652039325
1739209890.0047204;-35.57807855764607
1739209890.00473;-38.13080360867914
1739209890.0047395;-38.13080360867914
1739209890.004749;-31.141103565318915
1739209890.0047586;-38.13080360867914
1739209890.004768;-45.120503652039325
1739209890.0047774;-45.120503652039325
1739209890.004787;-38.13080360867914
1739209890.0047965;-38.13080360867914
1739209890.004806;-45.120503652039325
1739209890.0048153;-38.13080360867914
1739209890.0048249;-31.141103565318915
1739209890.0048344;-45.120503652039325
1739209890.004844;-38.13080360867914
1739209890.0048535;-38.13080360867914
1739209890.004863;-35.57807855764607
1739209890.0048723;-38.13080360867914
1739209890.0048819;-45.120503652039325
1739209890.0048914;-38.13080360867914
1739209890.004901;-31.141103565318915
1739209890.0049105;-38.13080360867914
1739209890.00492;-45.120503652039325
1739209890.0049293;-45.120503652039325
1739209890.0049388;-35.57807855764607
1739209890.0049484;-38.13080360867914
1739209890.004958;-45.120503652039325
1739209890.0049675;-45.120503652039325
1739209890.004977;-38.13080360867914
1739209890.0049863;-45.120503652039325
1739209890.0049958;-45.120503652039325
1739209890.0050054;-45.120503652039325
1739209890.005015;-38.13080360867914
1739209890.0050244;-38.13080360867914
1739209890.005034;-38.13080360867914
1739209890.0050433;-38.13080360867914
1739209890.0050528;-38.13080360867914
1739209890.0050623;-38.13080360867914
1739209890.0050719;-38.13080360867914
1739209890.0050814;-45.120503652039325
1739209890.0050907;-32.816014438256545
1739209890.0051003;-38.13080360867914
1739209890.0051098;-45.120503652039325
1739209890.0051193;-38.13080360867914
1739209890.0051289;-38.13080360867914
1739209890.0051384;-35.57807855764607
1739209890.0051477;-45.120503652039325
1739209890.0051572;-45.120503652039325
1739209890.0051668;-38.13080360867914
1739209890.0051763;-38.13080360867914
1739209890.0051858;-38.13080360867914
1739209890.0051954;-38.13080360867914
1739209890.0052047;-45.120503652039325
1739209890.0052142;-38.13080360867914
1739209890.0052238;-38.13080360867914
1739209890.0052333;-38.13080360867914
1739209890.0052428;-38.13080360867914
1739209890.0052524;-38.13080360867914
1739209890.0052617;-35.57807855764607
1739209890.0052712;-45.120503652039325
1739209890.0052807;-30.49652367304973
1739209890.0052903;-32.816014438256545
1739209890.0052998;-38.13080360867914
1739209890.0053093;-45.120503652039325
1739209890.0053186;-32.816014438256545
1739209890.0053282;-31.141103565318893
1739209890.0053377;-45.120503652039325
1739209890.0053473;-45.120503652039325
1739209890.0053568;-33.981070128970906
1739209890.0053663;-38.13080360867914
1739209890.0053756;-45.120503652039325
1739209890.0053852;-45.120503652039325
1739209890.0053947;-38.13080360867914
1739209890.0054042;-38.13080360867914
1739209890.0054138;-38.13080360867914
1739209890.005423;-38.13080360867914
1739209890.0054326;-45.120503652039325
1739209890.0054421;-45.120503652039325
1739209890.0054517;-38.13080360867914
1739209890.0054612;-45.120503652039325
1739209890.0054708;-38.13080360867914
1739209890.00548;-38.13080360867914
1739209890.0054896;-35.57807855764607
1739209890.0054991;-45.120503652039325
1739209890.0055087;-31.141103565318893
1739209890.0055182;-28.21854285175415
1739209890.0055277;-38.13080360867914
1739209890.005537;-38.13080360867914
1739209890.0055466;-38.13080360867914
1739209890.005556;-33.981070128970906
1739209890.0055656;-45.120503652039325
1739209890.0055752;-35.57807855764607
1739209890.0055847;-33.981070128970906
1739209890.005594;-45.120503652039325
1739209890.0056036;-38.13080360867914
1739209890.005613;-38.13080360867914
1739209890.0056226;-38.13080360867914
1739209890.0056322;-38.13080360867914
1739209890.0056417;-38.13080360867914
1739209890.005651;-32.816014438256545
1739209890.0056605;-38.13080360867914
1739209890.00567;-38.13080360867914
1739209890.0056796;-38.13080360867914
1739209890.0056891;-38.13080360867914
1739209890.0056987;-45.120503652039325
1739209890.005708;-45.120503652039325
1739209890.0057175;-35.57807855764607
1739209890.005727;-38.13080360867914
1739209890.0057366;-33.981070128970906
1739209890.0057461;-35.57807855764607
1739209890.0057554;-38.13080360867914
1739209890.005765;-35.57807855764607
1739209890.0057745;-45.120503652039325
1739209890.005784;-45.120503652039325
1739209890.0057936;-38.13080360867914
1739209890.005803;-32.816014438256545
1739209890.0058124;-45.120503652039325
1739209890.005822;-45.120503652039325
1739209890.0058315;-38.13080360867914
1739209890.005841;-38.13080360867914
1739209890.0058506;-45.120503652039325
1739209890.00586;-35.57807855764607
1739209890.0058694;-38.13080360867914
1739209890.005879;-38.13080360867914
1739209890.0058885;-45.120503652039325
1739209890.005898;-45.120503652039325
1739209890.0059075;-38.13080360867914
1739209890.005917;-35.57807855764607
1739209890.0059264;-38.13080360867914
1739209890.005936;-45.120503652039325
1739209890.0059454;-38.13080360867914
1739209890.005955;-35.57807855764607
1739209890.0059645;-38.13080360867914
1739209890.005974;-32.816014438256545
1739209890.0059834;-38.13080360867914
1739209890.005993;-45.120503652039325
1739209890.0060024;-35.57807855764607
1739209890.006012;-35.57807855764607
1739209890.0060215;-45.120503652039325
1739209890.0060308;-45.120503652039325
1739209890.0060403;-45.120503652039325
1739209890.0060499;-45.120503652039325
1739209890.0060594;-38.13080360867914
1739209890.006069;-45.120503652039325
1739209890.0060785;-38.13080360867914
1739209890.0060878;-45.120503652039325
1739209890.0060973;-45.120503652039325
1739209890.0061069;-38.13080360867914
1739209890.0061164;-38.13080360867914
1739209890.006126;-33.981070128970906
1739209890.0061355;-45.120503652039325
1739209890.0061448;-45.120503652039325
1739209890.0061543;-45.120503652039325
1739209890.0061638;-45.120503652039325
1739209890.0061734;-45.120503652039325
1739209890.006183;-45.120503652039325
1739209890.0061924;-45.120503652039325
1739209890.0062017;-45.120503652039325
1739209890.0062113;-45.120503652039325
1739209890.0062208;-45.120503652039325
1739209890.0062304;-45.120503652039325
1739209890.00624;-35.57807855764607
1739209890.0062494;-38.13080360867914
1739209890.0062587;-45.120503652039325
1739209890.0062683;-45.120503652039325
1739209890.0062778;-45.120503652039325
1739209890.0062873;-38.13080360867914
1739209890.0062969;-45.120503652039325
1739209890.0063062;-38.13080360867914
1739209890.0063157;-45.120503652039325
1739209890.0063252;-35.57807855764607
1739209890.0063348;-38.13080360867914
1739209890.0063443;-38.13080360867914
1739209890.0063539;-38.13080360867914
1739209890.0063632;-33.981070128970906
1739209890.0063727;-38.13080360867914
1739209890.0063822;-45.120503652039325
1739209890.0063918;-38.13080360867914
1739209890.0064013;-38.13080360867914
1739209890.0064108;-45.120503652039325
1739209890.0064201;-45.120503652039325
1739209890.0064297;-45.120503652039325
1739209890.0064392;-45.120503652039325
1739209890.0064487;-38.13080360867914
1739209890.0064583;-38.13080360867914
1739209890.0064678;-38.13080360867914
1739209890.006477;-33.981070128970906
1739209890.0064867;-38.13080360867914
1739209890.0064962;-45.120503652039325
1739209890.0065057;-38.13080360867914
1739209890.0065153;-45.120503652039325
1739209890.0065248;-45.120503652039325
1739209890.006534;-38.13080360867914
1739209890.0065436;-38.13080360867914
1739209890.0065532;-38.13080360867914
1739209890.0065627;-35.57807855764607
1739209890.0065722;-38.13080360867914
1739209890.0065818;-38.13080360867914
1739209890.006591;-33.981070128970906
1739209890.0066006;-45.120503652039325
1739209890.0066102;-45.120503652039325
1739209890.0066197;-38.13080360867914
1739209890.0066292;-38.13080360867914
1739209890.0066385;-45.120503652039325
1739209890.006648;-32.816014438256545
1739209890.0066576;-32.816014438256545
1739209890.0066671;-32.816014438256545
1739209890.0066767;-45.120503652039325
1739209890.0066862;-38.13080360867914
1739209890.0066955;-35.57807855764607
1739209890.006705;-45.120503652039325
1739209890.0067146;-38.13080360867914
1739209890.006724;-35.57807855764607
1739209890.0067337;-32.816014438256545
1739209890.0067432;-28.992665084841942
1739209890.0067525;-38.13080360867914
1739209890.006762;-45.120503652039325
1739209890.0067716;-38.13080360867914
1739209890.006781;-38.13080360867914
1739209890.0067906;-45.120503652039325
1739209890.0068002;-33.981070128970906
1739209890.0068095;-38.13080360867914
1739209890.006819;-35.57807855764607
1739209890.0068285;-45.120503652039325
1739209890.006838;-38.13080360867914
1739209890.0068476;-38.13080360867914
1739209890.0068572;-38.13080360867914
1739209890.0068665;-45.120503652039325
1739209890.006876;-38.13080360867914
1739209890.0068855;-38.13080360867914
1739209890.006895;-38.13080360867914
1739209890.0069046;-45.120503652039325
1739209890.0069141;-33.981070128970906
1739209890.0069234;-38.13080360867914
1739209890.006933;-45.120503652039325
1739209890.0069425;-45.120503652039325
1739209890.006952;-45.120503652039325
1739209890.0069616;-38.13080360867914
1739209890.006971;-30.49652367304973
1739209890.0069804;-38.13080360867914
1739209890.00699;-38.13080360867914
1739209890.0069995;-32.816014438256545
1739209890.007009;-38.13080360867914
1739209890.0070186;-45.120503652039325
1739209890.0070279;-45.120503652039325
1739209890.0070374;-35.57807855764607
1739209890.007047;-33.981070128970956
1739209890.0070565;-45.120503652039325
1739209890.007066;-38.13080360867914
1739209890.0070755;-45.120503652039325
1739209890.0070848;-38.13080360867914
1739209890.0070944;-35.57807855764607
1739209890.007104;-38.13080360867914
1739209890.0071135;-38.13080360867914
1739209890.007123;-32.816014438256545
1739209890.0071325;-38.13080360867914
1739209890.0071418;-38.13080360867914
1739209890.0071514;-38.13080360867914
1739209890.007161;-45.120503652039325
1739209890.0071704;-45.120503652039325
1739209890.00718;-45.120503652039325
1739209890.0071895;-38.13080360867914
1739209890.0071988;-35.57807855764607
1739209890.0072083;-38.13080360867914
1739209890.007218;-38.13080360867914
1739209890.0072274;-38.13080360867914
1739209890.007237;-38.13080360867914
1739209890.0072463;-45.120503652039325
1739209890.0072558;-38.13080360867914
1739209890.0072653;-45.120503652039325
1739209890.0072749;-45.120503652039325
1739209890.0072844;-45.120503652039325
1739209890.007294;-38.13080360867914
1739209890.0073032;-45.120503652039325
1739209890.0073128;-45.120503652039325
1739209890.0073223;-35.57807855764607
1739209890.0073318;-38.13080360867914
1739209890.0073414;-45.120503652039325
1739209890.007351;-38.13080360867914
1739209890.0073602;-38.13080360867914
1739209890.0073698;-45.120503652039325
1739209890.0073793;-45.120503652039325
1739209890.0073888;-45.120503652039325
1739209890.0073984;-45.120503652039325
1739209890.007408;-45.120503652039325
1739209890.0074172;-38.13080360867914
1739209890.0074267;-38.13080360867914
1739209890.0074363;-38.13080360867914
1739209890.0074458;-38.13080360867914
1739209890.0074553;-45.120503652039325
1739209890.007465;-38.13080360867914
1739209890.0074742;-35.57807855764607
1739209890.0074837;-45.120503652039325
1739209890.0074933;-45.120503652039325
1739209890.0075028;-33.981070128970906
1739209890.0075123;-38.13080360867914
1739209890.0075216;-38.13080360867914
1739209890.0075312;-38.13080360867914
1739209890.0075407;-45.120503652039325
1739209890.0075502;-45.120503652039325
1739209890.0075598;-45.120503652039325
1739209890.0075693;-45.120503652039325
1739209890.0075786;-45.120503652039325
1739209890.0075881;-38.13080360867914
1739209890.0075977;-45.120503652039325
1739209890.0076072;-45.120503652039325
1739209890.0076168;-32.816014438256545
1739209890.0076263;-35.57807855764607
1739209890.0076356;-45.120503652039325
1739209890.0076451;-45.120503652039325
1739209890.0076547;-38.13080360867914
1739209890.0076642;-31.141103565318915
1739209890.0076737;-38.13080360867914
1739209890.0076833;-45.120503652039325
1739209890.0076926;-38.13080360867914
1739209890.007702;-38.13080360867914
1739209890.0077116;-33.981070128970906
1739209890.0077212;-38.13080360867914
1739209890.0077307;-38.13080360867914
1739209890.0077403;-38.13080360867914
1739209890.0077496;-38.13080360867914
1739209890.007759;-45.120503652039325
1739209890.0077686;-32.816014438256545
1739209890.0077782;-33.981070128970906
1739209890.0077877;-45.120503652039325
1739209890.0077972;-45.120503652039325
1739209890.0078065;-38.13080360867914
1739209890.007816;-38.13080360867914
1739209890.0078256;-38.13080360867914
1739209890.0078351;-45.120503652039325
1739209890.0078447;-38.13080360867914
1739209890.007854;-38.13080360867914
1739209890.0078635;-38.13080360867914
1739209890.007873;-38.13080360867914
1739209890.0078826;-38.13080360867914
1739209890.0078921;-31.141103565318915
1739209890.0079017;-33.981070128970906
1739209890.007911;-45.120503652039325
1739209890.0079205;-45.120503652039325
1739209890.00793;-45.120503652039325
1739209890.0079396;-38.13080360867914
1739209890.007949;-45.120503652039325
1739209890.0079587;-38.13080360867914
1739209890.007968;-30.49652367304976
1739209890.0079775;-31.141103565318915
1739209890.007987;-38.13080360867914
1739209890.0079966;-45.120503652039325
1739209890.008006;-45.120503652039325
1739209890.0080156;-45.120503652039325
1739209890.008025;-33.981070128970906
1739209890.0080345;-45.120503652039325
1739209890.008044;-31.141103565318915
1739209890.0080535;-33.981070128970906
1739209890.008063;-45.120503652039325
1739209890.0080726;-45.120503652039325
1739209890.008082;-38.13080360867914
1739209890.0080914;-38.13080360867914
1739209890.008101;-38.13080360867914
1739209890.0081105;-38.13080360867914
1739209890.00812;-38.13080360867914
1739209890.0081296;-33.981070128970906
1739209890.008139;-38.13080360867914
1739209890.0081484;-38.13080360867914
1739209890.008158;-45.120503652039325
1739209890.0081675;-38.13080360867914
1739209890.008177;-45.120503652039325
1739209890.0081863;-45.120503652039325
1739209890.0081959;-45.120503652039325
1739209890.0082054;-38.13080360867914
1739209890.008215;-35.57807855764607
1739209890.0082245;-45.120503652039325
1739209890.008234;-45.120503652039325
1739209890.0082433;-38.13080360867914
1739209890.0082529;-38.13080360867914
1739209890.0082624;-38.13080360867914
1739209890.008272;-38.13080360867914
1739209890.0082815;-33.981070128970906
1739209890.008291;-32.816014438256545
1739209890.0083003;-38.13080360867914
1739209890.0083098;-38.13080360867914
1739209890.0083194;-38.13080360867914
1739209890.008329;-45.120503652039325
1739209890.0083385;-35.57807855764607
1739209890.008348;-33.981070128970906
1739209890.0083573;-28.992665084841942
1739209890.0083668;-38.13080360867914
1739209890.0083764;-45.120503652039325
1739209890.008386;-45.120503652039325
1739209890.0083954;-45.120503652039325
1739209890.008405;-45.120503652039325
1739209890.0084143;-33.981070128970906
1739209890.0084238;-33.981070128970906
1739209890.0084333;-33.981070128970906
1739209890.0084429;-38.13080360867914
1739209890.0084524;-33.981070128970906
1739209890.0084617;-38.13080360867914
1739209890.0084713;-38.13080360867914
1739209890.0084808;-38.13080360867914
1739209890.0084903;-38.13080360867914
1739209890.0084999;-33.981070128970906
1739209890.0085094;-38.13080360867914
1739209890.0085187;-38.13080360867914
1739209890.0085282;-45.120503652039325
1739209890.0085378;-45.120503652039325
1739209890.0085473;-45.120503652039325
1739209890.0085568;-45.120503652039325
1739209890.0085664;-45.120503652039325
1739209890.0085757;-45.120503652039325
1739209890.0085852;-45.120503652039325
1739209890.0085948;-45.120503652039325
1739209890.0086043;-45.120503652039325
1739209890.0086138;-45.120503652039325
1739209890.0086234;-38.13080360867914
1739209890.0086327;-45.120503652039325
1739209890.0086422;-38.13080360867914
1739209890.0086517;-45.120503652039325
1739209890.0086613;-45.120503652039325
1739209890.0086708;-33.981070128970906
1739209890.0086803;-45.120503652039325
1739209890.0086896;-45.120503652039325
1739209890.0086992;-38.13080360867914
1739209890.0087087;-38.13080360867914
1739209890.0087183;-45.120503652039325
1739209890.0087278;-38.13080360867914
1739209890.008737;-33.981070128970906
1739209890.0087466;-38.13080360867914
1739209890.0087562;-45.120503652039325
1739209890.0087657;-45.120503652039325
1739209890.0087752;-38.13080360867914
1739209890.0087848;-45.120503652039325
1739209890.008794;-45.120503652039325
1739209890.0088036;-45.120503652039325
1739209890.0088131;-45.120503652039325
1739209890.0088227;-45.120503652039325
1739209890.0088322;-38.13080360867914
1739209890.0088418;-45.120503652039325
1739209890.008851;-35.57807855764607
1739209890.0088606;-31.141103565318893
1739209890.0088701;-45.120503652039325
1739209890.0088797;-38.13080360867914
1739209890.0088892;-38.13080360867914
1739209890.0088987;-38.13080360867914
1739209890.008908;-45.120503652039325
1739209890.0089176;-45.120503652039325
1739209890.008927;-45.120503652039325
1739209890.0089366;-45.120503652039325
1739209890.0089462;-45.120503652039325
1739209890.0089557;-45.120503652039325
1739209890.008965;-45.120503652039325
1739209890.0089746;-45.120503652039325
1739209890.008984;-45.120503652039325
1739209890.0089936;-45.120503652039325
1739209890.0090032;-38.13080360867914
1739209890.0090127;-35.57807855764607
1739209890.009022;-45.120503652039325
1739209890.0090315;-45.120503652039325
1739209890.009041;-38.13080360867914
1739209890.0090506;-38.13080360867914
1739209890.0090601;-45.120503652039325
1739209890.0090694;-45.120503652039325
1739209890.009079;-45.120503652039325
1739209890.0090885;-33.981070128970906
1739209890.009098;-38.13080360867914
1739209890.0091076;-38.13080360867914
1739209890.0091171;-38.13080360867914
1739209890.0091264;-45.120503652039325
1739209890.009136;-38.13080360867914
1739209890.0091455;-45.120503652039325
1739209890.009155;-33.981070128970906
1739209890.0091646;-45.120503652039325
1739209890.009174;-38.13080360867914
1739209890.0091834;-38.13080360867914
1739209890.009193;-45.120503652039325
1739209890.0092025;-32.816014438256545
1739209890.009212;-38.13080360867914
1739209890.0092216;-38.13080360867914
1739209890.009231;-35.57807855764607
1739209890.0092404;-32.816014438256545
1739209890.00925;-38.13080360867914
1739209890.0092595;-45.120503652039325
1739209890.009269;-38.13080360867914
1739209890.0092785;-35.57807855764607
1739209890.009288;-38.13080360867914
1739209890.0092974;-35.57807855764607
1739209890.009307;-45.120503652039325
1739209890.0093164;-45.120503652039325
1739209890.009326;-38.13080360867914
1739209890.0093355;-38.13080360867914
1739209890.009345;-45.120503652039325
1739209890.0093544;-38.13080360867914
1739209890.009364;-38.13080360867914
1739209890.0093734;-38.13080360867914
1739209890.009383;-45.120503652039325
1739209890.0093925;-45.120503652039325
1739209890.0094018;-38.13080360867914
1739209890.0094113;-38.13080360867914
1739209890.0094209;-45.120503652039325
1739209890.0094304;-26.991370085610722
1739209890.00944;-38.13080360867914
1739209890.0094495;-45.120503652039325
1739209890.0094588;-45.120503652039325
1739209890.0094683;-31.141103565318915
1739209890.0094779;-38.13080360867914
1739209890.0094874;-45.120503652039325
1739209890.009497;-45.120503652039325
1739209890.0095065;-38.13080360867914
1739209890.0095158;-45.120503652039325
1739209890.0095253;-45.120503652039325
1739209890.0095348;-45.120503652039325
1739209890.0095444;-45.120503652039325
1739209890.009554;-45.120503652039325
1739209890.0095634;-38.13080360867914
1739209890.0095727;-45.120503652039325
1739209890.0095823;-45.120503652039325
1739209890.0095918;-45.120503652039325
1739209890.0096014;-45.120503652039325
1739209890.009611;-45.120503652039325
1739209890.0096204;-45.120503652039325
1739209890.0096297;-45.120503652039325
1739209890.0096393;-45.120503652039325
1739209890.0096488;-33.981070128970906
1739209890.0096583;-31.141103565318915
1739209890.0096679;-33.981070128970906
1739209890.0096772;-38.13080360867914
1739209890.0096867;-45.120503652039325
1739209890.0096962;-33.981070128970906
1739209890.0097058;-38.13080360867914
1739209890.0097153;-45.120503652039325
1739209890.0097249;-38.13080360867914
1739209890.0097342;-38.13080360867914
1739209890.0097437;-38.13080360867914
1739209890.0097532;-45.120503652039325
1739209890.0097628;-38.13080360867914
1739209890.0097723;-38.13080360867914
1739209890.0097818;-45.120503652039325
1739209890.0097911;-45.120503652039325
1739209890.0098007;-33.981070128970906
1739209890.0098102;-33.981070128970906
1739209890.0098197;-38.13080360867914
1739209890.0098293;-45.120503652039325
1739209890.0098388;-38.13080360867914
1739209890.009848;-45.120503652039325
1739209890.0098577;-45.120503652039325
