CAN Message; 0x39:030ab11e756c8963
1739209791.4676967;-45.120503652039325
1739209791.4676986;-38.13080360867914
1739209791.4677005;-45.120503652039325
1739209791.4677024;-28.992665084841942
1739209791.4677045;-33.981070128970906
1739209791.4677064;-45.120503652039325
1739209791.4677083;-45.120503652039325
1739209791.4677103;-45.120503652039325
1739209791.4677122;-45.120503652039325
1739209791.4677143;-38.13080360867914
1739209791.4677162;-45.120503652039325
1739209791.4677181;-35.57807855764607
1739209791.46772;-38.13080360867914
1739209791.467722;-38.13080360867914
1739209791.467724;-45.120503652039325
1739209791.467726;-45.120503652039325
1739209791.467728;-38.13080360867914
1739209791.4677298;-38.13080360867914
1739209791.4677317;-45.120503652039325
1739209791.4677339;-33.981070128970906
1739209791.4677358;-32.816014438256545
1739209791.4677377;-38.13080360867914
1739209791.4677396;-38.13080360867914
1739209791.4677415;-45.120503652039325
1739209791.4677434;-38.13080360867914
1739209791.4677455;-38.13080360867914
1739209791.4677474;-38.13080360867914
1739209791.4677494;-33.981070128970906
1739209791.4677513;-33.981070128970906
1739209791.4677532;-38.13080360867914
1739209791.4677553;-35.57807855764607
1739209791.4677572;-32.816014438256545
1739209791.4677591;-33.981070128970906
1739209791.467761;-45.120503652039325
1739209791.467763;-45.120503652039325
1739209791.467765;-45.120503652039325
1739209791.467767;-45.120503652039325
1739209791.467769;-38.13080360867914
1739209791.4677708;-45.120503652039325
1739209791.4677727;-38.13080360867914
1739209791.4677749;-45.120503652039325
1739209791.4677768;-45.120503652039325
1739209791.4677787;-45.120503652039325
1739209791.4677806;-33.981070128970906
1739209791.4677825;-33.981070128970906
1739209791.4677844;-38.13080360867914
1739209791.4677866;-38.13080360867914
1739209791.4677885;-45.120503652039325
1739209791.4677904;-45.120503652039325
1739209791.4677923;-38.13080360867914
1739209791.4677942;-45.120503652039325
1739209791.4677963;-38.13080360867914
1739209791.4677982;-35.57807855764607
1739209791.4678001;-45.120503652039325
1739209791.467802;-45.120503652039325
1739209791.467804;-38.13080360867914
1739209791.467806;-33.981070128970906
1739209791.467808;-45.120503652039325
1739209791.46781;-45.120503652039325
1739209791.4678118;-45.120503652039325
1739209791.4678137;-38.13080360867914
1739209791.4678156;-38.13080360867914
1739209791.4678178;-35.57807855764607
1739209791.4678197;-45.120503652039325
1739209791.4678216;-38.13080360867914
1739209791.4678235;-38.13080360867914
1739209791.4678254;-45.120503652039325
1739209791.4678276;-35.57807855764607
1739209791.4678295;-32.816014438256545
1739209791.4678314;-45.120503652039325
1739209791.4678333;-45.120503652039325
1739209791.4678352;-38.13080360867914
1739209791.4678373;-38.13080360867914
1739209791.4678392;-45.120503652039325
1739209791.4678411;-38.13080360867914
1739209791.467843;-45.120503652039325
1739209791.467845;-38.13080360867914
1739209791.467847;-38.13080360867914
1739209791.467849;-45.120503652039325
1739209791.467851;-33.981070128970906
1739209791.4678528;-38.13080360867914
1739209791.4678547;-38.13080360867914
1739209791.4678566;-45.120503652039325
1739209791.4678588;-45.120503652039325
1739209791.4678607;-32.816014438256545
1739209791.4678626;-45.120503652039325
1739209791.4678645;-45.120503652039325
1739209791.4678664;-45.120503652039325
1739209791.4678686;-38.13080360867914
1739209791.4678705;-35.57807855764607
1739209791.4678724;-45.120503652039325
1739209791.4678743;-33.981070128970906
1739209791.4678762;-45.120503652039325
1739209791.4678783;-45.120503652039325
1739209791.4678802;-38.13080360867914
1739209791.4678822;-38.13080360867914
1739209791.467884;-38.13080360867914
1739209791.467886;-38.13080360867914
1739209791.4678879;-38.13080360867914
1739209791.46789;-45.120503652039325
1739209791.467892;-38.13080360867914
1739209791.4678938;-35.57807855764607
1739209791.4678957;-45.120503652039325
1739209791.4678977;-38.13080360867914
1739209791.4678998;-38.13080360867914
1739209791.4679017;-38.13080360867914
1739209791.4679036;-45.120503652039325
1739209791.4679055;-38.13080360867914
1739209791.4679074;-45.120503652039325
1739209791.4679096;-45.120503652039325
1739209791.4679115;-45.120503652039325
1739209791.4679134;-45.120503652039325
1739209791.4679153;-45.120503652039325
1739209791.4679172;-45.120503652039325
1739209791.4679193;-45.120503652039325
1739209791.4679213;-45.120503652039325
1739209791.4679232;-45.120503652039325
1739209791.467925;-38.13080360867914
1739209791.467927;-45.120503652039325
1739209791.467929;-45.120503652039325
1739209791.467931;-35.57807855764607
1739209791.467933;-38.13080360867914
1739209791.4679348;-32.816014438256545
1739209791.4679368;-45.120503652039325
1739209791.4679387;-33.981070128970906
1739209791.4679408;-28.992665084841942
1739209791.4679427;-35.57807855764607
1739209791.4679446;-35.57807855764607
1739209791.4679465;-38.13080360867914
1739209791.4679484;-38.13080360867914
1739209791.4679506;-45.120503652039325
1739209791.4679525;-38.13080360867914
1739209791.4679544;-45.120503652039325
1739209791.4679563;-38.13080360867914
1739209791.4679582;-38.13080360867914
1739209791.4679604;-38.13080360867914
1739209791.4679623;-38.13080360867914
1739209791.4679642;-38.13080360867914
1739209791.467966;-45.120503652039325
1739209791.467968;-38.13080360867914
1739209791.46797;-45.120503652039325
1739209791.467972;-38.13080360867914
1739209791.467974;-38.13080360867914
1739209791.4679759;-45.120503652039325
1739209791.4679778;-38.13080360867914
1739209791.4679797;-45.120503652039325
1739209791.4679818;-38.13080360867914
1739209791.4679837;-38.13080360867914
1739209791.4679856;-38.13080360867914
1739209791.4679875;-31.141103565318915
1739209791.4679894;-38.13080360867914
1739209791.4679916;-38.13080360867914
1739209791.4679935;-45.120503652039325
1739209791.4679954;-35.57807855764607
1739209791.4679973;-35.57807855764607
1739209791.4679992;-38.13080360867914
1739209791.4680011;-45.120503652039325
1739209791.4680033;-27.877744956031414
1739209791.4680052;-45.120503652039325
1739209791.468007;-33.981070128970906
1739209791.468009;-45.120503652039325
1739209791.468011;-45.120503652039325
1739209791.468013;-45.120503652039325
1739209791.468015;-45.120503652039325
1739209791.4680169;-45.120503652039325
1739209791.4680293;-38.13080360867914
1739209791.4680414;-38.13080360867914
1739209791.4680538;-38.13080360867914
1739209791.468066;-45.120503652039325
1739209791.4680784;-38.13080360867914
1739209791.4680905;-35.57807855764607
1739209791.468103;-38.13080360867914
1739209791.468115;-45.120503652039325
1739209791.4681275;-38.13080360867914
1739209791.46814;-45.120503652039325
1739209791.468152;-45.120503652039325
1739209791.4681644;-45.120503652039325
1739209791.4681766;-32.816014438256545
1739209791.468189;-33.981070128970906
1739209791.4682012;-45.120503652039325
1739209791.4682136;-35.57807855764607
1739209791.4682257;-38.13080360867914
1739209791.468238;-45.120503652039325
1739209791.4682505;-45.120503652039325
1739209791.4682627;-45.120503652039325
1739209791.468275;-45.120503652039325
1739209791.4682872;-45.120503652039325
1739209791.4682996;-38.13080360867914
1739209791.4683118;-32.816014438256545
1739209791.4683242;-45.120503652039325
1739209791.4683366;-45.120503652039325
1739209791.4683487;-35.57807855764607
1739209791.4683611;-45.120503652039325
1739209791.4683733;-38.13080360867914
1739209791.4683857;-45.120503652039325
1739209791.4683979;-38.13080360867914
1739209791.4684103;-45.120503652039325
1739209791.4684224;-38.13080360867914
1739209791.4684348;-35.57807855764607
1739209791.4684472;-38.13080360867914
1739209791.4684594;-45.120503652039325
1739209791.4684718;-33.981070128970906
1739209791.468484;-38.13080360867914
1739209791.4684963;-45.120503652039325
1739209791.4685085;-38.13080360867914
1739209791.4685209;-45.120503652039325
1739209791.468533;-38.13080360867914
1739209791.4685454;-38.13080360867914
1739209791.4685578;-38.13080360867914
1739209791.46857;-45.120503652039325
1739209791.4685824;-45.120503652039325
1739209791.4685946;-45.120503652039325
1739209791.468607;-45.120503652039325
1739209791.468619;-33.981070128970906
1739209791.4686315;-45.120503652039325
1739209791.4686437;-38.13080360867914
1739209791.468656;-35.57807855764607
1739209791.4686685;-38.13080360867914
1739209791.4686806;-45.120503652039325
1739209791.468693;-33.981070128970906
1739209791.4687052;-38.13080360867914
1739209791.4687176;-35.57807855764607
1739209791.4687297;-29.438486411369333
1739209791.4687421;-38.13080360867914
1739209791.4687545;-33.981070128970906
1739209791.4687667;-45.120503652039325
1739209791.468779;-38.13080360867914
1739209791.4687912;-38.13080360867914
1739209791.4688036;-45.120503652039325
1739209791.4688158;-45.120503652039325
1739209791.4688282;-38.13080360867914
1739209791.4688404;-38.13080360867914
1739209791.4688528;-38.13080360867914
1739209791.4688652;-45.120503652039325
1739209791.4688773;-45.120503652039325
1739209791.4688897;-45.120503652039325
1739209791.4689019;-45.120503652039325
1739209791.4689143;-33.981070128970906
1739209791.4689264;-30.49652367304973
1739209791.4689388;-33.981070128970906
1739209791.468951;-45.120503652039325
1739209791.4689634;-38.13080360867914
1739209791.4689758;-38.13080360867914
1739209791.468988;-38.13080360867914
1739209791.4690003;-38.13080360867914
1739209791.4690125;-38.13080360867914
1739209791.469025;-35.57807855764607
1739209791.469037;-45.120503652039325
1739209791.4690495;-35.57807855764607
1739209791.4690616;-38.13080360867914
1739209791.469074;-35.57807855764607
1739209791.4690864;-38.13080360867914
1739209791.4690986;-45.120503652039325
1739209791.469111;-45.120503652039325
1739209791.4691231;-30.49652367304976
1739209791.4691355;-33.981070128970906
1739209791.4691477;-45.120503652039325
1739209791.46916;-33.981070128970906
1739209791.4691725;-35.57807855764607
1739209791.4691846;-38.13080360867914
1739209791.469197;-45.120503652039325
1739209791.4692092;-45.120503652039325
1739209791.4692216;-30.49652367304973
1739209791.4692338;-33.981070128970906
1739209791.4692461;-45.120503652039325
1739209791.4692583;-38.13080360867914
1739209791.4692707;-45.120503652039325
1739209791.469283;-45.120503652039325
1739209791.4692953;-45.120503652039325
1739209791.4693077;-38.13080360867914
1739209791.4693198;-38.13080360867914
1739209791.4693322;-45.120503652039325
1739209791.4693444;-45.120503652039325
1739209791.4693568;-38.13080360867914
1739209791.469369;-32.816014438256545
1739209791.4693813;-45.120503652039325
1739209791.4693937;-38.13080360867914
1739209791.469406;-38.13080360867914
1739209791.4694183;-45.120503652039325
1739209791.4694304;-38.13080360867914
1739209791.4694428;-35.57807855764607
1739209791.469455;-45.120503652039325
1739209791.4694674;-45.120503652039325
1739209791.4694796;-38.13080360867914
1739209791.469492;-35.57807855764607
1739209791.4695044;-38.13080360867914
1739209791.4695165;-32.816014438256545
1739209791.469529;-38.13080360867914
1739209791.469541;-45.120503652039325
1739209791.4695535;-45.120503652039325
1739209791.4695656;-45.120503652039325
1739209791.469578;-45.120503652039325
1739209791.4695902;-45.120503652039325
1739209791.4696026;-45.120503652039325
1739209791.469615;-35.57807855764607
1739209791.4696271;-45.120503652039325
1739209791.4696395;-45.120503652039325
1739209791.4696517;-45.120503652039325
1739209791.469664;-32.816014438256545
1739209791.4696763;-35.57807855764607
1739209791.4696887;-45.120503652039325
1739209791.469701;-38.13080360867914
1739209791.4697132;-32.816014438256545
1739209791.4697256;-31.141103565318915
1739209791.4697378;-45.120503652039325
1739209791.4697502;-38.13080360867914
1739209791.4697623;-38.13080360867914
1739209791.4697747;-38.13080360867914
1739209791.469787;-38.13080360867914
1739209791.4697993;-45.120503652039325
1739209791.4698117;-45.120503652039325
1739209791.4698238;-33.981070128970906
1739209791.4698362;-45.120503652039325
1739209791.4698484;-45.120503652039325
1739209791.4698608;-38.13080360867914
1739209791.469873;-45.120503652039325
1739209791.4698853;-45.120503652039325
1739209791.4698975;-45.120503652039325
1739209791.46991;-45.120503652039325
1739209791.4699223;-38.13080360867914
1739209791.4699345;-38.13080360867914
1739209791.4699469;-38.13080360867914
1739209791.469959;-38.13080360867914
1739209791.4699714;-33.981070128970906
1739209791.4699836;-45.120503652039325
1739209791.469996;-45.120503652039325
1739209791.4700081;-38.13080360867914
1739209791.4700205;-31.141103565318915
1739209791.470033;-38.13080360867914
1739209791.470045;-45.120503652039325
1739209791.4700575;-45.120503652039325
1739209791.4700696;-38.13080360867914
1739209791.470082;-38.13080360867914
1739209791.4700942;-45.120503652039325
1739209791.4701066;-38.13080360867914
1739209791.470119;-27.877744956031414
1739209791.4701312;-45.120503652039325
1739209791.4701436;-45.120503652039325
1739209791.4701557;-38.13080360867914
1739209791.470168;-33.981070128970906
1739209791.4701803;-45.120503652039325
1739209791.4701927;-45.120503652039325
1739209791.4702048;-35.57807855764607
1739209791.4702172;-33.981070128970906
1739209791.4702296;-38.13080360867914
1739209791.4702418;-38.13080360867914
1739209791.4702542;-35.57807855764607
1739209791.4702663;-33.981070128970906
1739209791.4702787;-45.120503652039325
1739209791.470291;-38.13080360867914
1739209791.4703033;-35.57807855764607
1739209791.4703155;-33.981070128970906
1739209791.4703279;-45.120503652039325
1739209791.4703403;-38.13080360867914
1739209791.4703524;-38.13080360867914
1739209791.4703648;-38.13080360867914
1739209791.470377;-38.13080360867914
1739209791.4703894;-38.13080360867914
1739209791.4704015;-38.13080360867914
1739209791.470414;-28.992665084841942
1739209791.470426;-38.13080360867914
1739209791.4704385;-45.120503652039325
1739209791.4704509;-45.120503652039325
1739209791.470463;-33.981070128970906
1739209791.4704754;-45.120503652039325
1739209791.4704876;-38.13080360867914
1739209791.4705;-38.13080360867914
1739209791.4705122;-33.981070128970906
1739209791.4705245;-38.13080360867914
1739209791.470537;-38.13080360867914
1739209791.470549;-45.120503652039325
1739209791.4705615;-45.120503652039325
1739209791.4705737;-35.57807855764607
1739209791.470586;-45.120503652039325
1739209791.4705982;-45.120503652039325
1739209791.4706106;-28.992665084841942
1739209791.4706228;-38.13080360867914
1739209791.4706352;-45.120503652039325
1739209791.4706476;-45.120503652039325
1739209791.4706597;-38.13080360867914
1739209791.4706721;-35.57807855764607
1739209791.4706843;-38.13080360867914
1739209791.4706967;-45.120503652039325
1739209791.4707088;-45.120503652039325
1739209791.4707212;-38.13080360867914
1739209791.4707334;-38.13080360867914
1739209791.4707458;-45.120503652039325
1739209791.4707582;-38.13080360867914
1739209791.4707704;-35.57807855764607
1739209791.4707828;-38.13080360867914
1739209791.470795;-45.120503652039325
1739209791.4708073;-38.13080360867914
1739209791.4708195;-38.13080360867914
1739209791.4708319;-33.981070128970906
1739209791.470844;-45.120503652039325
1739209791.4708564;-45.120503652039325
1739209791.4708688;-35.57807855764607
1739209791.470881;-45.120503652039325
1739209791.4708934;-45.120503652039325
1739209791.4709055;-33.981070128970906
1739209791.470918;-38.13080360867914
1739209791.47093;-38.13080360867914
1739209791.4709425;-45.120503652039325
1739209791.470955;-33.981070128970906
1739209791.470967;-38.13080360867914
1739209791.4709795;-38.13080360867914
1739209791.4709916;-45.120503652039325
1739209791.471004;-45.120503652039325
1739209791.4710162;-35.57807855764607
1739209791.4710286;-38.13080360867914
1739209791.4710407;-38.13080360867914
1739209791.4710531;-45.120503652039325
1739209791.4710655;-33.981070128970906
1739209791.4710777;-45.120503652039325
1739209791.47109;-38.13080360867914
1739209791.4711022;-35.57807855764607
1739209791.4711146;-38.13080360867914
1739209791.4711268;-38.13080360867914
1739209791.4711392;-33.981070128970906
1739209791.4711514;-38.13080360867914
1739209791.4711637;-45.120503652039325
1739209791.4711761;-38.13080360867914
1739209791.4711883;-45.120503652039325
1739209791.4712007;-45.120503652039325
1739209791.4712129;-45.120503652039325
1739209791.4712253;-45.120503652039325
1739209791.4712374;-45.120503652039325
1739209791.4712498;-38.13080360867914
1739209791.471262;-45.120503652039325
1739209791.4712744;-38.13080360867914
1739209791.4712868;-38.13080360867914
1739209791.471299;-45.120503652039325
1739209791.4713113;-32.816014438256545
1739209791.4713235;-35.57807855764607
1739209791.471336;-38.13080360867914
1739209791.471348;-45.120503652039325
1739209791.4713604;-38.13080360867914
1739209791.4713726;-35.57807855764607
1739209791.471385;-45.120503652039325
1739209791.4713974;-38.13080360867914
1739209791.4714096;-45.120503652039325
1739209791.471422;-38.13080360867914
1739209791.471434;-38.13080360867914
1739209791.4714465;-45.120503652039325
1739209791.4714587;-45.120503652039325
1739209791.471471;-45.120503652039325
1739209791.4714835;-38.13080360867914
1739209791.4714956;-38.13080360867914
1739209791.471508;-45.120503652039325
1739209791.4715202;-45.120503652039325
1739209791.4715326;-45.120503652039325
1739209791.4715447;-45.120503652039325
1739209791.4715571;-31.141103565318893
1739209791.4715693;-45.120503652039325
1739209791.4715817;-45.120503652039325
1739209791.471594;-33.981070128970906
1739209791.4716063;-27.8777449560314
1739209791.4716187;-31.141103565318915
1739209791.4716308;-45.120503652039325
1739209791.4716432;-45.120503652039325
1739209791.4716554;-33.981070128970906
1739209791.4716678;-38.13080360867914
1739209791.47168;-45.120503652039325
1739209791.4716923;-38.13080360867914
1739209791.4717047;-45.120503652039325
1739209791.471717;-45.120503652039325
1739209791.4717293;-38.13080360867914
1739209791.4717414;-38.13080360867914
1739209791.4717538;-45.120503652039325
1739209791.471766;-38.13080360867914
1739209791.4717784;-45.120503652039325
1739209791.4717906;-45.120503652039325
1739209791.471803;-45.120503652039325
1739209791.4718153;-45.120503652039325
1739209791.4718275;-45.120503652039325
1739209791.47184;-45.120503652039325
1739209791.471852;-45.120503652039325
1739209791.4718645;-45.120503652039325
1739209791.4718766;-38.13080360867914
1739209791.471889;-38.13080360867914
1739209791.4719014;-30.49652367304973
1739209791.4719136;-32.816014438256545
1739209791.471926;-38.13080360867914
1739209791.4719381;-45.120503652039325
1739209791.4719505;-38.13080360867914
1739209791.4719627;-33.981070128970906
1739209791.471975;-38.13080360867914
1739209791.4719872;-33.981070128970906
1739209791.4719996;-38.13080360867914
1739209791.472012;-38.13080360867914
1739209791.4720242;-35.57807855764607
1739209791.4720366;-45.120503652039325
1739209791.4720488;-45.120503652039325
1739209791.4720612;-45.120503652039325
1739209791.4720733;-35.57807855764607
1739209791.4720857;-38.13080360867914
1739209791.4720979;-45.120503652039325
1739209791.4721103;-38.13080360867914
1739209791.4721227;-38.13080360867914
1739209791.4721348;-45.120503652039325
1739209791.4721472;-45.120503652039325
1739209791.4721594;-45.120503652039325
1739209791.4721718;-33.981070128970906
1739209791.472184;-38.13080360867914
1739209791.4721963;-32.816014438256545
1739209791.4722085;-38.13080360867914
1739209791.472221;-45.120503652039325
1739209791.4722333;-38.13080360867914
1739209791.4722455;-45.120503652039325
1739209791.4722579;-35.57807855764607
1739209791.47227;-38.13080360867914
1739209791.4722824;-45.120503652039325
1739209791.4722946;-45.120503652039325
1739209791.472307;-33.981070128970906
1739209791.4723194;-38.13080360867914
1739209791.4723315;-45.120503652039325
1739209791.472344;-45.120503652039325
1739209791.472356;-38.13080360867914
1739209791.4723685;-45.120503652039325
1739209791.4723806;-33.981070128970906
1739209791.472393;-33.981070128970906
1739209791.4724052;-45.120503652039325
1739209791.4724176;-45.120503652039325
1739209791.47243;-38.13080360867914
1739209791.4724422;-45.120503652039325
1739209791.4724545;-38.13080360867914
1739209791.4724667;-45.120503652039325
1739209791.472479;-38.13080360867914
1739209791.4724913;-38.13080360867914
1739209791.4725037;-38.13080360867914
1739209791.4725158;-45.120503652039325
1739209791.4725282;-45.120503652039325
1739209791.4725406;-45.120503652039325
1739209791.4725528;-33.981070128970906
1739209791.4725652;-38.13080360867914
1739209791.4725773;-45.120503652039325
1739209791.4725897;-45.120503652039325
1739209791.472602;-45.120503652039325
1739209791.4726143;-45.120503652039325
1739209791.4726264;-38.13080360867914
1739209791.4726388;-45.120503652039325
1739209791.4726512;-38.13080360867914
1739209791.4726634;-38.13080360867914
1739209791.4726758;-33.981070128970906
1739209791.472688;-38.13080360867914
1739209791.4727004;-35.57807855764607
1739209791.4727125;-45.120503652039325
1739209791.472725;-38.13080360867914
1739209791.4727373;-45.120503652039325
1739209791.4727495;-38.13080360867914
1739209791.4727619;-32.816014438256545
1739209791.472774;-33.981070128970906
1739209791.4727864;-45.120503652039325
1739209791.4727986;-33.981070128970906
1739209791.472811;-30.49652367304973
1739209791.4728231;-38.13080360867914
1739209791.4728355;-45.120503652039325
1739209791.472848;-33.981070128970906
1739209791.47286;-35.57807855764607
1739209791.4728725;-38.13080360867914
1739209791.4728847;-45.120503652039325
1739209791.472897;-38.13080360867914
1739209791.4729092;-38.13080360867914
1739209791.4729216;-38.13080360867914
1739209791.4729338;-45.120503652039325
1739209791.4729462;-45.120503652039325
1739209791.4729586;-38.13080360867914
1739209791.4729707;-38.13080360867914
1739209791.4729831;-45.120503652039325
1739209791.4729953;-38.13080360867914
1739209791.4730077;-38.13080360867914
1739209791.4730198;-33.981070128970906
1739209791.4730322;-45.120503652039325
1739209791.4730444;-45.120503652039325
1739209791.4730568;-32.816014438256545
1739209791.4730692;-38.13080360867914
1739209791.4730814;-45.120503652039325
1739209791.4730937;-28.992665084841942
1739209791.473106;-31.141103565318915
1739209791.4731183;-45.120503652039325
1739209791.4731305;-45.120503652039325
1739209791.4731429;-35.57807855764607
1739209791.473155;-32.816014438256545
1739209791.4731674;-45.120503652039325
1739209791.4731798;-35.57807855764607
1739209791.473192;-38.13080360867914
1739209791.4732044;-38.13080360867914
1739209791.4732165;-38.13080360867914
1739209791.473229;-38.13080360867914
1739209791.473241;-38.13080360867914
1739209791.4732535;-45.120503652039325
1739209791.473266;-38.13080360867914
1739209791.473278;-45.120503652039325
1739209791.4732904;-45.120503652039325
1739209791.4733026;-45.120503652039325
1739209791.473315;-38.13080360867914
1739209791.4733272;-45.120503652039325
1739209791.4733396;-45.120503652039325
1739209791.4733517;-45.120503652039325
1739209791.473364;-45.120503652039325
1739209791.4733765;-45.120503652039325
1739209791.4733887;-38.13080360867914
1739209791.473401;-38.13080360867914
1739209791.4734132;-38.13080360867914
1739209791.4734256;-35.57807855764607
1739209791.4734378;-38.13080360867914
1739209791.4734502;-38.13080360867914
1739209791.4734623;-45.120503652039325
1739209791.4734747;-38.13080360867914
1739209791.4734871;-45.120503652039325
1739209791.4734993;-45.120503652039325
1739209791.4735117;-45.120503652039325
1739209791.4735239;-38.13080360867914
1739209791.4735363;-38.13080360867914
1739209791.4735484;-38.13080360867914
1739209791.4735608;-38.13080360867914
1739209791.473573;-45.120503652039325
1739209791.4735854;-38.13080360867914
1739209791.4735978;-32.816014438256545
1739209791.47361;-38.13080360867914
1739209791.4736223;-45.120503652039325
1739209791.4736345;-38.13080360867914
1739209791.4736469;-38.13080360867914
1739209791.473659;-45.120503652039325
1739209791.4736714;-45.120503652039325
1739209791.4736838;-38.13080360867914
1739209791.473696;-45.120503652039325
1739209791.4737084;-45.120503652039325
1739209791.4737206;-45.120503652039325
1739209791.473733;-38.13080360867914
1739209791.473745;-32.816014438256545
1739209791.4737575;-45.120503652039325
1739209791.4737697;-45.120503652039325
1739209791.473782;-45.120503652039325
1739209791.4737945;-33.981070128970906
1739209791.4738066;-33.981070128970906
1739209791.473819;-45.120503652039325
1739209791.4738312;-33.981070128970906
1739209791.4738436;-45.120503652039325
1739209791.4738557;-38.13080360867914
1739209791.4738681;-45.120503652039325
1739209791.4738803;-38.13080360867914
1739209791.4738927;-38.13080360867914
1739209791.473905;-45.120503652039325
1739209791.4739172;-45.120503652039325
1739209791.4739296;-38.13080360867914
1739209791.4739418;-35.57807855764607
1739209791.4739542;-38.13080360867914
1739209791.4739664;-45.120503652039325
1739209791.4739788;-45.120503652039325
1739209791.473991;-31.141103565318915
1739209791.4740033;-33.981070128970906
1739209791.4740157;-38.13080360867914
1739209791.4740279;-35.57807855764607
1739209791.4740403;-35.57807855764607
1739209791.4740524;-31.141103565318915
1739209791.4740648;-45.120503652039325
1739209791.474077;-38.13080360867914
1739209791.4740894;-35.57807855764607
1739209791.4741018;-38.13080360867914
1739209791.474114;-45.120503652039325
1739209791.4741263;-38.13080360867914
1739209791.4741385;-45.120503652039325
1739209791.474151;-45.120503652039325
1739209791.474163;-45.120503652039325
1739209791.4741755;-38.13080360867914
1739209791.4741876;-38.13080360867914
1739209791.4742;-45.120503652039325
1739209791.4742124;-38.13080360867914
1739209791.4742246;-45.120503652039325
1739209791.474237;-38.13080360867914
1739209791.4742491;-35.57807855764607
1739209791.4742615;-35.57807855764607
1739209791.4742737;-45.120503652039325
1739209791.474286;-45.120503652039325
1739209791.4742982;-33.981070128970906
1739209791.4743106;-35.57807855764607
1739209791.474323;-33.981070128970906
1739209791.4743352;-45.120503652039325
1739209791.4743476;-45.120503652039325
1739209791.4743598;-38.13080360867914
1739209791.4743721;-33.981070128970906
1739209791.4743843;-38.13080360867914
1739209791.4743967;-33.981070128970906
1739209791.4744089;-45.120503652039325
1739209791.4744213;-45.120503652039325
1739209791.4744337;-45.120503652039325
1739209791.4744458;-45.120503652039325
1739209791.4744582;-33.981070128970906
1739209791.4744704;-38.13080360867914
1739209791.4744828;-38.13080360867914
1739209791.474495;-31.141103565318915
1739209791.4745073;-45.120503652039325
1739209791.4745195;-38.13080360867914
1739209791.474532;-45.120503652039325
1739209791.4745443;-35.57807855764607
1739209791.4745564;-38.13080360867914
1739209791.4745688;-45.120503652039325
1739209791.474581;-38.13080360867914
1739209791.4745934;-38.13080360867914
1739209791.4746056;-38.13080360867914
1739209791.474618;-38.13080360867914
1739209791.4746304;-38.13080360867914
1739209791.4746425;-38.13080360867914
1739209791.474655;-45.120503652039325
1739209791.474667;-35.57807855764607
1739209791.4746795;-35.57807855764607
1739209791.4746916;-38.13080360867914
1739209791.474704;-45.120503652039325
1739209791.4747162;-38.13080360867914
1739209791.4747286;-32.816014438256545
1739209791.474741;-45.120503652039325
1739209791.4747531;-45.120503652039325
1739209791.4747655;-38.13080360867914
1739209791.4747777;-45.120503652039325
1739209791.47479;-30.49652367304973
1739209791.4748023;-35.57807855764607
1739209791.4748147;-38.13080360867914
1739209791.4748268;-35.57807855764607
1739209791.4748392;-38.13080360867914
1739209791.4748516;-45.120503652039325
1739209791.4748638;-38.13080360867914
1739209791.4748762;-35.57807855764607
1739209791.4748883;-28.992665084841942
1739209791.4749007;-45.120503652039325
1739209791.474913;-38.13080360867914
1739209791.4749253;-38.13080360867914
1739209791.4749374;-38.13080360867914
1739209791.4749498;-45.120503652039325
1739209791.4749622;-38.13080360867914
1739209791.4749744;-38.13080360867914
1739209791.4749868;-38.13080360867914
1739209791.474999;-38.13080360867914
1739209791.4750113;-35.57807855764607
1739209791.4750235;-38.13080360867914
1739209791.475036;-38.13080360867914
1739209791.4750483;-38.13080360867914
1739209791.4750605;-38.13080360867914
1739209791.4750729;-38.13080360867914
1739209791.475085;-38.13080360867914
1739209791.4750974;-38.13080360867914
1739209791.4751096;-38.13080360867914
1739209791.475122;-38.13080360867914
1739209791.4751341;-45.120503652039325
1739209791.4751465;-45.120503652039325
1739209791.475159;-45.120503652039325
1739209791.475171;-45.120503652039325
1739209791.4751835;-33.981070128970906
1739209791.4751956;-38.13080360867914
1739209791.475208;-45.120503652039325
1739209791.4752202;-38.13080360867914
1739209791.4752326;-38.13080360867914
1739209791.4752448;-45.120503652039325
1739209791.4752572;-38.13080360867914
1739209791.4752696;-45.120503652039325
1739209791.4752817;-45.120503652039325
1739209791.475294;-33.981070128970906
1739209791.4753063;-33.981070128970906
1739209791.4753187;-45.120503652039325
1739209791.4753308;-35.57807855764607
1739209791.4753432;-32.816014438256545
1739209791.4753554;-38.13080360867914
1739209791.4753678;-45.120503652039325
1739209791.4753802;-38.13080360867914
1739209791.4753923;-38.13080360867914
1739209791.4754047;-38.13080360867914
1739209791.475417;-45.120503652039325
1739209791.4754293;-38.13080360867914
1739209791.4754415;-38.13080360867914
1739209791.4754539;-38.13080360867914
1739209791.4754663;-45.120503652039325
1739209791.4754784;-45.120503652039325
1739209791.4754908;-45.120503652039325
1739209791.475503;-45.120503652039325
1739209791.4755154;-45.120503652039325
1739209791.4755275;-33.981070128970906
1739209791.47554;-45.120503652039325
1739209791.475552;-38.13080360867914
1739209791.4755645;-38.13080360867914
1739209791.4755769;-38.13080360867914
1739209791.475589;-32.816014438256545
1739209791.4756014;-38.13080360867914
1739209791.4756136;-45.120503652039325
1739209791.475626;-45.120503652039325
1739209791.4756382;-32.816014438256545
1739209791.4756505;-33.981070128970906
1739209791.4756627;-35.57807855764607
