CAN Message; 0x98:0000b5b70f427781
1739209880.5247421;-38.13080360867914
1739209880.524748;-32.816014438256545
1739209880.5247538;-38.13080360867914
1739209880.5247598;-45.120503652039325
1739209880.5247657;-35.57807855764607
1739209880.5247715;-32.816014438256545
1739209880.5247774;-45.120503652039325
1739209880.5247834;-45.120503652039325
1739209880.524789;-38.13080360867914
1739209880.524795;-45.120503652039325
1739209880.524801;-45.120503652039325
1739209880.5248067;-33.981070128970906
1739209880.5248127;-38.13080360867914
1739209880.5248187;-45.120503652039325
1739209880.5248244;-45.120503652039325
1739209880.5248303;-45.120503652039325
1739209880.5248363;-45.120503652039325
1739209880.524842;-38.13080360867914
1739209880.524848;-38.13080360867914
1739209880.524854;-45.120503652039325
1739209880.5248597;-45.120503652039325
1739209880.5248656;-38.13080360867914
1739209880.5248716;-38.13080360867914
1739209880.5248773;-38.13080360867914
1739209880.5248833;-38.13080360867914
1739209880.5248892;-45.120503652039325
1739209880.524895;-45.120503652039325
1739209880.524901;-45.120503652039325
1739209880.5249069;-35.57807855764607
1739209880.5249126;-38.13080360867914
1739209880.5249186;-45.120503652039325
1739209880.5249245;-45.120503652039325
1739209880.5249302;-38.13080360867914
1739209880.5249362;-33.981070128970906
1739209880.5249422;-45.120503652039325
1739209880.524948;-45.120503652039325
1739209880.5249538;-38.13080360867914
1739209880.5249598;-32.816014438256545
1739209880.5249658;-33.981070128970906
1739209880.5249715;-45.120503652039325
1739209880.5249774;-38.13080360867914
1739209880.5249834;-32.816014438256545
1739209880.5249891;-33.981070128970906
1739209880.524995;-45.120503652039325
1739209880.525001;-38.13080360867914
1739209880.5250068;-38.13080360867914
1739209880.5250127;-45.120503652039325
1739209880.5250187;-45.120503652039325
1739209880.5250244;-38.13080360867914
1739209880.5250304;-45.120503652039325
1739209880.5250363;-38.13080360867914
1739209880.525042;-45.120503652039325
1739209880.525048;-45.120503652039325
1739209880.525054;-45.120503652039325
1739209880.5250597;-45.120503652039325
1739209880.5250657;-45.120503652039325
1739209880.5250716;-45.120503652039325
1739209880.5250773;-35.57807855764607
1739209880.5250833;-45.120503652039325
1739209880.5250893;-38.13080360867914
1739209880.525095;-38.13080360867914
1739209880.525101;-30.49652367304973
1739209880.525107;-28.992665084841942
1739209880.5251126;-45.120503652039325
1739209880.5251186;-45.120503652039325
1739209880.5251245;-45.120503652039325
1739209880.5251303;-35.57807855764607
1739209880.5251362;-35.57807855764607
1739209880.5251422;-33.981070128970906
1739209880.525148;-45.120503652039325
1739209880.5251539;-35.57807855764607
1739209880.5251598;-35.57807855764607
1739209880.5251656;-45.120503652039325
1739209880.5251715;-45.120503652039325
1739209880.5251775;-33.981070128970906
1739209880.5251832;-38.13080360867914
1739209880.5251892;-45.120503652039325
1739209880.5251951;-33.981070128970906
1739209880.5252008;-31.141103565318915
1739209880.5252068;-38.13080360867914
1739209880.5252128;-45.120503652039325
1739209880.5252185;-38.13080360867914
1739209880.5252244;-38.13080360867914
1739209880.5252304;-38.13080360867914
1739209880.5252364;-33.981070128970906
1739209880.525242;-45.120503652039325
1739209880.525248;-38.13080360867914
1739209880.525254;-38.13080360867914
1739209880.5252597;-38.13080360867914
1739209880.5252657;-38.13080360867914
1739209880.5252717;-38.13080360867914
1739209880.5252774;-38.13080360867914
1739209880.5252833;-38.13080360867914
1739209880.5252893;-38.13080360867914
1739209880.525295;-38.13080360867914
1739209880.525301;-38.13080360867914
1739209880.525307;-38.13080360867914
1739209880.5253127;-38.13080360867914
1739209880.5253186;-38.13080360867914
1739209880.5253246;-38.13080360867914
1739209880.5253303;-38.13080360867914
1739209880.5253363;-45.120503652039325
1739209880.5253422;-45.120503652039325
1739209880.525348;-45.120503652039325
1739209880.525354;-38.13080360867914
1739209880.5253599;-35.57807855764607
1739209880.5253656;-45.120503652039325
1739209880.5253716;-45.120503652039325
1739209880.5253775;-45.120503652039325
1739209880.5253832;-32.816014438256545
1739209880.5253892;-33.981070128970906
1739209880.5253952;-38.13080360867914
1739209880.5254009;-45.120503652039325
1739209880.5254068;-38.13080360867914
1739209880.5254128;-38.13080360867914
1739209880.5254185;-45.120503652039325
1739209880.5254245;-38.13080360867914
1739209880.5254304;-35.57807855764607
1739209880.5254362;-28.58837851428586
1739209880.5254421;-45.120503652039325
1739209880.525448;-38.13080360867914
1739209880.5254538;-35.57807855764607
1739209880.5254598;-33.981070128970906
1739209880.5254657;-45.120503652039325
1739209880.5254714;-45.120503652039325
1739209880.5254774;-38.13080360867914
1739209880.5254834;-33.981070128970906
1739209880.525489;-45.120503652039325
1739209880.525495;-38.13080360867914
1739209880.525501;-32.816014438256545
1739209880.525507;-33.981070128970906
1739209880.5255127;-45.120503652039325
1739209880.5255187;-45.120503652039325
1739209880.5255246;-38.13080360867914
1739209880.5255303;-38.13080360867914
1739209880.5255363;-45.120503652039325
1739209880.5255423;-38.13080360867914
1739209880.525548;-38.13080360867914
1739209880.525554;-38.13080360867914
1739209880.52556;-45.120503652039325
1739209880.5255656;-45.120503652039325
1739209880.5255716;-45.120503652039325
1739209880.5255775;-45.120503652039325
1739209880.5255833;-33.981070128970906
1739209880.5255892;-45.120503652039325
1739209880.5255952;-45.120503652039325
1739209880.525601;-38.13080360867914
1739209880.5256069;-35.57807855764607
1739209880.5256128;-45.120503652039325
1739209880.5256186;-38.13080360867914
1739209880.5256245;-31.141103565318915
1739209880.5256305;-33.981070128970906
1739209880.5256362;-45.120503652039325
1739209880.5256422;-45.120503652039325
1739209880.525648;-38.13080360867914
1739209880.5256538;-45.120503652039325
1739209880.5256598;-38.13080360867914
1739209880.5256658;-45.120503652039325
1739209880.5256715;-45.120503652039325
1739209880.5256774;-38.13080360867914
1739209880.5256834;-38.13080360867914
1739209880.5256891;-45.120503652039325
1739209880.525695;-38.13080360867914
1739209880.525701;-35.57807855764607
1739209880.5257068;-38.13080360867914
1739209880.5257127;-35.57807855764607
1739209880.5257187;-38.13080360867914
1739209880.5257244;-45.120503652039325
1739209880.5257304;-38.13080360867914
1739209880.5257363;-45.120503652039325
1739209880.525742;-45.120503652039325
1739209880.525748;-45.120503652039325
1739209880.525754;-45.120503652039325
1739209880.5257597;-35.57807855764607
1739209880.5257657;-38.13080360867914
1739209880.5257716;-45.120503652039325
1739209880.5257773;-38.13080360867914
1739209880.5257833;-35.57807855764607
1739209880.5257893;-35.57807855764607
1739209880.5257952;-45.120503652039325
1739209880.525801;-45.120503652039325
1739209880.525807;-38.13080360867914
1739209880.5258129;-45.120503652039325
1739209880.5258186;-32.816014438256545
1739209880.5258245;-38.13080360867914
1739209880.5258305;-35.57807855764607
1739209880.5258362;-38.13080360867914
1739209880.5258422;-38.13080360867914
1739209880.5258482;-38.13080360867914
1739209880.5258539;-35.57807855764607
1739209880.5258598;-38.13080360867914
1739209880.5258658;-45.120503652039325
1739209880.5258715;-45.120503652039325
1739209880.5258775;-38.13080360867914
1739209880.5258834;-38.13080360867914
1739209880.5258892;-45.120503652039325
1739209880.525895;-45.120503652039325
1739209880.525901;-38.13080360867914
1739209880.5259068;-38.13080360867914
1739209880.5259128;-32.816014438256545
1739209880.5259187;-35.57807855764607
1739209880.5259244;-45.120503652039325
1739209880.5259304;-45.120503652039325
1739209880.5259364;-32.816014438256545
1739209880.525942;-35.57807855764607
1739209880.525948;-45.120503652039325
1739209880.525954;-38.13080360867914
1739209880.5259597;-38.13080360867914
1739209880.5259657;-38.13080360867914
1739209880.5259717;-45.120503652039325
1739209880.5259774;-33.981070128970906
1739209880.5259833;-45.120503652039325
1739209880.5259893;-38.13080360867914
1739209880.525995;-45.120503652039325
1739209880.526001;-45.120503652039325
1739209880.526007;-45.120503652039325
1739209880.5260127;-45.120503652039325
1739209880.5260186;-45.120503652039325
1739209880.5260246;-38.13080360867914
1739209880.5260303;-35.57807855764607
1739209880.5260363;-45.120503652039325
1739209880.5260422;-45.120503652039325
1739209880.526048;-45.120503652039325
1739209880.526054;-27.8777449560314
1739209880.5260599;-32.816014438256545
1739209880.5260658;-45.120503652039325
1739209880.5260715;-45.120503652039325
1739209880.5260775;-32.816014438256545
1739209880.5260835;-35.57807855764607
1739209880.5260892;-45.120503652039325
1739209880.5260952;-38.13080360867914
1739209880.526101;-38.13080360867914
1739209880.5261068;-45.120503652039325
1739209880.5261128;-45.120503652039325
1739209880.5261188;-45.120503652039325
1739209880.5261245;-45.120503652039325
1739209880.5261304;-38.13080360867914
1739209880.5261364;-35.57807855764607
1739209880.5261421;-45.120503652039325
1739209880.526148;-32.816014438256545
1739209880.526154;-38.13080360867914
1739209880.5261598;-45.120503652039325
1739209880.5261657;-38.13080360867914
1739209880.5261717;-45.120503652039325
1739209880.5261774;-38.13080360867914
1739209880.5261834;-38.13080360867914
1739209880.5261893;-45.120503652039325
1739209880.526195;-33.981070128970906
1739209880.526201;-33.981070128970906
1739209880.526207;-45.120503652039325
1739209880.5262127;-38.13080360867914
1739209880.5262187;-45.120503652039325
1739209880.5262246;-38.13080360867914
1739209880.5262303;-38.13080360867914
1739209880.5262363;-38.13080360867914
1739209880.5262423;-45.120503652039325
1739209880.526248;-32.81601443825658
1739209880.526254;-45.120503652039325
1739209880.52626;-45.120503652039325
1739209880.5262656;-45.120503652039325
1739209880.5262716;-45.120503652039325
1739209880.5262775;-38.13080360867914
1739209880.5262833;-45.120503652039325
1739209880.5262892;-33.981070128970906
1739209880.5262952;-28.992665084841942
1739209880.526301;-45.120503652039325
1739209880.5263069;-45.120503652039325
1739209880.5263128;-32.816014438256545
1739209880.5263186;-38.13080360867914
1739209880.5263245;-45.120503652039325
1739209880.5263305;-38.13080360867914
1739209880.5263364;-45.120503652039325
1739209880.5263422;-32.816014438256545
1739209880.526348;-45.120503652039325
1739209880.526354;-45.120503652039325
1739209880.5263598;-45.120503652039325
1739209880.5263658;-45.120503652039325
1739209880.5263717;-32.816014438256545
1739209880.5263774;-45.120503652039325
1739209880.5263834;-38.13080360867914
1739209880.5263894;-38.13080360867914
1739209880.526395;-35.57807855764607
1739209880.526401;-33.981070128970906
1739209880.526407;-45.120503652039325
1739209880.5264127;-45.120503652039325
1739209880.5264187;-38.13080360867914
1739209880.5264246;-45.120503652039325
1739209880.5264304;-38.13080360867914
1739209880.5264363;-35.57807855764607
1739209880.5264423;-38.13080360867914
1739209880.526448;-45.120503652039325
1739209880.526454;-38.13080360867914
1739209880.52646;-35.57807855764607
1739209880.5264657;-45.120503652039325
1739209880.5264716;-38.13080360867914
1739209880.5264776;-38.13080360867914
1739209880.5264833;-45.120503652039325
1739209880.5264893;-45.120503652039325
1739209880.5264952;-45.120503652039325
1739209880.526501;-45.120503652039325
1739209880.526507;-45.120503652039325
1739209880.5265129;-32.816014438256545
1739209880.5265186;-35.57807855764607
1739209880.5265245;-45.120503652039325
1739209880.5265305;-45.120503652039325
1739209880.5265362;-35.57807855764607
1739209880.5265422;-33.981070128970906
1739209880.5265481;-45.120503652039325
1739209880.5265539;-38.13080360867914
1739209880.5265598;-38.13080360867914
1739209880.5265658;-38.13080360867914
1739209880.5265715;-45.120503652039325
1739209880.5265775;-33.981070128970906
1739209880.5265834;-32.816014438256545
1739209880.5265892;-38.13080360867914
1739209880.526595;-45.120503652039325
1739209880.526601;-45.120503652039325
1739209880.526607;-35.57807855764607
1739209880.5266128;-33.981070128970906
1739209880.5266187;-38.13080360867914
1739209880.5266247;-45.120503652039325
1739209880.5266304;-45.120503652039325
1739209880.5266364;-45.120503652039325
1739209880.5266423;-38.13080360867914
1739209880.526648;-38.13080360867914
1739209880.526654;-45.120503652039325
1739209880.52666;-38.13080360867914
1739209880.5266657;-35.57807855764607
1739209880.5266716;-35.57807855764607
1739209880.5266776;-38.13080360867914
1739209880.5266833;-38.13080360867914
1739209880.5266893;-38.13080360867914
1739209880.5266953;-38.13080360867914
1739209880.526701;-38.13080360867914
1739209880.526707;-45.120503652039325
1739209880.526713;-38.13080360867914
1739209880.5267186;-38.13080360867914
1739209880.5267246;-33.981070128970906
1739209880.5267305;-45.120503652039325
1739209880.5267363;-38.13080360867914
1739209880.5267422;-33.981070128970906
1739209880.5267482;-45.120503652039325
1739209880.526754;-38.13080360867914
1739209880.5267599;-38.13080360867914
1739209880.5267658;-45.120503652039325
1739209880.5267715;-45.120503652039325
1739209880.5267775;-45.120503652039325
1739209880.5267835;-45.120503652039325
1739209880.5267892;-38.13080360867914
1739209880.5267951;-45.120503652039325
1739209880.526801;-45.120503652039325
1739209880.5268068;-45.120503652039325
1739209880.5268128;-33.981070128970906
1739209880.5268188;-26.991370085610736
1739209880.5268245;-38.13080360867914
1739209880.5268304;-45.120503652039325
1739209880.5268364;-38.13080360867914
1739209880.526842;-38.13080360867914
1739209880.526848;-45.120503652039325
1739209880.526854;-45.120503652039325
1739209880.5268598;-45.120503652039325
1739209880.5268657;-38.13080360867914
1739209880.5268717;-33.981070128970906
1739209880.5268776;-45.120503652039325
1739209880.5268834;-45.120503652039325
1739209880.5268893;-45.120503652039325
1739209880.5268953;-38.13080360867914
1739209880.526901;-45.120503652039325
1739209880.526907;-38.13080360867914
1739209880.526913;-33.981070128970906
1739209880.5269186;-38.13080360867914
1739209880.5269246;-35.57807855764607
1739209880.5269306;-45.120503652039325
1739209880.5269363;-35.57807855764607
1739209880.5269423;-38.13080360867914
1739209880.5269482;-45.120503652039325
1739209880.526954;-38.13080360867914
1739209880.52696;-30.49652367304973
1739209880.5269659;-45.120503652039325
1739209880.5269716;-45.120503652039325
1739209880.5269775;-38.13080360867914
1739209880.5269835;-35.57807855764607
1739209880.5269892;-38.13080360867914
1739209880.5269952;-45.120503652039325
1739209880.5270011;-45.120503652039325
1739209880.5270069;-45.120503652039325
1739209880.5270128;-38.13080360867914
1739209880.5270188;-45.120503652039325
1739209880.5270245;-45.120503652039325
1739209880.5270305;-45.120503652039325
1739209880.5270364;-38.13080360867914
1739209880.5270422;-38.13080360867914
1739209880.527048;-38.13080360867914
1739209880.527054;-28.21854285175415
1739209880.5270598;-38.13080360867914
1739209880.5270658;-38.13080360867914
1739209880.5270717;-38.13080360867914
1739209880.5270774;-38.13080360867914
1739209880.5270834;-38.13080360867914
1739209880.5270894;-35.57807855764607
1739209880.527095;-38.13080360867914
1739209880.527101;-38.13080360867914
1739209880.527107;-45.120503652039325
1739209880.5271127;-35.57807855764607
1739209880.5271187;-45.120503652039325
1739209880.5271246;-45.120503652039325
1739209880.5271304;-38.13080360867914
1739209880.5271363;-38.13080360867914
1739209880.5271423;-45.120503652039325
1739209880.5271482;-35.57807855764607
1739209880.527154;-35.57807855764607
1739209880.52716;-38.13080360867914
1739209880.527166;-45.120503652039325
1739209880.5271716;-45.120503652039325
1739209880.5271776;-45.120503652039325
1739209880.5271835;-45.120503652039325
1739209880.5271893;-45.120503652039325
1739209880.5271952;-45.120503652039325
1739209880.5272012;-45.120503652039325
1739209880.527207;-45.120503652039325
1739209880.5272129;-45.120503652039325
1739209880.5272188;-32.816014438256545
1739209880.5272245;-33.981070128970906
1739209880.5272305;-45.120503652039325
1739209880.5272365;-45.120503652039325
1739209880.5272422;-38.13080360867914
1739209880.5272481;-38.13080360867914
1739209880.527254;-45.120503652039325
1739209880.5272598;-38.13080360867914
1739209880.5272658;-38.13080360867914
1739209880.5272717;-45.120503652039325
1739209880.5272775;-45.120503652039325
1739209880.5272834;-38.13080360867914
1739209880.5272894;-32.816014438256545
1739209880.527295;-33.981070128970906
1739209880.527301;-45.120503652039325
1739209880.527307;-38.13080360867914
1739209880.5273128;-35.57807855764607
1739209880.5273187;-38.13080360867914
1739209880.5273247;-45.120503652039325
1739209880.5273304;-45.120503652039325
1739209880.5273364;-45.120503652039325
1739209880.5273423;-45.120503652039325
1739209880.527348;-38.13080360867914
1739209880.527354;-38.13080360867914
1739209880.52736;-45.120503652039325
1739209880.5273657;-45.120503652039325
1739209880.5273716;-35.57807855764607
1739209880.5273776;-45.120503652039325
1739209880.5273833;-38.13080360867914
1739209880.5273893;-35.57807855764607
1739209880.5273952;-35.57807855764607
1739209880.527401;-38.13080360867914
1739209880.527407;-45.120503652039325
1739209880.527413;-33.981070128970906
1739209880.5274186;-35.57807855764607
1739209880.5274246;-38.13080360867914
1739209880.5274305;-45.120503652039325
1739209880.5274365;-45.120503652039325
1739209880.5274422;-45.120503652039325
1739209880.5274482;-38.13080360867914
1739209880.5274541;-38.13080360867914
1739209880.5274599;-38.13080360867914
1739209880.5274658;-33.981070128970906
1739209880.5274718;-45.120503652039325
1739209880.5274775;-45.120503652039325
1739209880.5274835;-38.13080360867914
1739209880.5274894;-45.120503652039325
1739209880.5274951;-45.120503652039325
1739209880.527501;-38.13080360867914
1739209880.527507;-38.13080360867914
1739209880.5275128;-45.120503652039325
1739209880.5275187;-45.120503652039325
1739209880.5275247;-45.120503652039325
1739209880.5275304;-33.981070128970906
1739209880.5275364;-45.120503652039325
1739209880.5275424;-38.13080360867914
1739209880.527548;-35.57807855764607
1739209880.527554;-35.57807855764607
1739209880.52756;-38.13080360867914
1739209880.5275657;-45.120503652039325
1739209880.5275717;-45.120503652039325
1739209880.5275776;-38.13080360867914
1739209880.5275834;-45.120503652039325
1739209880.5275893;-38.13080360867914
1739209880.5275953;-38.13080360867914
1739209880.527601;-45.120503652039325
1739209880.527607;-45.120503652039325
1739209880.527613;-38.13080360867914
1739209880.5276186;-35.57807855764607
1739209880.5276246;-38.13080360867914
1739209880.5276306;-38.13080360867914
1739209880.5276363;-45.120503652039325
1739209880.5276423;-38.13080360867914
1739209880.5276482;-33.981070128970906
1739209880.527654;-45.120503652039325
1739209880.52766;-38.13080360867914
1739209880.5276659;-38.13080360867914
1739209880.5276716;-38.13080360867914
1739209880.5276775;-45.120503652039325
1739209880.5276835;-38.13080360867914
1739209880.5276892;-35.57807855764607
1739209880.5276952;-38.13080360867914
1739209880.5277011;-38.13080360867914
1739209880.527707;-45.120503652039325
1739209880.5277128;-38.13080360867914
1739209880.5277188;-38.13080360867914
1739209880.5277247;-45.120503652039325
1739209880.5277305;-45.120503652039325
1739209880.5277364;-38.13080360867914
1739209880.5277424;-38.13080360867914
1739209880.527748;-38.13080360867914
1739209880.527754;-38.13080360867914
1739209880.52776;-45.120503652039325
1739209880.5277658;-28.992665084841942
1739209880.5277717;-28.992665084841942
1739209880.5277777;-38.13080360867914
1739209880.5277834;-45.120503652039325
1739209880.5277894;-38.13080360867914
1739209880.5277953;-38.13080360867914
1739209880.527801;-38.13080360867914
1739209880.527807;-35.57807855764607
1739209880.527813;-38.13080360867914
1739209880.5278187;-33.981070128970956
1739209880.5278246;-33.981070128970906
1739209880.5278306;-45.120503652039325
1739209880.5278363;-45.120503652039325
1739209880.5278423;-45.120503652039325
1739209880.5278482;-38.13080360867914
1739209880.527854;-45.120503652039325
1739209880.52786;-28.992665084841942
1739209880.527866;-27.8777449560314
1739209880.5278716;-38.13080360867914
1739209880.5278776;-38.13080360867914
1739209880.5278835;-33.981070128970906
1739209880.5278893;-45.120503652039325
1739209880.5278952;-45.120503652039325
1739209880.5279012;-32.816014438256545
1739209880.527907;-45.120503652039325
1739209880.5279129;-38.13080360867914
1739209880.5279188;-38.13080360867914
1739209880.5279245;-45.120503652039325
1739209880.5279305;-45.120503652039325
1739209880.5279365;-38.13080360867914
1739209880.5279422;-38.13080360867914
1739209880.5279481;-35.57807855764607
1739209880.527954;-45.120503652039325
1739209880.5279598;-33.981070128970906
1739209880.5279658;-38.13080360867914
1739209880.5279717;-45.120503652039325
1739209880.5279777;-45.120503652039325
1739209880.5279834;-38.13080360867914
1739209880.5279894;-35.57807855764607
1739209880.5279953;-45.120503652039325
1739209880.528001;-32.816014438256545
1739209880.528007;-26.487275050834715
1739209880.528013;-45.120503652039325
1739209880.5280187;-38.13080360867914
1739209880.5280247;-33.981070128970906
1739209880.5280306;-45.120503652039325
1739209880.5280364;-45.120503652039325
1739209880.5280423;-32.816014438256545
1739209880.5280483;-45.120503652039325
1739209880.528054;-38.13080360867914
1739209880.52806;-45.120503652039325
1739209880.528066;-38.13080360867914
1739209880.5280716;-38.13080360867914
1739209880.5280776;-35.57807855764607
1739209880.5280836;-45.120503652039325
1739209880.5280893;-45.120503652039325
1739209880.5280952;-45.120503652039325
1739209880.5281012;-38.13080360867914
1739209880.528107;-38.13080360867914
1739209880.528113;-38.13080360867914
1739209880.5281188;-45.120503652039325
1739209880.5281246;-38.13080360867914
1739209880.5281305;-38.13080360867914
1739209880.5281365;-45.120503652039325
1739209880.5281422;-38.13080360867914
1739209880.5281482;-31.141103565318893
1739209880.5281541;-38.13080360867914
1739209880.5281599;-45.120503652039325
1739209880.5281658;-38.13080360867914
1739209880.5281718;-32.816014438256545
1739209880.5281775;-45.120503652039325
1739209880.5281835;-38.13080360867914
1739209880.5281894;-38.13080360867914
1739209880.5281951;-45.120503652039325
1739209880.528201;-45.120503652039325
1739209880.528207;-45.120503652039325
1739209880.5282128;-38.13080360867914
1739209880.5282187;-38.13080360867914
1739209880.5282247;-32.816014438256545
1739209880.5282304;-38.13080360867914
1739209880.5282364;-38.13080360867914
1739209880.5282423;-32.816014438256545
1739209880.5282483;-45.120503652039325
1739209880.528254;-45.120503652039325
1739209880.52826;-38.13080360867914
1739209880.528266;-38.13080360867914
1739209880.5282717;-45.120503652039325
1739209880.5282776;-45.120503652039325
1739209880.5282836;-45.120503652039325
1739209880.5282893;-45.120503652039325
1739209880.5282953;-38.13080360867914
1739209880.5283012;-38.13080360867914
1739209880.528307;-45.120503652039325
1739209880.528313;-33.981070128970906
1739209880.528319;-33.981070128970906
1739209880.5283246;-45.120503652039325
1739209880.5283306;-45.120503652039325
1739209880.5283365;-38.13080360867914
1739209880.5283422;-38.13080360867914
1739209880.5283482;-38.13080360867914
1739209880.5283542;-45.120503652039325
1739209880.52836;-45.120503652039325
1739209880.5283659;-45.120503652039325
1739209880.5283718;-35.57807855764607
1739209880.5283775;-45.120503652039325
1739209880.5283835;-38.13080360867914
1739209880.5283895;-38.13080360867914
1739209880.5283952;-38.13080360867914
1739209880.5284011;-38.13080360867914
1739209880.528407;-38.13080360867914
1739209880.5284128;-33.981070128970906
1739209880.5284188;-35.57807855764607
1739209880.5284247;-45.120503652039325
1739209880.5284305;-45.120503652039325
1739209880.5284364;-33.981070128970906
1739209880.5284424;-38.13080360867914
1739209880.528448;-38.13080360867914
1739209880.528454;-45.120503652039325
1739209880.52846;-45.120503652039325
1739209880.5284657;-35.57807855764607
1739209880.5284717;-38.13080360867914
1739209880.5284777;-45.120503652039325
1739209880.5284834;-33.981070128970906
1739209880.5284894;-32.816014438256545
1739209880.5284953;-38.13080360867914
1739209880.528501;-45.120503652039325
1739209880.528507;-33.981070128970906
1739209880.528513;-38.13080360867914
1739209880.528519;-38.13080360867914
1739209880.5285246;-45.120503652039325
1739209880.5285306;-32.816014438256545
1739209880.5285366;-35.57807855764607
1739209880.5285423;-38.13080360867914
1739209880.5285482;-45.120503652039325
1739209880.5285542;-38.13080360867914
1739209880.52856;-38.13080360867914
1739209880.528566;-45.120503652039325
1739209880.5285718;-38.13080360867914
1739209880.5285776;-28.58837851428586
1739209880.5285835;-45.120503652039325
1739209880.5285895;-45.120503652039325
1739209880.5285952;-45.120503652039325
1739209880.5286012;-33.981070128970906
1739209880.5286071;-45.120503652039325
1739209880.5286129;-45.120503652039325
1739209880.5286188;-45.120503652039325
1739209880.5286248;-30.49652367304973
1739209880.5286305;-38.13080360867914
1739209880.5286365;-45.120503652039325
1739209880.5286424;-38.13080360867914
1739209880.5286481;-38.13080360867914
1739209880.528654;-45.120503652039325
1739209880.5286577;-45.120503652039325
1739209880.5286615;-35.57807855764607
1739209880.528665;-38.13080360867914
1739209880.5286686;-45.120503652039325
1739209880.5286725;-38.13080360867914
1739209880.528676;-35.57807855764607
1739209880.5286796;-38.13080360867914
1739209880.5286834;-45.120503652039325
1739209880.528687;-35.57807855764607
1739209880.5286906;-38.13080360867914
1739209880.5286944;-35.57807855764607
1739209880.528698;-38.13080360867914
1739209880.5287015;-38.13080360867914
1739209880.5287054;-45.120503652039325
1739209880.528709;-38.13080360867914
1739209880.5287125;-38.13080360867914
1739209880.5287163;-38.13080360867914
1739209880.52872;-45.120503652039325
1739209880.5287235;-28.992665084841942
1739209880.5287273;-33.981070128970906
1739209880.5287309;-45.120503652039325
1739209880.5287344;-45.120503652039325
1739209880.5287383;-33.981070128970906
1739209880.5287418;-35.57807855764607
1739209880.5287454;-38.13080360867914
1739209880.528749;-45.120503652039325
1739209880.5287528;-38.13080360867914
1739209880.5287564;-38.13080360867914
1739209880.52876;-45.120503652039325
1739209880.5287638;-45.120503652039325
1739209880.5287673;-35.57807855764607
1739209880.528771;-38.13080360867914
1739209880.5287747;-38.13080360867914
1739209880.5287783;-45.120503652039325
1739209880.528782;-45.120503652039325
1739209880.5287857;-38.13080360867914
1739209880.5287893;-38.13080360867914
1739209880.5287929;-45.120503652039325
1739209880.5287967;-38.13080360867914
1739209880.5288002;-38.13080360867914
1739209880.5288038;-38.13080360867914
1739209880.5288076;-35.57807855764607
1739209880.5288112;-35.57807855764607
1739209880.5288148;-38.13080360867914
1739209880.5288186;-45.120503652039325
1739209880.5288222;-38.13080360867914
1739209880.5288258;-38.13080360867914
1739209880.5288296;-45.120503652039325
1739209880.5288332;-38.13080360867914
1739209880.5288367;-32.816014438256545
1739209880.5288405;-38.13080360867914
1739209880.528844;-45.120503652039325
1739209880.5288477;-45.120503652039325
1739209880.5288515;-45.120503652039325
1739209880.528855;-45.120503652039325
1739209880.5288587;-35.57807855764607
1739209880.5288625;-45.120503652039325
1739209880.528866;-45.120503652039325
1739209880.5288696;-45.120503652039325
1739209880.5288734;-45.120503652039325
1739209880.528877;-38.13080360867914
1739209880.5288806;-38.13080360867914
1739209880.5288844;-45.120503652039325
1739209880.528888;-38.13080360867914
1739209880.5288916;-38.13080360867914
1739209880.5288954;-45.120503652039325
1739209880.528899;-45.120503652039325
1739209880.5289025;-45.120503652039325
1739209880.5289063;-45.120503652039325
1739209880.52891;-45.120503652039325
1739209880.5289135;-38.13080360867914
1739209880.528917;-45.120503652039325
1739209880.528921;-38.13080360867914
1739209880.5289245;-38.13080360867914
1739209880.528928;-45.120503652039325
1739209880.5289319;-30.49652367304973
1739209880.5289354;-33.981070128970906
1739209880.528939;-45.120503652039325
1739209880.5289428;-45.120503652039325
1739209880.5289464;-28.58837851428586
1739209880.52895;-33.981070128970906
1739209880.5289538;-45.120503652039325
1739209880.5289574;-38.13080360867914
1739209880.528961;-38.13080360867914
1739209880.5289648;-45.120503652039325
1739209880.5289683;-38.13080360867914
1739209880.528972;-38.13080360867914
1739209880.5289757;-45.120503652039325
1739209880.5289793;-38.13080360867914
1739209880.5289829;-35.57807855764607
1739209880.5289867;-35.57807855764607
1739209880.5289903;-35.57807855764607
1739209880.5289938;-38.13080360867914
1739209880.5289977;-45.120503652039325
1739209880.5290012;-45.120503652039325
1739209880.5290048;-38.13080360867914
1739209880.5290086;-38.13080360867914
1739209880.5290122;-45.120503652039325
1739209880.5290158;-45.120503652039325
1739209880.5290196;-32.816014438256545
1739209880.5290232;-38.13080360867914
1739209880.5290267;-45.120503652039325
1739209880.5290306;-45.120503652039325
1739209880.5290341;-45.120503652039325
1739209880.5290377;-38.13080360867914
1739209880.5290415;-38.13080360867914
1739209880.529045;-38.13080360867914
1739209880.5290487;-45.120503652039325
1739209880.5290525;-45.120503652039325
1739209880.529056;-45.120503652039325
1739209880.5290596;-38.13080360867914
1739209880.5290635;-32.816014438256545
1739209880.529067;-45.120503652039325
1739209880.5290706;-45.120503652039325
1739209880.5290744;-45.120503652039325
1739209880.529078;-38.13080360867914
1739209880.5290816;-38.13080360867914
1739209880.5290852;-38.13080360867914
1739209880.529089;-38.13080360867914
1739209880.5290926;-45.120503652039325
1739209880.5290961;-38.13080360867914
