CAN Message; 0x39:08f529e4fed0a3e8
1739209839.333215;-45.120503652039325
1739209839.3332179;-45.120503652039325
1739209839.333221;-35.57807855764607
1739209839.3332238;-26.991370085610722
1739209839.3332267;-38.13080360867914
1739209839.3332295;-45.120503652039325
1739209839.3332326;-35.57807855764607
1739209839.3332355;-32.816014438256545
1739209839.3332384;-45.120503652039325
1739209839.3332412;-45.120503652039325
1739209839.3332443;-45.120503652039325
1739209839.3332472;-33.981070128970906
1739209839.33325;-38.13080360867914
1739209839.333253;-38.13080360867914
1739209839.333256;-38.13080360867914
1739209839.3332589;-45.120503652039325
1739209839.3332617;-45.120503652039325
1739209839.3332646;-38.13080360867914
1739209839.3332677;-38.13080360867914
1739209839.3332705;-38.13080360867914
1739209839.3332734;-45.120503652039325
1739209839.3332763;-45.120503652039325
1739209839.3332794;-38.13080360867914
1739209839.3332822;-38.13080360867914
1739209839.333285;-45.120503652039325
1739209839.333288;-45.120503652039325
1739209839.333291;-38.13080360867914
1739209839.333294;-31.141103565318915
1739209839.3332968;-33.981070128970906
1739209839.3332996;-38.13080360867914
1739209839.3333027;-45.120503652039325
1739209839.3333056;-38.13080360867914
1739209839.3333085;-38.13080360867914
1739209839.3333113;-35.57807855764607
1739209839.3333144;-38.13080360867914
1739209839.3333173;-32.816014438256545
1739209839.3333201;-38.13080360867914
1739209839.3333232;-38.13080360867914
1739209839.333326;-45.120503652039325
1739209839.333329;-45.120503652039325
1739209839.3333318;-45.120503652039325
1739209839.333335;-38.13080360867914
1739209839.3333378;-38.13080360867914
1739209839.3333406;-45.120503652039325
1739209839.3333435;-45.120503652039325
1739209839.3333466;-38.13080360867914
1739209839.3333495;-35.57807855764607
1739209839.3333523;-38.13080360867914
1739209839.3333552;-45.120503652039325
1739209839.3333583;-45.120503652039325
1739209839.3333611;-45.120503652039325
1739209839.333364;-38.13080360867914
1739209839.3333669;-33.981070128970906
1739209839.33337;-35.57807855764607
1739209839.3333728;-38.13080360867914
1739209839.3333757;-38.13080360867914
1739209839.3333786;-31.141103565318915
1739209839.3333817;-38.13080360867914
1739209839.3333845;-38.13080360867914
1739209839.3333874;-45.120503652039325
1739209839.3333902;-45.120503652039325
1739209839.3333933;-38.13080360867914
1739209839.3333962;-45.120503652039325
1739209839.333399;-45.120503652039325
1739209839.333402;-35.57807855764607
1739209839.333405;-35.57807855764607
1739209839.3334079;-45.120503652039325
1739209839.3334107;-45.120503652039325
1739209839.3334136;-45.120503652039325
1739209839.3334167;-38.13080360867914
1739209839.3334196;-38.13080360867914
1739209839.3334224;-45.120503652039325
1739209839.3334253;-38.13080360867914
1739209839.3334284;-38.13080360867914
1739209839.3334312;-45.120503652039325
1739209839.333434;-45.120503652039325
1739209839.333437;-28.992665084841942
1739209839.33344;-38.13080360867914
1739209839.333443;-45.120503652039325
1739209839.3334458;-45.120503652039325
1739209839.3334486;-35.57807855764607
1739209839.3334517;-38.13080360867914
1739209839.3334546;-45.120503652039325
1739209839.3334575;-38.13080360867914
1739209839.3334603;-45.120503652039325
1739209839.3334634;-45.120503652039325
1739209839.3334663;-45.120503652039325
1739209839.3334692;-38.13080360867914
1739209839.333472;-45.120503652039325
1739209839.333475;-38.13080360867914
1739209839.333478;-45.120503652039325
1739209839.3334808;-45.120503652039325
1739209839.3334837;-38.13080360867914
1739209839.3334868;-38.13080360867914
1739209839.3334897;-35.57807855764607
1739209839.3334925;-32.816014438256545
1739209839.3334954;-38.13080360867914
1739209839.3334985;-45.120503652039325
1739209839.3335013;-38.13080360867914
1739209839.3335042;-38.13080360867914
1739209839.3335073;-45.120503652039325
1739209839.3335102;-45.120503652039325
1739209839.333513;-35.57807855764607
1739209839.333516;-45.120503652039325
1739209839.333519;-38.13080360867914
1739209839.3335218;-45.120503652039325
1739209839.3335247;-38.13080360867914
1739209839.3335276;-38.13080360867914
1739209839.3335307;-45.120503652039325
1739209839.3335335;-45.120503652039325
1739209839.3335364;-45.120503652039325
1739209839.3335392;-38.13080360867914
1739209839.3335423;-38.13080360867914
1739209839.3335452;-45.120503652039325
1739209839.333548;-32.816014438256545
1739209839.333551;-38.13080360867914
1739209839.333554;-27.8777449560314
1739209839.333557;-28.21854285175415
1739209839.3335598;-45.120503652039325
1739209839.3335626;-45.120503652039325
1739209839.3335657;-33.981070128970906
1739209839.3335686;-32.816014438256545
1739209839.3335714;-45.120503652039325
1739209839.3335743;-38.13080360867914
1739209839.3335774;-45.120503652039325
1739209839.3335803;-45.120503652039325
1739209839.333583;-45.120503652039325
1739209839.333586;-45.120503652039325
1739209839.333589;-45.120503652039325
1739209839.333592;-45.120503652039325
1739209839.3335948;-45.120503652039325
1739209839.3335977;-45.120503652039325
1739209839.3336008;-45.120503652039325
1739209839.3336036;-38.13080360867914
1739209839.3336065;-38.13080360867914
1739209839.3336093;-38.13080360867914
1739209839.3336124;-38.13080360867914
1739209839.3336153;-45.120503652039325
1739209839.3336182;-35.57807855764607
1739209839.333621;-45.120503652039325
1739209839.3336241;-32.816014438256545
1739209839.333627;-29.438486411369333
1739209839.3336298;-38.13080360867914
1739209839.3336327;-38.13080360867914
1739209839.3336358;-30.49652367304973
1739209839.3336387;-33.981070128970906
1739209839.3336415;-33.981070128970906
1739209839.3336444;-38.13080360867914
1739209839.3336475;-38.13080360867914
1739209839.3336504;-45.120503652039325
1739209839.3336532;-38.13080360867914
1739209839.333656;-38.13080360867914
1739209839.3336592;-45.120503652039325
1739209839.333662;-38.13080360867914
1739209839.333665;-38.13080360867914
1739209839.3336678;-38.13080360867914
1739209839.3336709;-38.13080360867914
1739209839.3336737;-32.816014438256545
1739209839.3336766;-45.120503652039325
1739209839.3336794;-45.120503652039325
1739209839.3336825;-38.13080360867914
1739209839.3336854;-45.120503652039325
1739209839.3336883;-45.120503652039325
1739209839.3336914;-45.120503652039325
1739209839.3336942;-35.57807855764607
1739209839.333697;-35.57807855764607
1739209839.3337;-38.13080360867914
1739209839.333703;-45.120503652039325
1739209839.333706;-35.57807855764607
1739209839.3337088;-35.57807855764607
1739209839.3337116;-45.120503652039325
1739209839.3337147;-38.13080360867914
1739209839.3337176;-45.120503652039325
1739209839.3337204;-45.120503652039325
1739209839.3337233;-45.120503652039325
1739209839.3337264;-38.13080360867914
1739209839.3337293;-38.13080360867914
1739209839.3337321;-45.120503652039325
1739209839.333735;-38.13080360867914
1739209839.333738;-45.120503652039325
1739209839.333741;-38.13080360867914
1739209839.3337438;-30.49652367304973
1739209839.3337467;-38.13080360867914
1739209839.3337498;-45.120503652039325
1739209839.3337526;-35.57807855764607
1739209839.3337555;-35.57807855764607
1739209839.3337584;-45.120503652039325
1739209839.3337615;-45.120503652039325
1739209839.3337643;-45.120503652039325
1739209839.3337672;-45.120503652039325
1739209839.33377;-38.13080360867914
1739209839.3337731;-45.120503652039325
1739209839.333776;-45.120503652039325
1739209839.3337789;-38.13080360867914
1739209839.3337817;-38.13080360867914
1739209839.3337848;-38.13080360867914
1739209839.3337877;-31.141103565318915
1739209839.3337905;-35.57807855764607
1739209839.3337934;-45.120503652039325
1739209839.3337965;-45.120503652039325
1739209839.3337994;-45.120503652039325
1739209839.3338022;-45.120503652039325
1739209839.333805;-45.120503652039325
1739209839.3338082;-45.120503652039325
1739209839.333811;-38.13080360867914
1739209839.333814;-38.13080360867914
1739209839.3338168;-38.13080360867914
1739209839.3338199;-35.57807855764607
1739209839.3338227;-45.120503652039325
1739209839.3338256;-45.120503652039325
1739209839.3338284;-38.13080360867914
1739209839.3338315;-38.13080360867914
1739209839.3338344;-45.120503652039325
1739209839.3338373;-38.13080360867914
1739209839.3338401;-38.13080360867914
1739209839.3338432;-35.57807855764607
1739209839.333846;-45.120503652039325
1739209839.333849;-45.120503652039325
1739209839.3338518;-45.120503652039325
1739209839.333855;-38.13080360867914
1739209839.3338578;-38.13080360867914
1739209839.3338606;-45.120503652039325
1739209839.3338635;-38.13080360867914
1739209839.3338666;-38.13080360867914
1739209839.3338695;-35.57807855764607
1739209839.3338723;-35.57807855764607
1739209839.3338752;-38.13080360867914
1739209839.3338783;-45.120503652039325
1739209839.3338811;-38.13080360867914
1739209839.333884;-38.13080360867914
1739209839.333887;-38.13080360867914
1739209839.33389;-38.13080360867914
1739209839.3338928;-38.13080360867914
1739209839.3338957;-38.13080360867914
1739209839.3338988;-33.981070128970906
1739209839.3339016;-32.816014438256545
1739209839.3339045;-45.120503652039325
1739209839.3339074;-45.120503652039325
1739209839.3339105;-38.13080360867914
1739209839.3339133;-45.120503652039325
1739209839.3339162;-45.120503652039325
1739209839.333919;-45.120503652039325
1739209839.3339221;-45.120503652039325
1739209839.333925;-38.13080360867914
1739209839.3339279;-38.13080360867914
1739209839.3339307;-38.13080360867914
1739209839.3339338;-28.992665084841942
1739209839.3339367;-45.120503652039325
1739209839.3339396;-45.120503652039325
1739209839.3339424;-35.57807855764607
1739209839.3339455;-38.13080360867914
1739209839.3339484;-38.13080360867914
1739209839.3339512;-45.120503652039325
1739209839.333954;-33.981070128970906
1739209839.3339572;-33.981070128970906
1739209839.33396;-38.13080360867914
1739209839.333963;-38.13080360867914
1739209839.3339658;-45.120503652039325
1739209839.3339689;-38.13080360867914
1739209839.3339717;-45.120503652039325
1739209839.3339746;-45.120503652039325
1739209839.3339775;-45.120503652039325
1739209839.3339806;-38.13080360867914
1739209839.3339834;-38.13080360867914
1739209839.3339863;-38.13080360867914
1739209839.3339891;-38.13080360867914
1739209839.3339922;-38.13080360867914
1739209839.333995;-38.13080360867914
1739209839.333998;-38.13080360867914
1739209839.3340008;-35.57807855764607
1739209839.334004;-31.141103565318915
1739209839.3340068;-45.120503652039325
1739209839.3340096;-45.120503652039325
1739209839.3340125;-38.13080360867914
1739209839.3340156;-38.13080360867914
1739209839.3340185;-38.13080360867914
1739209839.3340213;-38.13080360867914
1739209839.3340242;-45.120503652039325
1739209839.3340273;-45.120503652039325
1739209839.3340302;-45.120503652039325
1739209839.334033;-38.13080360867914
1739209839.3340359;-38.13080360867914
1739209839.334039;-35.57807855764607
1739209839.3340418;-45.120503652039325
1739209839.3340447;-38.13080360867914
1739209839.3340476;-35.57807855764607
1739209839.3340507;-28.58837851428586
1739209839.3340535;-38.13080360867914
1739209839.3340564;-38.13080360867914
1739209839.3340592;-38.13080360867914
1739209839.3340623;-38.13080360867914
1739209839.3340652;-45.120503652039325
1739209839.334068;-45.120503652039325
1739209839.3340712;-38.13080360867914
1739209839.334074;-33.981070128970956
1739209839.334077;-45.120503652039325
1739209839.3340797;-33.981070128970906
1739209839.3340828;-38.13080360867914
1739209839.3340857;-38.13080360867914
1739209839.3340886;-45.120503652039325
1739209839.3340914;-45.120503652039325
1739209839.3340945;-38.13080360867914
1739209839.3340974;-35.57807855764607
1739209839.3341002;-38.13080360867914
1739209839.334103;-45.120503652039325
1739209839.3341062;-45.120503652039325
1739209839.334109;-45.120503652039325
1739209839.334112;-45.120503652039325
1739209839.3341148;-38.13080360867914
1739209839.334118;-45.120503652039325
1739209839.3341208;-45.120503652039325
1739209839.3341236;-38.13080360867914
1739209839.3341265;-45.120503652039325
1739209839.3341296;-38.13080360867914
1739209839.3341324;-35.57807855764607
1739209839.3341353;-45.120503652039325
1739209839.3341382;-45.120503652039325
1739209839.3341413;-38.13080360867914
1739209839.334144;-45.120503652039325
1739209839.334147;-45.120503652039325
1739209839.3341498;-45.120503652039325
1739209839.334153;-38.13080360867914
1739209839.3341558;-45.120503652039325
1739209839.3341587;-31.141103565318915
1739209839.3341615;-45.120503652039325
1739209839.3341646;-45.120503652039325
1739209839.3341675;-32.816014438256545
1739209839.3341703;-35.57807855764607
1739209839.3341732;-45.120503652039325
1739209839.3341763;-45.120503652039325
1739209839.3341792;-45.120503652039325
1739209839.334182;-45.120503652039325
1739209839.334185;-38.13080360867914
1739209839.334188;-38.13080360867914
1739209839.3341908;-38.13080360867914
1739209839.3341937;-35.57807855764607
1739209839.3341966;-38.13080360867914
1739209839.3341997;-45.120503652039325
1739209839.3342025;-38.13080360867914
1739209839.3342054;-38.13080360867914
1739209839.3342083;-45.120503652039325
1739209839.3342113;-45.120503652039325
1739209839.3342142;-38.13080360867914
1739209839.334217;-38.13080360867914
1739209839.33422;-38.13080360867914
1739209839.334223;-38.13080360867914
1739209839.334226;-45.120503652039325
1739209839.3342288;-45.120503652039325
1739209839.3342316;-38.13080360867914
1739209839.3342347;-45.120503652039325
1739209839.3342376;-38.13080360867914
1739209839.3342404;-38.13080360867914
1739209839.3342433;-38.13080360867914
1739209839.3342464;-45.120503652039325
1739209839.3342493;-31.141103565318893
1739209839.3292391;-45.120503652039325
1739209839.3292413;-33.981070128970906
1739209839.3292432;-45.120503652039325
1739209839.329245;-45.120503652039325
1739209839.329247;-38.13080360867914
1739209839.3292491;-45.120503652039325
1739209839.329251;-45.120503652039325
1739209839.329253;-38.13080360867914
1739209839.3292549;-45.120503652039325
1739209839.329257;-38.13080360867914
1739209839.329259;-35.57807855764607
1739209839.3292608;-45.120503652039325
1739209839.329263;-38.13080360867914
1739209839.3292649;-45.120503652039325
1739209839.3292668;-38.13080360867914
1739209839.3292687;-35.57807855764607
1739209839.3292708;-35.57807855764607
1739209839.3292727;-45.120503652039325
1739209839.3292747;-45.120503652039325
1739209839.3292768;-45.120503652039325
1739209839.3292787;-45.120503652039325
1739209839.3292806;-38.13080360867914
1739209839.3292825;-35.57807855764607
1739209839.3292847;-45.120503652039325
1739209839.3292866;-45.120503652039325
1739209839.3292885;-33.981070128970906
1739209839.3292904;-38.13080360867914
1739209839.3292925;-45.120503652039325
1739209839.3292944;-38.13080360867914
1739209839.3292964;-45.120503652039325
1739209839.3292985;-45.120503652039325
1739209839.3293004;-38.13080360867914
1739209839.3293023;-45.120503652039325
1739209839.3293042;-45.120503652039325
1739209839.3293064;-38.13080360867914
1739209839.3293083;-38.13080360867914
1739209839.3293102;-45.120503652039325
1739209839.329312;-35.57807855764607
1739209839.3293142;-35.57807855764607
1739209839.3293161;-38.13080360867914
1739209839.329318;-45.120503652039325
1739209839.3293202;-33.981070128970906
1739209839.329322;-38.13080360867914
1739209839.329324;-38.13080360867914
1739209839.329326;-45.120503652039325
1739209839.329328;-38.13080360867914
1739209839.32933;-38.13080360867914
1739209839.3293319;-38.13080360867914
1739209839.3293338;-45.120503652039325
1739209839.329336;-35.57807855764607
1739209839.3293378;-35.57807855764607
1739209839.3293397;-45.120503652039325
1739209839.329342;-45.120503652039325
1739209839.3293438;-45.120503652039325
1739209839.3293457;-33.981070128970906
1739209839.3293476;-33.981070128970906
1739209839.3293498;-38.13080360867914
1739209839.3293517;-38.13080360867914
1739209839.3293536;-38.13080360867914
1739209839.3293557;-38.13080360867914
1739209839.3293576;-38.13080360867914
1739209839.3293595;-38.13080360867914
1739209839.3293614;-38.13080360867914
1739209839.3293636;-45.120503652039325
1739209839.3293655;-45.120503652039325
1739209839.3293674;-45.120503652039325
1739209839.3293693;-45.120503652039325
1739209839.3293715;-38.13080360867914
1739209839.3293734;-35.57807855764607
1739209839.3293753;-45.120503652039325
1739209839.3293774;-38.13080360867914
1739209839.3293793;-38.13080360867914
1739209839.3293812;-45.120503652039325
1739209839.3293831;-45.120503652039325
1739209839.3293853;-38.13080360867914
1739209839.3293872;-38.13080360867914
1739209839.329389;-38.13080360867914
1739209839.329391;-45.120503652039325
1739209839.3293931;-45.120503652039325
1739209839.329395;-38.13080360867914
1739209839.329397;-32.816014438256545
1739209839.329399;-45.120503652039325
1739209839.329401;-38.13080360867914
1739209839.329403;-45.120503652039325
1739209839.3294048;-45.120503652039325
1739209839.329407;-45.120503652039325
1739209839.329409;-38.13080360867914
1739209839.3294108;-38.13080360867914
1739209839.329413;-33.981070128970906
1739209839.3294148;-38.13080360867914
1739209839.3294168;-38.13080360867914
1739209839.3294187;-35.57807855764607
1739209839.3294208;-45.120503652039325
1739209839.3294227;-45.120503652039325
1739209839.3294246;-31.141103565318915
1739209839.3294265;-31.141103565318915
1739209839.3294287;-45.120503652039325
1739209839.3294306;-38.13080360867914
1739209839.3294325;-38.13080360867914
1739209839.3294346;-38.13080360867914
1739209839.3294365;-45.120503652039325
1739209839.3294384;-38.13080360867914
1739209839.3294404;-38.13080360867914
1739209839.3294425;-38.13080360867914
1739209839.3294444;-45.120503652039325
1739209839.3294463;-38.13080360867914
1739209839.3294482;-35.57807855764607
1739209839.3294504;-45.120503652039325
1739209839.3294523;-45.120503652039325
1739209839.3294542;-38.13080360867914
1739209839.3294563;-45.120503652039325
1739209839.3294582;-45.120503652039325
1739209839.3294601;-45.120503652039325
1739209839.329462;-45.120503652039325
1739209839.3294642;-45.120503652039325
1739209839.329466;-45.120503652039325
1739209839.329468;-38.13080360867914
1739209839.32947;-45.120503652039325
1739209839.329472;-33.981070128970906
1739209839.329474;-33.981070128970906
1739209839.3294759;-38.13080360867914
1739209839.329478;-45.120503652039325
1739209839.32948;-38.13080360867914
1739209839.3294818;-38.13080360867914
1739209839.3294837;-38.13080360867914
1739209839.329486;-45.120503652039325
1739209839.3294878;-33.981070128970906
1739209839.3294897;-31.141103565318915
1739209839.3294919;-45.120503652039325
1739209839.3294938;-38.13080360867914
1739209839.3294957;-35.57807855764607
1739209839.3294976;-38.13080360867914
1739209839.3294997;-45.120503652039325
1739209839.3295016;-38.13080360867914
1739209839.3295035;-45.120503652039325
1739209839.3295054;-38.13080360867914
1739209839.3295076;-45.120503652039325
1739209839.3295095;-45.120503652039325
1739209839.3295114;-38.13080360867914
1739209839.3295135;-30.49652367304973
1739209839.3295155;-35.57807855764607
1739209839.3295174;-45.120503652039325
1739209839.3295193;-45.120503652039325
1739209839.3295214;-45.120503652039325
1739209839.3295233;-38.13080360867914
1739209839.3295252;-38.13080360867914
1739209839.3295271;-45.120503652039325
1739209839.3295293;-33.981070128970906
1739209839.3295312;-32.816014438256545
1739209839.329533;-38.13080360867914
1739209839.3295352;-38.13080360867914
1739209839.3295372;-33.981070128970906
1739209839.329539;-45.120503652039325
1739209839.329541;-45.120503652039325
1739209839.329543;-45.120503652039325
1739209839.329545;-33.981070128970906
1739209839.329547;-45.120503652039325
1739209839.329549;-45.120503652039325
1739209839.329551;-45.120503652039325
1739209839.329553;-45.120503652039325
1739209839.3295548;-45.120503652039325
1739209839.329557;-45.120503652039325
1739209839.3295588;-38.13080360867914
1739209839.3295608;-38.13080360867914
1739209839.3295627;-35.57807855764607
1739209839.3295648;-45.120503652039325
1739209839.3295667;-45.120503652039325
1739209839.3295686;-35.57807855764607
1739209839.3295708;-38.13080360867914
1739209839.3295727;-38.13080360867914
1739209839.3295746;-38.13080360867914
1739209839.3295765;-38.13080360867914
1739209839.3295786;-45.120503652039325
1739209839.3295805;-45.120503652039325
1739209839.3295825;-45.120503652039325
1739209839.3295844;-45.120503652039325
1739209839.3295865;-45.120503652039325
1739209839.3295884;-38.13080360867914
1739209839.3295903;-38.13080360867914
1739209839.3295925;-35.57807855764607
1739209839.3295944;-32.816014438256545
1739209839.3295963;-45.120503652039325
1739209839.3295982;-45.120503652039325
1739209839.3296003;-45.120503652039325
1739209839.3296022;-45.120503652039325
1739209839.3296041;-45.120503652039325
1739209839.329606;-38.13080360867914
1739209839.3296082;-45.120503652039325
1739209839.32961;-38.13080360867914
1739209839.329612;-45.120503652039325
1739209839.3296142;-45.120503652039325
1739209839.329616;-38.13080360867914
1739209839.329618;-45.120503652039325
1739209839.32962;-45.120503652039325
1739209839.329622;-45.120503652039325
1739209839.329624;-35.57807855764607
1739209839.3296258;-45.120503652039325
1739209839.329628;-45.120503652039325
1739209839.32963;-38.13080360867914
1739209839.3296318;-35.57807855764607
1739209839.3296337;-32.816014438256545
1739209839.3296359;-45.120503652039325
1739209839.3296378;-45.120503652039325
1739209839.3296397;-38.13080360867914
1739209839.3296416;-38.13080360867914
1739209839.3296437;-45.120503652039325
1739209839.3296456;-38.13080360867914
1739209839.3296475;-45.120503652039325
1739209839.3296497;-45.120503652039325
1739209839.3296516;-45.120503652039325
1739209839.3296535;-45.120503652039325
1739209839.3296554;-45.120503652039325
1739209839.3296576;-45.120503652039325
1739209839.3296595;-45.120503652039325
1739209839.3296614;-38.13080360867914
1739209839.3296633;-45.120503652039325
1739209839.3296654;-45.120503652039325
1739209839.3296673;-38.13080360867914
1739209839.3296692;-38.13080360867914
1739209839.3296714;-45.120503652039325
1739209839.3296733;-45.120503652039325
1739209839.3296752;-45.120503652039325
1739209839.329677;-45.120503652039325
1739209839.3296793;-45.120503652039325
1739209839.3296812;-31.141103565318915
1739209839.329683;-38.13080360867914
1739209839.3296852;-38.13080360867914
1739209839.329687;-38.13080360867914
1739209839.329689;-38.13080360867914
1739209839.329691;-45.120503652039325
1739209839.329693;-45.120503652039325
1739209839.329695;-45.120503652039325
1739209839.329697;-31.141103565318943
1739209839.3296988;-45.120503652039325
1739209839.329701;-38.13080360867914
1739209839.3297029;-45.120503652039325
1739209839.3297048;-45.120503652039325
1739209839.329707;-35.57807855764607
1739209839.3297088;-32.816014438256545
1739209839.3297107;-45.120503652039325
1739209839.3297126;-45.120503652039325
1739209839.3297148;-45.120503652039325
1739209839.3297167;-45.120503652039325
1739209839.3297186;-45.120503652039325
1739209839.3297205;-45.120503652039325
1739209839.3297226;-45.120503652039325
1739209839.3297246;-38.13080360867914
1739209839.3297265;-38.13080360867914
1739209839.3297286;-28.992665084841942
1739209839.3297305;-38.13080360867914
1739209839.3297324;-45.120503652039325
1739209839.3297343;-45.120503652039325
1739209839.3297365;-32.816014438256545
1739209839.3297384;-38.13080360867914
1739209839.3297403;-45.120503652039325
1739209839.3297424;-35.57807855764607
1739209839.3297443;-32.816014438256545
1739209839.3297462;-45.120503652039325
1739209839.3297482;-38.13080360867914
1739209839.3297503;-38.13080360867914
1739209839.3297522;-45.120503652039325
1739209839.329754;-45.120503652039325
1739209839.329756;-45.120503652039325
1739209839.3297582;-45.120503652039325
1739209839.32976;-31.141103565318915
1739209839.329762;-32.816014438256545
1739209839.3297641;-38.13080360867914
1739209839.329766;-35.57807855764607
1739209839.329768;-32.816014438256545
1739209839.3297698;-33.981070128970906
1739209839.329772;-45.120503652039325
1739209839.329774;-45.120503652039325
1739209839.3297758;-38.13080360867914
1739209839.3297777;-38.13080360867914
1739209839.3297799;-45.120503652039325
1739209839.3297818;-45.120503652039325
1739209839.3297837;-45.120503652039325
1739209839.3297858;-38.13080360867914
1739209839.3297877;-38.13080360867914
1739209839.3297896;-45.120503652039325
1739209839.3297915;-45.120503652039325
1739209839.3297937;-33.981070128970906
1739209839.3297956;-31.141103565318915
1739209839.3297975;-38.13080360867914
1739209839.3297994;-38.13080360867914
1739209839.3298016;-45.120503652039325
1739209839.3298035;-38.13080360867914
1739209839.3298054;-45.120503652039325
1739209839.3298075;-38.13080360867914
1739209839.3298094;-32.816014438256545
1739209839.3298113;-35.57807855764607
1739209839.3298132;-45.120503652039325
1739209839.3298154;-45.120503652039325
1739209839.3298173;-32.816014438256545
1739209839.3298192;-35.57807855764607
1739209839.3298213;-38.13080360867914
1739209839.3298233;-38.13080360867914
1739209839.3298252;-38.13080360867914
1739209839.329827;-45.120503652039325
1739209839.3298292;-38.13080360867914
1739209839.3298311;-38.13080360867914
1739209839.329833;-45.120503652039325
1739209839.329835;-45.120503652039325
1739209839.329837;-33.981070128970906
1739209839.329839;-38.13080360867914
1739209839.329841;-38.13080360867914
1739209839.329843;-38.13080360867914
1739209839.329845;-35.57807855764607
1739209839.3298469;-35.57807855764607
1739209839.3298488;-35.57807855764607
1739209839.329851;-38.13080360867914
1739209839.3298528;-45.120503652039325
1739209839.3298547;-38.13080360867914
1739209839.3298566;-45.120503652039325
1739209839.3298588;-38.13080360867914
1739209839.3298607;-38.13080360867914
1739209839.3298626;-38.13080360867914
1739209839.3298647;-38.13080360867914
1739209839.3298666;-38.13080360867914
1739209839.3298686;-38.13080360867914
1739209839.3298705;-45.120503652039325
1739209839.3298726;-45.120503652039325
1739209839.3298745;-45.120503652039325
1739209839.3298764;-45.120503652039325
1739209839.3298786;-45.120503652039325
1739209839.3298805;-38.13080360867914
1739209839.3298824;-38.13080360867914
1739209839.3298843;-35.57807855764607
1739209839.3298864;-45.120503652039325
1739209839.3298883;-32.816014438256545
1739209839.3298903;-35.57807855764607
1739209839.3298922;-45.120503652039325
1739209839.3298943;-45.120503652039325
1739209839.3298962;-33.981070128970906
1739209839.329898;-32.816014438256545
1739209839.3299003;-45.120503652039325
1739209839.3299022;-45.120503652039325
1739209839.329904;-45.120503652039325
1739209839.329906;-38.13080360867914
1739209839.3299081;-38.13080360867914
1739209839.32991;-45.120503652039325
1739209839.329912;-45.120503652039325
1739209839.3299139;-33.981070128970906
1739209839.329916;-38.13080360867914
1739209839.329918;-45.120503652039325
1739209839.3299198;-45.120503652039325
1739209839.329922;-38.13080360867914
1739209839.3299239;-38.13080360867914
1739209839.3299258;-45.120503652039325
1739209839.3299277;-33.981070128970906
1739209839.3299298;-35.57807855764607
1739209839.3299317;-38.13080360867914
1739209839.3299336;-45.120503652039325
1739209839.3299356;-30.49652367304973
1739209839.3299377;-35.57807855764607
1739209839.3299396;-45.120503652039325
1739209839.3299415;-33.981070128970906
1739209839.3299437;-38.13080360867914
1739209839.3299456;-38.13080360867914
1739209839.3299475;-45.120503652039325
1739209839.3299494;-35.57807855764607
1739209839.3299515;-38.13080360867914
1739209839.3299534;-45.120503652039325
1739209839.3299553;-38.13080360867914
1739209839.3299575;-38.13080360867914
1739209839.3299594;-45.120503652039325
1739209839.3299613;-45.120503652039325
1739209839.3299632;-32.816014438256545
1739209839.3299654;-45.120503652039325
1739209839.3299673;-35.57807855764607
1739209839.3299692;-32.816014438256545
1739209839.329971;-38.13080360867914
1739209839.3299732;-38.13080360867914
1739209839.3299751;-38.13080360867914
1739209839.329977;-38.13080360867914
1739209839.3299792;-45.120503652039325
1739209839.329981;-45.120503652039325
1739209839.329983;-35.57807855764607
1739209839.329985;-35.57807855764607
1739209839.329987;-38.13080360867914
1739209839.329989;-45.120503652039325
1739209839.3299909;-38.13080360867914
1739209839.3299928;-32.816014438256545
1739209839.329995;-45.120503652039325
1739209839.3299968;-45.120503652039325
1739209839.3299987;-45.120503652039325
1739209839.3300009;-45.120503652039325
1739209839.3300028;-38.13080360867914
1739209839.3300047;-45.120503652039325
1739209839.3300066;-45.120503652039325
1739209839.3300087;-45.120503652039325
1739209839.3300107;-38.13080360867914
1739209839.3300126;-45.120503652039325
1739209839.3300147;-38.13080360867914
1739209839.3300166;-31.141103565318893
1739209839.3300185;-45.120503652039325
1739209839.3300204;-38.13080360867914
1739209839.3300226;-38.13080360867914
1739209839.3300245;-38.13080360867914
1739209839.3300264;-33.981070128970906
1739209839.3300283;-38.13080360867914
1739209839.3300304;-45.120503652039325
1739209839.3300323;-45.120503652039325
1739209839.3300343;-45.120503652039325
1739209839.3300364;-45.120503652039325
1739209839.3300383;-45.120503652039325
1739209839.3300402;-35.57807855764607
1739209839.3300421;-45.120503652039325
1739209839.3300443;-45.120503652039325
1739209839.3300462;-38.13080360867914
1739209839.330048;-35.57807855764607
1739209839.33005;-45.120503652039325
1739209839.3300521;-45.120503652039325
1739209839.330054;-33.981070128970906
1739209839.330056;-45.120503652039325
1739209839.330058;-38.13080360867914
1739209839.33006;-45.120503652039325
1739209839.330062;-33.981070128970906
1739209839.3300638;-30.49652367304973
1739209839.330066;-45.120503652039325
1739209839.3300679;-38.13080360867914
1739209839.3300698;-38.13080360867914
1739209839.3300717;-31.141103565318893
1739209839.3300738;-45.120503652039325
1739209839.3300757;-45.120503652039325
1739209839.3300776;-45.120503652039325
1739209839.3300798;-45.120503652039325
1739209839.3300817;-38.13080360867914
1739209839.3300836;-45.120503652039325
1739209839.3300855;-33.981070128970906
1739209839.3300877;-45.120503652039325
1739209839.3300896;-38.13080360867914
