CAN Message; 0x150:0100343d5d112a8b
1739209788.643918;-26.991370085610722
1739209788.6439219;-9.339844813678376
1739209788.6439257;-15.534864819819614
1739209788.6439292;-25.826314394896364
1739209788.643933;-31.141103565318915
1739209788.6439369;-33.981070128970906
1739209788.6439407;-19.221007638782208
1739209788.6439443;-38.13080360867914
1739209788.643948;-38.13080360867914
1739209788.643952;-38.13080360867914
1739209788.6439557;-28.58837851428586
1739209788.6439593;-31.141103565318893
1739209788.643963;-45.120503652039325
1739209788.643967;-45.120503652039325
1739209788.6439707;-31.141103565318915
1739209788.6439743;-28.58837851428586
1739209788.643978;-45.120503652039325
1739209788.643982;-38.13080360867914
1739209788.6439857;-38.13080360867914
1739209788.6439893;-38.13080360867914
1739209788.6439931;-22.448786368009163
1739209788.643997;-21.676580915188197
1739209788.6440008;-29.438486411369333
1739209788.6440043;-45.120503652039325
1739209788.6440082;-38.13080360867914
1739209788.644012;-22.54371790334745
1739209788.6440158;-35.57807855764607
1739209788.6440194;-38.13080360867914
1739209788.6440232;-38.13080360867914
1739209788.644027;-33.981070128970906
1739209788.6440308;-10.863531518413382
1739209788.6440344;-25.07728991421287
1739209788.6440382;-32.816014438256545
1739209788.644042;-45.120503652039325
1739209788.6440458;-33.981070128970906
1739209788.6440494;-24.438645034577675
1739209788.6440532;-38.13080360867914
1739209788.644057;-33.981070128970906
1739209788.6440609;-38.13080360867914
1739209788.6440644;-38.13080360867914
1739209788.6440682;-45.120503652039325
1739209788.6342793;-38.13080360867914
1739209788.6342893;-38.13080360867914
1739209788.6342993;-38.13080360867914
1739209788.6343093;-32.816014438256545
1739209788.634319;-38.13080360867914
1739209788.634329;-45.120503652039325
1739209788.634339;-45.120503652039325
1739209788.634349;-38.13080360867914
1739209788.634359;-45.120503652039325
1739209788.634369;-45.120503652039325
1739209788.634379;-45.120503652039325
1739209788.634389;-38.13080360867914
1739209788.634399;-45.120503652039325
1739209788.6344087;-45.120503652039325
1739209788.6344187;-31.14110356531892
1739209788.6344287;-33.981070128970906
1739209788.6344388;-38.13080360867914
1739209788.6344485;-38.13080360867914
1739209788.6344585;-35.57807855764607
1739209788.6344686;-38.13080360867914
1739209788.6344786;-38.13080360867914
1739209788.6344883;-35.57807855764607
1739209788.6344984;-27.267205301931607
1739209788.6345084;-33.981070128970906
1739209788.6345184;-33.981070128970906
1739209788.6345282;-33.981070128970906
1739209788.6345382;-33.981070128970906
1739209788.6345482;-45.120503652039325
1739209788.6345582;-45.120503652039325
1739209788.634568;-35.57807855764607
1739209788.634578;-33.981070128970906
1739209788.634588;-38.13080360867914
1739209788.634598;-45.120503652039325
1739209788.6346078;-35.57807855764607
1739209788.6346178;-38.13080360867914
1739209788.6346278;-45.120503652039325
1739209788.6346378;-45.120503652039325
1739209788.6346478;-32.816014438256545
1739209788.6346576;-33.981070128970906
1739209788.6346676;-45.120503652039325
1739209788.6346776;-45.120503652039325
1739209788.6346877;-32.816014438256545
1739209788.6346974;-45.120503652039325
1739209788.6347075;-45.120503652039325
1739209788.6347175;-38.13080360867914
1739209788.6347275;-38.13080360867914
1739209788.6347373;-31.141103565318915
1739209788.6347473;-38.13080360867914
1739209788.6347573;-33.981070128970906
1739209788.6347673;-33.981070128970906
1739209788.634777;-33.981070128970906
1739209788.634787;-35.57807855764607
1739209788.634797;-38.13080360867914
1739209788.634807;-35.57807855764607
1739209788.634817;-35.57807855764607
1739209788.634827;-38.13080360867914
1739209788.634837;-38.13080360867914
1739209788.634847;-45.120503652039325
1739209788.6348567;-38.13080360867914
1739209788.6348667;-38.13080360867914
1739209788.6348767;-45.120503652039325
1739209788.6348867;-38.13080360867914
1739209788.6348968;-38.13080360867914
1739209788.6349065;-45.120503652039325
1739209788.6349165;-45.120503652039325
1739209788.6349266;-38.13080360867914
1739209788.6349366;-38.13080360867914
1739209788.6349463;-45.120503652039325
1739209788.6349564;-38.13080360867914
1739209788.6349664;-45.120503652039325
1739209788.6349764;-45.120503652039325
1739209788.6349862;-32.816014438256545
1739209788.6349962;-38.13080360867914
1739209788.6350062;-45.120503652039325
1739209788.6350162;-38.13080360867914
1739209788.635026;-32.816014438256545
1739209788.635036;-35.57807855764607
1739209788.635046;-45.120503652039325
1739209788.635056;-45.120503652039325
1739209788.6350658;-32.816014438256545
1739209788.6350758;-38.13080360867914
1739209788.6350858;-45.120503652039325
1739209788.6350958;-45.120503652039325
1739209788.6351056;-38.13080360867914
1739209788.6351156;-38.13080360867914
1739209788.6351256;-45.120503652039325
1739209788.6351357;-45.120503652039325
1739209788.6351457;-45.120503652039325
1739209788.6351554;-38.13080360867914
1739209788.6351655;-45.120503652039325
1739209788.6351755;-38.13080360867914
1739209788.6351855;-45.120503652039325
1739209788.6351953;-45.120503652039325
1739209788.6352053;-32.816014438256545
1739209788.6352153;-33.981070128970906
1739209788.6352253;-32.816014438256545
1739209788.635235;-38.13080360867914
1739209788.635245;-32.816014438256545
1739209788.635255;-38.13080360867914
1739209788.635265;-38.13080360867914
1739209788.635275;-38.13080360867914
1739209788.635285;-45.120503652039325
1739209788.635295;-38.13080360867914
1739209788.635305;-45.120503652039325
1739209788.6353147;-38.13080360867914
1739209788.6353247;-35.57807855764607
1739209788.6353347;-33.981070128970906
1739209788.6353447;-45.120503652039325
1739209788.6353545;-38.13080360867914
1739209788.6353645;-32.816014438256545
1739209788.6353745;-38.13080360867914
1739209788.6353846;-38.13080360867914
1739209788.6353946;-38.13080360867914
1739209788.6354043;-45.120503652039325
1739209788.6354144;-35.57807855764607
1739209788.6354244;-33.981070128970906
1739209788.6354344;-45.120503652039325
1739209788.6354442;-45.120503652039325
1739209788.6354542;-45.120503652039325
1739209788.6354642;-38.13080360867914
1739209788.6354742;-38.13080360867914
1739209788.635484;-38.13080360867914
1739209788.635494;-38.13080360867914
1739209788.635504;-45.120503652039325
1739209788.635514;-45.120503652039325
1739209788.6355238;-45.120503652039325
1739209788.6355338;-45.120503652039325
1739209788.6355438;-45.120503652039325
1739209788.6355538;-45.120503652039325
1739209788.6355636;-38.13080360867914
1739209788.6355736;-45.120503652039325
1739209788.6355836;-32.816014438256545
1739209788.6355937;-45.120503652039325
1739209788.6356034;-38.13080360867914
1739209788.6356134;-38.13080360867914
1739209788.6356235;-26.991370085610736
1739209788.6356335;-28.58837851428586
1739209788.6356435;-45.120503652039325
1739209788.6356533;-35.57807855764607
1739209788.6356633;-35.57807855764607
1739209788.6356733;-32.816014438256545
1739209788.6356833;-45.120503652039325
1739209788.635693;-45.120503652039325
1739209788.635703;-45.120503652039325
1739209788.635713;-45.120503652039325
1739209788.635723;-38.13080360867914
1739209788.635733;-45.120503652039325
1739209788.635743;-45.120503652039325
1739209788.635753;-45.120503652039325
1739209788.635763;-45.120503652039325
1739209788.6357727;-45.120503652039325
1739209788.6357827;-30.49652367304973
1739209788.6357927;-28.58837851428586
1739209788.6358027;-45.120503652039325
1739209788.6358125;-45.120503652039325
1739209788.6358225;-38.13080360867914
1739209788.6358325;-38.13080360867914
1739209788.6358426;-45.120503652039325
1739209788.6358523;-38.13080360867914
1739209788.6358624;-45.120503652039325
1739209788.6358724;-45.120503652039325
1739209788.6358824;-45.120503652039325
1739209788.6358924;-38.13080360867914
1739209788.6359022;-38.13080360867914
1739209788.6359122;-45.120503652039325
1739209788.6359222;-45.120503652039325
1739209788.6359322;-38.13080360867914
1739209788.635942;-38.13080360867914
1739209788.635952;-45.120503652039325
1739209788.635962;-45.120503652039325
1739209788.635972;-45.120503652039325
1739209788.6359818;-38.13080360867914
1739209788.6359918;-38.13080360867914
1739209788.6360018;-45.120503652039325
1739209788.6360118;-38.13080360867914
1739209788.6360216;-38.13080360867914
1739209788.6360316;-31.141103565318915
1739209788.6360416;-35.57807855764607
1739209788.6360517;-33.981070128970906
1739209788.6360614;-38.13080360867914
1739209788.6360714;-35.57807855764607
1739209788.6360815;-38.13080360867914
1739209788.6360915;-35.57807855764607
1739209788.6361012;-45.120503652039325
1739209788.6361113;-38.13080360867914
1739209788.6361213;-38.13080360867914
1739209788.6361313;-38.13080360867914
1739209788.636141;-45.120503652039325
1739209788.636151;-38.13080360867914
1739209788.636161;-38.13080360867914
1739209788.636171;-38.13080360867914
1739209788.636181;-38.13080360867914
1739209788.636191;-45.120503652039325
1739209788.636201;-45.120503652039325
1739209788.636211;-38.13080360867914
1739209788.636221;-35.57807855764607
1739209788.6362307;-38.13080360867914
1739209788.6362407;-38.13080360867914
1739209788.6362507;-38.13080360867914
1739209788.6362607;-45.120503652039325
1739209788.6362705;-45.120503652039325
1739209788.6362805;-38.13080360867914
1739209788.6362906;-38.13080360867914
1739209788.6363006;-45.120503652039325
1739209788.6363103;-38.13080360867914
1739209788.6363204;-45.120503652039325
1739209788.6363304;-45.120503652039325
1739209788.6363404;-38.13080360867914
1739209788.6363502;-45.120503652039325
1739209788.6363602;-38.13080360867914
1739209788.6363702;-38.13080360867914
1739209788.6363802;-45.120503652039325
1739209788.63639;-45.120503652039325
1739209788.6364;-38.13080360867914
1739209788.63641;-38.13080360867914
1739209788.63642;-35.57807855764607
1739209788.63643;-31.141103565318915
1739209788.6364398;-38.13080360867914
1739209788.6364498;-38.13080360867914
1739209788.6364598;-45.120503652039325
1739209788.6364698;-38.13080360867914
1739209788.6364796;-38.13080360867914
1739209788.6364896;-38.13080360867914
1739209788.6364996;-38.13080360867914
1739209788.6365097;-45.120503652039325
1739209788.6365194;-45.120503652039325
1739209788.6365294;-38.13080360867914
1739209788.6365395;-33.981070128970906
1739209788.6365495;-38.13080360867914
1739209788.6365592;-38.13080360867914
1739209788.6365693;-38.13080360867914
1739209788.6365793;-38.13080360867914
1739209788.6365893;-45.120503652039325
1739209788.636599;-38.13080360867914
1739209788.636609;-38.13080360867914
1739209788.636619;-45.120503652039325
1739209788.636629;-38.13080360867914
1739209788.6366389;-38.13080360867914
1739209788.636649;-38.13080360867914
1739209788.636659;-45.120503652039325
1739209788.636669;-38.13080360867914
1739209788.636679;-31.141103565318915
1739209788.6366887;-38.13080360867914
1739209788.6366987;-38.13080360867914
1739209788.6367087;-38.13080360867914
1739209788.6367188;-32.816014438256545
1739209788.6367285;-33.981070128970906
1739209788.6367385;-38.13080360867914
1739209788.6367486;-38.13080360867914
1739209788.6367586;-38.13080360867914
1739209788.6367683;-38.13080360867914
1739209788.6367784;-45.120503652039325
1739209788.6367884;-45.120503652039325
1739209788.6367984;-45.120503652039325
1739209788.6368082;-38.13080360867914
1739209788.6368182;-38.13080360867914
1739209788.6368282;-38.13080360867914
1739209788.6368382;-45.120503652039325
1739209788.636848;-45.120503652039325
1739209788.636858;-45.120503652039325
1739209788.636868;-45.120503652039325
1739209788.636878;-35.57807855764607
1739209788.6368878;-38.13080360867914
1739209788.6368978;-45.120503652039325
1739209788.6369078;-38.13080360867914
1739209788.6369178;-28.992665084841942
1739209788.6369278;-45.120503652039325
1739209788.6369376;-45.120503652039325
1739209788.6369476;-38.13080360867914
1739209788.6369576;-31.141103565318893
1739209788.6369677;-38.13080360867914
1739209788.6369774;-45.120503652039325
1739209788.6369874;-45.120503652039325
1739209788.6369975;-33.981070128970956
1739209788.6370075;-38.13080360867914
1739209788.6370173;-45.120503652039325
1739209788.6370273;-45.120503652039325
1739209788.6370373;-45.120503652039325
1739209788.6370473;-38.13080360867914
1739209788.637057;-45.120503652039325
1739209788.637067;-38.13080360867914
1739209788.637077;-27.8777449560314
1739209788.637087;-45.120503652039325
1739209788.637097;-45.120503652039325
1739209788.637107;-35.57807855764607
1739209788.637117;-30.49652367304973
1739209788.637127;-38.13080360867914
1739209788.6371367;-38.13080360867914
1739209788.6371467;-38.13080360867914
1739209788.6371567;-45.120503652039325
1739209788.6371667;-38.13080360867914
1739209788.6371768;-35.57807855764607
1739209788.6371865;-38.13080360867914
1739209788.6371965;-45.120503652039325
1739209788.6372066;-38.13080360867914
1739209788.6372166;-32.816014438256545
1739209788.6372263;-32.816014438256545
1739209788.6372364;-38.13080360867914
1739209788.6372464;-45.120503652039325
1739209788.6372564;-32.816014438256545
1739209788.6372662;-38.13080360867914
1739209788.6372762;-45.120503652039325
1739209788.6372862;-38.13080360867914
1739209788.6372962;-35.57807855764607
1739209788.637306;-38.13080360867914
1739209788.637316;-29.438486411369333
1739209788.637326;-35.57807855764607
1739209788.637336;-35.57807855764607
1739209788.6373458;-35.57807855764607
1739209788.6373558;-38.13080360867914
1739209788.6373658;-38.13080360867914
1739209788.6373758;-32.816014438256545
1739209788.6373856;-35.57807855764607
1739209788.6373956;-45.120503652039325
1739209788.6374056;-38.13080360867914
1739209788.6374156;-33.981070128970906
1739209788.6374257;-45.120503652039325
1739209788.6374354;-45.120503652039325
1739209788.6374454;-38.13080360867914
1739209788.6374555;-35.57807855764607
1739209788.6374655;-35.57807855764607
1739209788.6374753;-45.120503652039325
1739209788.6374853;-38.13080360867914
1739209788.6374953;-38.13080360867914
1739209788.6375053;-45.120503652039325
1739209788.637515;-45.120503652039325
1739209788.637525;-38.13080360867914
1739209788.637535;-38.13080360867914
1739209788.637545;-45.120503652039325
1739209788.637555;-45.120503652039325
1739209788.637565;-38.13080360867914
1739209788.637575;-45.120503652039325
1739209788.637585;-38.13080360867914
1739209788.6375947;-35.57807855764607
1739209788.6376047;-38.13080360867914
1739209788.6376147;-45.120503652039325
1739209788.6376247;-45.120503652039325
1739209788.6376345;-45.120503652039325
1739209788.6376445;-45.120503652039325
1739209788.6376545;-35.57807855764607
1739209788.6376646;-38.13080360867914
1739209788.6376743;-45.120503652039325
1739209788.6376843;-33.981070128970906
1739209788.6376944;-38.13080360867914
1739209788.6377044;-38.13080360867914
1739209788.6377144;-35.57807855764607
1739209788.6377242;-38.13080360867914
1739209788.6377342;-38.13080360867914
1739209788.6377442;-38.13080360867914
1739209788.6377542;-38.13080360867914
1739209788.637764;-33.981070128970906
1739209788.637774;-45.120503652039325
1739209788.637784;-45.120503652039325
1739209788.637794;-45.120503652039325
1739209788.6378038;-45.120503652039325
1739209788.6378138;-38.13080360867914
1739209788.6378238;-45.120503652039325
1739209788.6378338;-45.120503652039325
1739209788.6378436;-33.981070128970906
1739209788.6378536;-38.13080360867914
1739209788.6378636;-45.120503652039325
1739209788.6378736;-32.816014438256545
1739209788.6378834;-38.13080360867914
1739209788.6378934;-35.57807855764607
1739209788.6379035;-38.13080360867914
1739209788.6379135;-45.120503652039325
1739209788.6379232;-38.13080360867914
1739209788.6379333;-45.120503652039325
1739209788.6379433;-45.120503652039325
1739209788.6379533;-38.13080360867914
1739209788.6379633;-38.13080360867914
1739209788.637973;-38.13080360867914
1739209788.637983;-38.13080360867914
1739209788.637993;-35.57807855764607
1739209788.638003;-35.57807855764607
1739209788.638013;-38.13080360867914
1739209788.638023;-45.120503652039325
1739209788.638033;-45.120503652039325
1739209788.638043;-38.13080360867914
1739209788.6380527;-38.13080360867914
1739209788.6380627;-38.13080360867914
1739209788.6380727;-45.120503652039325
1739209788.6380827;-45.120503652039325
1739209788.6380925;-45.120503652039325
1739209788.6381025;-45.120503652039325
1739209788.6381125;-45.120503652039325
1739209788.6381226;-38.13080360867914
1739209788.6381323;-38.13080360867914
1739209788.6381423;-45.120503652039325
1739209788.6381524;-45.120503652039325
1739209788.6381624;-33.981070128970906
1739209788.6381721;-45.120503652039325
1739209788.6381822;-45.120503652039325
1739209788.6381922;-33.981070128970906
1739209788.6382022;-38.13080360867914
1739209788.6382122;-38.13080360867914
1739209788.638222;-38.13080360867914
1739209788.638232;-45.120503652039325
1739209788.638242;-45.120503652039325
1739209788.638252;-45.120503652039325
1739209788.6382618;-38.13080360867914
1739209788.6382718;-35.57807855764607
1739209788.6382818;-35.57807855764607
1739209788.6382918;-38.13080360867914
1739209788.6383016;-38.13080360867914
1739209788.6383116;-35.57807855764607
1739209788.6383216;-35.57807855764607
1739209788.6383317;-38.13080360867914
1739209788.6383414;-45.120503652039325
1739209788.6383514;-45.120503652039325
1739209788.6383615;-38.13080360867914
1739209788.6383715;-38.13080360867914
1739209788.6383812;-38.13080360867914
1739209788.6383913;-38.13080360867914
1739209788.6384013;-31.141103565318915
1739209788.6384113;-38.13080360867914
1739209788.638421;-38.13080360867914
1739209788.638431;-35.57807855764607
1739209788.638441;-38.13080360867914
1739209788.638451;-45.120503652039325
1739209788.638461;-45.120503652039325
1739209788.638471;-45.120503652039325
1739209788.638481;-33.981070128970906
1739209788.638491;-33.981070128970906
1739209788.638501;-33.981070128970906
1739209788.6385107;-35.57807855764607
1739209788.6385207;-35.57807855764607
1739209788.6385307;-33.981070128970906
1739209788.6470659;-45.120503652039325
1739209788.64707;-45.120503652039325
1739209788.647074;-38.13080360867914
1739209788.6470778;-35.57807855764607
1739209788.6470819;-38.13080360867914
1739209788.647086;-31.141103565318893
1739209788.64709;-32.816014438256545
1739209788.647094;-38.13080360867914
1739209788.647098;-45.120503652039325
1739209788.6471019;-45.120503652039325
1739209788.647106;-33.981070128970906
1739209788.64711;-45.120503652039325
1739209788.647114;-45.120503652039325
1739209788.647118;-45.120503652039325
1739209788.6471221;-45.120503652039325
1739209788.6471262;-38.13080360867914
1739209788.64713;-45.120503652039325
1739209788.647134;-45.120503652039325
1739209788.647138;-45.120503652039325
1739209788.6471422;-45.120503652039325
1739209788.6471462;-45.120503652039325
1739209788.6471503;-45.120503652039325
1739209788.647154;-45.120503652039325
1739209788.6471581;-45.120503652039325
1739209788.6471622;-38.13080360867914
1739209788.6471663;-45.120503652039325
1739209788.6471703;-38.13080360867914
1739209788.6471744;-35.57807855764607
1739209788.6471782;-45.120503652039325
1739209788.6471822;-32.816014438256545
1739209788.6471863;-33.981070128970906
1739209788.6471903;-45.120503652039325
1739209788.6471944;-45.120503652039325
1739209788.6471984;-45.120503652039325
1739209788.6472025;-38.13080360867914
1739209788.6472063;-38.13080360867914
1739209788.6472104;-33.981070128970906
1739209788.6472144;-45.120503652039325
1739209788.6472185;-45.120503652039325
1739209788.6472225;-38.13080360867914
1739209788.6472266;-45.120503652039325
1739209788.6472304;-45.120503652039325
1739209788.6472344;-33.981070128970906
1739209788.6472385;-35.57807855764607
1739209788.6472425;-45.120503652039325
1739209788.6472466;-35.57807855764607
1739209788.6472507;-35.57807855764607
1739209788.6472545;-45.120503652039325
1739209788.6472585;-38.13080360867914
1739209788.6472626;-38.13080360867914
1739209788.6472666;-45.120503652039325
1739209788.6472707;-45.120503652039325
1739209788.6472747;-45.120503652039325
1739209788.6472788;-38.13080360867914
1739209788.6472826;-38.13080360867914
1739209788.6472867;-45.120503652039325
1739209788.6472907;-38.13080360867914
1739209788.6472948;-38.13080360867914
1739209788.6472988;-38.13080360867914
1739209788.6473029;-38.13080360867914
1739209788.6473067;-38.13080360867914
1739209788.6473107;-38.13080360867914
1739209788.6473148;-38.13080360867914
1739209788.6473188;-38.13080360867914
1739209788.647323;-38.13080360867914
1739209788.647327;-38.13080360867914
1739209788.647331;-38.13080360867914
1739209788.6473348;-35.57807855764607
1739209788.6473389;-35.57807855764607
1739209788.647343;-38.13080360867914
1739209788.647347;-38.13080360867914
1739209788.647351;-38.13080360867914
1739209788.647355;-45.120503652039325
1739209788.647359;-45.120503652039325
1739209788.647363;-45.120503652039325
1739209788.647367;-45.120503652039325
1739209788.647371;-45.120503652039325
1739209788.647375;-38.13080360867914
1739209788.6473792;-38.13080360867914
1739209788.6473832;-38.13080360867914
1739209788.647387;-38.13080360867914
1739209788.647391;-38.13080360867914
1739209788.6473951;-31.141103565318915
1739209788.6473992;-45.120503652039325
1739209788.6474032;-45.120503652039325
1739209788.6474073;-38.13080360867914
1739209788.647411;-31.141103565318915
1739209788.6474152;-33.981070128970906
1739209788.6474192;-38.13080360867914
1739209788.6474233;-45.120503652039325
1739209788.6474273;-38.13080360867914
1739209788.6474314;-38.13080360867914
1739209788.6474352;-45.120503652039325
1739209788.6474392;-38.13080360867914
1739209788.6474433;-33.981070128970906
1739209788.6474473;-38.13080360867914
1739209788.6474514;-38.13080360867914
1739209788.6474555;-38.13080360867914
1739209788.6474595;-38.13080360867914
1739209788.6474633;-45.120503652039325
1739209788.6474674;-45.120503652039325
1739209788.6474714;-45.120503652039325
1739209788.6474755;-45.120503652039325
1739209788.6474795;-35.57807855764607
1739209788.6474836;-38.13080360867914
1739209788.6474874;-45.120503652039325
1739209788.6474915;-38.13080360867914
1739209788.6474955;-45.120503652039325
1739209788.6474996;-38.13080360867914
1739209788.6475036;-38.13080360867914
1739209788.6475077;-38.13080360867914
1739209788.6475115;-35.57807855764607
1739209788.6475155;-38.13080360867914
1739209788.6475196;-45.120503652039325
1739209788.6475236;-38.13080360867914
1739209788.6475277;-35.57807855764607
1739209788.6475317;-38.13080360867914
1739209788.6475358;-45.120503652039325
1739209788.6475396;-32.816014438256545
1739209788.6475437;-31.141103565318915
1739209788.6475477;-45.120503652039325
1739209788.6475518;-38.13080360867914
1739209788.6475558;-33.981070128970906
1739209788.64756;-33.981070128970906
1739209788.6475637;-38.13080360867914
1739209788.6475677;-45.120503652039325
1739209788.6475718;-38.13080360867914
1739209788.6475759;-45.120503652039325
1739209788.64758;-38.13080360867914
1739209788.647584;-45.120503652039325
1739209788.647588;-38.13080360867914
1739209788.6475918;-38.13080360867914
1739209788.647596;-45.120503652039325
1739209788.6476;-45.120503652039325
1739209788.647604;-38.13080360867914
1739209788.647608;-35.57807855764607
1739209788.647612;-35.57807855764607
1739209788.647616;-45.120503652039325
1739209788.64762;-45.120503652039325
1739209788.647624;-38.13080360867914
1739209788.647628;-45.120503652039325
1739209788.6476321;-45.120503652039325
1739209788.6476362;-38.13080360867914
1739209788.6476402;-38.13080360867914
1739209788.647644;-45.120503652039325
1739209788.647648;-45.120503652039325
1739209788.6476521;-38.13080360867914
1739209788.6476562;-33.981070128970906
1739209788.6476603;-45.120503652039325
1739209788.6476643;-35.57807855764607
1739209788.6476681;-45.120503652039325
1739209788.6476722;-38.13080360867914
1739209788.6476762;-38.13080360867914
1739209788.6476803;-45.120503652039325
1739209788.6476843;-45.120503652039325
1739209788.6476884;-35.57807855764607
1739209788.6476922;-32.816014438256545
1739209788.6476963;-45.120503652039325
1739209788.6477003;-38.13080360867914
1739209788.6477044;-33.981070128970906
1739209788.6477084;-35.57807855764607
1739209788.6477125;-38.13080360867914
1739209788.6477165;-38.13080360867914
1739209788.6477203;-45.120503652039325
1739209788.6477244;-45.120503652039325
1739209788.6477284;-38.13080360867914
1739209788.6477325;-45.120503652039325
1739209788.6477365;-38.13080360867914
1739209788.6477406;-38.13080360867914
1739209788.6477444;-45.120503652039325
1739209788.6477485;-45.120503652039325
1739209788.6477525;-38.13080360867914
1739209788.6477566;-31.141103565318893
1739209788.6477606;-45.120503652039325
1739209788.6477647;-45.120503652039325
1739209788.6477685;-38.13080360867914
1739209788.6477726;-38.13080360867914
1739209788.6477766;-35.57807855764607
1739209788.6477807;-38.13080360867914
1739209788.6477847;-45.120503652039325
1739209788.6477888;-45.120503652039325
1739209788.6477928;-45.120503652039325
1739209788.6477966;-33.981070128970906
1739209788.6478007;-45.120503652039325
1739209788.6478047;-45.120503652039325
1739209788.6478088;-35.57807855764607
1739209788.6478128;-38.13080360867914
1739209788.647817;-45.120503652039325
1739209788.6478207;-45.120503652039325
1739209788.6478248;-38.13080360867914
1739209788.6478288;-38.13080360867914
1739209788.6478329;-38.13080360867914
1739209788.647837;-32.816014438256545
1739209788.647841;-35.57807855764607
1739209788.647845;-38.13080360867914
1739209788.6478488;-45.120503652039325
1739209788.647853;-32.816014438256545
1739209788.647857;-38.13080360867914
1739209788.647861;-38.13080360867914
1739209788.647865;-45.120503652039325
1739209788.647869;-45.120503652039325
1739209788.647873;-38.13080360867914
1739209788.647877;-45.120503652039325
1739209788.647881;-45.120503652039325
1739209788.647885;-38.13080360867914
1739209788.6478891;-38.13080360867914
1739209788.6478932;-45.120503652039325
1739209788.6478972;-35.57807855764607
1739209788.647901;-33.981070128970906
1739209788.647905;-45.120503652039325
1739209788.6479092;-38.13080360867914
1739209788.6479132;-35.57807855764607
1739209788.6479173;-35.57807855764607
1739209788.6479213;-45.120503652039325
1739209788.6479251;-38.13080360867914
1739209788.6479292;-32.816014438256545
1739209788.6479332;-31.141103565318915
1739209788.6479373;-45.120503652039325
1739209788.6479414;-45.120503652039325
1739209788.6479454;-45.120503652039325
1739209788.6479492;-38.13080360867914
1739209788.6479533;-38.13080360867914
1739209788.6479573;-45.120503652039325
1739209788.6479614;-38.13080360867914
1739209788.6479654;-38.13080360867914
1739209788.6479695;-38.13080360867914
1739209788.6479735;-45.120503652039325
1739209788.6479774;-32.816014438256545
1739209788.6479814;-38.13080360867914
1739209788.6479855;-45.120503652039325
1739209788.6479895;-38.13080360867914
1739209788.6479936;-31.141103565318893
1739209788.6479976;-25.826314394896357
1739209788.6480014;-45.120503652039325
1739209788.6480055;-38.13080360867914
1739209788.6480095;-35.57807855764607
1739209788.6480136;-38.13080360867914
1739209788.6480176;-45.120503652039325
1739209788.6480217;-35.57807855764607
1739209788.6480255;-38.13080360867914
1739209788.6480296;-35.57807855764607
1739209788.6480336;-38.13080360867914
1739209788.6480377;-45.120503652039325
1739209788.6480417;-38.13080360867914
1739209788.6480458;-45.120503652039325
1739209788.6480498;-38.13080360867914
1739209788.6480536;-33.981070128970906
1739209788.6480577;-45.120503652039325
1739209788.6480618;-45.120503652039325
1739209788.6480658;-45.120503652039325
1739209788.6480699;-45.120503652039325
1739209788.648074;-45.120503652039325
1739209788.6480777;-45.120503652039325
1739209788.6480818;-35.57807855764607
1739209788.6480858;-38.13080360867914
1739209788.64809;-45.120503652039325
1739209788.648094;-33.981070128970906
1739209788.648098;-38.13080360867914
1739209788.648102;-38.13080360867914
1739209788.6481059;-45.120503652039325
1739209788.64811;-45.120503652039325
1739209788.648114;-35.57807855764607
1739209788.648118;-45.120503652039325
1739209788.648122;-45.120503652039325
1739209788.6481261;-32.816014438256545
1739209788.64813;-38.13080360867914
1739209788.648134;-35.57807855764607
1739209788.648138;-38.13080360867914
1739209788.648142;-45.120503652039325
1739209788.6481462;-38.13080360867914
1739209788.6481502;-38.13080360867914
1739209788.6481543;-45.120503652039325
1739209788.648158;-31.141103565318915
1739209788.6481621;-38.13080360867914
1739209788.6481662;-38.13080360867914
1739209788.6481702;-45.120503652039325
1739209788.6481743;-38.13080360867914
1739209788.6481783;-45.120503652039325
1739209788.6481822;-38.13080360867914
1739209788.6481862;-38.13080360867914
1739209788.6481903;-33.981070128970906
1739209788.6481943;-33.981070128970906
1739209788.6481984;-45.120503652039325
1739209788.6482024;-33.981070128970906
1739209788.6482062;-45.120503652039325
1739209788.6482103;-45.120503652039325
1739209788.6482143;-45.120503652039325
1739209788.6482184;-38.13080360867914
1739209788.6482224;-38.13080360867914
1739209788.6482265;-35.57807855764607
1739209788.6482306;-38.13080360867914
1739209788.6482344;-45.120503652039325
1739209788.6482384;-38.13080360867914
1739209788.6482425;-45.120503652039325
1739209788.6482465;-45.120503652039325
1739209788.6482506;-33.981070128970906
1739209788.6482546;-38.13080360867914
1739209788.6482584;-38.13080360867914
1739209788.6482625;-38.13080360867914
1739209788.6482666;-38.13080360867914
1739209788.6482706;-33.981070128970906
1739209788.6482747;-38.13080360867914
1739209788.6482787;-38.13080360867914
1739209788.6482825;-38.13080360867914
1739209788.6482866;-38.13080360867914
1739209788.6482906;-45.120503652039325
1739209788.6482947;-45.120503652039325
1739209788.6482987;-35.57807855764607
1739209788.6483028;-45.120503652039325
1739209788.6483068;-45.120503652039325
1739209788.6483107;-45.120503652039325
1739209788.6483147;-45.120503652039325
1739209788.6483188;-38.13080360867914
1739209788.6483228;-38.13080360867914
1739209788.6483269;-38.13080360867914
1739209788.648331;-45.120503652039325
1739209788.6483347;-38.13080360867914
1739209788.6483388;-38.13080360867914
1739209788.6483428;-38.13080360867914
