CAN Message; 0x77:b53f59e772c007d4
1739209785.5497875;-38.13080360867914
1739209785.5497887;-45.120503652039325
1739209785.5497901;-45.120503652039325
1739209785.5497913;-45.120503652039325
1739209785.5497928;-32.81601443825658
1739209785.549794;-38.13080360867914
1739209785.5497952;-45.120503652039325
1739209785.5497966;-45.120503652039325
1739209785.5497978;-45.120503652039325
1739209785.549799;-38.13080360867914
1739209785.5498004;-38.13080360867914
1739209785.5498016;-45.120503652039325
1739209785.5498028;-38.13080360867914
1739209785.5498042;-35.57807855764607
1739209785.5498054;-38.13080360867914
1739209785.5498068;-45.120503652039325
1739209785.549808;-38.13080360867914
1739209785.5498092;-38.13080360867914
1739209785.5498106;-45.120503652039325
1739209785.5498118;-45.120503652039325
1739209785.549813;-38.13080360867914
1739209785.5498145;-32.816014438256545
1739209785.5498157;-45.120503652039325
1739209785.5498168;-38.13080360867914
1739209785.5498183;-38.13080360867914
1739209785.5498195;-35.57807855764607
1739209785.549821;-38.13080360867914
1739209785.549822;-38.13080360867914
1739209785.5498233;-45.120503652039325
1739209785.5498247;-45.120503652039325
1739209785.549826;-38.13080360867914
1739209785.549827;-45.120503652039325
1739209785.5498285;-45.120503652039325
1739209785.5498297;-38.13080360867914
1739209785.549831;-38.13080360867914
1739209785.5498323;-38.13080360867914
1739209785.5498335;-30.49652367304973
1739209785.549835;-38.13080360867914
1739209785.5498362;-38.13080360867914
1739209785.5498374;-45.120503652039325
1739209785.5498388;-38.13080360867914
1739209785.54984;-38.13080360867914
1739209785.5498412;-45.120503652039325
1739209785.5498426;-38.13080360867914
1739209785.5498438;-33.981070128970906
1739209785.549845;-45.120503652039325
1739209785.5498464;-45.120503652039325
1739209785.5498476;-38.13080360867914
1739209785.549849;-38.13080360867914
1739209785.5498502;-45.120503652039325
1739209785.5498514;-45.120503652039325
1739209785.5498528;-45.120503652039325
1739209785.549854;-45.120503652039325
1739209785.5498552;-38.13080360867914
1739209785.5498567;-45.120503652039325
1739209785.5498579;-38.13080360867914
1739209785.549859;-38.13080360867914
1739209785.5498605;-45.120503652039325
1739209785.5498617;-45.120503652039325
1739209785.549863;-38.13080360867914
1739209785.5498643;-38.13080360867914
1739209785.5498655;-32.816014438256545
1739209785.549867;-38.13080360867914
1739209785.549868;-38.13080360867914
1739209785.5498693;-38.13080360867914
1739209785.5498707;-38.13080360867914
1739209785.549872;-35.57807855764607
1739209785.549873;-38.13080360867914
1739209785.5498745;-38.13080360867914
1739209785.5498757;-45.120503652039325
1739209785.5498772;-45.120503652039325
1739209785.5498784;-38.13080360867914
1739209785.5498796;-33.981070128970906
1739209785.549881;-45.120503652039325
1739209785.5498822;-38.13080360867914
1739209785.5498834;-38.13080360867914
1739209785.5498848;-45.120503652039325
1739209785.549886;-32.816014438256545
1739209785.5498872;-35.57807855764607
1739209785.5498886;-45.120503652039325
1739209785.5498898;-45.120503652039325
1739209785.5498912;-33.981070128970906
1739209785.5498924;-45.120503652039325
1739209785.5498936;-45.120503652039325
1739209785.549895;-45.120503652039325
1739209785.5498962;-33.981070128970906
1739209785.5498974;-45.120503652039325
1739209785.5498989;-38.13080360867914
1739209785.5499;-35.57807855764607
1739209785.5499012;-38.13080360867914
1739209785.5499027;-45.120503652039325
1739209785.5499039;-45.120503652039325
1739209785.5499053;-45.120503652039325
1739209785.5499065;-38.13080360867914
1739209785.5499077;-45.120503652039325
1739209785.549909;-38.13080360867914
1739209785.5499103;-38.13080360867914
1739209785.5499115;-38.13080360867914
1739209785.549913;-38.13080360867914
1739209785.5499141;-33.981070128970906
1739209785.5499153;-38.13080360867914
1739209785.5499167;-28.58837851428586
1739209785.549918;-30.49652367304973
1739209785.5499194;-45.120503652039325
1739209785.5499206;-38.13080360867914
1739209785.5499218;-35.57807855764607
1739209785.5499232;-35.57807855764607
1739209785.5499244;-45.120503652039325
1739209785.5499256;-45.120503652039325
1739209785.549927;-45.120503652039325
1739209785.5499282;-45.120503652039325
1739209785.5499294;-38.13080360867914
1739209785.5499308;-38.13080360867914
1739209785.549932;-38.13080360867914
1739209785.5499334;-45.120503652039325
1739209785.5499346;-35.57807855764607
1739209785.5499358;-35.57807855764607
1739209785.5499372;-45.120503652039325
1739209785.5499384;-45.120503652039325
1739209785.5499396;-38.13080360867914
1739209785.549941;-38.13080360867914
1739209785.5499423;-38.13080360867914
1739209785.5499434;-45.120503652039325
1739209785.5499449;-45.120503652039325
1739209785.549946;-38.13080360867914
1739209785.5499473;-31.141103565318893
1739209785.5499487;-31.141103565318893
1739209785.54995;-38.13080360867914
1739209785.5499513;-35.57807855764607
1739209785.5499525;-45.120503652039325
1739209785.5499537;-45.120503652039325
1739209785.5499551;-45.120503652039325
1739209785.5499563;-38.13080360867914
1739209785.5499575;-45.120503652039325
1739209785.549959;-38.13080360867914
1739209785.5499601;-45.120503652039325
1739209785.5499613;-45.120503652039325
1739209785.5499628;-45.120503652039325
1739209785.549964;-45.120503652039325
1739209785.5499654;-32.816014438256545
1739209785.5499666;-45.120503652039325
1739209785.5499678;-32.816014438256545
1739209785.5499692;-26.991370085610736
1739209785.5499704;-45.120503652039325
1739209785.5499716;-38.13080360867914
1739209785.549973;-38.13080360867914
1739209785.5499742;-35.57807855764607
1739209785.5499754;-45.120503652039325
1739209785.5499768;-45.120503652039325
1739209785.549978;-45.120503652039325
1739209785.5499794;-45.120503652039325
1739209785.5499806;-45.120503652039325
1739209785.5499818;-45.120503652039325
1739209785.5499833;-33.981070128970906
1739209785.5499845;-38.13080360867914
1739209785.5499856;-45.120503652039325
1739209785.549987;-45.120503652039325
1739209785.5499883;-35.57807855764607
1739209785.5499895;-38.13080360867914
1739209785.549991;-38.13080360867914
1739209785.549992;-38.13080360867914
1739209785.5499935;-38.13080360867914
1739209785.5499947;-45.120503652039325
1739209785.549996;-45.120503652039325
1739209785.5499973;-45.120503652039325
1739209785.5499985;-45.120503652039325
1739209785.5499997;-38.13080360867914
1739209785.5500011;-45.120503652039325
1739209785.5500023;-45.120503652039325
1739209785.5500035;-38.13080360867914
1739209785.550005;-38.13080360867914
1739209785.5500062;-38.13080360867914
1739209785.5500076;-45.120503652039325
1739209785.5500088;-45.120503652039325
1739209785.55001;-45.120503652039325
1739209785.5500114;-45.120503652039325
1739209785.5500126;-45.120503652039325
1739209785.5500138;-38.13080360867914
1739209785.5500152;-45.120503652039325
1739209785.5500164;-38.13080360867914
1739209785.5500176;-38.13080360867914
1739209785.550019;-45.120503652039325
1739209785.5500202;-38.13080360867914
1739209785.5500216;-45.120503652039325
1739209785.5500228;-45.120503652039325
1739209785.550024;-45.120503652039325
1739209785.5500255;-38.13080360867914
1739209785.5500267;-38.13080360867914
1739209785.5500278;-38.13080360867914
1739209785.5500293;-38.13080360867914
1739209785.5500305;-45.120503652039325
1739209785.5500317;-38.13080360867914
1739209785.550033;-32.816014438256545
1739209785.5500343;-38.13080360867914
1739209785.5500357;-45.120503652039325
1739209785.550037;-35.57807855764607
1739209785.550038;-38.13080360867914
1739209785.5500395;-38.13080360867914
1739209785.5500407;-38.13080360867914
1739209785.550042;-45.120503652039325
1739209785.5500433;-38.13080360867914
1739209785.5500445;-38.13080360867914
1739209785.5500457;-45.120503652039325
1739209785.5500472;-38.13080360867914
1739209785.5500484;-38.13080360867914
1739209785.5500498;-38.13080360867914
1739209785.550051;-45.120503652039325
1739209785.5500522;-38.13080360867914
1739209785.5500536;-45.120503652039325
1739209785.5500548;-45.120503652039325
1739209785.550056;-38.13080360867914
1739209785.5500574;-35.57807855764607
1739209785.5500586;-38.13080360867914
1739209785.5500598;-38.13080360867914
1739209785.5500612;-45.120503652039325
1739209785.5500624;-38.13080360867914
1739209785.5500638;-45.120503652039325
1739209785.550065;-45.120503652039325
1739209785.5500662;-45.120503652039325
1739209785.5500677;-45.120503652039325
1739209785.5500689;-45.120503652039325
1739209785.55007;-38.13080360867914
1739209785.5500715;-38.13080360867914
1739209785.5500727;-38.13080360867914
1739209785.5500739;-45.120503652039325
1739209785.5500753;-38.13080360867914
1739209785.5500765;-38.13080360867914
1739209785.550078;-33.981070128970906
1739209785.550079;-45.120503652039325
1739209785.5500803;-45.120503652039325
1739209785.5500817;-38.13080360867914
1739209785.550083;-38.13080360867914
1739209785.550084;-45.120503652039325
1739209785.5500855;-35.57807855764607
1739209785.5500867;-38.13080360867914
1739209785.550088;-38.13080360867914
1739209785.5500894;-45.120503652039325
1739209785.5500906;-38.13080360867914
1739209785.550092;-45.120503652039325
1739209785.5500932;-45.120503652039325
1739209785.5500944;-45.120503652039325
1739209785.5500958;-45.120503652039325
1739209785.550097;-45.120503652039325
1739209785.5370657;-45.120503652039325
1739209785.53707;-45.120503652039325
1739209785.5370746;-35.57807855764607
1739209785.537079;-45.120503652039325
1739209785.5370836;-45.120503652039325
1739209785.537088;-38.13080360867914
1739209785.5370924;-45.120503652039325
1739209785.537097;-32.816014438256545
1739209785.5371013;-38.13080360867914
1739209785.5371058;-45.120503652039325
1739209785.5371103;-45.120503652039325
1739209785.5371146;-38.13080360867914
1739209785.5371192;-38.13080360867914
1739209785.5371237;-45.120503652039325
1739209785.5371282;-45.120503652039325
1739209785.5371325;-45.120503652039325
1739209785.537137;-38.13080360867914
1739209785.5371416;-35.57807855764607
1739209785.5371459;-45.120503652039325
1739209785.5371504;-45.120503652039325
1739209785.537155;-45.120503652039325
1739209785.5371592;-45.120503652039325
1739209785.5371637;-38.13080360867914
1739209785.5371683;-32.816014438256545
1739209785.5371728;-38.13080360867914
1739209785.537177;-45.120503652039325
1739209785.5371816;-35.57807855764607
1739209785.5371861;-32.816014438256545
1739209785.5371904;-45.120503652039325
1739209785.537195;-45.120503652039325
1739209785.5371995;-38.13080360867914
1739209785.5372038;-32.816014438256545
1739209785.5372083;-38.13080360867914
1739209785.5372128;-38.13080360867914
1739209785.5372174;-33.981070128970906
1739209785.5372217;-38.13080360867914
1739209785.5372262;-45.120503652039325
1739209785.5372307;-45.120503652039325
1739209785.537235;-38.13080360867914
1739209785.5372396;-45.120503652039325
1739209785.537244;-45.120503652039325
1739209785.5372486;-45.120503652039325
1739209785.537253;-38.13080360867914
1739209785.5372574;-35.57807855764607
1739209785.537262;-45.120503652039325
1739209785.5372663;-45.120503652039325
1739209785.5372708;-33.981070128970906
1739209785.5372753;-27.267205301931607
1739209785.5372796;-33.981070128970906
1739209785.5372841;-38.13080360867914
1739209785.5372887;-38.13080360867914
1739209785.5372932;-33.981070128970906
1739209785.5372975;-38.13080360867914
1739209785.537302;-45.120503652039325
1739209785.5373065;-38.13080360867914
1739209785.5373108;-45.120503652039325
1739209785.5373154;-45.120503652039325
1739209785.53732;-45.120503652039325
1739209785.5373242;-45.120503652039325
1739209785.5373287;-38.13080360867914
1739209785.5373333;-45.120503652039325
1739209785.5373378;-38.13080360867914
1739209785.537342;-38.13080360867914
1739209785.5373466;-45.120503652039325
1739209785.5373511;-38.13080360867914
1739209785.5373554;-45.120503652039325
1739209785.53736;-38.13080360867914
1739209785.5373645;-38.13080360867914
1739209785.5373688;-38.13080360867914
1739209785.5373733;-38.13080360867914
1739209785.5373778;-45.120503652039325
1739209785.5373824;-31.141103565318915
1739209785.5373867;-33.981070128970906
1739209785.5373912;-45.120503652039325
1739209785.5373957;-45.120503652039325
1739209785.5374;-33.981070128970906
1739209785.5374045;-32.816014438256545
1739209785.537409;-45.120503652039325
1739209785.5374134;-35.57807855764607
1739209785.537418;-38.13080360867914
1739209785.5374224;-38.13080360867914
1739209785.537427;-35.57807855764607
1739209785.5374312;-45.120503652039325
1739209785.5374358;-38.13080360867914
1739209785.5374403;-38.13080360867914
1739209785.5374446;-38.13080360867914
1739209785.5374491;-45.120503652039325
1739209785.5374537;-38.13080360867914
1739209785.537458;-33.981070128970906
1739209785.5374625;-38.13080360867914
1739209785.537467;-45.120503652039325
1739209785.5374715;-45.120503652039325
1739209785.5374758;-38.13080360867914
1739209785.5374804;-38.13080360867914
1739209785.537485;-38.13080360867914
1739209785.5374892;-45.120503652039325
1739209785.5374937;-38.13080360867914
1739209785.5374982;-45.120503652039325
1739209785.5375025;-45.120503652039325
1739209785.537507;-45.120503652039325
1739209785.5375116;-38.13080360867914
1739209785.537516;-45.120503652039325
1739209785.5375204;-38.13080360867914
1739209785.537525;-38.13080360867914
1739209785.5375295;-38.13080360867914
1739209785.5375338;-45.120503652039325
1739209785.5375383;-38.13080360867914
1739209785.5375428;-38.13080360867914
1739209785.537547;-45.120503652039325
1739209785.5375516;-38.13080360867914
1739209785.5375562;-33.981070128970906
1739209785.5375607;-38.13080360867914
1739209785.537565;-33.981070128970906
1739209785.5375695;-45.120503652039325
1739209785.537574;-45.120503652039325
1739209785.5375783;-38.13080360867914
1739209785.5375829;-35.57807855764607
1739209785.5375874;-38.13080360867914
1739209785.5375917;-38.13080360867914
1739209785.5375962;-35.57807855764607
1739209785.5376008;-38.13080360867914
1739209785.5376053;-45.120503652039325
1739209785.5376096;-38.13080360867914
1739209785.537614;-35.57807855764607
1739209785.5376186;-38.13080360867914
1739209785.537623;-38.13080360867914
1739209785.5376275;-38.13080360867914
1739209785.537632;-38.13080360867914
1739209785.5376365;-45.120503652039325
1739209785.5376408;-45.120503652039325
1739209785.5376453;-45.120503652039325
1739209785.5376499;-38.13080360867914
1739209785.5376542;-38.13080360867914
1739209785.5376587;-33.981070128970906
1739209785.5376632;-38.13080360867914
1739209785.5376675;-45.120503652039325
1739209785.537672;-35.57807855764607
1739209785.5376766;-35.57807855764607
1739209785.537681;-45.120503652039325
1739209785.5376854;-45.120503652039325
1739209785.53769;-38.13080360867914
1739209785.5376945;-35.57807855764607
1739209785.5376987;-45.120503652039325
1739209785.5377033;-45.120503652039325
1739209785.5377078;-45.120503652039325
1739209785.537712;-45.120503652039325
1739209785.5377166;-45.120503652039325
1739209785.5377212;-38.13080360867914
1739209785.5377257;-38.13080360867914
1739209785.53773;-45.120503652039325
1739209785.5377345;-38.13080360867914
1739209785.537739;-38.13080360867914
1739209785.5377433;-38.13080360867914
1739209785.5377479;-45.120503652039325
1739209785.5377524;-38.13080360867914
1739209785.5377567;-38.13080360867914
1739209785.5377612;-38.13080360867914
1739209785.5377657;-45.120503652039325
1739209785.5377703;-32.816014438256545
1739209785.5377746;-35.57807855764607
1739209785.537779;-32.816014438256545
1739209785.5377836;-31.141103565318893
1739209785.537788;-45.120503652039325
1739209785.5377924;-45.120503652039325
1739209785.537797;-38.13080360867914
1739209785.5378013;-35.57807855764607
1739209785.5378058;-45.120503652039325
1739209785.5378103;-38.13080360867914
1739209785.5378149;-45.120503652039325
1739209785.5378191;-38.13080360867914
1739209785.5378237;-45.120503652039325
1739209785.5378282;-45.120503652039325
1739209785.5378325;-45.120503652039325
1739209785.537837;-45.120503652039325
1739209785.5378416;-45.120503652039325
1739209785.5378458;-45.120503652039325
1739209785.5378504;-32.816014438256545
1739209785.537855;-28.21854285175415
1739209785.5378594;-45.120503652039325
1739209785.5378637;-45.120503652039325
1739209785.5378683;-35.57807855764607
1739209785.5378728;-35.57807855764607
1739209785.537877;-45.120503652039325
1739209785.5378816;-45.120503652039325
1739209785.5378861;-45.120503652039325
1739209785.5378904;-38.13080360867914
1739209785.537895;-31.141103565318915
1739209785.5378995;-45.120503652039325
1739209785.537904;-45.120503652039325
1739209785.5379083;-33.981070128970906
1739209785.5379128;-35.57807855764607
1739209785.5379174;-45.120503652039325
1739209785.5379217;-38.13080360867914
1739209785.5379262;-38.13080360867914
1739209785.5379307;-38.13080360867914
1739209785.537935;-45.120503652039325
1739209785.5379395;-45.120503652039325
1739209785.537944;-45.120503652039325
1739209785.5379486;-45.120503652039325
1739209785.537953;-38.13080360867914
1739209785.5379574;-35.57807855764607
1739209785.537962;-29.438486411369333
1739209785.5379663;-38.13080360867914
1739209785.5379708;-38.13080360867914
1739209785.5379753;-38.13080360867914
1739209785.5379796;-35.57807855764607
1739209785.5379841;-45.120503652039325
1739209785.5379887;-38.13080360867914
1739209785.5379932;-45.120503652039325
1739209785.5379975;-33.981070128970956
1739209785.538002;-38.13080360867914
1739209785.5380065;-32.816014438256545
1739209785.5380108;-45.120503652039325
1739209785.5380154;-45.120503652039325
1739209785.53802;-38.13080360867914
1739209785.5380244;-45.120503652039325
1739209785.5380287;-38.13080360867914
1739209785.5380332;-26.991370085610722
1739209785.5380378;-38.13080360867914
1739209785.538042;-38.13080360867914
1739209785.5380466;-45.120503652039325
1739209785.5380511;-38.13080360867914
1739209785.5380554;-38.13080360867914
1739209785.53806;-35.57807855764607
1739209785.5380645;-45.120503652039325
1739209785.538069;-33.981070128970956
1739209785.5380733;-33.981070128970906
1739209785.5380778;-38.13080360867914
1739209785.5380824;-45.120503652039325
1739209785.5380867;-38.13080360867914
1739209785.5380912;-35.57807855764607
1739209785.5380957;-38.13080360867914
1739209785.5381;-38.13080360867914
1739209785.5381045;-45.120503652039325
1739209785.538109;-38.13080360867914
1739209785.5381136;-38.13080360867914
1739209785.538118;-38.13080360867914
1739209785.5381224;-45.120503652039325
1739209785.538127;-33.981070128970906
1739209785.5381312;-32.816014438256545
1739209785.5381358;-45.120503652039325
1739209785.5381403;-38.13080360867914
1739209785.5381446;-33.981070128970906
1739209785.538149;-35.57807855764607
1739209785.5381536;-45.120503652039325
1739209785.5381582;-45.120503652039325
1739209785.5381625;-33.981070128970906
1739209785.538167;-45.120503652039325
1739209785.5381715;-45.120503652039325
1739209785.5381758;-45.120503652039325
1739209785.5381804;-38.13080360867914
1739209785.538185;-38.13080360867914
1739209785.5381892;-45.120503652039325
1739209785.5381937;-45.120503652039325
1739209785.5381982;-45.120503652039325
1739209785.5382028;-38.13080360867914
1739209785.538207;-45.120503652039325
1739209785.5382116;-38.13080360867914
1739209785.538216;-35.57807855764607
1739209785.5382204;-33.981070128970906
1739209785.538225;-38.13080360867914
1739209785.5382295;-35.57807855764607
1739209785.5382338;-33.981070128970906
1739209785.5382383;-38.13080360867914
1739209785.5382428;-38.13080360867914
1739209785.5382473;-45.120503652039325
1739209785.5382516;-45.120503652039325
1739209785.5382562;-38.13080360867914
1739209785.5382607;-33.981070128970906
1739209785.538265;-45.120503652039325
1739209785.5382695;-45.120503652039325
1739209785.538274;-45.120503652039325
1739209785.5382783;-45.120503652039325
1739209785.5382829;-38.13080360867914
1739209785.5382874;-38.13080360867914
1739209785.538292;-45.120503652039325
1739209785.5382962;-38.13080360867914
1739209785.5383008;-45.120503652039325
1739209785.5383053;-45.120503652039325
1739209785.5383096;-38.13080360867914
1739209785.538314;-38.13080360867914
1739209785.5383186;-45.120503652039325
1739209785.538323;-38.13080360867914
1739209785.5383275;-45.120503652039325
1739209785.538332;-45.120503652039325
1739209785.5383365;-38.13080360867914
1739209785.5383408;-38.13080360867914
1739209785.5383453;-45.120503652039325
1739209785.5383499;-45.120503652039325
1739209785.5383542;-45.120503652039325
1739209785.5383587;-45.120503652039325
1739209785.5383632;-38.13080360867914
1739209785.5383675;-38.13080360867914
1739209785.538372;-45.120503652039325
1739209785.5383766;-45.120503652039325
1739209785.538381;-38.13080360867914
1739209785.5383854;-38.13080360867914
1739209785.53839;-45.120503652039325
1739209785.5383945;-33.981070128970906
1739209785.5383987;-45.120503652039325
1739209785.5384033;-45.120503652039325
1739209785.5384078;-45.120503652039325
1739209785.5384123;-38.13080360867914
1739209785.5384166;-38.13080360867914
1739209785.5384212;-45.120503652039325
1739209785.5384257;-38.13080360867914
1739209785.53843;-45.120503652039325
1739209785.5384345;-45.120503652039325
1739209785.538439;-38.13080360867914
1739209785.5384433;-45.120503652039325
1739209785.5384479;-45.120503652039325
1739209785.5384524;-45.120503652039325
1739209785.538457;-38.13080360867914
1739209785.5384612;-38.13080360867914
1739209785.5384657;-33.981070128970906
1739209785.5384703;-35.57807855764607
1739209785.5384746;-38.13080360867914
1739209785.538479;-38.13080360867914
1739209785.5384836;-33.981070128970906
1739209785.538488;-45.120503652039325
1739209785.5384924;-45.120503652039325
1739209785.538497;-45.120503652039325
1739209785.5385015;-33.981070128970906
1739209785.5385058;-35.57807855764607
1739209785.5385103;-38.13080360867914
1739209785.5385149;-45.120503652039325
1739209785.5385191;-38.13080360867914
1739209785.5385237;-35.57807855764607
1739209785.5385282;-45.120503652039325
1739209785.5385325;-45.120503652039325
1739209785.538537;-45.120503652039325
1739209785.5385416;-45.120503652039325
1739209785.538546;-45.120503652039325
1739209785.5385504;-45.120503652039325
1739209785.538555;-38.13080360867914
1739209785.5385594;-38.13080360867914
1739209785.5385637;-45.120503652039325
1739209785.5385683;-45.120503652039325
1739209785.5385728;-26.991370085610722
1739209785.538577;-29.438486411369333
1739209785.5385816;-45.120503652039325
1739209785.5385861;-45.120503652039325
1739209785.5385907;-38.13080360867914
1739209785.538595;-33.981070128970906
1739209785.5385995;-38.13080360867914
1739209785.538604;-35.57807855764607
1739209785.5386083;-45.120503652039325
1739209785.5386128;-45.120503652039325
1739209785.5386174;-38.13080360867914
1739209785.5386217;-38.13080360867914
1739209785.5386262;-45.120503652039325
1739209785.5386307;-45.120503652039325
1739209785.5386353;-38.13080360867914
1739209785.5386395;-38.13080360867914
1739209785.538644;-45.120503652039325
1739209785.5386486;-45.120503652039325
1739209785.538653;-38.13080360867914
1739209785.5386574;-38.13080360867914
1739209785.538662;-45.120503652039325
1739209785.5386662;-45.120503652039325
1739209785.5386708;-38.13080360867914
1739209785.5386753;-38.13080360867914
1739209785.5386798;-31.141103565318893
1739209785.5386841;-29.438486411369333
1739209785.5386887;-38.13080360867914
1739209785.5386932;-35.57807855764607
1739209785.5386975;-35.57807855764607
1739209785.538702;-38.13080360867914
1739209785.5387065;-38.13080360867914
1739209785.5387108;-35.57807855764607
1739209785.5387154;-45.120503652039325
1739209785.53872;-45.120503652039325
1739209785.5387244;-35.57807855764607
1739209785.5387287;-38.13080360867914
1739209785.5387332;-45.120503652039325
1739209785.5387378;-45.120503652039325
1739209785.538742;-45.120503652039325
1739209785.5387466;-45.120503652039325
1739209785.5387511;-35.57807855764607
1739209785.5387554;-31.141103565318893
1739209785.53876;-45.120503652039325
1739209785.5387645;-45.120503652039325
1739209785.538769;-45.120503652039325
1739209785.5387733;-45.120503652039325
1739209785.5387778;-38.13080360867914
1739209785.5387824;-38.13080360867914
1739209785.5387866;-45.120503652039325
1739209785.5387912;-45.120503652039325
1739209785.5387957;-38.13080360867914
1739209785.5388002;-38.13080360867914
1739209785.5388045;-35.57807855764607
1739209785.538809;-35.57807855764607
1739209785.5388136;-45.120503652039325
1739209785.538818;-33.981070128970906
1739209785.5388224;-45.120503652039325
1739209785.538827;-45.120503652039325
1739209785.5388312;-45.120503652039325
1739209785.5388358;-45.120503652039325
1739209785.5388403;-45.120503652039325
1739209785.5388448;-38.13080360867914
1739209785.538849;-38.13080360867914
1739209785.5388536;-45.120503652039325
1739209785.5388582;-38.13080360867914
1739209785.5388625;-32.816014438256545
1739209785.538867;-45.120503652039325
1739209785.5388715;-38.13080360867914
1739209785.5388758;-45.120503652039325
1739209785.5388803;-35.57807855764607
1739209785.5388849;-45.120503652039325
1739209785.5388894;-45.120503652039325
1739209785.5388937;-45.120503652039325
1739209785.5388982;-45.120503652039325
1739209785.5389028;-38.13080360867914
1739209785.538907;-45.120503652039325
1739209785.5389116;-38.13080360867914
1739209785.538916;-35.57807855764607
1739209785.5389204;-45.120503652039325
1739209785.538925;-45.120503652039325
1739209785.5389295;-45.120503652039325
1739209785.538934;-38.13080360867914
1739209785.5389383;-38.13080360867914
1739209785.5389428;-45.120503652039325
1739209785.5389473;-38.13080360867914
1739209785.5389516;-45.120503652039325
1739209785.5389562;-45.120503652039325
1739209785.5389607;-45.120503652039325
1739209785.538965;-38.13080360867914
1739209785.5389695;-38.13080360867914
1739209785.538974;-33.981070128970906
1739209785.5389786;-38.13080360867914
1739209785.5389829;-38.13080360867914
1739209785.5389874;-35.57807855764607
1739209785.538992;-38.13080360867914
1739209785.5389962;-35.57807855764607
1739209785.5390007;-45.120503652039325
1739209785.5390053;-45.120503652039325
1739209785.5390096;-38.13080360867914
1739209785.539014;-45.120503652039325
1739209785.5390186;-45.120503652039325
1739209785.5390232;-38.13080360867914
1739209785.5390275;-45.120503652039325
1739209785.539032;-45.120503652039325
1739209785.5390365;-35.57807855764607
1739209785.5390408;-45.120503652039325
1739209785.5390453;-45.120503652039325
1739209785.5390499;-35.57807855764607
1739209785.5390542;-38.13080360867914
1739209785.5390587;-45.120503652039325
1739209785.5390632;-45.120503652039325
1739209785.5390677;-45.120503652039325
1739209785.539072;-35.57807855764607
1739209785.5390766;-38.13080360867914
1739209785.539081;-33.981070128970906
1739209785.5390854;-38.13080360867914
1739209785.53909;-38.13080360867914
1739209785.5390944;-35.57807855764607
1739209785.5390987;-45.120503652039325
1739209785.5391033;-45.120503652039325
1739209785.5391078;-33.981070128970906
1739209785.5391123;-33.981070128970906
1739209785.5391166;-31.141103565318915
1739209785.5391212;-45.120503652039325
1739209785.5391257;-38.13080360867914
1739209785.53913;-38.13080360867914
1739209785.5391345;-38.13080360867914
1739209785.539139;-38.13080360867914
1739209785.5391433;-45.120503652039325
1739209785.5391479;-45.120503652039325
1739209785.5391524;-31.141103565318915
1739209785.539157;-35.57807855764607
1739209785.5391612;-45.120503652039325
1739209785.5391657;-45.120503652039325
1739209785.5391703;-45.120503652039325
1739209785.5391746;-38.13080360867914
1739209785.539179;-45.120503652039325
1739209785.5391836;-45.120503652039325
1739209785.5391881;-38.13080360867914
1739209785.5391924;-38.13080360867914
1739209785.539197;-38.13080360867914
1739209785.5392015;-38.13080360867914
1739209785.5392058;-38.13080360867914
1739209785.5392103;-45.120503652039325
1739209785.5392148;-38.13080360867914
1739209785.5392191;-38.13080360867914
1739209785.5392237;-32.816014438256545
1739209785.5392282;-45.120503652039325
1739209785.5392327;-45.120503652039325
1739209785.539237;-45.120503652039325
1739209785.5392416;-33.981070128970906
1739209785.539246;-38.13080360867914
1739209785.5392504;-38.13080360867914
1739209785.539255;-38.13080360867914
1739209785.5392594;-28.992665084841942
1739209785.5392637;-38.13080360867914
1739209785.5392683;-38.13080360867914
1739209785.5392728;-38.13080360867914
1739209785.5392773;-38.13080360867914
1739209785.5392816;-45.120503652039325
1739209785.5392861;-33.981070128970906
1739209785.5392907;-38.13080360867914
1739209785.539295;-35.57807855764607
1739209785.5392995;-45.120503652039325
1739209785.539304;-33.981070128970906
1739209785.5393083;-38.13080360867914
1739209785.5393128;-31.141103565318915
1739209785.5393174;-38.13080360867914
1739209785.539322;-38.13080360867914
1739209785.5393262;-33.981070128970906
1739209785.5393307;-33.981070128970906
1739209785.5393353;-38.13080360867914
1739209785.5393395;-38.13080360867914
1739209785.539344;-38.13080360867914
1739209785.5393486;-45.120503652039325
1739209785.539353;-45.120503652039325
1739209785.5393574;-45.120503652039325
1739209785.539362;-32.816014438256545
1739209785.5393665;-38.13080360867914
1739209785.5393708;-45.120503652039325
1739209785.5393753;-35.57807855764607
1739209785.5393798;-35.57807855764607
1739209785.5393841;-45.120503652039325
1739209785.5393887;-45.120503652039325
1739209785.5393932;-38.13080360867914
1739209785.5393975;-38.13080360867914
1739209785.539402;-45.120503652039325
1739209785.5394065;-45.120503652039325
1739209785.539411;-45.120503652039325
1739209785.5394154;-38.13080360867914
1739209785.53942;-38.13080360867914
1739209785.5394244;-45.120503652039325
1739209785.5394287;-35.57807855764607
1739209785.5394332;-38.13080360867914
1739209785.5394378;-35.57807855764607
1739209785.539442;-35.57807855764607
1739209785.5394466;-38.13080360867914
1739209785.5394511;-35.57807855764607
1739209785.5394557;-45.120503652039325
1739209785.53946;-45.120503652039325
1739209785.5394645;-33.981070128970906
1739209785.539469;-38.13080360867914
1739209785.5394733;-45.120503652039325
1739209785.5394778;-45.120503652039325
1739209785.5394824;-38.13080360867914
1739209785.5394866;-45.120503652039325
