CAN Message; 0x1d3:0000cb38aff3e14d
1739209621.3130646;-45.120503652039325
1739209621.3130744;-45.120503652039325
1739209621.3130844;-45.120503652039325
1739209621.3130941;-38.13080360867914
1739209621.313104;-35.57807855764607
1739209621.313114;-45.120503652039325
1739209621.3131237;-33.981070128970906
1739209621.3131335;-24.746238672633048
1739209621.3131435;-45.120503652039325
1739209621.3131533;-45.120503652039325
1739209621.313163;-45.120503652039325
1739209621.3131728;-38.13080360867914
1739209621.3131828;-45.120503652039325
1739209621.3131926;-38.13080360867914
1739209621.3132024;-45.120503652039325
1739209621.3132124;-33.981070128970956
1739209621.3132222;-45.120503652039325
1739209621.313232;-45.120503652039325
1739209621.313242;-45.120503652039325
1739209621.3132517;-45.120503652039325
1739209621.3132615;-38.13080360867914
1739209621.3132713;-38.13080360867914
1739209621.3132813;-32.816014438256545
1739209621.313291;-27.8777449560314
1739209621.3133008;-38.13080360867914
1739209621.3133109;-35.57807855764607
1739209621.3133206;-38.13080360867914
1739209621.3133304;-35.57807855764607
1739209621.3133402;-45.120503652039325
1739209621.3133502;-45.120503652039325
1739209621.31336;-38.13080360867914
1739209621.3133698;-45.120503652039325
1739209621.3133798;-45.120503652039325
1739209621.3133895;-38.13080360867914
1739209621.3133993;-38.13080360867914
1739209621.3134093;-45.120503652039325
1739209621.313419;-35.57807855764607
1739209621.3134289;-35.57807855764607
1739209621.3134387;-45.120503652039325
1739209621.3134487;-45.120503652039325
1739209621.3134584;-38.13080360867914
1739209621.3134682;-35.57807855764607
1739209621.3134782;-38.13080360867914
1739209621.313488;-38.13080360867914
1739209621.3134978;-32.816014438256545
1739209621.3135078;-32.816014438256545
1739209621.3135176;-45.120503652039325
1739209621.3135273;-32.816014438256545
1739209621.3135371;-38.13080360867914
1739209621.3135471;-35.57807855764607
1739209621.313557;-38.13080360867914
1739209621.3135667;-38.13080360867914
1739209621.3135767;-45.120503652039325
1739209621.3135865;-33.981070128970906
1739209621.3135962;-32.816014438256545
1739209621.3136063;-38.13080360867914
1739209621.313616;-45.120503652039325
1739209621.3136258;-31.141103565318893
1739209621.3136356;-38.13080360867914
1739209621.3136456;-45.120503652039325
1739209621.3136554;-45.120503652039325
1739209621.3136652;-38.13080360867914
1739209621.3136752;-38.13080360867914
1739209621.313685;-26.991370085610736
1739209621.3136947;-35.57807855764607
1739209621.3137047;-35.57807855764607
1739209621.3137145;-35.57807855764607
1739209621.3137243;-38.13080360867914
1739209621.313734;-38.13080360867914
1739209621.313744;-38.13080360867914
1739209621.3137538;-33.981070128970906
1739209621.3137636;-38.13080360867914
1739209621.3137736;-45.120503652039325
1739209621.3137834;-32.816014438256545
1739209621.3137932;-33.981070128970906
1739209621.313803;-45.120503652039325
1739209621.313813;-45.120503652039325
1739209621.3138227;-35.57807855764607
1739209621.3138325;-45.120503652039325
1739209621.3138425;-33.981070128970906
1739209621.3138523;-32.816014438256545
1739209621.313862;-38.13080360867914
1739209621.313872;-33.981070128970906
1739209621.3138819;-45.120503652039325
1739209621.3138916;-38.13080360867914
1739209621.3139014;-38.13080360867914
1739209621.3139114;-38.13080360867914
1739209621.3139212;-45.120503652039325
1739209621.313931;-38.13080360867914
1739209621.313941;-38.13080360867914
1739209621.3139508;-45.120503652039325
1739209621.3139606;-45.120503652039325
1739209621.3139706;-45.120503652039325
1739209621.3139803;-32.816014438256545
1739209621.31399;-33.981070128970906
1739209621.314;-45.120503652039325
1739209621.31401;-38.13080360867914
1739209621.3140197;-45.120503652039325
1739209621.3140295;-38.13080360867914
1739209621.3140395;-45.120503652039325
1739209621.3140492;-45.120503652039325
1739209621.314059;-38.13080360867914
1739209621.314069;-38.13080360867914
1739209621.3140788;-38.13080360867914
1739209621.3140886;-35.57807855764607
1739209621.3140984;-35.57807855764607
1739209621.3141084;-38.13080360867914
1739209621.3141181;-38.13080360867914
1739209621.314128;-35.57807855764607
1739209621.314138;-45.120503652039325
1739209621.3141477;-45.120503652039325
1739209621.3141575;-45.120503652039325
1739209621.3141675;-38.13080360867914
1739209621.3141773;-38.13080360867914
1739209621.314187;-45.120503652039325
1739209621.3141968;-38.13080360867914
1739209621.3142068;-38.13080360867914
1739209621.3142166;-45.120503652039325
1739209621.3142264;-45.120503652039325
1739209621.3142364;-38.13080360867914
1739209621.3142462;-45.120503652039325
1739209621.314256;-38.13080360867914
1739209621.3142657;-38.13080360867914
1739209621.3142757;-38.13080360867914
1739209621.3142855;-38.13080360867914
1739209621.3142953;-45.120503652039325
1739209621.3143053;-38.13080360867914
1739209621.314315;-35.57807855764607
1739209621.3143249;-35.57807855764607
1739209621.3143349;-38.13080360867914
1739209621.3143446;-45.120503652039325
1739209621.3143544;-45.120503652039325
1739209621.3143642;-38.13080360867914
1739209621.3143742;-35.57807855764607
1739209621.314384;-38.13080360867914
1739209621.3143938;-38.13080360867914
1739209621.3144038;-45.120503652039325
1739209621.3144135;-45.120503652039325
1739209621.3144233;-38.13080360867914
1739209621.3144333;-45.120503652039325
1739209621.314443;-45.120503652039325
1739209621.314453;-45.120503652039325
1739209621.3144627;-45.120503652039325
1739209621.3144727;-45.120503652039325
1739209621.3144825;-33.981070128970906
1739209621.3144922;-32.816014438256545
1739209621.3145022;-45.120503652039325
1739209621.314512;-45.120503652039325
1739209621.3145218;-38.13080360867914
1739209621.3145318;-35.57807855764607
1739209621.3145416;-38.13080360867914
1739209621.3145514;-45.120503652039325
1739209621.3145611;-45.120503652039325
1739209621.3145711;-38.13080360867914
1739209621.314581;-38.13080360867914
1739209621.3145907;-45.120503652039325
1739209621.3146007;-38.13080360867914
1739209621.3146105;-45.120503652039325
1739209621.3146203;-45.120503652039325
1739209621.3146303;-38.13080360867914
1739209621.31464;-38.13080360867914
1739209621.3146498;-29.438486411369333
1739209621.3146596;-33.981070128970906
1739209621.3146696;-45.120503652039325
1739209621.3146794;-32.816014438256545
1739209621.3146892;-33.981070128970906
1739209621.3146992;-45.120503652039325
1739209621.314709;-45.120503652039325
1739209621.3147187;-45.120503652039325
1739209621.3147285;-45.120503652039325
1739209621.3147385;-45.120503652039325
1739209621.3147483;-45.120503652039325
1739209621.314758;-45.120503652039325
1739209621.314768;-45.120503652039325
1739209621.3147779;-33.981070128970906
1739209621.3147876;-45.120503652039325
1739209621.3147976;-35.57807855764607
1739209621.3148074;-32.816014438256545
1739209621.3148172;-38.13080360867914
1739209621.314827;-38.13080360867914
1739209621.314837;-38.13080360867914
1739209621.3148468;-35.57807855764607
1739209621.3148565;-38.13080360867914
1739209621.3148665;-32.816014438256545
1739209621.3148763;-38.13080360867914
1739209621.314886;-45.120503652039325
1739209621.314896;-38.13080360867914
1739209621.314906;-38.13080360867914
1739209621.3149157;-45.120503652039325
1739209621.3149254;-45.120503652039325
1739209621.3149354;-45.120503652039325
1739209621.3229284;-28.58837851428586
1739209621.322946;-31.141103565318915
1739209621.3229637;-45.120503652039325
1739209621.3229816;-45.120503652039325
1739209621.3229992;-45.120503652039325
1739209621.323017;-32.816014438256545
1739209621.3230345;-38.13080360867914
1739209621.3230522;-45.120503652039325
1739209621.3230698;-38.13080360867914
1739209621.3230875;-38.13080360867914
1739209621.3231053;-45.120503652039325
1739209621.323123;-38.13080360867914
1739209621.3231406;-31.141103565318893
1739209621.3231583;-38.13080360867914
1739209621.323176;-45.120503652039325
1739209621.3231936;-38.13080360867914
1739209621.3232112;-28.58837851428586
1739209621.323229;-28.992665084841942
1739209621.3232467;-45.120503652039325
1739209621.3232644;-45.120503652039325
1739209621.323282;-38.13080360867914
1739209621.3232996;-33.981070128970906
1739209621.3233173;-45.120503652039325
1739209621.323335;-35.57807855764607
1739209621.3233528;-38.13080360867914
1739209621.3233705;-32.81601443825658
1739209621.323388;-45.120503652039325
1739209621.3234057;-45.120503652039325
1739209621.3234234;-38.13080360867914
1739209621.323441;-38.13080360867914
1739209621.323459;-45.120503652039325
1739209621.3234766;-38.13080360867914
1739209621.3234942;-30.49652367304973
1739209621.3235118;-28.992665084841942
1739209621.3235295;-45.120503652039325
1739209621.3235471;-38.13080360867914
1739209621.3235648;-38.13080360867914
1739209621.3235826;-38.13080360867914
1739209621.3236003;-45.120503652039325
1739209621.323618;-45.120503652039325
1739209621.3236356;-45.120503652039325
1739209621.3236532;-45.120503652039325
1739209621.3236709;-35.57807855764607
1739209621.3236885;-45.120503652039325
1739209621.3237064;-45.120503652039325
1739209621.323724;-38.13080360867914
1739209621.3237417;-35.57807855764607
1739209621.3237593;-38.13080360867914
1739209621.323777;-38.13080360867914
1739209621.3237946;-38.13080360867914
1739209621.3238122;-45.120503652039325
1739209621.3238301;-38.13080360867914
1739209621.3238478;-38.13080360867914
1739209621.3238654;-38.13080360867914
1739209621.323883;-38.13080360867914
1739209621.3239007;-38.13080360867914
1739209621.3239183;-45.120503652039325
1739209621.323936;-38.13080360867914
1739209621.3239539;-45.120503652039325
1739209621.3239715;-45.120503652039325
1739209621.3239892;-45.120503652039325
1739209621.3240068;-38.13080360867914
1739209621.3240244;-35.57807855764607
1739209621.324042;-38.13080360867914
1739209621.3240597;-45.120503652039325
1739209621.3240776;-45.120503652039325
1739209621.3240952;-45.120503652039325
1739209621.324113;-45.120503652039325
1739209621.3241305;-45.120503652039325
1739209621.3241482;-38.13080360867914
1739209621.3241658;-38.13080360867914
1739209621.3241835;-33.981070128970906
1739209621.3242013;-45.120503652039325
1739209621.324219;-33.981070128970906
1739209621.3242366;-38.13080360867914
1739209621.3242543;-45.120503652039325
1739209621.324272;-45.120503652039325
1739209621.3242896;-45.120503652039325
1739209621.3243072;-38.13080360867914
1739209621.324325;-45.120503652039325
1739209621.3243427;-38.13080360867914
1739209621.3243604;-31.141103565318915
1739209621.324378;-32.816014438256545
1739209621.3243957;-38.13080360867914
1739209621.3244133;-45.120503652039325
1739209621.3244312;-33.981070128970906
1739209621.3244488;-35.57807855764607
1739209621.3244665;-38.13080360867914
1739209621.324484;-38.13080360867914
1739209621.3245018;-30.49652367304973
1739209621.3245194;-38.13080360867914
1739209621.324537;-38.13080360867914
1739209621.324555;-38.13080360867914
1739209621.3245726;-38.13080360867914
1739209621.3245902;-32.816014438256545
1739209621.3246078;-45.120503652039325
1739209621.3246255;-45.120503652039325
1739209621.3246431;-31.141103565318915
1739209621.3246608;-33.981070128970906
1739209621.3246787;-45.120503652039325
1739209621.3246963;-35.57807855764607
1739209621.324714;-38.13080360867914
1739209621.3247316;-45.120503652039325
1739209621.3247492;-45.120503652039325
1739209621.3247669;-33.981070128970906
1739209621.3247845;-32.816014438256545
1739209621.3248024;-45.120503652039325
1739209621.32482;-33.981070128970906
1739209621.3248377;-35.57807855764607
1739209621.3248553;-38.13080360867914
1739209621.324873;-38.13080360867914
1739209621.3248906;-38.13080360867914
1739209621.3249083;-38.13080360867914
1739209621.3249261;-33.981070128970906
1739209621.3249438;-32.816014438256545
1739209621.3249614;-38.13080360867914
1739209621.324979;-32.816014438256545
1739209621.3249967;-38.13080360867914
1739209621.3250144;-45.120503652039325
1739209621.325032;-45.120503652039325
1739209621.3250499;-38.13080360867914
1739209621.3250675;-38.13080360867914
1739209621.3250852;-45.120503652039325
1739209621.3251028;-38.13080360867914
1739209621.3251204;-38.13080360867914
1739209621.325138;-33.981070128970906
1739209621.3251557;-38.13080360867914
1739209621.3251736;-38.13080360867914
1739209621.3251913;-35.57807855764607
1739209621.325209;-38.13080360867914
1739209621.3252265;-38.13080360867914
1739209621.3252442;-38.13080360867914
1739209621.3252618;-38.13080360867914
1739209621.3252795;-38.13080360867914
1739209621.3252974;-45.120503652039325
1739209621.325315;-38.13080360867914
1739209621.3253326;-45.120503652039325
1739209621.3253503;-38.13080360867914
1739209621.325368;-45.120503652039325
1739209621.3253856;-45.120503652039325
1739209621.3254035;-38.13080360867914
1739209621.325421;-35.57807855764607
1739209621.3254387;-38.13080360867914
1739209621.3254564;-38.13080360867914
1739209621.325474;-32.816014438256545
1739209621.3254917;-38.13080360867914
1739209621.3255093;-45.120503652039325
1739209621.3255272;-38.13080360867914
1739209621.3255448;-38.13080360867914
1739209621.3255625;-45.120503652039325
1739209621.3255801;-38.13080360867914
1739209621.3255978;-38.13080360867914
1739209621.3256154;-35.57807855764607
1739209621.325633;-33.981070128970906
1739209621.325651;-38.13080360867914
1739209621.3256686;-38.13080360867914
1739209621.3256862;-38.13080360867914
1739209621.3257039;-38.13080360867914
1739209621.3257215;-45.120503652039325
1739209621.3257391;-45.120503652039325
1739209621.3257568;-35.57807855764607
1739209621.3257747;-45.120503652039325
1739209621.3257923;-45.120503652039325
1739209621.32581;-38.13080360867914
1739209621.3258276;-38.13080360867914
1739209621.3258452;-38.13080360867914
1739209621.325863;-45.120503652039325
1739209621.3258805;-38.13080360867914
1739209621.3258984;-38.13080360867914
1739209621.325916;-38.13080360867914
1739209621.3259337;-38.13080360867914
1739209621.3259513;-38.13080360867914
1739209621.325969;-38.13080360867914
1739209621.3259866;-33.981070128970906
1739209621.3260043;-45.120503652039325
1739209621.3260221;-45.120503652039325
1739209621.3260398;-38.13080360867914
1739209621.3260574;-45.120503652039325
1739209621.326075;-45.120503652039325
1739209621.3260927;-38.13080360867914
1739209621.3261104;-45.120503652039325
1739209621.326128;-45.120503652039325
1739209621.326146;-45.120503652039325
1739209621.3261635;-45.120503652039325
1739209621.3261812;-35.57807855764607
1739209621.3261988;-45.120503652039325
1739209621.3262165;-45.120503652039325
1739209621.326234;-38.13080360867914
1739209621.326252;-35.57807855764607
1739209621.3262696;-38.13080360867914
1739209621.3262873;-45.120503652039325
1739209621.326305;-38.13080360867914
1739209621.3263226;-35.57807855764607
1739209621.3263402;-38.13080360867914
1739209621.3263578;-45.120503652039325
1739209621.3263757;-38.13080360867914
1739209621.3263934;-38.13080360867914
1739209621.326411;-45.120503652039325
1739209621.3264287;-45.120503652039325
1739209621.3264463;-45.120503652039325
1739209621.326464;-38.13080360867914
1739209621.3264816;-38.13080360867914
1739209621.3264995;-38.13080360867914
1739209621.326517;-33.981070128970906
1739209621.3265347;-35.57807855764607
1739209621.3265524;-38.13080360867914
1739209621.32657;-45.120503652039325
1739209621.3265877;-38.13080360867914
1739209621.3266053;-45.120503652039325
1739209621.3266232;-45.120503652039325
1739209621.3266408;-45.120503652039325
1739209621.3266585;-45.120503652039325
1739209621.3266761;-32.816014438256545
1739209621.3266938;-38.13080360867914
1739209621.3149452;-45.120503652039325
1739209621.314955;-38.13080360867914
1739209621.314965;-35.57807855764607
1739209621.3149748;-45.120503652039325
1739209621.3149846;-45.120503652039325
1739209621.3149946;-38.13080360867914
1739209621.3150043;-38.13080360867914
1739209621.3150141;-38.13080360867914
1739209621.315024;-38.13080360867914
1739209621.315034;-45.120503652039325
1739209621.3150437;-45.120503652039325
1739209621.3150535;-45.120503652039325
1739209621.3150635;-38.13080360867914
1739209621.3150733;-45.120503652039325
1739209621.315083;-45.120503652039325
1739209621.315093;-45.120503652039325
1739209621.3151028;-45.120503652039325
1739209621.3151126;-45.120503652039325
1739209621.3151224;-45.120503652039325
1739209621.3151324;-45.120503652039325
1739209621.3151422;-45.120503652039325
1739209621.315152;-33.981070128970906
1739209621.315162;-38.13080360867914
1739209621.3151717;-38.13080360867914
1739209621.3151815;-32.816014438256545
1739209621.3151913;-38.13080360867914
1739209621.3152013;-45.120503652039325
1739209621.315211;-33.981070128970906
1739209621.3152208;-33.981070128970906
1739209621.3152308;-45.120503652039325
1739209621.3152406;-45.120503652039325
1739209621.3152504;-45.120503652039325
1739209621.3152604;-35.57807855764607
1739209621.3152702;-35.57807855764607
1739209621.31528;-38.13080360867914
1739209621.3152897;-45.120503652039325
1739209621.3152997;-35.57807855764607
1739209621.3153095;-45.120503652039325
1739209621.3153193;-45.120503652039325
1739209621.3153293;-45.120503652039325
1739209621.315339;-45.120503652039325
1739209621.3153489;-45.120503652039325
1739209621.3153589;-45.120503652039325
1739209621.3153687;-45.120503652039325
1739209621.3153784;-45.120503652039325
1739209621.3153882;-45.120503652039325
1739209621.3153982;-45.120503652039325
1739209621.315408;-45.120503652039325
1739209621.3154178;-45.120503652039325
1739209621.3154278;-45.120503652039325
1739209621.3154376;-45.120503652039325
1739209621.3154473;-45.120503652039325
1739209621.3154573;-45.120503652039325
1739209621.3154671;-38.13080360867914
1739209621.315477;-32.816014438256545
1739209621.3154867;-35.57807855764607
1739209621.3154967;-45.120503652039325
1739209621.3155065;-45.120503652039325
1739209621.3155162;-30.49652367304973
1739209621.3155262;-30.49652367304973
1739209621.315536;-45.120503652039325
1739209621.3155458;-38.13080360867914
1739209621.3155558;-35.57807855764607
1739209621.3155656;-33.981070128970906
1739209621.3155754;-45.120503652039325
1739209621.3155851;-35.57807855764607
1739209621.3155951;-33.981070128970906
1739209621.315605;-45.120503652039325
1739209621.3156147;-45.120503652039325
1739209621.3156247;-33.981070128970906
1739209621.3156345;-31.141103565318915
1739209621.3156443;-45.120503652039325
1739209621.315654;-38.13080360867914
1739209621.315664;-45.120503652039325
1739209621.3156738;-28.58837851428586
1739209621.3156836;-28.992665084841942
1739209621.3156936;-45.120503652039325
1739209621.3157034;-45.120503652039325
1739209621.3157132;-45.120503652039325
1739209621.3157232;-38.13080360867914
1739209621.315733;-45.120503652039325
1739209621.3157427;-38.13080360867914
1739209621.3157525;-45.120503652039325
1739209621.3157625;-38.13080360867914
1739209621.3157723;-38.13080360867914
1739209621.315782;-45.120503652039325
1739209621.315792;-38.13080360867914
1739209621.3158019;-45.120503652039325
1739209621.3158116;-45.120503652039325
1739209621.3158216;-45.120503652039325
1739209621.3158314;-31.141103565318915
1739209621.3158412;-28.992665084841942
1739209621.315851;-45.120503652039325
1739209621.315861;-33.981070128970906
1739209621.3158708;-33.981070128970906
1739209621.3158805;-30.49652367304973
1739209621.3158906;-38.13080360867914
1739209621.3159003;-45.120503652039325
1739209621.31591;-38.13080360867914
1739209621.31592;-45.120503652039325
1739209621.31593;-45.120503652039325
1739209621.3159397;-38.13080360867914
1739209621.3159494;-38.13080360867914
1739209621.3159595;-45.120503652039325
1739209621.3159692;-45.120503652039325
1739209621.315979;-45.120503652039325
1739209621.315989;-45.120503652039325
1739209621.3159988;-45.120503652039325
1739209621.3160086;-45.120503652039325
1739209621.3160186;-45.120503652039325
1739209621.3160284;-38.13080360867914
1739209621.3160381;-33.981070128970906
1739209621.316048;-38.13080360867914
1739209621.316058;-38.13080360867914
1739209621.3160677;-35.57807855764607
1739209621.3160775;-33.981070128970906
1739209621.3160875;-45.120503652039325
1739209621.3160973;-38.13080360867914
1739209621.316107;-38.13080360867914
1739209621.3161168;-38.13080360867914
1739209621.3161268;-45.120503652039325
1739209621.3161366;-45.120503652039325
1739209621.3161464;-31.141103565318893
1739209621.3161564;-38.13080360867914
1739209621.3161662;-45.120503652039325
1739209621.316176;-38.13080360867914
1739209621.316186;-35.57807855764607
1739209621.3161957;-38.13080360867914
1739209621.3162055;-45.120503652039325
1739209621.3162153;-45.120503652039325
1739209621.3162253;-45.120503652039325
1739209621.316235;-28.58837851428586
1739209621.3162448;-38.13080360867914
1739209621.3162549;-38.13080360867914
1739209621.3162646;-45.120503652039325
1739209621.3162744;-45.120503652039325
1739209621.3162844;-45.120503652039325
1739209621.3162942;-45.120503652039325
1739209621.316304;-38.13080360867914
1739209621.3163137;-38.13080360867914
1739209621.3163238;-45.120503652039325
1739209621.3163335;-45.120503652039325
1739209621.3163433;-45.120503652039325
1739209621.3163533;-38.13080360867914
1739209621.316363;-38.13080360867914
1739209621.3163729;-33.981070128970906
1739209621.316383;-38.13080360867914
1739209621.3163927;-45.120503652039325
1739209621.3164024;-45.120503652039325
1739209621.3164122;-45.120503652039325
1739209621.3164222;-45.120503652039325
1739209621.316432;-38.13080360867914
1739209621.3164418;-45.120503652039325
1739209621.3164518;-38.13080360867914
1739209621.3164616;-35.57807855764607
1739209621.3164713;-33.981070128970906
1739209621.3164814;-45.120503652039325
1739209621.3164911;-33.981070128970906
1739209621.316501;-38.13080360867914
1739209621.3165107;-38.13080360867914
1739209621.3165207;-45.120503652039325
1739209621.3165305;-45.120503652039325
1739209621.3165402;-38.13080360867914
1739209621.3165503;-35.57807855764607
1739209621.31656;-45.120503652039325
1739209621.3165698;-45.120503652039325
1739209621.3165796;-35.57807855764607
1739209621.3165896;-35.57807855764607
1739209621.3165994;-45.120503652039325
1739209621.3166091;-45.120503652039325
1739209621.3166192;-45.120503652039325
1739209621.316629;-38.13080360867914
1739209621.3166387;-45.120503652039325
1739209621.3166487;-38.13080360867914
1739209621.3166585;-38.13080360867914
1739209621.3166683;-45.120503652039325
1739209621.316678;-31.141103565318893
1739209621.316688;-45.120503652039325
1739209621.3166978;-45.120503652039325
1739209621.3167076;-33.981070128970906
1739209621.3167176;-35.57807855764607
1739209621.3167274;-38.13080360867914
1739209621.3167372;-45.120503652039325
1739209621.3167472;-38.13080360867914
1739209621.316757;-45.120503652039325
1739209621.3167667;-45.120503652039325
1739209621.3167765;-45.120503652039325
1739209621.3167865;-38.13080360867914
1739209621.3167963;-45.120503652039325
1739209621.316806;-45.120503652039325
1739209621.316816;-45.120503652039325
1739209621.3168259;-45.120503652039325
1739209621.3168356;-38.13080360867914
1739209621.3168457;-45.120503652039325
1739209621.3168554;-38.13080360867914
1739209621.3168652;-38.13080360867914
1739209621.316875;-45.120503652039325
1739209621.316885;-38.13080360867914
1739209621.3168948;-38.13080360867914
1739209621.3169045;-45.120503652039325
1739209621.3169146;-45.120503652039325
1739209621.3169243;-38.13080360867914
1739209621.316934;-38.13080360867914
1739209621.3169441;-38.13080360867914
1739209621.316954;-45.120503652039325
1739209621.3169637;-45.120503652039325
1739209621.3169734;-45.120503652039325
1739209621.3169835;-45.120503652039325
1739209621.3169932;-38.13080360867914
1739209621.317003;-45.120503652039325
1739209621.317013;-38.13080360867914
1739209621.3170228;-38.13080360867914
1739209621.3170326;-38.13080360867914
1739209621.3267114;-45.120503652039325
1739209621.326729;-38.13080360867914
1739209621.326747;-38.13080360867914
1739209621.3267646;-45.120503652039325
1739209621.3267822;-38.13080360867914
1739209621.3267999;-38.13080360867914
1739209621.3268175;-38.13080360867914
1739209621.3268352;-38.13080360867914
1739209621.3268528;-38.13080360867914
1739209621.3268707;-33.981070128970906
1739209621.3268883;-45.120503652039325
1739209621.326906;-33.981070128970906
1739209621.3269236;-32.816014438256545
1739209621.3269413;-33.981070128970906
1739209621.326959;-45.120503652039325
1739209621.3269765;-38.13080360867914
1739209621.3269944;-38.13080360867914
1739209621.327012;-45.120503652039325
1739209621.3270297;-45.120503652039325
1739209621.3270473;-38.13080360867914
1739209621.327065;-35.57807855764607
1739209621.3270826;-38.13080360867914
1739209621.3271003;-38.13080360867914
1739209621.3271182;-38.13080360867914
1739209621.3271358;-35.57807855764607
1739209621.3271534;-38.13080360867914
1739209621.327171;-45.120503652039325
1739209621.3271887;-45.120503652039325
1739209621.3272064;-33.981070128970906
1739209621.3272243;-31.141103565318915
1739209621.327242;-38.13080360867914
1739209621.3272595;-38.13080360867914
1739209621.3272772;-38.13080360867914
1739209621.3272948;-38.13080360867914
1739209621.3273125;-38.13080360867914
1739209621.32733;-45.120503652039325
1739209621.327348;-45.120503652039325
1739209621.3273656;-30.49652367304973
1739209621.3273833;-38.13080360867914
1739209621.327401;-35.57807855764607
1739209621.3274186;-38.13080360867914
1739209621.3274362;-38.13080360867914
1739209621.3274539;-35.57807855764607
1739209621.3274717;-45.120503652039325
1739209621.3274894;-45.120503652039325
1739209621.327507;-31.141103565318915
1739209621.3275247;-38.13080360867914
1739209621.3275423;-38.13080360867914
1739209621.32756;-35.57807855764607
1739209621.3275776;-38.13080360867914
1739209621.3275955;-38.13080360867914
1739209621.327613;-38.13080360867914
1739209621.3276308;-45.120503652039325
1739209621.3276484;-28.58837851428586
1739209621.327666;-33.981070128970906
1739209621.3276837;-38.13080360867914
1739209621.3277013;-45.120503652039325
1739209621.3277192;-38.13080360867914
1739209621.3277369;-38.13080360867914
1739209621.3277545;-38.13080360867914
1739209621.3277721;-45.120503652039325
1739209621.3277898;-38.13080360867914
1739209621.3278074;-38.13080360867914
1739209621.327825;-33.981070128970906
1739209621.327843;-38.13080360867914
1739209621.3278606;-45.120503652039325
1739209621.3278782;-45.120503652039325
1739209621.3278959;-33.981070128970906
1739209621.3279135;-45.120503652039325
1739209621.3279312;-38.13080360867914
1739209621.3279488;-35.57807855764607
1739209621.3279667;-35.57807855764607
1739209621.3279843;-38.13080360867914
1739209621.328002;-45.120503652039325
1739209621.3280196;-38.13080360867914
1739209621.3280373;-45.120503652039325
1739209621.328055;-38.13080360867914
1739209621.3280725;-31.141103565318915
1739209621.3280904;-33.981070128970906
1739209621.328108;-33.981070128970906
1739209621.3281257;-38.13080360867914
1739209621.3281434;-33.981070128970906
1739209621.328161;-33.981070128970906
1739209621.3281786;-38.13080360867914
1739209621.3281965;-45.120503652039325
1739209621.3282142;-38.13080360867914
1739209621.3282318;-38.13080360867914
1739209621.3282495;-38.13080360867914
1739209621.328267;-45.120503652039325
1739209621.3282847;-38.13080360867914
1739209621.3283024;-45.120503652039325
1739209621.3283203;-38.13080360867914
1739209621.328338;-45.120503652039325
1739209621.3283556;-31.141103565318915
1739209621.3283732;-28.58837851428586
1739209621.3283908;-45.120503652039325
1739209621.3284085;-45.120503652039325
1739209621.3284261;-45.120503652039325
1739209621.328444;-38.13080360867914
1739209621.3284616;-35.57807855764607
1739209621.3284793;-38.13080360867914
1739209621.328497;-38.13080360867914
1739209621.3285146;-45.120503652039325
1739209621.3285322;-45.120503652039325
1739209621.3285499;-45.120503652039325
1739209621.3285677;-38.13080360867914
1739209621.3285854;-35.57807855764607
1739209621.328603;-33.981070128970906
1739209621.3286207;-38.13080360867914
1739209621.3286383;-33.981070128970906
1739209621.328656;-35.57807855764607
1739209621.3286736;-33.981070128970906
1739209621.3286915;-45.120503652039325
1739209621.3287091;-45.120503652039325
1739209621.3287268;-38.13080360867914
1739209621.3287444;-38.13080360867914
1739209621.328762;-45.120503652039325
1739209621.3287797;-38.13080360867914
1739209621.3287973;-33.981070128970906
1739209621.3288152;-45.120503652039325
1739209621.3288329;-45.120503652039325
1739209621.3288505;-33.981070128970906
1739209621.3288682;-33.981070128970906
1739209621.3288858;-38.13080360867914
1739209621.3289034;-45.120503652039325
1739209621.328921;-45.120503652039325
1739209621.328939;-38.13080360867914
1739209621.3289566;-38.13080360867914
1739209621.3289742;-45.120503652039325
1739209621.328992;-45.120503652039325
1739209621.3290095;-35.57807855764607
1739209621.3290272;-38.13080360867914
1739209621.3290448;-38.13080360867914
1739209621.3290627;-33.981070128970906
1739209621.3290803;-32.816014438256545
1739209621.329098;-45.120503652039325
1739209621.3291156;-45.120503652039325
1739209621.3291333;-45.120503652039325
1739209621.329151;-38.13080360867914
1739209621.3291688;-33.981070128970906
1739209621.3291864;-38.13080360867914
1739209621.329204;-38.13080360867914
1739209621.3292217;-38.13080360867914
1739209621.3292394;-45.120503652039325
1739209621.329257;-45.120503652039325
1739209621.3292747;-45.120503652039325
1739209621.3292925;-38.13080360867914
1739209621.3293102;-45.120503652039325
1739209621.3293278;-35.57807855764607
1739209621.3293455;-38.13080360867914
1739209621.329363;-32.816014438256545
1739209621.3293808;-35.57807855764607
1739209621.3293984;-45.120503652039325
1739209621.3294163;-45.120503652039325
1739209621.329434;-45.120503652039325
1739209621.3294516;-38.13080360867914
1739209621.3294692;-45.120503652039325
1739209621.3294868;-38.13080360867914
1739209621.3295045;-38.13080360867914
1739209621.3295221;-45.120503652039325
1739209621.32954;-45.120503652039325
1739209621.3295577;-38.13080360867914
1739209621.3295753;-45.120503652039325
1739209621.329593;-45.120503652039325
1739209621.3296106;-45.120503652039325
1739209621.3296282;-38.13080360867914
1739209621.3296459;-30.49652367304973
1739209621.3296638;-38.13080360867914
