CAN Message; 0x77:a9dde935f426cb70
Timestamp;Amplitude
1739209690.2237983;-38.13080360867914
1739209690.2238011;-45.120503652039325
1739209690.223804;-38.13080360867914
1739209690.2238069;-45.120503652039325
1739209690.2238095;-45.120503652039325
1739209690.2238123;-35.57807855764607
1739209690.2238152;-38.13080360867914
1739209690.2238178;-45.120503652039325
1739209690.2238207;-32.816014438256545
1739209690.2238235;-31.141103565318893
1739209690.2238264;-45.120503652039325
1739209690.223829;-33.981070128970906
1739209690.223832;-33.981070128970906
1739209690.2238348;-22.84163660590255
1739209690.2238374;-8.116062641761777
1739209690.2238402;-29.438486411369333
1739209690.223843;-45.120503652039325
1739209690.223846;-38.13080360867914
1739209690.2238486;-30.49652367304973
1739209690.2238514;-38.13080360867914
1739209690.2238543;-38.13080360867914
1739209690.223857;-35.57807855764607
1739209690.2238598;-38.13080360867914
1739209690.2238626;-24.589719217205094
1739209690.2238655;-38.13080360867914
1739209690.2238681;-38.13080360867914
1739209690.223871;-45.120503652039325
1739209690.2238739;-33.981070128970956
1739209690.2238767;-10.863531518413382
1739209690.2238793;-16.39894092455636
1739209690.2238822;-31.141103565318943
1739209690.223885;-33.981070128970906
1739209690.2238877;-45.120503652039325
1739209690.2238905;-32.816014438256545
1739209690.2238934;-38.13080360867914
1739209690.2238963;-45.120503652039325
1739209690.223899;-45.120503652039325
1739209690.2239017;-38.13080360867914
1739209690.2239046;-33.981070128970906
1739209690.2239072;-45.120503652039325
1739209690.22391;-38.13080360867914
1739209690.223913;-26.487275050834715
1739209690.2239158;-38.13080360867914
1739209690.2239184;-45.120503652039325
1739209690.2239213;-38.13080360867914
1739209690.2239242;-33.981070128970906
1739209690.2239268;-25.826314394896357
1739209690.2239296;-19.497575007474538
1739209690.2239325;-31.141103565318943
1739209690.2239354;-33.981070128970906
1739209690.223938;-30.49652367304973
1739209690.2239408;-31.141103565318943
1739209690.2239437;-9.33525759928936
1739209690.2239466;-14.593564232789614
1739209690.2239492;-31.141103565318943
1739209690.223952;-30.49652367304973
1739209690.223955;-38.13080360867914
1739209690.2239575;-38.13080360867914
1739209690.2239604;-38.13080360867914
1739209690.2239633;-33.981070128970906
1739209690.2239661;-31.141103565318915
1739209690.2239687;-23.50682362968953
1739209690.2239716;-18.63690354222998
1739209690.2154737;-45.120503652039325
1739209690.2154768;-45.120503652039325
1739209690.2154796;-38.13080360867914
1739209690.2154825;-45.120503652039325
1739209690.2154856;-45.120503652039325
1739209690.2154884;-45.120503652039325
1739209690.2154913;-45.120503652039325
1739209690.2154942;-38.13080360867914
1739209690.2154973;-45.120503652039325
1739209690.2155;-45.120503652039325
1739209690.215503;-45.120503652039325
1739209690.215506;-45.120503652039325
1739209690.215509;-45.120503652039325
1739209690.2155118;-38.13080360867914
1739209690.215515;-45.120503652039325
1739209690.2155178;-35.57807855764607
1739209690.2155206;-38.13080360867914
1739209690.2155235;-33.981070128970906
1739209690.2155266;-38.13080360867914
1739209690.2155294;-38.13080360867914
1739209690.2155323;-35.57807855764607
1739209690.2155354;-35.57807855764607
1739209690.2155383;-32.816014438256545
1739209690.2155411;-45.120503652039325
1739209690.2155442;-45.120503652039325
1739209690.215547;-38.13080360867914
1739209690.21555;-45.120503652039325
1739209690.2155528;-38.13080360867914
1739209690.215556;-35.57807855764607
1739209690.2155588;-45.120503652039325
1739209690.2155616;-32.81601443825658
1739209690.2155647;-38.13080360867914
1739209690.2155676;-35.57807855764607
1739209690.2155704;-45.120503652039325
1739209690.2155735;-45.120503652039325
1739209690.2155764;-38.13080360867914
1739209690.2155793;-38.13080360867914
1739209690.2155824;-35.57807855764607
1739209690.2155852;-31.141103565318893
1739209690.215588;-45.120503652039325
1739209690.215591;-45.120503652039325
1739209690.215594;-38.13080360867914
1739209690.215597;-35.57807855764607
1739209690.2155998;-45.120503652039325
1739209690.2156029;-45.120503652039325
1739209690.2156057;-45.120503652039325
1739209690.2156086;-38.13080360867914
1739209690.2156117;-38.13080360867914
1739209690.2156146;-38.13080360867914
1739209690.2156174;-38.13080360867914
1739209690.2156203;-38.13080360867914
1739209690.2156234;-45.120503652039325
1739209690.2156262;-45.120503652039325
1739209690.215629;-45.120503652039325
1739209690.2156322;-33.981070128970956
1739209690.215635;-45.120503652039325
1739209690.215638;-45.120503652039325
1739209690.215641;-38.13080360867914
1739209690.215644;-45.120503652039325
1739209690.2156467;-45.120503652039325
1739209690.2156498;-45.120503652039325
1739209690.2156527;-35.57807855764607
1739209690.2156556;-24.746238672633048
1739209690.2156584;-38.13080360867914
1739209690.2156615;-45.120503652039325
1739209690.2156644;-45.120503652039325
1739209690.2156672;-45.120503652039325
1739209690.2156703;-38.13080360867914
1739209690.2156732;-35.57807855764607
1739209690.215676;-38.13080360867914
1739209690.2156792;-45.120503652039325
1739209690.215682;-45.120503652039325
1739209690.215685;-45.120503652039325
1739209690.2156878;-45.120503652039325
1739209690.2156909;-38.13080360867914
1739209690.2156937;-33.981070128970906
1739209690.2156966;-45.120503652039325
1739209690.2156997;-38.13080360867914
1739209690.2157025;-35.57807855764607
1739209690.2157054;-38.13080360867914
1739209690.2157085;-45.120503652039325
1739209690.2157114;-38.13080360867914
1739209690.2157142;-38.13080360867914
1739209690.2157173;-38.13080360867914
1739209690.2157202;-38.13080360867914
1739209690.215723;-45.120503652039325
1739209690.215726;-35.57807855764607
1739209690.215729;-38.13080360867914
1739209690.2157319;-45.120503652039325
1739209690.2157347;-38.13080360867914
1739209690.2157378;-33.981070128970906
1739209690.2157407;-38.13080360867914
1739209690.2157435;-38.13080360867914
1739209690.2157466;-38.13080360867914
1739209690.2157495;-38.13080360867914
1739209690.2157524;-45.120503652039325
1739209690.2157552;-45.120503652039325
1739209690.2157583;-45.120503652039325
1739209690.2157612;-45.120503652039325
1739209690.215764;-38.13080360867914
1739209690.2157671;-45.120503652039325
1739209690.21577;-38.13080360867914
1739209690.2157729;-35.57807855764607
1739209690.215776;-38.13080360867914
1739209690.2157788;-45.120503652039325
1739209690.2157817;-38.13080360867914
1739209690.2157845;-32.816014438256545
1739209690.2157876;-38.13080360867914
1739209690.2157905;-45.120503652039325
1739209690.2157934;-45.120503652039325
1739209690.2157965;-38.13080360867914
1739209690.2157993;-45.120503652039325
1739209690.2158022;-45.120503652039325
1739209690.2158053;-38.13080360867914
1739209690.2158082;-45.120503652039325
1739209690.215811;-38.13080360867914
1739209690.215814;-38.13080360867914
1739209690.215817;-38.13080360867914
1739209690.2158198;-38.13080360867914
1739209690.2158227;-33.981070128970906
1739209690.2158258;-45.120503652039325
1739209690.2158287;-45.120503652039325
1739209690.2158315;-35.57807855764607
1739209690.2158346;-45.120503652039325
1739209690.2158375;-45.120503652039325
1739209690.2158403;-38.13080360867914
1739209690.2158434;-38.13080360867914
1739209690.2158463;-31.141103565318915
1739209690.2158492;-45.120503652039325
1739209690.215852;-38.13080360867914
1739209690.2158551;-45.120503652039325
1739209690.215858;-35.57807855764607
1739209690.2158608;-35.57807855764607
1739209690.215864;-45.120503652039325
1739209690.2158668;-38.13080360867914
1739209690.2158697;-38.13080360867914
1739209690.2158728;-45.120503652039325
1739209690.2158756;-45.120503652039325
1739209690.2158785;-45.120503652039325
1739209690.2158816;-45.120503652039325
1739209690.2158844;-38.13080360867914
1739209690.2158873;-38.13080360867914
1739209690.2158902;-45.120503652039325
1739209690.2158933;-32.816014438256545
1739209690.2158961;-35.57807855764607
1739209690.215899;-38.13080360867914
1739209690.215902;-38.13080360867914
1739209690.215905;-35.57807855764607
1739209690.2159078;-45.120503652039325
1739209690.215911;-45.120503652039325
1739209690.2159138;-45.120503652039325
1739209690.2159166;-38.13080360867914
1739209690.2159195;-45.120503652039325
1739209690.2159226;-38.13080360867914
1739209690.2159255;-32.816014438256545
1739209690.2159283;-33.981070128970906
1739209690.2159314;-45.120503652039325
1739209690.2159343;-45.120503652039325
1739209690.2159371;-35.57807855764607
1739209690.2159402;-35.57807855764607
1739209690.215943;-45.120503652039325
1739209690.215946;-38.13080360867914
1739209690.2159488;-35.57807855764607
1739209690.215952;-45.120503652039325
1739209690.2159548;-45.120503652039325
1739209690.2159576;-33.981070128970906
1739209690.2159607;-45.120503652039325
1739209690.2159636;-31.141103565318915
1739209690.2159665;-38.13080360867914
1739209690.2159696;-45.120503652039325
1739209690.2159724;-45.120503652039325
1739209690.2159753;-38.13080360867914
1739209690.2159784;-38.13080360867914
1739209690.2159812;-38.13080360867914
1739209690.215984;-32.816014438256545
1739209690.215987;-32.81601443825658
1739209690.21599;-45.120503652039325
1739209690.215993;-33.981070128970906
1739209690.2159958;-38.13080360867914
1739209690.215999;-38.13080360867914
1739209690.2160017;-45.120503652039325
1739209690.2160046;-38.13080360867914
1739209690.2160077;-35.57807855764607
1739209690.2160106;-45.120503652039325
1739209690.2160134;-45.120503652039325
1739209690.2160163;-38.13080360867914
1739209690.2160194;-38.13080360867914
1739209690.2160223;-45.120503652039325
1739209690.216025;-45.120503652039325
1739209690.2160282;-38.13080360867914
1739209690.216031;-45.120503652039325
1739209690.216034;-32.816014438256545
1739209690.216037;-33.981070128970906
1739209690.21604;-45.120503652039325
1739209690.2160428;-38.13080360867914
1739209690.2160459;-38.13080360867914
1739209690.2160487;-38.13080360867914
1739209690.2160516;-45.120503652039325
1739209690.2160544;-35.57807855764607
1739209690.2160575;-33.981070128970956
1739209690.2160604;-38.13080360867914
1739209690.2160633;-33.981070128970906
1739209690.2160664;-38.13080360867914
1739209690.2160692;-38.13080360867914
1739209690.216072;-45.120503652039325
1739209690.2160752;-38.13080360867914
1739209690.216078;-38.13080360867914
1739209690.216081;-35.57807855764607
1739209690.2160838;-45.120503652039325
1739209690.2160869;-38.13080360867914
1739209690.2160897;-35.57807855764607
1739209690.2160926;-45.120503652039325
1739209690.2160957;-45.120503652039325
1739209690.2160985;-45.120503652039325
1739209690.2161014;-45.120503652039325
1739209690.2161045;-38.13080360867914
1739209690.2161074;-38.13080360867914
1739209690.2161102;-45.120503652039325
1739209690.2161133;-45.120503652039325
1739209690.2161162;-35.57807855764607
1739209690.216119;-38.13080360867914
1739209690.216122;-45.120503652039325
1739209690.216125;-38.13080360867914
1739209690.2161279;-45.120503652039325
1739209690.2161307;-45.120503652039325
1739209690.2161338;-38.13080360867914
1739209690.2161367;-45.120503652039325
1739209690.2161396;-45.120503652039325
1739209690.2161427;-38.13080360867914
1739209690.2161455;-38.13080360867914
1739209690.2161484;-45.120503652039325
1739209690.2161512;-38.13080360867914
1739209690.2161543;-35.57807855764607
1739209690.2161572;-38.13080360867914
1739209690.21616;-35.57807855764607
1739209690.2161632;-38.13080360867914
1739209690.216166;-45.120503652039325
1739209690.2161689;-45.120503652039325
1739209690.216172;-45.120503652039325
1739209690.2161748;-38.13080360867914
1739209690.2161777;-38.13080360867914
1739209690.2161806;-45.120503652039325
1739209690.2161837;-45.120503652039325
1739209690.2161865;-38.13080360867914
1739209690.2161894;-35.57807855764607
1739209690.2161925;-45.120503652039325
1739209690.2161953;-38.13080360867914
1739209690.2161982;-38.13080360867914
1739209690.2162013;-38.13080360867914
1739209690.2162042;-45.120503652039325
1739209690.216207;-45.120503652039325
1739209690.2162101;-38.13080360867914
1739209690.216213;-33.981070128970906
1739209690.2162158;-38.13080360867914
1739209690.2162187;-45.120503652039325
1739209690.2162218;-38.13080360867914
1739209690.2162247;-33.981070128970906
1739209690.2162275;-38.13080360867914
1739209690.2162306;-45.120503652039325
1739209690.2162335;-38.13080360867914
1739209690.2162364;-35.57807855764607
1739209690.2162395;-38.13080360867914
1739209690.2162423;-45.120503652039325
1739209690.2162452;-38.13080360867914
1739209690.216248;-35.57807855764607
1739209690.2162511;-45.120503652039325
1739209690.216254;-45.120503652039325
1739209690.2162569;-38.13080360867914
1739209690.21626;-35.57807855764607
1739209690.2162628;-45.120503652039325
1739209690.2162657;-45.120503652039325
1739209690.2162688;-33.981070128970906
1739209690.2162716;-26.991370085610722
1739209690.2162745;-33.981070128970906
1739209690.2162776;-35.57807855764607
1739209690.2162805;-38.13080360867914
1739209690.2162833;-38.13080360867914
1739209690.2162862;-33.981070128970906
1739209690.2162893;-38.13080360867914
1739209690.2162921;-38.13080360867914
1739209690.216295;-45.120503652039325
1739209690.216298;-45.120503652039325
1739209690.216301;-45.120503652039325
1739209690.2163038;-38.13080360867914
1739209690.216307;-38.13080360867914
1739209690.2163098;-45.120503652039325
1739209690.2163126;-45.120503652039325
1739209690.2163155;-38.13080360867914
1739209690.2163186;-38.13080360867914
1739209690.2163215;-45.120503652039325
1739209690.2163243;-45.120503652039325
1739209690.2163274;-38.13080360867914
1739209690.2163303;-35.57807855764607
1739209690.2163332;-45.120503652039325
1739209690.2163363;-38.13080360867914
1739209690.216339;-38.13080360867914
1739209690.216342;-33.981070128970906
1739209690.2163448;-31.141103565318915
1739209690.216348;-45.120503652039325
1739209690.2163508;-45.120503652039325
1739209690.2163537;-38.13080360867914
1739209690.2163568;-35.57807855764607
1739209690.2163596;-38.13080360867914
1739209690.2163625;-38.13080360867914
1739209690.2163656;-38.13080360867914
1739209690.2163684;-38.13080360867914
1739209690.2163713;-45.120503652039325
1739209690.2163744;-45.120503652039325
1739209690.2163773;-45.120503652039325
1739209690.2163801;-38.13080360867914
1739209690.216383;-45.120503652039325
1739209690.216386;-45.120503652039325
1739209690.216389;-38.13080360867914
1739209690.2163918;-45.120503652039325
1739209690.216395;-45.120503652039325
1739209690.2163978;-33.981070128970906
1739209690.2164006;-45.120503652039325
1739209690.2164037;-38.13080360867914
1739209690.2164066;-45.120503652039325
1739209690.2164094;-45.120503652039325
1739209690.2164123;-38.13080360867914
1739209690.2164154;-38.13080360867914
1739209690.2164183;-45.120503652039325
1739209690.2164211;-45.120503652039325
1739209690.2164242;-45.120503652039325
1739209690.216427;-35.57807855764607
1739209690.21643;-38.13080360867914
1739209690.216433;-38.13080360867914
1739209690.216436;-45.120503652039325
1739209690.2164388;-33.981070128970906
1739209690.2164419;-45.120503652039325
1739209690.2164447;-45.120503652039325
1739209690.2164476;-45.120503652039325
1739209690.2164505;-38.13080360867914
1739209690.2164536;-45.120503652039325
1739209690.2164564;-45.120503652039325
1739209690.2164593;-45.120503652039325
1739209690.2164624;-38.13080360867914
1739209690.2164652;-32.816014438256545
1739209690.216468;-38.13080360867914
1739209690.2164712;-45.120503652039325
1739209690.216474;-33.981070128970906
1739209690.216477;-38.13080360867914
1739209690.2164798;-35.57807855764607
1739209690.2164829;-38.13080360867914
1739209690.2164857;-33.981070128970906
1739209690.2164886;-38.13080360867914
1739209690.2164917;-45.120503652039325
1739209690.2164946;-45.120503652039325
1739209690.2164974;-38.13080360867914
1739209690.2165005;-32.816014438256545
1739209690.2165034;-38.13080360867914
1739209690.2165062;-38.13080360867914
1739209690.2165093;-45.120503652039325
1739209690.2165122;-38.13080360867914
1739209690.216515;-38.13080360867914
1739209690.216518;-45.120503652039325
1739209690.216521;-38.13080360867914
1739209690.216524;-38.13080360867914
1739209690.2165267;-38.13080360867914
1739209690.2165298;-45.120503652039325
1739209690.2165327;-35.57807855764607
1739209690.2165356;-32.816014438256545
1739209690.2165387;-38.13080360867914
1739209690.2165415;-45.120503652039325
1739209690.2165444;-35.57807855764607
1739209690.2165473;-32.816014438256545
1739209690.2165504;-35.57807855764607
1739209690.2165532;-38.13080360867914
1739209690.216556;-38.13080360867914
1739209690.2165592;-38.13080360867914
1739209690.216562;-38.13080360867914
1739209690.216565;-33.981070128970906
1739209690.216568;-45.120503652039325
1739209690.2165709;-38.13080360867914
1739209690.2165737;-45.120503652039325
1739209690.2165766;-38.13080360867914
1739209690.2165797;-45.120503652039325
1739209690.2165825;-45.120503652039325
1739209690.2165854;-38.13080360867914
1739209690.2165885;-38.13080360867914
1739209690.2165914;-38.13080360867914
1739209690.2165942;-45.120503652039325
1739209690.2165973;-38.13080360867914
1739209690.2166002;-45.120503652039325
1739209690.216603;-32.816014438256545
1739209690.2166061;-29.438486411369333
1739209690.216609;-38.13080360867914
1739209690.2166119;-35.57807855764607
1739209690.2166147;-45.120503652039325
1739209690.2166178;-35.57807855764607
1739209690.2166207;-45.120503652039325
1739209690.2166235;-35.57807855764607
1739209690.2166266;-45.120503652039325
1739209690.2166295;-35.57807855764607
1739209690.2166324;-35.57807855764607
1739209690.2166355;-38.13080360867914
1739209690.2166383;-45.120503652039325
1739209690.2166412;-45.120503652039325
1739209690.216644;-45.120503652039325
1739209690.2166471;-45.120503652039325
1739209690.21665;-38.13080360867914
1739209690.2166529;-35.57807855764607
1739209690.216656;-38.13080360867914
1739209690.2166588;-38.13080360867914
1739209690.2166617;-45.120503652039325
1739209690.2166648;-45.120503652039325
1739209690.2166677;-35.57807855764607
1739209690.2166705;-38.13080360867914
1739209690.2166736;-45.120503652039325
1739209690.2166765;-32.816014438256545
1739209690.2166793;-38.13080360867914
1739209690.2166822;-45.120503652039325
1739209690.2166853;-33.981070128970906
1739209690.2166882;-31.141103565318893
1739209690.216691;-45.120503652039325
1739209690.216694;-33.981070128970906
1739209690.216697;-45.120503652039325
1739209690.2166998;-38.13080360867914
1739209690.216703;-38.13080360867914
1739209690.2167058;-45.120503652039325
1739209690.2167087;-45.120503652039325
1739209690.2167115;-45.120503652039325
1739209690.2167146;-45.120503652039325
1739209690.2167175;-45.120503652039325
1739209690.2167203;-38.13080360867914
1739209690.2167234;-27.8777449560314
1739209690.2167263;-33.981070128970906
1739209690.2167292;-45.120503652039325
1739209690.2167323;-38.13080360867914
1739209690.2167351;-45.120503652039325
1739209690.216738;-38.13080360867914
1739209690.2167408;-35.57807855764607
1739209690.216744;-45.120503652039325
1739209690.2167468;-45.120503652039325
1739209690.2167497;-38.13080360867914
1739209690.2167528;-32.816014438256545
1739209690.2167556;-45.120503652039325
1739209690.2167585;-45.120503652039325
1739209690.2167616;-38.13080360867914
1739209690.2167645;-35.57807855764607
1739209690.2167673;-38.13080360867914
1739209690.2167704;-45.120503652039325
1739209690.2167733;-38.13080360867914
1739209690.2167761;-35.57807855764607
1739209690.216779;-45.120503652039325
1739209690.216782;-45.120503652039325
1739209690.216785;-38.13080360867914
1739209690.2167878;-45.120503652039325
1739209690.216791;-45.120503652039325
1739209690.2167938;-32.816014438256545
1739209690.2167966;-33.981070128970906
1739209690.2167997;-35.57807855764607
1739209690.2168026;-45.120503652039325
1739209690.2168055;-38.13080360867914
1739209690.2168083;-38.13080360867914
1739209690.2168114;-38.13080360867914
1739209690.2168143;-45.120503652039325
1739209690.2168171;-45.120503652039325
1739209690.2168202;-45.120503652039325
1739209690.216823;-45.120503652039325
1739209690.216826;-45.120503652039325
1739209690.216829;-38.13080360867914
1739209690.216832;-38.13080360867914
1739209690.2168348;-45.120503652039325
1739209690.216838;-38.13080360867914
1739209690.2168407;-45.120503652039325
1739209690.2168436;-38.13080360867914
1739209690.2168465;-45.120503652039325
1739209690.2168496;-38.13080360867914
1739209690.2168524;-45.120503652039325
1739209690.2168553;-45.120503652039325
1739209690.2168584;-45.120503652039325
1739209690.2168612;-38.13080360867914
1739209690.216864;-38.13080360867914
1739209690.2168672;-33.981070128970906
1739209690.21687;-45.120503652039325
1739209690.216873;-38.13080360867914
1739209690.2168758;-32.816014438256545
1739209690.216879;-38.13080360867914
1739209690.2168818;-45.120503652039325
1739209690.2168846;-38.13080360867914
1739209690.2168877;-38.13080360867914
1739209690.2168906;-45.120503652039325
1739209690.2168934;-38.13080360867914
1739209690.2168965;-33.981070128970906
1739209690.2168994;-38.13080360867914
1739209690.2169023;-33.981070128970906
1739209690.2169054;-38.13080360867914
1739209690.2169082;-45.120503652039325
1739209690.216911;-38.13080360867914
1739209690.216914;-32.816014438256545
1739209690.216917;-45.120503652039325
1739209690.21692;-35.57807855764607
1739209690.2169228;-45.120503652039325
1739209690.2169259;-45.120503652039325
1739209690.2169287;-45.120503652039325
1739209690.2169316;-45.120503652039325
1739209690.2169347;-38.13080360867914
1739209690.2169375;-27.267205301931607
1739209690.2169404;-35.57807855764607
1739209690.2169433;-38.13080360867914
1739209690.2169464;-38.13080360867914
1739209690.2169492;-38.13080360867914
1739209690.216952;-38.13080360867914
1739209690.2169552;-45.120503652039325
1739209690.216958;-45.120503652039325
1739209690.216961;-38.13080360867914
1739209690.216964;-45.120503652039325
1739209690.2169669;-38.13080360867914
1739209690.2169697;-45.120503652039325
1739209690.2169726;-38.13080360867914
1739209690.2169757;-33.981070128970906
1739209690.2169785;-38.13080360867914
1739209690.2169814;-45.120503652039325
1739209690.2169845;-35.57807855764607
1739209690.2169874;-38.13080360867914
1739209690.2169902;-45.120503652039325
1739209690.2169933;-45.120503652039325
1739209690.2169962;-45.120503652039325
1739209690.216999;-38.13080360867914
1739209690.2170022;-45.120503652039325
1739209690.217005;-45.120503652039325
1739209690.2170079;-27.267205301931607
1739209690.2170107;-35.57807855764607
1739209690.2170138;-38.13080360867914
1739209690.2170167;-45.120503652039325
1739209690.2170196;-33.981070128970906
1739209690.2170227;-45.120503652039325
1739209690.2170255;-45.120503652039325
1739209690.2170284;-45.120503652039325
1739209690.2170315;-38.13080360867914
1739209690.2170343;-45.120503652039325
1739209690.2170372;-45.120503652039325
1739209690.21704;-45.120503652039325
1739209690.2170432;-38.13080360867914
1739209690.217046;-35.57807855764607
1739209690.217049;-45.120503652039325
1739209690.217052;-45.120503652039325
1739209690.2170548;-33.981070128970906
1739209690.2170577;-38.13080360867914
1739209690.2170608;-45.120503652039325
1739209690.2170637;-45.120503652039325
1739209690.2170665;-45.120503652039325
1739209690.2170696;-38.13080360867914
1739209690.2170725;-38.13080360867914
1739209690.2170753;-45.120503652039325
1739209690.2170782;-33.981070128970906
1739209690.2170813;-32.816014438256545
1739209690.2170842;-45.120503652039325
1739209690.217087;-45.120503652039325
1739209690.2170901;-38.13080360867914
1739209690.217093;-45.120503652039325
1739209690.2170959;-45.120503652039325
1739209690.217099;-45.120503652039325
1739209690.2171018;-45.120503652039325
1739209690.2171047;-35.57807855764607
1739209690.2171075;-45.120503652039325
1739209690.2171106;-45.120503652039325
1739209690.2171135;-45.120503652039325
1739209690.2171164;-32.816014438256545
1739209690.2171195;-45.120503652039325
1739209690.2171223;-38.13080360867914
1739209690.2171252;-35.57807855764607
1739209690.2171283;-45.120503652039325
1739209690.2171311;-45.120503652039325
1739209690.217134;-45.120503652039325
1739209690.2171369;-45.120503652039325
1739209690.21714;-38.13080360867914
1739209690.2171428;-45.120503652039325
1739209690.2171457;-45.120503652039325
1739209690.2171488;-45.120503652039325
1739209690.2171516;-45.120503652039325
1739209690.2171545;-38.13080360867914
1739209690.2171576;-38.13080360867914
1739209690.2171605;-32.816014438256545
1739209690.2171633;-45.120503652039325
1739209690.2171664;-38.13080360867914
1739209690.2171693;-38.13080360867914
1739209690.2171721;-45.120503652039325
1739209690.217175;-32.816014438256545
1739209690.217178;-45.120503652039325
1739209690.217181;-45.120503652039325
1739209690.2171838;-45.120503652039325
1739209690.217187;-45.120503652039325
1739209690.2171898;-38.13080360867914
1739209690.2171926;-45.120503652039325
1739209690.2171957;-38.13080360867914
1739209690.2171986;-45.120503652039325
1739209690.2172015;-45.120503652039325
1739209690.2172043;-45.120503652039325
1739209690.2172074;-38.13080360867914
1739209690.2172103;-45.120503652039325
1739209690.2172132;-45.120503652039325
1739209690.2172163;-45.120503652039325
1739209690.217219;-45.120503652039325
1739209690.2239745;-33.981070128970906
1739209690.223977;-45.120503652039325
1739209690.22398;-38.13080360867914
1739209690.2239826;-45.120503652039325
1739209690.2239854;-45.120503652039325
1739209690.2239883;-38.13080360867914
1739209690.223991;-28.992665084841942
1739209690.2239938;-27.877744956031414
1739209690.2239964;-27.267205301931607
1739209690.2239993;-27.267205301931607
1739209690.2240021;-33.981070128970906
1739209690.2240047;-33.981070128970906
1739209690.2240076;-45.120503652039325
1739209690.2240102;-23.16150712794696
1739209690.224013;-32.816014438256545
1739209690.2240157;-33.981070128970906
1739209690.2240186;-45.120503652039325
1739209690.2240214;-38.13080360867914
1739209690.224024;-38.13080360867914
1739209690.224027;-31.141103565318915
1739209690.2240295;-33.981070128970906
1739209690.2240324;-38.13080360867914
1739209690.2240353;-38.13080360867914
1739209690.224038;-19.84420464332591
1739209690.2240407;-29.438486411369333
1739209690.2240434;-45.120503652039325
1739209690.2240462;-38.13080360867914
1739209690.224049;-38.13080360867914
1739209690.2240517;-45.120503652039325
1739209690.2240546;-38.13080360867914
1739209690.2240572;-38.13080360867914
1739209690.22406;-45.120503652039325
1739209690.224063;-24.589719217205094
1739209690.2240655;-30.49652367304976
1739209690.2240684;-35.57807855764607
1739209690.224071;-31.141103565318915
1739209690.224074;-33.981070128970956
1739209690.2240767;-15.811013340364063
1739209690.2240794;-18.335319861638148
1739209690.2240822;-38.13080360867914
1739209690.2240849;-31.141103565318915
1739209690.2240877;-38.13080360867914
1739209690.2240906;-45.120503652039325
1739209690.2240932;-28.992665084841942
1739209690.224096;-38.13080360867914
1739209690.2240987;-45.120503652039325
1739209690.2241015;-45.120503652039325
1739209690.2241044;-45.120503652039325
1739209690.224107;-38.13080360867914
1739209690.22411;-32.816014438256545
1739209690.2241125;-38.13080360867914
1739209690.2241154;-20.511525224473814
1739209690.224118;-12.04768318170583
1739209690.2241209;-30.49652367304976
1739209690.2241237;-33.981070128970906
1739209690.2241263;-31.14110356531892
1739209690.2241292;-28.992665084841967
1739209690.2241318;-35.57807855764607
1739209690.2241347;-33.981070128970906
1739209690.2241375;-45.120503652039325
1739209690.2241402;-38.13080360867914
1739209690.224143;-38.13080360867914
1739209690.2241457;-35.57807855764607
1739209690.2241485;-38.13080360867914
1739209690.2241514;-45.120503652039325
1739209690.224154;-38.13080360867914
1739209690.2241569;-35.57807855764607
1739209690.2241595;-38.13080360867914
1739209690.2241623;-33.981070128970906
1739209690.2241652;-33.981070128970906
1739209690.2241678;-26.487275050834725
1739209690.2241707;-11.404284380279082
1739209690.2241733;-33.981070128970906
1739209690.2241762;-33.981070128970906
1739209690.224179;-45.120503652039325
1739209690.2241817;-38.13080360867914
1739209690.2241845;-38.13080360867914
1739209690.2241871;-38.13080360867914
1739209690.22419;-45.120503652039325
1739209690.2241926;-33.981070128970906
1739209690.2241955;-38.13080360867914
1739209690.2241983;-45.120503652039325
1739209690.224201;-45.120503652039325
1739209690.2242038;-31.141103565318915
1739209690.2242064;-33.981070128970906
1739209690.2242093;-45.120503652039325
1739209690.2242122;-45.120503652039325
1739209690.2242148;-45.120503652039325
1739209690.2242177;-45.120503652039325
1739209690.2242203;-29.438486411369333
1739209690.2242231;-18.836614351536177
1739209690.224226;-32.816014438256545
1739209690.2242286;-26.487275050834715
1739209690.2242315;-38.13080360867914
1739209690.224234;-26.991370085610722
1739209690.224237;-8.792894767244903
1739209690.2242398;-33.981070128970956
1739209690.2242424;-32.816014438256545
1739209690.2242453;-45.120503652039325
1739209690.224248;-45.120503652039325
1739209690.2242508;-38.13080360867914
1739209690.2242537;-45.120503652039325
1739209690.2242563;-38.13080360867914
1739209690.2242591;-38.13080360867914
1739209690.2242618;-25.826314394896357
1739209690.2242646;-28.992665084841942
1739209690.2242675;-45.120503652039325
1739209690.22427;-45.120503652039325
1739209690.224273;-33.981070128970956
1739209690.2242756;-38.13080360867914
1739209690.2242785;-45.120503652039325
1739209690.2242813;-38.13080360867914
1739209690.224284;-45.120503652039325
1739209690.2242868;-45.120503652039325
1739209690.2242894;-45.120503652039325
1739209690.2242923;-33.981070128970906
1739209690.224295;-45.120503652039325
1739209690.2242978;-38.13080360867914
1739209690.2243006;-31.141103565318915
1739209690.2243032;-27.267205301931607
1739209690.224306;-25.826314394896354
1739209690.2243087;-33.981070128970906
1739209690.2243116;-38.13080360867914
1739209690.2243145;-38.13080360867914
1739209690.224317;-38.13080360867914
1739209690.22432;-38.13080360867914
1739209690.2243226;-32.816014438256545
