CAN Message; 0x1bb:0000cb53ab17a848
1739209827.8095732;-38.13080360867914
1739209827.8095775;-38.13080360867914
1739209827.8095818;-38.13080360867914
1739209827.8095858;-35.57807855764607
1739209827.80959;-38.13080360867914
1739209827.8095944;-38.13080360867914
1739209827.8095987;-38.13080360867914
1739209827.809603;-33.981070128970906
1739209827.8096073;-45.120503652039325
1739209827.8096116;-38.13080360867914
1739209827.8096156;-38.13080360867914
1739209827.80962;-31.141103565318915
1739209827.8096242;-28.992665084841942
1739209827.8096285;-38.13080360867914
1739209827.8096328;-45.120503652039325
1739209827.809637;-38.13080360867914
1739209827.8096414;-35.57807855764607
1739209827.8096454;-33.981070128970906
1739209827.8096497;-45.120503652039325
1739209827.809654;-45.120503652039325
1739209827.8096583;-38.13080360867914
1739209827.8096626;-45.120503652039325
1739209827.8096669;-45.120503652039325
1739209827.8096712;-45.120503652039325
1739209827.8096755;-45.120503652039325
1739209827.8096795;-45.120503652039325
1739209827.8096838;-45.120503652039325
1739209827.809688;-45.120503652039325
1739209827.8096924;-45.120503652039325
1739209827.8096967;-45.120503652039325
1739209827.809701;-45.120503652039325
1739209827.8097053;-38.13080360867914
1739209827.8097093;-35.57807855764607
1739209827.8097136;-35.57807855764607
1739209827.809718;-45.120503652039325
1739209827.8097222;-30.49652367304973
1739209827.8097265;-26.991370085610722
1739209827.8097308;-45.120503652039325
1739209827.809735;-45.120503652039325
1739209827.809739;-38.13080360867914
1739209827.8097434;-38.13080360867914
1739209827.8097477;-38.13080360867914
1739209827.809752;-38.13080360867914
1739209827.8097563;-45.120503652039325
1739209827.8097606;-38.13080360867914
1739209827.8097649;-38.13080360867914
1739209827.809769;-45.120503652039325
1739209827.8097732;-45.120503652039325
1739209827.8097775;-35.57807855764607
1739209827.8097818;-35.57807855764607
1739209827.809786;-45.120503652039325
1739209827.8097904;-38.13080360867914
1739209827.8097947;-35.57807855764607
1739209827.809799;-38.13080360867914
1739209827.809803;-35.57807855764607
1739209827.8098073;-38.13080360867914
1739209827.8098116;-45.120503652039325
1739209827.809816;-38.13080360867914
1739209827.8098202;-38.13080360867914
1739209827.8098245;-45.120503652039325
1739209827.8098288;-45.120503652039325
1739209827.8098328;-45.120503652039325
1739209827.809837;-35.57807855764607
1739209827.8098414;-38.13080360867914
1739209827.8098457;-45.120503652039325
1739209827.80985;-45.120503652039325
1739209827.8098543;-45.120503652039325
1739209827.8098586;-45.120503652039325
1739209827.8098626;-45.120503652039325
1739209827.809867;-45.120503652039325
1739209827.8098712;-35.57807855764607
1739209827.8098755;-45.120503652039325
1739209827.8098798;-38.13080360867914
1739209827.809884;-35.57807855764607
1739209827.8098884;-45.120503652039325
1739209827.8098927;-38.13080360867914
1739209827.8098967;-45.120503652039325
1739209827.809901;-45.120503652039325
1739209827.8099053;-45.120503652039325
1739209827.8099096;-35.57807855764607
1739209827.8099139;-38.13080360867914
1739209827.8099182;-38.13080360867914
1739209827.8099225;-45.120503652039325
1739209827.8099265;-38.13080360867914
1739209827.8099308;-45.120503652039325
1739209827.809935;-38.13080360867914
1739209827.8099394;-38.13080360867914
1739209827.8099437;-45.120503652039325
1739209827.809948;-38.13080360867914
1739209827.8099523;-45.120503652039325
1739209827.8099563;-45.120503652039325
1739209827.8099606;-45.120503652039325
1739209827.809965;-32.816014438256545
1739209827.8099692;-33.981070128970906
1739209827.8099735;-38.13080360867914
1739209827.8099778;-38.13080360867914
1739209827.809982;-45.120503652039325
1739209827.8099864;-33.981070128970906
1739209827.8099904;-45.120503652039325
1739209827.8099947;-45.120503652039325
1739209827.809999;-38.13080360867914
1739209827.8100033;-38.13080360867914
1739209827.8100076;-45.120503652039325
1739209827.8100119;-45.120503652039325
1739209827.8100162;-32.816014438256545
1739209827.8100202;-45.120503652039325
1739209827.8100245;-45.120503652039325
1739209827.8100288;-45.120503652039325
1739209827.810033;-38.13080360867914
1739209827.8100374;-32.816014438256545
1739209827.8100417;-38.13080360867914
1739209827.810046;-45.120503652039325
1739209827.81005;-45.120503652039325
1739209827.8100543;-38.13080360867914
1739209827.8100586;-45.120503652039325
1739209827.810063;-45.120503652039325
1739209827.8100672;-38.13080360867914
1739209827.8100715;-35.57807855764607
1739209827.8100758;-45.120503652039325
1739209827.81008;-38.13080360867914
1739209827.810084;-45.120503652039325
1739209827.8100884;-45.120503652039325
1739209827.8100927;-35.57807855764607
1739209827.810097;-35.57807855764607
1739209827.8101013;-45.120503652039325
1739209827.8101056;-35.57807855764607
1739209827.8101099;-38.13080360867914
1739209827.810114;-45.120503652039325
1739209827.8101182;-35.57807855764607
1739209827.8101225;-38.13080360867914
1739209827.8101268;-45.120503652039325
1739209827.810131;-45.120503652039325
1739209827.8101354;-35.57807855764607
1739209827.8101397;-27.267205301931607
1739209827.8101437;-38.13080360867914
1739209827.810148;-45.120503652039325
1739209827.8101523;-45.120503652039325
1739209827.8101566;-38.13080360867914
1739209827.8101609;-45.120503652039325
1739209827.8101652;-38.13080360867914
1739209827.8101695;-38.13080360867914
1739209827.8101737;-32.816014438256545
1739209827.8101778;-45.120503652039325
1739209827.810182;-38.13080360867914
1739209827.8101864;-38.13080360867914
1739209827.8101907;-38.13080360867914
1739209827.810195;-35.57807855764607
1739209827.8101993;-38.13080360867914
1739209827.8102036;-45.120503652039325
1739209827.8102076;-45.120503652039325
1739209827.810212;-38.13080360867914
1739209827.8102162;-45.120503652039325
1739209827.8102205;-45.120503652039325
1739209827.8102248;-38.13080360867914
1739209827.810229;-45.120503652039325
1739209827.8102334;-45.120503652039325
1739209827.8102374;-45.120503652039325
1739209827.8102417;-28.992665084841942
1739209827.810246;-45.120503652039325
1739209827.8102503;-45.120503652039325
1739209827.8102546;-45.120503652039325
1739209827.8102589;-33.981070128970906
1739209827.8102632;-38.13080360867914
1739209827.8102674;-38.13080360867914
1739209827.8102715;-38.13080360867914
1739209827.8102758;-33.981070128970906
1739209827.81028;-45.120503652039325
1739209827.8102844;-45.120503652039325
1739209827.8102887;-45.120503652039325
1739209827.810293;-38.13080360867914
1739209827.8102973;-45.120503652039325
1739209827.8103013;-38.13080360867914
1739209827.8103056;-35.57807855764607
1739209827.81031;-35.57807855764607
1739209827.8103142;-45.120503652039325
1739209827.8103185;-38.13080360867914
1739209827.8103228;-38.13080360867914
1739209827.810327;-38.13080360867914
1739209827.810331;-32.816014438256545
1739209827.8103354;-38.13080360867914
1739209827.8103397;-45.120503652039325
1739209827.810344;-38.13080360867914
1739209827.8103483;-45.120503652039325
1739209827.8103526;-45.120503652039325
1739209827.8103569;-45.120503652039325
1739209827.810361;-38.13080360867914
1739209827.8103652;-32.816014438256545
1739209827.8103695;-45.120503652039325
1739209827.8103738;-32.816014438256545
1739209827.810378;-38.13080360867914
1739209827.8103824;-45.120503652039325
1739209827.8103867;-45.120503652039325
1739209827.810391;-45.120503652039325
1739209827.810395;-38.13080360867914
1739209827.8103993;-45.120503652039325
1739209827.8104036;-38.13080360867914
1739209827.8104079;-45.120503652039325
1739209827.8104122;-45.120503652039325
1739209827.8104165;-35.57807855764607
1739209827.8104208;-38.13080360867914
1739209827.8104248;-45.120503652039325
1739209827.810429;-45.120503652039325
1739209827.8104334;-32.816014438256545
1739209827.8104377;-38.13080360867914
1739209827.810442;-45.120503652039325
1739209827.8104463;-38.13080360867914
1739209827.8104506;-35.57807855764607
1739209827.8104546;-45.120503652039325
1739209827.810459;-38.13080360867914
1739209827.8104632;-38.13080360867914
1739209827.8104675;-45.120503652039325
1739209827.8104718;-38.13080360867914
1739209827.810476;-38.13080360867914
1739209827.8104804;-45.120503652039325
1739209827.8104846;-45.120503652039325
1739209827.8104887;-38.13080360867914
1739209827.810493;-38.13080360867914
1739209827.8104973;-35.57807855764607
1739209827.8105016;-45.120503652039325
1739209827.8105059;-38.13080360867914
1739209827.8105102;-38.13080360867914
1739209827.8105145;-45.120503652039325
1739209827.8105185;-32.816014438256545
1739209827.8105228;-38.13080360867914
1739209827.810527;-38.13080360867914
1739209827.8105314;-38.13080360867914
1739209827.8105357;-33.981070128970906
1739209827.81054;-45.120503652039325
1739209827.8105443;-45.120503652039325
1739209827.8105483;-45.120503652039325
1739209827.8105526;-35.57807855764607
1739209827.810557;-45.120503652039325
1739209827.8105612;-45.120503652039325
1739209827.8105655;-38.13080360867914
1739209827.8105698;-45.120503652039325
1739209827.810574;-45.120503652039325
1739209827.8105783;-45.120503652039325
1739209827.8105824;-33.981070128970906
1739209827.8105867;-33.981070128970956
1739209827.810591;-45.120503652039325
1739209827.8105953;-45.120503652039325
1739209827.8105996;-38.13080360867914
1739209827.8106039;-45.120503652039325
1739209827.8106081;-38.13080360867914
1739209827.8106122;-33.981070128970906
1739209827.8106165;-45.120503652039325
1739209827.8106208;-27.8777449560314
1739209827.810625;-38.13080360867914
1739209827.8106294;-45.120503652039325
1739209827.8106337;-38.13080360867914
1739209827.810638;-35.57807855764607
1739209827.810642;-38.13080360867914
1739209827.8106463;-45.120503652039325
1739209827.8106506;-38.13080360867914
1739209827.8106549;-45.120503652039325
1739209827.8106592;-45.120503652039325
1739209827.8106635;-45.120503652039325
1739209827.8106678;-45.120503652039325
1739209827.810672;-45.120503652039325
1739209827.810676;-45.120503652039325
1739209827.8106804;-38.13080360867914
1739209827.8106847;-38.13080360867914
1739209827.810689;-45.120503652039325
1739209827.8106933;-45.120503652039325
1739209827.8106976;-45.120503652039325
1739209827.8107018;-45.120503652039325
1739209827.810706;-45.120503652039325
1739209827.8107102;-45.120503652039325
1739209827.8107145;-45.120503652039325
1739209827.8107188;-45.120503652039325
1739209827.810723;-28.21854285175415
1739209827.8107274;-32.816014438256545
1739209827.8107316;-45.120503652039325
1739209827.8107357;-38.13080360867914
1739209827.81074;-35.57807855764607
1739209827.8107443;-38.13080360867914
1739209827.8107486;-45.120503652039325
1739209827.8107529;-38.13080360867914
1739209827.8107572;-45.120503652039325
1739209827.8107615;-45.120503652039325
1739209827.8107657;-33.981070128970906
1739209827.8107698;-45.120503652039325
1739209827.810774;-38.13080360867914
1739209827.8107784;-38.13080360867914
1739209827.8107827;-38.13080360867914
1739209827.810787;-45.120503652039325
1739209827.8107913;-45.120503652039325
1739209827.8107955;-45.120503652039325
1739209827.8107996;-45.120503652039325
1739209827.810804;-45.120503652039325
1739209827.8108082;-45.120503652039325
1739209827.8108125;-45.120503652039325
1739209827.8108168;-45.120503652039325
1739209827.810821;-45.120503652039325
1739209827.8108253;-38.13080360867914
1739209827.8108294;-38.13080360867914
1739209827.8108337;-38.13080360867914
1739209827.810838;-38.13080360867914
1739209827.8108423;-35.57807855764607
1739209827.8108466;-38.13080360867914
1739209827.8108509;-45.120503652039325
1739209827.8108552;-33.981070128970906
1739209827.8108592;-45.120503652039325
1739209827.8108635;-45.120503652039325
1739209827.8108678;-32.816014438256545
1739209827.810872;-33.981070128970906
1739209827.8108764;-45.120503652039325
1739209827.8108807;-38.13080360867914
1739209827.810885;-38.13080360867914
1739209827.8108892;-38.13080360867914
1739209827.8108933;-45.120503652039325
1739209827.8108976;-38.13080360867914
1739209827.8109019;-32.816014438256545
1739209827.8109062;-33.981070128970906
1739209827.8109105;-45.120503652039325
1739209827.8109148;-33.981070128970906
1739209827.810919;-38.13080360867914
1739209827.810923;-45.120503652039325
1739209827.8109274;-45.120503652039325
1739209827.8109317;-45.120503652039325
1739209827.810936;-32.816014438256545
1739209827.8109403;-38.13080360867914
1739209827.8109446;-45.120503652039325
1739209827.8109488;-45.120503652039325
1739209827.810953;-38.13080360867914
1739209827.8109572;-45.120503652039325
1739209827.8109615;-45.120503652039325
1739209827.8109658;-35.57807855764607
1739209827.81097;-35.57807855764607
1739209827.8109744;-38.13080360867914
1739209827.8109787;-45.120503652039325
1739209827.810983;-38.13080360867914
1739209827.810987;-45.120503652039325
1739209827.8109913;-38.13080360867914
1739209827.8109956;-38.13080360867914
1739209827.8109999;-45.120503652039325
1739209827.8110042;-45.120503652039325
1739209827.8110085;-45.120503652039325
1739209827.8110127;-45.120503652039325
1739209827.8110168;-38.13080360867914
1739209827.811021;-38.13080360867914
1739209827.8110254;-38.13080360867914
1739209827.8110297;-38.13080360867914
1739209827.811034;-38.13080360867914
1739209827.8110383;-38.13080360867914
1739209827.8110425;-38.13080360867914
1739209827.8110466;-45.120503652039325
1739209827.811051;-45.120503652039325
1739209827.8110552;-45.120503652039325
1739209827.8110595;-45.120503652039325
1739209827.8110638;-38.13080360867914
1739209827.811068;-33.981070128970906
1739209827.8110723;-38.13080360867914
1739209827.8110766;-38.13080360867914
1739209827.8110807;-45.120503652039325
1739209827.811085;-35.57807855764607
1739209827.8110893;-38.13080360867914
1739209827.8110936;-38.13080360867914
1739209827.8110979;-45.120503652039325
1739209827.8111022;-45.120503652039325
1739209827.8111064;-38.13080360867914
1739209827.8111105;-35.57807855764607
1739209827.8111148;-38.13080360867914
1739209827.811119;-38.13080360867914
1739209827.8111234;-45.120503652039325
1739209827.8111277;-45.120503652039325
1739209827.811132;-45.120503652039325
1739209827.8111362;-45.120503652039325
1739209827.8111403;-45.120503652039325
1739209827.8111446;-38.13080360867914
1739209827.811149;-38.13080360867914
1739209827.8111532;-38.13080360867914
1739209827.8111575;-38.13080360867914
1739209827.8111618;-45.120503652039325
1739209827.811166;-45.120503652039325
1739209827.8111703;-38.13080360867914
1739209827.8111744;-33.981070128970906
1739209827.8111787;-45.120503652039325
1739209827.811183;-45.120503652039325
1739209827.8111873;-38.13080360867914
1739209827.8111916;-32.816014438256545
1739209827.8111959;-32.816014438256545
1739209827.8112001;-38.13080360867914
1739209827.8112042;-45.120503652039325
1739209827.8112085;-35.57807855764607
1739209827.8112128;-31.141103565318915
1739209827.811217;-45.120503652039325
1739209827.8112214;-45.120503652039325
1739209827.8112257;-38.13080360867914
1739209827.81123;-38.13080360867914
1739209827.811234;-45.120503652039325
1739209827.8112383;-33.981070128970906
1739209827.8112426;-31.141103565318915
1739209827.8112469;-45.120503652039325
1739209827.8112512;-45.120503652039325
1739209827.8112555;-38.13080360867914
1739209827.8112597;-38.13080360867914
1739209827.811264;-38.13080360867914
1739209827.811268;-45.120503652039325
1739209827.8112724;-45.120503652039325
1739209827.8112767;-45.120503652039325
1739209827.811281;-38.13080360867914
1739209827.8112853;-45.120503652039325
1739209827.8112895;-45.120503652039325
1739209827.8112938;-33.981070128970906
1739209827.811298;-38.13080360867914
1739209827.8113022;-38.13080360867914
1739209827.8113065;-45.120503652039325
1739209827.8113108;-38.13080360867914
1739209827.811315;-38.13080360867914
1739209827.8113194;-38.13080360867914
1739209827.8113236;-38.13080360867914
1739209827.8113277;-45.120503652039325
1739209827.811332;-45.120503652039325
1739209827.8113363;-45.120503652039325
1739209827.8113406;-38.13080360867914
1739209827.8113449;-28.58837851428586
1739209827.8113492;-38.13080360867914
1739209827.8113534;-35.57807855764607
1739209827.8113575;-38.13080360867914
1739209827.8113618;-45.120503652039325
1739209827.811366;-45.120503652039325
1739209827.8113704;-45.120503652039325
1739209827.8113747;-45.120503652039325
1739209827.811379;-45.120503652039325
1739209827.8113832;-38.13080360867914
1739209827.8113875;-35.57807855764607
1739209827.8113916;-38.13080360867914
1739209827.811396;-38.13080360867914
1739209827.8114002;-35.57807855764607
1739209827.8114045;-38.13080360867914
1739209827.8114088;-45.120503652039325
1739209827.811413;-45.120503652039325
1739209827.8114173;-38.13080360867914
1739209827.8114214;-45.120503652039325
1739209827.8114257;-45.120503652039325
1739209827.81143;-45.120503652039325
1739209827.8114343;-38.13080360867914
1739209827.8114386;-45.120503652039325
1739209827.8114429;-45.120503652039325
1739209827.8114471;-35.57807855764607
1739209827.8114512;-38.13080360867914
1739209827.8114555;-45.120503652039325
1739209827.8114598;-38.13080360867914
1739209827.811464;-38.13080360867914
1739209827.8114684;-45.120503652039325
1739209827.8114727;-38.13080360867914
1739209827.811477;-38.13080360867914
1739209827.8114812;-45.120503652039325
1739209827.8114853;-38.13080360867914
1739209827.8114896;-38.13080360867914
1739209827.8114939;-45.120503652039325
1739209827.8114982;-38.13080360867914
1739209827.8115025;-32.816014438256545
1739209827.8115067;-33.981070128970906
1739209827.811511;-33.981070128970906
1739209827.811515;-45.120503652039325
1739209827.8115194;-38.13080360867914
1739209827.8115237;-35.57807855764607
1739209827.811528;-38.13080360867914
1739209827.8115323;-45.120503652039325
1739209827.8115366;-38.13080360867914
1739209827.8115408;-38.13080360867914
1739209827.811545;-38.13080360867914
1739209827.8115492;-38.13080360867914
1739209827.8115535;-45.120503652039325
1739209827.8115578;-38.13080360867914
1739209827.811562;-38.13080360867914
1739209827.8115664;-35.57807855764607
1739209827.8115706;-38.13080360867914
1739209827.811575;-35.57807855764607
1739209827.811579;-45.120503652039325
1739209827.8115833;-38.13080360867914
1739209827.8115876;-33.981070128970906
1739209827.8115919;-38.13080360867914
1739209827.8115962;-35.57807855764607
1739209827.8116004;-38.13080360867914
1739209827.8116047;-33.981070128970906
1739209827.8116088;-45.120503652039325
1739209827.811613;-45.120503652039325
1739209827.8116174;-38.13080360867914
1739209827.8116217;-45.120503652039325
1739209827.811626;-45.120503652039325
1739209827.8116302;-35.57807855764607
1739209827.8116345;-35.57807855764607
1739209827.8116386;-45.120503652039325
1739209827.811643;-45.120503652039325
1739209827.8116472;-38.13080360867914
1739209827.8116515;-35.57807855764607
1739209827.8116558;-31.141103565318915
1739209827.81166;-45.120503652039325
1739209827.8116643;-45.120503652039325
1739209827.8116686;-45.120503652039325
1739209827.8116727;-38.13080360867914
1739209827.811677;-45.120503652039325
1739209827.8116813;-38.13080360867914
1739209827.8116856;-35.57807855764607
1739209827.8116899;-45.120503652039325
1739209827.8116941;-35.57807855764607
1739209827.8116984;-45.120503652039325
1739209827.8117025;-45.120503652039325
1739209827.8117068;-38.13080360867914
1739209827.811711;-45.120503652039325
1739209827.8117154;-45.120503652039325
1739209827.8117197;-45.120503652039325
1739209827.811724;-38.13080360867914
1739209827.8117282;-38.13080360867914
1739209827.8117323;-38.13080360867914
1739209827.8117366;-45.120503652039325
1739209827.8117409;-38.13080360867914
1739209827.8117452;-45.120503652039325
1739209827.8117495;-45.120503652039325
1739209827.8117537;-38.13080360867914
1739209827.811758;-38.13080360867914
1739209827.8117623;-38.13080360867914
1739209827.8117664;-38.13080360867914
1739209827.8117707;-45.120503652039325
1739209827.811775;-45.120503652039325
1739209827.8117793;-35.57807855764607
1739209827.8117836;-38.13080360867914
1739209827.8117878;-45.120503652039325
1739209827.8117921;-33.981070128970906
1739209827.8117962;-45.120503652039325
1739209827.8118005;-38.13080360867914
1739209827.8118048;-38.13080360867914
1739209827.811809;-38.13080360867914
1739209827.8118134;-38.13080360867914
1739209827.8118176;-38.13080360867914
1739209827.811822;-45.120503652039325
1739209827.811826;-30.49652367304973
1739209827.8118303;-38.13080360867914
1739209827.8118346;-38.13080360867914
1739209827.8118389;-38.13080360867914
1739209827.8118432;-45.120503652039325
1739209827.8118474;-45.120503652039325
1739209827.8118517;-38.13080360867914
1739209827.811856;-35.57807855764607
1739209827.81186;-28.992665084841942
1739209827.8118644;-38.13080360867914
1739209827.8118687;-45.120503652039325
1739209827.811873;-38.13080360867914
1739209827.8118773;-45.120503652039325
1739209827.8118815;-45.120503652039325
1739209827.8118858;-38.13080360867914
1739209827.81189;-38.13080360867914
1739209827.8118942;-32.816014438256545
1739209827.8118985;-38.13080360867914
1739209827.8119028;-38.13080360867914
1739209827.811907;-35.57807855764607
1739209827.8119113;-33.981070128970906
1739209827.8119156;-45.120503652039325
1739209827.8119197;-38.13080360867914
1739209827.811924;-35.57807855764607
1739209827.8119283;-33.981070128970906
1739209827.8119326;-45.120503652039325
1739209827.8119369;-38.13080360867914
1739209827.8119411;-38.13080360867914
1739209827.8119454;-38.13080360867914
1739209827.8119495;-38.13080360867914
1739209827.8119538;-38.13080360867914
1739209827.811958;-35.57807855764607
1739209827.8119624;-32.816014438256545
1739209827.8119667;-38.13080360867914
1739209827.811971;-45.120503652039325
1739209827.8119752;-38.13080360867914
1739209827.8119795;-35.57807855764607
1739209827.8119836;-38.13080360867914
1739209827.8119879;-45.120503652039325
1739209827.8119922;-33.981070128970906
1739209827.8119965;-38.13080360867914
1739209827.8120008;-35.57807855764607
1739209827.812005;-35.57807855764607
1739209827.8120093;-45.120503652039325
1739209827.8120134;-45.120503652039325
1739209827.8120177;-45.120503652039325
1739209827.812022;-45.120503652039325
1739209827.8120263;-33.981070128970906
1739209827.8120306;-33.981070128970906
1739209827.8120348;-31.141103565318915
1739209827.8120391;-45.120503652039325
1739209827.8120432;-45.120503652039325
1739209827.8120475;-38.13080360867914
1739209827.8120518;-38.13080360867914
1739209827.812056;-38.13080360867914
1739209827.8120604;-38.13080360867914
1739209827.8120646;-38.13080360867914
1739209827.812069;-45.120503652039325
1739209827.8120732;-45.120503652039325
1739209827.8120773;-45.120503652039325
1739209827.8120816;-45.120503652039325
1739209827.8120859;-38.13080360867914
1739209827.8120902;-45.120503652039325
1739209827.8120944;-38.13080360867914
1739209827.8120987;-45.120503652039325
1739209827.812103;-38.13080360867914
1739209827.812107;-35.57807855764607
1739209827.8121114;-45.120503652039325
1739209827.8121157;-45.120503652039325
1739209827.81212;-38.13080360867914
1739209827.8121243;-38.13080360867914
1739209827.8121285;-38.13080360867914
1739209827.8121328;-38.13080360867914
1739209827.812137;-33.981070128970906
1739209827.8121412;-45.120503652039325
1739209827.8121455;-45.120503652039325
1739209827.8121498;-38.13080360867914
1739209827.812154;-38.13080360867914
1739209827.8121583;-45.120503652039325
1739209827.8121626;-45.120503652039325
1739209827.812167;-45.120503652039325
1739209827.812171;-38.13080360867914
1739209827.8121753;-38.13080360867914
1739209827.8121796;-38.13080360867914
1739209827.8121839;-38.13080360867914
1739209827.8121881;-38.13080360867914
1739209827.8121924;-35.57807855764607
1739209827.8121967;-38.13080360867914
1739209827.8122008;-33.981070128970906
1739209827.812205;-38.13080360867914
1739209827.8122094;-45.120503652039325
1739209827.8122137;-45.120503652039325
1739209827.812218;-38.13080360867914
1739209827.8122222;-38.13080360867914
1739209827.8122265;-45.120503652039325
1739209827.8122306;-35.57807855764607
1739209827.8122349;-35.57807855764607
1739209827.8122392;-45.120503652039325
1739209827.8122435;-45.120503652039325
1739209827.8122478;-45.120503652039325
1739209827.812252;-45.120503652039325
1739209827.8122563;-38.13080360867914
1739209827.8122606;-38.13080360867914
1739209827.8122647;-35.57807855764607
1739209827.812269;-38.13080360867914
1739209827.8122733;-45.120503652039325
1739209827.8122776;-38.13080360867914
1739209827.8122818;-38.13080360867914
1739209827.8122861;-45.120503652039325
1739209827.8122904;-45.120503652039325
1739209827.8122945;-45.120503652039325
1739209827.8122988;-35.57807855764607
1739209827.812303;-35.57807855764607
1739209827.8123074;-45.120503652039325
1739209827.8123116;-38.13080360867914
1739209827.812316;-35.57807855764607
1739209827.8123202;-38.13080360867914
1739209827.8123243;-45.120503652039325
1739209827.8123286;-38.13080360867914
1739209827.8123329;-35.57807855764607
1739209827.8123372;-38.13080360867914
1739209827.8123415;-33.981070128970906
1739209827.8123457;-31.141103565318915
1739209827.81235;-38.13080360867914
1739209827.8123543;-45.120503652039325
1739209827.8123584;-45.120503652039325
1739209827.8123627;-33.981070128970906
1739209827.812367;-33.981070128970906
1739209827.8123713;-45.120503652039325
1739209827.8123755;-35.57807855764607
1739209827.8123798;-38.13080360867914
1739209827.8123841;-45.120503652039325
1739209827.8123882;-45.120503652039325
1739209827.8123925;-35.57807855764607
1739209827.8123968;-38.13080360867914
1739209827.812401;-45.120503652039325
1739209827.8124053;-38.13080360867914
1739209827.8124096;-38.13080360867914
1739209827.812414;-31.141103565318915
1739209827.812418;-35.57807855764607
1739209827.8124223;-38.13080360867914
1739209827.8124266;-45.120503652039325
1739209827.8124309;-38.13080360867914
1739209827.8124352;-38.13080360867914
1739209827.8124394;-38.13080360867914
1739209827.8124437;-38.13080360867914
1739209827.812448;-38.13080360867914
1739209827.812452;-38.13080360867914
1739209827.8124564;-45.120503652039325
1739209827.8124607;-45.120503652039325
1739209827.812465;-38.13080360867914
1739209827.8124692;-35.57807855764607
1739209827.8124735;-38.13080360867914
1739209827.8124778;-45.120503652039325
1739209827.8124819;-33.981070128970906
1739209827.8124862;-38.13080360867914
1739209827.8124905;-38.13080360867914
1739209827.8124948;-38.13080360867914
1739209827.812499;-33.981070128970906
1739209827.8125033;-45.120503652039325
1739209827.8125076;-38.13080360867914
1739209827.8125117;-31.141103565318893
1739209827.812516;-31.141103565318915
1739209827.8125203;-45.120503652039325
1739209827.8125246;-38.13080360867914
1739209827.8125288;-45.120503652039325
1739209827.8125331;-45.120503652039325
1739209827.8125374;-45.120503652039325
1739209827.8125415;-45.120503652039325
1739209827.8125458;-45.120503652039325
1739209827.81255;-32.816014438256545
1739209827.8125544;-45.120503652039325
1739209827.8125587;-45.120503652039325
1739209827.812563;-38.13080360867914
1739209827.8125672;-38.13080360867914
1739209827.8125715;-45.120503652039325
1739209827.8125756;-45.120503652039325
1739209827.8125799;-45.120503652039325
1739209827.8125842;-31.141103565318915
1739209827.8125885;-38.13080360867914
1739209827.8125927;-38.13080360867914
1739209827.812597;-38.13080360867914
1739209827.8126013;-38.13080360867914
1739209827.8126054;-35.57807855764607
1739209827.8126097;-38.13080360867914
1739209827.812614;-45.120503652039325
1739209827.8126183;-38.13080360867914
1739209827.8126225;-35.57807855764607
1739209827.8126268;-38.13080360867914
1739209827.8126311;-45.120503652039325
1739209827.8126352;-38.13080360867914
1739209827.8126395;-38.13080360867914
1739209827.8126438;-45.120503652039325
1739209827.812648;-45.120503652039325
1739209827.8126523;-30.49652367304973
1739209827.8126566;-33.981070128970906
1739209827.812661;-45.120503652039325
1739209827.8126652;-35.57807855764607
1739209827.8126693;-35.57807855764607
1739209827.8126736;-45.120503652039325
1739209827.8126779;-45.120503652039325
1739209827.8126822;-33.981070128970906
1739209827.8126864;-30.49652367304973
1739209827.8126907;-33.981070128970906
1739209827.812695;-38.13080360867914
1739209827.812699;-45.120503652039325
1739209827.8127034;-38.13080360867914
1739209827.8127077;-45.120503652039325
1739209827.812712;-33.981070128970906
1739209827.8127162;-45.120503652039325
1739209827.8127205;-31.141103565318915
1739209827.8127248;-31.141103565318915
1739209827.812729;-45.120503652039325
1739209827.8127332;-38.13080360867914
1739209827.8127375;-45.120503652039325
1739209827.8127418;-45.120503652039325
1739209827.812746;-38.13080360867914
1739209827.8127503;-38.13080360867914
1739209827.8127546;-38.13080360867914
1739209827.812759;-38.13080360867914
1739209827.812763;-38.13080360867914
1739209827.8127673;-45.120503652039325
1739209827.8127716;-45.120503652039325
1739209827.8127759;-45.120503652039325
1739209827.8127801;-38.13080360867914
1739209827.8127844;-45.120503652039325
1739209827.8127887;-45.120503652039325
1739209827.8127928;-45.120503652039325
1739209827.812797;-38.13080360867914
1739209827.8128014;-38.13080360867914
1739209827.8128057;-38.13080360867914
1739209827.81281;-38.13080360867914
1739209827.8128142;-33.981070128970906
1739209827.8128185;-38.13080360867914
1739209827.8128226;-35.57807855764607
1739209827.8128269;-38.13080360867914
1739209827.8128312;-45.120503652039325
1739209827.8128355;-35.57807855764607
1739209827.8128397;-38.13080360867914
1739209827.812844;-38.13080360867914
1739209827.8128483;-45.120503652039325
1739209827.8128526;-38.13080360867914
1739209827.8128567;-45.120503652039325
1739209827.812861;-38.13080360867914
1739209827.8128653;-38.13080360867914
1739209827.8128695;-45.120503652039325
1739209827.8128738;-38.13080360867914
1739209827.8128781;-32.816014438256545
1739209827.8128824;-32.816014438256545
1739209827.8128865;-45.120503652039325
1739209827.8128908;-38.13080360867914
1739209827.812895;-33.981070128970906
1739209827.8128994;-45.120503652039325
1739209827.8129036;-45.120503652039325
1739209827.812908;-45.120503652039325
1739209827.8129122;-45.120503652039325
1739209827.8129163;-45.120503652039325
