CAN Message; 0x1b8:0100ff0a128404b4
1739209710.0443037;-35.57807855764607
1739209710.044305;-32.816014438256545
1739209710.0443065;-45.120503652039325
1739209710.044308;-45.120503652039325
1739209710.0443094;-35.57807855764607
1739209710.0443108;-38.13080360867914
1739209710.0443125;-45.120503652039325
1739209710.044314;-45.120503652039325
1739209710.0443153;-38.13080360867914
1739209710.0443168;-45.120503652039325
1739209710.0443182;-45.120503652039325
1739209710.0443196;-31.141103565318915
1739209710.0443213;-35.57807855764607
1739209710.0443227;-38.13080360867914
1739209710.0443242;-38.13080360867914
1739209710.0443256;-35.57807855764607
1739209710.044327;-33.981070128970906
1739209710.0443287;-45.120503652039325
1739209710.0443301;-45.120503652039325
1739209710.0443316;-45.120503652039325
1739209710.044333;-45.120503652039325
1739209710.0443344;-45.120503652039325
1739209710.0443358;-38.13080360867914
1739209710.0443375;-38.13080360867914
1739209710.044339;-38.13080360867914
1739209710.0443404;-45.120503652039325
1739209710.0443418;-35.57807855764607
1739209710.0443432;-38.13080360867914
1739209710.0443447;-45.120503652039325
1739209710.0443463;-35.57807855764607
1739209710.0443478;-38.13080360867914
1739209710.0443492;-45.120503652039325
1739209710.0443506;-45.120503652039325
1739209710.044352;-45.120503652039325
1739209710.0443535;-35.57807855764607
1739209710.0443552;-45.120503652039325
1739209710.0443566;-45.120503652039325
1739209710.044358;-38.13080360867914
1739209710.0443594;-35.57807855764607
1739209710.0443609;-31.141103565318915
1739209710.0443625;-35.57807855764607
1739209710.044364;-45.120503652039325
1739209710.0443654;-45.120503652039325
1739209710.0443668;-45.120503652039325
1739209710.0443683;-38.13080360867914
1739209710.0443697;-38.13080360867914
1739209710.0443714;-45.120503652039325
1739209710.0443728;-38.13080360867914
1739209710.0443742;-38.13080360867914
1739209710.0443757;-38.13080360867914
1739209710.044377;-45.120503652039325
1739209710.0443785;-38.13080360867914
1739209710.0443802;-28.58837851428586
1739209710.0443816;-33.981070128970906
1739209710.044383;-45.120503652039325
1739209710.0443845;-45.120503652039325
1739209710.044386;-32.816014438256545
1739209710.0443876;-38.13080360867914
1739209710.044389;-38.13080360867914
1739209710.0443904;-45.120503652039325
1739209710.0443919;-45.120503652039325
1739209710.0443933;-45.120503652039325
1739209710.0443947;-45.120503652039325
1739209710.0443964;-45.120503652039325
1739209710.0443978;-38.13080360867914
1739209710.0443993;-35.57807855764607
1739209710.0444007;-45.120503652039325
1739209710.0444021;-45.120503652039325
1739209710.0444036;-38.13080360867914
1739209710.0444052;-45.120503652039325
1739209710.0444067;-45.120503652039325
1739209710.044408;-38.13080360867914
1739209710.0444095;-38.13080360867914
1739209710.044411;-45.120503652039325
1739209710.0444124;-38.13080360867914
1739209710.044414;-45.120503652039325
1739209710.0444155;-33.981070128970906
1739209710.044417;-38.13080360867914
1739209710.0444183;-38.13080360867914
1739209710.0444198;-38.13080360867914
1739209710.0444214;-38.13080360867914
1739209710.0444229;-38.13080360867914
1739209710.0444243;-38.13080360867914
1739209710.0444257;-45.120503652039325
1739209710.0444272;-38.13080360867914
1739209710.0444286;-45.120503652039325
1739209710.0444303;-35.57807855764607
1739209710.0444317;-35.57807855764607
1739209710.044433;-45.120503652039325
1739209710.0444345;-45.120503652039325
1739209710.044436;-38.13080360867914
1739209710.0444374;-38.13080360867914
1739209710.044439;-28.58837851428586
1739209710.0444405;-38.13080360867914
1739209710.044442;-38.13080360867914
1739209710.0444434;-38.13080360867914
1739209710.0444448;-38.13080360867914
1739209710.0444465;-38.13080360867914
1739209710.044448;-38.13080360867914
1739209710.0444493;-38.13080360867914
1739209710.0444508;-45.120503652039325
1739209710.0444522;-45.120503652039325
1739209710.0444536;-45.120503652039325
1739209710.0444553;-33.981070128970906
1739209710.0444567;-32.816014438256545
1739209710.0444582;-35.57807855764607
1739209710.0444596;-38.13080360867914
1739209710.044461;-35.57807855764607
1739209710.0444624;-45.120503652039325
1739209710.044464;-38.13080360867914
1739209710.0444655;-45.120503652039325
1739209710.044467;-45.120503652039325
1739209710.0444684;-45.120503652039325
1739209710.0444698;-45.120503652039325
1739209710.0444713;-45.120503652039325
1739209710.044473;-45.120503652039325
1739209710.0444744;-29.438486411369333
1739209710.0444758;-31.141103565318893
1739209710.0444772;-45.120503652039325
1739209710.0444787;-45.120503652039325
1739209710.0444803;-38.13080360867914
1739209710.0444818;-38.13080360867914
1739209710.0444832;-45.120503652039325
1739209710.0444846;-38.13080360867914
1739209710.044486;-35.57807855764607
1739209710.0444875;-45.120503652039325
1739209710.0444891;-45.120503652039325
1739209710.0444906;-45.120503652039325
1739209710.044492;-45.120503652039325
1739209710.0444934;-45.120503652039325
1739209710.0444949;-35.57807855764607
1739209710.0444963;-45.120503652039325
1739209710.044498;-29.438486411369333
1739209710.0444994;-32.816014438256545
1739209710.0445008;-45.120503652039325
1739209710.0445023;-45.120503652039325
1739209710.0445037;-45.120503652039325
1739209710.0445051;-38.13080360867914
1739209710.0445068;-38.13080360867914
1739209710.0445082;-38.13080360867914
1739209710.0445096;-38.13080360867914
1739209710.044511;-38.13080360867914
1739209710.0445125;-45.120503652039325
1739209710.0445142;-45.120503652039325
1739209710.0445156;-35.57807855764607
1739209710.044517;-35.57807855764607
1739209710.0445185;-45.120503652039325
1739209710.04452;-45.120503652039325
1739209710.0445213;-45.120503652039325
1739209710.044523;-45.120503652039325
1739209710.0445244;-38.13080360867914
1739209710.0445259;-45.120503652039325
1739209710.0445273;-45.120503652039325
1739209710.0445287;-45.120503652039325
1739209710.0445302;-32.816014438256545
1739209710.0445318;-38.13080360867914
1739209710.0445333;-32.816014438256545
1739209710.0445347;-35.57807855764607
1739209710.044536;-38.13080360867914
1739209710.0445375;-45.120503652039325
1739209710.0445392;-35.57807855764607
1739209710.0445406;-38.13080360867914
1739209710.044542;-38.13080360867914
1739209710.0445435;-35.57807855764607
1739209710.044545;-45.120503652039325
1739209710.0445464;-45.120503652039325
1739209710.044548;-45.120503652039325
1739209710.0445495;-45.120503652039325
1739209710.044551;-45.120503652039325
1739209710.0445523;-33.981070128970906
1739209710.0445538;-38.13080360867914
1739209710.0445552;-38.13080360867914
1739209710.0445569;-38.13080360867914
1739209710.0445583;-33.981070128970906
1739209710.0445597;-45.120503652039325
1739209710.0445611;-45.120503652039325
1739209710.0445626;-33.981070128970906
1739209710.044564;-45.120503652039325
1739209710.0445657;-45.120503652039325
1739209710.044567;-45.120503652039325
1739209710.0445685;-45.120503652039325
1739209710.04457;-38.13080360867914
1739209710.0445714;-45.120503652039325
1739209710.044573;-45.120503652039325
1739209710.0445745;-38.13080360867914
1739209710.044576;-38.13080360867914
1739209710.0445774;-45.120503652039325
1739209710.0445788;-38.13080360867914
1739209710.0445802;-33.981070128970906
1739209710.044582;-33.981070128970906
1739209710.0445833;-38.13080360867914
1739209710.0445848;-38.13080360867914
1739209710.0445862;-38.13080360867914
1739209710.0445876;-45.120503652039325
1739209710.044589;-33.981070128970906
1739209710.0445907;-38.13080360867914
1739209710.0445921;-45.120503652039325
1739209710.0445936;-31.141103565318915
1739209710.044595;-33.981070128970906
1739209710.0445964;-45.120503652039325
1739209710.044598;-45.120503652039325
1739209710.0445995;-38.13080360867914
1739209710.044601;-38.13080360867914
1739209710.0446024;-45.120503652039325
1739209710.0446038;-45.120503652039325
1739209710.0446053;-38.13080360867914
1739209710.044607;-35.57807855764607
1739209710.0446084;-33.981070128970906
1739209710.0446098;-38.13080360867914
1739209710.0446112;-38.13080360867914
1739209710.0446126;-45.120503652039325
1739209710.044614;-45.120503652039325
1739209710.0446157;-38.13080360867914
1739209710.0446172;-45.120503652039325
1739209710.0446186;-38.13080360867914
1739209710.04462;-35.57807855764607
1739209710.0446215;-45.120503652039325
1739209710.044623;-38.13080360867914
1739209710.0446246;-45.120503652039325
1739209710.044626;-45.120503652039325
1739209710.0446274;-38.13080360867914
1739209710.0446289;-31.141103565318915
1739209710.0446303;-33.981070128970906
1739209710.044632;-38.13080360867914
1739209710.0446334;-38.13080360867914
1739209710.0446348;-38.13080360867914
1739209710.0446362;-45.120503652039325
1739209710.0446377;-38.13080360867914
1739209710.044639;-33.981070128970906
1739209710.0446408;-33.981070128970906
1739209710.0446422;-35.57807855764607
1739209710.0446436;-45.120503652039325
1739209710.044645;-38.13080360867914
1739209710.0446465;-38.13080360867914
1739209710.044648;-38.13080360867914
1739209710.0446496;-33.981070128970906
1739209710.044651;-38.13080360867914
1739209710.0446525;-33.981070128970906
1739209710.044654;-31.141103565318915
1739209710.0446553;-45.120503652039325
1739209710.044657;-45.120503652039325
1739209710.0446584;-38.13080360867914
1739209710.0446599;-45.120503652039325
1739209710.0446613;-38.13080360867914
1739209710.0446627;-38.13080360867914
1739209710.0446641;-38.13080360867914
1739209710.0446658;-38.13080360867914
1739209710.0446672;-38.13080360867914
1739209710.0446687;-38.13080360867914
1739209710.04467;-33.981070128970906
1739209710.0446715;-45.120503652039325
1739209710.044673;-45.120503652039325
1739209710.0446746;-35.57807855764607
1739209710.044676;-45.120503652039325
1739209710.0446775;-38.13080360867914
1739209710.044679;-38.13080360867914
1739209710.0446804;-45.120503652039325
1739209710.0446818;-45.120503652039325
1739209710.0446835;-38.13080360867914
1739209710.044685;-33.981070128970906
1739209710.0446863;-45.120503652039325
1739209710.0446877;-38.13080360867914
1739209710.0446892;-31.141103565318915
1739209710.0446908;-45.120503652039325
1739209710.0446923;-45.120503652039325
1739209710.0446937;-35.57807855764607
1739209710.0446951;-38.13080360867914
1739209710.0446966;-45.120503652039325
1739209710.044698;-45.120503652039325
1739209710.0446997;-38.13080360867914
1739209710.044701;-38.13080360867914
1739209710.0447025;-45.120503652039325
1739209710.044704;-45.120503652039325
1739209710.0447054;-45.120503652039325
1739209710.0447068;-38.13080360867914
1739209710.0447085;-38.13080360867914
1739209710.04471;-45.120503652039325
1739209710.0447114;-38.13080360867914
1739209710.0447128;-25.62660358559016
1739209710.0447142;-35.57807855764607
1739209710.0447156;-45.120503652039325
1739209710.0447173;-38.13080360867914
1739209710.0447187;-38.13080360867914
1739209710.0447202;-38.13080360867914
1739209710.0447216;-38.13080360867914
1739209710.044723;-45.120503652039325
1739209710.0447247;-33.981070128970956
1739209710.0447261;-45.120503652039325
1739209710.0447276;-45.120503652039325
1739209710.044729;-45.120503652039325
1739209710.0447304;-38.13080360867914
1739209710.0447319;-38.13080360867914
1739209710.0447335;-45.120503652039325
1739209710.044735;-38.13080360867914
1739209710.0447364;-38.13080360867914
1739209710.0447378;-38.13080360867914
1739209710.0447392;-38.13080360867914
1739209710.0447407;-38.13080360867914
1739209710.0447423;-45.120503652039325
1739209710.0447438;-38.13080360867914
1739209710.0447452;-38.13080360867914
1739209710.0447466;-38.13080360867914
1739209710.044748;-45.120503652039325
1739209710.0447497;-38.13080360867914
1739209710.0447512;-35.57807855764607
1739209710.0447526;-38.13080360867914
1739209710.044754;-38.13080360867914
1739209710.0447555;-45.120503652039325
1739209710.044757;-45.120503652039325
1739209710.0447586;-45.120503652039325
1739209710.04476;-45.120503652039325
1739209710.0447614;-45.120503652039325
1739209710.0447628;-32.816014438256545
1739209710.0447643;-38.13080360867914
1739209710.0447657;-45.120503652039325
1739209710.0447674;-31.141103565318893
1739209710.0447688;-45.120503652039325
1739209710.0447702;-38.13080360867914
1739209710.0447717;-32.816014438256545
1739209710.044773;-38.13080360867914
1739209710.0447745;-35.57807855764607
1739209710.0447762;-38.13080360867914
1739209710.0447776;-45.120503652039325
1739209710.044779;-38.13080360867914
1739209710.0447805;-38.13080360867914
1739209710.044782;-38.13080360867914
1739209710.0447836;-45.120503652039325
1739209710.044785;-38.13080360867914
1739209710.0447865;-35.57807855764607
1739209710.044788;-45.120503652039325
1739209710.0447893;-35.57807855764607
1739209710.0447907;-38.13080360867914
1739209710.0447924;-45.120503652039325
1739209710.0447938;-45.120503652039325
1739209710.0447953;-38.13080360867914
1739209710.0447967;-38.13080360867914
1739209710.0447981;-45.120503652039325
1739209710.0447996;-38.13080360867914
1739209710.0448012;-45.120503652039325
1739209710.0448027;-38.13080360867914
1739209710.044804;-45.120503652039325
1739209710.0448055;-38.13080360867914
1739209710.044807;-38.13080360867914
1739209710.0448086;-45.120503652039325
1739209710.04481;-45.120503652039325
1739209710.0448115;-45.120503652039325
1739209710.044813;-38.13080360867914
1739209710.0448143;-38.13080360867914
1739209710.0448158;-45.120503652039325
1739209710.0448174;-38.13080360867914
1739209710.0448189;-45.120503652039325
1739209710.0448203;-31.141103565318915
1739209710.0448217;-45.120503652039325
1739209710.0448232;-45.120503652039325
1739209710.0448246;-45.120503652039325
1739209710.0448263;-33.981070128970906
1739209710.0448277;-45.120503652039325
1739209710.0448291;-45.120503652039325
1739209710.0448306;-45.120503652039325
1739209710.044832;-45.120503652039325
1739209710.0448334;-35.57807855764607
1739209710.044835;-35.57807855764607
1739209710.0448365;-45.120503652039325
1739209710.044838;-38.13080360867914
1739209710.0448394;-38.13080360867914
1739209710.0448408;-45.120503652039325
1739209710.0448425;-45.120503652039325
1739209710.044844;-38.13080360867914
1739209710.0448453;-38.13080360867914
1739209710.0448468;-38.13080360867914
1739209710.0448482;-38.13080360867914
1739209710.0448496;-45.120503652039325
1739209710.0448513;-35.57807855764607
1739209710.0448527;-38.13080360867914
1739209710.0448542;-38.13080360867914
1739209710.0448556;-28.992665084841942
1739209710.044857;-35.57807855764607
1739209710.0448585;-38.13080360867914
1739209710.0448601;-45.120503652039325
1739209710.0448616;-45.120503652039325
1739209710.044863;-38.13080360867914
1739209710.0448644;-35.57807855764607
1739209710.0448658;-45.120503652039325
1739209710.0448673;-28.218542851754165
1739209710.044869;-38.13080360867914
1739209710.0448704;-38.13080360867914
1739209710.0448718;-45.120503652039325
1739209710.0448732;-45.120503652039325
1739209710.0448747;-45.120503652039325
1739209710.0448763;-33.981070128970906
1739209710.0448778;-45.120503652039325
1739209710.0448792;-31.141103565318915
1739209710.0448806;-33.981070128970906
1739209710.044882;-45.120503652039325
1739209710.0448835;-45.120503652039325
1739209710.0448852;-38.13080360867914
1739209710.0448866;-35.57807855764607
1739209710.044888;-38.13080360867914
1739209710.0448895;-38.13080360867914
1739209710.0448909;-31.141103565318915
1739209710.0448923;-33.981070128970906
1739209710.044894;-33.981070128970906
1739209710.0448954;-45.120503652039325
1739209710.0448968;-38.13080360867914
1739209710.0448983;-45.120503652039325
1739209710.0448997;-45.120503652039325
1739209710.0449014;-38.13080360867914
1739209710.0449028;-33.981070128970906
1739209710.0449042;-38.13080360867914
1739209710.0449057;-38.13080360867914
1739209710.044907;-45.120503652039325
1739209710.0449085;-38.13080360867914
1739209710.0449102;-45.120503652039325
1739209710.0449116;-38.13080360867914
1739209710.044913;-38.13080360867914
1739209710.0449145;-38.13080360867914
1739209710.044916;-38.13080360867914
1739209710.0449173;-38.13080360867914
1739209710.044919;-38.13080360867914
1739209710.0449204;-45.120503652039325
1739209710.0449219;-45.120503652039325
1739209710.0449233;-38.13080360867914
1739209710.0449247;-45.120503652039325
1739209710.0449262;-35.57807855764607
1739209710.0449278;-38.13080360867914
1739209710.0449293;-45.120503652039325
1739209710.0449307;-45.120503652039325
1739209710.0449321;-38.13080360867914
1739209710.0449336;-38.13080360867914
1739209710.0449352;-38.13080360867914
1739209710.0449367;-45.120503652039325
1739209710.044938;-45.120503652039325
1739209710.0449395;-38.13080360867914
1739209710.044941;-35.57807855764607
1739209710.0449424;-45.120503652039325
1739209710.044944;-45.120503652039325
1739209710.0449455;-35.57807855764607
1739209710.044947;-35.57807855764607
1739209710.0449483;-38.13080360867914
1739209710.0449498;-31.141103565318915
1739209710.0449512;-27.267205301931607
1739209710.0449529;-35.57807855764607
1739209710.0449543;-45.120503652039325
1739209710.0449557;-38.13080360867914
1739209710.0449572;-33.981070128970906
1739209710.0449586;-33.981070128970906
1739209710.0449603;-45.120503652039325
1739209710.0449617;-45.120503652039325
1739209710.0449631;-35.57807855764607
1739209710.0449646;-33.981070128970906
1739209710.044966;-45.120503652039325
1739209710.0449674;-38.13080360867914
1739209710.044969;-38.13080360867914
1739209710.0449705;-45.120503652039325
1739209710.044972;-45.120503652039325
1739209710.0449734;-38.13080360867914
1739209710.0449748;-30.49652367304973
1739209710.0449762;-38.13080360867914
1739209710.044978;-45.120503652039325
1739209710.0449793;-38.13080360867914
1739209710.0449808;-45.120503652039325
1739209710.0449822;-45.120503652039325
1739209710.0449836;-38.13080360867914
1739209710.044985;-45.120503652039325
1739209710.0449867;-38.13080360867914
1739209710.0449882;-38.13080360867914
1739209710.0449896;-45.120503652039325
1739209710.044991;-38.13080360867914
1739209710.0449924;-38.13080360867914
1739209710.044994;-45.120503652039325
1739209710.0449955;-35.57807855764607
1739209710.044997;-38.13080360867914
1739209710.0449984;-45.120503652039325
1739209710.0449998;-38.13080360867914
1739209710.0450013;-45.120503652039325
1739209710.045003;-45.120503652039325
1739209710.0450044;-38.13080360867914
1739209710.0450058;-38.13080360867914
1739209710.0450072;-45.120503652039325
1739209710.0450087;-45.120503652039325
1739209710.04501;-35.57807855764607
1739209710.0450118;-38.13080360867914
1739209710.0450132;-45.120503652039325
1739209710.0450146;-38.13080360867914
1739209710.045016;-32.816014438256545
1739209710.0450175;-45.120503652039325
1739209710.0450191;-45.120503652039325
1739209710.0450206;-45.120503652039325
1739209710.045022;-45.120503652039325
1739209710.0450234;-33.981070128970906
1739209710.0450249;-38.13080360867914
1739209710.0450263;-38.13080360867914
1739209710.045028;-45.120503652039325
1739209710.0450294;-31.141103565318915
1739209710.0450308;-45.120503652039325
1739209710.0450323;-45.120503652039325
1739209710.0450337;-32.816014438256545
1739209710.0450351;-38.13080360867914
1739209710.0450368;-45.120503652039325
1739209710.0450382;-38.13080360867914
1739209710.0450397;-33.981070128970906
1739209710.045041;-45.120503652039325
1739209710.0450425;-45.120503652039325
1739209710.045044;-45.120503652039325
1739209710.0450456;-45.120503652039325
1739209710.045047;-38.13080360867914
1739209710.0450485;-45.120503652039325
1739209710.045053;-38.13080360867914
1739209710.0450573;-35.57807855764607
1739209710.0450618;-33.981070128970906
1739209710.045066;-38.13080360867914
1739209710.0450706;-38.13080360867914
1739209710.045075;-38.13080360867914
1739209710.0450795;-45.120503652039325
1739209710.045084;-38.13080360867914
1739209710.0450883;-38.13080360867914
1739209710.0450928;-45.120503652039325
1739209710.045097;-45.120503652039325
1739209710.0451016;-45.120503652039325
1739209710.045106;-38.13080360867914
1739209710.0451105;-45.120503652039325
1739209710.0451148;-38.13080360867914
1739209710.0451193;-33.981070128970906
1739209710.0451238;-45.120503652039325
1739209710.045128;-33.981070128970906
1739209710.0451326;-33.981070128970906
1739209710.045137;-45.120503652039325
1739209710.0451415;-38.13080360867914
1739209710.0451458;-45.120503652039325
1739209710.0451503;-33.981070128970906
1739209710.0451546;-45.120503652039325
1739209710.045159;-38.13080360867914
1739209710.0451636;-38.13080360867914
1739209710.045168;-38.13080360867914
1739209710.0451725;-35.57807855764607
1739209710.0451767;-45.120503652039325
1739209710.0451813;-45.120503652039325
1739209710.0451856;-38.13080360867914
1739209710.04519;-45.120503652039325
1739209710.0451946;-38.13080360867914
1739209710.045199;-32.816014438256545
1739209710.0452034;-38.13080360867914
1739209710.0452077;-45.120503652039325
1739209710.0452123;-38.13080360867914
1739209710.0452166;-33.981070128970906
1739209710.045221;-33.981070128970906
1739209710.0452256;-45.120503652039325
1739209710.04523;-38.13080360867914
1739209710.0452344;-32.816014438256545
1739209710.0452387;-31.141103565318915
1739209710.0452433;-45.120503652039325
1739209710.0452476;-38.13080360867914
1739209710.045252;-33.981070128970906
1739209710.0452564;-33.981070128970906
1739209710.045261;-38.13080360867914
1739209710.0452654;-38.13080360867914
1739209710.0452697;-45.120503652039325
1739209710.0452743;-45.120503652039325
1739209710.0452785;-38.13080360867914
1739209710.045283;-33.981070128970906
1739209710.0452874;-38.13080360867914
1739209710.045292;-33.981070128970906
1739209710.0452962;-38.13080360867914
1739209710.0453007;-33.981070128970906
1739209710.0453053;-38.13080360867914
1739209710.0453095;-45.120503652039325
1739209710.045314;-35.57807855764607
1739209710.0453184;-38.13080360867914
1739209710.045323;-45.120503652039325
1739209710.0453272;-28.992665084841942
1739209710.0453317;-38.13080360867914
1739209710.0453362;-45.120503652039325
1739209710.0453405;-45.120503652039325
1739209710.045345;-38.13080360867914
1739209710.0453494;-38.13080360867914
1739209710.045354;-38.13080360867914
1739209710.0453582;-38.13080360867914
1739209710.0453627;-32.816014438256545
1739209710.0453672;-45.120503652039325
1739209710.0453715;-38.13080360867914
1739209710.045376;-45.120503652039325
1739209710.0453804;-38.13080360867914
1739209710.045385;-45.120503652039325
1739209710.0453892;-45.120503652039325
1739209710.0453937;-38.13080360867914
1739209710.045398;-33.981070128970906
1739209710.0454025;-38.13080360867914
1739209710.045407;-45.120503652039325
1739209710.0454113;-38.13080360867914
1739209710.0454159;-38.13080360867914
1739209710.0454202;-45.120503652039325
1739209710.0454247;-45.120503652039325
1739209710.045429;-45.120503652039325
1739209710.0454335;-38.13080360867914
1739209710.0454378;-38.13080360867914
1739209710.0454423;-45.120503652039325
1739209710.0454469;-35.57807855764607
1739209710.0454512;-38.13080360867914
1739209710.0454557;-38.13080360867914
1739209710.04546;-38.13080360867914
1739209710.0454645;-45.120503652039325
1739209710.0454688;-31.141103565318915
1739209710.0454733;-33.981070128970906
1739209710.0454779;-38.13080360867914
1739209710.0454822;-45.120503652039325
1739209710.0454867;-38.13080360867914
1739209710.045491;-38.13080360867914
1739209710.0454955;-38.13080360867914
1739209710.0454998;-45.120503652039325
1739209710.0455043;-38.13080360867914
1739209710.0455089;-33.981070128970906
1739209710.0455132;-35.57807855764607
1739209710.0455177;-45.120503652039325
1739209710.045522;-45.120503652039325
1739209710.0455265;-35.57807855764607
1739209710.0455308;-38.13080360867914
1739209710.0455353;-38.13080360867914
1739209710.0455396;-33.981070128970906
1739209710.0455441;-31.141103565318915
1739209710.0455487;-45.120503652039325
1739209710.045553;-38.13080360867914
1739209710.0455575;-38.13080360867914
1739209710.0455618;-45.120503652039325
1739209710.0455663;-45.120503652039325
1739209710.0455706;-31.141103565318893
1739209710.0455751;-38.13080360867914
1739209710.0455794;-45.120503652039325
1739209710.045584;-33.981070128970906
1739209710.0455885;-33.981070128970906
1739209710.0455928;-35.57807855764607
1739209710.0455973;-33.981070128970906
1739209710.0456016;-45.120503652039325
1739209710.0456061;-45.120503652039325
1739209710.0456104;-45.120503652039325
1739209710.045615;-38.13080360867914
1739209710.0456195;-38.13080360867914
1739209710.0456238;-45.120503652039325
1739209710.0456283;-45.120503652039325
1739209710.0456326;-45.120503652039325
1739209710.0456371;-45.120503652039325
1739209710.0456414;-45.120503652039325
1739209710.045646;-38.13080360867914
1739209710.0456505;-33.981070128970906
1739209710.0456548;-38.13080360867914
1739209710.0456593;-38.13080360867914
1739209710.0456636;-38.13080360867914
1739209710.0456681;-45.120503652039325
1739209710.0456724;-45.120503652039325
1739209710.045677;-35.57807855764607
1739209710.0456812;-38.13080360867914
1739209710.0456858;-45.120503652039325
1739209710.0456903;-45.120503652039325
1739209710.0456946;-33.981070128970906
1739209710.0456991;-38.13080360867914
1739209710.0457034;-38.13080360867914
1739209710.045708;-33.981070128970906
1739209710.0457122;-45.120503652039325
1739209710.0457168;-45.120503652039325
1739209710.045721;-45.120503652039325
1739209710.0457256;-45.120503652039325
1739209710.04573;-45.120503652039325
1739209710.0457344;-38.13080360867914
1739209710.045739;-45.120503652039325
1739209710.0457432;-38.13080360867914
1739209710.0457478;-38.13080360867914
1739209710.045752;-38.13080360867914
1739209710.0457566;-45.120503652039325
1739209710.045761;-38.13080360867914
1739209710.0457654;-35.57807855764607
1739209710.04577;-38.13080360867914
1739209710.0457742;-35.57807855764607
1739209710.0457788;-38.13080360867914
1739209710.045783;-35.57807855764607
1739209710.0457876;-38.13080360867914
1739209710.045792;-38.13080360867914
1739209710.0457964;-35.57807855764607
1739209710.045801;-45.120503652039325
1739209710.0458052;-38.13080360867914
1739209710.0458097;-45.120503652039325
1739209710.045814;-38.13080360867914
1739209710.0458186;-33.981070128970906
1739209710.0458229;-45.120503652039325
1739209710.0458274;-45.120503652039325
1739209710.045832;-45.120503652039325
1739209710.0458362;-35.57807855764607
1739209710.0458407;-38.13080360867914
1739209710.045845;-38.13080360867914
1739209710.0458496;-45.120503652039325
1739209710.0458539;-45.120503652039325
1739209710.0458584;-45.120503652039325
1739209710.0458627;-38.13080360867914
1739209710.0458672;-31.141103565318915
1739209710.0458717;-45.120503652039325
1739209710.045876;-45.120503652039325
1739209710.0458806;-45.120503652039325
1739209710.0458848;-33.981070128970906
1739209710.0458894;-45.120503652039325
1739209710.0458937;-38.13080360867914
1739209710.0458982;-45.120503652039325
1739209710.0459027;-45.120503652039325
1739209710.045907;-38.13080360867914
1739209710.0459116;-38.13080360867914
1739209710.0459158;-38.13080360867914
1739209710.0459204;-45.120503652039325
1739209710.0459247;-45.120503652039325
1739209710.0459292;-45.120503652039325
1739209710.0459337;-35.57807855764607
1739209710.045938;-35.57807855764607
1739209710.0459425;-45.120503652039325
1739209710.0459468;-38.13080360867914
1739209710.0459514;-35.57807855764607
1739209710.0459557;-35.57807855764607
1739209710.0459602;-38.13080360867914
1739209710.0459645;-38.13080360867914
1739209710.045969;-35.57807855764607
1739209710.0459735;-38.13080360867914
1739209710.0459778;-38.13080360867914
1739209710.0459824;-32.816014438256545
1739209710.0459867;-45.120503652039325
1739209710.0459912;-45.120503652039325
1739209710.0459955;-38.13080360867914
1739209710.046;-45.120503652039325
1739209710.0460043;-45.120503652039325
1739209710.0460088;-32.81601443825658
1739209710.0460134;-31.141103565318915
1739209710.0460176;-33.981070128970906
1739209710.0460222;-35.57807855764607
1739209710.0460265;-38.13080360867914
1739209710.046031;-45.120503652039325
1739209710.0460353;-45.120503652039325
1739209710.0460398;-38.13080360867914
1739209710.0460443;-28.992665084841942
1739209710.0460486;-35.57807855764607
1739209710.0460532;-38.13080360867914
1739209710.0460575;-38.13080360867914
1739209710.046062;-38.13080360867914
1739209710.0460663;-33.981070128970906
1739209710.0460708;-38.13080360867914
1739209710.0460753;-45.120503652039325
1739209710.0460796;-38.13080360867914
1739209710.0460842;-45.120503652039325
1739209710.0460885;-45.120503652039325
1739209710.046093;-45.120503652039325
1739209710.0460973;-45.120503652039325
1739209710.0461018;-45.120503652039325
1739209710.046106;-45.120503652039325
1739209710.0461106;-38.13080360867914
1739209710.0461152;-45.120503652039325
1739209710.0461195;-45.120503652039325
1739209710.046124;-38.13080360867914
1739209710.0461283;-45.120503652039325
1739209710.0461328;-45.120503652039325
1739209710.046137;-45.120503652039325
1739209710.0461416;-38.13080360867914
1739209710.046146;-38.13080360867914
1739209710.0461504;-31.141103565318915
1739209710.046155;-38.13080360867914
1739209710.0461593;-38.13080360867914
1739209710.0461638;-38.13080360867914
1739209710.046168;-31.141103565318915
1739209710.0461726;-45.120503652039325
1739209710.046177;-45.120503652039325
1739209710.0461814;-38.13080360867914
1739209710.046186;-33.981070128970906
1739209710.0461903;-45.120503652039325
1739209710.0461948;-45.120503652039325
1739209710.046199;-38.13080360867914
1739209710.0462036;-38.13080360867914
1739209710.046208;-45.120503652039325
1739209710.0462124;-38.13080360867914
1739209710.046217;-45.120503652039325
1739209710.0462213;-31.141103565318915
1739209710.0462258;-33.981070128970906
1739209710.04623;-35.57807855764607
1739209710.0462346;-45.120503652039325
1739209710.046239;-45.120503652039325
1739209710.0462434;-35.57807855764607
1739209710.0462477;-38.13080360867914
1739209710.0462523;-38.13080360867914
1739209710.0462568;-31.141103565318915
1739209710.046261;-31.141103565318915
1739209710.0462656;-38.13080360867914
1739209710.04627;-45.120503652039325
1739209710.0462744;-38.13080360867914
1739209710.0462787;-45.120503652039325
1739209710.0462832;-38.13080360867914
1739209710.0462875;-38.13080360867914
