CAN Message; 0x150:0000243e4a122fd4
1739209913.1407773;-38.13080360867914
1739209913.1407793;-38.13080360867914
1739209913.1407812;-38.13080360867914
1739209913.140783;-45.120503652039325
1739209913.1407847;-45.120503652039325
1739209913.1407866;-45.120503652039325
1739209913.1407886;-45.120503652039325
1739209913.1407905;-45.120503652039325
1739209913.1407924;-38.13080360867914
1739209913.1407943;-38.13080360867914
1739209913.1407962;-45.120503652039325
1739209913.140798;-45.120503652039325
1739209913.1408;-35.57807855764607
1739209913.140802;-35.57807855764607
1739209913.1408038;-45.120503652039325
1739209913.1408057;-45.120503652039325
1739209913.1408076;-45.120503652039325
1739209913.1408093;-38.13080360867914
1739209913.1408112;-38.13080360867914
1739209913.140813;-45.120503652039325
1739209913.140815;-38.13080360867914
1739209913.140817;-38.13080360867914
1739209913.1408188;-45.120503652039325
1739209913.1408207;-45.120503652039325
1739209913.1408226;-33.981070128970906
1739209913.1408246;-45.120503652039325
1739209913.1408265;-38.13080360867914
1739209913.1408284;-45.120503652039325
1739209913.1408303;-35.57807855764607
1739209913.1408322;-32.816014438256545
1739209913.1408339;-38.13080360867914
1739209913.1408358;-45.120503652039325
1739209913.1408377;-45.120503652039325
1739209913.1408396;-32.816014438256545
1739209913.1408415;-45.120503652039325
1739209913.1408434;-45.120503652039325
1739209913.1408453;-38.13080360867914
1739209913.1408472;-45.120503652039325
1739209913.140849;-45.120503652039325
1739209913.140851;-45.120503652039325
1739209913.140853;-45.120503652039325
1739209913.1408548;-45.120503652039325
1739209913.1408567;-45.120503652039325
1739209913.1408584;-45.120503652039325
1739209913.1408603;-33.981070128970906
1739209913.1408622;-31.141103565318915
1739209913.1408641;-38.13080360867914
1739209913.140866;-38.13080360867914
1739209913.140868;-38.13080360867914
1739209913.1408699;-32.816014438256545
1739209913.1408718;-45.120503652039325
1739209913.1408737;-45.120503652039325
1739209913.1408756;-45.120503652039325
1739209913.1408775;-35.57807855764607
1739209913.1408794;-45.120503652039325
1739209913.1408813;-45.120503652039325
1739209913.140883;-33.981070128970906
1739209913.1408849;-45.120503652039325
1739209913.1408868;-45.120503652039325
1739209913.1408887;-45.120503652039325
1739209913.1408906;-45.120503652039325
1739209913.1408925;-45.120503652039325
1739209913.1408944;-45.120503652039325
1739209913.1408963;-45.120503652039325
1739209913.1408982;-38.13080360867914
1739209913.1409001;-32.816014438256545
1739209913.140902;-38.13080360867914
1739209913.140904;-45.120503652039325
1739209913.1409059;-45.120503652039325
1739209913.1409075;-31.141103565318915
1739209913.1409094;-38.13080360867914
1739209913.1409113;-45.120503652039325
1739209913.1409132;-45.120503652039325
1739209913.1409152;-38.13080360867914
1739209913.140917;-38.13080360867914
1739209913.140919;-45.120503652039325
1739209913.1409209;-38.13080360867914
1739209913.1409228;-32.81601443825658
1739209913.1409247;-45.120503652039325
1739209913.1409266;-38.13080360867914
1739209913.1409285;-38.13080360867914
1739209913.1409304;-45.120503652039325
1739209913.140932;-45.120503652039325
1739209913.140934;-45.120503652039325
1739209913.140936;-33.981070128970906
1739209913.1409378;-28.58837851428586
1739209913.1409397;-35.57807855764607
1739209913.1409416;-38.13080360867914
1739209913.1409435;-38.13080360867914
1739209913.1409454;-32.816014438256545
1739209913.1409473;-38.13080360867914
1739209913.1409492;-45.120503652039325
1739209913.1409512;-38.13080360867914
1739209913.140953;-33.981070128970906
1739209913.140955;-38.13080360867914
1739209913.1409566;-45.120503652039325
1739209913.1409585;-45.120503652039325
1739209913.1409605;-38.13080360867914
1739209913.1409624;-38.13080360867914
1739209913.1409643;-38.13080360867914
1739209913.1409662;-45.120503652039325
1739209913.140968;-45.120503652039325
1739209913.14097;-38.13080360867914
1739209913.140972;-38.13080360867914
1739209913.1409738;-35.57807855764607
1739209913.1409757;-45.120503652039325
1739209913.1409776;-38.13080360867914
1739209913.1409795;-38.13080360867914
1739209913.1409812;-38.13080360867914
1739209913.140983;-31.141103565318915
1739209913.140985;-32.816014438256545
1739209913.140987;-35.57807855764607
1739209913.1409888;-38.13080360867914
1739209913.1409907;-38.13080360867914
1739209913.1409926;-35.57807855764607
1739209913.1409945;-35.57807855764607
1739209913.1409965;-38.13080360867914
1739209913.1409984;-45.120503652039325
1739209913.1410003;-45.120503652039325
1739209913.1410022;-45.120503652039325
1739209913.141004;-45.120503652039325
1739209913.1410058;-38.13080360867914
1739209913.1410077;-38.13080360867914
1739209913.1410096;-45.120503652039325
1739209913.1410115;-45.120503652039325
1739209913.1410134;-38.13080360867914
1739209913.1410153;-45.120503652039325
1739209913.1410172;-45.120503652039325
1739209913.141019;-45.120503652039325
1739209913.141021;-45.120503652039325
1739209913.141023;-45.120503652039325
1739209913.1410248;-45.120503652039325
1739209913.1410267;-45.120503652039325
1739209913.1410286;-33.981070128970906
1739209913.1410303;-38.13080360867914
1739209913.1410322;-45.120503652039325
1739209913.1410341;-35.57807855764607
1739209913.141036;-38.13080360867914
1739209913.141038;-35.57807855764607
1739209913.1410398;-45.120503652039325
1739209913.1410418;-38.13080360867914
1739209913.1410437;-38.13080360867914
1739209913.1410456;-45.120503652039325
1739209913.1410475;-45.120503652039325
1739209913.1410494;-45.120503652039325
1739209913.1410513;-38.13080360867914
1739209913.1410532;-38.13080360867914
1739209913.1410549;-45.120503652039325
1739209913.1410568;-45.120503652039325
1739209913.1410587;-45.120503652039325
1739209913.1410606;-45.120503652039325
1739209913.1410625;-45.120503652039325
1739209913.1410644;-38.13080360867914
1739209913.1410663;-38.13080360867914
1739209913.1410682;-38.13080360867914
1739209913.1410701;-45.120503652039325
1739209913.141072;-45.120503652039325
1739209913.141074;-38.13080360867914
1739209913.1410758;-35.57807855764607
1739209913.1410778;-38.13080360867914
1739209913.1410794;-38.13080360867914
1739209913.1410813;-38.13080360867914
1739209913.1410832;-33.981070128970906
1739209913.1410851;-38.13080360867914
1739209913.141087;-38.13080360867914
1739209913.141089;-35.57807855764607
1739209913.1410909;-45.120503652039325
1739209913.1410928;-38.13080360867914
1739209913.1410947;-35.57807855764607
1739209913.1410966;-38.13080360867914
1739209913.1410985;-38.13080360867914
1739209913.1411004;-45.120503652039325
1739209913.1411023;-38.13080360867914
1739209913.141104;-38.13080360867914
1739209913.141106;-32.816014438256545
1739209913.1411078;-33.981070128970906
1739209913.1411097;-45.120503652039325
1739209913.1411116;-38.13080360867914
1739209913.1411135;-33.981070128970906
1739209913.1411154;-35.57807855764607
1739209913.1411173;-38.13080360867914
1739209913.1411192;-32.816014438256545
1739209913.1411211;-45.120503652039325
1739209913.141123;-45.120503652039325
1739209913.141125;-38.13080360867914
1739209913.1411269;-35.57807855764607
1739209913.1411285;-45.120503652039325
1739209913.1411304;-45.120503652039325
1739209913.1411324;-38.13080360867914
1739209913.1411343;-45.120503652039325
1739209913.1411362;-38.13080360867914
1739209913.141138;-45.120503652039325
1739209913.14114;-38.13080360867914
1739209913.141142;-33.981070128970906
1739209913.1411438;-35.57807855764607
1739209913.1411457;-38.13080360867914
1739209913.1411476;-38.13080360867914
1739209913.1411495;-35.57807855764607
1739209913.1411514;-38.13080360867914
1739209913.141153;-45.120503652039325
1739209913.141155;-45.120503652039325
1739209913.141157;-38.13080360867914
1739209913.1411588;-38.13080360867914
1739209913.1411607;-45.120503652039325
1739209913.1411626;-38.13080360867914
1739209913.1411645;-38.13080360867914
1739209913.1411664;-45.120503652039325
1739209913.1411684;-38.13080360867914
1739209913.1411703;-33.981070128970906
1739209913.1411722;-38.13080360867914
1739209913.141174;-35.57807855764607
1739209913.141176;-38.13080360867914
1739209913.1411777;-38.13080360867914
1739209913.1411796;-45.120503652039325
1739209913.1411815;-32.816014438256545
1739209913.1411834;-31.141103565318893
1739209913.1411853;-38.13080360867914
1739209913.1411872;-35.57807855764607
1739209913.141189;-38.13080360867914
1739209913.141191;-38.13080360867914
1739209913.141193;-38.13080360867914
1739209913.1411948;-32.816014438256545
1739209913.1411967;-45.120503652039325
1739209913.1411986;-45.120503652039325
1739209913.1412005;-35.57807855764607
1739209913.1412022;-45.120503652039325
1739209913.141204;-45.120503652039325
1739209913.141206;-45.120503652039325
1739209913.141208;-38.13080360867914
1739209913.1412098;-38.13080360867914
1739209913.1412117;-35.57807855764607
1739209913.1412137;-25.826314394896354
1739209913.1412156;-38.13080360867914
1739209913.1412175;-32.816014438256545
1739209913.1412194;-38.13080360867914
1739209913.1412213;-38.13080360867914
1739209913.1412232;-45.120503652039325
1739209913.141225;-32.816014438256545
1739209913.1412268;-45.120503652039325
1739209913.1412287;-38.13080360867914
1739209913.1412306;-38.13080360867914
1739209913.1412325;-38.13080360867914
1739209913.1412344;-45.120503652039325
1739209913.1412363;-45.120503652039325
1739209913.1412382;-38.13080360867914
1739209913.1412401;-38.13080360867914
1739209913.141242;-38.13080360867914
1739209913.141244;-45.120503652039325
1739209913.1412458;-35.57807855764607
1739209913.1412477;-35.57807855764607
1739209913.1412497;-38.13080360867914
1739209913.1412513;-35.57807855764607
1739209913.1412532;-38.13080360867914
1739209913.1412551;-35.57807855764607
1739209913.141257;-38.13080360867914
1739209913.141259;-33.981070128970906
1739209913.1412609;-38.13080360867914
1739209913.1412628;-35.57807855764607
1739209913.1412647;-38.13080360867914
1739209913.1412666;-45.120503652039325
1739209913.1412685;-38.13080360867914
1739209913.1412704;-35.57807855764607
1739209913.1412723;-45.120503652039325
1739209913.1412742;-33.981070128970956
1739209913.141276;-33.981070128970906
1739209913.1412778;-45.120503652039325
1739209913.1412797;-45.120503652039325
1739209913.1412816;-45.120503652039325
1739209913.1412835;-35.57807855764607
1739209913.1412854;-35.57807855764607
1739209913.1412873;-38.13080360867914
1739209913.1412892;-27.267205301931607
1739209913.1412911;-38.13080360867914
1739209913.141293;-38.13080360867914
1739209913.141295;-38.13080360867914
1739209913.1412969;-45.120503652039325
1739209913.1412988;-38.13080360867914
1739209913.1413004;-35.57807855764607
1739209913.1413023;-45.120503652039325
1739209913.1413043;-38.13080360867914
1739209913.1413062;-45.120503652039325
1739209913.141308;-45.120503652039325
1739209913.14131;-45.120503652039325
1739209913.141312;-45.120503652039325
1739209913.1413138;-38.13080360867914
1739209913.1413157;-38.13080360867914
1739209913.1413176;-45.120503652039325
1739209913.1413195;-45.120503652039325
1739209913.1413214;-38.13080360867914
1739209913.141323;-35.57807855764607
1739209913.141325;-38.13080360867914
1739209913.141327;-45.120503652039325
1739209913.1413288;-45.120503652039325
1739209913.1413307;-38.13080360867914
1739209913.1413326;-38.13080360867914
1739209913.1413345;-33.981070128970906
1739209913.1413364;-32.816014438256545
1739209913.1413383;-38.13080360867914
1739209913.1413403;-45.120503652039325
1739209913.1413422;-45.120503652039325
1739209913.141344;-33.981070128970906
1739209913.141346;-35.57807855764607
1739209913.1413476;-38.13080360867914
1739209913.1413496;-38.13080360867914
1739209913.1413515;-38.13080360867914
1739209913.1413534;-45.120503652039325
1739209913.1413553;-45.120503652039325
1739209913.1413572;-45.120503652039325
1739209913.141359;-45.120503652039325
1739209913.141361;-33.981070128970906
1739209913.141363;-45.120503652039325
1739209913.1413648;-45.120503652039325
1739209913.1413667;-35.57807855764607
1739209913.1413686;-38.13080360867914
1739209913.1413705;-45.120503652039325
1739209913.1413722;-45.120503652039325
1739209913.141374;-45.120503652039325
1739209913.141376;-45.120503652039325
1739209913.141378;-45.120503652039325
1739209913.1413798;-45.120503652039325
1739209913.1413817;-38.13080360867914
1739209913.1413836;-45.120503652039325
1739209913.1413856;-45.120503652039325
1739209913.1413875;-38.13080360867914
1739209913.1413894;-38.13080360867914
1739209913.1413913;-45.120503652039325
1739209913.1413932;-38.13080360867914
1739209913.141395;-45.120503652039325
1739209913.1413968;-45.120503652039325
1739209913.1413987;-38.13080360867914
1739209913.1414006;-38.13080360867914
1739209913.1414025;-33.981070128970906
1739209913.1414044;-38.13080360867914
1739209913.1414063;-33.981070128970906
1739209913.1414082;-38.13080360867914
1739209913.14141;-45.120503652039325
1739209913.141412;-28.992665084841942
1739209913.141414;-35.57807855764607
1739209913.1414158;-45.120503652039325
1739209913.1414177;-38.13080360867914
1739209913.1414196;-33.981070128970906
1739209913.1414213;-38.13080360867914
1739209913.1414232;-45.120503652039325
1739209913.1414251;-45.120503652039325
1739209913.141427;-45.120503652039325
1739209913.141429;-38.13080360867914
1739209913.1414309;-38.13080360867914
1739209913.1414328;-45.120503652039325
1739209913.1414347;-45.120503652039325
1739209913.1414366;-45.120503652039325
1739209913.1414385;-38.13080360867914
1739209913.1414404;-45.120503652039325
1739209913.1414423;-33.981070128970906
1739209913.1414442;-38.13080360867914
1739209913.1414459;-38.13080360867914
1739209913.1414478;-35.57807855764607
1739209913.1414497;-38.13080360867914
1739209913.1414516;-38.13080360867914
1739209913.1414535;-45.120503652039325
1739209913.1414554;-45.120503652039325
1739209913.1414573;-45.120503652039325
1739209913.1414592;-45.120503652039325
1739209913.1414611;-38.13080360867914
1739209913.141463;-45.120503652039325
1739209913.141465;-45.120503652039325
1739209913.1414669;-45.120503652039325
1739209913.1414688;-45.120503652039325
1739209913.1414704;-45.120503652039325
1739209913.1414723;-38.13080360867914
1739209913.1414742;-45.120503652039325
1739209913.1414762;-35.57807855764607
1739209913.141478;-38.13080360867914
1739209913.14148;-45.120503652039325
1739209913.1414819;-45.120503652039325
1739209913.1414838;-32.816014438256545
1739209913.1414857;-38.13080360867914
1739209913.1414876;-30.49652367304973
1739209913.1414895;-32.816014438256545
1739209913.1414914;-38.13080360867914
1739209913.1414933;-38.13080360867914
1739209913.141495;-35.57807855764607
1739209913.141497;-38.13080360867914
1739209913.1414988;-45.120503652039325
1739209913.1415007;-38.13080360867914
1739209913.1415026;-45.120503652039325
1739209913.1415045;-45.120503652039325
1739209913.1415064;-38.13080360867914
1739209913.1415083;-38.13080360867914
1739209913.1415102;-45.120503652039325
1739209913.1415122;-45.120503652039325
1739209913.141514;-38.13080360867914
1739209913.141516;-45.120503652039325
1739209913.1415179;-45.120503652039325
1739209913.1415195;-45.120503652039325
1739209913.1415215;-45.120503652039325
1739209913.1415234;-45.120503652039325
1739209913.1415253;-38.13080360867914
1739209913.1415272;-38.13080360867914
1739209913.141529;-38.13080360867914
1739209913.141531;-38.13080360867914
1739209913.141533;-30.49652367304973
1739209913.1415348;-29.438486411369333
1739209913.1415367;-45.120503652039325
1739209913.1415386;-38.13080360867914
1739209913.1415405;-33.981070128970906
1739209913.1415424;-32.816014438256545
1739209913.141544;-45.120503652039325
1739209913.141546;-38.13080360867914
1739209913.141548;-45.120503652039325
1739209913.1415498;-38.13080360867914
1739209913.1415517;-38.13080360867914
1739209913.1415536;-45.120503652039325
1739209913.1415555;-45.120503652039325
1739209913.1415575;-45.120503652039325
1739209913.1415594;-35.57807855764607
1739209913.1415613;-38.13080360867914
1739209913.1415632;-35.57807855764607
1739209913.141565;-32.816014438256545
1739209913.141567;-38.13080360867914
1739209913.1415687;-35.57807855764607
1739209913.1415706;-45.120503652039325
1739209913.1415725;-45.120503652039325
1739209913.1415744;-35.57807855764607
1739209913.1415763;-38.13080360867914
1739209913.1415782;-38.13080360867914
1739209913.14158;-38.13080360867914
1739209913.141582;-45.120503652039325
1739209913.141584;-45.120503652039325
1739209913.1415858;-38.13080360867914
1739209913.1415877;-38.13080360867914
1739209913.1415896;-38.13080360867914
1739209913.1415915;-38.13080360867914
1739209913.1415932;-45.120503652039325
1739209913.1415951;-45.120503652039325
1739209913.141597;-38.13080360867914
1739209913.141599;-38.13080360867914
1739209913.1416008;-45.120503652039325
1739209913.1416028;-38.13080360867914
1739209913.1416047;-32.816014438256545
1739209913.1416066;-38.13080360867914
1739209913.1416085;-35.57807855764607
1739209913.1416104;-31.141103565318893
1739209913.1416123;-38.13080360867914
1739209913.1416142;-38.13080360867914
1739209913.141616;-38.13080360867914
1739209913.1416178;-35.57807855764607
1739209913.1416197;-45.120503652039325
1739209913.1416216;-45.120503652039325
1739209913.1416235;-38.13080360867914
1739209913.1416254;-45.120503652039325
1739209913.1416273;-45.120503652039325
1739209913.1416292;-45.120503652039325
1739209913.1416311;-45.120503652039325
1739209913.141633;-38.13080360867914
1739209913.141635;-38.13080360867914
1739209913.1416368;-45.120503652039325
1739209913.1416388;-33.981070128970906
1739209913.1416407;-33.981070128970906
1739209913.1416423;-33.981070128970906
1739209913.1416442;-45.120503652039325
1739209913.1416461;-38.13080360867914
1739209913.141648;-45.120503652039325
1739209913.14165;-38.13080360867914
1739209913.1416519;-45.120503652039325
1739209913.1416538;-38.13080360867914
1739209913.1416557;-38.13080360867914
1739209913.1416576;-38.13080360867914
1739209913.1416595;-45.120503652039325
1739209913.1416614;-35.57807855764607
1739209913.1416633;-32.816014438256545
1739209913.1416652;-38.13080360867914
1739209913.141667;-35.57807855764607
1739209913.1416688;-33.981070128970906
1739209913.1416707;-33.981070128970906
1739209913.1416726;-31.141103565318915
1739209913.1416745;-38.13080360867914
1739209913.1416764;-38.13080360867914
1739209913.1416783;-33.981070128970906
1739209913.1416802;-38.13080360867914
1739209913.1416821;-38.13080360867914
1739209913.141684;-35.57807855764607
1739209913.141686;-35.57807855764607
1739209913.1416879;-45.120503652039325
1739209913.1416898;-38.13080360867914
1739209913.1416914;-38.13080360867914
1739209913.1416934;-38.13080360867914
1739209913.1416953;-45.120503652039325
1739209913.1416972;-45.120503652039325
1739209913.141699;-38.13080360867914
1739209913.141701;-38.13080360867914
1739209913.141703;-38.13080360867914
1739209913.1417048;-38.13080360867914
1739209913.1417067;-38.13080360867914
1739209913.1417086;-38.13080360867914
1739209913.1417105;-38.13080360867914
1739209913.1417124;-45.120503652039325
1739209913.1417143;-38.13080360867914
1739209913.141716;-33.981070128970906
1739209913.141718;-30.49652367304973
1739209913.1417198;-38.13080360867914
1739209913.1417217;-38.13080360867914
1739209913.1417236;-38.13080360867914
1739209913.1417255;-38.13080360867914
1739209913.1417274;-38.13080360867914
1739209913.1417294;-38.13080360867914
1739209913.1417313;-38.13080360867914
1739209913.1417332;-31.141103565318915
1739209913.141735;-45.120503652039325
1739209913.141737;-38.13080360867914
1739209913.141739;-35.57807855764607
1739209913.1417406;-38.13080360867914
1739209913.1417425;-45.120503652039325
1739209913.1417444;-32.816014438256545
1739209913.1417463;-33.981070128970906
1739209913.1417482;-33.981070128970906
1739209913.14175;-45.120503652039325
1739209913.141752;-45.120503652039325
1739209913.141754;-38.13080360867914
1739209913.1417558;-38.13080360867914
1739209913.1417577;-45.120503652039325
1739209913.1417596;-45.120503652039325
1739209913.1417615;-45.120503652039325
1739209913.1417634;-38.13080360867914
1739209913.141765;-38.13080360867914
1739209913.141767;-45.120503652039325
1739209913.141769;-45.120503652039325
1739209913.1417708;-45.120503652039325
1739209913.1417727;-38.13080360867914
1739209913.1417747;-45.120503652039325
1739209913.1417766;-45.120503652039325
1739209913.1417785;-27.267205301931607
1739209913.1417804;-38.13080360867914
1739209913.1417823;-45.120503652039325
1739209913.1417842;-38.13080360867914
1739209913.141786;-33.981070128970906
1739209913.141788;-33.981070128970906
1739209913.1417897;-45.120503652039325
1739209913.1417916;-45.120503652039325
1739209913.1417935;-35.57807855764607
1739209913.1417954;-38.13080360867914
1739209913.1417973;-38.13080360867914
1739209913.1417992;-45.120503652039325
1739209913.141801;-35.57807855764607
1739209913.141803;-33.981070128970906
1739209913.141805;-33.981070128970906
1739209913.1418068;-38.13080360867914
1739209913.1418087;-31.141103565318915
1739209913.1418107;-35.57807855764607
1739209913.1418126;-45.120503652039325
1739209913.1418142;-45.120503652039325
1739209913.1418161;-45.120503652039325
1739209913.141818;-38.13080360867914
1739209913.14182;-33.981070128970906
1739209913.1418219;-45.120503652039325
1739209913.1418238;-35.57807855764607
1739209913.1418257;-38.13080360867914
1739209913.1418276;-45.120503652039325
1739209913.1418295;-35.57807855764607
1739209913.1418314;-33.981070128970906
1739209913.1418333;-45.120503652039325
1739209913.1418352;-38.13080360867914
1739209913.1418371;-38.13080360867914
1739209913.1418388;-45.120503652039325
1739209913.1418407;-33.981070128970906
1739209913.1418426;-35.57807855764607
1739209913.1418445;-35.57807855764607
1739209913.1418464;-38.13080360867914
1739209913.1418483;-35.57807855764607
1739209913.1418502;-38.13080360867914
1739209913.1418521;-38.13080360867914
1739209913.141854;-33.981070128970906
1739209913.141856;-45.120503652039325
1739209913.1418579;-45.120503652039325
1739209913.1418598;-35.57807855764607
1739209913.1418617;-45.120503652039325
1739209913.1418633;-45.120503652039325
1739209913.1418653;-45.120503652039325
1739209913.1418672;-45.120503652039325
1739209913.141869;-38.13080360867914
1739209913.141871;-38.13080360867914
1739209913.141873;-45.120503652039325
1739209913.1418748;-45.120503652039325
1739209913.1418767;-35.57807855764607
1739209913.1418786;-35.57807855764607
1739209913.1418805;-45.120503652039325
1739209913.1418824;-38.13080360867914
1739209913.1418843;-45.120503652039325
1739209913.1418862;-38.13080360867914
1739209913.141888;-38.13080360867914
1739209913.1418898;-35.57807855764607
1739209913.1418917;-45.120503652039325
1739209913.1418936;-38.13080360867914
1739209913.1418955;-38.13080360867914
1739209913.1418974;-38.13080360867914
1739209913.1418993;-38.13080360867914
1739209913.1419013;-45.120503652039325
1739209913.1419032;-45.120503652039325
1739209913.141905;-45.120503652039325
1739209913.141907;-35.57807855764607
1739209913.141909;-38.13080360867914
1739209913.1419108;-33.981070128970906
1739209913.1419125;-35.57807855764607
1739209913.1419144;-38.13080360867914
1739209913.1419163;-32.816014438256545
1739209913.1419182;-38.13080360867914
1739209913.14192;-32.816014438256545
1739209913.141922;-38.13080360867914
1739209913.141924;-38.13080360867914
1739209913.1419258;-38.13080360867914
1739209913.1419277;-38.13080360867914
1739209913.1419296;-38.13080360867914
1739209913.1419315;-45.120503652039325
1739209913.1419334;-35.57807855764607
1739209913.1419353;-35.57807855764607
1739209913.141937;-45.120503652039325
1739209913.141939;-45.120503652039325
1739209913.1419408;-38.13080360867914
1739209913.1419427;-45.120503652039325
1739209913.1419446;-45.120503652039325
1739209913.1419466;-38.13080360867914
1739209913.1419485;-45.120503652039325
1739209913.1419504;-33.981070128970906
1739209913.1419523;-38.13080360867914
1739209913.1419542;-38.13080360867914
1739209913.141956;-38.13080360867914
1739209913.141958;-35.57807855764607
1739209913.1419597;-38.13080360867914
1739209913.1419616;-28.58837851428586
1739209913.1419635;-35.57807855764607
1739209913.1419654;-33.981070128970906
1739209913.1419673;-38.13080360867914
1739209913.1419692;-45.120503652039325
1739209913.141971;-38.13080360867914
1739209913.141973;-35.57807855764607
1739209913.141975;-38.13080360867914
1739209913.1419768;-31.141103565318943
1739209913.1419787;-33.981070128970906
1739209913.1419806;-33.981070128970906
1739209913.1419826;-45.120503652039325
1739209913.1419842;-45.120503652039325
1739209913.1419861;-38.13080360867914
1739209913.141988;-32.816014438256545
1739209913.14199;-45.120503652039325
1739209913.1419919;-33.981070128970906
1739209913.1419938;-45.120503652039325
1739209913.1419957;-45.120503652039325
1739209913.1419976;-33.981070128970906
1739209913.1419995;-32.816014438256545
1739209913.1420014;-35.57807855764607
1739209913.1420033;-35.57807855764607
1739209913.1420052;-38.13080360867914
1739209913.142007;-45.120503652039325
1739209913.1420088;-38.13080360867914
1739209913.1420107;-38.13080360867914
1739209913.1420126;-38.13080360867914
1739209913.1420145;-45.120503652039325
1739209913.1420164;-45.120503652039325
1739209913.1420183;-38.13080360867914
1739209913.1420202;-45.120503652039325
1739209913.1420221;-45.120503652039325
1739209913.142024;-45.120503652039325
1739209913.142026;-45.120503652039325
1739209913.1420279;-38.13080360867914
1739209913.1420298;-45.120503652039325
1739209913.1420317;-45.120503652039325
1739209913.1420333;-45.120503652039325
1739209913.1420352;-45.120503652039325
1739209913.1420372;-31.141103565318915
1739209913.142039;-33.981070128970906
1739209913.142041;-45.120503652039325
1739209913.1420429;-45.120503652039325
1739209913.1420448;-38.13080360867914
1739209913.1420467;-33.981070128970906
1739209913.1420486;-45.120503652039325
1739209913.1420505;-35.57807855764607
1739209913.1420524;-32.816014438256545
1739209913.1420543;-33.981070128970906
1739209913.1420562;-45.120503652039325
1739209913.142058;-38.13080360867914
1739209913.1420598;-38.13080360867914
1739209913.1420617;-45.120503652039325
1739209913.1420636;-38.13080360867914
1739209913.1420655;-45.120503652039325
1739209913.1420674;-38.13080360867914
1739209913.1420693;-33.981070128970906
1739209913.1420712;-38.13080360867914
1739209913.1420732;-38.13080360867914
1739209913.142075;-38.13080360867914
1739209913.142077;-45.120503652039325
1739209913.1420789;-45.120503652039325
1739209913.1420808;-38.13080360867914
1739209913.1420825;-45.120503652039325
1739209913.1420844;-45.120503652039325
1739209913.1420863;-45.120503652039325
1739209913.1420882;-38.13080360867914
1739209913.14209;-45.120503652039325
1739209913.142092;-35.57807855764607
1739209913.142094;-38.13080360867914
1739209913.1420958;-45.120503652039325
1739209913.1420977;-38.13080360867914
1739209913.1420996;-38.13080360867914
1739209913.1421015;-45.120503652039325
1739209913.1421034;-45.120503652039325
1739209913.1421053;-45.120503652039325
1739209913.142107;-45.120503652039325
1739209913.142109;-45.120503652039325
1739209913.1421108;-45.120503652039325
1739209913.1421127;-38.13080360867914
1739209913.1421146;-38.13080360867914
1739209913.1421165;-45.120503652039325
1739209913.1421185;-38.13080360867914
1739209913.1421204;-38.13080360867914
1739209913.1421223;-38.13080360867914
1739209913.1421242;-38.13080360867914
1739209913.142126;-38.13080360867914
1739209913.142128;-38.13080360867914
1739209913.14213;-45.120503652039325
1739209913.1421316;-45.120503652039325
1739209913.1421335;-38.13080360867914
1739209913.1421354;-35.57807855764607
1739209913.1421373;-45.120503652039325
1739209913.1421392;-45.120503652039325
1739209913.142141;-38.13080360867914
1739209913.142143;-38.13080360867914
1739209913.142145;-45.120503652039325
1739209913.1421468;-45.120503652039325
1739209913.1421487;-38.13080360867914
1739209913.1421506;-45.120503652039325
1739209913.1421525;-45.120503652039325
1739209913.1421545;-45.120503652039325
1739209913.1421561;-38.13080360867914
1739209913.142158;-38.13080360867914
1739209913.14216;-38.13080360867914
1739209913.1421618;-38.13080360867914
1739209913.1421638;-38.13080360867914
1739209913.1421657;-38.13080360867914
1739209913.1421676;-45.120503652039325
1739209913.1421695;-45.120503652039325
1739209913.1421714;-38.13080360867914
1739209913.1421733;-38.13080360867914
1739209913.1421752;-45.120503652039325
1739209913.142177;-45.120503652039325
1739209913.142179;-45.120503652039325
1739209913.1421807;-45.120503652039325
1739209913.1421826;-38.13080360867914
1739209913.1421845;-33.981070128970906
1739209913.1421864;-38.13080360867914
1739209913.1421883;-45.120503652039325
1739209913.1421902;-32.816014438256545
1739209913.1421921;-32.816014438256545
1739209913.142194;-45.120503652039325
1739209913.142196;-38.13080360867914
1739209913.1421978;-38.13080360867914
1739209913.1421998;-38.13080360867914
1739209913.1422017;-45.120503652039325
1739209913.1422036;-45.120503652039325
1739209913.1422052;-45.120503652039325
1739209913.1422071;-45.120503652039325
1739209913.142209;-45.120503652039325
1739209913.142211;-38.13080360867914
1739209913.1422129;-45.120503652039325
1739209913.1422148;-45.120503652039325
1739209913.1422167;-35.57807855764607
1739209913.1422186;-38.13080360867914
1739209913.1422205;-45.120503652039325
1739209913.1422224;-45.120503652039325
1739209913.1422243;-45.120503652039325
1739209913.1422262;-45.120503652039325
1739209913.1422281;-38.13080360867914
1739209913.1422298;-35.57807855764607
1739209913.1422317;-38.13080360867914
1739209913.1422336;-38.13080360867914
1739209913.1422355;-35.57807855764607
1739209913.1422374;-35.57807855764607
1739209913.1422393;-45.120503652039325
1739209913.1422412;-45.120503652039325
1739209913.1422431;-45.120503652039325
1739209913.142245;-45.120503652039325
1739209913.142247;-38.13080360867914
1739209913.1422489;-33.981070128970906
1739209913.1422508;-45.120503652039325
1739209913.1422527;-33.981070128970956
1739209913.1422544;-38.13080360867914
1739209913.1422563;-38.13080360867914
1739209913.1422582;-38.13080360867914
1739209913.14226;-45.120503652039325
