CAN Message; 0x1a7:00000803415b186b
Timestamp;Amplitude
1739209832.8250234;-35.57807855764607
1739209832.8250334;-38.13080360867914
1739209832.8250437;-22.54371790334745
1739209832.825054;-23.50682362968953
1739209832.8250642;-29.438486411369347
1739209832.8250742;-33.981070128970956
1739209832.8250844;-33.981070128970906
1739209832.8250947;-38.13080360867914
1739209832.825105;-30.49652367304973
1739209832.825115;-29.438486411369333
1739209832.8251252;-38.13080360867914
1739209832.8251355;-33.981070128970906
1739209832.8251457;-38.13080360867914
1739209832.8251557;-45.120503652039325
1739209832.825166;-33.981070128970906
1739209832.8251762;-25.826314394896357
1739209832.8251865;-38.13080360867914
1739209832.8251965;-33.981070128970906
1739209832.8252068;-33.981070128970906
1739209832.825217;-26.035653463252796
1739209832.8252273;-28.992665084841942
1739209832.8252373;-45.120503652039325
1739209832.8252475;-38.13080360867914
1739209832.8252578;-28.992665084841967
1739209832.825268;-26.487275050834725
1739209832.825278;-26.991370085610736
1739209832.8252883;-31.141103565318915
1739209832.8252985;-38.13080360867914
1739209832.8253088;-30.49652367304973
1739209832.8253188;-25.826314394896354
1739209832.825329;-28.58837851428586
1739209832.8253393;-38.13080360867914
1739209832.8253493;-22.002965041481755
1739209832.8253596;-27.267205301931607
1739209832.8253698;-33.981070128970956
1739209832.82538;-38.13080360867914
1739209832.82539;-45.120503652039325
1739209832.8254004;-33.981070128970906
1739209832.8254106;-38.13080360867914
1739209832.8254209;-32.816014438256545
1739209832.8254309;-45.120503652039325
1739209832.8254411;-38.13080360867914
1739209832.8254514;-32.816014438256545
1739209832.8254616;-38.13080360867914
1739209832.8254716;-38.13080360867914
1739209832.825482;-38.13080360867914
1739209832.8254921;-28.58837851428586
1739209832.8255024;-38.13080360867914
1739209832.8255124;-38.13080360867914
1739209832.8255227;-26.487275050834725
1739209832.825533;-33.981070128970956
1739209832.8255432;-31.141103565318893
1739209832.8255532;-38.13080360867914
1739209832.8255634;-28.992665084841942
1739209832.8255737;-32.816014438256545
1739209832.825584;-24.589719217205094
1739209832.825594;-33.981070128970956
1739209832.8256042;-26.487275050834725
1739209832.8256145;-25.826314394896354
1739209832.8256247;-33.981070128970906
1739209832.8256347;-33.981070128970956
1739209832.825645;-45.120503652039325
1739209832.8256552;-45.120503652039325
1739209832.8256655;-26.991370085610754
1739209832.8256755;-31.141103565318915
1739209832.8256857;-29.438486411369333
1739209832.825696;-26.991370085610736
1739209832.825706;-45.120503652039325
1739209832.8257163;-45.120503652039325
1739209832.8257265;-45.120503652039325
1739209832.8257368;-25.826314394896357
1739209832.8257468;-26.991370085610722
1739209832.825757;-28.58837851428586
1739209832.8257673;-28.58837851428586
1739209832.8257775;-38.13080360867914
1739209832.8257875;-31.141103565318915
1739209832.8257978;-32.816014438256545
1739209832.825808;-45.120503652039325
1739209832.8258183;-38.13080360867914
1739209832.8258283;-35.57807855764607
1739209832.8258386;-24.151403521958727
1739209832.8258488;-28.992665084841942
1739209832.825859;-38.13080360867914
1739209832.825869;-27.8777449560314
1739209832.8258793;-33.981070128970906
1739209832.8258896;-45.120503652039325
1739209832.8258998;-31.141103565318893
1739209832.8259099;-33.981070128970906
1739209832.82592;-28.992665084841942
1739209832.8259304;-32.81601443825658
1739209832.8259406;-25.62660358559016
1739209832.8259506;-29.438486411369333
1739209832.8259609;-30.49652367304973
1739209832.8259711;-27.8777449560314
1739209832.8259814;-35.57807855764607
1739209832.8259914;-45.120503652039325
1739209832.8260016;-24.746238672633048
1739209832.826012;-31.141103565318915
1739209832.826022;-35.57807855764607
1739209832.8260322;-32.816014438256545
1739209832.8260424;-33.981070128970906
1739209832.8260527;-28.992665084841967
1739209832.8260627;-26.991370085610722
1739209832.826073;-28.992665084841942
1739209832.8260832;-28.992665084841967
1739209832.8260934;-28.992665084841942
1739209832.8261034;-29.438486411369333
1739209832.8261137;-38.13080360867914
1739209832.826124;-38.13080360867914
1739209832.8261342;-45.120503652039325
1739209832.8261442;-30.49652367304976
1739209832.8261545;-31.141103565318915
1739209832.8261647;-29.438486411369333
1739209832.826175;-33.981070128970956
1739209832.826185;-33.981070128970906
1739209832.8261952;-31.141103565318915
1739209832.8262055;-25.077289914212862
1739209832.8262157;-33.981070128970956
1739209832.8262258;-31.14110356531892
1739209832.826236;-25.826314394896354
1739209832.8262463;-25.826314394896357
1739209832.8262565;-38.13080360867914
1739209832.8262665;-38.13080360867914
1739209832.8262768;-32.816014438256545
1739209832.826287;-38.13080360867914
1739209832.8262973;-38.13080360867914
1739209832.8263073;-22.841636605902558
1739209832.8263175;-29.438486411369333
1739209832.8263278;-26.991370085610736
1739209832.8263378;-32.816014438256545
1739209832.826348;-45.120503652039325
1739209832.8263583;-28.58837851428586
1739209832.8263686;-32.816014438256545
1739209832.8263786;-31.141103565318915
1739209832.8263888;-38.13080360867914
1739209832.826399;-33.981070128970906
1739209832.8264093;-27.267205301931607
1739209832.8264194;-45.120503652039325
1739209832.8264296;-45.120503652039325
1739209832.8264399;-45.120503652039325
1739209832.82645;-27.8777449560314
1739209832.8264601;-38.13080360867914
1739209832.8264704;-45.120503652039325
1739209832.8264806;-45.120503652039325
1739209832.8264909;-33.981070128970956
1739209832.826501;-35.57807855764607
1739209832.8265111;-45.120503652039325
1739209832.8265214;-31.141103565318893
1739209832.8265316;-45.120503652039325
1739209832.8265417;-31.141103565318915
1739209832.826552;-31.141103565318915
1739209832.8265622;-38.13080360867914
1739209832.8265724;-33.981070128970906
1739209832.8265824;-32.816014438256545
1739209832.8265927;-33.981070128970956
1739209832.826603;-33.981070128970906
1739209832.8266132;-35.57807855764607
1739209832.8266232;-27.8777449560314
1739209832.8266335;-28.218542851754165
1739209832.8266437;-45.120503652039325
1739209832.8266537;-32.816014438256545
1739209832.826664;-45.120503652039325
1739209832.8266742;-45.120503652039325
1739209832.8266845;-38.13080360867914
1739209832.8266945;-45.120503652039325
1739209832.8267047;-38.13080360867914
1739209832.826715;-45.120503652039325
1739209832.8267252;-28.992665084841942
1739209832.8267353;-22.448786368009156
1739209832.8267455;-31.141103565318943
1739209832.8267558;-33.981070128970906
1739209832.826766;-30.49652367304973
1739209832.826776;-26.991370085610736
1739209832.8267863;-28.992665084841942
1739209832.8267965;-33.981070128970906
1739209832.8268068;-32.816014438256545
1739209832.8268168;-32.816014438256545
1739209832.826827;-29.438486411369333
1739209832.8268373;-27.267205301931607
1739209832.8268476;-38.13080360867914
1739209832.8268576;-45.120503652039325
1739209832.8268678;-31.14110356531892
1739209832.826878;-31.141103565318943
1739209832.8268883;-29.438486411369333
1739209832.8268983;-33.981070128970906
1739209832.8269086;-32.81601443825658
1739209832.8269188;-45.120503652039325
1739209832.826929;-25.077289914212862
1739209832.826939;-35.57807855764607
1739209832.8269494;-33.981070128970906
1739209832.8269596;-45.120503652039325
1739209832.8269696;-33.981070128970906
1739209832.8269799;-33.981070128970906
1739209832.8269901;-25.07728991421287
1739209832.8270004;-35.57807855764607
1739209832.8270104;-28.58837851428586
1739209832.8270206;-32.816014438256545
1739209832.827031;-33.981070128970906
1739209832.8270411;-45.120503652039325
1739209832.8270512;-28.992665084841942
1739209832.8270614;-38.13080360867914
1739209832.8270717;-38.13080360867914
1739209832.827082;-28.992665084841942
1739209832.827092;-26.991370085610747
1739209832.8271022;-45.120503652039325
1739209832.8271124;-33.981070128970906
1739209832.8271227;-45.120503652039325
1739209832.8271327;-33.981070128970906
1739209832.827143;-29.438486411369333
1739209832.8271532;-33.981070128970906
1739209832.8271635;-38.13080360867914
1739209832.8271735;-45.120503652039325
1739209832.8271837;-28.588378514285886
1739209832.827194;-45.120503652039325
1739209832.8272042;-28.58837851428586
1739209832.8272142;-25.62660358559016
1739209832.8272245;-32.816014438256545
1739209832.8272347;-31.141103565318915
1739209832.827245;-31.141103565318915
1739209832.827255;-27.877744956031417
1739209832.8272653;-31.141103565318943
1739209832.8272755;-30.49652367304973
1739209832.8272858;-33.981070128970906
1739209832.8272958;-38.13080360867914
1739209832.827306;-27.8777449560314
1739209832.8273163;-38.13080360867914
1739209832.8273263;-45.120503652039325
1739209832.8273365;-31.141103565318915
1739209832.8273468;-35.57807855764607
1739209832.827357;-38.13080360867914
1739209832.827367;-38.13080360867914
1739209832.8273773;-31.141103565318893
1739209832.8273876;-38.13080360867914
1739209832.8273978;-32.81601443825658
1739209832.8274078;-28.58837851428586
1739209832.827418;-29.438486411369333
1739209832.8274283;-27.267205301931607
1739209832.8274386;-38.13080360867914
1739209832.8274486;-38.13080360867914
1739209832.8274589;-45.120503652039325
1739209832.827469;-28.21854285175415
1739209832.8274794;-25.826314394896354
1739209832.8274894;-33.981070128970956
1739209832.8274996;-45.120503652039325
1739209832.8275099;-26.487275050834725
1739209832.8275201;-27.267205301931607
1739209832.8275301;-28.21854285175415
1739209832.8275404;-38.13080360867914
1739209832.8275506;-30.49652367304973
1739209832.827561;-45.120503652039325
1739209832.827571;-31.141103565318943
1739209832.8275812;-26.487275050834715
1739209832.8275914;-32.816014438256545
1739209832.8276017;-45.120503652039325
1739209832.8276117;-35.57807855764607
1739209832.827622;-30.49652367304973
1739209832.8276322;-26.991370085610722
1739209832.8276422;-30.49652367304973
1739209832.8276525;-28.21854285175415
1739209832.8276627;-45.120503652039325
1739209832.827673;-35.57807855764607
1739209832.827683;-26.991370085610722
1739209832.8276932;-45.120503652039325
1739209832.8277035;-45.120503652039325
1739209832.8277137;-45.120503652039325
1739209832.8277237;-30.49652367304973
1739209832.827734;-45.120503652039325
1739209832.8277442;-31.141103565318915
1739209832.8277545;-26.991370085610736
1739209832.8277645;-31.141103565318915
1739209832.8277748;-30.49652367304973
1739209832.827785;-45.120503652039325
1739209832.8277953;-45.120503652039325
1739209832.8278053;-38.13080360867914
1739209832.8278155;-35.57807855764607
1739209832.8278258;-45.120503652039325
1739209832.827836;-35.57807855764607
1739209832.827846;-38.13080360867914
1739209832.8278563;-28.992665084841967
1739209832.8278666;-31.141103565318915
1739209832.8278768;-28.992665084841942
1739209832.8278868;-28.58837851428586
1739209832.827897;-45.120503652039325
1739209832.8279073;-31.141103565318893
1739209832.8279176;-32.816014438256545
1739209832.8279276;-38.13080360867914
1739209832.8279378;-38.13080360867914
1739209832.827948;-30.49652367304973
1739209832.827958;-27.267205301931607
1739209832.8279684;-38.13080360867914
1739209832.8279786;-31.141103565318915
1739209832.8279889;-38.13080360867914
1739209832.8279989;-33.981070128970906
1739209832.8280091;-45.120503652039325
1739209832.8280194;-31.141103565318915
1739209832.8280296;-31.141103565318915
1739209832.8280396;-26.991370085610768
1739209832.82805;-24.15140352195873
1739209832.8280602;-25.077289914212862
1739209832.8280704;-38.13080360867914
1739209832.8280804;-45.120503652039325
1739209832.8280907;-31.141103565318915
1739209832.828101;-31.141103565318943
1739209832.8281112;-31.141103565318915
1739209832.8281212;-31.141103565318893
1739209832.8281314;-38.13080360867914
1739209832.8281417;-45.120503652039325
1739209832.828152;-32.816014438256545
1739209832.828162;-45.120503652039325
1739209832.8281722;-25.077289914212862
1739209832.8281825;-28.992665084841942
1739209832.8281927;-28.992665084841942
1739209832.8282027;-24.589719217205094
1739209832.828213;-28.992665084841967
1739209832.8282232;-25.826314394896357
1739209832.8282335;-25.826314394896354
1739209832.8282435;-33.981070128970906
1739209832.8282537;-38.13080360867914
1739209832.828264;-33.981070128970906
1739209832.8282743;-28.992665084841942
1739209832.8282843;-31.141103565318915
1739209832.8282945;-38.13080360867914
1739209832.8283048;-28.992665084841967
1739209832.8283148;-27.267205301931607
1739209832.828325;-26.991370085610722
1739209832.8283353;-29.438486411369347
1739209832.8283455;-27.87774495603143
1739209832.8283556;-31.141103565318915
1739209832.8283658;-23.273589343863303
1739209832.828376;-38.13080360867914
1739209832.8283863;-32.816014438256545
1739209832.8283963;-35.57807855764607
1739209832.8284066;-33.981070128970906
1739209832.8284168;-31.141103565318915
1739209832.828427;-33.981070128970956
1739209832.828437;-45.120503652039325
1739209832.8284473;-33.981070128970906
1739209832.8284576;-38.13080360867914
1739209832.8284678;-31.141103565318893
1739209832.8284779;-45.120503652039325
1739209832.828488;-26.487275050834715
1739209832.8284984;-33.981070128970906
1739209832.8285086;-30.49652367304976
1739209832.8285186;-24.151403521958727
1739209832.828529;-27.267205301931607
1739209832.8285391;-31.141103565318943
1739209832.8285494;-31.141103565318943
1739209832.8285594;-33.981070128970956
1739209832.8285697;-31.141103565318943
1739209832.82858;-31.141103565318915
1739209832.8285902;-31.141103565318915
1739209832.8286002;-33.981070128970956
1739209832.8286104;-30.49652367304973
1739209832.8286207;-26.991370085610722
1739209832.8286307;-28.992665084841942
1739209832.828641;-25.077289914212862
1739209832.8286512;-28.992665084841942
1739209832.8286614;-45.120503652039325
1739209832.8286715;-38.13080360867914
1739209832.8286817;-28.992665084841942
1739209832.828692;-26.991370085610736
1739209832.8287022;-27.877744956031414
1739209832.8287122;-38.13080360867914
1739209832.8287225;-45.120503652039325
1739209832.8287327;-29.438486411369333
1739209832.828743;-45.120503652039325
1739209832.828753;-28.992665084841942
1739209832.8287632;-31.141103565318915
1739209832.8287735;-33.981070128970906
1739209832.8287838;-35.57807855764607
1739209832.8287938;-45.120503652039325
1739209832.828804;-33.981070128970906
1739209832.8288143;-38.13080360867914
1739209832.8288245;-45.120503652039325
1739209832.8288345;-38.13080360867914
1739209832.8288448;-31.14110356531892
1739209832.828855;-38.13080360867914
1739209832.8288653;-38.13080360867914
1739209832.8288753;-31.141103565318915
1739209832.8288856;-28.992665084841942
1739209832.8288958;-38.13080360867914
1739209832.828906;-45.120503652039325
1739209832.828916;-35.57807855764607
1739209832.8289263;-35.57807855764607
1739209832.8289366;-33.981070128970956
1739209832.8289466;-35.57807855764607
1739209832.8289568;-33.981070128970906
1739209832.828967;-33.981070128970906
1739209832.8289773;-38.13080360867914
1739209832.8289874;-38.13080360867914
1739209832.8289976;-25.826314394896354
1739209832.8290079;-29.438486411369347
1739209832.829018;-32.81601443825658
1739209832.8290281;-45.120503652039325
1739209832.8290384;-45.120503652039325
1739209832.8290486;-30.49652367304976
1739209832.829059;-33.981070128970906
1739209832.829069;-33.981070128970906
1739209832.8290792;-28.992665084841942
1739209832.8290894;-30.49652367304973
1739209832.8290997;-45.120503652039325
1739209832.8291097;-28.58837851428586
1739209832.82912;-38.13080360867914
1739209832.8291302;-38.13080360867914
1739209832.8291404;-31.141103565318915
1739209832.8291504;-28.58837851428586
1739209832.8291607;-38.13080360867914
1739209832.829171;-26.03565346325281
1739209832.8291812;-25.826314394896354
1739209832.8291912;-27.267205301931607
1739209832.8292015;-45.120503652039325
1739209832.8292117;-45.120503652039325
1739209832.829222;-26.991370085610736
1739209832.829232;-31.141103565318915
1739209832.8292422;-24.746238672633048
1739209832.8292525;-24.151403521958734
1739209832.8292625;-38.13080360867914
1739209832.8292727;-27.267205301931607
1739209832.829283;-30.49652367304973
1739209832.8292933;-38.13080360867914
1739209832.8293033;-20.888044912671212
1739209832.8293135;-26.487275050834725
1739209832.8293238;-38.13080360867914
1739209832.829334;-28.992665084841942
1739209832.829344;-32.816014438256545
1739209832.8293543;-27.877744956031414
1739209832.8293645;-38.13080360867914
1739209832.8293748;-33.981070128970956
1739209832.8293848;-38.13080360867914
1739209832.829395;-45.120503652039325
1739209832.8294053;-45.120503652039325
1739209832.8294156;-45.120503652039325
1739209832.8294256;-45.120503652039325
1739209832.8294358;-28.58837851428586
1739209832.829446;-33.981070128970906
1739209832.8294563;-38.13080360867914
1739209832.8294663;-45.120503652039325
1739209832.8294766;-30.49652367304973
1739209832.8294868;-28.992665084841942
1739209832.829497;-33.981070128970956
1739209832.829507;-35.57807855764607
1739209832.8295174;-32.816014438256545
1739209832.8295276;-35.57807855764607
1739209832.8295379;-28.992665084841942
1739209832.829548;-31.141103565318915
1739209832.8295581;-38.13080360867914
1739209832.8295684;-35.57807855764607
1739209832.8295784;-28.992665084841942
1739209832.8295887;-28.21854285175415
1739209832.829599;-26.991370085610722
1739209832.8296092;-45.120503652039325
1739209832.8296192;-38.13080360867914
1739209832.8296294;-38.13080360867914
1739209832.8296397;-25.62660358559016
1739209832.82965;-23.16150712794695
1739209832.82966;-28.218542851754165
1739209832.8296702;-45.120503652039325
1739209832.8296804;-32.816014438256545
1739209832.8296907;-45.120503652039325
1739209832.8297007;-31.141103565318915
1739209832.829711;-38.13080360867914
1739209832.8297212;-35.57807855764607
1739209832.8297315;-32.81601443825658
1739209832.8297415;-25.826314394896357
1739209832.8297517;-25.826314394896357
1739209832.829762;-32.81601443825658
1739209832.8297722;-31.141103565318893
1739209832.8297822;-28.992665084841942
1739209832.8297925;-25.826314394896357
1739209832.8298028;-45.120503652039325
1739209832.829813;-31.141103565318893
1739209832.829823;-45.120503652039325
1739209832.8298333;-38.13080360867914
1739209832.8298435;-31.141103565318943
1739209832.8298538;-38.13080360867914
1739209832.8298638;-38.13080360867914
1739209832.829874;-35.57807855764607
1739209832.8298843;-32.816014438256545
1739209832.8298945;-33.981070128970906
1739209832.8299046;-38.13080360867914
1739209832.8299148;-45.120503652039325
1739209832.829925;-33.981070128970906
1739209832.829935;-30.49652367304973
1739209832.8299453;-45.120503652039325
1739209832.8299556;-25.62660358559016
1739209832.8299658;-35.57807855764607
1739209832.8299758;-45.120503652039325
1739209832.829986;-45.120503652039325
1739209832.8299963;-45.120503652039325
1739209832.8300066;-30.49652367304976
1739209832.8300166;-32.816014438256545
1739209832.8300269;-33.981070128970906
1739209832.830037;-38.13080360867914
1739209832.8300474;-32.816014438256545
1739209832.8300574;-45.120503652039325
1739209832.8300676;-28.58837851428586
1739209832.830078;-33.981070128970906
1739209832.8300881;-31.14110356531892
1739209832.8300982;-28.58837851428586
1739209832.8301084;-38.13080360867914
1739209832.8301187;-33.981070128970956
1739209832.830129;-26.991370085610722
1739209832.830139;-32.816014438256545
1739209832.8301492;-38.13080360867914
1739209832.8301594;-33.981070128970956
1739209832.8301697;-45.120503652039325
1739209832.8301797;-30.49652367304973
1739209832.83019;-31.141103565318943
1739209832.8302002;-29.438486411369347
1739209832.8302104;-27.267205301931607
1739209832.8302205;-38.13080360867914
1739209832.8302307;-38.13080360867914
1739209832.830241;-45.120503652039325
1739209832.830251;-38.13080360867914
1739209832.8302612;-30.49652367304973
1739209832.8302715;-29.438486411369354
1739209832.8302817;-23.273589343863314
1739209832.8302917;-27.267205301931607
1739209832.830302;-38.13080360867914
1739209832.8303123;-38.13080360867914
1739209832.8303225;-45.120503652039325
1739209832.8303325;-33.981070128970906
1739209832.8303428;-31.141103565318943
1739209832.830353;-26.991370085610736
1739209832.8303633;-28.58837851428586
1739209832.8303733;-38.13080360867914
1739209832.8303835;-45.120503652039325
1739209832.8303938;-38.13080360867914
1739209832.830404;-28.992665084841942
1739209832.830414;-30.49652367304973
1739209832.8304243;-45.120503652039325
1739209832.8304346;-33.981070128970906
1739209832.8304448;-33.981070128970906
1739209832.8304548;-25.826314394896364
1739209832.830465;-30.49652367304976
1739209832.8304753;-25.826314394896357
1739209832.8304856;-29.438486411369333
1739209832.8304956;-33.981070128970906
1739209832.8305058;-31.141103565318943
1739209832.830516;-38.13080360867914
1739209832.8305264;-28.992665084841942
1739209832.8305364;-33.981070128970956
1739209832.8305466;-33.981070128970906
1739209832.8305569;-28.58837851428586
1739209832.830567;-23.50682362968953
1739209832.8305771;-31.141103565318915
1739209832.8305874;-32.816014438256545
1739209832.8305976;-33.981070128970906
1739209832.8306077;-29.438486411369333
1739209832.830618;-31.141103565318915
1739209832.8306282;-33.981070128970906
1739209832.8306384;-30.49652367304976
1739209832.8306484;-23.506823629689542
1739209832.8306587;-27.267205301931607
1739209832.830669;-38.13080360867914
1739209832.8306792;-28.992665084841942
1739209832.8306892;-45.120503652039325
1739209832.8306994;-31.141103565318915
1739209832.8307097;-45.120503652039325
1739209832.83072;-24.74623867263306
1739209832.83073;-23.75329798047522
1739209832.8307402;-38.13080360867914
1739209832.8307505;-31.141103565318915
1739209832.8307607;-31.141103565318915
1739209832.8307707;-35.57807855764607
1739209832.830781;-45.120503652039325
1739209832.8307912;-31.141103565318915
1739209832.8308015;-27.267205301931607
1739209832.8308115;-30.49652367304973
1739209832.8308218;-27.267205301931607
1739209832.830832;-33.981070128970956
1739209832.8308423;-38.13080360867914
1739209832.8308523;-26.487275050834715
1739209832.8308625;-45.120503652039325
1739209832.8308728;-38.13080360867914
1739209832.830883;-45.120503652039325
1739209832.830893;-33.981070128970906
1739209832.8309033;-28.992665084841967
1739209832.8309135;-28.58837851428586
1739209832.8309236;-33.981070128970906
1739209832.8309338;-29.438486411369333
1739209832.830944;-45.120503652039325
1739209832.8309543;-31.141103565318915
1739209832.8309643;-27.267205301931607
1739209832.8309746;-31.141103565318943
1739209832.8309848;-29.438486411369354
1739209832.830995;-38.13080360867914
1739209832.831005;-33.981070128970956
1739209832.8310153;-38.13080360867914
1739209832.8310256;-28.992665084841942
1739209832.8310359;-38.13080360867914
1739209832.8310459;-33.981070128970906
1739209832.831056;-38.13080360867914
1739209832.8310664;-45.120503652039325
1739209832.8310766;-38.13080360867914
1739209832.8310866;-38.13080360867914
1739209832.831097;-38.13080360867914
1739209832.8311071;-38.13080360867914
1739209832.8311174;-45.120503652039325
1739209832.8311274;-32.816014438256545
1739209832.8311377;-29.438486411369333
1739209832.831148;-38.13080360867914
1739209832.8311582;-24.151403521958727
1739209832.8311682;-33.981070128970906
1739209832.8311784;-45.120503652039325
1739209832.8311887;-33.981070128970906
1739209832.831199;-31.141103565318915
1739209832.831209;-38.13080360867914
1739209832.8312192;-25.252786309376837
1739209832.8312294;-30.49652367304973
1739209832.8312395;-30.49652367304973
1739209832.8312497;-38.13080360867914
1739209832.83126;-35.57807855764607
1739209832.8312702;-45.120503652039325
1739209832.8312802;-38.13080360867914
1739209832.8312905;-28.58837851428586
1739209832.8313007;-32.816014438256545
1739209832.831311;-35.57807855764607
1739209832.831321;-28.21854285175415
1739209832.8313313;-31.141103565318915
1739209832.8313415;-32.816014438256545
1739209832.8313518;-38.13080360867914
1739209832.8313618;-32.816014438256545
1739209832.831372;-35.57807855764607
1739209832.8313823;-35.57807855764607
1739209832.8313925;-45.120503652039325
1739209832.8314025;-45.120503652039325
1739209832.8314128;-33.981070128970906
1739209832.831423;-45.120503652039325
1739209832.8314333;-27.267205301931607
1739209832.8314433;-22.841636605902558
1739209832.8314536;-32.81601443825658
1739209832.8314638;-33.981070128970906
1739209832.831474;-25.826314394896354
1739209832.831484;-25.826314394896357
1739209832.8314943;-45.120503652039325
1739209832.8315046;-30.49652367304973
1739209832.8315148;-32.816014438256545
1739209832.8315248;-28.992665084841967
1739209832.831535;-35.57807855764607
1739209832.8315415;-33.981070128970906
1739209832.831548;-38.13080360867914
1739209832.8315547;-38.13080360867914
1739209832.831561;-38.13080360867914
1739209832.8315675;-31.141103565318893
1739209832.831574;-38.13080360867914
1739209832.8315806;-33.981070128970906
1739209832.831587;-33.981070128970906
1739209832.8315935;-31.141103565318915
1739209832.8316;-28.58837851428586
1739209832.8316066;-29.438486411369333
1739209832.831613;-28.58837851428586
1739209832.8316195;-38.13080360867914
1739209832.831626;-33.981070128970906
1739209832.8316324;-35.57807855764607
1739209832.831639;-31.141103565318915
1739209832.8316455;-25.826314394896354
1739209832.831652;-38.13080360867914
1739209832.8316584;-38.13080360867914
1739209832.831665;-32.816014438256545
1739209832.8316715;-28.21854285175415
1739209832.831678;-38.13080360867914
1739209832.8316844;-28.588378514285886
1739209832.831691;-45.120503652039325
1739209832.8316975;-45.120503652039325
1739209832.831704;-24.151403521958727
1739209832.8317103;-29.438486411369333
1739209832.831717;-38.13080360867914
1739209832.8317235;-25.826314394896357
1739209832.83173;-29.438486411369333
1739209832.8317363;-33.981070128970906
1739209832.8317428;-45.120503652039325
1739209832.8317494;-45.120503652039325
1739209832.8317559;-31.141103565318915
1739209832.8317623;-45.120503652039325
1739209832.8317688;-32.81601443825658
1739209832.8317754;-28.58837851428586
1739209832.8317819;-25.826314394896357
1739209832.8317883;-31.141103565318943
1739209832.8317947;-26.991370085610747
1739209832.8318014;-32.816014438256545
1739209832.8318079;-31.141103565318943
1739209832.8318143;-28.58837851428586
1739209832.8318207;-28.58837851428586
1739209832.8318272;-32.816014438256545
1739209832.8318338;-38.13080360867914
1739209832.8318403;-31.141103565318915
1739209832.8318467;-23.506823629689542
1739209832.8318532;-38.13080360867914
1739209832.8318598;-33.981070128970906
1739209832.8318663;-33.981070128970956
1739209832.8318727;-27.267205301931607
1739209832.8318791;-29.438486411369354
1739209832.8318858;-31.141103565318943
1739209832.8318923;-24.589719217205094
1739209832.8318987;-24.589719217205094
1739209832.8319051;-33.981070128970906
1739209832.8319116;-38.13080360867914
1739209832.8319182;-38.13080360867914
1739209832.8319247;-45.120503652039325
1739209832.831931;-27.267205301931607
1739209832.8319376;-28.58837851428586
1739209832.8319442;-45.120503652039325
1739209832.8319507;-38.13080360867914
1739209832.831957;-30.49652367304973
1739209832.8319635;-45.120503652039325
1739209832.8319702;-33.981070128970956
1739209832.8319767;-31.141103565318915
1739209832.831983;-29.438486411369333
1739209832.8319895;-38.13080360867914
1739209832.8319962;-29.438486411369333
1739209832.8320026;-45.120503652039325
1739209832.832009;-45.120503652039325
1739209832.8320155;-45.120503652039325
1739209832.832022;-25.826314394896357
1739209832.8320286;-27.267205301931607
1739209832.832035;-33.981070128970956
1739209832.8320415;-45.120503652039325
1739209832.832048;-29.438486411369354
1739209832.8320546;-25.077289914212862
1739209832.832061;-27.267205301931607
1739209832.8320675;-32.816014438256545
1739209832.832074;-25.62660358559016
1739209832.8320806;-28.21854285175415
1739209832.832087;-32.816014438256545
1739209832.8320935;-38.13080360867914
1739209832.8321;-26.991370085610722
1739209832.8321064;-24.292649948874775
1739209832.832113;-25.07728991421287
1739209832.8321195;-28.992665084841967
1739209832.832126;-38.13080360867914
1739209832.8321323;-28.992665084841967
1739209832.832139;-27.267205301931607
1739209832.8321455;-45.120503652039325
1739209832.832152;-33.981070128970906
1739209832.8321583;-33.981070128970906
1739209832.832165;-45.120503652039325
1739209832.8321714;-38.13080360867914
1739209832.8321779;-38.13080360867914
1739209832.8321843;-33.981070128970956
1739209832.8321908;-31.141103565318915
1739209832.8321974;-38.13080360867914
1739209832.8322039;-45.120503652039325
1739209832.8322103;-45.120503652039325
1739209832.8322167;-33.981070128970906
1739209832.8322234;-38.13080360867914
1739209832.8322299;-38.13080360867914
1739209832.8322363;-29.438486411369333
1739209832.8322427;-32.816014438256545
1739209832.8322494;-33.981070128970906
1739209832.8322558;-33.981070128970906
1739209832.8322623;-31.141103565318915
1739209832.8322687;-31.141103565318915
1739209832.8322752;-45.120503652039325
1739209832.8322818;-31.141103565318915
1739209832.8322883;-33.981070128970906
1739209832.8322947;-45.120503652039325
1739209832.8323011;-38.13080360867914
1739209832.8323078;-45.120503652039325
1739209832.8323143;-35.57807855764607
1739209832.8323207;-33.981070128970906
1739209832.8323271;-27.267205301931607
1739209832.8323338;-29.438486411369333
1739209832.8323402;-28.992665084841942
1739209832.8323467;-45.120503652039325
1739209832.832353;-23.38864096791655
1739209832.8323598;-25.826314394896357
1739209832.8323662;-24.589719217205094
1739209832.8323727;-26.487275050834725
1739209832.832379;-29.438486411369333
1739209832.8323855;-45.120503652039325
1739209832.8323922;-25.826314394896357
1739209832.8323987;-23.506823629689542
1739209832.832405;-26.991370085610722
1739209832.8324115;-30.49652367304973
1739209832.8324182;-23.38864096791655
1739209832.8324246;-33.981070128970956
1739209832.832431;-33.981070128970906
1739209832.8324375;-45.120503652039325
1739209832.8324442;-33.981070128970906
1739209832.8324506;-29.438486411369333
1739209832.832457;-35.57807855764607
1739209832.8324635;-30.49652367304973
1739209832.83247;-45.120503652039325
1739209832.8324766;-33.981070128970906
1739209832.832483;-31.141103565318915
