CAN Message; 0x98:0000f98da20c4ff2
1739209686.343602;-45.120503652039325
1739209686.3436108;-32.816014438256545
1739209686.3436193;-35.57807855764607
1739209686.3436282;-45.120503652039325
1739209686.3436368;-38.13080360867914
1739209686.3436456;-38.13080360867914
1739209686.3436542;-38.13080360867914
1739209686.343663;-38.13080360867914
1739209686.3436716;-33.981070128970906
1739209686.3436804;-45.120503652039325
1739209686.343689;-45.120503652039325
1739209686.3436978;-32.816014438256545
1739209686.3437064;-38.13080360867914
1739209686.3437152;-45.120503652039325
1739209686.3437238;-38.13080360867914
1739209686.3437326;-38.13080360867914
1739209686.3437414;-38.13080360867914
1739209686.34375;-35.57807855764607
1739209686.3437588;-35.57807855764607
1739209686.3437674;-45.120503652039325
1739209686.3437762;-38.13080360867914
1739209686.3437848;-35.57807855764607
1739209686.3437936;-35.57807855764607
1739209686.3438022;-45.120503652039325
1739209686.343811;-45.120503652039325
1739209686.3438196;-45.120503652039325
1739209686.3438284;-45.120503652039325
1739209686.343837;-35.57807855764607
1739209686.3438458;-38.13080360867914
1739209686.3438544;-45.120503652039325
1739209686.3438632;-45.120503652039325
1739209686.3438718;-38.13080360867914
1739209686.3438807;-45.120503652039325
1739209686.3438892;-45.120503652039325
1739209686.343898;-38.13080360867914
1739209686.3439066;-38.13080360867914
1739209686.3439155;-45.120503652039325
1739209686.343924;-45.120503652039325
1739209686.3439329;-45.120503652039325
1739209686.3439415;-45.120503652039325
1739209686.3439503;-38.13080360867914
1739209686.3439589;-32.816014438256545
1739209686.3439677;-38.13080360867914
1739209686.3439763;-38.13080360867914
1739209686.343985;-33.981070128970906
1739209686.3439937;-45.120503652039325
1739209686.3440025;-45.120503652039325
1739209686.3440113;-32.816014438256545
1739209686.34402;-38.13080360867914
1739209686.3440287;-31.141103565318943
1739209686.3440373;-45.120503652039325
1739209686.344046;-38.13080360867914
1739209686.3440547;-38.13080360867914
1739209686.3440635;-45.120503652039325
1739209686.344072;-45.120503652039325
1739209686.344081;-38.13080360867914
1739209686.3440895;-45.120503652039325
1739209686.3440983;-30.49652367304973
1739209686.344107;-35.57807855764607
1739209686.3441157;-38.13080360867914
1739209686.3441243;-45.120503652039325
1739209686.3441331;-32.816014438256545
1739209686.3441417;-38.13080360867914
1739209686.3441505;-38.13080360867914
1739209686.3441591;-38.13080360867914
1739209686.344168;-32.816014438256545
1739209686.3441765;-35.57807855764607
1739209686.3441854;-45.120503652039325
1739209686.344194;-38.13080360867914
1739209686.3442028;-33.981070128970906
1739209686.3442113;-45.120503652039325
1739209686.3442202;-45.120503652039325
1739209686.3442287;-45.120503652039325
1739209686.3442376;-38.13080360867914
1739209686.3442461;-45.120503652039325
1739209686.344255;-45.120503652039325
1739209686.3442636;-45.120503652039325
1739209686.3442724;-45.120503652039325
1739209686.3442812;-45.120503652039325
1739209686.3442898;-38.13080360867914
1739209686.3442986;-45.120503652039325
1739209686.3443072;-35.57807855764607
1739209686.344316;-38.13080360867914
1739209686.3443246;-33.981070128970906
1739209686.3443334;-33.981070128970906
1739209686.344342;-45.120503652039325
1739209686.3443508;-45.120503652039325
1739209686.3443594;-30.49652367304973
1739209686.3443682;-35.57807855764607
1739209686.3443768;-35.57807855764607
1739209686.3443856;-35.57807855764607
1739209686.3443942;-38.13080360867914
1739209686.344403;-38.13080360867914
1739209686.3444116;-38.13080360867914
1739209686.3444204;-45.120503652039325
1739209686.344429;-38.13080360867914
1739209686.3444378;-32.816014438256545
1739209686.3444464;-45.120503652039325
1739209686.3444552;-45.120503652039325
1739209686.3444638;-35.57807855764607
1739209686.3444726;-35.57807855764607
1739209686.3444812;-38.13080360867914
1739209686.34449;-35.57807855764607
1739209686.3444986;-35.57807855764607
1739209686.3445075;-33.981070128970906
1739209686.344516;-45.120503652039325
1739209686.3445249;-45.120503652039325
1739209686.3445334;-45.120503652039325
1739209686.3445423;-45.120503652039325
1739209686.3445508;-45.120503652039325
1739209686.3445597;-45.120503652039325
1739209686.3445685;-38.13080360867914
1739209686.344577;-45.120503652039325
1739209686.344586;-38.13080360867914
1739209686.3445945;-45.120503652039325
1739209686.3446033;-38.13080360867914
1739209686.344612;-38.13080360867914
1739209686.3446207;-32.816014438256545
1739209686.3446293;-38.13080360867914
1739209686.344638;-45.120503652039325
1739209686.3446467;-45.120503652039325
1739209686.3446555;-45.120503652039325
1739209686.344664;-28.992665084841942
1739209686.344673;-38.13080360867914
1739209686.3446815;-45.120503652039325
1739209686.3446903;-45.120503652039325
1739209686.344699;-38.13080360867914
1739209686.3447077;-45.120503652039325
1739209686.3447163;-45.120503652039325
1739209686.3447251;-45.120503652039325
1739209686.3447337;-45.120503652039325
1739209686.3447425;-45.120503652039325
1739209686.3447511;-45.120503652039325
1739209686.34476;-38.13080360867914
1739209686.3447685;-38.13080360867914
1739209686.3447773;-45.120503652039325
1739209686.344786;-45.120503652039325
1739209686.3447948;-38.13080360867914
1739209686.3448033;-33.981070128970906
1739209686.3448122;-45.120503652039325
1739209686.3448207;-45.120503652039325
1739209686.3448296;-38.13080360867914
1739209686.3448381;-32.816014438256545
1739209686.344847;-45.120503652039325
1739209686.3448558;-45.120503652039325
1739209686.3448644;-38.13080360867914
1739209686.3448732;-33.981070128970906
1739209686.3448818;-45.120503652039325
1739209686.3448906;-38.13080360867914
1739209686.3448992;-38.13080360867914
1739209686.344908;-45.120503652039325
1739209686.3449166;-38.13080360867914
1739209686.3449254;-38.13080360867914
1739209686.344934;-45.120503652039325
1739209686.3449428;-33.981070128970906
1739209686.3449514;-38.13080360867914
1739209686.3449602;-38.13080360867914
1739209686.3449688;-45.120503652039325
1739209686.3449776;-45.120503652039325
1739209686.3449862;-45.120503652039325
1739209686.344995;-45.120503652039325
1739209686.3450036;-45.120503652039325
1739209686.3450124;-27.267205301931607
1739209686.345021;-33.981070128970906
1739209686.3450298;-38.13080360867914
1739209686.3450384;-45.120503652039325
1739209686.3450472;-33.981070128970906
1739209686.3450558;-45.120503652039325
1739209686.3450646;-45.120503652039325
1739209686.3450732;-38.13080360867914
1739209686.345082;-33.981070128970906
1739209686.3450906;-38.13080360867914
1739209686.3450994;-33.981070128970906
1739209686.345108;-38.13080360867914
1739209686.3451169;-45.120503652039325
1739209686.3451257;-45.120503652039325
1739209686.3451343;-45.120503652039325
1739209686.345143;-45.120503652039325
1739209686.3451517;-38.13080360867914
1739209686.3451605;-38.13080360867914
1739209686.345169;-45.120503652039325
1739209686.345178;-35.57807855764607
1739209686.3451865;-35.57807855764607
1739209686.3451953;-45.120503652039325
1739209686.3452039;-45.120503652039325
1739209686.3452127;-38.13080360867914
1739209686.3452213;-31.141103565318915
1739209686.34523;-33.981070128970906
1739209686.3452387;-45.120503652039325
1739209686.3452475;-45.120503652039325
1739209686.345256;-38.13080360867914
1739209686.345265;-38.13080360867914
1739209686.3452735;-38.13080360867914
1739209686.3452823;-38.13080360867914
1739209686.345291;-33.981070128970906
1739209686.3452997;-31.141103565318915
1739209686.3453083;-45.120503652039325
1739209686.3453171;-45.120503652039325
1739209686.3453257;-45.120503652039325
1739209686.3453345;-45.120503652039325
1739209686.345343;-38.13080360867914
1739209686.345352;-33.981070128970906
1739209686.3453605;-33.981070128970906
1739209686.3453693;-38.13080360867914
1739209686.345378;-45.120503652039325
1739209686.3453867;-35.57807855764607
1739209686.3453956;-35.57807855764607
1739209686.3454041;-45.120503652039325
1739209686.345413;-45.120503652039325
1739209686.3454216;-33.981070128970906
1739209686.3454304;-38.13080360867914
1739209686.345439;-45.120503652039325
1739209686.3454478;-45.120503652039325
1739209686.3454564;-35.57807855764607
1739209686.3454652;-38.13080360867914
1739209686.3454738;-38.13080360867914
1739209686.3454826;-45.120503652039325
1739209686.3454912;-45.120503652039325
1739209686.3455;-38.13080360867914
1739209686.3455086;-33.981070128970906
1739209686.3455174;-45.120503652039325
1739209686.345526;-45.120503652039325
1739209686.3455348;-38.13080360867914
1739209686.3455434;-38.13080360867914
1739209686.3455522;-38.13080360867914
1739209686.3455608;-35.57807855764607
1739209686.3455696;-38.13080360867914
1739209686.3455782;-33.981070128970906
1739209686.345587;-32.816014438256545
1739209686.3455956;-45.120503652039325
1739209686.3456044;-38.13080360867914
1739209686.345613;-35.57807855764607
1739209686.3456218;-35.57807855764607
1739209686.3456304;-45.120503652039325
1739209686.3456392;-45.120503652039325
1739209686.3456478;-33.981070128970906
1739209686.3456566;-38.13080360867914
1739209686.3456652;-45.120503652039325
1739209686.345674;-45.120503652039325
1739209686.3456745;-45.120503652039325
1739209686.3456748;-38.13080360867914
1739209686.3456752;-45.120503652039325
1739209686.3456755;-45.120503652039325
1739209686.345676;-45.120503652039325
1739209686.3456764;-45.120503652039325
1739209686.3456767;-45.120503652039325
1739209686.3456771;-45.120503652039325
1739209686.3456776;-38.13080360867914
1739209686.3456779;-45.120503652039325
1739209686.3456783;-32.816014438256545
1739209686.3456786;-45.120503652039325
1739209686.345679;-32.816014438256545
1739209686.3456795;-32.816014438256545
1739209686.3456798;-45.120503652039325
1739209686.3456802;-38.13080360867914
1739209686.3456807;-33.981070128970906
1739209686.345681;-32.816014438256545
1739209686.3456814;-38.13080360867914
1739209686.3456817;-38.13080360867914
1739209686.3456821;-45.120503652039325
1739209686.3456826;-45.120503652039325
1739209686.3456829;-38.13080360867914
1739209686.3456833;-35.57807855764607
1739209686.3456838;-38.13080360867914
1739209686.345684;-38.13080360867914
1739209686.3456845;-38.13080360867914
1739209686.3456848;-38.13080360867914
1739209686.3456852;-38.13080360867914
1739209686.3456857;-45.120503652039325
1739209686.345686;-35.57807855764607
1739209686.3456864;-45.120503652039325
1739209686.345687;-33.981070128970906
1739209686.3456872;-45.120503652039325
1739209686.3456876;-45.120503652039325
1739209686.3456879;-45.120503652039325
1739209686.3456883;-32.816014438256545
1739209686.3456888;-31.141103565318893
1739209686.345689;-33.981070128970906
1739209686.3456895;-38.13080360867914
1739209686.34569;-45.120503652039325
1739209686.3456903;-38.13080360867914
1739209686.3456907;-38.13080360867914
1739209686.345691;-30.49652367304973
1739209686.3456914;-45.120503652039325
1739209686.345692;-38.13080360867914
1739209686.3456922;-38.13080360867914
1739209686.3456926;-45.120503652039325
1739209686.3456929;-45.120503652039325
1739209686.3456933;-45.120503652039325
1739209686.3456938;-38.13080360867914
1739209686.345694;-45.120503652039325
1739209686.3456945;-38.13080360867914
1739209686.345695;-35.57807855764607
1739209686.3456953;-45.120503652039325
1739209686.3456957;-38.13080360867914
1739209686.345696;-45.120503652039325
1739209686.3456964;-38.13080360867914
1739209686.345697;-38.13080360867914
1739209686.3456972;-33.981070128970906
1739209686.3456976;-35.57807855764607
1739209686.345698;-45.120503652039325
1739209686.3456984;-45.120503652039325
1739209686.3456988;-45.120503652039325
1739209686.345699;-38.13080360867914
1739209686.3456995;-38.13080360867914
1739209686.3457;-45.120503652039325
1739209686.3457003;-45.120503652039325
1739209686.3457007;-45.120503652039325
1739209686.3457012;-45.120503652039325
1739209686.3457015;-38.13080360867914
1739209686.345702;-45.120503652039325
1739209686.3457022;-38.13080360867914
1739209686.3457026;-45.120503652039325
1739209686.3457031;-45.120503652039325
1739209686.3457034;-38.13080360867914
1739209686.3457038;-32.816014438256545
1739209686.3457043;-26.991370085610722
1739209686.3457046;-45.120503652039325
1739209686.345705;-45.120503652039325
1739209686.3457053;-45.120503652039325
1739209686.3457057;-32.816014438256545
1739209686.3457062;-45.120503652039325
1739209686.3457065;-45.120503652039325
1739209686.345707;-38.13080360867914
1739209686.3457072;-32.81601443825658
1739209686.3457077;-45.120503652039325
1739209686.3457081;-45.120503652039325
1739209686.3457084;-33.981070128970906
1739209686.3457088;-45.120503652039325
1739209686.3457093;-38.13080360867914
1739209686.3457096;-45.120503652039325
1739209686.34571;-38.13080360867914
1739209686.3457103;-28.992665084841942
1739209686.3457108;-38.13080360867914
1739209686.3457112;-45.120503652039325
1739209686.3457115;-38.13080360867914
1739209686.345712;-38.13080360867914
1739209686.3457124;-45.120503652039325
1739209686.3457127;-45.120503652039325
1739209686.3457131;-38.13080360867914
1739209686.3457134;-38.13080360867914
1739209686.3457139;-38.13080360867914
1739209686.3457143;-45.120503652039325
1739209686.3457146;-38.13080360867914
1739209686.345715;-33.981070128970906
1739209686.3457155;-45.120503652039325
1739209686.3457158;-45.120503652039325
1739209686.3457162;-38.13080360867914
1739209686.3457165;-45.120503652039325
1739209686.345717;-45.120503652039325
1739209686.3457174;-38.13080360867914
1739209686.3457177;-38.13080360867914
1739209686.3457181;-45.120503652039325
1739209686.3457186;-45.120503652039325
1739209686.3457189;-38.13080360867914
1739209686.3457193;-33.981070128970906
1739209686.3457196;-31.141103565318915
1739209686.34572;-38.13080360867914
1739209686.3457205;-45.120503652039325
1739209686.3457208;-38.13080360867914
1739209686.3457212;-35.57807855764607
1739209686.3457217;-33.981070128970906
1739209686.345722;-45.120503652039325
1739209686.3457224;-35.57807855764607
1739209686.3457227;-38.13080360867914
1739209686.3457232;-45.120503652039325
1739209686.3457236;-45.120503652039325
1739209686.3457239;-38.13080360867914
1739209686.3457243;-35.57807855764607
1739209686.3457246;-38.13080360867914
1739209686.345725;-45.120503652039325
1739209686.3457255;-33.981070128970906
1739209686.3457258;-33.981070128970906
1739209686.3457263;-38.13080360867914
1739209686.3457267;-38.13080360867914
1739209686.345727;-31.141103565318893
1739209686.3457274;-35.57807855764607
1739209686.3457277;-45.120503652039325
1739209686.3457282;-38.13080360867914
1739209686.3457286;-38.13080360867914
1739209686.3457289;-35.57807855764607
1739209686.3457294;-31.141103565318915
1739209686.3457298;-45.120503652039325
1739209686.34573;-45.120503652039325
1739209686.3457305;-45.120503652039325
1739209686.3457308;-38.13080360867914
1739209686.3457313;-45.120503652039325
1739209686.3457317;-45.120503652039325
1739209686.345732;-45.120503652039325
1739209686.3457325;-45.120503652039325
