CAN Message; 0x98:0000a6f5f2d5db99
1739209650.8191943;-38.13080360867914
1739209650.819199;-45.120503652039325
1739209650.8192039;-29.438486411369333
1739209650.8192086;-26.487275050834715
1739209650.8192134;-45.120503652039325
1739209650.8192182;-45.120503652039325
1739209650.819223;-45.120503652039325
1739209650.8192277;-45.120503652039325
1739209650.8192325;-32.816014438256545
1739209650.8192372;-29.438486411369333
1739209650.819242;-45.120503652039325
1739209650.8192468;-45.120503652039325
1739209650.8192513;-45.120503652039325
1739209650.819256;-38.13080360867914
1739209650.8192608;-38.13080360867914
1739209650.8192656;-38.13080360867914
1739209650.8192704;-45.120503652039325
1739209650.8192751;-33.981070128970906
1739209650.81928;-33.981070128970906
1739209650.8192847;-45.120503652039325
1739209650.8192894;-32.816014438256545
1739209650.8192942;-29.438486411369333
1739209650.819299;-14.368685105852371
1739209650.8193038;-30.49652367304976
1739209650.8193085;-28.992665084841942
1739209650.8193133;-45.120503652039325
1739209650.819318;-25.826314394896354
1739209650.8193228;-21.67658091518819
1739209650.8193276;-45.120503652039325
1739209650.8193324;-28.992665084841942
1739209650.8193371;-31.14110356531892
1739209650.819342;-16.6881758710592
1739209650.8193464;-10.453309935223308
1739209650.8193512;-28.992665084841942
1739209650.819356;-31.141103565318915
1739209650.8193607;-38.13080360867914
1739209650.8193655;-18.299052888300974
1739209650.8193703;-24.438645034577675
1739209650.819375;-38.13080360867914
1739209650.8193798;-38.13080360867914
1739209650.8193846;-45.120503652039325
1739209650.8193893;-45.120503652039325
1739209650.819392;-38.13080360867914
1739209650.8193948;-45.120503652039325
1739209650.8193974;-38.13080360867914
1739209650.8194003;-33.981070128970906
1739209650.819403;-45.120503652039325
1739209650.8194056;-45.120503652039325
1739209650.8194084;-45.120503652039325
1739209650.819411;-35.57807855764607
1739209650.8194137;-45.120503652039325
1739209650.8194165;-45.120503652039325
1739209650.8194191;-45.120503652039325
1739209650.819422;-33.981070128970906
1739209650.8194246;-33.981070128970906
1739209650.8194273;-45.120503652039325
1739209650.81943;-38.13080360867914
1739209650.8194327;-38.13080360867914
1739209650.8194354;-38.13080360867914
1739209650.8194382;-25.826314394896357
1739209650.8194408;-16.28388930050312
1739209650.8194437;-16.51712358632936
1739209650.8194463;-27.267205301931607
1739209650.819449;-45.120503652039325
1739209650.8194518;-45.120503652039325
1739209650.8194544;-45.120503652039325
1739209650.8194573;-45.120503652039325
1739209650.81946;-45.120503652039325
1739209650.8194625;-38.13080360867914
1739209650.8194654;-38.13080360867914
1739209650.819468;-45.120503652039325
1739209650.8194706;-45.120503652039325
1739209650.8194735;-38.13080360867914
1739209650.8194761;-31.141103565318915
1739209650.819479;-23.50682362968953
1739209650.8194816;-18.836614351536177
1739209650.8194842;-45.120503652039325
1739209650.819487;-27.267205301931607
1739209650.8194897;-33.981070128970906
1739209650.8194926;-20.511525224473814
1739209650.8194952;-11.921119252236206
1739209650.8194978;-33.981070128970956
1739209650.8195007;-38.13080360867914
1739209650.8195033;-45.120503652039325
1739209650.819506;-28.58837851428586
1739209650.8195088;-28.58837851428586
1739209650.8195114;-33.981070128970956
1739209650.8195143;-45.120503652039325
1739209650.819517;-38.13080360867914
1739209650.8195195;-38.13080360867914
1739209650.8195224;-38.13080360867914
1739209650.819525;-38.13080360867914
1739209650.8195276;-38.13080360867914
1739209650.8195305;-27.8777449560314
1739209650.819533;-9.498765018392808
1739209650.819536;-21.67658091518819
1739209650.8195386;-27.267205301931607
1739209650.8195412;-38.13080360867914
1739209650.819544;-29.438486411369333
1739209650.8195467;-22.740042620751332
1739209650.8195496;-45.120503652039325
1739209650.8195522;-38.13080360867914
1739209650.8195548;-38.13080360867914
1739209650.8195577;-31.141103565318915
1739209650.8195603;-19.00327057196587
1739209650.819563;-45.120503652039325
1739209650.8195658;-30.49652367304973
1739209650.8195684;-33.981070128970906
1739209650.8195713;-38.13080360867914
1739209650.8195739;-33.981070128970906
1739209650.8195765;-25.826314394896364
1739209650.8195794;-45.120503652039325
1739209650.819582;-33.981070128970906
1739209650.8195846;-20.888044912671223
1739209650.8195875;-26.991370085610722
1739209650.81959;-31.141103565318915
1739209650.819593;-38.13080360867914
1739209650.8195956;-31.141103565318915
1739209650.8195982;-17.88594693168744
1739209650.819601;-45.120503652039325
1739209650.8196037;-38.13080360867914
1739209650.8196065;-35.57807855764607
1739209650.8196092;-38.13080360867914
1739209650.8196118;-45.120503652039325
1739209650.8196146;-38.13080360867914
1739209650.8196173;-32.816014438256545
1739209650.81962;-31.141103565318915
1739209650.8196228;-45.120503652039325
1739209650.8196254;-38.13080360867914
1739209650.8196282;-35.57807855764607
1739209650.8196309;-28.218542851754165
1739209650.8196335;-24.15140352195872
1739209650.8196363;-16.084178491196923
1739209650.819639;-13.29921151150931
1739209650.8196418;-22.54371790334745
1739209650.8196445;-38.13080360867914
1739209650.819647;-45.120503652039325
1739209650.81965;-21.67658091518819
1739209650.8196526;-38.13080360867914
1739209650.8196552;-45.120503652039325
1739209650.819658;-33.981070128970906
1739209650.8196607;-45.120503652039325
1739209650.8196635;-45.120503652039325
1739209650.8196661;-32.816014438256545
1739209650.8196688;-45.120503652039325
1739209650.8196716;-35.57807855764607
1739209650.8196743;-31.141103565318943
1739209650.8196769;-8.870467641890658
1739209650.8196797;-45.120503652039325
1739209650.8196824;-33.981070128970906
1739209650.8196852;-35.57807855764607
1739209650.8196878;-20.822980852015213
1739209650.8196905;-21.676580915188183
1739209650.8196933;-33.981070128970906
1739209650.819696;-33.981070128970906
1739209650.8196988;-35.57807855764607
1739209650.8197014;-45.120503652039325
1739209650.819704;-35.57807855764607
1739209650.819707;-45.120503652039325
1739209650.8197095;-38.13080360867914
1739209650.8197122;-38.13080360867914
1739209650.819715;-45.120503652039325
1739209650.8197176;-38.13080360867914
1739209650.8197205;-45.120503652039325
1739209650.8197231;-38.13080360867914
1739209650.8197258;-45.120503652039325
1739209650.8197286;-22.264930561961563
1739209650.8197312;-32.816014438256545
1739209650.8197339;-33.981070128970906
1739209650.8197367;-38.13080360867914
1739209650.8197393;-32.816014438256545
1739209650.8197422;-38.13080360867914
1739209650.8197448;-38.13080360867914
1739209650.8197474;-45.120503652039325
1739209650.8197503;-33.981070128970906
1739209650.819753;-27.267205301931607
1739209650.8197558;-25.826314394896357
1739209650.8197584;-38.13080360867914
1739209650.819761;-35.57807855764607
1739209650.819764;-45.120503652039325
1739209650.8197665;-45.120503652039325
1739209650.8197691;-45.120503652039325
1739209650.819772;-45.120503652039325
1739209650.8197746;-38.13080360867914
1739209650.8197775;-24.589719217205094
1739209650.81978;-11.104775195274835
1739209650.8197827;-13.833280808655024
1739209650.8197856;-24.438645034577675
1739209650.8197882;-45.120503652039325
1739209650.819791;-45.120503652039325
1739209650.8197937;-30.49652367304973
1739209650.8197963;-22.84163660590255
1739209650.8197992;-45.120503652039325
1739209650.8198018;-38.13080360867914
1739209650.8198044;-45.120503652039325
1739209650.8198073;-24.74623867263306
1739209650.81981;-35.57807855764607
1739209650.8198128;-35.57807855764607
1739209650.8198154;-45.120503652039325
1739209650.819818;-45.120503652039325
1739209650.819821;-45.120503652039325
1739209650.8198235;-38.13080360867914
1739209650.8198261;-38.13080360867914
1739209650.819829;-38.13080360867914
1739209650.8198316;-25.62660358559016
1739209650.8198345;-26.991370085610722
1739209650.819837;-45.120503652039325
1739209650.8198397;-35.57807855764607
1739209650.8198426;-38.13080360867914
1739209650.8198452;-28.588378514285886
1739209650.819848;-45.120503652039325
1739209650.8198507;-45.120503652039325
1739209650.8198533;-38.13080360867914
1739209650.8198562;-45.120503652039325
1739209650.8198588;-12.441749458850314
1739209650.8198614;-19.0459534198926
1739209650.8198643;-38.13080360867914
1739209650.819867;-33.981070128970906
1739209650.8198698;-38.13080360867914
1739209650.8198724;-45.120503652039325
1739209650.819875;-45.120503652039325
1739209650.8198779;-45.120503652039325
1739209650.8198805;-35.57807855764607
1739209650.819883;-32.816014438256545
1739209650.819886;-45.120503652039325
1739209650.8198886;-45.120503652039325
1739209650.8198915;-33.981070128970906
1739209650.819894;-31.141103565318893
1739209650.8198967;-33.981070128970906
1739209650.8198996;-35.57807855764607
1739209650.8199022;-45.120503652039325
1739209650.819905;-38.13080360867914
1739209650.8199077;-27.267205301931607
1739209650.8199103;-18.192034459266992
1739209650.8199131;-18.83661435153617
1739209650.8199158;-25.826314394896357
1739209650.8199184;-38.13080360867914
1739209650.8199213;-38.13080360867914
1739209650.8199239;-31.14110356531892
1739209650.8199267;-45.120503652039325
1739209650.8199294;-38.13080360867914
1739209650.819932;-38.13080360867914
1739209650.8199348;-45.120503652039325
1739209650.8199375;-33.981070128970956
1739209650.8199403;-45.120503652039325
1739209650.819943;-45.120503652039325
1739209650.8199456;-45.120503652039325
1739209650.8199484;-38.13080360867914
1739209650.819951;-38.13080360867914
1739209650.8199537;-45.120503652039325
1739209650.8199565;-31.141103565318915
1739209650.8199592;-31.141103565318943
1739209650.819962;-15.670744567918813
1739209650.8199646;-13.175360233214619
1739209650.8199673;-28.588378514285886
1739209650.8199701;-38.13080360867914
1739209650.8199728;-33.981070128970906
1739209650.8199754;-20.695705961394815
1739209650.8199782;-38.13080360867914
1739209650.8199809;-31.141103565318915
1739209650.8199837;-35.57807855764607
1739209650.8199863;-32.816014438256545
1739209650.819989;-9.138071735503067
1739209650.8199918;-18.299052888300974
1739209650.8199944;-30.49652367304976
1739209650.8199973;-28.992665084841942
1739209650.82;-38.13080360867914
1739209650.8200026;-38.13080360867914
1739209650.8200054;-45.120503652039325
1739209650.820008;-38.13080360867914
1739209650.8200107;-31.141103565318915
1739209650.8200135;-24.746238672633048
1739209650.8200161;-21.300333226290604
1739209650.820019;-31.141103565318915
1739209650.8200216;-45.120503652039325
1739209650.8200243;-32.816014438256545
1739209650.820027;-33.981070128970956
1739209650.8200297;-19.8960613169761
1739209650.8200324;-33.981070128970906
1739209650.8200352;-31.141103565318915
1739209650.8200378;-28.992665084841942
1739209650.8200407;-25.62660358559016
1739209650.8200433;-28.992665084841942
1739209650.820046;-45.120503652039325
1739209650.8200488;-31.141103565318915
1739209650.8200514;-45.120503652039325
1739209650.8200543;-45.120503652039325
1739209650.820057;-45.120503652039325
1739209650.8200595;-45.120503652039325
1739209650.8200624;-38.13080360867914
1739209650.820065;-38.13080360867914
1739209650.8200676;-38.13080360867914
1739209650.8200705;-45.120503652039325
1739209650.8200731;-45.120503652039325
1739209650.820076;-38.13080360867914
1739209650.8200786;-38.13080360867914
1739209650.8200812;-33.981070128970906
1739209650.820084;-45.120503652039325
1739209650.8200867;-45.120503652039325
1739209650.8200896;-45.120503652039325
1739209650.8200922;-38.13080360867914
1739209650.8200948;-45.120503652039325
1739209650.8200977;-45.120503652039325
1739209650.8201003;-38.13080360867914
1739209650.820103;-27.877744956031414
1739209650.8201058;-45.120503652039325
1739209650.8201084;-45.120503652039325
1739209650.8201113;-38.13080360867914
1739209650.820114;-38.13080360867914
1739209650.8201165;-45.120503652039325
1739209650.8201194;-38.13080360867914
1739209650.820122;-45.120503652039325
1739209650.8201246;-28.992665084841942
1739209650.8201275;-45.120503652039325
1739209650.82013;-45.120503652039325
1739209650.820133;-32.816014438256545
1739209650.8201356;-45.120503652039325
1739209650.8201382;-45.120503652039325
1739209650.820141;-38.13080360867914
1739209650.8201437;-35.57807855764607
1739209650.8201466;-38.13080360867914
1739209650.8201492;-45.120503652039325
1739209650.8201518;-38.13080360867914
1739209650.8201547;-45.120503652039325
1739209650.8201573;-38.13080360867914
1739209650.82016;-45.120503652039325
1739209650.8201628;-45.120503652039325
1739209650.8201654;-45.120503652039325
1739209650.8201683;-38.13080360867914
1739209650.8201709;-45.120503652039325
1739209650.8201735;-45.120503652039325
1739209650.8201764;-45.120503652039325
1739209650.820179;-45.120503652039325
1739209650.8201816;-45.120503652039325
1739209650.8201845;-38.13080360867914
1739209650.820187;-45.120503652039325
1739209650.82019;-33.981070128970906
1739209650.8201926;-45.120503652039325
1739209650.8201952;-45.120503652039325
1739209650.820198;-35.57807855764607
1739209650.8202007;-38.13080360867914
1739209650.8202035;-45.120503652039325
1739209650.8202062;-33.981070128970906
1739209650.8202088;-45.120503652039325
1739209650.8202116;-45.120503652039325
1739209650.8202143;-38.13080360867914
1739209650.820217;-38.13080360867914
1739209650.8202198;-45.120503652039325
1739209650.8202224;-45.120503652039325
1739209650.8202252;-31.141103565318893
1739209650.8202279;-45.120503652039325
1739209650.8202305;-45.120503652039325
1739209650.8202333;-31.141103565318915
1739209650.820236;-32.816014438256545
1739209650.8202388;-38.13080360867914
1739209650.8202415;-45.120503652039325
1739209650.820244;-35.57807855764607
1739209650.820247;-38.13080360867914
1739209650.8202496;-38.13080360867914
1739209650.8202522;-45.120503652039325
1739209650.820255;-45.120503652039325
1739209650.8202577;-38.13080360867914
1739209650.8202605;-38.13080360867914
1739209650.8202631;-45.120503652039325
1739209650.8202658;-38.13080360867914
1739209650.8202686;-31.141103565318893
1739209650.8202713;-45.120503652039325
1739209650.8202739;-45.120503652039325
1739209650.8202767;-38.13080360867914
1739209650.8202794;-35.57807855764607
1739209650.8202822;-38.13080360867914
1739209650.8202848;-45.120503652039325
1739209650.8202875;-45.120503652039325
1739209650.8202903;-45.120503652039325
1739209650.820293;-45.120503652039325
1739209650.8202958;-45.120503652039325
1739209650.8202984;-45.120503652039325
1739209650.820301;-45.120503652039325
1739209650.820304;-45.120503652039325
1739209650.8203065;-38.13080360867914
1739209650.8203092;-35.57807855764607
1739209650.820312;-35.57807855764607
1739209650.8203146;-38.13080360867914
1739209650.8203175;-45.120503652039325
1739209650.8203201;-38.13080360867914
1739209650.8203228;-35.57807855764607
1739209650.8203256;-45.120503652039325
1739209650.8203282;-45.120503652039325
1739209650.8203309;-45.120503652039325
1739209650.8203337;-38.13080360867914
1739209650.8203363;-38.13080360867914
1739209650.8203392;-45.120503652039325
1739209650.8203418;-38.13080360867914
1739209650.8203444;-45.120503652039325
1739209650.8203473;-38.13080360867914
1739209650.82035;-38.13080360867914
1739209650.8203528;-33.981070128970906
1739209650.8203554;-35.57807855764607
1739209650.820358;-38.13080360867914
1739209650.820361;-35.57807855764607
1739209650.8203635;-38.13080360867914
1739209650.8203661;-32.816014438256545
1739209650.820369;-38.13080360867914
1739209650.8203716;-45.120503652039325
1739209650.8203745;-45.120503652039325
1739209650.820377;-38.13080360867914
1739209650.8203797;-33.981070128970906
1739209650.8203826;-45.120503652039325
1739209650.8203852;-38.13080360867914
1739209650.820388;-38.13080360867914
1739209650.8203907;-45.120503652039325
1739209650.8203933;-45.120503652039325
1739209650.8203962;-38.13080360867914
1739209650.8203988;-32.816014438256545
1739209650.8204014;-38.13080360867914
1739209650.8204043;-45.120503652039325
1739209650.820407;-45.120503652039325
1739209650.8204098;-31.141103565318915
1739209650.8204124;-33.981070128970906
1739209650.820415;-45.120503652039325
1739209650.820418;-38.13080360867914
1739209650.8204205;-38.13080360867914
1739209650.8204231;-38.13080360867914
1739209650.820426;-45.120503652039325
1739209650.8204286;-38.13080360867914
1739209650.8204315;-45.120503652039325
1739209650.820434;-45.120503652039325
1739209650.8204367;-45.120503652039325
1739209650.8204396;-45.120503652039325
1739209650.8204422;-38.13080360867914
1739209650.820445;-45.120503652039325
1739209650.8204477;-45.120503652039325
1739209650.8204503;-38.13080360867914
1739209650.8204532;-45.120503652039325
1739209650.8204558;-45.120503652039325
1739209650.8204584;-45.120503652039325
1739209650.8204613;-45.120503652039325
1739209650.820464;-31.141103565318893
1739209650.8204668;-38.13080360867914
1739209650.8204694;-45.120503652039325
1739209650.820472;-33.981070128970906
1739209650.8204749;-33.981070128970906
1739209650.8204775;-33.981070128970906
1739209650.82048;-45.120503652039325
1739209650.820483;-45.120503652039325
1739209650.8204856;-45.120503652039325
1739209650.8204885;-45.120503652039325
1739209650.820491;-45.120503652039325
1739209650.8204937;-38.13080360867914
1739209650.8204966;-38.13080360867914
1739209650.8204992;-38.13080360867914
1739209650.820502;-45.120503652039325
1739209650.8205047;-38.13080360867914
1739209650.8205073;-38.13080360867914
1739209650.8205101;-45.120503652039325
1739209650.8205128;-38.13080360867914
1739209650.8205154;-38.13080360867914
1739209650.8205183;-33.981070128970906
1739209650.8205209;-30.49652367304973
1739209650.8205237;-45.120503652039325
1739209650.8205264;-45.120503652039325
1739209650.820529;-38.13080360867914
1739209650.8205318;-38.13080360867914
1739209650.8205345;-45.120503652039325
1739209650.8205373;-38.13080360867914
1739209650.82054;-33.981070128970906
1739209650.8205426;-30.49652367304973
1739209650.8205454;-38.13080360867914
1739209650.820548;-38.13080360867914
1739209650.8205507;-35.57807855764607
1739209650.8205535;-45.120503652039325
1739209650.8205562;-45.120503652039325
1739209650.820559;-33.981070128970906
1739209650.8205616;-38.13080360867914
1739209650.8205643;-27.877744956031414
1739209650.8205671;-45.120503652039325
1739209650.8205698;-45.120503652039325
1739209650.8205724;-38.13080360867914
1739209650.8205752;-33.981070128970906
1739209650.8205779;-45.120503652039325
1739209650.8205807;-45.120503652039325
1739209650.8205833;-35.57807855764607
1739209650.820586;-31.141103565318915
1739209650.8205888;-45.120503652039325
1739209650.8205914;-38.13080360867914
1739209650.8205943;-38.13080360867914
1739209650.820597;-38.13080360867914
1739209650.8205996;-45.120503652039325
1739209650.8206024;-45.120503652039325
1739209650.820605;-35.57807855764607
1739209650.8206077;-33.981070128970906
1739209650.8206105;-45.120503652039325
1739209650.8206131;-33.981070128970906
1739209650.820616;-45.120503652039325
1739209650.8206186;-38.13080360867914
1739209650.8206213;-45.120503652039325
1739209650.820624;-38.13080360867914
1739209650.8206267;-38.13080360867914
1739209650.8206294;-33.981070128970906
1739209650.8206322;-33.981070128970906
1739209650.8206348;-45.120503652039325
1739209650.8206377;-38.13080360867914
1739209650.8206403;-45.120503652039325
1739209650.820643;-38.13080360867914
1739209650.8206458;-38.13080360867914
1739209650.8206484;-33.981070128970906
1739209650.8206513;-35.57807855764607
1739209650.820654;-38.13080360867914
1739209650.8206565;-38.13080360867914
1739209650.8206594;-38.13080360867914
1739209650.820662;-38.13080360867914
1739209650.8206646;-45.120503652039325
1739209650.8206675;-38.13080360867914
1739209650.8206701;-45.120503652039325
1739209650.820673;-38.13080360867914
1739209650.8206756;-38.13080360867914
1739209650.8206782;-45.120503652039325
1739209650.820681;-35.57807855764607
1739209650.8206837;-38.13080360867914
1739209650.8206866;-45.120503652039325
1739209650.8206892;-33.981070128970906
1739209650.8206918;-38.13080360867914
1739209650.8206947;-33.981070128970906
1739209650.8206973;-38.13080360867914
1739209650.8207;-45.120503652039325
1739209650.8207028;-35.57807855764607
1739209650.8207054;-38.13080360867914
1739209650.8207083;-45.120503652039325
1739209650.820711;-38.13080360867914
1739209650.8207135;-35.57807855764607
1739209650.8207164;-32.81601443825658
1739209650.820719;-38.13080360867914
1739209650.8207216;-33.981070128970906
1739209650.8207245;-35.57807855764607
1739209650.820727;-38.13080360867914
1739209650.82073;-38.13080360867914
1739209650.8207326;-45.120503652039325
1739209650.8207352;-38.13080360867914
1739209650.820738;-30.49652367304973
1739209650.8207407;-32.816014438256545
1739209650.8207436;-38.13080360867914
1739209650.8207462;-45.120503652039325
1739209650.8207488;-45.120503652039325
1739209650.8207517;-45.120503652039325
1739209650.8207543;-45.120503652039325
1739209650.820757;-45.120503652039325
1739209650.8207598;-35.57807855764607
1739209650.8207624;-35.57807855764607
1739209650.8207653;-38.13080360867914
1739209650.8207679;-45.120503652039325
1739209650.8207705;-38.13080360867914
1739209650.8207734;-35.57807855764607
1739209650.820776;-45.120503652039325
1739209650.8207788;-35.57807855764607
1739209650.8207815;-45.120503652039325
1739209650.820784;-38.13080360867914
1739209650.820787;-45.120503652039325
1739209650.8207896;-45.120503652039325
1739209650.8207922;-45.120503652039325
1739209650.820795;-38.13080360867914
1739209650.8207977;-45.120503652039325
1739209650.8208005;-35.57807855764607
1739209650.8208032;-35.57807855764607
1739209650.8208058;-35.57807855764607
1739209650.8208086;-45.120503652039325
1739209650.8208113;-45.120503652039325
1739209650.820814;-35.57807855764607
1739209650.8208168;-38.13080360867914
1739209650.8208194;-45.120503652039325
1739209650.8208222;-45.120503652039325
1739209650.8208249;-45.120503652039325
1739209650.8208275;-45.120503652039325
1739209650.8208303;-38.13080360867914
1739209650.820833;-45.120503652039325
1739209650.8208358;-45.120503652039325
1739209650.8208385;-31.141103565318915
1739209650.820841;-35.57807855764607
1739209650.820844;-45.120503652039325
1739209650.8208466;-32.816014438256545
1739209650.8208492;-30.49652367304973
1739209650.820852;-38.13080360867914
1739209650.8208547;-45.120503652039325
1739209650.8208575;-38.13080360867914
1739209650.8208601;-38.13080360867914
1739209650.8208628;-45.120503652039325
1739209650.8208656;-38.13080360867914
1739209650.8208683;-38.13080360867914
1739209650.8208709;-45.120503652039325
1739209650.8208737;-38.13080360867914
1739209650.8208764;-45.120503652039325
1739209650.8208792;-45.120503652039325
1739209650.8208818;-45.120503652039325
1739209650.8208845;-45.120503652039325
1739209650.8208873;-45.120503652039325
1739209650.82089;-45.120503652039325
1739209650.8208928;-45.120503652039325
1739209650.8208954;-38.13080360867914
1739209650.820898;-45.120503652039325
1739209650.820901;-38.13080360867914
1739209650.8209035;-38.13080360867914
1739209650.8209062;-38.13080360867914
1739209650.820909;-45.120503652039325
1739209650.8209116;-38.13080360867914
1739209650.8209145;-38.13080360867914
1739209650.8209171;-45.120503652039325
1739209650.8209198;-45.120503652039325
1739209650.8209226;-45.120503652039325
1739209650.8209252;-32.816014438256545
1739209650.820928;-45.120503652039325
1739209650.8209307;-32.816014438256545
1739209650.8209333;-45.120503652039325
1739209650.8209362;-38.13080360867914
1739209650.8209388;-32.816014438256545
1739209650.8209414;-35.57807855764607
1739209650.8209443;-38.13080360867914
1739209650.820947;-45.120503652039325
1739209650.8209498;-45.120503652039325
1739209650.8209524;-45.120503652039325
1739209650.820955;-33.981070128970906
1739209650.820958;-45.120503652039325
1739209650.8209605;-45.120503652039325
1739209650.8209631;-45.120503652039325
1739209650.820966;-38.13080360867914
1739209650.8209686;-38.13080360867914
1739209650.8209715;-45.120503652039325
1739209650.820974;-45.120503652039325
1739209650.8209767;-45.120503652039325
1739209650.8209796;-38.13080360867914
1739209650.8209822;-38.13080360867914
1739209650.820985;-38.13080360867914
1739209650.8209877;-45.120503652039325
1739209650.8209903;-35.57807855764607
1739209650.8209932;-38.13080360867914
1739209650.8209958;-38.13080360867914
1739209650.8209984;-45.120503652039325
1739209650.8210013;-45.120503652039325
1739209650.821004;-38.13080360867914
1739209650.8210068;-38.13080360867914
1739209650.8210094;-45.120503652039325
1739209650.821012;-45.120503652039325
1739209650.821015;-45.120503652039325
1739209650.8210175;-45.120503652039325
1739209650.8210201;-45.120503652039325
1739209650.821023;-38.13080360867914
1739209650.8210256;-31.141103565318915
1739209650.8210285;-35.57807855764607
1739209650.821031;-38.13080360867914
1739209650.8210337;-38.13080360867914
1739209650.8210366;-38.13080360867914
1739209650.8210392;-38.13080360867914
1739209650.821042;-45.120503652039325
1739209650.8210447;-38.13080360867914
1739209650.8210473;-31.141103565318915
1739209650.8210502;-35.57807855764607
1739209650.8210528;-38.13080360867914
1739209650.8210554;-45.120503652039325
1739209650.8210583;-38.13080360867914
1739209650.821061;-35.57807855764607
1739209650.8210638;-35.57807855764607
1739209650.8210664;-38.13080360867914
1739209650.821069;-30.49652367304973
1739209650.8210719;-35.57807855764607
1739209650.8210745;-45.120503652039325
1739209650.8210773;-45.120503652039325
1739209650.82108;-33.981070128970906
1739209650.8210826;-38.13080360867914
1739209650.8210855;-33.981070128970906
1739209650.821088;-38.13080360867914
1739209650.8210907;-29.438486411369347
1739209650.8210936;-45.120503652039325
1739209650.8210962;-45.120503652039325
1739209650.821099;-35.57807855764607
1739209650.8211017;-38.13080360867914
1739209650.8211043;-38.13080360867914
1739209650.8211071;-35.57807855764607
1739209650.8211098;-38.13080360867914
1739209650.8211124;-28.992665084841942
1739209650.8211153;-38.13080360867914
1739209650.8211179;-45.120503652039325
1739209650.8211207;-38.13080360867914
1739209650.8211234;-38.13080360867914
1739209650.821126;-45.120503652039325
1739209650.8211288;-45.120503652039325
1739209650.8211315;-35.57807855764607
1739209650.8211343;-32.816014438256545
1739209650.821137;-45.120503652039325
1739209650.8211396;-38.13080360867914
1739209650.8211424;-45.120503652039325
1739209650.821145;-45.120503652039325
1739209650.8211477;-45.120503652039325
1739209650.8211505;-45.120503652039325
1739209650.8211532;-35.57807855764607
1739209650.821156;-38.13080360867914
1739209650.8211586;-45.120503652039325
1739209650.8211613;-45.120503652039325
1739209650.8211641;-45.120503652039325
1739209650.8211668;-38.13080360867914
1739209650.8211694;-45.120503652039325
1739209650.8211722;-38.13080360867914
1739209650.8211749;-45.120503652039325
1739209650.8211777;-31.141103565318915
1739209650.8211803;-33.981070128970906
1739209650.821183;-45.120503652039325
1739209650.8211858;-45.120503652039325
1739209650.8211884;-45.120503652039325
1739209650.8211913;-45.120503652039325
1739209650.821194;-45.120503652039325
1739209650.8211966;-32.816014438256545
1739209650.8211994;-33.981070128970956
1739209650.821202;-45.120503652039325
1739209650.8212047;-38.13080360867914
1739209650.8212075;-38.13080360867914
1739209650.8212101;-38.13080360867914
1739209650.821213;-38.13080360867914
1739209650.8212156;-45.120503652039325
1739209650.8212183;-38.13080360867914
1739209650.821221;-30.49652367304973
1739209650.8212237;-33.981070128970906
1739209650.8212266;-45.120503652039325
1739209650.8212292;-45.120503652039325
1739209650.8212318;-38.13080360867914
1739209650.8212347;-45.120503652039325
1739209650.8212373;-38.13080360867914
1739209650.82124;-38.13080360867914
1739209650.8212428;-45.120503652039325
1739209650.8212454;-45.120503652039325
1739209650.8212483;-45.120503652039325
1739209650.821251;-38.13080360867914
1739209650.8212535;-45.120503652039325
1739209650.8212564;-38.13080360867914
1739209650.821259;-38.13080360867914
1739209650.8212616;-38.13080360867914
1739209650.8212645;-38.13080360867914
1739209650.8212671;-38.13080360867914
1739209650.82127;-45.120503652039325
1739209650.8212726;-45.120503652039325
1739209650.8212752;-45.120503652039325
1739209650.821278;-45.120503652039325
1739209650.8212807;-45.120503652039325
1739209650.8212836;-38.13080360867914
1739209650.8212862;-45.120503652039325
1739209650.8212888;-45.120503652039325
1739209650.8212917;-38.13080360867914
1739209650.8212943;-38.13080360867914
1739209650.821297;-33.981070128970906
1739209650.8212998;-35.57807855764607
1739209650.8213024;-45.120503652039325
1739209650.8213053;-45.120503652039325
1739209650.821308;-38.13080360867914
1739209650.8213105;-32.816014438256545
1739209650.8213134;-45.120503652039325
1739209650.821316;-45.120503652039325
1739209650.8213186;-38.13080360867914
1739209650.8213215;-38.13080360867914
1739209650.821324;-45.120503652039325
1739209650.821327;-45.120503652039325
1739209650.8213296;-45.120503652039325
1739209650.8213322;-38.13080360867914
1739209650.821335;-38.13080360867914
1739209650.8213377;-45.120503652039325
1739209650.8213406;-45.120503652039325
1739209650.8213432;-38.13080360867914
1739209650.8213458;-38.13080360867914
1739209650.8213487;-45.120503652039325
1739209650.8213513;-33.981070128970906
1739209650.821354;-31.141103565318893
1739209650.8213568;-45.120503652039325
1739209650.8213594;-45.120503652039325
1739209650.8213623;-38.13080360867914
1739209650.8213649;-38.13080360867914
1739209650.8213675;-45.120503652039325
1739209650.8213704;-45.120503652039325
1739209650.821373;-45.120503652039325
1739209650.8213758;-45.120503652039325
1739209650.8213785;-45.120503652039325
1739209650.821381;-45.120503652039325
1739209650.821384;-45.120503652039325
1739209650.8213866;-38.13080360867914
1739209650.8213892;-38.13080360867914
1739209650.821392;-38.13080360867914
1739209650.8213947;-38.13080360867914
1739209650.8213975;-32.816014438256545
1739209650.8214002;-38.13080360867914
1739209650.8214028;-45.120503652039325
1739209650.8214056;-33.981070128970906
1739209650.8214083;-45.120503652039325
