CAN Message; 0x39:0ee0e22c253932df
Timestamp;Amplitude
1739209706.0637505;-38.13080360867914
1739209706.0637562;-38.13080360867914
1739209706.0637622;-38.13080360867914
1739209706.063768;-35.57807855764607
1739209706.0637739;-38.13080360867914
1739209706.0637796;-45.120503652039325
1739209706.0637856;-38.13080360867914
1739209706.0637915;-35.57807855764607
1739209706.0637972;-38.13080360867914
1739209706.0638032;-45.120503652039325
1739209706.063809;-45.120503652039325
1739209706.0638149;-45.120503652039325
1739209706.0638206;-38.13080360867914
1739209706.0638266;-35.57807855764607
1739209706.0638323;-45.120503652039325
1739209706.0638382;-38.13080360867914
1739209706.063844;-38.13080360867914
1739209706.06385;-45.120503652039325
1739209706.063856;-38.13080360867914
1739209706.0638616;-35.57807855764607
1739209706.0638676;-38.13080360867914
1739209706.0638733;-45.120503652039325
1739209706.0638793;-45.120503652039325
1739209706.063885;-45.120503652039325
1739209706.063891;-45.120503652039325
1739209706.0638967;-45.120503652039325
1739209706.0639026;-35.57807855764607
1739209706.0639083;-38.13080360867914
1739209706.0639143;-45.120503652039325
1739209706.0639203;-45.120503652039325
1739209706.063926;-45.120503652039325
1739209706.063932;-35.57807855764607
1739209706.0639377;-38.13080360867914
1739209706.0639436;-38.13080360867914
1739209706.0639493;-45.120503652039325
1739209706.0639553;-45.120503652039325
1739209706.063961;-35.57807855764607
1739209706.063967;-35.57807855764607
1739209706.0639727;-38.13080360867914
1739209706.0639787;-45.120503652039325
1739209706.0639846;-45.120503652039325
1739209706.0639904;-38.13080360867914
1739209706.0639963;-38.13080360867914
1739209706.064002;-38.13080360867914
1739209706.064008;-38.13080360867914
1739209706.0640137;-45.120503652039325
1739209706.0640197;-45.120503652039325
1739209706.0640254;-45.120503652039325
1739209706.0640314;-45.120503652039325
1739209706.064037;-45.120503652039325
1739209706.064043;-45.120503652039325
1739209706.064049;-45.120503652039325
1739209706.0640547;-31.141103565318915
1739209706.0640607;-35.57807855764607
1739209706.0640664;-38.13080360867914
1739209706.0640724;-38.13080360867914
1739209706.064078;-33.981070128970906
1739209706.064084;-38.13080360867914
1739209706.0640898;-38.13080360867914
1739209706.0640957;-38.13080360867914
1739209706.0641015;-30.49652367304973
1739209706.0641074;-45.120503652039325
1739209706.0641131;-38.13080360867914
1739209706.064119;-35.57807855764607
1739209706.064125;-38.13080360867914
1739209706.0641308;-45.120503652039325
1739209706.0641367;-38.13080360867914
1739209706.0641425;-38.13080360867914
1739209706.0641484;-38.13080360867914
1739209706.0641541;-45.120503652039325
1739209706.06416;-38.13080360867914
1739209706.0641658;-38.13080360867914
1739209706.0641718;-45.120503652039325
1739209706.0641775;-45.120503652039325
1739209706.0641835;-45.120503652039325
1739209706.0641894;-45.120503652039325
1739209706.0641952;-38.13080360867914
1739209706.064201;-38.13080360867914
1739209706.0642068;-38.13080360867914
1739209706.0642128;-38.13080360867914
1739209706.0642185;-38.13080360867914
1739209706.0642245;-35.57807855764607
1739209706.0642302;-38.13080360867914
1739209706.0642362;-45.120503652039325
1739209706.064242;-33.981070128970906
1739209706.0642478;-35.57807855764607
1739209706.0642483;-45.120503652039325
1739209706.0642488;-45.120503652039325
1739209706.0642495;-38.13080360867914
1739209706.06425;-38.13080360867914
1739209706.0642505;-45.120503652039325
1739209706.064251;-45.120503652039325
1739209706.0642517;-28.992665084841942
1739209706.0642521;-38.13080360867914
1739209706.0642526;-45.120503652039325
1739209706.064253;-45.120503652039325
1739209706.0642536;-45.120503652039325
1739209706.0642543;-45.120503652039325
1739209706.0642548;-45.120503652039325
1739209706.0642552;-45.120503652039325
1739209706.0642557;-38.13080360867914
1739209706.0642562;-38.13080360867914
1739209706.064257;-35.57807855764607
1739209706.0642574;-35.57807855764607
1739209706.0642579;-38.13080360867914
1739209706.0642583;-45.120503652039325
1739209706.064259;-45.120503652039325
1739209706.0642595;-38.13080360867914
1739209706.06426;-38.13080360867914
1739209706.0642605;-45.120503652039325
1739209706.064261;-45.120503652039325
1739209706.0642617;-38.13080360867914
1739209706.0642622;-38.13080360867914
1739209706.0642626;-35.57807855764607
1739209706.064263;-45.120503652039325
1739209706.0642636;-38.13080360867914
1739209706.0642643;-33.981070128970906
1739209706.0642648;-38.13080360867914
1739209706.0642653;-38.13080360867914
1739209706.0642657;-38.13080360867914
1739209706.0642664;-33.981070128970906
1739209706.064267;-45.120503652039325
1739209706.0642674;-45.120503652039325
1739209706.0642679;-45.120503652039325
1739209706.0642684;-45.120503652039325
1739209706.064269;-32.816014438256545
1739209706.0642695;-38.13080360867914
1739209706.06427;-45.120503652039325
1739209706.0642705;-35.57807855764607
1739209706.064271;-32.816014438256545
1739209706.0642717;-45.120503652039325
1739209706.0642722;-45.120503652039325
1739209706.0642726;-31.141103565318915
1739209706.064273;-38.13080360867914
1739209706.0642738;-45.120503652039325
1739209706.0642743;-45.120503652039325
1739209706.0642748;-38.13080360867914
1739209706.0642753;-45.120503652039325
1739209706.0642757;-45.120503652039325
1739209706.0642765;-45.120503652039325
1739209706.064277;-38.13080360867914
1739209706.0642774;-35.57807855764607
1739209706.064278;-38.13080360867914
1739209706.0642786;-38.13080360867914
1739209706.064279;-45.120503652039325
1739209706.0642796;-45.120503652039325
1739209706.06428;-45.120503652039325
1739209706.0642805;-38.13080360867914
1739209706.0642812;-38.13080360867914
1739209706.0642817;-38.13080360867914
1739209706.0642822;-38.13080360867914
1739209706.0642827;-35.57807855764607
1739209706.0642831;-45.120503652039325
1739209706.0642838;-38.13080360867914
1739209706.0642843;-45.120503652039325
1739209706.0642848;-45.120503652039325
1739209706.0642853;-38.13080360867914
1739209706.064286;-45.120503652039325
1739209706.0642865;-45.120503652039325
1739209706.064287;-45.120503652039325
1739209706.0642874;-33.981070128970906
1739209706.064288;-38.13080360867914
1739209706.0642886;-45.120503652039325
1739209706.064289;-45.120503652039325
1739209706.0642896;-38.13080360867914
1739209706.06429;-35.57807855764607
1739209706.0642905;-45.120503652039325
1739209706.0642912;-35.57807855764607
1739209706.0642917;-38.13080360867914
1739209706.0642922;-35.57807855764607
1739209706.0642927;-35.57807855764607
1739209706.0642934;-35.57807855764607
1739209706.0642939;-38.13080360867914
1739209706.0642943;-38.13080360867914
1739209706.0642948;-33.981070128970906
1739209706.0642953;-35.57807855764607
1739209706.064296;-38.13080360867914
1739209706.0642965;-45.120503652039325
1739209706.064297;-38.13080360867914
1739209706.0642974;-35.57807855764607
1739209706.0642982;-45.120503652039325
1739209706.0642986;-31.141103565318943
1739209706.064299;-45.120503652039325
1739209706.0642996;-45.120503652039325
1739209706.0643;-45.120503652039325
1739209706.0643008;-45.120503652039325
1739209706.0643013;-45.120503652039325
1739209706.0643017;-45.120503652039325
1739209706.0643022;-38.13080360867914
1739209706.0643027;-26.487275050834715
1739209706.0643034;-33.981070128970906
1739209706.0643039;-45.120503652039325
1739209706.0643044;-38.13080360867914
1739209706.0643048;-32.816014438256545
1739209706.0643055;-35.57807855764607
1739209706.064306;-45.120503652039325
1739209706.0643065;-33.981070128970906
1739209706.064307;-45.120503652039325
1739209706.0643075;-45.120503652039325
1739209706.0643082;-45.120503652039325
1739209706.0643086;-38.13080360867914
1739209706.0643091;-38.13080360867914
1739209706.0643096;-38.13080360867914
1739209706.06431;-45.120503652039325
1739209706.0643108;-35.57807855764607
1739209706.0643113;-45.120503652039325
1739209706.0643117;-31.141103565318915
1739209706.0643122;-24.589719217205094
1739209706.064313;-30.49652367304976
1739209706.0643134;-33.981070128970906
1739209706.064314;-32.816014438256545
1739209706.0643144;-31.141103565318915
1739209706.0643148;-45.120503652039325
1739209706.0643156;-28.58837851428586
1739209706.064316;-45.120503652039325
1739209706.0643165;-33.981070128970906
1739209706.064317;-38.13080360867914
1739209706.0643175;-38.13080360867914
1739209706.0643182;-45.120503652039325
1739209706.0643187;-22.54371790334745
1739209706.0643191;-23.273589343863303
1739209706.0643196;-31.14110356531892
1739209706.0643203;-26.991370085610722
1739209706.0643208;-29.438486411369333
1739209706.0643213;-38.13080360867914
1739209706.0643218;-45.120503652039325
1739209706.0643222;-45.120503652039325
1739209706.064323;-45.120503652039325
1739209706.0643234;-45.120503652039325
1739209706.064324;-38.13080360867914
1739209706.0643244;-32.816014438256545
1739209706.064325;-29.438486411369375
1739209706.0643256;-23.273589343863314
1739209706.064326;-26.991370085610736
1739209706.0643265;-45.120503652039325
1739209706.064327;-38.13080360867914
1739209706.0643277;-45.120503652039325
1739209706.0643282;-38.13080360867914
1739209706.0643287;-35.57807855764607
1739209706.0643291;-33.981070128970906
1739209706.0643296;-45.120503652039325
1739209706.0643303;-35.57807855764607
1739209706.0643308;-33.981070128970906
1739209706.0643313;-25.826314394896357
1739209706.0643318;-28.588378514285886
1739209706.0643325;-33.981070128970956
1739209706.064333;-30.49652367304973
1739209706.0643334;-32.81601443825658
1739209706.064334;-45.120503652039325
1739209706.0643344;-26.991370085610736
1739209706.064335;-45.120503652039325
1739209706.0643356;-38.13080360867914
1739209706.064336;-35.57807855764607
1739209706.0643365;-32.816014438256545
1739209706.064337;-38.13080360867914
1739209706.0643377;-25.826314394896357
1739209706.0643382;-20.6957059613948
1739209706.0643387;-27.877744956031417
1739209706.0643392;-45.120503652039325
1739209706.0643399;-45.120503652039325
1739209706.0643404;-45.120503652039325
1739209706.0643408;-26.991370085610736
1739209706.0643413;-33.981070128970906
1739209706.0643418;-45.120503652039325
1739209706.0643425;-38.13080360867914
1739209706.064343;-45.120503652039325
1739209706.0643435;-35.57807855764607
1739209706.064344;-45.120503652039325
1739209706.0643444;-25.826314394896364
1739209706.0643451;-21.598678470925666
1739209706.0643456;-45.120503652039325
1739209706.064346;-38.13080360867914
1739209706.0643466;-31.141103565318915
1739209706.0643473;-31.141103565318893
1739209706.0643477;-33.981070128970906
1739209706.0643482;-38.13080360867914
1739209706.0643487;-38.13080360867914
1739209706.0643492;-45.120503652039325
1739209706.06435;-45.120503652039325
1739209706.0643504;-31.141103565318893
1739209706.0643508;-28.992665084841967
1739209706.0643513;-22.54371790334745
1739209706.064352;-24.589719217205094
1739209706.0643525;-35.57807855764607
1739209706.064353;-27.877744956031414
1739209706.0643535;-33.981070128970906
1739209706.064354;-33.981070128970956
1739209706.0643547;-35.57807855764607
1739209706.0643551;-33.981070128970906
1739209706.0643556;-31.141103565318915
1739209706.064356;-33.981070128970906
1739209706.0643566;-38.13080360867914
1739209706.0643573;-33.981070128970956
1739209706.0643578;-21.676580915188183
1739209706.0643582;-24.15140352195872
1739209706.0643587;-33.981070128970906
1739209706.0643594;-31.141103565318915
1739209706.06436;-45.120503652039325
1739209706.0643604;-30.49652367304973
1739209706.0643609;-31.141103565318915
1739209706.0643613;-45.120503652039325
1739209706.064362;-45.120503652039325
1739209706.0643625;-32.816014438256545
1739209706.064363;-31.141103565318893
1739209706.0643635;-31.141103565318915
1739209706.064364;-26.991370085610768
1739209706.0643647;-24.74623867263306
1739209706.0643651;-31.141103565318915
1739209706.0643656;-33.981070128970956
1739209706.064366;-45.120503652039325
1739209706.0643668;-45.120503652039325
1739209706.0643673;-33.981070128970956
1739209706.0643678;-35.57807855764607
1739209706.0643682;-45.120503652039325
1739209706.0643687;-45.120503652039325
1739209706.0643694;-45.120503652039325
1739209706.06437;-38.13080360867914
1739209706.0643704;-45.120503652039325
1739209706.0643709;-33.981070128970906
1739209706.0643716;-45.120503652039325
1739209706.064372;-45.120503652039325
1739209706.0643725;-35.57807855764607
1739209706.064373;-45.120503652039325
1739209706.0643735;-38.13080360867914
1739209706.0643742;-38.13080360867914
1739209706.0643747;-45.120503652039325
1739209706.0643752;-33.981070128970906
1739209706.0643756;-29.438486411369333
1739209706.064376;-38.13080360867914
1739209706.0643768;-32.816014438256545
1739209706.0643773;-33.981070128970906
1739209706.0643778;-38.13080360867914
1739209706.0643783;-38.13080360867914
1739209706.064379;-32.816014438256545
1739209706.0643795;-45.120503652039325
1739209706.06438;-38.13080360867914
1739209706.0643804;-35.57807855764607
1739209706.064381;-38.13080360867914
1739209706.0643816;-45.120503652039325
1739209706.064382;-38.13080360867914
1739209706.0643826;-38.13080360867914
1739209706.064383;-38.13080360867914
1739209706.0643835;-38.13080360867914
1739209706.0643842;-38.13080360867914
1739209706.0643847;-45.120503652039325
1739209706.0643852;-32.816014438256545
1739209706.0643857;-45.120503652039325
1739209706.0643864;-45.120503652039325
1739209706.0643868;-38.13080360867914
1739209706.0643873;-45.120503652039325
1739209706.0643878;-38.13080360867914
1739209706.0643883;-35.57807855764607
1739209706.064389;-38.13080360867914
1739209706.0643895;-45.120503652039325
1739209706.06439;-38.13080360867914
1739209706.0643904;-33.981070128970906
1739209706.064391;-45.120503652039325
1739209706.0643916;-33.981070128970906
1739209706.064392;-45.120503652039325
1739209706.0643926;-45.120503652039325
1739209706.064393;-33.981070128970906
1739209706.0643938;-38.13080360867914
1739209706.0643942;-38.13080360867914
1739209706.0643947;-38.13080360867914
1739209706.0643952;-32.816014438256545
1739209706.0643957;-38.13080360867914
1739209706.0643964;-33.981070128970906
1739209706.0643969;-33.981070128970906
1739209706.0643973;-38.13080360867914
1739209706.0643978;-35.57807855764607
1739209706.0643985;-38.13080360867914
1739209706.064399;-45.120503652039325
1739209706.0643995;-38.13080360867914
1739209706.0644;-38.13080360867914
1739209706.0644004;-38.13080360867914
1739209706.0644011;-45.120503652039325
1739209706.0644016;-33.981070128970906
1739209706.064402;-35.57807855764607
1739209706.0644026;-38.13080360867914
1739209706.064403;-45.120503652039325
1739209706.0644038;-38.13080360867914
1739209706.0644042;-38.13080360867914
1739209706.0644047;-38.13080360867914
1739209706.0644052;-33.981070128970906
1739209706.064406;-35.57807855764607
1739209706.0644064;-38.13080360867914
1739209706.0644069;-38.13080360867914
1739209706.0644073;-45.120503652039325
1739209706.0644078;-38.13080360867914
1739209706.0644085;-38.13080360867914
1739209706.064409;-45.120503652039325
1739209706.0644095;-45.120503652039325
1739209706.06441;-33.981070128970906
1739209706.0644104;-45.120503652039325
1739209706.0644112;-38.13080360867914
1739209706.0644116;-45.120503652039325
1739209706.064412;-38.13080360867914
1739209706.0644126;-26.487275050834715
1739209706.0644133;-45.120503652039325
1739209706.0644138;-33.981070128970906
1739209706.0644143;-28.992665084841942
1739209706.0644147;-33.981070128970906
1739209706.0644152;-26.991370085610722
1739209706.064416;-24.746238672633048
1739209706.0644164;-45.120503652039325
1739209706.064417;-25.252786309376837
1739209706.0644174;-27.267205301931607
1739209706.0644178;-38.13080360867914
1739209706.0644186;-33.981070128970906
1739209706.064419;-28.58837851428586
1739209706.0644195;-32.816014438256545
1739209706.06442;-32.816014438256545
1739209706.0644207;-28.218542851754165
1739209706.0644212;-45.120503652039325
1739209706.0644217;-32.816014438256545
1739209706.0644221;-45.120503652039325
1739209706.0644226;-26.991370085610722
1739209706.0644233;-32.816014438256545
1739209706.0644238;-28.992665084841942
1739209706.0644243;-38.13080360867914
1739209706.0644248;-33.981070128970906
1739209706.0644255;-28.992665084841967
1739209706.064426;-29.438486411369375
1739209706.0644264;-32.816014438256545
1739209706.064427;-38.13080360867914
1739209706.0644274;-45.120503652039325
1739209706.064428;-38.13080360867914
1739209706.0644286;-28.992665084841942
1739209706.064429;-38.13080360867914
1739209706.0644295;-45.120503652039325
1739209706.06443;-27.267205301931607
1739209706.0644307;-28.58837851428586
1739209706.0644312;-33.981070128970906
1739209706.0644317;-24.589719217205094
1739209706.0644321;-30.49652367304976
1739209706.0644329;-31.141103565318915
1739209706.0644333;-45.120503652039325
1739209706.0644338;-26.487275050834715
1739209706.0644343;-25.62660358559016
1739209706.0644348;-38.13080360867914
1739209706.0644355;-31.141103565318915
1739209706.064436;-38.13080360867914
1739209706.0644364;-38.13080360867914
1739209706.064437;-35.57807855764607
1739209706.0644374;-35.57807855764607
1739209706.064438;-38.13080360867914
1739209706.0644386;-32.816014438256545
1739209706.064439;-23.75329798047522
1739209706.0644395;-38.13080360867914
1739209706.0644403;-33.981070128970906
1739209706.0644407;-38.13080360867914
1739209706.0644412;-45.120503652039325
1739209706.0644417;-27.267205301931607
1739209706.0644422;-32.81601443825658
1739209706.0644429;-33.981070128970906
1739209706.0644433;-28.992665084841942
1739209706.0644438;-25.826314394896364
1739209706.0644443;-33.981070128970956
1739209706.064445;-29.438486411369347
1739209706.0644455;-30.49652367304973
1739209706.064446;-29.438486411369354
1739209706.0644464;-38.13080360867914
1739209706.064447;-30.49652367304973
1739209706.0644476;-25.826314394896354
1739209706.064448;-24.438645034577675
1739209706.0644486;-33.981070128970956
1739209706.064449;-45.120503652039325
1739209706.0644495;-38.13080360867914
1739209706.0644503;-38.13080360867914
1739209706.0644507;-31.141103565318943
1739209706.0644512;-31.141103565318915
1739209706.0644517;-45.120503652039325
1739209706.0644524;-28.992665084841942
1739209706.064453;-33.981070128970906
1739209706.0644534;-45.120503652039325
1739209706.0644538;-31.141103565318943
1739209706.0644543;-31.141103565318915
1739209706.064455;-31.141103565318915
1739209706.0644555;-33.981070128970956
1739209706.064456;-28.992665084841942
1739209706.0644565;-25.826314394896357
1739209706.064457;-38.13080360867914
1739209706.0644577;-27.8777449560314
1739209706.0644581;-29.438486411369347
1739209706.0644586;-26.991370085610722
1739209706.064459;-32.816014438256545
1739209706.0644598;-38.13080360867914
1739209706.0644603;-32.81601443825658
1739209706.0644608;-25.252786309376837
1739209706.0644612;-28.992665084841942
1739209706.0644617;-33.981070128970906
1739209706.0644624;-38.13080360867914
1739209706.064463;-33.981070128970906
1739209706.0644634;-31.141103565318943
1739209706.0644639;-28.992665084841967
1739209706.0644643;-24.589719217205094
1739209706.064465;-26.991370085610722
1739209706.0644655;-35.57807855764607
1739209706.064466;-31.141103565318915
1739209706.0644665;-38.13080360867914
1739209706.0644672;-25.07728991421287
1739209706.0644677;-23.273589343863303
1739209706.0644681;-33.981070128970906
1739209706.0644686;-27.267205301931607
1739209706.064469;-28.21854285175415
1739209706.0644698;-38.13080360867914
1739209706.0644703;-31.141103565318893
1739209706.0644708;-38.13080360867914
1739209706.0644712;-31.141103565318915
1739209706.064472;-33.981070128970906
1739209706.0644724;-29.438486411369333
1739209706.064473;-32.81601443825658
1739209706.0644734;-45.120503652039325
1739209706.0644739;-31.141103565318943
1739209706.0644746;-26.487275050834715
1739209706.064475;-33.981070128970906
1739209706.0644755;-27.267205301931607
1739209706.064476;-30.49652367304973
1739209706.0644765;-38.13080360867914
1739209706.0644772;-28.218542851754165
1739209706.0644777;-28.588378514285886
1739209706.0644782;-31.141103565318915
1739209706.0644786;-38.13080360867914
1739209706.0644794;-45.120503652039325
1739209706.0644798;-38.13080360867914
1739209706.0644803;-31.141103565318915
1739209706.0644808;-45.120503652039325
1739209706.0644813;-38.13080360867914
1739209706.064482;-35.57807855764607
1739209706.0644825;-35.57807855764607
1739209706.064483;-27.8777449560314
1739209706.0644834;-26.991370085610747
1739209706.064484;-28.992665084841967
1739209706.0644846;-38.13080360867914
1739209706.064485;-45.120503652039325
1739209706.0644855;-30.49652367304973
1739209706.064486;-24.15140352195872
1739209706.0644867;-28.992665084841942
1739209706.0644872;-29.438486411369354
1739209706.0644877;-45.120503652039325
1739209706.0644882;-35.57807855764607
1739209706.0644886;-33.981070128970906
1739209706.0644894;-45.120503652039325
1739209706.0644898;-38.13080360867914
1739209706.0644903;-45.120503652039325
1739209706.0644908;-33.981070128970956
1739209706.0644913;-38.13080360867914
1739209706.064492;-27.267205301931607
1739209706.0644925;-26.991370085610736
1739209706.064493;-27.267205301931607
1739209706.0644934;-25.62660358559016
1739209706.0644941;-33.981070128970956
1739209706.0644946;-38.13080360867914
1739209706.064495;-45.120503652039325
1739209706.0644956;-30.49652367304973
1739209706.064496;-29.438486411369333
1739209706.0644968;-35.57807855764607
1739209706.0644972;-32.81601443825658
1739209706.0644977;-38.13080360867914
1739209706.0644982;-25.077289914212862
1739209706.064499;-32.816014438256545
1739209706.0644994;-26.035653463252796
1739209706.0644999;-28.992665084841942
1739209706.0645003;-28.992665084841967
1739209706.0645008;-35.57807855764607
1739209706.0645015;-32.816014438256545
1739209706.064502;-45.120503652039325
1739209706.0645025;-33.981070128970906
1739209706.064503;-38.13080360867914
1739209706.0645034;-45.120503652039325
1739209706.0645041;-33.981070128970906
1739209706.0645046;-29.438486411369375
1739209706.064505;-28.992665084841942
1739209706.0645056;-28.58837851428586
1739209706.0645063;-26.991370085610722
1739209706.0645068;-28.992665084841942
1739209706.0645072;-33.981070128970956
1739209706.0645077;-23.16150712794695
1739209706.0645082;-30.49652367304973
1739209706.064509;-33.981070128970906
1739209706.0645094;-33.981070128970956
1739209706.0645099;-29.438486411369354
1739209706.0645103;-27.8777449560314
1739209706.0645108;-29.438486411369333
1739209706.0645115;-25.826314394896357
1739209706.064512;-45.120503652039325
1739209706.0645125;-26.487275050834715
1739209706.064513;-33.981070128970906
1739209706.0645137;-33.981070128970906
1739209706.0645142;-27.8777449560314
1739209706.0645146;-31.141103565318915
1739209706.064515;-45.120503652039325
1739209706.0645156;-27.267205301931607
1739209706.0645163;-28.992665084841942
1739209706.0645168;-45.120503652039325
1739209706.0645173;-33.981070128970906
1739209706.0645177;-26.991370085610736
1739209706.0645185;-32.816014438256545
1739209706.064519;-38.13080360867914
1739209706.0645194;-27.8777449560314
1739209706.06452;-38.13080360867914
1739209706.0645204;-38.13080360867914
1739209706.064521;-32.816014438256545
1739209706.0645216;-38.13080360867914
1739209706.064522;-38.13080360867914
1739209706.0645225;-33.981070128970906
1739209706.064523;-32.81601443825658
1739209706.0645237;-32.816014438256545
1739209706.0645242;-45.120503652039325
1739209706.0645247;-31.141103565318915
1739209706.0645251;-22.54371790334745
1739209706.0645258;-28.218542851754165
1739209706.0645263;-31.141103565318943
1739209706.0645268;-22.841636605902558
1739209706.0645273;-31.141103565318915
1739209706.0645278;-33.981070128970906
1739209706.0645285;-25.826314394896357
1739209706.064529;-33.981070128970956
1739209706.0645294;-30.49652367304973
1739209706.06453;-31.141103565318915
1739209706.0645304;-31.141103565318943
1739209706.064531;-38.13080360867914
1739209706.0645316;-38.13080360867914
1739209706.064532;-45.120503652039325
1739209706.0645325;-31.141103565318915
1739209706.0645332;-38.13080360867914
1739209706.0645337;-38.13080360867914
1739209706.0645342;-33.981070128970956
1739209706.0645347;-33.981070128970906
1739209706.0645351;-38.13080360867914
1739209706.0645359;-29.438486411369333
1739209706.0645363;-31.141103565318915
1739209706.0645368;-38.13080360867914
1739209706.0645373;-32.81601443825658
1739209706.0645378;-32.816014438256545
1739209706.0645385;-26.991370085610754
1739209706.064539;-32.81601443825658
1739209706.0645394;-35.57807855764607
1739209706.06454;-30.49652367304973
1739209706.0645406;-30.49652367304973
1739209706.064541;-38.13080360867914
1739209706.0645416;-45.120503652039325
1739209706.064542;-29.438486411369347
1739209706.0645425;-45.120503652039325
1739209706.0645432;-45.120503652039325
1739209706.0645437;-32.816014438256545
1739209706.0645442;-30.49652367304973
1739209706.0645447;-31.141103565318893
1739209706.0645454;-24.15140352195873
1739209706.0645459;-38.13080360867914
1739209706.0645463;-28.992665084841942
1739209706.0645468;-38.13080360867914
1739209706.0645473;-38.13080360867914
1739209706.064548;-28.21854285175415
1739209706.0645485;-33.981070128970906
1739209706.064549;-31.141103565318893
1739209706.0645494;-38.13080360867914
1739209706.06455;-28.58837851428586
1739209706.0645506;-31.141103565318915
1739209706.064551;-35.57807855764607
1739209706.0645516;-26.487275050834715
1739209706.064552;-45.120503652039325
1739209706.0645528;-32.816014438256545
1739209706.0645533;-26.487275050834715
1739209706.0645537;-25.826314394896357
1739209706.0645542;-38.13080360867914
1739209706.0645547;-32.816014438256545
1739209706.0645554;-45.120503652039325
1739209706.064556;-33.981070128970906
1739209706.0645564;-32.816014438256545
1739209706.0645568;-38.13080360867914
1739209706.0645573;-29.438486411369333
1739209706.064558;-33.981070128970906
1739209706.0645585;-38.13080360867914
1739209706.064559;-26.991370085610722
1739209706.0645595;-26.991370085610736
1739209706.0645602;-30.49652367304973
1739209706.0645607;-38.13080360867914
1739209706.0645611;-33.981070128970906
1739209706.0645616;-38.13080360867914
1739209706.064562;-31.141103565318915
1739209706.0645628;-27.8777449560314
1739209706.0645633;-33.981070128970956
1739209706.0645638;-38.13080360867914
1739209706.0645642;-38.13080360867914
1739209706.0645647;-32.816014438256545
1739209706.0645654;-38.13080360867914
1739209706.064566;-25.62660358559016
1739209706.0645664;-30.49652367304973
1739209706.0645669;-32.816014438256545
1739209706.0645676;-26.991370085610722
1739209706.064568;-26.487275050834725
1739209706.0645685;-45.120503652039325
1739209706.064569;-38.13080360867914
1739209706.0645695;-38.13080360867914
1739209706.0645702;-38.13080360867914
1739209706.0645707;-45.120503652039325
1739209706.0645711;-33.981070128970906
1739209706.0645716;-32.816014438256545
1739209706.0645723;-24.151403521958727
1739209706.0645728;-27.267205301931607
1739209706.0645733;-31.141103565318943
1739209706.0645738;-31.141103565318893
1739209706.0645742;-33.981070128970956
1739209706.064575;-28.218542851754165
1739209706.0645754;-25.077289914212862
1739209706.064576;-45.120503652039325
1739209706.0645764;-29.438486411369354
1739209706.0645769;-25.252786309376837
1739209706.0645776;-27.267205301931607
1739209706.064578;-33.981070128970956
1739209706.0645785;-33.981070128970906
1739209706.064579;-31.141103565318915
1739209706.0645797;-26.035653463252796
1739209706.0645802;-38.13080360867914
1739209706.0645807;-27.8777449560314
1739209706.0645812;-27.267205301931607
1739209706.0645816;-28.992665084841942
1739209706.0645823;-45.120503652039325
1739209706.0645828;-38.13080360867914
1739209706.0645833;-35.57807855764607
1739209706.0645838;-27.267205301931607
1739209706.0645843;-23.506823629689542
1739209706.064585;-38.13080360867914
1739209706.0645854;-38.13080360867914
1739209706.0647962;-38.13080360867914
1739209706.0648038;-31.141103565318915
1739209706.0648112;-27.267205301931607
1739209706.0648186;-28.58837851428586
1739209706.064826;-45.120503652039325
1739209706.0648336;-28.992665084841942
1739209706.064841;-28.992665084841942
1739209706.0648484;-38.13080360867914
1739209706.064856;-30.49652367304973
1739209706.0648634;-33.981070128970906
1739209706.0648708;-33.981070128970906
1739209706.0648785;-45.120503652039325
1739209706.0648859;-45.120503652039325
1739209706.0648932;-31.141103565318915
1739209706.0649006;-31.141103565318915
1739209706.0649083;-45.120503652039325
1739209706.0649157;-31.141103565318915
1739209706.064923;-38.13080360867914
1739209706.0649307;-33.981070128970906
1739209706.064938;-26.991370085610722
1739209706.0649455;-38.13080360867914
1739209706.064953;-45.120503652039325
1739209706.0649605;-38.13080360867914
1739209706.0649679;-25.826314394896354
1739209706.0649753;-32.816014438256545
1739209706.064983;-33.981070128970906
1739209706.0649903;-45.120503652039325
1739209706.0649977;-25.252786309376837
1739209706.0650053;-27.267205301931607
1739209706.0650127;-38.13080360867914
1739209706.06502;-38.13080360867914
1739209706.0650277;-26.487275050834715
1739209706.065035;-35.57807855764607
1739209706.0650425;-35.57807855764607
1739209706.06505;-45.120503652039325
1739209706.0650575;-32.816014438256545
1739209706.065065;-30.49652367304973
1739209706.0650723;-30.49652367304973
1739209706.06508;-38.13080360867914
1739209706.0650873;-35.57807855764607
1739209706.0650947;-33.981070128970956
1739209706.065102;-31.14110356531892
1739209706.0651097;-25.826314394896357
1739209706.0651171;-45.120503652039325
1739209706.0651245;-32.816014438256545
1739209706.0651321;-29.438486411369333
1739209706.0651395;-27.267205301931607
1739209706.065147;-38.13080360867914
1739209706.0651546;-29.438486411369347
1739209706.065162;-33.981070128970906
1739209706.0651693;-31.141103565318943
1739209706.0651767;-25.826314394896364
1739209706.0651844;-27.8777449560314
1739209706.0651917;-38.13080360867914
1739209706.0651991;-45.120503652039325
1739209706.0652068;-38.13080360867914
1739209706.0652142;-28.992665084841942
1739209706.0652215;-45.120503652039325
1739209706.0652292;-33.981070128970906
1739209706.0652366;-45.120503652039325
1739209706.065244;-33.981070128970906
