CAN Message; 0x1a7:0000c2b9a50d4543
1739209764.8744478;-35.57807855764607
1739209764.8744547;-38.13080360867914
1739209764.874462;-45.120503652039325
1739209764.8744688;-38.13080360867914
1739209764.874476;-33.981070128970906
1739209764.8744829;-38.13080360867914
1739209764.87449;-35.57807855764607
1739209764.874497;-38.13080360867914
1739209764.874504;-45.120503652039325
1739209764.874511;-45.120503652039325
1739209764.8745182;-38.13080360867914
1739209764.874525;-45.120503652039325
1739209764.8745322;-45.120503652039325
1739209764.8745391;-45.120503652039325
1739209764.874546;-38.13080360867914
1739209764.8745532;-38.13080360867914
1739209764.87456;-45.120503652039325
1739209764.8745673;-45.120503652039325
1739209764.8745742;-45.120503652039325
1739209764.8745813;-35.57807855764607
1739209764.8745883;-45.120503652039325
1739209764.8745954;-45.120503652039325
1739209764.8746023;-38.13080360867914
1739209764.8746095;-45.120503652039325
1739209764.8746164;-38.13080360867914
1739209764.8746235;-45.120503652039325
1739209764.8746305;-45.120503652039325
1739209764.8746374;-45.120503652039325
1739209764.8746445;-45.120503652039325
1739209764.8746514;-45.120503652039325
1739209764.8746586;-45.120503652039325
1739209764.8746655;-45.120503652039325
1739209764.8746727;-38.13080360867914
1739209764.8746796;-31.141103565318915
1739209764.8746867;-45.120503652039325
1739209764.8746936;-38.13080360867914
1739209764.8747008;-35.57807855764607
1739209764.8747077;-38.13080360867914
1739209764.8747149;-45.120503652039325
1739209764.8747218;-38.13080360867914
1739209764.8747287;-38.13080360867914
1739209764.8747358;-45.120503652039325
1739209764.8747427;-45.120503652039325
1739209764.87475;-38.13080360867914
1739209764.8747568;-35.57807855764607
1739209764.874764;-38.13080360867914
1739209764.8747709;-38.13080360867914
1739209764.874778;-38.13080360867914
1739209764.874785;-45.120503652039325
1739209764.874792;-45.120503652039325
1739209764.874799;-45.120503652039325
1739209764.874806;-45.120503652039325
1739209764.874813;-32.816014438256545
1739209764.87482;-32.816014438256545
1739209764.8748271;-45.120503652039325
1739209764.874834;-45.120503652039325
1739209764.8748412;-33.981070128970906
1739209764.8748481;-27.267205301931607
1739209764.8748553;-38.13080360867914
1739209764.8748622;-38.13080360867914
1739209764.8748693;-38.13080360867914
1739209764.8748763;-38.13080360867914
1739209764.8748834;-38.13080360867914
1739209764.8748903;-45.120503652039325
1739209764.8748972;-38.13080360867914
1739209764.8749044;-30.49652367304973
1739209764.8749113;-38.13080360867914
1739209764.8749185;-45.120503652039325
1739209764.8749254;-38.13080360867914
1739209764.8749325;-45.120503652039325
1739209764.8749394;-38.13080360867914
1739209764.8749466;-38.13080360867914
1739209764.8749535;-35.57807855764607
1739209764.8749607;-27.267205301931607
1739209764.8749676;-38.13080360867914
1739209764.8749747;-38.13080360867914
1739209764.8749816;-45.120503652039325
1739209764.8749886;-33.981070128970906
1739209764.8749957;-45.120503652039325
1739209764.8750026;-38.13080360867914
1739209764.8750098;-38.13080360867914
1739209764.8750167;-38.13080360867914
1739209764.8750238;-38.13080360867914
1739209764.8750308;-38.13080360867914
1739209764.875038;-38.13080360867914
1739209764.8750448;-45.120503652039325
1739209764.875052;-45.120503652039325
1739209764.875059;-38.13080360867914
1739209764.875066;-38.13080360867914
1739209764.875073;-33.981070128970906
1739209764.8750799;-38.13080360867914
1739209764.8461723;-32.81601443825658
1739209764.8461812;-38.13080360867914
1739209764.84619;-32.816014438256545
1739209764.8461988;-32.816014438256545
1739209764.8462076;-38.13080360867914
1739209764.8462164;-38.13080360867914
1739209764.8462253;-31.141103565318893
1739209764.846234;-28.58837851428586
1739209764.846243;-29.438486411369354
1739209764.8462517;-27.267205301931607
1739209764.8462605;-22.002965041481755
1739209764.8462694;-31.141103565318893
1739209764.8462782;-31.141103565318915
1739209764.846287;-26.487275050834715
1739209764.8462958;-35.57807855764607
1739209764.8463047;-33.981070128970906
1739209764.8463135;-28.58837851428586
1739209764.8463223;-45.120503652039325
1739209764.8463311;-45.120503652039325
1739209764.84634;-45.120503652039325
1739209764.8463488;-30.49652367304973
1739209764.8463576;-28.218542851754165
1739209764.8463664;-19.8442046433259
1739209764.8463752;-26.991370085610722
1739209764.846384;-27.267205301931607
1739209764.8463929;-45.120503652039325
1739209764.8464017;-38.13080360867914
1739209764.8464105;-38.13080360867914
1739209764.8464193;-35.57807855764607
1739209764.8464282;-38.13080360867914
1739209764.846437;-30.49652367304973
1739209764.8464458;-38.13080360867914
1739209764.8464546;-45.120503652039325
1739209764.8464634;-38.13080360867914
1739209764.8464723;-38.13080360867914
1739209764.8464813;-38.13080360867914
1739209764.8464901;-35.57807855764607
1739209764.846499;-38.13080360867914
1739209764.8465078;-38.13080360867914
1739209764.8465166;-38.13080360867914
1739209764.8465254;-38.13080360867914
1739209764.8465343;-45.120503652039325
1739209764.846543;-38.13080360867914
1739209764.846552;-38.13080360867914
1739209764.8465607;-35.57807855764607
1739209764.8465695;-45.120503652039325
1739209764.8465784;-45.120503652039325
1739209764.8465872;-38.13080360867914
1739209764.846596;-45.120503652039325
1739209764.8466048;-38.13080360867914
1739209764.8466136;-33.981070128970906
1739209764.8466225;-32.816014438256545
1739209764.8466313;-45.120503652039325
1739209764.84664;-38.13080360867914
1739209764.846649;-32.816014438256545
1739209764.8466578;-38.13080360867914
1739209764.8466666;-45.120503652039325
1739209764.8466754;-45.120503652039325
1739209764.8466842;-33.981070128970906
1739209764.846693;-38.13080360867914
1739209764.8467019;-38.13080360867914
1739209764.8467107;-45.120503652039325
1739209764.8467195;-38.13080360867914
1739209764.8467283;-45.120503652039325
1739209764.8467371;-45.120503652039325
1739209764.846746;-38.13080360867914
1739209764.8467548;-30.49652367304973
1739209764.8467636;-33.981070128970906
1739209764.8467724;-45.120503652039325
1739209764.8467813;-38.13080360867914
1739209764.84679;-32.816014438256545
1739209764.846799;-38.13080360867914
1739209764.846808;-45.120503652039325
1739209764.8468168;-45.120503652039325
1739209764.8468256;-45.120503652039325
1739209764.8468344;-33.981070128970906
1739209764.8468432;-45.120503652039325
1739209764.846852;-38.13080360867914
1739209764.846861;-33.981070128970906
1739209764.8468697;-45.120503652039325
1739209764.8468785;-45.120503652039325
1739209764.8468874;-38.13080360867914
1739209764.8468962;-38.13080360867914
1739209764.846905;-38.13080360867914
1739209764.8469138;-45.120503652039325
1739209764.8469226;-38.13080360867914
1739209764.8469315;-32.816014438256545
1739209764.8469403;-31.141103565318915
1739209764.846949;-45.120503652039325
1739209764.846958;-45.120503652039325
1739209764.8469667;-35.57807855764607
1739209764.8469756;-32.816014438256545
1739209764.8469844;-45.120503652039325
1739209764.8469932;-45.120503652039325
1739209764.847002;-33.981070128970906
1739209764.8470109;-38.13080360867914
1739209764.8470197;-38.13080360867914
1739209764.8470285;-38.13080360867914
1739209764.8470373;-45.120503652039325
1739209764.8470461;-45.120503652039325
1739209764.847055;-45.120503652039325
1739209764.8470638;-45.120503652039325
1739209764.8470726;-38.13080360867914
1739209764.8470814;-45.120503652039325
1739209764.8470902;-45.120503652039325
1739209764.847099;-45.120503652039325
1739209764.847108;-35.57807855764607
1739209764.8471167;-33.981070128970906
1739209764.8471258;-45.120503652039325
1739209764.8471346;-38.13080360867914
1739209764.8471434;-31.141103565318893
1739209764.8471522;-28.58837851428586
1739209764.847161;-38.13080360867914
1739209764.8471699;-35.57807855764607
1739209764.8471787;-26.991370085610736
1739209764.8471875;-33.981070128970956
1739209764.8471963;-38.13080360867914
1739209764.8472052;-33.981070128970906
1739209764.847214;-33.981070128970956
1739209764.8472228;-30.49652367304973
1739209764.8472316;-28.992665084841942
1739209764.8472404;-27.267205301931607
1739209764.8472493;-24.589719217205094
1739209764.847258;-28.21854285175415
1739209764.847267;-35.57807855764607
1739209764.8472757;-45.120503652039325
1739209764.8472846;-32.816014438256545
1739209764.8472934;-26.991370085610722
1739209764.8473022;-31.141103565318915
1739209764.847311;-26.991370085610747
1739209764.8473198;-45.120503652039325
1739209764.8473287;-35.57807855764607
1739209764.8473375;-29.438486411369347
1739209764.8473463;-33.981070128970906
1739209764.8473551;-32.816014438256545
1739209764.847364;-28.218542851754165
1739209764.8473728;-33.981070128970906
1739209764.8473816;-23.38864096791655
1739209764.8473904;-26.03565346325281
1739209764.8473992;-31.141103565318943
1739209764.847408;-38.13080360867914
1739209764.8474169;-33.981070128970906
1739209764.8474257;-35.57807855764607
1739209764.8474345;-45.120503652039325
1739209764.8474433;-38.13080360867914
1739209764.8474524;-32.81601443825658
1739209764.8474612;-31.141103565318915
1739209764.84747;-28.992665084841942
1739209764.8474789;-30.49652367304973
1739209764.8474877;-26.487275050834715
1739209764.8474965;-31.141103565318943
1739209764.8475053;-28.992665084841942
1739209764.8475142;-45.120503652039325
1739209764.847523;-38.13080360867914
1739209764.8475318;-29.438486411369333
1739209764.8475406;-31.141103565318915
1739209764.8475494;-28.588378514285886
1739209764.8475583;-32.816014438256545
1739209764.847567;-33.981070128970906
1739209764.847576;-27.877744956031414
1739209764.8475847;-25.826314394896357
1739209764.8475935;-45.120503652039325
1739209764.8476024;-38.13080360867914
1739209764.8476112;-31.141103565318943
1739209764.84762;-26.487275050834715
1739209764.8476288;-28.992665084841942
1739209764.8476377;-28.992665084841942
1739209764.8476465;-33.981070128970956
1739209764.8476553;-26.487275050834715
1739209764.847664;-26.991370085610722
1739209764.847673;-38.13080360867914
1739209764.8476818;-32.816014438256545
1739209764.8476906;-23.16150712794695
1739209764.8476994;-25.25278630937684
1739209764.8477082;-26.487275050834725
1739209764.847717;-30.49652367304973
1739209764.8477259;-26.991370085610722
1739209764.8477347;-38.13080360867914
1739209764.8477435;-32.816014438256545
1739209764.8477523;-38.13080360867914
1739209764.8477612;-29.438486411369333
1739209764.8477702;-26.991370085610722
1739209764.847779;-45.120503652039325
1739209764.8477879;-38.13080360867914
1739209764.8477967;-33.981070128970906
1739209764.8478055;-31.141103565318915
1739209764.8478143;-33.981070128970906
1739209764.8478231;-27.8777449560314
1739209764.847832;-45.120503652039325
1739209764.8478408;-31.141103565318915
1739209764.8478496;-38.13080360867914
1739209764.8478584;-32.81601443825658
1739209764.8478673;-31.141103565318943
1739209764.847876;-27.8777449560314
1739209764.847885;-30.49652367304973
1739209764.8478937;-32.81601443825658
1739209764.8479025;-26.487275050834715
1739209764.8479114;-38.13080360867914
1739209764.8479202;-28.58837851428586
1739209764.847929;-23.506823629689542
1739209764.8479378;-26.991370085610722
1739209764.8479466;-31.14110356531892
1739209764.8479555;-25.826314394896354
1739209764.8479643;-35.57807855764607
1739209764.847973;-35.57807855764607
1739209764.847982;-28.992665084841942
1739209764.8479908;-26.991370085610736
1739209764.8479996;-28.992665084841942
1739209764.8480084;-45.120503652039325
1739209764.8480172;-26.487275050834715
1739209764.848026;-26.487275050834715
1739209764.8480349;-28.992665084841967
1739209764.8480437;-27.267205301931607
1739209764.875087;-45.120503652039325
1739209764.875094;-45.120503652039325
1739209764.875101;-38.13080360867914
1739209764.875108;-45.120503652039325
1739209764.8751152;-45.120503652039325
1739209764.875122;-38.13080360867914
1739209764.8751292;-27.267205301931607
1739209764.8751361;-38.13080360867914
1739209764.8751433;-45.120503652039325
1739209764.8751502;-38.13080360867914
1739209764.875157;-31.141103565318915
1739209764.8751643;-38.13080360867914
1739209764.8751712;-38.13080360867914
1739209764.8751783;-45.120503652039325
1739209764.8751853;-31.14110356531892
1739209764.8751924;-38.13080360867914
1739209764.8751993;-45.120503652039325
1739209764.8752065;-32.816014438256545
1739209764.8752134;-35.57807855764607
1739209764.8752205;-45.120503652039325
1739209764.8752275;-45.120503652039325
1739209764.8752346;-45.120503652039325
1739209764.8752415;-45.120503652039325
1739209764.8752484;-35.57807855764607
1739209764.8752556;-45.120503652039325
1739209764.8752625;-38.13080360867914
1739209764.8752697;-38.13080360867914
1739209764.8752766;-38.13080360867914
1739209764.8752837;-45.120503652039325
1739209764.8752906;-45.120503652039325
1739209764.8752978;-45.120503652039325
1739209764.8753047;-45.120503652039325
1739209764.8753119;-45.120503652039325
1739209764.8753188;-45.120503652039325
1739209764.875326;-38.13080360867914
1739209764.8753328;-35.57807855764607
1739209764.8753397;-38.13080360867914
1739209764.875347;-45.120503652039325
1739209764.8753538;-33.981070128970906
1739209764.875361;-38.13080360867914
1739209764.8753679;-45.120503652039325
1739209764.875375;-38.13080360867914
1739209764.875382;-38.13080360867914
1739209764.875389;-45.120503652039325
1739209764.875396;-45.120503652039325
1739209764.8754032;-45.120503652039325
1739209764.87541;-38.13080360867914
1739209764.8754172;-38.13080360867914
1739209764.8754241;-45.120503652039325
1739209764.875431;-38.13080360867914
1739209764.8754382;-45.120503652039325
1739209764.8754451;-32.816014438256545
1739209764.8754523;-45.120503652039325
1739209764.8754592;-38.13080360867914
1739209764.8754663;-45.120503652039325
1739209764.8754733;-45.120503652039325
1739209764.8754804;-38.13080360867914
1739209764.8754873;-45.120503652039325
1739209764.8754945;-45.120503652039325
1739209764.8755014;-38.13080360867914
1739209764.8755083;-38.13080360867914
1739209764.8755155;-45.120503652039325
1739209764.8755224;-45.120503652039325
1739209764.8755295;-45.120503652039325
1739209764.8755364;-38.13080360867914
1739209764.8755436;-32.816014438256545
1739209764.8755505;-32.816014438256545
1739209764.8755577;-38.13080360867914
1739209764.8755646;-45.120503652039325
1739209764.8755717;-38.13080360867914
1739209764.8755786;-38.13080360867914
1739209764.8755858;-30.49652367304973
1739209764.8755927;-35.57807855764607
1739209764.8755996;-45.120503652039325
1739209764.8756068;-45.120503652039325
1739209764.8756137;-35.57807855764607
1739209764.8756208;-35.57807855764607
1739209764.8756278;-38.13080360867914
1739209764.875635;-38.13080360867914
1739209764.8756418;-45.120503652039325
1739209764.875649;-45.120503652039325
1739209764.875656;-45.120503652039325
1739209764.875663;-45.120503652039325
1739209764.87567;-45.120503652039325
1739209764.875677;-45.120503652039325
1739209764.875684;-45.120503652039325
1739209764.875691;-45.120503652039325
1739209764.875698;-45.120503652039325
1739209764.875705;-45.120503652039325
1739209764.8757122;-38.13080360867914
1739209764.875719;-38.13080360867914
1739209764.8757262;-45.120503652039325
1739209764.8757331;-45.120503652039325
1739209764.8757403;-35.57807855764607
1739209764.8757472;-45.120503652039325
1739209764.8757544;-31.141103565318893
1739209764.8757613;-35.57807855764607
1739209764.8757684;-35.57807855764607
1739209764.8757753;-38.13080360867914
1739209764.8757823;-38.13080360867914
1739209764.8757894;-38.13080360867914
1739209764.8757963;-45.120503652039325
1739209764.8758035;-33.981070128970906
1739209764.8758104;-38.13080360867914
1739209764.8758175;-45.120503652039325
1739209764.8758245;-32.816014438256545
1739209764.8758316;-33.981070128970906
1739209764.8758385;-45.120503652039325
1739209764.8758457;-38.13080360867914
1739209764.8758526;-38.13080360867914
1739209764.8758595;-33.981070128970906
1739209764.8758667;-45.120503652039325
1739209764.8758736;-45.120503652039325
1739209764.8758807;-35.57807855764607
1739209764.8758876;-38.13080360867914
1739209764.8758948;-45.120503652039325
1739209764.8759017;-38.13080360867914
1739209764.8759089;-38.13080360867914
1739209764.8759158;-45.120503652039325
1739209764.875923;-35.57807855764607
1739209764.8759298;-32.816014438256545
1739209764.875937;-33.981070128970906
1739209764.875944;-38.13080360867914
1739209764.8759508;-38.13080360867914
1739209764.875958;-38.13080360867914
1739209764.8759649;-35.57807855764607
1739209764.875972;-31.141103565318915
1739209764.875979;-38.13080360867914
1739209764.875986;-45.120503652039325
1739209764.875993;-35.57807855764607
1739209764.8760002;-45.120503652039325
1739209764.876007;-45.120503652039325
1739209764.8760142;-45.120503652039325
1739209764.8760211;-38.13080360867914
1739209764.8760283;-38.13080360867914
1739209764.8760352;-32.816014438256545
1739209764.8760421;-30.49652367304973
1739209764.8760493;-33.981070128970906
1739209764.8760562;-35.57807855764607
1739209764.8760633;-35.57807855764607
1739209764.8760703;-38.13080360867914
1739209764.8760774;-45.120503652039325
1739209764.8760843;-35.57807855764607
1739209764.8760915;-45.120503652039325
1739209764.8760984;-45.120503652039325
1739209764.8761055;-33.981070128970906
1739209764.8761125;-45.120503652039325
1739209764.8761196;-38.13080360867914
1739209764.8761265;-33.981070128970906
1739209764.8761334;-33.981070128970906
1739209764.8761406;-45.120503652039325
1739209764.8761475;-45.120503652039325
1739209764.8761547;-45.120503652039325
1739209764.8761616;-38.13080360867914
1739209764.8761687;-38.13080360867914
1739209764.8761756;-45.120503652039325
1739209764.8761828;-38.13080360867914
1739209764.8761897;-38.13080360867914
1739209764.8761969;-45.120503652039325
1739209764.8762038;-38.13080360867914
1739209764.8762107;-35.57807855764607
1739209764.8762178;-38.13080360867914
1739209764.8762248;-45.120503652039325
1739209764.876232;-38.13080360867914
1739209764.8762388;-35.57807855764607
1739209764.876246;-45.120503652039325
1739209764.876253;-45.120503652039325
1739209764.87626;-35.57807855764607
1739209764.876267;-38.13080360867914
1739209764.876274;-45.120503652039325
1739209764.876281;-45.120503652039325
1739209764.8762882;-38.13080360867914
1739209764.876295;-33.981070128970906
1739209764.876302;-45.120503652039325
1739209764.8763092;-45.120503652039325
1739209764.876316;-45.120503652039325
1739209764.8763232;-38.13080360867914
1739209764.8763301;-45.120503652039325
1739209764.8763373;-45.120503652039325
1739209764.8763442;-45.120503652039325
1739209764.8763514;-45.120503652039325
1739209764.8763583;-45.120503652039325
1739209764.8763654;-45.120503652039325
1739209764.8763723;-45.120503652039325
1739209764.8763795;-38.13080360867914
1739209764.8763864;-35.57807855764607
1739209764.8763933;-31.141103565318915
1739209764.8764005;-45.120503652039325
1739209764.8764074;-45.120503652039325
1739209764.8764145;-38.13080360867914
1739209764.8764215;-38.13080360867914
1739209764.8764286;-45.120503652039325
1739209764.8764355;-33.981070128970906
1739209764.8764427;-31.141103565318915
1739209764.8764496;-38.13080360867914
1739209764.8764567;-45.120503652039325
1739209764.8764637;-35.57807855764607
1739209764.8764708;-32.816014438256545
1739209764.8764777;-33.981070128970906
1739209764.8764846;-45.120503652039325
1739209764.8764918;-45.120503652039325
1739209764.8764987;-38.13080360867914
1739209764.8765059;-38.13080360867914
1739209764.8765128;-45.120503652039325
1739209764.87652;-45.120503652039325
1739209764.8765268;-38.13080360867914
1739209764.876534;-35.57807855764607
1739209764.876541;-38.13080360867914
1739209764.876548;-28.992665084841942
1739209764.876555;-28.992665084841942
1739209764.8765619;-45.120503652039325
1739209764.876569;-45.120503652039325
1739209764.876576;-38.13080360867914
1739209764.876583;-38.13080360867914
1739209764.87659;-38.13080360867914
1739209764.8765972;-45.120503652039325
1739209764.876604;-45.120503652039325
1739209764.8766112;-38.13080360867914
1739209764.8766181;-35.57807855764607
1739209764.8766253;-38.13080360867914
1739209764.8766322;-38.13080360867914
1739209764.8766394;-35.57807855764607
1739209764.8766463;-38.13080360867914
1739209764.8766532;-45.120503652039325
1739209764.8766603;-45.120503652039325
1739209764.8766673;-33.981070128970906
1739209764.8766744;-35.57807855764607
1739209764.8766813;-45.120503652039325
1739209764.8766885;-38.13080360867914
1739209764.8766954;-35.57807855764607
1739209764.8767025;-35.57807855764607
1739209764.8767095;-45.120503652039325
1739209764.8767166;-33.981070128970906
1739209764.8767235;-28.992665084841942
1739209764.8767307;-38.13080360867914
1739209764.8767376;-45.120503652039325
1739209764.8767445;-38.13080360867914
1739209764.8767517;-38.13080360867914
1739209764.8767586;-45.120503652039325
1739209764.8767657;-45.120503652039325
1739209764.8767726;-45.120503652039325
1739209764.8767798;-38.13080360867914
1739209764.8767867;-33.981070128970906
1739209764.8767939;-45.120503652039325
1739209764.8768008;-38.13080360867914
1739209764.876808;-35.57807855764607
1739209764.8768148;-33.981070128970906
1739209764.876822;-38.13080360867914
1739209764.876829;-45.120503652039325
1739209764.8768358;-45.120503652039325
1739209764.876843;-38.13080360867914
1739209764.87685;-45.120503652039325
1739209764.876857;-45.120503652039325
1739209764.876864;-38.13080360867914
1739209764.876871;-33.981070128970906
1739209764.876878;-38.13080360867914
1739209764.8768852;-35.57807855764607
1739209764.876892;-33.981070128970906
1739209764.8768992;-33.981070128970906
1739209764.8769062;-45.120503652039325
1739209764.876913;-33.981070128970906
1739209764.8769202;-38.13080360867914
1739209764.8769271;-45.120503652039325
1739209764.8769343;-45.120503652039325
1739209764.8769412;-45.120503652039325
1739209764.8769484;-38.13080360867914
1739209764.8769553;-38.13080360867914
1739209764.8769624;-45.120503652039325
1739209764.8769693;-38.13080360867914
1739209764.8769765;-38.13080360867914
1739209764.8769834;-45.120503652039325
1739209764.8769906;-45.120503652039325
1739209764.8769975;-45.120503652039325
1739209764.8770044;-38.13080360867914
1739209764.8770115;-35.57807855764607
1739209764.8770185;-38.13080360867914
1739209764.8770256;-38.13080360867914
1739209764.8770325;-35.57807855764607
1739209764.8770397;-38.13080360867914
1739209764.8770466;-45.120503652039325
1739209764.8770537;-38.13080360867914
1739209764.8770607;-38.13080360867914
1739209764.8770678;-45.120503652039325
1739209764.8770747;-45.120503652039325
1739209764.8770819;-45.120503652039325
1739209764.8770888;-35.57807855764607
1739209764.8770957;-45.120503652039325
1739209764.8771029;-38.13080360867914
1739209764.8771098;-38.13080360867914
1739209764.877117;-32.816014438256545
1739209764.8771238;-32.816014438256545
1739209764.877131;-45.120503652039325
1739209764.877138;-45.120503652039325
1739209764.877145;-33.981070128970906
1739209764.877152;-33.981070128970906
1739209764.877159;-45.120503652039325
1739209764.877166;-38.13080360867914
1739209764.877173;-45.120503652039325
1739209764.87718;-38.13080360867914
1739209764.877187;-38.13080360867914
1739209764.8771942;-45.120503652039325
1739209764.877201;-45.120503652039325
1739209764.8772082;-45.120503652039325
1739209764.8772151;-38.13080360867914
1739209764.8772223;-38.13080360867914
1739209764.8772292;-45.120503652039325
1739209764.8772364;-45.120503652039325
1739209764.8772433;-45.120503652039325
1739209764.8772504;-38.13080360867914
1739209764.8772573;-32.816014438256545
1739209764.8772643;-45.120503652039325
1739209764.8772714;-38.13080360867914
1739209764.8772783;-38.13080360867914
1739209764.8772855;-38.13080360867914
1739209764.8772924;-31.141103565318915
1739209764.8772995;-45.120503652039325
1739209764.8773065;-38.13080360867914
1739209764.8773136;-45.120503652039325
1739209764.8773205;-45.120503652039325
1739209764.8773277;-38.13080360867914
1739209764.8773346;-45.120503652039325
1739209764.8773417;-45.120503652039325
1739209764.8773487;-38.13080360867914
1739209764.8773556;-38.13080360867914
1739209764.8773627;-38.13080360867914
1739209764.8773696;-45.120503652039325
1739209764.8773768;-38.13080360867914
1739209764.8773837;-38.13080360867914
1739209764.8773909;-38.13080360867914
1739209764.8773978;-38.13080360867914
1739209764.877405;-27.267205301931607
1739209764.8774118;-45.120503652039325
1739209764.877419;-45.120503652039325
1739209764.877426;-45.120503652039325
1739209764.877433;-33.981070128970906
1739209764.87744;-38.13080360867914
1739209764.877447;-38.13080360867914
1739209764.877454;-45.120503652039325
1739209764.877461;-35.57807855764607
1739209764.877468;-38.13080360867914
1739209764.877475;-38.13080360867914
1739209764.8774822;-45.120503652039325
1739209764.877489;-45.120503652039325
1739209764.8774962;-45.120503652039325
1739209764.8775032;-45.120503652039325
1739209764.8775103;-45.120503652039325
1739209764.8775172;-38.13080360867914
1739209764.8775241;-35.57807855764607
1739209764.8775313;-45.120503652039325
1739209764.8775382;-35.57807855764607
1739209764.8775454;-38.13080360867914
1739209764.8775523;-45.120503652039325
1739209764.8775594;-45.120503652039325
1739209764.8775663;-45.120503652039325
1739209764.8775735;-31.141103565318915
1739209764.8775804;-38.13080360867914
1739209764.8775876;-38.13080360867914
1739209764.8775945;-45.120503652039325
1739209764.8776016;-35.57807855764607
1739209764.8776085;-38.13080360867914
1739209764.8776155;-45.120503652039325
1739209764.8776226;-45.120503652039325
1739209764.8776295;-29.438486411369347
1739209764.8776367;-45.120503652039325
1739209764.8776436;-38.13080360867914
1739209764.8776507;-32.816014438256545
1739209764.8776577;-38.13080360867914
1739209764.8776648;-38.13080360867914
1739209764.8776717;-45.120503652039325
1739209764.8776789;-38.13080360867914
1739209764.8776858;-31.141103565318915
1739209764.877693;-33.981070128970906
1739209764.8776999;-38.13080360867914
1739209764.8777068;-45.120503652039325
1739209764.877714;-45.120503652039325
1739209764.8777208;-35.57807855764607
1739209764.877728;-45.120503652039325
1739209764.877735;-35.57807855764607
1739209764.877742;-33.981070128970906
1739209764.877749;-38.13080360867914
1739209764.877756;-45.120503652039325
1739209764.877763;-45.120503652039325
1739209764.8777702;-45.120503652039325
1739209764.877777;-45.120503652039325
1739209764.8777843;-45.120503652039325
1739209764.8777912;-38.13080360867914
1739209764.877798;-33.981070128970906
1739209764.8778052;-45.120503652039325
1739209764.8778121;-33.981070128970906
1739209764.8778193;-45.120503652039325
1739209764.8778262;-45.120503652039325
1739209764.8778334;-45.120503652039325
1739209764.8778403;-45.120503652039325
1739209764.8778474;-35.57807855764607
1739209764.8778543;-31.141103565318915
1739209764.8778615;-38.13080360867914
1739209764.8778684;-45.120503652039325
1739209764.8778753;-38.13080360867914
1739209764.8778825;-38.13080360867914
1739209764.8778894;-35.57807855764607
1739209764.8778965;-38.13080360867914
1739209764.8779035;-45.120503652039325
1739209764.8779106;-38.13080360867914
1739209764.8779175;-38.13080360867914
1739209764.8779247;-45.120503652039325
1739209764.8779316;-45.120503652039325
1739209764.8779387;-45.120503652039325
1739209764.8779457;-45.120503652039325
1739209764.8779528;-45.120503652039325
1739209764.8779597;-45.120503652039325
1739209764.8779666;-45.120503652039325
1739209764.8779738;-45.120503652039325
1739209764.8779807;-45.120503652039325
1739209764.8779879;-38.13080360867914
1739209764.8779948;-38.13080360867914
1739209764.878002;-35.57807855764607
1739209764.8780088;-38.13080360867914
1739209764.878016;-45.120503652039325
1739209764.878023;-35.57807855764607
1739209764.87803;-30.49652367304973
1739209764.878037;-38.13080360867914
1739209764.8780441;-38.13080360867914
1739209764.878051;-38.13080360867914
1739209764.878058;-35.57807855764607
1739209764.878065;-45.120503652039325
1739209764.878072;-38.13080360867914
1739209764.8780792;-45.120503652039325
1739209764.878086;-45.120503652039325
1739209764.8780932;-38.13080360867914
1739209764.8781002;-35.57807855764607
1739209764.8781073;-35.57807855764607
1739209764.8781142;-45.120503652039325
1739209764.8781214;-45.120503652039325
1739209764.8781283;-45.120503652039325
1739209764.8781354;-45.120503652039325
1739209764.8781424;-45.120503652039325
1739209764.8781493;-38.13080360867914
1739209764.8781564;-35.57807855764607
1739209764.8781633;-35.57807855764607
1739209764.8781705;-38.13080360867914
1739209764.8781774;-38.13080360867914
1739209764.8781846;-32.816014438256545
1739209764.8781915;-38.13080360867914
1739209764.8781986;-35.57807855764607
1739209764.8782055;-38.13080360867914
1739209764.8782127;-35.57807855764607
1739209764.8782196;-35.57807855764607
1739209764.8782265;-45.120503652039325
1739209764.8782337;-38.13080360867914
1739209764.8782406;-38.13080360867914
1739209764.8782477;-38.13080360867914
1739209764.8782547;-32.81601443825658
1739209764.8782618;-45.120503652039325
1739209764.8782687;-35.57807855764607
1739209764.8782759;-45.120503652039325
1739209764.8782828;-45.120503652039325
1739209764.87829;-45.120503652039325
1739209764.8782969;-35.57807855764607
1739209764.878304;-38.13080360867914
1739209764.878311;-27.8777449560314
1739209764.8783178;-35.57807855764607
1739209764.878325;-45.120503652039325
1739209764.878332;-45.120503652039325
1739209764.878339;-38.13080360867914
1739209764.878346;-45.120503652039325
1739209764.878353;-35.57807855764607
1739209764.87836;-33.981070128970906
1739209764.8783672;-45.120503652039325
1739209764.878374;-33.981070128970906
1739209764.8783813;-33.981070128970906
1739209764.8783882;-45.120503652039325
1739209764.8783953;-45.120503652039325
1739209764.8784022;-45.120503652039325
1739209764.8784091;-45.120503652039325
1739209764.8784163;-38.13080360867914
1739209764.8784232;-45.120503652039325
1739209764.8784304;-45.120503652039325
1739209764.8784373;-35.57807855764607
1739209764.8784444;-35.57807855764607
1739209764.8784513;-38.13080360867914
1739209764.8784585;-45.120503652039325
1739209764.8784654;-38.13080360867914
1739209764.8784726;-45.120503652039325
