CAN Message; 0x77:b3c76210c9cbd45e
Timestamp;Amplitude
1739209697.7523594;-45.120503652039325
1739209697.7523615;-38.13080360867914
1739209697.7523637;-27.8777449560314
1739209697.7523656;-45.120503652039325
1739209697.7523677;-38.13080360867914
1739209697.7523699;-33.981070128970906
1739209697.7523718;-38.13080360867914
1739209697.752374;-45.120503652039325
1739209697.752376;-38.13080360867914
1739209697.7523782;-45.120503652039325
1739209697.7523801;-38.13080360867914
1739209697.7523823;-45.120503652039325
1739209697.7523844;-45.120503652039325
1739209697.7523866;-45.120503652039325
1739209697.7523885;-38.13080360867914
1739209697.7523906;-33.981070128970906
1739209697.7523928;-38.13080360867914
1739209697.7523947;-32.816014438256545
1739209697.7523968;-29.438486411369333
1739209697.752399;-35.57807855764607
1739209697.752401;-45.120503652039325
1739209697.752403;-38.13080360867914
1739209697.7524052;-38.13080360867914
1739209697.7524073;-45.120503652039325
1739209697.7524092;-45.120503652039325
1739209697.7524114;-45.120503652039325
1739209697.7524135;-45.120503652039325
1739209697.7524157;-45.120503652039325
1739209697.7524176;-38.13080360867914
1739209697.7524197;-38.13080360867914
1739209697.7524219;-38.13080360867914
1739209697.7524238;-45.120503652039325
1739209697.752426;-45.120503652039325
1739209697.752428;-38.13080360867914
1739209697.7524302;-45.120503652039325
1739209697.752432;-45.120503652039325
1739209697.7524343;-38.13080360867914
1739209697.7524364;-45.120503652039325
1739209697.7524385;-45.120503652039325
1739209697.7524405;-35.57807855764607
1739209697.7524426;-38.13080360867914
1739209697.7524447;-45.120503652039325
1739209697.7524467;-32.816014438256545
1739209697.7524488;-45.120503652039325
1739209697.752451;-38.13080360867914
1739209697.752453;-38.13080360867914
1739209697.752455;-45.120503652039325
1739209697.7524571;-38.13080360867914
1739209697.7524593;-35.57807855764607
1739209697.7524612;-38.13080360867914
1739209697.7524633;-45.120503652039325
1739209697.7524655;-45.120503652039325
1739209697.7524676;-45.120503652039325
1739209697.7524695;-38.13080360867914
1739209697.7524717;-38.13080360867914
1739209697.7524738;-38.13080360867914
1739209697.752476;-35.57807855764607
1739209697.752478;-38.13080360867914
1739209697.75248;-38.13080360867914
1739209697.7524822;-38.13080360867914
1739209697.752484;-38.13080360867914
1739209697.7524862;-38.13080360867914
1739209697.7524884;-38.13080360867914
1739209697.7524905;-38.13080360867914
1739209697.7524924;-45.120503652039325
1739209697.7524946;-38.13080360867914
1739209697.7524967;-45.120503652039325
1739209697.7524986;-38.13080360867914
1739209697.7525008;-45.120503652039325
1739209697.752503;-38.13080360867914
1739209697.752505;-32.816014438256545
1739209697.752507;-38.13080360867914
1739209697.752509;-38.13080360867914
1739209697.7525113;-45.120503652039325
1739209697.7525132;-31.141103565318915
1739209697.7525153;-28.992665084841942
1739209697.7525175;-45.120503652039325
1739209697.7525196;-38.13080360867914
1739209697.7525215;-38.13080360867914
1739209697.7525237;-38.13080360867914
1739209697.7525258;-45.120503652039325
1739209697.752528;-38.13080360867914
1739209697.7525299;-45.120503652039325
1739209697.752532;-35.57807855764607
1739209697.7525342;-32.816014438256545
1739209697.752536;-45.120503652039325
1739209697.7525382;-45.120503652039325
1739209697.7525403;-38.13080360867914
1739209697.7525425;-45.120503652039325
1739209697.7525444;-38.13080360867914
1739209697.7525465;-45.120503652039325
1739209697.7525487;-38.13080360867914
1739209697.7525506;-45.120503652039325
1739209697.7525527;-45.120503652039325
1739209697.752555;-38.13080360867914
1739209697.752557;-45.120503652039325
1739209697.752559;-45.120503652039325
1739209697.752561;-33.981070128970906
1739209697.7525632;-33.981070128970906
1739209697.7525651;-28.992665084841942
1739209697.7525673;-45.120503652039325
1739209697.7525694;-38.13080360867914
1739209697.7525716;-38.13080360867914
1739209697.7525735;-33.981070128970906
1739209697.7525756;-45.120503652039325
1739209697.7525778;-38.13080360867914
1739209697.75258;-38.13080360867914
1739209697.7525818;-38.13080360867914
1739209697.752584;-45.120503652039325
1739209697.7525861;-38.13080360867914
1739209697.752588;-35.57807855764607
1739209697.7525902;-38.13080360867914
1739209697.7525923;-45.120503652039325
1739209697.7525945;-45.120503652039325
1739209697.7525964;-33.981070128970906
1739209697.7525985;-33.981070128970906
1739209697.7526007;-45.120503652039325
1739209697.7526026;-45.120503652039325
1739209697.7526047;-38.13080360867914
1739209697.7526069;-38.13080360867914
1739209697.752609;-45.120503652039325
1739209697.752611;-38.13080360867914
1739209697.752613;-35.57807855764607
1739209697.7526152;-45.120503652039325
1739209697.7526174;-38.13080360867914
1739209697.7526193;-45.120503652039325
1739209697.7526214;-45.120503652039325
1739209697.7526236;-32.816014438256545
1739209697.7526255;-29.438486411369333
1739209697.7526276;-38.13080360867914
1739209697.7526298;-38.13080360867914
1739209697.752632;-38.13080360867914
1739209697.7526338;-45.120503652039325
1739209697.752636;-45.120503652039325
1739209697.752638;-38.13080360867914
1739209697.75264;-38.13080360867914
1739209697.7526422;-33.981070128970906
1739209697.7526443;-33.981070128970906
1739209697.7526464;-38.13080360867914
1739209697.7526484;-38.13080360867914
1739209697.7526505;-45.120503652039325
1739209697.7526526;-38.13080360867914
1739209697.7526546;-38.13080360867914
1739209697.7526567;-35.57807855764607
1739209697.7526588;-38.13080360867914
1739209697.752661;-38.13080360867914
1739209697.752663;-35.57807855764607
1739209697.752665;-38.13080360867914
1739209697.7526672;-38.13080360867914
1739209697.7526693;-38.13080360867914
1739209697.7526712;-45.120503652039325
1739209697.7526734;-33.981070128970906
1739209697.7526755;-45.120503652039325
1739209697.7526774;-45.120503652039325
1739209697.7526796;-45.120503652039325
1739209697.7526817;-45.120503652039325
1739209697.7526839;-45.120503652039325
1739209697.7526858;-38.13080360867914
1739209697.752688;-35.57807855764607
1739209697.75269;-38.13080360867914
1739209697.752692;-45.120503652039325
1739209697.7526941;-33.981070128970906
1739209697.7526963;-45.120503652039325
1739209697.7526984;-35.57807855764607
1739209697.7527003;-32.816014438256545
1739209697.7527025;-45.120503652039325
1739209697.7527046;-45.120503652039325
1739209697.7527068;-45.120503652039325
1739209697.7527087;-38.13080360867914
1739209697.7527108;-38.13080360867914
1739209697.752713;-35.57807855764607
1739209697.7527149;-38.13080360867914
1739209697.752717;-45.120503652039325
1739209697.7527192;-38.13080360867914
1739209697.7527213;-38.13080360867914
1739209697.7527232;-45.120503652039325
1739209697.7527254;-45.120503652039325
1739209697.7527275;-45.120503652039325
1739209697.7527294;-38.13080360867914
1739209697.7527316;-38.13080360867914
1739209697.7527337;-45.120503652039325
1739209697.7527359;-45.120503652039325
1739209697.7527378;-38.13080360867914
1739209697.75274;-35.57807855764607
1739209697.752742;-45.120503652039325
1739209697.752744;-38.13080360867914
1739209697.752746;-45.120503652039325
1739209697.7527483;-35.57807855764607
1739209697.7527504;-28.21854285175415
1739209697.7527523;-38.13080360867914
1739209697.7527544;-45.120503652039325
1739209697.7527566;-38.13080360867914
1739209697.7527587;-38.13080360867914
1739209697.7527606;-38.13080360867914
1739209697.7527628;-38.13080360867914
1739209697.752765;-45.120503652039325
1739209697.7527668;-38.13080360867914
1739209697.752769;-38.13080360867914
1739209697.7527711;-38.13080360867914
1739209697.7527733;-38.13080360867914
1739209697.7527752;-45.120503652039325
1739209697.7527773;-38.13080360867914
1739209697.7527795;-35.57807855764607
1739209697.7527814;-38.13080360867914
1739209697.7527835;-45.120503652039325
1739209697.7527857;-45.120503652039325
1739209697.7527878;-35.57807855764607
1739209697.7527897;-38.13080360867914
1739209697.752792;-45.120503652039325
1739209697.752794;-38.13080360867914
1739209697.752796;-45.120503652039325
1739209697.752798;-38.13080360867914
1739209697.7528002;-28.21854285175415
1739209697.7528024;-38.13080360867914
1739209697.7528043;-45.120503652039325
1739209697.7528064;-38.13080360867914
1739209697.7528086;-35.57807855764607
1739209697.7528107;-38.13080360867914
1739209697.7528126;-38.13080360867914
1739209697.7528148;-45.120503652039325
1739209697.752817;-35.57807855764607
1739209697.7528188;-45.120503652039325
1739209697.752821;-38.13080360867914
1739209697.752823;-45.120503652039325
1739209697.7528253;-45.120503652039325
1739209697.7528272;-38.13080360867914
1739209697.7528293;-35.57807855764607
1739209697.7528315;-45.120503652039325
1739209697.7528334;-45.120503652039325
1739209697.7528355;-38.13080360867914
1739209697.7528377;-38.13080360867914
1739209697.7528398;-38.13080360867914
1739209697.7528417;-38.13080360867914
1739209697.7528439;-38.13080360867914
1739209697.752846;-38.13080360867914
1739209697.7528481;-45.120503652039325
1739209697.75285;-38.13080360867914
1739209697.7528522;-38.13080360867914
1739209697.7528543;-38.13080360867914
1739209697.7528563;-45.120503652039325
1739209697.7528584;-32.816014438256545
1739209697.7528605;-45.120503652039325
1739209697.7528627;-45.120503652039325
1739209697.7528646;-33.981070128970906
1739209697.7528667;-45.120503652039325
1739209697.7528732;-45.120503652039325
1739209697.7528799;-45.120503652039325
1739209697.7528863;-38.13080360867914
1739209697.7528927;-38.13080360867914
1739209697.7528994;-33.981070128970906
1739209697.7529058;-38.13080360867914
1739209697.7529123;-38.13080360867914
1739209697.752919;-35.57807855764607
1739209697.7529254;-38.13080360867914
1739209697.7529318;-45.120503652039325
1739209697.7529385;-38.13080360867914
1739209697.752945;-45.120503652039325
1739209697.7529514;-45.120503652039325
1739209697.752958;-45.120503652039325
1739209697.7529645;-38.13080360867914
1739209697.752971;-38.13080360867914
1739209697.7529776;-38.13080360867914
1739209697.752984;-35.57807855764607
1739209697.7529907;-45.120503652039325
1739209697.7529972;-45.120503652039325
1739209697.7530036;-33.981070128970906
1739209697.7530103;-35.57807855764607
1739209697.7530167;-38.13080360867914
1739209697.7530231;-45.120503652039325
1739209697.7530298;-38.13080360867914
1739209697.7530363;-45.120503652039325
1739209697.7530427;-38.13080360867914
1739209697.7530494;-45.120503652039325
1739209697.7530558;-38.13080360867914
1739209697.7530622;-45.120503652039325
1739209697.753069;-45.120503652039325
1739209697.7530754;-45.120503652039325
1739209697.7530818;-31.141103565318915
1739209697.7530885;-32.816014438256545
1739209697.753095;-38.13080360867914
1739209697.7531013;-45.120503652039325
1739209697.753108;-33.981070128970906
1739209697.7531145;-45.120503652039325
1739209697.753121;-45.120503652039325
1739209697.7531276;-45.120503652039325
1739209697.753134;-38.13080360867914
1739209697.7531404;-35.57807855764607
1739209697.7531471;-38.13080360867914
1739209697.7531536;-45.120503652039325
1739209697.75316;-38.13080360867914
1739209697.7531667;-35.57807855764607
1739209697.753173;-38.13080360867914
1739209697.7531796;-45.120503652039325
1739209697.7531862;-38.13080360867914
1739209697.7531927;-35.57807855764607
1739209697.753199;-38.13080360867914
1739209697.7532058;-45.120503652039325
1739209697.7532122;-38.13080360867914
1739209697.753219;-38.13080360867914
1739209697.7532253;-45.120503652039325
1739209697.7532318;-38.13080360867914
1739209697.7532384;-31.141103565318915
1739209697.7532449;-38.13080360867914
1739209697.7532513;-38.13080360867914
1739209697.753258;-38.13080360867914
1739209697.7532644;-35.57807855764607
1739209697.7532709;-45.120503652039325
1739209697.7532775;-33.981070128970906
1739209697.753284;-38.13080360867914
1739209697.7532904;-32.816014438256545
1739209697.753297;-38.13080360867914
1739209697.7533035;-45.120503652039325
1739209697.75331;-45.120503652039325
1739209697.7533166;-45.120503652039325
1739209697.753323;-38.13080360867914
1739209697.7533295;-38.13080360867914
1739209697.7533362;-45.120503652039325
1739209697.7533426;-28.992665084841942
1739209697.753349;-38.13080360867914
1739209697.7533557;-38.13080360867914
1739209697.7533622;-45.120503652039325
1739209697.7533686;-33.981070128970906
1739209697.7533753;-38.13080360867914
1739209697.7533817;-45.120503652039325
1739209697.7533882;-45.120503652039325
1739209697.7533948;-38.13080360867914
1739209697.7534013;-38.13080360867914
1739209697.7534077;-38.13080360867914
1739209697.7534144;-45.120503652039325
1739209697.7534208;-31.141103565318915
1739209697.7534273;-31.141103565318915
1739209697.753434;-45.120503652039325
1739209697.7534404;-45.120503652039325
1739209697.753447;-45.120503652039325
1739209697.7534535;-45.120503652039325
1739209697.75346;-38.13080360867914
1739209697.7534666;-35.57807855764607
1739209697.753473;-45.120503652039325
1739209697.7534795;-38.13080360867914
1739209697.7534862;-38.13080360867914
1739209697.7534926;-38.13080360867914
1739209697.753499;-31.141103565318915
1739209697.7535057;-33.981070128970906
1739209697.7535121;-45.120503652039325
1739209697.7535186;-45.120503652039325
1739209697.7535253;-38.13080360867914
1739209697.7535317;-45.120503652039325
1739209697.7535381;-45.120503652039325
1739209697.7535448;-35.57807855764607
1739209697.7535512;-32.81601443825658
1739209697.7535577;-45.120503652039325
1739209697.7535644;-45.120503652039325
1739209697.7535708;-38.13080360867914
1739209697.7535772;-45.120503652039325
1739209697.753584;-45.120503652039325
1739209697.7535903;-45.120503652039325
1739209697.7535968;-38.13080360867914
1739209697.7536035;-31.141103565318915
1739209697.75361;-33.981070128970906
1739209697.7536163;-45.120503652039325
1739209697.753623;-35.57807855764607
1739209697.7536294;-45.120503652039325
1739209697.753636;-38.13080360867914
1739209697.7536426;-35.57807855764607
1739209697.753649;-38.13080360867914
1739209697.7536554;-32.816014438256545
1739209697.753662;-33.981070128970906
1739209697.7536685;-38.13080360867914
1739209697.7536752;-35.57807855764607
1739209697.7536817;-33.981070128970906
1739209697.753688;-38.13080360867914
1739209697.7536948;-45.120503652039325
1739209697.7537012;-45.120503652039325
1739209697.7537076;-45.120503652039325
1739209697.7537143;-38.13080360867914
1739209697.7537208;-38.13080360867914
1739209697.7537272;-45.120503652039325
1739209697.7537339;-45.120503652039325
1739209697.7537403;-38.13080360867914
1739209697.7537467;-35.57807855764607
1739209697.7537534;-45.120503652039325
1739209697.7537599;-38.13080360867914
1739209697.7537663;-38.13080360867914
1739209697.753773;-38.13080360867914
1739209697.7537794;-45.120503652039325
1739209697.7537858;-45.120503652039325
1739209697.7537925;-38.13080360867914
1739209697.753799;-35.57807855764607
1739209697.7538054;-38.13080360867914
1739209697.753812;-38.13080360867914
1739209697.7538185;-45.120503652039325
1739209697.753825;-45.120503652039325
1739209697.7538316;-45.120503652039325
1739209697.753838;-38.13080360867914
1739209697.7538445;-38.13080360867914
1739209697.7538512;-45.120503652039325
1739209697.7538576;-38.13080360867914
