CAN Message; 0x150:07008d8cb028d07a
1739209798.3084395;-45.120503652039325
1739209798.3084404;-38.13080360867914
1739209798.3084416;-38.13080360867914
1739209798.3084426;-38.13080360867914
1739209798.3084438;-45.120503652039325
1739209798.308445;-45.120503652039325
1739209798.308446;-45.120503652039325
1739209798.3084471;-45.120503652039325
1739209798.3093274;-38.13080360867914
1739209798.3093295;-45.120503652039325
1739209798.3093314;-45.120503652039325
1739209798.3093336;-33.981070128970906
1739209798.3093355;-35.57807855764607
1739209798.3093376;-38.13080360867914
1739209798.3093395;-45.120503652039325
1739209798.3093417;-45.120503652039325
1739209798.3093436;-45.120503652039325
1739209798.3093457;-45.120503652039325
1739209798.3093476;-45.120503652039325
1739209798.3093498;-38.13080360867914
1739209798.3093517;-38.13080360867914
1739209798.3093538;-45.120503652039325
1739209798.3093557;-45.120503652039325
1739209798.309358;-35.57807855764607
1739209798.3093598;-33.981070128970906
1739209798.309362;-45.120503652039325
1739209798.3093638;-35.57807855764607
1739209798.309366;-45.120503652039325
1739209798.309368;-45.120503652039325
1739209798.30937;-35.57807855764607
1739209798.309372;-45.120503652039325
1739209798.3093739;-38.13080360867914
1739209798.309376;-38.13080360867914
1739209798.309378;-35.57807855764607
1739209798.30938;-38.13080360867914
1739209798.309382;-38.13080360867914
1739209798.309384;-45.120503652039325
1739209798.309386;-38.13080360867914
1739209798.3093882;-38.13080360867914
1739209798.30939;-38.13080360867914
1739209798.3093922;-45.120503652039325
1739209798.3093941;-45.120503652039325
1739209798.3093963;-38.13080360867914
1739209798.3093982;-45.120503652039325
1739209798.3094003;-45.120503652039325
1739209798.3094022;-45.120503652039325
1739209798.3094044;-45.120503652039325
1739209798.3094063;-38.13080360867914
1739209798.3094084;-32.816014438256545
1739209798.3094103;-38.13080360867914
1739209798.3094125;-38.13080360867914
1739209798.3094144;-38.13080360867914
1739209798.3094163;-31.141103565318915
1739209798.3094184;-33.981070128970906
1739209798.3094203;-45.120503652039325
1739209798.3094225;-38.13080360867914
1739209798.3094244;-38.13080360867914
1739209798.3094265;-38.13080360867914
1739209798.3094285;-45.120503652039325
1739209798.3094306;-38.13080360867914
1739209798.3094325;-45.120503652039325
1739209798.3094347;-45.120503652039325
1739209798.3094366;-45.120503652039325
1739209798.3094387;-38.13080360867914
1739209798.3094406;-38.13080360867914
1739209798.3094428;-45.120503652039325
1739209798.3094447;-45.120503652039325
1739209798.3094468;-38.13080360867914
1739209798.3094487;-35.57807855764607
1739209798.3094509;-38.13080360867914
1739209798.3094528;-45.120503652039325
1739209798.309455;-33.981070128970906
1739209798.3094568;-30.49652367304973
1739209798.309459;-38.13080360867914
1739209798.3094609;-45.120503652039325
1739209798.3094628;-45.120503652039325
1739209798.309465;-31.141103565318915
1739209798.3094668;-31.141103565318915
1739209798.309469;-45.120503652039325
1739209798.309471;-38.13080360867914
1739209798.309473;-45.120503652039325
1739209798.309475;-38.13080360867914
1739209798.309477;-45.120503652039325
1739209798.309479;-38.13080360867914
1739209798.3094811;-38.13080360867914
1739209798.309483;-30.49652367304973
1739209798.3094852;-35.57807855764607
1739209798.309487;-45.120503652039325
1739209798.3094893;-35.57807855764607
1739209798.3094912;-38.13080360867914
1739209798.3094933;-45.120503652039325
1739209798.3094952;-33.981070128970906
1739209798.3094974;-33.981070128970906
1739209798.3094993;-31.141103565318915
1739209798.3095014;-45.120503652039325
1739209798.3095033;-45.120503652039325
1739209798.3095055;-38.13080360867914
1739209798.3095074;-38.13080360867914
1739209798.3095093;-38.13080360867914
1739209798.3095114;-45.120503652039325
1739209798.3095133;-45.120503652039325
1739209798.3095155;-38.13080360867914
1739209798.3095174;-45.120503652039325
1739209798.3095195;-45.120503652039325
1739209798.3095214;-45.120503652039325
1739209798.3095236;-45.120503652039325
1739209798.3095255;-38.13080360867914
1739209798.3095276;-45.120503652039325
1739209798.3095295;-45.120503652039325
1739209798.3095317;-38.13080360867914
1739209798.3095336;-45.120503652039325
1739209798.3095357;-45.120503652039325
1739209798.3095376;-38.13080360867914
1739209798.3095398;-45.120503652039325
1739209798.3095417;-33.981070128970906
1739209798.3095438;-32.816014438256545
1739209798.3095458;-45.120503652039325
1739209798.309548;-32.816014438256545
1739209798.3095498;-32.816014438256545
1739209798.3095517;-45.120503652039325
1739209798.3095539;-45.120503652039325
1739209798.3095558;-38.13080360867914
1739209798.309558;-35.57807855764607
1739209798.3095598;-38.13080360867914
1739209798.309562;-45.120503652039325
1739209798.3095639;-28.992665084841942
1739209798.309566;-38.13080360867914
1739209798.309568;-45.120503652039325
1739209798.30957;-38.13080360867914
1739209798.309572;-38.13080360867914
1739209798.3095741;-45.120503652039325
1739209798.309576;-45.120503652039325
1739209798.3095782;-38.13080360867914
1739209798.30958;-32.816014438256545
1739209798.3095822;-45.120503652039325
1739209798.3095841;-38.13080360867914
1739209798.3095863;-33.981070128970906
1739209798.3095882;-35.57807855764607
1739209798.3095903;-38.13080360867914
1739209798.3095922;-38.13080360867914
1739209798.3095944;-38.13080360867914
1739209798.3095963;-38.13080360867914
1739209798.3095982;-45.120503652039325
1739209798.3096004;-38.13080360867914
1739209798.3096023;-35.57807855764607
1739209798.3096044;-38.13080360867914
1739209798.3096063;-45.120503652039325
1739209798.3096085;-35.57807855764607
1739209798.3096104;-38.13080360867914
1739209798.3096125;-45.120503652039325
1739209798.3096144;-45.120503652039325
1739209798.3096166;-38.13080360867914
1739209798.3096185;-35.57807855764607
1739209798.3096206;-35.57807855764607
1739209798.3096225;-45.120503652039325
1739209798.3096247;-38.13080360867914
1739209798.3096266;-35.57807855764607
1739209798.3096287;-38.13080360867914
1739209798.3096306;-38.13080360867914
1739209798.3096328;-38.13080360867914
1739209798.3096347;-45.120503652039325
1739209798.3096368;-45.120503652039325
1739209798.3096387;-38.13080360867914
1739209798.3096406;-38.13080360867914
1739209798.3096428;-45.120503652039325
1739209798.3096447;-33.981070128970906
1739209798.3096468;-45.120503652039325
1739209798.3096488;-45.120503652039325
1739209798.309651;-45.120503652039325
1739209798.3096528;-38.13080360867914
1739209798.309655;-45.120503652039325
1739209798.3096569;-45.120503652039325
1739209798.309659;-45.120503652039325
1739209798.309661;-45.120503652039325
1739209798.309663;-45.120503652039325
1739209798.309665;-33.981070128970906
1739209798.309667;-45.120503652039325
1739209798.309669;-38.13080360867914
1739209798.3096712;-35.57807855764607
1739209798.309673;-38.13080360867914
1739209798.3096752;-38.13080360867914
1739209798.3096771;-38.13080360867914
1739209798.3096793;-45.120503652039325
1739209798.3096812;-38.13080360867914
1739209798.3096833;-45.120503652039325
1739209798.3096852;-45.120503652039325
1739209798.3096871;-45.120503652039325
1739209798.3096893;-45.120503652039325
1739209798.3096912;-45.120503652039325
1739209798.3096933;-38.13080360867914
1739209798.3096952;-45.120503652039325
1739209798.3096974;-45.120503652039325
1739209798.3096993;-45.120503652039325
1739209798.3097014;-38.13080360867914
1739209798.3097034;-38.13080360867914
1739209798.3097055;-45.120503652039325
1739209798.3097074;-45.120503652039325
1739209798.3097095;-45.120503652039325
1739209798.3097115;-32.816014438256545
1739209798.3097136;-38.13080360867914
1739209798.3097155;-45.120503652039325
1739209798.3097177;-45.120503652039325
1739209798.3097196;-38.13080360867914
1739209798.3097217;-38.13080360867914
1739209798.3097236;-38.13080360867914
1739209798.3097258;-32.816014438256545
1739209798.3097277;-45.120503652039325
1739209798.3097298;-45.120503652039325
1739209798.3097317;-45.120503652039325
1739209798.3097336;-38.13080360867914
1739209798.3097358;-38.13080360867914
1739209798.3097377;-45.120503652039325
1739209798.3097398;-38.13080360867914
1739209798.3097417;-38.13080360867914
1739209798.309744;-45.120503652039325
1739209798.3097458;-45.120503652039325
1739209798.309748;-38.13080360867914
1739209798.3097498;-38.13080360867914
1739209798.309752;-38.13080360867914
1739209798.309754;-45.120503652039325
1739209798.309756;-45.120503652039325
1739209798.309758;-45.120503652039325
1739209798.30976;-45.120503652039325
1739209798.309762;-45.120503652039325
1739209798.3097641;-38.13080360867914
1739209798.309766;-45.120503652039325
1739209798.3097682;-45.120503652039325
1739209798.30977;-38.13080360867914
1739209798.3097723;-32.816014438256545
1739209798.3097742;-38.13080360867914
1739209798.309776;-45.120503652039325
1739209798.3097782;-45.120503652039325
1739209798.3097801;-45.120503652039325
1739209798.3097823;-45.120503652039325
1739209798.3097842;-35.57807855764607
1739209798.3097863;-38.13080360867914
1739209798.3097882;-45.120503652039325
1739209798.3097904;-45.120503652039325
1739209798.3097923;-28.992665084841942
1739209798.3097944;-33.981070128970906
1739209798.3097963;-38.13080360867914
1739209798.3097985;-38.13080360867914
1739209798.3098004;-33.981070128970906
1739209798.3098025;-33.981070128970906
1739209798.3098044;-45.120503652039325
1739209798.3098066;-38.13080360867914
1739209798.3098085;-38.13080360867914
1739209798.3098106;-45.120503652039325
1739209798.3098125;-45.120503652039325
1739209798.3098147;-38.13080360867914
1739209798.3098166;-45.120503652039325
1739209798.3098187;-45.120503652039325
1739209798.3098207;-45.120503652039325
1739209798.3098226;-35.57807855764607
1739209798.3098247;-32.816014438256545
1739209798.3098266;-45.120503652039325
1739209798.3098288;-38.13080360867914
1739209798.3098307;-38.13080360867914
1739209798.3098328;-35.57807855764607
1739209798.3098347;-45.120503652039325
1739209798.3098369;-38.13080360867914
1739209798.3098388;-45.120503652039325
1739209798.309841;-28.992665084841942
1739209798.3098428;-32.816014438256545
1739209798.309845;-38.13080360867914
1739209798.3098469;-38.13080360867914
1739209798.309849;-45.120503652039325
1739209798.309851;-35.57807855764607
1739209798.309853;-45.120503652039325
1739209798.309855;-45.120503652039325
1739209798.3098571;-38.13080360867914
1739209798.309859;-30.49652367304973
1739209798.3098612;-38.13080360867914
1739209798.309863;-45.120503652039325
1739209798.3098652;-45.120503652039325
1739209798.3098671;-45.120503652039325
1739209798.309869;-38.13080360867914
1739209798.3098712;-38.13080360867914
1739209798.309873;-38.13080360867914
1739209798.3098752;-35.57807855764607
1739209798.3098772;-35.57807855764607
1739209798.3098793;-38.13080360867914
1739209798.3098812;-45.120503652039325
1739209798.3098834;-38.13080360867914
1739209798.3098853;-33.981070128970906
1739209798.3098874;-45.120503652039325
1739209798.3098893;-45.120503652039325
1739209798.3098915;-35.57807855764607
1739209798.3098934;-35.57807855764607
1739209798.3098955;-45.120503652039325
1739209798.3098974;-45.120503652039325
1739209798.3098996;-38.13080360867914
1739209798.3099015;-38.13080360867914
1739209798.3099036;-38.13080360867914
1739209798.3099055;-38.13080360867914
1739209798.3099077;-38.13080360867914
1739209798.3099096;-38.13080360867914
1739209798.3099115;-38.13080360867914
1739209798.3099136;-33.981070128970906
1739209798.3099155;-45.120503652039325
1739209798.3099177;-38.13080360867914
1739209798.3099196;-45.120503652039325
1739209798.3099217;-45.120503652039325
1739209798.3099236;-45.120503652039325
1739209798.3099258;-45.120503652039325
1739209798.3099277;-45.120503652039325
1739209798.3099298;-45.120503652039325
1739209798.3099318;-38.13080360867914
1739209798.309934;-45.120503652039325
1739209798.3099358;-38.13080360867914
1739209798.309938;-45.120503652039325
1739209798.3099399;-33.981070128970906
1739209798.309942;-35.57807855764607
1739209798.309944;-38.13080360867914
1739209798.309946;-38.13080360867914
1739209798.309948;-33.981070128970906
1739209798.30995;-38.13080360867914
1739209798.309952;-38.13080360867914
1739209798.3099542;-38.13080360867914
1739209798.309956;-45.120503652039325
1739209798.309958;-45.120503652039325
1739209798.3099601;-38.13080360867914
1739209798.309962;-35.57807855764607
1739209798.3099642;-38.13080360867914
1739209798.309966;-45.120503652039325
1739209798.3099682;-33.981070128970906
1739209798.3099701;-35.57807855764607
1739209798.3099723;-45.120503652039325
1739209798.3099742;-38.13080360867914
1739209798.3099763;-35.57807855764607
1739209798.3099782;-45.120503652039325
1739209798.3099804;-38.13080360867914
1739209798.3099823;-45.120503652039325
1739209798.3099844;-45.120503652039325
1739209798.3099864;-38.13080360867914
1739209798.3099885;-30.49652367304973
1739209798.3099904;-31.141103565318893
1739209798.3099926;-38.13080360867914
1739209798.3099945;-45.120503652039325
1739209798.3099966;-38.13080360867914
1739209798.3099985;-45.120503652039325
1739209798.3100004;-45.120503652039325
1739209798.3100026;-38.13080360867914
1739209798.3100045;-38.13080360867914
1739209798.3100066;-45.120503652039325
1739209798.3100085;-38.13080360867914
1739209798.3100107;-45.120503652039325
1739209798.3100126;-45.120503652039325
1739209798.3100147;-38.13080360867914
1739209798.3100166;-38.13080360867914
1739209798.3100188;-45.120503652039325
1739209798.3100207;-28.58837851428586
1739209798.3100228;-27.8777449560314
1739209798.3100247;-45.120503652039325
1739209798.310027;-45.120503652039325
1739209798.3100288;-33.981070128970906
1739209798.310031;-35.57807855764607
1739209798.3100328;-45.120503652039325
1739209798.310035;-45.120503652039325
1739209798.310037;-45.120503652039325
1739209798.310039;-45.120503652039325
1739209798.310041;-45.120503652039325
1739209798.310043;-45.120503652039325
1739209798.310045;-45.120503652039325
1739209798.310047;-38.13080360867914
1739209798.310049;-35.57807855764607
1739209798.310051;-45.120503652039325
1739209798.310053;-38.13080360867914
1739209798.310055;-45.120503652039325
1739209798.3100572;-45.120503652039325
1739209798.310059;-38.13080360867914
1739209798.3100612;-38.13080360867914
1739209798.3100631;-45.120503652039325
1739209798.3100653;-33.981070128970906
1739209798.3100672;-38.13080360867914
1739209798.3100693;-38.13080360867914
1739209798.3100712;-31.141103565318893
1739209798.3100734;-45.120503652039325
1739209798.3100753;-38.13080360867914
1739209798.3100774;-38.13080360867914
1739209798.3100793;-45.120503652039325
1739209798.3100815;-45.120503652039325
1739209798.3100834;-35.57807855764607
1739209798.3100855;-45.120503652039325
1739209798.3100874;-32.81601443825658
1739209798.3100896;-38.13080360867914
1739209798.3100915;-38.13080360867914
1739209798.3100934;-45.120503652039325
1739209798.3100955;-38.13080360867914
1739209798.3100975;-35.57807855764607
1739209798.3100996;-45.120503652039325
1739209798.3101015;-38.13080360867914
1739209798.3101037;-31.141103565318893
1739209798.3101056;-38.13080360867914
1739209798.3101077;-35.57807855764607
1739209798.3101096;-45.120503652039325
1739209798.3101118;-45.120503652039325
1739209798.3101137;-38.13080360867914
1739209798.3101158;-45.120503652039325
1739209798.3101177;-45.120503652039325
1739209798.3101199;-35.57807855764607
1739209798.3101218;-38.13080360867914
1739209798.310124;-45.120503652039325
1739209798.3101258;-38.13080360867914
1739209798.310128;-32.816014438256545
1739209798.31013;-45.120503652039325
1739209798.310132;-38.13080360867914
1739209798.310134;-38.13080360867914
1739209798.3101358;-45.120503652039325
1739209798.310138;-45.120503652039325
1739209798.31014;-45.120503652039325
1739209798.310142;-45.120503652039325
1739209798.310144;-45.120503652039325
1739209798.310146;-38.13080360867914
1739209798.310148;-38.13080360867914
1739209798.3101501;-35.57807855764607
1739209798.310152;-30.49652367304973
1739209798.3101542;-38.13080360867914
1739209798.310156;-45.120503652039325
1739209798.3101583;-33.981070128970906
1739209798.3101602;-38.13080360867914
1739209798.3101623;-45.120503652039325
1739209798.3101642;-38.13080360867914
1739209798.3101664;-38.13080360867914
1739209798.3101683;-45.120503652039325
1739209798.3101704;-45.120503652039325
1739209798.3101723;-45.120503652039325
1739209798.3101745;-45.120503652039325
1739209798.3101764;-38.13080360867914
1739209798.3101785;-38.13080360867914
1739209798.3101804;-45.120503652039325
1739209798.3101823;-45.120503652039325
1739209798.3101845;-38.13080360867914
1739209798.3101864;-38.13080360867914
1739209798.3101885;-45.120503652039325
1739209798.3101904;-38.13080360867914
1739209798.3101926;-45.120503652039325
1739209798.3101945;-38.13080360867914
1739209798.3101966;-45.120503652039325
1739209798.3101985;-45.120503652039325
1739209798.3102007;-38.13080360867914
1739209798.3102026;-38.13080360867914
1739209798.3102047;-45.120503652039325
1739209798.3102067;-33.981070128970906
1739209798.3102088;-32.816014438256545
1739209798.3102107;-33.981070128970906
1739209798.3102129;-45.120503652039325
1739209798.3102148;-38.13080360867914
1739209798.310217;-38.13080360867914
1739209798.3102188;-33.981070128970906
1739209798.310221;-45.120503652039325
1739209798.3102229;-45.120503652039325
1739209798.310225;-45.120503652039325
1739209798.310227;-38.13080360867914
1739209798.3102288;-35.57807855764607
1739209798.310231;-35.57807855764607
1739209798.3102329;-38.13080360867914
1739209798.310235;-38.13080360867914
1739209798.310237;-35.57807855764607
1739209798.310239;-45.120503652039325
1739209798.310241;-38.13080360867914
1739209798.3102431;-38.13080360867914
1739209798.310245;-45.120503652039325
1739209798.3102472;-38.13080360867914
1739209798.310249;-45.120503652039325
1739209798.3102512;-38.13080360867914
1739209798.3102531;-45.120503652039325
1739209798.3102553;-45.120503652039325
1739209798.3102572;-38.13080360867914
1739209798.3102593;-38.13080360867914
1739209798.3102612;-38.13080360867914
1739209798.3102634;-45.120503652039325
1739209798.3102653;-45.120503652039325
1739209798.3102674;-33.981070128970906
1739209798.3102694;-45.120503652039325
1739209798.3102713;-45.120503652039325
1739209798.3102734;-45.120503652039325
1739209798.3102753;-45.120503652039325
1739209798.3102775;-35.57807855764607
1739209798.3102794;-45.120503652039325
1739209798.3102815;-45.120503652039325
1739209798.3102834;-26.991370085610722
1739209798.3102856;-35.57807855764607
1739209798.3102875;-45.120503652039325
1739209798.3102896;-38.13080360867914
1739209798.3102915;-33.981070128970906
1739209798.3102937;-38.13080360867914
1739209798.3102956;-38.13080360867914
1739209798.3102977;-38.13080360867914
1739209798.3102996;-45.120503652039325
1739209798.3103018;-38.13080360867914
1739209798.3103037;-38.13080360867914
1739209798.3103058;-45.120503652039325
1739209798.3103077;-45.120503652039325
1739209798.31031;-33.981070128970906
1739209798.3103118;-45.120503652039325
1739209798.310314;-45.120503652039325
1739209798.3103158;-38.13080360867914
1739209798.3103178;-38.13080360867914
1739209798.31032;-45.120503652039325
1739209798.3103218;-45.120503652039325
1739209798.310324;-45.120503652039325
1739209798.3103259;-45.120503652039325
1739209798.310328;-38.13080360867914
1739209798.31033;-45.120503652039325
1739209798.310332;-27.267205301931607
1739209798.310334;-38.13080360867914
1739209798.310336;-45.120503652039325
1739209798.310338;-45.120503652039325
1739209798.3103402;-45.120503652039325
1739209798.310342;-45.120503652039325
1739209798.3103442;-38.13080360867914
1739209798.3103461;-38.13080360867914
1739209798.3103483;-32.81601443825658
1739209798.3103502;-45.120503652039325
1739209798.3103523;-38.13080360867914
1739209798.3103542;-45.120503652039325
1739209798.3103564;-38.13080360867914
1739209798.3103583;-45.120503652039325
1739209798.3103604;-45.120503652039325
1739209798.3103623;-38.13080360867914
1739209798.3103642;-45.120503652039325
1739209798.3103664;-38.13080360867914
1739209798.3103683;-38.13080360867914
1739209798.3103704;-38.13080360867914
1739209798.3103724;-38.13080360867914
1739209798.3103745;-38.13080360867914
1739209798.3103764;-45.120503652039325
1739209798.3103786;-45.120503652039325
1739209798.3103805;-38.13080360867914
1739209798.3103826;-38.13080360867914
1739209798.3103845;-38.13080360867914
1739209798.3103867;-38.13080360867914
1739209798.3103886;-38.13080360867914
1739209798.3103907;-45.120503652039325
1739209798.3103926;-45.120503652039325
1739209798.3103948;-45.120503652039325
1739209798.3103967;-33.981070128970906
1739209798.3103988;-45.120503652039325
1739209798.3104007;-45.120503652039325
1739209798.3104029;-45.120503652039325
1739209798.3104048;-45.120503652039325
1739209798.3104067;-33.981070128970906
1739209798.3104088;-45.120503652039325
1739209798.3104107;-45.120503652039325
1739209798.310413;-38.13080360867914
1739209798.3104148;-35.57807855764607
1739209798.310417;-38.13080360867914
1739209798.3104188;-45.120503652039325
1739209798.310421;-45.120503652039325
1739209798.310423;-32.816014438256545
1739209798.310425;-45.120503652039325
1739209798.310427;-45.120503652039325
1739209798.310429;-45.120503652039325
1739209798.310431;-45.120503652039325
1739209798.3104331;-45.120503652039325
1739209798.310435;-45.120503652039325
1739209798.3104372;-45.120503652039325
1739209798.310439;-45.120503652039325
1739209798.3104413;-45.120503652039325
1739209798.3104432;-38.13080360867914
1739209798.3104453;-38.13080360867914
1739209798.3104472;-45.120503652039325
1739209798.3104494;-33.981070128970906
1739209798.3104513;-35.57807855764607
1739209798.3104532;-38.13080360867914
1739209798.3104553;-38.13080360867914
1739209798.3104572;-33.981070128970906
1739209798.3104594;-35.57807855764607
1739209798.3104613;-38.13080360867914
1739209798.3104634;-32.816014438256545
1739209798.3104653;-38.13080360867914
1739209798.3104675;-38.13080360867914
1739209798.3104694;-45.120503652039325
1739209798.3104715;-45.120503652039325
1739209798.3104734;-38.13080360867914
1739209798.3104756;-35.57807855764607
1739209798.3104775;-45.120503652039325
1739209798.3104796;-33.981070128970956
1739209798.3104815;-45.120503652039325
1739209798.3104837;-45.120503652039325
1739209798.3104856;-45.120503652039325
1739209798.3104877;-45.120503652039325
1739209798.3104897;-38.13080360867914
1739209798.3104918;-38.13080360867914
1739209798.3104937;-45.120503652039325
1739209798.3104956;-28.58837851428586
1739209798.3104978;-35.57807855764607
1739209798.3104997;-38.13080360867914
1739209798.3105018;-45.120503652039325
1739209798.3105037;-32.816014438256545
1739209798.3105059;-38.13080360867914
1739209798.3105078;-45.120503652039325
1739209798.31051;-38.13080360867914
1739209798.3105118;-35.57807855764607
1739209798.310514;-38.13080360867914
1739209798.3105159;-45.120503652039325
1739209798.310518;-38.13080360867914
1739209798.31052;-32.816014438256545
1739209798.310522;-45.120503652039325
1739209798.310524;-45.120503652039325
1739209798.3105261;-45.120503652039325
1739209798.310528;-38.13080360867914
1739209798.3105302;-45.120503652039325
1739209798.310532;-45.120503652039325
1739209798.3105342;-38.13080360867914
1739209798.3105361;-45.120503652039325
1739209798.3105383;-38.13080360867914
1739209798.3105402;-45.120503652039325
1739209798.310542;-45.120503652039325
1739209798.3105443;-30.49652367304973
1739209798.3105462;-38.13080360867914
1739209798.3105483;-35.57807855764607
1739209798.3105502;-38.13080360867914
1739209798.3105524;-45.120503652039325
1739209798.3105543;-45.120503652039325
1739209798.3105564;-45.120503652039325
1739209798.3105583;-45.120503652039325
1739209798.3105605;-38.13080360867914
1739209798.3105624;-35.57807855764607
1739209798.3105645;-45.120503652039325
1739209798.3105664;-45.120503652039325
1739209798.3105686;-38.13080360867914
1739209798.3105705;-35.57807855764607
1739209798.3105726;-45.120503652039325
1739209798.3105745;-38.13080360867914
1739209798.3105767;-45.120503652039325
1739209798.3105786;-45.120503652039325
1739209798.3105807;-38.13080360867914
1739209798.3105826;-38.13080360867914
1739209798.3105848;-45.120503652039325
1739209798.3105867;-45.120503652039325
1739209798.3105886;-38.13080360867914
1739209798.3105907;-45.120503652039325
1739209798.3105927;-33.981070128970906
1739209798.3105948;-38.13080360867914
1739209798.3105967;-45.120503652039325
1739209798.3105989;-45.120503652039325
1739209798.3106008;-45.120503652039325
1739209798.310603;-33.981070128970906
1739209798.3106048;-35.57807855764607
1739209798.310607;-45.120503652039325
1739209798.3106089;-45.120503652039325
1739209798.310611;-33.981070128970906
1739209798.310613;-38.13080360867914
1739209798.310615;-33.981070128970906
1739209798.310617;-45.120503652039325
1739209798.310619;-38.13080360867914
1739209798.310621;-38.13080360867914
1739209798.3106232;-45.120503652039325
1739209798.310625;-45.120503652039325
1739209798.3106272;-38.13080360867914
1739209798.3106291;-45.120503652039325
1739209798.310631;-38.13080360867914
1739209798.3106332;-38.13080360867914
1739209798.310635;-45.120503652039325
1739209798.3106372;-45.120503652039325
1739209798.3106391;-38.13080360867914
1739209798.3106413;-38.13080360867914
1739209798.3106432;-33.981070128970906
1739209798.3106453;-45.120503652039325
1739209798.3106472;-38.13080360867914
1739209798.3106494;-33.981070128970906
1739209798.3106513;-38.13080360867914
1739209798.3106534;-45.120503652039325
1739209798.3106554;-38.13080360867914
1739209798.3106575;-32.816014438256545
1739209798.3106594;-38.13080360867914
1739209798.3106616;-45.120503652039325
1739209798.3106635;-38.13080360867914
1739209798.3106656;-38.13080360867914
1739209798.3106675;-38.13080360867914
1739209798.3106697;-38.13080360867914
1739209798.3106716;-45.120503652039325
1739209798.3106737;-38.13080360867914
1739209798.3106756;-38.13080360867914
1739209798.3106775;-45.120503652039325
1739209798.3106797;-45.120503652039325
1739209798.3106816;-38.13080360867914
1739209798.3106837;-38.13080360867914
1739209798.3106856;-45.120503652039325
1739209798.3106878;-38.13080360867914
1739209798.3106897;-38.13080360867914
1739209798.3106918;-31.141103565318915
1739209798.3106937;-38.13080360867914
1739209798.310696;-45.120503652039325
1739209798.3106978;-45.120503652039325
1739209798.3107;-33.981070128970906
1739209798.3107018;-38.13080360867914
1739209798.310704;-38.13080360867914
1739209798.310706;-45.120503652039325
1739209798.310708;-32.81601443825658
1739209798.31071;-45.120503652039325
1739209798.310712;-38.13080360867914
1739209798.310714;-45.120503652039325
1739209798.3107162;-45.120503652039325
1739209798.310718;-45.120503652039325
1739209798.3107202;-45.120503652039325
1739209798.310722;-45.120503652039325
1739209798.310724;-33.981070128970906
1739209798.3107262;-32.816014438256545
1739209798.310728;-38.13080360867914
1739209798.3107302;-45.120503652039325
1739209798.3107321;-45.120503652039325
1739209798.3107343;-35.57807855764607
1739209798.3107362;-38.13080360867914
1739209798.3107383;-45.120503652039325
1739209798.3107402;-28.58837851428586
1739209798.3107424;-32.816014438256545
1739209798.3107443;-45.120503652039325
1739209798.3107464;-45.120503652039325
1739209798.3107483;-33.981070128970906
1739209798.3107505;-38.13080360867914
1739209798.3107524;-45.120503652039325
1739209798.3107545;-45.120503652039325
1739209798.3107564;-38.13080360867914
1739209798.3107586;-38.13080360867914
1739209798.3107605;-38.13080360867914
1739209798.3107626;-45.120503652039325
1739209798.3107646;-45.120503652039325
1739209798.3107665;-38.13080360867914
1739209798.3107686;-38.13080360867914
1739209798.3107705;-45.120503652039325
1739209798.3107727;-33.981070128970906
1739209798.3107746;-32.816014438256545
1739209798.3107767;-38.13080360867914
1739209798.3107786;-45.120503652039325
1739209798.3107808;-45.120503652039325
1739209798.3107827;-35.57807855764607
1739209798.3107848;-38.13080360867914
1739209798.3107867;-45.120503652039325
1739209798.3107889;-45.120503652039325
1739209798.3107908;-45.120503652039325
1739209798.310793;-45.120503652039325
1739209798.3107948;-38.13080360867914
1739209798.310797;-35.57807855764607
1739209798.310799;-38.13080360867914
1739209798.310801;-45.120503652039325
1739209798.310803;-45.120503652039325
1739209798.310805;-45.120503652039325
1739209798.310807;-45.120503652039325
1739209798.3108091;-33.981070128970906
1739209798.310811;-38.13080360867914
1739209798.310813;-38.13080360867914
1739209798.310815;-45.120503652039325
1739209798.310817;-38.13080360867914
1739209798.3108191;-35.57807855764607
1739209798.310821;-45.120503652039325
1739209798.3108232;-45.120503652039325
1739209798.310825;-31.141103565318915
1739209798.3108273;-32.816014438256545
1739209798.3108292;-45.120503652039325
1739209798.3108313;-38.13080360867914
1739209798.3108332;-38.13080360867914
1739209798.3108354;-45.120503652039325
1739209798.3108373;-38.13080360867914
1739209798.3108394;-45.120503652039325
1739209798.3108413;-38.13080360867914
1739209798.3108435;-35.57807855764607
1739209798.3108454;-38.13080360867914
1739209798.3108475;-45.120503652039325
1739209798.3108494;-45.120503652039325
1739209798.3108516;-45.120503652039325
1739209798.3108535;-45.120503652039325
1739209798.3108554;-35.57807855764607
1739209798.3108575;-45.120503652039325
1739209798.3108594;-45.120503652039325
1739209798.3108616;-33.981070128970906
1739209798.3108635;-30.49652367304973
1739209798.3108656;-38.13080360867914
1739209798.3108675;-45.120503652039325
1739209798.3108697;-38.13080360867914
1739209798.3108716;-28.58837851428586
1739209798.3108737;-38.13080360867914
1739209798.3108757;-45.120503652039325
1739209798.3108778;-45.120503652039325
1739209798.3108797;-38.13080360867914
1739209798.3108819;-38.13080360867914
1739209798.3108838;-45.120503652039325
1739209798.310886;-38.13080360867914
1739209798.3108878;-38.13080360867914
1739209798.31089;-45.120503652039325
1739209798.3108919;-45.120503652039325
1739209798.310894;-45.120503652039325
1739209798.310896;-45.120503652039325
1739209798.310898;-45.120503652039325
