CAN Message; 0x98:00006b7c039ce1d3
1739209786.847831;-38.13080360867914
1739209786.8478382;-38.13080360867914
1739209786.8478453;-38.13080360867914
1739209786.8478525;-38.13080360867914
1739209786.8478599;-45.120503652039325
1739209786.847867;-45.120503652039325
1739209786.8478742;-38.13080360867914
1739209786.8478813;-38.13080360867914
1739209786.8478885;-45.120503652039325
1739209786.8478956;-38.13080360867914
1739209786.847903;-33.981070128970906
1739209786.8479102;-33.981070128970906
1739209786.8479173;-45.120503652039325
1739209786.8479245;-31.141103565318915
1739209786.8479316;-38.13080360867914
1739209786.8479388;-38.13080360867914
1739209786.8479462;-45.120503652039325
1739209786.8479533;-45.120503652039325
1739209786.8479605;-35.57807855764607
1739209786.8479676;-38.13080360867914
1739209786.8479748;-45.120503652039325
1739209786.847982;-33.981070128970906
1739209786.8479893;-38.13080360867914
1739209786.8479965;-38.13080360867914
1739209786.8480036;-45.120503652039325
1739209786.8480108;-38.13080360867914
1739209786.848018;-38.13080360867914
1739209786.848025;-38.13080360867914
1739209786.8480325;-45.120503652039325
1739209786.8480396;-25.826314394896357
1739209786.8480468;-33.981070128970906
1739209786.848054;-45.120503652039325
1739209786.848061;-45.120503652039325
1739209786.8480682;-38.13080360867914
1739209786.8480756;-38.13080360867914
1739209786.8480828;-45.120503652039325
1739209786.84809;-45.120503652039325
1739209786.848097;-35.57807855764607
1739209786.8481042;-45.120503652039325
1739209786.8481114;-38.13080360867914
1739209786.8481188;-45.120503652039325
1739209786.848126;-45.120503652039325
1739209786.848133;-32.816014438256545
1739209786.8481402;-38.13080360867914
1739209786.8481474;-45.120503652039325
1739209786.8481545;-33.981070128970906
1739209786.848162;-38.13080360867914
1739209786.848169;-45.120503652039325
1739209786.8481762;-45.120503652039325
1739209786.8481834;-33.981070128970906
1739209786.8481905;-32.816014438256545
1739209786.8481977;-38.13080360867914
1739209786.848205;-45.120503652039325
1739209786.8482122;-33.981070128970906
1739209786.8482194;-32.816014438256545
1739209786.8482265;-38.13080360867914
1739209786.8482337;-45.120503652039325
1739209786.8482409;-38.13080360867914
1739209786.8482482;-38.13080360867914
1739209786.8482554;-45.120503652039325
1739209786.8482625;-38.13080360867914
1739209786.8482697;-45.120503652039325
1739209786.8482769;-45.120503652039325
1739209786.848284;-45.120503652039325
1739209786.8482914;-45.120503652039325
1739209786.8482985;-45.120503652039325
1739209786.8483057;-38.13080360867914
1739209786.8483129;-45.120503652039325
1739209786.84832;-45.120503652039325
1739209786.8483272;-32.816014438256545
1739209786.8483346;-29.438486411369333
1739209786.8483417;-45.120503652039325
1739209786.8483489;-45.120503652039325
1739209786.848356;-45.120503652039325
1739209786.8483632;-38.13080360867914
1739209786.8483703;-45.120503652039325
1739209786.8483777;-45.120503652039325
1739209786.8483849;-45.120503652039325
1739209786.848392;-38.13080360867914
1739209786.8483992;-45.120503652039325
1739209786.8484063;-32.816014438256545
1739209786.8484135;-45.120503652039325
1739209786.8484209;-45.120503652039325
1739209786.848428;-35.57807855764607
1739209786.8484352;-35.57807855764607
1739209786.8484423;-35.57807855764607
1739209786.8484495;-29.438486411369333
1739209786.8484569;-38.13080360867914
1739209786.848464;-32.816014438256545
1739209786.8484712;-38.13080360867914
1739209786.8484783;-45.120503652039325
1739209786.8484855;-38.13080360867914
1739209786.8484926;-35.57807855764607
1739209786.8485;-38.13080360867914
1739209786.8485072;-45.120503652039325
1739209786.8485143;-38.13080360867914
1739209786.8485215;-35.57807855764607
1739209786.8485286;-38.13080360867914
1739209786.8485358;-38.13080360867914
1739209786.8485432;-45.120503652039325
1739209786.8485503;-38.13080360867914
1739209786.8485575;-38.13080360867914
1739209786.8485646;-45.120503652039325
1739209786.8485718;-38.13080360867914
1739209786.848579;-38.13080360867914
1739209786.8485863;-45.120503652039325
1739209786.8485935;-45.120503652039325
1739209786.8486006;-38.13080360867914
1739209786.8486078;-45.120503652039325
1739209786.848615;-38.13080360867914
1739209786.848622;-35.57807855764607
1739209786.8486295;-45.120503652039325
1739209786.8486366;-45.120503652039325
1739209786.8486438;-45.120503652039325
1739209786.848651;-33.981070128970906
1739209786.848658;-45.120503652039325
1739209786.8486652;-45.120503652039325
1739209786.8486726;-45.120503652039325
1739209786.8486798;-45.120503652039325
1739209786.848687;-38.13080360867914
1739209786.848694;-38.13080360867914
1739209786.8487012;-38.13080360867914
1739209786.8487084;-32.816014438256545
1739209786.8487158;-33.981070128970906
1739209786.848723;-35.57807855764607
1739209786.84873;-38.13080360867914
1739209786.8487372;-35.57807855764607
1739209786.8487444;-35.57807855764607
1739209786.8487515;-45.120503652039325
1739209786.848759;-45.120503652039325
1739209786.848766;-35.57807855764607
1739209786.8487732;-38.13080360867914
1739209786.8487804;-45.120503652039325
1739209786.8487875;-38.13080360867914
1739209786.8487947;-38.13080360867914
1739209786.848802;-45.120503652039325
1739209786.8488092;-45.120503652039325
1739209786.8488164;-45.120503652039325
1739209786.8488235;-35.57807855764607
1739209786.8488307;-38.13080360867914
1739209786.8488379;-38.13080360867914
1739209786.8488452;-38.13080360867914
1739209786.8488524;-38.13080360867914
1739209786.8488595;-31.141103565318915
1739209786.8488667;-45.120503652039325
1739209786.8488739;-38.13080360867914
1739209786.848881;-45.120503652039325
1739209786.8488884;-38.13080360867914
1739209786.8488955;-45.120503652039325
1739209786.8489027;-45.120503652039325
1739209786.8489099;-38.13080360867914
1739209786.848917;-38.13080360867914
1739209786.8489242;-38.13080360867914
1739209786.8489316;-45.120503652039325
1739209786.8489387;-45.120503652039325
1739209786.8489459;-38.13080360867914
1739209786.848953;-45.120503652039325
1739209786.8489602;-38.13080360867914
1739209786.8489673;-38.13080360867914
1739209786.8489747;-45.120503652039325
1739209786.8489819;-45.120503652039325
1739209786.848989;-38.13080360867914
1739209786.8489962;-38.13080360867914
1739209786.8490033;-38.13080360867914
1739209786.8490105;-45.120503652039325
1739209786.8490179;-38.13080360867914
1739209786.849025;-38.13080360867914
1739209786.8490322;-35.57807855764607
1739209786.8490393;-38.13080360867914
1739209786.8490465;-45.120503652039325
1739209786.8490536;-45.120503652039325
1739209786.849061;-45.120503652039325
1739209786.8490682;-45.120503652039325
1739209786.8490753;-45.120503652039325
1739209786.8490825;-45.120503652039325
1739209786.8490896;-38.13080360867914
1739209786.8490968;-38.13080360867914
1739209786.8491042;-38.13080360867914
1739209786.8491113;-38.13080360867914
1739209786.8491185;-38.13080360867914
1739209786.8491256;-45.120503652039325
1739209786.8491328;-45.120503652039325
1739209786.84914;-38.13080360867914
1739209786.8491473;-33.981070128970906
1739209786.8491545;-38.13080360867914
1739209786.8491616;-38.13080360867914
1739209786.8491688;-45.120503652039325
1739209786.849176;-33.981070128970906
1739209786.849183;-38.13080360867914
1739209786.8491905;-38.13080360867914
1739209786.8491976;-45.120503652039325
1739209786.8492048;-24.74623867263306
1739209786.849212;-32.816014438256545
1739209786.849219;-45.120503652039325
1739209786.8492262;-45.120503652039325
1739209786.8492336;-33.981070128970906
1739209786.8492408;-35.57807855764607
1739209786.849248;-38.13080360867914
1739209786.849255;-38.13080360867914
1739209786.8492622;-31.141103565318915
1739209786.8492694;-45.120503652039325
1739209786.8492768;-38.13080360867914
1739209786.849284;-38.13080360867914
1739209786.849291;-38.13080360867914
1739209786.8492982;-45.120503652039325
1739209786.8493054;-45.120503652039325
1739209786.8493125;-45.120503652039325
1739209786.84932;-38.13080360867914
1739209786.849327;-35.57807855764607
1739209786.8493342;-38.13080360867914
1739209786.8493414;-45.120503652039325
1739209786.8493485;-45.120503652039325
1739209786.8493557;-38.13080360867914
1739209786.849363;-38.13080360867914
1739209786.8493702;-38.13080360867914
1739209786.8493774;-28.992665084841942
1739209786.8493845;-33.981070128970906
1739209786.8493917;-45.120503652039325
1739209786.849399;-38.13080360867914
1739209786.8494062;-38.13080360867914
1739209786.8494134;-45.120503652039325
1739209786.8494205;-38.13080360867914
1739209786.8494277;-45.120503652039325
1739209786.8494349;-31.14110356531892
1739209786.8494422;-45.120503652039325
1739209786.8494494;-33.981070128970906
1739209786.8494565;-35.57807855764607
1739209786.8494637;-38.13080360867914
1739209786.8494709;-45.120503652039325
1739209786.849478;-33.981070128970906
1739209786.8494854;-38.13080360867914
1739209786.8494925;-31.141103565318915
1739209786.8494997;-33.981070128970906
1739209786.8495069;-38.13080360867914
1739209786.849514;-35.57807855764607
1739209786.8495212;-45.120503652039325
1739209786.8495286;-45.120503652039325
1739209786.8495357;-33.981070128970906
1739209786.8495429;-35.57807855764607
1739209786.84955;-38.13080360867914
1739209786.8495572;-45.120503652039325
1739209786.8495643;-38.13080360867914
1739209786.8495717;-45.120503652039325
1739209786.8495789;-45.120503652039325
1739209786.849586;-45.120503652039325
1739209786.8495932;-45.120503652039325
1739209786.8496003;-38.13080360867914
1739209786.8496075;-45.120503652039325
1739209786.8496149;-45.120503652039325
1739209786.849622;-38.13080360867914
1739209786.8496292;-35.57807855764607
1739209786.8496363;-38.13080360867914
1739209786.8496435;-38.13080360867914
1739209786.8496506;-38.13080360867914
1739209786.849658;-38.13080360867914
1739209786.8496652;-35.57807855764607
1739209786.8496723;-38.13080360867914
1739209786.8496795;-38.13080360867914
1739209786.8496866;-45.120503652039325
1739209786.8496938;-38.13080360867914
1739209786.8497012;-45.120503652039325
1739209786.8497083;-45.120503652039325
1739209786.8497155;-45.120503652039325
1739209786.8497226;-45.120503652039325
1739209786.8497298;-38.13080360867914
1739209786.849737;-38.13080360867914
1739209786.8497443;-45.120503652039325
1739209786.8497515;-45.120503652039325
1739209786.8497586;-35.57807855764607
1739209786.8497658;-38.13080360867914
1739209786.849773;-45.120503652039325
1739209786.84978;-38.13080360867914
1739209786.8497875;-32.816014438256545
1739209786.8497946;-38.13080360867914
1739209786.8498018;-45.120503652039325
1739209786.849809;-45.120503652039325
1739209786.849816;-38.13080360867914
1739209786.8498232;-38.13080360867914
1739209786.8498306;-45.120503652039325
1739209786.8498378;-38.13080360867914
1739209786.849845;-45.120503652039325
1739209786.849852;-38.13080360867914
1739209786.8498592;-45.120503652039325
1739209786.8498664;-45.120503652039325
1739209786.8498738;-38.13080360867914
1739209786.849881;-45.120503652039325
1739209786.849888;-38.13080360867914
1739209786.8498952;-45.120503652039325
1739209786.8499024;-32.816014438256545
1739209786.8499095;-38.13080360867914
1739209786.849917;-45.120503652039325
1739209786.849924;-38.13080360867914
1739209786.8499312;-45.120503652039325
1739209786.8499384;-38.13080360867914
1739209786.8499455;-31.141103565318893
1739209786.8499527;-38.13080360867914
1739209786.84996;-45.120503652039325
1739209786.8499672;-38.13080360867914
1739209786.8499744;-32.816014438256545
1739209786.8499815;-45.120503652039325
1739209786.8499887;-45.120503652039325
1739209786.8499959;-45.120503652039325
1739209786.8500032;-45.120503652039325
1739209786.8500104;-38.13080360867914
1739209786.8500175;-45.120503652039325
1739209786.8500247;-38.13080360867914
1739209786.8500319;-38.13080360867914
1739209786.850039;-45.120503652039325
1739209786.8500464;-45.120503652039325
1739209786.8500535;-45.120503652039325
1739209786.8500607;-38.13080360867914
1739209786.8500679;-45.120503652039325
1739209786.850075;-28.58837851428586
1739209786.8500822;-31.141103565318915
1739209786.8500896;-38.13080360867914
1739209786.8500967;-45.120503652039325
1739209786.8501039;-38.13080360867914
1739209786.850111;-38.13080360867914
1739209786.8501182;-45.120503652039325
1739209786.8501253;-38.13080360867914
1739209786.8501327;-38.13080360867914
1739209786.8501399;-38.13080360867914
1739209786.850147;-35.57807855764607
1739209786.8501542;-45.120503652039325
1739209786.8501613;-45.120503652039325
1739209786.8501685;-45.120503652039325
1739209786.8501759;-38.13080360867914
1739209786.850183;-45.120503652039325
1739209786.8501902;-38.13080360867914
1739209786.8501973;-35.57807855764607
1739209786.8502045;-38.13080360867914
1739209786.8502116;-45.120503652039325
1739209786.850219;-45.120503652039325
1739209786.8502262;-38.13080360867914
1739209786.8502333;-35.57807855764607
1739209786.8502405;-38.13080360867914
1739209786.8502476;-45.120503652039325
1739209786.8502548;-38.13080360867914
1739209786.8502622;-35.57807855764607
1739209786.8502693;-38.13080360867914
1739209786.8502765;-38.13080360867914
1739209786.8502836;-35.57807855764607
1739209786.8502908;-35.57807855764607
1739209786.8502982;-33.981070128970906
1739209786.8503053;-38.13080360867914
1739209786.8503125;-35.57807855764607
1739209786.8503196;-38.13080360867914
1739209786.8503268;-38.13080360867914
1739209786.850334;-45.120503652039325
1739209786.8503413;-45.120503652039325
1739209786.8503485;-38.13080360867914
1739209786.8503556;-45.120503652039325
1739209786.8503628;-31.141103565318915
1739209786.85037;-28.992665084841942
1739209786.850377;-45.120503652039325
1739209786.8503845;-33.981070128970906
1739209786.8503916;-45.120503652039325
1739209786.8503988;-38.13080360867914
1739209786.850406;-38.13080360867914
1739209786.850413;-38.13080360867914
1739209786.8504202;-45.120503652039325
1739209786.8504276;-33.981070128970906
1739209786.8504348;-38.13080360867914
1739209786.850442;-38.13080360867914
1739209786.850449;-45.120503652039325
1739209786.8504562;-45.120503652039325
1739209786.8504634;-35.57807855764607
1739209786.8504708;-45.120503652039325
1739209786.850478;-38.13080360867914
1739209786.850485;-45.120503652039325
1739209786.8504922;-45.120503652039325
1739209786.8504994;-38.13080360867914
1739209786.8505065;-32.816014438256545
1739209786.850514;-45.120503652039325
1739209786.850521;-45.120503652039325
1739209786.8505282;-38.13080360867914
1739209786.8505354;-45.120503652039325
1739209786.8505425;-33.981070128970906
1739209786.8505497;-35.57807855764607
1739209786.850557;-38.13080360867914
1739209786.8505642;-38.13080360867914
1739209786.8505714;-35.57807855764607
1739209786.8505785;-38.13080360867914
1739209786.8505857;-38.13080360867914
1739209786.8505929;-38.13080360867914
1739209786.8506002;-38.13080360867914
1739209786.8506074;-45.120503652039325
1739209786.8506145;-45.120503652039325
1739209786.8506217;-38.13080360867914
1739209786.8506289;-45.120503652039325
1739209786.850636;-45.120503652039325
1739209786.8506434;-45.120503652039325
1739209786.8506505;-45.120503652039325
1739209786.8506577;-38.13080360867914
1739209786.8506649;-45.120503652039325
1739209786.850672;-38.13080360867914
1739209786.8506792;-38.13080360867914
1739209786.8506866;-35.57807855764607
1739209786.8506937;-38.13080360867914
1739209786.8507009;-45.120503652039325
1739209786.850708;-45.120503652039325
1739209786.8507152;-38.13080360867914
1739209786.8507223;-45.120503652039325
1739209786.8507297;-45.120503652039325
1739209786.8507369;-38.13080360867914
1739209786.850744;-38.13080360867914
1739209786.8507512;-45.120503652039325
1739209786.8507583;-38.13080360867914
1739209786.8507655;-45.120503652039325
1739209786.8507729;-38.13080360867914
1739209786.85078;-45.120503652039325
1739209786.8507872;-38.13080360867914
1739209786.8507943;-45.120503652039325
1739209786.8508015;-38.13080360867914
1739209786.8508086;-38.13080360867914
1739209786.850816;-45.120503652039325
1739209786.8508232;-45.120503652039325
1739209786.8508303;-38.13080360867914
1739209786.8508375;-31.141103565318893
1739209786.8508446;-38.13080360867914
1739209786.8508518;-45.120503652039325
1739209786.8508592;-45.120503652039325
1739209786.8508663;-31.141103565318893
1739209786.8508735;-45.120503652039325
1739209786.8508806;-38.13080360867914
1739209786.8508878;-45.120503652039325
1739209786.850895;-45.120503652039325
1739209786.8509023;-38.13080360867914
1739209786.8509095;-45.120503652039325
1739209786.8509166;-38.13080360867914
1739209786.8509238;-45.120503652039325
1739209786.850931;-38.13080360867914
1739209786.850938;-38.13080360867914
1739209786.8509455;-33.981070128970906
1739209786.8509526;-38.13080360867914
1739209786.8509598;-38.13080360867914
1739209786.850967;-38.13080360867914
1739209786.850974;-38.13080360867914
1739209786.8509812;-35.57807855764607
1739209786.8509886;-45.120503652039325
1739209786.8509958;-45.120503652039325
1739209786.851003;-45.120503652039325
1739209786.85101;-45.120503652039325
1739209786.8510172;-45.120503652039325
1739209786.8510244;-38.13080360867914
1739209786.8510318;-45.120503652039325
1739209786.851039;-45.120503652039325
1739209786.851046;-38.13080360867914
1739209786.8510532;-45.120503652039325
1739209786.8510604;-45.120503652039325
1739209786.8510675;-45.120503652039325
1739209786.851075;-38.13080360867914
1739209786.851082;-38.13080360867914
1739209786.8510892;-35.57807855764607
1739209786.8510964;-32.816014438256545
1739209786.8511035;-38.13080360867914
1739209786.8511107;-45.120503652039325
1739209786.851118;-38.13080360867914
1739209786.8511252;-31.141103565318893
1739209786.8511324;-45.120503652039325
1739209786.8511395;-38.13080360867914
1739209786.8511467;-45.120503652039325
1739209786.8511539;-38.13080360867914
1739209786.8511612;-38.13080360867914
1739209786.8511684;-45.120503652039325
1739209786.8511755;-45.120503652039325
1739209786.8511827;-45.120503652039325
1739209786.8511899;-38.13080360867914
1739209786.8511972;-45.120503652039325
1739209786.8512044;-33.981070128970906
1739209786.8512115;-38.13080360867914
1739209786.8512187;-45.120503652039325
1739209786.8512259;-45.120503652039325
1739209786.851233;-38.13080360867914
1739209786.8512404;-26.991370085610736
1739209786.8512475;-38.13080360867914
1739209786.8512547;-45.120503652039325
1739209786.8512619;-38.13080360867914
1739209786.851269;-32.816014438256545
1739209786.8512762;-38.13080360867914
1739209786.8512836;-45.120503652039325
1739209786.8512907;-38.13080360867914
1739209786.8512979;-33.981070128970956
1739209786.851305;-45.120503652039325
1739209786.8513122;-45.120503652039325
1739209786.8513193;-38.13080360867914
1739209786.8513267;-45.120503652039325
1739209786.8513339;-38.13080360867914
1739209786.851341;-45.120503652039325
1739209786.8513482;-45.120503652039325
1739209786.8513553;-24.746238672633048
1739209786.8513625;-31.141103565318915
1739209786.8513699;-45.120503652039325
1739209786.851377;-38.13080360867914
1739209786.8513842;-32.816014438256545
1739209786.8513913;-38.13080360867914
1739209786.8513985;-45.120503652039325
1739209786.8514056;-45.120503652039325
1739209786.851413;-45.120503652039325
1739209786.8514202;-45.120503652039325
1739209786.8514273;-45.120503652039325
1739209786.8514345;-45.120503652039325
1739209786.8514416;-45.120503652039325
1739209786.8514488;-45.120503652039325
1739209786.8514562;-38.13080360867914
1739209786.8514633;-38.13080360867914
1739209786.8514705;-38.13080360867914
1739209786.8514776;-38.13080360867914
1739209786.8514848;-38.13080360867914
1739209786.851492;-38.13080360867914
1739209786.8514993;-38.13080360867914
1739209786.8515065;-38.13080360867914
1739209786.8515136;-38.13080360867914
1739209786.8515208;-45.120503652039325
1739209786.851528;-45.120503652039325
1739209786.851535;-45.120503652039325
1739209786.8515425;-38.13080360867914
1739209786.8515496;-38.13080360867914
1739209786.8515568;-45.120503652039325
1739209786.851564;-38.13080360867914
1739209786.851571;-38.13080360867914
1739209786.8515782;-38.13080360867914
1739209786.8515856;-45.120503652039325
1739209786.8515928;-38.13080360867914
1739209786.8516;-33.981070128970906
1739209786.851607;-38.13080360867914
1739209786.8516142;-45.120503652039325
1739209786.8516214;-45.120503652039325
1739209786.8516288;-35.57807855764607
1739209786.851636;-38.13080360867914
1739209786.851643;-31.141103565318915
1739209786.8516502;-31.141103565318915
1739209786.8516574;-38.13080360867914
1739209786.8516645;-38.13080360867914
1739209786.851672;-38.13080360867914
1739209786.851679;-38.13080360867914
1739209786.8516862;-45.120503652039325
1739209786.8516934;-33.981070128970906
1739209786.8517005;-38.13080360867914
1739209786.8517077;-35.57807855764607
1739209786.851715;-38.13080360867914
1739209786.8517222;-45.120503652039325
1739209786.8517294;-45.120503652039325
1739209786.8517365;-38.13080360867914
1739209786.8517437;-38.13080360867914
1739209786.8517509;-45.120503652039325
1739209786.8517582;-38.13080360867914
1739209786.8517654;-33.981070128970906
1739209786.8517725;-45.120503652039325
1739209786.8517797;-45.120503652039325
1739209786.8517869;-45.120503652039325
1739209786.851794;-45.120503652039325
1739209786.8518014;-45.120503652039325
1739209786.8518085;-38.13080360867914
1739209786.8518157;-38.13080360867914
1739209786.8518229;-38.13080360867914
1739209786.85183;-38.13080360867914
1739209786.8518372;-38.13080360867914
1739209786.8518445;-35.57807855764607
1739209786.8518517;-38.13080360867914
1739209786.8518589;-45.120503652039325
1739209786.851866;-38.13080360867914
1739209786.8518732;-35.57807855764607
1739209786.8518803;-45.120503652039325
1739209786.8518877;-45.120503652039325
1739209786.8518949;-45.120503652039325
1739209786.851902;-45.120503652039325
1739209786.8519092;-45.120503652039325
1739209786.8519163;-45.120503652039325
1739209786.8519235;-38.13080360867914
1739209786.8519309;-35.57807855764607
1739209786.851938;-31.141103565318915
1739209786.8519452;-38.13080360867914
1739209786.8519523;-38.13080360867914
1739209786.8519595;-45.120503652039325
1739209786.8519666;-35.57807855764607
1739209786.851974;-38.13080360867914
1739209786.8519812;-45.120503652039325
1739209786.8519883;-38.13080360867914
1739209786.8519955;-45.120503652039325
1739209786.8520026;-35.57807855764607
1739209786.8520098;-38.13080360867914
1739209786.8520172;-38.13080360867914
1739209786.8520243;-38.13080360867914
1739209786.8520315;-45.120503652039325
1739209786.8520386;-38.13080360867914
1739209786.8520458;-35.57807855764607
1739209786.852053;-38.13080360867914
1739209786.8520603;-45.120503652039325
1739209786.8520675;-45.120503652039325
1739209786.8520746;-38.13080360867914
1739209786.8520818;-33.981070128970906
1739209786.852089;-38.13080360867914
1739209786.852096;-38.13080360867914
1739209786.8521035;-45.120503652039325
1739209786.8521106;-33.981070128970906
1739209786.8521178;-32.816014438256545
1739209786.8521216;-45.120503652039325
1739209786.8521256;-45.120503652039325
1739209786.8521295;-38.13080360867914
1739209786.8521335;-35.57807855764607
1739209786.8521373;-45.120503652039325
1739209786.8521411;-38.13080360867914
1739209786.8521452;-45.120503652039325
1739209786.852149;-45.120503652039325
1739209786.852153;-38.13080360867914
1739209786.8521569;-38.13080360867914
1739209786.8521607;-45.120503652039325
1739209786.8521647;-45.120503652039325
1739209786.8521686;-38.13080360867914
1739209786.8521726;-38.13080360867914
1739209786.8521764;-38.13080360867914
1739209786.8521802;-33.981070128970906
1739209786.8521843;-45.120503652039325
1739209786.852188;-45.120503652039325
1739209786.8521922;-33.981070128970906
1739209786.852196;-38.13080360867914
1739209786.8521998;-45.120503652039325
1739209786.8522038;-45.120503652039325
1739209786.8522077;-38.13080360867914
1739209786.8522117;-38.13080360867914
1739209786.8522155;-45.120503652039325
1739209786.8522193;-35.57807855764607
1739209786.8522234;-45.120503652039325
1739209786.8522272;-38.13080360867914
1739209786.8522313;-45.120503652039325
1739209786.852235;-38.13080360867914
1739209786.852239;-45.120503652039325
1739209786.852243;-45.120503652039325
1739209786.8522468;-38.13080360867914
1739209786.8522508;-45.120503652039325
1739209786.8522546;-38.13080360867914
1739209786.8522584;-45.120503652039325
1739209786.8522625;-45.120503652039325
1739209786.8522663;-45.120503652039325
1739209786.8522704;-35.57807855764607
1739209786.8522742;-27.8777449560314
1739209786.852278;-45.120503652039325
1739209786.852282;-38.13080360867914
1739209786.8522859;-38.13080360867914
1739209786.85229;-35.57807855764607
1739209786.8522937;-38.13080360867914
1739209786.8522975;-31.141103565318893
1739209786.8523016;-45.120503652039325
1739209786.8523054;-35.57807855764607
1739209786.8523095;-45.120503652039325
1739209786.8523133;-38.13080360867914
1739209786.852317;-38.13080360867914
1739209786.8523211;-45.120503652039325
1739209786.852325;-38.13080360867914
1739209786.852329;-45.120503652039325
1739209786.8523328;-38.13080360867914
1739209786.8523366;-35.57807855764607
1739209786.8523407;-45.120503652039325
1739209786.8523445;-45.120503652039325
1739209786.8523486;-45.120503652039325
1739209786.8523524;-45.120503652039325
1739209786.8523562;-38.13080360867914
1739209786.8523602;-35.57807855764607
1739209786.852364;-45.120503652039325
1739209786.852368;-35.57807855764607
1739209786.852372;-45.120503652039325
1739209786.8523757;-38.13080360867914
1739209786.8523798;-33.981070128970906
1739209786.8523836;-45.120503652039325
1739209786.8523877;-38.13080360867914
1739209786.8523915;-35.57807855764607
1739209786.8523953;-45.120503652039325
1739209786.8523993;-45.120503652039325
1739209786.8524032;-45.120503652039325
1739209786.8524072;-35.57807855764607
1739209786.852411;-38.13080360867914
1739209786.8524148;-45.120503652039325
1739209786.852419;-35.57807855764607
1739209786.8524227;-35.57807855764607
1739209786.8524268;-38.13080360867914
1739209786.8524306;-27.8777449560314
1739209786.8524344;-35.57807855764607
1739209786.8524384;-45.120503652039325
1739209786.8524423;-38.13080360867914
1739209786.8524463;-32.816014438256545
1739209786.8524501;-38.13080360867914
1739209786.852454;-45.120503652039325
1739209786.852458;-38.13080360867914
1739209786.8524618;-33.981070128970956
1739209786.8524659;-45.120503652039325
1739209786.8524697;-45.120503652039325
1739209786.8524735;-38.13080360867914
1739209786.8524776;-38.13080360867914
1739209786.8524814;-35.57807855764607
1739209786.8524854;-45.120503652039325
1739209786.8524892;-38.13080360867914
1739209786.852493;-38.13080360867914
1739209786.852497;-38.13080360867914
1739209786.852501;-45.120503652039325
1739209786.852505;-38.13080360867914
1739209786.8525088;-45.120503652039325
1739209786.8525126;-45.120503652039325
1739209786.8525167;-45.120503652039325
1739209786.8525205;-38.13080360867914
1739209786.8525245;-31.141103565318893
1739209786.8525283;-35.57807855764607
1739209786.8525321;-45.120503652039325
1739209786.8525362;-38.13080360867914
1739209786.85254;-32.816014438256545
1739209786.852544;-38.13080360867914
1739209786.852548;-45.120503652039325
1739209786.8525517;-33.981070128970906
1739209786.8525558;-38.13080360867914
1739209786.8525596;-45.120503652039325
1739209786.8525636;-45.120503652039325
1739209786.8525674;-38.13080360867914
1739209786.8525712;-38.13080360867914
1739209786.8525753;-38.13080360867914
1739209786.852579;-45.120503652039325
1739209786.8525832;-38.13080360867914
1739209786.852587;-35.57807855764607
1739209786.8525908;-38.13080360867914
1739209786.8525949;-45.120503652039325
1739209786.8525987;-45.120503652039325
1739209786.8526027;-45.120503652039325
1739209786.8526065;-45.120503652039325
1739209786.8526103;-45.120503652039325
1739209786.8526144;-38.13080360867914
1739209786.8526182;-38.13080360867914
1739209786.8526223;-38.13080360867914
1739209786.852626;-38.13080360867914
1739209786.85263;-45.120503652039325
1739209786.852634;-38.13080360867914
1739209786.8526378;-38.13080360867914
1739209786.8526418;-45.120503652039325
1739209786.8526456;-38.13080360867914
1739209786.8526495;-45.120503652039325
1739209786.8526535;-45.120503652039325
1739209786.8526573;-38.13080360867914
1739209786.8526614;-38.13080360867914
1739209786.8526652;-45.120503652039325
1739209786.852669;-45.120503652039325
1739209786.852673;-38.13080360867914
1739209786.8526769;-45.120503652039325
1739209786.852681;-45.120503652039325
1739209786.8526847;-31.141103565318915
1739209786.8526886;-38.13080360867914
1739209786.8526926;-38.13080360867914
1739209786.8526964;-45.120503652039325
1739209786.8527005;-33.981070128970906
1739209786.8527043;-45.120503652039325
1739209786.852708;-45.120503652039325
1739209786.8527122;-45.120503652039325
1739209786.852716;-45.120503652039325
1739209786.85272;-38.13080360867914
1739209786.8527238;-38.13080360867914
1739209786.8527277;-38.13080360867914
1739209786.8527317;-38.13080360867914
1739209786.8527355;-45.120503652039325
1739209786.8527396;-45.120503652039325
1739209786.8527434;-38.13080360867914
1739209786.8527472;-45.120503652039325
1739209786.8527513;-45.120503652039325
1739209786.852755;-38.13080360867914
1739209786.8527591;-45.120503652039325
1739209786.852763;-38.13080360867914
1739209786.8527668;-38.13080360867914
1739209786.8527708;-45.120503652039325
1739209786.8527746;-45.120503652039325
1739209786.8527787;-28.992665084841942
1739209786.8527825;-38.13080360867914
1739209786.8527863;-38.13080360867914
1739209786.8527904;-45.120503652039325
1739209786.8527942;-33.981070128970906
1739209786.8527982;-38.13080360867914
1739209786.852802;-45.120503652039325
1739209786.8528059;-45.120503652039325
1739209786.85281;-45.120503652039325
1739209786.8528137;-45.120503652039325
1739209786.8528178;-38.13080360867914
1739209786.8528216;-45.120503652039325
1739209786.8528254;-38.13080360867914
1739209786.8528295;-38.13080360867914
1739209786.8528333;-45.120503652039325
1739209786.8528373;-45.120503652039325
1739209786.8528411;-35.57807855764607
1739209786.852845;-45.120503652039325
1739209786.852849;-38.13080360867914
1739209786.8528528;-45.120503652039325
1739209786.8528569;-38.13080360867914
