CAN Message; 0x1b8:03008748c6a719df
1739209752.7665827;-45.120503652039325
1739209752.766585;-38.13080360867914
1739209752.7665875;-35.57807855764607
1739209752.76659;-45.120503652039325
1739209752.7665925;-45.120503652039325
1739209752.7665951;-33.981070128970906
1739209752.7665975;-45.120503652039325
1739209752.7666001;-38.13080360867914
1739209752.7666025;-33.981070128970906
1739209752.7666051;-38.13080360867914
1739209752.7666075;-45.120503652039325
1739209752.7666101;-35.57807855764607
1739209752.7666125;-35.57807855764607
1739209752.7666152;-38.13080360867914
1739209752.7666175;-38.13080360867914
1739209752.7666202;-38.13080360867914
1739209752.7666225;-38.13080360867914
1739209752.7666252;-45.120503652039325
1739209752.7666276;-38.13080360867914
1739209752.7666302;-45.120503652039325
1739209752.7666326;-45.120503652039325
1739209752.7666352;-32.816014438256545
1739209752.7666376;-38.13080360867914
1739209752.7666402;-45.120503652039325
1739209752.7666426;-35.57807855764607
1739209752.766645;-38.13080360867914
1739209752.7666476;-45.120503652039325
1739209752.76665;-45.120503652039325
1739209752.7666526;-38.13080360867914
1739209752.766655;-45.120503652039325
1739209752.7666576;-45.120503652039325
1739209752.76666;-45.120503652039325
1739209752.7666626;-38.13080360867914
1739209752.766665;-38.13080360867914
1739209752.7666676;-45.120503652039325
1739209752.76667;-38.13080360867914
1739209752.7666726;-45.120503652039325
1739209752.766675;-45.120503652039325
1739209752.7666776;-45.120503652039325
1739209752.76668;-38.13080360867914
1739209752.7666826;-45.120503652039325
1739209752.766685;-33.981070128970906
1739209752.7666876;-45.120503652039325
1739209752.76669;-45.120503652039325
1739209752.7666926;-45.120503652039325
1739209752.766695;-30.49652367304973
1739209752.7666976;-32.816014438256545
1739209752.7667;-45.120503652039325
1739209752.7667024;-45.120503652039325
1739209752.766705;-38.13080360867914
1739209752.7667074;-38.13080360867914
1739209752.76671;-38.13080360867914
1739209752.7667124;-38.13080360867914
1739209752.766715;-45.120503652039325
1739209752.7667174;-33.981070128970906
1739209752.76672;-38.13080360867914
1739209752.7667224;-45.120503652039325
1739209752.766725;-33.981070128970906
1739209752.7667274;-38.13080360867914
1739209752.76673;-38.13080360867914
1739209752.7667325;-45.120503652039325
1739209752.766735;-28.992665084841942
1739209752.7667375;-31.141103565318915
1739209752.76674;-38.13080360867914
1739209752.7667425;-33.981070128970906
1739209752.766745;-45.120503652039325
1739209752.7667475;-45.120503652039325
1739209752.76675;-45.120503652039325
1739209752.7667525;-38.13080360867914
1739209752.7667549;-45.120503652039325
1739209752.7667575;-45.120503652039325
1739209752.7667599;-38.13080360867914
1739209752.7667625;-45.120503652039325
1739209752.7667649;-45.120503652039325
1739209752.7667675;-45.120503652039325
1739209752.76677;-38.13080360867914
1739209752.7667725;-45.120503652039325
1739209752.766775;-38.13080360867914
1739209752.7667775;-38.13080360867914
1739209752.76678;-38.13080360867914
1739209752.7667825;-45.120503652039325
1739209752.766785;-45.120503652039325
1739209752.7667875;-38.13080360867914
1739209752.76679;-38.13080360867914
1739209752.7667925;-45.120503652039325
1739209752.766795;-30.49652367304973
1739209752.7667975;-29.438486411369333
1739209752.7668;-45.120503652039325
1739209752.7668025;-45.120503652039325
1739209752.766805;-32.816014438256545
1739209752.7668076;-33.981070128970906
1739209752.76681;-45.120503652039325
1739209752.7668123;-29.438486411369333
1739209752.766815;-45.120503652039325
1739209752.7668173;-45.120503652039325
1739209752.76682;-38.13080360867914
1739209752.7668223;-38.13080360867914
1739209752.766825;-45.120503652039325
1739209752.7668273;-45.120503652039325
1739209752.76683;-33.981070128970906
1739209752.7668324;-45.120503652039325
1739209752.766835;-35.57807855764607
1739209752.7668374;-31.141103565318893
1739209752.76684;-45.120503652039325
1739209752.7668424;-38.13080360867914
1739209752.766845;-38.13080360867914
1739209752.7668474;-45.120503652039325
1739209752.76685;-35.57807855764607
1739209752.7668524;-35.57807855764607
1739209752.766855;-38.13080360867914
1739209752.7668574;-45.120503652039325
1739209752.76686;-38.13080360867914
1739209752.7668624;-38.13080360867914
1739209752.7668648;-38.13080360867914
1739209752.7668674;-38.13080360867914
1739209752.7668698;-38.13080360867914
1739209752.7668724;-35.57807855764607
1739209752.7668748;-45.120503652039325
1739209752.7668774;-45.120503652039325
1739209752.7668798;-45.120503652039325
1739209752.7668824;-45.120503652039325
1739209752.7668848;-45.120503652039325
1739209752.7668874;-45.120503652039325
1739209752.7668898;-35.57807855764607
1739209752.7668924;-38.13080360867914
1739209752.7668948;-45.120503652039325
1739209752.7668974;-35.57807855764607
1739209752.7668998;-35.57807855764607
1739209752.7669024;-38.13080360867914
1739209752.7669048;-45.120503652039325
1739209752.7669075;-38.13080360867914
1739209752.7669098;-45.120503652039325
1739209752.7669125;-45.120503652039325
1739209752.7669148;-45.120503652039325
1739209752.7669175;-45.120503652039325
1739209752.7669199;-38.13080360867914
1739209752.7669222;-38.13080360867914
1739209752.7669249;-45.120503652039325
1739209752.7669272;-45.120503652039325
1739209752.7669299;-38.13080360867914
1739209752.7669322;-38.13080360867914
1739209752.7669349;-45.120503652039325
1739209752.7669373;-32.816014438256545
1739209752.7669399;-45.120503652039325
1739209752.7669423;-38.13080360867914
1739209752.766945;-38.13080360867914
1739209752.7669473;-45.120503652039325
1739209752.76695;-38.13080360867914
1739209752.7669523;-38.13080360867914
1739209752.766955;-38.13080360867914
1739209752.7669573;-35.57807855764607
1739209752.76696;-45.120503652039325
1739209752.7669623;-38.13080360867914
1739209752.766965;-45.120503652039325
1739209752.7669673;-35.57807855764607
1739209752.76697;-38.13080360867914
1739209752.7669723;-45.120503652039325
1739209752.766975;-38.13080360867914
1739209752.7669773;-35.57807855764607
1739209752.7669797;-38.13080360867914
1739209752.7669823;-45.120503652039325
1739209752.7669847;-38.13080360867914
1739209752.7669873;-45.120503652039325
1739209752.7669897;-38.13080360867914
1739209752.7669923;-45.120503652039325
1739209752.7669947;-38.13080360867914
1739209752.7669973;-32.816014438256545
1739209752.7669997;-33.981070128970906
1739209752.7670023;-45.120503652039325
1739209752.7670047;-45.120503652039325
1739209752.7670074;-30.49652367304973
1739209752.7670097;-38.13080360867914
1739209752.7670124;-38.13080360867914
1739209752.7670147;-38.13080360867914
1739209752.7670174;-38.13080360867914
1739209752.7670197;-33.981070128970906
1739209752.7670224;-45.120503652039325
1739209752.7670248;-38.13080360867914
1739209752.7670274;-38.13080360867914
1739209752.7670298;-33.981070128970906
1739209752.7670321;-45.120503652039325
1739209752.7670348;-45.120503652039325
1739209752.7670372;-45.120503652039325
1739209752.7670398;-45.120503652039325
1739209752.7670422;-45.120503652039325
1739209752.7670448;-38.13080360867914
1739209752.7670472;-45.120503652039325
1739209752.7670498;-45.120503652039325
1739209752.7670522;-45.120503652039325
1739209752.7670548;-35.57807855764607
1739209752.7670572;-38.13080360867914
1739209752.7670598;-31.141103565318915
1739209752.7670622;-38.13080360867914
1739209752.7670648;-45.120503652039325
1739209752.7670672;-45.120503652039325
1739209752.7670698;-38.13080360867914
1739209752.7670722;-45.120503652039325
1739209752.7670748;-38.13080360867914
1739209752.7670772;-38.13080360867914
1739209752.7670798;-30.49652367304973
1739209752.7670822;-38.13080360867914
1739209752.7670848;-38.13080360867914
1739209752.7670872;-45.120503652039325
1739209752.7670894;-33.981070128970906
1739209752.7670918;-38.13080360867914
1739209752.767094;-45.120503652039325
1739209752.7670963;-35.57807855764607
1739209752.7670984;-38.13080360867914
1739209752.7671008;-45.120503652039325
1739209752.767103;-45.120503652039325
1739209752.7671053;-38.13080360867914
1739209752.7671075;-45.120503652039325
1739209752.7671096;-45.120503652039325
1739209752.767112;-45.120503652039325
1739209752.7671142;-35.57807855764607
1739209752.7671165;-33.981070128970906
1739209752.7671187;-45.120503652039325
1739209752.767121;-38.13080360867914
1739209752.7671232;-32.816014438256545
1739209752.7671254;-38.13080360867914
1739209752.7671278;-45.120503652039325
1739209752.76713;-38.13080360867914
1739209752.7671323;-32.816014438256545
1739209752.7671344;-32.81601443825658
1739209752.7671368;-45.120503652039325
1739209752.767139;-38.13080360867914
1739209752.7671413;-38.13080360867914
1739209752.7671435;-33.981070128970906
1739209752.7671456;-35.57807855764607
1739209752.767148;-35.57807855764607
1739209752.7671502;-38.13080360867914
1739209752.7671525;-28.992665084841942
1739209752.7671547;-35.57807855764607
1739209752.767157;-38.13080360867914
1739209752.7671592;-35.57807855764607
1739209752.7671616;-38.13080360867914
1739209752.7671638;-45.120503652039325
1739209752.767166;-38.13080360867914
1739209752.7671683;-35.57807855764607
1739209752.7671704;-45.120503652039325
1739209752.7671728;-45.120503652039325
1739209752.767175;-38.13080360867914
1739209752.7671773;-38.13080360867914
1739209752.7671795;-35.57807855764607
1739209752.7671816;-38.13080360867914
1739209752.767184;-45.120503652039325
1739209752.7671862;-45.120503652039325
1739209752.7671885;-45.120503652039325
1739209752.7671907;-38.13080360867914
1739209752.767193;-45.120503652039325
1739209752.7671952;-45.120503652039325
1739209752.7671976;-45.120503652039325
1739209752.7671998;-38.13080360867914
1739209752.767202;-45.120503652039325
1739209752.7672043;-45.120503652039325
1739209752.7672064;-33.981070128970906
1739209752.7672088;-38.13080360867914
1739209752.767211;-45.120503652039325
1739209752.7672133;-45.120503652039325
1739209752.7672155;-38.13080360867914
1739209752.7672176;-45.120503652039325
1739209752.76722;-45.120503652039325
1739209752.7672222;-45.120503652039325
1739209752.7672246;-45.120503652039325
1739209752.7672267;-38.13080360867914
1739209752.767229;-45.120503652039325
1739209752.7672312;-38.13080360867914
1739209752.7672336;-45.120503652039325
1739209752.7672358;-32.816014438256545
1739209752.767238;-45.120503652039325
1739209752.7672403;-38.13080360867914
1739209752.7672424;-35.57807855764607
1739209752.7672448;-35.57807855764607
1739209752.767247;-45.120503652039325
1739209752.7672493;-45.120503652039325
1739209752.7672515;-45.120503652039325
1739209752.7672539;-45.120503652039325
1739209752.767256;-45.120503652039325
1739209752.7672582;-45.120503652039325
1739209752.7672606;-38.13080360867914
1739209752.7672627;-45.120503652039325
1739209752.767265;-45.120503652039325
1739209752.7672672;-45.120503652039325
1739209752.7672696;-38.13080360867914
1739209752.7672718;-35.57807855764607
1739209752.767274;-45.120503652039325
1739209752.7672763;-35.57807855764607
1739209752.7672784;-35.57807855764607
1739209752.7672808;-45.120503652039325
1739209752.767283;-35.57807855764607
1739209752.7672853;-38.13080360867914
1739209752.7672875;-45.120503652039325
1739209752.7672899;-45.120503652039325
1739209752.767292;-33.981070128970906
1739209752.7672942;-45.120503652039325
1739209752.7672966;-35.57807855764607
1739209752.7672987;-38.13080360867914
1739209752.767301;-38.13080360867914
1739209752.7673032;-38.13080360867914
1739209752.7673056;-35.57807855764607
1739209752.7673078;-38.13080360867914
1739209752.7673101;-38.13080360867914
1739209752.7673123;-45.120503652039325
1739209752.7673144;-38.13080360867914
1739209752.7673168;-28.58837851428586
1739209752.767319;-45.120503652039325
1739209752.7673213;-45.120503652039325
1739209752.7673235;-45.120503652039325
1739209752.7673259;-33.981070128970906
1739209752.767328;-38.13080360867914
1739209752.7673302;-45.120503652039325
1739209752.7673326;-35.57807855764607
1739209752.7673347;-38.13080360867914
1739209752.767337;-45.120503652039325
1739209752.7673392;-45.120503652039325
1739209752.7673416;-38.13080360867914
1739209752.7673438;-38.13080360867914
1739209752.7673461;-45.120503652039325
1739209752.7673483;-45.120503652039325
1739209752.7673504;-45.120503652039325
1739209752.7673528;-45.120503652039325
1739209752.767355;-38.13080360867914
1739209752.7673573;-38.13080360867914
1739209752.7673595;-45.120503652039325
1739209752.7673619;-38.13080360867914
1739209752.767364;-45.120503652039325
1739209752.7673662;-38.13080360867914
1739209752.7673686;-45.120503652039325
1739209752.7673707;-38.13080360867914
1739209752.767373;-35.57807855764607
1739209752.7673752;-35.57807855764607
1739209752.7673776;-38.13080360867914
1739209752.7673798;-45.120503652039325
1739209752.7673821;-38.13080360867914
1739209752.7673843;-35.57807855764607
1739209752.7673864;-38.13080360867914
1739209752.7673888;-38.13080360867914
1739209752.767391;-38.13080360867914
1739209752.7673934;-45.120503652039325
1739209752.7673955;-45.120503652039325
1739209752.7673979;-38.13080360867914
1739209752.7674;-38.13080360867914
1739209752.7674024;-35.57807855764607
1739209752.7674046;-45.120503652039325
1739209752.7674067;-31.141103565318915
1739209752.767409;-33.981070128970906
1739209752.7674112;-45.120503652039325
1739209752.7674136;-38.13080360867914
1739209752.7674158;-35.57807855764607
1739209752.7674181;-35.57807855764607
1739209752.7674203;-38.13080360867914
1739209752.7674224;-38.13080360867914
1739209752.7674248;-38.13080360867914
1739209752.767427;-33.981070128970906
1739209752.7674294;-45.120503652039325
1739209752.7674315;-45.120503652039325
1739209752.767434;-38.13080360867914
1739209752.767436;-38.13080360867914
1739209752.7674384;-38.13080360867914
1739209752.7674406;-45.120503652039325
1739209752.7674427;-33.981070128970906
1739209752.767445;-33.981070128970906
1739209752.7674472;-38.13080360867914
1739209752.7674496;-45.120503652039325
1739209752.7674518;-45.120503652039325
1739209752.7674541;-38.13080360867914
1739209752.7674563;-35.57807855764607
1739209752.7674587;-38.13080360867914
1739209752.7674608;-38.13080360867914
1739209752.767463;-31.141103565318915
1739209752.7674654;-38.13080360867914
1739209752.7674675;-45.120503652039325
1739209752.76747;-45.120503652039325
1739209752.767472;-45.120503652039325
1739209752.7674744;-45.120503652039325
1739209752.7674766;-45.120503652039325
1739209752.7674787;-45.120503652039325
1739209752.767481;-45.120503652039325
1739209752.7674832;-38.13080360867914
1739209752.7674856;-38.13080360867914
1739209752.7674878;-38.13080360867914
1739209752.7674901;-45.120503652039325
1739209752.7674923;-45.120503652039325
1739209752.7674947;-33.981070128970906
1739209752.7674968;-33.981070128970906
1739209752.767499;-29.438486411369347
1739209752.7675014;-38.13080360867914
1739209752.7675035;-45.120503652039325
1739209752.767506;-33.981070128970906
