Time [s],Channel 1
25.947613333,0
25.947619250,1
25.947621333,0
25.947623333,1
25.980426583,0
25.980436500,1
25.980438500,0
25.980448500,1
25.980450500,0
25.980454500,1
25.980458500,0
25.980468500,1
25.980470500,0
25.980480500,1
25.980482500,0
25.980486500,1
25.980492500,0
25.980496500,1
25.980498500,0
25.980504500,1
25.980506500,0
25.980516500,1
25.980518500,0
25.980524500,1
25.980526500,0
25.980530500,1
25.980532500,0
25.980534500,1
25.980536500,0
25.980540500,1
25.980542500,0
25.980548500,1
25.980556500,0
25.980560500,1
25.980562500,0
25.980568500,1
25.980572500,0
25.980578500,1
25.980580500,0
25.980582500,1
25.980584500,0
25.980586500,1
25.980588500,0
25.980596500,1
25.980598500,0
25.980602500,1
25.980604500,0
25.980606500,1
25.980610500,0
25.980616500,1
25.980618500,0
25.980620500,1
25.980622500,0
25.980626500,1
25.980630500,0
25.980632500,1
25.980634500,0
25.980636500,1
25.980638500,0
25.980646500,1
25.980648500,0
25.980650500,1
25.980652500,0
25.980658500,1
25.980662500,0
25.980664500,1
25.980668500,0
25.980670500,1
25.980674667,0
25.980676583,1
25.996081250,0
25.996091167,1
25.996093250,0
25.996103167,1
25.996105250,0
25.996109167,1
25.996113250,0
25.996123167,1
25.996125250,0
25.996135167,1
25.996137250,0
25.996139167,1
25.996143250,0
25.996149167,1
25.996151250,0
25.996159167,1
25.996161250,0
25.996171167,1
25.996173250,0
25.996179167,1
25.996183250,0
25.996191167,1
25.996193250,0
25.996195167,1
25.996197250,0
25.996203167,1
25.996207250,0
25.996213167,1
25.996221250,0
25.996227167,1
25.996229250,0
25.996239167,1
25.996241250,0
25.996251167,1
25.996255250,0
25.996261167,1
25.996263250,0
25.996269167,1
25.996273250,0
25.996277167,1
25.996279250,0
25.996283167,1
25.996285250,0
25.996289167,1
25.996291250,0
25.996295167,1
25.996299250,0
25.996301167,1
25.996311250,0
25.996313167,1
25.996319250,0
25.996323167,1
25.996325250,0
25.996329167,1
25.996331250,0
25.996333167,1
25.996335417,0
25.996337333,1
26.023008250,0
26.023018167,1
26.023020250,0
26.023030167,1
26.023032250,0
26.023036167,1
26.023040250,0
26.023050250,1
26.023052250,0
26.023062250,1
26.023064250,0
26.023066250,1
26.023072250,0
26.023074250,1
26.023080250,0
26.023086250,1
26.023088250,0
26.023098250,1
26.023108250,0
26.023114250,1
26.023118250,0
26.023122250,1
26.023124250,0
26.023126250,1
26.023132250,0
26.023132333,1
26.023132417,0
26.023134250,1
26.023136250,0
26.023138250,1
26.023144250,0
26.023146250,1
26.023152417,0
26.023158250,1
26.023160250,0
26.023164250,1
26.023174333,0
26.023176250,1
26.023178250,0
26.023182250,1
26.023184250,0
26.023186250,1
26.023188333,0
26.023192250,1
26.023194333,0
26.023196250,1
26.023198333,0
26.023200250,1
26.023202333,0
26.023204250,1
26.023208333,0
26.023212250,1
26.023216417,0
26.023218250,1
26.023220333,0
26.023222250,1
26.023232333,0
26.023240250,1
26.023242333,0
26.023246250,1
26.023248333,0
26.023258250,1
26.023260333,0
26.023262250,1
26.023264333,0
26.023266333,1
26.069582250,0
26.069592167,1
26.069594250,0
26.069604167,1
26.069606250,0
26.069610167,1
26.069614250,0
26.069624167,1
26.069626250,0
26.069634167,1
26.069638250,0
26.069640167,1
26.069646250,0
26.069648167,1
26.069652250,0
26.069658167,1
26.069660250,0
26.069670167,1
26.069672250,0
26.069682167,1
26.069684250,0
26.069694167,1
26.069696250,0
26.069706167,1
26.069708250,0
26.069714167,1
26.069718250,0
26.069726167,1
26.069728250,0
26.069732167,1
26.069736250,0
26.069738167,1
26.069740250,0
26.069742167,1
26.069744250,0
26.069750167,1
26.069754250,0
26.069756167,1
26.069762333,0
26.069770167,1
26.069776250,0
26.069780167,1
26.069784250,0
26.069786167,1
26.069788250,0
26.069792167,1
26.069796333,0
26.069798167,1
26.069802250,0
26.069806167,1
26.069808250,0
26.069816167,1
26.069818250,0
26.069820167,1
26.069824250,0
26.069832167,1
26.069834250,0
26.069836167,1
26.111145917,0
26.111155833,1
26.111157917,0
26.111167833,1
26.111169917,0
26.111173833,1
26.111177917,0
26.111187833,1
26.111189917,0
26.111199833,1
26.111201917,0
26.111205833,1
26.111207917,0
26.111211833,1
26.111213917,0
26.111223833,1
26.111227917,0
26.111237833,1
26.111239917,0
26.111243833,1
26.111245917,0
26.111249833,1
26.111253917,0
26.111257833,1
26.111261917,0
26.111265833,1
26.111267917,0
26.111269833,1
26.111271917,0
26.111273833,1
26.111279917,0
26.111283833,1
26.111293917,0
26.111299833,1
26.111305917,0
26.111307833,1
26.111309917,0
26.111313833,1
26.111315917,0
26.111317833,1
26.111319917,0
26.111321833,1
26.111323917,0
26.111325833,1
26.111327917,0
26.111333833,1
26.111344000,0
26.111345833,1
26.111351917,0
26.111357833,1
26.111361917,0
26.111363833,1
26.111367917,0
26.111369833,1
26.111371917,0
26.111375833,1
26.111377917,0
26.111379833,1
26.111385917,0
26.111387833,1
26.111391917,0
26.111395833,1
26.111399917,0
26.111401917,1
26.124529667,0
26.124539583,1
26.124541667,0
26.124551583,1
26.124553667,0
26.124557583,1
26.124561667,0
26.124571583,1
26.124573667,0
26.124581583,1
26.124587667,0
26.124589583,1
26.124591667,0
26.124595583,1
26.124599667,0
26.124605583,1
26.124607667,0
26.124617583,1
26.124619667,0
26.124629583,1
26.124631667,0
26.124641583,1
26.124643667,0
26.124653583,1
26.124657667,0
26.124663583,1
26.124667667,0
26.124675583,1
26.124677667,0
26.124681583,1
26.124683667,0
26.124689583,1
26.124695667,0
26.124697583,1
26.124705667,0
26.124709583,1
26.124715667,0
26.124717583,1
26.124719667,0
26.124725583,1
26.124727667,0
26.124729583,1
26.124731667,0
26.124733583,1
26.124739667,0
26.124741583,1
26.124745667,0
26.124747583,1
26.124751667,0
26.124755583,1
26.124761667,0
26.124763583,1
26.124765667,0
26.124767583,1
26.124771667,0
26.124775583,1
26.124781750,0
26.124783667,1
26.140365333,0
26.140375250,1
26.140377333,0
26.140387250,1
26.140389333,0
26.140393250,1
26.140397333,0
26.140407250,1
26.140409333,0
26.140419250,1
26.140421333,0
26.140425250,1
26.140427333,0
26.140431250,1
26.140433333,0
26.140443250,1
26.140447333,0
26.140457250,1
26.140459333,0
26.140465250,1
26.140469333,0
26.140475250,1
26.140483333,0
26.140485250,1
26.140487333,0
26.140493250,1
26.140495333,0
26.140497250,1
26.140499333,0
26.140505250,1
26.140509333,0
26.140511250,1
26.140517333,0
26.140525333,1
26.140527333,0
26.140531333,1
26.140541333,0
26.140543333,1
26.140545333,0
26.140549333,1
26.140551333,0
26.140553333,1
26.140561500,0
26.140563333,1
26.140565417,0
26.140569333,1
26.140571417,0
26.140573333,1
26.140577417,0
26.140583333,1
26.140591417,0
26.140593333,1
26.140595417,0
26.140597333,1
26.140599417,0
26.140601333,1
26.140603417,0
26.140605333,1
26.140607417,0
26.140613333,1
26.140617500,0
26.140619417,1
26.154648750,0
26.154658667,1
26.154660750,0
26.154670667,1
26.154672833,0
26.154676667,1
26.154680750,0
26.154690667,1
26.154692833,0
26.154702667,1
26.154706750,0
26.154710667,1
26.154714750,0
26.154724667,1
26.154726750,0
26.154728667,1
26.154730750,0
26.154740667,1
26.154742750,0
26.154752667,1
26.154754750,0
26.154764667,1
26.154766750,0
26.154774667,1
26.154778750,0
26.154784667,1
26.154786750,0
26.154788667,1
26.154792750,0
26.154794667,1
26.154796750,0
26.154800667,1
26.154802750,0
26.154804667,1
26.154806750,0
26.154810667,1
26.154814750,0
26.154818667,1
26.154826750,0
26.154836667,1
26.154838750,0
26.154842667,1
26.154848750,0
26.154854667,1
26.154864750,0
26.154870667,1
26.154874750,0
26.154884667,1
26.154886750,0
26.154892667,1
26.154894750,0
26.154898667,1
26.154904750,0
26.154906667,1
26.154908917,0
26.154910833,1
26.185572583,0
26.185582500,1
26.185584583,0
26.185594500,1
26.185596583,0
26.185600500,1
26.185604583,0
26.185614500,1
26.185616583,0
26.185626500,1
26.185628583,0
26.185630500,1
26.185634583,0
26.185640500,1
26.185642583,0
26.185650500,1
26.185652583,0
26.185662500,1
26.185664583,0
26.185668583,1
26.185670583,0
26.185676583,1
26.185678583,0
26.185680583,1
26.185682583,0
26.185688583,1
26.185698583,0
26.185702583,1
26.185704583,0
26.185706583,1
26.185708583,0
26.185710583,1
26.185712583,0
26.185716583,1
26.185720750,0
26.185722583,1
26.185724750,0
26.185726583,1
26.185730750,0
26.185734583,1
26.185736667,0
26.185742583,1
26.185744750,0
26.185750583,1
26.185752667,0
26.185754583,1
26.185756667,0
26.185758583,1
26.185760667,0
26.185762583,1
26.185768667,0
26.185774583,1
26.185776667,0
26.185778583,1
26.185780667,0
26.185782583,1
26.185786667,0
26.185792583,1
26.185800667,0
26.185802583,1
26.185810667,0
26.185812583,1
26.185814667,0
26.185818583,1
26.185822667,0
26.185824667,1
26.210689667,0
26.210699500,1
26.210701500,0
26.210711500,1
26.210713500,0
26.210717500,1
26.210721583,0
26.210731500,1
26.210733667,0
26.210741500,1
26.210743667,0
26.210745500,1
26.210747583,0
26.210749500,1
26.210751583,0
26.210761500,1
26.210763583,0
26.210767500,1
26.210769583,0
26.210779500,1
26.210781583,0
26.210787500,1
26.210791583,0
26.210801500,1
26.210803583,0
26.210811500,1
26.210813583,0
26.210815500,1
26.210819583,0
26.210821500,1
26.210827583,0
26.210829500,1
26.210831583,0
26.210835500,1
26.210837583,0
26.210841500,1
26.210847583,0
26.210851500,1
26.210855583,0
26.210861500,1
26.210867583,0
26.210869500,1
26.210871583,0
26.210873500,1
26.210881583,0
26.210887583,1
26.210889583,0
26.210891583,1
26.210893583,0
26.210895583,1
26.210899583,0
26.210901583,1
26.210909583,0
26.210917583,1
26.210921750,0
26.210923583,1
26.210925583,0
26.210929583,1
26.210931583,0
26.210935583,1
26.210939750,0
26.210941667,1
26.277035417,0
26.277045333,1
26.277047417,0
26.277057333,1
26.277059417,0
26.277063333,1
26.277067417,0
26.277077333,1
26.277079417,0
26.277089333,1
26.277091417,0
26.277093333,1
26.277097417,0
26.277103333,1
26.277105417,0
26.277113333,1
26.277115417,0
26.277125333,1
26.277127417,0
26.277135333,1
26.277139417,0
26.277147333,1
26.277149417,0
26.277151333,1
26.277153417,0
26.277155333,1
26.277159417,0
26.277163333,1
26.277165417,0
26.277171333,1
26.277173417,0
26.277177333,1
26.277179417,0
26.277183333,1
26.277185417,0
26.277195333,1
26.277197417,0
26.277199333,1
26.277201417,0
26.277203333,1
26.277205417,0
26.277213417,1
26.277219417,0
26.277223417,1
26.277225417,0
26.277229417,1
26.277239417,0
26.277243417,1
26.277245417,0
26.277253417,1
26.277259500,0
26.277261417,1
26.277263500,0
26.277269417,1
26.277275500,0
26.277277417,1
26.277279500,0
26.277281417,1
26.277287583,0
26.277289583,1
26.292568000,0
26.292577917,1
26.292580000,0
26.292589917,1
26.292592000,0
26.292595917,1
26.292600000,0
26.292609917,1
26.292612000,0
26.292620000,1
26.292622000,0
26.292624000,1
26.292626000,0
26.292628000,1
26.292630000,0
26.292640000,1
26.292642000,0
26.292646000,1
26.292648000,0
26.292658000,1
26.292660167,0
26.292666000,1
26.292672083,0
26.292682000,1
26.292684083,0
26.292690000,1
26.292692083,0
26.292696000,1
26.292702083,0
26.292706000,1
26.292708083,0
26.292710000,1
26.292716083,0
26.292718000,1
26.292728083,0
26.292734000,1
26.292736083,0
26.292740000,1
26.292742083,0
26.292744000,1
26.292746083,0
26.292748000,1
26.292756083,0
26.292758000,1
26.292760083,0
26.292764000,1
26.292768083,0
26.292770000,1
26.292772083,0
26.292774000,1
26.292776083,0
26.292780000,1
26.292784083,0
26.292790000,1
26.292792083,0
26.292796083,1
26.292798083,0
26.292808083,1
26.292812083,0
26.292814083,1
26.292816083,0
26.292820083,1
26.292822167,0
26.292824083,1
26.315511083,0
26.315521000,1
26.315523083,0
26.315533000,1
26.315535083,0
26.315539083,1
26.315543083,0
26.315553083,1
26.315555083,0
26.315563083,1
26.315569083,0
26.315571083,1
26.315573083,0
26.315577083,1
26.315581167,0
26.315587083,1
26.315589167,0
26.315599083,1
26.315601167,0
26.315611083,1
26.315613167,0
26.315623083,1
26.315625167,0
26.315633083,1
26.315635167,0
26.315639083,1
26.315645167,0
26.315655083,1
26.315657167,0
26.315659083,1
26.315661167,0
26.315667083,1
26.315669167,0
26.315671083,1
26.315673167,0
26.315675083,1
26.315679167,0
26.315683083,1
26.315693167,0
26.315695083,1
26.315703167,0
26.315705083,1
26.315707167,0
26.315711083,1
26.315713167,0
26.315715083,1
26.315721167,0
26.315729167,1
26.315731167,0
26.315739167,1
26.315741167,0
26.315743167,1
26.315745167,0
26.315747167,1
26.315749167,0
26.315751167,1
26.315753167,0
26.315755167,1
26.315757167,0
26.315763167,1
26.315765250,0
26.315767250,1
26.376633167,0
26.376643083,1
26.376645250,0
26.376655083,1
26.376657083,0
26.376661083,1
26.376665250,0
26.376675083,1
26.376677167,0
26.376685083,1
26.376691167,0
26.376693083,1
26.376695167,0
26.376699083,1
26.376703167,0
26.376709083,1
26.376711167,0
26.376721083,1
26.376723167,0
26.376733083,1
26.376735167,0
26.376745083,1
26.376747167,0
26.376755083,1
26.376757167,0
26.376765083,1
26.376771167,0
26.376773083,1
26.376777167,0
26.376779083,1
26.376781167,0
26.376783083,1
26.376785167,0
26.376787083,1
26.376795167,0
26.376801083,1
26.376807167,0
26.376811083,1
26.376813167,0
26.376817083,1
26.376819167,0
26.376821083,1
26.376823167,0
26.376829083,1
26.376833167,0
26.376839083,1
26.376849167,0
26.376853167,1
26.376859167,0
26.376861167,1
26.376869167,0
26.376871167,1
26.376873167,0
26.376875167,1
26.376885333,0
26.376887250,1
26.392241833,0
26.392251750,1
26.392253833,0
26.392263833,1
26.392265833,0
26.392269833,1
26.392273833,0
26.392283833,1
26.392285833,0
26.392293833,1
26.392298000,0
26.392299833,1
26.392305917,0
26.392315833,1
26.392317917,0
26.392319833,1
26.392321917,0
26.392331833,1
26.392333917,0
26.392341833,1
26.392345917,0
26.392355833,1
26.392357917,0
26.392363833,1
26.392365917,0
26.392367833,1
26.392369917,0
26.392371833,1
26.392373917,0
26.392383833,1
26.392385917,0
26.392387833,1
26.392389917,0
26.392393833,1
26.392397917,0
26.392401833,1
26.392403917,0
26.392413833,1
26.392415917,0
26.392421917,1
26.392423917,0
26.392429917,1
26.392431917,0
26.392433917,1
26.392435917,0
26.392437917,1
26.392439917,0
26.392440000,1
26.392440083,0
26.392449917,1
26.392452000,0
26.392455917,1
26.392458000,0
26.392459917,1
26.392462000,0
26.392465917,1
26.392468000,0
26.392469917,1
26.392472000,0
26.392473917,1
26.392478000,0
26.392481917,1
26.392488000,0
26.392491917,1
26.392498083,0
26.392500000,1
26.419372500,0
26.419382417,1
26.419384500,0
26.419394417,1
26.419396500,0
26.419400417,1
26.419404500,0
26.419414417,1
26.419416500,0
26.419426417,1
26.419428500,0
26.419430417,1
26.419434500,0
26.419440417,1
26.419442500,0
26.419450417,1
26.419452500,0
26.419462500,1
26.419464500,0
26.419472500,1
26.419474500,0
26.419476500,1
26.419482500,0
26.419490500,1
26.419492500,0
26.419494500,1
26.419496500,0
26.419498500,1
26.419502500,0
26.419504500,1
26.419506500,0
26.419508500,1
26.419512500,0
26.419516500,1
26.419522500,0
26.419522583,1
26.419522667,0
26.419524500,1
26.419526500,0
26.419532500,1
26.419536667,0
26.419540500,1
26.419542500,0
26.419548500,1
26.419550667,0
26.419552500,1
26.419560667,0
26.419562500,1
26.419568583,0
26.419578500,1
26.419580667,0
26.419582500,1
26.419588583,0
26.419592500,1
26.419594583,0
26.419600500,1
26.419602583,0
26.419608500,1
26.419614583,0
26.419616500,1
26.419622583,0
26.419624583,1
26.448055250,0
26.448065250,1
26.448067250,0
26.448077250,1
26.448079250,0
26.448083250,1
26.448087250,0
26.448097250,1
26.448099250,0
26.448107250,1
26.448111250,0
26.448113250,1
26.448119250,0
26.448121250,1
26.448125250,0
26.448131250,1
26.448133250,0
26.448143250,1
26.448145250,0
26.448155250,1
26.448157250,0
26.448167250,1
26.448169250,0
26.448177250,1
26.448181250,0
26.448183250,1
26.448185250,0
26.448189250,1
26.448199250,0
26.448199333,1
26.448199417,0
26.448201250,1
26.448203250,0
26.448205250,1
26.448207250,0
26.448209250,1
26.448211250,0
26.448215250,1
26.448221250,0
26.448225250,1
26.448229250,0
26.448229333,1
26.448229417,0
26.448233250,1
26.448235250,0
26.448239250,1
26.448241250,0
26.448245250,1
26.448247250,0
26.448249250,1
26.448251250,0
26.448253250,1
26.448259417,0
26.448261250,1
26.448269417,0
26.448273250,1
26.448277417,0
26.448287250,1
26.448293417,0
26.448297250,1
26.448299250,0
26.448307250,1
26.448309333,0
26.448311250,1
26.465691583,0
26.465701500,1
26.465703500,0
26.465713500,1
26.465715500,0
26.465719500,1
26.465723500,0
26.465733500,1
26.465735500,0
26.465745500,1
26.465747583,0
26.465751500,1
26.465753583,0
26.465757500,1
26.465759667,0
26.465769500,1
26.465773667,0
26.465783500,1
26.465785583,0
26.465791500,1
26.465793667,0
26.465795500,1
26.465797667,0
26.465799500,1
26.465801583,0
26.465807500,1
26.465813583,0
26.465815500,1
26.465819583,0
26.465823500,1
26.465825583,0
26.465829500,1
26.465833583,0
26.465839500,1
26.465841583,0
26.465851500,1
26.465853583,0
26.465855500,1
26.465857583,0
26.465861500,1
26.465863583,0
26.465865500,1
26.465867583,0
26.465869500,1
26.465879583,0
26.465881500,1
26.465887583,0
26.465895500,1
26.465901583,0
26.465905500,1
26.465915583,0
26.465925500,1
26.465927583,0
26.465935500,1
26.465939583,0
26.465941500,1
26.465945583,0
26.465947500,1
26.465949750,0
26.465951667,1
26.498152833,0
26.498162750,1
26.498164833,0
26.498174750,1
26.498176833,0
26.498180750,1
26.498184833,0
26.498194750,1
26.498196833,0
26.498206750,1
26.498208833,0
26.498210750,1
26.498216833,0
26.498218750,1
26.498224833,0
26.498230750,1
26.498232833,0
26.498240750,1
26.498242833,0
26.498252750,1
26.498254833,0
26.498264750,1
26.498266833,0
26.498270750,1
26.498280833,0
26.498282750,1
26.498286833,0
26.498288750,1
26.498294833,0
26.498302750,1
26.498308833,0
26.498312750,1
26.498314833,0
26.498318750,1
26.498320833,0
26.498322750,1
26.498324833,0
26.498326750,1
26.498330833,0
26.498332750,1
26.498336833,0
26.498338750,1
26.498340833,0
26.498342750,1
26.498350833,0
26.498352750,1
26.498354833,0
26.498360750,1
26.498362833,0
26.498364750,1
26.498370833,0
26.498376750,1
26.498382833,0
26.498384750,1
26.498390833,0
26.498396750,1
26.498400833,0
26.498402750,1
26.498405000,0
26.498406917,1
26.551028667,0
26.551038583,1
26.551040667,0
26.551050583,1
26.551052667,0
26.551056583,1
26.551060667,0
26.551070583,1
26.551072667,0
26.551082583,1
26.551086667,0
26.551090583,1
26.551094667,0
26.551104583,1
26.551106667,0
26.551108583,1
26.551110667,0
26.551120583,1
26.551122667,0
26.551132583,1
26.551134667,0
26.551144583,1
26.551146667,0
26.551156583,1
26.551158667,0
26.551162583,1
26.551168667,0
26.551170583,1
26.551172667,0
26.551174583,1
26.551178667,0
26.551180583,1
26.551182667,0
26.551186583,1
26.551188667,0
26.551196583,1
26.551198667,0
26.551200583,1
26.551202667,0
26.551208583,1
26.551214667,0
26.551216583,1
26.551218667,0
26.551222583,1
26.551226667,0
26.551232583,1
26.551234667,0
26.551240583,1
26.551248667,0
26.551250583,1
26.551254667,0
26.551258583,1
26.551260667,0
26.551262583,1
26.551266667,0
26.551268667,1
26.551278667,0
26.551282667,1
26.551286833,0
26.551288750,1
26.592095417,0
26.592105333,1
26.592107417,0
26.592117333,1
26.592119417,0
26.592123333,1
26.592127417,0
26.592137333,1
26.592139417,0
26.592149333,1
26.592151417,0
26.592153333,1
26.592157417,0
26.592163333,1
26.592165417,0
26.592173333,1
26.592175417,0
26.592185417,1
26.592187417,0
26.592193417,1
26.592197417,0
26.592201417,1
26.592205417,0
26.592209417,1
26.592213417,0
26.592215417,1
26.592223417,0
26.592225417,1
26.592231417,0
26.592235417,1
26.592237417,0
26.592239417,1
26.592241417,0
26.592249417,1
26.592255417,0
26.592259417,1
26.592261417,0
26.592267417,1
26.592273583,0
26.592275417,1
26.592283583,0
26.592287417,1
26.592293583,0
26.592297417,1
26.592299500,0
26.592301417,1
26.592303583,0
26.592305417,1
26.592307583,0
26.592309417,1
26.592319500,0
26.592321417,1
26.592331500,0
26.592337417,1
26.592339500,0
26.592341417,1
26.592343500,0
26.592345417,1
26.592347583,0
26.592349583,1
26.612010500,0
26.612020417,1
26.612022417,0
26.612032417,1
26.612034583,0
26.612038417,1
26.612042500,0
26.612052417,1
26.612054500,0
26.612064417,1
26.612066500,0
26.612070417,1
26.612072500,0
26.612076417,1
26.612078500,0
26.612088417,1
26.612092500,0
26.612102417,1
26.612104500,0
26.612108417,1
26.612118500,0
26.612128417,1
26.612132500,0
26.612136417,1
26.612146500,0
26.612148417,1
26.612156500,0
26.612158417,1
26.612168500,0
26.612170417,1
26.612172500,0
26.612176417,1
26.612180500,0
26.612182417,1
26.612186500,0
26.612190417,1
26.612194500,0
26.612196417,1
26.612200500,0
26.612210417,1
26.612216583,0
26.612218417,1
26.612226500,0
26.612228417,1
26.612232500,0
26.612234417,1
26.612236500,0
26.612238417,1
26.612244500,0
26.612246417,1
26.612248500,0
26.612250417,1
26.612252500,0
26.612254417,1
26.612258500,0
26.612260417,1
26.612262500,0
26.612266417,1
26.612270667,0
26.612272583,1
26.647926583,0
26.647936500,1
26.647938583,0
26.647948500,1
26.647950583,0
26.647954500,1
26.647958583,0
26.647968500,1
26.647970583,0
26.647978500,1
26.647982583,0
26.647984500,1
26.647990583,0
26.648000500,1
26.648002583,0
26.648004500,1
26.648006583,0
26.648016500,1
26.648018583,0
26.648026500,1
26.648028583,0
26.648038500,1
26.648040583,0
26.648050500,1
26.648058583,0
26.648064500,1
26.648066583,0
26.648076500,1
26.648078583,0
26.648082500,1
26.648086583,0
26.648096500,1
26.648098583,0
26.648100500,1
26.648104583,0
26.648106500,1
26.648110583,0
26.648112500,1
26.648116583,0
26.648118500,1
26.648120583,0
26.648122500,1
26.648124583,0
26.648132500,1
26.648140583,0
26.648150500,1
26.648152583,0
26.648156500,1
26.648160583,0
26.648164500,1
26.648170583,0
26.648172500,1
26.648180583,0
26.648182500,1
26.648184750,0
26.648186667,1
26.672734750,0
26.672744667,1
26.672746750,0
26.672756667,1
26.672758750,0
26.672762667,1
26.672766750,0
26.672776667,1
26.672778750,0
26.672786667,1
26.672790750,0
26.672792667,1
26.672798750,0
26.672808667,1
26.672810750,0
26.672812667,1
26.672814750,0
26.672824667,1
26.672826750,0
26.672836667,1
26.672840750,0
26.672850750,1
26.672852750,0
26.672858750,1
26.672864750,0
26.672866750,1
26.672868750,0
26.672872667,1
26.672882750,0
26.672886750,1
26.672890750,0
26.672892750,1
26.672894750,0
26.672896750,1
26.672902750,0
26.672904750,1
26.672906750,0
26.672910750,1
26.672912750,0
26.672912833,1
26.672912917,0
26.672922750,1
26.672926833,0
26.672928750,1
26.672934833,0
26.672938750,1
26.672940833,0
26.672946750,1
26.672950833,0
26.672952750,1
26.672954833,0
26.672958750,1
26.672960833,0
26.672962750,1
26.672964833,0
26.672968750,1
26.672978833,0
26.672980750,1
26.672982833,0
26.672984750,1
26.672986833,0
26.672988750,1
26.672992917,0
26.672994917,1
26.715073000,0
26.715082917,1
26.715084917,0
26.715094917,1
26.715096917,0
26.715100917,1
26.715104917,0
26.715114917,1
26.715116917,0
26.715124917,1
26.715126917,0
26.715128917,1
26.715130917,0
26.715132917,1
26.715134917,0
26.715144917,1
26.715146917,0
26.715150917,1
26.715152917,0
26.715162917,1
26.715164917,0
26.715174917,1
26.715178917,0
26.715188917,1
26.715190917,0
26.715198917,1
26.715208917,0
26.715216917,1
26.715224917,0
26.715226917,1
26.715228917,0
26.715238917,1
26.715240917,0
26.715242917,1
26.715244917,0
26.715248917,1
26.715252917,0
26.715254917,1
26.715256917,0
26.715258917,1
26.715262917,0
26.715264917,1
26.715270917,0
26.715272917,1
26.715274917,0
26.715276917,1
26.715280917,0
26.715290917,1
26.715295083,0
26.715296917,1
26.715298917,0
26.715300917,1
26.715305083,0
26.715306917,1
26.715311000,0
26.715320917,1
26.715323000,0
26.715328917,1
26.715333083,0
26.715335000,1
26.743117250,0
26.743127167,1
26.743129167,0
26.743139167,1
26.743141167,0
26.743145167,1
26.743149333,0
26.743159167,1
26.743161250,0
26.743169167,1
26.743171250,0
26.743173167,1
26.743175333,0
26.743177167,1
26.743179333,0
26.743189167,1
26.743191250,0
26.743195167,1
26.743197250,0
26.743207167,1
26.743209333,0
26.743215167,1
26.743217250,0
26.743227167,1
26.743229250,0
26.743239167,1
26.743241250,0
26.743243167,1
26.743245250,0
26.743247167,1
26.743253250,0
26.743255167,1
26.743257250,0
26.743261167,1
26.743267250,0
26.743277167,1
26.743285250,0
26.743287167,1
26.743289250,0
26.743291167,1
26.743299250,0
26.743303167,1
26.743305250,0
26.743309167,1
26.743313250,0
26.743317167,1
26.743319250,0
26.743327167,1
26.743331250,0
26.743333167,1
26.743335250,0
26.743345167,1
26.743347250,0
26.743349167,1
26.743355250,0
26.743357167,1
26.743361250,0
26.743365167,1
26.743373417,0
26.743375333,1
26.773135333,0
26.773145167,1
26.773147167,0
26.773157167,1
26.773159167,0
26.773163167,1
26.773167167,0
26.773177167,1
26.773179167,0
26.773187167,1
26.773191167,0
26.773193167,1
26.773195167,0
26.773199167,1
26.773205167,0
26.773211167,1
26.773213167,0
26.773223167,1
26.773225167,0
26.773235167,1
26.773237167,0
26.773247167,1
26.773249167,0
26.773259083,1
26.773261167,0
26.773263083,1
26.773271167,0
26.773273083,1
26.773279167,0
26.773281083,1
26.773291167,0
26.773293083,1
26.773297167,0
26.773301083,1
26.773305167,0
26.773307083,1
26.773309167,0
26.773311083,1
26.773313167,0
26.773315083,1
26.773317167,0
26.773321083,1
26.773323167,0
26.773327083,1
26.773331167,0
26.773337083,1
26.773339167,0
26.773343083,1
26.773347167,0
26.773351083,1
26.773355167,0
26.773357083,1
26.773361167,0
26.773363083,1
26.773365167,0
26.773367083,1
26.773373167,0
26.773375083,1
26.773381167,0
26.773385083,1
26.773389250,0
26.773391167,1
26.789515750,0
26.789525667,1
26.789527750,0
26.789537667,1
26.789539750,0
26.789543667,1
26.789547833,0
26.789557667,1
26.789559750,0
26.789567667,1
26.789571833,0
26.789573667,1
26.789579750,0
26.789581667,1
26.789585750,0
26.789591667,1
26.789593750,0
26.789603667,1
26.789605750,0
26.789615667,1
26.789617833,0
26.789627667,1
26.789629750,0
26.789637667,1
26.789639750,0
26.789645667,1
26.789655833,0
26.789657667,1
26.789659750,0
26.789667667,1
26.789669750,0
26.789671667,1
26.789673750,0
26.789677667,1
26.789679750,0
26.789687667,1
26.789689833,0
26.789691667,1
26.789695833,0
26.789697667,1
26.789701750,0
26.789703667,1
26.789705833,0
26.789707667,1
26.789715833,0
26.789717667,1
26.789725833,0
26.789729667,1
26.789737750,0
26.789741667,1
26.789743750,0
26.789749667,1
26.789751750,0
26.789753667,1
26.789759833,0
26.789761667,1
26.789763833,0
26.789765667,1
26.789767750,0
26.789769667,1
26.855377750,0
26.855387667,1
26.855389750,0
26.855399667,1
26.855401750,0
26.855405667,1
26.855409750,0
26.855419667,1
26.855421750,0
26.855429667,1
26.855433750,0
26.855435667,1
26.855437750,0
26.855441667,1
26.855447750,0
26.855453667,1
26.855455750,0
26.855465667,1
26.855467750,0
26.855477667,1
26.855479750,0
26.855489667,1
26.855491750,0
26.855499667,1
26.855507750,0
26.855509667,1
26.855513750,0
26.855517667,1
26.855519750,0
26.855527667,1
26.855529750,0
26.855531667,1
