CAN Message; 0x77:25b2e37431149bd7
1739209811.858367;-38.13080360867914
1739209811.8583698;-30.49652367304973
1739209811.8583724;-38.13080360867914
1739209811.8583753;-38.13080360867914
1739209811.858378;-33.981070128970956
1739209811.8583808;-38.13080360867914
1739209811.8583837;-45.120503652039325
1739209811.8583863;-45.120503652039325
1739209811.8583891;-45.120503652039325
1739209811.8583918;-28.58837851428586
1739209811.8583946;-45.120503652039325
1739209811.8583972;-31.141103565318893
1739209811.8584;-22.448786368009156
1739209811.8584027;-20.695705961394815
1739209811.8584056;-31.141103565318915
1739209811.8584082;-28.992665084841942
1739209811.858411;-25.62660358559016
1739209811.8584137;-13.175360233214619
1739209811.8584166;-11.125497038893188
1739209811.8584192;-27.267205301931607
1739209811.858422;-31.141103565318915
1739209811.858425;-33.981070128970906
1739209811.8584275;-18.598040242006057
1739209811.8584304;-38.13080360867914
1739209811.858433;-33.981070128970906
1739209811.8584359;-26.991370085610747
1739209811.8584385;-35.57807855764607
1739209811.8584414;-38.13080360867914
1739209811.858444;-38.13080360867914
1739209811.8584468;-32.816014438256545
1739209811.8584495;-38.13080360867914
1739209811.8584523;-38.13080360867914
1739209811.858455;-32.816014438256545
1739209811.8584578;-33.981070128970906
1739209811.8584604;-38.13080360867914
1739209811.8584633;-31.141103565318915
1739209811.8584661;-22.175841390423358
1739209811.8584688;-13.076590332846298
1739209811.8584716;-31.141103565318915
1739209811.8584743;-45.120503652039325
1739209811.858477;-31.141103565318915
1739209811.8584797;-25.826314394896357
1739209811.8584826;-30.49652367304976
1739209811.8584852;-38.13080360867914
1739209811.858488;-38.13080360867914
1739209811.8584907;-33.981070128970906
1739209811.8584936;-45.120503652039325
1739209811.8584962;-33.981070128970906
1739209811.858499;-45.120503652039325
1739209811.858502;-33.981070128970906
1739209811.8585045;-35.57807855764607
1739209811.8585074;-38.13080360867914
1739209811.85851;-45.120503652039325
1739209811.8585129;-35.57807855764607
1739209811.8585155;-38.13080360867914
1739209811.8585184;-35.57807855764607
1739209811.858521;-30.49652367304973
1739209811.8585238;-45.120503652039325
1739209811.8585265;-35.57807855764607
1739209811.8585293;-45.120503652039325
1739209811.858532;-45.120503652039325
1739209811.8585348;-32.816014438256545
1739209811.8585374;-45.120503652039325
1739209811.8585403;-38.13080360867914
1739209811.8585432;-45.120503652039325
1739209811.8585458;-45.120503652039325
1739209811.8585486;-45.120503652039325
1739209811.8585513;-38.13080360867914
1739209811.8585541;-35.57807855764607
1739209811.8585567;-38.13080360867914
1739209811.8585596;-23.75329798047523
1739209811.8585622;-38.13080360867914
1739209811.858565;-45.120503652039325
1739209811.8585677;-32.816014438256545
1739209811.8585706;-30.49652367304973
1739209811.8585732;-14.031472375366159
1739209811.858576;-27.267205301931607
1739209811.8585787;-30.49652367304973
1739209811.8585815;-28.58837851428586
1739209811.8585844;-38.13080360867914
1739209811.858587;-45.120503652039325
1739209811.85859;-38.13080360867914
1739209811.8585925;-31.141103565318893
1739209811.8585954;-35.57807855764607
1739209811.858598;-35.57807855764607
1739209811.8586009;-38.13080360867914
1739209811.8586035;-38.13080360867914
1739209811.8586063;-45.120503652039325
1739209811.858609;-38.13080360867914
1739209811.8586118;-33.981070128970956
1739209811.8586144;-27.87774495603143
1739209811.8586173;-33.981070128970906
1739209811.8586202;-45.120503652039325
1739209811.8586228;-45.120503652039325
1739209811.8586257;-45.120503652039325
1739209811.8586283;-38.13080360867914
1739209811.8586311;-38.13080360867914
1739209811.8586338;-38.13080360867914
1739209811.8586366;-31.14110356531892
1739209811.8586392;-19.00327057196587
1739209811.858642;-45.120503652039325
1739209811.8586447;-45.120503652039325
1739209811.8586476;-38.13080360867914
1739209811.8586502;-38.13080360867914
1739209811.858653;-45.120503652039325
1739209811.8586557;-31.141103565318893
1739209811.8586586;-26.487275050834715
1739209811.8586614;-31.141103565318915
1739209811.858664;-22.002965041481744
1739209811.858667;-16.041018435916566
1739209811.8586695;-33.981070128970906
1739209811.8586724;-45.120503652039325
1739209811.858675;-45.120503652039325
1739209811.8586779;-38.13080360867914
1739209811.8586805;-31.141103565318893
1739209811.8586833;-45.120503652039325
1739209811.858686;-45.120503652039325
1739209811.8586888;-35.57807855764607
1739209811.8586915;-24.292649948874775
1739209811.8586943;-38.13080360867914
1739209811.8586972;-45.120503652039325
1739209811.8586998;-38.13080360867914
1739209811.8587027;-32.816014438256545
1739209811.8587053;-20.954098578656488
1739209811.8587081;-27.267205301931607
1739209811.8587108;-32.816014438256545
1739209811.8587136;-29.438486411369333
1739209811.8587162;-38.13080360867914
1739209811.858719;-29.438486411369333
1739209811.8587217;-45.120503652039325
1739209811.8587246;-33.981070128970906
1739209811.8587272;-35.57807855764607
1739209811.85873;-38.13080360867914
1739209811.8587327;-38.13080360867914
1739209811.8587356;-31.141103565318915
1739209811.8587384;-38.13080360867914
1739209811.858741;-24.438645034577675
1739209811.858744;-13.63139372094573
1739209811.8587465;-13.619082033553706
1739209811.8587494;-23.506823629689542
1739209811.858752;-45.120503652039325
1739209811.8587549;-38.13080360867914
1739209811.8587575;-22.448786368009156
1739209811.8587604;-33.981070128970906
1739209811.858763;-45.120503652039325
1739209811.8587658;-33.981070128970906
1739209811.8587685;-38.13080360867914
1739209811.8587713;-45.120503652039325
1739209811.858774;-35.57807855764607
1739209811.8587768;-45.120503652039325
1739209811.8587797;-27.8777449560314
1739209811.8587823;-25.07728991421287
1739209811.8587852;-9.850652966439332
1739209811.8587878;-33.981070128970906
1739209811.8587906;-27.267205301931607
1739209811.8587933;-28.992665084841942
1739209811.8587961;-45.120503652039325
1739209811.8587987;-38.13080360867914
1739209811.8588016;-38.13080360867914
1739209811.8588042;-38.13080360867914
1739209811.858807;-38.13080360867914
1739209811.8588097;-38.13080360867914
1739209811.8588126;-38.13080360867914
1739209811.8588154;-38.13080360867914
1739209811.858818;-45.120503652039325
1739209811.858821;-45.120503652039325
1739209811.8588235;-32.81601443825658
1739209811.8588264;-38.13080360867914
1739209811.858829;-38.13080360867914
1739209811.858832;-35.57807855764607
1739209811.8588345;-32.81601443825658
1739209811.8588374;-45.120503652039325
1739209811.85884;-45.120503652039325
1739209811.8588428;-38.13080360867914
1739209811.8588455;-45.120503652039325
1739209811.8588483;-45.120503652039325
1739209811.858851;-38.13080360867914
1739209811.8588538;-45.120503652039325
1739209811.8588567;-38.13080360867914
1739209811.8588593;-35.57807855764607
1739209811.8588622;-38.13080360867914
1739209811.8588648;-33.981070128970906
1739209811.8588676;-45.120503652039325
1739209811.8588703;-38.13080360867914
1739209811.8588731;-24.15140352195872
1739209811.8588758;-12.142898541047952
1739209811.8588786;-13.570181364129592
1739209811.8588812;-23.75329798047522
1739209811.858884;-38.13080360867914
1739209811.8588867;-45.120503652039325
1739209811.8588896;-45.120503652039325
1739209811.8588924;-33.981070128970906
1739209811.858895;-45.120503652039325
1739209811.858898;-45.120503652039325
1739209811.8589005;-38.13080360867914
1739209811.8589034;-38.13080360867914
1739209811.858906;-32.816014438256545
1739209811.858909;-32.816014438256545
1739209811.8589115;-45.120503652039325
1739209811.8589144;-23.50682362968953
1739209811.858917;-18.83661435153617
1739209811.8589199;-45.120503652039325
1739209811.8589225;-38.13080360867914
1739209811.8589253;-45.120503652039325
1739209811.858928;-38.13080360867914
1739209811.8589308;-38.13080360867914
1739209811.8589337;-45.120503652039325
1739209811.8589363;-38.13080360867914
1739209811.8589392;-26.487275050834715
1739209811.8589418;-17.756538629272868
1739209811.8589447;-19.497575007474538
1739209811.8589473;-24.589719217205094
1739209811.8589501;-38.13080360867914
1739209811.8589528;-38.13080360867914
1739209811.8589556;-22.002965041481744
1739209811.8589582;-28.992665084841942
1739209811.858961;-38.13080360867914
1739209811.8589637;-38.13080360867914
1739209811.8589666;-45.120503652039325
1739209811.8589692;-33.981070128970906
1739209811.858972;-45.120503652039325
1739209811.858975;-45.120503652039325
1739209811.8589776;-45.120503652039325
1739209811.8589804;-38.13080360867914
1739209811.858983;-45.120503652039325
1739209811.858986;-38.13080360867914
1739209811.8589885;-31.141103565318915
1739209811.8589914;-31.141103565318943
1739209811.858994;-13.619082033553706
1739209811.8589969;-9.860990239559166
1739209811.8589995;-27.877744956031417
1739209811.8590024;-33.981070128970906
1739209811.859005;-38.13080360867914
1739209811.8590078;-17.661951700302005
1739209811.8590107;-28.992665084841942
1739209811.8590133;-33.981070128970906
1739209811.8590162;-31.141103565318893
1739209811.8590188;-33.981070128970956
1739209811.8590217;-9.047025884355158
1739209811.8590243;-17.217652011706875
1739209811.8590271;-33.981070128970956
1739209811.8590298;-28.58837851428586
1739209811.8590326;-45.120503652039325
1739209811.8590353;-28.992665084841942
1739209811.859038;-31.141103565318915
1739209811.8590407;-45.120503652039325
1739209811.8590436;-45.120503652039325
1739209811.8590462;-31.141103565318915
1739209811.859049;-33.981070128970906
1739209811.859052;-45.120503652039325
1739209811.8590546;-38.13080360867914
1739209811.8590574;-33.981070128970956
1739209811.85906;-38.13080360867914
1739209811.859063;-38.13080360867914
1739209811.8590655;-45.120503652039325
1739209811.8590684;-31.141103565318915
1739209811.859071;-32.816014438256545
1739209811.8590739;-18.636903542229973
1739209811.8590765;-27.267205301931607
1739209811.8590794;-32.81601443825658
1739209811.859082;-45.120503652039325
1739209811.8590848;-35.57807855764607
1739209811.8590877;-38.13080360867914
1739209811.8590903;-45.120503652039325
1739209811.8590932;-33.981070128970906
1739209811.8590958;-35.57807855764607
1739209811.8590987;-33.981070128970906
1739209811.8591013;-32.816014438256545
1739209811.8591042;-33.981070128970906
1739209811.8591068;-45.120503652039325
1739209811.8591096;-38.13080360867914
1739209811.8591123;-45.120503652039325
1739209811.8591151;-38.13080360867914
1739209811.8591177;-38.13080360867914
1739209811.8591206;-45.120503652039325
1739209811.8591232;-38.13080360867914
1739209811.859126;-45.120503652039325
1739209811.859129;-45.120503652039325
1739209811.8591316;-45.120503652039325
1739209811.8591344;-38.13080360867914
1739209811.859137;-45.120503652039325
1739209811.85914;-24.589719217205094
1739209811.8591425;-33.981070128970906
1739209811.8591454;-33.981070128970906
1739209811.859148;-25.826314394896354
1739209811.859151;-45.120503652039325
1739209811.8591535;-13.41495306682721
1739209811.8591564;-21.4469444417791
1739209811.859159;-31.141103565318915
1739209811.8591619;-35.57807855764607
1739209811.8591645;-45.120503652039325
1739209811.8591673;-38.13080360867914
1739209811.8591702;-24.151403521958727
1739209811.8591728;-38.13080360867914
1739209811.8591757;-45.120503652039325
1739209811.8591783;-45.120503652039325
1739209811.8591812;-29.438486411369333
1739209811.8591838;-45.120503652039325
1739209811.8591866;-45.120503652039325
1739209811.8591893;-32.816014438256545
1739209811.8591921;-17.217652011706875
1739209811.8591948;-24.589719217205094
1739209811.8591976;-33.981070128970906
1739209811.8592002;-31.141103565318915
1739209811.859203;-25.826314394896357
1739209811.859206;-9.960441348178815
1739209811.8592086;-12.854504599965717
1739209811.8592114;-27.267205301931607
1739209811.859214;-27.877744956031417
1739209811.859217;-45.120503652039325
1739209811.8592196;-20.888044912671212
1739209811.8592224;-38.13080360867914
1739209811.859225;-45.120503652039325
1739209811.859228;-31.141103565318915
1739209811.8592305;-32.81601443825658
1739209811.8592334;-9.855818527344518
1739209811.859236;-23.273589343863303
1739209811.8592389;-26.991370085610747
1739209811.8592415;-38.13080360867914
1739209811.8592443;-38.13080360867914
1739209811.8592472;-31.141103565318943
1739209811.8592498;-35.57807855764607
1739209811.8592527;-45.120503652039325
1739209811.8592553;-31.141103565318915
1739209811.8592582;-24.438645034577675
1739209811.8592608;-28.992665084841967
1739209811.8592637;-32.816014438256545
1739209811.8592663;-31.141103565318915
1739209811.8592691;-28.588378514285886
1739209811.8592718;-10.610319130484715
1739209811.8592746;-14.182785837051991
1739209811.8592772;-28.992665084841967
1739209811.85928;-29.438486411369333
1739209811.859283;-38.13080360867914
1739209811.8592856;-45.120503652039325
1739209811.8592885;-38.13080360867914
1739209811.859291;-31.141103565318893
1739209811.859294;-33.981070128970906
1739209811.8592966;-38.13080360867914
1739209811.8592994;-38.13080360867914
1739209811.859302;-33.981070128970906
1739209811.859305;-31.141103565318915
1739209811.8593075;-38.13080360867914
1739209811.8593104;-38.13080360867914
1739209811.859313;-31.141103565318915
1739209811.8593159;-31.141103565318915
1739209811.8593185;-38.13080360867914
1739209811.8593214;-27.267205301931607
1739209811.8593242;-19.642756598161057
1739209811.8593268;-16.127771778863256
1739209811.8593297;-27.267205301931607
1739209811.8593323;-45.120503652039325
1739209811.8593352;-45.120503652039325
1739209811.8593378;-22.740042620751332
1739209811.8593407;-38.13080360867914
1739209811.8593433;-35.57807855764607
1739209811.8593462;-33.981070128970906
1739209811.8593488;-27.877744956031414
1739209811.8593516;-45.120503652039325
1739209811.8593543;-38.13080360867914
1739209811.859357;-38.13080360867914
1739209811.8593597;-45.120503652039325
1739209811.8593626;-45.120503652039325
1739209811.8593655;-45.120503652039325
1739209811.859368;-38.13080360867914
1739209811.859371;-38.13080360867914
1739209811.8593736;-45.120503652039325
1739209811.8593764;-38.13080360867914
1739209811.859379;-35.57807855764607
1739209811.859382;-38.13080360867914
1739209811.8593845;-33.981070128970956
1739209811.8593874;-27.267205301931607
1739209811.85939;-15.18614134706317
1739209811.859393;-13.833280808655024
1739209811.8593955;-25.826314394896357
1739209811.8593984;-35.57807855764607
1739209811.8594012;-38.13080360867914
1739209811.8594038;-19.357090149981367
1739209811.8594067;-38.13080360867914
1739209811.8594093;-45.120503652039325
1739209811.8594122;-38.13080360867914
1739209811.8594148;-28.992665084841942
1739209811.8594177;-13.011969998890363
1739209811.8594203;-23.506823629689542
1739209811.8594232;-28.992665084841942
1739209811.8594258;-45.120503652039325
1739209811.8594286;-31.141103565318915
1739209811.8594313;-25.62660358559016
1739209811.8594341;-45.120503652039325
1739209811.8594368;-33.981070128970906
1739209811.8594396;-45.120503652039325
1739209811.8594425;-38.13080360867914
1739209811.859445;-38.13080360867914
1739209811.859448;-38.13080360867914
1739209811.8594506;-45.120503652039325
1739209811.8594534;-35.57807855764607
1739209811.859456;-38.13080360867914
1739209811.859459;-38.13080360867914
1739209811.8594615;-35.57807855764607
1739209811.8594644;-38.13080360867914
1739209811.859467;-45.120503652039325
1739209811.85947;-32.816014438256545
1739209811.8594725;-31.141103565318915
1739209811.8594754;-45.120503652039325
1739209811.859478;-38.13080360867914
1739209811.8594809;-45.120503652039325
1739209811.8594837;-38.13080360867914
1739209811.8594863;-38.13080360867914
1739209811.8594892;-38.13080360867914
1739209811.8594918;-38.13080360867914
1739209811.8594947;-29.438486411369354
1739209811.8594973;-11.202334415906805
1739209811.8595002;-30.49652367304973
1739209811.8595028;-38.13080360867914
1739209811.8595057;-33.981070128970906
1739209811.8595083;-24.589719217205094
1739209811.8595111;-23.506823629689542
1739209811.8595138;-26.991370085610722
1739209811.8595166;-45.120503652039325
1739209811.8595195;-38.13080360867914
1739209811.859522;-45.120503652039325
1739209811.859525;-38.13080360867914
1739209811.8595276;-45.120503652039325
1739209811.8595304;-33.981070128970906
1739209811.859533;-35.57807855764607
1739209811.859536;-32.816014438256545
1739209811.8595386;-32.816014438256545
1739209811.8595414;-38.13080360867914
1739209811.859544;-35.57807855764607
1739209811.859547;-45.120503652039325
1739209811.8595495;-38.13080360867914
1739209811.8595524;-38.13080360867914
1739209811.859555;-38.13080360867914
1739209811.8595579;-38.13080360867914
1739209811.8595607;-32.81601443825658
1739209811.8595634;-14.608978427565475
1739209811.8595662;-31.141103565318893
1739209811.8595688;-45.120503652039325
1739209811.8595717;-38.13080360867914
1739209811.8595743;-38.13080360867914
1739209811.8595772;-45.120503652039325
1739209811.8595798;-32.816014438256545
1739209811.8595827;-30.49652367304973
1739209811.8595853;-45.120503652039325
1739209811.8595881;-38.13080360867914
1739209811.8595908;-32.816014438256545
1739209811.8595936;-25.077289914212862
1739209811.8595965;-38.13080360867914
1739209811.859599;-45.120503652039325
1739209811.859602;-45.120503652039325
1739209811.8596046;-35.57807855764607
1739209811.8596075;-45.120503652039325
1739209811.85961;-45.120503652039325
1739209811.859613;-45.120503652039325
1739209811.8596156;-26.991370085610768
1739209811.8596184;-45.120503652039325
1739209811.859621;-33.981070128970906
1739209811.859624;-45.120503652039325
1739209811.8596265;-24.438645034577675
1739209811.8596294;-18.83661435153617
1739209811.859632;-35.57807855764607
1739209811.8596349;-33.981070128970956
1739209811.8596377;-28.58837851428586
1739209811.8596404;-16.944849956441484
1739209811.8596432;-9.69847582769901
1739209811.8596458;-28.58837851428586
1739209811.8596487;-33.981070128970956
1739209811.8596513;-38.13080360867914
1739209811.8596542;-35.57807855764607
1739209811.8596568;-45.120503652039325
1739209811.8596597;-27.8777449560314
1739209811.8596623;-45.120503652039325
1739209811.8596652;-45.120503652039325
1739209811.8596678;-26.991370085610747
1739209811.8596706;-32.81601443825658
1739209811.8596733;-45.120503652039325
1739209811.8596761;-38.13080360867914
1739209811.859679;-35.57807855764607
1739209811.8596816;-18.48349439814281
1739209811.8596845;-33.981070128970956
1739209811.859687;-33.981070128970906
1739209811.85969;-33.981070128970906
1739209811.8596926;-27.267205301931607
1739209811.8596954;-23.16150712794696
1739209811.859698;-33.981070128970906
1739209811.859701;-33.981070128970906
1739209811.8597035;-38.13080360867914
1739209811.8597064;-38.13080360867914
1739209811.859709;-38.13080360867914
1739209811.859712;-35.57807855764607
1739209811.8597147;-27.8777449560314
1739209811.8597174;-33.981070128970906
1739209811.8597202;-27.267205301931607
1739209811.8597229;-23.16150712794696
1739209811.8597257;-38.13080360867914
1739209811.8597283;-28.992665084841942
1739209811.8597312;-45.120503652039325
1739209811.8597338;-38.13080360867914
1739209811.8597367;-30.49652367304973
1739209811.8597393;-33.981070128970906
1739209811.8597422;-45.120503652039325
1739209811.8597448;-38.13080360867914
1739209811.8597476;-38.13080360867914
1739209811.8597503;-45.120503652039325
1739209811.8597531;-38.13080360867914
1739209811.859756;-35.57807855764607
1739209811.8597586;-45.120503652039325
1739209811.8597615;-45.120503652039325
1739209811.859764;-35.57807855764607
1739209811.859767;-35.57807855764607
1739209811.8597696;-32.81601443825658
1739209811.8597724;-31.14110356531892
1739209811.859775;-38.13080360867914
1739209811.859778;-45.120503652039325
1739209811.8597806;-45.120503652039325
1739209811.8597834;-45.120503652039325
1739209811.859786;-45.120503652039325
1739209811.859789;-33.981070128970906
1739209811.8597918;-31.141103565318915
1739209811.8597944;-33.981070128970906
1739209811.8597972;-45.120503652039325
1739209811.8597999;-45.120503652039325
1739209811.8598027;-33.981070128970906
1739209811.8598053;-33.981070128970906
1739209811.8598082;-38.13080360867914
1739209811.8598108;-45.120503652039325
1739209811.8598137;-31.141103565318915
1739209811.8598163;-33.981070128970906
1739209811.8598192;-45.120503652039325
1739209811.8598218;-33.981070128970906
1739209811.8598247;-35.57807855764607
1739209811.8598273;-38.13080360867914
1739209811.8598301;-45.120503652039325
1739209811.859833;-38.13080360867914
1739209811.8598356;-33.981070128970906
1739209811.8598385;-32.816014438256545
1739209811.859841;-45.120503652039325
1739209811.859844;-38.13080360867914
1739209811.8598466;-38.13080360867914
1739209811.8598495;-45.120503652039325
1739209811.859852;-45.120503652039325
1739209811.859855;-38.13080360867914
1739209811.8598576;-38.13080360867914
1739209811.8598604;-33.981070128970906
1739209811.859863;-45.120503652039325
1739209811.859866;-38.13080360867914
1739209811.8598685;-45.120503652039325
1739209811.8598714;-38.13080360867914
1739209811.8598742;-38.13080360867914
1739209811.8598769;-35.57807855764607
1739209811.8598797;-38.13080360867914
1739209811.8598824;-45.120503652039325
1739209811.8598852;-38.13080360867914
1739209811.8598878;-45.120503652039325
1739209811.8598907;-45.120503652039325
1739209811.8598933;-38.13080360867914
1739209811.8598962;-35.57807855764607
1739209811.8598988;-38.13080360867914
1739209811.8599017;-45.120503652039325
1739209811.8599043;-33.981070128970906
1739209811.8599072;-45.120503652039325
1739209811.85991;-45.120503652039325
1739209811.8599126;-45.120503652039325
1739209811.8599155;-38.13080360867914
1739209811.859918;-38.13080360867914
1739209811.859921;-38.13080360867914
1739209811.8599236;-38.13080360867914
1739209811.8599265;-33.981070128970906
1739209811.859929;-32.816014438256545
1739209811.859932;-38.13080360867914
1739209811.8599346;-45.120503652039325
1739209811.8599374;-38.13080360867914
1739209811.85994;-35.57807855764607
1739209811.859943;-38.13080360867914
1739209811.8599455;-45.120503652039325
1739209811.8599484;-38.13080360867914
1739209811.8599513;-32.816014438256545
1739209811.8599539;-38.13080360867914
1739209811.8599567;-38.13080360867914
1739209811.8599594;-38.13080360867914
1739209811.8599622;-38.13080360867914
1739209811.8599648;-38.13080360867914
1739209811.8599677;-45.120503652039325
1739209811.8599703;-38.13080360867914
1739209811.8599732;-38.13080360867914
1739209811.8599758;-38.13080360867914
1739209811.8599787;-45.120503652039325
1739209811.8599813;-35.57807855764607
1739209811.8599842;-33.981070128970906
1739209811.8599868;-38.13080360867914
1739209811.8599896;-38.13080360867914
1739209811.8599925;-38.13080360867914
1739209811.8599951;-35.57807855764607
1739209811.859998;-45.120503652039325
1739209811.8600006;-45.120503652039325
1739209811.8600035;-38.13080360867914
1739209811.860006;-38.13080360867914
1739209811.860009;-38.13080360867914
1739209811.8600116;-35.57807855764607
1739209811.8600144;-45.120503652039325
1739209811.860017;-45.120503652039325
1739209811.86002;-45.120503652039325
1739209811.8600225;-38.13080360867914
1739209811.8600254;-38.13080360867914
1739209811.8600283;-45.120503652039325
1739209811.860031;-33.981070128970906
1739209811.8600338;-45.120503652039325
1739209811.8600364;-38.13080360867914
1739209811.8600392;-32.816014438256545
1739209811.8600419;-38.13080360867914
1739209811.8600447;-32.816014438256545
1739209811.8600473;-45.120503652039325
1739209811.8600502;-38.13080360867914
1739209811.8600528;-38.13080360867914
1739209811.8600557;-35.57807855764607
1739209811.8600583;-35.57807855764607
1739209811.8600612;-45.120503652039325
1739209811.8600638;-35.57807855764607
1739209811.8600667;-35.57807855764607
1739209811.8600695;-38.13080360867914
1739209811.8600721;-45.120503652039325
1739209811.860075;-45.120503652039325
1739209811.8600776;-45.120503652039325
1739209811.8600805;-38.13080360867914
1739209811.860083;-35.57807855764607
1739209811.860086;-38.13080360867914
1739209811.8600886;-33.981070128970906
1739209811.8600914;-32.816014438256545
1739209811.860094;-32.816014438256545
1739209811.860097;-45.120503652039325
1739209811.8600996;-45.120503652039325
1739209811.8601024;-45.120503652039325
1739209811.8601053;-45.120503652039325
1739209811.860108;-38.13080360867914
1739209811.8601108;-35.57807855764607
1739209811.8601134;-45.120503652039325
1739209811.8601162;-45.120503652039325
1739209811.8601189;-35.57807855764607
1739209811.8601217;-38.13080360867914
1739209811.8601243;-38.13080360867914
1739209811.8601272;-45.120503652039325
1739209811.8601298;-38.13080360867914
1739209811.8601327;-35.57807855764607
1739209811.8601353;-38.13080360867914
1739209811.8601382;-38.13080360867914
1739209811.8601408;-38.13080360867914
1739209811.8601437;-45.120503652039325
1739209811.8601465;-38.13080360867914
1739209811.8601491;-27.8777449560314
1739209811.860152;-38.13080360867914
1739209811.8601546;-45.120503652039325
1739209811.8601575;-45.120503652039325
1739209811.86016;-38.13080360867914
1739209811.860163;-45.120503652039325
1739209811.8601656;-45.120503652039325
1739209811.8601685;-45.120503652039325
1739209811.860171;-33.981070128970956
1739209811.860174;-35.57807855764607
1739209811.8601766;-32.816014438256545
1739209811.8601794;-45.120503652039325
1739209811.860182;-45.120503652039325
1739209811.860185;-45.120503652039325
1739209811.8601878;-45.120503652039325
1739209811.8601904;-45.120503652039325
1739209811.8601933;-26.487275050834715
1739209811.8601959;-33.981070128970906
1739209811.8601987;-38.13080360867914
1739209811.8602014;-38.13080360867914
1739209811.8602042;-35.57807855764607
1739209811.8602068;-38.13080360867914
1739209811.8602097;-45.120503652039325
1739209811.8602123;-38.13080360867914
1739209811.8602152;-32.816014438256545
1739209811.8602178;-38.13080360867914
1739209811.8602207;-45.120503652039325
1739209811.8602235;-45.120503652039325
1739209811.8602262;-32.816014438256545
1739209811.860229;-35.57807855764607
1739209811.8602316;-45.120503652039325
1739209811.8602345;-33.981070128970906
1739209811.8602371;-45.120503652039325
1739209811.86024;-45.120503652039325
1739209811.8602426;-45.120503652039325
1739209811.8602455;-38.13080360867914
1739209811.860248;-35.57807855764607
1739209811.860251;-38.13080360867914
1739209811.8602536;-35.57807855764607
1739209811.8602564;-38.13080360867914
1739209811.860259;-26.991370085610722
1739209811.860262;-31.141103565318915
1739209811.8602648;-45.120503652039325
1739209811.8602674;-38.13080360867914
1739209811.8602703;-32.816014438256545
1739209811.860273;-33.981070128970906
1739209811.8602757;-45.120503652039325
1739209811.8602784;-45.120503652039325
1739209811.8602812;-45.120503652039325
1739209811.8602839;-45.120503652039325
1739209811.8602867;-45.120503652039325
1739209811.8602893;-45.120503652039325
1739209811.8602922;-45.120503652039325
1739209811.8602948;-38.13080360867914
1739209811.8602977;-45.120503652039325
1739209811.8603005;-45.120503652039325
1739209811.8603032;-38.13080360867914
1739209811.860306;-38.13080360867914
1739209811.8603086;-45.120503652039325
1739209811.8603115;-38.13080360867914
1739209811.8603141;-35.57807855764607
1739209811.860317;-38.13080360867914
1739209811.8603196;-45.120503652039325
1739209811.8603225;-45.120503652039325
1739209811.860325;-38.13080360867914
1739209811.860328;-32.816014438256545
1739209811.8603306;-38.13080360867914
1739209811.8603334;-45.120503652039325
1739209811.860336;-33.981070128970906
1739209811.860339;-35.57807855764607
1739209811.8603418;-38.13080360867914
1739209811.8603444;-45.120503652039325
1739209811.8603473;-45.120503652039325
1739209811.86035;-45.120503652039325
1739209811.8603528;-45.120503652039325
1739209811.8603554;-45.120503652039325
1739209811.8603582;-45.120503652039325
1739209811.8603609;-45.120503652039325
1739209811.8603637;-33.981070128970906
1739209811.8603663;-38.13080360867914
1739209811.8603692;-45.120503652039325
1739209811.8603718;-35.57807855764607
1739209811.8603747;-35.57807855764607
1739209811.8603773;-45.120503652039325
1739209811.8603802;-33.981070128970906
1739209811.860383;-45.120503652039325
1739209811.8603857;-33.981070128970906
1739209811.8603885;-38.13080360867914
1739209811.8603911;-38.13080360867914
1739209811.860394;-38.13080360867914
1739209811.8603966;-38.13080360867914
1739209811.8603995;-38.13080360867914
1739209811.860402;-38.13080360867914
1739209811.860405;-38.13080360867914
1739209811.8604076;-45.120503652039325
1739209811.8604105;-38.13080360867914
1739209811.860413;-35.57807855764607
1739209811.860416;-38.13080360867914
1739209811.8604188;-38.13080360867914
1739209811.8604214;-35.57807855764607
1739209811.8604243;-32.816014438256545
1739209811.860427;-45.120503652039325
1739209811.8604298;-45.120503652039325
1739209811.8604324;-38.13080360867914
1739209811.8604352;-45.120503652039325
1739209811.8604379;-38.13080360867914
1739209811.8604407;-45.120503652039325
1739209811.8604434;-45.120503652039325
1739209811.8604462;-35.57807855764607
1739209811.8604488;-38.13080360867914
1739209811.8604517;-45.120503652039325
1739209811.8604543;-33.981070128970906
1739209811.8604572;-45.120503652039325
1739209811.86046;-38.13080360867914
1739209811.8604627;-38.13080360867914
1739209811.8604655;-45.120503652039325
1739209811.8604681;-38.13080360867914
1739209811.860471;-35.57807855764607
1739209811.8604736;-45.120503652039325
1739209811.8604765;-45.120503652039325
1739209811.860479;-33.981070128970906
1739209811.860482;-33.981070128970956
1739209811.8604846;-45.120503652039325
1739209811.8604875;-33.981070128970906
1739209811.86049;-45.120503652039325
1739209811.860493;-45.120503652039325
1739209811.8604958;-38.13080360867914
1739209811.8604984;-38.13080360867914
1739209811.8605013;-45.120503652039325
1739209811.860504;-26.991370085610722
1739209811.8605068;-27.8777449560314
1739209811.8605094;-45.120503652039325
1739209811.8605123;-45.120503652039325
1739209811.8605149;-38.13080360867914
1739209811.8605177;-38.13080360867914
1739209811.8605204;-38.13080360867914
1739209811.8605232;-45.120503652039325
1739209811.8605258;-38.13080360867914
