CAN Message; 0x1b8:02008b1f66a671f1
Timestamp;Amplitude
1739209806.277872;-35.57807855764607
1739209806.2778757;-38.13080360867914
1739209806.2778792;-45.120503652039325
1739209806.2778828;-38.13080360867914
1739209806.2778864;-45.120503652039325
1739209806.2778897;-45.120503652039325
1739209806.2778933;-38.13080360867914
1739209806.277897;-38.13080360867914
1739209806.2779005;-38.13080360867914
1739209806.277904;-38.13080360867914
1739209806.2779076;-38.13080360867914
1739209806.277911;-38.13080360867914
1739209806.2779145;-38.13080360867914
1739209806.277918;-33.981070128970906
1739209806.2779217;-32.816014438256545
1739209806.2779253;-45.120503652039325
1739209806.2779286;-45.120503652039325
1739209806.2779322;-38.13080360867914
1739209806.2779357;-35.57807855764607
1739209806.2779393;-45.120503652039325
1739209806.277943;-45.120503652039325
1739209806.2779465;-45.120503652039325
1739209806.2779498;-38.13080360867914
1739209806.2779534;-33.981070128970906
1739209806.277957;-45.120503652039325
1739209806.2779605;-38.13080360867914
1739209806.277964;-32.816014438256545
1739209806.2779675;-38.13080360867914
1739209806.277971;-45.120503652039325
1739209806.2779746;-45.120503652039325
1739209806.2779782;-38.13080360867914
1739209806.2779818;-33.981070128970906
1739209806.2779853;-45.120503652039325
1739209806.2779887;-38.13080360867914
1739209806.2779922;-35.57807855764607
1739209806.2779958;-45.120503652039325
1739209806.2779994;-45.120503652039325
1739209806.278003;-45.120503652039325
1739209806.2780066;-38.13080360867914
1739209806.27801;-33.981070128970906
1739209806.2780135;-38.13080360867914
1739209806.278017;-38.13080360867914
1739209806.2780206;-38.13080360867914
1739209806.2780242;-38.13080360867914
1739209806.2780275;-38.13080360867914
1739209806.278031;-45.120503652039325
1739209806.2780347;-45.120503652039325
1739209806.2780383;-27.267205301931607
1739209806.2780418;-38.13080360867914
1739209806.2780454;-45.120503652039325
1739209806.2780488;-45.120503652039325
1739209806.2780523;-38.13080360867914
1739209806.278056;-45.120503652039325
1739209806.2780595;-45.120503652039325
1739209806.278063;-45.120503652039325
1739209806.2780664;-38.13080360867914
1739209806.27807;-45.120503652039325
1739209806.2780735;-45.120503652039325
1739209806.2780771;-45.120503652039325
1739209806.2780807;-33.981070128970906
1739209806.2780843;-35.57807855764607
1739209806.2780876;-38.13080360867914
1739209806.2780912;-45.120503652039325
1739209806.2780948;-38.13080360867914
1739209806.2780983;-38.13080360867914
1739209806.278102;-38.13080360867914
1739209806.2781055;-38.13080360867914
1739209806.2781088;-33.981070128970906
1739209806.2781124;-35.57807855764607
1739209806.278116;-45.120503652039325
1739209806.2781196;-35.57807855764607
1739209806.2781231;-31.141103565318915
1739209806.2781265;-38.13080360867914
1739209806.27813;-45.120503652039325
1739209806.2781336;-45.120503652039325
1739209806.2781372;-38.13080360867914
1739209806.2781408;-45.120503652039325
1739209806.2781444;-38.13080360867914
1739209806.2781477;-38.13080360867914
1739209806.2781513;-38.13080360867914
1739209806.2781549;-45.120503652039325
1739209806.2781584;-38.13080360867914
1739209806.278162;-35.57807855764607
1739209806.2781653;-38.13080360867914
1739209806.278169;-35.57807855764607
1739209806.2781725;-38.13080360867914
1739209806.278176;-45.120503652039325
1739209806.2781796;-45.120503652039325
1739209806.2781832;-45.120503652039325
1739209806.2781866;-45.120503652039325
1739209806.2781901;-45.120503652039325
1739209806.2781937;-45.120503652039325
1739209806.2781973;-45.120503652039325
1739209806.2782009;-38.13080360867914
1739209806.2782044;-35.57807855764607
1739209806.2782078;-38.13080360867914
1739209806.2782114;-45.120503652039325
1739209806.278215;-38.13080360867914
1739209806.2782185;-38.13080360867914
1739209806.278222;-35.57807855764607
1739209806.2782254;-45.120503652039325
1739209806.278229;-38.13080360867914
1739209806.2782326;-35.57807855764607
1739209806.2782362;-33.981070128970906
1739209806.2782397;-35.57807855764607
1739209806.2782433;-38.13080360867914
1739209806.2782466;-35.57807855764607
1739209806.2782502;-38.13080360867914
1739209806.2782538;-38.13080360867914
1739209806.2782574;-45.120503652039325
1739209806.278261;-38.13080360867914
1739209806.2782643;-45.120503652039325
1739209806.2782679;-45.120503652039325
1739209806.2782714;-45.120503652039325
1739209806.278275;-45.120503652039325
1739209806.2782786;-45.120503652039325
1739209806.2782822;-45.120503652039325
1739209806.2782855;-45.120503652039325
1739209806.278289;-45.120503652039325
1739209806.2782927;-38.13080360867914
1739209806.2782962;-38.13080360867914
1739209806.2782998;-38.13080360867914
1739209806.2783034;-45.120503652039325
1739209806.2783067;-35.57807855764607
1739209806.2783103;-35.57807855764607
1739209806.2783139;-45.120503652039325
1739209806.2783175;-45.120503652039325
1739209806.278321;-38.13080360867914
1739209806.2783244;-30.49652367304973
1739209806.278328;-38.13080360867914
1739209806.2783315;-35.57807855764607
1739209806.278335;-45.120503652039325
1739209806.2783387;-45.120503652039325
1739209806.2783422;-38.13080360867914
1739209806.2783456;-38.13080360867914
1739209806.2783492;-38.13080360867914
1739209806.2783527;-33.981070128970956
1739209806.2783563;-38.13080360867914
1739209806.27836;-45.120503652039325
1739209806.2783632;-45.120503652039325
1739209806.2783668;-45.120503652039325
1739209806.2783704;-45.120503652039325
1739209806.278374;-45.120503652039325
1739209806.2783775;-38.13080360867914
1739209806.278381;-29.438486411369333
1739209806.2783844;-38.13080360867914
1739209806.278388;-45.120503652039325
1739209806.2783916;-38.13080360867914
1739209806.2783952;-35.57807855764607
1739209806.2783988;-45.120503652039325
1739209806.2784023;-45.120503652039325
1739209806.2784057;-45.120503652039325
1739209806.2784092;-29.438486411369333
1739209806.2784128;-38.13080360867914
1739209806.2784164;-45.120503652039325
1739209806.27842;-45.120503652039325
1739209806.2784233;-33.981070128970906
1739209806.278427;-35.57807855764607
1739209806.2784305;-45.120503652039325
1739209806.278434;-38.13080360867914
1739209806.2784376;-33.981070128970956
1739209806.2784412;-45.120503652039325
1739209806.2784445;-45.120503652039325
1739209806.278448;-45.120503652039325
1739209806.2784517;-45.120503652039325
1739209806.2784553;-45.120503652039325
1739209806.2784588;-38.13080360867914
1739209806.2784622;-38.13080360867914
1739209806.2784657;-28.992665084841942
1739209806.2784693;-33.981070128970906
1739209806.278473;-45.120503652039325
1739209806.2784765;-38.13080360867914
1739209806.27848;-35.57807855764607
1739209806.2784834;-38.13080360867914
1739209806.278487;-45.120503652039325
1739209806.2784905;-33.981070128970906
1739209806.2784941;-38.13080360867914
1739209806.2784977;-38.13080360867914
1739209806.2785013;-35.57807855764607
1739209806.2785046;-38.13080360867914
1739209806.2785082;-45.120503652039325
1739209806.2785118;-45.120503652039325
1739209806.2785153;-38.13080360867914
1739209806.278519;-38.13080360867914
1739209806.2785223;-45.120503652039325
1739209806.2785258;-45.120503652039325
1739209806.2785294;-35.57807855764607
1739209806.278533;-45.120503652039325
1739209806.2785366;-45.120503652039325
1739209806.2785401;-45.120503652039325
1739209806.2785435;-33.981070128970906
1739209806.278547;-38.13080360867914
1739209806.2785506;-38.13080360867914
1739209806.2785542;-45.120503652039325
1739209806.2785578;-38.13080360867914
1739209806.278561;-38.13080360867914
1739209806.2785647;-38.13080360867914
1739209806.2785683;-35.57807855764607
1739209806.2785718;-38.13080360867914
1739209806.2785754;-38.13080360867914
1739209806.278579;-38.13080360867914
1739209806.2785823;-38.13080360867914
1739209806.278586;-33.981070128970906
1739209806.2785895;-38.13080360867914
1739209806.278593;-45.120503652039325
1739209806.2785966;-45.120503652039325
1739209806.2786002;-45.120503652039325
1739209806.2786036;-38.13080360867914
1739209806.2786071;-38.13080360867914
1739209806.2786107;-38.13080360867914
1739209806.2786143;-38.13080360867914
1739209806.2786179;-38.13080360867914
1739209806.2786212;-45.120503652039325
1739209806.2786248;-33.981070128970906
1739209806.2786283;-38.13080360867914
1739209806.278632;-38.13080360867914
1739209806.2786355;-45.120503652039325
1739209806.278639;-38.13080360867914
1739209806.2786424;-45.120503652039325
1739209806.278646;-45.120503652039325
1739209806.2786496;-45.120503652039325
1739209806.2786524;-45.120503652039325
1739209806.278655;-45.120503652039325
1739209806.278658;-45.120503652039325
1739209806.2786605;-35.57807855764607
1739209806.2786634;-45.120503652039325
1739209806.2786663;-45.120503652039325
1739209806.2786689;-38.13080360867914
1739209806.2786717;-38.13080360867914
1739209806.2786744;-45.120503652039325
1739209806.2786772;-33.981070128970906
1739209806.2786798;-38.13080360867914
1739209806.2786827;-45.120503652039325
1739209806.2786856;-32.816014438256545
1739209806.2786882;-38.13080360867914
1739209806.278691;-45.120503652039325
1739209806.2786937;-38.13080360867914
1739209806.2786965;-38.13080360867914
1739209806.2786994;-45.120503652039325
1739209806.278702;-45.120503652039325
1739209806.278705;-45.120503652039325
1739209806.2787075;-45.120503652039325
1739209806.2787104;-45.120503652039325
1739209806.2787132;-38.13080360867914
1739209806.2787158;-38.13080360867914
1739209806.2787187;-45.120503652039325
1739209806.2787213;-45.120503652039325
1739209806.2787242;-38.13080360867914
1739209806.278727;-45.120503652039325
1739209806.2787297;-35.57807855764607
1739209806.2787325;-33.981070128970906
1739209806.2787352;-45.120503652039325
1739209806.278738;-38.13080360867914
1739209806.2787406;-38.13080360867914
1739209806.2787435;-45.120503652039325
1739209806.2787464;-45.120503652039325
1739209806.278749;-45.120503652039325
1739209806.2787519;-38.13080360867914
1739209806.2787545;-35.57807855764607
1739209806.2787573;-45.120503652039325
1739209806.2787602;-45.120503652039325
1739209806.2787628;-38.13080360867914
1739209806.2787657;-38.13080360867914
1739209806.2787683;-45.120503652039325
1739209806.2787712;-35.57807855764607
1739209806.278774;-45.120503652039325
1739209806.2787766;-45.120503652039325
1739209806.2787795;-38.13080360867914
1739209806.2787821;-45.120503652039325
1739209806.278785;-38.13080360867914
1739209806.2787879;-35.57807855764607
1739209806.2787905;-45.120503652039325
1739209806.2787933;-45.120503652039325
1739209806.278796;-30.49652367304973
1739209806.2787988;-27.8777449560314
1739209806.2788014;-45.120503652039325
1739209806.2788043;-45.120503652039325
1739209806.2788072;-33.981070128970906
1739209806.2788098;-38.13080360867914
1739209806.2788126;-45.120503652039325
1739209806.2788153;-35.57807855764607
1739209806.2788181;-45.120503652039325
1739209806.278821;-38.13080360867914
1739209806.2788236;-38.13080360867914
1739209806.2788265;-45.120503652039325
1739209806.278829;-45.120503652039325
1739209806.278832;-45.120503652039325
1739209806.2788348;-38.13080360867914
1739209806.2788374;-45.120503652039325
1739209806.2788403;-38.13080360867914
1739209806.278843;-32.816014438256545
1739209806.2788458;-33.981070128970906
1739209806.2788486;-35.57807855764607
1739209806.2788513;-35.57807855764607
1739209806.2788541;-45.120503652039325
1739209806.2788568;-38.13080360867914
1739209806.2788596;-45.120503652039325
1739209806.2788622;-35.57807855764607
1739209806.278865;-29.438486411369333
1739209806.278868;-38.13080360867914
1739209806.2788706;-35.57807855764607
1739209806.2788734;-38.13080360867914
1739209806.278876;-38.13080360867914
1739209806.278879;-45.120503652039325
1739209806.2788818;-38.13080360867914
1739209806.2788844;-45.120503652039325
1739209806.2788873;-45.120503652039325
1739209806.27889;-38.13080360867914
1739209806.2788928;-45.120503652039325
1739209806.2788956;-45.120503652039325
1739209806.2788982;-38.13080360867914
1739209806.278901;-38.13080360867914
1739209806.2789037;-45.120503652039325
1739209806.2789066;-38.13080360867914
1739209806.2789094;-32.816014438256545
1739209806.278912;-38.13080360867914
1739209806.278915;-45.120503652039325
1739209806.2789176;-33.981070128970906
1739209806.2789204;-38.13080360867914
1739209806.278923;-32.816014438256545
1739209806.278926;-38.13080360867914
1739209806.2789288;-38.13080360867914
1739209806.2789314;-35.57807855764607
1739209806.2789342;-38.13080360867914
1739209806.2789369;-45.120503652039325
1739209806.2789397;-35.57807855764607
1739209806.2789426;-38.13080360867914
1739209806.2789452;-38.13080360867914
1739209806.278948;-32.816014438256545
1739209806.2789507;-45.120503652039325
1739209806.2789536;-45.120503652039325
1739209806.2789564;-38.13080360867914
1739209806.278959;-35.57807855764607
1739209806.278962;-38.13080360867914
1739209806.2789645;-38.13080360867914
1739209806.2789674;-45.120503652039325
1739209806.2789702;-38.13080360867914
1739209806.2789729;-38.13080360867914
1739209806.2789757;-38.13080360867914
1739209806.2789783;-33.981070128970906
1739209806.2789812;-45.120503652039325
1739209806.2789838;-33.981070128970906
1739209806.2789867;-45.120503652039325
1739209806.2789896;-38.13080360867914
1739209806.2789922;-45.120503652039325
1739209806.278995;-45.120503652039325
1739209806.2789977;-38.13080360867914
1739209806.2790005;-45.120503652039325
1739209806.2790034;-35.57807855764607
1739209806.279006;-38.13080360867914
1739209806.2790089;-38.13080360867914
1739209806.2790115;-38.13080360867914
1739209806.2790143;-45.120503652039325
1739209806.2790172;-38.13080360867914
1739209806.2790198;-38.13080360867914
1739209806.2790227;-33.981070128970906
1739209806.2790253;-45.120503652039325
1739209806.2790282;-45.120503652039325
1739209806.279031;-33.981070128970906
1739209806.2790337;-38.13080360867914
1739209806.2790365;-45.120503652039325
1739209806.2790391;-38.13080360867914
1739209806.279042;-35.57807855764607
1739209806.2790446;-45.120503652039325
1739209806.2790475;-45.120503652039325
1739209806.2790504;-45.120503652039325
1739209806.279053;-45.120503652039325
1739209806.2790558;-45.120503652039325
1739209806.2790585;-45.120503652039325
1739209806.2790613;-38.13080360867914
1739209806.2790642;-38.13080360867914
1739209806.2790668;-38.13080360867914
1739209806.2790697;-45.120503652039325
1739209806.2790723;-33.981070128970906
1739209806.2790751;-35.57807855764607
1739209806.279078;-38.13080360867914
1739209806.2790806;-45.120503652039325
1739209806.2790835;-33.981070128970906
1739209806.279086;-33.981070128970906
1739209806.279089;-28.992665084841942
1739209806.2790918;-45.120503652039325
1739209806.2790945;-38.13080360867914
1739209806.2790973;-35.57807855764607
1739209806.2791;-38.13080360867914
1739209806.2791028;-45.120503652039325
1739209806.2791054;-38.13080360867914
1739209806.2791083;-33.981070128970906
1739209806.2791111;-33.981070128970906
1739209806.2791138;-45.120503652039325
1739209806.2791166;-38.13080360867914
1739209806.2791193;-32.816014438256545
1739209806.279122;-45.120503652039325
1739209806.279125;-45.120503652039325
1739209806.2791276;-33.981070128970906
1739209806.2791305;-33.981070128970906
1739209806.279133;-33.981070128970906
1739209806.279136;-45.120503652039325
1739209806.2791388;-45.120503652039325
1739209806.2791414;-38.13080360867914
1739209806.2791443;-38.13080360867914
1739209806.279147;-38.13080360867914
1739209806.2791498;-45.120503652039325
1739209806.2791526;-38.13080360867914
1739209806.2791553;-45.120503652039325
1739209806.279158;-38.13080360867914
1739209806.2791607;-38.13080360867914
1739209806.2791636;-38.13080360867914
1739209806.2791662;-45.120503652039325
1739209806.279169;-45.120503652039325
1739209806.279172;-38.13080360867914
1739209806.2791746;-38.13080360867914
1739209806.2791774;-33.981070128970906
1739209806.27918;-45.120503652039325
1739209806.279183;-45.120503652039325
1739209806.2791858;-38.13080360867914
1739209806.2791884;-33.981070128970906
1739209806.2791913;-45.120503652039325
1739209806.2791939;-38.13080360867914
1739209806.2791967;-38.13080360867914
1739209806.2791996;-32.816014438256545
1739209806.2792022;-38.13080360867914
1739209806.279205;-38.13080360867914
1739209806.2792077;-45.120503652039325
1739209806.2792106;-45.120503652039325
1739209806.2792134;-38.13080360867914
1739209806.279216;-38.13080360867914
1739209806.279219;-38.13080360867914
1739209806.2792215;-27.267205301931607
1739209806.2792244;-35.57807855764607
1739209806.279227;-38.13080360867914
1739209806.2792299;-38.13080360867914
1739209806.2792327;-33.981070128970906
1739209806.2792354;-45.120503652039325
1739209806.2792382;-45.120503652039325
1739209806.2792408;-45.120503652039325
1739209806.2792437;-38.13080360867914
1739209806.2792466;-38.13080360867914
1739209806.2792492;-38.13080360867914
1739209806.279252;-38.13080360867914
1739209806.2792547;-38.13080360867914
1739209806.2792575;-38.13080360867914
1739209806.2792604;-38.13080360867914
1739209806.279263;-45.120503652039325
1739209806.2792659;-45.120503652039325
1739209806.2792685;-45.120503652039325
1739209806.2792714;-45.120503652039325
1739209806.2792742;-45.120503652039325
1739209806.2792768;-38.13080360867914
1739209806.2792797;-45.120503652039325
1739209806.2792823;-38.13080360867914
1739209806.2792852;-38.13080360867914
1739209806.2792878;-35.57807855764607
1739209806.2792907;-45.120503652039325
1739209806.2792935;-45.120503652039325
1739209806.2792962;-35.57807855764607
1739209806.279299;-38.13080360867914
1739209806.2793016;-45.120503652039325
1739209806.2793045;-45.120503652039325
1739209806.2793074;-45.120503652039325
1739209806.27931;-38.13080360867914
1739209806.2793128;-45.120503652039325
1739209806.2793155;-45.120503652039325
1739209806.2793183;-45.120503652039325
1739209806.2793212;-45.120503652039325
1739209806.2793238;-32.816014438256545
1739209806.2793267;-38.13080360867914
1739209806.2793293;-45.120503652039325
1739209806.2793322;-38.13080360867914
1739209806.279335;-38.13080360867914
1739209806.2793376;-45.120503652039325
1739209806.2793405;-45.120503652039325
1739209806.2793431;-45.120503652039325
1739209806.279346;-38.13080360867914
1739209806.2793486;-45.120503652039325
1739209806.2793515;-45.120503652039325
1739209806.2793543;-38.13080360867914
1739209806.279357;-45.120503652039325
1739209806.2793598;-45.120503652039325
1739209806.2793624;-45.120503652039325
1739209806.2793653;-33.981070128970906
1739209806.2793682;-45.120503652039325
1739209806.2793708;-45.120503652039325
1739209806.2793736;-45.120503652039325
1739209806.2793763;-45.120503652039325
1739209806.2793791;-32.816014438256545
1739209806.279382;-38.13080360867914
1739209806.2793846;-45.120503652039325
1739209806.2793875;-45.120503652039325
1739209806.27939;-33.981070128970906
1739209806.279393;-38.13080360867914
1739209806.2793958;-45.120503652039325
1739209806.2793984;-45.120503652039325
1739209806.2794013;-45.120503652039325
1739209806.279404;-45.120503652039325
1739209806.2794068;-38.13080360867914
1739209806.2794094;-45.120503652039325
1739209806.2794123;-45.120503652039325
1739209806.2794151;-45.120503652039325
1739209806.2794178;-33.981070128970906
1739209806.2794206;-38.13080360867914
1739209806.2794232;-38.13080360867914
1739209806.279426;-38.13080360867914
1739209806.279429;-45.120503652039325
1739209806.2794316;-38.13080360867914
1739209806.2794344;-38.13080360867914
1739209806.279437;-38.13080360867914
1739209806.27944;-38.13080360867914
1739209806.2794428;-45.120503652039325
1739209806.2794454;-45.120503652039325
1739209806.2794483;-38.13080360867914
1739209806.279451;-38.13080360867914
1739209806.2794538;-38.13080360867914
1739209806.2794566;-45.120503652039325
1739209806.2794592;-38.13080360867914
1739209806.279462;-35.57807855764607
1739209806.2794647;-38.13080360867914
1739209806.2794676;-45.120503652039325
1739209806.2794702;-38.13080360867914
1739209806.279473;-32.816014438256545
1739209806.279476;-38.13080360867914
1739209806.2794785;-32.816014438256545
1739209806.2794814;-38.13080360867914
1739209806.279484;-38.13080360867914
1739209806.279487;-45.120503652039325
1739209806.2794898;-33.981070128970906
1739209806.2794924;-35.57807855764607
1739209806.2794952;-38.13080360867914
1739209806.2794979;-38.13080360867914
1739209806.2795007;-45.120503652039325
1739209806.2795036;-35.57807855764607
1739209806.2795062;-32.816014438256545
1739209806.279509;-33.981070128970906
1739209806.2795117;-33.981070128970956
1739209806.2795146;-38.13080360867914
1739209806.2795174;-38.13080360867914
1739209806.27952;-45.120503652039325
1739209806.279523;-45.120503652039325
1739209806.2795255;-38.13080360867914
1739209806.2795284;-45.120503652039325
1739209806.279531;-38.13080360867914
1739209806.2795339;-28.992665084841942
1739209806.2795367;-33.981070128970906
1739209806.2795393;-45.120503652039325
1739209806.2795422;-45.120503652039325
1739209806.2795448;-38.13080360867914
1739209806.2795477;-38.13080360867914
1739209806.2795506;-45.120503652039325
1739209806.2795532;-45.120503652039325
1739209806.279556;-45.120503652039325
1739209806.2795587;-38.13080360867914
1739209806.2795615;-45.120503652039325
1739209806.2795644;-45.120503652039325
1739209806.279567;-45.120503652039325
1739209806.2795699;-45.120503652039325
1739209806.2795725;-38.13080360867914
1739209806.2795753;-45.120503652039325
1739209806.2795782;-35.57807855764607
1739209806.2795808;-38.13080360867914
1739209806.2795837;-45.120503652039325
1739209806.2795863;-38.13080360867914
1739209806.2795892;-35.57807855764607
1739209806.2795918;-45.120503652039325
1739209806.2795947;-33.981070128970906
1739209806.2795975;-38.13080360867914
1739209806.2796001;-33.981070128970906
1739209806.279603;-31.141103565318915
1739209806.2796056;-38.13080360867914
1739209806.2796085;-45.120503652039325
1739209806.2796113;-38.13080360867914
1739209806.279614;-38.13080360867914
1739209806.2796168;-38.13080360867914
1739209806.2796195;-45.120503652039325
1739209806.2796223;-38.13080360867914
1739209806.2796252;-32.816014438256545
1739209806.2796278;-33.981070128970906
1739209806.2796307;-38.13080360867914
1739209806.2796333;-45.120503652039325
1739209806.2796361;-45.120503652039325
1739209806.279639;-33.981070128970906
1739209806.2796416;-38.13080360867914
1739209806.2796445;-33.981070128970906
1739209806.279647;-31.141103565318915
1739209806.27965;-35.57807855764607
1739209806.2796526;-38.13080360867914
1739209806.2796555;-45.120503652039325
1739209806.2796583;-45.120503652039325
1739209806.279661;-45.120503652039325
1739209806.2796638;-38.13080360867914
1739209806.2796664;-38.13080360867914
1739209806.2796693;-45.120503652039325
1739209806.2796721;-45.120503652039325
1739209806.2796748;-38.13080360867914
1739209806.2796776;-38.13080360867914
1739209806.2796803;-38.13080360867914
1739209806.279683;-38.13080360867914
1739209806.279686;-38.13080360867914
1739209806.2796886;-38.13080360867914
1739209806.2796915;-38.13080360867914
1739209806.279694;-38.13080360867914
1739209806.279697;-38.13080360867914
1739209806.2796998;-45.120503652039325
1739209806.2797024;-45.120503652039325
1739209806.2797053;-38.13080360867914
1739209806.279708;-38.13080360867914
1739209806.2797108;-45.120503652039325
1739209806.2797134;-38.13080360867914
1739209806.2797163;-35.57807855764607
1739209806.279719;-38.13080360867914
1739209806.2797217;-45.120503652039325
1739209806.2797246;-32.816014438256545
1739209806.2797272;-32.816014438256545
1739209806.27973;-38.13080360867914
1739209806.279733;-38.13080360867914
1739209806.2797356;-38.13080360867914
1739209806.2797384;-35.57807855764607
1739209806.279741;-38.13080360867914
1739209806.279744;-45.120503652039325
1739209806.2797468;-45.120503652039325
1739209806.2797494;-45.120503652039325
1739209806.2797523;-45.120503652039325
1739209806.2797549;-45.120503652039325
1739209806.2797577;-45.120503652039325
1739209806.2797606;-45.120503652039325
1739209806.2797632;-38.13080360867914
1739209806.279766;-45.120503652039325
1739209806.2797687;-38.13080360867914
1739209806.2797716;-38.13080360867914
1739209806.2797742;-38.13080360867914
1739209806.279777;-38.13080360867914
1739209806.27978;-35.57807855764607
1739209806.2797825;-35.57807855764607
1739209806.2797854;-38.13080360867914
1739209806.279788;-45.120503652039325
1739209806.2797909;-38.13080360867914
1739209806.2797937;-45.120503652039325
1739209806.2797964;-38.13080360867914
1739209806.2797992;-38.13080360867914
1739209806.2798018;-45.120503652039325
1739209806.2798047;-45.120503652039325
1739209806.2798076;-45.120503652039325
1739209806.2798102;-45.120503652039325
1739209806.279813;-45.120503652039325
1739209806.2798157;-45.120503652039325
1739209806.2798185;-38.13080360867914
1739209806.2798214;-45.120503652039325
1739209806.279824;-45.120503652039325
1739209806.2798269;-32.816014438256545
1739209806.2798295;-45.120503652039325
1739209806.2798324;-38.13080360867914
1739209806.279835;-38.13080360867914
1739209806.2798378;-45.120503652039325
1739209806.2798407;-38.13080360867914
1739209806.2798433;-38.13080360867914
1739209806.2798462;-45.120503652039325
1739209806.2798488;-45.120503652039325
1739209806.2798517;-38.13080360867914
1739209806.2798545;-38.13080360867914
1739209806.2798572;-38.13080360867914
1739209806.27986;-45.120503652039325
1739209806.2798626;-33.981070128970906
1739209806.2798655;-38.13080360867914
1739209806.2798684;-38.13080360867914
1739209806.279871;-45.120503652039325
1739209806.2798738;-38.13080360867914
1739209806.2798765;-38.13080360867914
1739209806.2798793;-38.13080360867914
1739209806.2798822;-35.57807855764607
1739209806.2798848;-38.13080360867914
1739209806.2798877;-35.57807855764607
1739209806.2798903;-38.13080360867914
1739209806.2798932;-32.816014438256545
1739209806.2798958;-45.120503652039325
1739209806.2798986;-45.120503652039325
1739209806.2799015;-45.120503652039325
1739209806.2799041;-38.13080360867914
1739209806.279907;-38.13080360867914
1739209806.2799096;-38.13080360867914
1739209806.2799125;-38.13080360867914
1739209806.2799153;-33.981070128970956
1739209806.279918;-38.13080360867914
1739209806.2799208;-38.13080360867914
1739209806.2799234;-45.120503652039325
1739209806.2799263;-45.120503652039325
1739209806.2799292;-38.13080360867914
1739209806.2799318;-38.13080360867914
1739209806.2799346;-35.57807855764607
1739209806.2799373;-29.438486411369333
1739209806.2799401;-35.57807855764607
1739209806.279943;-45.120503652039325
1739209806.2799456;-33.981070128970906
1739209806.2799485;-31.141103565318893
1739209806.279951;-38.13080360867914
1739209806.279954;-45.120503652039325
1739209806.2799566;-38.13080360867914
1739209806.2799594;-45.120503652039325
1739209806.2799623;-45.120503652039325
1739209806.279965;-45.120503652039325
1739209806.2799678;-38.13080360867914
1739209806.2799704;-38.13080360867914
1739209806.2799733;-45.120503652039325
1739209806.2799761;-45.120503652039325
1739209806.2799788;-38.13080360867914
1739209806.2799816;-38.13080360867914
1739209806.2799842;-45.120503652039325
1739209806.279987;-45.120503652039325
1739209806.27999;-45.120503652039325
1739209806.2799926;-45.120503652039325
1739209806.2799954;-33.981070128970906
1739209806.279998;-45.120503652039325
1739209806.280001;-33.981070128970906
1739209806.2800038;-26.487275050834715
1739209806.2800064;-33.981070128970906
1739209806.2800093;-45.120503652039325
1739209806.280012;-38.13080360867914
1739209806.2800148;-32.816014438256545
1739209806.2800174;-35.57807855764607
1739209806.2800202;-35.57807855764607
1739209806.280023;-35.57807855764607
1739209806.2800257;-32.81601443825658
1739209806.2800286;-45.120503652039325
1739209806.2800312;-38.13080360867914
1739209806.280034;-45.120503652039325
1739209806.280037;-45.120503652039325
1739209806.2800395;-45.120503652039325
1739209806.2800424;-45.120503652039325
1739209806.280045;-45.120503652039325
1739209806.280048;-28.992665084841942
1739209806.2800508;-33.981070128970906
1739209806.2800534;-45.120503652039325
1739209806.2800562;-45.120503652039325
1739209806.2800589;-45.120503652039325
1739209806.2800617;-38.13080360867914
1739209806.2800646;-45.120503652039325
1739209806.2800672;-38.13080360867914
1739209806.28007;-45.120503652039325
1739209806.2800727;-35.57807855764607
1739209806.2800756;-45.120503652039325
1739209806.2800782;-45.120503652039325
1739209806.280081;-45.120503652039325
1739209806.280084;-35.57807855764607
1739209806.2800865;-35.57807855764607
1739209806.2800894;-38.13080360867914
1739209806.280092;-45.120503652039325
1739209806.2800949;-45.120503652039325
1739209806.2800977;-45.120503652039325
1739209806.2801003;-45.120503652039325
1739209806.2801032;-45.120503652039325
1739209806.2801058;-38.13080360867914
1739209806.2801087;-38.13080360867914
1739209806.2801116;-38.13080360867914
1739209806.2801142;-45.120503652039325
1739209806.280117;-45.120503652039325
1739209806.2801197;-45.120503652039325
1739209806.2801225;-45.120503652039325
1739209806.2801251;-38.13080360867914
1739209806.280128;-31.141103565318893
1739209806.2801309;-38.13080360867914
1739209806.2801335;-45.120503652039325
1739209806.2801363;-45.120503652039325
1739209806.280139;-45.120503652039325
1739209806.2801418;-38.13080360867914
1739209806.2801447;-38.13080360867914
1739209806.2801473;-35.57807855764607
1739209806.2801502;-45.120503652039325
1739209806.2801528;-38.13080360867914
1739209806.2801557;-45.120503652039325
1739209806.2801585;-38.13080360867914
1739209806.2801611;-33.981070128970906
1739209806.280164;-45.120503652039325
1739209806.2801666;-38.13080360867914
1739209806.2801695;-32.816014438256545
1739209806.2801723;-38.13080360867914
1739209806.280175;-45.120503652039325
1739209806.2801778;-38.13080360867914
1739209806.2801805;-38.13080360867914
1739209806.2801833;-45.120503652039325
1739209806.280186;-45.120503652039325
1739209806.2801888;-38.13080360867914
1739209806.2801917;-32.816014438256545
1739209806.2801943;-38.13080360867914
1739209806.2801971;-45.120503652039325
1739209806.2801998;-45.120503652039325
1739209806.2802026;-38.13080360867914
1739209806.2802055;-38.13080360867914
1739209806.280208;-45.120503652039325
