CAN Message; 0x1b8:00009373c129d74e
1739209893.9977722;-45.120503652039325
1739209893.9977825;-24.589719217205094
1739209893.9977925;-22.44878636800916
1739209893.9978027;-45.120503652039325
1739209893.9978127;-45.120503652039325
1739209893.9978228;-38.13080360867914
1739209893.997833;-29.438486411369375
1739209893.997843;-31.14110356531892
1739209893.9978533;-32.816014438256545
1739209893.9978633;-38.13080360867914
1739209893.9978735;-31.141103565318915
1739209893.9978836;-12.65305655480088
1739209893.9978938;-19.69224938244749
1739209893.9979038;-28.58837851428586
1739209893.9979138;-38.13080360867914
1739209893.997924;-45.120503652039325
1739209893.997934;-32.816014438256545
1739209893.9979444;-38.13080360867914
1739209893.9979544;-45.120503652039325
1739209893.9979646;-33.981070128970906
1739209893.9979746;-45.120503652039325
1739209893.997985;-45.120503652039325
1739209893.997995;-38.13080360867914
1739209893.998005;-32.816014438256545
1739209893.9980152;-38.13080360867914
1739209893.9980252;-45.120503652039325
1739209893.9980354;-45.120503652039325
1739209893.9980454;-38.13080360867914
1739209893.9980557;-45.120503652039325
1739209893.9980657;-38.13080360867914
1739209893.998076;-45.120503652039325
1739209893.998086;-45.120503652039325
1739209893.998096;-45.120503652039325
1739209893.9981062;-33.981070128970906
1739209893.9981163;-26.03565346325281
1739209893.9981265;-9.129318001485663
1739209893.9981365;-14.53244878528022
1739209893.9981468;-24.74623867263306
1739209893.9981568;-31.141103565318915
1739209893.998167;-32.81601443825658
1739209893.998177;-20.888044912671223
1739209893.998187;-33.981070128970906
1739209893.9981973;-38.13080360867914
1739209893.9982073;-45.120503652039325
1739209893.9982176;-32.816014438256545
1739209893.9982276;-38.13080360867914
1739209893.9982378;-38.13080360867914
1739209893.9982479;-31.141103565318915
1739209893.998258;-25.62660358559016
1739209893.9982681;-16.73831143296303
1739209893.9982781;-10.160899703222238
1739209893.9982884;-29.438486411369354
1739209893.9982984;-45.120503652039325
1739209893.9983087;-38.13080360867914
1739209893.9983187;-38.13080360867914
1739209893.998329;-38.13080360867914
1739209893.998339;-45.120503652039325
1739209893.9983492;-33.981070128970906
1739209893.9983592;-45.120503652039325
1739209893.9983695;-26.991370085610754
1739209893.9983795;-33.981070128970906
1739209893.9983895;-33.981070128970906
1739209893.9983997;-45.120503652039325
1739209893.9984097;-33.981070128970906
1739209893.99842;-10.876588107936517
1739209893.99843;-23.50682362968953
1739209893.9984403;-45.120503652039325
1739209893.9984503;-28.21854285175415
1739209893.9984605;-28.588378514285886
1739209893.9984705;-20.165060276574795
1739209893.9984806;-31.141103565318893
1739209893.9984908;-45.120503652039325
1739209893.9985008;-33.981070128970956
1739209893.998511;-45.120503652039325
1739209893.998521;-38.13080360867914
1739209893.9985313;-45.120503652039325
1739209893.9985414;-38.13080360867914
1739209893.9985516;-45.120503652039325
1739209893.9985616;-20.888044912671212
1739209893.9985716;-20.954098578656478
1739209893.998582;-27.87774495603143
1739209893.998592;-38.13080360867914
1739209893.9986022;-35.57807855764607
1739209893.9986122;-22.740042620751332
1739209893.9986224;-38.13080360867914
1739209893.9986324;-35.57807855764607
1739209893.9986427;-35.57807855764607
1739209893.9986527;-45.120503652039325
1739209893.9986627;-8.630077311177528
1739209893.998673;-21.021172418726344
1739209893.998683;-45.120503652039325
1739209893.9986932;-30.49652367304973
1739209893.9987032;-45.120503652039325
1739209893.9987135;-45.120503652039325
1739209893.9987235;-38.13080360867914
1739209893.9987338;-45.120503652039325
1739209893.9987438;-33.981070128970906
1739209893.9987538;-27.267205301931607
1739209893.998764;-33.981070128970906
1739209893.998774;-38.13080360867914
1739209893.9987843;-26.991370085610736
1739209893.9987943;-33.981070128970956
1739209893.9988046;-16.127771778863256
1739209893.9988146;-15.329574645656027
1739209893.9988248;-26.991370085610768
1739209893.9988348;-33.981070128970906
1739209893.9988449;-38.13080360867914
1739209893.998855;-45.120503652039325
1739209893.9988651;-45.120503652039325
1739209893.9988754;-31.141103565318915
1739209893.9988854;-45.120503652039325
1739209893.9988956;-38.13080360867914
1739209893.9989057;-31.141103565318915
1739209893.998916;-38.13080360867914
1739209893.998926;-45.120503652039325
1739209893.9989362;-45.120503652039325
1739209893.9989462;-45.120503652039325
1739209893.9989562;-19.692249382447496
1739209893.9989665;-35.57807855764607
1739209893.9989765;-45.120503652039325
1739209893.9989867;-28.992665084841942
1739209893.9989967;-38.13080360867914
1739209893.999007;-23.506823629689542
1739209893.999017;-38.13080360867914
1739209893.9990273;-35.57807855764607
1739209893.9990373;-38.13080360867914
1739209893.9990473;-45.120503652039325
1739209893.9990575;-38.13080360867914
1739209893.9990675;-45.120503652039325
1739209893.9990778;-31.141103565318915
1739209893.9990878;-45.120503652039325
1739209893.999098;-45.120503652039325
1739209893.999108;-33.981070128970906
1739209893.9991183;-32.816014438256545
1739209893.9991283;-38.13080360867914
1739209893.9991384;-33.981070128970906
1739209893.9991486;-38.13080360867914
1739209893.9991586;-38.13080360867914
1739209893.9991689;-45.120503652039325
1739209893.999179;-45.120503652039325
1739209893.9991891;-45.120503652039325
1739209893.9991992;-45.120503652039325
1739209893.9992094;-38.13080360867914
1739209893.9992194;-38.13080360867914
1739209893.9992294;-45.120503652039325
1739209893.9992397;-30.49652367304976
1739209893.9992497;-38.13080360867914
1739209893.99926;-38.13080360867914
1739209893.99927;-45.120503652039325
1739209893.9992802;-38.13080360867914
1739209893.9992902;-45.120503652039325
1739209893.9993005;-45.120503652039325
1739209893.9993105;-38.13080360867914
1739209893.9993205;-31.141103565318915
1739209893.9993308;-38.13080360867914
1739209893.9993408;-45.120503652039325
1739209893.999351;-35.57807855764607
1739209893.999361;-35.57807855764607
1739209893.9993713;-45.120503652039325
1739209893.9993813;-38.13080360867914
1739209893.9993916;-32.816014438256545
1739209893.9994016;-28.992665084841942
1739209893.9994116;-38.13080360867914
1739209893.9994218;-38.13080360867914
1739209893.9994318;-35.57807855764607
1739209893.999442;-33.981070128970906
1739209893.999452;-38.13080360867914
1739209893.9994624;-45.120503652039325
1739209893.9994724;-45.120503652039325
1739209893.9994826;-30.49652367304973
1739209893.9994926;-38.13080360867914
1739209893.9995027;-45.120503652039325
1739209893.999513;-38.13080360867914
1739209893.999523;-38.13080360867914
1739209893.9995332;-45.120503652039325
1739209893.9995432;-45.120503652039325
1739209893.9995534;-38.13080360867914
1739209893.9995635;-28.58837851428586
1739209893.9995737;-38.13080360867914
1739209893.9995837;-38.13080360867914
1739209893.999594;-38.13080360867914
1739209893.999604;-35.57807855764607
1739209893.999614;-45.120503652039325
1739209893.9996243;-45.120503652039325
1739209893.9996343;-38.13080360867914
1739209893.9996445;-38.13080360867914
1739209893.9996545;-45.120503652039325
1739209893.9996648;-45.120503652039325
1739209893.9996748;-35.57807855764607
1739209893.999685;-33.981070128970906
1739209893.999695;-45.120503652039325
1739209893.999705;-38.13080360867914
1739209893.9997153;-35.57807855764607
1739209893.9997253;-38.13080360867914
1739209893.9997356;-45.120503652039325
1739209893.9997456;-38.13080360867914
1739209893.9997559;-35.57807855764607
1739209893.9997659;-38.13080360867914
1739209893.9997761;-45.120503652039325
1739209893.9997861;-45.120503652039325
1739209893.9997962;-38.13080360867914
1739209893.9998064;-31.141103565318915
1739209893.9998164;-35.57807855764607
1739209893.9998267;-45.120503652039325
1739209893.9998367;-35.57807855764607
1739209893.999847;-31.141103565318915
1739209893.999857;-38.13080360867914
1739209893.9998672;-45.120503652039325
1739209893.9998772;-38.13080360867914
1739209893.9998872;-32.816014438256545
1739209893.9998975;-45.120503652039325
1739209893.9999075;-45.120503652039325
1739209893.9999177;-33.981070128970906
1739209893.9999278;-38.13080360867914
1739209893.999938;-38.13080360867914
1739209893.999948;-38.13080360867914
1739209893.9999583;-32.816014438256545
1739209893.9999683;-33.981070128970906
1739209893.9999783;-45.120503652039325
1739209893.9999886;-45.120503652039325
1739209893.9999986;-38.13080360867914
1739209894.0000088;-32.816014438256545
1739209894.0000188;-45.120503652039325
1739209894.000029;-35.57807855764607
1739209894.000039;-38.13080360867914
1739209894.0000494;-45.120503652039325
1739209894.0000594;-32.816014438256545
1739209894.0000694;-45.120503652039325
1739209894.0000796;-38.13080360867914
1739209894.0000896;-38.13080360867914
1739209894.0001;-38.13080360867914
1739209894.00011;-38.13080360867914
1739209894.0001202;-35.57807855764607
1739209894.0001302;-38.13080360867914
1739209894.0001404;-45.120503652039325
1739209894.0001504;-45.120503652039325
1739209894.0001607;-35.57807855764607
1739209894.0001707;-35.57807855764607
1739209894.0001807;-38.13080360867914
1739209894.000191;-45.120503652039325
1739209894.000201;-45.120503652039325
1739209894.0002112;-45.120503652039325
1739209894.0002213;-31.141103565318893
1739209894.0002315;-33.981070128970906
1739209894.0002415;-45.120503652039325
1739209894.0002518;-38.13080360867914
1739209894.0002618;-35.57807855764607
1739209894.0002718;-35.57807855764607
1739209894.000282;-38.13080360867914
1739209894.000292;-33.981070128970906
1739209894.0003023;-45.120503652039325
1739209894.0003123;-45.120503652039325
1739209894.0003226;-38.13080360867914
1739209894.0003326;-38.13080360867914
1739209894.0003428;-45.120503652039325
1739209894.0003529;-45.120503652039325
1739209894.0003629;-35.57807855764607
1739209894.0003731;-38.13080360867914
1739209894.0003831;-45.120503652039325
1739209894.0003934;-38.13080360867914
1739209894.0004034;-45.120503652039325
1739209894.0004137;-45.120503652039325
1739209894.0004237;-35.57807855764607
1739209894.000434;-38.13080360867914
1739209894.000444;-35.57807855764607
1739209894.000454;-33.981070128970906
1739209894.0004642;-31.141103565318893
1739209894.0004742;-38.13080360867914
1739209894.0004845;-35.57807855764607
1739209894.0004945;-33.981070128970906
1739209894.0005047;-45.120503652039325
1739209894.0005147;-38.13080360867914
1739209894.000525;-45.120503652039325
1739209894.000535;-45.120503652039325
1739209894.000545;-45.120503652039325
1739209894.0005553;-45.120503652039325
1739209894.0005653;-38.13080360867914
1739209894.0005755;-45.120503652039325
1739209894.0005856;-45.120503652039325
1739209894.0005958;-38.13080360867914
1739209894.0006058;-38.13080360867914
1739209894.000616;-38.13080360867914
1739209894.000626;-31.141103565318893
1739209894.000636;-32.816014438256545
1739209894.0006464;-45.120503652039325
1739209894.0006564;-38.13080360867914
1739209894.0006666;-38.13080360867914
1739209894.0006766;-45.120503652039325
1739209894.000687;-38.13080360867914
1739209894.000697;-38.13080360867914
1739209894.0007071;-31.141103565318893
1739209894.0007172;-31.141103565318915
1739209894.0007272;-45.120503652039325
1739209894.0007374;-38.13080360867914
1739209894.0007474;-45.120503652039325
1739209894.0007577;-38.13080360867914
1739209894.0007677;-38.13080360867914
1739209894.000778;-38.13080360867914
1739209894.000788;-45.120503652039325
1739209894.0007982;-38.13080360867914
1739209894.0008082;-33.981070128970906
1739209894.0008185;-38.13080360867914
1739209894.0008285;-45.120503652039325
1739209894.0008385;-45.120503652039325
1739209894.0008488;-38.13080360867914
1739209894.0008588;-45.120503652039325
1739209894.000869;-38.13080360867914
1739209894.000879;-38.13080360867914
1739209894.0008893;-45.120503652039325
1739209894.0008993;-38.13080360867914
1739209894.0009096;-38.13080360867914
1739209894.0009196;-45.120503652039325
1739209894.0009296;-45.120503652039325
1739209894.0009398;-45.120503652039325
1739209894.0009499;-38.13080360867914
1739209894.00096;-38.13080360867914
1739209894.0009701;-35.57807855764607
1739209894.0009804;-38.13080360867914
1739209894.0009904;-38.13080360867914
1739209894.0010006;-32.816014438256545
1739209894.0010107;-38.13080360867914
1739209894.0010207;-33.981070128970906
1739209894.001031;-45.120503652039325
1739209894.001041;-45.120503652039325
1739209894.0010512;-38.13080360867914
1739209894.0010612;-45.120503652039325
1739209894.0010715;-45.120503652039325
1739209894.0010815;-45.120503652039325
1739209894.0010917;-38.13080360867914
1739209894.0011017;-38.13080360867914
1739209894.0011117;-38.13080360867914
1739209894.001122;-38.13080360867914
1739209894.001132;-33.981070128970906
1739209894.0011423;-45.120503652039325
1739209894.0011523;-38.13080360867914
1739209894.0011625;-33.981070128970906
1739209894.0011725;-38.13080360867914
1739209894.0011828;-45.120503652039325
1739209894.0011928;-45.120503652039325
1739209894.0012028;-38.13080360867914
1739209894.001213;-32.816014438256545
1739209894.001223;-38.13080360867914
1739209894.0012333;-45.120503652039325
1739209894.0012434;-45.120503652039325
1739209894.0012536;-35.57807855764607
1739209894.0012636;-45.120503652039325
1739209894.0012739;-45.120503652039325
1739209894.001284;-45.120503652039325
1739209894.001294;-35.57807855764607
1739209894.0013041;-38.13080360867914
1739209894.0013142;-45.120503652039325
1739209894.0013244;-45.120503652039325
1739209894.0013344;-45.120503652039325
1739209894.0013447;-38.13080360867914
1739209894.0013547;-45.120503652039325
1739209894.001365;-38.13080360867914
1739209894.001375;-35.57807855764607
1739209894.0013852;-38.13080360867914
1739209894.0013952;-45.120503652039325
1739209894.0014052;-45.120503652039325
1739209894.0014155;-35.57807855764607
1739209894.0014255;-38.13080360867914
1739209894.0014358;-38.13080360867914
1739209894.0014458;-33.981070128970906
1739209894.001456;-38.13080360867914
1739209894.001466;-38.13080360867914
1739209894.0014763;-38.13080360867914
1739209894.0014863;-35.57807855764607
1739209894.0014963;-45.120503652039325
1739209894.0015066;-38.13080360867914
1739209894.0015166;-33.981070128970906
1739209894.0015268;-31.141103565318893
1739209894.0015368;-38.13080360867914
1739209894.001547;-45.120503652039325
1739209894.001557;-38.13080360867914
1739209894.0015674;-33.981070128970906
1739209894.0015774;-38.13080360867914
1739209894.0015874;-38.13080360867914
1739209894.0015976;-45.120503652039325
1739209894.0016077;-45.120503652039325
1739209894.001618;-38.13080360867914
1739209894.001628;-38.13080360867914
1739209894.0016382;-35.57807855764607
1739209894.0016482;-38.13080360867914
1739209894.0016584;-45.120503652039325
1739209894.0016685;-38.13080360867914
1739209894.0016692;-38.13080360867914
1739209894.0016701;-35.57807855764607
1739209894.0016708;-38.13080360867914
1739209894.0016716;-38.13080360867914
1739209894.0016725;-33.981070128970906
1739209894.0016732;-33.981070128970906
1739209894.0016742;-45.120503652039325
1739209894.001675;-45.120503652039325
1739209894.0016756;-35.57807855764607
1739209894.0016766;-45.120503652039325
1739209894.0016773;-38.13080360867914
1739209894.001678;-38.13080360867914
1739209894.001679;-38.13080360867914
1739209894.0016797;-45.120503652039325
1739209894.0016804;-45.120503652039325
1739209894.0016813;-38.13080360867914
1739209894.001682;-38.13080360867914
1739209894.0016828;-33.981070128970906
1739209894.0016837;-38.13080360867914
1739209894.0016844;-38.13080360867914
1739209894.0016854;-38.13080360867914
1739209894.001686;-35.57807855764607
1739209894.0016868;-38.13080360867914
1739209894.0016878;-38.13080360867914
1739209894.0016885;-35.57807855764607
1739209894.0016892;-33.981070128970906
1739209894.0016901;-45.120503652039325
1739209894.0016909;-45.120503652039325
1739209894.0016916;-38.13080360867914
1739209894.0016925;-45.120503652039325
1739209894.0016932;-38.13080360867914
1739209894.0016942;-38.13080360867914
1739209894.001695;-45.120503652039325
1739209894.0016956;-33.981070128970906
1739209894.0016966;-45.120503652039325
1739209894.0016973;-45.120503652039325
1739209894.001698;-35.57807855764607
1739209894.001699;-38.13080360867914
1739209894.0016997;-33.981070128970906
1739209894.0017004;-45.120503652039325
1739209894.0017014;-45.120503652039325
1739209894.001702;-38.13080360867914
1739209894.0017028;-30.49652367304973
1739209894.0017037;-38.13080360867914
1739209894.0017045;-35.57807855764607
1739209894.0017054;-38.13080360867914
1739209894.0017061;-38.13080360867914
1739209894.0017068;-38.13080360867914
1739209894.0017078;-45.120503652039325
1739209894.0017085;-38.13080360867914
1739209894.0017092;-45.120503652039325
1739209894.0017102;-45.120503652039325
1739209894.001711;-38.13080360867914
1739209894.0017116;-38.13080360867914
1739209894.0017126;-45.120503652039325
1739209894.0017133;-45.120503652039325
1739209894.001714;-45.120503652039325
1739209894.001715;-45.120503652039325
1739209894.0017157;-27.8777449560314
1739209894.0017166;-35.57807855764607
1739209894.0017173;-45.120503652039325
1739209894.001718;-45.120503652039325
1739209894.001719;-38.13080360867914
1739209894.0017197;-38.13080360867914
1739209894.0017204;-33.981070128970906
1739209894.0017214;-32.816014438256545
1739209894.001722;-38.13080360867914
1739209894.0017228;-45.120503652039325
1739209894.0017238;-35.57807855764607
1739209894.0017245;-45.120503652039325
1739209894.0017254;-45.120503652039325
1739209894.0017262;-38.13080360867914
1739209894.0017269;-35.57807855764607
1739209894.0017278;-45.120503652039325
1739209894.0017285;-26.991370085610736
1739209894.0017292;-31.141103565318893
1739209894.0017302;-38.13080360867914
1739209894.001731;-35.57807855764607
1739209894.0017316;-35.57807855764607
1739209894.0017326;-38.13080360867914
1739209894.0017333;-45.120503652039325
1739209894.001734;-32.816014438256545
1739209894.001735;-38.13080360867914
1739209894.0017357;-45.120503652039325
1739209894.0017366;-32.816014438256545
1739209894.0017374;-45.120503652039325
1739209894.001738;-35.57807855764607
1739209894.001739;-45.120503652039325
1739209894.0017397;-38.13080360867914
1739209894.0017405;-38.13080360867914
1739209894.0017414;-31.141103565318893
1739209894.0017421;-29.438486411369333
1739209894.0017428;-35.57807855764607
1739209894.0017438;-38.13080360867914
1739209894.0017445;-32.816014438256545
1739209894.0017452;-35.57807855764607
1739209894.0017462;-45.120503652039325
1739209894.001747;-45.120503652039325
1739209894.0017478;-45.120503652039325
1739209894.0017486;-45.120503652039325
1739209894.0017493;-45.120503652039325
1739209894.0017502;-45.120503652039325
1739209894.001751;-45.120503652039325
1739209894.0017517;-45.120503652039325
1739209894.0017526;-45.120503652039325
1739209894.0017533;-38.13080360867914
1739209894.001754;-45.120503652039325
1739209894.001755;-38.13080360867914
1739209894.0017557;-38.13080360867914
1739209894.0017567;-38.13080360867914
1739209894.0017574;-45.120503652039325
1739209894.001758;-45.120503652039325
1739209894.001759;-45.120503652039325
1739209894.0017598;-45.120503652039325
1739209894.0017605;-32.816014438256545
1739209894.0017614;-31.141103565318915
1739209894.0017622;-45.120503652039325
1739209894.0017629;-38.13080360867914
1739209894.0017638;-32.816014438256545
1739209894.0017645;-33.981070128970906
1739209894.0017653;-45.120503652039325
1739209894.0017662;-38.13080360867914
1739209894.001767;-38.13080360867914
1739209894.0017679;-35.57807855764607
1739209894.0017686;-45.120503652039325
1739209894.0017693;-38.13080360867914
1739209894.0017703;-38.13080360867914
1739209894.001771;-45.120503652039325
1739209894.0017717;-38.13080360867914
1739209894.0017726;-38.13080360867914
1739209894.0017734;-32.816014438256545
1739209894.001774;-25.826314394896357
1739209894.001775;-45.120503652039325
1739209894.0017757;-45.120503652039325
1739209894.0017767;-38.13080360867914
1739209894.0017774;-35.57807855764607
1739209894.0017781;-38.13080360867914
1739209894.001779;-45.120503652039325
1739209894.0017798;-45.120503652039325
1739209894.0017805;-35.57807855764607
1739209894.0017815;-45.120503652039325
1739209894.0017822;-38.13080360867914
1739209894.001783;-38.13080360867914
1739209894.0017838;-45.120503652039325
1739209894.0017846;-35.57807855764607
1739209894.0017853;-38.13080360867914
1739209894.0017862;-38.13080360867914
1739209894.001787;-33.981070128970906
1739209894.001788;-45.120503652039325
1739209894.0017886;-45.120503652039325
1739209894.0017893;-45.120503652039325
1739209894.0017903;-38.13080360867914
1739209894.001791;-45.120503652039325
1739209894.0017917;-38.13080360867914
1739209894.0017927;-32.816014438256545
1739209894.0017934;-38.13080360867914
1739209894.001794;-45.120503652039325
1739209894.001795;-38.13080360867914
1739209894.0017958;-38.13080360867914
1739209894.0017967;-31.141103565318915
1739209894.0017974;-45.120503652039325
1739209894.0017982;-45.120503652039325
1739209894.001799;-38.13080360867914
1739209894.0017998;-45.120503652039325
1739209894.0018005;-45.120503652039325
1739209894.0018015;-38.13080360867914
1739209894.0018022;-33.981070128970906
1739209894.001803;-38.13080360867914
1739209894.0018039;-38.13080360867914
1739209894.0018046;-33.981070128970906
1739209894.0018053;-38.13080360867914
1739209894.0018063;-31.141103565318915
1739209894.001807;-38.13080360867914
1739209894.001808;-38.13080360867914
1739209894.0018086;-38.13080360867914
1739209894.0018094;-33.981070128970906
1739209894.0018103;-38.13080360867914
1739209894.001811;-45.120503652039325
1739209894.0018117;-35.57807855764607
1739209894.0018127;-38.13080360867914
1739209894.0018134;-45.120503652039325
1739209894.0018141;-45.120503652039325
1739209894.001815;-35.57807855764607
1739209894.0018158;-35.57807855764607
1739209894.0018165;-45.120503652039325
1739209894.0018175;-38.13080360867914
1739209894.0018182;-32.816014438256545
1739209894.0018191;-28.992665084841942
1739209894.0018198;-38.13080360867914
1739209894.0018206;-38.13080360867914
1739209894.0018215;-38.13080360867914
1739209894.0018222;-33.981070128970906
1739209894.001823;-38.13080360867914
1739209894.001824;-45.120503652039325
1739209894.0018246;-45.120503652039325
1739209894.0018253;-45.120503652039325
1739209894.0018263;-38.13080360867914
1739209894.001827;-45.120503652039325
1739209894.001828;-38.13080360867914
1739209894.0018287;-38.13080360867914
1739209894.0018294;-45.120503652039325
1739209894.0018303;-38.13080360867914
1739209894.001831;-38.13080360867914
1739209894.0018318;-38.13080360867914
1739209894.0018327;-38.13080360867914
1739209894.0018334;-38.13080360867914
1739209894.0018342;-38.13080360867914
1739209894.001835;-35.57807855764607
1739209894.0018358;-38.13080360867914
1739209894.0018365;-45.120503652039325
1739209894.0018375;-35.57807855764607
1739209894.0018382;-45.120503652039325
1739209894.0018392;-32.816014438256545
1739209894.0018399;-45.120503652039325
1739209894.0018406;-33.981070128970906
1739209894.0018415;-38.13080360867914
1739209894.0018423;-38.13080360867914
1739209894.001843;-38.13080360867914
1739209894.001844;-35.57807855764607
1739209894.0018446;-38.13080360867914
1739209894.0018454;-45.120503652039325
1739209894.0018463;-38.13080360867914
1739209894.001847;-32.816014438256545
1739209894.0018477;-33.981070128970906
1739209894.0018487;-45.120503652039325
1739209894.0018494;-45.120503652039325
1739209894.0018504;-32.816014438256545
1739209894.001851;-33.981070128970906
1739209894.0018518;-38.13080360867914
1739209894.0018528;-38.13080360867914
1739209894.0018535;-45.120503652039325
1739209894.0018542;-33.981070128970906
1739209894.0018551;-45.120503652039325
1739209894.0018559;-45.120503652039325
1739209894.0018566;-32.816014438256545
1739209894.0018575;-38.13080360867914
1739209894.0018582;-38.13080360867914
1739209894.0018592;-45.120503652039325
1739209894.00186;-32.816014438256545
1739209894.0018606;-31.141103565318915
1739209894.0018616;-45.120503652039325
1739209894.0018623;-45.120503652039325
1739209894.001863;-32.816014438256545
1739209894.001864;-35.57807855764607
1739209894.0018647;-38.13080360867914
1739209894.0018654;-45.120503652039325
1739209894.0018663;-45.120503652039325
1739209894.001867;-45.120503652039325
1739209894.0018678;-38.13080360867914
1739209894.0018687;-38.13080360867914
1739209894.0018694;-38.13080360867914
1739209894.0018704;-45.120503652039325
1739209894.001871;-32.816014438256545
1739209894.0018718;-35.57807855764607
1739209894.0018728;-38.13080360867914
1739209894.0018735;-38.13080360867914
1739209894.0018742;-45.120503652039325
1739209894.0018752;-38.13080360867914
1739209894.0018759;-38.13080360867914
1739209894.0018766;-45.120503652039325
1739209894.0018775;-45.120503652039325
1739209894.0018783;-45.120503652039325
1739209894.0018792;-45.120503652039325
1739209894.00188;-45.120503652039325
1739209894.0018806;-38.13080360867914
1739209894.0018816;-45.120503652039325
1739209894.0018823;-38.13080360867914
1739209894.001883;-38.13080360867914
1739209894.001884;-29.438486411369333
1739209894.0018847;-29.438486411369333
1739209894.0018854;-38.13080360867914
1739209894.0018864;-45.120503652039325
1739209894.001887;-45.120503652039325
1739209894.0018878;-45.120503652039325
1739209894.0018888;-45.120503652039325
1739209894.0018895;-38.13080360867914
1739209894.0018904;-45.120503652039325
1739209894.0018911;-38.13080360867914
1739209894.0018919;-45.120503652039325
1739209894.0018928;-45.120503652039325
1739209894.0018935;-45.120503652039325
1739209894.0018942;-45.120503652039325
1739209894.0018952;-35.57807855764607
1739209894.001896;-45.120503652039325
1739209894.0018966;-30.49652367304973
1739209894.0018976;-26.487275050834715
1739209894.0018983;-45.120503652039325
1739209894.0018992;-45.120503652039325
1739209894.0019;-35.57807855764607
1739209894.0019007;-35.57807855764607
1739209894.0019016;-32.816014438256545
1739209894.0019023;-45.120503652039325
1739209894.001903;-45.120503652039325
1739209894.001904;-45.120503652039325
1739209894.0019047;-45.120503652039325
1739209894.0019054;-45.120503652039325
1739209894.0019064;-45.120503652039325
1739209894.001907;-45.120503652039325
1739209894.0019078;-45.120503652039325
1739209894.0019088;-45.120503652039325
1739209894.0019095;-38.13080360867914
1739209894.0019104;-45.120503652039325
1739209894.0019112;-45.120503652039325
1739209894.0019119;-45.120503652039325
1739209894.0019128;-38.13080360867914
1739209894.0019135;-38.13080360867914
1739209894.0019143;-38.13080360867914
1739209894.0019152;-38.13080360867914
1739209894.001916;-32.816014438256545
1739209894.0019166;-28.58837851428586
1739209894.0019176;-45.120503652039325
1739209894.0019183;-45.120503652039325
1739209894.001919;-45.120503652039325
1739209894.00192;-38.13080360867914
1739209894.0019207;-45.120503652039325
1739209894.0019217;-38.13080360867914
1739209894.0019224;-45.120503652039325
1739209894.001923;-32.81601443825658
1739209894.001924;-38.13080360867914
1739209894.0019248;-38.13080360867914
1739209894.0019255;-45.120503652039325
1739209894.0019264;-45.120503652039325
1739209894.0019271;-38.13080360867914
1739209894.0019279;-45.120503652039325
1739209894.0019288;-45.120503652039325
1739209894.0019295;-31.141103565318915
1739209894.0019305;-45.120503652039325
1739209894.0019312;-45.120503652039325
1739209894.001932;-38.13080360867914
1739209894.0019329;-38.13080360867914
1739209894.0019336;-35.57807855764607
1739209894.0019343;-38.13080360867914
1739209894.0019352;-45.120503652039325
1739209894.001936;-32.816014438256545
1739209894.0019367;-33.981070128970906
1739209894.0019376;-33.981070128970906
1739209894.0019383;-45.120503652039325
1739209894.001939;-38.13080360867914
1739209894.00194;-38.13080360867914
1739209894.0019407;-38.13080360867914
1739209894.0019417;-38.13080360867914
1739209894.0019424;-45.120503652039325
1739209894.001943;-38.13080360867914
1739209894.001944;-38.13080360867914
1739209894.0019448;-45.120503652039325
1739209894.0019455;-38.13080360867914
1739209894.0019464;-38.13080360867914
1739209894.0019472;-45.120503652039325
1739209894.0019479;-45.120503652039325
1739209894.0019488;-45.120503652039325
1739209894.0019495;-38.13080360867914
1739209894.0019503;-45.120503652039325
1739209894.0019512;-38.13080360867914
1739209894.001952;-38.13080360867914
1739209894.001953;-32.816014438256545
1739209894.0019536;-33.981070128970906
1739209894.0019543;-45.120503652039325
1739209894.0019553;-35.57807855764607
1739209894.001956;-38.13080360867914
1739209894.0019567;-38.13080360867914
1739209894.0019577;-38.13080360867914
1739209894.0019584;-38.13080360867914
1739209894.001959;-45.120503652039325
1739209894.00196;-33.981070128970906
1739209894.0019608;-45.120503652039325
1739209894.0019617;-45.120503652039325
1739209894.0019624;-38.13080360867914
1739209894.0019631;-35.57807855764607
1739209894.001964;-45.120503652039325
1739209894.0019648;-45.120503652039325
1739209894.0019655;-31.141103565318893
1739209894.0019665;-38.13080360867914
1739209894.0019672;-38.13080360867914
1739209894.001968;-33.981070128970906
1739209894.0019689;-38.13080360867914
1739209894.0019696;-38.13080360867914
1739209894.0019703;-45.120503652039325
1739209894.0019712;-38.13080360867914
1739209894.001972;-38.13080360867914
1739209894.001973;-38.13080360867914
1739209894.0019736;-45.120503652039325
1739209894.0019743;-45.120503652039325
1739209894.0019753;-38.13080360867914
1739209894.001976;-38.13080360867914
1739209894.0019767;-38.13080360867914
1739209894.0019777;-45.120503652039325
1739209894.0019784;-38.13080360867914
1739209894.001979;-45.120503652039325
1739209894.00198;-45.120503652039325
1739209894.0019808;-45.120503652039325
1739209894.0019817;-35.57807855764607
1739209894.0019825;-38.13080360867914
1739209894.0019832;-45.120503652039325
1739209894.0019841;-38.13080360867914
1739209894.0019848;-45.120503652039325
1739209894.0019855;-45.120503652039325
1739209894.0019865;-45.120503652039325
1739209894.0019872;-45.120503652039325
1739209894.001988;-45.120503652039325
1739209894.001989;-38.13080360867914
