CAN Message; 0x1a7:00009bd8d03d7afc
1739209612.3355439;-45.120503652039325
1739209612.3355508;-45.120503652039325
1739209612.3355577;-35.57807855764607
1739209612.3355644;-45.120503652039325
1739209612.3355713;-45.120503652039325
1739209612.3355782;-31.141103565318915
1739209612.335585;-38.13080360867914
1739209612.335592;-45.120503652039325
1739209612.335599;-45.120503652039325
1739209612.3356056;-45.120503652039325
1739209612.3356125;-38.13080360867914
1739209612.3356194;-45.120503652039325
1739209612.3356264;-38.13080360867914
1739209612.3356333;-45.120503652039325
1739209612.3356402;-45.120503652039325
1739209612.3356469;-35.57807855764607
1739209612.3356538;-45.120503652039325
1739209612.3356607;-45.120503652039325
1739209612.3356676;-45.120503652039325
1739209612.3356745;-38.13080360867914
1739209612.3356812;-45.120503652039325
1739209612.335688;-32.816014438256545
1739209612.335695;-30.49652367304973
1739209612.335702;-38.13080360867914
1739209612.3357089;-35.57807855764607
1739209612.3357158;-38.13080360867914
1739209612.3357224;-38.13080360867914
1739209612.3357294;-38.13080360867914
1739209612.3357363;-35.57807855764607
1739209612.3357432;-45.120503652039325
1739209612.33575;-38.13080360867914
1739209612.335757;-38.13080360867914
1739209612.3357637;-45.120503652039325
1739209612.3357706;-45.120503652039325
1739209612.3357775;-38.13080360867914
1739209612.3357844;-33.981070128970906
1739209612.3357913;-45.120503652039325
1739209612.335798;-33.981070128970906
1739209612.335805;-30.49652367304973
1739209612.3358119;-45.120503652039325
1739209612.3358188;-45.120503652039325
1739209612.3358257;-45.120503652039325
1739209612.3358326;-45.120503652039325
1739209612.3358393;-38.13080360867914
1739209612.3358462;-45.120503652039325
1739209612.335853;-45.120503652039325
1739209612.33586;-45.120503652039325
1739209612.335867;-38.13080360867914
1739209612.3358738;-45.120503652039325
1739209612.3358805;-45.120503652039325
1739209612.3358874;-38.13080360867914
1739209612.3358943;-45.120503652039325
1739209612.3359013;-38.13080360867914
1739209612.3359082;-38.13080360867914
1739209612.3359149;-45.120503652039325
1739209612.3359218;-45.120503652039325
1739209612.3359287;-45.120503652039325
1739209612.3359356;-38.13080360867914
1739209612.3359425;-45.120503652039325
1739209612.3359494;-45.120503652039325
1739209612.335956;-45.120503652039325
1739209612.335963;-38.13080360867914
1739209612.33597;-38.13080360867914
1739209612.3359768;-45.120503652039325
1739209612.3359838;-38.13080360867914
1739209612.3359907;-38.13080360867914
1739209612.3359973;-45.120503652039325
1739209612.3360043;-38.13080360867914
1739209612.3360112;-38.13080360867914
1739209612.336018;-45.120503652039325
1739209612.336025;-45.120503652039325
1739209612.3360317;-38.13080360867914
1739209612.3360386;-38.13080360867914
1739209612.3360455;-45.120503652039325
1739209612.3360524;-38.13080360867914
1739209612.3360593;-38.13080360867914
1739209612.3360662;-45.120503652039325
1739209612.336073;-45.120503652039325
1739209612.3360798;-31.141103565318893
1739209612.3360868;-35.57807855764607
1739209612.3360937;-45.120503652039325
1739209612.3361006;-38.13080360867914
1739209612.3361075;-38.13080360867914
1739209612.3361142;-45.120503652039325
1739209612.336121;-45.120503652039325
1739209612.336128;-38.13080360867914
1739209612.336135;-45.120503652039325
1739209612.3361418;-33.981070128970906
1739209612.3361485;-45.120503652039325
1739209612.3361554;-38.13080360867914
1739209612.3361623;-32.816014438256545
1739209612.3361692;-38.13080360867914
1739209612.3361762;-38.13080360867914
1739209612.336183;-38.13080360867914
1739209612.3361897;-35.57807855764607
1739209612.3361967;-38.13080360867914
1739209612.3362036;-45.120503652039325
1739209612.3362105;-38.13080360867914
1739209612.3362174;-38.13080360867914
1739209612.3362243;-38.13080360867914
1739209612.336231;-45.120503652039325
1739209612.336238;-45.120503652039325
1739209612.3362448;-45.120503652039325
1739209612.3362517;-45.120503652039325
1739209612.3362586;-45.120503652039325
1739209612.3362653;-38.13080360867914
1739209612.3362722;-38.13080360867914
1739209612.3362792;-38.13080360867914
1739209612.336286;-38.13080360867914
1739209612.336293;-45.120503652039325
1739209612.3363;-38.13080360867914
1739209612.3363066;-33.981070128970906
1739209612.3363135;-45.120503652039325
1739209612.3363204;-45.120503652039325
1739209612.3363273;-38.13080360867914
1739209612.3363342;-33.981070128970906
1739209612.3363411;-45.120503652039325
1739209612.3363478;-45.120503652039325
1739209612.3363547;-45.120503652039325
1739209612.3363616;-38.13080360867914
1739209612.3363686;-45.120503652039325
1739209612.3363755;-45.120503652039325
1739209612.3363822;-45.120503652039325
1739209612.336389;-38.13080360867914
1739209612.336396;-35.57807855764607
1739209612.336403;-38.13080360867914
1739209612.3364098;-45.120503652039325
1739209612.3364167;-38.13080360867914
1739209612.3364234;-32.816014438256545
1739209612.3364303;-45.120503652039325
1739209612.3364372;-45.120503652039325
1739209612.3364441;-38.13080360867914
1739209612.336451;-32.816014438256545
1739209612.336458;-38.13080360867914
1739209612.3364646;-38.13080360867914
1739209612.3364716;-33.981070128970906
1739209612.3364785;-45.120503652039325
1739209612.3364854;-45.120503652039325
1739209612.3364923;-45.120503652039325
1739209612.336499;-45.120503652039325
1739209612.336506;-38.13080360867914
1739209612.3365128;-45.120503652039325
1739209612.3365197;-45.120503652039325
1739209612.3365266;-31.141103565318915
1739209612.3365335;-38.13080360867914
1739209612.3365402;-38.13080360867914
1739209612.3365471;-45.120503652039325
1739209612.336554;-45.120503652039325
1739209612.336561;-38.13080360867914
1739209612.3365679;-38.13080360867914
1739209612.3365746;-35.57807855764607
1739209612.3365815;-29.438486411369347
1739209612.3365884;-45.120503652039325
1739209612.3365953;-33.981070128970906
1739209612.3366022;-35.57807855764607
1739209612.3366091;-31.141103565318915
1739209612.3366158;-45.120503652039325
1739209612.3366227;-35.57807855764607
1739209612.3366296;-32.816014438256545
1739209612.3366365;-33.981070128970906
1739209612.3366435;-45.120503652039325
1739209612.3366504;-45.120503652039325
1739209612.336657;-35.57807855764607
1739209612.336664;-38.13080360867914
1739209612.3366709;-45.120503652039325
1739209612.3366778;-45.120503652039325
1739209612.3366847;-35.57807855764607
1739209612.3366914;-33.981070128970906
1739209612.3366983;-45.120503652039325
1739209612.3367052;-38.13080360867914
1739209612.3367121;-35.57807855764607
1739209612.336719;-38.13080360867914
1739209612.336726;-45.120503652039325
1739209612.3367326;-38.13080360867914
1739209612.3367395;-38.13080360867914
1739209612.3367465;-38.13080360867914
1739209612.3367534;-45.120503652039325
1739209612.3367603;-45.120503652039325
1739209612.3367672;-45.120503652039325
1739209612.3367739;-45.120503652039325
1739209612.3367808;-38.13080360867914
1739209612.3367877;-38.13080360867914
1739209612.3367946;-45.120503652039325
1739209612.3368015;-28.992665084841942
1739209612.3368082;-33.981070128970906
1739209612.336815;-45.120503652039325
1739209612.336822;-38.13080360867914
1739209612.336829;-33.981070128970906
1739209612.3368359;-45.120503652039325
1739209612.3368428;-38.13080360867914
1739209612.3368495;-38.13080360867914
1739209612.3368564;-45.120503652039325
1739209612.3368633;-38.13080360867914
1739209612.3368702;-38.13080360867914
1739209612.336877;-45.120503652039325
1739209612.336884;-45.120503652039325
1739209612.3368907;-45.120503652039325
1739209612.3368976;-45.120503652039325
1739209612.3369045;-45.120503652039325
1739209612.3369114;-28.992665084841942
1739209612.3369184;-31.141103565318915
1739209612.336925;-45.120503652039325
1739209612.336932;-38.13080360867914
1739209612.3369389;-38.13080360867914
1739209612.3369458;-45.120503652039325
1739209612.3369527;-38.13080360867914
1739209612.3369596;-38.13080360867914
1739209612.3369663;-45.120503652039325
1739209612.3369732;-45.120503652039325
1739209612.33698;-45.120503652039325
1739209612.336987;-38.13080360867914
1739209612.336994;-38.13080360867914
1739209612.3370008;-38.13080360867914
1739209612.3370075;-38.13080360867914
1739209612.3370144;-45.120503652039325
1739209612.3370214;-38.13080360867914
1739209612.3370283;-38.13080360867914
1739209612.3370352;-38.13080360867914
1739209612.3370419;-35.57807855764607
1739209612.3370488;-38.13080360867914
1739209612.3370557;-45.120503652039325
1739209612.3370626;-38.13080360867914
1739209612.3370695;-35.57807855764607
1739209612.3370764;-38.13080360867914
1739209612.337083;-35.57807855764607
1739209612.33709;-38.13080360867914
1739209612.337097;-35.57807855764607
1739209612.3371038;-33.981070128970906
1739209612.3371108;-33.981070128970906
1739209612.3371177;-45.120503652039325
1739209612.3371243;-38.13080360867914
1739209612.3371313;-45.120503652039325
1739209612.3371382;-45.120503652039325
1739209612.337145;-35.57807855764607
1739209612.337152;-38.13080360867914
1739209612.3371587;-45.120503652039325
1739209612.3371656;-38.13080360867914
1739209612.3371725;-31.141103565318915
1739209612.3371794;-45.120503652039325
1739209612.3371863;-35.57807855764607
1739209612.3371933;-35.57807855764607
1739209612.3372;-45.120503652039325
1739209612.3372068;-45.120503652039325
1739209612.3372138;-35.57807855764607
1739209612.3372207;-38.13080360867914
1739209612.3372276;-45.120503652039325
1739209612.3372345;-45.120503652039325
1739209612.3372412;-45.120503652039325
1739209612.337248;-38.13080360867914
1739209612.337255;-38.13080360867914
1739209612.337262;-45.120503652039325
1739209612.3372688;-45.120503652039325
1739209612.3372755;-45.120503652039325
1739209612.3372824;-32.816014438256545
1739209612.3372893;-38.13080360867914
1739209612.3372962;-38.13080360867914
1739209612.3373032;-45.120503652039325
1739209612.33731;-38.13080360867914
1739209612.3373168;-32.816014438256545
1739209612.3373237;-45.120503652039325
1739209612.3373306;-45.120503652039325
1739209612.3373375;-45.120503652039325
1739209612.3373444;-38.13080360867914
1739209612.3373513;-38.13080360867914
1739209612.337358;-45.120503652039325
1739209612.337365;-45.120503652039325
1739209612.3373718;-45.120503652039325
1739209612.3373787;-45.120503652039325
1739209612.3373857;-35.57807855764607
1739209612.3373923;-45.120503652039325
1739209612.3373992;-45.120503652039325
1739209612.3374062;-38.13080360867914
1739209612.337413;-30.49652367304973
1739209612.33742;-33.981070128970906
1739209612.337427;-45.120503652039325
1739209612.3374336;-45.120503652039325
1739209612.3374405;-38.13080360867914
1739209612.3374474;-38.13080360867914
1739209612.3374543;-45.120503652039325
1739209612.3374612;-38.13080360867914
1739209612.3374681;-45.120503652039325
1739209612.3374748;-45.120503652039325
1739209612.3374817;-38.13080360867914
1739209612.3374887;-38.13080360867914
1739209612.3374956;-45.120503652039325
1739209612.3375025;-45.120503652039325
1739209612.3375092;-38.13080360867914
1739209612.337516;-38.13080360867914
1739209612.337523;-45.120503652039325
1739209612.33753;-45.120503652039325
1739209612.3375368;-38.13080360867914
1739209612.3375437;-38.13080360867914
1739209612.3375504;-32.816014438256545
1739209612.3375573;-35.57807855764607
1739209612.3375642;-38.13080360867914
1739209612.3375711;-45.120503652039325
1739209612.337578;-33.981070128970906
1739209612.337585;-28.992665084841942
1739209612.3375916;-45.120503652039325
1739209612.3375986;-45.120503652039325
1739209612.3376055;-45.120503652039325
1739209612.3376124;-38.13080360867914
1739209612.3376193;-45.120503652039325
1739209612.337626;-38.13080360867914
1739209612.337633;-38.13080360867914
1739209612.3376398;-38.13080360867914
1739209612.3376467;-45.120503652039325
1739209612.3376536;-38.13080360867914
1739209612.3376606;-32.816014438256545
1739209612.3376672;-45.120503652039325
1739209612.3376741;-38.13080360867914
1739209612.337681;-45.120503652039325
1739209612.337688;-33.981070128970906
1739209612.337695;-27.267205301931607
1739209612.3377018;-38.13080360867914
1739209612.3377085;-45.120503652039325
1739209612.3377154;-38.13080360867914
1739209612.3377223;-33.981070128970906
1739209612.3377292;-38.13080360867914
1739209612.3377361;-35.57807855764607
1739209612.3377428;-45.120503652039325
1739209612.3377497;-30.49652367304973
1739209612.3377566;-38.13080360867914
1739209612.3377635;-45.120503652039325
1739209612.3377705;-45.120503652039325
1739209612.3377774;-38.13080360867914
1739209612.337784;-32.816014438256545
1739209612.337791;-45.120503652039325
1739209612.3377979;-45.120503652039325
1739209612.3378048;-38.13080360867914
1739209612.3378117;-45.120503652039325
1739209612.3378186;-45.120503652039325
1739209612.3378253;-45.120503652039325
1739209612.3378322;-38.13080360867914
1739209612.3378391;-35.57807855764607
1739209612.337846;-38.13080360867914
1739209612.337853;-45.120503652039325
1739209612.3378596;-38.13080360867914
1739209612.3378665;-35.57807855764607
1739209612.3378735;-38.13080360867914
1739209612.3378804;-38.13080360867914
1739209612.3378873;-38.13080360867914
1739209612.3378942;-33.981070128970906
1739209612.3379009;-45.120503652039325
1739209612.3379078;-45.120503652039325
1739209612.3379147;-28.992665084841942
1739209612.3379216;-38.13080360867914
1739209612.3379285;-45.120503652039325
1739209612.3379352;-38.13080360867914
1739209612.3379421;-33.981070128970906
1739209612.337949;-35.57807855764607
1739209612.337956;-38.13080360867914
1739209612.3379629;-45.120503652039325
1739209612.3379698;-29.438486411369347
1739209612.3379765;-45.120503652039325
1739209612.3379834;-45.120503652039325
1739209612.3379903;-45.120503652039325
1739209612.3379972;-38.13080360867914
1739209612.338004;-45.120503652039325
1739209612.338011;-45.120503652039325
1739209612.3380177;-45.120503652039325
1739209612.3380246;-31.141103565318915
1739209612.3380315;-38.13080360867914
1739209612.3380384;-45.120503652039325
1739209612.3380454;-38.13080360867914
1739209612.338052;-38.13080360867914
1739209612.338059;-45.120503652039325
1739209612.3380659;-38.13080360867914
1739209612.3380728;-35.57807855764607
1739209612.3380797;-32.816014438256545
1739209612.3380866;-45.120503652039325
1739209612.3380933;-33.981070128970906
1739209612.3381002;-38.13080360867914
1739209612.338107;-38.13080360867914
1739209612.338114;-35.57807855764607
1739209612.338121;-38.13080360867914
1739209612.3381279;-35.57807855764607
1739209612.3381345;-33.981070128970906
1739209612.3381414;-33.981070128970906
1739209612.3381484;-45.120503652039325
1739209612.3381553;-45.120503652039325
1739209612.3381622;-45.120503652039325
1739209612.3381689;-45.120503652039325
1739209612.3381758;-38.13080360867914
1739209612.3381827;-45.120503652039325
1739209612.3381896;-45.120503652039325
1739209612.3381965;-45.120503652039325
1739209612.3382034;-45.120503652039325
1739209612.33821;-45.120503652039325
1739209612.338217;-33.981070128970906
1739209612.338224;-33.981070128970906
1739209612.3382308;-38.13080360867914
1739209612.3382378;-45.120503652039325
1739209612.3382447;-38.13080360867914
1739209612.3382514;-32.816014438256545
1739209612.3382583;-38.13080360867914
1739209612.3382652;-38.13080360867914
1739209612.338272;-38.13080360867914
1739209612.338279;-38.13080360867914
1739209612.3382857;-38.13080360867914
1739209612.3382926;-45.120503652039325
1739209612.3382995;-38.13080360867914
1739209612.3383064;-35.57807855764607
1739209612.3383133;-45.120503652039325
1739209612.3383203;-38.13080360867914
1739209612.338327;-38.13080360867914
1739209612.3383338;-45.120503652039325
1739209612.3383408;-45.120503652039325
1739209612.3383477;-45.120503652039325
1739209612.3383546;-45.120503652039325
1739209612.3383615;-45.120503652039325
1739209612.3383682;-38.13080360867914
1739209612.338375;-38.13080360867914
1739209612.338382;-45.120503652039325
1739209612.338389;-35.57807855764607
1739209612.3383958;-38.13080360867914
1739209612.3384025;-45.120503652039325
1739209612.3384094;-38.13080360867914
1739209612.3384163;-45.120503652039325
1739209612.3384233;-38.13080360867914
1739209612.3384302;-38.13080360867914
1739209612.338437;-45.120503652039325
1739209612.3384438;-45.120503652039325
1739209612.3384507;-38.13080360867914
1739209612.3384576;-45.120503652039325
1739209612.3384645;-38.13080360867914
1739209612.3384714;-38.13080360867914
1739209612.3384783;-45.120503652039325
1739209612.338485;-45.120503652039325
1739209612.338492;-38.13080360867914
1739209612.3384988;-32.816014438256545
1739209612.3385057;-45.120503652039325
1739209612.3385127;-45.120503652039325
1739209612.3385193;-45.120503652039325
1739209612.3385262;-32.816014438256545
1739209612.3385332;-35.57807855764607
1739209612.33854;-45.120503652039325
1739209612.338547;-45.120503652039325
1739209612.338554;-38.13080360867914
1739209612.3385606;-38.13080360867914
1739209612.3385675;-45.120503652039325
1739209612.3385744;-38.13080360867914
1739209612.3385813;-45.120503652039325
1739209612.3385882;-45.120503652039325
1739209612.3385952;-45.120503652039325
1739209612.3386018;-38.13080360867914
1739209612.3386087;-45.120503652039325
1739209612.3386157;-45.120503652039325
1739209612.3386378;-38.13080360867914
1739209612.33866;-45.120503652039325
1739209612.3386822;-33.981070128970906
1739209612.338704;-31.141103565318915
1739209612.3387263;-45.120503652039325
1739209612.3387485;-38.13080360867914
1739209612.3387706;-31.141103565318893
1739209612.3387928;-38.13080360867914
1739209612.338815;-35.57807855764607
1739209612.3388371;-45.120503652039325
1739209612.3388593;-45.120503652039325
1739209612.3388813;-38.13080360867914
1739209612.3389034;-45.120503652039325
1739209612.3389256;-38.13080360867914
1739209612.3389478;-45.120503652039325
1739209612.33897;-38.13080360867914
1739209612.338992;-45.120503652039325
1739209612.3390143;-45.120503652039325
1739209612.3390362;-33.981070128970906
1739209612.3390584;-45.120503652039325
1739209612.3390806;-38.13080360867914
1739209612.3391027;-45.120503652039325
1739209612.339125;-32.816014438256545
1739209612.339147;-38.13080360867914
1739209612.3391693;-35.57807855764607
1739209612.3391914;-45.120503652039325
1739209612.3392134;-45.120503652039325
1739209612.3392355;-38.13080360867914
1739209612.3392577;-38.13080360867914
1739209612.33928;-45.120503652039325
1739209612.339302;-45.120503652039325
1739209612.3393242;-45.120503652039325
1739209612.3393464;-38.13080360867914
1739209612.3393686;-45.120503652039325
1739209612.3393905;-45.120503652039325
1739209612.3394127;-38.13080360867914
1739209612.3394349;-45.120503652039325
1739209612.339457;-45.120503652039325
1739209612.3394792;-38.13080360867914
1739209612.3395014;-45.120503652039325
1739209612.3395236;-38.13080360867914
1739209612.3395455;-33.981070128970906
1739209612.3395677;-31.141103565318915
1739209612.3395898;-28.992665084841942
1739209612.339612;-45.120503652039325
1739209612.3396342;-38.13080360867914
1739209612.3396564;-45.120503652039325
1739209612.3396785;-33.981070128970906
1739209612.3397007;-45.120503652039325
1739209612.3397226;-38.13080360867914
1739209612.3397448;-38.13080360867914
1739209612.339767;-33.981070128970906
1739209612.3397892;-45.120503652039325
1739209612.3398113;-38.13080360867914
1739209612.3398335;-38.13080360867914
1739209612.3398557;-38.13080360867914
1739209612.3398776;-35.57807855764607
1739209612.3398998;-45.120503652039325
1739209612.339922;-38.13080360867914
1739209612.3399441;-31.141103565318915
1739209612.3399663;-38.13080360867914
1739209612.3399885;-38.13080360867914
1739209612.3400106;-38.13080360867914
1739209612.3400328;-38.13080360867914
1739209612.3400548;-45.120503652039325
1739209612.340077;-45.120503652039325
1739209612.340099;-45.120503652039325
1739209612.3401213;-30.49652367304973
1739209612.3401434;-35.57807855764607
1739209612.3401656;-38.13080360867914
1739209612.3401878;-45.120503652039325
1739209612.34021;-31.141103565318915
1739209612.340232;-35.57807855764607
1739209612.340254;-45.120503652039325
1739209612.3402762;-45.120503652039325
1739209612.3402984;-33.981070128970906
1739209612.3403206;-45.120503652039325
1739209612.3403428;-45.120503652039325
1739209612.340365;-35.57807855764607
1739209612.3403869;-38.13080360867914
1739209612.340409;-45.120503652039325
1739209612.3404312;-45.120503652039325
1739209612.3404534;-45.120503652039325
1739209612.3404756;-38.13080360867914
1739209612.3404977;-45.120503652039325
1739209612.34052;-38.13080360867914
1739209612.340542;-45.120503652039325
1739209612.340564;-38.13080360867914
1739209612.3405862;-45.120503652039325
1739209612.3406084;-45.120503652039325
1739209612.3406305;-45.120503652039325
1739209612.3406527;-31.141103565318915
1739209612.3406749;-38.13080360867914
1739209612.340697;-45.120503652039325
1739209612.340719;-45.120503652039325
1739209612.3407412;-33.981070128970906
1739209612.3407633;-38.13080360867914
1739209612.3407855;-35.57807855764607
1739209612.3408077;-35.57807855764607
1739209612.3408298;-31.14110356531892
1739209612.340852;-45.120503652039325
1739209612.3408742;-38.13080360867914
1739209612.3408961;-35.57807855764607
1739209612.3409183;-38.13080360867914
1739209612.3409405;-38.13080360867914
1739209612.3409626;-38.13080360867914
1739209612.3409848;-38.13080360867914
1739209612.341007;-38.13080360867914
1739209612.3410292;-38.13080360867914
1739209612.341051;-32.816014438256545
1739209612.3410733;-32.816014438256545
1739209612.3410954;-38.13080360867914
1739209612.3411176;-38.13080360867914
1739209612.3411398;-33.981070128970906
1739209612.341162;-38.13080360867914
1739209612.3411841;-38.13080360867914
1739209612.3412063;-45.120503652039325
1739209612.3412282;-45.120503652039325
1739209612.3412504;-45.120503652039325
1739209612.3412726;-38.13080360867914
1739209612.3412948;-45.120503652039325
1739209612.341317;-38.13080360867914
1739209612.341339;-35.57807855764607
1739209612.3413613;-45.120503652039325
1739209612.3413835;-38.13080360867914
1739209612.3414054;-38.13080360867914
1739209612.3414276;-45.120503652039325
1739209612.3414497;-45.120503652039325
1739209612.341472;-31.141103565318893
1739209612.341494;-45.120503652039325
1739209612.3415163;-45.120503652039325
1739209612.3415384;-38.13080360867914
1739209612.3415604;-35.57807855764607
1739209612.3415825;-38.13080360867914
1739209612.3416047;-45.120503652039325
1739209612.341627;-45.120503652039325
1739209612.341649;-45.120503652039325
1739209612.3416712;-45.120503652039325
1739209612.3416934;-45.120503652039325
1739209612.3417156;-45.120503652039325
1739209612.3417375;-45.120503652039325
1739209612.3417597;-38.13080360867914
1739209612.3417819;-45.120503652039325
1739209612.341804;-38.13080360867914
1739209612.3418262;-32.816014438256545
1739209612.3418484;-45.120503652039325
1739209612.3418705;-35.57807855764607
1739209612.3418925;-38.13080360867914
1739209612.3419147;-38.13080360867914
1739209612.3419368;-38.13080360867914
1739209612.341959;-35.57807855764607
1739209612.3419812;-38.13080360867914
1739209612.3420033;-38.13080360867914
1739209612.3420255;-38.13080360867914
1739209612.3420477;-45.120503652039325
1739209612.3420696;-38.13080360867914
1739209612.3420918;-38.13080360867914
1739209612.342114;-45.120503652039325
1739209612.3421361;-38.13080360867914
1739209612.3421583;-38.13080360867914
1739209612.3421805;-45.120503652039325
1739209612.3422027;-45.120503652039325
1739209612.3422248;-35.57807855764607
1739209612.3422468;-38.13080360867914
1739209612.342269;-32.816014438256545
1739209612.342291;-38.13080360867914
1739209612.3423133;-35.57807855764607
1739209612.3423355;-45.120503652039325
1739209612.3423576;-38.13080360867914
1739209612.3423798;-38.13080360867914
1739209612.3424017;-38.13080360867914
1739209612.342424;-45.120503652039325
1739209612.342446;-45.120503652039325
1739209612.3424683;-38.13080360867914
1739209612.3424904;-35.57807855764607
1739209612.3425126;-45.120503652039325
1739209612.3425348;-45.120503652039325
1739209612.342557;-45.120503652039325
1739209612.342579;-45.120503652039325
1739209612.342601;-45.120503652039325
1739209612.3426232;-45.120503652039325
1739209612.3426454;-45.120503652039325
1739209612.3426676;-35.57807855764607
1739209612.3426898;-45.120503652039325
1739209612.342712;-35.57807855764607
1739209612.3427339;-38.13080360867914
1739209612.342756;-45.120503652039325
1739209612.3427782;-45.120503652039325
1739209612.3428004;-30.49652367304973
1739209612.3428226;-33.981070128970906
1739209612.3428447;-45.120503652039325
1739209612.342867;-33.981070128970906
1739209612.342889;-45.120503652039325
1739209612.342911;-38.13080360867914
1739209612.3429332;-45.120503652039325
1739209612.3429554;-38.13080360867914
1739209612.3429775;-45.120503652039325
1739209612.3429997;-45.120503652039325
1739209612.3430219;-38.13080360867914
1739209612.343044;-38.13080360867914
1739209612.3430662;-35.57807855764607
1739209612.3430882;-45.120503652039325
1739209612.3431103;-45.120503652039325
1739209612.3431325;-33.981070128970906
1739209612.3431547;-28.992665084841942
1739209612.3431768;-28.992665084841942
1739209612.343199;-38.13080360867914
1739209612.3432212;-45.120503652039325
1739209612.3432431;-45.120503652039325
1739209612.3432653;-38.13080360867914
1739209612.3432875;-38.13080360867914
1739209612.3433096;-38.13080360867914
1739209612.3433318;-38.13080360867914
1739209612.343354;-38.13080360867914
1739209612.3433762;-38.13080360867914
1739209612.3433983;-38.13080360867914
1739209612.3434203;-45.120503652039325
1739209612.3434424;-45.120503652039325
1739209612.3434646;-38.13080360867914
1739209612.3434868;-38.13080360867914
1739209612.343509;-38.13080360867914
1739209612.3435311;-31.141103565318915
1739209612.3435533;-35.57807855764607
1739209612.3435752;-38.13080360867914
1739209612.3435974;-45.120503652039325
1739209612.3436196;-35.57807855764607
1739209612.3436418;-45.120503652039325
1739209612.343664;-38.13080360867914
1739209612.343686;-45.120503652039325
1739209612.3437083;-33.981070128970906
1739209612.3437304;-35.57807855764607
1739209612.3437524;-38.13080360867914
1739209612.3437746;-38.13080360867914
1739209612.3437967;-45.120503652039325
1739209612.343819;-45.120503652039325
1739209612.343841;-38.13080360867914
1739209612.3438632;-38.13080360867914
1739209612.3438854;-45.120503652039325
1739209612.3439074;-38.13080360867914
1739209612.3439295;-45.120503652039325
1739209612.3439517;-38.13080360867914
1739209612.3439739;-45.120503652039325
1739209612.343996;-45.120503652039325
1739209612.3440182;-45.120503652039325
1739209612.3440404;-38.13080360867914
1739209612.3440626;-31.141103565318915
1739209612.3440845;-45.120503652039325
1739209612.3441067;-45.120503652039325
1739209612.3441288;-45.120503652039325
1739209612.344151;-33.981070128970906
1739209612.3441732;-45.120503652039325
1739209612.3441954;-45.120503652039325
1739209612.3442175;-38.13080360867914
1739209612.3442397;-27.877744956031414
1739209612.3442616;-45.120503652039325
1739209612.3442838;-45.120503652039325
1739209612.344306;-45.120503652039325
1739209612.3443282;-45.120503652039325
1739209612.3443503;-45.120503652039325
1739209612.3443725;-45.120503652039325
1739209612.3443947;-45.120503652039325
1739209612.3444166;-38.13080360867914
1739209612.3444388;-35.57807855764607
1739209612.344461;-38.13080360867914
1739209612.3444831;-45.120503652039325
1739209612.3445053;-33.981070128970906
1739209612.3445275;-38.13080360867914
1739209612.3445497;-45.120503652039325
1739209612.3445718;-38.13080360867914
1739209612.3445938;-45.120503652039325
1739209612.344616;-32.816014438256545
1739209612.344638;-38.13080360867914
1739209612.3446603;-45.120503652039325
1739209612.3446825;-38.13080360867914
1739209612.3447046;-35.57807855764607
1739209612.3447268;-45.120503652039325
1739209612.3447487;-45.120503652039325
1739209612.344771;-33.981070128970906
1739209612.344793;-35.57807855764607
1739209612.3448153;-38.13080360867914
1739209612.3448374;-45.120503652039325
1739209612.3448596;-38.13080360867914
1739209612.3448818;-45.120503652039325
1739209612.344904;-38.13080360867914
1739209612.3449259;-38.13080360867914
1739209612.344948;-38.13080360867914
1739209612.3449702;-45.120503652039325
1739209612.3449924;-45.120503652039325
1739209612.3450146;-45.120503652039325
1739209612.3450367;-38.13080360867914
1739209612.345059;-38.13080360867914
1739209612.345081;-45.120503652039325
1739209612.345103;-38.13080360867914
1739209612.3451252;-45.120503652039325
1739209612.3451474;-45.120503652039325
1739209612.3451695;-38.13080360867914
1739209612.3451917;-38.13080360867914
1739209612.345214;-45.120503652039325
1739209612.345236;-38.13080360867914
1739209612.345258;-38.13080360867914
1739209612.3452802;-45.120503652039325
1739209612.3453023;-45.120503652039325
1739209612.3453245;-45.120503652039325
1739209612.3453467;-45.120503652039325
1739209612.3453689;-45.120503652039325
1739209612.345391;-38.13080360867914
1739209612.3454132;-38.13080360867914
1739209612.3454351;-38.13080360867914
1739209612.3454573;-45.120503652039325
1739209612.3454795;-38.13080360867914
1739209612.3455017;-29.438486411369333
1739209612.3455238;-38.13080360867914
1739209612.345546;-45.120503652039325
1739209612.3455682;-38.13080360867914
1739209612.34559;-35.57807855764607
1739209612.3456123;-38.13080360867914
1739209612.3456345;-45.120503652039325
1739209612.3456566;-38.13080360867914
1739209612.3456788;-45.120503652039325
1739209612.345701;-38.13080360867914
1739209612.3457232;-45.120503652039325
1739209612.3457453;-45.120503652039325
1739209612.3457673;-45.120503652039325
1739209612.3457894;-45.120503652039325
1739209612.3458116;-45.120503652039325
1739209612.3458338;-33.981070128970906
1739209612.345856;-33.981070128970906
1739209612.3458781;-45.120503652039325
1739209612.3459003;-45.120503652039325
1739209612.3459222;-38.13080360867914
1739209612.3459444;-38.13080360867914
1739209612.3459666;-45.120503652039325
1739209612.3459888;-45.120503652039325
1739209612.346011;-38.13080360867914
1739209612.346033;-38.13080360867914
1739209612.3460553;-38.13080360867914
1739209612.3460774;-38.13080360867914
1739209612.3460994;-45.120503652039325
