CAN Message; 0x1b8:0200f012114e921e
1739209794.50272;-45.120503652039325
1739209794.5027242;-45.120503652039325
1739209794.5027282;-38.13080360867914
1739209794.502732;-45.120503652039325
1739209794.502736;-45.120503652039325
1739209794.5027401;-45.120503652039325
1739209794.5027442;-38.13080360867914
1739209794.5027483;-32.816014438256545
1739209794.5027523;-35.57807855764607
1739209794.5027564;-38.13080360867914
1739209794.5027604;-45.120503652039325
1739209794.5027645;-35.57807855764607
1739209794.5027685;-32.816014438256545
1739209794.5027726;-33.981070128970906
1739209794.5027766;-38.13080360867914
1739209794.5027807;-45.120503652039325
1739209794.5027847;-38.13080360867914
1739209794.5027888;-38.13080360867914
1739209794.5027928;-45.120503652039325
1739209794.502797;-45.120503652039325
1739209794.502801;-28.992665084841942
1739209794.502805;-31.141103565318915
1739209794.502809;-38.13080360867914
1739209794.502813;-45.120503652039325
1739209794.5028172;-45.120503652039325
1739209794.5028212;-45.120503652039325
1739209794.5028253;-45.120503652039325
1739209794.5028293;-38.13080360867914
1739209794.5028334;-33.981070128970906
1739209794.5028374;-45.120503652039325
1739209794.5028415;-38.13080360867914
1739209794.5028455;-38.13080360867914
1739209794.5028496;-38.13080360867914
1739209794.5028536;-45.120503652039325
1739209794.5028574;-38.13080360867914
1739209794.5028615;-32.816014438256545
1739209794.5028656;-45.120503652039325
1739209794.5028696;-45.120503652039325
1739209794.5028737;-45.120503652039325
1739209794.5028777;-38.13080360867914
1739209794.5028818;-38.13080360867914
1739209794.5028858;-45.120503652039325
1739209794.5028899;-45.120503652039325
1739209794.502894;-45.120503652039325
1739209794.502898;-38.13080360867914
1739209794.502902;-45.120503652039325
1739209794.502906;-38.13080360867914
1739209794.5029101;-45.120503652039325
1739209794.5029142;-45.120503652039325
1739209794.5029182;-45.120503652039325
1739209794.5029223;-45.120503652039325
1739209794.5029263;-38.13080360867914
1739209794.5029304;-45.120503652039325
1739209794.5029345;-45.120503652039325
1739209794.5029385;-38.13080360867914
1739209794.5029426;-35.57807855764607
1739209794.5029466;-45.120503652039325
1739209794.5029507;-33.981070128970906
1739209794.5029547;-35.57807855764607
1739209794.5029588;-45.120503652039325
1739209794.5029628;-35.57807855764607
1739209794.502967;-38.13080360867914
1739209794.502971;-38.13080360867914
1739209794.502975;-45.120503652039325
1739209794.502979;-38.13080360867914
1739209794.5029829;-38.13080360867914
1739209794.502987;-45.120503652039325
1739209794.502991;-45.120503652039325
1739209794.502995;-45.120503652039325
1739209794.502999;-45.120503652039325
1739209794.5030031;-33.981070128970906
1739209794.5030072;-45.120503652039325
1739209794.5030112;-45.120503652039325
1739209794.5030153;-38.13080360867914
1739209794.5030193;-38.13080360867914
1739209794.5030234;-45.120503652039325
1739209794.5030274;-45.120503652039325
1739209794.5030315;-45.120503652039325
1739209794.5030355;-38.13080360867914
1739209794.5030396;-38.13080360867914
1739209794.5030437;-45.120503652039325
1739209794.5030477;-45.120503652039325
1739209794.5030518;-45.120503652039325
1739209794.5030558;-38.13080360867914
1739209794.5030599;-45.120503652039325
1739209794.503064;-38.13080360867914
1739209794.503068;-35.57807855764607
1739209794.503072;-38.13080360867914
1739209794.503076;-45.120503652039325
1739209794.5030801;-35.57807855764607
1739209794.5030842;-38.13080360867914
1739209794.5030882;-45.120503652039325
1739209794.5030923;-45.120503652039325
1739209794.5030963;-38.13080360867914
1739209794.5031004;-38.13080360867914
1739209794.5031044;-45.120503652039325
1739209794.5031083;-38.13080360867914
1739209794.5031123;-38.13080360867914
1739209794.5031164;-38.13080360867914
1739209794.5031204;-38.13080360867914
1739209794.5031245;-45.120503652039325
1739209794.5031285;-38.13080360867914
1739209794.5031326;-45.120503652039325
1739209794.5031366;-45.120503652039325
1739209794.5031407;-45.120503652039325
1739209794.5031447;-32.816014438256545
1739209794.5031488;-45.120503652039325
1739209794.5031528;-38.13080360867914
1739209794.503157;-33.981070128970906
1739209794.503161;-35.57807855764607
1739209794.503165;-31.141103565318915
1739209794.503169;-45.120503652039325
1739209794.503173;-45.120503652039325
1739209794.5031772;-38.13080360867914
1739209794.5031812;-31.141103565318915
1739209794.5031853;-45.120503652039325
1739209794.5031893;-45.120503652039325
1739209794.5031934;-33.981070128970906
1739209794.5031974;-45.120503652039325
1739209794.5032015;-45.120503652039325
1739209794.5032055;-38.13080360867914
1739209794.5032096;-30.49652367304973
1739209794.5032136;-45.120503652039325
1739209794.5032177;-45.120503652039325
1739209794.5032218;-38.13080360867914
1739209794.5032258;-35.57807855764607
1739209794.5032299;-33.981070128970906
1739209794.5032337;-38.13080360867914
1739209794.5032377;-38.13080360867914
1739209794.5032418;-38.13080360867914
1739209794.5032458;-33.981070128970906
1739209794.50325;-38.13080360867914
1739209794.503254;-38.13080360867914
1739209794.503258;-38.13080360867914
1739209794.503262;-45.120503652039325
1739209794.503266;-45.120503652039325
1739209794.5032701;-45.120503652039325
1739209794.5032742;-45.120503652039325
1739209794.5032783;-38.13080360867914
1739209794.5032823;-38.13080360867914
1739209794.5032864;-45.120503652039325
1739209794.5032904;-45.120503652039325
1739209794.5032945;-38.13080360867914
1739209794.5032985;-35.57807855764607
1739209794.5033026;-38.13080360867914
1739209794.5033066;-33.981070128970906
1739209794.5033107;-38.13080360867914
1739209794.5033147;-35.57807855764607
1739209794.5033188;-35.57807855764607
1739209794.5033228;-45.120503652039325
1739209794.503327;-33.981070128970906
1739209794.503331;-35.57807855764607
1739209794.503335;-38.13080360867914
1739209794.503339;-45.120503652039325
1739209794.503343;-38.13080360867914
1739209794.5033472;-38.13080360867914
1739209794.5033512;-45.120503652039325
1739209794.5033553;-45.120503652039325
1739209794.503359;-29.438486411369347
1739209794.5033631;-38.13080360867914
1739209794.5033672;-45.120503652039325
1739209794.5033712;-45.120503652039325
1739209794.5033753;-38.13080360867914
1739209794.5033793;-35.57807855764607
1739209794.5033834;-45.120503652039325
1739209794.5033875;-45.120503652039325
1739209794.5033915;-31.141103565318915
1739209794.5033956;-38.13080360867914
1739209794.5033996;-33.981070128970906
1739209794.5034037;-45.120503652039325
1739209794.5034077;-38.13080360867914
1739209794.5034118;-45.120503652039325
1739209794.5034158;-38.13080360867914
1739209794.5034199;-38.13080360867914
1739209794.5034227;-38.13080360867914
1739209794.5034256;-32.816014438256545
1739209794.5034285;-45.120503652039325
1739209794.5034313;-45.120503652039325
1739209794.5034342;-45.120503652039325
1739209794.503437;-45.120503652039325
1739209794.50344;-38.13080360867914
1739209794.5034428;-45.120503652039325
1739209794.5034459;-38.13080360867914
1739209794.5034487;-45.120503652039325
1739209794.5034516;-45.120503652039325
1739209794.5034544;-45.120503652039325
1739209794.5034573;-38.13080360867914
1739209794.5034602;-45.120503652039325
1739209794.503463;-45.120503652039325
1739209794.503466;-35.57807855764607
1739209794.5034688;-32.816014438256545
1739209794.5034716;-38.13080360867914
1739209794.5034745;-38.13080360867914
1739209794.5034773;-38.13080360867914
1739209794.5034802;-38.13080360867914
1739209794.503483;-45.120503652039325
1739209794.503486;-33.981070128970906
1739209794.5034888;-35.57807855764607
1739209794.5034919;-31.141103565318915
1739209794.5034947;-38.13080360867914
1739209794.5034976;-45.120503652039325
1739209794.5035005;-38.13080360867914
1739209794.5035033;-45.120503652039325
1739209794.5035062;-45.120503652039325
1739209794.503509;-38.13080360867914
1739209794.503512;-35.57807855764607
1739209794.5035148;-38.13080360867914
1739209794.5035176;-45.120503652039325
1739209794.5035205;-45.120503652039325
1739209794.5035233;-45.120503652039325
1739209794.5035262;-45.120503652039325
1739209794.503529;-38.13080360867914
1739209794.503532;-45.120503652039325
1739209794.5035348;-45.120503652039325
1739209794.5035377;-38.13080360867914
1739209794.5035408;-35.57807855764607
1739209794.5035436;-38.13080360867914
1739209794.5035465;-45.120503652039325
1739209794.5035493;-45.120503652039325
1739209794.5035522;-38.13080360867914
1739209794.503555;-38.13080360867914
1739209794.503558;-45.120503652039325
1739209794.5035608;-38.13080360867914
1739209794.5035636;-35.57807855764607
1739209794.5035665;-38.13080360867914
1739209794.5035694;-45.120503652039325
1739209794.5035722;-38.13080360867914
1739209794.503575;-35.57807855764607
1739209794.503578;-45.120503652039325
1739209794.5035808;-45.120503652039325
1739209794.5035837;-38.13080360867914
1739209794.5035868;-45.120503652039325
1739209794.5035896;-38.13080360867914
1739209794.5035925;-38.13080360867914
1739209794.5035954;-45.120503652039325
1739209794.5035982;-38.13080360867914
1739209794.503601;-38.13080360867914
1739209794.503604;-45.120503652039325
1739209794.5036068;-38.13080360867914
1739209794.5036097;-38.13080360867914
1739209794.5036125;-45.120503652039325
1739209794.5036154;-45.120503652039325
1739209794.5036182;-35.57807855764607
1739209794.503621;-45.120503652039325
1739209794.503624;-45.120503652039325
1739209794.5036268;-32.816014438256545
1739209794.5036297;-45.120503652039325
1739209794.5036325;-38.13080360867914
1739209794.5036356;-38.13080360867914
1739209794.5036385;-35.57807855764607
1739209794.5036414;-45.120503652039325
1739209794.5036442;-38.13080360867914
1739209794.503647;-38.13080360867914
1739209794.50365;-38.13080360867914
1739209794.5036528;-35.57807855764607
1739209794.5036557;-38.13080360867914
1739209794.5036585;-38.13080360867914
1739209794.5036614;-38.13080360867914
1739209794.5036643;-45.120503652039325
1739209794.503667;-45.120503652039325
1739209794.50367;-45.120503652039325
1739209794.5036728;-32.816014438256545
1739209794.5036757;-38.13080360867914
1739209794.5036786;-45.120503652039325
1739209794.5036817;-45.120503652039325
1739209794.5036845;-38.13080360867914
1739209794.5036874;-38.13080360867914
1739209794.5036902;-38.13080360867914
1739209794.503693;-38.13080360867914
1739209794.503696;-35.57807855764607
1739209794.5036988;-38.13080360867914
1739209794.5037017;-38.13080360867914
1739209794.5037045;-45.120503652039325
1739209794.5037074;-45.120503652039325
1739209794.5037103;-45.120503652039325
1739209794.5037131;-45.120503652039325
1739209794.503716;-45.120503652039325
1739209794.5037189;-33.981070128970906
1739209794.5037217;-38.13080360867914
1739209794.5037246;-45.120503652039325
1739209794.5037274;-45.120503652039325
1739209794.5037305;-45.120503652039325
1739209794.5037334;-38.13080360867914
1739209794.5037363;-32.816014438256545
1739209794.503739;-45.120503652039325
1739209794.503742;-38.13080360867914
1739209794.5037448;-38.13080360867914
1739209794.5037477;-32.816014438256545
1739209794.5037506;-33.981070128970906
1739209794.5037534;-45.120503652039325
1739209794.5037563;-38.13080360867914
1739209794.5037591;-38.13080360867914
1739209794.503762;-32.816014438256545
1739209794.5037649;-38.13080360867914
1739209794.5037677;-38.13080360867914
1739209794.5037706;-38.13080360867914
1739209794.5037735;-45.120503652039325
1739209794.5037766;-45.120503652039325
1739209794.5037794;-38.13080360867914
1739209794.5037823;-35.57807855764607
1739209794.5037851;-45.120503652039325
1739209794.503788;-45.120503652039325
1739209794.5037909;-33.981070128970906
1739209794.5037937;-38.13080360867914
1739209794.5037966;-31.141103565318915
1739209794.5037994;-45.120503652039325
1739209794.5038023;-45.120503652039325
1739209794.5038052;-45.120503652039325
1739209794.503808;-35.57807855764607
1739209794.503811;-35.57807855764607
1739209794.5038137;-38.13080360867914
1739209794.5038166;-45.120503652039325
1739209794.5038195;-38.13080360867914
1739209794.5038223;-35.57807855764607
1739209794.5038254;-38.13080360867914
1739209794.5038283;-45.120503652039325
1739209794.5038311;-38.13080360867914
1739209794.503834;-38.13080360867914
1739209794.5038369;-38.13080360867914
1739209794.5038397;-45.120503652039325
1739209794.5038426;-35.57807855764607
1739209794.5038455;-35.57807855764607
1739209794.5038483;-45.120503652039325
1739209794.5038512;-38.13080360867914
1739209794.503854;-38.13080360867914
1739209794.503857;-38.13080360867914
1739209794.5038598;-38.13080360867914
1739209794.5038626;-38.13080360867914
1739209794.5038655;-33.981070128970906
1739209794.5038683;-38.13080360867914
1739209794.5038714;-45.120503652039325
1739209794.5038743;-45.120503652039325
1739209794.5038772;-45.120503652039325
1739209794.50388;-35.57807855764607
1739209794.503883;-38.13080360867914
1739209794.5038857;-38.13080360867914
1739209794.5038886;-33.981070128970906
1739209794.5038915;-45.120503652039325
1739209794.5038943;-45.120503652039325
1739209794.5038972;-38.13080360867914
1739209794.5039;-33.981070128970906
1739209794.503903;-33.981070128970906
1739209794.5039058;-45.120503652039325
1739209794.5039086;-38.13080360867914
1739209794.5039115;-28.992665084841942
1739209794.5039144;-35.57807855764607
1739209794.5039172;-45.120503652039325
1739209794.5039203;-45.120503652039325
1739209794.5039232;-38.13080360867914
1739209794.503926;-38.13080360867914
1739209794.503929;-38.13080360867914
1739209794.5039318;-45.120503652039325
1739209794.5039346;-32.816014438256545
1739209794.5039375;-45.120503652039325
1739209794.5039403;-38.13080360867914
1739209794.5039432;-45.120503652039325
1739209794.503946;-38.13080360867914
1739209794.503949;-38.13080360867914
1739209794.5039518;-38.13080360867914
1739209794.5039546;-38.13080360867914
1739209794.5039575;-31.141103565318915
1739209794.5039604;-38.13080360867914
1739209794.5039632;-33.981070128970906
1739209794.5039663;-45.120503652039325
1739209794.5039692;-45.120503652039325
1739209794.503972;-35.57807855764607
1739209794.503975;-38.13080360867914
1739209794.5039778;-45.120503652039325
1739209794.5039806;-33.981070128970906
1739209794.5039835;-38.13080360867914
1739209794.5039864;-33.981070128970906
1739209794.5039892;-45.120503652039325
1739209794.503992;-33.981070128970906
1739209794.503995;-45.120503652039325
1739209794.5039978;-45.120503652039325
1739209794.5040007;-45.120503652039325
1739209794.5040035;-38.13080360867914
1739209794.5040064;-38.13080360867914
1739209794.5040092;-38.13080360867914
1739209794.504012;-45.120503652039325
1739209794.5040152;-45.120503652039325
1739209794.504018;-38.13080360867914
1739209794.504021;-45.120503652039325
1739209794.5040238;-38.13080360867914
1739209794.5040267;-38.13080360867914
1739209794.5040295;-35.57807855764607
1739209794.5040324;-38.13080360867914
1739209794.5040352;-45.120503652039325
1739209794.504038;-38.13080360867914
1739209794.504041;-33.981070128970906
1739209794.5040438;-45.120503652039325
1739209794.5040467;-38.13080360867914
1739209794.5040495;-38.13080360867914
1739209794.5040524;-45.120503652039325
1739209794.5040553;-38.13080360867914
1739209794.5040581;-38.13080360867914
1739209794.5040612;-45.120503652039325
1739209794.504064;-35.57807855764607
1739209794.504067;-38.13080360867914
1739209794.5040698;-45.120503652039325
1739209794.5040727;-38.13080360867914
1739209794.5040755;-38.13080360867914
1739209794.5040784;-45.120503652039325
1739209794.5040812;-45.120503652039325
1739209794.504084;-45.120503652039325
1739209794.504087;-38.13080360867914
1739209794.5040898;-38.13080360867914
1739209794.5040927;-45.120503652039325
1739209794.5040956;-31.141103565318915
1739209794.5040984;-31.141103565318915
1739209794.5041013;-45.120503652039325
1739209794.5041041;-45.120503652039325
1739209794.504107;-38.13080360867914
1739209794.50411;-32.816014438256545
1739209794.504113;-38.13080360867914
1739209794.5041158;-45.120503652039325
1739209794.5041187;-45.120503652039325
1739209794.5041215;-38.13080360867914
1739209794.5041244;-38.13080360867914
1739209794.5041273;-45.120503652039325
1739209794.5041301;-45.120503652039325
1739209794.504133;-38.13080360867914
1739209794.5041358;-38.13080360867914
1739209794.5041387;-45.120503652039325
1739209794.5041416;-38.13080360867914
1739209794.5041444;-30.49652367304973
1739209794.5041473;-45.120503652039325
1739209794.5041502;-45.120503652039325
1739209794.504153;-38.13080360867914
1739209794.504156;-38.13080360867914
1739209794.504159;-45.120503652039325
1739209794.5041618;-38.13080360867914
1739209794.5041647;-38.13080360867914
1739209794.5041676;-33.981070128970956
1739209794.5041704;-38.13080360867914
1739209794.5041733;-38.13080360867914
1739209794.5041761;-45.120503652039325
1739209794.504179;-38.13080360867914
1739209794.5041819;-32.816014438256545
1739209794.5041847;-45.120503652039325
1739209794.5041876;-35.57807855764607
1739209794.5041904;-29.438486411369333
1739209794.5041933;-38.13080360867914
1739209794.5041962;-38.13080360867914
1739209794.504199;-38.13080360867914
1739209794.504202;-45.120503652039325
1739209794.504205;-45.120503652039325
1739209794.5042078;-38.13080360867914
1739209794.5042107;-45.120503652039325
1739209794.5042136;-45.120503652039325
1739209794.5042164;-45.120503652039325
1739209794.5042193;-38.13080360867914
1739209794.5042222;-38.13080360867914
1739209794.504225;-45.120503652039325
1739209794.5042279;-38.13080360867914
1739209794.5042307;-38.13080360867914
1739209794.5042336;-45.120503652039325
1739209794.5042365;-38.13080360867914
1739209794.5042393;-38.13080360867914
1739209794.5042422;-38.13080360867914
1739209794.504245;-45.120503652039325
1739209794.504248;-45.120503652039325
1739209794.5042508;-35.57807855764607
1739209794.5042539;-38.13080360867914
1739209794.5042567;-38.13080360867914
1739209794.5042596;-35.57807855764607
1739209794.5042624;-38.13080360867914
1739209794.5042653;-45.120503652039325
1739209794.5042682;-38.13080360867914
1739209794.504271;-32.816014438256545
1739209794.504274;-45.120503652039325
1739209794.5042768;-45.120503652039325
1739209794.5042796;-38.13080360867914
1739209794.5042825;-45.120503652039325
1739209794.5042853;-38.13080360867914
1739209794.5042882;-45.120503652039325
1739209794.504291;-38.13080360867914
1739209794.504294;-45.120503652039325
1739209794.5042968;-31.141103565318915
1739209794.5042999;-45.120503652039325
1739209794.5043027;-45.120503652039325
1739209794.5043056;-31.141103565318893
1739209794.5043085;-38.13080360867914
1739209794.5043113;-45.120503652039325
1739209794.5043142;-33.981070128970906
1739209794.504317;-30.49652367304973
1739209794.50432;-45.120503652039325
1739209794.5043228;-45.120503652039325
1739209794.5043256;-45.120503652039325
1739209794.5043285;-45.120503652039325
1739209794.5043314;-38.13080360867914
1739209794.5043342;-35.57807855764607
1739209794.504337;-45.120503652039325
1739209794.50434;-38.13080360867914
1739209794.5043428;-32.816014438256545
1739209794.5043457;-38.13080360867914
1739209794.5043488;-38.13080360867914
1739209794.5043516;-45.120503652039325
1739209794.5043545;-38.13080360867914
1739209794.5043573;-38.13080360867914
1739209794.5043602;-45.120503652039325
1739209794.504363;-45.120503652039325
1739209794.504366;-38.13080360867914
1739209794.5043688;-38.13080360867914
1739209794.5043716;-45.120503652039325
1739209794.5043745;-38.13080360867914
1739209794.5043774;-33.981070128970906
1739209794.5043802;-45.120503652039325
1739209794.504383;-38.13080360867914
1739209794.504386;-35.57807855764607
1739209794.5043888;-38.13080360867914
1739209794.5043917;-45.120503652039325
1739209794.5043948;-38.13080360867914
1739209794.5043976;-45.120503652039325
1739209794.5044005;-33.981070128970906
1739209794.5044034;-38.13080360867914
1739209794.5044062;-38.13080360867914
1739209794.504409;-45.120503652039325
1739209794.504412;-38.13080360867914
1739209794.5044148;-38.13080360867914
1739209794.5044177;-38.13080360867914
1739209794.5044205;-38.13080360867914
1739209794.5044234;-33.981070128970906
1739209794.5044262;-45.120503652039325
1739209794.504429;-45.120503652039325
1739209794.504432;-38.13080360867914
1739209794.5044348;-38.13080360867914
1739209794.5044377;-45.120503652039325
1739209794.5044405;-45.120503652039325
1739209794.5044436;-38.13080360867914
1739209794.5044465;-33.981070128970906
1739209794.5044494;-38.13080360867914
1739209794.5044522;-45.120503652039325
1739209794.504455;-45.120503652039325
1739209794.504458;-38.13080360867914
1739209794.5044608;-45.120503652039325
1739209794.5044637;-38.13080360867914
1739209794.5044665;-35.57807855764607
1739209794.5044694;-38.13080360867914
1739209794.5044723;-45.120503652039325
1739209794.504475;-38.13080360867914
1739209794.504478;-45.120503652039325
1739209794.5044808;-38.13080360867914
1739209794.5044837;-38.13080360867914
1739209794.5044866;-38.13080360867914
1739209794.5044897;-38.13080360867914
1739209794.5044925;-38.13080360867914
1739209794.5044954;-45.120503652039325
1739209794.5044982;-45.120503652039325
1739209794.504501;-45.120503652039325
1739209794.504504;-38.13080360867914
1739209794.5045068;-38.13080360867914
1739209794.5045097;-38.13080360867914
1739209794.5045125;-38.13080360867914
1739209794.5045154;-45.120503652039325
1739209794.5045183;-38.13080360867914
1739209794.5045211;-35.57807855764607
1739209794.504524;-45.120503652039325
1739209794.5045269;-38.13080360867914
1739209794.5045297;-38.13080360867914
1739209794.5045326;-38.13080360867914
1739209794.5045354;-45.120503652039325
1739209794.5045385;-31.141103565318915
1739209794.5045414;-38.13080360867914
1739209794.5045443;-38.13080360867914
1739209794.504547;-38.13080360867914
1739209794.50455;-38.13080360867914
1739209794.5045528;-45.120503652039325
1739209794.5045557;-45.120503652039325
1739209794.5045586;-38.13080360867914
1739209794.5045614;-31.14110356531892
1739209794.5045643;-45.120503652039325
1739209794.5045671;-38.13080360867914
1739209794.50457;-38.13080360867914
1739209794.5045729;-38.13080360867914
1739209794.5045757;-45.120503652039325
1739209794.5045786;-38.13080360867914
1739209794.5045815;-45.120503652039325
1739209794.5045846;-31.141103565318915
1739209794.5045874;-33.981070128970906
1739209794.5045903;-38.13080360867914
1739209794.5045931;-38.13080360867914
1739209794.504596;-38.13080360867914
1739209794.5045989;-45.120503652039325
1739209794.5046017;-45.120503652039325
1739209794.5046046;-38.13080360867914
1739209794.5046074;-45.120503652039325
1739209794.5046103;-45.120503652039325
1739209794.5046132;-38.13080360867914
1739209794.504616;-45.120503652039325
1739209794.504619;-45.120503652039325
1739209794.5046217;-38.13080360867914
1739209794.5046246;-45.120503652039325
1739209794.5046275;-45.120503652039325
1739209794.5046303;-45.120503652039325
1739209794.5046334;-38.13080360867914
1739209794.5046363;-38.13080360867914
1739209794.5046391;-45.120503652039325
1739209794.504642;-45.120503652039325
1739209794.5046449;-38.13080360867914
1739209794.5046477;-38.13080360867914
1739209794.5046506;-45.120503652039325
1739209794.5046535;-32.816014438256545
1739209794.5046563;-28.992665084841942
1739209794.5046592;-38.13080360867914
1739209794.504662;-45.120503652039325
1739209794.504665;-38.13080360867914
1739209794.5046678;-33.981070128970906
1739209794.5046706;-45.120503652039325
1739209794.5046735;-38.13080360867914
1739209794.5046763;-45.120503652039325
1739209794.5046794;-38.13080360867914
1739209794.5046823;-33.981070128970906
1739209794.5046852;-45.120503652039325
1739209794.504688;-45.120503652039325
1739209794.504691;-32.816014438256545
1739209794.5046937;-38.13080360867914
1739209794.5046966;-45.120503652039325
1739209794.5046995;-38.13080360867914
1739209794.5047023;-30.49652367304973
1739209794.5047052;-45.120503652039325
1739209794.504708;-45.120503652039325
1739209794.504711;-33.981070128970906
1739209794.5047138;-45.120503652039325
1739209794.5047166;-38.13080360867914
1739209794.5047195;-38.13080360867914
1739209794.5047224;-45.120503652039325
1739209794.5047252;-38.13080360867914
1739209794.5047283;-45.120503652039325
1739209794.5047312;-38.13080360867914
1739209794.504734;-38.13080360867914
1739209794.504737;-32.816014438256545
1739209794.5047398;-38.13080360867914
1739209794.5047426;-45.120503652039325
1739209794.5047455;-45.120503652039325
1739209794.5047483;-35.57807855764607
1739209794.5047512;-38.13080360867914
1739209794.504754;-45.120503652039325
1739209794.504757;-38.13080360867914
1739209794.5047598;-35.57807855764607
1739209794.5047626;-38.13080360867914
1739209794.5047655;-45.120503652039325
1739209794.5047684;-38.13080360867914
1739209794.5047712;-35.57807855764607
1739209794.5047743;-38.13080360867914
1739209794.5047772;-45.120503652039325
1739209794.50478;-45.120503652039325
1739209794.504783;-38.13080360867914
1739209794.5047858;-45.120503652039325
1739209794.5047886;-45.120503652039325
1739209794.5047915;-45.120503652039325
1739209794.5047944;-45.120503652039325
1739209794.5047972;-45.120503652039325
1739209794.5048;-35.57807855764607
1739209794.504803;-38.13080360867914
1739209794.5048058;-45.120503652039325
1739209794.5048087;-33.981070128970906
1739209794.5048115;-45.120503652039325
1739209794.5048144;-45.120503652039325
1739209794.5048172;-38.13080360867914
1739209794.50482;-38.13080360867914
1739209794.5048232;-38.13080360867914
1739209794.504826;-33.981070128970906
1739209794.504829;-45.120503652039325
1739209794.5048318;-35.57807855764607
1739209794.5048347;-38.13080360867914
1739209794.5048375;-38.13080360867914
1739209794.5048404;-45.120503652039325
1739209794.5048432;-45.120503652039325
1739209794.504846;-35.57807855764607
1739209794.504849;-38.13080360867914
1739209794.5048518;-45.120503652039325
1739209794.5048547;-38.13080360867914
1739209794.5048575;-38.13080360867914
1739209794.5048604;-45.120503652039325
1739209794.5048633;-35.57807855764607
1739209794.5048661;-38.13080360867914
1739209794.5048692;-35.57807855764607
1739209794.504872;-45.120503652039325
1739209794.504875;-45.120503652039325
1739209794.5048778;-38.13080360867914
1739209794.5048807;-35.57807855764607
1739209794.5048835;-33.981070128970906
1739209794.5048864;-45.120503652039325
1739209794.5048892;-45.120503652039325
1739209794.504892;-32.816014438256545
1739209794.504895;-38.13080360867914
1739209794.5048978;-45.120503652039325
1739209794.5049007;-38.13080360867914
1739209794.5049036;-38.13080360867914
1739209794.5049064;-45.120503652039325
1739209794.5049093;-38.13080360867914
1739209794.5049121;-45.120503652039325
1739209794.504915;-45.120503652039325
1739209794.504918;-38.13080360867914
1739209794.504921;-45.120503652039325
1739209794.5049238;-38.13080360867914
1739209794.5049267;-33.981070128970906
1739209794.5049295;-45.120503652039325
1739209794.5049324;-38.13080360867914
1739209794.5049353;-45.120503652039325
1739209794.5049381;-38.13080360867914
1739209794.504941;-45.120503652039325
1739209794.5049438;-33.981070128970906
1739209794.5049467;-33.981070128970906
1739209794.5049496;-45.120503652039325
1739209794.5049524;-38.13080360867914
1739209794.5049553;-35.57807855764607
1739209794.5049582;-33.981070128970906
1739209794.504961;-45.120503652039325
1739209794.504964;-38.13080360867914
1739209794.504967;-45.120503652039325
1739209794.5049698;-45.120503652039325
1739209794.5049727;-45.120503652039325
1739209794.5049756;-45.120503652039325
1739209794.5049784;-38.13080360867914
1739209794.5049813;-33.981070128970906
1739209794.5049841;-45.120503652039325
1739209794.504987;-45.120503652039325
1739209794.5049899;-45.120503652039325
1739209794.5049927;-38.13080360867914
1739209794.5049956;-38.13080360867914
1739209794.5049984;-45.120503652039325
1739209794.5050013;-38.13080360867914
1739209794.5050042;-38.13080360867914
1739209794.505007;-38.13080360867914
1739209794.50501;-38.13080360867914
1739209794.505013;-45.120503652039325
1739209794.5050159;-45.120503652039325
1739209794.5050187;-38.13080360867914
1739209794.5050216;-38.13080360867914
1739209794.5050244;-45.120503652039325
1739209794.5050273;-38.13080360867914
1739209794.5050302;-35.57807855764607
1739209794.505033;-38.13080360867914
1739209794.5050359;-45.120503652039325
1739209794.5050387;-33.981070128970906
1739209794.5050416;-35.57807855764607
1739209794.5050445;-33.981070128970906
1739209794.5050473;-45.120503652039325
1739209794.5050502;-38.13080360867914
1739209794.505053;-35.57807855764607
1739209794.505056;-38.13080360867914
1739209794.505059;-45.120503652039325
1739209794.5050619;-38.13080360867914
1739209794.5050647;-45.120503652039325
1739209794.5050676;-45.120503652039325
1739209794.5050704;-35.57807855764607
1739209794.5050733;-38.13080360867914
1739209794.5050762;-38.13080360867914
1739209794.505079;-38.13080360867914
1739209794.505082;-45.120503652039325
1739209794.5050848;-38.13080360867914
1739209794.5050876;-45.120503652039325
1739209794.5050905;-45.120503652039325
1739209794.5050933;-45.120503652039325
1739209794.5050962;-28.992665084841942
1739209794.505099;-33.981070128970906
1739209794.505102;-45.120503652039325
1739209794.5051048;-32.816014438256545
1739209794.5051079;-45.120503652039325
1739209794.5051107;-45.120503652039325
1739209794.5051136;-45.120503652039325
1739209794.5051165;-38.13080360867914
1739209794.5051193;-32.816014438256545
1739209794.5051222;-38.13080360867914
1739209794.505125;-38.13080360867914
1739209794.505128;-38.13080360867914
1739209794.5051308;-45.120503652039325
1739209794.5051336;-38.13080360867914
1739209794.5051365;-38.13080360867914
1739209794.5051394;-38.13080360867914
1739209794.5051422;-35.57807855764607
1739209794.505145;-33.981070128970906
1739209794.505148;-45.120503652039325
1739209794.5051508;-45.120503652039325
1739209794.505154;-38.13080360867914
1739209794.5051568;-35.57807855764607
1739209794.5051596;-38.13080360867914
1739209794.5051625;-45.120503652039325
1739209794.5051653;-33.981070128970906
1739209794.5051682;-30.49652367304973
1739209794.505171;-38.13080360867914
1739209794.505174;-45.120503652039325
1739209794.5051768;-38.13080360867914
1739209794.5051796;-33.981070128970906
1739209794.5051825;-45.120503652039325
