CAN Message; 0x1bb:0000f90ef287ea3c
1739209838.9964352;-32.816014438256545
1739209838.9964366;-38.13080360867914
1739209838.996438;-45.120503652039325
1739209838.9964395;-38.13080360867914
1739209838.996441;-35.57807855764607
1739209838.9964423;-38.13080360867914
1739209838.9964437;-45.120503652039325
1739209838.9964452;-35.57807855764607
1739209838.9964466;-45.120503652039325
1739209838.996448;-45.120503652039325
1739209838.9964495;-38.13080360867914
1739209838.996451;-45.120503652039325
1739209838.9964523;-45.120503652039325
1739209838.9964538;-38.13080360867914
1739209838.9964552;-35.57807855764607
1739209838.9964566;-45.120503652039325
1739209838.9964583;-27.8777449560314
1739209838.9964597;-32.816014438256545
1739209838.9964612;-45.120503652039325
1739209838.9964626;-38.13080360867914
1739209838.996464;-38.13080360867914
1739209838.9964654;-38.13080360867914
1739209838.9964669;-45.120503652039325
1739209838.9964683;-45.120503652039325
1739209838.9964697;-45.120503652039325
1739209838.9964712;-45.120503652039325
1739209838.9964726;-38.13080360867914
1739209838.996474;-45.120503652039325
1739209838.9964755;-38.13080360867914
1739209838.996477;-38.13080360867914
1739209838.9964783;-45.120503652039325
1739209838.9964797;-35.57807855764607
1739209838.9964812;-38.13080360867914
1739209838.9964826;-45.120503652039325
1739209838.996484;-45.120503652039325
1739209838.9964857;-45.120503652039325
1739209838.9964871;-45.120503652039325
1739209838.9964886;-45.120503652039325
1739209838.99649;-38.13080360867914
1739209838.9964914;-45.120503652039325
1739209838.9964929;-35.57807855764607
1739209838.9964943;-38.13080360867914
1739209838.9964957;-45.120503652039325
1739209838.9964972;-38.13080360867914
1739209838.9964986;-45.120503652039325
1739209838.9965;-45.120503652039325
1739209838.9965014;-45.120503652039325
1739209838.9965029;-38.13080360867914
1739209838.9965043;-38.13080360867914
1739209838.9965057;-45.120503652039325
1739209838.9965072;-38.13080360867914
1739209838.9965086;-38.13080360867914
1739209838.99651;-38.13080360867914
1739209838.9965115;-45.120503652039325
1739209838.996513;-35.57807855764607
1739209838.9965146;-35.57807855764607
1739209838.996516;-45.120503652039325
1739209838.9965174;-38.13080360867914
1739209838.9965189;-35.57807855764607
1739209838.9965203;-32.816014438256545
1739209838.9965217;-45.120503652039325
1739209838.9965231;-45.120503652039325
1739209838.9965246;-32.816014438256545
1739209838.996526;-33.981070128970906
1739209838.9965274;-38.13080360867914
1739209838.9965289;-38.13080360867914
1739209838.9965303;-45.120503652039325
1739209838.9965317;-33.981070128970906
1739209838.9965332;-38.13080360867914
1739209838.9965346;-35.57807855764607
1739209838.996536;-38.13080360867914
1739209838.9965374;-45.120503652039325
1739209838.9965389;-45.120503652039325
1739209838.9965403;-33.981070128970906
1739209838.9965417;-38.13080360867914
1739209838.9965434;-45.120503652039325
1739209838.9965448;-38.13080360867914
1739209838.9965463;-38.13080360867914
1739209838.9965477;-38.13080360867914
1739209838.9965491;-45.120503652039325
1739209838.9965506;-45.120503652039325
1739209838.996552;-38.13080360867914
1739209838.9965534;-45.120503652039325
1739209838.9965549;-38.13080360867914
1739209838.9965563;-38.13080360867914
1739209838.9965577;-45.120503652039325
1739209838.9965591;-38.13080360867914
1739209838.9965606;-38.13080360867914
1739209838.996562;-38.13080360867914
1739209838.9965634;-35.57807855764607
1739209838.9965649;-33.981070128970906
1739209838.9965663;-38.13080360867914
1739209838.9965677;-45.120503652039325
1739209838.9965692;-38.13080360867914
1739209838.9965708;-38.13080360867914
1739209838.9965723;-38.13080360867914
1739209838.9965737;-45.120503652039325
1739209838.996575;-33.981070128970906
1739209838.9965765;-33.981070128970906
1739209838.996578;-38.13080360867914
1739209838.9965794;-45.120503652039325
1739209838.9965808;-38.13080360867914
1739209838.9965823;-38.13080360867914
1739209838.9965837;-38.13080360867914
1739209838.9965851;-35.57807855764607
1739209838.9965866;-33.981070128970906
1739209838.996588;-33.981070128970906
1739209838.9965894;-45.120503652039325
1739209838.9965909;-35.57807855764607
1739209838.9965923;-33.981070128970906
1739209838.9965937;-45.120503652039325
1739209838.9965951;-45.120503652039325
1739209838.9965966;-38.13080360867914
1739209838.996598;-38.13080360867914
1739209838.9965997;-45.120503652039325
1739209838.996601;-45.120503652039325
1739209838.9966025;-38.13080360867914
1739209838.996604;-38.13080360867914
1739209838.9966054;-45.120503652039325
1739209838.9966068;-45.120503652039325
1739209838.9966083;-45.120503652039325
1739209838.9966097;-38.13080360867914
1739209838.996611;-38.13080360867914
1739209838.9966125;-45.120503652039325
1739209838.996614;-35.57807855764607
1739209838.9966154;-38.13080360867914
1739209838.9966168;-45.120503652039325
1739209838.9966183;-32.816014438256545
1739209838.9966197;-38.13080360867914
1739209838.9966211;-38.13080360867914
1739209838.9966226;-31.141103565318915
1739209838.996624;-38.13080360867914
1739209838.9966254;-38.13080360867914
1739209838.9966269;-38.13080360867914
1739209838.9966285;-38.13080360867914
1739209838.99663;-38.13080360867914
1739209838.9966314;-45.120503652039325
1739209838.9966328;-38.13080360867914
1739209838.9966342;-32.816014438256545
1739209838.9966357;-38.13080360867914
1739209838.996637;-45.120503652039325
1739209838.9966385;-45.120503652039325
1739209838.99664;-32.816014438256545
1739209838.9966414;-38.13080360867914
1739209838.9966457;-38.13080360867914
1739209838.9966502;-38.13080360867914
1739209838.9966545;-31.141103565318915
1739209838.9966588;-38.13080360867914
1739209838.996663;-45.120503652039325
1739209838.9966676;-45.120503652039325
1739209838.996672;-45.120503652039325
1739209838.9966762;-33.981070128970906
1739209838.9966807;-45.120503652039325
1739209838.996685;-45.120503652039325
1739209838.9966893;-35.57807855764607
1739209838.9966938;-35.57807855764607
1739209838.9966981;-45.120503652039325
1739209838.9967024;-45.120503652039325
1739209838.9967067;-33.981070128970906
1739209838.9967113;-38.13080360867914
1739209838.9967155;-38.13080360867914
1739209838.9967198;-45.120503652039325
1739209838.9967244;-45.120503652039325
1739209838.9967287;-45.120503652039325
1739209838.996733;-45.120503652039325
1739209838.9967372;-45.120503652039325
1739209838.9967418;-38.13080360867914
1739209838.996746;-32.816014438256545
1739209838.9967504;-38.13080360867914
1739209838.996755;-38.13080360867914
1739209838.9967592;-33.981070128970906
1739209838.9967635;-35.57807855764607
1739209838.996768;-38.13080360867914
1739209838.9967723;-45.120503652039325
1739209838.9967766;-33.981070128970906
1739209838.9967809;-38.13080360867914
1739209838.9967854;-38.13080360867914
1739209838.9967897;-45.120503652039325
1739209838.996794;-45.120503652039325
1739209838.9967985;-33.981070128970906
1739209838.9968028;-38.13080360867914
1739209838.996807;-45.120503652039325
1739209838.9968114;-38.13080360867914
1739209838.996816;-32.816014438256545
1739209838.9968202;-38.13080360867914
1739209838.9968245;-38.13080360867914
1739209838.996829;-31.141103565318915
1739209838.9968333;-38.13080360867914
1739209838.9968376;-45.120503652039325
1739209838.9968421;-45.120503652039325
1739209838.9968464;-38.13080360867914
1739209838.9968507;-45.120503652039325
1739209838.996855;-45.120503652039325
1739209838.9968596;-38.13080360867914
1739209838.9968638;-45.120503652039325
1739209838.9968681;-45.120503652039325
1739209838.9968727;-38.13080360867914
1739209838.996877;-38.13080360867914
1739209838.9968812;-38.13080360867914
1739209838.9968855;-32.816014438256545
1739209838.99689;-38.13080360867914
1739209838.9968944;-38.13080360867914
1739209838.9968987;-38.13080360867914
1739209838.9969032;-45.120503652039325
1739209838.9969075;-45.120503652039325
1739209838.9969118;-38.13080360867914
1739209838.9969163;-38.13080360867914
1739209838.9969206;-45.120503652039325
1739209838.9969249;-38.13080360867914
1739209838.9969292;-38.13080360867914
1739209838.9969337;-45.120503652039325
1739209838.996938;-45.120503652039325
1739209838.9969423;-45.120503652039325
1739209838.9969468;-45.120503652039325
1739209838.996951;-38.13080360867914
1739209838.9969554;-45.120503652039325
1739209838.9969597;-45.120503652039325
1739209838.9969642;-38.13080360867914
1739209838.9969685;-38.13080360867914
1739209838.9969728;-30.49652367304973
1739209838.9969773;-38.13080360867914
1739209838.9969816;-45.120503652039325
1739209838.996986;-45.120503652039325
1739209838.9969904;-33.981070128970906
1739209838.9969947;-38.13080360867914
1739209838.996999;-45.120503652039325
1739209838.9970033;-38.13080360867914
1739209838.9970078;-45.120503652039325
1739209838.9970121;-45.120503652039325
1739209838.9970164;-38.13080360867914
1739209838.997021;-38.13080360867914
1739209838.9970253;-45.120503652039325
1739209838.9970295;-38.13080360867914
1739209838.9970338;-32.816014438256545
1739209838.9970384;-38.13080360867914
1739209838.9970427;-38.13080360867914
1739209838.997047;-35.57807855764607
1739209838.9970515;-45.120503652039325
1739209838.9970558;-45.120503652039325
1739209838.99706;-32.816014438256545
1739209838.9970646;-38.13080360867914
1739209838.997069;-38.13080360867914
1739209838.9970732;-38.13080360867914
1739209838.9970775;-38.13080360867914
1739209838.997082;-35.57807855764607
1739209838.9970863;-38.13080360867914
1739209838.9970906;-38.13080360867914
1739209838.997095;-45.120503652039325
1739209838.9970994;-38.13080360867914
1739209838.9971037;-45.120503652039325
1739209838.997108;-38.13080360867914
1739209838.9971125;-38.13080360867914
1739209838.9971168;-45.120503652039325
1739209838.997121;-45.120503652039325
1739209838.9971256;-33.981070128970906
1739209838.99713;-35.57807855764607
1739209838.9971342;-45.120503652039325
1739209838.9971387;-45.120503652039325
1739209838.997143;-38.13080360867914
1739209838.9971473;-25.826314394896357
1739209838.9971516;-31.141103565318915
1739209838.9971561;-45.120503652039325
1739209838.9971604;-35.57807855764607
1739209838.9971647;-30.49652367304973
1739209838.9971693;-38.13080360867914
1739209838.9971735;-45.120503652039325
1739209838.9971778;-35.57807855764607
1739209838.9971821;-38.13080360867914
1739209838.9971867;-45.120503652039325
1739209838.997191;-45.120503652039325
1739209838.9971952;-38.13080360867914
1739209838.9971998;-45.120503652039325
1739209838.997204;-38.13080360867914
1739209838.9972084;-45.120503652039325
1739209838.997213;-38.13080360867914
1739209838.9972172;-38.13080360867914
1739209838.9972215;-38.13080360867914
1739209838.9972258;-45.120503652039325
1739209838.9972303;-38.13080360867914
1739209838.9972346;-38.13080360867914
1739209838.9972389;-45.120503652039325
1739209838.9972434;-38.13080360867914
1739209838.9972477;-45.120503652039325
1739209838.997252;-31.141103565318915
1739209838.9972563;-33.981070128970906
1739209838.9972608;-45.120503652039325
1739209838.997265;-45.120503652039325
1739209838.9972694;-38.13080360867914
1739209838.997274;-33.981070128970906
1739209838.9972782;-38.13080360867914
1739209838.9972825;-38.13080360867914
1739209838.997287;-33.981070128970906
1739209838.9972913;-33.981070128970906
1739209838.9972956;-32.816014438256545
1739209838.9973;-45.120503652039325
1739209838.9973044;-45.120503652039325
1739209838.9973087;-45.120503652039325
1739209838.997313;-38.13080360867914
1739209838.9973176;-38.13080360867914
1739209838.9973218;-33.981070128970906
1739209838.9973261;-33.981070128970906
1739209838.9973304;-45.120503652039325
1739209838.997335;-38.13080360867914
1739209838.9973392;-45.120503652039325
1739209838.9973435;-38.13080360867914
1739209838.997348;-38.13080360867914
1739209838.9973524;-45.120503652039325
1739209838.9973567;-45.120503652039325
1739209838.9973612;-33.981070128970906
1739209838.9973655;-38.13080360867914
1739209838.9973698;-45.120503652039325
1739209838.997374;-38.13080360867914
1739209838.9973786;-35.57807855764607
1739209838.9973829;-35.57807855764607
1739209838.9973872;-38.13080360867914
1739209838.9973917;-38.13080360867914
1739209838.997396;-38.13080360867914
1739209838.9974003;-38.13080360867914
1739209838.9974046;-38.13080360867914
1739209838.997409;-38.13080360867914
1739209838.9974134;-45.120503652039325
1739209838.9974177;-33.981070128970906
1739209838.9974222;-45.120503652039325
1739209838.9974265;-45.120503652039325
1739209838.9974308;-33.981070128970906
1739209838.997435;-38.13080360867914
1739209838.9974396;-45.120503652039325
1739209838.997444;-45.120503652039325
1739209838.9974482;-38.13080360867914
1739209838.9974527;-45.120503652039325
1739209838.997457;-38.13080360867914
1739209838.9974613;-35.57807855764607
1739209838.9974658;-45.120503652039325
1739209838.9974701;-45.120503652039325
1739209838.9974744;-38.13080360867914
1739209838.9974787;-38.13080360867914
1739209838.9974833;-45.120503652039325
1739209838.9974875;-45.120503652039325
1739209838.9974918;-33.981070128970906
1739209838.9974964;-45.120503652039325
1739209838.9975007;-45.120503652039325
1739209838.997505;-45.120503652039325
1739209838.9975092;-38.13080360867914
1739209838.9975138;-45.120503652039325
1739209838.997518;-38.13080360867914
1739209838.9975224;-45.120503652039325
1739209838.997527;-45.120503652039325
1739209838.9975312;-45.120503652039325
1739209838.9975355;-35.57807855764607
1739209838.99754;-38.13080360867914
1739209838.9975443;-45.120503652039325
1739209838.9975486;-38.13080360867914
1739209838.9975529;-38.13080360867914
1739209838.9975574;-35.57807855764607
1739209838.9975617;-45.120503652039325
1739209838.997566;-38.13080360867914
1739209838.9975705;-45.120503652039325
1739209838.9975748;-45.120503652039325
1739209839.0011098;-45.120503652039325
1739209839.001112;-45.120503652039325
1739209839.0011141;-45.120503652039325
1739209839.0011163;-45.120503652039325
1739209839.0011184;-32.816014438256545
1739209839.0011206;-31.141103565318915
1739209839.0011225;-38.13080360867914
1739209839.0011246;-35.57807855764607
1739209839.0011268;-35.57807855764607
1739209839.001129;-35.57807855764607
1739209839.001131;-45.120503652039325
1739209839.0011332;-38.13080360867914
1739209839.0011353;-45.120503652039325
1739209839.0011375;-33.981070128970906
1739209839.0011396;-38.13080360867914
1739209839.0011418;-45.120503652039325
1739209839.001144;-38.13080360867914
1739209839.001146;-38.13080360867914
1739209839.0011482;-38.13080360867914
1739209839.0011504;-38.13080360867914
1739209839.0011523;-38.13080360867914
1739209839.0011544;-35.57807855764607
1739209839.0011566;-38.13080360867914
1739209839.0011587;-38.13080360867914
1739209839.0011609;-38.13080360867914
1739209839.001163;-45.120503652039325
1739209839.0011652;-38.13080360867914
1739209839.0011673;-32.816014438256545
1739209839.0011694;-45.120503652039325
1739209839.0011716;-28.992665084841942
1739209839.0011737;-33.981070128970906
1739209839.0011759;-38.13080360867914
1739209839.001178;-45.120503652039325
1739209839.0011802;-38.13080360867914
1739209839.001182;-31.141103565318915
1739209839.0011842;-45.120503652039325
1739209839.0011864;-38.13080360867914
1739209839.0011885;-35.57807855764607
1739209839.0011907;-33.981070128970906
1739209839.0011928;-33.981070128970906
1739209839.001195;-45.120503652039325
1739209839.001197;-45.120503652039325
1739209839.0011992;-35.57807855764607
1739209839.0012014;-32.816014438256545
1739209839.0012035;-45.120503652039325
1739209839.0012057;-38.13080360867914
1739209839.0012078;-38.13080360867914
1739209839.00121;-35.57807855764607
1739209839.001212;-45.120503652039325
1739209839.001214;-38.13080360867914
1739209839.0012162;-33.981070128970906
1739209839.0012183;-33.981070128970906
1739209839.0012205;-45.120503652039325
1739209839.0012226;-45.120503652039325
1739209839.0012248;-38.13080360867914
1739209839.001227;-35.57807855764607
1739209839.001229;-45.120503652039325
1739209839.0012312;-45.120503652039325
1739209839.0012333;-32.816014438256545
1739209839.0012355;-45.120503652039325
1739209839.0012376;-45.120503652039325
1739209839.0012398;-45.120503652039325
1739209839.0012417;-45.120503652039325
1739209839.0012438;-45.120503652039325
1739209839.001246;-45.120503652039325
1739209839.0012481;-45.120503652039325
1739209839.0012503;-38.13080360867914
1739209839.0012524;-45.120503652039325
1739209839.0012546;-38.13080360867914
1739209839.0012567;-38.13080360867914
1739209839.0012589;-45.120503652039325
1739209839.001261;-45.120503652039325
1739209839.0012631;-45.120503652039325
1739209839.0012653;-38.13080360867914
1739209839.0012674;-38.13080360867914
1739209839.0012696;-38.13080360867914
1739209839.0012715;-38.13080360867914
1739209839.0012736;-38.13080360867914
1739209839.0012758;-31.141103565318915
1739209839.001278;-35.57807855764607
1739209839.00128;-45.120503652039325
1739209839.0012822;-45.120503652039325
1739209839.0012844;-35.57807855764607
1739209839.0012865;-38.13080360867914
1739209839.0012887;-45.120503652039325
1739209839.0012908;-45.120503652039325
1739209839.001293;-45.120503652039325
1739209839.001295;-38.13080360867914
1739209839.0012972;-38.13080360867914
1739209839.0012991;-38.13080360867914
1739209839.0013013;-45.120503652039325
1739209839.0013034;-45.120503652039325
1739209839.0013056;-38.13080360867914
1739209839.0013077;-38.13080360867914
1739209839.0013099;-30.49652367304973
1739209839.001312;-38.13080360867914
1739209839.0013142;-35.57807855764607
1739209839.0013163;-32.816014438256545
1739209839.0013185;-38.13080360867914
1739209839.0013206;-38.13080360867914
1739209839.0013227;-45.120503652039325
1739209839.001325;-45.120503652039325
1739209839.001327;-45.120503652039325
1739209839.001329;-45.120503652039325
1739209839.001331;-38.13080360867914
1739209839.0013332;-38.13080360867914
1739209839.0013354;-38.13080360867914
1739209839.0013375;-45.120503652039325
1739209839.0013397;-45.120503652039325
1739209839.0013418;-45.120503652039325
1739209839.001344;-33.981070128970956
1739209839.001346;-45.120503652039325
1739209839.0013483;-38.13080360867914
1739209839.0013504;-45.120503652039325
1739209839.0013525;-45.120503652039325
1739209839.0013547;-45.120503652039325
1739209839.0013568;-45.120503652039325
1739209839.0013587;-45.120503652039325
1739209839.001361;-29.438486411369333
1739209839.001363;-31.141103565318893
1739209839.0013652;-45.120503652039325
1739209839.0013673;-45.120503652039325
1739209839.0013695;-38.13080360867914
1739209839.0013716;-38.13080360867914
1739209839.0013738;-45.120503652039325
1739209839.001376;-45.120503652039325
1739209839.001378;-45.120503652039325
1739209839.0013802;-45.120503652039325
1739209839.0013824;-45.120503652039325
1739209839.0013845;-38.13080360867914
1739209839.0013866;-35.57807855764607
1739209839.0013885;-35.57807855764607
1739209839.0013907;-45.120503652039325
1739209839.0013928;-38.13080360867914
1739209839.001395;-45.120503652039325
1739209839.0013971;-45.120503652039325
1739209839.0013993;-38.13080360867914
1739209839.0014014;-38.13080360867914
1739209839.0014036;-45.120503652039325
1739209839.0014057;-45.120503652039325
1739209839.0014079;-38.13080360867914
1739209839.00141;-45.120503652039325
1739209839.0014122;-28.21854285175415
1739209839.0014143;-27.8777449560314
1739209839.0014164;-45.120503652039325
1739209839.0014184;-45.120503652039325
1739209839.0014205;-35.57807855764607
1739209839.0014226;-38.13080360867914
1739209839.0014248;-45.120503652039325
1739209839.001427;-38.13080360867914
1739209839.001429;-45.120503652039325
1739209839.0014312;-45.120503652039325
1739209839.0014334;-45.120503652039325
1739209839.0014355;-38.13080360867914
1739209839.0014377;-38.13080360867914
1739209839.0014398;-38.13080360867914
1739209839.001442;-35.57807855764607
1739209839.001444;-38.13080360867914
1739209839.0014462;-32.816014438256545
1739209839.0014482;-29.438486411369333
1739209839.0014503;-45.120503652039325
1739209839.0014524;-38.13080360867914
1739209839.0014546;-45.120503652039325
1739209839.0014567;-45.120503652039325
1739209839.001459;-45.120503652039325
1739209839.001461;-45.120503652039325
1739209839.0014632;-35.57807855764607
1739209839.0014653;-35.57807855764607
1739209839.0014675;-45.120503652039325
1739209839.0014696;-45.120503652039325
1739209839.0014718;-35.57807855764607
1739209839.001474;-38.13080360867914
1739209839.0014758;-45.120503652039325
1739209839.001478;-38.13080360867914
1739209839.00148;-45.120503652039325
1739209839.0014822;-45.120503652039325
1739209839.0014844;-35.57807855764607
1739209839.0014865;-35.57807855764607
1739209839.0014887;-45.120503652039325
1739209839.0014908;-38.13080360867914
1739209839.001493;-38.13080360867914
1739209839.0014951;-45.120503652039325
1739209839.0014973;-45.120503652039325
1739209839.0014994;-45.120503652039325
1739209839.0015016;-38.13080360867914
1739209839.0015037;-38.13080360867914
1739209839.0015056;-45.120503652039325
1739209839.0015078;-45.120503652039325
1739209839.00151;-45.120503652039325
1739209839.001512;-38.13080360867914
1739209839.0015142;-38.13080360867914
1739209839.0015163;-45.120503652039325
1739209839.0015185;-45.120503652039325
1739209839.0015206;-45.120503652039325
1739209839.0015228;-38.13080360867914
1739209839.001525;-35.57807855764607
1739209839.001527;-45.120503652039325
1739209839.0015292;-33.981070128970906
1739209839.0015314;-45.120503652039325
1739209839.0015335;-38.13080360867914
1739209839.0015354;-38.13080360867914
1739209839.0015376;-38.13080360867914
1739209839.0015397;-45.120503652039325
1739209839.0015419;-45.120503652039325
1739209839.001544;-38.13080360867914
1739209839.0015461;-38.13080360867914
1739209839.0015483;-45.120503652039325
1739209839.0015504;-38.13080360867914
1739209839.0015526;-45.120503652039325
1739209839.0015547;-38.13080360867914
1739209839.0015569;-38.13080360867914
1739209839.001559;-38.13080360867914
1739209839.0015612;-38.13080360867914
1739209839.0015633;-45.120503652039325
1739209839.0015652;-38.13080360867914
1739209839.0015674;-35.57807855764607
1739209839.0015695;-35.57807855764607
1739209839.0015717;-45.120503652039325
1739209839.0015738;-38.13080360867914
1739209839.001576;-32.816014438256545
1739209839.001578;-38.13080360867914
1739209839.0015802;-45.120503652039325
1739209839.0015824;-33.981070128970906
1739209839.0015845;-33.981070128970906
1739209839.0015867;-31.141103565318915
1739209839.0015888;-45.120503652039325
1739209839.001591;-45.120503652039325
1739209839.001593;-45.120503652039325
1739209839.001595;-38.13080360867914
1739209839.0015972;-38.13080360867914
1739209839.0015993;-33.981070128970906
1739209839.0016015;-38.13080360867914
1739209839.0016036;-33.981070128970906
1739209839.0016057;-38.13080360867914
1739209839.001608;-45.120503652039325
1739209839.00161;-45.120503652039325
1739209839.0016122;-33.981070128970906
1739209839.0016143;-45.120503652039325
1739209839.0016165;-45.120503652039325
1739209839.0016186;-33.981070128970906
1739209839.0016208;-31.141103565318915
1739209839.001623;-38.13080360867914
1739209839.0016248;-45.120503652039325
1739209839.001627;-38.13080360867914
1739209839.001629;-33.981070128970906
1739209839.0016313;-38.13080360867914
1739209839.0016334;-45.120503652039325
1739209839.0016356;-38.13080360867914
1739209839.0016377;-38.13080360867914
1739209839.0016398;-38.13080360867914
1739209839.001642;-38.13080360867914
1739209839.0016441;-35.57807855764607
1739209839.0016463;-45.120503652039325
1739209839.0016484;-45.120503652039325
1739209839.0016506;-38.13080360867914
1739209839.0016527;-38.13080360867914
1739209839.0016546;-38.13080360867914
1739209839.0016568;-45.120503652039325
1739209839.001659;-38.13080360867914
1739209839.001661;-32.816014438256545
1739209839.0016632;-38.13080360867914
1739209839.0016654;-45.120503652039325
1739209839.0016675;-38.13080360867914
1739209839.0016696;-33.981070128970906
1739209839.0016718;-31.14110356531892
1739209839.001674;-45.120503652039325
1739209839.001676;-35.57807855764607
1739209839.0016782;-38.13080360867914
1739209839.0016804;-38.13080360867914
1739209839.0016823;-38.13080360867914
1739209839.0016844;-45.120503652039325
1739209839.0016866;-38.13080360867914
1739209839.0016887;-31.141103565318915
1739209839.0016909;-45.120503652039325
1739209839.001693;-38.13080360867914
1739209839.0016952;-35.57807855764607
1739209839.0016973;-45.120503652039325
1739209839.0016994;-45.120503652039325
1739209839.0017016;-45.120503652039325
1739209839.0017037;-38.13080360867914
1739209839.001706;-33.981070128970906
1739209839.001708;-38.13080360867914
1739209839.0017102;-38.13080360867914
1739209839.001712;-38.13080360867914
1739209839.0017142;-38.13080360867914
1739209839.0017164;-45.120503652039325
1739209839.0017185;-45.120503652039325
1739209839.0017207;-45.120503652039325
1739209839.0017228;-38.13080360867914
1739209839.001725;-38.13080360867914
1739209839.001727;-45.120503652039325
1739209839.0017292;-45.120503652039325
1739209839.0017314;-38.13080360867914
1739209839.0017335;-32.816014438256545
1739209839.0017357;-45.120503652039325
1739209839.0017378;-45.120503652039325
1739209839.00174;-33.981070128970906
1739209839.001742;-35.57807855764607
1739209839.001744;-45.120503652039325
1739209839.0017462;-38.13080360867914
1739209839.0017483;-38.13080360867914
1739209839.0017505;-45.120503652039325
1739209839.0017526;-35.57807855764607
1739209839.0017548;-38.13080360867914
1739209839.001757;-45.120503652039325
1739209839.001759;-45.120503652039325
1739209839.0017612;-38.13080360867914
1739209839.0017633;-38.13080360867914
1739209839.0017655;-38.13080360867914
1739209839.0017676;-32.816014438256545
1739209839.0017698;-45.120503652039325
1739209839.0017717;-45.120503652039325
1739209839.0017738;-45.120503652039325
1739209839.001776;-45.120503652039325
1739209839.0017781;-38.13080360867914
1739209839.0017803;-35.57807855764607
1739209839.0017824;-45.120503652039325
1739209839.0017846;-45.120503652039325
1739209839.0017867;-38.13080360867914
1739209839.0017889;-38.13080360867914
1739209839.001791;-45.120503652039325
1739209839.0017931;-45.120503652039325
1739209839.0017953;-45.120503652039325
1739209839.0017974;-33.981070128970906
1739209839.0017996;-38.13080360867914
1739209839.0018015;-45.120503652039325
1739209839.0018036;-38.13080360867914
1739209839.0018058;-38.13080360867914
1739209839.001808;-38.13080360867914
1739209839.00181;-28.58837851428586
1739209839.0018122;-38.13080360867914
1739209839.0018144;-38.13080360867914
1739209839.0018165;-38.13080360867914
1739209839.0018187;-35.57807855764607
1739209839.0018208;-45.120503652039325
1739209839.001823;-38.13080360867914
1739209839.001825;-38.13080360867914
1739209839.0018272;-45.120503652039325
1739209839.0018294;-45.120503652039325
1739209839.0018313;-45.120503652039325
1739209839.0018334;-45.120503652039325
1739209839.0018356;-38.13080360867914
1739209839.0018377;-45.120503652039325
1739209839.0018399;-45.120503652039325
1739209839.001842;-45.120503652039325
1739209839.0018442;-45.120503652039325
1739209839.0018463;-45.120503652039325
1739209839.0018485;-45.120503652039325
1739209839.0018506;-38.13080360867914
1739209839.0018528;-45.120503652039325
1739209839.001855;-38.13080360867914
1739209839.001857;-45.120503652039325
1739209839.001859;-31.141103565318915
1739209839.001861;-28.58837851428586
1739209839.0018632;-45.120503652039325
1739209839.0018654;-35.57807855764607
1739209839.0018675;-45.120503652039325
1739209839.0018697;-45.120503652039325
1739209839.0018718;-45.120503652039325
1739209839.001874;-38.13080360867914
1739209839.001876;-45.120503652039325
1739209839.0018783;-45.120503652039325
1739209839.0018804;-45.120503652039325
1739209839.0018826;-45.120503652039325
1739209839.0018847;-45.120503652039325
1739209839.0018868;-45.120503652039325
1739209839.0018888;-45.120503652039325
1739209839.001891;-38.13080360867914
1739209839.001893;-38.13080360867914
1739209839.0018952;-38.13080360867914
1739209839.0018973;-45.120503652039325
1739209839.0018995;-45.120503652039325
1739209839.0019016;-45.120503652039325
1739209839.0019038;-45.120503652039325
1739209839.001906;-33.981070128970906
1739209839.001908;-38.13080360867914
1739209839.0019102;-38.13080360867914
1739209839.0019124;-26.991370085610722
1739209839.0019145;-38.13080360867914
1739209839.0019166;-45.120503652039325
1739209839.0019186;-38.13080360867914
1739209839.0019207;-33.981070128970906
1739209839.0019228;-38.13080360867914
1739209839.001925;-38.13080360867914
1739209839.0019271;-45.120503652039325
1739209839.0019293;-35.57807855764607
1739209839.0019314;-38.13080360867914
1739209839.0019336;-45.120503652039325
1739209839.0019357;-38.13080360867914
1739209839.0019379;-38.13080360867914
1739209839.00194;-38.13080360867914
1739209839.0019422;-45.120503652039325
1739209839.0019443;-38.13080360867914
1739209839.0019464;-35.57807855764607
1739209839.0019484;-45.120503652039325
1739209839.0019505;-45.120503652039325
1739209839.0019526;-45.120503652039325
1739209839.0019548;-45.120503652039325
1739209839.001957;-45.120503652039325
1739209839.001959;-45.120503652039325
1739209839.0019612;-45.120503652039325
1739209839.0019634;-33.981070128970906
1739209839.0019655;-35.57807855764607
1739209839.0019677;-38.13080360867914
1739209839.0019698;-45.120503652039325
1739209839.001972;-38.13080360867914
1739209839.001974;-38.13080360867914
1739209839.0019763;-45.120503652039325
1739209839.0019782;-45.120503652039325
1739209839.0019803;-38.13080360867914
1739209839.0019825;-45.120503652039325
1739209839.0019846;-45.120503652039325
1739209839.0019867;-45.120503652039325
1739209839.001989;-45.120503652039325
1739209839.001991;-45.120503652039325
1739209839.0019932;-45.120503652039325
1739209839.0019953;-45.120503652039325
1739209839.0019975;-45.120503652039325
1739209839.0019996;-35.57807855764607
1739209839.0020018;-38.13080360867914
1739209839.002004;-45.120503652039325
1739209839.002006;-38.13080360867914
1739209839.002008;-33.981070128970906
1739209839.00201;-38.13080360867914
1739209839.0020123;-38.13080360867914
1739209839.0020144;-45.120503652039325
1739209839.0020165;-38.13080360867914
1739209839.0020187;-32.816014438256545
