CAN Message; 0x1b8:010088a0f91d9b38
1739209659.573323;-45.120503652039325
1739209659.5733252;-38.13080360867914
1739209659.5733275;-35.57807855764607
1739209659.57333;-45.120503652039325
1739209659.5733323;-45.120503652039325
1739209659.5733347;-45.120503652039325
1739209659.573337;-45.120503652039325
1739209659.5733395;-38.13080360867914
1739209659.5733418;-38.13080360867914
1739209659.5733442;-33.981070128970906
1739209659.5733466;-38.13080360867914
1739209659.573349;-45.120503652039325
1739209659.5733514;-45.120503652039325
1739209659.5733538;-33.981070128970906
1739209659.573356;-45.120503652039325
1739209659.5733583;-45.120503652039325
1739209659.5733607;-38.13080360867914
1739209659.573363;-45.120503652039325
1739209659.5733654;-35.57807855764607
1739209659.5733678;-45.120503652039325
1739209659.5733702;-38.13080360867914
1739209659.5733726;-38.13080360867914
1739209659.573375;-45.120503652039325
1739209659.5733774;-45.120503652039325
1739209659.5733798;-45.120503652039325
1739209659.5733821;-45.120503652039325
1739209659.5733843;-45.120503652039325
1739209659.5733867;-45.120503652039325
1739209659.573389;-45.120503652039325
1739209659.5733914;-33.981070128970906
1739209659.5733938;-45.120503652039325
1739209659.5733962;-45.120503652039325
1739209659.5733986;-45.120503652039325
1739209659.573401;-38.13080360867914
1739209659.5734034;-35.57807855764607
1739209659.5734057;-45.120503652039325
1739209659.5734081;-45.120503652039325
1739209659.5734105;-38.13080360867914
1739209659.573413;-38.13080360867914
1739209659.573415;-45.120503652039325
1739209659.5734174;-38.13080360867914
1739209659.5734198;-45.120503652039325
1739209659.5734222;-45.120503652039325
1739209659.5734246;-35.57807855764607
1739209659.573427;-45.120503652039325
1739209659.5734293;-45.120503652039325
1739209659.5734317;-38.13080360867914
1739209659.573434;-38.13080360867914
1739209659.5734365;-45.120503652039325
1739209659.573439;-28.58837851428586
1739209659.5734413;-29.438486411369333
1739209659.5734434;-38.13080360867914
1739209659.5734458;-45.120503652039325
1739209659.5734482;-38.13080360867914
1739209659.5734506;-35.57807855764607
1739209659.573453;-45.120503652039325
1739209659.5734553;-45.120503652039325
1739209659.5734577;-45.120503652039325
1739209659.57346;-45.120503652039325
1739209659.5734625;-38.13080360867914
1739209659.5734649;-45.120503652039325
1739209659.5734673;-45.120503652039325
1739209659.5734696;-45.120503652039325
1739209659.573472;-45.120503652039325
1739209659.5734742;-45.120503652039325
1739209659.5734766;-32.816014438256545
1739209659.573479;-29.438486411369333
1739209659.5734813;-45.120503652039325
1739209659.5734837;-38.13080360867914
1739209659.573486;-35.57807855764607
1739209659.5734885;-38.13080360867914
1739209659.5734909;-45.120503652039325
1739209659.5734932;-45.120503652039325
1739209659.5734956;-45.120503652039325
1739209659.573498;-45.120503652039325
1739209659.5735004;-45.120503652039325
1739209659.5735025;-38.13080360867914
1739209659.573505;-38.13080360867914
1739209659.5735073;-45.120503652039325
1739209659.5735097;-38.13080360867914
1739209659.573512;-38.13080360867914
1739209659.5735145;-38.13080360867914
1739209659.5735168;-35.57807855764607
1739209659.5735192;-35.57807855764607
1739209659.5735216;-38.13080360867914
1739209659.573524;-45.120503652039325
1739209659.5735264;-38.13080360867914
1739209659.5735288;-38.13080360867914
1739209659.5735312;-45.120503652039325
1739209659.5735333;-38.13080360867914
1739209659.5735357;-35.57807855764607
1739209659.573538;-38.13080360867914
1739209659.5735404;-35.57807855764607
1739209659.5735428;-38.13080360867914
1739209659.5735452;-45.120503652039325
1739209659.5735476;-45.120503652039325
1739209659.57355;-33.981070128970906
1739209659.5735524;-38.13080360867914
1739209659.5735548;-38.13080360867914
1739209659.5735571;-45.120503652039325
1739209659.5735595;-32.816014438256545
1739209659.5735617;-38.13080360867914
1739209659.573564;-45.120503652039325
1739209659.5735664;-38.13080360867914
1739209659.5735688;-38.13080360867914
1739209659.5735712;-38.13080360867914
1739209659.5735736;-29.438486411369333
1739209659.573576;-38.13080360867914
1739209659.5735784;-38.13080360867914
1739209659.5735807;-33.981070128970906
1739209659.5735831;-38.13080360867914
1739209659.5735855;-38.13080360867914
1739209659.573588;-35.57807855764607
1739209659.5735903;-38.13080360867914
1739209659.5735924;-33.981070128970956
1739209659.5735948;-45.120503652039325
1739209659.5735972;-33.981070128970906
1739209659.5735996;-45.120503652039325
1739209659.573602;-45.120503652039325
1739209659.5736043;-45.120503652039325
1739209659.5736067;-45.120503652039325
1739209659.573609;-45.120503652039325
1739209659.5736115;-30.49652367304973
1739209659.573614;-35.57807855764607
1739209659.5736163;-38.13080360867914
1739209659.5736187;-45.120503652039325
1739209659.5736208;-45.120503652039325
1739209659.5736232;-45.120503652039325
1739209659.5736256;-38.13080360867914
1739209659.573628;-38.13080360867914
1739209659.5736303;-35.57807855764607
1739209659.5736327;-38.13080360867914
1739209659.573635;-45.120503652039325
1739209659.5736375;-38.13080360867914
1739209659.5736399;-35.57807855764607
1739209659.5736423;-45.120503652039325
1739209659.5736446;-45.120503652039325
1739209659.573647;-45.120503652039325
1739209659.5736494;-45.120503652039325
1739209659.5736516;-45.120503652039325
1739209659.573654;-45.120503652039325
1739209659.5736563;-35.57807855764607
1739209659.5736587;-45.120503652039325
1739209659.573661;-33.981070128970906
1739209659.5736635;-38.13080360867914
1739209659.5736659;-45.120503652039325
1739209659.5736682;-33.981070128970906
1739209659.5736706;-38.13080360867914
1739209659.573673;-45.120503652039325
1739209659.5736754;-38.13080360867914
1739209659.5736778;-38.13080360867914
1739209659.57368;-33.981070128970906
1739209659.5736823;-45.120503652039325
1739209659.5736847;-38.13080360867914
1739209659.573687;-38.13080360867914
1739209659.5736895;-45.120503652039325
1739209659.5736918;-45.120503652039325
1739209659.5736942;-45.120503652039325
1739209659.5736966;-45.120503652039325
1739209659.573699;-38.13080360867914
1739209659.5737014;-45.120503652039325
1739209659.5737038;-45.120503652039325
1739209659.5737062;-33.981070128970906
1739209659.5737085;-38.13080360867914
1739209659.5737107;-45.120503652039325
1739209659.573713;-45.120503652039325
1739209659.5737154;-35.57807855764607
1739209659.5737178;-33.981070128970906
1739209659.5737202;-38.13080360867914
1739209659.5737226;-45.120503652039325
1739209659.573725;-45.120503652039325
1739209659.5737274;-45.120503652039325
1739209659.5737298;-38.13080360867914
1739209659.5737321;-38.13080360867914
1739209659.5737345;-45.120503652039325
1739209659.573737;-38.13080360867914
1739209659.573739;-45.120503652039325
1739209659.5737414;-38.13080360867914
1739209659.5737438;-35.57807855764607
1739209659.5737462;-35.57807855764607
1739209659.5737486;-35.57807855764607
1739209659.573751;-38.13080360867914
1739209659.5737534;-45.120503652039325
1739209659.5737557;-38.13080360867914
1739209659.5737581;-32.816014438256545
1739209659.5737605;-38.13080360867914
1739209659.573763;-45.120503652039325
1739209659.5737653;-38.13080360867914
1739209659.5737677;-35.57807855764607
1739209659.5737698;-38.13080360867914
1739209659.5737722;-45.120503652039325
1739209659.5737746;-38.13080360867914
1739209659.573777;-38.13080360867914
1739209659.5737793;-38.13080360867914
1739209659.5737817;-38.13080360867914
1739209659.573784;-38.13080360867914
1739209659.5737865;-38.13080360867914
1739209659.573789;-38.13080360867914
1739209659.5737913;-45.120503652039325
1739209659.5737936;-38.13080360867914
1739209659.573796;-38.13080360867914
1739209659.5737982;-38.13080360867914
1739209659.5738006;-45.120503652039325
1739209659.573803;-45.120503652039325
1739209659.5738053;-45.120503652039325
1739209659.5738077;-45.120503652039325
1739209659.57381;-45.120503652039325
1739209659.5738125;-38.13080360867914
1739209659.5738149;-45.120503652039325
1739209659.5738173;-45.120503652039325
1739209659.5738196;-33.981070128970906
1739209659.573822;-45.120503652039325
1739209659.5738244;-45.120503652039325
1739209659.5738268;-38.13080360867914
1739209659.573829;-35.57807855764607
1739209659.5738313;-38.13080360867914
1739209659.5738337;-45.120503652039325
1739209659.573836;-45.120503652039325
1739209659.5738385;-45.120503652039325
1739209659.5738409;-35.57807855764607
1739209659.5738432;-38.13080360867914
1739209659.5738456;-38.13080360867914
1739209659.573848;-38.13080360867914
1739209659.5738504;-45.120503652039325
1739209659.5738528;-45.120503652039325
1739209659.5738552;-38.13080360867914
1739209659.5738573;-33.981070128970906
1739209659.5738597;-45.120503652039325
1739209659.573862;-45.120503652039325
1739209659.5738645;-38.13080360867914
1739209659.5738668;-45.120503652039325
1739209659.5738692;-33.981070128970906
1739209659.5738716;-45.120503652039325
1739209659.573874;-33.981070128970906
1739209659.5738764;-38.13080360867914
1739209659.5738788;-35.57807855764607
1739209659.5738811;-35.57807855764607
1739209659.5738835;-38.13080360867914
1739209659.573886;-35.57807855764607
1739209659.573888;-38.13080360867914
1739209659.5738904;-35.57807855764607
1739209659.5738928;-38.13080360867914
1739209659.5738952;-35.57807855764607
1739209659.5738976;-45.120503652039325
1739209659.5739;-45.120503652039325
1739209659.5739024;-38.13080360867914
1739209659.5739048;-45.120503652039325
1739209659.5739071;-38.13080360867914
1739209659.5739095;-45.120503652039325
1739209659.573912;-38.13080360867914
1739209659.5739143;-45.120503652039325
1739209659.5739164;-35.57807855764607
1739209659.5739188;-31.141103565318893
1739209659.5739212;-38.13080360867914
1739209659.5739236;-45.120503652039325
1739209659.573926;-38.13080360867914
1739209659.5739284;-32.816014438256545
1739209659.5739307;-38.13080360867914
1739209659.5739331;-45.120503652039325
1739209659.5739355;-38.13080360867914
1739209659.573938;-45.120503652039325
1739209659.5739403;-38.13080360867914
1739209659.5739427;-38.13080360867914
1739209659.5739448;-33.981070128970906
1739209659.5739472;-38.13080360867914
1739209659.5739496;-45.120503652039325
1739209659.573952;-45.120503652039325
1739209659.5739543;-35.57807855764607
1739209659.5739567;-29.438486411369333
1739209659.573959;-38.13080360867914
1739209659.5739615;-45.120503652039325
1739209659.5739639;-45.120503652039325
1739209659.5739663;-33.981070128970906
1739209659.5739686;-33.981070128970906
1739209659.573971;-45.120503652039325
1739209659.5739734;-45.120503652039325
1739209659.5739756;-45.120503652039325
1739209659.573978;-45.120503652039325
1739209659.5739803;-45.120503652039325
1739209659.5739827;-38.13080360867914
1739209659.573985;-38.13080360867914
1739209659.5739875;-45.120503652039325
1739209659.5739899;-45.120503652039325
1739209659.5739923;-33.981070128970906
1739209659.5739946;-29.438486411369333
1739209659.573997;-38.13080360867914
1739209659.5739994;-45.120503652039325
1739209659.5740018;-33.981070128970906
1739209659.574004;-33.981070128970906
1739209659.5740063;-38.13080360867914
1739209659.5740087;-45.120503652039325
1739209659.574011;-45.120503652039325
1739209659.5740135;-45.120503652039325
1739209659.5740159;-45.120503652039325
1739209659.5740182;-45.120503652039325
1739209659.5740206;-45.120503652039325
1739209659.574023;-45.120503652039325
1739209659.5740254;-45.120503652039325
1739209659.5740278;-45.120503652039325
1739209659.5740302;-45.120503652039325
1739209659.5740325;-35.57807855764607
1739209659.5740347;-38.13080360867914
1739209659.574037;-45.120503652039325
1739209659.5740395;-38.13080360867914
1739209659.5740418;-35.57807855764607
1739209659.5740442;-38.13080360867914
1739209659.5740466;-38.13080360867914
1739209659.574049;-45.120503652039325
1739209659.5740514;-38.13080360867914
1739209659.5740538;-38.13080360867914
1739209659.5740561;-45.120503652039325
1739209659.5740585;-45.120503652039325
1739209659.574061;-45.120503652039325
1739209659.574063;-45.120503652039325
1739209659.5740654;-45.120503652039325
1739209659.5740678;-38.13080360867914
1739209659.5740702;-45.120503652039325
1739209659.5740726;-45.120503652039325
1739209659.574075;-45.120503652039325
1739209659.5740774;-45.120503652039325
1739209659.5740798;-35.57807855764607
1739209659.5740821;-45.120503652039325
1739209659.5740845;-45.120503652039325
1739209659.574087;-45.120503652039325
1739209659.5740893;-28.992665084841942
1739209659.5740917;-33.981070128970906
1739209659.5740938;-45.120503652039325
1739209659.5740962;-45.120503652039325
1739209659.5740986;-33.981070128970906
1739209659.574101;-38.13080360867914
1739209659.5741034;-45.120503652039325
1739209659.5741057;-35.57807855764607
1739209659.5741081;-38.13080360867914
1739209659.5741105;-38.13080360867914
1739209659.574113;-35.57807855764607
1739209659.5741153;-45.120503652039325
1739209659.5741177;-45.120503652039325
1739209659.57412;-38.13080360867914
1739209659.5741222;-35.57807855764607
1739209659.5741246;-38.13080360867914
1739209659.574127;-38.13080360867914
1739209659.5741293;-45.120503652039325
1739209659.5741317;-33.981070128970906
1739209659.574134;-38.13080360867914
1739209659.5741365;-45.120503652039325
1739209659.5741389;-38.13080360867914
1739209659.5741413;-45.120503652039325
1739209659.5741436;-45.120503652039325
1739209659.574146;-45.120503652039325
1739209659.5741484;-35.57807855764607
1739209659.5741508;-38.13080360867914
1739209659.574153;-45.120503652039325
1739209659.5741553;-45.120503652039325
1739209659.5741577;-38.13080360867914
1739209659.57416;-38.13080360867914
1739209659.5741625;-38.13080360867914
1739209659.5741649;-38.13080360867914
1739209659.5741673;-33.981070128970906
1739209659.5741696;-45.120503652039325
1739209659.574172;-45.120503652039325
1739209659.5741744;-38.13080360867914
1739209659.5741768;-38.13080360867914
1739209659.5741792;-45.120503652039325
1739209659.5741813;-45.120503652039325
1739209659.5741837;-33.981070128970906
1739209659.574186;-33.981070128970906
1739209659.5741885;-45.120503652039325
1739209659.5741909;-45.120503652039325
1739209659.5741932;-38.13080360867914
1739209659.5741956;-38.13080360867914
1739209659.574198;-38.13080360867914
1739209659.5742004;-38.13080360867914
1739209659.5742028;-45.120503652039325
1739209659.5742052;-31.141103565318915
1739209659.5742075;-32.816014438256545
1739209659.57421;-38.13080360867914
1739209659.574212;-35.57807855764607
1739209659.5742145;-45.120503652039325
1739209659.5742168;-45.120503652039325
1739209659.5742192;-38.13080360867914
1739209659.5742216;-38.13080360867914
1739209659.574224;-30.49652367304973
1739209659.5742264;-45.120503652039325
1739209659.5742288;-38.13080360867914
1739209659.5742311;-45.120503652039325
1739209659.5742335;-33.981070128970906
1739209659.574236;-38.13080360867914
1739209659.5742383;-38.13080360867914
1739209659.5742404;-38.13080360867914
1739209659.5742428;-31.141103565318915
1739209659.5742452;-38.13080360867914
1739209659.5742476;-45.120503652039325
1739209659.57425;-38.13080360867914
1739209659.5742524;-45.120503652039325
1739209659.5742548;-45.120503652039325
1739209659.5742571;-33.981070128970906
1739209659.5742595;-32.816014438256545
1739209659.574262;-29.438486411369347
1739209659.5742643;-38.13080360867914
1739209659.5742667;-38.13080360867914
1739209659.574269;-35.57807855764607
1739209659.5742712;-38.13080360867914
1739209659.5742736;-38.13080360867914
1739209659.574276;-38.13080360867914
1739209659.5742784;-45.120503652039325
1739209659.5742807;-33.981070128970906
1739209659.5742831;-38.13080360867914
1739209659.5742855;-45.120503652039325
1739209659.574288;-45.120503652039325
1739209659.5742903;-45.120503652039325
1739209659.5742927;-45.120503652039325
1739209659.574295;-45.120503652039325
1739209659.5742974;-45.120503652039325
1739209659.5742996;-38.13080360867914
1739209659.574302;-45.120503652039325
1739209659.5743043;-38.13080360867914
1739209659.5743067;-38.13080360867914
1739209659.574309;-38.13080360867914
1739209659.5743115;-35.57807855764607
1739209659.5743139;-38.13080360867914
1739209659.5743163;-45.120503652039325
1739209659.5743186;-38.13080360867914
1739209659.574321;-38.13080360867914
1739209659.5743234;-38.13080360867914
1739209659.5743258;-38.13080360867914
1739209659.5743282;-38.13080360867914
1739209659.5743303;-45.120503652039325
1739209659.5743327;-45.120503652039325
1739209659.574335;-45.120503652039325
1739209659.5743375;-38.13080360867914
1739209659.5743399;-35.57807855764607
1739209659.5743423;-45.120503652039325
1739209659.5743446;-45.120503652039325
1739209659.574347;-38.13080360867914
1739209659.5743494;-45.120503652039325
1739209659.5743518;-38.13080360867914
1739209659.5743542;-38.13080360867914
1739209659.5743566;-45.120503652039325
1739209659.5743587;-45.120503652039325
1739209659.574361;-38.13080360867914
1739209659.5743635;-38.13080360867914
1739209659.5743659;-45.120503652039325
1739209659.5743682;-38.13080360867914
1739209659.5743706;-38.13080360867914
1739209659.574373;-45.120503652039325
1739209659.5743754;-33.981070128970906
1739209659.5743778;-38.13080360867914
1739209659.5743802;-45.120503652039325
1739209659.5743825;-38.13080360867914
1739209659.574385;-35.57807855764607
1739209659.5743873;-45.120503652039325
1739209659.5743895;-45.120503652039325
1739209659.5743918;-35.57807855764607
1739209659.5743942;-45.120503652039325
1739209659.5743966;-45.120503652039325
1739209659.574399;-38.13080360867914
1739209659.5744014;-35.57807855764607
1739209659.5744038;-45.120503652039325
1739209659.5744061;-38.13080360867914
1739209659.5744085;-35.57807855764607
1739209659.574411;-45.120503652039325
1739209659.5744133;-33.981070128970906
1739209659.5744157;-38.13080360867914
1739209659.5744178;-38.13080360867914
1739209659.5744202;-45.120503652039325
1739209659.5744226;-38.13080360867914
1739209659.574425;-45.120503652039325
1739209659.5744274;-45.120503652039325
1739209659.5744298;-38.13080360867914
1739209659.5744321;-45.120503652039325
1739209659.5744345;-45.120503652039325
1739209659.574437;-33.981070128970906
1739209659.5744393;-35.57807855764607
1739209659.5744417;-45.120503652039325
1739209659.574444;-45.120503652039325
1739209659.5744464;-35.57807855764607
1739209659.5744486;-38.13080360867914
1739209659.574451;-32.816014438256545
1739209659.5744534;-33.981070128970906
1739209659.5744557;-38.13080360867914
1739209659.5744581;-35.57807855764607
1739209659.5744605;-38.13080360867914
1739209659.574463;-45.120503652039325
1739209659.5744653;-38.13080360867914
1739209659.5744677;-32.816014438256545
1739209659.57447;-45.120503652039325
1739209659.5744724;-45.120503652039325
1739209659.5744748;-38.13080360867914
1739209659.574477;-38.13080360867914
1739209659.5744793;-38.13080360867914
1739209659.5744817;-35.57807855764607
1739209659.574484;-45.120503652039325
1739209659.5744865;-35.57807855764607
1739209659.5744889;-38.13080360867914
1739209659.5744913;-38.13080360867914
1739209659.5744936;-38.13080360867914
1739209659.574496;-38.13080360867914
1739209659.5744984;-38.13080360867914
1739209659.5745008;-45.120503652039325
1739209659.5745032;-35.57807855764607
1739209659.5745056;-38.13080360867914
1739209659.5745077;-45.120503652039325
1739209659.57451;-38.13080360867914
1739209659.5745125;-38.13080360867914
1739209659.5745149;-45.120503652039325
1739209659.5745173;-45.120503652039325
1739209659.5745196;-35.57807855764607
1739209659.574522;-45.120503652039325
1739209659.5745244;-45.120503652039325
1739209659.5745268;-45.120503652039325
1739209659.5745292;-38.13080360867914
1739209659.5745316;-33.981070128970906
1739209659.574534;-38.13080360867914
1739209659.574536;-38.13080360867914
1739209659.5745385;-45.120503652039325
1739209659.5745409;-38.13080360867914
1739209659.5745432;-38.13080360867914
1739209659.5745456;-38.13080360867914
1739209659.574548;-38.13080360867914
1739209659.5745504;-38.13080360867914
1739209659.5745528;-45.120503652039325
1739209659.5745552;-45.120503652039325
1739209659.5745575;-35.57807855764607
1739209659.57456;-38.13080360867914
1739209659.5745623;-45.120503652039325
1739209659.5745647;-45.120503652039325
1739209659.5745668;-38.13080360867914
1739209659.5745692;-33.981070128970906
1739209659.5745716;-45.120503652039325
1739209659.574574;-45.120503652039325
1739209659.5745764;-45.120503652039325
1739209659.5745788;-38.13080360867914
1739209659.5745811;-38.13080360867914
1739209659.5745835;-45.120503652039325
1739209659.574586;-38.13080360867914
1739209659.5745883;-33.981070128970906
1739209659.5745907;-45.120503652039325
1739209659.574593;-45.120503652039325
1739209659.5745952;-35.57807855764607
1739209659.5745976;-33.981070128970906
1739209659.5746;-45.120503652039325
1739209659.5746024;-45.120503652039325
1739209659.5746047;-45.120503652039325
1739209659.5746071;-38.13080360867914
1739209659.5746095;-45.120503652039325
1739209659.574612;-38.13080360867914
1739209659.5746143;-45.120503652039325
1739209659.5746167;-38.13080360867914
1739209659.574619;-45.120503652039325
1739209659.5746214;-45.120503652039325
1739209659.5746238;-38.13080360867914
1739209659.574626;-35.57807855764607
1739209659.5746284;-45.120503652039325
1739209659.5746307;-38.13080360867914
1739209659.5746331;-38.13080360867914
1739209659.5746355;-45.120503652039325
1739209659.574638;-45.120503652039325
1739209659.5746403;-45.120503652039325
1739209659.5746427;-45.120503652039325
1739209659.574645;-38.13080360867914
1739209659.5746474;-45.120503652039325
1739209659.5746498;-38.13080360867914
1739209659.5746522;-45.120503652039325
1739209659.5746543;-45.120503652039325
1739209659.5746567;-38.13080360867914
1739209659.574659;-45.120503652039325
1739209659.5746615;-38.13080360867914
1739209659.5746639;-30.49652367304973
1739209659.5746663;-45.120503652039325
1739209659.5746686;-45.120503652039325
1739209659.574671;-45.120503652039325
1739209659.5746734;-45.120503652039325
1739209659.5746758;-35.57807855764607
1739209659.5746782;-38.13080360867914
1739209659.5746806;-45.120503652039325
1739209659.574683;-27.267205301931607
1739209659.574685;-38.13080360867914
1739209659.5746875;-45.120503652039325
1739209659.5746899;-45.120503652039325
1739209659.5746922;-38.13080360867914
1739209659.5746946;-45.120503652039325
1739209659.574697;-38.13080360867914
1739209659.5746994;-35.57807855764607
1739209659.5747018;-31.14110356531892
1739209659.5747042;-45.120503652039325
1739209659.5747066;-33.981070128970906
1739209659.574709;-38.13080360867914
1739209659.5747113;-38.13080360867914
1739209659.5747135;-38.13080360867914
1739209659.5747159;-38.13080360867914
1739209659.5747182;-38.13080360867914
1739209659.5747206;-32.816014438256545
1739209659.574723;-38.13080360867914
1739209659.5747254;-45.120503652039325
1739209659.5747278;-35.57807855764607
1739209659.5747302;-38.13080360867914
1739209659.5747325;-38.13080360867914
1739209659.574735;-45.120503652039325
1739209659.5747373;-45.120503652039325
1739209659.5747397;-38.13080360867914
1739209659.574742;-45.120503652039325
1739209659.5747442;-38.13080360867914
1739209659.5747466;-38.13080360867914
1739209659.574749;-45.120503652039325
1739209659.5747514;-45.120503652039325
1739209659.5747538;-45.120503652039325
1739209659.5747561;-45.120503652039325
1739209659.5747585;-38.13080360867914
1739209659.574761;-35.57807855764607
1739209659.5747633;-45.120503652039325
1739209659.5747657;-45.120503652039325
1739209659.574768;-38.13080360867914
1739209659.5747705;-38.13080360867914
1739209659.5747726;-38.13080360867914
1739209659.574775;-45.120503652039325
1739209659.5747774;-38.13080360867914
1739209659.5747797;-38.13080360867914
1739209659.5747821;-45.120503652039325
1739209659.5747845;-38.13080360867914
1739209659.574787;-38.13080360867914
1739209659.5747893;-38.13080360867914
1739209659.5747917;-38.13080360867914
1739209659.574794;-38.13080360867914
1739209659.5747964;-45.120503652039325
1739209659.5747988;-45.120503652039325
1739209659.5748012;-45.120503652039325
1739209659.5748034;-45.120503652039325
1739209659.5748057;-45.120503652039325
1739209659.5748081;-38.13080360867914
1739209659.5748105;-38.13080360867914
1739209659.574813;-45.120503652039325
1739209659.5748153;-33.981070128970906
1739209659.5748177;-29.438486411369333
1739209659.57482;-38.13080360867914
1739209659.5748224;-45.120503652039325
1739209659.5748248;-33.981070128970906
1739209659.5748272;-32.816014438256545
1739209659.5748296;-38.13080360867914
1739209659.5748317;-33.981070128970906
1739209659.574834;-45.120503652039325
1739209659.5748365;-45.120503652039325
1739209659.5748389;-38.13080360867914
1739209659.5748413;-38.13080360867914
1739209659.5748436;-45.120503652039325
1739209659.574846;-38.13080360867914
1739209659.5748484;-35.57807855764607
1739209659.5748508;-45.120503652039325
1739209659.5748532;-32.816014438256545
1739209659.5748556;-29.438486411369333
1739209659.574858;-45.120503652039325
1739209659.5748603;-45.120503652039325
1739209659.5748625;-38.13080360867914
1739209659.5748649;-35.57807855764607
1739209659.5748672;-45.120503652039325
1739209659.5748696;-45.120503652039325
1739209659.574872;-45.120503652039325
1739209659.5748744;-45.120503652039325
1739209659.5748768;-38.13080360867914
1739209659.5748792;-38.13080360867914
1739209659.5748816;-45.120503652039325
1739209659.574884;-45.120503652039325
1739209659.5748863;-38.13080360867914
1739209659.5748887;-45.120503652039325
1739209659.5748909;-35.57807855764607
1739209659.5748932;-26.991370085610736
1739209659.5748956;-38.13080360867914
1739209659.574898;-45.120503652039325
1739209659.5749004;-35.57807855764607
1739209659.5749028;-35.57807855764607
1739209659.5749052;-45.120503652039325
1739209659.5749075;-45.120503652039325
1739209659.57491;-45.120503652039325
1739209659.5749123;-38.13080360867914
1739209659.5749147;-38.13080360867914
1739209659.574917;-45.120503652039325
1739209659.5749195;-33.981070128970906
1739209659.5749216;-32.816014438256545
1739209659.574924;-38.13080360867914
1739209659.5749264;-45.120503652039325
1739209659.5749288;-33.981070128970906
1739209659.5749311;-29.438486411369333
1739209659.5749335;-38.13080360867914
1739209659.574936;-45.120503652039325
1739209659.5749383;-35.57807855764607
1739209659.5749407;-38.13080360867914
1739209659.574943;-45.120503652039325
1739209659.5749454;-45.120503652039325
1739209659.5749478;-45.120503652039325
1739209659.57495;-45.120503652039325
1739209659.5749524;-45.120503652039325
1739209659.5749547;-45.120503652039325
1739209659.5749571;-45.120503652039325
1739209659.5749595;-38.13080360867914
1739209659.574962;-38.13080360867914
1739209659.5749643;-45.120503652039325
1739209659.5749667;-45.120503652039325
1739209659.574969;-45.120503652039325
1739209659.5749714;-45.120503652039325
1739209659.5749738;-38.13080360867914
1739209659.5749762;-38.13080360867914
1739209659.5749786;-45.120503652039325
1739209659.5749807;-45.120503652039325
1739209659.5749831;-38.13080360867914
1739209659.5749855;-45.120503652039325
1739209659.574988;-38.13080360867914
1739209659.5749903;-38.13080360867914
1739209659.5749927;-38.13080360867914
1739209659.574995;-38.13080360867914
1739209659.5749974;-38.13080360867914
1739209659.5749998;-38.13080360867914
1739209659.5750022;-45.120503652039325
1739209659.5750046;-38.13080360867914
1739209659.575007;-45.120503652039325
1739209659.575009;-45.120503652039325
1739209659.5750115;-38.13080360867914
1739209659.5750139;-38.13080360867914
1739209659.5750163;-45.120503652039325
1739209659.5750186;-45.120503652039325
1739209659.575021;-38.13080360867914
1739209659.5750234;-45.120503652039325
1739209659.5750258;-45.120503652039325
1739209659.5750282;-35.57807855764607
1739209659.5750306;-35.57807855764607
1739209659.575033;-45.120503652039325
1739209659.5750353;-38.13080360867914
1739209659.5750377;-35.57807855764607
1739209659.5750399;-45.120503652039325
1739209659.5750422;-38.13080360867914
1739209659.5750446;-38.13080360867914
1739209659.575047;-45.120503652039325
1739209659.5750494;-45.120503652039325
1739209659.5750518;-45.120503652039325
1739209659.5750542;-38.13080360867914
1739209659.5750566;-45.120503652039325
1739209659.575059;-38.13080360867914
1739209659.5750613;-32.816014438256545
1739209659.5750637;-33.981070128970906
1739209659.575066;-38.13080360867914
1739209659.5750682;-45.120503652039325
1739209659.5750706;-33.981070128970906
1739209659.575073;-35.57807855764607
1739209659.5750754;-38.13080360867914
1739209659.5750778;-45.120503652039325
1739209659.5750802;-33.981070128970906
1739209659.5750825;-38.13080360867914
1739209659.575085;-45.120503652039325
1739209659.5750873;-45.120503652039325
1739209659.5750897;-38.13080360867914
1739209659.575092;-35.57807855764607
1739209659.5750945;-38.13080360867914
1739209659.5750966;-45.120503652039325
1739209659.575099;-38.13080360867914
1739209659.5751014;-35.57807855764607
1739209659.5751038;-38.13080360867914
1739209659.5751061;-45.120503652039325
1739209659.5751085;-45.120503652039325
1739209659.575111;-38.13080360867914
1739209659.5751133;-35.57807855764607
1739209659.5751157;-38.13080360867914
1739209659.575118;-45.120503652039325
1739209659.5751204;-38.13080360867914
1739209659.5751228;-45.120503652039325
1739209659.5751252;-45.120503652039325
1739209659.5751274;-38.13080360867914
1739209659.5751297;-35.57807855764607
1739209659.5751321;-38.13080360867914
1739209659.5751345;-45.120503652039325
1739209659.575137;-45.120503652039325
1739209659.5751393;-35.57807855764607
1739209659.5751417;-45.120503652039325
1739209659.575144;-45.120503652039325
1739209659.5751464;-38.13080360867914
1739209659.5751488;-35.57807855764607
1739209659.5751512;-38.13080360867914
1739209659.5751536;-45.120503652039325
1739209659.5751557;-38.13080360867914
1739209659.575158;-38.13080360867914
1739209659.5751605;-38.13080360867914
1739209659.575163;-38.13080360867914
1739209659.5751653;-45.120503652039325
1739209659.5751677;-35.57807855764607
1739209659.57517;-38.13080360867914
1739209659.5751724;-45.120503652039325
1739209659.5751748;-38.13080360867914
1739209659.5751772;-38.13080360867914
1739209659.5751796;-45.120503652039325
