CAN Message; 0x1bb:0000e9f3defbe61b
1739209719.8040547;-38.13080360867914
1739209719.804067;-38.13080360867914
1739209719.8040788;-32.816014438256545
1739209719.804091;-38.13080360867914
1739209719.8041031;-38.13080360867914
1739209719.804115;-38.13080360867914
1739209719.8041272;-38.13080360867914
1739209719.8041394;-33.981070128970906
1739209719.8041513;-38.13080360867914
1739209719.8041635;-38.13080360867914
1739209719.8041756;-33.981070128970906
1739209719.8041875;-35.57807855764607
1739209719.8041997;-38.13080360867914
1739209719.8042119;-45.120503652039325
1739209719.8042238;-38.13080360867914
1739209719.804236;-45.120503652039325
1739209719.804248;-45.120503652039325
1739209719.80426;-45.120503652039325
1739209719.8042722;-38.13080360867914
1739209719.8042843;-38.13080360867914
1739209719.8042963;-38.13080360867914
1739209719.8043084;-45.120503652039325
1739209719.8043203;-45.120503652039325
1739209719.8043325;-45.120503652039325
1739209719.8043447;-45.120503652039325
1739209719.8043566;-38.13080360867914
1739209719.8043687;-38.13080360867914
1739209719.804381;-45.120503652039325
1739209719.8043928;-38.13080360867914
1739209719.804405;-38.13080360867914
1739209719.8044171;-38.13080360867914
1739209719.804429;-45.120503652039325
1739209719.8044412;-45.120503652039325
1739209719.8044534;-45.120503652039325
1739209719.8044653;-29.438486411369347
1739209719.8044775;-45.120503652039325
1739209719.8044896;-38.13080360867914
1739209719.8045015;-38.13080360867914
1739209719.8045137;-38.13080360867914
1739209719.8045259;-38.13080360867914
1739209719.8045378;-45.120503652039325
1739209719.80455;-38.13080360867914
1739209719.8045619;-28.992665084841942
1739209719.804574;-38.13080360867914
1739209719.8045862;-45.120503652039325
1739209719.804598;-32.816014438256545
1739209719.8046103;-45.120503652039325
1739209719.8046224;-45.120503652039325
1739209719.8046343;-38.13080360867914
1739209719.8046465;-38.13080360867914
1739209719.8046587;-38.13080360867914
1739209719.8046706;-45.120503652039325
1739209719.8046827;-38.13080360867914
1739209719.804695;-35.57807855764607
1739209719.8047068;-38.13080360867914
1739209719.804719;-38.13080360867914
1739209719.8047311;-38.13080360867914
1739209719.804743;-45.120503652039325
1739209719.8047552;-38.13080360867914
1739209719.8047671;-45.120503652039325
1739209719.8047793;-45.120503652039325
1739209719.8047915;-38.13080360867914
1739209719.8048034;-38.13080360867914
1739209719.8048155;-35.57807855764607
1739209719.8048277;-38.13080360867914
1739209719.8048396;-38.13080360867914
1739209719.8048518;-38.13080360867914
1739209719.804864;-45.120503652039325
1739209719.8048759;-45.120503652039325
1739209719.804888;-38.13080360867914
1739209719.8049002;-45.120503652039325
1739209719.804912;-45.120503652039325
1739209719.8049242;-45.120503652039325
1739209719.8049364;-38.13080360867914
1739209719.8049483;-38.13080360867914
1739209719.8049605;-45.120503652039325
1739209719.8049726;-38.13080360867914
1739209719.8049846;-38.13080360867914
1739209719.8049967;-38.13080360867914
1739209719.8050086;-45.120503652039325
1739209719.8050208;-45.120503652039325
1739209719.805033;-38.13080360867914
1739209719.805045;-38.13080360867914
1739209719.805057;-35.57807855764607
1739209719.8050692;-38.13080360867914
1739209719.8050811;-45.120503652039325
1739209719.8050933;-45.120503652039325
1739209719.8051054;-35.57807855764607
1739209719.8051174;-45.120503652039325
1739209719.8051295;-45.120503652039325
1739209719.8051417;-31.141103565318915
1739209719.8051536;-45.120503652039325
1739209719.8051658;-45.120503652039325
1739209719.805178;-45.120503652039325
1739209719.8051898;-33.981070128970906
1739209719.805202;-45.120503652039325
1739209719.8052142;-45.120503652039325
1739209719.805226;-35.57807855764607
1739209719.8052382;-38.13080360867914
1739209719.8052502;-32.816014438256545
1739209719.8052623;-38.13080360867914
1739209719.8052745;-45.120503652039325
1739209719.8052864;-38.13080360867914
1739209719.8052986;-35.57807855764607
1739209719.8053107;-45.120503652039325
1739209719.8053226;-33.981070128970906
1739209719.8053348;-45.120503652039325
1739209719.805347;-45.120503652039325
1739209719.805359;-38.13080360867914
1739209719.805371;-35.57807855764607
1739209719.8053832;-45.120503652039325
1739209719.8053951;-45.120503652039325
1739209719.8054073;-33.981070128970906
1739209719.8054194;-35.57807855764607
1739209719.8054314;-38.13080360867914
1739209719.8054435;-45.120503652039325
1739209719.8054557;-38.13080360867914
1739209719.8054676;-35.57807855764607
1739209719.8054798;-38.13080360867914
1739209719.8054917;-35.57807855764607
1739209719.8055038;-38.13080360867914
1739209719.805516;-38.13080360867914
1739209719.805528;-38.13080360867914
1739209719.80554;-32.816014438256545
1739209719.8055522;-45.120503652039325
1739209719.8055642;-45.120503652039325
1739209719.8055763;-45.120503652039325
1739209719.8055885;-45.120503652039325
1739209719.8056004;-38.13080360867914
1739209719.8056126;-32.816014438256545
1739209719.8056247;-38.13080360867914
1739209719.8056366;-38.13080360867914
1739209719.8056488;-38.13080360867914
1739209719.805661;-35.57807855764607
1739209719.805673;-38.13080360867914
1739209719.805685;-45.120503652039325
1739209719.8056972;-45.120503652039325
1739209719.8057091;-38.13080360867914
1739209719.8057213;-45.120503652039325
1739209719.8057332;-28.58837851428586
1739209719.8057454;-38.13080360867914
1739209719.8057575;-45.120503652039325
1739209719.8057694;-45.120503652039325
1739209719.8057816;-38.13080360867914
1739209719.8057938;-35.57807855764607
1739209719.8058057;-38.13080360867914
1739209719.8058178;-38.13080360867914
1739209719.80583;-45.120503652039325
1739209719.805842;-38.13080360867914
1739209719.805854;-33.981070128970906
1739209719.8058662;-38.13080360867914
1739209719.8058782;-45.120503652039325
1739209719.8058903;-45.120503652039325
1739209719.8059025;-45.120503652039325
1739209719.8059144;-45.120503652039325
1739209719.8059266;-45.120503652039325
1739209719.8059385;-38.13080360867914
1739209719.8059506;-38.13080360867914
1739209719.8059628;-45.120503652039325
1739209719.8059747;-45.120503652039325
1739209719.805987;-38.13080360867914
1739209719.805999;-38.13080360867914
1739209719.806011;-45.120503652039325
1739209719.8060231;-33.981070128970906
1739209719.8060353;-35.57807855764607
1739209719.8060472;-35.57807855764607
1739209719.8060594;-45.120503652039325
1739209719.8060715;-38.13080360867914
1739209719.8060834;-33.981070128970906
1739209719.8060956;-35.57807855764607
1739209719.8061078;-33.981070128970906
1739209719.8061197;-32.81601443825658
1739209719.8061318;-45.120503652039325
1739209719.806144;-33.981070128970906
1739209719.806156;-45.120503652039325
1739209719.806168;-45.120503652039325
1739209719.80618;-38.13080360867914
1739209719.8061922;-32.816014438256545
1739209719.8062043;-45.120503652039325
1739209719.8062162;-31.141103565318915
1739209719.8062284;-33.981070128970906
1739209719.8062406;-32.816014438256545
1739209719.8062525;-38.13080360867914
1739209719.8062646;-45.120503652039325
1739209719.8062768;-38.13080360867914
1739209719.8062887;-45.120503652039325
1739209719.8063009;-45.120503652039325
1739209719.806313;-45.120503652039325
1739209719.806325;-33.981070128970906
1739209719.806337;-45.120503652039325
1739209719.8063493;-45.120503652039325
1739209719.8063612;-45.120503652039325
1739209719.8063734;-45.120503652039325
1739209719.8063855;-45.120503652039325
1739209719.8063974;-45.120503652039325
1739209719.8064096;-31.141103565318915
1739209719.8064215;-33.981070128970906
1739209719.8064337;-35.57807855764607
1739209719.8064458;-38.13080360867914
1739209719.8064578;-38.13080360867914
1739209719.80647;-38.13080360867914
1739209719.806482;-38.13080360867914
1739209719.806494;-45.120503652039325
1739209719.8065062;-45.120503652039325
1739209719.8065183;-45.120503652039325
1739209719.8065302;-38.13080360867914
1739209719.8065424;-45.120503652039325
1739209719.8065546;-45.120503652039325
1739209719.8065665;-35.57807855764607
1739209719.8065786;-35.57807855764607
1739209719.8065908;-38.13080360867914
1739209719.8066027;-45.120503652039325
1739209719.8066149;-45.120503652039325
1739209719.806627;-45.120503652039325
1739209719.806639;-45.120503652039325
1739209719.806651;-45.120503652039325
1739209719.806663;-38.13080360867914
1739209719.8066752;-38.13080360867914
1739209719.8066874;-38.13080360867914
1739209719.8066993;-45.120503652039325
1739209719.8067114;-35.57807855764607
1739209719.8067236;-35.57807855764607
1739209719.8067355;-45.120503652039325
1739209719.8067477;-45.120503652039325
1739209719.8067524;-35.57807855764607
1739209719.8067575;-35.57807855764607
1739209719.8067622;-38.13080360867914
1739209719.806767;-45.120503652039325
1739209719.8067718;-33.981070128970906
1739209719.8067768;-45.120503652039325
1739209719.8067815;-45.120503652039325
1739209719.8067863;-38.13080360867914
1739209719.8067913;-38.13080360867914
1739209719.806796;-45.120503652039325
1739209719.8068008;-45.120503652039325
1739209719.8068056;-45.120503652039325
1739209719.8068106;-38.13080360867914
1739209719.8068154;-35.57807855764607
1739209719.8068202;-38.13080360867914
1739209719.8068252;-45.120503652039325
1739209719.80683;-45.120503652039325
1739209719.8068347;-32.816014438256545
1739209719.8068395;-45.120503652039325
1739209719.8068445;-45.120503652039325
1739209719.8068492;-38.13080360867914
1739209719.806854;-38.13080360867914
1739209719.8068588;-38.13080360867914
1739209719.8068638;-45.120503652039325
1739209719.8068686;-45.120503652039325
1739209719.8068733;-45.120503652039325
1739209719.8068783;-45.120503652039325
1739209719.806883;-38.13080360867914
1739209719.8068879;-45.120503652039325
1739209719.8068926;-45.120503652039325
1739209719.8068976;-45.120503652039325
1739209719.8069024;-45.120503652039325
1739209719.8069072;-38.13080360867914
1739209719.8069122;-38.13080360867914
1739209719.806917;-38.13080360867914
1739209719.8069217;-45.120503652039325
1739209719.8069265;-35.57807855764607
1739209719.8069315;-35.57807855764607
1739209719.8069363;-38.13080360867914
1739209719.806941;-32.816014438256545
1739209719.806946;-38.13080360867914
1739209719.8069508;-35.57807855764607
1739209719.8069556;-45.120503652039325
1739209719.8069603;-38.13080360867914
1739209719.8069654;-45.120503652039325
1739209719.8069701;-45.120503652039325
1739209719.806975;-35.57807855764607
1739209719.8069797;-35.57807855764607
1739209719.8069847;-45.120503652039325
1739209719.8069894;-45.120503652039325
1739209719.8069942;-38.13080360867914
1739209719.8069992;-45.120503652039325
1739209719.807004;-38.13080360867914
1739209719.8070087;-35.57807855764607
1739209719.8070135;-45.120503652039325
1739209719.8070185;-45.120503652039325
1739209719.8070233;-35.57807855764607
1739209719.807028;-35.57807855764607
1739209719.807033;-45.120503652039325
1739209719.8070378;-38.13080360867914
1739209719.8070426;-38.13080360867914
1739209719.8070474;-35.57807855764607
1739209719.8070524;-38.13080360867914
1739209719.8070571;-38.13080360867914
1739209719.807062;-45.120503652039325
1739209719.807067;-45.120503652039325
1739209719.8070717;-38.13080360867914
1739209719.8070765;-38.13080360867914
1739209719.8070812;-45.120503652039325
1739209719.8070862;-45.120503652039325
1739209719.807091;-45.120503652039325
1739209719.8070958;-45.120503652039325
1739209719.8071008;-45.120503652039325
1739209719.8071055;-45.120503652039325
1739209719.8071103;-38.13080360867914
1739209719.807115;-31.141103565318915
1739209719.80712;-33.981070128970906
1739209719.8071249;-26.991370085610736
1739209719.8071296;-38.13080360867914
1739209719.8071346;-45.120503652039325
1739209719.8071394;-38.13080360867914
1739209719.8071442;-35.57807855764607
1739209719.807149;-45.120503652039325
1739209719.807154;-45.120503652039325
1739209719.8071587;-45.120503652039325
1739209719.8071635;-38.13080360867914
1739209719.8071682;-45.120503652039325
1739209719.8071733;-38.13080360867914
1739209719.807178;-45.120503652039325
1739209719.8071828;-45.120503652039325
1739209719.8071878;-45.120503652039325
1739209719.8071926;-45.120503652039325
1739209719.8071973;-38.13080360867914
1739209719.807202;-45.120503652039325
1739209719.807207;-45.120503652039325
1739209719.8072119;-45.120503652039325
1739209719.8072166;-38.13080360867914
1739209719.8072217;-33.981070128970906
1739209719.8072264;-38.13080360867914
1739209719.8072312;-45.120503652039325
1739209719.807236;-45.120503652039325
1739209719.807241;-31.141103565318915
1739209719.8072457;-38.13080360867914
1739209719.8072505;-45.120503652039325
1739209719.8072555;-38.13080360867914
1739209719.8072603;-32.816014438256545
1739209719.807265;-45.120503652039325
1739209719.8072698;-45.120503652039325
1739209719.8072748;-38.13080360867914
1739209719.8072796;-35.57807855764607
1739209719.8072844;-45.120503652039325
1739209719.8072891;-38.13080360867914
1739209719.8072941;-38.13080360867914
1739209719.807299;-45.120503652039325
1739209719.8073037;-45.120503652039325
1739209719.8073087;-45.120503652039325
1739209719.8073134;-38.13080360867914
1739209719.8073182;-27.267205301931607
1739209719.807323;-33.981070128970906
1739209719.807328;-45.120503652039325
1739209719.8073328;-38.13080360867914
1739209719.8073375;-31.141103565318893
1739209719.8073425;-38.13080360867914
1739209719.8073473;-45.120503652039325
1739209719.807352;-38.13080360867914
1739209719.8073568;-38.13080360867914
1739209719.8073618;-45.120503652039325
1739209719.8073666;-45.120503652039325
1739209719.8073714;-38.13080360867914
1739209719.8073764;-38.13080360867914
1739209719.8073812;-35.57807855764607
1739209719.807386;-45.120503652039325
1739209719.8073907;-38.13080360867914
1739209719.8073957;-45.120503652039325
1739209719.8074005;-45.120503652039325
1739209719.8074052;-38.13080360867914
1739209719.8074102;-45.120503652039325
1739209719.807415;-45.120503652039325
1739209719.8074198;-45.120503652039325
1739209719.8074245;-35.57807855764607
1739209719.8074296;-45.120503652039325
1739209719.8074343;-38.13080360867914
1739209719.807439;-35.57807855764607
1739209719.807444;-38.13080360867914
1739209719.8074489;-38.13080360867914
1739209719.8074536;-45.120503652039325
1739209719.8074584;-33.981070128970906
1739209719.8074634;-45.120503652039325
1739209719.8074682;-45.120503652039325
1739209719.807473;-45.120503652039325
1739209719.8074777;-45.120503652039325
1739209719.8074827;-45.120503652039325
1739209719.8074875;-45.120503652039325
1739209719.8074923;-45.120503652039325
1739209719.8074973;-45.120503652039325
1739209719.807502;-38.13080360867914
1739209719.8075068;-38.13080360867914
1739209719.8075116;-45.120503652039325
1739209719.8075166;-38.13080360867914
1739209719.8075213;-38.13080360867914
1739209719.807526;-38.13080360867914
1739209719.807531;-38.13080360867914
1739209719.807536;-45.120503652039325
1739209719.8075407;-45.120503652039325
1739209719.8075454;-38.13080360867914
1739209719.8075504;-38.13080360867914
1739209719.8075552;-32.816014438256545
1739209719.80756;-38.13080360867914
1739209719.807565;-45.120503652039325
1739209719.8075697;-45.120503652039325
1739209719.8075745;-35.57807855764607
1739209719.8075793;-38.13080360867914
1739209719.8075843;-45.120503652039325
1739209719.807589;-45.120503652039325
1739209719.8075938;-38.13080360867914
1739209719.8075986;-38.13080360867914
1739209719.8076036;-38.13080360867914
1739209719.8076084;-45.120503652039325
1739209719.8076131;-45.120503652039325
1739209719.8076181;-45.120503652039325
1739209719.807623;-38.13080360867914
1739209719.8076277;-38.13080360867914
1739209719.8076324;-33.981070128970906
1739209719.8076375;-38.13080360867914
1739209719.8076422;-38.13080360867914
1739209719.807647;-45.120503652039325
1739209719.807652;-33.981070128970906
1739209719.8076568;-32.816014438256545
1739209719.8076615;-38.13080360867914
1739209719.8076663;-38.13080360867914
1739209719.8076713;-45.120503652039325
1739209719.807676;-38.13080360867914
1739209719.8076808;-45.120503652039325
1739209719.8076859;-45.120503652039325
1739209719.8076906;-38.13080360867914
1739209719.8076954;-45.120503652039325
1739209719.8077002;-45.120503652039325
1739209719.8077052;-45.120503652039325
1739209719.80771;-38.13080360867914
1739209719.8077147;-35.57807855764607
1739209719.8077197;-45.120503652039325
1739209719.8077245;-45.120503652039325
1739209719.8077292;-33.981070128970906
1739209719.807734;-38.13080360867914
1739209719.807739;-38.13080360867914
1739209719.8077438;-45.120503652039325
1739209719.8077486;-38.13080360867914
1739209719.8077536;-35.57807855764607
1739209719.8077583;-38.13080360867914
1739209719.807763;-45.120503652039325
1739209719.8077679;-45.120503652039325
1739209719.8077729;-45.120503652039325
1739209719.8077776;-45.120503652039325
1739209719.8077824;-45.120503652039325
1739209719.8077872;-45.120503652039325
1739209719.8077922;-38.13080360867914
1739209719.807797;-38.13080360867914
1739209719.8078017;-45.120503652039325
1739209719.8078067;-33.981070128970906
1739209719.8078115;-38.13080360867914
1739209719.8078163;-35.57807855764607
1739209719.807821;-45.120503652039325
1739209719.807826;-28.58837851428586
1739209719.8078308;-29.438486411369333
1739209719.8078356;-45.120503652039325
1739209719.8078406;-38.13080360867914
1739209719.8078454;-45.120503652039325
1739209719.8078501;-45.120503652039325
1739209719.807855;-45.120503652039325
1739209719.80786;-45.120503652039325
1739209719.8078647;-45.120503652039325
1739209719.8078694;-38.13080360867914
1739209719.8078744;-38.13080360867914
1739209719.8078792;-45.120503652039325
1739209719.807884;-45.120503652039325
1739209719.8078887;-38.13080360867914
1739209719.8078938;-33.981070128970906
1739209719.8078985;-45.120503652039325
1739209719.8079033;-32.816014438256545
1739209719.807908;-29.438486411369333
1739209719.807913;-38.13080360867914
1739209719.8079178;-45.120503652039325
1739209719.8079226;-35.57807855764607
1739209719.8079276;-35.57807855764607
1739209719.8079324;-45.120503652039325
1739209719.8079371;-38.13080360867914
1739209719.807942;-45.120503652039325
1739209719.807947;-38.13080360867914
1739209719.8079517;-38.13080360867914
1739209719.8079565;-45.120503652039325
1739209719.8079615;-38.13080360867914
1739209719.8079662;-35.57807855764607
1739209719.807971;-45.120503652039325
1739209719.8079758;-45.120503652039325
1739209719.8079808;-45.120503652039325
1739209719.8079855;-38.13080360867914
1739209719.8079903;-35.57807855764607
1739209719.8079953;-38.13080360867914
1739209719.808;-38.13080360867914
1739209719.8080049;-38.13080360867914
1739209719.8080096;-45.120503652039325
1739209719.8080146;-45.120503652039325
1739209719.8080194;-32.816014438256545
1739209719.8080242;-29.438486411369333
1739209719.8080292;-45.120503652039325
1739209719.808034;-45.120503652039325
1739209719.8080387;-38.13080360867914
1739209719.8080435;-33.981070128970906
1739209719.8080485;-45.120503652039325
1739209719.8080533;-45.120503652039325
1739209719.808058;-45.120503652039325
1739209719.808063;-38.13080360867914
1739209719.8080678;-45.120503652039325
1739209719.8080726;-45.120503652039325
1739209719.8080773;-45.120503652039325
1739209719.8080823;-38.13080360867914
1739209719.808087;-38.13080360867914
1739209719.8080919;-45.120503652039325
1739209719.8080966;-38.13080360867914
1739209719.8081017;-38.13080360867914
1739209719.8081064;-38.13080360867914
1739209719.8081112;-45.120503652039325
1739209719.8081162;-45.120503652039325
1739209719.808121;-45.120503652039325
1739209719.8081257;-35.57807855764607
1739209719.8081305;-31.141103565318893
1739209719.8081355;-38.13080360867914
1739209719.8081403;-32.816014438256545
1739209719.808145;-38.13080360867914
1739209719.80815;-45.120503652039325
1739209719.8081548;-38.13080360867914
1739209719.8081596;-35.57807855764607
1739209719.8081644;-38.13080360867914
1739209719.8081694;-38.13080360867914
1739209719.8081741;-38.13080360867914
1739209719.808179;-45.120503652039325
1739209719.808184;-38.13080360867914
1739209719.8081887;-38.13080360867914
1739209719.8081934;-38.13080360867914
1739209719.8081982;-45.120503652039325
1739209719.8082032;-35.57807855764607
1739209719.808208;-35.57807855764607
1739209719.8082128;-38.13080360867914
1739209719.8082175;-45.120503652039325
1739209719.8082225;-38.13080360867914
1739209719.8082273;-35.57807855764607
1739209719.808232;-45.120503652039325
1739209719.808237;-45.120503652039325
1739209719.8082418;-45.120503652039325
1739209719.8082466;-35.57807855764607
1739209719.8082514;-38.13080360867914
1739209719.8082564;-38.13080360867914
1739209719.8082612;-38.13080360867914
1739209719.808266;-35.57807855764607
1739209719.808271;-38.13080360867914
1739209719.8082757;-38.13080360867914
1739209719.8082805;-38.13080360867914
1739209719.8082852;-38.13080360867914
1739209719.8082902;-45.120503652039325
1739209719.808295;-45.120503652039325
1739209719.8082998;-38.13080360867914
1739209719.8083048;-38.13080360867914
1739209719.8083096;-38.13080360867914
1739209719.8083143;-45.120503652039325
1739209719.808319;-35.57807855764607
1739209719.808324;-38.13080360867914
1739209719.8083289;-38.13080360867914
1739209719.8083336;-45.120503652039325
1739209719.8083386;-45.120503652039325
1739209719.8083434;-38.13080360867914
1739209719.8083482;-38.13080360867914
1739209719.808353;-38.13080360867914
1739209719.808358;-38.13080360867914
1739209719.8083627;-35.57807855764607
1739209719.8083675;-45.120503652039325
1739209719.8083725;-45.120503652039325
1739209719.8083773;-38.13080360867914
1739209719.808382;-38.13080360867914
1739209719.8083868;-45.120503652039325
1739209719.8083918;-38.13080360867914
1739209719.8083966;-38.13080360867914
1739209719.8084013;-38.13080360867914
1739209719.808406;-45.120503652039325
1739209719.8084111;-38.13080360867914
1739209719.808416;-29.438486411369347
1739209719.8084207;-45.120503652039325
1739209719.8084257;-45.120503652039325
1739209719.8084304;-45.120503652039325
1739209719.8084352;-45.120503652039325
1739209719.80844;-45.120503652039325
1739209719.808445;-35.57807855764607
1739209719.8084497;-38.13080360867914
1739209719.8084545;-31.141103565318915
1739209719.8084595;-45.120503652039325
1739209719.8084643;-38.13080360867914
1739209719.808469;-45.120503652039325
1739209719.8084738;-38.13080360867914
1739209719.8084788;-45.120503652039325
1739209719.8084836;-38.13080360867914
1739209719.8084884;-33.981070128970906
1739209719.8084934;-32.816014438256545
1739209719.8084981;-38.13080360867914
1739209719.808503;-35.57807855764607
1739209719.8085077;-35.57807855764607
1739209719.8085127;-38.13080360867914
1739209719.8085175;-45.120503652039325
1739209719.8085222;-38.13080360867914
1739209719.808527;-38.13080360867914
1739209719.808532;-38.13080360867914
1739209719.8085368;-45.120503652039325
1739209719.8085415;-33.981070128970906
1739209719.8085465;-38.13080360867914
1739209719.8085513;-45.120503652039325
1739209719.808556;-45.120503652039325
1739209719.8085608;-38.13080360867914
1739209719.8085659;-38.13080360867914
1739209719.8085706;-33.981070128970906
1739209719.8085754;-45.120503652039325
1739209719.8085804;-38.13080360867914
1739209719.8085852;-38.13080360867914
1739209719.80859;-45.120503652039325
1739209719.8085947;-45.120503652039325
1739209719.8085997;-35.57807855764607
1739209719.8086045;-38.13080360867914
1739209719.8086092;-30.49652367304976
1739209719.8086143;-45.120503652039325
1739209719.808619;-33.981070128970906
1739209719.8086238;-45.120503652039325
1739209719.8086286;-38.13080360867914
1739209719.8086336;-38.13080360867914
1739209719.8086383;-38.13080360867914
1739209719.808643;-45.120503652039325
1739209719.808648;-28.992665084841942
1739209719.8086529;-32.816014438256545
1739209719.8086576;-35.57807855764607
1739209719.8086624;-32.816014438256545
1739209719.8086674;-35.57807855764607
1739209719.8086722;-45.120503652039325
1739209719.808677;-45.120503652039325
1739209719.808682;-38.13080360867914
1739209719.8086867;-45.120503652039325
1739209719.8086915;-45.120503652039325
1739209719.8086963;-45.120503652039325
1739209719.8087013;-38.13080360867914
1739209719.808706;-45.120503652039325
1739209719.8087108;-45.120503652039325
1739209719.8087156;-45.120503652039325
1739209719.8087206;-35.57807855764607
1739209719.8087254;-38.13080360867914
1739209719.8087301;-35.57807855764607
1739209719.8087351;-38.13080360867914
1739209719.80874;-45.120503652039325
1739209719.8087447;-38.13080360867914
1739209719.8087494;-38.13080360867914
1739209719.8087544;-45.120503652039325
1739209719.8087592;-45.120503652039325
1739209719.808764;-30.49652367304973
1739209719.808769;-32.816014438256545
1739209719.8087738;-45.120503652039325
1739209719.8087785;-38.13080360867914
1739209719.8087833;-33.981070128970906
1739209719.8087883;-38.13080360867914
1739209719.808793;-38.13080360867914
1739209719.8087978;-38.13080360867914
1739209719.8088028;-45.120503652039325
1739209719.8088076;-38.13080360867914
1739209719.8088124;-38.13080360867914
1739209719.8088171;-45.120503652039325
1739209719.8088222;-45.120503652039325
1739209719.808827;-33.981070128970906
1739209719.8088317;-35.57807855764607
1739209719.8088365;-45.120503652039325
1739209719.8088415;-32.816014438256545
1739209719.8088462;-32.816014438256545
1739209719.808851;-45.120503652039325
1739209719.808856;-45.120503652039325
1739209719.8088608;-45.120503652039325
1739209719.8088655;-45.120503652039325
1739209719.8088703;-45.120503652039325
1739209719.8088753;-38.13080360867914
1739209719.80888;-38.13080360867914
1739209719.8088849;-38.13080360867914
1739209719.8088899;-38.13080360867914
1739209719.8088946;-45.120503652039325
1739209719.8088994;-38.13080360867914
1739209719.8089042;-38.13080360867914
1739209719.8089092;-38.13080360867914
1739209719.808914;-45.120503652039325
1739209719.8089187;-33.981070128970906
1739209719.8089237;-35.57807855764607
1739209719.8089285;-38.13080360867914
1739209719.8089333;-45.120503652039325
1739209719.808938;-45.120503652039325
1739209719.808943;-38.13080360867914
1739209719.8089478;-38.13080360867914
1739209719.8089526;-45.120503652039325
1739209719.8089576;-33.981070128970906
1739209719.8089623;-38.13080360867914
1739209719.808967;-45.120503652039325
1739209719.808972;-45.120503652039325
1739209719.808977;-33.981070128970906
1739209719.8089817;-38.13080360867914
1739209719.8089864;-45.120503652039325
1739209719.8089914;-45.120503652039325
1739209719.8089962;-38.13080360867914
1739209719.809001;-32.816014438256545
1739209719.8090057;-38.13080360867914
1739209719.8090107;-45.120503652039325
1739209719.8090155;-38.13080360867914
1739209719.8090203;-30.49652367304973
1739209719.809025;-45.120503652039325
1739209719.80903;-45.120503652039325
1739209719.8090348;-38.13080360867914
1739209719.8090396;-32.816014438256545
1739209719.8090446;-38.13080360867914
1739209719.8090494;-45.120503652039325
1739209719.8090541;-33.981070128970906
1739209719.809059;-45.120503652039325
1739209719.809064;-38.13080360867914
1739209719.8090687;-45.120503652039325
1739209719.8090734;-38.13080360867914
1739209719.8090785;-38.13080360867914
1739209719.8090832;-45.120503652039325
1739209719.809088;-45.120503652039325
1739209719.8090928;-45.120503652039325
1739209719.8090978;-45.120503652039325
1739209719.8091025;-45.120503652039325
1739209719.8091073;-45.120503652039325
1739209719.8091123;-45.120503652039325
1739209719.809117;-28.992665084841942
1739209719.8091218;-33.981070128970906
1739209719.8091266;-45.120503652039325
1739209719.8091316;-35.57807855764607
1739209719.8091364;-30.49652367304973
1739209719.8091412;-38.13080360867914
1739209719.809146;-45.120503652039325
1739209719.809151;-33.981070128970906
1739209719.8091557;-35.57807855764607
1739209719.8091605;-38.13080360867914
1739209719.8091655;-38.13080360867914
1739209719.8091702;-38.13080360867914
1739209719.809175;-45.120503652039325
1739209719.8091798;-45.120503652039325
1739209719.8091848;-45.120503652039325
1739209719.8091896;-38.13080360867914
1739209719.8091943;-33.981070128970906
1739209719.8091993;-38.13080360867914
1739209719.809204;-45.120503652039325
1739209719.8092089;-38.13080360867914
1739209719.8092136;-35.57807855764607
1739209719.8092186;-45.120503652039325
1739209719.8092234;-38.13080360867914
1739209719.8092282;-33.981070128970906
1739209719.8092332;-33.981070128970906
1739209719.809238;-33.981070128970906
1739209719.8092427;-45.120503652039325
1739209719.8092475;-45.120503652039325
1739209719.8092525;-38.13080360867914
1739209719.8092573;-38.13080360867914
1739209719.809262;-45.120503652039325
1739209719.809267;-38.13080360867914
1739209719.8092718;-38.13080360867914
1739209719.8092766;-30.49652367304973
1739209719.8092813;-33.981070128970906
1739209719.8092864;-38.13080360867914
1739209719.8092911;-45.120503652039325
1739209719.809296;-45.120503652039325
1739209719.809301;-45.120503652039325
1739209719.8093057;-45.120503652039325
1739209719.8093104;-38.13080360867914
1739209719.8093152;-38.13080360867914
1739209719.8093202;-45.120503652039325
1739209719.809325;-38.13080360867914
1739209719.8093297;-45.120503652039325
1739209719.8093345;-33.981070128970906
1739209719.8093395;-35.57807855764607
1739209719.8093443;-45.120503652039325
1739209719.809349;-38.13080360867914
1739209719.809354;-35.57807855764607
1739209719.8093588;-35.57807855764607
1739209719.8093636;-38.13080360867914
1739209719.8093684;-38.13080360867914
1739209719.8093734;-32.816014438256545
1739209719.8093781;-38.13080360867914
1739209719.809383;-45.120503652039325
1739209719.809388;-32.816014438256545
1739209719.8093927;-38.13080360867914
1739209719.8093975;-45.120503652039325
1739209719.8094022;-38.13080360867914
1739209719.8094072;-38.13080360867914
1739209719.809412;-45.120503652039325
1739209719.8094168;-45.120503652039325
1739209719.8094218;-38.13080360867914
1739209719.8094265;-35.57807855764607
1739209719.8094313;-38.13080360867914
1739209719.809436;-45.120503652039325
1739209719.809441;-38.13080360867914
1739209719.8094459;-38.13080360867914
1739209719.8094506;-45.120503652039325
1739209719.8094554;-45.120503652039325
1739209719.8094604;-38.13080360867914
1739209719.8094652;-35.57807855764607
