CAN Message; 0x1b8:030064e47c9b88f7
1739209705.399769;-45.120503652039325
1739209705.399783;-45.120503652039325
1739209705.3997967;-38.13080360867914
1739209705.3998103;-45.120503652039325
1739209705.3998241;-45.120503652039325
1739209705.399838;-38.13080360867914
1739209705.3998518;-38.13080360867914
1739209705.3998654;-45.120503652039325
1739209705.3998792;-38.13080360867914
1739209705.399893;-38.13080360867914
1739209705.3999066;-45.120503652039325
1739209705.3999205;-45.120503652039325
1739209705.3999343;-45.120503652039325
1739209705.399948;-45.120503652039325
1739209705.3999617;-38.13080360867914
1739209705.3999755;-38.13080360867914
1739209705.3999894;-38.13080360867914
1739209705.400003;-35.57807855764607
1739209705.4000168;-38.13080360867914
1739209705.4000306;-45.120503652039325
1739209705.4000442;-45.120503652039325
1739209705.400058;-45.120503652039325
1739209705.4000719;-45.120503652039325
1739209705.4000854;-45.120503652039325
1739209705.4000993;-33.981070128970906
1739209705.400113;-45.120503652039325
1739209705.4001267;-45.120503652039325
1739209705.4001405;-38.13080360867914
1739209705.4001544;-38.13080360867914
1739209705.4001682;-45.120503652039325
1739209705.4001818;-38.13080360867914
1739209705.4001956;-35.57807855764607
1739209705.4002094;-45.120503652039325
1739209705.400223;-38.13080360867914
1739209705.4002368;-38.13080360867914
1739209705.4002507;-45.120503652039325
1739209705.4002643;-45.120503652039325
1739209705.400278;-38.13080360867914
1739209705.400292;-33.981070128970906
1739209705.4003057;-38.13080360867914
1739209705.4003193;-38.13080360867914
1739209705.4003332;-45.120503652039325
1739209705.400347;-45.120503652039325
1739209705.4003606;-38.13080360867914
1739209705.4003744;-45.120503652039325
1739209705.4003882;-45.120503652039325
1739209705.4004018;-30.49652367304973
1739209705.4004157;-45.120503652039325
1739209705.4004295;-45.120503652039325
1739209705.4004433;-38.13080360867914
1739209705.400457;-38.13080360867914
1739209705.4004707;-45.120503652039325
1739209705.4004846;-45.120503652039325
1739209705.4004982;-32.816014438256545
1739209705.400512;-29.438486411369347
1739209705.4005258;-38.13080360867914
1739209705.4005394;-45.120503652039325
1739209705.4005532;-38.13080360867914
1739209705.400567;-38.13080360867914
1739209705.4005806;-38.13080360867914
1739209705.4005945;-38.13080360867914
1739209705.4006083;-45.120503652039325
1739209705.4006221;-33.981070128970906
1739209705.4006357;-45.120503652039325
1739209705.4006495;-38.13080360867914
1739209705.4006634;-45.120503652039325
1739209705.400677;-38.13080360867914
1739209705.4006908;-35.57807855764607
1739209705.4007046;-45.120503652039325
1739209705.4007182;-45.120503652039325
1739209705.400732;-45.120503652039325
1739209705.4007459;-35.57807855764607
1739209705.4007597;-38.13080360867914
1739209705.4007733;-35.57807855764607
1739209705.400787;-38.13080360867914
1739209705.400801;-45.120503652039325
1739209705.4008145;-33.981070128970906
1739209705.4008284;-35.57807855764607
1739209705.4008422;-38.13080360867914
1739209705.4008558;-38.13080360867914
1739209705.4008696;-45.120503652039325
1739209705.4008834;-45.120503652039325
1739209705.4008973;-38.13080360867914
1739209705.4009109;-33.981070128970906
1739209705.4009247;-31.14110356531892
1739209705.4009385;-38.13080360867914
1739209705.400952;-38.13080360867914
1739209705.400966;-38.13080360867914
1739209705.4009798;-38.13080360867914
1739209705.4009933;-38.13080360867914
1739209705.4010072;-45.120503652039325
1739209705.401021;-38.13080360867914
1739209705.4010348;-33.981070128970906
1739209705.4010484;-35.57807855764607
1739209705.4010623;-33.981070128970906
1739209705.401076;-45.120503652039325
1739209705.4010897;-38.13080360867914
1739209705.4011035;-32.816014438256545
1739209705.4011173;-45.120503652039325
1739209705.401131;-45.120503652039325
1739209705.4011447;-33.981070128970906
1739209705.4011586;-45.120503652039325
1739209705.4011722;-45.120503652039325
1739209705.401186;-35.57807855764607
1739209705.4011998;-38.13080360867914
1739209705.4012136;-45.120503652039325
1739209705.4012272;-45.120503652039325
1739209705.401241;-32.816014438256545
1739209705.401255;-32.81601443825658
1739209705.4012685;-45.120503652039325
1739209705.4012823;-45.120503652039325
1739209705.4012961;-45.120503652039325
1739209705.4013097;-45.120503652039325
1739209705.4013236;-32.816014438256545
1739209705.4013374;-45.120503652039325
1739209705.4013512;-45.120503652039325
1739209705.4013648;-31.141103565318915
1739209705.4013786;-32.816014438256545
1739209705.4013925;-38.13080360867914
1739209705.401406;-45.120503652039325
1739209705.4014199;-38.13080360867914
1739209705.4014337;-38.13080360867914
1739209705.4014473;-38.13080360867914
1739209705.4014611;-35.57807855764607
1739209705.401475;-35.57807855764607
1739209705.4014888;-45.120503652039325
1739209705.4015024;-38.13080360867914
1739209705.4015162;-32.816014438256545
1739209705.40153;-38.13080360867914
1739209705.4015436;-38.13080360867914
1739209705.4015574;-45.120503652039325
1739209705.4015713;-38.13080360867914
1739209705.4015849;-38.13080360867914
1739209705.4015987;-38.13080360867914
1739209705.4016125;-38.13080360867914
1739209705.401626;-38.13080360867914
1739209705.40164;-45.120503652039325
1739209705.4016538;-32.816014438256545
1739209705.4016676;-38.13080360867914
1739209705.4016812;-45.120503652039325
1739209705.401695;-35.57807855764607
1739209705.4017088;-38.13080360867914
1739209705.4017224;-45.120503652039325
1739209705.4017363;-38.13080360867914
1739209705.40175;-38.13080360867914
1739209705.4017637;-45.120503652039325
1739209705.4017775;-38.13080360867914
1739209705.4017913;-45.120503652039325
1739209705.4018052;-45.120503652039325
1739209705.4018188;-45.120503652039325
1739209705.4018326;-45.120503652039325
1739209705.4018464;-38.13080360867914
1739209705.40186;-38.13080360867914
1739209705.4018738;-45.120503652039325
1739209705.4018877;-45.120503652039325
1739209705.4019012;-38.13080360867914
1739209705.401915;-45.120503652039325
1739209705.401929;-33.981070128970906
1739209705.4019427;-32.816014438256545
1739209705.4019563;-38.13080360867914
1739209705.4019701;-38.13080360867914
1739209705.401984;-38.13080360867914
1739209705.4019976;-38.13080360867914
1739209705.4020114;-45.120503652039325
1739209705.4020252;-35.57807855764607
1739209705.4020388;-38.13080360867914
1739209705.4020526;-45.120503652039325
1739209705.4020665;-45.120503652039325
1739209705.40208;-45.120503652039325
1739209705.402094;-45.120503652039325
1739209705.4021077;-45.120503652039325
1739209705.4021215;-45.120503652039325
1739209705.4021351;-45.120503652039325
1739209705.402149;-45.120503652039325
1739209705.4021628;-45.120503652039325
1739209705.4021764;-45.120503652039325
1739209705.4021902;-38.13080360867914
1739209705.402204;-38.13080360867914
1739209705.4022176;-45.120503652039325
1739209705.4022315;-45.120503652039325
1739209705.4022453;-45.120503652039325
1739209705.402259;-26.991370085610722
1739209705.4022727;-32.816014438256545
1739209705.4022865;-45.120503652039325
1739209705.4023004;-45.120503652039325
1739209705.402314;-38.13080360867914
1739209705.4023278;-35.57807855764607
1739209705.4023416;-45.120503652039325
1739209705.4023552;-38.13080360867914
1739209705.402369;-38.13080360867914
1739209705.4023829;-38.13080360867914
1739209705.4023967;-35.57807855764607
1739209705.4024103;-38.13080360867914
1739209705.402424;-35.57807855764607
1739209705.402438;-38.13080360867914
1739209705.4024515;-35.57807855764607
1739209705.4024653;-45.120503652039325
1739209705.4024792;-31.141103565318915
1739209705.4024928;-35.57807855764607
1739209705.4025066;-38.13080360867914
1739209705.4025204;-35.57807855764607
1739209705.4025342;-35.57807855764607
1739209705.4025478;-38.13080360867914
1739209705.4025617;-38.13080360867914
1739209705.4025755;-45.120503652039325
1739209705.402589;-45.120503652039325
1739209705.402603;-38.13080360867914
1739209705.4026167;-38.13080360867914
1739209705.4026303;-38.13080360867914
1739209705.4026442;-45.120503652039325
1739209705.402658;-38.13080360867914
1739209705.4026716;-35.57807855764607
1739209705.4026854;-38.13080360867914
1739209705.4026992;-45.120503652039325
1739209705.402713;-38.13080360867914
1739209705.4027267;-38.13080360867914
1739209705.4027405;-38.13080360867914
1739209705.4027543;-33.981070128970906
1739209705.402768;-45.120503652039325
1739209705.4027817;-38.13080360867914
1739209705.4027956;-33.981070128970906
1739209705.4028091;-33.981070128970906
1739209705.402823;-28.992665084841942
1739209705.4028368;-38.13080360867914
1739209705.4028506;-45.120503652039325
1739209705.4028642;-38.13080360867914
1739209705.402878;-38.13080360867914
1739209705.4028919;-45.120503652039325
1739209705.4029055;-45.120503652039325
1739209705.4029193;-45.120503652039325
1739209705.4029331;-33.981070128970906
1739209705.4029467;-38.13080360867914
1739209705.4029605;-38.13080360867914
1739209705.4029744;-45.120503652039325
1739209705.4029882;-38.13080360867914
1739209705.4030018;-32.816014438256545
1739209705.4030156;-33.981070128970906
1739209705.4030294;-45.120503652039325
1739209705.403043;-38.13080360867914
1739209705.4030569;-35.57807855764607
1739209705.403057;-45.120503652039325
1739209705.4030573;-38.13080360867914
1739209705.4030578;-45.120503652039325
1739209705.403058;-45.120503652039325
1739209705.4030583;-38.13080360867914
1739209705.4030585;-38.13080360867914
1739209705.403059;-33.981070128970906
1739209705.4030592;-38.13080360867914
1739209705.4030595;-38.13080360867914
1739209705.4030597;-38.13080360867914
1739209705.4030602;-32.816014438256545
1739209705.4030604;-33.981070128970906
1739209705.4030607;-45.120503652039325
1739209705.403061;-45.120503652039325
1739209705.4030614;-38.13080360867914
1739209705.4030616;-35.57807855764607
1739209705.4030619;-45.120503652039325
1739209705.403062;-45.120503652039325
1739209705.4030626;-45.120503652039325
1739209705.4030628;-32.816014438256545
1739209705.403063;-38.13080360867914
1739209705.4030633;-45.120503652039325
1739209705.4030638;-45.120503652039325
1739209705.403064;-45.120503652039325
1739209705.4030643;-45.120503652039325
1739209705.4030645;-45.120503652039325
1739209705.403065;-45.120503652039325
1739209705.4030652;-45.120503652039325
1739209705.4030654;-45.120503652039325
1739209705.4030657;-45.120503652039325
1739209705.4030662;-35.57807855764607
1739209705.4030664;-33.981070128970906
1739209705.4030666;-45.120503652039325
1739209705.4030669;-38.13080360867914
1739209705.4030674;-38.13080360867914
1739209705.4030676;-38.13080360867914
1739209705.4030678;-45.120503652039325
1739209705.403068;-45.120503652039325
1739209705.4030685;-45.120503652039325
1739209705.4030688;-45.120503652039325
1739209705.403069;-45.120503652039325
1739209705.4030693;-45.120503652039325
1739209705.4030697;-45.120503652039325
1739209705.40307;-38.13080360867914
1739209705.4030702;-38.13080360867914
1739209705.4030704;-35.57807855764607
1739209705.403071;-38.13080360867914
1739209705.4030712;-38.13080360867914
1739209705.4030714;-35.57807855764607
1739209705.4030716;-33.981070128970906
1739209705.403072;-38.13080360867914
1739209705.4030724;-35.57807855764607
1739209705.4030726;-38.13080360867914
1739209705.4030728;-38.13080360867914
1739209705.4030733;-30.49652367304973
1739209705.4030735;-31.141103565318915
1739209705.4030738;-45.120503652039325
1739209705.403074;-45.120503652039325
1739209705.4030745;-38.13080360867914
1739209705.4030747;-45.120503652039325
1739209705.403075;-45.120503652039325
1739209705.4030752;-38.13080360867914
1739209705.4030757;-45.120503652039325
1739209705.403076;-38.13080360867914
1739209705.4030762;-33.981070128970906
1739209705.4030764;-45.120503652039325
1739209705.403077;-38.13080360867914
1739209705.4030771;-45.120503652039325
1739209705.4030774;-45.120503652039325
1739209705.4030776;-38.13080360867914
1739209705.403078;-35.57807855764607
1739209705.4030783;-35.57807855764607
1739209705.4030786;-38.13080360867914
1739209705.4030788;-45.120503652039325
1739209705.4030793;-38.13080360867914
1739209705.4030795;-35.57807855764607
1739209705.4030797;-38.13080360867914
1739209705.40308;-45.120503652039325
1739209705.4030805;-32.816014438256545
1739209705.4030807;-27.8777449560314
1739209705.403081;-45.120503652039325
1739209705.4030812;-45.120503652039325
1739209705.4030817;-38.13080360867914
1739209705.403082;-38.13080360867914
1739209705.4030821;-45.120503652039325
1739209705.4030824;-33.981070128970906
1739209705.4030828;-45.120503652039325
1739209705.403083;-33.981070128970956
1739209705.4030833;-38.13080360867914
1739209705.4030836;-38.13080360867914
1739209705.403084;-45.120503652039325
1739209705.4030843;-38.13080360867914
1739209705.4030845;-38.13080360867914
1739209705.4030848;-35.57807855764607
1739209705.4030852;-38.13080360867914
1739209705.4030855;-32.816014438256545
1739209705.4030857;-38.13080360867914
1739209705.403086;-32.816014438256545
1739209705.4030864;-45.120503652039325
1739209705.4030867;-45.120503652039325
1739209705.403087;-38.13080360867914
1739209705.4030871;-38.13080360867914
1739209705.4030876;-38.13080360867914
1739209705.4030879;-45.120503652039325
1739209705.403088;-45.120503652039325
1739209705.4030883;-35.57807855764607
1739209705.4030888;-38.13080360867914
1739209705.403089;-38.13080360867914
1739209705.4030893;-38.13080360867914
1739209705.4030895;-35.57807855764607
1739209705.40309;-45.120503652039325
1739209705.4030902;-45.120503652039325
1739209705.4030905;-38.13080360867914
1739209705.4030907;-38.13080360867914
1739209705.4030912;-38.13080360867914
1739209705.4030914;-45.120503652039325
1739209705.4030917;-35.57807855764607
1739209705.403092;-38.13080360867914
1739209705.4030924;-45.120503652039325
1739209705.4030926;-32.816014438256545
1739209705.4030929;-38.13080360867914
1739209705.403093;-38.13080360867914
1739209705.4030936;-45.120503652039325
1739209705.4030938;-31.141103565318893
1739209705.403094;-45.120503652039325
1739209705.4030943;-45.120503652039325
1739209705.4030948;-33.981070128970906
1739209705.403095;-38.13080360867914
1739209705.4030952;-38.13080360867914
1739209705.4030955;-45.120503652039325
1739209705.4030957;-38.13080360867914
1739209705.4030962;-32.816014438256545
1739209705.4030964;-38.13080360867914
1739209705.4030967;-45.120503652039325
1739209705.403097;-45.120503652039325
1739209705.4030974;-35.57807855764607
1739209705.4030976;-38.13080360867914
1739209705.4030979;-45.120503652039325
1739209705.403098;-38.13080360867914
1739209705.4030986;-38.13080360867914
1739209705.4030988;-38.13080360867914
1739209705.403099;-45.120503652039325
1739209705.4030993;-38.13080360867914
1739209705.4030998;-38.13080360867914
1739209705.4031;-38.13080360867914
1739209705.4031003;-45.120503652039325
1739209705.4031005;-45.120503652039325
1739209705.403101;-38.13080360867914
1739209705.4031012;-38.13080360867914
1739209705.4031014;-38.13080360867914
1739209705.4031017;-38.13080360867914
1739209705.4031022;-35.57807855764607
