CAN Message; 0x1a7:000035136c7b2a5f
1739209780.8872223;-28.58837851428586
1739209780.8872402;-30.49652367304973
1739209780.8872578;-45.120503652039325
1739209780.8872757;-45.120503652039325
1739209780.8872936;-38.13080360867914
1739209780.8873112;-38.13080360867914
1739209780.887329;-35.57807855764607
1739209780.887347;-38.13080360867914
1739209780.8873646;-45.120503652039325
1739209780.8873825;-45.120503652039325
1739209780.8874004;-38.13080360867914
1739209780.8874183;-45.120503652039325
1739209780.887436;-45.120503652039325
1739209780.8874538;-45.120503652039325
1739209780.8874717;-38.13080360867914
1739209780.8874893;-45.120503652039325
1739209780.8875072;-32.816014438256545
1739209780.887525;-31.141103565318915
1739209780.8875427;-45.120503652039325
1739209780.8875606;-45.120503652039325
1739209780.8875785;-38.13080360867914
1739209780.8875964;-38.13080360867914
1739209780.887614;-45.120503652039325
1739209780.887632;-38.13080360867914
1739209780.8876498;-38.13080360867914
1739209780.8876674;-33.981070128970906
1739209780.8876853;-45.120503652039325
1739209780.8877032;-45.120503652039325
1739209780.887721;-45.120503652039325
1739209780.8877387;-38.13080360867914
1739209780.8877566;-45.120503652039325
1739209780.8877745;-38.13080360867914
1739209780.887792;-45.120503652039325
1739209780.88781;-35.57807855764607
1739209780.8878279;-45.120503652039325
1739209780.8878455;-45.120503652039325
1739209780.8878634;-33.981070128970906
1739209780.8878813;-38.13080360867914
1739209780.8878992;-38.13080360867914
1739209780.8879168;-45.120503652039325
1739209780.8879347;-38.13080360867914
1739209780.8879526;-27.267205301931607
1739209780.8879702;-45.120503652039325
1739209780.887988;-38.13080360867914
1739209780.888006;-32.816014438256545
1739209780.8880236;-33.981070128970906
1739209780.8880415;-45.120503652039325
1739209780.8880594;-38.13080360867914
1739209780.8880773;-38.13080360867914
1739209780.888095;-31.14110356531892
1739209780.8881128;-38.13080360867914
1739209780.8881307;-45.120503652039325
1739209780.8881483;-45.120503652039325
1739209780.8881662;-38.13080360867914
1739209780.888184;-45.120503652039325
1739209780.888202;-38.13080360867914
1739209780.8882196;-45.120503652039325
1739209780.8882375;-38.13080360867914
1739209780.8882554;-45.120503652039325
1739209780.888273;-38.13080360867914
1739209780.888291;-35.57807855764607
1739209780.8883088;-45.120503652039325
1739209780.8883264;-45.120503652039325
1739209780.8883443;-38.13080360867914
1739209780.8883622;-45.120503652039325
1739209780.88838;-38.13080360867914
1739209780.8883977;-38.13080360867914
1739209780.8884156;-45.120503652039325
1739209780.8884335;-38.13080360867914
1739209780.888451;-38.13080360867914
1739209780.888469;-45.120503652039325
1739209780.8884869;-38.13080360867914
1739209780.8885045;-45.120503652039325
1739209780.8885224;-38.13080360867914
1739209780.8885403;-45.120503652039325
1739209780.8885581;-45.120503652039325
1739209780.8885758;-45.120503652039325
1739209780.8885937;-38.13080360867914
1739209780.8886116;-35.57807855764607
1739209780.8886292;-35.57807855764607
1739209780.888647;-45.120503652039325
1739209780.888665;-38.13080360867914
1739209780.8886828;-35.57807855764607
1739209780.8887005;-35.57807855764607
1739209780.8887184;-45.120503652039325
1739209780.8887362;-38.13080360867914
1739209780.888754;-38.13080360867914
1739209780.8887718;-45.120503652039325
1739209780.8887897;-45.120503652039325
1739209780.8888073;-33.981070128970906
1739209780.8888252;-29.438486411369333
1739209780.888843;-38.13080360867914
1739209780.888861;-45.120503652039325
1739209780.8888786;-38.13080360867914
1739209780.8888965;-38.13080360867914
1739209780.8889143;-38.13080360867914
1739209780.888932;-45.120503652039325
1739209780.8889499;-38.13080360867914
1739209780.8889678;-35.57807855764607
1739209780.8889856;-38.13080360867914
1739209780.8890033;-45.120503652039325
1739209780.8890212;-45.120503652039325
1739209780.889039;-33.981070128970906
1739209780.8890567;-45.120503652039325
1739209780.8890746;-45.120503652039325
1739209780.8890924;-38.13080360867914
1739209780.88911;-38.13080360867914
1739209780.889128;-38.13080360867914
1739209780.8891459;-45.120503652039325
1739209780.8891637;-45.120503652039325
1739209780.8891814;-38.13080360867914
1739209780.8891993;-45.120503652039325
1739209780.8892171;-38.13080360867914
1739209780.8892348;-38.13080360867914
1739209780.8892527;-45.120503652039325
1739209780.8892705;-38.13080360867914
1739209780.8892882;-45.120503652039325
1739209780.889306;-38.13080360867914
1739209780.889324;-45.120503652039325
1739209780.8893418;-45.120503652039325
1739209780.8893595;-38.13080360867914
1739209780.8893774;-38.13080360867914
1739209780.8893812;-32.816014438256545
1739209780.8893852;-38.13080360867914
1739209780.889389;-35.57807855764607
1739209780.8893929;-38.13080360867914
1739209780.889397;-45.120503652039325
1739209780.8894007;-38.13080360867914
1739209780.8894048;-45.120503652039325
1739209780.8894086;-45.120503652039325
1739209780.8894124;-45.120503652039325
1739209780.8894165;-45.120503652039325
1739209780.8894203;-35.57807855764607
1739209780.889424;-45.120503652039325
1739209780.8894281;-45.120503652039325
1739209780.889432;-45.120503652039325
1739209780.8894358;-45.120503652039325
1739209780.8894398;-45.120503652039325
1739209780.8894436;-32.816014438256545
1739209780.8894477;-45.120503652039325
1739209780.8894515;-38.13080360867914
1739209780.8894553;-45.120503652039325
1739209780.8894594;-33.981070128970906
1739209780.8894632;-38.13080360867914
1739209780.889467;-45.120503652039325
1739209780.889471;-35.57807855764607
1739209780.8894749;-45.120503652039325
1739209780.8894787;-45.120503652039325
1739209780.8894827;-38.13080360867914
1739209780.8894866;-45.120503652039325
1739209780.8894906;-45.120503652039325
1739209780.8894944;-38.13080360867914
1739209780.8894982;-38.13080360867914
1739209780.8895023;-45.120503652039325
1739209780.889506;-45.120503652039325
1739209780.88951;-45.120503652039325
1739209780.889514;-45.120503652039325
1739209780.8895178;-45.120503652039325
1739209780.8895218;-35.57807855764607
1739209780.8895257;-38.13080360867914
1739209780.8895295;-45.120503652039325
1739209780.8895335;-45.120503652039325
1739209780.8895373;-31.141103565318893
1739209780.8895411;-33.981070128970906
1739209780.8895452;-45.120503652039325
1739209780.889549;-45.120503652039325
1739209780.8895528;-45.120503652039325
1739209780.889557;-38.13080360867914
1739209780.8895607;-45.120503652039325
1739209780.8895648;-45.120503652039325
1739209780.8895686;-45.120503652039325
1739209780.8895724;-45.120503652039325
1739209780.8895764;-45.120503652039325
1739209780.8895802;-38.13080360867914
1739209780.889584;-45.120503652039325
1739209780.889588;-38.13080360867914
1739209780.889592;-45.120503652039325
1739209780.8895957;-45.120503652039325
1739209780.8895998;-29.438486411369333
1739209780.8896036;-33.981070128970906
1739209780.8896077;-45.120503652039325
1739209780.8896115;-38.13080360867914
1739209780.8896153;-32.816014438256545
1739209780.8896194;-38.13080360867914
1739209780.8896232;-45.120503652039325
1739209780.889627;-38.13080360867914
1739209780.889631;-29.438486411369333
1739209780.8896348;-33.981070128970906
1739209780.8896387;-45.120503652039325
1739209780.8896427;-45.120503652039325
1739209780.8896465;-33.981070128970906
1739209780.8896506;-38.13080360867914
1739209780.8896544;-45.120503652039325
1739209780.8896582;-45.120503652039325
1739209780.8896623;-45.120503652039325
1739209780.889666;-38.13080360867914
1739209780.88967;-32.816014438256545
1739209780.889674;-38.13080360867914
1739209780.8896778;-45.120503652039325
1739209780.8896816;-45.120503652039325
1739209780.8896856;-38.13080360867914
1739209780.8896894;-45.120503652039325
1739209780.8896935;-31.141103565318915
1739209780.8896973;-31.141103565318915
1739209780.8897011;-45.120503652039325
1739209780.8897052;-45.120503652039325
1739209780.889709;-35.57807855764607
1739209780.8897128;-38.13080360867914
1739209780.8897169;-38.13080360867914
1739209780.8897207;-38.13080360867914
1739209780.8897247;-45.120503652039325
1739209780.8897285;-38.13080360867914
1739209780.8897324;-38.13080360867914
1739209780.8897364;-45.120503652039325
1739209780.8897402;-35.57807855764607
1739209780.889744;-35.57807855764607
1739209780.889748;-45.120503652039325
1739209780.889752;-45.120503652039325
1739209780.8897557;-45.120503652039325
1739209780.8897598;-45.120503652039325
1739209780.8897636;-45.120503652039325
1739209780.8897676;-45.120503652039325
1739209780.8897715;-38.13080360867914
1739209780.8897753;-38.13080360867914
1739209780.8897793;-45.120503652039325
1739209780.8897831;-38.13080360867914
1739209780.889787;-32.816014438256545
1739209780.889791;-31.141103565318915
1739209780.8897948;-45.120503652039325
1739209780.8897986;-45.120503652039325
1739209780.8898027;-38.13080360867914
1739209780.8898065;-32.816014438256545
1739209780.8898106;-45.120503652039325
1739209780.8898144;-45.120503652039325
1739209780.8898182;-45.120503652039325
1739209780.8898222;-45.120503652039325
1739209780.889826;-45.120503652039325
1739209780.8898299;-45.120503652039325
1739209780.889834;-38.13080360867914
1739209780.8898377;-38.13080360867914
1739209780.8898416;-45.120503652039325
1739209780.8898456;-38.13080360867914
1739209780.8898494;-45.120503652039325
1739209780.8898535;-45.120503652039325
1739209780.8898573;-38.13080360867914
1739209780.889861;-38.13080360867914
1739209780.8898652;-45.120503652039325
1739209780.889869;-45.120503652039325
1739209780.8898728;-45.120503652039325
1739209780.8898768;-38.13080360867914
1739209780.8898807;-38.13080360867914
1739209780.8898845;-38.13080360867914
1739209780.8898885;-38.13080360867914
1739209780.8898923;-38.13080360867914
1739209780.8898964;-45.120503652039325
1739209780.8899002;-38.13080360867914
1739209780.889904;-38.13080360867914
1739209780.889908;-45.120503652039325
1739209780.889912;-45.120503652039325
1739209780.8899157;-45.120503652039325
1739209780.8899198;-38.13080360867914
1739209780.8899236;-38.13080360867914
1739209780.8899274;-45.120503652039325
1739209780.8899314;-38.13080360867914
1739209780.8899353;-35.57807855764607
1739209780.8899393;-38.13080360867914
1739209780.8899431;-45.120503652039325
1739209780.889947;-38.13080360867914
1739209780.889951;-33.981070128970906
1739209780.8899548;-38.13080360867914
1739209780.8899586;-45.120503652039325
1739209780.8899627;-38.13080360867914
1739209780.8899665;-33.981070128970906
1739209780.8899705;-45.120503652039325
1739209780.8899744;-45.120503652039325
1739209780.8899782;-38.13080360867914
1739209780.8899822;-45.120503652039325
1739209780.889986;-45.120503652039325
1739209780.8899899;-38.13080360867914
1739209780.889994;-33.981070128970906
1739209780.8899977;-45.120503652039325
1739209780.8900015;-45.120503652039325
1739209780.8900056;-38.13080360867914
1739209780.8900094;-38.13080360867914
1739209780.8900135;-45.120503652039325
1739209780.8900173;-38.13080360867914
1739209780.890021;-45.120503652039325
1739209780.8900251;-38.13080360867914
1739209780.890029;-45.120503652039325
1739209780.8900328;-45.120503652039325
1739209780.8900368;-45.120503652039325
1739209780.8900406;-33.981070128970906
1739209780.8900445;-28.58837851428586
1739209780.8900485;-38.13080360867914
1739209780.8900523;-45.120503652039325
1739209780.8900564;-38.13080360867914
1739209780.8900602;-38.13080360867914
1739209780.890064;-45.120503652039325
1739209780.890068;-35.57807855764607
1739209780.8900719;-38.13080360867914
1739209780.8900757;-45.120503652039325
1739209780.8900797;-33.981070128970906
1739209780.8900836;-38.13080360867914
1739209780.8900874;-45.120503652039325
1739209780.8900914;-38.13080360867914
1739209780.8900952;-38.13080360867914
1739209780.8900993;-38.13080360867914
1739209780.890103;-45.120503652039325
1739209780.890107;-38.13080360867914
1739209780.890111;-45.120503652039325
1739209780.8901148;-45.120503652039325
1739209780.8901186;-38.13080360867914
1739209780.8901227;-45.120503652039325
1739209780.8901265;-38.13080360867914
1739209780.8901303;-45.120503652039325
1739209780.8901343;-35.57807855764607
1739209780.8901381;-26.487275050834715
1739209780.8901422;-45.120503652039325
1739209780.890146;-45.120503652039325
1739209780.8901498;-35.57807855764607
1739209780.890154;-33.981070128970906
1739209780.8901577;-45.120503652039325
1739209780.8901615;-38.13080360867914
1739209780.8901656;-38.13080360867914
1739209780.8901694;-31.141103565318943
1739209780.8901734;-38.13080360867914
1739209780.8901772;-45.120503652039325
1739209780.890181;-45.120503652039325
1739209780.890185;-45.120503652039325
1739209780.890189;-38.13080360867914
1739209780.8901927;-38.13080360867914
1739209780.8901968;-38.13080360867914
1739209780.8902006;-25.826314394896354
1739209780.8902044;-38.13080360867914
1739209780.8902085;-45.120503652039325
1739209780.8902123;-38.13080360867914
1739209780.8902164;-33.981070128970906
1739209780.8902202;-45.120503652039325
1739209780.890224;-45.120503652039325
1739209780.890228;-45.120503652039325
1739209780.8902318;-45.120503652039325
1739209780.8902357;-45.120503652039325
1739209780.8902397;-45.120503652039325
1739209780.8902435;-45.120503652039325
1739209780.8902473;-38.13080360867914
1739209780.8902514;-38.13080360867914
1739209780.8902552;-45.120503652039325
1739209780.8902593;-38.13080360867914
1739209780.890263;-35.57807855764607
1739209780.890267;-38.13080360867914
1739209780.890271;-45.120503652039325
1739209780.8902748;-45.120503652039325
1739209780.8902786;-45.120503652039325
1739209780.8902826;-38.13080360867914
1739209780.8902864;-45.120503652039325
1739209780.8902903;-38.13080360867914
1739209780.8902943;-38.13080360867914
1739209780.8902981;-45.120503652039325
1739209780.8903022;-45.120503652039325
1739209780.890306;-45.120503652039325
1739209780.8903098;-35.57807855764607
1739209780.8903139;-45.120503652039325
1739209780.8903177;-38.13080360867914
1739209780.8903215;-35.57807855764607
1739209780.8903255;-45.120503652039325
1739209780.8903294;-45.120503652039325
1739209780.8903332;-45.120503652039325
1739209780.8903372;-45.120503652039325
1739209780.890341;-45.120503652039325
1739209780.890345;-38.13080360867914
1739209780.890349;-45.120503652039325
1739209780.8903527;-45.120503652039325
1739209780.8903568;-32.816014438256545
1739209780.8903606;-38.13080360867914
1739209780.8903644;-45.120503652039325
1739209780.8903685;-45.120503652039325
1739209780.8903723;-35.57807855764607
1739209780.890376;-45.120503652039325
1739209780.8903801;-45.120503652039325
1739209780.890384;-45.120503652039325
1739209780.890388;-45.120503652039325
1739209780.8903918;-45.120503652039325
1739209780.8903956;-45.120503652039325
1739209780.8903997;-38.13080360867914
1739209780.8904035;-45.120503652039325
1739209780.8904073;-38.13080360867914
1739209780.8904114;-45.120503652039325
1739209780.8904152;-45.120503652039325
1739209780.8904192;-31.141103565318893
1739209780.890423;-38.13080360867914
1739209780.8904269;-45.120503652039325
1739209780.890431;-45.120503652039325
1739209780.8904347;-38.13080360867914
1739209780.8904386;-38.13080360867914
1739209780.8904426;-45.120503652039325
1739209780.8904464;-45.120503652039325
1739209780.8904502;-35.57807855764607
1739209780.8904543;-35.57807855764607
1739209780.890458;-45.120503652039325
1739209780.8904622;-45.120503652039325
1739209780.890466;-38.13080360867914
1739209780.8904698;-45.120503652039325
1739209780.8904738;-45.120503652039325
1739209780.8904777;-38.13080360867914
1739209780.8904815;-38.13080360867914
1739209780.8904855;-31.141103565318915
1739209780.8904893;-38.13080360867914
1739209780.8904932;-45.120503652039325
1739209780.8904972;-45.120503652039325
1739209780.890501;-45.120503652039325
1739209780.890505;-45.120503652039325
1739209780.890509;-45.120503652039325
1739209780.8905127;-35.57807855764607
1739209780.8905168;-33.981070128970906
1739209780.8905206;-38.13080360867914
1739209780.8905244;-38.13080360867914
1739209780.8905284;-38.13080360867914
1739209780.8905323;-38.13080360867914
1739209780.890536;-38.13080360867914
1739209780.8905401;-38.13080360867914
1739209780.890544;-45.120503652039325
1739209780.890548;-38.13080360867914
1739209780.8905518;-45.120503652039325
1739209780.8905556;-45.120503652039325
1739209780.8905597;-45.120503652039325
1739209780.8905635;-38.13080360867914
1739209780.8905673;-38.13080360867914
1739209780.8905714;-38.13080360867914
1739209780.8905752;-45.120503652039325
1739209780.890579;-38.13080360867914
1739209780.890583;-35.57807855764607
1739209780.8905869;-38.13080360867914
1739209780.890591;-45.120503652039325
1739209780.8905947;-38.13080360867914
1739209780.8905985;-38.13080360867914
1739209780.8906026;-35.57807855764607
1739209780.8906064;-45.120503652039325
1739209780.8906102;-33.981070128970906
1739209780.8906143;-38.13080360867914
1739209780.890618;-45.120503652039325
1739209780.8906221;-45.120503652039325
1739209780.890626;-35.57807855764607
1739209780.8906298;-38.13080360867914
1739209780.8906338;-45.120503652039325
1739209780.8906376;-38.13080360867914
1739209780.8906415;-30.49652367304973
1739209780.8906455;-38.13080360867914
1739209780.8906493;-35.57807855764607
1739209780.8906531;-38.13080360867914
1739209780.8906572;-38.13080360867914
1739209780.890661;-38.13080360867914
1739209780.890665;-38.13080360867914
1739209780.8906689;-45.120503652039325
1739209780.8906727;-31.141103565318915
1739209780.8906767;-33.981070128970906
1739209780.8906806;-45.120503652039325
1739209780.8906844;-38.13080360867914
1739209780.8906884;-45.120503652039325
1739209780.8906922;-45.120503652039325
1739209780.890696;-45.120503652039325
1739209780.8907;-45.120503652039325
1739209780.890704;-45.120503652039325
1739209780.890708;-45.120503652039325
1739209780.8907118;-38.13080360867914
1739209780.8907156;-32.816014438256545
1739209780.8907197;-38.13080360867914
1739209780.8907235;-45.120503652039325
1739209780.8907273;-45.120503652039325
1739209780.8907313;-45.120503652039325
1739209780.8907351;-45.120503652039325
1739209780.890739;-45.120503652039325
1739209780.890743;-38.13080360867914
1739209780.8907468;-45.120503652039325
1739209780.890751;-45.120503652039325
1739209780.8907547;-45.120503652039325
1739209780.8907585;-33.981070128970906
1739209780.8907626;-45.120503652039325
1739209780.8907664;-33.981070128970906
1739209780.8907702;-28.992665084841942
1739209780.8907743;-45.120503652039325
1739209780.890778;-38.13080360867914
1739209780.8907819;-38.13080360867914
1739209780.890786;-38.13080360867914
1739209780.8907897;-45.120503652039325
1739209780.8907938;-35.57807855764607
1739209780.8907976;-45.120503652039325
1739209780.8908014;-38.13080360867914
1739209780.8908055;-32.816014438256545
1739209780.8908093;-38.13080360867914
1739209780.890813;-45.120503652039325
1739209780.8908172;-35.57807855764607
1739209780.890821;-35.57807855764607
1739209780.890825;-45.120503652039325
1739209780.8908288;-33.981070128970906
1739209780.8908327;-28.58837851428586
1739209780.8908367;-38.13080360867914
1739209780.8908405;-45.120503652039325
1739209780.8908443;-38.13080360867914
1739209780.8908484;-38.13080360867914
1739209780.8908522;-38.13080360867914
1739209780.890856;-32.816014438256545
1739209780.89086;-45.120503652039325
1739209780.890864;-33.981070128970956
1739209780.890868;-38.13080360867914
1739209780.8908718;-45.120503652039325
1739209780.8908756;-45.120503652039325
1739209780.8908796;-38.13080360867914
1739209780.8908834;-35.57807855764607
1739209780.8908873;-45.120503652039325
1739209780.8908913;-33.981070128970906
1739209780.8908951;-28.58837851428586
1739209780.890899;-38.13080360867914
1739209780.890903;-45.120503652039325
1739209780.8909068;-38.13080360867914
1739209780.8909109;-38.13080360867914
1739209780.8909147;-45.120503652039325
1739209780.8909185;-45.120503652039325
1739209780.8909225;-45.120503652039325
1739209780.8909264;-45.120503652039325
1739209780.8909302;-45.120503652039325
1739209780.8909342;-38.13080360867914
1739209780.890938;-38.13080360867914
1739209780.8909419;-35.57807855764607
1739209780.890946;-35.57807855764607
1739209780.8909497;-45.120503652039325
1739209780.8909538;-45.120503652039325
1739209780.8909576;-45.120503652039325
1739209780.8909614;-45.120503652039325
1739209780.8909655;-45.120503652039325
1739209780.8909693;-45.120503652039325
1739209780.890973;-45.120503652039325
1739209780.8909771;-38.13080360867914
1739209780.890981;-35.57807855764607
1739209780.8909848;-38.13080360867914
1739209780.8909888;-32.816014438256545
1739209780.8909926;-38.13080360867914
1739209780.8909967;-45.120503652039325
1739209780.8910005;-38.13080360867914
1739209780.8910043;-38.13080360867914
1739209780.8910084;-45.120503652039325
1739209780.8910122;-45.120503652039325
1739209780.891016;-45.120503652039325
1739209780.89102;-45.120503652039325
1739209780.8910239;-38.13080360867914
1739209780.8910277;-45.120503652039325
1739209780.8910317;-45.120503652039325
1739209780.8910356;-35.57807855764607
1739209780.8910396;-38.13080360867914
1739209780.8910434;-45.120503652039325
1739209780.8910472;-38.13080360867914
1739209780.8910513;-32.816014438256545
1739209780.891055;-33.981070128970906
1739209780.891059;-45.120503652039325
1739209780.891063;-45.120503652039325
1739209780.8910668;-45.120503652039325
1739209780.8910708;-33.981070128970906
1739209780.8910747;-45.120503652039325
1739209780.8910785;-45.120503652039325
1739209780.8910825;-45.120503652039325
1739209780.8910863;-38.13080360867914
1739209780.8910902;-45.120503652039325
1739209780.8910942;-45.120503652039325
1739209780.891098;-38.13080360867914
1739209780.8911018;-45.120503652039325
1739209780.891106;-45.120503652039325
1739209780.8911097;-45.120503652039325
1739209780.8911138;-38.13080360867914
1739209780.8911176;-38.13080360867914
1739209780.8911214;-45.120503652039325
1739209780.8911254;-38.13080360867914
1739209780.8911293;-33.981070128970906
1739209780.891133;-33.981070128970906
1739209780.8911371;-38.13080360867914
1739209780.891141;-33.981070128970906
1739209780.8911448;-45.120503652039325
1739209780.8911488;-45.120503652039325
1739209780.8911526;-35.57807855764607
1739209780.8911567;-38.13080360867914
1739209780.8911605;-45.120503652039325
1739209780.8911643;-38.13080360867914
1739209780.8911684;-35.57807855764607
1739209780.8911722;-38.13080360867914
1739209780.891176;-38.13080360867914
1739209780.89118;-32.816014438256545
1739209780.8911839;-35.57807855764607
1739209780.8911877;-45.120503652039325
1739209780.8911917;-35.57807855764607
1739209780.8911955;-35.57807855764607
1739209780.8911996;-45.120503652039325
1739209780.8912034;-45.120503652039325
1739209780.8912072;-45.120503652039325
1739209780.8912113;-28.992665084841942
1739209780.891215;-35.57807855764607
1739209780.891219;-45.120503652039325
1739209780.891223;-45.120503652039325
1739209780.8912268;-38.13080360867914
1739209780.8912306;-35.57807855764607
1739209780.8912346;-33.981070128970906
1739209780.8912385;-45.120503652039325
1739209780.8912425;-31.14110356531892
1739209780.8912463;-38.13080360867914
1739209780.8912501;-38.13080360867914
1739209780.8912542;-32.816014438256545
1739209780.891258;-45.120503652039325
1739209780.8912618;-35.57807855764607
1739209780.8912659;-45.120503652039325
1739209780.8912697;-38.13080360867914
1739209780.8912737;-28.992665084841942
1739209780.8912776;-45.120503652039325
1739209780.8912814;-45.120503652039325
1739209780.8912854;-45.120503652039325
1739209780.8912892;-38.13080360867914
1739209780.891293;-38.13080360867914
1739209780.891297;-38.13080360867914
1739209780.891301;-45.120503652039325
1739209780.8913047;-33.981070128970906
1739209780.8913088;-45.120503652039325
1739209780.8913126;-38.13080360867914
1739209780.8913167;-45.120503652039325
1739209780.8913205;-38.13080360867914
1739209780.8913243;-45.120503652039325
1739209780.8913283;-45.120503652039325
1739209780.8913321;-38.13080360867914
1739209780.891336;-38.13080360867914
1739209780.89134;-45.120503652039325
1739209780.8913438;-45.120503652039325
1739209780.8913476;-45.120503652039325
1739209780.8913517;-38.13080360867914
1739209780.8913555;-38.13080360867914
1739209780.8913596;-38.13080360867914
1739209780.8913634;-45.120503652039325
1739209780.8913672;-45.120503652039325
1739209780.8913713;-45.120503652039325
1739209780.891375;-45.120503652039325
1739209780.8913789;-45.120503652039325
1739209780.891383;-45.120503652039325
1739209780.8913867;-38.13080360867914
1739209780.8913906;-45.120503652039325
1739209780.8913946;-38.13080360867914
1739209780.8913984;-31.141103565318915
1739209780.8914025;-38.13080360867914
1739209780.8914063;-38.13080360867914
1739209780.89141;-45.120503652039325
1739209780.8914142;-45.120503652039325
1739209780.891418;-45.120503652039325
1739209780.8914218;-38.13080360867914
1739209780.8914258;-33.981070128970906
1739209780.8914297;-32.816014438256545
1739209780.8914335;-38.13080360867914
1739209780.8914375;-33.981070128970906
1739209780.8914413;-45.120503652039325
1739209780.8914454;-38.13080360867914
1739209780.8914492;-38.13080360867914
1739209780.891453;-38.13080360867914
1739209780.891457;-38.13080360867914
1739209780.891461;-30.49652367304973
1739209780.8914647;-31.141103565318915
1739209780.8914688;-45.120503652039325
1739209780.8914726;-35.57807855764607
1739209780.8914764;-38.13080360867914
1739209780.8914804;-45.120503652039325
1739209780.8914843;-45.120503652039325
1739209780.8914883;-33.981070128970906
1739209780.8914921;-33.981070128970906
1739209780.891496;-45.120503652039325
1739209780.8915;-45.120503652039325
1739209780.8915038;-32.816014438256545
1739209780.8915076;-32.816014438256545
1739209780.8915117;-38.13080360867914
1739209780.8915155;-38.13080360867914
1739209780.8915195;-35.57807855764607
1739209780.8915234;-38.13080360867914
1739209780.8915272;-45.120503652039325
1739209780.8915312;-35.57807855764607
1739209780.891535;-35.57807855764607
1739209780.8915389;-38.13080360867914
1739209780.891543;-38.13080360867914
1739209780.8915467;-38.13080360867914
1739209780.8915505;-38.13080360867914
1739209780.8915546;-32.816014438256545
1739209780.8915584;-38.13080360867914
1739209780.8915625;-45.120503652039325
1739209780.8915663;-38.13080360867914
1739209780.89157;-32.816014438256545
1739209780.8915741;-45.120503652039325
1739209780.891578;-45.120503652039325
1739209780.8915818;-38.13080360867914
1739209780.8915858;-45.120503652039325
1739209780.8915896;-38.13080360867914
1739209780.8915935;-35.57807855764607
1739209780.8915975;-38.13080360867914
1739209780.8916013;-45.120503652039325
1739209780.8916054;-38.13080360867914
1739209780.8916092;-38.13080360867914
1739209780.891613;-45.120503652039325
1739209780.891617;-33.981070128970906
1739209780.8916209;-33.981070128970906
1739209780.8916247;-45.120503652039325
1739209780.8916287;-45.120503652039325
1739209780.8916326;-45.120503652039325
1739209780.8916364;-38.13080360867914
1739209780.8916404;-45.120503652039325
1739209780.8916442;-45.120503652039325
1739209780.8916483;-45.120503652039325
1739209780.891652;-32.816014438256545
1739209780.891656;-31.141103565318915
1739209780.89166;-45.120503652039325
1739209780.8916638;-45.120503652039325
1739209780.8916676;-45.120503652039325
1739209780.8916717;-45.120503652039325
1739209780.8916755;-45.120503652039325
1739209780.8916793;-45.120503652039325
1739209780.8916833;-33.981070128970906
1739209780.8916872;-38.13080360867914
1739209780.8916912;-45.120503652039325
1739209780.891695;-45.120503652039325
1739209780.8916988;-38.13080360867914
1739209780.891703;-38.13080360867914
1739209780.8917067;-45.120503652039325
1739209780.8917105;-38.13080360867914
1739209780.8917146;-38.13080360867914
1739209780.8917184;-45.120503652039325
1739209780.8917224;-45.120503652039325
1739209780.8917263;-35.57807855764607
1739209780.89173;-32.816014438256545
1739209780.8917341;-45.120503652039325
1739209780.891738;-33.981070128970906
1739209780.8917418;-38.13080360867914
1739209780.8917458;-38.13080360867914
1739209780.8917496;-35.57807855764607
1739209780.8917534;-38.13080360867914
1739209780.8917575;-45.120503652039325
1739209780.8917613;-45.120503652039325
1739209780.8917654;-38.13080360867914
1739209780.8917692;-35.57807855764607
1739209780.891773;-38.13080360867914
1739209780.891777;-45.120503652039325
1739209780.8917809;-38.13080360867914
1739209780.8917847;-38.13080360867914
1739209780.8917887;-33.981070128970906
1739209780.8917925;-45.120503652039325
1739209780.8917964;-45.120503652039325
1739209780.8918004;-31.141103565318893
1739209780.8918042;-38.13080360867914
1739209780.8918083;-45.120503652039325
1739209780.891812;-38.13080360867914
1739209780.891816;-35.57807855764607
1739209780.89182;-38.13080360867914
1739209780.8918238;-38.13080360867914
1739209780.8918276;-38.13080360867914
1739209780.8918316;-35.57807855764607
1739209780.8918355;-38.13080360867914
1739209780.8918393;-38.13080360867914
1739209780.8918433;-38.13080360867914
1739209780.8918471;-35.57807855764607
1739209780.8918512;-38.13080360867914
1739209780.891855;-45.120503652039325
1739209780.8918588;-45.120503652039325
1739209780.8918629;-45.120503652039325
1739209780.8918667;-38.13080360867914
1739209780.8918705;-45.120503652039325
1739209780.8918746;-45.120503652039325
1739209780.8918784;-38.13080360867914
1739209780.8918822;-38.13080360867914
1739209780.8918862;-35.57807855764607
1739209780.89189;-35.57807855764607
1739209780.891894;-45.120503652039325
1739209780.891898;-45.120503652039325
1739209780.8919017;-38.13080360867914
1739209780.8919058;-33.981070128970906
1739209780.8919096;-38.13080360867914
1739209780.8919134;-38.13080360867914
1739209780.8919175;-45.120503652039325
1739209780.8919213;-45.120503652039325
1739209780.891925;-35.57807855764607
1739209780.8919291;-45.120503652039325
1739209780.891933;-45.120503652039325
1739209780.891937;-35.57807855764607
1739209780.8919408;-45.120503652039325
1739209780.8919446;-38.13080360867914
1739209780.8919487;-38.13080360867914
1739209780.8919525;-38.13080360867914
1739209780.8919563;-45.120503652039325
1739209780.8919604;-45.120503652039325
1739209780.8919642;-38.13080360867914
1739209780.8919683;-28.58837851428586
