CAN Message; 0x39:087a16228a70f406
1739209713.5914955;-38.13080360867914
1739209713.591505;-32.816014438256545
1739209713.5915143;-45.120503652039325
1739209713.5915236;-38.13080360867914
1739209713.5915332;-45.120503652039325
1739209713.5915425;-45.120503652039325
1739209713.591552;-45.120503652039325
1739209713.5915613;-35.57807855764607
1739209713.5915706;-38.13080360867914
1739209713.5915802;-45.120503652039325
1739209713.5915895;-38.13080360867914
1739209713.5915987;-38.13080360867914
1739209713.5916083;-45.120503652039325
1739209713.5916176;-38.13080360867914
1739209713.5916271;-38.13080360867914
1739209713.5916364;-45.120503652039325
1739209713.5916457;-45.120503652039325
1739209713.5916553;-38.13080360867914
1739209713.5916646;-38.13080360867914
1739209713.591674;-38.13080360867914
1739209713.5916834;-45.120503652039325
1739209713.5916927;-38.13080360867914
1739209713.5917022;-35.57807855764607
1739209713.5917115;-35.57807855764607
1739209713.591721;-45.120503652039325
1739209713.5917304;-45.120503652039325
1739209713.5917397;-45.120503652039325
1739209713.5917492;-38.13080360867914
1739209713.5917585;-35.57807855764607
1739209713.591768;-38.13080360867914
1739209713.5917773;-32.816014438256545
1739209713.5917866;-38.13080360867914
1739209713.5917962;-35.57807855764607
1739209713.5918055;-45.120503652039325
1739209713.591815;-45.120503652039325
1739209713.5918243;-45.120503652039325
1739209713.5918336;-45.120503652039325
1739209713.5918431;-33.981070128970906
1739209713.5918524;-38.13080360867914
1739209713.591862;-45.120503652039325
1739209713.5918713;-45.120503652039325
1739209713.5918806;-38.13080360867914
1739209713.59189;-45.120503652039325
1739209713.5918994;-45.120503652039325
1739209713.591909;-35.57807855764607
1739209713.5919182;-45.120503652039325
1739209713.5919275;-45.120503652039325
1739209713.591937;-33.981070128970906
1739209713.5919464;-33.981070128970906
1739209713.591956;-38.13080360867914
1739209713.5919652;-45.120503652039325
1739209713.5919745;-35.57807855764607
1739209713.591984;-31.141103565318893
1739209713.5919933;-45.120503652039325
1739209713.5920029;-45.120503652039325
1739209713.5920122;-38.13080360867914
1739209713.5920215;-33.981070128970906
1739209713.592031;-45.120503652039325
1739209713.5920403;-38.13080360867914
1739209713.5920498;-45.120503652039325
1739209713.5920591;-33.981070128970956
1739209713.5920684;-38.13080360867914
1739209713.592078;-35.57807855764607
1739209713.5920873;-38.13080360867914
1739209713.5920968;-45.120503652039325
1739209713.592106;-38.13080360867914
1739209713.5921154;-35.57807855764607
1739209713.592125;-38.13080360867914
1739209713.5921342;-35.57807855764607
1739209713.5921435;-38.13080360867914
1739209713.592153;-45.120503652039325
1739209713.5921624;-38.13080360867914
1739209713.592172;-45.120503652039325
1739209713.5921812;-45.120503652039325
1739209713.5921905;-38.13080360867914
1739209713.5922;-38.13080360867914
1739209713.5922093;-29.438486411369333
1739209713.5922189;-35.57807855764607
1739209713.5922282;-35.57807855764607
1739209713.5922375;-35.57807855764607
1739209713.592247;-32.816014438256545
1739209713.5922563;-38.13080360867914
1739209713.5922658;-38.13080360867914
1739209713.5922751;-38.13080360867914
1739209713.5922844;-38.13080360867914
1739209713.592294;-45.120503652039325
1739209713.5923033;-32.816014438256545
1739209713.5923128;-45.120503652039325
1739209713.592322;-45.120503652039325
1739209713.5923314;-45.120503652039325
1739209713.592341;-45.120503652039325
1739209713.5923502;-45.120503652039325
1739209713.5923598;-38.13080360867914
1739209713.592369;-38.13080360867914
1739209713.5923784;-45.120503652039325
1739209713.592388;-35.57807855764607
1739209713.5923972;-45.120503652039325
1739209713.5924067;-38.13080360867914
1739209713.592416;-45.120503652039325
1739209713.5924253;-45.120503652039325
1739209713.592435;-38.13080360867914
1739209713.5924442;-38.13080360867914
1739209713.5924537;-35.57807855764607
1739209713.592463;-38.13080360867914
1739209713.5924723;-32.816014438256545
1739209713.5924819;-38.13080360867914
1739209713.5924911;-38.13080360867914
1739209713.5925007;-35.57807855764607
1739209713.59251;-45.120503652039325
1739209713.5925193;-38.13080360867914
1739209713.5925288;-45.120503652039325
1739209713.592538;-38.13080360867914
1739209713.5925477;-45.120503652039325
1739209713.592557;-33.981070128970906
1739209713.5925663;-45.120503652039325
1739209713.5925758;-45.120503652039325
1739209713.592585;-32.816014438256545
1739209713.5925946;-38.13080360867914
1739209713.592604;-45.120503652039325
1739209713.5926132;-33.981070128970906
1739209713.5926228;-35.57807855764607
1739209713.592632;-38.13080360867914
1739209713.5926416;-45.120503652039325
1739209713.592651;-45.120503652039325
1739209713.5926602;-45.120503652039325
1739209713.5926697;-45.120503652039325
1739209713.592679;-45.120503652039325
1739209713.5926883;-33.981070128970906
1739209713.5926979;-38.13080360867914
1739209713.5927072;-35.57807855764607
1739209713.5927167;-38.13080360867914
1739209713.592726;-38.13080360867914
1739209713.5927353;-35.57807855764607
1739209713.5927448;-38.13080360867914
1739209713.5927541;-45.120503652039325
1739209713.5927637;-38.13080360867914
1739209713.592773;-45.120503652039325
1739209713.5927823;-45.120503652039325
1739209713.5927918;-45.120503652039325
1739209713.592801;-45.120503652039325
1739209713.5928106;-45.120503652039325
1739209713.59282;-38.13080360867914
1739209713.5928292;-45.120503652039325
1739209713.5928388;-45.120503652039325
1739209713.592848;-38.13080360867914
1739209713.5928576;-35.57807855764607
1739209713.592867;-45.120503652039325
1739209713.5928762;-38.13080360867914
1739209713.5928857;-38.13080360867914
1739209713.592895;-38.13080360867914
1739209713.5929046;-45.120503652039325
1739209713.5929139;-45.120503652039325
1739209713.5929232;-38.13080360867914
1739209713.5929327;-45.120503652039325
1739209713.592942;-45.120503652039325
1739209713.5929515;-45.120503652039325
1739209713.5929608;-45.120503652039325
1739209713.5929701;-33.981070128970906
1739209713.5929797;-35.57807855764607
1739209713.592989;-38.13080360867914
1739209713.5929985;-45.120503652039325
1739209713.5930078;-38.13080360867914
1739209713.593017;-35.57807855764607
1739209713.5930266;-38.13080360867914
1739209713.593036;-45.120503652039325
1739209713.5930455;-45.120503652039325
1739209713.5930548;-38.13080360867914
1739209713.593064;-45.120503652039325
1739209713.5930736;-45.120503652039325
1739209713.593083;-38.13080360867914
1739209713.5930924;-38.13080360867914
1739209713.5931017;-45.120503652039325
1739209713.593111;-45.120503652039325
1739209713.5931206;-38.13080360867914
1739209713.5931299;-38.13080360867914
1739209713.5931394;-45.120503652039325
1739209713.5931487;-45.120503652039325
1739209713.593158;-33.981070128970906
1739209713.5931675;-35.57807855764607
1739209713.5931768;-38.13080360867914
1739209713.5931864;-45.120503652039325
1739209713.5931957;-31.141103565318915
1739209713.593205;-38.13080360867914
1739209713.5932145;-45.120503652039325
1739209713.5932238;-38.13080360867914
1739209713.593233;-35.57807855764607
1739209713.5932426;-38.13080360867914
1739209713.593252;-38.13080360867914
1739209713.5932615;-35.57807855764607
1739209713.5932708;-32.81601443825658
1739209713.59328;-38.13080360867914
1739209713.5932896;-38.13080360867914
1739209713.593299;-45.120503652039325
1739209713.5933084;-38.13080360867914
1739209713.5933177;-38.13080360867914
1739209713.593327;-38.13080360867914
1739209713.5933366;-45.120503652039325
1739209713.5933459;-33.981070128970906
1739209713.5933554;-38.13080360867914
1739209713.5933647;-38.13080360867914
1739209713.593374;-38.13080360867914
1739209713.5933836;-45.120503652039325
1739209713.5933928;-45.120503652039325
1739209713.5934024;-45.120503652039325
1739209713.5934117;-38.13080360867914
1739209713.593421;-35.57807855764607
1739209713.5934305;-38.13080360867914
1739209713.5934398;-45.120503652039325
1739209713.5934494;-33.981070128970906
1739209713.5934587;-38.13080360867914
1739209713.593468;-45.120503652039325
1739209713.5934775;-45.120503652039325
1739209713.5934868;-35.57807855764607
1739209713.5934963;-38.13080360867914
1739209713.5935056;-38.13080360867914
1739209713.593515;-33.981070128970906
1739209713.5935245;-45.120503652039325
1739209713.5935338;-45.120503652039325
1739209713.5935433;-45.120503652039325
1739209713.5935526;-33.981070128970906
1739209713.593562;-45.120503652039325
1739209713.5935714;-30.49652367304973
1739209713.5935807;-28.58837851428586
1739209713.5935903;-45.120503652039325
1739209713.5935996;-38.13080360867914
1739209713.5936089;-35.57807855764607
1739209713.5936184;-38.13080360867914
1739209713.5936277;-45.120503652039325
1739209713.5936372;-38.13080360867914
1739209713.5936465;-45.120503652039325
1739209713.5936558;-38.13080360867914
1739209713.5936654;-35.57807855764607
1739209713.5936747;-38.13080360867914
1739209713.5936842;-45.120503652039325
1739209713.5936935;-38.13080360867914
1739209713.5937028;-38.13080360867914
1739209713.5937123;-45.120503652039325
1739209713.5937216;-33.981070128970906
1739209713.593731;-32.816014438256545
1739209713.5937405;-38.13080360867914
1739209713.5937498;-38.13080360867914
1739209713.5937593;-45.120503652039325
1739209713.5937686;-45.120503652039325
1739209713.593778;-45.120503652039325
1739209713.5937874;-45.120503652039325
1739209713.5937967;-45.120503652039325
1739209713.5938063;-45.120503652039325
1739209713.5938156;-38.13080360867914
1739209713.5938249;-45.120503652039325
1739209713.5938344;-38.13080360867914
1739209713.5938437;-35.57807855764607
1739209713.5938532;-45.120503652039325
1739209713.5938625;-38.13080360867914
1739209713.5938718;-45.120503652039325
1739209713.5938814;-45.120503652039325
1739209713.5938907;-38.13080360867914
1739209713.5939002;-45.120503652039325
1739209713.5939095;-38.13080360867914
1739209713.5939188;-38.13080360867914
1739209713.5939283;-33.981070128970906
1739209713.5939376;-45.120503652039325
1739209713.5939472;-33.981070128970906
1739209713.5939565;-32.816014438256545
1739209713.5939658;-45.120503652039325
1739209713.5939753;-45.120503652039325
1739209713.5939846;-33.981070128970906
1739209713.5939941;-38.13080360867914
1739209713.5940034;-45.120503652039325
1739209713.5940127;-45.120503652039325
1739209713.5940223;-38.13080360867914
1739209713.5940316;-35.57807855764607
1739209713.594041;-38.13080360867914
1739209713.5940504;-45.120503652039325
1739209713.5940597;-38.13080360867914
1739209713.5940692;-35.57807855764607
1739209713.5940785;-45.120503652039325
1739209713.594088;-38.13080360867914
1739209713.5940974;-38.13080360867914
1739209713.5941067;-33.981070128970906
1739209713.5941162;-33.981070128970906
1739209713.5941255;-45.120503652039325
1739209713.594135;-45.120503652039325
1739209713.5941443;-45.120503652039325
1739209713.5941536;-38.13080360867914
1739209713.5941632;-45.120503652039325
1739209713.5941725;-38.13080360867914
1739209713.594182;-45.120503652039325
1739209713.5941913;-45.120503652039325
1739209713.5942006;-38.13080360867914
1739209713.5942101;-35.57807855764607
1739209713.5942194;-33.981070128970906
1739209713.594229;-45.120503652039325
1739209713.5942383;-35.57807855764607
1739209713.5942476;-45.120503652039325
1739209713.594257;-45.120503652039325
1739209713.5942664;-38.13080360867914
1739209713.5942757;-38.13080360867914
1739209713.5942852;-38.13080360867914
1739209713.5942945;-38.13080360867914
1739209713.594304;-38.13080360867914
1739209713.5943134;-38.13080360867914
1739209713.5943227;-45.120503652039325
1739209713.5943322;-38.13080360867914
1739209713.5943415;-33.981070128970906
1739209713.594351;-45.120503652039325
1739209713.5943604;-45.120503652039325
1739209713.5943696;-45.120503652039325
1739209713.5943792;-38.13080360867914
1739209713.5943885;-45.120503652039325
1739209713.594398;-38.13080360867914
1739209713.5944073;-38.13080360867914
1739209713.5944166;-38.13080360867914
1739209713.5944262;-38.13080360867914
1739209713.5944355;-38.13080360867914
1739209713.594445;-38.13080360867914
1739209713.5944543;-45.120503652039325
1739209713.5944636;-45.120503652039325
1739209713.5944731;-33.981070128970906
1739209713.5944824;-38.13080360867914
1739209713.594492;-33.981070128970906
1739209713.5945013;-45.120503652039325
1739209713.5945106;-38.13080360867914
1739209713.59452;-38.13080360867914
1739209713.5945294;-38.13080360867914
1739209713.594539;-38.13080360867914
1739209713.5945482;-45.120503652039325
1739209713.5945575;-38.13080360867914
1739209713.594567;-38.13080360867914
1739209713.5945764;-45.120503652039325
1739209713.594586;-38.13080360867914
1739209713.5945952;-45.120503652039325
1739209713.5946045;-45.120503652039325
1739209713.594614;-38.13080360867914
1739209713.5946233;-45.120503652039325
1739209713.5946329;-38.13080360867914
1739209713.5946422;-28.58837851428586
1739209713.5946515;-38.13080360867914
1739209713.594661;-38.13080360867914
1739209713.5946703;-38.13080360867914
1739209713.5946798;-38.13080360867914
1739209713.5946891;-45.120503652039325
1739209713.5946984;-38.13080360867914
1739209713.594708;-38.13080360867914
1739209713.5947173;-32.816014438256545
1739209713.5947268;-45.120503652039325
1739209713.594736;-45.120503652039325
1739209713.5947454;-38.13080360867914
1739209713.594755;-35.57807855764607
1739209713.5947642;-35.57807855764607
1739209713.5947738;-38.13080360867914
1739209713.594783;-35.57807855764607
1739209713.5947924;-38.13080360867914
1739209713.594802;-38.13080360867914
1739209713.5948112;-45.120503652039325
1739209713.5948205;-45.120503652039325
1739209713.59483;-45.120503652039325
1739209713.5948393;-45.120503652039325
1739209713.5948489;-38.13080360867914
1739209713.5948582;-45.120503652039325
1739209713.5948675;-45.120503652039325
1739209713.594877;-45.120503652039325
1739209713.5948863;-45.120503652039325
1739209713.5948958;-45.120503652039325
1739209713.5949051;-33.981070128970906
1739209713.5949144;-38.13080360867914
1739209713.594924;-38.13080360867914
1739209713.5949333;-38.13080360867914
1739209713.5949428;-38.13080360867914
1739209713.594952;-38.13080360867914
1739209713.5949614;-38.13080360867914
1739209713.594971;-32.816014438256545
1739209713.5949802;-45.120503652039325
1739209713.5949898;-45.120503652039325
1739209713.594999;-45.120503652039325
1739209713.5950084;-38.13080360867914
1739209713.595018;-38.13080360867914
1739209713.5950272;-38.13080360867914
1739209713.5950367;-45.120503652039325
1739209713.595046;-32.816014438256545
1739209713.5950553;-45.120503652039325
1739209713.5950649;-45.120503652039325
1739209713.5950742;-45.120503652039325
1739209713.5950837;-33.981070128970906
1739209713.595093;-33.981070128970906
1739209713.5951023;-45.120503652039325
1739209713.5951118;-45.120503652039325
1739209713.5951211;-38.13080360867914
1739209713.5951307;-38.13080360867914
1739209713.59514;-32.816014438256545
1739209713.5951493;-45.120503652039325
1739209713.5951588;-38.13080360867914
1739209713.595168;-38.13080360867914
1739209713.5951777;-38.13080360867914
1739209713.595187;-31.141103565318915
1739209713.5951962;-45.120503652039325
1739209713.5952058;-38.13080360867914
1739209713.595215;-38.13080360867914
1739209713.5952246;-45.120503652039325
1739209713.595234;-38.13080360867914
1739209713.5952432;-45.120503652039325
1739209713.5952528;-45.120503652039325
1739209713.595262;-38.13080360867914
1739209713.5952716;-38.13080360867914
1739209713.595281;-38.13080360867914
1739209713.5952902;-38.13080360867914
1739209713.5952997;-45.120503652039325
1739209713.595309;-45.120503652039325
1739209713.5953186;-38.13080360867914
1739209713.5953279;-38.13080360867914
1739209713.5953372;-38.13080360867914
1739209713.5953467;-35.57807855764607
1739209713.595356;-38.13080360867914
1739209713.5953653;-38.13080360867914
1739209713.5953748;-38.13080360867914
1739209713.5953841;-45.120503652039325
1739209713.5953937;-45.120503652039325
1739209713.595403;-38.13080360867914
1739209713.5954123;-38.13080360867914
1739209713.5954218;-45.120503652039325
1739209713.595431;-45.120503652039325
1739209713.5954406;-45.120503652039325
1739209713.59545;-38.13080360867914
1739209713.5954592;-45.120503652039325
1739209713.5954688;-45.120503652039325
1739209713.595478;-38.13080360867914
1739209713.5954876;-38.13080360867914
1739209713.595497;-38.13080360867914
1739209713.5955062;-45.120503652039325
1739209713.5955157;-45.120503652039325
1739209713.595525;-38.13080360867914
1739209713.5955346;-38.13080360867914
1739209713.5955439;-38.13080360867914
1739209713.5955532;-35.57807855764607
1739209713.5955627;-38.13080360867914
1739209713.595572;-35.57807855764607
1739209713.5955815;-38.13080360867914
1739209713.5955908;-35.57807855764607
1739209713.5956001;-45.120503652039325
1739209713.5956097;-32.816014438256545
1739209713.595619;-38.13080360867914
1739209713.5956285;-38.13080360867914
1739209713.5956378;-38.13080360867914
1739209713.595647;-35.57807855764607
1739209713.5956566;-38.13080360867914
1739209713.595666;-32.816014438256545
1739209713.5956755;-45.120503652039325
1739209713.5956848;-45.120503652039325
1739209713.595694;-45.120503652039325
1739209713.5957036;-38.13080360867914
1739209713.595713;-45.120503652039325
1739209713.5957224;-38.13080360867914
1739209713.5957317;-38.13080360867914
1739209713.595741;-45.120503652039325
1739209713.5957506;-38.13080360867914
1739209713.5957599;-45.120503652039325
1739209713.5957694;-45.120503652039325
1739209713.5957787;-30.49652367304973
1739209713.595788;-38.13080360867914
1739209713.5957975;-45.120503652039325
1739209713.5958068;-38.13080360867914
1739209713.5958164;-38.13080360867914
1739209713.5958257;-38.13080360867914
1739209713.595835;-45.120503652039325
1739209713.5958445;-45.120503652039325
1739209713.5958538;-45.120503652039325
1739209713.5958633;-45.120503652039325
1739209713.5958726;-45.120503652039325
1739209713.595882;-45.120503652039325
1739209713.5958915;-38.13080360867914
1739209713.5959008;-38.13080360867914
1739209713.59591;-45.120503652039325
1739209713.5959196;-38.13080360867914
1739209713.595929;-45.120503652039325
1739209713.5959384;-45.120503652039325
1739209713.5959477;-45.120503652039325
1739209713.595957;-45.120503652039325
1739209713.5959666;-45.120503652039325
1739209713.5959759;-38.13080360867914
1739209713.5959854;-45.120503652039325
1739209713.5959947;-45.120503652039325
1739209713.596004;-33.981070128970906
1739209713.5960135;-38.13080360867914
1739209713.5960228;-45.120503652039325
1739209713.5960324;-38.13080360867914
1739209713.5960417;-32.816014438256545
1739209713.596051;-38.13080360867914
1739209713.5960605;-38.13080360867914
1739209713.5960698;-38.13080360867914
1739209713.5960793;-45.120503652039325
1739209713.5960886;-38.13080360867914
1739209713.596098;-38.13080360867914
1739209713.5961075;-45.120503652039325
1739209713.5961168;-45.120503652039325
1739209713.5961263;-30.49652367304973
1739209713.5961356;-38.13080360867914
1739209713.596145;-45.120503652039325
1739209713.5961545;-33.981070128970906
1739209713.5961637;-45.120503652039325
1739209713.5961733;-38.13080360867914
1739209713.5961826;-38.13080360867914
1739209713.596192;-45.120503652039325
1739209713.5962014;-33.981070128970906
1739209713.5962107;-45.120503652039325
1739209713.5962203;-35.57807855764607
1739209713.5962296;-38.13080360867914
1739209713.5962389;-38.13080360867914
1739209713.5962484;-32.816014438256545
1739209713.5962577;-45.120503652039325
1739209713.5962672;-45.120503652039325
1739209713.5962765;-45.120503652039325
1739209713.5962858;-35.57807855764607
1739209713.5962954;-38.13080360867914
1739209713.5963047;-45.120503652039325
1739209713.5963142;-35.57807855764607
1739209713.5963235;-35.57807855764607
1739209713.5963328;-38.13080360867914
1739209713.5963423;-38.13080360867914
1739209713.5963516;-38.13080360867914
1739209713.5963612;-33.981070128970906
1739209713.5963705;-38.13080360867914
1739209713.5963798;-38.13080360867914
1739209713.5963893;-38.13080360867914
1739209713.5963986;-38.13080360867914
1739209713.596408;-45.120503652039325
1739209713.5964174;-45.120503652039325
1739209713.5964267;-32.816014438256545
1739209713.5964363;-38.13080360867914
1739209713.5964456;-45.120503652039325
1739209713.5964549;-45.120503652039325
1739209713.5964644;-45.120503652039325
1739209713.5964737;-45.120503652039325
1739209713.5964832;-38.13080360867914
1739209713.5964925;-45.120503652039325
1739209713.5965018;-45.120503652039325
1739209713.5965114;-45.120503652039325
1739209713.5965207;-38.13080360867914
1739209713.5965302;-45.120503652039325
1739209713.5965395;-31.141103565318915
1739209713.5965488;-38.13080360867914
1739209713.5965583;-38.13080360867914
1739209713.5965676;-38.13080360867914
1739209713.5965772;-33.981070128970906
1739209713.5965865;-38.13080360867914
1739209713.5965958;-45.120503652039325
1739209713.5966053;-38.13080360867914
1739209713.5966146;-45.120503652039325
1739209713.5966241;-38.13080360867914
1739209713.5966334;-38.13080360867914
1739209713.5966427;-45.120503652039325
1739209713.5966523;-45.120503652039325
1739209713.5966616;-45.120503652039325
1739209713.596671;-38.13080360867914
1739209713.5966804;-35.57807855764607
1739209713.5966897;-45.120503652039325
1739209713.5966992;-45.120503652039325
1739209713.5967085;-33.981070128970906
1739209713.596718;-35.57807855764607
1739209713.5967274;-45.120503652039325
1739209713.5967367;-38.13080360867914
1739209713.5967462;-38.13080360867914
1739209713.5967555;-38.13080360867914
1739209713.596765;-31.141103565318915
1739209713.5967743;-33.981070128970906
1739209713.5967836;-45.120503652039325
1739209713.5967932;-45.120503652039325
1739209713.5968025;-35.57807855764607
1739209713.596812;-38.13080360867914
1739209713.5968213;-45.120503652039325
1739209713.5968306;-38.13080360867914
1739209713.5968401;-45.120503652039325
1739209713.5968494;-45.120503652039325
1739209713.596859;-38.13080360867914
1739209713.5968683;-45.120503652039325
1739209713.5968776;-45.120503652039325
1739209713.596887;-45.120503652039325
1739209713.5968964;-38.13080360867914
1739209713.596906;-38.13080360867914
1739209713.5969152;-32.816014438256545
1739209713.5969245;-31.141103565318915
1739209713.596934;-45.120503652039325
1739209713.5969434;-45.120503652039325
1739209713.5969527;-33.981070128970906
1739209713.5969622;-35.57807855764607
1739209713.5969715;-38.13080360867914
1739209713.596981;-38.13080360867914
1739209713.5969903;-45.120503652039325
1739209713.5969996;-45.120503652039325
1739209713.5970092;-45.120503652039325
1739209713.5970185;-45.120503652039325
1739209713.597028;-33.981070128970906
1739209713.5970373;-35.57807855764607
1739209713.5970466;-45.120503652039325
1739209713.5970562;-38.13080360867914
1739209713.5970654;-45.120503652039325
1739209713.597075;-45.120503652039325
1739209713.5970843;-35.57807855764607
1739209713.5970936;-45.120503652039325
1739209713.597103;-45.120503652039325
1739209713.5971124;-45.120503652039325
1739209713.597122;-45.120503652039325
1739209713.5971313;-45.120503652039325
1739209713.5971406;-30.49652367304973
1739209713.59715;-26.991370085610736
1739209713.5971594;-45.120503652039325
1739209713.597169;-45.120503652039325
1739209713.5971782;-35.57807855764607
1739209713.5971875;-32.816014438256545
1739209713.597197;-45.120503652039325
1739209713.5972064;-45.120503652039325
1739209713.597216;-45.120503652039325
1739209713.5972252;-45.120503652039325
1739209713.5972345;-38.13080360867914
1739209713.597244;-45.120503652039325
1739209713.5972533;-45.120503652039325
1739209713.5972629;-38.13080360867914
1739209713.5972722;-38.13080360867914
1739209713.5972815;-45.120503652039325
1739209713.597291;-35.57807855764607
1739209713.5973003;-29.438486411369333
1739209713.5973098;-35.57807855764607
1739209713.5973191;-38.13080360867914
1739209713.5973284;-38.13080360867914
1739209713.597338;-45.120503652039325
1739209713.5973473;-45.120503652039325
1739209713.5973568;-45.120503652039325
1739209713.597366;-38.13080360867914
1739209713.5973754;-35.57807855764607
1739209713.597385;-45.120503652039325
1739209713.5973942;-45.120503652039325
1739209713.5974038;-38.13080360867914
1739209713.597413;-35.57807855764607
1739209713.5974224;-45.120503652039325
1739209713.597432;-38.13080360867914
1739209713.5974412;-38.13080360867914
1739209713.5974507;-45.120503652039325
1739209713.59746;-45.120503652039325
1739209713.5974693;-38.13080360867914
1739209713.5974789;-45.120503652039325
1739209713.5974882;-45.120503652039325
1739209713.5974975;-38.13080360867914
1739209713.597507;-38.13080360867914
1739209713.5975163;-45.120503652039325
1739209713.5975258;-35.57807855764607
1739209713.5975351;-45.120503652039325
1739209713.5975444;-45.120503652039325
1739209713.597554;-45.120503652039325
1739209713.5975633;-38.13080360867914
1739209713.5975728;-38.13080360867914
1739209713.597582;-45.120503652039325
1739209713.5975914;-38.13080360867914
1739209713.597601;-38.13080360867914
1739209713.5976102;-38.13080360867914
1739209713.5976198;-38.13080360867914
1739209713.597629;-38.13080360867914
1739209713.5976384;-38.13080360867914
1739209713.597648;-38.13080360867914
1739209713.5976572;-45.120503652039325
1739209713.5976667;-38.13080360867914
1739209713.597676;-35.57807855764607
1739209713.5976853;-38.13080360867914
1739209713.5976949;-38.13080360867914
1739209713.5977042;-38.13080360867914
1739209713.5977137;-35.57807855764607
1739209713.597723;-38.13080360867914
1739209713.5977323;-45.120503652039325
1739209713.5977418;-38.13080360867914
1739209713.5977511;-35.57807855764607
1739209713.5977607;-38.13080360867914
1739209713.59777;-38.13080360867914
1739209713.5977793;-38.13080360867914
1739209713.5977888;-38.13080360867914
1739209713.597798;-38.13080360867914
1739209713.5978076;-38.13080360867914
1739209713.597817;-45.120503652039325
1739209713.5978262;-45.120503652039325
1739209713.5978358;-38.13080360867914
1739209713.597845;-45.120503652039325
1739209713.5978546;-45.120503652039325
1739209713.597864;-45.120503652039325
1739209713.5978732;-38.13080360867914
1739209713.5978827;-35.57807855764607
1739209713.597892;-38.13080360867914
1739209713.5979016;-35.57807855764607
1739209713.597911;-38.13080360867914
1739209713.5979202;-38.13080360867914
1739209713.5979297;-45.120503652039325
1739209713.597939;-38.13080360867914
1739209713.5979486;-38.13080360867914
1739209713.5979578;-38.13080360867914
1739209713.5979671;-45.120503652039325
1739209713.5979767;-38.13080360867914
1739209713.597986;-35.57807855764607
1739209713.5979955;-35.57807855764607
1739209713.5980048;-38.13080360867914
1739209713.598014;-45.120503652039325
1739209713.5980237;-38.13080360867914
1739209713.598033;-38.13080360867914
1739209713.5980422;-45.120503652039325
1739209713.5980518;-38.13080360867914
1739209713.598061;-33.981070128970906
1739209713.5980706;-45.120503652039325
1739209713.59808;-38.13080360867914
1739209713.5980892;-45.120503652039325
1739209713.5980988;-45.120503652039325
1739209713.598108;-35.57807855764607
1739209713.5981176;-45.120503652039325
1739209713.598127;-38.13080360867914
1739209713.5981362;-26.991370085610722
1739209713.5981457;-38.13080360867914
1739209713.598155;-45.120503652039325
1739209713.5981646;-45.120503652039325
1739209713.5981739;-31.141103565318915
1739209713.5981832;-38.13080360867914
1739209713.5981927;-38.13080360867914
1739209713.598202;-38.13080360867914
1739209713.5982115;-32.816014438256545
1739209713.5982208;-38.13080360867914
1739209713.5982301;-45.120503652039325
1739209713.5982397;-45.120503652039325
1739209713.598249;-33.981070128970906
1739209713.5982585;-45.120503652039325
1739209713.5982678;-45.120503652039325
1739209713.600918;-38.13080360867914
1739209713.6009214;-38.13080360867914
1739209713.600925;-32.816014438256545
1739209713.6009283;-45.120503652039325
1739209713.600932;-45.120503652039325
1739209713.6009352;-45.120503652039325
1739209713.6009388;-45.120503652039325
1739209713.6009421;-38.13080360867914
1739209713.6009457;-35.57807855764607
1739209713.600949;-45.120503652039325
1739209713.6009526;-35.57807855764607
1739209713.600956;-35.57807855764607
1739209713.6009595;-35.57807855764607
1739209713.6009629;-45.120503652039325
1739209713.6009665;-35.57807855764607
1739209713.60097;-38.13080360867914
1739209713.6009734;-45.120503652039325
1739209713.600977;-38.13080360867914
1739209713.6009803;-35.57807855764607
1739209713.6009839;-38.13080360867914
1739209713.6009872;-45.120503652039325
1739209713.6009908;-38.13080360867914
1739209713.600994;-33.981070128970906
1739209713.6009977;-38.13080360867914
1739209713.601001;-32.816014438256545
1739209713.6010046;-45.120503652039325
1739209713.601008;-45.120503652039325
1739209713.6010115;-38.13080360867914
1739209713.601015;-38.13080360867914
1739209713.6010184;-33.981070128970906
1739209713.601022;-45.120503652039325
1739209713.6010253;-38.13080360867914
1739209713.601029;-38.13080360867914
1739209713.6010323;-33.981070128970906
1739209713.6010358;-38.13080360867914
1739209713.6010392;-45.120503652039325
1739209713.6010427;-45.120503652039325
1739209713.601046;-45.120503652039325
1739209713.6010497;-45.120503652039325
1739209713.601053;-38.13080360867914
1739209713.6010566;-38.13080360867914
1739209713.60106;-38.13080360867914
1739209713.6010635;-45.120503652039325
1739209713.601067;-38.13080360867914
1739209713.6010704;-35.57807855764607
1739209713.601074;-45.120503652039325
1739209713.6010773;-45.120503652039325
1739209713.601081;-33.981070128970906
1739209713.6010842;-33.981070128970906
1739209713.6010878;-32.816014438256545
1739209713.6010911;-38.13080360867914
1739209713.6010947;-38.13080360867914
1739209713.601098;-33.981070128970906
1739209713.6011016;-32.816014438256545
1739209713.601105;-45.120503652039325
1739209713.6011086;-38.13080360867914
1739209713.6011121;-35.57807855764607
1739209713.6011155;-38.13080360867914
1739209713.601119;-35.57807855764607
1739209713.6011224;-38.13080360867914
1739209713.601126;-38.13080360867914
1739209713.6011293;-28.992665084841942
1739209713.6011329;-45.120503652039325
1739209713.6011362;-38.13080360867914
1739209713.6011398;-32.816014438256545
