CAN Message; 0x1d3:0000d49dafea050a
1739209709.4377902;-45.120503652039325
1739209709.437797;-45.120503652039325
1739209709.4378042;-38.13080360867914
1739209709.4378111;-38.13080360867914
1739209709.437818;-38.13080360867914
1739209709.437825;-45.120503652039325
1739209709.437832;-32.816014438256545
1739209709.437839;-38.13080360867914
1739209709.437846;-38.13080360867914
1739209709.437853;-45.120503652039325
1739209709.43786;-45.120503652039325
1739209709.437867;-38.13080360867914
1739209709.437874;-45.120503652039325
1739209709.437881;-38.13080360867914
1739209709.437888;-45.120503652039325
1739209709.437895;-31.141103565318915
1739209709.437902;-33.981070128970906
1739209709.437909;-38.13080360867914
1739209709.437916;-38.13080360867914
1739209709.437923;-38.13080360867914
1739209709.4379299;-38.13080360867914
1739209709.437937;-38.13080360867914
1739209709.437944;-38.13080360867914
1739209709.4379508;-45.120503652039325
1739209709.437958;-33.981070128970906
1739209709.437965;-38.13080360867914
1739209709.4379718;-45.120503652039325
1739209709.437979;-38.13080360867914
1739209709.437986;-38.13080360867914
1739209709.4379928;-45.120503652039325
1739209709.438;-45.120503652039325
1739209709.4380069;-33.981070128970906
1739209709.4380138;-45.120503652039325
1739209709.438021;-38.13080360867914
1739209709.4380279;-38.13080360867914
1739209709.4380348;-38.13080360867914
1739209709.4380417;-45.120503652039325
1739209709.4380488;-38.13080360867914
1739209709.4380558;-38.13080360867914
1739209709.4380627;-38.13080360867914
1739209709.4380698;-38.13080360867914
1739209709.4380767;-45.120503652039325
1739209709.4380836;-38.13080360867914
1739209709.4380908;-38.13080360867914
1739209709.4380977;-35.57807855764607
1739209709.4381046;-38.13080360867914
1739209709.4381118;-38.13080360867914
1739209709.4381187;-38.13080360867914
1739209709.4381256;-38.13080360867914
1739209709.4381328;-45.120503652039325
1739209709.4381397;-38.13080360867914
1739209709.4381466;-38.13080360867914
1739209709.4381537;-45.120503652039325
1739209709.4381607;-45.120503652039325
1739209709.4381676;-38.13080360867914
1739209709.4381747;-38.13080360867914
1739209709.4381816;-38.13080360867914
1739209709.4381886;-38.13080360867914
1739209709.4381957;-45.120503652039325
1739209709.4382026;-45.120503652039325
1739209709.4382095;-35.57807855764607
1739209709.4382167;-45.120503652039325
1739209709.4382236;-45.120503652039325
1739209709.4382305;-38.13080360867914
1739209709.4382377;-45.120503652039325
1739209709.4382446;-45.120503652039325
1739209709.4382515;-38.13080360867914
1739209709.4382586;-38.13080360867914
1739209709.4382656;-45.120503652039325
1739209709.4382725;-45.120503652039325
1739209709.4382794;-45.120503652039325
1739209709.4382865;-45.120503652039325
1739209709.4382935;-38.13080360867914
1739209709.4383004;-31.141103565318915
1739209709.4383075;-45.120503652039325
1739209709.4383144;-38.13080360867914
1739209709.4383214;-32.816014438256545
1739209709.4383285;-45.120503652039325
1739209709.4383354;-38.13080360867914
1739209709.4383423;-45.120503652039325
1739209709.4383495;-32.816014438256545
1739209709.4383564;-38.13080360867914
1739209709.4383633;-45.120503652039325
1739209709.4383705;-45.120503652039325
1739209709.4383774;-45.120503652039325
1739209709.4383843;-45.120503652039325
1739209709.4383914;-45.120503652039325
1739209709.4383984;-38.13080360867914
1739209709.4384053;-38.13080360867914
1739209709.4384124;-45.120503652039325
1739209709.4384193;-38.13080360867914
1739209709.4384263;-45.120503652039325
1739209709.4384334;-33.981070128970906
1739209709.4384403;-45.120503652039325
1739209709.4384472;-45.120503652039325
1739209709.4384544;-45.120503652039325
1739209709.4384613;-31.141103565318893
1739209709.4384682;-29.438486411369333
1739209709.4384754;-45.120503652039325
1739209709.4384823;-45.120503652039325
1739209709.4384892;-38.13080360867914
1739209709.4384964;-33.981070128970906
1739209709.4385033;-45.120503652039325
1739209709.4385102;-38.13080360867914
1739209709.438517;-38.13080360867914
1739209709.4385242;-45.120503652039325
1739209709.4385312;-38.13080360867914
1739209709.438538;-45.120503652039325
1739209709.4385452;-45.120503652039325
1739209709.4385521;-45.120503652039325
1739209709.438559;-38.13080360867914
1739209709.4385662;-38.13080360867914
1739209709.4385731;-33.981070128970906
1739209709.43858;-33.981070128970906
1739209709.4385872;-45.120503652039325
1739209709.438594;-38.13080360867914
1739209709.438601;-38.13080360867914
1739209709.4386082;-38.13080360867914
1739209709.438615;-45.120503652039325
1739209709.4386308;-38.13080360867914
1739209709.4386468;-45.120503652039325
1739209709.4386625;-45.120503652039325
1739209709.4386783;-38.13080360867914
1739209709.438694;-33.981070128970906
1739209709.43871;-45.120503652039325
1739209709.4387257;-45.120503652039325
1739209709.4387414;-38.13080360867914
1739209709.4387572;-45.120503652039325
1739209709.4387732;-45.120503652039325
1739209709.438789;-45.120503652039325
1739209709.4388046;-38.13080360867914
1739209709.4388206;-45.120503652039325
1739209709.4388363;-30.49652367304973
1739209709.438852;-32.816014438256545
1739209709.4388678;-45.120503652039325
1739209709.4388838;-45.120503652039325
1739209709.4388995;-35.57807855764607
1739209709.4389153;-26.991370085610722
1739209709.438931;-45.120503652039325
1739209709.438947;-45.120503652039325
1739209709.4389627;-45.120503652039325
1739209709.4389784;-38.13080360867914
1739209709.4389942;-45.120503652039325
1739209709.4390101;-45.120503652039325
1739209709.4390259;-38.13080360867914
1739209709.4390416;-33.981070128970956
1739209709.4390576;-45.120503652039325
1739209709.4390733;-38.13080360867914
1739209709.439089;-38.13080360867914
1739209709.4391048;-45.120503652039325
1739209709.4391208;-45.120503652039325
1739209709.4391365;-45.120503652039325
1739209709.4391522;-38.13080360867914
1739209709.439168;-28.58837851428586
1739209709.439184;-45.120503652039325
1739209709.4391997;-45.120503652039325
1739209709.4392154;-35.57807855764607
1739209709.4392314;-35.57807855764607
1739209709.4392471;-35.57807855764607
1739209709.4392629;-38.13080360867914
1739209709.4392786;-38.13080360867914
1739209709.4392946;-45.120503652039325
1739209709.4393103;-38.13080360867914
1739209709.439326;-33.981070128970906
1739209709.4393418;-38.13080360867914
1739209709.4393578;-38.13080360867914
1739209709.4393735;-38.13080360867914
1739209709.4393892;-33.981070128970906
1739209709.439405;-45.120503652039325
1739209709.439421;-45.120503652039325
1739209709.4394367;-38.13080360867914
1739209709.4394524;-38.13080360867914
1739209709.4394684;-45.120503652039325
1739209709.4394841;-45.120503652039325
1739209709.4394999;-38.13080360867914
1739209709.4395156;-33.981070128970906
1739209709.4395316;-45.120503652039325
1739209709.4395473;-38.13080360867914
1739209709.439563;-38.13080360867914
1739209709.4395788;-38.13080360867914
1739209709.4395947;-45.120503652039325
1739209709.4396105;-45.120503652039325
1739209709.4396262;-35.57807855764607
1739209709.4396422;-45.120503652039325
1739209709.439658;-35.57807855764607
1739209709.4396737;-38.13080360867914
1739209709.4396894;-45.120503652039325
1739209709.4397054;-45.120503652039325
1739209709.439721;-38.13080360867914
1739209709.4397368;-45.120503652039325
1739209709.4397526;-38.13080360867914
1739209709.4397686;-35.57807855764607
1739209709.4397843;-45.120503652039325
1739209709.4398;-31.141103565318915
1739209709.4398158;-33.981070128970906
1739209709.4398317;-38.13080360867914
1739209709.4398475;-45.120503652039325
1739209709.4398632;-45.120503652039325
1739209709.4398792;-38.13080360867914
1739209709.439895;-35.57807855764607
1739209709.4399107;-45.120503652039325
1739209709.4399264;-38.13080360867914
1739209709.4399424;-38.13080360867914
1739209709.439958;-33.981070128970906
1739209709.4399738;-38.13080360867914
1739209709.4399896;-45.120503652039325
1739209709.4400055;-38.13080360867914
1739209709.4400213;-35.57807855764607
1739209709.440037;-45.120503652039325
1739209709.440053;-38.13080360867914
1739209709.4400687;-38.13080360867914
1739209709.4400845;-45.120503652039325
1739209709.4401002;-45.120503652039325
1739209709.4401162;-45.120503652039325
1739209709.440132;-45.120503652039325
1739209709.4401476;-45.120503652039325
1739209709.4401634;-45.120503652039325
1739209709.4401793;-38.13080360867914
1739209709.440195;-38.13080360867914
1739209709.4402108;-38.13080360867914
1739209709.4402266;-38.13080360867914
1739209709.4402425;-38.13080360867914
1739209709.4402583;-35.57807855764607
1739209709.440274;-38.13080360867914
1739209709.44029;-45.120503652039325
1739209709.4403057;-38.13080360867914
1739209709.4403214;-38.13080360867914
1739209709.4403372;-38.13080360867914
1739209709.4403532;-45.120503652039325
1739209709.440369;-45.120503652039325
1739209709.4403846;-45.120503652039325
1739209709.4404004;-45.120503652039325
1739209709.4404163;-45.120503652039325
1739209709.440432;-38.13080360867914
1739209709.4404478;-38.13080360867914
1739209709.4404638;-38.13080360867914
1739209709.4404795;-45.120503652039325
1739209709.4404953;-38.13080360867914
1739209709.440511;-38.13080360867914
1739209709.440527;-45.120503652039325
1739209709.4405427;-38.13080360867914
1739209709.4405584;-45.120503652039325
1739209709.4405742;-38.13080360867914
1739209709.4405901;-45.120503652039325
1739209709.4406059;-45.120503652039325
1739209709.4406216;-45.120503652039325
1739209709.4406376;-45.120503652039325
1739209709.4406533;-38.13080360867914
1739209709.440669;-45.120503652039325
1739209709.4406848;-45.120503652039325
1739209709.4407008;-45.120503652039325
1739209709.4407165;-45.120503652039325
1739209709.4407322;-45.120503652039325
1739209709.440748;-45.120503652039325
1739209709.440764;-45.120503652039325
1739209709.4407797;-45.120503652039325
1739209709.4407954;-38.13080360867914
1739209709.4408112;-45.120503652039325
1739209709.4408271;-30.49652367304973
1739209709.4408429;-38.13080360867914
1739209709.4408586;-38.13080360867914
1739209709.4408746;-45.120503652039325
1739209709.4408903;-38.13080360867914
1739209709.440906;-35.57807855764607
1739209709.4409218;-45.120503652039325
1739209709.4409378;-45.120503652039325
1739209709.4409535;-45.120503652039325
1739209709.4409692;-45.120503652039325
1739209709.440985;-45.120503652039325
1739209709.441001;-38.13080360867914
1739209709.4410167;-38.13080360867914
1739209709.4410324;-38.13080360867914
1739209709.4410484;-45.120503652039325
1739209709.4410641;-45.120503652039325
1739209709.4410799;-38.13080360867914
1739209709.4410956;-38.13080360867914
1739209709.4411116;-38.13080360867914
1739209709.4411273;-45.120503652039325
1739209709.441143;-32.816014438256545
1739209709.4411588;-38.13080360867914
1739209709.4411747;-45.120503652039325
1739209709.4411905;-45.120503652039325
1739209709.4412062;-28.21854285175415
1739209709.441222;-31.141103565318893
1739209709.441238;-38.13080360867914
1739209709.4412537;-35.57807855764607
1739209709.4412694;-45.120503652039325
1739209709.4412854;-38.13080360867914
1739209709.441301;-45.120503652039325
1739209709.4413168;-45.120503652039325
1739209709.4413326;-45.120503652039325
1739209709.4413486;-45.120503652039325
1739209709.4413643;-38.13080360867914
1739209709.44138;-45.120503652039325
1739209709.4413958;-45.120503652039325
1739209709.4414117;-45.120503652039325
1739209709.4414275;-38.13080360867914
1739209709.4414432;-45.120503652039325
1739209709.4414592;-28.21854285175415
1739209709.441475;-31.141103565318893
1739209709.4414907;-38.13080360867914
1739209709.4415064;-32.816014438256545
1739209709.4415224;-38.13080360867914
1739209709.441538;-35.57807855764607
1739209709.4415538;-38.13080360867914
1739209709.4415696;-38.13080360867914
1739209709.4415855;-45.120503652039325
1739209709.4416013;-45.120503652039325
1739209709.441617;-45.120503652039325
1739209709.4416327;-38.13080360867914
1739209709.4416487;-45.120503652039325
1739209709.4416645;-45.120503652039325
1739209709.4416802;-45.120503652039325
1739209709.4416962;-45.120503652039325
1739209709.441712;-38.13080360867914
1739209709.4417276;-45.120503652039325
1739209709.4417434;-38.13080360867914
1739209709.4417593;-38.13080360867914
1739209709.441775;-45.120503652039325
1739209709.4417908;-45.120503652039325
1739209709.4418066;-38.13080360867914
1739209709.4418225;-45.120503652039325
1739209709.4418383;-35.57807855764607
1739209709.441854;-30.49652367304973
1739209709.44187;-38.13080360867914
1739209709.4418857;-45.120503652039325
1739209709.4419014;-35.57807855764607
1739209709.4419172;-35.57807855764607
1739209709.4419332;-45.120503652039325
1739209709.441949;-45.120503652039325
1739209709.4419646;-38.13080360867914
1739209709.4419804;-38.13080360867914
1739209709.4419963;-45.120503652039325
1739209709.442012;-45.120503652039325
1739209709.4420278;-45.120503652039325
1739209709.4420435;-45.120503652039325
1739209709.4420595;-38.13080360867914
1739209709.4420753;-45.120503652039325
1739209709.442091;-38.13080360867914
1739209709.442107;-33.981070128970906
1739209709.4421227;-45.120503652039325
1739209709.4421384;-45.120503652039325
1739209709.4421542;-38.13080360867914
1739209709.4421701;-38.13080360867914
1739209709.4421859;-45.120503652039325
1739209709.4422016;-45.120503652039325
1739209709.4422174;-35.57807855764607
1739209709.4422333;-38.13080360867914
1739209709.442249;-45.120503652039325
1739209709.4422648;-45.120503652039325
1739209709.4422808;-38.13080360867914
1739209709.4422965;-38.13080360867914
1739209709.4423122;-45.120503652039325
1739209709.442328;-38.13080360867914
1739209709.442344;-33.981070128970906
1739209709.4423597;-45.120503652039325
1739209709.4423754;-38.13080360867914
1739209709.4423912;-38.13080360867914
1739209709.4424071;-45.120503652039325
1739209709.4424229;-38.13080360867914
1739209709.4424386;-38.13080360867914
1739209709.4424543;-45.120503652039325
1739209709.4424703;-38.13080360867914
1739209709.442486;-30.49652367304973
1739209709.4425018;-38.13080360867914
1739209709.4425178;-45.120503652039325
1739209709.4425335;-38.13080360867914
1739209709.4425492;-35.57807855764607
1739209709.442565;-38.13080360867914
1739209709.442581;-45.120503652039325
1739209709.4425967;-45.120503652039325
1739209709.4426124;-45.120503652039325
1739209709.4426281;-45.120503652039325
1739209709.4426441;-38.13080360867914
1739209709.4426599;-45.120503652039325
1739209709.4426756;-45.120503652039325
1739209709.4426916;-35.57807855764607
1739209709.4427073;-35.57807855764607
1739209709.442723;-38.13080360867914
1739209709.4427388;-45.120503652039325
1739209709.4427547;-35.57807855764607
1739209709.4427705;-35.57807855764607
1739209709.4427862;-45.120503652039325
1739209709.442802;-33.981070128970906
1739209709.442818;-38.13080360867914
1739209709.4428337;-45.120503652039325
1739209709.4428494;-45.120503652039325
1739209709.4428654;-38.13080360867914
1739209709.442881;-33.981070128970906
1739209709.4428968;-33.981070128970906
1739209709.4429126;-38.13080360867914
1739209709.4429286;-35.57807855764607
1739209709.4429443;-38.13080360867914
1739209709.44296;-38.13080360867914
1739209709.4429758;-45.120503652039325
1739209709.4429917;-45.120503652039325
1739209709.4430075;-35.57807855764607
1739209709.4430232;-45.120503652039325
1739209709.443039;-38.13080360867914
1739209709.443055;-45.120503652039325
1739209709.4430707;-45.120503652039325
1739209709.4430864;-45.120503652039325
1739209709.4431024;-38.13080360867914
1739209709.443118;-38.13080360867914
1739209709.4431338;-38.13080360867914
1739209709.4431496;-45.120503652039325
1739209709.4431655;-45.120503652039325
1739209709.4431813;-38.13080360867914
1739209709.443197;-38.13080360867914
1739209709.4432127;-45.120503652039325
1739209709.4432287;-38.13080360867914
1739209709.4432445;-38.13080360867914
1739209709.4432602;-38.13080360867914
1739209709.4432762;-45.120503652039325
1739209709.443292;-33.981070128970906
1739209709.4433076;-33.981070128970906
1739209709.4433234;-33.981070128970906
1739209709.4433393;-38.13080360867914
1739209709.443355;-38.13080360867914
1739209709.4433708;-38.13080360867914
1739209709.4433866;-38.13080360867914
1739209709.4434025;-38.13080360867914
1739209709.4434183;-45.120503652039325
1739209709.443434;-45.120503652039325
1739209709.4434497;-45.120503652039325
1739209709.4434657;-38.13080360867914
1739209709.4434814;-38.13080360867914
1739209709.4434972;-38.13080360867914
1739209709.4435132;-31.141103565318915
1739209709.443529;-45.120503652039325
1739209709.4435446;-38.13080360867914
1739209709.4435604;-45.120503652039325
1739209709.4435763;-45.120503652039325
1739209709.443592;-45.120503652039325
1739209709.4436078;-45.120503652039325
1739209709.4436235;-45.120503652039325
1739209709.4436395;-38.13080360867914
1739209709.4436553;-45.120503652039325
1739209709.443671;-38.13080360867914
1739209709.443687;-45.120503652039325
1739209709.4437027;-38.13080360867914
1739209709.4437184;-35.57807855764607
1739209709.4437342;-38.13080360867914
1739209709.4437501;-38.13080360867914
1739209709.4437659;-28.58837851428586
1739209709.4437816;-35.57807855764607
1739209709.4437973;-38.13080360867914
1739209709.4438133;-35.57807855764607
1739209709.443829;-35.57807855764607
1739209709.4438448;-38.13080360867914
1739209709.4438605;-45.120503652039325
1739209709.4438765;-45.120503652039325
1739209709.4438922;-45.120503652039325
1739209709.443908;-45.120503652039325
1739209709.443924;-38.13080360867914
1739209709.4439397;-45.120503652039325
1739209709.4439554;-38.13080360867914
1739209709.4439712;-38.13080360867914
1739209709.4439871;-38.13080360867914
1739209709.4440029;-38.13080360867914
1739209709.4440186;-45.120503652039325
1739209709.4440343;-38.13080360867914
1739209709.4440503;-38.13080360867914
1739209709.444066;-45.120503652039325
1739209709.4440818;-45.120503652039325
1739209709.4440978;-45.120503652039325
1739209709.4441135;-45.120503652039325
1739209709.4441292;-45.120503652039325
1739209709.444145;-28.58837851428586
1739209709.444161;-33.981070128970906
1739209709.4441767;-45.120503652039325
1739209709.4441924;-38.13080360867914
1739209709.4442081;-38.13080360867914
1739209709.444224;-45.120503652039325
1739209709.4442399;-38.13080360867914
1739209709.4442556;-35.57807855764607
1739209709.4442713;-45.120503652039325
1739209709.4442873;-45.120503652039325
1739209709.444303;-33.981070128970906
1739209709.4443188;-33.981070128970906
1739209709.4443347;-38.13080360867914
1739209709.4443505;-35.57807855764607
1739209709.4443662;-38.13080360867914
1739209709.444382;-33.981070128970906
1739209709.444398;-45.120503652039325
1739209709.4444137;-45.120503652039325
1739209709.4444294;-38.13080360867914
1739209709.4444451;-38.13080360867914
1739209709.444461;-45.120503652039325
1739209709.4444768;-38.13080360867914
1739209709.4444926;-38.13080360867914
1739209709.4445086;-45.120503652039325
1739209709.4445243;-35.57807855764607
1739209709.44454;-32.816014438256545
1739209709.4445558;-38.13080360867914
1739209709.4445717;-38.13080360867914
1739209709.4445875;-38.13080360867914
1739209709.4446032;-38.13080360867914
1739209709.444619;-45.120503652039325
1739209709.444635;-38.13080360867914
1739209709.4446507;-38.13080360867914
1739209709.4446664;-38.13080360867914
1739209709.4446821;-38.13080360867914
1739209709.444698;-38.13080360867914
1739209709.4447138;-38.13080360867914
1739209709.4447296;-33.981070128970906
1739209709.4447455;-45.120503652039325
1739209709.4447613;-45.120503652039325
1739209709.444777;-35.57807855764607
1739209709.4447927;-38.13080360867914
1739209709.4448087;-45.120503652039325
1739209709.4448245;-38.13080360867914
1739209709.4448402;-38.13080360867914
1739209709.444856;-45.120503652039325
1739209709.444872;-38.13080360867914
1739209709.4448876;-38.13080360867914
1739209709.4449034;-38.13080360867914
1739209709.4449193;-38.13080360867914
1739209709.444935;-35.57807855764607
1739209709.4449508;-38.13080360867914
1739209709.4449666;-38.13080360867914
1739209709.4449825;-31.141103565318893
1739209709.4449983;-45.120503652039325
1739209709.445014;-38.13080360867914
1739209709.4450297;-35.57807855764607
1739209709.4450457;-33.981070128970906
1739209709.4450614;-38.13080360867914
1739209709.4450772;-45.120503652039325
1739209709.4450932;-38.13080360867914
1739209709.445109;-38.13080360867914
1739209709.4451246;-33.981070128970906
1739209709.4451404;-38.13080360867914
1739209709.4451563;-38.13080360867914
1739209709.445172;-35.57807855764607
1739209709.4451878;-38.13080360867914
1739209709.4452035;-45.120503652039325
1739209709.4452195;-45.120503652039325
1739209709.4452353;-38.13080360867914
1739209709.445251;-38.13080360867914
1739209709.4452667;-33.981070128970906
1739209709.4452827;-45.120503652039325
1739209709.4452984;-38.13080360867914
1739209709.4453142;-38.13080360867914
1739209709.4453301;-45.120503652039325
1739209709.4453459;-38.13080360867914
1739209709.4453616;-38.13080360867914
1739209709.4453773;-45.120503652039325
1739209709.4453933;-38.13080360867914
1739209709.445409;-45.120503652039325
1739209709.4454248;-45.120503652039325
1739209709.4454405;-33.981070128970906
1739209709.4454565;-45.120503652039325
1739209709.4454722;-45.120503652039325
1739209709.445488;-45.120503652039325
1739209709.445504;-38.13080360867914
1739209709.4455197;-45.120503652039325
1739209709.4455354;-38.13080360867914
1739209709.4455512;-32.816014438256545
1739209709.4455671;-45.120503652039325
1739209709.4455829;-45.120503652039325
1739209709.4455986;-38.13080360867914
1739209709.4456143;-33.981070128970906
1739209709.4456303;-38.13080360867914
1739209709.445646;-45.120503652039325
1739209709.4456618;-45.120503652039325
1739209709.4456775;-33.981070128970906
1739209709.4456935;-33.981070128970906
1739209709.4457092;-45.120503652039325
1739209709.445725;-45.120503652039325
1739209709.445741;-45.120503652039325
1739209709.4457567;-45.120503652039325
1739209709.4457724;-45.120503652039325
1739209709.4457881;-35.57807855764607
1739209709.445804;-33.981070128970906
1739209709.4458199;-31.141103565318915
1739209709.4458356;-38.13080360867914
1739209709.4458513;-45.120503652039325
1739209709.4458673;-38.13080360867914
1739209709.445883;-38.13080360867914
1739209709.4458988;-38.13080360867914
1739209709.4459147;-45.120503652039325
1739209709.4459305;-38.13080360867914
1739209709.4459462;-33.981070128970906
1739209709.445962;-45.120503652039325
1739209709.445978;-45.120503652039325
1739209709.4459937;-38.13080360867914
1739209709.4460094;-35.57807855764607
1739209709.4460251;-38.13080360867914
1739209709.446041;-38.13080360867914
1739209709.4460568;-45.120503652039325
1739209709.4460726;-38.13080360867914
1739209709.4460883;-38.13080360867914
1739209709.4461043;-38.13080360867914
1739209709.44612;-32.816014438256545
1739209709.4461358;-33.981070128970906
1739209709.4461517;-32.816014438256545
1739209709.4461675;-45.120503652039325
1739209709.4461832;-38.13080360867914
1739209709.446199;-28.992665084841942
1739209709.446215;-45.120503652039325
1739209709.4462306;-45.120503652039325
1739209709.4462464;-38.13080360867914
1739209709.4462621;-38.13080360867914
1739209709.446278;-45.120503652039325
1739209709.4462938;-45.120503652039325
1739209709.4463096;-38.13080360867914
1739209709.4463255;-35.57807855764607
1739209709.4463413;-45.120503652039325
1739209709.446357;-45.120503652039325
1739209709.4463727;-45.120503652039325
1739209709.4463887;-35.57807855764607
1739209709.4464045;-38.13080360867914
1739209709.4464202;-38.13080360867914
1739209709.446436;-38.13080360867914
1739209709.446452;-31.141103565318915
1739209709.4464676;-38.13080360867914
1739209709.4464834;-35.57807855764607
1739209709.446499;-35.57807855764607
1739209709.446515;-38.13080360867914
1739209709.4465308;-38.13080360867914
1739209709.4465466;-38.13080360867914
1739209709.4465625;-45.120503652039325
1739209709.4465783;-38.13080360867914
1739209709.446594;-32.816014438256545
1739209709.4466097;-38.13080360867914
1739209709.4466257;-45.120503652039325
1739209709.4466414;-33.981070128970906
1739209709.4466572;-38.13080360867914
1739209709.446673;-38.13080360867914
1739209709.446689;-45.120503652039325
1739209709.4467046;-45.120503652039325
1739209709.4467204;-38.13080360867914
1739209709.4467363;-45.120503652039325
1739209709.446752;-45.120503652039325
1739209709.4467678;-45.120503652039325
1739209709.4467835;-38.13080360867914
1739209709.4467995;-45.120503652039325
1739209709.4468153;-38.13080360867914
1739209709.446831;-38.13080360867914
1739209709.4468467;-45.120503652039325
1739209709.4468627;-38.13080360867914
1739209709.4468784;-38.13080360867914
1739209709.4468942;-38.13080360867914
1739209709.4469101;-45.120503652039325
1739209709.4469259;-38.13080360867914
1739209709.4469416;-45.120503652039325
1739209709.4469573;-45.120503652039325
1739209709.4469733;-45.120503652039325
1739209709.446989;-33.981070128970906
1739209709.4470048;-38.13080360867914
1739209709.4470205;-38.13080360867914
1739209709.4470365;-32.816014438256545
1739209709.4470522;-35.57807855764607
1739209709.447068;-35.57807855764607
1739209709.4470837;-38.13080360867914
1739209709.4470997;-45.120503652039325
1739209709.4471154;-45.120503652039325
1739209709.4471312;-38.13080360867914
1739209709.4471471;-38.13080360867914
1739209709.4471629;-38.13080360867914
1739209709.4471786;-45.120503652039325
1739209709.4471943;-45.120503652039325
1739209709.4472103;-45.120503652039325
1739209709.447226;-45.120503652039325
1739209709.4472418;-45.120503652039325
1739209709.4472575;-45.120503652039325
1739209709.4472735;-38.13080360867914
1739209709.4472892;-45.120503652039325
1739209709.447305;-38.13080360867914
1739209709.447321;-45.120503652039325
1739209709.4473367;-35.57807855764607
1739209709.4473524;-30.49652367304973
1739209709.4473681;-45.120503652039325
1739209709.447384;-45.120503652039325
1739209709.4473999;-35.57807855764607
1739209709.4474156;-30.49652367304973
1739209709.4474313;-45.120503652039325
1739209709.4474473;-45.120503652039325
1739209709.447463;-45.120503652039325
1739209709.4474788;-45.120503652039325
1739209709.4474945;-45.120503652039325
1739209709.4475105;-45.120503652039325
1739209709.4475262;-45.120503652039325
1739209709.447542;-45.120503652039325
1739209709.447558;-45.120503652039325
1739209709.4475737;-38.13080360867914
1739209709.4475894;-45.120503652039325
1739209709.4476051;-38.13080360867914
1739209709.447621;-38.13080360867914
1739209709.4476368;-38.13080360867914
1739209709.4476526;-45.120503652039325
1739209709.4476683;-38.13080360867914
1739209709.4476843;-38.13080360867914
1739209709.4477;-45.120503652039325
1739209709.4477158;-38.13080360867914
1739209709.4477317;-27.8777449560314
1739209709.4477475;-45.120503652039325
1739209709.4477632;-38.13080360867914
1739209709.447779;-45.120503652039325
1739209709.447795;-38.13080360867914
1739209709.4478106;-45.120503652039325
1739209709.4478264;-38.13080360867914
1739209709.4478421;-45.120503652039325
1739209709.447858;-38.13080360867914
1739209709.4478738;-38.13080360867914
1739209709.4478896;-38.13080360867914
1739209709.4479053;-38.13080360867914
1739209709.4479213;-45.120503652039325
1739209709.447937;-45.120503652039325
1739209709.4479527;-45.120503652039325
1739209709.4479687;-33.981070128970906
1739209709.4479845;-31.141103565318915
1739209709.4480002;-45.120503652039325
1739209709.448016;-45.120503652039325
1739209709.448032;-38.13080360867914
1739209709.4480476;-45.120503652039325
1739209709.4480634;-45.120503652039325
1739209709.448079;-45.120503652039325
1739209709.448095;-45.120503652039325
1739209709.4481108;-31.141103565318915
1739209709.4481266;-32.816014438256545
1739209709.4481425;-35.57807855764607
1739209709.4481583;-45.120503652039325
1739209709.448174;-45.120503652039325
1739209709.4481897;-33.981070128970906
1739209709.4482057;-32.816014438256545
1739209709.4482214;-45.120503652039325
1739209709.4482372;-32.81601443825658
1739209709.448253;-38.13080360867914
1739209709.448269;-38.13080360867914
1739209709.4482846;-45.120503652039325
1739209709.4483004;-45.120503652039325
1739209709.448316;-38.13080360867914
1739209709.448332;-45.120503652039325
1739209709.4483478;-38.13080360867914
1739209709.4483635;-27.267205301931607
1739209709.4483795;-38.13080360867914
1739209709.4483953;-38.13080360867914
1739209709.448411;-38.13080360867914
1739209709.4484267;-35.57807855764607
1739209709.4484427;-45.120503652039325
1739209709.4484584;-45.120503652039325
1739209709.4484742;-33.981070128970906
1739209709.44849;-38.13080360867914
1739209709.4485059;-38.13080360867914
1739209709.4485216;-45.120503652039325
1739209709.4485373;-38.13080360867914
1739209709.4485533;-33.981070128970906
1739209709.448569;-45.120503652039325
1739209709.4485848;-45.120503652039325
1739209709.4486005;-38.13080360867914
1739209709.4486165;-45.120503652039325
1739209709.4486322;-45.120503652039325
1739209709.448648;-45.120503652039325
1739209709.4486637;-45.120503652039325
1739209709.4486797;-38.13080360867914
1739209709.4486954;-38.13080360867914
1739209709.4487112;-32.816014438256545
1739209709.4487271;-38.13080360867914
1739209709.4487429;-33.981070128970906
1739209709.4487586;-38.13080360867914
1739209709.4487743;-45.120503652039325
1739209709.4487903;-45.120503652039325
1739209709.448806;-33.981070128970906
1739209709.4488218;-33.981070128970906
1739209709.4488375;-45.120503652039325
1739209709.4488535;-38.13080360867914
1739209709.4488692;-38.13080360867914
1739209709.448885;-38.13080360867914
1739209709.4489007;-38.13080360867914
1739209709.4489167;-38.13080360867914
1739209709.4489324;-45.120503652039325
1739209709.4489481;-45.120503652039325
1739209709.448964;-45.120503652039325
1739209709.4489799;-45.120503652039325
1739209709.4489956;-45.120503652039325
1739209709.4490113;-45.120503652039325
1739209709.4490273;-45.120503652039325
1739209709.449043;-38.13080360867914
1739209709.4490588;-38.13080360867914
1739209709.4490745;-45.120503652039325
1739209709.4490905;-45.120503652039325
1739209709.4491062;-38.13080360867914
1739209709.449122;-38.13080360867914
1739209709.449138;-38.13080360867914
1739209709.4491537;-38.13080360867914
