CAN Message; 0x1d3:000025df2d2b090f
1739209918.1837049;-38.13080360867914
1739209918.1837056;-45.120503652039325
1739209918.1837065;-38.13080360867914
1739209918.1837072;-38.13080360867914
1739209918.183708;-38.13080360867914
1739209918.183709;-45.120503652039325
1739209918.1837096;-45.120503652039325
1739209918.1837106;-45.120503652039325
1739209918.1837113;-38.13080360867914
1739209918.183712;-32.816014438256545
1739209918.183713;-45.120503652039325
1739209918.1837137;-45.120503652039325
1739209918.1837146;-45.120503652039325
1739209918.1837153;-45.120503652039325
1739209918.183716;-45.120503652039325
1739209918.183717;-45.120503652039325
1739209918.1837177;-45.120503652039325
1739209918.1837187;-38.13080360867914
1739209918.1837194;-38.13080360867914
1739209918.18372;-38.13080360867914
1739209918.183721;-38.13080360867914
1739209918.1837218;-45.120503652039325
1739209918.1837227;-45.120503652039325
1739209918.1837234;-45.120503652039325
1739209918.1837242;-38.13080360867914
1739209918.183725;-45.120503652039325
1739209918.1837258;-45.120503652039325
1739209918.1837268;-45.120503652039325
1739209918.1837275;-38.13080360867914
1739209918.1837282;-35.57807855764607
1739209918.1837292;-38.13080360867914
1739209918.18373;-35.57807855764607
1739209918.1837306;-38.13080360867914
1739209918.1837316;-32.816014438256545
1739209918.1837323;-45.120503652039325
1739209918.1837332;-38.13080360867914
1739209918.183734;-45.120503652039325
1739209918.1837347;-45.120503652039325
1739209918.1837356;-38.13080360867914
1739209918.1837363;-45.120503652039325
1739209918.1837373;-45.120503652039325
1739209918.183738;-45.120503652039325
1739209918.1837387;-38.13080360867914
1739209918.1837397;-38.13080360867914
1739209918.1837404;-45.120503652039325
1739209918.1837413;-45.120503652039325
1739209918.183742;-45.120503652039325
1739209918.1837428;-38.13080360867914
1739209918.1837437;-35.57807855764607
1739209918.1837444;-38.13080360867914
1739209918.1837454;-38.13080360867914
1739209918.183746;-45.120503652039325
1739209918.1837468;-35.57807855764607
1739209918.1837478;-29.438486411369333
1739209918.1837485;-38.13080360867914
1739209918.1837494;-45.120503652039325
1739209918.1837502;-45.120503652039325
1739209918.1837509;-32.816014438256545
1739209918.1837518;-45.120503652039325
1739209918.1837525;-45.120503652039325
1739209918.1837535;-45.120503652039325
1739209918.1837542;-38.13080360867914
1739209918.183755;-45.120503652039325
1739209918.1837559;-38.13080360867914
1739209918.1837566;-45.120503652039325
1739209918.1837575;-45.120503652039325
1739209918.1837583;-45.120503652039325
1739209918.183759;-45.120503652039325
1739209918.18376;-45.120503652039325
1739209918.1837606;-35.57807855764607
1739209918.1837616;-38.13080360867914
1739209918.1837623;-38.13080360867914
1739209918.183763;-45.120503652039325
1739209918.183764;-35.57807855764607
1739209918.1837647;-38.13080360867914
1739209918.1837656;-45.120503652039325
1739209918.1837664;-45.120503652039325
1739209918.183767;-28.58837851428586
1739209918.183768;-38.13080360867914
1739209918.1837687;-45.120503652039325
1739209918.1837697;-33.981070128970906
1739209918.1837704;-31.141103565318893
1739209918.1837711;-45.120503652039325
1739209918.183772;-38.13080360867914
1739209918.1837728;-35.57807855764607
1739209918.1837738;-33.981070128970956
1739209918.1837745;-45.120503652039325
1739209918.1837752;-45.120503652039325
1739209918.1837761;-33.981070128970906
1739209918.1837769;-38.13080360867914
1739209918.1837778;-38.13080360867914
1739209918.1837785;-45.120503652039325
1739209918.1837792;-45.120503652039325
1739209918.1837802;-28.58837851428586
1739209918.183781;-33.981070128970906
1739209918.1837819;-45.120503652039325
1739209918.1837826;-38.13080360867914
1739209918.1837833;-38.13080360867914
1739209918.1837842;-45.120503652039325
1739209918.183785;-45.120503652039325
1739209918.183786;-38.13080360867914
1739209918.1837866;-35.57807855764607
1739209918.1837873;-38.13080360867914
1739209918.1837883;-45.120503652039325
1739209918.1842792;-38.13080360867914
1739209918.1842864;-45.120503652039325
1739209918.1842937;-45.120503652039325
1739209918.1843011;-38.13080360867914
1739209918.1843083;-33.981070128970906
1739209918.1843157;-35.57807855764607
1739209918.184323;-45.120503652039325
1739209918.1843305;-31.14110356531892
1739209918.1843376;-38.13080360867914
1739209918.184345;-38.13080360867914
1739209918.1843524;-38.13080360867914
1739209918.1843596;-33.981070128970906
1739209918.184367;-38.13080360867914
1739209918.1843743;-45.120503652039325
1739209918.1843815;-45.120503652039325
1739209918.1843889;-28.992665084841942
1739209918.1843963;-38.13080360867914
1739209918.1844034;-45.120503652039325
1739209918.1844108;-38.13080360867914
1739209918.1844182;-38.13080360867914
1739209918.1844256;-45.120503652039325
1739209918.1844327;-45.120503652039325
1739209918.1844401;-45.120503652039325
1739209918.1844475;-45.120503652039325
1739209918.1844547;-45.120503652039325
1739209918.184462;-35.57807855764607
1739209918.1844695;-38.13080360867914
1739209918.1844766;-38.13080360867914
1739209918.184484;-38.13080360867914
1739209918.1844914;-38.13080360867914
1739209918.1844985;-45.120503652039325
1739209918.184506;-45.120503652039325
1739209918.1845133;-38.13080360867914
1739209918.1845207;-45.120503652039325
1739209918.1845279;-45.120503652039325
1739209918.1845353;-38.13080360867914
1739209918.1845427;-32.816014438256545
1739209918.1845498;-38.13080360867914
1739209918.1845572;-45.120503652039325
1739209918.1845646;-31.141103565318915
1739209918.1845717;-38.13080360867914
1739209918.1845791;-45.120503652039325
1739209918.1845865;-45.120503652039325
1739209918.1845937;-38.13080360867914
1739209918.184601;-45.120503652039325
1739209918.1846085;-45.120503652039325
1739209918.1846159;-45.120503652039325
1739209918.184623;-38.13080360867914
1739209918.1846304;-38.13080360867914
1739209918.1846378;-45.120503652039325
1739209918.184645;-45.120503652039325
1739209918.1846523;-38.13080360867914
1739209918.1846597;-32.816014438256545
1739209918.1846669;-38.13080360867914
1739209918.1846743;-45.120503652039325
1739209918.1846817;-38.13080360867914
1739209918.1846888;-35.57807855764607
1739209918.1846962;-38.13080360867914
1739209918.1847036;-38.13080360867914
1739209918.184711;-45.120503652039325
1739209918.1847181;-35.57807855764607
1739209918.1847255;-38.13080360867914
1739209918.184733;-45.120503652039325
1739209918.18474;-33.981070128970906
1739209918.1847475;-45.120503652039325
1739209918.1847548;-45.120503652039325
1739209918.184762;-45.120503652039325
1739209918.1847694;-38.13080360867914
1739209918.1847768;-38.13080360867914
1739209918.184784;-45.120503652039325
1739209918.1847913;-45.120503652039325
1739209918.1847987;-45.120503652039325
1739209918.184806;-30.49652367304973
1739209918.1848133;-38.13080360867914
1739209918.1848207;-45.120503652039325
1739209918.184828;-38.13080360867914
1739209918.1848352;-38.13080360867914
1739209918.1848426;-38.13080360867914
1739209918.18485;-45.120503652039325
1739209918.1848571;-45.120503652039325
1739209918.1848645;-38.13080360867914
1739209918.184872;-38.13080360867914
1739209918.184879;-45.120503652039325
1739209918.1848865;-45.120503652039325
1739209918.1848938;-45.120503652039325
1739209918.1849012;-45.120503652039325
1739209918.1849084;-45.120503652039325
1739209918.1849158;-45.120503652039325
1739209918.1849232;-45.120503652039325
1739209918.1849303;-45.120503652039325
1739209918.1849377;-45.120503652039325
1739209918.184945;-38.13080360867914
1739209918.1849523;-35.57807855764607
1739209918.1849597;-38.13080360867914
1739209918.184967;-38.13080360867914
1739209918.1849742;-33.981070128970906
1739209918.1849816;-27.8777449560314
1739209918.184989;-38.13080360867914
1739209918.1849964;-38.13080360867914
1739209918.1850035;-38.13080360867914
1739209918.185011;-45.120503652039325
1739209918.1850183;-33.981070128970906
1739209918.1850255;-31.141103565318893
1739209918.1850328;-38.13080360867914
1739209918.1850402;-31.141103565318943
1739209918.1850474;-33.981070128970906
1739209918.1850548;-38.13080360867914
1739209918.1850622;-45.120503652039325
1739209918.1850693;-45.120503652039325
1739209918.1850767;-45.120503652039325
1739209918.185084;-38.13080360867914
1739209918.1850915;-45.120503652039325
1739209918.1850986;-28.58837851428586
1739209918.185106;-38.13080360867914
1739209918.1851134;-38.13080360867914
1739209918.1851206;-45.120503652039325
1739209918.185128;-32.816014438256545
1739209918.1851354;-38.13080360867914
1739209918.1851425;-35.57807855764607
1739209918.18515;-45.120503652039325
1739209918.1851573;-45.120503652039325
1739209918.1851645;-33.981070128970906
1739209918.1851718;-45.120503652039325
1739209918.1851792;-45.120503652039325
1739209918.1851866;-33.981070128970906
1739209918.1851938;-33.981070128970906
1739209918.1852012;-45.120503652039325
1739209918.1852086;-33.981070128970906
1739209918.1852157;-45.120503652039325
1739209918.185223;-45.120503652039325
1739209918.1852305;-45.120503652039325
1739209918.1852376;-33.981070128970906
1739209918.185245;-45.120503652039325
1739209918.1852524;-38.13080360867914
1739209918.1852596;-45.120503652039325
1739209918.185267;-38.13080360867914
1739209918.1852744;-27.267205301931607
1739209918.1852818;-31.141103565318915
1739209918.185289;-45.120503652039325
1739209918.1852963;-38.13080360867914
1739209918.1853037;-32.816014438256545
1739209918.1853108;-38.13080360867914
1739209918.1853182;-45.120503652039325
1739209918.1853256;-35.57807855764607
1739209918.1853328;-38.13080360867914
1739209918.1853402;-38.13080360867914
1739209918.1853476;-45.120503652039325
1739209918.1853547;-45.120503652039325
1739209918.185362;-38.13080360867914
1739209918.1853695;-38.13080360867914
1739209918.185377;-38.13080360867914
1739209918.185384;-38.13080360867914
1739209918.1853914;-32.816014438256545
1739209918.1853988;-33.981070128970906
1739209918.185406;-45.120503652039325
1739209918.1854134;-38.13080360867914
1739209918.1854208;-35.57807855764607
1739209918.185428;-45.120503652039325
1739209918.1854353;-45.120503652039325
1739209918.1854427;-38.13080360867914
1739209918.1854498;-30.49652367304973
1739209918.1854572;-45.120503652039325
1739209918.1854646;-45.120503652039325
1739209918.185472;-38.13080360867914
1739209918.1854792;-45.120503652039325
1739209918.1854866;-38.13080360867914
1739209918.185494;-38.13080360867914
1739209918.185501;-45.120503652039325
1739209918.1855085;-38.13080360867914
1739209918.1855159;-45.120503652039325
1739209918.185523;-45.120503652039325
1739209918.1855304;-38.13080360867914
1739209918.1855378;-38.13080360867914
1739209918.185545;-45.120503652039325
1739209918.1855524;-45.120503652039325
1739209918.1855597;-45.120503652039325
1739209918.1855671;-38.13080360867914
1739209918.1855743;-38.13080360867914
1739209918.1855817;-45.120503652039325
1739209918.185589;-45.120503652039325
1739209918.1855962;-38.13080360867914
1739209918.1856036;-35.57807855764607
1739209918.185611;-38.13080360867914
1739209918.1856182;-45.120503652039325
1739209918.1856256;-38.13080360867914
1739209918.185633;-45.120503652039325
1739209918.18564;-38.13080360867914
1739209918.1856475;-45.120503652039325
1739209918.1856549;-45.120503652039325
1739209918.1856623;-45.120503652039325
1739209918.1856694;-45.120503652039325
1739209918.1856768;-45.120503652039325
1739209918.1856842;-38.13080360867914
1739209918.1856914;-38.13080360867914
1739209918.1856987;-45.120503652039325
1739209918.1857061;-45.120503652039325
1739209918.1857133;-45.120503652039325
1739209918.1857207;-38.13080360867914
1739209918.185728;-45.120503652039325
1739209918.1857352;-45.120503652039325
1739209918.1857426;-38.13080360867914
1739209918.18575;-32.816014438256545
1739209918.1857574;-38.13080360867914
1739209918.1857646;-45.120503652039325
1739209918.185772;-38.13080360867914
1739209918.1857793;-38.13080360867914
1739209918.1857865;-45.120503652039325
1739209918.1857939;-45.120503652039325
1739209918.1858013;-38.13080360867914
1739209918.1858084;-45.120503652039325
1739209918.1858158;-45.120503652039325
1739209918.1858232;-38.13080360867914
1739209918.1858304;-35.57807855764607
1739209918.183789;-38.13080360867914
1739209918.18379;-35.57807855764607
1739209918.1837907;-38.13080360867914
1739209918.1837914;-45.120503652039325
1739209918.1837924;-38.13080360867914
1739209918.183793;-38.13080360867914
1739209918.1837938;-45.120503652039325
1739209918.1837947;-45.120503652039325
1739209918.1837955;-45.120503652039325
1739209918.1837964;-45.120503652039325
1739209918.1837971;-38.13080360867914
1739209918.1837978;-45.120503652039325
1739209918.1837988;-38.13080360867914
1739209918.1837995;-32.816014438256545
1739209918.1838005;-35.57807855764607
1739209918.1838012;-45.120503652039325
1739209918.183802;-38.13080360867914
1739209918.1838028;-35.57807855764607
1739209918.1838036;-45.120503652039325
1739209918.1838045;-45.120503652039325
1739209918.1838052;-45.120503652039325
1739209918.183806;-45.120503652039325
1739209918.183807;-45.120503652039325
1739209918.1838076;-38.13080360867914
1739209918.1838086;-33.981070128970906
1739209918.1838093;-38.13080360867914
1739209918.18381;-45.120503652039325
1739209918.183811;-38.13080360867914
1739209918.1838117;-45.120503652039325
1739209918.1838126;-35.57807855764607
1739209918.1838133;-45.120503652039325
1739209918.183814;-45.120503652039325
1739209918.183815;-38.13080360867914
1739209918.1838157;-45.120503652039325
1739209918.1838167;-45.120503652039325
1739209918.1838174;-45.120503652039325
1739209918.183818;-38.13080360867914
1739209918.183819;-35.57807855764607
1739209918.1838198;-33.981070128970906
1739209918.1838207;-38.13080360867914
1739209918.1838214;-38.13080360867914
1739209918.1838222;-33.981070128970906
1739209918.183823;-33.981070128970906
1739209918.1838238;-38.13080360867914
1739209918.1838248;-45.120503652039325
1739209918.1838255;-45.120503652039325
1739209918.1838262;-33.981070128970906
1739209918.1838272;-45.120503652039325
1739209918.1838279;-38.13080360867914
1739209918.1838288;-45.120503652039325
1739209918.1838295;-38.13080360867914
1739209918.1838303;-45.120503652039325
1739209918.1838312;-38.13080360867914
1739209918.183832;-38.13080360867914
1739209918.183833;-45.120503652039325
1739209918.1838336;-45.120503652039325
1739209918.1838343;-33.981070128970906
1739209918.1838353;-35.57807855764607
1739209918.183836;-45.120503652039325
1739209918.183837;-45.120503652039325
1739209918.1838377;-45.120503652039325
1739209918.1838384;-38.13080360867914
1739209918.1838393;-33.981070128970906
1739209918.18384;-45.120503652039325
1739209918.183841;-35.57807855764607
1739209918.1838417;-38.13080360867914
1739209918.1838424;-33.981070128970906
1739209918.1838434;-45.120503652039325
1739209918.183844;-45.120503652039325
1739209918.183845;-38.13080360867914
1739209918.1838458;-35.57807855764607
1739209918.1838465;-45.120503652039325
1739209918.1838474;-33.981070128970906
1739209918.1838481;-35.57807855764607
1739209918.183849;-45.120503652039325
1739209918.1838498;-45.120503652039325
1739209918.1838505;-33.981070128970906
1739209918.1838515;-45.120503652039325
1739209918.1838522;-31.141103565318915
1739209918.1838531;-33.981070128970906
1739209918.1838539;-45.120503652039325
1739209918.1838546;-33.981070128970906
1739209918.1838555;-35.57807855764607
1739209918.1838562;-45.120503652039325
1739209918.183857;-38.13080360867914
1739209918.183858;-35.57807855764607
1739209918.1838586;-35.57807855764607
1739209918.1838596;-45.120503652039325
1739209918.1838603;-38.13080360867914
1739209918.183861;-38.13080360867914
1739209918.183862;-38.13080360867914
1739209918.1838627;-45.120503652039325
1739209918.1838636;-45.120503652039325
1739209918.1838644;-38.13080360867914
1739209918.183865;-45.120503652039325
1739209918.183866;-45.120503652039325
1739209918.1838667;-38.13080360867914
1739209918.1838677;-45.120503652039325
1739209918.1838684;-45.120503652039325
1739209918.1838691;-45.120503652039325
1739209918.18387;-38.13080360867914
1739209918.1838708;-45.120503652039325
1739209918.1838717;-28.992665084841942
1739209918.1838725;-30.49652367304973
1739209918.1838732;-45.120503652039325
1739209918.1838741;-45.120503652039325
1739209918.1838748;-33.981070128970906
1739209918.1838758;-38.13080360867914
1739209918.1838765;-45.120503652039325
1739209918.1838772;-38.13080360867914
1739209918.1838782;-45.120503652039325
1739209918.183879;-38.13080360867914
1739209918.1838799;-38.13080360867914
1739209918.1838806;-45.120503652039325
1739209918.1838813;-45.120503652039325
1739209918.1838822;-38.13080360867914
1739209918.183883;-38.13080360867914
1739209918.183884;-45.120503652039325
1739209918.1838846;-30.49652367304973
1739209918.1838853;-26.991370085610736
1739209918.1838863;-45.120503652039325
1739209918.183887;-45.120503652039325
1739209918.183888;-33.981070128970906
1739209918.1838887;-35.57807855764607
1739209918.1838894;-38.13080360867914
1739209918.1838903;-35.57807855764607
1739209918.183891;-45.120503652039325
1739209918.183892;-45.120503652039325
1739209918.1838927;-38.13080360867914
1739209918.1838934;-45.120503652039325
1739209918.1838944;-45.120503652039325
1739209918.183895;-38.13080360867914
1739209918.183896;-45.120503652039325
1739209918.1838968;-38.13080360867914
1739209918.1838975;-38.13080360867914
1739209918.1838984;-45.120503652039325
1739209918.1838992;-38.13080360867914
1739209918.1839;-38.13080360867914
1739209918.1839008;-45.120503652039325
1739209918.1839015;-45.120503652039325
1739209918.1839025;-45.120503652039325
1739209918.1839032;-45.120503652039325
1739209918.1839042;-38.13080360867914
1739209918.183905;-35.57807855764607
1739209918.1839056;-38.13080360867914
1739209918.1839066;-45.120503652039325
1739209918.1839073;-38.13080360867914
1739209918.1839082;-38.13080360867914
1739209918.183909;-45.120503652039325
1739209918.1839097;-38.13080360867914
1739209918.1839106;-45.120503652039325
1739209918.1839113;-45.120503652039325
1739209918.1839123;-38.13080360867914
1739209918.183913;-38.13080360867914
1739209918.1839137;-38.13080360867914
1739209918.1839147;-35.57807855764607
1739209918.1839154;-35.57807855764607
1739209918.1839163;-38.13080360867914
1739209918.183917;-45.120503652039325
1739209918.1839178;-38.13080360867914
1739209918.1839187;-38.13080360867914
1739209918.1839194;-45.120503652039325
1739209918.1839204;-45.120503652039325
1739209918.183921;-45.120503652039325
1739209918.1839218;-38.13080360867914
1739209918.1839228;-38.13080360867914
1739209918.1839235;-38.13080360867914
1739209918.1839242;-45.120503652039325
1739209918.1839252;-38.13080360867914
1739209918.1839259;-38.13080360867914
1739209918.1839268;-45.120503652039325
1739209918.1839275;-35.57807855764607
1739209918.1839283;-38.13080360867914
1739209918.1839292;-45.120503652039325
1739209918.18393;-45.120503652039325
1739209918.1839309;-33.981070128970906
1739209918.1839316;-33.981070128970906
1739209918.1839323;-45.120503652039325
1739209918.1839333;-35.57807855764607
1739209918.183934;-38.13080360867914
1739209918.183935;-38.13080360867914
1739209918.1839356;-38.13080360867914
1739209918.1839364;-33.981070128970906
1739209918.1839373;-38.13080360867914
1739209918.183938;-38.13080360867914
1739209918.183939;-35.57807855764607
1739209918.1839397;-38.13080360867914
1739209918.1839404;-38.13080360867914
1739209918.1839414;-38.13080360867914
1739209918.183942;-33.981070128970906
1739209918.183943;-35.57807855764607
1739209918.1839437;-38.13080360867914
1739209918.1839445;-38.13080360867914
1739209918.1839454;-32.816014438256545
1739209918.1839461;-45.120503652039325
1739209918.183947;-38.13080360867914
1739209918.1839478;-35.57807855764607
1739209918.1839485;-38.13080360867914
1739209918.1839495;-45.120503652039325
1739209918.1839502;-45.120503652039325
1739209918.1839511;-35.57807855764607
1739209918.1839519;-35.57807855764607
1739209918.1839526;-38.13080360867914
1739209918.1839535;-45.120503652039325
1739209918.1839542;-38.13080360867914
1739209918.1839552;-35.57807855764607
1739209918.183956;-38.13080360867914
1739209918.1839566;-38.13080360867914
1739209918.1839576;-30.49652367304973
1739209918.1839583;-45.120503652039325
1739209918.1839592;-45.120503652039325
1739209918.18396;-38.13080360867914
1739209918.1839607;-33.981070128970906
1739209918.1839616;-45.120503652039325
1739209918.1839623;-38.13080360867914
1739209918.1839633;-38.13080360867914
1739209918.183964;-33.981070128970906
1739209918.1839647;-38.13080360867914
1739209918.1839657;-38.13080360867914
1739209918.1839664;-45.120503652039325
1739209918.1839674;-33.981070128970906
1739209918.183968;-38.13080360867914
1739209918.1839688;-45.120503652039325
1739209918.1839697;-38.13080360867914
1739209918.1839705;-31.141103565318915
1739209918.1839714;-35.57807855764607
1739209918.1839721;-38.13080360867914
1739209918.1839728;-38.13080360867914
1739209918.1839738;-45.120503652039325
1739209918.1839745;-45.120503652039325
1739209918.1839755;-45.120503652039325
1739209918.1839762;-45.120503652039325
1739209918.183977;-38.13080360867914
1739209918.1839778;-35.57807855764607
1739209918.1839786;-45.120503652039325
1739209918.1839795;-45.120503652039325
1739209918.1839802;-38.13080360867914
1739209918.183981;-38.13080360867914
1739209918.183982;-38.13080360867914
1739209918.1839826;-45.120503652039325
1739209918.1839836;-38.13080360867914
1739209918.1839843;-45.120503652039325
1739209918.183985;-45.120503652039325
1739209918.183986;-45.120503652039325
1739209918.1839867;-45.120503652039325
1739209918.1839874;-32.816014438256545
1739209918.1839883;-45.120503652039325
1739209918.183989;-45.120503652039325
1739209918.18399;-27.267205301931607
1739209918.1839907;-35.57807855764607
1739209918.1839914;-38.13080360867914
1739209918.1839924;-45.120503652039325
1739209918.183993;-33.981070128970906
1739209918.183994;-35.57807855764607
1739209918.1839948;-38.13080360867914
1739209918.1839955;-38.13080360867914
1739209918.1839964;-33.981070128970906
1739209918.1839972;-45.120503652039325
1739209918.183998;-45.120503652039325
1739209918.1839988;-45.120503652039325
1739209918.1839995;-38.13080360867914
1739209918.1840005;-35.57807855764607
1739209918.1840012;-38.13080360867914
1739209918.1840022;-45.120503652039325
1739209918.1840029;-45.120503652039325
1739209918.1840036;-45.120503652039325
1739209918.1840045;-45.120503652039325
1739209918.1840053;-45.120503652039325
1739209918.1840062;-45.120503652039325
1739209918.184007;-35.57807855764607
1739209918.1840076;-38.13080360867914
1739209918.1840086;-35.57807855764607
1739209918.1840093;-33.981070128970906
1739209918.1840103;-45.120503652039325
1739209918.184011;-38.13080360867914
1739209918.1840117;-45.120503652039325
1739209918.1840127;-38.13080360867914
1739209918.1840134;-45.120503652039325
1739209918.1840143;-45.120503652039325
1739209918.184015;-45.120503652039325
1739209918.1840158;-38.13080360867914
1739209918.1840167;-38.13080360867914
1739209918.1840174;-45.120503652039325
1739209918.1840184;-45.120503652039325
1739209918.184019;-45.120503652039325
1739209918.1840198;-38.13080360867914
1739209918.1840208;-45.120503652039325
1739209918.1840215;-45.120503652039325
1739209918.1840224;-45.120503652039325
1739209918.1840231;-38.13080360867914
1739209918.1840239;-35.57807855764607
1739209918.1840248;-38.13080360867914
1739209918.1840255;-45.120503652039325
1739209918.1840265;-38.13080360867914
1739209918.1840272;-38.13080360867914
1739209918.184028;-45.120503652039325
1739209918.1840289;-45.120503652039325
1739209918.1840296;-45.120503652039325
1739209918.1840305;-38.13080360867914
1739209918.1840312;-45.120503652039325
1739209918.184032;-45.120503652039325
1739209918.184033;-45.120503652039325
1739209918.1840336;-45.120503652039325
1739209918.1840346;-38.13080360867914
1739209918.1840353;-38.13080360867914
1739209918.184036;-31.141103565318893
1739209918.184037;-38.13080360867914
1739209918.1840377;-45.120503652039325
1739209918.1840386;-45.120503652039325
1739209918.1840394;-38.13080360867914
1739209918.18404;-45.120503652039325
1739209918.184041;-38.13080360867914
1739209918.1840417;-45.120503652039325
1739209918.1840427;-45.120503652039325
1739209918.1840434;-45.120503652039325
1739209918.1840441;-45.120503652039325
1739209918.184045;-45.120503652039325
1739209918.1840458;-45.120503652039325
1739209918.1840467;-38.13080360867914
1739209918.1840475;-38.13080360867914
1739209918.1840482;-45.120503652039325
1739209918.1840491;-45.120503652039325
1739209918.1840498;-38.13080360867914
1739209918.1840506;-38.13080360867914
1739209918.1840515;-45.120503652039325
1739209918.1840522;-35.57807855764607
1739209918.1840532;-33.981070128970906
1739209918.184054;-32.816014438256545
1739209918.1840546;-38.13080360867914
1739209918.1840556;-30.49652367304973
1739209918.1840563;-38.13080360867914
1739209918.1840572;-45.120503652039325
1739209918.184058;-35.57807855764607
1739209918.1840587;-35.57807855764607
1739209918.1840596;-45.120503652039325
1739209918.1840603;-45.120503652039325
1739209918.1840613;-45.120503652039325
1739209918.184062;-33.981070128970956
1739209918.1840627;-45.120503652039325
1739209918.1840637;-45.120503652039325
1739209918.1840644;-45.120503652039325
1739209918.1840653;-45.120503652039325
1739209918.184066;-45.120503652039325
1739209918.1840668;-45.120503652039325
1739209918.1840677;-45.120503652039325
1739209918.1840684;-30.49652367304973
1739209918.1840694;-38.13080360867914
1739209918.18407;-45.120503652039325
1739209918.1840708;-45.120503652039325
1739209918.1840718;-45.120503652039325
1739209918.1840725;-45.120503652039325
1739209918.1840734;-38.13080360867914
1739209918.1840742;-38.13080360867914
1739209918.1840749;-45.120503652039325
1739209918.1840758;-38.13080360867914
1739209918.1840765;-38.13080360867914
1739209918.1840775;-45.120503652039325
1739209918.1840782;-38.13080360867914
1739209918.184079;-38.13080360867914
1739209918.18408;-45.120503652039325
1739209918.1840806;-45.120503652039325
1739209918.1840816;-38.13080360867914
1739209918.1840823;-45.120503652039325
1739209918.184083;-38.13080360867914
1739209918.184084;-45.120503652039325
1739209918.1840847;-45.120503652039325
1739209918.1840856;-45.120503652039325
1739209918.1840863;-45.120503652039325
1739209918.184087;-45.120503652039325
1739209918.184088;-30.49652367304973
1739209918.1840887;-33.981070128970906
1739209918.1840897;-38.13080360867914
1739209918.1840904;-38.13080360867914
1739209918.184091;-35.57807855764607
1739209918.184092;-38.13080360867914
1739209918.1840928;-38.13080360867914
1739209918.1840937;-38.13080360867914
1739209918.1840944;-45.120503652039325
1739209918.1840951;-33.981070128970906
1739209918.184096;-45.120503652039325
1739209918.1840968;-45.120503652039325
1739209918.1840978;-38.13080360867914
1739209918.1840985;-38.13080360867914
1739209918.1840992;-38.13080360867914
1739209918.1841002;-38.13080360867914
1739209918.1841009;-45.120503652039325
1739209918.1841018;-45.120503652039325
1739209918.1841025;-45.120503652039325
1739209918.1841033;-45.120503652039325
1739209918.1841042;-38.13080360867914
1739209918.184105;-45.120503652039325
1739209918.1841059;-38.13080360867914
1739209918.1841066;-45.120503652039325
1739209918.1841073;-38.13080360867914
1739209918.1841083;-38.13080360867914
1739209918.184109;-45.120503652039325
1739209918.18411;-38.13080360867914
1739209918.1841106;-38.13080360867914
1739209918.1841114;-35.57807855764607
1739209918.1841123;-38.13080360867914
1739209918.184113;-38.13080360867914
1739209918.1841137;-38.13080360867914
1739209918.1841147;-45.120503652039325
1739209918.1841154;-45.120503652039325
1739209918.1841164;-45.120503652039325
1739209918.184117;-45.120503652039325
1739209918.1841178;-45.120503652039325
1739209918.1841187;-45.120503652039325
1739209918.1841195;-38.13080360867914
1739209918.1841204;-38.13080360867914
1739209918.1841211;-38.13080360867914
1739209918.1841218;-45.120503652039325
1739209918.1841228;-45.120503652039325
1739209918.1841235;-38.13080360867914
1739209918.1841245;-38.13080360867914
1739209918.1841252;-45.120503652039325
1739209918.184126;-45.120503652039325
1739209918.1841269;-45.120503652039325
1739209918.1841276;-38.13080360867914
1739209918.1841285;-38.13080360867914
1739209918.1841292;-38.13080360867914
1739209918.18413;-38.13080360867914
1739209918.184131;-33.981070128970906
1739209918.1841316;-38.13080360867914
1739209918.1841326;-38.13080360867914
1739209918.1841333;-45.120503652039325
1739209918.184134;-45.120503652039325
1739209918.184135;-38.13080360867914
1739209918.1841357;-38.13080360867914
1739209918.1841366;-38.13080360867914
1739209918.1841373;-45.120503652039325
1739209918.184138;-45.120503652039325
1739209918.184139;-38.13080360867914
1739209918.1841397;-45.120503652039325
1739209918.1841407;-33.981070128970906
1739209918.1841414;-35.57807855764607
1739209918.184142;-45.120503652039325
1739209918.184143;-38.13080360867914
1739209918.1841438;-33.981070128970906
1739209918.1841447;-35.57807855764607
1739209918.1841455;-38.13080360867914
1739209918.1841462;-45.120503652039325
1739209918.1841471;-38.13080360867914
1739209918.1841478;-38.13080360867914
1739209918.1841488;-45.120503652039325
1739209918.1841495;-35.57807855764607
1739209918.1841502;-38.13080360867914
1739209918.1841512;-45.120503652039325
1739209918.184152;-38.13080360867914
1739209918.1841528;-45.120503652039325
1739209918.1841536;-45.120503652039325
1739209918.1841543;-38.13080360867914
1739209918.1841552;-38.13080360867914
1739209918.184156;-45.120503652039325
1739209918.184157;-45.120503652039325
1739209918.1841576;-45.120503652039325
1739209918.1841583;-38.13080360867914
1739209918.1841593;-45.120503652039325
1739209918.18416;-30.49652367304973
1739209918.184161;-33.981070128970906
1739209918.1841617;-45.120503652039325
1739209918.1841624;-38.13080360867914
1739209918.1841633;-35.57807855764607
1739209918.184164;-38.13080360867914
1739209918.184165;-45.120503652039325
1739209918.1841657;-31.141103565318893
1739209918.1841664;-38.13080360867914
1739209918.1841674;-38.13080360867914
1739209918.184168;-33.981070128970906
