CAN Message; 0x1d3:00007fb02c5fe292
1739209823.4392474;-38.13080360867914
1739209823.4392495;-38.13080360867914
1739209823.4392517;-38.13080360867914
1739209823.4392538;-38.13080360867914
1739209823.439256;-45.120503652039325
1739209823.439258;-38.13080360867914
1739209823.4392602;-32.816014438256545
1739209823.4392624;-38.13080360867914
1739209823.4392645;-45.120503652039325
1739209823.4392667;-38.13080360867914
1739209823.4392688;-38.13080360867914
1739209823.4392712;-38.13080360867914
1739209823.4392734;-45.120503652039325
1739209823.4392755;-45.120503652039325
1739209823.4392776;-35.57807855764607
1739209823.4392798;-38.13080360867914
1739209823.439282;-45.120503652039325
1739209823.439284;-38.13080360867914
1739209823.4392862;-45.120503652039325
1739209823.4392884;-45.120503652039325
1739209823.4392905;-45.120503652039325
1739209823.4392927;-33.981070128970906
1739209823.4392948;-45.120503652039325
1739209823.439297;-33.981070128970906
1739209823.439299;-45.120503652039325
1739209823.4393013;-31.141103565318915
1739209823.4393036;-29.438486411369333
1739209823.4393058;-45.120503652039325
1739209823.439308;-45.120503652039325
1739209823.43931;-38.13080360867914
1739209823.4393122;-32.816014438256545
1739209823.4393144;-45.120503652039325
1739209823.4393165;-45.120503652039325
1739209823.4393187;-38.13080360867914
1739209823.4393208;-32.816014438256545
1739209823.439323;-38.13080360867914
1739209823.439325;-45.120503652039325
1739209823.4393272;-45.120503652039325
1739209823.4393294;-45.120503652039325
1739209823.4393315;-38.13080360867914
1739209823.4393337;-45.120503652039325
1739209823.439336;-45.120503652039325
1739209823.4393382;-45.120503652039325
1739209823.4393404;-38.13080360867914
1739209823.4393425;-45.120503652039325
1739209823.4393446;-38.13080360867914
1739209823.4393468;-38.13080360867914
1739209823.439349;-45.120503652039325
1739209823.439351;-45.120503652039325
1739209823.4393532;-33.981070128970906
1739209823.4393554;-27.8777449560314
1739209823.4393575;-38.13080360867914
1739209823.4393597;-35.57807855764607
1739209823.4393618;-38.13080360867914
1739209823.439364;-32.816014438256545
1739209823.439366;-45.120503652039325
1739209823.4393682;-38.13080360867914
1739209823.4393706;-45.120503652039325
1739209823.4393728;-38.13080360867914
1739209823.439375;-38.13080360867914
1739209823.439377;-38.13080360867914
1739209823.4393792;-38.13080360867914
1739209823.4393814;-45.120503652039325
1739209823.4393835;-38.13080360867914
1739209823.4393857;-45.120503652039325
1739209823.4393878;-45.120503652039325
1739209823.43939;-45.120503652039325
1739209823.439392;-45.120503652039325
1739209823.4393942;-45.120503652039325
1739209823.4393964;-45.120503652039325
1739209823.4393985;-45.120503652039325
1739209823.4394007;-38.13080360867914
1739209823.439403;-45.120503652039325
1739209823.4394052;-38.13080360867914
1739209823.4394073;-26.991370085610736
1739209823.4394095;-38.13080360867914
1739209823.4394116;-45.120503652039325
1739209823.4394138;-38.13080360867914
1739209823.439416;-38.13080360867914
1739209823.439418;-45.120503652039325
1739209823.4394202;-45.120503652039325
1739209823.4394224;-45.120503652039325
1739209823.4394245;-38.13080360867914
1739209823.4394267;-38.13080360867914
1739209823.4394288;-45.120503652039325
1739209823.439431;-38.13080360867914
1739209823.439433;-32.816014438256545
1739209823.4394355;-38.13080360867914
1739209823.4394376;-38.13080360867914
1739209823.4394398;-45.120503652039325
1739209823.439442;-45.120503652039325
1739209823.439444;-38.13080360867914
1739209823.4394462;-45.120503652039325
1739209823.4394484;-38.13080360867914
1739209823.4394505;-38.13080360867914
1739209823.4394526;-38.13080360867914
1739209823.4394548;-45.120503652039325
1739209823.439457;-38.13080360867914
1739209823.439459;-45.120503652039325
1739209823.4394612;-45.120503652039325
1739209823.4394634;-35.57807855764607
1739209823.4394655;-38.13080360867914
1739209823.439468;-45.120503652039325
1739209823.43947;-45.120503652039325
1739209823.4394722;-45.120503652039325
1739209823.4394743;-45.120503652039325
1739209823.4394765;-45.120503652039325
1739209823.4394786;-38.13080360867914
1739209823.4394808;-38.13080360867914
1739209823.439483;-38.13080360867914
1739209823.439485;-35.57807855764607
1739209823.4394872;-38.13080360867914
1739209823.4394894;-38.13080360867914
1739209823.4394915;-45.120503652039325
1739209823.4394937;-38.13080360867914
1739209823.4394958;-33.981070128970906
1739209823.439498;-45.120503652039325
1739209823.4395;-45.120503652039325
1739209823.4395025;-45.120503652039325
1739209823.4395046;-45.120503652039325
1739209823.4395068;-45.120503652039325
1739209823.439509;-38.13080360867914
1739209823.439511;-45.120503652039325
1739209823.4395132;-38.13080360867914
1739209823.4395154;-45.120503652039325
1739209823.4395175;-38.13080360867914
1739209823.4395196;-45.120503652039325
1739209823.4395218;-45.120503652039325
1739209823.439524;-45.120503652039325
1739209823.439526;-45.120503652039325
1739209823.4395282;-45.120503652039325
1739209823.4395304;-45.120503652039325
1739209823.4395325;-38.13080360867914
1739209823.439535;-45.120503652039325
1739209823.439537;-28.992665084841942
1739209823.4395392;-31.141103565318915
1739209823.4395413;-45.120503652039325
1739209823.4395435;-45.120503652039325
1739209823.4395456;-38.13080360867914
1739209823.4395478;-33.981070128970906
1739209823.43955;-38.13080360867914
1739209823.439552;-38.13080360867914
1739209823.4395542;-45.120503652039325
1739209823.4395564;-45.120503652039325
1739209823.4395585;-45.120503652039325
1739209823.4395607;-45.120503652039325
1739209823.4395628;-38.13080360867914
1739209823.439565;-33.981070128970906
1739209823.4395673;-45.120503652039325
1739209823.4395695;-38.13080360867914
1739209823.4395716;-38.13080360867914
1739209823.4395738;-38.13080360867914
1739209823.439576;-45.120503652039325
1739209823.439578;-38.13080360867914
1739209823.4395802;-33.981070128970906
1739209823.4395823;-31.141103565318915
1739209823.4395845;-45.120503652039325
1739209823.4395866;-45.120503652039325
1739209823.4395888;-38.13080360867914
1739209823.439591;-38.13080360867914
1739209823.439593;-45.120503652039325
1739209823.4395952;-45.120503652039325
1739209823.4395974;-45.120503652039325
1739209823.4395995;-45.120503652039325
1739209823.439602;-45.120503652039325
1739209823.439604;-38.13080360867914
1739209823.4396062;-45.120503652039325
1739209823.4396083;-45.120503652039325
1739209823.4396105;-45.120503652039325
1739209823.4396126;-45.120503652039325
1739209823.4396148;-45.120503652039325
1739209823.439617;-33.981070128970906
1739209823.439619;-38.13080360867914
1739209823.4396212;-45.120503652039325
1739209823.4396234;-45.120503652039325
1739209823.4396255;-38.13080360867914
1739209823.4396276;-45.120503652039325
1739209823.4396298;-45.120503652039325
1739209823.439632;-45.120503652039325
1739209823.4396343;-32.816014438256545
1739209823.4396365;-38.13080360867914
1739209823.4396386;-45.120503652039325
1739209823.4396408;-38.13080360867914
1739209823.439643;-33.981070128970906
1739209823.439645;-45.120503652039325
1739209823.4396472;-45.120503652039325
1739209823.4396493;-33.981070128970906
1739209823.4396515;-33.981070128970906
1739209823.4396536;-45.120503652039325
1739209823.4396558;-45.120503652039325
1739209823.439658;-38.13080360867914
1739209823.43966;-45.120503652039325
1739209823.4396622;-45.120503652039325
1739209823.4396644;-38.13080360867914
1739209823.4396667;-38.13080360867914
1739209823.439669;-38.13080360867914
1739209823.439671;-45.120503652039325
1739209823.4396732;-38.13080360867914
1739209823.4396753;-35.57807855764607
1739209823.4396775;-38.13080360867914
1739209823.4396796;-45.120503652039325
1739209823.4396818;-45.120503652039325
1739209823.439684;-45.120503652039325
1739209823.439686;-38.13080360867914
1739209823.4396882;-45.120503652039325
1739209823.4396904;-45.120503652039325
1739209823.4396925;-38.13080360867914
1739209823.4396946;-35.57807855764607
1739209823.4396968;-35.57807855764607
1739209823.4396992;-38.13080360867914
1739209823.4397013;-45.120503652039325
1739209823.4397035;-33.981070128970906
1739209823.4397056;-35.57807855764607
1739209823.4397078;-38.13080360867914
1739209823.43971;-45.120503652039325
1739209823.439712;-45.120503652039325
1739209823.4397142;-45.120503652039325
1739209823.4397163;-38.13080360867914
1739209823.4397185;-38.13080360867914
1739209823.4397206;-45.120503652039325
1739209823.4397228;-45.120503652039325
1739209823.439725;-38.13080360867914
1739209823.439727;-45.120503652039325
1739209823.4397292;-38.13080360867914
1739209823.4397314;-45.120503652039325
1739209823.4397337;-38.13080360867914
1739209823.439736;-35.57807855764607
1739209823.439738;-38.13080360867914
1739209823.4397402;-35.57807855764607
1739209823.4397423;-45.120503652039325
1739209823.4397445;-45.120503652039325
1739209823.4397466;-38.13080360867914
1739209823.4397488;-45.120503652039325
1739209823.439751;-38.13080360867914
1739209823.439753;-38.13080360867914
1739209823.4397552;-45.120503652039325
1739209823.4397573;-45.120503652039325
1739209823.4397595;-38.13080360867914
1739209823.4397616;-35.57807855764607
1739209823.4397638;-38.13080360867914
1739209823.4397662;-45.120503652039325
1739209823.4397683;-45.120503652039325
1739209823.4397705;-45.120503652039325
1739209823.4397726;-38.13080360867914
1739209823.4397748;-45.120503652039325
1739209823.439777;-38.13080360867914
1739209823.439779;-38.13080360867914
1739209823.4397812;-38.13080360867914
1739209823.4397833;-38.13080360867914
1739209823.4397855;-38.13080360867914
1739209823.4397876;-35.57807855764607
1739209823.4397898;-33.981070128970906
1739209823.439792;-29.438486411369333
1739209823.439794;-38.13080360867914
1739209823.4397962;-38.13080360867914
1739209823.4397986;-45.120503652039325
1739209823.4398007;-45.120503652039325
1739209823.439803;-38.13080360867914
1739209823.439805;-38.13080360867914
1739209823.4398072;-38.13080360867914
1739209823.4398093;-32.81601443825658
1739209823.4398115;-45.120503652039325
1739209823.4398136;-32.816014438256545
1739209823.4398158;-38.13080360867914
1739209823.439818;-45.120503652039325
1739209823.43982;-45.120503652039325
1739209823.4398222;-33.981070128970906
1739209823.4398243;-38.13080360867914
1739209823.4398265;-38.13080360867914
1739209823.4398286;-38.13080360867914
1739209823.4398308;-38.13080360867914
1739209823.4398332;-38.13080360867914
1739209823.4398353;-45.120503652039325
1739209823.4398375;-38.13080360867914
1739209823.4398396;-38.13080360867914
1739209823.4398417;-38.13080360867914
1739209823.439844;-29.438486411369333
1739209823.439846;-38.13080360867914
1739209823.4398482;-45.120503652039325
1739209823.4398503;-38.13080360867914
1739209823.4398525;-35.57807855764607
1739209823.4398546;-38.13080360867914
1739209823.4398568;-45.120503652039325
1739209823.439859;-38.13080360867914
1739209823.439861;-38.13080360867914
1739209823.4398632;-45.120503652039325
1739209823.4398656;-45.120503652039325
1739209823.4398677;-38.13080360867914
1739209823.4398699;-38.13080360867914
1739209823.439872;-38.13080360867914
1739209823.4398742;-45.120503652039325
1739209823.4398763;-38.13080360867914
1739209823.4398785;-29.438486411369333
1739209823.4398806;-33.981070128970906
1739209823.439883;-45.120503652039325
1739209823.4398851;-38.13080360867914
1739209823.4398875;-38.13080360867914
1739209823.4398897;-45.120503652039325
1739209823.439892;-45.120503652039325
1739209823.4398942;-45.120503652039325
1739209823.4398966;-38.13080360867914
1739209823.4398987;-45.120503652039325
1739209823.439901;-45.120503652039325
1739209823.4399033;-38.13080360867914
1739209823.4399056;-35.57807855764607
1739209823.4399078;-45.120503652039325
1739209823.4399102;-45.120503652039325
1739209823.4399123;-45.120503652039325
1739209823.4399147;-45.120503652039325
1739209823.4399168;-45.120503652039325
1739209823.4399192;-45.120503652039325
1739209823.4399214;-45.120503652039325
1739209823.4399238;-45.120503652039325
1739209823.439926;-38.13080360867914
1739209823.4399283;-38.13080360867914
1739209823.4399307;-38.13080360867914
1739209823.4399328;-45.120503652039325
1739209823.4399352;-38.13080360867914
1739209823.4399374;-38.13080360867914
1739209823.4399397;-38.13080360867914
1739209823.439942;-45.120503652039325
1739209823.4399443;-33.981070128970906
1739209823.4399464;-38.13080360867914
1739209823.4399488;-45.120503652039325
1739209823.439951;-45.120503652039325
1739209823.4399533;-38.13080360867914
1739209823.4399555;-45.120503652039325
1739209823.4399579;-45.120503652039325
1739209823.43996;-38.13080360867914
1739209823.4399624;-35.57807855764607
1739209823.4399645;-45.120503652039325
1739209823.439967;-45.120503652039325
1739209823.439969;-45.120503652039325
1739209823.4399714;-38.13080360867914
1739209823.4399738;-35.57807855764607
1739209823.439976;-33.981070128970906
1739209823.4399784;-45.120503652039325
1739209823.4399805;-38.13080360867914
1739209823.439983;-45.120503652039325
1739209823.439985;-45.120503652039325
1739209823.4399874;-45.120503652039325
1739209823.4399896;-33.981070128970906
1739209823.439992;-38.13080360867914
1739209823.439994;-45.120503652039325
1739209823.4399965;-38.13080360867914
1739209823.4399986;-38.13080360867914
1739209823.440001;-38.13080360867914
1739209823.4400032;-38.13080360867914
1739209823.4400055;-45.120503652039325
1739209823.4400077;-38.13080360867914
1739209823.44001;-45.120503652039325
1739209823.4400122;-45.120503652039325
1739209823.4400146;-45.120503652039325
1739209823.4400167;-38.13080360867914
1739209823.4400191;-38.13080360867914
1739209823.4400215;-38.13080360867914
1739209823.4400237;-38.13080360867914
1739209823.440026;-33.981070128970906
1739209823.4400282;-45.120503652039325
1739209823.4400306;-45.120503652039325
1739209823.4400327;-45.120503652039325
1739209823.440035;-45.120503652039325
1739209823.4400373;-45.120503652039325
1739209823.4400396;-45.120503652039325
1739209823.4400418;-45.120503652039325
1739209823.4400442;-28.992665084841942
1739209823.4400463;-33.981070128970906
1739209823.4400487;-45.120503652039325
1739209823.4400508;-38.13080360867914
1739209823.4400532;-38.13080360867914
1739209823.4400554;-38.13080360867914
1739209823.4400578;-33.981070128970906
1739209823.44006;-45.120503652039325
1739209823.4400623;-35.57807855764607
1739209823.4400644;-45.120503652039325
1739209823.4400668;-45.120503652039325
1739209823.4400692;-45.120503652039325
1739209823.4400713;-45.120503652039325
1739209823.4400737;-38.13080360867914
1739209823.4400759;-38.13080360867914
1739209823.4400783;-45.120503652039325
1739209823.4400804;-31.141103565318915
1739209823.4400828;-32.816014438256545
1739209823.440085;-45.120503652039325
1739209823.4400873;-38.13080360867914
1739209823.4400895;-38.13080360867914
1739209823.4400918;-38.13080360867914
1739209823.440094;-38.13080360867914
1739209823.4400964;-45.120503652039325
1739209823.4400985;-31.141103565318915
1739209823.440101;-33.981070128970906
1739209823.440103;-45.120503652039325
1739209823.4401054;-38.13080360867914
1739209823.4401076;-45.120503652039325
1739209823.44011;-38.13080360867914
1739209823.440112;-45.120503652039325
1739209823.4401145;-38.13080360867914
1739209823.440117;-38.13080360867914
1739209823.440119;-45.120503652039325
1739209823.4401214;-38.13080360867914
1739209823.4401236;-45.120503652039325
1739209823.440126;-38.13080360867914
1739209823.440128;-35.57807855764607
1739209823.4401305;-38.13080360867914
1739209823.4401326;-45.120503652039325
1739209823.440135;-45.120503652039325
1739209823.4401371;-38.13080360867914
1739209823.4401395;-38.13080360867914
1739209823.4401417;-45.120503652039325
1739209823.440144;-45.120503652039325
1739209823.4401462;-32.816014438256545
1739209823.4401486;-38.13080360867914
1739209823.4401507;-45.120503652039325
1739209823.4401531;-33.981070128970906
1739209823.4401553;-35.57807855764607
1739209823.4401577;-38.13080360867914
1739209823.44016;-35.57807855764607
1739209823.4401622;-38.13080360867914
1739209823.4401646;-45.120503652039325
1739209823.4401667;-45.120503652039325
1739209823.440169;-45.120503652039325
1739209823.4401712;-38.13080360867914
1739209823.4401736;-38.13080360867914
1739209823.4401758;-45.120503652039325
1739209823.4401782;-38.13080360867914
1739209823.4401803;-45.120503652039325
1739209823.4401827;-35.57807855764607
1739209823.4401848;-38.13080360867914
1739209823.4401872;-38.13080360867914
1739209823.4401894;-38.13080360867914
1739209823.4401917;-35.57807855764607
1739209823.440194;-45.120503652039325
1739209823.4401963;-45.120503652039325
1739209823.4401984;-45.120503652039325
1739209823.4402008;-45.120503652039325
1739209823.440203;-45.120503652039325
1739209823.4402053;-38.13080360867914
1739209823.4402077;-33.981070128970906
1739209823.4402099;-45.120503652039325
1739209823.4402122;-45.120503652039325
1739209823.4402144;-38.13080360867914
1739209823.4402168;-38.13080360867914
1739209823.440219;-45.120503652039325
1739209823.4402213;-38.13080360867914
1739209823.4402235;-35.57807855764607
1739209823.4402258;-45.120503652039325
1739209823.440228;-32.816014438256545
1739209823.4402304;-35.57807855764607
1739209823.4402325;-35.57807855764607
1739209823.440235;-38.13080360867914
1739209823.440237;-45.120503652039325
1739209823.4402394;-38.13080360867914
1739209823.4402416;-35.57807855764607
1739209823.440244;-38.13080360867914
1739209823.440246;-45.120503652039325
1739209823.4402485;-45.120503652039325
1739209823.4402506;-45.120503652039325
1739209823.440253;-38.13080360867914
1739209823.4402554;-45.120503652039325
1739209823.4402575;-38.13080360867914
1739209823.44026;-38.13080360867914
1739209823.440262;-45.120503652039325
1739209823.4402645;-45.120503652039325
1739209823.4402666;-45.120503652039325
1739209823.440269;-35.57807855764607
1739209823.4402711;-45.120503652039325
1739209823.4402735;-35.57807855764607
1739209823.4402757;-38.13080360867914
1739209823.440278;-38.13080360867914
1739209823.4402802;-35.57807855764607
1739209823.4402826;-35.57807855764607
1739209823.4402847;-33.981070128970906
1739209823.440287;-38.13080360867914
1739209823.4402893;-45.120503652039325
1739209823.4402916;-45.120503652039325
1739209823.4402938;-45.120503652039325
1739209823.4402962;-45.120503652039325
1739209823.4402983;-38.13080360867914
1739209823.4403007;-38.13080360867914
1739209823.440303;-45.120503652039325
1739209823.4403052;-38.13080360867914
1739209823.4403076;-38.13080360867914
1739209823.4403098;-45.120503652039325
1739209823.4403121;-45.120503652039325
1739209823.4403143;-35.57807855764607
1739209823.4403167;-45.120503652039325
1739209823.4403188;-31.141103565318915
1739209823.4403212;-32.816014438256545
1739209823.4403234;-45.120503652039325
1739209823.4403257;-38.13080360867914
1739209823.440328;-35.57807855764607
1739209823.4403303;-38.13080360867914
1739209823.4403324;-45.120503652039325
1739209823.4403348;-33.981070128970906
1739209823.440337;-35.57807855764607
1739209823.4403393;-38.13080360867914
1739209823.4403415;-38.13080360867914
1739209823.4403439;-45.120503652039325
1739209823.4403462;-45.120503652039325
1739209823.4403484;-38.13080360867914
1739209823.4403508;-45.120503652039325
1739209823.440353;-45.120503652039325
1739209823.4403553;-38.13080360867914
1739209823.4403574;-35.57807855764607
1739209823.4403598;-38.13080360867914
1739209823.440362;-38.13080360867914
1739209823.4403644;-35.57807855764607
1739209823.4403665;-45.120503652039325
1739209823.440369;-38.13080360867914
1739209823.440371;-33.981070128970906
1739209823.4403734;-31.141103565318915
1739209823.4403756;-28.992665084841942
1739209823.440378;-38.13080360867914
1739209823.44038;-45.120503652039325
1739209823.4403825;-35.57807855764607
1739209823.4403846;-35.57807855764607
1739209823.440387;-45.120503652039325
1739209823.4403892;-38.13080360867914
1739209823.4403915;-45.120503652039325
1739209823.440394;-45.120503652039325
1739209823.440396;-45.120503652039325
1739209823.4403985;-38.13080360867914
1739209823.4404006;-35.57807855764607
1739209823.440403;-35.57807855764607
1739209823.4404051;-45.120503652039325
1739209823.4404075;-38.13080360867914
1739209823.4404097;-35.57807855764607
1739209823.440412;-38.13080360867914
1739209823.4404142;-45.120503652039325
1739209823.4404166;-35.57807855764607
1739209823.4404187;-33.981070128970906
1739209823.440421;-45.120503652039325
1739209823.4404233;-32.816014438256545
1739209823.4404256;-38.13080360867914
1739209823.4404278;-38.13080360867914
1739209823.4404302;-38.13080360867914
1739209823.4404323;-45.120503652039325
1739209823.4404347;-45.120503652039325
1739209823.4404368;-45.120503652039325
1739209823.4404392;-31.141103565318893
1739209823.4404416;-31.141103565318915
1739209823.4404438;-45.120503652039325
1739209823.4404461;-45.120503652039325
1739209823.4404483;-38.13080360867914
1739209823.4404507;-38.13080360867914
1739209823.4404528;-38.13080360867914
1739209823.4404552;-38.13080360867914
1739209823.4404573;-38.13080360867914
1739209823.4404597;-38.13080360867914
1739209823.4404619;-45.120503652039325
1739209823.4404643;-45.120503652039325
1739209823.4404664;-45.120503652039325
1739209823.4404688;-45.120503652039325
1739209823.440471;-45.120503652039325
1739209823.4404733;-35.57807855764607
1739209823.4404755;-38.13080360867914
1739209823.4404778;-38.13080360867914
1739209823.44048;-38.13080360867914
1739209823.4404824;-45.120503652039325
1739209823.4404845;-32.816014438256545
1739209823.440487;-32.816014438256545
1739209823.4404893;-33.981070128970906
1739209823.4404914;-45.120503652039325
1739209823.4404938;-38.13080360867914
1739209823.440496;-32.816014438256545
1739209823.4404984;-38.13080360867914
1739209823.4405005;-38.13080360867914
1739209823.440503;-45.120503652039325
1739209823.440505;-38.13080360867914
1739209823.4405074;-33.981070128970906
1739209823.4405096;-35.57807855764607
1739209823.440512;-45.120503652039325
1739209823.440514;-45.120503652039325
1739209823.4405165;-33.981070128970906
1739209823.4405186;-35.57807855764607
1739209823.440521;-35.57807855764607
1739209823.4405231;-38.13080360867914
1739209823.4405255;-38.13080360867914
1739209823.4405277;-35.57807855764607
1739209823.44053;-38.13080360867914
1739209823.4405324;-45.120503652039325
1739209823.4405346;-38.13080360867914
1739209823.440537;-35.57807855764607
1739209823.4405391;-38.13080360867914
1739209823.4405415;-45.120503652039325
1739209823.4405437;-38.13080360867914
1739209823.440546;-35.57807855764607
1739209823.4405482;-38.13080360867914
1739209823.4405506;-45.120503652039325
1739209823.4405527;-45.120503652039325
1739209823.440555;-35.57807855764607
1739209823.4405572;-38.13080360867914
1739209823.4405596;-38.13080360867914
1739209823.4405618;-33.981070128970906
1739209823.4405642;-35.57807855764607
1739209823.4405663;-45.120503652039325
1739209823.4405687;-45.120503652039325
1739209823.4405708;-45.120503652039325
1739209823.4405732;-45.120503652039325
1739209823.4405754;-35.57807855764607
1739209823.4405777;-27.8777449560314
1739209823.4405801;-38.13080360867914
1739209823.4405823;-45.120503652039325
1739209823.4405847;-35.57807855764607
1739209823.4405868;-32.816014438256545
1739209823.4405892;-38.13080360867914
1739209823.4405913;-35.57807855764607
1739209823.4405937;-45.120503652039325
1739209823.4405959;-45.120503652039325
1739209823.4405982;-45.120503652039325
1739209823.4406004;-45.120503652039325
1739209823.4406028;-45.120503652039325
1739209823.440605;-45.120503652039325
1739209823.4406073;-45.120503652039325
1739209823.4406095;-45.120503652039325
1739209823.4406118;-45.120503652039325
1739209823.440614;-45.120503652039325
1739209823.4406164;-38.13080360867914
1739209823.4406185;-45.120503652039325
1739209823.440621;-45.120503652039325
1739209823.440623;-45.120503652039325
1739209823.4406254;-38.13080360867914
1739209823.4406278;-38.13080360867914
1739209823.44063;-35.57807855764607
1739209823.4406323;-26.991370085610736
1739209823.4406345;-38.13080360867914
1739209823.4406369;-45.120503652039325
1739209823.440639;-38.13080360867914
1739209823.4406414;-38.13080360867914
1739209823.4406435;-45.120503652039325
1739209823.440646;-45.120503652039325
1739209823.440648;-45.120503652039325
1739209823.4406505;-38.13080360867914
1739209823.4406526;-45.120503652039325
1739209823.440655;-38.13080360867914
1739209823.4406571;-38.13080360867914
1739209823.4406595;-45.120503652039325
1739209823.4406617;-45.120503652039325
1739209823.440664;-38.13080360867914
1739209823.4406662;-38.13080360867914
1739209823.4406686;-31.141103565318893
1739209823.4406707;-38.13080360867914
1739209823.440673;-38.13080360867914
1739209823.4406755;-38.13080360867914
1739209823.4406776;-45.120503652039325
1739209823.44068;-38.13080360867914
1739209823.4406822;-38.13080360867914
1739209823.4406846;-38.13080360867914
1739209823.4406867;-32.816014438256545
1739209823.440689;-38.13080360867914
1739209823.4406912;-45.120503652039325
1739209823.4406936;-38.13080360867914
1739209823.4406958;-38.13080360867914
1739209823.4406981;-38.13080360867914
1739209823.4407003;-33.981070128970906
1739209823.4407027;-45.120503652039325
1739209823.4407048;-45.120503652039325
1739209823.4407072;-38.13080360867914
1739209823.4407094;-45.120503652039325
1739209823.4407117;-38.13080360867914
1739209823.440714;-35.57807855764607
1739209823.4407163;-38.13080360867914
1739209823.4407187;-38.13080360867914
1739209823.4407208;-38.13080360867914
1739209823.4407232;-35.57807855764607
1739209823.4407253;-38.13080360867914
1739209823.4407277;-45.120503652039325
1739209823.4407299;-45.120503652039325
1739209823.4407322;-45.120503652039325
1739209823.4407344;-45.120503652039325
1739209823.4407368;-45.120503652039325
1739209823.440739;-38.13080360867914
1739209823.4407413;-38.13080360867914
1739209823.4407434;-33.981070128970906
1739209823.4407458;-38.13080360867914
1739209823.440748;-45.120503652039325
1739209823.4407504;-35.57807855764607
1739209823.4407525;-35.57807855764607
1739209823.440755;-45.120503652039325
1739209823.440757;-45.120503652039325
1739209823.4407594;-45.120503652039325
1739209823.4407616;-33.981070128970906
1739209823.440764;-45.120503652039325
1739209823.4407663;-45.120503652039325
1739209823.4407685;-45.120503652039325
1739209823.4407709;-45.120503652039325
1739209823.440773;-45.120503652039325
1739209823.4407754;-38.13080360867914
1739209823.4407775;-45.120503652039325
1739209823.44078;-31.141103565318915
1739209823.440782;-35.57807855764607
1739209823.4407845;-38.13080360867914
1739209823.4407866;-45.120503652039325
1739209823.440789;-33.981070128970906
1739209823.4407911;-32.816014438256545
1739209823.4407935;-31.141103565318915
1739209823.4407957;-45.120503652039325
1739209823.440798;-45.120503652039325
1739209823.4408002;-38.13080360867914
1739209823.4408026;-38.13080360867914
1739209823.4408047;-45.120503652039325
1739209823.440807;-38.13080360867914
1739209823.4408092;-38.13080360867914
1739209823.4408116;-45.120503652039325
1739209823.440814;-45.120503652039325
1739209823.4408162;-45.120503652039325
1739209823.4408185;-35.57807855764607
1739209823.4408207;-38.13080360867914
1739209823.440823;-45.120503652039325
1739209823.4408252;-33.981070128970906
1739209823.4408276;-38.13080360867914
1739209823.4408298;-45.120503652039325
1739209823.4408321;-38.13080360867914
1739209823.4408343;-26.487275050834725
1739209823.4408367;-35.57807855764607
1739209823.4408388;-38.13080360867914
1739209823.4408412;-35.57807855764607
1739209823.4408433;-38.13080360867914
1739209823.4408457;-35.57807855764607
1739209823.4408479;-38.13080360867914
1739209823.4408503;-45.120503652039325
1739209823.4408524;-33.981070128970906
1739209823.4408548;-38.13080360867914
1739209823.440857;-45.120503652039325
1739209823.4408593;-45.120503652039325
1739209823.4408617;-38.13080360867914
1739209823.4408638;-38.13080360867914
1739209823.4408662;-38.13080360867914
1739209823.4408684;-45.120503652039325
1739209823.4408708;-38.13080360867914
1739209823.440873;-38.13080360867914
1739209823.4408753;-38.13080360867914
1739209823.4408774;-45.120503652039325
1739209823.4408798;-45.120503652039325
1739209823.440882;-45.120503652039325
1739209823.4408844;-45.120503652039325
1739209823.4408865;-38.13080360867914
1739209823.440889;-33.981070128970906
1739209823.440891;-38.13080360867914
1739209823.4408934;-38.13080360867914
1739209823.4408956;-45.120503652039325
1739209823.440898;-45.120503652039325
1739209823.4409;-45.120503652039325
1739209823.4409025;-45.120503652039325
1739209823.4409049;-45.120503652039325
1739209823.440907;-35.57807855764607
1739209823.4409094;-38.13080360867914
1739209823.4409115;-32.816014438256545
1739209823.440914;-45.120503652039325
1739209823.440916;-38.13080360867914
1739209823.4409184;-38.13080360867914
1739209823.4409206;-33.981070128970906
1739209823.440923;-45.120503652039325
1739209823.4409251;-28.992665084841942
1739209823.4409275;-33.981070128970906
1739209823.4409297;-45.120503652039325
1739209823.440932;-35.57807855764607
1739209823.4409342;-45.120503652039325
1739209823.4409366;-45.120503652039325
1739209823.4409387;-38.13080360867914
1739209823.440941;-35.57807855764607
1739209823.4409432;-38.13080360867914
1739209823.4409456;-38.13080360867914
1739209823.4409478;-35.57807855764607
1739209823.4409502;-45.120503652039325
1739209823.4409525;-38.13080360867914
1739209823.4409547;-38.13080360867914
1739209823.440957;-45.120503652039325
1739209823.4409592;-32.816014438256545
1739209823.4409616;-45.120503652039325
1739209823.4409637;-38.13080360867914
1739209823.4409661;-38.13080360867914
1739209823.4409683;-38.13080360867914
1739209823.4409707;-38.13080360867914
1739209823.4409728;-38.13080360867914
1739209823.4409752;-38.13080360867914
1739209823.4409773;-45.120503652039325
1739209823.4409797;-32.816014438256545
1739209823.4409819;-38.13080360867914
1739209823.4409842;-38.13080360867914
1739209823.4409864;-35.57807855764607
1739209823.4409888;-38.13080360867914
1739209823.440991;-45.120503652039325
1739209823.4409933;-45.120503652039325
1739209823.4409955;-38.13080360867914
1739209823.4409978;-45.120503652039325
1739209823.4410002;-38.13080360867914
