CAN Message; 0x1a7:00007d0eed6a3f34
1739209870.0356746;-45.120503652039325
1739209870.035682;-38.13080360867914
1739209870.0356894;-38.13080360867914
1739209870.0356967;-45.120503652039325
1739209870.0357041;-45.120503652039325
1739209870.0357113;-38.13080360867914
1739209870.0357187;-38.13080360867914
1739209870.035726;-30.49652367304973
1739209870.0357335;-38.13080360867914
1739209870.0357409;-38.13080360867914
1739209870.0357482;-38.13080360867914
1739209870.0357556;-45.120503652039325
1739209870.035763;-38.13080360867914
1739209870.0357704;-45.120503652039325
1739209870.0357778;-38.13080360867914
1739209870.0357852;-38.13080360867914
1739209870.0357924;-45.120503652039325
1739209870.0357997;-38.13080360867914
1739209870.0358071;-45.120503652039325
1739209870.0358145;-38.13080360867914
1739209870.035822;-35.57807855764607
1739209870.0358293;-38.13080360867914
1739209870.0358367;-45.120503652039325
1739209870.035844;-38.13080360867914
1739209870.0358515;-38.13080360867914
1739209870.0358589;-45.120503652039325
1739209870.035866;-45.120503652039325
1739209870.0358734;-38.13080360867914
1739209870.0358808;-35.57807855764607
1739209870.0358882;-45.120503652039325
1739209870.0358956;-45.120503652039325
1739209870.035903;-31.141103565318915
1739209870.0359104;-38.13080360867914
1739209870.0359178;-38.13080360867914
1739209870.0359251;-45.120503652039325
1739209870.0359325;-33.981070128970906
1739209870.03594;-45.120503652039325
1739209870.035947;-38.13080360867914
1739209870.0359545;-38.13080360867914
1739209870.0359619;-32.816014438256545
1739209870.0359693;-38.13080360867914
1739209870.0359766;-45.120503652039325
1739209870.035984;-38.13080360867914
1739209870.0359914;-38.13080360867914
1739209870.0359988;-45.120503652039325
1739209870.0360062;-45.120503652039325
1739209870.0360136;-45.120503652039325
1739209870.0360208;-31.141103565318915
1739209870.0360281;-38.13080360867914
1739209870.0360355;-45.120503652039325
1739209870.036043;-45.120503652039325
1739209870.0360503;-38.13080360867914
1739209870.0360577;-32.816014438256545
1739209870.0360584;-45.120503652039325
1739209870.036059;-45.120503652039325
1739209870.0360596;-31.141103565318915
1739209870.0360603;-32.816014438256545
1739209870.0360608;-35.57807855764607
1739209870.0360615;-38.13080360867914
1739209870.0360622;-38.13080360867914
1739209870.0360627;-45.120503652039325
1739209870.0360634;-38.13080360867914
1739209870.0360641;-45.120503652039325
1739209870.0360646;-38.13080360867914
1739209870.0360653;-38.13080360867914
1739209870.0360658;-33.981070128970906
1739209870.0360665;-35.57807855764607
1739209870.0360672;-38.13080360867914
1739209870.0360677;-32.816014438256545
1739209870.0360684;-45.120503652039325
1739209870.0360692;-38.13080360867914
1739209870.0360696;-32.816014438256545
1739209870.0360703;-38.13080360867914
1739209870.036071;-45.120503652039325
1739209870.0360715;-45.120503652039325
1739209870.0360723;-45.120503652039325
1739209870.036073;-45.120503652039325
1739209870.0360734;-38.13080360867914
1739209870.0360742;-45.120503652039325
1739209870.0360749;-45.120503652039325
1739209870.0360754;-38.13080360867914
1739209870.036076;-38.13080360867914
1739209870.0360768;-45.120503652039325
1739209870.0360773;-35.57807855764607
1739209870.036078;-38.13080360867914
1739209870.0360787;-38.13080360867914
1739209870.0360792;-38.13080360867914
1739209870.03608;-38.13080360867914
1739209870.0360804;-38.13080360867914
1739209870.036081;-38.13080360867914
1739209870.0360818;-35.57807855764607
1739209870.0360823;-45.120503652039325
1739209870.036083;-38.13080360867914
1739209870.0360837;-35.57807855764607
1739209870.0360842;-38.13080360867914
1739209870.036085;-38.13080360867914
1739209870.0360856;-45.120503652039325
1739209870.036086;-45.120503652039325
1739209870.0360868;-45.120503652039325
1739209870.0360875;-33.981070128970906
1739209870.036088;-38.13080360867914
1739209870.0360887;-38.13080360867914
1739209870.0360894;-45.120503652039325
1739209870.03609;-38.13080360867914
1739209870.0360906;-32.816014438256545
1739209870.0360913;-38.13080360867914
1739209870.0360918;-45.120503652039325
1739209870.0360925;-45.120503652039325
1739209870.0360932;-32.816014438256545
1739209870.0360937;-35.57807855764607
1739209870.0360944;-45.120503652039325
1739209870.036095;-45.120503652039325
1739209870.0360956;-45.120503652039325
1739209870.0360963;-45.120503652039325
1739209870.0360968;-45.120503652039325
1739209870.0360975;-38.13080360867914
1739209870.0360982;-45.120503652039325
1739209870.0360987;-38.13080360867914
1739209870.0360994;-38.13080360867914
1739209870.0361001;-45.120503652039325
1739209870.0361006;-45.120503652039325
1739209870.0361013;-38.13080360867914
1739209870.036102;-38.13080360867914
1739209870.0361025;-38.13080360867914
1739209870.0361032;-32.816014438256545
1739209870.036104;-38.13080360867914
1739209870.0361044;-35.57807855764607
1739209870.0361052;-38.13080360867914
1739209870.0361059;-32.816014438256545
1739209870.0361063;-38.13080360867914
1739209870.036107;-45.120503652039325
1739209870.0361078;-38.13080360867914
1739209870.0361083;-45.120503652039325
1739209870.036109;-33.981070128970906
1739209870.0361094;-45.120503652039325
1739209870.0361102;-45.120503652039325
1739209870.0361109;-45.120503652039325
1739209870.0361114;-45.120503652039325
1739209870.036112;-45.120503652039325
1739209870.0361128;-45.120503652039325
1739209870.0361133;-35.57807855764607
1739209870.036114;-38.13080360867914
1739209870.0361147;-35.57807855764607
1739209870.0361152;-45.120503652039325
1739209870.036116;-28.58837851428586
1739209870.0361166;-33.981070128970906
1739209870.036117;-45.120503652039325
1739209870.0361178;-45.120503652039325
1739209870.0361185;-33.981070128970906
1739209870.036119;-32.816014438256545
1739209870.0361197;-45.120503652039325
1739209870.0361204;-38.13080360867914
1739209870.036121;-45.120503652039325
1739209870.0361216;-38.13080360867914
1739209870.0361223;-38.13080360867914
1739209870.0361228;-38.13080360867914
1739209870.0361235;-45.120503652039325
1739209870.036124;-38.13080360867914
1739209870.0361247;-38.13080360867914
1739209870.0361254;-38.13080360867914
1739209870.036126;-45.120503652039325
1739209870.0361266;-45.120503652039325
1739209870.0361273;-38.13080360867914
1739209870.0361278;-38.13080360867914
1739209870.0361285;-38.13080360867914
1739209870.0361292;-45.120503652039325
1739209870.0361297;-45.120503652039325
1739209870.0361304;-38.13080360867914
1739209870.0361311;-28.58837851428586
1739209870.0361316;-28.992665084841942
1739209870.0361323;-45.120503652039325
1739209870.036133;-38.13080360867914
1739209870.0361335;-35.57807855764607
1739209870.0361342;-38.13080360867914
1739209870.036135;-38.13080360867914
1739209870.0361354;-38.13080360867914
1739209870.0361362;-45.120503652039325
1739209870.0361369;-38.13080360867914
1739209870.0361373;-38.13080360867914
1739209870.036138;-45.120503652039325
1739209870.0361385;-45.120503652039325
1739209870.0361392;-35.57807855764607
1739209870.03614;-38.13080360867914
1739209870.0361404;-45.120503652039325
1739209870.0361412;-45.120503652039325
1739209870.0361419;-45.120503652039325
1739209870.0361423;-45.120503652039325
1739209870.036143;-33.981070128970906
1739209870.0361438;-33.981070128970906
1739209870.0361443;-38.13080360867914
1739209870.036145;-45.120503652039325
1739209870.0361457;-38.13080360867914
1739209870.0361462;-30.49652367304973
1739209870.0361469;-33.981070128970906
1739209870.0361476;-45.120503652039325
1739209870.036148;-45.120503652039325
1739209870.0361488;-38.13080360867914
1739209870.0361495;-33.981070128970906
1739209870.03615;-45.120503652039325
1739209870.0361507;-45.120503652039325
1739209870.0361514;-45.120503652039325
1739209870.036152;-38.13080360867914
1739209870.0361526;-38.13080360867914
1739209870.0361533;-38.13080360867914
1739209870.0361538;-45.120503652039325
1739209870.0361545;-45.120503652039325
1739209870.036155;-38.13080360867914
1739209870.0361557;-35.57807855764607
1739209870.0361564;-38.13080360867914
1739209870.036157;-45.120503652039325
1739209870.0361576;-38.13080360867914
1739209870.0361583;-38.13080360867914
1739209870.0361588;-35.57807855764607
1739209870.0361595;-38.13080360867914
1739209870.0361602;-45.120503652039325
1739209870.0361607;-38.13080360867914
1739209870.0361614;-35.57807855764607
1739209870.0361621;-38.13080360867914
1739209870.0361626;-45.120503652039325
1739209870.0361633;-38.13080360867914
1739209870.036164;-35.57807855764607
1739209870.0361645;-38.13080360867914
1739209870.0361652;-38.13080360867914
1739209870.036166;-38.13080360867914
1739209870.0361664;-38.13080360867914
1739209870.0361671;-45.120503652039325
1739209870.0361679;-45.120503652039325
1739209870.0361683;-45.120503652039325
1739209870.036169;-45.120503652039325
1739209870.0361695;-45.120503652039325
1739209870.0361702;-45.120503652039325
1739209870.036171;-45.120503652039325
1739209870.0361714;-35.57807855764607
1739209870.0361722;-35.57807855764607
1739209870.0361729;-45.120503652039325
1739209870.0361733;-38.13080360867914
1739209870.036174;-35.57807855764607
1739209870.0361748;-31.141103565318915
1739209870.0361753;-38.13080360867914
1739209870.036176;-38.13080360867914
1739209870.0361767;-38.13080360867914
1739209870.0361772;-33.981070128970906
1739209870.0361779;-38.13080360867914
1739209870.0361786;-38.13080360867914
1739209870.036179;-38.13080360867914
1739209870.0361798;-45.120503652039325
1739209870.0361805;-38.13080360867914
1739209870.036181;-38.13080360867914
1739209870.0361817;-38.13080360867914
1739209870.0361824;-33.981070128970956
1739209870.0361829;-45.120503652039325
1739209870.0361836;-38.13080360867914
1739209870.036184;-45.120503652039325
1739209870.0361848;-45.120503652039325
1739209870.0361855;-38.13080360867914
1739209870.036186;-38.13080360867914
1739209870.0361867;-45.120503652039325
1739209870.0361874;-33.981070128970906
1739209870.036188;-32.816014438256545
1739209870.0361886;-38.13080360867914
1739209870.0361893;-45.120503652039325
1739209870.0361898;-38.13080360867914
1739209870.0361905;-45.120503652039325
1739209870.0361912;-45.120503652039325
1739209870.0361917;-38.13080360867914
1739209870.0361924;-32.816014438256545
1739209870.0361931;-38.13080360867914
1739209870.0361936;-45.120503652039325
1739209870.0361943;-45.120503652039325
1739209870.036195;-38.13080360867914
1739209870.0361955;-38.13080360867914
1739209870.0361962;-45.120503652039325
1739209870.036197;-32.816014438256545
1739209870.0361974;-45.120503652039325
1739209870.0361981;-33.981070128970956
1739209870.0361986;-38.13080360867914
1739209870.0361993;-38.13080360867914
1739209870.0362;-45.120503652039325
1739209870.0362005;-38.13080360867914
1739209870.0362012;-35.57807855764607
1739209870.036202;-45.120503652039325
1739209870.0362024;-32.816014438256545
1739209870.0362031;-26.991370085610736
1739209870.0362039;-38.13080360867914
1739209870.0362043;-38.13080360867914
1739209870.036205;-35.57807855764607
1739209870.0362058;-38.13080360867914
1739209870.0362062;-45.120503652039325
1739209870.036207;-45.120503652039325
1739209870.0362077;-45.120503652039325
1739209870.0362082;-45.120503652039325
1739209870.0362089;-45.120503652039325
1739209870.0362096;-45.120503652039325
1739209870.03621;-45.120503652039325
1739209870.0362108;-45.120503652039325
1739209870.0362115;-45.120503652039325
1739209870.036212;-38.13080360867914
1739209870.0362127;-45.120503652039325
1739209870.0362132;-45.120503652039325
1739209870.0362139;-38.13080360867914
1739209870.0362146;-45.120503652039325
1739209870.036215;-45.120503652039325
1739209870.0362158;-45.120503652039325
1739209870.0362165;-38.13080360867914
1739209870.036217;-45.120503652039325
1739209870.0362177;-38.13080360867914
1739209870.0362184;-35.57807855764607
1739209870.036219;-45.120503652039325
1739209870.0362196;-45.120503652039325
1739209870.0362203;-38.13080360867914
1739209870.0362208;-38.13080360867914
1739209870.0362215;-45.120503652039325
1739209870.0362222;-45.120503652039325
1739209870.0362227;-45.120503652039325
1739209870.0362234;-45.120503652039325
1739209870.0362241;-45.120503652039325
1739209870.0362246;-35.57807855764607
1739209870.0362253;-35.57807855764607
1739209870.036226;-45.120503652039325
1739209870.0362265;-35.57807855764607
1739209870.0362272;-35.57807855764607
1739209870.0362277;-38.13080360867914
1739209870.0362284;-45.120503652039325
1739209870.0362291;-38.13080360867914
1739209870.0362296;-38.13080360867914
1739209870.0362303;-45.120503652039325
1739209870.036231;-45.120503652039325
1739209870.0362315;-45.120503652039325
1739209870.0362322;-45.120503652039325
1739209870.036233;-35.57807855764607
1739209870.0362334;-35.57807855764607
1739209870.0362341;-38.13080360867914
1739209870.0362349;-45.120503652039325
1739209870.0362353;-38.13080360867914
1739209870.036236;-29.438486411369333
1739209870.0362368;-45.120503652039325
1739209870.0362372;-45.120503652039325
1739209870.036238;-38.13080360867914
1739209870.0362387;-33.981070128970906
1739209870.0362391;-33.981070128970906
1739209870.0362399;-38.13080360867914
1739209870.0362406;-38.13080360867914
1739209870.036241;-38.13080360867914
1739209870.0362418;-38.13080360867914
1739209870.0362422;-38.13080360867914
1739209870.036243;-38.13080360867914
1739209870.0362437;-45.120503652039325
1739209870.0362442;-38.13080360867914
1739209870.0362449;-45.120503652039325
1739209870.0362456;-45.120503652039325
1739209870.036246;-45.120503652039325
1739209870.0362468;-45.120503652039325
1739209870.0362475;-38.13080360867914
1739209870.036248;-38.13080360867914
1739209870.0362487;-38.13080360867914
1739209870.0362494;-33.981070128970906
1739209870.0362499;-38.13080360867914
1739209870.0362506;-45.120503652039325
1739209870.0362513;-35.57807855764607
1739209870.0362518;-38.13080360867914
1739209870.0362525;-45.120503652039325
1739209870.0362532;-45.120503652039325
1739209870.0362537;-38.13080360867914
1739209870.0362544;-31.141103565318915
1739209870.0362551;-38.13080360867914
1739209870.0362556;-38.13080360867914
1739209870.0362563;-45.120503652039325
1739209870.0362568;-45.120503652039325
1739209870.0362575;-45.120503652039325
1739209870.0362582;-38.13080360867914
1739209870.0362587;-45.120503652039325
1739209870.0362594;-30.49652367304973
1739209870.0362601;-38.13080360867914
1739209870.0362606;-38.13080360867914
1739209870.0362613;-45.120503652039325
1739209870.036262;-38.13080360867914
1739209870.0362625;-38.13080360867914
1739209870.0362632;-45.120503652039325
1739209870.036264;-45.120503652039325
1739209870.0362644;-45.120503652039325
1739209870.0362651;-45.120503652039325
1739209870.0362659;-38.13080360867914
1739209870.0362663;-35.57807855764607
1739209870.036267;-45.120503652039325
1739209870.0362678;-38.13080360867914
1739209870.0362682;-38.13080360867914
1739209870.036269;-38.13080360867914
1739209870.0362697;-31.141103565318915
1739209870.0362701;-38.13080360867914
1739209870.0362709;-38.13080360867914
1739209870.0362713;-45.120503652039325
1739209870.036272;-38.13080360867914
1739209870.0362728;-35.57807855764607
1739209870.0362732;-38.13080360867914
1739209870.036274;-45.120503652039325
1739209870.0362747;-28.58837851428586
1739209870.0362751;-35.57807855764607
1739209870.0362759;-38.13080360867914
1739209870.0362766;-38.13080360867914
1739209870.036277;-45.120503652039325
1739209870.0362778;-45.120503652039325
1739209870.0362785;-33.981070128970906
1739209870.036279;-45.120503652039325
1739209870.0362797;-32.816014438256545
1739209870.0362804;-45.120503652039325
1739209870.0362809;-38.13080360867914
1739209870.0362816;-35.57807855764607
1739209870.0362823;-35.57807855764607
1739209870.0362828;-38.13080360867914
1739209870.0362835;-45.120503652039325
1739209870.0362842;-38.13080360867914
1739209870.0362847;-45.120503652039325
1739209870.0362854;-35.57807855764607
1739209870.0362859;-38.13080360867914
1739209870.0362866;-45.120503652039325
1739209870.0362873;-45.120503652039325
1739209870.0362878;-32.816014438256545
1739209870.0362885;-45.120503652039325
1739209870.0362892;-45.120503652039325
1739209870.0362897;-33.981070128970906
1739209870.0362904;-38.13080360867914
1739209870.0362911;-38.13080360867914
1739209870.0362916;-35.57807855764607
1739209870.0362923;-45.120503652039325
1739209870.036293;-45.120503652039325
1739209870.0362935;-45.120503652039325
1739209870.0362942;-38.13080360867914
1739209870.036295;-38.13080360867914
1739209870.0362954;-38.13080360867914
1739209870.0362961;-45.120503652039325
1739209870.0362968;-45.120503652039325
1739209870.0362973;-33.981070128970906
1739209870.036298;-35.57807855764607
1739209870.0362988;-38.13080360867914
1739209870.0362992;-45.120503652039325
1739209870.0363;-38.13080360867914
1739209870.0363007;-35.57807855764607
1739209870.0363011;-38.13080360867914
1739209870.0363019;-35.57807855764607
1739209870.0363023;-38.13080360867914
1739209870.036303;-38.13080360867914
1739209870.0363038;-38.13080360867914
1739209870.0363042;-35.57807855764607
1739209870.036305;-45.120503652039325
1739209870.0363057;-45.120503652039325
1739209870.0363061;-33.981070128970906
1739209870.0363069;-45.120503652039325
1739209870.0363076;-38.13080360867914
1739209870.036308;-45.120503652039325
1739209870.0363088;-38.13080360867914
1739209870.0363095;-45.120503652039325
1739209870.03631;-38.13080360867914
1739209870.0363107;-32.816014438256545
1739209870.0363114;-38.13080360867914
1739209870.0363119;-45.120503652039325
1739209870.0363126;-38.13080360867914
1739209870.0363133;-38.13080360867914
1739209870.0363138;-38.13080360867914
1739209870.0363145;-32.816014438256545
1739209870.0363152;-38.13080360867914
1739209870.0363157;-45.120503652039325
1739209870.0363164;-45.120503652039325
1739209870.0363169;-45.120503652039325
1739209870.0363176;-45.120503652039325
1739209870.0363183;-45.120503652039325
1739209870.0363188;-35.57807855764607
1739209870.0363195;-38.13080360867914
1739209870.0363202;-38.13080360867914
1739209870.0363207;-38.13080360867914
1739209870.0363214;-45.120503652039325
1739209870.036322;-45.120503652039325
1739209870.0363226;-32.816014438256545
1739209870.0363233;-32.816014438256545
1739209870.036324;-38.13080360867914
1739209870.0363245;-38.13080360867914
1739209870.0363252;-38.13080360867914
1739209870.036326;-27.8777449560314
1739209870.0363264;-35.57807855764607
1739209870.0363271;-38.13080360867914
1739209870.0363278;-38.13080360867914
1739209870.0363283;-38.13080360867914
1739209870.036329;-38.13080360867914
1739209870.0363297;-33.981070128970906
1739209870.0363302;-38.13080360867914
1739209870.036331;-33.981070128970956
1739209870.0363314;-45.120503652039325
1739209870.0363321;-38.13080360867914
1739209870.0363328;-45.120503652039325
1739209870.0363333;-45.120503652039325
1739209870.036334;-38.13080360867914
1739209870.0363348;-45.120503652039325
1739209870.0363352;-38.13080360867914
1739209870.036336;-35.57807855764607
1739209870.0363367;-38.13080360867914
1739209870.0363371;-45.120503652039325
1739209870.0363379;-45.120503652039325
1739209870.0363386;-45.120503652039325
1739209870.036339;-45.120503652039325
1739209870.0363398;-45.120503652039325
1739209870.0363405;-38.13080360867914
1739209870.036341;-32.816014438256545
1739209870.0363417;-33.981070128970906
1739209870.0363424;-38.13080360867914
1739209870.0363429;-45.120503652039325
1739209870.0363436;-38.13080360867914
1739209870.0363443;-35.57807855764607
1739209870.0363448;-38.13080360867914
1739209870.0363455;-33.981070128970906
1739209870.036346;-45.120503652039325
1739209870.0363467;-45.120503652039325
1739209870.0363474;-38.13080360867914
1739209870.0363479;-38.13080360867914
1739209870.0363486;-45.120503652039325
1739209870.0363493;-38.13080360867914
1739209870.0363498;-38.13080360867914
1739209870.0363505;-45.120503652039325
1739209870.0363512;-28.58837851428586
1739209870.0363517;-33.981070128970906
1739209870.0363524;-45.120503652039325
1739209870.036353;-38.13080360867914
1739209870.0363536;-35.57807855764607
1739209870.0363543;-38.13080360867914
1739209870.036355;-45.120503652039325
1739209870.0363555;-35.57807855764607
1739209870.0363562;-38.13080360867914
1739209870.036357;-38.13080360867914
1739209870.0363574;-45.120503652039325
1739209870.036358;-38.13080360867914
1739209870.0363588;-38.13080360867914
1739209870.0363593;-45.120503652039325
1739209870.03636;-38.13080360867914
1739209870.0363605;-45.120503652039325
1739209870.0363612;-45.120503652039325
1739209870.036362;-38.13080360867914
1739209870.0363624;-38.13080360867914
1739209870.0363631;-45.120503652039325
1739209870.0363638;-45.120503652039325
1739209870.0363643;-45.120503652039325
1739209870.036365;-38.13080360867914
1739209870.0363657;-45.120503652039325
1739209870.0363662;-38.13080360867914
1739209870.036367;-35.57807855764607
1739209870.0363677;-35.57807855764607
1739209870.0363681;-38.13080360867914
1739209870.0363688;-45.120503652039325
1739209870.0363696;-38.13080360867914
1739209870.03637;-45.120503652039325
1739209870.0363708;-45.120503652039325
1739209870.0363715;-45.120503652039325
1739209870.036372;-45.120503652039325
1739209870.0363727;-45.120503652039325
1739209870.0363734;-38.13080360867914
1739209870.0363739;-33.981070128970906
1739209870.0363746;-45.120503652039325
1739209870.036375;-45.120503652039325
1739209870.0363758;-38.13080360867914
1739209870.0363765;-32.816014438256545
1739209870.036377;-33.981070128970906
1739209870.0363777;-45.120503652039325
1739209870.0363784;-38.13080360867914
1739209870.0363789;-45.120503652039325
1739209870.0363796;-35.57807855764607
1739209870.0363803;-38.13080360867914
1739209870.0363808;-38.13080360867914
1739209870.0363815;-38.13080360867914
1739209870.0363822;-38.13080360867914
1739209870.0363827;-45.120503652039325
1739209870.0363834;-45.120503652039325
1739209870.036384;-38.13080360867914
1739209870.0363846;-45.120503652039325
1739209870.0363853;-45.120503652039325
1739209870.036386;-45.120503652039325
1739209870.0363865;-38.13080360867914
1739209870.0363872;-45.120503652039325
1739209870.036388;-45.120503652039325
1739209870.0363884;-38.13080360867914
1739209870.036389;-38.13080360867914
1739209870.0363896;-45.120503652039325
1739209870.0363903;-45.120503652039325
1739209870.036391;-38.13080360867914
1739209870.0363915;-38.13080360867914
1739209870.0363922;-35.57807855764607
1739209870.036393;-45.120503652039325
1739209870.0363934;-35.57807855764607
1739209870.0363941;-38.13080360867914
1739209870.0363948;-38.13080360867914
1739209870.0363953;-33.981070128970906
1739209870.036396;-45.120503652039325
1739209870.0363967;-38.13080360867914
1739209870.0363972;-45.120503652039325
1739209870.036398;-38.13080360867914
1739209870.0363986;-38.13080360867914
1739209870.0363991;-45.120503652039325
1739209870.0363998;-45.120503652039325
1739209870.0364006;-45.120503652039325
1739209870.036401;-38.13080360867914
1739209870.0364017;-35.57807855764607
1739209870.0364025;-35.57807855764607
1739209870.036403;-38.13080360867914
1739209870.0364037;-38.13080360867914
1739209870.0364041;-38.13080360867914
1739209870.0364048;-38.13080360867914
1739209870.0364056;-45.120503652039325
1739209870.036406;-38.13080360867914
1739209870.0364068;-38.13080360867914
1739209870.0364075;-33.981070128970906
1739209870.036408;-32.816014438256545
1739209870.0364087;-45.120503652039325
1739209870.0364094;-38.13080360867914
1739209870.0364099;-38.13080360867914
1739209870.0364106;-45.120503652039325
1739209870.0364113;-45.120503652039325
1739209870.0364118;-45.120503652039325
1739209870.0364125;-45.120503652039325
1739209870.0364132;-45.120503652039325
1739209870.0364137;-45.120503652039325
1739209870.0364144;-45.120503652039325
1739209870.036415;-45.120503652039325
1739209870.0364156;-45.120503652039325
1739209870.0364163;-38.13080360867914
1739209870.036417;-38.13080360867914
1739209870.0364175;-30.49652367304973
1739209870.0364182;-30.49652367304973
1739209870.0364187;-38.13080360867914
1739209870.0364194;-32.816014438256545
1739209870.03642;-38.13080360867914
1739209870.0364206;-45.120503652039325
1739209870.0364213;-38.13080360867914
1739209870.036422;-35.57807855764607
1739209870.0364225;-45.120503652039325
1739209870.0364232;-45.120503652039325
1739209870.036424;-33.981070128970906
1739209870.0364244;-38.13080360867914
1739209870.036425;-38.13080360867914
1739209870.0364258;-45.120503652039325
1739209870.0364263;-33.981070128970906
1739209870.036427;-45.120503652039325
1739209870.0364277;-45.120503652039325
1739209870.0364282;-45.120503652039325
1739209870.036429;-45.120503652039325
1739209870.0364296;-38.13080360867914
1739209870.0364301;-38.13080360867914
1739209870.0364308;-45.120503652039325
1739209870.0364316;-38.13080360867914
1739209870.036432;-45.120503652039325
1739209870.0364327;-35.57807855764607
1739209870.0364332;-26.991370085610736
1739209870.036434;-45.120503652039325
1739209870.0364347;-45.120503652039325
1739209870.0364351;-33.981070128970906
1739209870.0364358;-45.120503652039325
1739209870.0364366;-45.120503652039325
1739209870.036437;-35.57807855764607
1739209870.0364377;-45.120503652039325
1739209870.0364385;-38.13080360867914
1739209870.036439;-38.13080360867914
1739209870.0364397;-45.120503652039325
1739209870.0364404;-38.13080360867914
1739209870.0364408;-45.120503652039325
1739209870.0364416;-45.120503652039325
1739209870.0364423;-45.120503652039325
1739209870.0364428;-38.13080360867914
1739209870.0364435;-45.120503652039325
1739209870.0364442;-45.120503652039325
1739209870.0364447;-45.120503652039325
1739209870.0364454;-38.13080360867914
1739209870.036446;-38.13080360867914
1739209870.0364466;-38.13080360867914
1739209870.0364473;-45.120503652039325
1739209870.0364478;-38.13080360867914
1739209870.0364485;-31.141103565318893
1739209870.0364492;-38.13080360867914
1739209870.0364497;-45.120503652039325
1739209870.0364504;-38.13080360867914
1739209870.036451;-38.13080360867914
1739209870.0364516;-38.13080360867914
1739209870.0364523;-38.13080360867914
1739209870.036453;-38.13080360867914
1739209870.0364535;-45.120503652039325
1739209870.0364542;-45.120503652039325
1739209870.036455;-35.57807855764607
1739209870.0364554;-38.13080360867914
1739209870.036456;-45.120503652039325
1739209870.0364568;-35.57807855764607
1739209870.0364573;-38.13080360867914
1739209870.036458;-45.120503652039325
1739209870.0364587;-38.13080360867914
1739209870.0364592;-45.120503652039325
1739209870.03646;-45.120503652039325
1739209870.0364606;-38.13080360867914
1739209870.036461;-35.57807855764607
1739209870.0364618;-38.13080360867914
1739209870.0364623;-45.120503652039325
1739209870.036463;-45.120503652039325
1739209870.0364637;-45.120503652039325
1739209870.0364642;-45.120503652039325
1739209870.036465;-45.120503652039325
1739209870.0364656;-45.120503652039325
1739209870.0364661;-35.57807855764607
1739209870.0364668;-38.13080360867914
1739209870.0364676;-38.13080360867914
1739209870.036468;-38.13080360867914
1739209870.0364687;-45.120503652039325
1739209870.0364695;-38.13080360867914
1739209870.03647;-38.13080360867914
1739209870.0364707;-45.120503652039325
1739209870.0364714;-45.120503652039325
1739209870.0364718;-38.13080360867914
1739209870.0364726;-38.13080360867914
1739209870.0364733;-38.13080360867914
1739209870.0364738;-38.13080360867914
1739209870.0364745;-33.981070128970906
1739209870.0364752;-33.981070128970906
1739209870.0364757;-38.13080360867914
1739209870.0364764;-45.120503652039325
1739209870.036477;-38.13080360867914
1739209870.0364776;-45.120503652039325
1739209870.0364783;-38.13080360867914
1739209870.0364788;-38.13080360867914
1739209870.0364795;-45.120503652039325
1739209870.0364802;-45.120503652039325
1739209870.0364807;-45.120503652039325
1739209870.0364814;-31.141103565318915
1739209870.036482;-33.981070128970906
1739209870.0364826;-45.120503652039325
1739209870.0364833;-45.120503652039325
1739209870.036484;-45.120503652039325
1739209870.0364845;-33.981070128970906
1739209870.0364852;-45.120503652039325
1739209870.036486;-45.120503652039325
1739209870.0364864;-45.120503652039325
1739209870.036487;-38.13080360867914
1739209870.0364878;-38.13080360867914
1739209870.0364883;-45.120503652039325
1739209870.036489;-45.120503652039325
1739209870.0364897;-31.141103565318915
1739209870.0364902;-35.57807855764607
1739209870.036491;-38.13080360867914
1739209870.0364916;-45.120503652039325
1739209870.036492;-33.981070128970906
1739209870.0364928;-38.13080360867914
1739209870.0364933;-45.120503652039325
1739209870.036494;-38.13080360867914
1739209870.0364947;-28.58837851428586
1739209870.0364952;-45.120503652039325
1739209870.036496;-45.120503652039325
1739209870.0364966;-38.13080360867914
1739209870.036497;-38.13080360867914
1739209870.0364978;-38.13080360867914
1739209870.0364985;-38.13080360867914
1739209870.036499;-45.120503652039325
1739209870.0364997;-33.981070128970906
1739209870.0365005;-45.120503652039325
1739209870.036501;-38.13080360867914
1739209870.0365016;-45.120503652039325
1739209870.0365024;-38.13080360867914
1739209870.0365028;-35.57807855764607
1739209870.0365036;-38.13080360867914
1739209870.0365043;-45.120503652039325
1739209870.0365047;-45.120503652039325
1739209870.0365055;-45.120503652039325
1739209870.0365062;-45.120503652039325
1739209870.0365067;-45.120503652039325
1739209870.0365074;-38.13080360867914
1739209870.0365078;-38.13080360867914
1739209870.0365086;-38.13080360867914
1739209870.0365093;-45.120503652039325
1739209870.0365098;-33.981070128970906
1739209870.0365105;-45.120503652039325
1739209870.0365112;-45.120503652039325
1739209870.0365117;-35.57807855764607
1739209870.0365124;-33.981070128970906
1739209870.036513;-38.13080360867914
1739209870.0365136;-38.13080360867914
1739209870.0365143;-38.13080360867914
1739209870.036515;-31.141103565318915
1739209870.0365155;-38.13080360867914
1739209870.0365162;-45.120503652039325
1739209870.036517;-35.57807855764607
1739209870.0365174;-45.120503652039325
1739209870.036518;-45.120503652039325
1739209870.0365188;-38.13080360867914
1739209870.0365193;-45.120503652039325
1739209870.03652;-45.120503652039325
1739209870.0365207;-45.120503652039325
