CAN Message; 0x39:06e1d58659a129bd
1739209740.465752;-33.981070128970906
1739209740.4657547;-33.981070128970906
1739209740.4657578;-38.13080360867914
1739209740.4657607;-33.981070128970906
1739209740.4657636;-38.13080360867914
1739209740.4657664;-33.981070128970906
1739209740.4657693;-45.120503652039325
1739209740.4657724;-45.120503652039325
1739209740.4657753;-45.120503652039325
1739209740.465778;-38.13080360867914
1739209740.465781;-38.13080360867914
1739209740.4657838;-38.13080360867914
1739209740.4657867;-33.981070128970906
1739209740.4657898;-33.981070128970906
1739209740.4657927;-45.120503652039325
1739209740.4657955;-38.13080360867914
1739209740.4657984;-45.120503652039325
1739209740.4658012;-38.13080360867914
1739209740.4658043;-45.120503652039325
1739209740.4658072;-45.120503652039325
1739209740.46581;-38.13080360867914
1739209740.465813;-33.981070128970906
1739209740.4658158;-38.13080360867914
1739209740.465819;-38.13080360867914
1739209740.4658217;-33.981070128970906
1739209740.4658246;-45.120503652039325
1739209740.4658275;-45.120503652039325
1739209740.4658303;-45.120503652039325
1739209740.4658332;-33.981070128970906
1739209740.4658363;-38.13080360867914
1739209740.4658391;-38.13080360867914
1739209740.465842;-38.13080360867914
1739209740.4658449;-35.57807855764607
1739209740.4658477;-45.120503652039325
1739209740.4658508;-45.120503652039325
1739209740.4658537;-38.13080360867914
1739209740.4658566;-45.120503652039325
1739209740.4658594;-38.13080360867914
1739209740.4658623;-35.57807855764607
1739209740.4658654;-45.120503652039325
1739209740.4658682;-38.13080360867914
1739209740.465871;-38.13080360867914
1739209740.465874;-38.13080360867914
1739209740.4658768;-38.13080360867914
1739209740.4658797;-38.13080360867914
1739209740.4658828;-45.120503652039325
1739209740.4658856;-45.120503652039325
1739209740.4658885;-38.13080360867914
1739209740.4658914;-32.816014438256545
1739209740.4658942;-38.13080360867914
1739209740.4658973;-45.120503652039325
1739209740.4659002;-38.13080360867914
1739209740.465903;-35.57807855764607
1739209740.465906;-45.120503652039325
1739209740.4659088;-45.120503652039325
1739209740.4659119;-38.13080360867914
1739209740.4659147;-45.120503652039325
1739209740.4659176;-38.13080360867914
1739209740.4659204;-38.13080360867914
1739209740.4659233;-38.13080360867914
1739209740.4659262;-33.981070128970906
1739209740.4659293;-35.57807855764607
1739209740.4659321;-38.13080360867914
1739209740.465935;-38.13080360867914
1739209740.4659379;-35.57807855764607
1739209740.4659407;-45.120503652039325
1739209740.4659438;-45.120503652039325
1739209740.4659467;-35.57807855764607
1739209740.4659495;-33.981070128970906
1739209740.4659524;-38.13080360867914
1739209740.4659553;-45.120503652039325
1739209740.465958;-38.13080360867914
1739209740.4659612;-38.13080360867914
1739209740.465964;-45.120503652039325
1739209740.465967;-38.13080360867914
1739209740.4659698;-45.120503652039325
1739209740.4659727;-45.120503652039325
1739209740.4659758;-45.120503652039325
1739209740.4659786;-45.120503652039325
1739209740.4659815;-45.120503652039325
1739209740.4659843;-38.13080360867914
1739209740.4659872;-45.120503652039325
1739209740.4659903;-45.120503652039325
1739209740.4659932;-45.120503652039325
1739209740.465996;-45.120503652039325
1739209740.465999;-45.120503652039325
1739209740.4660017;-45.120503652039325
1739209740.4660046;-45.120503652039325
1739209740.4660077;-38.13080360867914
1739209740.4660106;-38.13080360867914
1739209740.4660134;-35.57807855764607
1739209740.4660163;-45.120503652039325
1739209740.4660192;-45.120503652039325
1739209740.4660223;-38.13080360867914
1739209740.466025;-35.57807855764607
1739209740.466028;-45.120503652039325
1739209740.4660308;-45.120503652039325
1739209740.4660337;-45.120503652039325
1739209740.4660368;-38.13080360867914
1739209740.4660397;-38.13080360867914
1739209740.4660425;-38.13080360867914
1739209740.4660454;-38.13080360867914
1739209740.4660482;-45.120503652039325
1739209740.466051;-45.120503652039325
1739209740.4660542;-45.120503652039325
1739209740.466057;-38.13080360867914
1739209740.46606;-38.13080360867914
1739209740.4660628;-45.120503652039325
1739209740.4660656;-45.120503652039325
1739209740.4660687;-38.13080360867914
1739209740.4660716;-30.49652367304973
1739209740.4660745;-38.13080360867914
1739209740.4660773;-45.120503652039325
1739209740.4660802;-45.120503652039325
1739209740.4660833;-38.13080360867914
1739209740.4660861;-38.13080360867914
1739209740.466089;-45.120503652039325
1739209740.4660919;-45.120503652039325
1739209740.4660947;-45.120503652039325
1739209740.4660976;-38.13080360867914
1739209740.4661007;-38.13080360867914
1739209740.4661036;-38.13080360867914
1739209740.4661064;-38.13080360867914
1739209740.4661093;-38.13080360867914
1739209740.4661121;-45.120503652039325
1739209740.4661152;-45.120503652039325
1739209740.466118;-45.120503652039325
1739209740.466121;-45.120503652039325
1739209740.4661238;-38.13080360867914
1739209740.4661267;-33.981070128970906
1739209740.4661295;-31.141103565318893
1739209740.4661326;-33.981070128970906
1739209740.4661355;-32.816014438256545
1739209740.4661384;-45.120503652039325
1739209740.4661412;-45.120503652039325
1739209740.466144;-38.13080360867914
1739209740.4661472;-45.120503652039325
1739209740.46615;-45.120503652039325
1739209740.466153;-45.120503652039325
1739209740.4661558;-35.57807855764607
1739209740.4661586;-45.120503652039325
1739209740.4661617;-38.13080360867914
1739209740.4661646;-33.981070128970906
1739209740.4661674;-45.120503652039325
1739209740.4661703;-45.120503652039325
1739209740.4661732;-38.13080360867914
1739209740.466176;-45.120503652039325
1739209740.4661791;-45.120503652039325
1739209740.466182;-38.13080360867914
1739209740.4661849;-38.13080360867914
1739209740.4661877;-27.267205301931607
1739209740.4661906;-31.141103565318915
1739209740.4661937;-38.13080360867914
1739209740.4661965;-33.981070128970906
1739209740.4661994;-33.981070128970906
1739209740.4662023;-38.13080360867914
1739209740.4662051;-38.13080360867914
1739209740.4662082;-38.13080360867914
1739209740.466211;-35.57807855764607
1739209740.466214;-38.13080360867914
1739209740.4662168;-38.13080360867914
1739209740.4662197;-45.120503652039325
1739209740.4662225;-38.13080360867914
1739209740.4662256;-38.13080360867914
1739209740.4662285;-45.120503652039325
1739209740.4662313;-45.120503652039325
1739209740.4662342;-38.13080360867914
1739209740.466237;-45.120503652039325
1739209740.4662402;-38.13080360867914
1739209740.466243;-38.13080360867914
1739209740.466246;-45.120503652039325
1739209740.4662488;-45.120503652039325
1739209740.4662516;-38.13080360867914
1739209740.4662547;-38.13080360867914
1739209740.4662576;-31.141103565318915
1739209740.4662604;-33.981070128970906
1739209740.4662633;-45.120503652039325
1739209740.4662662;-45.120503652039325
1739209740.466269;-38.13080360867914
1739209740.466272;-38.13080360867914
1739209740.466275;-38.13080360867914
1739209740.4662778;-38.13080360867914
1739209740.4662807;-33.981070128970906
1739209740.4662836;-33.981070128970906
1739209740.4662867;-38.13080360867914
1739209740.4662895;-45.120503652039325
1739209740.4662924;-45.120503652039325
1739209740.4662952;-45.120503652039325
1739209740.466298;-33.981070128970906
1739209740.466301;-45.120503652039325
1739209740.466304;-31.141103565318915
1739209740.466307;-28.992665084841942
1739209740.4663098;-38.13080360867914
1739209740.4663126;-33.981070128970906
1739209740.4663155;-45.120503652039325
1739209740.4663186;-35.57807855764607
1739209740.4663215;-35.57807855764607
1739209740.4663243;-45.120503652039325
1739209740.4663272;-38.13080360867914
1739209740.46633;-31.141103565318915
1739209740.4663332;-33.981070128970906
1739209740.466336;-38.13080360867914
1739209740.4663389;-45.120503652039325
1739209740.4663417;-38.13080360867914
1739209740.4663446;-38.13080360867914
1739209740.4663475;-38.13080360867914
1739209740.4663506;-45.120503652039325
1739209740.4663534;-45.120503652039325
1739209740.4663563;-38.13080360867914
1739209740.4663591;-38.13080360867914
1739209740.466362;-45.120503652039325
1739209740.466365;-33.981070128970906
1739209740.466368;-38.13080360867914
1739209740.4663708;-45.120503652039325
1739209740.4663737;-45.120503652039325
1739209740.4663765;-45.120503652039325
1739209740.4663796;-45.120503652039325
1739209740.4663825;-45.120503652039325
1739209740.4663854;-45.120503652039325
1739209740.4663882;-38.13080360867914
1739209740.466391;-45.120503652039325
1739209740.466394;-38.13080360867914
1739209740.466397;-35.57807855764607
1739209740.4664;-33.981070128970906
1739209740.4664028;-45.120503652039325
1739209740.4664056;-45.120503652039325
1739209740.4664085;-45.120503652039325
1739209740.4664116;-45.120503652039325
1739209740.4664145;-45.120503652039325
1739209740.4664173;-45.120503652039325
1739209740.4664202;-45.120503652039325
1739209740.466423;-38.13080360867914
1739209740.4664261;-35.57807855764607
1739209740.466429;-35.57807855764607
1739209740.4664319;-45.120503652039325
1739209740.4664347;-35.57807855764607
1739209740.4664376;-35.57807855764607
1739209740.4664404;-45.120503652039325
1739209740.4664435;-45.120503652039325
1739209740.4664464;-31.141103565318915
1739209740.4664493;-38.13080360867914
1739209740.4664521;-45.120503652039325
1739209740.466455;-38.13080360867914
1739209740.466458;-45.120503652039325
1739209740.466461;-45.120503652039325
1739209740.4664638;-45.120503652039325
1739209740.4664667;-45.120503652039325
1739209740.4664695;-45.120503652039325
1739209740.4664724;-38.13080360867914
1739209740.4664755;-38.13080360867914
1739209740.4664783;-38.13080360867914
1739209740.4664812;-33.981070128970906
1739209740.466484;-38.13080360867914
1739209740.466487;-45.120503652039325
1739209740.46649;-45.120503652039325
1739209740.466493;-38.13080360867914
1739209740.4664958;-33.981070128970906
1739209740.4664986;-38.13080360867914
1739209740.4665015;-45.120503652039325
1739209740.4665046;-38.13080360867914
1739209740.4665074;-33.981070128970906
1739209740.4665103;-38.13080360867914
1739209740.4665132;-38.13080360867914
1739209740.466516;-33.981070128970906
1739209740.4665189;-45.120503652039325
1739209740.466522;-45.120503652039325
1739209740.4665248;-45.120503652039325
1739209740.4665277;-38.13080360867914
1739209740.4665306;-38.13080360867914
1739209740.4665334;-38.13080360867914
1739209740.4665365;-38.13080360867914
1739209740.4665394;-38.13080360867914
1739209740.4665422;-35.57807855764607
1739209740.466545;-45.120503652039325
1739209740.466548;-45.120503652039325
1739209740.466551;-45.120503652039325
1739209740.466554;-35.57807855764607
1739209740.4665568;-38.13080360867914
1739209740.4665596;-38.13080360867914
1739209740.4665625;-38.13080360867914
1739209740.4665654;-45.120503652039325
1739209740.4665685;-45.120503652039325
1739209740.4665713;-45.120503652039325
1739209740.4665742;-38.13080360867914
1739209740.466577;-38.13080360867914
1739209740.46658;-45.120503652039325
1739209740.466583;-45.120503652039325
1739209740.4665859;-38.13080360867914
1739209740.4665887;-30.49652367304973
1739209740.4665916;-35.57807855764607
1739209740.4665945;-35.57807855764607
1739209740.4665976;-45.120503652039325
1739209740.4666004;-35.57807855764607
1739209740.4666033;-38.13080360867914
1739209740.4666061;-38.13080360867914
1739209740.466609;-45.120503652039325
1739209740.4666119;-38.13080360867914
1739209740.466615;-45.120503652039325
1739209740.4666178;-45.120503652039325
1739209740.4666207;-38.13080360867914
1739209740.4666235;-45.120503652039325
1739209740.4666264;-38.13080360867914
1739209740.4666295;-38.13080360867914
1739209740.4666324;-45.120503652039325
1739209740.4666352;-33.981070128970906
1739209740.466638;-45.120503652039325
1739209740.466641;-45.120503652039325
1739209740.466644;-45.120503652039325
1739209740.466647;-45.120503652039325
1739209740.4666498;-45.120503652039325
1739209740.4666526;-45.120503652039325
1739209740.4666555;-45.120503652039325
1739209740.4666584;-45.120503652039325
1739209740.4666615;-38.13080360867914
1739209740.4666643;-38.13080360867914
1739209740.4666672;-45.120503652039325
1739209740.46667;-45.120503652039325
1739209740.466673;-45.120503652039325
1739209740.466676;-45.120503652039325
1739209740.4666789;-45.120503652039325
1739209740.4666817;-45.120503652039325
1739209740.4666846;-45.120503652039325
1739209740.4666874;-45.120503652039325
1739209740.4666903;-38.13080360867914
1739209740.4666934;-32.816014438256545
1739209740.4666963;-45.120503652039325
1739209740.4666991;-45.120503652039325
1739209740.466702;-45.120503652039325
1739209740.4667048;-33.981070128970906
1739209740.466708;-33.981070128970906
1739209740.4667108;-38.13080360867914
1739209740.4667137;-38.13080360867914
1739209740.4667165;-45.120503652039325
1739209740.4667194;-45.120503652039325
1739209740.4667225;-45.120503652039325
1739209740.4667253;-45.120503652039325
1739209740.4667282;-45.120503652039325
1739209740.466731;-45.120503652039325
1739209740.466734;-45.120503652039325
1739209740.4667368;-38.13080360867914
1739209740.46674;-30.49652367304973
1739209740.4667428;-38.13080360867914
1739209740.4667456;-45.120503652039325
1739209740.4667485;-38.13080360867914
1739209740.4667513;-28.992665084841942
1739209740.4667544;-33.981070128970906
1739209740.4667573;-45.120503652039325
1739209740.4667602;-38.13080360867914
1739209740.466763;-45.120503652039325
1739209740.4667659;-38.13080360867914
1739209740.466769;-38.13080360867914
1739209740.4667718;-35.57807855764607
1739209740.4667747;-31.141103565318915
1739209740.4667776;-33.981070128970906
1739209740.4667804;-45.120503652039325
1739209740.4667833;-45.120503652039325
1739209740.4667864;-45.120503652039325
1739209740.4667892;-45.120503652039325
1739209740.466792;-38.13080360867914
1739209740.466795;-38.13080360867914
1739209740.4667978;-28.992665084841942
1739209740.466801;-31.141103565318915
1739209740.4668038;-38.13080360867914
1739209740.4668067;-45.120503652039325
1739209740.4668095;-45.120503652039325
1739209740.4668124;-38.13080360867914
1739209740.4668155;-38.13080360867914
1739209740.4668183;-38.13080360867914
1739209740.4668212;-33.981070128970906
1739209740.466824;-33.981070128970906
1739209740.466827;-38.13080360867914
1739209740.4668298;-45.120503652039325
1739209740.4668329;-38.13080360867914
1739209740.4668357;-33.981070128970906
1739209740.4668386;-45.120503652039325
1739209740.4668415;-45.120503652039325
1739209740.4668443;-38.13080360867914
1739209740.4668474;-38.13080360867914
1739209740.4668503;-45.120503652039325
1739209740.4668531;-45.120503652039325
1739209740.466856;-45.120503652039325
1739209740.4668589;-33.981070128970906
1739209740.4668617;-45.120503652039325
1739209740.4668648;-38.13080360867914
1739209740.4668677;-38.13080360867914
1739209740.4668705;-38.13080360867914
1739209740.4668734;-38.13080360867914
1739209740.4668763;-38.13080360867914
1739209740.4668794;-38.13080360867914
1739209740.4668822;-38.13080360867914
1739209740.466885;-38.13080360867914
1739209740.466888;-38.13080360867914
1739209740.4668908;-33.981070128970906
1739209740.466894;-31.141103565318915
1739209740.4668968;-45.120503652039325
1739209740.4668996;-38.13080360867914
1739209740.4669025;-38.13080360867914
1739209740.4669054;-33.981070128970906
1739209740.4669082;-45.120503652039325
1739209740.4669113;-45.120503652039325
1739209740.4669142;-38.13080360867914
1739209740.466917;-31.14110356531892
1739209740.46692;-45.120503652039325
1739209740.4669228;-38.13080360867914
1739209740.4669259;-45.120503652039325
1739209740.4669287;-38.13080360867914
1739209740.4669316;-45.120503652039325
1739209740.4669344;-45.120503652039325
1739209740.4669373;-38.13080360867914
1739209740.4669404;-28.992665084841942
1739209740.4669433;-38.13080360867914
1739209740.4669461;-45.120503652039325
1739209740.466949;-35.57807855764607
1739209740.4669518;-45.120503652039325
1739209740.4669547;-45.120503652039325
1739209740.4669578;-38.13080360867914
1739209740.4669607;-45.120503652039325
1739209740.4669635;-45.120503652039325
1739209740.4669664;-45.120503652039325
1739209740.4669693;-32.816014438256545
1739209740.4669724;-32.816014438256545
1739209740.4669752;-35.57807855764607
1739209740.466978;-35.57807855764607
1739209740.466981;-38.13080360867914
1739209740.4669838;-35.57807855764607
1739209740.466987;-38.13080360867914
1739209740.4669898;-45.120503652039325
1739209740.4669926;-45.120503652039325
1739209740.4669955;-45.120503652039325
1739209740.4669983;-38.13080360867914
1739209740.4670012;-38.13080360867914
1739209740.4670043;-45.120503652039325
1739209740.4670072;-45.120503652039325
1739209740.46701;-33.981070128970906
1739209740.467013;-38.13080360867914
1739209740.4670157;-45.120503652039325
1739209740.4670188;-45.120503652039325
1739209740.4670217;-33.981070128970906
1739209740.4670246;-45.120503652039325
1739209740.4670274;-38.13080360867914
1739209740.4670303;-33.981070128970906
1739209740.4670331;-45.120503652039325
1739209740.4670362;-45.120503652039325
1739209740.467039;-38.13080360867914
1739209740.467042;-45.120503652039325
1739209740.4670448;-38.13080360867914
1739209740.4670477;-35.57807855764607
1739209740.4670508;-45.120503652039325
1739209740.4670537;-45.120503652039325
1739209740.4670565;-32.816014438256545
1739209740.4670594;-35.57807855764607
1739209740.4670622;-33.981070128970906
1739209740.4670653;-32.816014438256545
1739209740.4670682;-45.120503652039325
1739209740.467071;-45.120503652039325
1739209740.467074;-33.981070128970906
1739209740.4670768;-45.120503652039325
1739209740.4670796;-38.13080360867914
1739209740.4670827;-45.120503652039325
1739209740.4670856;-45.120503652039325
1739209740.4670885;-38.13080360867914
1739209740.4670913;-32.816014438256545
1739209740.4670942;-45.120503652039325
1739209740.4670973;-38.13080360867914
1739209740.4671001;-45.120503652039325
1739209740.467103;-38.13080360867914
1739209740.4671059;-38.13080360867914
1739209740.4671087;-45.120503652039325
1739209740.4671118;-45.120503652039325
1739209740.4671147;-45.120503652039325
1739209740.4671175;-33.981070128970906
1739209740.4671204;-38.13080360867914
1739209740.4671233;-45.120503652039325
1739209740.4671261;-38.13080360867914
1739209740.4671292;-38.13080360867914
1739209740.467132;-38.13080360867914
1739209740.467135;-45.120503652039325
1739209740.4671378;-38.13080360867914
1739209740.4671407;-38.13080360867914
1739209740.4671438;-45.120503652039325
1739209740.4671466;-45.120503652039325
1739209740.4671495;-45.120503652039325
1739209740.4671524;-30.49652367304973
1739209740.4671552;-38.13080360867914
1739209740.4671583;-45.120503652039325
1739209740.4671612;-45.120503652039325
1739209740.467164;-38.13080360867914
1739209740.467167;-38.13080360867914
1739209740.4671698;-45.120503652039325
1739209740.4671726;-33.981070128970906
1739209740.4671757;-45.120503652039325
1739209740.4671786;-35.57807855764607
1739209740.4671814;-38.13080360867914
1739209740.4671843;-38.13080360867914
1739209740.4671872;-45.120503652039325
1739209740.4671903;-45.120503652039325
1739209740.4671931;-38.13080360867914
1739209740.467196;-38.13080360867914
1739209740.4671988;-38.13080360867914
1739209740.4672017;-38.13080360867914
1739209740.4672048;-45.120503652039325
1739209740.4672077;-35.57807855764607
1739209740.4672105;-33.981070128970906
1739209740.4672134;-45.120503652039325
1739209740.4672163;-45.120503652039325
1739209740.467219;-45.120503652039325
1739209740.4672222;-38.13080360867914
1739209740.467225;-38.13080360867914
1739209740.467228;-45.120503652039325
1739209740.4672308;-45.120503652039325
1739209740.4672337;-45.120503652039325
1739209740.4672368;-38.13080360867914
1739209740.4672396;-38.13080360867914
1739209740.4672425;-45.120503652039325
1739209740.4672453;-38.13080360867914
1739209740.4672482;-38.13080360867914
1739209740.467251;-45.120503652039325
1739209740.4672542;-45.120503652039325
1739209740.467257;-45.120503652039325
1739209740.46726;-35.57807855764607
1739209740.4672627;-38.13080360867914
1739209740.4672656;-38.13080360867914
1739209740.4672687;-27.267205301931607
1739209740.4672716;-33.981070128970906
1739209740.4672744;-38.13080360867914
1739209740.4672773;-38.13080360867914
1739209740.4672801;-38.13080360867914
1739209740.4672832;-35.57807855764607
1739209740.467286;-38.13080360867914
1739209740.467289;-45.120503652039325
1739209740.4672918;-35.57807855764607
1739209740.4672947;-33.981070128970906
1739209740.4672976;-38.13080360867914
1739209740.4673007;-45.120503652039325
1739209740.4673035;-45.120503652039325
1739209740.4673064;-45.120503652039325
1739209740.4673092;-38.13080360867914
1739209740.467312;-38.13080360867914
1739209740.4673152;-33.981070128970906
1739209740.467318;-38.13080360867914
1739209740.467321;-38.13080360867914
1739209740.4673238;-38.13080360867914
1739209740.4673266;-38.13080360867914
1739209740.4673297;-35.57807855764607
1739209740.4673326;-32.816014438256545
1739209740.4673355;-38.13080360867914
1739209740.4673383;-45.120503652039325
1739209740.4673412;-38.13080360867914
1739209740.467344;-38.13080360867914
1739209740.4673471;-38.13080360867914
1739209740.46735;-45.120503652039325
1739209740.4673529;-32.816014438256545
1739209740.4673557;-35.57807855764607
1739209740.4673586;-38.13080360867914
1739209740.4673617;-38.13080360867914
1739209740.4673645;-38.13080360867914
1739209740.4673674;-33.981070128970906
1739209740.4673703;-38.13080360867914
1739209740.4673731;-38.13080360867914
1739209740.4673762;-33.981070128970906
1739209740.467379;-33.981070128970906
1739209740.467382;-35.57807855764607
1739209740.4673848;-38.13080360867914
1739209740.4673877;-33.981070128970906
1739209740.4673905;-33.981070128970906
1739209740.4673936;-45.120503652039325
1739209740.4673965;-45.120503652039325
1739209740.4673994;-38.13080360867914
1739209740.472672;-38.13080360867914
1739209740.4726777;-45.120503652039325
1739209740.4726837;-35.57807855764607
1739209740.4726896;-33.981070128970906
1739209740.4726956;-45.120503652039325
1739209740.4727013;-38.13080360867914
1739209740.4727073;-45.120503652039325
1739209740.4727132;-38.13080360867914
1739209740.4727192;-33.981070128970906
1739209740.472725;-45.120503652039325
1739209740.4727309;-45.120503652039325
1739209740.4727368;-38.13080360867914
1739209740.4727428;-38.13080360867914
1739209740.4727485;-45.120503652039325
1739209740.4727545;-45.120503652039325
1739209740.4727604;-38.13080360867914
1739209740.4727664;-32.816014438256545
1739209740.4727721;-38.13080360867914
1739209740.472778;-45.120503652039325
1739209740.472784;-33.981070128970906
1739209740.47279;-32.816014438256545
1739209740.4727957;-45.120503652039325
1739209740.4728017;-45.120503652039325
1739209740.4728076;-45.120503652039325
1739209740.4728136;-45.120503652039325
1739209740.4728193;-45.120503652039325
1739209740.4728253;-45.120503652039325
1739209740.4728312;-33.981070128970906
1739209740.4728372;-35.57807855764607
1739209740.472843;-35.57807855764607
1739209740.472849;-45.120503652039325
1739209740.4728549;-32.816014438256545
1739209740.4728608;-29.438486411369333
1739209740.4728665;-45.120503652039325
1739209740.4728725;-38.13080360867914
1739209740.4728785;-38.13080360867914
1739209740.4728844;-38.13080360867914
1739209740.4728901;-38.13080360867914
1739209740.472896;-45.120503652039325
1739209740.472902;-35.57807855764607
1739209740.472908;-32.816014438256545
1739209740.4729137;-38.13080360867914
1739209740.4729197;-45.120503652039325
1739209740.4729257;-38.13080360867914
1739209740.4729316;-35.57807855764607
1739209740.4729373;-38.13080360867914
1739209740.4729433;-45.120503652039325
1739209740.4729493;-38.13080360867914
1739209740.4729552;-38.13080360867914
1739209740.472961;-45.120503652039325
1739209740.472967;-32.816014438256545
1739209740.4729729;-45.120503652039325
1739209740.4729788;-45.120503652039325
1739209740.4729846;-38.13080360867914
1739209740.4729905;-38.13080360867914
1739209740.4729965;-38.13080360867914
1739209740.4730024;-45.120503652039325
1739209740.4730082;-45.120503652039325
1739209740.473014;-45.120503652039325
1739209740.47302;-38.13080360867914
1739209740.473026;-45.120503652039325
1739209740.4730318;-35.57807855764607
1739209740.4730377;-33.981070128970906
1739209740.4730437;-38.13080360867914
1739209740.4730496;-45.120503652039325
1739209740.4730554;-45.120503652039325
1739209740.4730613;-38.13080360867914
1739209740.4730673;-45.120503652039325
1739209740.4730732;-45.120503652039325
1739209740.473079;-33.981070128970906
1739209740.473085;-33.981070128970906
1739209740.473091;-38.13080360867914
1739209740.4730968;-45.120503652039325
1739209740.4731026;-45.120503652039325
1739209740.4731085;-45.120503652039325
1739209740.4731145;-45.120503652039325
1739209740.4731205;-45.120503652039325
1739209740.4731262;-38.13080360867914
1739209740.4731321;-38.13080360867914
1739209740.473138;-33.981070128970906
1739209740.473144;-38.13080360867914
1739209740.4731498;-45.120503652039325
1739209740.4731557;-38.13080360867914
1739209740.4731617;-38.13080360867914
1739209740.4731677;-45.120503652039325
1739209740.4731734;-45.120503652039325
1739209740.4731793;-45.120503652039325
1739209740.4731853;-38.13080360867914
1739209740.4731913;-38.13080360867914
1739209740.473197;-33.981070128970906
1739209740.473203;-45.120503652039325
1739209740.473209;-38.13080360867914
1739209740.4732149;-35.57807855764607
1739209740.4732206;-45.120503652039325
1739209740.4732265;-45.120503652039325
1739209740.4732325;-33.981070128970906
1739209740.4732385;-38.13080360867914
1739209740.4732442;-38.13080360867914
1739209740.4732502;-38.13080360867914
1739209740.473256;-38.13080360867914
1739209740.473262;-38.13080360867914
1739209740.4732678;-38.13080360867914
1739209740.4732738;-45.120503652039325
1739209740.4732797;-45.120503652039325
1739209740.4732857;-45.120503652039325
1739209740.4732914;-38.13080360867914
1739209740.4732974;-38.13080360867914
1739209740.4733033;-38.13080360867914
1739209740.4733093;-45.120503652039325
1739209740.473315;-35.57807855764607
1739209740.473321;-38.13080360867914
1739209740.473327;-38.13080360867914
1739209740.473333;-45.120503652039325
1739209740.4733386;-45.120503652039325
1739209740.4733446;-45.120503652039325
1739209740.4733505;-38.13080360867914
1739209740.4733565;-38.13080360867914
1739209740.4733622;-38.13080360867914
1739209740.4733682;-38.13080360867914
1739209740.4733741;-27.267205301931607
1739209740.47338;-38.13080360867914
1739209740.4733858;-45.120503652039325
1739209740.4733918;-45.120503652039325
1739209740.4733977;-38.13080360867914
1739209740.4734037;-45.120503652039325
1739209740.4734094;-45.120503652039325
1739209740.4734154;-45.120503652039325
1739209740.4734213;-35.57807855764607
1739209740.4734273;-38.13080360867914
1739209740.473433;-45.120503652039325
1739209740.473439;-45.120503652039325
1739209740.473445;-45.120503652039325
1739209740.473451;-30.49652367304973
1739209740.4734566;-45.120503652039325
1739209740.4734626;-45.120503652039325
1739209740.4734685;-33.981070128970906
1739209740.4734745;-45.120503652039325
1739209740.4734802;-38.13080360867914
1739209740.4734862;-38.13080360867914
1739209740.4734921;-35.57807855764607
1739209740.473498;-38.13080360867914
1739209740.4735038;-38.13080360867914
1739209740.4735098;-38.13080360867914
1739209740.4735157;-45.120503652039325
1739209740.4735217;-45.120503652039325
1739209740.4735274;-38.13080360867914
1739209740.4735334;-45.120503652039325
1739209740.4735394;-38.13080360867914
1739209740.4735453;-38.13080360867914
1739209740.473551;-38.13080360867914
1739209740.473557;-38.13080360867914
1739209740.473563;-45.120503652039325
1739209740.473569;-45.120503652039325
1739209740.4735746;-45.120503652039325
1739209740.4735806;-45.120503652039325
1739209740.4735866;-45.120503652039325
1739209740.4735925;-45.120503652039325
1739209740.4735982;-35.57807855764607
1739209740.4736042;-38.13080360867914
1739209740.4736102;-32.816014438256545
1739209740.4736161;-33.981070128970906
1739209740.4736218;-38.13080360867914
1739209740.4736278;-38.13080360867914
1739209740.4736338;-38.13080360867914
1739209740.4736397;-38.13080360867914
1739209740.4736454;-45.120503652039325
1739209740.4736514;-35.57807855764607
1739209740.4736574;-45.120503652039325
1739209740.4736633;-45.120503652039325
1739209740.473669;-32.816014438256545
1739209740.473675;-38.13080360867914
1739209740.473681;-45.120503652039325
1739209740.473687;-45.120503652039325
1739209740.4736927;-45.120503652039325
1739209740.4736986;-45.120503652039325
1739209740.4737046;-29.438486411369333
1739209740.4737105;-29.438486411369333
1739209740.4737163;-45.120503652039325
1739209740.4737222;-38.13080360867914
1739209740.4737282;-35.57807855764607
1739209740.4737341;-33.981070128970906
1739209740.4737399;-38.13080360867914
1739209740.4737458;-35.57807855764607
1739209740.4737518;-45.120503652039325
1739209740.4737577;-45.120503652039325
1739209740.4737635;-45.120503652039325
1739209740.4737694;-38.13080360867914
1739209740.4737754;-38.13080360867914
1739209740.4737813;-33.981070128970906
1739209740.473787;-38.13080360867914
1739209740.473793;-38.13080360867914
1739209740.473799;-45.120503652039325
1739209740.473805;-45.120503652039325
1739209740.4738107;-45.120503652039325
1739209740.4738166;-45.120503652039325
1739209740.4738226;-45.120503652039325
1739209740.4738286;-38.13080360867914
1739209740.4738343;-38.13080360867914
1739209740.4738402;-45.120503652039325
1739209740.4738462;-32.816014438256545
1739209740.4738522;-31.141103565318893
1739209740.4738579;-45.120503652039325
1739209740.4738638;-45.120503652039325
1739209740.4738698;-35.57807855764607
1739209740.4738758;-35.57807855764607
1739209740.4738815;-45.120503652039325
1739209740.4738874;-45.120503652039325
1739209740.4738934;-38.13080360867914
1739209740.4738994;-38.13080360867914
1739209740.473905;-35.57807855764607
1739209740.473911;-38.13080360867914
1739209740.473917;-45.120503652039325
1739209740.473923;-38.13080360867914
1739209740.4739287;-38.13080360867914
1739209740.4739347;-45.120503652039325
1739209740.4739406;-38.13080360867914
1739209740.4739466;-32.816014438256545
1739209740.4739523;-38.13080360867914
