CAN Message; 0x1a7:00007052b1672d75
1739209657.7851448;-38.13080360867914
1739209657.7851534;-33.981070128970906
1739209657.785162;-33.981070128970906
1739209657.7851706;-38.13080360867914
1739209657.7851791;-45.120503652039325
1739209657.7851877;-33.981070128970906
1739209657.7851963;-33.981070128970906
1739209657.785205;-45.120503652039325
1739209657.7852135;-45.120503652039325
1739209657.785222;-38.13080360867914
1739209657.7852306;-38.13080360867914
1739209657.785239;-45.120503652039325
1739209657.7852476;-35.57807855764607
1739209657.7852561;-33.981070128970906
1739209657.7852647;-45.120503652039325
1739209657.7852733;-45.120503652039325
1739209657.785282;-45.120503652039325
1739209657.7852905;-38.13080360867914
1739209657.785299;-33.981070128970906
1739209657.7853076;-45.120503652039325
1739209657.7853162;-38.13080360867914
1739209657.7853248;-31.141103565318915
1739209657.7853334;-35.57807855764607
1739209657.785342;-45.120503652039325
1739209657.7853506;-45.120503652039325
1739209657.7853591;-45.120503652039325
1739209657.7853677;-45.120503652039325
1739209657.7853763;-38.13080360867914
1739209657.785385;-38.13080360867914
1739209657.7853932;-31.141103565318915
1739209657.7854018;-38.13080360867914
1739209657.7854104;-45.120503652039325
1739209657.785419;-38.13080360867914
1739209657.7854276;-38.13080360867914
1739209657.7854362;-38.13080360867914
1739209657.7854447;-45.120503652039325
1739209657.7854533;-38.13080360867914
1739209657.785462;-38.13080360867914
1739209657.7854705;-45.120503652039325
1739209657.785479;-38.13080360867914
1739209657.7854877;-38.13080360867914
1739209657.7854962;-38.13080360867914
1739209657.7855048;-45.120503652039325
1739209657.7855134;-38.13080360867914
1739209657.785522;-38.13080360867914
1739209657.7855306;-38.13080360867914
1739209657.7855392;-45.120503652039325
1739209657.7855475;-38.13080360867914
1739209657.785556;-45.120503652039325
1739209657.7855647;-45.120503652039325
1739209657.7855732;-38.13080360867914
1739209657.7855818;-45.120503652039325
1739209657.7855904;-38.13080360867914
1739209657.785599;-28.992665084841942
1739209657.7856076;-38.13080360867914
1739209657.7856162;-45.120503652039325
1739209657.7856247;-38.13080360867914
1739209657.7856333;-31.141103565318915
1739209657.785642;-38.13080360867914
1739209657.7856505;-38.13080360867914
1739209657.785659;-45.120503652039325
1739209657.7856677;-35.57807855764607
1739209657.7856762;-38.13080360867914
1739209657.7856848;-38.13080360867914
1739209657.7856934;-45.120503652039325
1739209657.7857018;-38.13080360867914
1739209657.7857103;-35.57807855764607
1739209657.785719;-38.13080360867914
1739209657.7857275;-45.120503652039325
1739209657.785736;-31.141103565318915
1739209657.7857447;-38.13080360867914
1739209657.7857533;-45.120503652039325
1739209657.7857618;-45.120503652039325
1739209657.7857704;-45.120503652039325
1739209657.785779;-45.120503652039325
1739209657.7857876;-45.120503652039325
1739209657.7857962;-45.120503652039325
1739209657.7858047;-45.120503652039325
1739209657.7858133;-45.120503652039325
1739209657.785822;-38.13080360867914
1739209657.7858305;-38.13080360867914
1739209657.785839;-35.57807855764607
1739209657.7858477;-38.13080360867914
1739209657.785856;-45.120503652039325
1739209657.7858646;-45.120503652039325
1739209657.7858732;-38.13080360867914
1739209657.7858818;-45.120503652039325
1739209657.7858903;-45.120503652039325
1739209657.785899;-45.120503652039325
1739209657.7859075;-38.13080360867914
1739209657.785916;-32.816014438256545
1739209657.7859247;-45.120503652039325
1739209657.7859333;-38.13080360867914
1739209657.7859418;-38.13080360867914
1739209657.7859504;-35.57807855764607
1739209657.785959;-45.120503652039325
1739209657.7859676;-38.13080360867914
1739209657.7859762;-33.981070128970906
1739209657.7859848;-45.120503652039325
1739209657.7859933;-38.13080360867914
1739209657.786002;-38.13080360867914
1739209657.7860103;-45.120503652039325
1739209657.7860188;-38.13080360867914
1739209657.7860274;-38.13080360867914
1739209657.786036;-45.120503652039325
1739209657.7860446;-45.120503652039325
1739209657.7860532;-30.49652367304973
1739209657.7860618;-45.120503652039325
1739209657.7860703;-45.120503652039325
1739209657.786079;-35.57807855764607
1739209657.7860875;-35.57807855764607
1739209657.786096;-38.13080360867914
1739209657.7861047;-38.13080360867914
1739209657.7861133;-45.120503652039325
1739209657.7861218;-45.120503652039325
1739209657.7861304;-45.120503652039325
1739209657.786139;-45.120503652039325
1739209657.7861476;-38.13080360867914
1739209657.7861562;-45.120503652039325
1739209657.7861645;-45.120503652039325
1739209657.786173;-45.120503652039325
1739209657.7861817;-38.13080360867914
1739209657.7861903;-38.13080360867914
1739209657.7861989;-45.120503652039325
1739209657.7862074;-45.120503652039325
1739209657.786216;-38.13080360867914
1739209657.7862246;-30.49652367304973
1739209657.7862332;-38.13080360867914
1739209657.7862418;-38.13080360867914
1739209657.7862504;-45.120503652039325
1739209657.786259;-38.13080360867914
1739209657.7862675;-38.13080360867914
1739209657.786276;-45.120503652039325
1739209657.7862847;-45.120503652039325
1739209657.7862933;-45.120503652039325
1739209657.7863019;-45.120503652039325
1739209657.7863104;-45.120503652039325
1739209657.7863188;-31.141103565318915
1739209657.7863274;-38.13080360867914
1739209657.786336;-45.120503652039325
1739209657.7863445;-45.120503652039325
1739209657.786353;-38.13080360867914
1739209657.7863617;-30.49652367304973
1739209657.7863703;-38.13080360867914
1739209657.7863789;-45.120503652039325
1739209657.7863874;-45.120503652039325
1739209657.786396;-31.141103565318915
1739209657.7864046;-38.13080360867914
1739209657.7864132;-45.120503652039325
1739209657.7864218;-35.57807855764607
1739209657.7864304;-38.13080360867914
1739209657.786439;-38.13080360867914
1739209657.7864475;-38.13080360867914
1739209657.786456;-33.981070128970906
1739209657.7864647;-45.120503652039325
1739209657.786473;-45.120503652039325
1739209657.7864816;-45.120503652039325
1739209657.7864902;-38.13080360867914
1739209657.7864988;-45.120503652039325
1739209657.7865074;-45.120503652039325
1739209657.786516;-45.120503652039325
1739209657.7865245;-45.120503652039325
1739209657.786533;-38.13080360867914
1739209657.7865417;-38.13080360867914
1739209657.7865503;-38.13080360867914
1739209657.7865589;-45.120503652039325
1739209657.7865674;-45.120503652039325
1739209657.786576;-38.13080360867914
1739209657.7865846;-45.120503652039325
1739209657.7865932;-45.120503652039325
1739209657.7866018;-45.120503652039325
1739209657.7866104;-38.13080360867914
1739209657.786619;-45.120503652039325
1739209657.7866273;-38.13080360867914
1739209657.7866359;-35.57807855764607
1739209657.7866445;-38.13080360867914
1739209657.786653;-38.13080360867914
1739209657.7866616;-38.13080360867914
1739209657.7866702;-38.13080360867914
1739209657.7866788;-38.13080360867914
1739209657.7866874;-38.13080360867914
1739209657.786696;-45.120503652039325
1739209657.7867045;-31.141103565318915
1739209657.7867131;-33.981070128970906
1739209657.7867217;-45.120503652039325
1739209657.7867303;-38.13080360867914
1739209657.7867389;-45.120503652039325
1739209657.7867475;-35.57807855764607
1739209657.786756;-38.13080360867914
1739209657.7867646;-35.57807855764607
1739209657.7867732;-33.981070128970906
1739209657.7867815;-30.49652367304973
1739209657.7867901;-38.13080360867914
1739209657.7867987;-45.120503652039325
1739209657.7868073;-35.57807855764607
1739209657.786816;-38.13080360867914
1739209657.7868245;-45.120503652039325
1739209657.786833;-33.981070128970906
1739209657.7868416;-28.992665084841942
1739209657.7943175;-33.981070128970906
1739209657.7943182;-31.141103565318915
1739209657.7943187;-33.981070128970906
1739209657.7943194;-45.120503652039325
1739209657.79432;-45.120503652039325
1739209657.7943206;-45.120503652039325
1739209657.7943213;-45.120503652039325
1739209657.7943218;-45.120503652039325
1739209657.7943225;-33.981070128970906
1739209657.7943232;-33.981070128970906
1739209657.7943237;-45.120503652039325
1739209657.7943244;-45.120503652039325
1739209657.794325;-38.13080360867914
1739209657.7943256;-38.13080360867914
1739209657.7943263;-38.13080360867914
1739209657.7943268;-38.13080360867914
1739209657.7943275;-38.13080360867914
1739209657.7943282;-31.141103565318915
1739209657.7943287;-45.120503652039325
1739209657.7943294;-45.120503652039325
1739209657.7943301;-45.120503652039325
1739209657.7943306;-33.981070128970906
1739209657.7943313;-38.13080360867914
1739209657.7943318;-38.13080360867914
1739209657.7943325;-45.120503652039325
1739209657.7943332;-45.120503652039325
1739209657.7943337;-38.13080360867914
1739209657.7943344;-45.120503652039325
1739209657.794335;-45.120503652039325
1739209657.7943356;-33.981070128970906
1739209657.7943363;-38.13080360867914
1739209657.7943368;-45.120503652039325
1739209657.7943375;-45.120503652039325
1739209657.7943382;-33.981070128970906
1739209657.7943387;-35.57807855764607
1739209657.7943394;-45.120503652039325
1739209657.79434;-45.120503652039325
1739209657.7943406;-38.13080360867914
1739209657.7943413;-45.120503652039325
1739209657.7943418;-45.120503652039325
1739209657.7943425;-38.13080360867914
1739209657.794343;-27.267205301931607
1739209657.7943437;-38.13080360867914
1739209657.7943444;-35.57807855764607
1739209657.794345;-38.13080360867914
1739209657.7943456;-38.13080360867914
1739209657.7943463;-38.13080360867914
1739209657.7943468;-45.120503652039325
1739209657.7943475;-45.120503652039325
1739209657.794348;-29.438486411369354
1739209657.7943487;-45.120503652039325
1739209657.7943494;-38.13080360867914
1739209657.79435;-33.981070128970906
1739209657.7943506;-38.13080360867914
1739209657.7943513;-38.13080360867914
1739209657.7943518;-38.13080360867914
1739209657.7943525;-38.13080360867914
1739209657.794353;-31.141103565318915
1739209657.7943537;-38.13080360867914
1739209657.7943544;-38.13080360867914
1739209657.794355;-45.120503652039325
1739209657.7943556;-45.120503652039325
1739209657.794356;-45.120503652039325
1739209657.7943568;-38.13080360867914
1739209657.7943575;-38.13080360867914
1739209657.794358;-45.120503652039325
1739209657.7943587;-45.120503652039325
1739209657.7943594;-45.120503652039325
1739209657.79436;-35.57807855764607
1739209657.7943606;-38.13080360867914
1739209657.794361;-45.120503652039325
1739209657.7943618;-38.13080360867914
1739209657.7943625;-45.120503652039325
1739209657.794363;-38.13080360867914
1739209657.7943637;-45.120503652039325
1739209657.7943645;-38.13080360867914
1739209657.794365;-45.120503652039325
1739209657.7943656;-38.13080360867914
1739209657.7943661;-38.13080360867914
1739209657.7943668;-38.13080360867914
1739209657.7943676;-38.13080360867914
1739209657.794368;-31.141103565318915
1739209657.7943687;-38.13080360867914
1739209657.7943692;-45.120503652039325
1739209657.79437;-45.120503652039325
1739209657.7943707;-31.141103565318915
1739209657.7943711;-45.120503652039325
1739209657.7943718;-45.120503652039325
1739209657.7943726;-38.13080360867914
1739209657.794373;-38.13080360867914
1739209657.7943738;-38.13080360867914
1739209657.7943742;-38.13080360867914
1739209657.794375;-45.120503652039325
1739209657.7943757;-45.120503652039325
1739209657.7943761;-35.57807855764607
1739209657.7943769;-38.13080360867914
1739209657.7943773;-45.120503652039325
1739209657.794378;-38.13080360867914
1739209657.7943788;-35.57807855764607
1739209657.7943792;-38.13080360867914
1739209657.79438;-38.13080360867914
1739209657.7943807;-38.13080360867914
1739209657.7943811;-45.120503652039325
1739209657.7943819;-45.120503652039325
1739209657.7943823;-38.13080360867914
1739209657.794383;-38.13080360867914
1739209657.7943838;-45.120503652039325
1739209657.7943842;-45.120503652039325
1739209657.794385;-45.120503652039325
1739209657.7943857;-33.981070128970906
1739209657.7943861;-38.13080360867914
1739209657.7943869;-45.120503652039325
1739209657.7943873;-45.120503652039325
1739209657.794388;-45.120503652039325
1739209657.7943888;-30.49652367304973
1739209657.7943892;-45.120503652039325
1739209657.79439;-45.120503652039325
1739209657.7943904;-45.120503652039325
1739209657.7943912;-38.13080360867914
1739209657.7943919;-38.13080360867914
1739209657.7943923;-45.120503652039325
1739209657.794393;-38.13080360867914
1739209657.7943938;-45.120503652039325
1739209657.7943943;-45.120503652039325
1739209657.794395;-45.120503652039325
1739209657.7943954;-38.13080360867914
1739209657.7943962;-45.120503652039325
1739209657.7943969;-38.13080360867914
1739209657.7943974;-45.120503652039325
1739209657.794398;-45.120503652039325
1739209657.7943988;-38.13080360867914
1739209657.7943993;-38.13080360867914
1739209657.7944;-45.120503652039325
1739209657.7944005;-38.13080360867914
1739209657.7944012;-30.49652367304973
1739209657.794402;-45.120503652039325
1739209657.7944024;-45.120503652039325
1739209657.794403;-38.13080360867914
1739209657.7944036;-31.141103565318915
1739209657.7944043;-38.13080360867914
1739209657.794405;-38.13080360867914
1739209657.7944055;-38.13080360867914
1739209657.7944062;-38.13080360867914
1739209657.794407;-38.13080360867914
1739209657.7944074;-45.120503652039325
1739209657.794408;-45.120503652039325
1739209657.7944086;-31.141103565318943
1739209657.7944093;-33.981070128970906
1739209657.79441;-45.120503652039325
1739209657.7944105;-45.120503652039325
1739209657.7944112;-38.13080360867914
1739209657.7944117;-45.120503652039325
1739209657.7944124;-45.120503652039325
1739209657.794413;-45.120503652039325
1739209657.7944136;-25.826314394896357
1739209657.7944143;-33.981070128970906
1739209657.794415;-45.120503652039325
1739209657.7944155;-38.13080360867914
1739209657.7944162;-45.120503652039325
1739209657.7944167;-38.13080360867914
1739209657.7944174;-45.120503652039325
1739209657.794418;-38.13080360867914
1739209657.7944186;-38.13080360867914
1739209657.7944193;-45.120503652039325
1739209657.79442;-45.120503652039325
1739209657.7944205;-45.120503652039325
1739209657.7944212;-45.120503652039325
1739209657.7944217;-45.120503652039325
1739209657.7944224;-45.120503652039325
1739209657.7868502;-31.141103565318915
1739209657.7868588;-38.13080360867914
1739209657.7868674;-45.120503652039325
1739209657.786876;-33.981070128970906
1739209657.7868845;-38.13080360867914
1739209657.7868931;-45.120503652039325
1739209657.7869017;-35.57807855764607
1739209657.7869103;-33.981070128970906
1739209657.7869189;-33.981070128970906
1739209657.7869275;-45.120503652039325
1739209657.7869358;-45.120503652039325
1739209657.7869444;-38.13080360867914
1739209657.786953;-38.13080360867914
1739209657.7869616;-45.120503652039325
1739209657.7869701;-38.13080360867914
1739209657.7869787;-38.13080360867914
1739209657.7869873;-38.13080360867914
1739209657.786996;-45.120503652039325
1739209657.7870045;-38.13080360867914
1739209657.787013;-35.57807855764607
1739209657.7870216;-38.13080360867914
1739209657.7870302;-45.120503652039325
1739209657.7870388;-38.13080360867914
1739209657.7870474;-38.13080360867914
1739209657.787056;-33.981070128970906
1739209657.7870646;-38.13080360867914
1739209657.7870731;-38.13080360867914
1739209657.7870817;-31.141103565318915
1739209657.78709;-33.981070128970906
1739209657.7870986;-38.13080360867914
1739209657.7871072;-45.120503652039325
1739209657.7871158;-33.981070128970906
1739209657.7871244;-31.141103565318915
1739209657.787133;-45.120503652039325
1739209657.7871416;-33.981070128970906
1739209657.7871501;-35.57807855764607
1739209657.7871587;-45.120503652039325
1739209657.7871673;-45.120503652039325
1739209657.787176;-38.13080360867914
1739209657.7871845;-33.981070128970906
1739209657.787193;-32.81601443825658
1739209657.7872016;-45.120503652039325
1739209657.7872102;-38.13080360867914
1739209657.7872188;-33.981070128970906
1739209657.7872274;-38.13080360867914
1739209657.787236;-45.120503652039325
1739209657.7872443;-45.120503652039325
1739209657.787253;-45.120503652039325
1739209657.7872615;-45.120503652039325
1739209657.78727;-45.120503652039325
1739209657.7872787;-38.13080360867914
1739209657.7872872;-38.13080360867914
1739209657.7872958;-38.13080360867914
1739209657.7873044;-38.13080360867914
1739209657.787313;-38.13080360867914
1739209657.7873216;-38.13080360867914
1739209657.7873302;-38.13080360867914
1739209657.7873387;-45.120503652039325
1739209657.7873473;-38.13080360867914
1739209657.787356;-35.57807855764607
1739209657.7873645;-45.120503652039325
1739209657.787373;-45.120503652039325
1739209657.7873816;-38.13080360867914
1739209657.7873902;-38.13080360867914
1739209657.7873986;-45.120503652039325
1739209657.7874072;-35.57807855764607
1739209657.7874157;-45.120503652039325
1739209657.7874243;-38.13080360867914
1739209657.787433;-38.13080360867914
1739209657.7874415;-35.57807855764607
1739209657.78745;-45.120503652039325
1739209657.7874587;-38.13080360867914
1739209657.7874672;-38.13080360867914
1739209657.7874758;-45.120503652039325
1739209657.7874844;-45.120503652039325
1739209657.787493;-45.120503652039325
1739209657.7875016;-45.120503652039325
1739209657.7875102;-45.120503652039325
1739209657.7875187;-45.120503652039325
1739209657.7875273;-38.13080360867914
1739209657.787536;-45.120503652039325
1739209657.7875445;-45.120503652039325
1739209657.7875528;-45.120503652039325
1739209657.7875614;-38.13080360867914
1739209657.78757;-38.13080360867914
1739209657.7875786;-38.13080360867914
1739209657.7875872;-45.120503652039325
1739209657.7875957;-45.120503652039325
1739209657.7876043;-38.13080360867914
1739209657.787613;-32.816014438256545
1739209657.7876215;-45.120503652039325
1739209657.78763;-45.120503652039325
1739209657.7876387;-45.120503652039325
1739209657.7876472;-45.120503652039325
1739209657.7876558;-38.13080360867914
1739209657.7876644;-45.120503652039325
1739209657.787673;-45.120503652039325
1739209657.7876816;-45.120503652039325
1739209657.7876902;-38.13080360867914
1739209657.7876987;-38.13080360867914
1739209657.787707;-38.13080360867914
1739209657.7877157;-38.13080360867914
1739209657.7877243;-45.120503652039325
1739209657.7877328;-45.120503652039325
1739209657.7877414;-38.13080360867914
1739209657.78775;-32.816014438256545
1739209657.7877586;-38.13080360867914
1739209657.7877672;-45.120503652039325
1739209657.7877758;-45.120503652039325
1739209657.7877843;-33.981070128970906
1739209657.787793;-45.120503652039325
1739209657.7878015;-45.120503652039325
1739209657.78781;-45.120503652039325
1739209657.7878187;-45.120503652039325
1739209657.7878273;-45.120503652039325
1739209657.7878358;-45.120503652039325
1739209657.7878444;-38.13080360867914
1739209657.787853;-38.13080360867914
1739209657.7878613;-38.13080360867914
1739209657.78787;-45.120503652039325
1739209657.7878785;-38.13080360867914
1739209657.787887;-33.981070128970906
1739209657.7878957;-45.120503652039325
1739209657.7879043;-45.120503652039325
1739209657.7879128;-45.120503652039325
1739209657.7879214;-32.816014438256545
1739209657.78793;-45.120503652039325
1739209657.7879386;-45.120503652039325
1739209657.7879472;-38.13080360867914
1739209657.7879558;-38.13080360867914
1739209657.7879643;-38.13080360867914
1739209657.787973;-45.120503652039325
1739209657.7879815;-38.13080360867914
1739209657.78799;-45.120503652039325
1739209657.7879987;-45.120503652039325
1739209657.7880073;-45.120503652039325
1739209657.7880156;-33.981070128970906
1739209657.7880242;-45.120503652039325
1739209657.7880328;-45.120503652039325
1739209657.7880414;-45.120503652039325
1739209657.78805;-45.120503652039325
1739209657.7880585;-32.816014438256545
1739209657.788067;-45.120503652039325
1739209657.7880757;-45.120503652039325
1739209657.7880843;-38.13080360867914
1739209657.7880929;-28.58837851428586
1739209657.7881014;-38.13080360867914
1739209657.78811;-45.120503652039325
1739209657.7881186;-45.120503652039325
1739209657.7881272;-38.13080360867914
1739209657.7881358;-38.13080360867914
1739209657.7881444;-45.120503652039325
1739209657.788153;-38.13080360867914
1739209657.7881615;-35.57807855764607
1739209657.7881699;-38.13080360867914
1739209657.7881784;-38.13080360867914
1739209657.788187;-38.13080360867914
1739209657.7881956;-38.13080360867914
1739209657.7882042;-45.120503652039325
1739209657.7882128;-45.120503652039325
1739209657.7882214;-45.120503652039325
1739209657.78823;-28.992665084841942
1739209657.7882385;-38.13080360867914
1739209657.788247;-45.120503652039325
1739209657.7882557;-45.120503652039325
1739209657.7882643;-45.120503652039325
1739209657.7882729;-35.57807855764607
1739209657.7882814;-38.13080360867914
1739209657.78829;-38.13080360867914
1739209657.7882986;-35.57807855764607
1739209657.7883072;-31.141103565318915
1739209657.7883158;-38.13080360867914
1739209657.788324;-38.13080360867914
1739209657.7883327;-38.13080360867914
1739209657.7883413;-38.13080360867914
1739209657.7883499;-33.981070128970906
1739209657.7883584;-38.13080360867914
1739209657.788367;-38.13080360867914
1739209657.7883756;-38.13080360867914
1739209657.7883842;-35.57807855764607
1739209657.7883928;-38.13080360867914
1739209657.7884014;-45.120503652039325
1739209657.78841;-38.13080360867914
1739209657.7884185;-38.13080360867914
1739209657.788427;-38.13080360867914
1739209657.7884357;-45.120503652039325
1739209657.7884443;-38.13080360867914
1739209657.7884529;-38.13080360867914
1739209657.7884614;-38.13080360867914
1739209657.78847;-38.13080360867914
1739209657.7884784;-38.13080360867914
1739209657.788487;-35.57807855764607
1739209657.7884955;-38.13080360867914
1739209657.7885041;-38.13080360867914
1739209657.7885127;-38.13080360867914
1739209657.7885213;-38.13080360867914
1739209657.7885299;-45.120503652039325
1739209657.7885385;-38.13080360867914
1739209657.788547;-45.120503652039325
1739209657.7885556;-45.120503652039325
1739209657.7885642;-45.120503652039325
1739209657.7885728;-33.981070128970906
1739209657.7885814;-31.141103565318915
1739209657.78859;-45.120503652039325
1739209657.7885985;-45.120503652039325
1739209657.7886071;-38.13080360867914
1739209657.7886157;-33.981070128970906
1739209657.7886243;-38.13080360867914
1739209657.7886326;-38.13080360867914
1739209657.7886412;-38.13080360867914
1739209657.7886498;-33.981070128970906
1739209657.7886584;-38.13080360867914
1739209657.788667;-45.120503652039325
1739209657.7886755;-45.120503652039325
1739209657.7886841;-45.120503652039325
1739209657.7886927;-45.120503652039325
1739209657.7887013;-38.13080360867914
1739209657.7887099;-38.13080360867914
1739209657.7887185;-45.120503652039325
1739209657.788727;-45.120503652039325
1739209657.7887356;-33.981070128970906
1739209657.7887442;-38.13080360867914
1739209657.7887528;-38.13080360867914
1739209657.7887614;-45.120503652039325
1739209657.78877;-35.57807855764607
1739209657.7887785;-45.120503652039325
1739209657.788787;-38.13080360867914
1739209657.7887955;-35.57807855764607
1739209657.788804;-38.13080360867914
1739209657.7888126;-38.13080360867914
1739209657.7888212;-38.13080360867914
1739209657.7888298;-38.13080360867914
1739209657.7888384;-45.120503652039325
1739209657.788847;-38.13080360867914
1739209657.7888556;-38.13080360867914
1739209657.7888641;-45.120503652039325
1739209657.7888727;-38.13080360867914
1739209657.7888813;-38.13080360867914
1739209657.78889;-45.120503652039325
1739209657.7888985;-45.120503652039325
1739209657.788907;-38.13080360867914
1739209657.7889156;-33.981070128970906
1739209657.7889242;-33.981070128970906
1739209657.7889328;-38.13080360867914
1739209657.7889411;-45.120503652039325
1739209657.7889497;-45.120503652039325
1739209657.7889583;-35.57807855764607
1739209657.788967;-35.57807855764607
1739209657.7889755;-45.120503652039325
1739209657.788984;-38.13080360867914
1739209657.7889926;-38.13080360867914
1739209657.7890012;-38.13080360867914
1739209657.7890098;-38.13080360867914
1739209657.7890184;-35.57807855764607
1739209657.789027;-45.120503652039325
1739209657.7890356;-45.120503652039325
1739209657.7890441;-45.120503652039325
1739209657.7890527;-45.120503652039325
1739209657.7890613;-45.120503652039325
1739209657.78907;-45.120503652039325
1739209657.7890785;-45.120503652039325
1739209657.789087;-45.120503652039325
1739209657.7890954;-33.981070128970906
1739209657.789104;-38.13080360867914
1739209657.7891126;-33.981070128970906
1739209657.7891212;-45.120503652039325
1739209657.7891297;-32.816014438256545
1739209657.7891383;-30.49652367304973
1739209657.789147;-45.120503652039325
1739209657.7891555;-45.120503652039325
1739209657.789164;-45.120503652039325
1739209657.7891726;-38.13080360867914
1739209657.7891812;-45.120503652039325
1739209657.7891898;-45.120503652039325
1739209657.7891984;-45.120503652039325
1739209657.789207;-45.120503652039325
1739209657.7892156;-38.13080360867914
1739209657.7892241;-38.13080360867914
1739209657.7892327;-38.13080360867914
1739209657.7892413;-45.120503652039325
1739209657.7892497;-38.13080360867914
1739209657.7892582;-45.120503652039325
1739209657.7892668;-35.57807855764607
1739209657.7892754;-30.49652367304973
1739209657.789284;-38.13080360867914
1739209657.7892926;-38.13080360867914
1739209657.7893012;-38.13080360867914
1739209657.7893097;-38.13080360867914
1739209657.7893183;-45.120503652039325
1739209657.789327;-38.13080360867914
1739209657.7893355;-45.120503652039325
1739209657.789344;-38.13080360867914
1739209657.7893527;-45.120503652039325
1739209657.7893612;-45.120503652039325
1739209657.7893698;-45.120503652039325
1739209657.7893784;-45.120503652039325
1739209657.789387;-38.13080360867914
1739209657.7893953;-45.120503652039325
1739209657.789404;-45.120503652039325
1739209657.7894125;-45.120503652039325
1739209657.789421;-38.13080360867914
1739209657.7894297;-38.13080360867914
1739209657.7894382;-38.13080360867914
1739209657.7894468;-38.13080360867914
1739209657.7894554;-38.13080360867914
1739209657.789464;-45.120503652039325
1739209657.7894726;-35.57807855764607
1739209657.7894812;-26.487275050834715
1739209657.7894897;-38.13080360867914
1739209657.7894983;-45.120503652039325
1739209657.789507;-45.120503652039325
1739209657.7895155;-45.120503652039325
1739209657.789524;-45.120503652039325
1739209657.7895327;-32.816014438256545
1739209657.7895412;-45.120503652039325
1739209657.7895496;-31.141103565318943
1739209657.7895582;-35.57807855764607
1739209657.7895668;-35.57807855764607
1739209657.7895753;-45.120503652039325
1739209657.789584;-45.120503652039325
1739209657.7895925;-45.120503652039325
1739209657.789601;-38.13080360867914
1739209657.7896097;-45.120503652039325
1739209657.7896183;-33.981070128970906
1739209657.7896268;-38.13080360867914
1739209657.7896354;-38.13080360867914
1739209657.789644;-45.120503652039325
1739209657.7896526;-38.13080360867914
1739209657.7896612;-38.13080360867914
1739209657.7896698;-45.120503652039325
1739209657.7896783;-45.120503652039325
1739209657.789687;-38.13080360867914
1739209657.7896955;-38.13080360867914
1739209657.7897038;-38.13080360867914
1739209657.7897124;-45.120503652039325
1739209657.789721;-45.120503652039325
1739209657.7897296;-38.13080360867914
1739209657.7897382;-38.13080360867914
1739209657.7897468;-45.120503652039325
1739209657.7897553;-30.49652367304976
1739209657.789764;-38.13080360867914
1739209657.7897725;-32.816014438256545
1739209657.789781;-45.120503652039325
1739209657.7897897;-45.120503652039325
1739209657.7897983;-45.120503652039325
1739209657.7898068;-38.13080360867914
1739209657.7898154;-38.13080360867914
1739209657.789824;-31.141103565318915
1739209657.7898326;-35.57807855764607
1739209657.7898412;-35.57807855764607
1739209657.7898498;-45.120503652039325
1739209657.789858;-38.13080360867914
1739209657.7898667;-33.981070128970906
1739209657.7898753;-45.120503652039325
1739209657.7898839;-33.981070128970906
1739209657.7898924;-38.13080360867914
1739209657.789901;-38.13080360867914
1739209657.7899096;-35.57807855764607
1739209657.7899182;-38.13080360867914
1739209657.7899268;-45.120503652039325
1739209657.7899354;-38.13080360867914
1739209657.789944;-38.13080360867914
1739209657.7899525;-38.13080360867914
1739209657.789961;-33.981070128970906
1739209657.7899697;-33.981070128970906
1739209657.7899783;-45.120503652039325
1739209657.7899868;-45.120503652039325
1739209657.7899954;-38.13080360867914
1739209657.790004;-38.13080360867914
1739209657.7900124;-45.120503652039325
1739209657.790021;-45.120503652039325
1739209657.7900295;-45.120503652039325
1739209657.790038;-38.13080360867914
1739209657.7900467;-38.13080360867914
1739209657.7900553;-45.120503652039325
1739209657.7900639;-38.13080360867914
1739209657.7900724;-35.57807855764607
1739209657.790081;-38.13080360867914
1739209657.7900896;-38.13080360867914
1739209657.7900982;-38.13080360867914
1739209657.7901068;-45.120503652039325
1739209657.7901154;-38.13080360867914
1739209657.790124;-45.120503652039325
1739209657.7901325;-45.120503652039325
1739209657.790141;-45.120503652039325
1739209657.7901497;-45.120503652039325
1739209657.7901583;-45.120503652039325
1739209657.7901666;-33.981070128970906
1739209657.7901752;-38.13080360867914
1739209657.7901838;-45.120503652039325
1739209657.7901924;-45.120503652039325
1739209657.790201;-45.120503652039325
1739209657.7902095;-38.13080360867914
1739209657.790218;-45.120503652039325
1739209657.7902267;-33.981070128970906
1739209657.7902353;-38.13080360867914
1739209657.7902439;-45.120503652039325
1739209657.7902524;-38.13080360867914
1739209657.790261;-35.57807855764607
1739209657.7902696;-35.57807855764607
1739209657.7902782;-38.13080360867914
1739209657.7902868;-45.120503652039325
1739209657.7902954;-38.13080360867914
1739209657.790304;-38.13080360867914
1739209657.7903125;-38.13080360867914
1739209657.7903209;-45.120503652039325
1739209657.7903295;-38.13080360867914
1739209657.790338;-33.981070128970906
1739209657.7903466;-38.13080360867914
1739209657.7903552;-38.13080360867914
1739209657.7903638;-45.120503652039325
1739209657.7903724;-45.120503652039325
1739209657.790381;-45.120503652039325
1739209657.7903895;-45.120503652039325
1739209657.7903981;-45.120503652039325
1739209657.7904067;-38.13080360867914
1739209657.7904153;-38.13080360867914
1739209657.7904239;-45.120503652039325
1739209657.7904325;-33.981070128970906
