CAN Message; 0x1d3:0000eba5fa9577b9
1739209782.7338185;-45.120503652039325
1739209782.7338228;-45.120503652039325
1739209782.7338274;-38.13080360867914
1739209782.733832;-45.120503652039325
1739209782.7338362;-45.120503652039325
1739209782.7338407;-38.13080360867914
1739209782.733845;-45.120503652039325
1739209782.7338495;-38.13080360867914
1739209782.733854;-38.13080360867914
1739209782.7338583;-32.816014438256545
1739209782.7338629;-38.13080360867914
1739209782.7338672;-45.120503652039325
1739209782.7338717;-45.120503652039325
1739209782.7338762;-35.57807855764607
1739209782.7338805;-35.57807855764607
1739209782.733885;-45.120503652039325
1739209782.7338893;-45.120503652039325
1739209782.7338939;-45.120503652039325
1739209782.7338984;-31.141103565318915
1739209782.7339027;-38.13080360867914
1739209782.7339072;-38.13080360867914
1739209782.7339115;-38.13080360867914
1739209782.733916;-33.981070128970906
1739209782.7339206;-38.13080360867914
1739209782.7339249;-38.13080360867914
1739209782.7339294;-35.57807855764607
1739209782.7339337;-38.13080360867914
1739209782.7339382;-45.120503652039325
1739209782.7339427;-38.13080360867914
1739209782.733947;-38.13080360867914
1739209782.7339516;-35.57807855764607
1739209782.733956;-38.13080360867914
1739209782.7339604;-45.120503652039325
1739209782.733965;-45.120503652039325
1739209782.7339692;-33.981070128970906
1739209782.7339737;-38.13080360867914
1739209782.7339783;-45.120503652039325
1739209782.7339826;-45.120503652039325
1739209782.733987;-45.120503652039325
1739209782.7339914;-38.13080360867914
1739209782.733996;-35.57807855764607
1739209782.7340004;-45.120503652039325
1739209782.7340047;-45.120503652039325
1739209782.7340093;-38.13080360867914
1739209782.7340136;-45.120503652039325
1739209782.734018;-45.120503652039325
1739209782.7340226;-33.981070128970906
1739209782.734027;-38.13080360867914
1739209782.7340314;-45.120503652039325
1739209782.7340357;-45.120503652039325
1739209782.7340403;-38.13080360867914
1739209782.7340448;-38.13080360867914
1739209782.734049;-38.13080360867914
1739209782.7340536;-45.120503652039325
1739209782.734058;-33.981070128970906
1739209782.7340624;-35.57807855764607
1739209782.734067;-38.13080360867914
1739209782.7340713;-45.120503652039325
1739209782.7340758;-35.57807855764607
1739209782.73408;-32.816014438256545
1739209782.7340846;-38.13080360867914
1739209782.7340891;-45.120503652039325
1739209782.7340934;-33.981070128970906
1739209782.734098;-38.13080360867914
1739209782.7341022;-45.120503652039325
1739209782.7341068;-45.120503652039325
1739209782.7341113;-33.981070128970906
1739209782.7341156;-27.267205301931607
1739209782.7341201;-33.981070128970906
1739209782.7341247;-45.120503652039325
1739209782.734129;-38.13080360867914
1739209782.7341335;-38.13080360867914
1739209782.7341378;-45.120503652039325
1739209782.7341423;-45.120503652039325
1739209782.7341468;-45.120503652039325
1739209782.7341511;-35.57807855764607
1739209782.7341557;-38.13080360867914
1739209782.73416;-38.13080360867914
1739209782.7341645;-45.120503652039325
1739209782.734169;-45.120503652039325
1739209782.7341733;-38.13080360867914
1739209782.7341778;-38.13080360867914
1739209782.7341821;-35.57807855764607
1739209782.7341866;-31.141103565318915
1739209782.7341912;-45.120503652039325
1739209782.7341955;-45.120503652039325
1739209782.7342;-38.13080360867914
1739209782.7342043;-45.120503652039325
1739209782.7342088;-45.120503652039325
1739209782.7342134;-45.120503652039325
1739209782.7342176;-38.13080360867914
1739209782.7342222;-38.13080360867914
1739209782.7342265;-38.13080360867914
1739209782.734231;-32.816014438256545
1739209782.7342355;-38.13080360867914
1739209782.7342398;-45.120503652039325
1739209782.7342443;-38.13080360867914
1739209782.7342486;-35.57807855764607
1739209782.7342532;-38.13080360867914
1739209782.7342577;-45.120503652039325
1739209782.734262;-38.13080360867914
1739209782.7342665;-38.13080360867914
1739209782.734271;-45.120503652039325
1739209782.7342753;-45.120503652039325
1739209782.7342799;-45.120503652039325
1739209782.7342842;-38.13080360867914
1739209782.7342887;-38.13080360867914
1739209782.7342932;-30.49652367304973
1739209782.7342975;-38.13080360867914
1739209782.734302;-35.57807855764607
1739209782.7343063;-38.13080360867914
1739209782.7343109;-33.981070128970906
1739209782.7343154;-38.13080360867914
1739209782.7343197;-38.13080360867914
1739209782.7343242;-45.120503652039325
1739209782.7343285;-33.981070128970956
1739209782.734333;-45.120503652039325
1739209782.7343376;-32.816014438256545
1739209782.7343419;-38.13080360867914
1739209782.7343464;-45.120503652039325
1739209782.7343507;-38.13080360867914
1739209782.7343552;-45.120503652039325
1739209782.7343597;-45.120503652039325
1739209782.734364;-27.8777449560314
1739209782.7343686;-35.57807855764607
1739209782.7343729;-45.120503652039325
1739209782.7343774;-45.120503652039325
1739209782.734382;-38.13080360867914
1739209782.7343862;-45.120503652039325
1739209782.7343907;-45.120503652039325
1739209782.734395;-45.120503652039325
1739209782.7343996;-45.120503652039325
1739209782.734404;-45.120503652039325
1739209782.7344084;-38.13080360867914
1739209782.734413;-45.120503652039325
1739209782.7344172;-32.816014438256545
1739209782.7344217;-38.13080360867914
1739209782.7344263;-38.13080360867914
1739209782.7344306;-38.13080360867914
1739209782.734435;-38.13080360867914
1739209782.7344396;-45.120503652039325
1739209782.734444;-45.120503652039325
1739209782.7344484;-38.13080360867914
1739209782.7344527;-45.120503652039325
1739209782.7344573;-45.120503652039325
1739209782.7344618;-45.120503652039325
1739209782.734466;-45.120503652039325
1739209782.7344706;-35.57807855764607
1739209782.734475;-38.13080360867914
1739209782.7344794;-45.120503652039325
1739209782.734484;-45.120503652039325
1739209782.7344882;-32.816014438256545
1739209782.7344928;-38.13080360867914
1739209782.734497;-45.120503652039325
1739209782.7345016;-32.816014438256545
1739209782.7345061;-45.120503652039325
1739209782.7345104;-45.120503652039325
1739209782.734515;-35.57807855764607
1739209782.7345192;-38.13080360867914
1739209782.7345238;-45.120503652039325
1739209782.7345283;-38.13080360867914
1739209782.7345326;-38.13080360867914
1739209782.7345371;-45.120503652039325
1739209782.7345414;-38.13080360867914
1739209782.734546;-38.13080360867914
1739209782.7345505;-35.57807855764607
1739209782.7345548;-38.13080360867914
1739209782.7345593;-33.981070128970906
1739209782.7345636;-33.981070128970906
1739209782.734568;-45.120503652039325
1739209782.7345726;-38.13080360867914
1739209782.734577;-45.120503652039325
1739209782.7345815;-45.120503652039325
1739209782.7345858;-38.13080360867914
1739209782.7345903;-45.120503652039325
1739209782.7345948;-38.13080360867914
1739209782.734599;-33.981070128970906
1739209782.7346036;-45.120503652039325
1739209782.7346082;-45.120503652039325
1739209782.7346125;-35.57807855764607
1739209782.734617;-38.13080360867914
1739209782.7346213;-45.120503652039325
1739209782.7346258;-45.120503652039325
1739209782.7346303;-38.13080360867914
1739209782.7346346;-45.120503652039325
1739209782.7346392;-45.120503652039325
1739209782.7346435;-38.13080360867914
1739209782.734648;-38.13080360867914
1739209782.7346525;-45.120503652039325
1739209782.7346568;-35.57807855764607
1739209782.7346613;-45.120503652039325
1739209782.7346656;-35.57807855764607
1739209782.7346702;-38.13080360867914
1739209782.7346747;-35.57807855764607
1739209782.734679;-38.13080360867914
1739209782.7346835;-38.13080360867914
1739209782.7346878;-38.13080360867914
1739209782.7346923;-35.57807855764607
1739209782.7346969;-38.13080360867914
1739209782.7347012;-38.13080360867914
1739209782.7347057;-45.120503652039325
1739209782.73471;-38.13080360867914
1739209782.7347145;-38.13080360867914
1739209782.734719;-45.120503652039325
1739209782.7347233;-45.120503652039325
1739209782.7347279;-35.57807855764607
1739209782.7347322;-38.13080360867914
1739209782.7347367;-38.13080360867914
1739209782.7347412;-38.13080360867914
1739209782.7347455;-45.120503652039325
1739209782.73475;-45.120503652039325
1739209782.7347546;-38.13080360867914
1739209782.7347589;-38.13080360867914
1739209782.7298615;-45.120503652039325
1739209782.729864;-38.13080360867914
1739209782.7298665;-38.13080360867914
1739209782.7298691;-45.120503652039325
1739209782.7298715;-45.120503652039325
1739209782.7298741;-45.120503652039325
1739209782.7298768;-45.120503652039325
1739209782.7298791;-45.120503652039325
1739209782.7298818;-45.120503652039325
1739209782.7298841;-38.13080360867914
1739209782.7298868;-38.13080360867914
1739209782.7298894;-45.120503652039325
1739209782.7298918;-45.120503652039325
1739209782.7298944;-45.120503652039325
1739209782.729897;-45.120503652039325
1739209782.7298994;-35.57807855764607
1739209782.729902;-38.13080360867914
1739209782.7299047;-45.120503652039325
1739209782.729907;-45.120503652039325
1739209782.7299097;-38.13080360867914
1739209782.7299123;-38.13080360867914
1739209782.7299147;-38.13080360867914
1739209782.7299173;-38.13080360867914
1739209782.72992;-35.57807855764607
1739209782.7299223;-38.13080360867914
1739209782.729925;-45.120503652039325
1739209782.7299275;-45.120503652039325
1739209782.72993;-45.120503652039325
1739209782.7299325;-38.13080360867914
1739209782.729935;-45.120503652039325
1739209782.7299376;-45.120503652039325
1739209782.7299402;-38.13080360867914
1739209782.7299426;-38.13080360867914
1739209782.7299452;-45.120503652039325
1739209782.7299478;-38.13080360867914
1739209782.7299502;-27.8777449560314
1739209782.7299528;-45.120503652039325
1739209782.7299554;-45.120503652039325
1739209782.7299578;-38.13080360867914
1739209782.7299604;-32.816014438256545
1739209782.729963;-38.13080360867914
1739209782.7299654;-45.120503652039325
1739209782.729968;-45.120503652039325
1739209782.7299707;-38.13080360867914
1739209782.729973;-38.13080360867914
1739209782.7299757;-45.120503652039325
1739209782.729978;-45.120503652039325
1739209782.7299807;-38.13080360867914
1739209782.7299833;-38.13080360867914
1739209782.7299857;-45.120503652039325
1739209782.7299883;-38.13080360867914
1739209782.729991;-27.8777449560314
1739209782.7299933;-35.57807855764607
1739209782.729996;-45.120503652039325
1739209782.7299986;-38.13080360867914
1739209782.730001;-35.57807855764607
1739209782.7300036;-38.13080360867914
1739209782.7300062;-38.13080360867914
1739209782.7300086;-38.13080360867914
1739209782.7300112;-45.120503652039325
1739209782.7300138;-45.120503652039325
1739209782.7300162;-35.57807855764607
1739209782.7300189;-45.120503652039325
1739209782.7300215;-35.57807855764607
1739209782.7300239;-38.13080360867914
1739209782.7300265;-45.120503652039325
1739209782.7300289;-45.120503652039325
1739209782.7300315;-45.120503652039325
1739209782.730034;-45.120503652039325
1739209782.7300365;-45.120503652039325
1739209782.7300391;-45.120503652039325
1739209782.7300417;-45.120503652039325
1739209782.7300441;-38.13080360867914
1739209782.7300467;-38.13080360867914
1739209782.7300494;-45.120503652039325
1739209782.7300518;-45.120503652039325
1739209782.7300544;-45.120503652039325
1739209782.730057;-45.120503652039325
1739209782.7300594;-45.120503652039325
1739209782.730062;-38.13080360867914
1739209782.7300646;-38.13080360867914
1739209782.730067;-38.13080360867914
1739209782.7300696;-45.120503652039325
1739209782.7300723;-45.120503652039325
1739209782.7300746;-45.120503652039325
1739209782.7300773;-38.13080360867914
1739209782.7300797;-38.13080360867914
1739209782.7300823;-45.120503652039325
1739209782.730085;-38.13080360867914
1739209782.7300873;-45.120503652039325
1739209782.73009;-38.13080360867914
1739209782.7300925;-31.141103565318893
1739209782.730095;-32.816014438256545
1739209782.7300975;-33.981070128970906
1739209782.7301002;-35.57807855764607
1739209782.7301025;-38.13080360867914
1739209782.7301052;-45.120503652039325
1739209782.7301078;-45.120503652039325
1739209782.7301102;-38.13080360867914
1739209782.7301128;-45.120503652039325
1739209782.7301154;-38.13080360867914
1739209782.7301178;-45.120503652039325
1739209782.7301204;-38.13080360867914
1739209782.730123;-45.120503652039325
1739209782.7301254;-33.981070128970906
1739209782.730128;-45.120503652039325
1739209782.7301304;-45.120503652039325
1739209782.730133;-32.816014438256545
1739209782.7301357;-38.13080360867914
1739209782.730138;-45.120503652039325
1739209782.7301407;-38.13080360867914
1739209782.7301433;-38.13080360867914
1739209782.7301457;-45.120503652039325
1739209782.7301483;-45.120503652039325
1739209782.730151;-45.120503652039325
1739209782.7301533;-38.13080360867914
1739209782.730156;-45.120503652039325
1739209782.7301586;-45.120503652039325
1739209782.730161;-45.120503652039325
1739209782.7301636;-38.13080360867914
1739209782.7301662;-35.57807855764607
1739209782.7301686;-45.120503652039325
1739209782.7301712;-45.120503652039325
1739209782.7301738;-38.13080360867914
1739209782.7301762;-38.13080360867914
1739209782.7301788;-45.120503652039325
1739209782.7301812;-45.120503652039325
1739209782.7301838;-45.120503652039325
1739209782.7301865;-45.120503652039325
1739209782.7301888;-38.13080360867914
1739209782.7301915;-45.120503652039325
1739209782.730194;-38.13080360867914
1739209782.7301965;-38.13080360867914
1739209782.730199;-38.13080360867914
1739209782.7302017;-38.13080360867914
1739209782.730204;-38.13080360867914
1739209782.7302067;-35.57807855764607
1739209782.7302094;-38.13080360867914
1739209782.7302117;-45.120503652039325
1739209782.7302144;-38.13080360867914
1739209782.730217;-45.120503652039325
1739209782.7302194;-38.13080360867914
1739209782.730222;-38.13080360867914
1739209782.7302244;-45.120503652039325
1739209782.730227;-45.120503652039325
1739209782.7302296;-38.13080360867914
1739209782.730232;-38.13080360867914
1739209782.7302346;-45.120503652039325
1739209782.7302372;-38.13080360867914
1739209782.7302396;-38.13080360867914
1739209782.7302423;-45.120503652039325
1739209782.7302449;-45.120503652039325
1739209782.7302473;-38.13080360867914
1739209782.73025;-38.13080360867914
1739209782.7302525;-38.13080360867914
1739209782.730255;-38.13080360867914
1739209782.7302575;-45.120503652039325
1739209782.7302601;-45.120503652039325
1739209782.7302625;-45.120503652039325
1739209782.7302651;-45.120503652039325
1739209782.7302678;-45.120503652039325
1739209782.7302701;-38.13080360867914
1739209782.7302728;-45.120503652039325
1739209782.7302752;-38.13080360867914
1739209782.7302778;-32.816014438256545
1739209782.7302804;-31.141103565318915
1739209782.7302828;-45.120503652039325
1739209782.7302854;-45.120503652039325
1739209782.730288;-35.57807855764607
1739209782.7302904;-38.13080360867914
1739209782.730293;-45.120503652039325
1739209782.7302957;-38.13080360867914
1739209782.730298;-38.13080360867914
1739209782.7303007;-38.13080360867914
1739209782.7303033;-38.13080360867914
1739209782.7303057;-45.120503652039325
1739209782.7303083;-45.120503652039325
1739209782.730311;-45.120503652039325
1739209782.7303133;-38.13080360867914
1739209782.730316;-35.57807855764607
1739209782.7303185;-45.120503652039325
1739209782.730321;-45.120503652039325
1739209782.7303236;-45.120503652039325
1739209782.730326;-38.13080360867914
1739209782.7303286;-38.13080360867914
1739209782.7303312;-38.13080360867914
1739209782.7303336;-38.13080360867914
1739209782.7303362;-32.816014438256545
1739209782.7303388;-35.57807855764607
1739209782.7303412;-38.13080360867914
1739209782.7303438;-45.120503652039325
1739209782.7303464;-38.13080360867914
1739209782.7303488;-35.57807855764607
1739209782.7303514;-45.120503652039325
1739209782.730354;-45.120503652039325
1739209782.7303565;-33.981070128970906
1739209782.730359;-38.13080360867914
1739209782.7303617;-33.981070128970956
1739209782.730364;-38.13080360867914
1739209782.7303667;-45.120503652039325
1739209782.7303693;-38.13080360867914
1739209782.7303717;-45.120503652039325
1739209782.7303743;-45.120503652039325
1739209782.7303767;-38.13080360867914
1739209782.7303793;-33.981070128970906
1739209782.730382;-27.267205301931607
1739209782.7303843;-38.13080360867914
1739209782.730387;-45.120503652039325
1739209782.7303896;-38.13080360867914
1739209782.730392;-32.816014438256545
1739209782.7303946;-38.13080360867914
1739209782.7303972;-45.120503652039325
1739209782.7303996;-38.13080360867914
1739209782.7304022;-33.981070128970956
1739209782.7304049;-38.13080360867914
1739209782.7304072;-38.13080360867914
1739209782.7304099;-45.120503652039325
1739209782.7304125;-45.120503652039325
1739209782.7304149;-33.981070128970906
1739209782.7304175;-33.981070128970906
1739209782.7304199;-45.120503652039325
1739209782.7304225;-35.57807855764607
1739209782.7304251;-38.13080360867914
1739209782.7304275;-38.13080360867914
1739209782.7304301;-35.57807855764607
1739209782.7304327;-45.120503652039325
1739209782.7304351;-45.120503652039325
1739209782.7304378;-35.57807855764607
1739209782.7304404;-38.13080360867914
1739209782.7304428;-35.57807855764607
1739209782.7304454;-45.120503652039325
1739209782.730448;-45.120503652039325
1739209782.7304504;-38.13080360867914
1739209782.730453;-38.13080360867914
1739209782.7304556;-38.13080360867914
1739209782.730458;-35.57807855764607
1739209782.7304606;-38.13080360867914
1739209782.7304633;-33.981070128970956
1739209782.7304657;-45.120503652039325
1739209782.7304683;-38.13080360867914
1739209782.7304707;-45.120503652039325
1739209782.7304733;-45.120503652039325
1739209782.730476;-45.120503652039325
1739209782.7304783;-38.13080360867914
1739209782.730481;-35.57807855764607
1739209782.7304835;-25.826314394896354
1739209782.730486;-32.816014438256545
1739209782.7304885;-45.120503652039325
1739209782.7304912;-45.120503652039325
1739209782.7304935;-32.816014438256545
1739209782.7304962;-38.13080360867914
1739209782.7304988;-45.120503652039325
1739209782.7305012;-38.13080360867914
1739209782.7305038;-38.13080360867914
1739209782.7305064;-38.13080360867914
1739209782.7305088;-35.57807855764607
1739209782.7305114;-45.120503652039325
1739209782.730514;-45.120503652039325
1739209782.7305164;-33.981070128970906
1739209782.730519;-45.120503652039325
1739209782.7305214;-45.120503652039325
1739209782.730524;-28.21854285175415
1739209782.7305267;-32.816014438256545
1739209782.730529;-45.120503652039325
1739209782.7305317;-38.13080360867914
1739209782.7305343;-38.13080360867914
1739209782.7305367;-45.120503652039325
1739209782.7305393;-45.120503652039325
1739209782.730542;-45.120503652039325
1739209782.7305443;-45.120503652039325
1739209782.730547;-45.120503652039325
1739209782.7305496;-38.13080360867914
1739209782.730552;-38.13080360867914
1739209782.7305546;-38.13080360867914
1739209782.7305572;-38.13080360867914
1739209782.7305596;-45.120503652039325
1739209782.7305622;-45.120503652039325
1739209782.7305648;-28.21854285175415
1739209782.7305672;-32.816014438256545
1739209782.7305698;-45.120503652039325
1739209782.7305722;-38.13080360867914
1739209782.7305748;-38.13080360867914
1739209782.7305775;-38.13080360867914
1739209782.7305799;-45.120503652039325
1739209782.7305825;-38.13080360867914
1739209782.730585;-45.120503652039325
1739209782.7305875;-45.120503652039325
1739209782.73059;-38.13080360867914
1739209782.7305927;-35.57807855764607
1739209782.730595;-38.13080360867914
1739209782.7305977;-38.13080360867914
1739209782.7306004;-38.13080360867914
1739209782.7306027;-45.120503652039325
1739209782.7306054;-31.141103565318915
1739209782.730608;-32.816014438256545
1739209782.7306104;-38.13080360867914
1739209782.730613;-45.120503652039325
1739209782.7306156;-38.13080360867914
1739209782.730618;-38.13080360867914
1739209782.7306206;-45.120503652039325
1739209782.730623;-33.981070128970906
1739209782.7306256;-45.120503652039325
1739209782.7306283;-45.120503652039325
1739209782.7306306;-45.120503652039325
1739209782.7306333;-38.13080360867914
1739209782.730636;-45.120503652039325
1739209782.7306383;-35.57807855764607
1739209782.730641;-38.13080360867914
1739209782.7306435;-38.13080360867914
1739209782.730646;-45.120503652039325
1739209782.7306485;-45.120503652039325
1739209782.7306511;-45.120503652039325
1739209782.7306535;-45.120503652039325
1739209782.7306561;-45.120503652039325
1739209782.7306588;-45.120503652039325
1739209782.7306612;-45.120503652039325
1739209782.7306638;-45.120503652039325
1739209782.7306662;-38.13080360867914
1739209782.7306688;-35.57807855764607
1739209782.7306714;-38.13080360867914
1739209782.7306738;-38.13080360867914
1739209782.7306764;-38.13080360867914
1739209782.730679;-38.13080360867914
1739209782.7306814;-38.13080360867914
1739209782.730684;-38.13080360867914
1739209782.7306867;-45.120503652039325
1739209782.730689;-35.57807855764607
1739209782.7306917;-32.816014438256545
1739209782.7306943;-33.981070128970906
1739209782.7306967;-45.120503652039325
1739209782.7306993;-45.120503652039325
1739209782.730702;-38.13080360867914
1739209782.7307043;-38.13080360867914
1739209782.730707;-45.120503652039325
1739209782.7307096;-33.981070128970906
1739209782.730712;-45.120503652039325
1739209782.7307146;-45.120503652039325
1739209782.730717;-45.120503652039325
1739209782.7307196;-33.981070128970906
1739209782.7307222;-31.141103565318915
1739209782.7307246;-38.13080360867914
1739209782.7307272;-45.120503652039325
1739209782.7307298;-45.120503652039325
1739209782.7307322;-45.120503652039325
1739209782.7307348;-45.120503652039325
1739209782.7307374;-45.120503652039325
1739209782.7307398;-45.120503652039325
1739209782.7307425;-38.13080360867914
1739209782.730745;-38.13080360867914
1739209782.7307475;-38.13080360867914
1739209782.73075;-45.120503652039325
1739209782.7307527;-38.13080360867914
1739209782.730755;-38.13080360867914
1739209782.7307577;-35.57807855764607
1739209782.7307603;-38.13080360867914
1739209782.7307627;-45.120503652039325
1739209782.7307653;-38.13080360867914
1739209782.7307677;-45.120503652039325
1739209782.7307703;-45.120503652039325
1739209782.730773;-45.120503652039325
1739209782.7307754;-38.13080360867914
1739209782.730778;-38.13080360867914
1739209782.7307806;-38.13080360867914
1739209782.730783;-38.13080360867914
1739209782.7307856;-45.120503652039325
1739209782.7307882;-45.120503652039325
1739209782.7307906;-45.120503652039325
1739209782.7307932;-45.120503652039325
1739209782.7307959;-38.13080360867914
1739209782.7307982;-38.13080360867914
1739209782.7308009;-38.13080360867914
1739209782.7308035;-45.120503652039325
1739209782.7308059;-33.981070128970906
1739209782.7308085;-38.13080360867914
1739209782.730811;-38.13080360867914
1739209782.7308135;-28.58837851428586
1739209782.7308161;-38.13080360867914
1739209782.7308185;-45.120503652039325
1739209782.7308211;-45.120503652039325
1739209782.7308238;-32.816014438256545
1739209782.7308261;-38.13080360867914
1739209782.7308288;-35.57807855764607
1739209782.7308314;-45.120503652039325
1739209782.7308338;-45.120503652039325
1739209782.7308364;-38.13080360867914
1739209782.730839;-45.120503652039325
1739209782.7308414;-45.120503652039325
1739209782.730844;-45.120503652039325
1739209782.7308466;-45.120503652039325
1739209782.730849;-45.120503652039325
1739209782.7308517;-38.13080360867914
1739209782.7308543;-32.816014438256545
1739209782.7308567;-38.13080360867914
1739209782.7308593;-31.141103565318915
1739209782.7308617;-35.57807855764607
1739209782.7308643;-38.13080360867914
1739209782.730867;-45.120503652039325
1739209782.7308693;-35.57807855764607
1739209782.730872;-38.13080360867914
1739209782.7308745;-45.120503652039325
1739209782.730877;-38.13080360867914
1739209782.7308795;-33.981070128970906
1739209782.7308822;-38.13080360867914
1739209782.7308846;-45.120503652039325
1739209782.7308872;-38.13080360867914
1739209782.7308898;-45.120503652039325
1739209782.7308922;-38.13080360867914
1739209782.7308948;-45.120503652039325
1739209782.7308974;-45.120503652039325
1739209782.7308998;-38.13080360867914
1739209782.7309024;-35.57807855764607
1739209782.730905;-38.13080360867914
1739209782.7309074;-45.120503652039325
1739209782.73091;-35.57807855764607
1739209782.7309124;-38.13080360867914
1739209782.730915;-38.13080360867914
1739209782.7309177;-38.13080360867914
1739209782.73092;-38.13080360867914
1739209782.7309227;-45.120503652039325
1739209782.7309253;-45.120503652039325
1739209782.7309277;-38.13080360867914
1739209782.7309303;-35.57807855764607
1739209782.730933;-33.981070128970906
1739209782.7309353;-33.981070128970956
1739209782.730938;-45.120503652039325
1739209782.7309406;-35.57807855764607
1739209782.730943;-35.57807855764607
1739209782.7309456;-38.13080360867914
1739209782.7309482;-38.13080360867914
1739209782.7309506;-32.816014438256545
1739209782.7309532;-38.13080360867914
1739209782.7309558;-26.991370085610736
1739209782.7309582;-35.57807855764607
1739209782.7309608;-45.120503652039325
1739209782.7309632;-38.13080360867914
1739209782.7309659;-38.13080360867914
1739209782.7309685;-38.13080360867914
1739209782.7309709;-38.13080360867914
1739209782.7309735;-38.13080360867914
1739209782.730976;-45.120503652039325
1739209782.7309785;-45.120503652039325
1739209782.730981;-35.57807855764607
1739209782.7309837;-38.13080360867914
1739209782.730986;-45.120503652039325
1739209782.7309887;-45.120503652039325
1739209782.7309914;-45.120503652039325
1739209782.7309937;-45.120503652039325
1739209782.7309964;-35.57807855764607
1739209782.730999;-35.57807855764607
1739209782.7310014;-45.120503652039325
1739209782.731004;-38.13080360867914
1739209782.7310066;-38.13080360867914
1739209782.731009;-38.13080360867914
1739209782.7310116;-45.120503652039325
1739209782.731014;-45.120503652039325
1739209782.7310166;-32.816014438256545
1739209782.7310193;-45.120503652039325
1739209782.7310216;-45.120503652039325
1739209782.7310243;-38.13080360867914
1739209782.731027;-35.57807855764607
1739209782.7310293;-38.13080360867914
1739209782.731032;-38.13080360867914
1739209782.7310345;-33.981070128970906
1739209782.731037;-45.120503652039325
1739209782.7310395;-45.120503652039325
1739209782.7310421;-38.13080360867914
1739209782.7310445;-45.120503652039325
1739209782.7310472;-38.13080360867914
1739209782.7310498;-33.981070128970906
1739209782.7310522;-45.120503652039325
1739209782.7310548;-45.120503652039325
1739209782.7310572;-30.49652367304973
1739209782.7310598;-30.49652367304973
1739209782.7310624;-45.120503652039325
1739209782.7310648;-45.120503652039325
1739209782.7310674;-38.13080360867914
1739209782.73107;-45.120503652039325
1739209782.7310724;-38.13080360867914
1739209782.731075;-45.120503652039325
1739209782.7310777;-45.120503652039325
1739209782.73108;-38.13080360867914
1739209782.7310827;-45.120503652039325
1739209782.7310853;-45.120503652039325
1739209782.7310877;-35.57807855764607
1739209782.7310903;-35.57807855764607
1739209782.731093;-45.120503652039325
1739209782.7310953;-38.13080360867914
1739209782.731098;-45.120503652039325
1739209782.7311006;-45.120503652039325
1739209782.731103;-45.120503652039325
1739209782.7311056;-45.120503652039325
1739209782.731108;-45.120503652039325
1739209782.7311106;-38.13080360867914
1739209782.7311132;-45.120503652039325
1739209782.7311156;-38.13080360867914
1739209782.7311182;-33.981070128970906
1739209782.7311208;-32.816014438256545
1739209782.7311232;-45.120503652039325
1739209782.7311258;-45.120503652039325
1739209782.7311285;-32.816014438256545
1739209782.7311308;-33.981070128970906
1739209782.7311335;-45.120503652039325
1739209782.731136;-35.57807855764607
1739209782.7311385;-38.13080360867914
1739209782.731141;-45.120503652039325
1739209782.7311437;-33.981070128970906
1739209782.731146;-38.13080360867914
1739209782.7311487;-38.13080360867914
1739209782.7311513;-38.13080360867914
1739209782.7311537;-38.13080360867914
1739209782.7311563;-38.13080360867914
1739209782.7311587;-35.57807855764607
1739209782.7311614;-38.13080360867914
1739209782.731164;-45.120503652039325
1739209782.7311664;-45.120503652039325
1739209782.731169;-45.120503652039325
1739209782.7311716;-38.13080360867914
1739209782.731174;-35.57807855764607
1739209782.7311766;-38.13080360867914
1739209782.7311792;-45.120503652039325
1739209782.7311816;-38.13080360867914
1739209782.7311842;-38.13080360867914
1739209782.7311869;-38.13080360867914
1739209782.7311893;-45.120503652039325
1739209782.7311919;-32.816014438256545
1739209782.7311945;-38.13080360867914
1739209782.7311969;-38.13080360867914
1739209782.7311995;-35.57807855764607
1739209782.7312021;-45.120503652039325
1739209782.7312045;-38.13080360867914
1739209782.7312071;-38.13080360867914
1739209782.7312095;-45.120503652039325
1739209782.7312121;-45.120503652039325
1739209782.7312148;-38.13080360867914
1739209782.7312171;-45.120503652039325
1739209782.7312198;-45.120503652039325
1739209782.7312224;-38.13080360867914
1739209782.7312248;-38.13080360867914
1739209782.7312274;-45.120503652039325
1739209782.73123;-45.120503652039325
1739209782.7312324;-38.13080360867914
1739209782.731235;-38.13080360867914
1739209782.7312376;-38.13080360867914
1739209782.73124;-45.120503652039325
1739209782.7312427;-45.120503652039325
1739209782.7312453;-38.13080360867914
1739209782.7312477;-38.13080360867914
1739209782.7312503;-33.981070128970906
1739209782.731253;-38.13080360867914
1739209782.7312553;-45.120503652039325
1739209782.731258;-35.57807855764607
1739209782.7312603;-45.120503652039325
1739209782.731263;-38.13080360867914
1739209782.7312655;-33.981070128970906
1739209782.731268;-45.120503652039325
1739209782.7312706;-38.13080360867914
1739209782.7312732;-33.981070128970906
1739209782.7312756;-33.981070128970906
1739209782.7312782;-45.120503652039325
1739209782.7312808;-38.13080360867914
1739209782.7312832;-45.120503652039325
1739209782.7312858;-38.13080360867914
1739209782.7312884;-45.120503652039325
1739209782.7312908;-33.981070128970906
1739209782.7312934;-38.13080360867914
1739209782.731296;-38.13080360867914
1739209782.7312984;-38.13080360867914
1739209782.731301;-35.57807855764607
1739209782.7313035;-38.13080360867914
1739209782.731306;-45.120503652039325
1739209782.7313087;-38.13080360867914
1739209782.731311;-38.13080360867914
1739209782.7313137;-38.13080360867914
