CAN Message; 0x62:0800359b5dcba0ff
1739209914.5442224;-38.13080360867914
1739209914.544227;-31.141103565318915
1739209914.5442314;-38.13080360867914
1739209914.544236;-33.981070128970906
1739209914.5442402;-45.120503652039325
1739209914.5442448;-33.981070128970956
1739209914.5442493;-32.816014438256545
1739209914.5442538;-45.120503652039325
1739209914.5442584;-38.13080360867914
1739209914.544263;-30.49652367304973
1739209914.5442674;-38.13080360867914
1739209914.5442717;-35.57807855764607
1739209914.5442762;-45.120503652039325
1739209914.5442808;-33.981070128970956
1739209914.5442853;-33.981070128970906
1739209914.5442898;-19.45023999044868
1739209914.5442944;-28.992665084841942
1739209914.5442986;-38.13080360867914
1739209914.5443032;-45.120503652039325
1739209914.5443077;-26.991370085610736
1739209914.5443122;-11.448808766692483
1739209914.5443168;-20.277505258571445
1739209914.5443213;-26.991370085610722
1739209914.5443258;-45.120503652039325
1739209914.5443301;-45.120503652039325
1739209914.5443347;-31.141103565318915
1739209914.5443392;-38.13080360867914
1739209914.5443437;-45.120503652039325
1739209914.5443482;-32.816014438256545
1739209914.5443528;-27.267205301931607
1739209914.5443573;-33.981070128970906
1739209914.5443616;-35.57807855764607
1739209914.5443661;-33.981070128970906
1739209914.5443707;-27.267205301931607
1739209914.5443752;-31.141103565318915
1739209914.5443797;-38.13080360867914
1739209914.5443842;-45.120503652039325
1739209914.5443885;-31.141103565318915
1739209914.544393;-27.877744956031414
1739209914.5443976;-13.731164249470051
1739209914.5444021;-13.076590332846298
1739209914.5444067;-25.077289914212862
1739209914.5444112;-32.816014438256545
1739209914.5444157;-38.13080360867914
1739209914.54442;-45.120503652039325
1739209914.5444245;-38.13080360867914
1739209914.544429;-38.13080360867914
1739209914.5444336;-38.13080360867914
1739209914.5444381;-38.13080360867914
1739209914.5444427;-27.877744956031417
1739209914.544447;-27.877744956031414
1739209914.5444515;-31.141103565318915
1739209914.544456;-45.120503652039325
1739209914.5444605;-38.13080360867914
1739209914.5444639;-31.141103565318915
1739209914.544467;-38.13080360867914
1739209914.5444703;-45.120503652039325
1739209914.5444734;-38.13080360867914
1739209914.5444767;-45.120503652039325
1739209914.5444798;-45.120503652039325
1739209914.5444832;-45.120503652039325
1739209914.5444865;-38.13080360867914
1739209914.5444896;-45.120503652039325
1739209914.544493;-32.816014438256545
1739209914.544496;-33.981070128970906
1739209914.5444994;-33.981070128970906
1739209914.5445025;-38.13080360867914
1739209914.5445058;-38.13080360867914
1739209914.5445092;-33.981070128970956
1739209914.5445123;-33.981070128970906
1739209914.5445156;-33.981070128970906
1739209914.5445187;-33.981070128970906
1739209914.544522;-38.13080360867914
1739209914.5445251;-35.57807855764607
1739209914.5445285;-28.992665084841942
1739209914.5445318;-38.13080360867914
1739209914.544535;-45.120503652039325
1739209914.5445383;-33.981070128970906
1739209914.5445414;-27.267205301931607
1739209914.5445447;-45.120503652039325
1739209914.544548;-45.120503652039325
1739209914.5445511;-38.13080360867914
1739209914.5445545;-27.267205301931607
1739209914.5445576;-38.13080360867914
1739209914.544561;-38.13080360867914
1739209914.544564;-38.13080360867914
1739209914.5445673;-31.141103565318915
1739209914.5445707;-38.13080360867914
1739209914.5445738;-45.120503652039325
1739209914.5445771;-38.13080360867914
1739209914.5445802;-33.981070128970906
1739209914.5445836;-38.13080360867914
1739209914.5445867;-17.245898906855142
1739209914.54459;-32.816014438256545
1739209914.5445933;-30.49652367304973
1739209914.5445964;-45.120503652039325
1739209914.5445998;-29.438486411369333
1739209914.5446029;-8.57200274642535
1739209914.5446062;-19.497575007474552
1739209914.5446093;-32.81601443825658
1739209914.5446126;-28.992665084841942
1739209914.544616;-23.75329798047523
1739209914.544619;-18.29905288830097
1739209914.5446224;-33.981070128970906
1739209914.5446255;-33.981070128970906
1739209914.5446289;-38.13080360867914
1739209914.544632;-38.13080360867914
1739209914.5446353;-38.13080360867914
1739209914.5446386;-38.13080360867914
1739209914.5446417;-33.981070128970906
1739209914.544645;-31.141103565318915
1739209914.5446482;-16.084178491196916
1739209914.5446515;-18.52134165134079
1739209914.5446546;-31.14110356531892
1739209914.544658;-35.57807855764607
1739209914.5446613;-35.57807855764607
1739209914.5446644;-45.120503652039325
1739209914.5446677;-45.120503652039325
1739209914.5446708;-33.981070128970956
1739209914.5446742;-45.120503652039325
1739209914.5446773;-45.120503652039325
1739209914.5446806;-38.13080360867914
1739209914.544684;-38.13080360867914
1739209914.544687;-45.120503652039325
1739209914.5446904;-31.141103565318915
1739209914.5446935;-22.740042620751332
1739209914.5446968;-22.175841390423358
1739209914.5447;-32.816014438256545
1739209914.5447032;-30.49652367304973
1739209914.5447066;-29.438486411369375
1739209914.5447097;-15.573255742248659
1739209914.544713;-10.417869182388506
1739209914.5447161;-28.992665084841967
1739209914.5447195;-33.981070128970906
1739209914.5447228;-45.120503652039325
1739209914.544726;-33.981070128970906
1739209914.5447292;-38.13080360867914
1739209914.5447323;-38.13080360867914
1739209914.5447357;-35.57807855764607
1739209914.5447388;-38.13080360867914
1739209914.544742;-33.981070128970906
1739209914.5447454;-38.13080360867914
1739209914.5447485;-45.120503652039325
1739209914.544752;-38.13080360867914
1739209914.544755;-45.120503652039325
1739209914.5447583;-45.120503652039325
1739209914.5447614;-32.816014438256545
1739209914.5447648;-32.816014438256545
1739209914.544768;-38.13080360867914
1739209914.5447712;-26.991370085610722
1739209914.5447745;-26.991370085610722
1739209914.5447776;-33.981070128970956
1739209914.544781;-29.438486411369333
1739209914.544784;-31.141103565318943
1739209914.5447874;-16.171807084586764
1739209914.5447907;-13.521825181113625
1739209914.5447938;-32.81601443825658
1739209914.5447972;-31.141103565318893
1739209914.5448003;-45.120503652039325
1739209914.5448036;-33.981070128970956
1739209914.5448067;-45.120503652039325
1739209914.54481;-45.120503652039325
1739209914.5448134;-31.141103565318893
1739209914.5448165;-33.981070128970906
1739209914.5448198;-45.120503652039325
1739209914.544823;-38.13080360867914
1739209914.5448263;-38.13080360867914
1739209914.5448294;-38.13080360867914
1739209914.5448327;-45.120503652039325
1739209914.544836;-38.13080360867914
1739209914.5448391;-38.13080360867914
1739209914.5448425;-33.981070128970906
1739209914.5448456;-38.13080360867914
1739209914.544849;-45.120503652039325
1739209914.544852;-32.816014438256545
1739209914.5448554;-31.141103565318893
1739209914.5448587;-45.120503652039325
1739209914.5448618;-33.981070128970906
1739209914.5448651;-23.75329798047523
1739209914.5448682;-24.74623867263306
1739209914.5448716;-30.49652367304973
1739209914.5448747;-38.13080360867914
1739209914.544878;-25.826314394896357
1739209914.5448813;-13.643740409628302
1739209914.5448844;-15.013264998121564
1739209914.5448878;-28.58837851428586
1739209914.5448909;-38.13080360867914
1739209914.5448942;-28.992665084841942
1739209914.5448976;-32.816014438256545
1739209914.5449007;-35.57807855764607
1739209914.544904;-45.120503652039325
1739209914.544907;-26.487275050834715
1739209914.5449104;-31.141103565318943
1739209914.5449135;-21.676580915188197
1739209914.5449169;-31.141103565318915
1739209914.5449202;-23.16150712794695
1739209914.5449233;-33.981070128970906
1739209914.5449266;-18.598040242006057
1739209914.5449297;-9.294189257142929
1739209914.544933;-23.38864096791655
1739209914.5449362;-38.13080360867914
1739209914.5449395;-38.13080360867914
1739209914.5449429;-38.13080360867914
1739209914.544946;-35.57807855764607
1739209914.5449493;-45.120503652039325
1739209914.5449524;-38.13080360867914
1739209914.5449557;-38.13080360867914
1739209914.5449588;-33.981070128970906
1739209914.5449622;-33.981070128970906
1739209914.5449655;-45.120503652039325
1739209914.5449686;-35.57807855764607
1739209914.544972;-45.120503652039325
1739209914.544975;-38.13080360867914
1739209914.5449784;-45.120503652039325
1739209914.5449815;-38.13080360867914
1739209914.5449848;-45.120503652039325
1739209914.5449882;-45.120503652039325
1739209914.5449913;-38.13080360867914
1739209914.5449946;-45.120503652039325
1739209914.5449977;-38.13080360867914
1739209914.545001;-38.13080360867914
1739209914.5450041;-33.981070128970906
1739209914.5450075;-28.58837851428586
1739209914.5450108;-30.49652367304973
1739209914.545014;-38.13080360867914
1739209914.5450172;-35.57807855764607
1739209914.5450203;-45.120503652039325
1739209914.5450237;-24.438645034577675
1739209914.5450268;-25.62660358559016
1739209914.54503;-33.981070128970906
1739209914.5450335;-45.120503652039325
1739209914.5450366;-38.13080360867914
1739209914.54504;-31.141103565318915
1739209914.545043;-35.57807855764607
1739209914.5450463;-38.13080360867914
1739209914.5450497;-38.13080360867914
1739209914.5450528;-45.120503652039325
1739209914.545056;-38.13080360867914
1739209914.5450592;-45.120503652039325
1739209914.5450625;-38.13080360867914
1739209914.5450656;-31.141103565318915
1739209914.545069;-33.981070128970906
1739209914.5450723;-33.981070128970906
1739209914.5450754;-31.141103565318915
1739209914.5450788;-26.03565346325281
1739209914.5450819;-38.13080360867914
1739209914.5450852;-45.120503652039325
1739209914.5450883;-35.57807855764607
1739209914.5450916;-31.141103565318915
1739209914.545095;-30.49652367304973
1739209914.545098;-22.002965041481755
1739209914.5451014;-27.267205301931607
1739209914.5451045;-30.49652367304973
1739209914.5451078;-35.57807855764607
1739209914.545111;-25.826314394896357
1739209914.5451143;-11.426489515073046
1739209914.5451176;-14.734302032542264
1739209914.5451207;-25.826314394896357
1739209914.545124;-38.13080360867914
1739209914.5451272;-33.981070128970906
1739209914.5451305;-38.13080360867914
1739209914.5451336;-45.120503652039325
1739209914.545137;-38.13080360867914
1739209914.5451403;-33.981070128970906
1739209914.5451434;-31.14110356531892
1739209914.5451467;-38.13080360867914
1739209914.5451498;-45.120503652039325
1739209914.5451531;-38.13080360867914
1739209914.5451562;-45.120503652039325
1739209914.5451596;-24.151403521958734
1739209914.545163;-22.175841390423358
1739209914.545166;-38.13080360867914
1739209914.5451694;-35.57807855764607
1739209914.5451725;-38.13080360867914
1739209914.5451758;-45.120503652039325
1739209914.545179;-45.120503652039325
1739209914.5451822;-38.13080360867914
1739209914.5451856;-38.13080360867914
1739209914.5451887;-25.25278630937684
1739209914.545192;-11.887982650322417
1739209914.545195;-15.275230518601363
1739209914.5451984;-25.62660358559016
1739209914.5452015;-31.141103565318915
1739209914.5452049;-35.57807855764607
1739209914.5452082;-22.175841390423358
1739209914.5452113;-28.58837851428586
1739209914.5452147;-38.13080360867914
1739209914.5452178;-29.438486411369333
1739209914.545221;-31.141103565318943
1739209914.5452244;-8.700807675018698
1739209914.5452275;-29.438486411369347
1739209914.5452309;-28.992665084841942
1739209914.545234;-35.57807855764607
1739209914.5452373;-22.740042620751332
1739209914.5452404;-21.676580915188197
1739209914.5452437;-33.981070128970906
1739209914.545247;-33.981070128970906
1739209914.5452502;-38.13080360867914
1739209914.5452535;-45.120503652039325
1739209914.5452566;-32.816014438256545
1739209914.54526;-28.992665084841967
1739209914.545263;-45.120503652039325
1739209914.5452664;-27.267205301931607
1739209914.5452697;-14.53244878528022
1739209914.5452728;-19.8960613169761
1739209914.5452762;-28.992665084841942
1739209914.5452793;-33.981070128970906
1739209914.5452826;-38.13080360867914
1739209914.5452857;-38.13080360867914
1739209914.545289;-33.981070128970906
1739209914.5452924;-38.13080360867914
1739209914.5452955;-35.57807855764607
1739209914.5452988;-45.120503652039325
1739209914.545302;-28.58837851428586
1739209914.5453053;-38.13080360867914
1739209914.5453084;-45.120503652039325
1739209914.5453117;-31.141103565318893
1739209914.545315;-33.981070128970906
1739209914.5453181;-45.120503652039325
1739209914.5453215;-45.120503652039325
1739209914.5453246;-45.120503652039325
1739209914.545328;-24.746238672633048
1739209914.545331;-13.450285694136726
1739209914.5453343;-11.846914308175986
1739209914.5453377;-23.50682362968953
1739209914.5453408;-45.120503652039325
1739209914.545344;-38.13080360867914
1739209914.5453472;-18.299052888300974
1739209914.5453506;-28.992665084841942
1739209914.5453537;-32.816014438256545
1739209914.545357;-38.13080360867914
1739209914.5453603;-35.57807855764607
1739209914.5453634;-45.120503652039325
1739209914.5453668;-33.981070128970906
1739209914.5453699;-45.120503652039325
1739209914.5453732;-33.981070128970906
1739209914.5453765;-35.57807855764607
1739209914.5453796;-13.153216425806427
1739209914.545383;-38.13080360867914
1739209914.545386;-38.13080360867914
1739209914.5453894;-33.981070128970906
1739209914.5453925;-24.151403521958734
1739209914.5453959;-23.16150712794696
1739209914.5453992;-33.981070128970906
1739209914.5454023;-38.13080360867914
1739209914.5454056;-26.991370085610722
1739209914.5454087;-14.686880871827999
1739209914.545412;-13.054943211048995
1739209914.5454152;-25.077289914212862
1739209914.5454185;-31.141103565318943
1739209914.5454218;-45.120503652039325
1739209914.545425;-16.763597937115033
1739209914.5454283;-28.58837851428586
1739209914.5454314;-33.981070128970906
1739209914.5454347;-45.120503652039325
1739209914.5454378;-45.120503652039325
1739209914.5454412;-38.13080360867914
1739209914.5454445;-23.506823629689542
1739209914.5454476;-33.981070128970906
1739209914.545451;-45.120503652039325
1739209914.545454;-45.120503652039325
1739209914.5454574;-28.992665084841942
1739209914.5454605;-38.13080360867914
1739209914.5454638;-38.13080360867914
1739209914.5454671;-28.992665084841942
1739209914.5454702;-22.002965041481744
1739209914.5454736;-11.773955983206877
1739209914.5454767;-33.981070128970906
1739209914.54548;-38.13080360867914
1739209914.545483;-35.57807855764607
1739209914.5454865;-21.300333226290604
1739209914.5454898;-26.487275050834715
1739209914.545493;-45.120503652039325
1739209914.5454962;-32.816014438256545
1739209914.5454993;-38.13080360867914
1739209914.5455027;-38.13080360867914
1739209914.5455058;-38.13080360867914
1739209914.545509;-38.13080360867914
1739209914.5455124;-45.120503652039325
1739209914.5455155;-45.120503652039325
1739209914.5455189;-45.120503652039325
1739209914.545522;-27.267205301931607
1739209914.5455253;-33.981070128970906
1739209914.5455284;-38.13080360867914
1739209914.5455317;-45.120503652039325
1739209914.545535;-31.141103565318915
1739209914.5455382;-32.816014438256545
1739209914.5455415;-45.120503652039325
1739209914.5455446;-45.120503652039325
1739209914.545548;-45.120503652039325
1739209914.5455513;-33.981070128970906
1739209914.5455544;-38.13080360867914
1739209914.5455577;-45.120503652039325
1739209914.5455608;-35.57807855764607
1739209914.5455642;-17.389956718396665
1739209914.5455673;-24.15140352195872
1739209914.5455706;-45.120503652039325
1739209914.545574;-38.13080360867914
1739209914.545577;-26.487275050834715
1739209914.5455804;-9.698475827699006
1739209914.5455835;-15.384607417766723
1739209914.5455868;-28.218542851754165
1739209914.54559;-28.58837851428586
1739209914.5455933;-31.141103565318915
1739209914.5455966;-19.45023999044868
1739209914.5455997;-38.13080360867914
1739209914.545603;-45.120503652039325
1739209914.5456061;-33.981070128970906
1739209914.5456095;-45.120503652039325
1739209914.5456126;-38.13080360867914
1739209914.545616;-38.13080360867914
1739209914.5456192;-45.120503652039325
1739209914.5456223;-38.13080360867914
1739209914.5456257;-35.57807855764607
1739209914.5456288;-28.992665084841942
1739209914.5456321;-38.13080360867914
1739209914.5456352;-45.120503652039325
1739209914.5456386;-45.120503652039325
1739209914.545642;-25.077289914212862
1739209914.545645;-22.740042620751332
1739209914.5456483;-45.120503652039325
1739209914.5456514;-45.120503652039325
1739209914.5456548;-38.13080360867914
1739209914.5456579;-38.13080360867914
1739209914.5456612;-45.120503652039325
1739209914.5456645;-38.13080360867914
1739209914.5456676;-38.13080360867914
1739209914.545671;-45.120503652039325
1739209914.545674;-29.438486411369333
1739209914.5456774;-32.816014438256545
1739209914.5456805;-38.13080360867914
1739209914.5456839;-38.13080360867914
1739209914.5456872;-45.120503652039325
1739209914.5456903;-38.13080360867914
1739209914.5456936;-38.13080360867914
1739209914.5456967;-38.13080360867914
1739209914.5457;-38.13080360867914
1739209914.5457034;-38.13080360867914
1739209914.5457065;-20.888044912671212
1739209914.5457098;-33.981070128970906
1739209914.545713;-45.120503652039325
1739209914.5457163;-38.13080360867914
1739209914.5457194;-38.13080360867914
1739209914.5457227;-32.816014438256545
1739209914.545726;-38.13080360867914
1739209914.5457292;-45.120503652039325
1739209914.5457325;-31.141103565318915
1739209914.5457356;-45.120503652039325
1739209914.545739;-45.120503652039325
1739209914.545742;-38.13080360867914
1739209914.5457454;-32.816014438256545
1739209914.5457487;-28.992665084841942
1739209914.5457518;-20.001670042250552
1739209914.5457551;-38.13080360867914
1739209914.5457582;-28.992665084841967
1739209914.5457616;-45.120503652039325
1739209914.5457647;-38.13080360867914
1739209914.545768;-45.120503652039325
1739209914.5457714;-45.120503652039325
1739209914.5457745;-35.57807855764607
1739209914.5457778;-45.120503652039325
1739209914.545781;-35.57807855764607
1739209914.5457842;-38.13080360867914
1739209914.5457873;-45.120503652039325
1739209914.5457907;-38.13080360867914
1739209914.545794;-45.120503652039325
1739209914.545797;-38.13080360867914
1739209914.5458004;-45.120503652039325
1739209914.5458035;-45.120503652039325
1739209914.545807;-45.120503652039325
1739209914.54581;-32.816014438256545
1739209914.5458133;-45.120503652039325
1739209914.5458167;-38.13080360867914
1739209914.5458198;-32.816014438256545
1739209914.545823;-45.120503652039325
1739209914.5458262;-38.13080360867914
1739209914.5458295;-10.394401676078843
1739209914.5458326;-23.273589343863303
1739209914.545836;-38.13080360867914
1739209914.5458393;-31.141103565318915
1739209914.5458424;-29.438486411369375
1739209914.5458457;-24.151403521958734
1739209914.5458488;-25.826314394896354
1739209914.5458522;-38.13080360867914
1739209914.5458553;-45.120503652039325
1739209914.5458586;-38.13080360867914
1739209914.545862;-35.57807855764607
1739209914.545865;-27.8777449560314
1739209914.5458684;-45.120503652039325
1739209914.5458715;-45.120503652039325
1739209914.5458748;-35.57807855764607
1739209914.5458782;-29.438486411369333
1739209914.5458813;-38.13080360867914
1739209914.5458846;-45.120503652039325
1739209914.5458877;-45.120503652039325
1739209914.545891;-45.120503652039325
1739209914.5458941;-45.120503652039325
1739209914.5458975;-33.981070128970906
1739209914.5459008;-45.120503652039325
1739209914.545904;-38.13080360867914
1739209914.5459073;-8.043950416727421
1739209914.5459104;-22.002965041481744
1739209914.5459137;-38.13080360867914
1739209914.5459168;-31.141103565318943
1739209914.5459201;-35.57807855764607
1739209914.5459235;-35.57807855764607
1739209914.5459266;-45.120503652039325
1739209914.54593;-45.120503652039325
1739209914.545933;-45.120503652039325
1739209914.5459363;-45.120503652039325
1739209914.5459394;-35.57807855764607
1739209914.5459428;-35.57807855764607
1739209914.5459461;-38.13080360867914
1739209914.5459492;-32.816014438256545
1739209914.5459526;-20.82298085201522
1739209914.5459557;-38.13080360867914
1739209914.545959;-31.141103565318915
1739209914.545962;-45.120503652039325
1739209914.5459654;-28.992665084841942
1739209914.5459688;-13.898344869311023
1739209914.5459719;-19.089059925837475
1739209914.5459752;-27.267205301931607
1739209914.5459783;-45.120503652039325
1739209914.5459816;-38.13080360867914
1739209914.5459847;-38.13080360867914
1739209914.545988;-38.13080360867914
1739209914.5459914;-45.120503652039325
1739209914.5459945;-29.438486411369333
1739209914.5459979;-25.826314394896364
1739209914.546001;-22.84163660590255
1739209914.5460043;-30.49652367304973
1739209914.5460074;-32.816014438256545
1739209914.5460107;-38.13080360867914
1739209914.546014;-32.816014438256545
1739209914.5460172;-45.120503652039325
1739209914.5460205;-45.120503652039325
1739209914.5460236;-45.120503652039325
1739209914.546027;-45.120503652039325
1739209914.54603;-33.981070128970906
1739209914.5460334;-45.120503652039325
1739209914.5460367;-31.141103565318893
1739209914.5460398;-32.816014438256545
1739209914.5460432;-45.120503652039325
1739209914.5460463;-45.120503652039325
1739209914.5460496;-38.13080360867914
1739209914.546053;-45.120503652039325
1739209914.546056;-45.120503652039325
1739209914.5460594;-45.120503652039325
1739209914.5460625;-38.13080360867914
1739209914.5460658;-45.120503652039325
1739209914.546069;-45.120503652039325
1739209914.5460722;-33.981070128970906
1739209914.5460756;-38.13080360867914
1739209914.5460787;-45.120503652039325
1739209914.546082;-33.981070128970906
1739209914.5460851;-30.49652367304973
1739209914.5460885;-30.49652367304973
1739209914.5460916;-17.508745520481984
1739209914.546095;-14.91274877010371
1739209914.5460982;-31.141103565318915
1739209914.5461013;-33.981070128970906
1739209914.5461047;-45.120503652039325
1739209914.5461078;-35.57807855764607
1739209914.546111;-35.57807855764607
1739209914.5461142;-45.120503652039325
1739209914.5461175;-45.120503652039325
1739209914.546121;-33.981070128970906
1739209914.546124;-28.992665084841942
1739209914.5461273;-30.49652367304973
1739209914.5461304;-45.120503652039325
1739209914.5461338;-38.13080360867914
1739209914.5461369;-26.991370085610747
1739209914.5461402;-18.521341651340787
1739209914.5461435;-33.981070128970906
1739209914.5461466;-38.13080360867914
1739209914.54615;-45.120503652039325
1739209914.546153;-45.120503652039325
1739209914.5461564;-45.120503652039325
1739209914.5461595;-45.120503652039325
1739209914.5461628;-45.120503652039325
1739209914.5461662;-33.981070128970906
1739209914.5461693;-30.49652367304973
1739209914.5461726;-33.981070128970906
1739209914.5461757;-33.981070128970906
1739209914.546179;-26.991370085610722
1739209914.5461822;-38.13080360867914
1739209914.5461855;-45.120503652039325
1739209914.5461888;-38.13080360867914
1739209914.546192;-45.120503652039325
1739209914.5461953;-38.13080360867914
1739209914.5461984;-45.120503652039325
1739209914.5462017;-45.120503652039325
1739209914.546205;-38.13080360867914
1739209914.5462081;-32.816014438256545
1739209914.5462115;-45.120503652039325
1739209914.5462146;-38.13080360867914
1739209914.546218;-33.981070128970906
1739209914.546221;-38.13080360867914
1739209914.5462244;-45.120503652039325
1739209914.5462277;-38.13080360867914
1739209914.5462308;-38.13080360867914
1739209914.5462341;-38.13080360867914
1739209914.5462372;-35.57807855764607
1739209914.5462406;-38.13080360867914
1739209914.5462437;-38.13080360867914
1739209914.546247;-33.981070128970906
1739209914.5462503;-45.120503652039325
1739209914.5462534;-38.13080360867914
1739209914.5462568;-38.13080360867914
1739209914.5462599;-45.120503652039325
1739209914.5462632;-35.57807855764607
1739209914.5462663;-32.816014438256545
1739209914.5462697;-45.120503652039325
1739209914.546273;-45.120503652039325
1739209914.546276;-38.13080360867914
1739209914.5462794;-45.120503652039325
1739209914.5462825;-45.120503652039325
1739209914.5462859;-45.120503652039325
1739209914.546289;-38.13080360867914
1739209914.5462923;-33.981070128970906
1739209914.5462956;-38.13080360867914
1739209914.5462987;-45.120503652039325
1739209914.546302;-45.120503652039325
1739209914.5463052;-45.120503652039325
1739209914.5463085;-35.57807855764607
1739209914.5463116;-38.13080360867914
1739209914.546315;-38.13080360867914
1739209914.5463183;-38.13080360867914
1739209914.5463214;-38.13080360867914
1739209914.5463247;-45.120503652039325
1739209914.5463278;-45.120503652039325
1739209914.5463312;-35.57807855764607
1739209914.5463343;-45.120503652039325
1739209914.5463376;-45.120503652039325
1739209914.546341;-32.816014438256545
1739209914.546344;-35.57807855764607
1739209914.5463474;-45.120503652039325
1739209914.5463505;-45.120503652039325
1739209914.5463538;-35.57807855764607
1739209914.546357;-38.13080360867914
1739209914.5463603;-35.57807855764607
1739209914.5463636;-38.13080360867914
1739209914.5463667;-32.816014438256545
1739209914.54637;-31.141103565318893
1739209914.5463731;-33.981070128970906
1739209914.5463765;-38.13080360867914
1739209914.5463798;-45.120503652039325
1739209914.546383;-38.13080360867914
1739209914.5463862;-45.120503652039325
1739209914.5463893;-45.120503652039325
1739209914.5463927;-45.120503652039325
1739209914.5463958;-38.13080360867914
1739209914.546399;-45.120503652039325
1739209914.5464025;-38.13080360867914
1739209914.5464056;-33.981070128970906
1739209914.546409;-38.13080360867914
1739209914.546412;-45.120503652039325
1739209914.5464153;-45.120503652039325
1739209914.5464184;-45.120503652039325
1739209914.5464218;-45.120503652039325
1739209914.546425;-38.13080360867914
1739209914.5464282;-38.13080360867914
1739209914.5464315;-45.120503652039325
1739209914.5464346;-45.120503652039325
1739209914.546438;-29.438486411369333
1739209914.546441;-27.8777449560314
1739209914.5464444;-38.13080360867914
1739209914.5464478;-45.120503652039325
1739209914.5464509;-38.13080360867914
1739209914.5464542;-45.120503652039325
1739209914.5464573;-45.120503652039325
1739209914.5464606;-38.13080360867914
1739209914.5464637;-45.120503652039325
1739209914.546467;-45.120503652039325
1739209914.5464704;-33.981070128970906
1739209914.5464735;-38.13080360867914
1739209914.5464768;-45.120503652039325
1739209914.54648;-38.13080360867914
1739209914.5464833;-45.120503652039325
1739209914.5464864;-45.120503652039325
1739209914.5464897;-45.120503652039325
1739209914.546493;-45.120503652039325
1739209914.5464962;-35.57807855764607
1739209914.5464995;-35.57807855764607
1739209914.5465026;-38.13080360867914
1739209914.546506;-45.120503652039325
1739209914.546509;-38.13080360867914
1739209914.5465124;-45.120503652039325
1739209914.5465157;-38.13080360867914
1739209914.5465188;-29.438486411369333
1739209914.5465221;-38.13080360867914
1739209914.5465252;-35.57807855764607
1739209914.5465286;-38.13080360867914
1739209914.5465317;-32.816014438256545
1739209914.546535;-45.120503652039325
1739209914.5465384;-45.120503652039325
1739209914.5465415;-45.120503652039325
1739209914.5465448;-31.141103565318943
1739209914.546548;-45.120503652039325
1739209914.5465512;-38.13080360867914
1739209914.5465546;-38.13080360867914
1739209914.5465577;-45.120503652039325
1739209914.546561;-35.57807855764607
1739209914.546564;-32.816014438256545
1739209914.5465674;-38.13080360867914
1739209914.5465705;-31.141103565318915
1739209914.5465739;-35.57807855764607
1739209914.5465772;-35.57807855764607
1739209914.5465803;-45.120503652039325
1739209914.5465837;-45.120503652039325
1739209914.5465868;-38.13080360867914
1739209914.54659;-35.57807855764607
1739209914.5465932;-38.13080360867914
1739209914.5465965;-45.120503652039325
1739209914.5465999;-31.141103565318915
1739209914.546603;-38.13080360867914
1739209914.5466063;-38.13080360867914
1739209914.5466094;-38.13080360867914
1739209914.5466127;-45.120503652039325
1739209914.5466158;-38.13080360867914
1739209914.5466192;-45.120503652039325
1739209914.5466225;-45.120503652039325
1739209914.5466256;-38.13080360867914
1739209914.546629;-35.57807855764607
1739209914.546632;-45.120503652039325
1739209914.5466354;-45.120503652039325
1739209914.5466385;-35.57807855764607
1739209914.5466418;-38.13080360867914
1739209914.5466452;-38.13080360867914
1739209914.5466483;-38.13080360867914
1739209914.5466516;-35.57807855764607
1739209914.5466547;-35.57807855764607
1739209914.546658;-45.120503652039325
1739209914.5466611;-45.120503652039325
1739209914.5466645;-45.120503652039325
1739209914.5466678;-45.120503652039325
1739209914.546671;-33.981070128970906
1739209914.5466743;-35.57807855764607
1739209914.5466774;-45.120503652039325
1739209914.5466807;-38.13080360867914
1739209914.5466838;-35.57807855764607
1739209914.5466871;-35.57807855764607
1739209914.5466905;-38.13080360867914
1739209914.5466936;-38.13080360867914
1739209914.546697;-38.13080360867914
1739209914.5467;-45.120503652039325
1739209914.5467033;-33.981070128970906
1739209914.5467067;-38.13080360867914
1739209914.5467098;-38.13080360867914
1739209914.546713;-45.120503652039325
1739209914.5467162;-45.120503652039325
1739209914.5467196;-38.13080360867914
1739209914.5467227;-38.13080360867914
1739209914.546726;-35.57807855764607
1739209914.5467293;-33.981070128970906
1739209914.5467324;-45.120503652039325
1739209914.5467358;-45.120503652039325
1739209914.5467389;-38.13080360867914
1739209914.5467422;-38.13080360867914
1739209914.5467453;-45.120503652039325
1739209914.5467486;-45.120503652039325
1739209914.546752;-38.13080360867914
1739209914.546755;-38.13080360867914
1739209914.5467584;-38.13080360867914
1739209914.5467615;-38.13080360867914
1739209914.5467649;-38.13080360867914
1739209914.546768;-45.120503652039325
1739209914.5467713;-45.120503652039325
1739209914.5467746;-45.120503652039325
1739209914.5467777;-38.13080360867914
1739209914.546781;-32.816014438256545
1739209914.5467842;-35.57807855764607
1739209914.5467875;-35.57807855764607
1739209914.5467906;-38.13080360867914
1739209914.546794;-33.981070128970906
1739209914.5467973;-32.816014438256545
1739209914.5468004;-45.120503652039325
1739209914.5468037;-38.13080360867914
1739209914.5468068;-28.992665084841942
1739209914.5468102;-45.120503652039325
1739209914.5468132;-38.13080360867914
1739209914.5468166;-38.13080360867914
1739209914.54682;-33.981070128970906
1739209914.546823;-38.13080360867914
1739209914.5468264;-38.13080360867914
1739209914.5468295;-45.120503652039325
