CAN Message; 0x77:bd91c008c1b4575c
1739209796.7382865;-35.57807855764607
1739209796.7382896;-33.981070128970906
1739209796.7382927;-45.120503652039325
1739209796.7382958;-38.13080360867914
1739209796.738299;-45.120503652039325
1739209796.7383022;-45.120503652039325
1739209796.7383053;-45.120503652039325
1739209796.7383084;-38.13080360867914
1739209796.7383115;-38.13080360867914
1739209796.7383149;-38.13080360867914
1739209796.738318;-38.13080360867914
1739209796.738321;-45.120503652039325
1739209796.7383242;-29.438486411369333
1739209796.7383273;-30.49652367304973
1739209796.7383306;-45.120503652039325
1739209796.7383337;-45.120503652039325
1739209796.7383368;-35.57807855764607
1739209796.73834;-33.981070128970906
1739209796.7383432;-45.120503652039325
1739209796.7383463;-38.13080360867914
1739209796.7383494;-45.120503652039325
1739209796.7383525;-45.120503652039325
1739209796.7383556;-45.120503652039325
1739209796.738359;-45.120503652039325
1739209796.738362;-45.120503652039325
1739209796.7383652;-45.120503652039325
1739209796.7383683;-45.120503652039325
1739209796.7383716;-38.13080360867914
1739209796.7383747;-38.13080360867914
1739209796.7383778;-45.120503652039325
1739209796.738381;-38.13080360867914
1739209796.7383842;-45.120503652039325
1739209796.7383873;-38.13080360867914
1739209796.7383904;-33.981070128970906
1739209796.7383935;-45.120503652039325
1739209796.7383966;-38.13080360867914
1739209796.7384;-38.13080360867914
1739209796.738403;-38.13080360867914
1739209796.7384062;-35.57807855764607
1739209796.7384093;-33.981070128970906
1739209796.7384126;-45.120503652039325
1739209796.7384157;-45.120503652039325
1739209796.7384188;-35.57807855764607
1739209796.738422;-38.13080360867914
1739209796.738425;-45.120503652039325
1739209796.7384284;-38.13080360867914
1739209796.7384315;-38.13080360867914
1739209796.7384346;-38.13080360867914
1739209796.7384377;-33.981070128970906
1739209796.738441;-33.981070128970906
1739209796.738444;-45.120503652039325
1739209796.7384472;-45.120503652039325
1739209796.7384503;-29.438486411369333
1739209796.7384536;-26.991370085610722
1739209796.7384567;-45.120503652039325
1739209796.7384598;-45.120503652039325
1739209796.738463;-45.120503652039325
1739209796.738466;-33.981070128970906
1739209796.7384694;-38.13080360867914
1739209796.7384725;-45.120503652039325
1739209796.7384756;-45.120503652039325
1739209796.7384787;-38.13080360867914
1739209796.738482;-38.13080360867914
1739209796.738485;-38.13080360867914
1739209796.7384882;-33.981070128970906
1739209796.7384913;-45.120503652039325
1739209796.7384944;-45.120503652039325
1739209796.7384977;-45.120503652039325
1739209796.7385008;-45.120503652039325
1739209796.738504;-38.13080360867914
1739209796.738507;-38.13080360867914
1739209796.7385104;-38.13080360867914
1739209796.7385135;-45.120503652039325
1739209796.7385166;-38.13080360867914
1739209796.7385197;-35.57807855764607
1739209796.7385228;-35.57807855764607
1739209796.738526;-38.13080360867914
1739209796.7385292;-35.57807855764607
1739209796.7385323;-33.981070128970906
1739209796.7385354;-45.120503652039325
1739209796.7385387;-45.120503652039325
1739209796.7385418;-45.120503652039325
1739209796.738545;-45.120503652039325
1739209796.738548;-45.120503652039325
1739209796.7385514;-45.120503652039325
1739209796.7385545;-38.13080360867914
1739209796.7385576;-32.816014438256545
1739209796.7385607;-38.13080360867914
1739209796.7385638;-45.120503652039325
1739209796.738567;-45.120503652039325
1739209796.7385702;-45.120503652039325
1739209796.7385733;-45.120503652039325
1739209796.7385764;-35.57807855764607
1739209796.7385798;-31.141103565318915
1739209796.7385828;-38.13080360867914
1739209796.738586;-38.13080360867914
1739209796.738589;-45.120503652039325
1739209796.7385921;-35.57807855764607
1739209796.7385955;-32.816014438256545
1739209796.7385986;-38.13080360867914
1739209796.7386017;-45.120503652039325
1739209796.7386048;-29.438486411369347
1739209796.7386081;-45.120503652039325
1739209796.7386112;-33.981070128970906
1739209796.7386143;-45.120503652039325
1739209796.7386174;-38.13080360867914
1739209796.7386208;-38.13080360867914
1739209796.7386239;-33.981070128970906
1739209796.738627;-35.57807855764607
1739209796.73863;-31.141103565318915
1739209796.7386332;-38.13080360867914
1739209796.7386365;-38.13080360867914
1739209796.7386396;-45.120503652039325
1739209796.7386427;-38.13080360867914
1739209796.7386458;-35.57807855764607
1739209796.7386491;-45.120503652039325
1739209796.7386522;-45.120503652039325
1739209796.7386553;-28.992665084841942
1739209796.7386584;-31.141103565318915
1739209796.7386615;-45.120503652039325
1739209796.7386649;-45.120503652039325
1739209796.738668;-38.13080360867914
1739209796.738671;-45.120503652039325
1739209796.7386742;-38.13080360867914
1739209796.7386775;-38.13080360867914
1739209796.7386806;-31.141103565318915
1739209796.7386837;-33.981070128970906
1739209796.7386868;-45.120503652039325
1739209796.73869;-45.120503652039325
1739209796.7386932;-45.120503652039325
1739209796.7386963;-35.57807855764607
1739209796.7386994;-45.120503652039325
1739209796.7387025;-45.120503652039325
1739209796.7387059;-33.981070128970906
1739209796.738709;-38.13080360867914
1739209796.738712;-45.120503652039325
1739209796.7387152;-45.120503652039325
1739209796.7387185;-38.13080360867914
1739209796.7387216;-45.120503652039325
1739209796.7387247;-45.120503652039325
1739209796.7387278;-33.981070128970906
1739209796.738731;-38.13080360867914
1739209796.7387342;-38.13080360867914
1739209796.7387373;-45.120503652039325
1739209796.7387404;-38.13080360867914
1739209796.7387435;-35.57807855764607
1739209796.738747;-38.13080360867914
1739209796.73875;-38.13080360867914
1739209796.738753;-38.13080360867914
1739209796.7387562;-45.120503652039325
1739209796.7387593;-35.57807855764607
1739209796.7387626;-38.13080360867914
1739209796.7387657;-35.57807855764607
1739209796.7387688;-38.13080360867914
1739209796.738772;-38.13080360867914
1739209796.7387753;-33.981070128970906
1739209796.7387784;-38.13080360867914
1739209796.7387815;-38.13080360867914
1739209796.7387846;-45.120503652039325
1739209796.738788;-38.13080360867914
1739209796.738791;-38.13080360867914
1739209796.738794;-45.120503652039325
1739209796.7387972;-33.981070128970906
1739209796.7388003;-45.120503652039325
1739209796.7388036;-38.13080360867914
1739209796.7388067;-38.13080360867914
1739209796.7388098;-45.120503652039325
1739209796.738813;-38.13080360867914
1739209796.7388163;-38.13080360867914
1739209796.7388194;-45.120503652039325
1739209796.7388225;-38.13080360867914
1739209796.7388256;-38.13080360867914
1739209796.7388287;-45.120503652039325
1739209796.738832;-38.13080360867914
1739209796.738835;-38.13080360867914
1739209796.7388382;-45.120503652039325
1739209796.7388413;-35.57807855764607
1739209796.7388446;-35.57807855764607
1739209796.7388477;-45.120503652039325
1739209796.7388508;-45.120503652039325
1739209796.738854;-32.816014438256545
1739209796.7388573;-38.13080360867914
1739209796.7388604;-45.120503652039325
1739209796.7388635;-45.120503652039325
1739209796.7388666;-38.13080360867914
1739209796.7388697;-38.13080360867914
1739209796.738873;-45.120503652039325
1739209796.738876;-35.57807855764607
1739209796.7388792;-45.120503652039325
1739209796.7388823;-38.13080360867914
1739209796.7388856;-35.57807855764607
1739209796.7388887;-45.120503652039325
1739209796.7388918;-38.13080360867914
1739209796.738895;-38.13080360867914
1739209796.738898;-45.120503652039325
1739209796.7389014;-45.120503652039325
1739209796.7389045;-38.13080360867914
1739209796.7389076;-38.13080360867914
1739209796.7389107;-45.120503652039325
1739209796.738914;-38.13080360867914
1739209796.738917;-38.13080360867914
1739209796.7389202;-45.120503652039325
1739209796.7389233;-38.13080360867914
1739209796.7389264;-45.120503652039325
1739209796.7389297;-45.120503652039325
1739209796.7389328;-45.120503652039325
1739209796.738936;-38.13080360867914
1739209796.738939;-38.13080360867914
1739209796.7389424;-45.120503652039325
1739209796.7389455;-45.120503652039325
1739209796.7389486;-38.13080360867914
1739209796.7389517;-33.981070128970906
1739209796.738955;-45.120503652039325
1739209796.7389581;-35.57807855764607
1739209796.7389612;-45.120503652039325
1739209796.7389643;-45.120503652039325
1739209796.7389674;-38.13080360867914
1739209796.7389708;-33.981070128970906
1739209796.7389739;-38.13080360867914
1739209796.738977;-45.120503652039325
1739209796.73898;-45.120503652039325
1739209796.7389834;-45.120503652039325
1739209796.7389865;-35.57807855764607
1739209796.7389896;-38.13080360867914
1739209796.7389927;-38.13080360867914
1739209796.7389958;-45.120503652039325
1739209796.7389991;-38.13080360867914
1739209796.7390022;-38.13080360867914
1739209796.7390053;-45.120503652039325
1739209796.7390084;-38.13080360867914
1739209796.7390118;-45.120503652039325
1739209796.7390149;-45.120503652039325
1739209796.739018;-32.816014438256545
1739209796.739021;-38.13080360867914
1739209796.7390244;-45.120503652039325
1739209796.7390275;-45.120503652039325
1739209796.7390306;-45.120503652039325
1739209796.7390337;-45.120503652039325
1739209796.7390368;-45.120503652039325
1739209796.7390401;-45.120503652039325
1739209796.7390432;-38.13080360867914
1739209796.7390463;-38.13080360867914
1739209796.7390494;-45.120503652039325
1739209796.7390528;-38.13080360867914
1739209796.7390559;-35.57807855764607
1739209796.739059;-33.981070128970906
1739209796.739062;-38.13080360867914
1739209796.7390652;-31.141103565318915
1739209796.7390685;-38.13080360867914
1739209796.7390716;-38.13080360867914
1739209796.7390747;-45.120503652039325
1739209796.7390778;-45.120503652039325
1739209796.7390811;-38.13080360867914
1739209796.7390842;-33.981070128970906
1739209796.7390873;-45.120503652039325
1739209796.7390904;-32.81601443825658
1739209796.7390938;-38.13080360867914
1739209796.7390969;-35.57807855764607
1739209796.7391;-45.120503652039325
1739209796.739103;-45.120503652039325
1739209796.7391062;-38.13080360867914
1739209796.7391095;-38.13080360867914
1739209796.7391126;-45.120503652039325
1739209796.7391157;-31.141103565318915
1739209796.7391188;-38.13080360867914
1739209796.7391222;-38.13080360867914
1739209796.7391253;-38.13080360867914
1739209796.7391284;-31.141103565318915
1739209796.7391315;-45.120503652039325
1739209796.7391346;-45.120503652039325
1739209796.739138;-35.57807855764607
1739209796.739141;-38.13080360867914
1739209796.739144;-38.13080360867914
1739209796.7391472;-38.13080360867914
1739209796.7391505;-38.13080360867914
1739209796.7391536;-45.120503652039325
1739209796.7391567;-38.13080360867914
1739209796.7391598;-38.13080360867914
1739209796.739163;-38.13080360867914
1739209796.7391663;-45.120503652039325
1739209796.7391694;-45.120503652039325
1739209796.7391725;-45.120503652039325
1739209796.7391756;-32.816014438256545
1739209796.739179;-33.981070128970906
1739209796.739182;-45.120503652039325
1739209796.739185;-38.13080360867914
1739209796.7391882;-38.13080360867914
1739209796.7391915;-38.13080360867914
1739209796.7391946;-38.13080360867914
1739209796.7391977;-38.13080360867914
1739209796.7392008;-38.13080360867914
1739209796.739204;-38.13080360867914
1739209796.7392073;-38.13080360867914
1739209796.7392104;-38.13080360867914
1739209796.7392135;-38.13080360867914
1739209796.7392166;-45.120503652039325
1739209796.73922;-45.120503652039325
1739209796.739223;-45.120503652039325
1739209796.739226;-38.13080360867914
1739209796.7392292;-45.120503652039325
1739209796.7392323;-45.120503652039325
1739209796.7392356;-38.13080360867914
1739209796.7392387;-45.120503652039325
1739209796.7392418;-38.13080360867914
1739209796.739245;-38.13080360867914
1739209796.7392483;-45.120503652039325
1739209796.7392514;-38.13080360867914
1739209796.7392545;-38.13080360867914
1739209796.7392576;-33.981070128970906
1739209796.739261;-45.120503652039325
1739209796.739264;-45.120503652039325
1739209796.739267;-30.49652367304973
1739209796.7392702;-33.981070128970906
1739209796.7392733;-45.120503652039325
1739209796.7392766;-45.120503652039325
1739209796.7392797;-33.981070128970906
1739209796.7392828;-33.981070128970906
1739209796.739286;-38.13080360867914
1739209796.7392893;-38.13080360867914
1739209796.7392924;-33.981070128970906
1739209796.7392955;-35.57807855764607
1739209796.7392986;-35.57807855764607
1739209796.7393017;-45.120503652039325
1739209796.739305;-45.120503652039325
1739209796.739308;-32.816014438256545
1739209796.7393112;-38.13080360867914
1739209796.7393143;-38.13080360867914
1739209796.7393177;-28.992665084841942
1739209796.7393208;-27.267205301931607
1739209796.7393239;-45.120503652039325
1739209796.739327;-45.120503652039325
1739209796.73933;-38.13080360867914
1739209796.7393334;-38.13080360867914
1739209796.7393365;-38.13080360867914
1739209796.7393396;-38.13080360867914
1739209796.7393427;-38.13080360867914
1739209796.739346;-45.120503652039325
1739209796.7393491;-45.120503652039325
1739209796.7393522;-38.13080360867914
1739209796.7393553;-33.981070128970906
1739209796.7393587;-45.120503652039325
1739209796.7393618;-38.13080360867914
1739209796.7393649;-45.120503652039325
1739209796.739368;-38.13080360867914
1739209796.739371;-38.13080360867914
1739209796.7393744;-45.120503652039325
1739209796.7393775;-38.13080360867914
1739209796.7393806;-45.120503652039325
1739209796.7393837;-45.120503652039325
1739209796.739387;-33.981070128970906
1739209796.7393901;-45.120503652039325
1739209796.7393932;-45.120503652039325
1739209796.7393963;-33.981070128970906
1739209796.7393994;-38.13080360867914
1739209796.7394028;-38.13080360867914
1739209796.7394059;-38.13080360867914
1739209796.739409;-45.120503652039325
1739209796.739412;-45.120503652039325
1739209796.7394154;-38.13080360867914
1739209796.7394185;-45.120503652039325
1739209796.7394216;-38.13080360867914
1739209796.7394247;-35.57807855764607
1739209796.739428;-38.13080360867914
1739209796.7394311;-45.120503652039325
1739209796.7394342;-35.57807855764607
1739209796.7394373;-32.816014438256545
1739209796.7394404;-38.13080360867914
1739209796.7394438;-38.13080360867914
1739209796.7394469;-38.13080360867914
1739209796.73945;-38.13080360867914
1739209796.739453;-35.57807855764607
1739209796.7394564;-33.981070128970906
1739209796.7394595;-38.13080360867914
1739209796.7394626;-45.120503652039325
1739209796.7394657;-38.13080360867914
1739209796.7394688;-45.120503652039325
1739209796.7394722;-45.120503652039325
1739209796.7394753;-33.981070128970906
1739209796.7394783;-45.120503652039325
1739209796.7394814;-38.13080360867914
1739209796.7394848;-38.13080360867914
1739209796.739488;-45.120503652039325
1739209796.739491;-35.57807855764607
1739209796.739494;-38.13080360867914
1739209796.7394972;-35.57807855764607
1739209796.7395005;-35.57807855764607
1739209796.7395036;-45.120503652039325
1739209796.7395067;-33.981070128970906
1739209796.7395098;-45.120503652039325
1739209796.7395132;-45.120503652039325
1739209796.7395163;-45.120503652039325
1739209796.7395194;-45.120503652039325
1739209796.7395225;-45.120503652039325
1739209796.7395258;-45.120503652039325
1739209796.739529;-45.120503652039325
1739209796.739532;-45.120503652039325
1739209796.739535;-32.816014438256545
1739209796.7395382;-38.13080360867914
1739209796.7395415;-45.120503652039325
1739209796.7395446;-45.120503652039325
1739209796.7395477;-32.816014438256545
1739209796.7395508;-30.49652367304973
1739209796.7395542;-45.120503652039325
1739209796.7395573;-45.120503652039325
1739209796.7395604;-45.120503652039325
1739209796.7395635;-33.981070128970906
1739209796.7395666;-45.120503652039325
1739209796.73957;-45.120503652039325
1739209796.739573;-38.13080360867914
1739209796.739576;-45.120503652039325
1739209796.7395792;-38.13080360867914
1739209796.7395825;-38.13080360867914
1739209796.7395856;-45.120503652039325
1739209796.7395887;-45.120503652039325
1739209796.7395918;-38.13080360867914
1739209796.7395952;-45.120503652039325
1739209796.7395983;-38.13080360867914
1739209796.7396014;-33.981070128970906
1739209796.7396045;-38.13080360867914
1739209796.7396076;-38.13080360867914
1739209796.739611;-38.13080360867914
1739209796.739614;-38.13080360867914
1739209796.739617;-38.13080360867914
1739209796.7396202;-45.120503652039325
1739209796.7396235;-38.13080360867914
1739209796.7396266;-38.13080360867914
1739209796.7396297;-38.13080360867914
1739209796.7396328;-38.13080360867914
1739209796.739636;-38.13080360867914
1739209796.7396393;-38.13080360867914
1739209796.7396424;-38.13080360867914
1739209796.7396455;-38.13080360867914
1739209796.7396486;-35.57807855764607
1739209796.739652;-38.13080360867914
1739209796.739655;-45.120503652039325
1739209796.739658;-45.120503652039325
1739209796.7396612;-29.438486411369333
1739209796.7396646;-32.816014438256545
1739209796.7396677;-45.120503652039325
1739209796.7396708;-38.13080360867914
1739209796.7396739;-38.13080360867914
1739209796.739677;-31.141103565318915
1739209796.7396803;-45.120503652039325
1739209796.7396834;-45.120503652039325
1739209796.7396865;-45.120503652039325
1739209796.7396896;-45.120503652039325
1739209796.739693;-45.120503652039325
1739209796.739696;-45.120503652039325
1739209796.7396991;-45.120503652039325
1739209796.7397022;-38.13080360867914
1739209796.7397053;-38.13080360867914
1739209796.7397087;-45.120503652039325
1739209796.7397118;-45.120503652039325
1739209796.7397149;-45.120503652039325
1739209796.739718;-38.13080360867914
1739209796.7397213;-35.57807855764607
1739209796.7397244;-38.13080360867914
1739209796.7397275;-31.141103565318915
1739209796.7397306;-38.13080360867914
1739209796.7397337;-45.120503652039325
1739209796.739737;-45.120503652039325
1739209796.7397401;-33.981070128970906
1739209796.7397432;-38.13080360867914
1739209796.7397463;-45.120503652039325
1739209796.7397497;-38.13080360867914
1739209796.7397528;-35.57807855764607
1739209796.7397559;-45.120503652039325
1739209796.739759;-38.13080360867914
1739209796.7397623;-35.57807855764607
1739209796.7397654;-45.120503652039325
1739209796.7397685;-45.120503652039325
1739209796.7397716;-33.981070128970906
1739209796.7397747;-45.120503652039325
1739209796.739778;-38.13080360867914
1739209796.7397811;-38.13080360867914
1739209796.7397842;-38.13080360867914
1739209796.7397873;-38.13080360867914
1739209796.7397907;-33.981070128970906
1739209796.7397938;-38.13080360867914
1739209796.7397969;-38.13080360867914
1739209796.7398;-45.120503652039325
1739209796.739803;-45.120503652039325
1739209796.7398064;-45.120503652039325
1739209796.7398095;-38.13080360867914
1739209796.7398126;-38.13080360867914
1739209796.7398157;-38.13080360867914
1739209796.739819;-35.57807855764607
1739209796.7398221;-38.13080360867914
1739209796.7398252;-45.120503652039325
1739209796.7398283;-31.141103565318915
1739209796.7398317;-31.141103565318915
1739209796.7398348;-38.13080360867914
1739209796.739838;-38.13080360867914
1739209796.739841;-38.13080360867914
1739209796.739844;-45.120503652039325
1739209796.7398474;-45.120503652039325
1739209796.7398505;-33.981070128970906
1739209796.7398536;-32.816014438256545
1739209796.7398567;-38.13080360867914
1739209796.73986;-38.13080360867914
1739209796.7398632;-38.13080360867914
1739209796.7398663;-45.120503652039325
1739209796.7398694;-38.13080360867914
1739209796.7398725;-38.13080360867914
1739209796.7398758;-38.13080360867914
1739209796.739879;-33.981070128970906
1739209796.739882;-38.13080360867914
1739209796.739885;-45.120503652039325
1739209796.7398884;-33.981070128970906
1739209796.7398915;-38.13080360867914
1739209796.7398946;-45.120503652039325
1739209796.7398977;-45.120503652039325
1739209796.739901;-38.13080360867914
1739209796.7399042;-30.49652367304973
1739209796.7399073;-32.81601443825658
1739209796.7399104;-38.13080360867914
1739209796.7399135;-35.57807855764607
1739209796.7399168;-33.981070128970906
1739209796.73992;-38.13080360867914
1739209796.739923;-33.981070128970906
1739209796.739926;-45.120503652039325
1739209796.7399294;-31.141103565318915
1739209796.7399325;-28.992665084841942
1739209796.7399356;-45.120503652039325
1739209796.7399387;-45.120503652039325
1739209796.7399418;-38.13080360867914
1739209796.7399452;-38.13080360867914
1739209796.7399483;-33.981070128970906
1739209796.7399514;-45.120503652039325
1739209796.7399545;-45.120503652039325
1739209796.7399578;-31.14110356531892
1739209796.739961;-35.57807855764607
1739209796.739964;-38.13080360867914
1739209796.739967;-45.120503652039325
1739209796.7399702;-35.57807855764607
1739209796.7399735;-38.13080360867914
1739209796.7399766;-45.120503652039325
1739209796.7399797;-38.13080360867914
1739209796.7399828;-31.141103565318915
1739209796.7399862;-45.120503652039325
1739209796.7399893;-35.57807855764607
1739209796.7399924;-35.57807855764607
1739209796.7399955;-45.120503652039325
1739209796.7399988;-45.120503652039325
1739209796.740002;-38.13080360867914
1739209796.740005;-38.13080360867914
1739209796.740008;-45.120503652039325
1739209796.7400112;-45.120503652039325
1739209796.7400146;-45.120503652039325
1739209796.7400177;-45.120503652039325
1739209796.7400208;-35.57807855764607
1739209796.7400239;-45.120503652039325
1739209796.7400272;-35.57807855764607
1739209796.7400303;-38.13080360867914
1739209796.7400334;-38.13080360867914
1739209796.7400365;-33.981070128970906
1739209796.7400396;-45.120503652039325
1739209796.740043;-45.120503652039325
1739209796.740046;-45.120503652039325
1739209796.7400491;-45.120503652039325
1739209796.7400522;-45.120503652039325
1739209796.7400556;-45.120503652039325
1739209796.7400587;-33.981070128970906
1739209796.7400618;-45.120503652039325
1739209796.7400649;-45.120503652039325
1739209796.7400682;-45.120503652039325
1739209796.7400713;-33.981070128970906
1739209796.7400744;-45.120503652039325
1739209796.7400775;-45.120503652039325
1739209796.7400806;-45.120503652039325
1739209796.740084;-45.120503652039325
1739209796.740087;-45.120503652039325
1739209796.7400901;-45.120503652039325
1739209796.7400932;-38.13080360867914
1739209796.7400966;-45.120503652039325
1739209796.7400997;-35.57807855764607
1739209796.7401028;-38.13080360867914
1739209796.7401059;-45.120503652039325
1739209796.740109;-32.816014438256545
1739209796.7401123;-45.120503652039325
1739209796.7401154;-45.120503652039325
1739209796.7401185;-45.120503652039325
1739209796.7401216;-35.57807855764607
1739209796.740125;-45.120503652039325
1739209796.740128;-45.120503652039325
1739209796.7401311;-45.120503652039325
1739209796.7401342;-45.120503652039325
1739209796.7401373;-45.120503652039325
1739209796.7401407;-45.120503652039325
1739209796.7401438;-38.13080360867914
1739209796.7401469;-45.120503652039325
1739209796.74015;-33.981070128970906
1739209796.7401533;-45.120503652039325
1739209796.7401564;-38.13080360867914
1739209796.7401595;-30.49652367304973
1739209796.7401626;-35.57807855764607
1739209796.740166;-45.120503652039325
1739209796.740169;-45.120503652039325
1739209796.7401721;-38.13080360867914
1739209796.7401752;-45.120503652039325
1739209796.7401783;-38.13080360867914
1739209796.7401817;-35.57807855764607
1739209796.7401848;-45.120503652039325
1739209796.740188;-38.13080360867914
1739209796.740191;-45.120503652039325
1739209796.7401943;-45.120503652039325
1739209796.7401974;-38.13080360867914
1739209796.7402005;-33.981070128970906
1739209796.7402036;-45.120503652039325
1739209796.7402067;-45.120503652039325
1739209796.74021;-35.57807855764607
1739209796.7402132;-35.57807855764607
1739209796.7402163;-45.120503652039325
1739209796.7402194;-38.13080360867914
1739209796.7402227;-38.13080360867914
1739209796.7402258;-45.120503652039325
1739209796.740229;-35.57807855764607
1739209796.740232;-38.13080360867914
1739209796.7402353;-45.120503652039325
1739209796.7402384;-38.13080360867914
1739209796.7402415;-45.120503652039325
1739209796.7402446;-38.13080360867914
1739209796.7402477;-38.13080360867914
1739209796.740251;-38.13080360867914
1739209796.7402542;-38.13080360867914
1739209796.7402573;-33.981070128970906
1739209796.7402604;-45.120503652039325
1739209796.7402637;-38.13080360867914
1739209796.7402668;-32.816014438256545
1739209796.74027;-38.13080360867914
1739209796.740273;-45.120503652039325
1739209796.740276;-45.120503652039325
1739209796.7402794;-35.57807855764607
1739209796.7402825;-38.13080360867914
1739209796.7402856;-45.120503652039325
1739209796.7402887;-38.13080360867914
1739209796.740292;-38.13080360867914
1739209796.7402952;-38.13080360867914
1739209796.7402983;-38.13080360867914
1739209796.7403014;-38.13080360867914
1739209796.7403045;-38.13080360867914
1739209796.7403078;-33.981070128970906
1739209796.740311;-45.120503652039325
1739209796.740314;-38.13080360867914
1739209796.740317;-35.57807855764607
1739209796.7403204;-38.13080360867914
1739209796.7403235;-38.13080360867914
1739209796.7403266;-45.120503652039325
1739209796.7403297;-35.57807855764607
1739209796.740333;-38.13080360867914
1739209796.7403362;-38.13080360867914
1739209796.7403393;-33.981070128970906
1739209796.7403424;-33.981070128970906
1739209796.7403455;-38.13080360867914
1739209796.7403488;-45.120503652039325
1739209796.740352;-38.13080360867914
1739209796.740355;-45.120503652039325
1739209796.740358;-33.981070128970906
1739209796.7403615;-45.120503652039325
1739209796.7403646;-38.13080360867914
1739209796.7403677;-38.13080360867914
1739209796.7403708;-35.57807855764607
1739209796.7403738;-35.57807855764607
1739209796.7403772;-33.981070128970906
1739209796.7403803;-45.120503652039325
1739209796.7403834;-45.120503652039325
1739209796.7403865;-38.13080360867914
1739209796.7403898;-45.120503652039325
1739209796.740393;-45.120503652039325
1739209796.740396;-38.13080360867914
1739209796.7403991;-45.120503652039325
1739209796.7404025;-33.981070128970906
1739209796.7404056;-45.120503652039325
1739209796.7404087;-38.13080360867914
1739209796.7404118;-38.13080360867914
1739209796.7404149;-38.13080360867914
1739209796.7404182;-32.816014438256545
1739209796.7404213;-35.57807855764607
1739209796.7404244;-38.13080360867914
1739209796.7404275;-33.981070128970906
1739209796.7404308;-45.120503652039325
1739209796.740434;-45.120503652039325
1739209796.740437;-45.120503652039325
1739209796.7404401;-33.981070128970906
1739209796.7404432;-35.57807855764607
1739209796.7404466;-38.13080360867914
1739209796.7404497;-45.120503652039325
1739209796.7404528;-45.120503652039325
1739209796.7404559;-45.120503652039325
1739209796.7404592;-45.120503652039325
1739209796.7404623;-38.13080360867914
1739209796.7404654;-31.141103565318915
1739209796.7404685;-28.992665084841942
1739209796.7404718;-45.120503652039325
1739209796.740475;-45.120503652039325
1739209796.740478;-38.13080360867914
1739209796.7404811;-38.13080360867914
1739209796.7404842;-45.120503652039325
1739209796.7404876;-33.981070128970906
1739209796.7404907;-38.13080360867914
1739209796.7404938;-38.13080360867914
1739209796.7404969;-45.120503652039325
1739209796.7405002;-45.120503652039325
1739209796.7405033;-45.120503652039325
1739209796.7405064;-38.13080360867914
1739209796.7405167;-45.120503652039325
1739209796.7405267;-38.13080360867914
1739209796.740537;-38.13080360867914
1739209796.740547;-38.13080360867914
1739209796.7405572;-38.13080360867914
1739209796.7405672;-45.120503652039325
1739209796.7405775;-38.13080360867914
1739209796.7405875;-35.57807855764607
1739209796.7405977;-38.13080360867914
1739209796.740608;-45.120503652039325
1739209796.740618;-45.120503652039325
1739209796.7406282;-38.13080360867914
1739209796.7406383;-45.120503652039325
1739209796.7406485;-35.57807855764607
1739209796.7406585;-38.13080360867914
1739209796.7406688;-45.120503652039325
1739209796.7406788;-45.120503652039325
1739209796.740689;-45.120503652039325
1739209796.7406993;-38.13080360867914
1739209796.7407093;-38.13080360867914
1739209796.7407196;-38.13080360867914
1739209796.7407296;-45.120503652039325
1739209796.7407398;-45.120503652039325
1739209796.7407498;-45.120503652039325
1739209796.74076;-38.13080360867914
1739209796.74077;-45.120503652039325
1739209796.7407804;-38.13080360867914
1739209796.7407904;-30.49652367304973
1739209796.7408006;-38.13080360867914
1739209796.7408109;-45.120503652039325
1739209796.740821;-38.13080360867914
1739209796.7408311;-33.981070128970906
1739209796.7408412;-45.120503652039325
1739209796.7408514;-45.120503652039325
1739209796.7408614;-45.120503652039325
1739209796.7408717;-33.981070128970956
1739209796.7408817;-45.120503652039325
1739209796.740892;-38.13080360867914
1739209796.7409022;-45.120503652039325
1739209796.7409122;-38.13080360867914
1739209796.7409225;-33.981070128970906
1739209796.7409325;-45.120503652039325
1739209796.7409427;-45.120503652039325
1739209796.7409527;-26.487275050834715
1739209796.740963;-35.57807855764607
1739209796.740973;-38.13080360867914
1739209796.7409832;-33.981070128970906
1739209796.7409935;-38.13080360867914
1739209796.7410035;-38.13080360867914
1739209796.7410138;-45.120503652039325
1739209796.7410238;-45.120503652039325
1739209796.741034;-31.141103565318943
1739209796.741044;-45.120503652039325
1739209796.7410543;-38.13080360867914
1739209796.7410643;-45.120503652039325
1739209796.7410746;-38.13080360867914
1739209796.7410848;-38.13080360867914
1739209796.7410948;-45.120503652039325
1739209796.741105;-45.120503652039325
1739209796.741115;-35.57807855764607
1739209796.7411253;-45.120503652039325
1739209796.7411354;-45.120503652039325
1739209796.7411456;-33.981070128970906
1739209796.7411556;-45.120503652039325
1739209796.7411659;-45.120503652039325
1739209796.741176;-45.120503652039325
1739209796.7411861;-45.120503652039325
1739209796.7411964;-45.120503652039325
1739209796.7412064;-45.120503652039325
1739209796.7412167;-45.120503652039325
1739209796.7412267;-45.120503652039325
1739209796.741237;-45.120503652039325
1739209796.741247;-38.13080360867914
1739209796.7412572;-38.13080360867914
1739209796.7412672;-45.120503652039325
1739209796.7412775;-45.120503652039325
1739209796.7412877;-45.120503652039325
1739209796.7412977;-45.120503652039325
1739209796.741308;-45.120503652039325
1739209796.741318;-45.120503652039325
1739209796.7413282;-33.981070128970906
