CAN Message; 0x98:000052f4d07a7582
1739209701.6761634;-45.120503652039325
1739209701.6761672;-38.13080360867914
1739209701.676171;-28.992665084841942
1739209701.6761749;-38.13080360867914
1739209701.6761787;-45.120503652039325
1739209701.6761825;-38.13080360867914
1739209701.676186;-30.49652367304973
1739209701.67619;-33.981070128970906
1739209701.6761937;-38.13080360867914
1739209701.6761975;-45.120503652039325
1739209701.6762013;-38.13080360867914
1739209701.6762052;-38.13080360867914
1739209701.676209;-45.120503652039325
1739209701.6762128;-45.120503652039325
1739209701.6762166;-45.120503652039325
1739209701.6762202;-38.13080360867914
1739209701.676224;-38.13080360867914
1739209701.6762278;-38.13080360867914
1739209701.6762316;-45.120503652039325
1739209701.6762354;-45.120503652039325
1739209701.6762393;-35.57807855764607
1739209701.676243;-45.120503652039325
1739209701.6762466;-45.120503652039325
1739209701.6762505;-45.120503652039325
1739209701.6762543;-38.13080360867914
1739209701.676258;-45.120503652039325
1739209701.676262;-33.981070128970906
1739209701.6762657;-35.57807855764607
1739209701.6762695;-35.57807855764607
1739209701.6762733;-38.13080360867914
1739209701.6762772;-38.13080360867914
1739209701.6762807;-38.13080360867914
1739209701.6762846;-45.120503652039325
1739209701.6762884;-38.13080360867914
1739209701.6762922;-38.13080360867914
1739209701.676296;-38.13080360867914
1739209701.6762998;-33.981070128970906
1739209701.6763036;-38.13080360867914
1739209701.6763072;-38.13080360867914
1739209701.676311;-38.13080360867914
1739209701.6763148;-38.13080360867914
1739209701.6763186;-38.13080360867914
1739209701.6763225;-31.141103565318915
1739209701.6763263;-31.141103565318915
1739209701.67633;-38.13080360867914
1739209701.676334;-35.57807855764607
1739209701.6763377;-33.981070128970906
1739209701.6763413;-35.57807855764607
1739209701.676345;-38.13080360867914
1739209701.676349;-38.13080360867914
1739209701.6763527;-33.981070128970906
1739209701.6763566;-45.120503652039325
1739209701.6763604;-45.120503652039325
1739209701.6763642;-45.120503652039325
1739209701.6763678;-45.120503652039325
1739209701.6763716;-45.120503652039325
1739209701.6763754;-33.981070128970906
1739209701.6763792;-33.981070128970906
1739209701.676383;-33.981070128970906
1739209701.6763868;-33.981070128970906
1739209701.6763906;-38.13080360867914
1739209701.6763945;-45.120503652039325
1739209701.6763983;-45.120503652039325
1739209701.6764019;-45.120503652039325
1739209701.6764057;-45.120503652039325
1739209701.6764095;-45.120503652039325
1739209701.6764133;-45.120503652039325
1739209701.676417;-35.57807855764607
1739209701.676421;-35.57807855764607
1739209701.6764247;-38.13080360867914
1739209701.6764283;-45.120503652039325
1739209701.6764321;-38.13080360867914
1739209701.676436;-38.13080360867914
1739209701.6764398;-45.120503652039325
1739209701.6764436;-45.120503652039325
1739209701.6764474;-33.981070128970906
1739209701.6764512;-33.981070128970906
1739209701.676455;-38.13080360867914
1739209701.6764588;-33.981070128970906
1739209701.6764624;-38.13080360867914
1739209701.6764662;-38.13080360867914
1739209701.67647;-45.120503652039325
1739209701.6764739;-45.120503652039325
1739209701.6764777;-45.120503652039325
1739209701.6764815;-38.13080360867914
1739209701.6764853;-38.13080360867914
1739209701.6764889;-45.120503652039325
1739209701.6764927;-32.816014438256545
1739209701.6764965;-32.816014438256545
1739209701.6765003;-38.13080360867914
1739209701.6765041;-38.13080360867914
1739209701.676508;-33.981070128970906
1739209701.6765118;-38.13080360867914
1739209701.6765156;-38.13080360867914
1739209701.6765194;-45.120503652039325
1739209701.676523;-38.13080360867914
1739209701.6765268;-33.981070128970906
1739209701.6765306;-38.13080360867914
1739209701.6765344;-35.57807855764607
1739209701.6765382;-38.13080360867914
1739209701.676542;-38.13080360867914
1739209701.6765459;-38.13080360867914
1739209701.6765494;-45.120503652039325
1739209701.6765532;-38.13080360867914
1739209701.676557;-45.120503652039325
1739209701.6765609;-38.13080360867914
1739209701.6765647;-38.13080360867914
1739209701.6765685;-45.120503652039325
1739209701.6765723;-38.13080360867914
1739209701.6765761;-35.57807855764607
1739209701.67658;-35.57807855764607
1739209701.6765835;-45.120503652039325
1739209701.6765873;-38.13080360867914
1739209701.6765912;-45.120503652039325
1739209701.676595;-38.13080360867914
1739209701.6765988;-45.120503652039325
1739209701.6766026;-45.120503652039325
1739209701.6766064;-33.981070128970906
1739209701.67661;-35.57807855764607
1739209701.6766138;-38.13080360867914
1739209701.6766176;-45.120503652039325
1739209701.6766214;-45.120503652039325
1739209701.6766253;-45.120503652039325
1739209701.676629;-38.13080360867914
1739209701.676633;-30.49652367304973
1739209701.6766367;-35.57807855764607
1739209701.6766405;-38.13080360867914
1739209701.676644;-38.13080360867914
1739209701.676648;-35.57807855764607
1739209701.6766517;-38.13080360867914
1739209701.6766555;-38.13080360867914
1739209701.6766593;-45.120503652039325
1739209701.6766632;-45.120503652039325
1739209701.676667;-38.13080360867914
1739209701.6766706;-35.57807855764607
1739209701.6766744;-38.13080360867914
1739209701.6766782;-38.13080360867914
1739209701.676682;-38.13080360867914
1739209701.6766858;-45.120503652039325
1739209701.6766896;-38.13080360867914
1739209701.6766934;-38.13080360867914
1739209701.6766973;-45.120503652039325
1739209701.676701;-45.120503652039325
1739209701.6767046;-30.49652367304973
1739209701.6767085;-31.141103565318893
1739209701.6767123;-38.13080360867914
1739209701.676716;-38.13080360867914
1739209701.67672;-35.57807855764607
1739209701.6767237;-31.141103565318893
1739209701.6767275;-45.120503652039325
1739209701.676731;-45.120503652039325
1739209701.676735;-45.120503652039325
1739209701.6767387;-45.120503652039325
1739209701.6767426;-45.120503652039325
1739209701.6767464;-45.120503652039325
1739209701.6767502;-45.120503652039325
1739209701.676754;-33.981070128970956
1739209701.6767578;-38.13080360867914
1739209701.6767616;-45.120503652039325
1739209701.6767652;-38.13080360867914
1739209701.676769;-45.120503652039325
1739209701.6767728;-45.120503652039325
1739209701.6767766;-38.13080360867914
1739209701.6767805;-38.13080360867914
1739209701.6767843;-29.438486411369333
1739209701.676788;-38.13080360867914
1739209701.6767917;-45.120503652039325
1739209701.6767955;-38.13080360867914
1739209701.6767993;-35.57807855764607
1739209701.676803;-38.13080360867914
1739209701.676807;-38.13080360867914
1739209701.6768107;-45.120503652039325
1739209701.6768146;-38.13080360867914
1739209701.6768184;-45.120503652039325
1739209701.6768222;-45.120503652039325
1739209701.6768258;-45.120503652039325
1739209701.6768296;-45.120503652039325
1739209701.6768334;-35.57807855764607
1739209701.6768372;-45.120503652039325
1739209701.676841;-38.13080360867914
1739209701.6768448;-33.981070128970906
1739209701.6768486;-45.120503652039325
1739209701.6768522;-45.120503652039325
1739209701.676856;-38.13080360867914
1739209701.6768599;-38.13080360867914
1739209701.6768637;-38.13080360867914
1739209701.6768675;-45.120503652039325
1739209701.6768713;-38.13080360867914
1739209701.676875;-38.13080360867914
1739209701.676879;-38.13080360867914
1739209701.6768827;-45.120503652039325
1739209701.6768863;-38.13080360867914
1739209701.6768901;-45.120503652039325
1739209701.676894;-38.13080360867914
1739209701.6768978;-45.120503652039325
1739209701.6769016;-38.13080360867914
1739209701.6769054;-32.816014438256545
1739209701.6769092;-33.981070128970906
1739209701.6769128;-45.120503652039325
1739209701.6769166;-38.13080360867914
1739209701.6769204;-32.816014438256545
1739209701.6769242;-45.120503652039325
1739209701.676928;-45.120503652039325
1739209701.6769319;-38.13080360867914
1739209701.6769357;-38.13080360867914
1739209701.6769395;-38.13080360867914
1739209701.6769433;-45.120503652039325
1739209701.6769469;-35.57807855764607
1739209701.6769507;-45.120503652039325
1739209701.6769545;-35.57807855764607
1739209701.6769583;-45.120503652039325
1739209701.6769621;-38.13080360867914
1739209701.676966;-38.13080360867914
1739209701.6769698;-45.120503652039325
1739209701.6769733;-45.120503652039325
1739209701.6769772;-38.13080360867914
1739209701.676981;-32.816014438256545
1739209701.6769848;-35.57807855764607
1739209701.6769886;-38.13080360867914
1739209701.6769924;-38.13080360867914
1739209701.6769962;-38.13080360867914
1739209701.677;-35.57807855764607
1739209701.6770039;-45.120503652039325
1739209701.6770074;-45.120503652039325
1739209701.6770113;-38.13080360867914
1739209701.677015;-35.57807855764607
1739209701.677019;-35.57807855764607
1739209701.6770227;-38.13080360867914
1739209701.6770265;-32.816014438256545
1739209701.6770303;-30.49652367304973
1739209701.677034;-33.981070128970906
1739209701.6770377;-38.13080360867914
1739209701.6770415;-38.13080360867914
1739209701.6770453;-38.13080360867914
1739209701.6770492;-33.981070128970906
1739209701.677053;-45.120503652039325
1739209701.6770568;-31.141103565318915
1739209701.6770606;-31.141103565318915
1739209701.6770644;-31.141103565318893
1739209701.677068;-38.13080360867914
1739209701.6770718;-45.120503652039325
1739209701.6770756;-38.13080360867914
1739209701.6770794;-38.13080360867914
1739209701.6770833;-38.13080360867914
1739209701.677087;-38.13080360867914
1739209701.677091;-33.981070128970906
1739209701.6770945;-45.120503652039325
1739209701.6770983;-38.13080360867914
1739209701.677102;-38.13080360867914
1739209701.677106;-45.120503652039325
1739209701.6771097;-45.120503652039325
1739209701.6771135;-38.13080360867914
1739209701.6771173;-38.13080360867914
1739209701.6771212;-38.13080360867914
1739209701.677125;-45.120503652039325
1739209701.6771286;-35.57807855764607
1739209701.6771324;-35.57807855764607
1739209701.6771362;-45.120503652039325
1739209701.67714;-45.120503652039325
1739209701.6771438;-33.981070128970906
1739209701.6771476;-45.120503652039325
1739209701.6771514;-38.13080360867914
1739209701.677155;-45.120503652039325
1739209701.6771588;-38.13080360867914
1739209701.6771626;-38.13080360867914
1739209701.6771665;-35.57807855764607
1739209701.6771703;-38.13080360867914
1739209701.677174;-38.13080360867914
1739209701.677178;-38.13080360867914
1739209701.6771817;-33.981070128970906
1739209701.6771855;-38.13080360867914
1739209701.677189;-45.120503652039325
1739209701.677193;-45.120503652039325
1739209701.6771967;-45.120503652039325
1739209701.6772006;-33.981070128970906
1739209701.6772044;-45.120503652039325
1739209701.6772082;-45.120503652039325
1739209701.677212;-35.57807855764607
1739209701.6772156;-38.13080360867914
1739209701.6772194;-45.120503652039325
1739209701.6772232;-35.57807855764607
1739209701.677227;-38.13080360867914
1739209701.6772308;-45.120503652039325
1739209701.6772346;-45.120503652039325
1739209701.6772385;-38.13080360867914
1739209701.6772423;-35.57807855764607
1739209701.677246;-35.57807855764607
1739209701.6772497;-38.13080360867914
1739209701.6772535;-38.13080360867914
1739209701.6772573;-38.13080360867914
1739209701.677261;-38.13080360867914
1739209701.677265;-45.120503652039325
1739209701.6772687;-35.57807855764607
1739209701.6772726;-45.120503652039325
1739209701.6772761;-45.120503652039325
1739209701.67728;-35.57807855764607
1739209701.6772838;-35.57807855764607
1739209701.6772876;-38.13080360867914
1739209701.6772914;-45.120503652039325
1739209701.6772952;-33.981070128970906
1739209701.677299;-38.13080360867914
1739209701.6773028;-38.13080360867914
1739209701.6773067;-38.13080360867914
1739209701.6773102;-45.120503652039325
1739209701.677314;-45.120503652039325
1739209701.6773179;-38.13080360867914
1739209701.6773217;-45.120503652039325
1739209701.6773255;-38.13080360867914
1739209701.6773293;-38.13080360867914
1739209701.677333;-45.120503652039325
1739209701.6773367;-45.120503652039325
1739209701.6773405;-38.13080360867914
1739209701.6773443;-32.816014438256545
1739209701.6773481;-45.120503652039325
1739209701.677352;-45.120503652039325
1739209701.6773558;-35.57807855764607
1739209701.6773596;-35.57807855764607
1739209701.6773634;-35.57807855764607
1739209701.6773672;-32.816014438256545
1739209701.6773708;-38.13080360867914
1739209701.6773746;-35.57807855764607
1739209701.6773784;-35.57807855764607
1739209701.6773822;-38.13080360867914
1739209701.677386;-45.120503652039325
1739209701.6773899;-45.120503652039325
1739209701.6773937;-45.120503652039325
1739209701.6773973;-45.120503652039325
1739209701.677401;-38.13080360867914
1739209701.6774049;-35.57807855764607
1739209701.6774087;-45.120503652039325
1739209701.6774125;-45.120503652039325
1739209701.6774163;-33.981070128970906
1739209701.6774201;-45.120503652039325
1739209701.677424;-45.120503652039325
1739209701.6774278;-45.120503652039325
1739209701.6774313;-33.981070128970906
1739209701.6774352;-38.13080360867914
1739209701.677439;-33.981070128970906
1739209701.6774428;-38.13080360867914
1739209701.6774466;-38.13080360867914
1739209701.6774504;-38.13080360867914
1739209701.6774542;-35.57807855764607
1739209701.6774578;-30.49652367304973
1739209701.6774616;-38.13080360867914
1739209701.6774654;-38.13080360867914
1739209701.6774693;-38.13080360867914
1739209701.677473;-33.981070128970906
1739209701.677477;-45.120503652039325
1739209701.6774807;-38.13080360867914
1739209701.6774845;-45.120503652039325
1739209701.6774883;-33.981070128970956
1739209701.677492;-45.120503652039325
1739209701.6774957;-38.13080360867914
1739209701.6774995;-38.13080360867914
1739209701.6775033;-45.120503652039325
1739209701.6775072;-38.13080360867914
1739209701.677511;-45.120503652039325
1739209701.6775148;-35.57807855764607
1739209701.6775184;-26.487275050834715
1739209701.6775222;-38.13080360867914
1739209701.677526;-38.13080360867914
1739209701.6775298;-38.13080360867914
1739209701.6775336;-38.13080360867914
1739209701.6627307;-38.13080360867914
1739209701.6627347;-38.13080360867914
1739209701.6627388;-38.13080360867914
1739209701.6627429;-45.120503652039325
1739209701.662747;-35.57807855764607
1739209701.6627507;-38.13080360867914
1739209701.6627548;-38.13080360867914
1739209701.6627588;-38.13080360867914
1739209701.6627629;-45.120503652039325
1739209701.662767;-45.120503652039325
1739209701.662771;-45.120503652039325
1739209701.6627748;-45.120503652039325
1739209701.6627789;-38.13080360867914
1739209701.662783;-45.120503652039325
1739209701.662787;-45.120503652039325
1739209701.662791;-45.120503652039325
1739209701.662795;-45.120503652039325
1739209701.662799;-33.981070128970906
1739209701.662803;-38.13080360867914
1739209701.662807;-33.981070128970906
1739209701.662811;-45.120503652039325
1739209701.662815;-31.141103565318915
1739209701.6628191;-31.141103565318915
1739209701.662823;-45.120503652039325
1739209701.662827;-38.13080360867914
1739209701.662831;-38.13080360867914
1739209701.6628351;-38.13080360867914
1739209701.6628392;-45.120503652039325
1739209701.6628432;-38.13080360867914
1739209701.662847;-31.141103565318915
1739209701.662851;-38.13080360867914
1739209701.6628551;-38.13080360867914
1739209701.6628592;-45.120503652039325
1739209701.6628633;-45.120503652039325
1739209701.6628673;-38.13080360867914
1739209701.6628711;-45.120503652039325
1739209701.6628752;-33.981070128970906
1739209701.6628792;-38.13080360867914
1739209701.6628833;-30.49652367304973
1739209701.6628873;-35.57807855764607
1739209701.6628914;-38.13080360867914
1739209701.6628952;-38.13080360867914
1739209701.6628993;-35.57807855764607
1739209701.6629033;-35.57807855764607
1739209701.6629074;-38.13080360867914
1739209701.6629114;-38.13080360867914
1739209701.6629155;-31.141103565318915
1739209701.6629193;-38.13080360867914
1739209701.6629233;-45.120503652039325
1739209701.6629274;-38.13080360867914
1739209701.6629314;-38.13080360867914
1739209701.6629355;-45.120503652039325
1739209701.6629395;-45.120503652039325
1739209701.6629434;-45.120503652039325
1739209701.6629474;-38.13080360867914
1739209701.6629515;-38.13080360867914
1739209701.6629555;-38.13080360867914
1739209701.6629596;-38.13080360867914
1739209701.6629636;-38.13080360867914
1739209701.6629674;-45.120503652039325
1739209701.6629715;-38.13080360867914
1739209701.6629755;-38.13080360867914
1739209701.6629796;-31.141103565318915
1739209701.6629837;-45.120503652039325
1739209701.6629877;-45.120503652039325
1739209701.6629915;-38.13080360867914
1739209701.6629956;-45.120503652039325
1739209701.6629996;-38.13080360867914
1739209701.6630037;-38.13080360867914
1739209701.6630077;-38.13080360867914
1739209701.6630118;-38.13080360867914
1739209701.6630156;-38.13080360867914
1739209701.6630197;-45.120503652039325
1739209701.6630237;-45.120503652039325
1739209701.6630278;-38.13080360867914
1739209701.6630318;-45.120503652039325
1739209701.6630359;-38.13080360867914
1739209701.6630397;-32.816014438256545
1739209701.6630437;-38.13080360867914
1739209701.6630478;-45.120503652039325
1739209701.6630518;-35.57807855764607
1739209701.663056;-35.57807855764607
1739209701.66306;-38.13080360867914
1739209701.6630638;-35.57807855764607
1739209701.6630678;-38.13080360867914
1739209701.6630719;-45.120503652039325
1739209701.663076;-33.981070128970906
1739209701.66308;-38.13080360867914
1739209701.663084;-45.120503652039325
1739209701.6630878;-38.13080360867914
1739209701.663092;-38.13080360867914
1739209701.663096;-45.120503652039325
1739209701.6631;-38.13080360867914
1739209701.663104;-45.120503652039325
1739209701.663108;-45.120503652039325
1739209701.663112;-38.13080360867914
1739209701.663116;-38.13080360867914
1739209701.66312;-45.120503652039325
1739209701.663124;-38.13080360867914
1739209701.6631281;-32.816014438256545
1739209701.6631322;-45.120503652039325
1739209701.663136;-45.120503652039325
1739209701.66314;-30.49652367304973
1739209701.663144;-35.57807855764607
1739209701.6631482;-45.120503652039325
1739209701.6631522;-45.120503652039325
1739209701.6631563;-33.981070128970906
1739209701.66316;-45.120503652039325
1739209701.6631641;-45.120503652039325
1739209701.6631682;-45.120503652039325
1739209701.6631722;-45.120503652039325
1739209701.6631763;-38.13080360867914
1739209701.6631804;-38.13080360867914
1739209701.6631842;-45.120503652039325
1739209701.6631882;-38.13080360867914
1739209701.6631923;-32.816014438256545
1739209701.6631963;-38.13080360867914
1739209701.6632004;-38.13080360867914
1739209701.6632044;-38.13080360867914
1739209701.6632082;-45.120503652039325
1739209701.6632123;-45.120503652039325
1739209701.6632164;-45.120503652039325
1739209701.6632204;-45.120503652039325
1739209701.6632245;-45.120503652039325
1739209701.6632285;-45.120503652039325
1739209701.6632323;-38.13080360867914
1739209701.6632364;-45.120503652039325
1739209701.6632404;-45.120503652039325
1739209701.6632445;-33.981070128970906
1739209701.6632485;-38.13080360867914
1739209701.6632524;-38.13080360867914
1739209701.6632564;-45.120503652039325
1739209701.6632605;-33.981070128970906
1739209701.6632645;-38.13080360867914
1739209701.6632686;-45.120503652039325
1739209701.6632726;-38.13080360867914
1739209701.6632764;-38.13080360867914
1739209701.6632805;-35.57807855764607
1739209701.6632845;-45.120503652039325
1739209701.6632886;-38.13080360867914
1739209701.6632926;-35.57807855764607
1739209701.6632967;-35.57807855764607
1739209701.6633005;-38.13080360867914
1739209701.6633046;-45.120503652039325
1739209701.6633086;-33.981070128970906
1739209701.6633127;-45.120503652039325
1739209701.6633167;-38.13080360867914
1739209701.6633208;-45.120503652039325
1739209701.6633246;-38.13080360867914
1739209701.6633286;-35.57807855764607
1739209701.6633327;-45.120503652039325
1739209701.6633368;-33.981070128970906
1739209701.6633408;-35.57807855764607
1739209701.6633449;-45.120503652039325
1739209701.6633487;-45.120503652039325
1739209701.6633527;-38.13080360867914
1739209701.6633568;-38.13080360867914
1739209701.6633608;-45.120503652039325
1739209701.663365;-45.120503652039325
1739209701.663369;-45.120503652039325
1739209701.6633728;-45.120503652039325
1739209701.6633768;-38.13080360867914
1739209701.6633809;-38.13080360867914
1739209701.663385;-45.120503652039325
1739209701.663389;-35.57807855764607
1739209701.663393;-35.57807855764607
1739209701.6633968;-45.120503652039325
1739209701.663401;-45.120503652039325
1739209701.663405;-45.120503652039325
1739209701.663409;-45.120503652039325
1739209701.663413;-38.13080360867914
1739209701.663417;-35.57807855764607
1739209701.663421;-38.13080360867914
1739209701.663425;-38.13080360867914
1739209701.663429;-33.981070128970906
1739209701.663433;-27.267205301931607
1739209701.6634371;-33.981070128970906
1739209701.6634412;-38.13080360867914
1739209701.663445;-45.120503652039325
1739209701.663449;-45.120503652039325
1739209701.663453;-45.120503652039325
1739209701.6634572;-45.120503652039325
1739209701.6634612;-38.13080360867914
1739209701.6634653;-32.81601443825658
1739209701.663469;-38.13080360867914
1739209701.6634731;-38.13080360867914
1739209701.6634772;-45.120503652039325
1739209701.6634812;-45.120503652039325
1739209701.6634853;-33.981070128970906
1739209701.6634893;-38.13080360867914
1739209701.6634932;-45.120503652039325
1739209701.6634972;-31.141103565318915
1739209701.6635013;-33.981070128970906
1739209701.6635053;-45.120503652039325
1739209701.6635094;-38.13080360867914
1739209701.6635134;-38.13080360867914
1739209701.6635172;-38.13080360867914
1739209701.6635213;-45.120503652039325
1739209701.6635253;-38.13080360867914
1739209701.6635294;-33.981070128970906
1739209701.6635334;-31.141103565318915
1739209701.6635375;-33.981070128970906
1739209701.6635413;-38.13080360867914
1739209701.6635454;-45.120503652039325
1739209701.6635494;-38.13080360867914
1739209701.6635535;-33.981070128970906
1739209701.6635575;-45.120503652039325
1739209701.6635616;-38.13080360867914
1739209701.6635654;-33.981070128970906
1739209701.6635695;-33.981070128970906
1739209701.6635735;-38.13080360867914
1739209701.6635776;-45.120503652039325
1739209701.6635816;-35.57807855764607
1739209701.6635857;-35.57807855764607
1739209701.6635895;-38.13080360867914
1739209701.6635935;-38.13080360867914
1739209701.6635976;-31.141103565318915
1739209701.6636016;-33.981070128970906
1739209701.6636057;-45.120503652039325
1739209701.6636097;-38.13080360867914
1739209701.6636136;-38.13080360867914
1739209701.6636176;-38.13080360867914
1739209701.6636217;-45.120503652039325
1739209701.6636257;-38.13080360867914
1739209701.6636298;-38.13080360867914
1739209701.6636338;-45.120503652039325
1739209701.6636376;-45.120503652039325
1739209701.6636417;-45.120503652039325
1739209701.6636457;-45.120503652039325
1739209701.6636498;-45.120503652039325
1739209701.6636539;-45.120503652039325
1739209701.663658;-45.120503652039325
1739209701.6636617;-45.120503652039325
1739209701.6636658;-45.120503652039325
1739209701.6636698;-33.981070128970906
1739209701.6636739;-38.13080360867914
1739209701.663678;-38.13080360867914
1739209701.663682;-45.120503652039325
1739209701.6636858;-38.13080360867914
1739209701.6636899;-35.57807855764607
1739209701.663694;-31.141103565318915
1739209701.663698;-45.120503652039325
1739209701.663702;-45.120503652039325
1739209701.663706;-45.120503652039325
1739209701.6637099;-38.13080360867914
1739209701.663714;-38.13080360867914
1739209701.663718;-38.13080360867914
1739209701.663722;-45.120503652039325
1739209701.663726;-31.14110356531892
1739209701.6637301;-45.120503652039325
1739209701.663734;-45.120503652039325
1739209701.663738;-45.120503652039325
1739209701.663742;-45.120503652039325
1739209701.663746;-35.57807855764607
1739209701.6637502;-45.120503652039325
1739209701.663754;-45.120503652039325
1739209701.663758;-27.267205301931607
1739209701.663762;-38.13080360867914
1739209701.6637661;-45.120503652039325
1739209701.6637702;-45.120503652039325
1739209701.6637743;-33.981070128970906
1739209701.663778;-45.120503652039325
1739209701.6637821;-45.120503652039325
1739209701.6637862;-45.120503652039325
1739209701.6637902;-38.13080360867914
1739209701.6637943;-45.120503652039325
1739209701.6637983;-45.120503652039325
1739209701.6638021;-45.120503652039325
1739209701.6638062;-45.120503652039325
1739209701.6638103;-38.13080360867914
1739209701.6638143;-35.57807855764607
1739209701.6638184;-38.13080360867914
1739209701.6638224;-33.981070128970906
1739209701.6638262;-38.13080360867914
1739209701.6638303;-45.120503652039325
1739209701.6638343;-38.13080360867914
1739209701.6638384;-38.13080360867914
1739209701.6638424;-38.13080360867914
1739209701.6638465;-38.13080360867914
1739209701.6638503;-45.120503652039325
1739209701.6638544;-45.120503652039325
1739209701.6638584;-45.120503652039325
1739209701.6638625;-45.120503652039325
1739209701.6638665;-45.120503652039325
1739209701.6638706;-35.57807855764607
1739209701.6638744;-38.13080360867914
1739209701.6638784;-38.13080360867914
1739209701.6638825;-35.57807855764607
1739209701.6638865;-45.120503652039325
1739209701.6638906;-45.120503652039325
1739209701.6638947;-45.120503652039325
1739209701.6638985;-38.13080360867914
1739209701.6639025;-45.120503652039325
1739209701.6639066;-38.13080360867914
1739209701.6639106;-45.120503652039325
1739209701.6639147;-45.120503652039325
1739209701.6639187;-33.981070128970906
1739209701.6639225;-38.13080360867914
1739209701.6639266;-38.13080360867914
1739209701.6639307;-45.120503652039325
1739209701.6639347;-33.981070128970906
1739209701.6639388;-45.120503652039325
1739209701.6639428;-45.120503652039325
1739209701.6639466;-45.120503652039325
1739209701.6639507;-45.120503652039325
1739209701.6639547;-33.981070128970906
1739209701.6639588;-38.13080360867914
1739209701.6639628;-45.120503652039325
1739209701.663967;-45.120503652039325
1739209701.6639707;-33.981070128970906
1739209701.6639748;-35.57807855764607
1739209701.6639788;-45.120503652039325
1739209701.6639829;-33.981070128970906
1739209701.663987;-35.57807855764607
1739209701.663991;-45.120503652039325
1739209701.6639948;-45.120503652039325
1739209701.6639988;-38.13080360867914
1739209701.664003;-45.120503652039325
1739209701.664007;-45.120503652039325
1739209701.664011;-45.120503652039325
1739209701.664015;-45.120503652039325
1739209701.6640189;-45.120503652039325
1739209701.664023;-45.120503652039325
1739209701.664027;-38.13080360867914
1739209701.664031;-45.120503652039325
1739209701.664035;-33.981070128970906
1739209701.6640391;-45.120503652039325
1739209701.664043;-45.120503652039325
1739209701.664047;-38.13080360867914
1739209701.664051;-35.57807855764607
1739209701.664055;-38.13080360867914
1739209701.6640592;-38.13080360867914
1739209701.6640632;-45.120503652039325
1739209701.664067;-31.141103565318915
1739209701.664071;-35.57807855764607
1739209701.6640751;-35.57807855764607
1739209701.6640792;-38.13080360867914
1739209701.6640832;-38.13080360867914
1739209701.6640873;-38.13080360867914
1739209701.664091;-38.13080360867914
1739209701.6640952;-38.13080360867914
1739209701.6640992;-35.57807855764607
1739209701.6641033;-45.120503652039325
1739209701.6641073;-33.981070128970906
1739209701.6641114;-45.120503652039325
1739209701.6641152;-38.13080360867914
1739209701.6641192;-38.13080360867914
1739209701.6641233;-38.13080360867914
1739209701.6641273;-38.13080360867914
1739209701.6641314;-45.120503652039325
1739209701.6641355;-38.13080360867914
1739209701.6641393;-45.120503652039325
1739209701.6641433;-38.13080360867914
1739209701.6641474;-38.13080360867914
1739209701.6641514;-38.13080360867914
1739209701.6641555;-38.13080360867914
1739209701.6641595;-38.13080360867914
1739209701.6641634;-35.57807855764607
1739209701.6641674;-45.120503652039325
1739209701.6641715;-45.120503652039325
1739209701.6641755;-38.13080360867914
1739209701.6641796;-33.981070128970906
1739209701.6641836;-31.141103565318915
1739209701.6641874;-45.120503652039325
1739209701.6641915;-33.981070128970906
1739209701.6641955;-38.13080360867914
1739209701.6641996;-33.981070128970906
1739209701.6642036;-45.120503652039325
1739209701.6642077;-38.13080360867914
1739209701.6642115;-38.13080360867914
1739209701.6642156;-38.13080360867914
1739209701.6642196;-45.120503652039325
1739209701.6642237;-38.13080360867914
1739209701.6642277;-32.816014438256545
1739209701.6642318;-38.13080360867914
1739209701.6642356;-45.120503652039325
1739209701.6642396;-38.13080360867914
1739209701.6642437;-33.981070128970906
1739209701.6642478;-31.141103565318915
1739209701.6642518;-45.120503652039325
1739209701.6642559;-38.13080360867914
1739209701.6642597;-45.120503652039325
1739209701.6642637;-38.13080360867914
1739209701.6642678;-38.13080360867914
1739209701.6730046;-45.120503652039325
1739209701.6730084;-38.13080360867914
1739209701.6730123;-45.120503652039325
1739209701.673016;-45.120503652039325
1739209701.67302;-45.120503652039325
1739209701.6730237;-31.141103565318915
1739209701.6730275;-38.13080360867914
1739209701.6730313;-38.13080360867914
1739209701.6730354;-32.816014438256545
1739209701.6730392;-33.981070128970956
1739209701.673043;-45.120503652039325
1739209701.6730468;-45.120503652039325
1739209701.6730506;-29.438486411369333
1739209701.6730545;-27.87774495603143
1739209701.6730583;-13.718566866252981
1739209701.673062;-28.992665084841942
1739209701.6730661;-33.981070128970906
1739209701.67307;-31.141103565318915
1739209701.6730738;-27.267205301931607
1739209701.6730776;-31.141103565318915
1739209701.6730814;-38.13080360867914
1739209701.6730852;-38.13080360867914
1739209701.673089;-45.120503652039325
1739209701.6730928;-30.49652367304973
1739209701.6730967;-33.981070128970906
1739209701.6731007;-33.981070128970906
1739209701.6731045;-32.816014438256545
1739209701.6731083;-45.120503652039325
1739209701.6731122;-33.981070128970906
1739209701.673116;-28.21854285175415
1739209701.6731198;-32.816014438256545
1739209701.6731236;-45.120503652039325
1739209701.6731274;-35.57807855764607
1739209701.6731315;-33.981070128970956
1739209701.6731353;-45.120503652039325
1739209701.673139;-35.57807855764607
1739209701.673143;-45.120503652039325
1739209701.6731467;-45.120503652039325
1739209701.6731505;-45.120503652039325
1739209701.6731544;-45.120503652039325
