CAN Message; 0x1b8:0100b5d1df7eb5c7
1739209783.0550387;-35.57807855764607
1739209783.0550413;-35.57807855764607
1739209783.0550437;-45.120503652039325
1739209783.0550463;-45.120503652039325
1739209783.055049;-38.13080360867914
1739209783.0550516;-35.57807855764607
1739209783.055054;-38.13080360867914
1739209783.0550566;-38.13080360867914
1739209783.0550592;-38.13080360867914
1739209783.0550618;-35.57807855764607
1739209783.0550644;-38.13080360867914
1739209783.0550668;-38.13080360867914
1739209783.0550694;-45.120503652039325
1739209783.055072;-45.120503652039325
1739209783.0550747;-45.120503652039325
1739209783.055077;-45.120503652039325
1739209783.0550797;-45.120503652039325
1739209783.0550823;-33.981070128970906
1739209783.055085;-45.120503652039325
1739209783.0550876;-45.120503652039325
1739209783.05509;-38.13080360867914
1739209783.0550926;-35.57807855764607
1739209783.0550952;-45.120503652039325
1739209783.0550978;-38.13080360867914
1739209783.0551004;-38.13080360867914
1739209783.0551028;-45.120503652039325
1739209783.0551054;-38.13080360867914
1739209783.055108;-45.120503652039325
1739209783.0551107;-33.981070128970906
1739209783.055113;-38.13080360867914
1739209783.0551157;-32.816014438256545
1739209783.0551183;-30.49652367304973
1739209783.055121;-45.120503652039325
1739209783.0551236;-38.13080360867914
1739209783.055126;-38.13080360867914
1739209783.0551286;-38.13080360867914
1739209783.0551312;-45.120503652039325
1739209783.0551338;-32.816014438256545
1739209783.0551362;-45.120503652039325
1739209783.0551388;-33.981070128970956
1739209783.0551414;-38.13080360867914
1739209783.055144;-45.120503652039325
1739209783.0551467;-45.120503652039325
1739209783.055149;-45.120503652039325
1739209783.0551517;-38.13080360867914
1739209783.0551543;-35.57807855764607
1739209783.055157;-45.120503652039325
1739209783.0551596;-38.13080360867914
1739209783.055162;-38.13080360867914
1739209783.0551646;-38.13080360867914
1739209783.0551672;-45.120503652039325
1739209783.0551698;-38.13080360867914
1739209783.0551722;-38.13080360867914
1739209783.0551748;-45.120503652039325
1739209783.0551775;-31.141103565318893
1739209783.05518;-30.49652367304973
1739209783.0551827;-45.120503652039325
1739209783.055185;-45.120503652039325
1739209783.0551877;-35.57807855764607
1739209783.0551903;-35.57807855764607
1739209783.055193;-45.120503652039325
1739209783.0551956;-38.13080360867914
1739209783.055198;-45.120503652039325
1739209783.0552006;-45.120503652039325
1739209783.0552032;-38.13080360867914
1739209783.0552058;-38.13080360867914
1739209783.0556583;-45.120503652039325
1739209783.0556765;-38.13080360867914
1739209783.0556946;-38.13080360867914
1739209783.055713;-45.120503652039325
1739209783.055731;-38.13080360867914
1739209783.0557492;-45.120503652039325
1739209783.0557673;-45.120503652039325
1739209783.0557854;-38.13080360867914
1739209783.0558035;-38.13080360867914
1739209783.055822;-38.13080360867914
1739209783.05584;-45.120503652039325
1739209783.0558581;-38.13080360867914
1739209783.0558763;-45.120503652039325
1739209783.0558944;-38.13080360867914
1739209783.0559125;-26.991370085610736
1739209783.0559306;-38.13080360867914
1739209783.055949;-45.120503652039325
1739209783.055967;-38.13080360867914
1739209783.0559852;-35.57807855764607
1739209783.0560033;-45.120503652039325
1739209783.0560215;-33.981070128970906
1739209783.0560396;-45.120503652039325
1739209783.056058;-45.120503652039325
1739209783.056076;-38.13080360867914
1739209783.0560942;-38.13080360867914
1739209783.0561123;-38.13080360867914
1739209783.0561304;-35.57807855764607
1739209783.0561485;-38.13080360867914
1739209783.056167;-45.120503652039325
1739209783.056185;-33.981070128970906
1739209783.0562031;-45.120503652039325
1739209783.0562212;-38.13080360867914
1739209783.0562394;-35.57807855764607
1739209783.0562575;-45.120503652039325
1739209783.0562756;-45.120503652039325
1739209783.056294;-38.13080360867914
1739209783.056312;-45.120503652039325
1739209783.0563302;-45.120503652039325
1739209783.0563483;-26.487275050834715
1739209783.0563664;-38.13080360867914
1739209783.0563846;-45.120503652039325
1739209783.056403;-38.13080360867914
1739209783.056421;-38.13080360867914
1739209783.0564392;-38.13080360867914
1739209783.0564573;-38.13080360867914
1739209783.0564754;-45.120503652039325
1739209783.0564935;-45.120503652039325
1739209783.0565119;-38.13080360867914
1739209783.05653;-45.120503652039325
1739209783.056548;-38.13080360867914
1739209783.0565662;-32.816014438256545
1739209783.0565844;-38.13080360867914
1739209783.0566025;-45.120503652039325
1739209783.0566206;-45.120503652039325
1739209783.056639;-45.120503652039325
1739209783.056657;-38.13080360867914
1739209783.0566752;-45.120503652039325
1739209783.0566933;-38.13080360867914
1739209783.0567114;-45.120503652039325
1739209783.0567296;-38.13080360867914
1739209783.056748;-45.120503652039325
1739209783.056766;-38.13080360867914
1739209783.0567842;-32.816014438256545
1739209783.0568023;-38.13080360867914
1739209783.0568204;-38.13080360867914
1739209783.0568385;-45.120503652039325
1739209783.0568566;-38.13080360867914
1739209783.056875;-38.13080360867914
1739209783.056893;-45.120503652039325
1739209783.0569112;-45.120503652039325
1739209783.0569293;-45.120503652039325
1739209783.0569475;-45.120503652039325
1739209783.0569656;-45.120503652039325
1739209783.056984;-45.120503652039325
1739209783.057002;-45.120503652039325
1739209783.0570202;-38.13080360867914
1739209783.0570383;-45.120503652039325
1739209783.0570564;-45.120503652039325
1739209783.0570745;-45.120503652039325
1739209783.0570927;-38.13080360867914
1739209783.057111;-38.13080360867914
1739209783.0571291;-35.57807855764607
1739209783.0571473;-38.13080360867914
1739209783.0571654;-38.13080360867914
1739209783.0571835;-45.120503652039325
1739209783.0572016;-45.120503652039325
1739209783.05722;-45.120503652039325
1739209783.057238;-31.141103565318915
1739209783.0572562;-38.13080360867914
1739209783.0572743;-45.120503652039325
1739209783.0572925;-45.120503652039325
1739209783.0573106;-38.13080360867914
1739209783.057329;-38.13080360867914
1739209783.057347;-38.13080360867914
1739209783.0573652;-45.120503652039325
1739209783.0573833;-38.13080360867914
1739209783.0574014;-38.13080360867914
1739209783.0574195;-45.120503652039325
1739209783.0574377;-38.13080360867914
1739209783.057456;-33.981070128970906
1739209783.0574741;-45.120503652039325
1739209783.0574923;-45.120503652039325
1739209783.0575104;-38.13080360867914
1739209783.0575285;-33.981070128970906
1739209783.0575466;-38.13080360867914
1739209783.057565;-38.13080360867914
1739209783.057583;-45.120503652039325
1739209783.0576012;-38.13080360867914
1739209783.0576193;-38.13080360867914
1739209783.0576375;-38.13080360867914
1739209783.0576556;-38.13080360867914
1739209783.057674;-31.141103565318915
1739209783.057692;-38.13080360867914
1739209783.0577102;-38.13080360867914
1739209783.0577283;-35.57807855764607
1739209783.0577464;-38.13080360867914
1739209783.0577645;-45.120503652039325
1739209783.0577826;-45.120503652039325
1739209783.057801;-38.13080360867914
1739209783.0578191;-29.438486411369347
1739209783.0578372;-45.120503652039325
1739209783.0578554;-33.981070128970906
1739209783.0578735;-38.13080360867914
1739209783.0578916;-38.13080360867914
1739209783.05791;-45.120503652039325
1739209783.057928;-45.120503652039325
1739209783.0579462;-45.120503652039325
1739209783.0579643;-33.981070128970906
1739209783.0579824;-38.13080360867914
1739209783.0580006;-45.120503652039325
1739209783.0580187;-45.120503652039325
1739209783.058037;-33.981070128970906
1739209783.0580552;-45.120503652039325
1739209783.0580733;-45.120503652039325
1739209783.0580914;-45.120503652039325
1739209783.0581095;-31.141103565318915
1739209783.0581276;-35.57807855764607
1739209783.058146;-38.13080360867914
1739209783.0581641;-45.120503652039325
1739209783.0581822;-33.981070128970906
1739209783.0582004;-45.120503652039325
1739209783.0582185;-45.120503652039325
1739209783.0582366;-38.13080360867914
1739209783.0582547;-35.57807855764607
1739209783.058273;-45.120503652039325
1739209783.0582912;-33.981070128970906
1739209783.0583093;-45.120503652039325
1739209783.0583274;-38.13080360867914
1739209783.0583456;-35.57807855764607
1739209783.0583637;-45.120503652039325
1739209783.058382;-38.13080360867914
1739209783.0584002;-38.13080360867914
1739209783.0584183;-45.120503652039325
1739209783.0584364;-38.13080360867914
1739209783.0584545;-35.57807855764607
1739209783.0584726;-45.120503652039325
1739209783.058491;-38.13080360867914
1739209783.058509;-38.13080360867914
1739209783.0585272;-35.57807855764607
1739209783.0585454;-35.57807855764607
1739209783.0585635;-45.120503652039325
1739209783.0585816;-38.13080360867914
1739209783.0585997;-38.13080360867914
1739209783.058618;-45.120503652039325
1739209783.0586362;-45.120503652039325
1739209783.0586543;-38.13080360867914
1739209783.0586724;-33.981070128970906
1739209783.0586905;-45.120503652039325
1739209783.0587087;-45.120503652039325
1739209783.058727;-38.13080360867914
1739209783.0587451;-38.13080360867914
1739209783.0587633;-38.13080360867914
1739209783.0587814;-35.57807855764607
1739209783.0587995;-38.13080360867914
1739209783.0588176;-45.120503652039325
1739209783.058836;-45.120503652039325
1739209783.058854;-45.120503652039325
1739209783.0588722;-33.981070128970906
1739209783.0588903;-32.816014438256545
1739209783.0589085;-38.13080360867914
1739209783.0589266;-45.120503652039325
1739209783.0589447;-38.13080360867914
1739209783.058963;-45.120503652039325
1739209783.0589812;-38.13080360867914
1739209783.0589993;-45.120503652039325
1739209783.0590174;-45.120503652039325
1739209783.0590355;-45.120503652039325
1739209783.0590537;-38.13080360867914
1739209783.059072;-45.120503652039325
1739209783.0590901;-38.13080360867914
1739209783.0591083;-35.57807855764607
1739209783.0591264;-38.13080360867914
1739209783.0591445;-30.49652367304973
1739209783.0591626;-38.13080360867914
1739209783.0591807;-38.13080360867914
1739209783.059199;-45.120503652039325
1739209783.0592172;-38.13080360867914
1739209783.0592353;-45.120503652039325
1739209783.0592535;-45.120503652039325
1739209783.0592716;-38.13080360867914
1739209783.0592897;-45.120503652039325
1739209783.059308;-38.13080360867914
1739209783.0593262;-38.13080360867914
1739209783.0593443;-45.120503652039325
1739209783.0593624;-45.120503652039325
1739209783.0593805;-45.120503652039325
1739209783.0593987;-45.120503652039325
1739209783.0594168;-35.57807855764607
1739209783.0594351;-35.57807855764607
1739209783.0594532;-45.120503652039325
1739209783.0594714;-45.120503652039325
1739209783.0594895;-45.120503652039325
1739209783.0595076;-38.13080360867914
1739209783.0595257;-45.120503652039325
1739209783.059544;-45.120503652039325
1739209783.0595622;-38.13080360867914
1739209783.0595803;-45.120503652039325
1739209783.0595984;-38.13080360867914
1739209783.0596166;-45.120503652039325
1739209783.0596347;-38.13080360867914
1739209783.059653;-38.13080360867914
1739209783.0596712;-45.120503652039325
1739209783.0596893;-45.120503652039325
1739209783.0597074;-38.13080360867914
1739209783.0597255;-45.120503652039325
1739209783.0597436;-45.120503652039325
1739209783.0597618;-45.120503652039325
1739209783.0597801;-38.13080360867914
1739209783.0597982;-35.57807855764607
1739209783.0598164;-45.120503652039325
1739209783.0598345;-45.120503652039325
1739209783.0598526;-38.13080360867914
1739209783.0598707;-26.991370085610722
1739209783.059889;-33.981070128970906
1739209783.0599072;-45.120503652039325
1739209783.0599253;-45.120503652039325
1739209783.0599434;-31.141103565318915
1739209783.0599616;-35.57807855764607
1739209783.0599797;-38.13080360867914
1739209783.059998;-45.120503652039325
1739209783.0600162;-38.13080360867914
1739209783.0600343;-45.120503652039325
1739209783.0600524;-45.120503652039325
1739209783.0600705;-38.13080360867914
1739209783.0600886;-38.13080360867914
1739209783.0601068;-45.120503652039325
1739209783.060125;-45.120503652039325
1739209783.0601432;-45.120503652039325
1739209783.0601614;-38.13080360867914
1739209783.0601795;-38.13080360867914
1739209783.0601976;-45.120503652039325
1739209783.0602157;-38.13080360867914
1739209783.060234;-38.13080360867914
1739209783.0602522;-45.120503652039325
1739209783.0602703;-35.57807855764607
1739209783.0602884;-38.13080360867914
1739209783.0603065;-28.992665084841942
1739209783.0603247;-31.141103565318915
1739209783.0603428;-45.120503652039325
1739209783.0603611;-38.13080360867914
1739209783.0603793;-32.816014438256545
1739209783.0603974;-38.13080360867914
1739209783.0604155;-45.120503652039325
1739209783.0604336;-35.57807855764607
1739209783.0604517;-35.57807855764607
1739209783.06047;-33.981070128970906
1739209783.0604882;-38.13080360867914
1739209783.0605063;-45.120503652039325
1739209783.0605245;-45.120503652039325
1739209783.0605426;-38.13080360867914
1739209783.0605607;-45.120503652039325
1739209783.0605788;-38.13080360867914
1739209783.0605972;-38.13080360867914
1739209783.0606153;-33.981070128970906
1739209783.0606334;-45.120503652039325
1739209783.0606515;-45.120503652039325
1739209783.0606697;-38.13080360867914
1739209783.0606878;-45.120503652039325
1739209783.0607061;-45.120503652039325
1739209783.0607243;-38.13080360867914
1739209783.0607424;-45.120503652039325
1739209783.0607605;-45.120503652039325
1739209783.0607786;-38.13080360867914
1739209783.0607967;-38.13080360867914
1739209783.060815;-45.120503652039325
1739209783.0608332;-38.13080360867914
1739209783.0608513;-45.120503652039325
1739209783.0608695;-38.13080360867914
1739209783.0608876;-38.13080360867914
1739209783.0609057;-45.120503652039325
1739209783.0609238;-45.120503652039325
1739209783.0609422;-45.120503652039325
1739209783.0609603;-45.120503652039325
1739209783.0609784;-45.120503652039325
1739209783.0609965;-45.120503652039325
1739209783.0610147;-38.13080360867914
1739209783.0610328;-38.13080360867914
1739209783.0610511;-38.13080360867914
1739209783.0610693;-45.120503652039325
1739209783.0610874;-45.120503652039325
1739209783.0611055;-38.13080360867914
1739209783.0611236;-35.57807855764607
1739209783.0611417;-38.13080360867914
1739209783.06116;-45.120503652039325
1739209783.0611782;-38.13080360867914
1739209783.0611963;-38.13080360867914
1739209783.0612144;-45.120503652039325
1739209783.0612326;-45.120503652039325
1739209783.0612507;-45.120503652039325
1739209783.0612688;-45.120503652039325
1739209783.0612872;-38.13080360867914
1739209783.0613053;-45.120503652039325
1739209783.0613234;-45.120503652039325
1739209783.0613415;-32.816014438256545
1739209783.0613596;-38.13080360867914
1739209783.0613778;-45.120503652039325
1739209783.0613961;-45.120503652039325
1739209783.0614142;-45.120503652039325
1739209783.0614324;-45.120503652039325
1739209783.0614505;-33.981070128970906
1739209783.0614686;-38.13080360867914
1739209783.0614867;-35.57807855764607
1739209783.0615048;-35.57807855764607
1739209783.0615232;-38.13080360867914
1739209783.0615413;-38.13080360867914
1739209783.0615594;-38.13080360867914
1739209783.0615776;-35.57807855764607
1739209783.0615957;-38.13080360867914
1739209783.0616138;-45.120503652039325
1739209783.0616322;-45.120503652039325
1739209783.0616503;-45.120503652039325
1739209783.0616684;-45.120503652039325
1739209783.0616865;-45.120503652039325
1739209783.0617046;-45.120503652039325
1739209783.0617228;-45.120503652039325
1739209783.0617409;-45.120503652039325
1739209783.0617592;-45.120503652039325
1739209783.0617774;-33.981070128970906
1739209783.0617955;-33.981070128970906
1739209783.0618136;-45.120503652039325
1739209783.0618317;-45.120503652039325
1739209783.0618498;-31.141103565318915
1739209783.0618682;-29.438486411369333
1739209783.0618863;-45.120503652039325
1739209783.0619044;-38.13080360867914
1739209783.0619226;-38.13080360867914
1739209783.0619407;-38.13080360867914
1739209783.0619588;-38.13080360867914
1739209783.0619771;-45.120503652039325
1739209783.0619953;-45.120503652039325
1739209783.0620134;-45.120503652039325
1739209783.0620315;-45.120503652039325
1739209783.0620496;-38.13080360867914
1739209783.0620677;-45.120503652039325
1739209783.0620859;-38.13080360867914
1739209783.0621042;-38.13080360867914
1739209783.0621223;-45.120503652039325
1739209783.0621405;-45.120503652039325
1739209783.0621586;-45.120503652039325
1739209783.0621767;-45.120503652039325
1739209783.0621948;-45.120503652039325
1739209783.0622132;-32.816014438256545
1739209783.0622313;-28.21854285175415
1739209783.0622494;-45.120503652039325
1739209783.0622675;-45.120503652039325
1739209783.0622857;-45.120503652039325
1739209783.0623038;-38.13080360867914
1739209783.0623221;-45.120503652039325
1739209783.0623403;-35.57807855764607
1739209783.0623584;-45.120503652039325
1739209783.0623765;-45.120503652039325
1739209783.0623946;-45.120503652039325
1739209783.0624127;-45.120503652039325
1739209783.0624309;-45.120503652039325
1739209783.0624492;-45.120503652039325
1739209783.0624673;-45.120503652039325
1739209783.0624855;-38.13080360867914
1739209783.0625036;-38.13080360867914
1739209783.0625217;-45.120503652039325
1739209783.0625398;-35.57807855764607
1739209783.0625582;-35.57807855764607
1739209783.0625763;-45.120503652039325
1739209783.0625944;-45.120503652039325
1739209783.0626125;-38.13080360867914
1739209783.0626307;-45.120503652039325
1739209783.0626488;-35.57807855764607
1739209783.062667;-28.21854285175415
1739209783.0626853;-38.13080360867914
1739209783.0627034;-35.57807855764607
1739209783.0627215;-38.13080360867914
1739209783.0627396;-35.57807855764607
1739209783.0627577;-38.13080360867914
1739209783.0627759;-35.57807855764607
1739209783.0627942;-45.120503652039325
1739209783.0628123;-45.120503652039325
1739209783.0628304;-38.13080360867914
1739209783.0628486;-45.120503652039325
1739209783.0628667;-45.120503652039325
1739209783.0628848;-38.13080360867914
1739209783.062903;-38.13080360867914
1739209783.0629213;-45.120503652039325
1739209783.0629394;-45.120503652039325
1739209783.0629575;-45.120503652039325
1739209783.0629756;-45.120503652039325
1739209783.0629938;-38.13080360867914
1739209783.063012;-45.120503652039325
1739209783.0630302;-45.120503652039325
1739209783.0630484;-32.816014438256545
1739209783.0630665;-45.120503652039325
1739209783.0630846;-45.120503652039325
1739209783.0631027;-31.141103565318893
1739209783.0631208;-38.13080360867914
1739209783.0631392;-45.120503652039325
1739209783.0631573;-38.13080360867914
1739209783.0631754;-35.57807855764607
1739209783.0631936;-38.13080360867914
1739209783.0632117;-45.120503652039325
1739209783.0632298;-38.13080360867914
1739209783.063248;-45.120503652039325
1739209783.0632663;-45.120503652039325
1739209783.0632844;-45.120503652039325
1739209783.0633025;-38.13080360867914
1739209783.0633206;-45.120503652039325
1739209783.0633388;-33.981070128970906
1739209783.0633569;-45.120503652039325
1739209783.0633752;-38.13080360867914
1739209783.0633934;-32.816014438256545
1739209783.0634115;-38.13080360867914
1739209783.0634296;-45.120503652039325
1739209783.0634477;-38.13080360867914
1739209783.0634658;-38.13080360867914
1739209783.0634842;-45.120503652039325
1739209783.0635023;-45.120503652039325
1739209783.0635204;-45.120503652039325
1739209783.0635386;-38.13080360867914
1739209783.0635567;-45.120503652039325
1739209783.0635748;-38.13080360867914
1739209783.063593;-45.120503652039325
1739209783.0636113;-38.13080360867914
1739209783.0636294;-38.13080360867914
1739209783.0636475;-45.120503652039325
1739209783.0636656;-33.981070128970906
1739209783.0636837;-45.120503652039325
1739209783.0637019;-33.981070128970906
1739209783.0637202;-45.120503652039325
1739209783.0637383;-38.13080360867914
1739209783.0637565;-45.120503652039325
1739209783.0637746;-32.816014438256545
1739209783.0637927;-45.120503652039325
1739209783.0638108;-38.13080360867914
1739209783.063829;-35.57807855764607
1739209783.0638473;-38.13080360867914
1739209783.0638654;-45.120503652039325
1739209783.0638835;-38.13080360867914
1739209783.0639017;-38.13080360867914
1739209783.0639198;-38.13080360867914
1739209783.063938;-45.120503652039325
1739209783.0639563;-45.120503652039325
1739209783.0639744;-45.120503652039325
1739209783.0639925;-33.981070128970906
1739209783.0640106;-45.120503652039325
1739209783.0640287;-45.120503652039325
1739209783.0640469;-45.120503652039325
1739209783.064065;-38.13080360867914
1739209783.0640833;-35.57807855764607
1739209783.0641015;-38.13080360867914
1739209783.0641196;-45.120503652039325
1739209783.0641377;-33.981070128970906
1739209783.0641558;-35.57807855764607
1739209783.064174;-45.120503652039325
1739209783.0641923;-45.120503652039325
1739209783.0642104;-45.120503652039325
1739209783.0642285;-38.13080360867914
1739209783.0642467;-38.13080360867914
1739209783.0642648;-38.13080360867914
1739209783.064283;-28.992665084841942
1739209783.0643013;-38.13080360867914
1739209783.0643194;-45.120503652039325
1739209783.0643375;-45.120503652039325
1739209783.0643556;-33.981070128970906
1739209783.0643737;-32.816014438256545
1739209783.0643919;-45.120503652039325
1739209783.06441;-45.120503652039325
1739209783.0644283;-31.14110356531892
1739209783.0644464;-38.13080360867914
1739209783.0644646;-38.13080360867914
1739209783.0644827;-45.120503652039325
1739209783.0645008;-35.57807855764607
1739209783.064519;-35.57807855764607
1739209783.0645373;-45.120503652039325
1739209783.0645554;-45.120503652039325
1739209783.0645735;-45.120503652039325
1739209783.0645916;-38.13080360867914
1739209783.0646098;-38.13080360867914
1739209783.064628;-45.120503652039325
1739209783.0646462;-45.120503652039325
1739209783.0646644;-45.120503652039325
1739209783.0646825;-38.13080360867914
1739209783.0647006;-45.120503652039325
1739209783.0647187;-31.141103565318915
1739209783.0647368;-38.13080360867914
1739209783.064755;-38.13080360867914
1739209783.0647733;-38.13080360867914
1739209783.0647914;-38.13080360867914
1739209783.0648096;-45.120503652039325
1739209783.0648277;-45.120503652039325
1739209783.0648458;-38.13080360867914
1739209783.064864;-31.141103565318943
1739209783.0648823;-45.120503652039325
1739209783.0649004;-31.141103565318915
1739209783.0649185;-35.57807855764607
1739209783.0649366;-38.13080360867914
1739209783.0649548;-35.57807855764607
1739209783.0649729;-45.120503652039325
1739209783.064991;-45.120503652039325
1739209783.0650094;-28.992665084841942
1739209783.0650275;-38.13080360867914
1739209783.0650456;-45.120503652039325
1739209783.0650637;-35.57807855764607
1739209783.0650818;-38.13080360867914
1739209783.0651;-45.120503652039325
1739209783.0651183;-38.13080360867914
1739209783.0651364;-38.13080360867914
1739209783.0651546;-38.13080360867914
1739209783.0651727;-45.120503652039325
1739209783.0651908;-45.120503652039325
1739209783.065209;-33.981070128970906
1739209783.065227;-35.57807855764607
1739209783.0652454;-45.120503652039325
1739209783.0652635;-38.13080360867914
1739209783.0652816;-38.13080360867914
1739209783.0652997;-45.120503652039325
1739209783.0653179;-38.13080360867914
1739209783.065336;-38.13080360867914
1739209783.0653543;-38.13080360867914
1739209783.0653725;-45.120503652039325
1739209783.0653906;-30.49652367304973
1739209783.0654087;-38.13080360867914
1739209783.0654268;-45.120503652039325
1739209783.065445;-31.141103565318915
1739209783.0654633;-38.13080360867914
1739209783.0654814;-45.120503652039325
1739209783.0654995;-45.120503652039325
1739209783.0655177;-38.13080360867914
1739209783.0655358;-45.120503652039325
1739209783.065554;-45.120503652039325
1739209783.065572;-45.120503652039325
1739209783.0655904;-45.120503652039325
1739209783.0656085;-45.120503652039325
1739209783.0656266;-45.120503652039325
1739209783.0656447;-45.120503652039325
1739209783.0656629;-35.57807855764607
1739209783.065681;-33.981070128970906
1739209783.0656993;-45.120503652039325
1739209783.0657175;-45.120503652039325
1739209783.0657356;-45.120503652039325
1739209783.0657537;-33.981070128970906
1739209783.0657718;-38.13080360867914
1739209783.06579;-38.13080360867914
1739209783.0658083;-38.13080360867914
1739209783.0658264;-38.13080360867914
1739209783.0658445;-38.13080360867914
1739209783.0658627;-38.13080360867914
1739209783.0658808;-38.13080360867914
1739209783.065899;-45.120503652039325
1739209783.065917;-38.13080360867914
1739209783.0659354;-35.57807855764607
1739209783.0659535;-45.120503652039325
1739209783.0659716;-45.120503652039325
1739209783.0659897;-38.13080360867914
1739209783.0660079;-32.816014438256545
1739209783.066026;-38.13080360867914
1739209783.0660443;-45.120503652039325
1739209783.0660625;-38.13080360867914
1739209783.0660806;-32.816014438256545
1739209783.0660987;-38.13080360867914
1739209783.0661168;-38.13080360867914
1739209783.066135;-35.57807855764607
1739209783.066153;-35.57807855764607
1739209783.0661714;-38.13080360867914
1739209783.0661895;-32.816014438256545
1739209783.0662076;-45.120503652039325
1739209783.0662258;-45.120503652039325
1739209783.066244;-45.120503652039325
1739209783.066262;-45.120503652039325
1739209783.0662804;-45.120503652039325
1739209783.0662985;-45.120503652039325
1739209783.0663166;-45.120503652039325
1739209783.0663347;-33.981070128970956
1739209783.0663528;-38.13080360867914
1739209783.066371;-38.13080360867914
1739209783.066389;-45.120503652039325
1739209783.0664074;-45.120503652039325
1739209783.0664256;-38.13080360867914
1739209783.0664437;-33.981070128970906
1739209783.0664618;-35.57807855764607
1739209783.06648;-30.49652367304973
1739209783.066498;-35.57807855764607
1739209783.0665164;-38.13080360867914
1739209783.0665345;-45.120503652039325
1739209783.0665526;-38.13080360867914
1739209783.0665708;-38.13080360867914
1739209783.0665889;-35.57807855764607
1739209783.066607;-38.13080360867914
1739209783.0666254;-38.13080360867914
1739209783.0666435;-35.57807855764607
1739209783.0666616;-35.57807855764607
1739209783.0666797;-45.120503652039325
1739209783.0666978;-45.120503652039325
1739209783.066716;-33.981070128970906
1739209783.066734;-38.13080360867914
1739209783.0667524;-38.13080360867914
1739209783.0667706;-35.57807855764607
1739209783.0667887;-38.13080360867914
1739209783.0668068;-38.13080360867914
1739209783.066825;-38.13080360867914
1739209783.066843;-45.120503652039325
1739209783.0668614;-45.120503652039325
1739209783.0668795;-35.57807855764607
1739209783.0668976;-38.13080360867914
1739209783.0669158;-33.981070128970906
1739209783.0669339;-33.981070128970906
1739209783.066952;-38.13080360867914
1739209783.0669703;-45.120503652039325
1739209783.0669885;-38.13080360867914
1739209783.0670066;-38.13080360867914
1739209783.0670247;-45.120503652039325
1739209783.0670428;-33.981070128970906
1739209783.067061;-38.13080360867914
1739209783.067079;-38.13080360867914
1739209783.0670974;-38.13080360867914
1739209783.0671155;-45.120503652039325
1739209783.0671337;-38.13080360867914
1739209783.0671518;-38.13080360867914
1739209783.06717;-45.120503652039325
1739209783.067188;-38.13080360867914
1739209783.0672064;-45.120503652039325
1739209783.0672245;-45.120503652039325
1739209783.0672426;-45.120503652039325
1739209783.0672607;-38.13080360867914
1739209783.0672789;-38.13080360867914
1739209783.067297;-38.13080360867914
1739209783.067315;-38.13080360867914
1739209783.0673335;-45.120503652039325
1739209783.0673516;-45.120503652039325
1739209783.0673697;-35.57807855764607
1739209783.0673878;-38.13080360867914
1739209783.067406;-35.57807855764607
1739209783.067424;-35.57807855764607
1739209783.0674424;-33.981070128970906
1739209783.0674605;-35.57807855764607
1739209783.0674787;-33.981070128970906
1739209783.0674968;-38.13080360867914
1739209783.067515;-45.120503652039325
1739209783.067533;-45.120503652039325
1739209783.0675511;-38.13080360867914
1739209783.0675695;-45.120503652039325
1739209783.0675876;-45.120503652039325
1739209783.0676057;-45.120503652039325
1739209783.0676239;-45.120503652039325
1739209783.067642;-45.120503652039325
1739209783.06766;-38.13080360867914
1739209783.0676785;-35.57807855764607
1739209783.0676966;-38.13080360867914
1739209783.0677147;-45.120503652039325
1739209783.0677328;-38.13080360867914
1739209783.067751;-35.57807855764607
1739209783.067769;-45.120503652039325
1739209783.0677874;-38.13080360867914
1739209783.0678055;-38.13080360867914
1739209783.0678236;-45.120503652039325
1739209783.0678418;-38.13080360867914
1739209783.06786;-45.120503652039325
1739209783.067878;-45.120503652039325
1739209783.0678961;-45.120503652039325
1739209783.0679145;-45.120503652039325
1739209783.0679326;-38.13080360867914
1739209783.0679507;-45.120503652039325
1739209783.0679688;-45.120503652039325
1739209783.067987;-45.120503652039325
1739209783.068005;-45.120503652039325
1739209783.0680234;-45.120503652039325
1739209783.0680416;-45.120503652039325
1739209783.0680597;-38.13080360867914
1739209783.0680778;-38.13080360867914
1739209783.068096;-38.13080360867914
1739209783.068114;-38.13080360867914
1739209783.0681324;-38.13080360867914
1739209783.0681505;-38.13080360867914
1739209783.0681686;-45.120503652039325
1739209783.0681868;-38.13080360867914
1739209783.0682049;-45.120503652039325
1739209783.068223;-38.13080360867914
1739209783.0682411;-38.13080360867914
1739209783.0682595;-38.13080360867914
1739209783.0682776;-45.120503652039325
1739209783.0682957;-45.120503652039325
1739209783.0683138;-38.13080360867914
1739209783.068332;-45.120503652039325
1739209783.06835;-38.13080360867914
1739209783.0683684;-45.120503652039325
1739209783.0683866;-38.13080360867914
1739209783.0684047;-45.120503652039325
1739209783.0684228;-35.57807855764607
1739209783.068441;-45.120503652039325
1739209783.068459;-45.120503652039325
1739209783.0684772;-45.120503652039325
1739209783.0684955;-38.13080360867914
1739209783.0685136;-45.120503652039325
1739209783.0685318;-28.58837851428586
1739209783.0685499;-28.58837851428586
1739209783.068568;-45.120503652039325
1739209783.068586;-45.120503652039325
1739209783.0686045;-35.57807855764607
1739209783.0686226;-35.57807855764607
1739209783.0686407;-45.120503652039325
1739209783.0686588;-45.120503652039325
1739209783.068677;-45.120503652039325
