CAN Message; 0x98:00009df17ddb5fbc
1739209810.8584297;-35.57807855764607
1739209810.8584328;-38.13080360867914
1739209810.8584359;-45.120503652039325
1739209810.858439;-38.13080360867914
1739209810.858442;-38.13080360867914
1739209810.8584452;-45.120503652039325
1739209810.8584483;-45.120503652039325
1739209810.8584514;-45.120503652039325
1739209810.8584545;-45.120503652039325
1739209810.8584576;-38.13080360867914
1739209810.8584607;-38.13080360867914
1739209810.8584638;-38.13080360867914
1739209810.8584669;-45.120503652039325
1739209810.85847;-45.120503652039325
1739209810.858473;-45.120503652039325
1739209810.8584762;-38.13080360867914
1739209810.8584793;-45.120503652039325
1739209810.8584824;-45.120503652039325
1739209810.8584852;-45.120503652039325
1739209810.8584883;-45.120503652039325
1739209810.8584914;-45.120503652039325
1739209810.8584945;-45.120503652039325
1739209810.8584976;-45.120503652039325
1739209810.8585007;-38.13080360867914
1739209810.8585038;-45.120503652039325
1739209810.858507;-45.120503652039325
1739209810.85851;-45.120503652039325
1739209810.858513;-38.13080360867914
1739209810.8585162;-38.13080360867914
1739209810.8585193;-38.13080360867914
1739209810.8585224;-45.120503652039325
1739209810.8585255;-33.981070128970906
1739209810.8585286;-38.13080360867914
1739209810.8585317;-38.13080360867914
1739209810.8585348;-45.120503652039325
1739209810.858538;-33.981070128970906
1739209810.858541;-38.13080360867914
1739209810.858544;-45.120503652039325
1739209810.8585472;-38.13080360867914
1739209810.8585503;-30.49652367304973
1739209810.8585534;-38.13080360867914
1739209810.8585565;-45.120503652039325
1739209810.8585596;-38.13080360867914
1739209810.8585627;-38.13080360867914
1739209810.8585658;-45.120503652039325
1739209810.858569;-45.120503652039325
1739209810.858572;-33.981070128970906
1739209810.858575;-28.992665084841942
1739209810.8585782;-33.981070128970906
1739209810.8585813;-45.120503652039325
1739209810.8585844;-35.57807855764607
1739209810.8585875;-38.13080360867914
1739209810.8585906;-45.120503652039325
1739209810.8585937;-45.120503652039325
1739209810.8585968;-45.120503652039325
1739209810.8586;-32.816014438256545
1739209810.8586028;-45.120503652039325
1739209810.8586059;-38.13080360867914
1739209810.858609;-38.13080360867914
1739209810.858612;-38.13080360867914
1739209810.8586152;-45.120503652039325
1739209810.8586183;-38.13080360867914
1739209810.8586214;-35.57807855764607
1739209810.8586245;-33.981070128970906
1739209810.8586276;-38.13080360867914
1739209810.8586307;-45.120503652039325
1739209810.8586338;-32.816014438256545
1739209810.8586369;-38.13080360867914
1739209810.85864;-45.120503652039325
1739209810.858643;-38.13080360867914
1739209810.8586462;-35.57807855764607
1739209810.8586493;-38.13080360867914
1739209810.8586524;-45.120503652039325
1739209810.8586555;-33.981070128970906
1739209810.8586586;-38.13080360867914
1739209810.8613274;-45.120503652039325
1739209810.861335;-45.120503652039325
1739209810.861343;-38.13080360867914
1739209810.8613508;-35.57807855764607
1739209810.8613584;-38.13080360867914
1739209810.8613663;-45.120503652039325
1739209810.8613741;-45.120503652039325
1739209810.8613818;-38.13080360867914
1739209810.8613896;-38.13080360867914
1739209810.8613975;-35.57807855764607
1739209810.8614051;-38.13080360867914
1739209810.861413;-38.13080360867914
1739209810.8614209;-33.981070128970906
1739209810.8614285;-45.120503652039325
1739209810.8614364;-38.13080360867914
1739209810.8614442;-38.13080360867914
1739209810.8614519;-45.120503652039325
1739209810.8614597;-45.120503652039325
1739209810.8614676;-38.13080360867914
1739209810.8614752;-45.120503652039325
1739209810.861483;-45.120503652039325
1739209810.861491;-38.13080360867914
1739209810.8614986;-38.13080360867914
1739209810.8615065;-45.120503652039325
1739209810.8615143;-45.120503652039325
1739209810.861522;-38.13080360867914
1739209810.8615298;-38.13080360867914
1739209810.8615377;-38.13080360867914
1739209810.8615453;-45.120503652039325
1739209810.8615532;-38.13080360867914
1739209810.861561;-38.13080360867914
1739209810.8615687;-45.120503652039325
1739209810.8615766;-33.981070128970906
1739209810.8615844;-32.816014438256545
1739209810.861592;-38.13080360867914
1739209810.8616;-35.57807855764607
1739209810.8616078;-35.57807855764607
1739209810.8616154;-35.57807855764607
1739209810.8616233;-33.981070128970906
1739209810.8616312;-45.120503652039325
1739209810.8616388;-38.13080360867914
1739209810.8616467;-45.120503652039325
1739209810.8616545;-38.13080360867914
1739209810.8616621;-45.120503652039325
1739209810.86167;-45.120503652039325
1739209810.861678;-45.120503652039325
1739209810.8616855;-45.120503652039325
1739209810.8616934;-33.981070128970906
1739209810.8617013;-38.13080360867914
1739209810.8617089;-38.13080360867914
1739209810.8617167;-38.13080360867914
1739209810.8617246;-45.120503652039325
1739209810.8617322;-38.13080360867914
1739209810.86174;-45.120503652039325
1739209810.861748;-45.120503652039325
1739209810.8617556;-35.57807855764607
1739209810.8617635;-38.13080360867914
1739209810.8617713;-45.120503652039325
1739209810.861779;-38.13080360867914
1739209810.8617868;-45.120503652039325
1739209810.8617947;-33.981070128970906
1739209810.8618023;-45.120503652039325
1739209810.8618102;-45.120503652039325
1739209810.861818;-32.816014438256545
1739209810.8618257;-38.13080360867914
1739209810.8618336;-45.120503652039325
1739209810.8618414;-38.13080360867914
1739209810.861849;-45.120503652039325
1739209810.861857;-38.13080360867914
1739209810.8618648;-38.13080360867914
1739209810.8618724;-45.120503652039325
1739209810.8618803;-45.120503652039325
1739209810.8618882;-33.981070128970906
1739209810.8618958;-32.816014438256545
1739209810.8619037;-35.57807855764607
1739209810.8619115;-33.981070128970906
1739209810.8619192;-45.120503652039325
1739209810.861927;-45.120503652039325
1739209810.861935;-33.981070128970906
1739209810.8619425;-45.120503652039325
1739209810.8619504;-45.120503652039325
1739209810.8619583;-45.120503652039325
1739209810.861966;-38.13080360867914
1739209810.8619738;-45.120503652039325
1739209810.8619816;-38.13080360867914
1739209810.8619893;-38.13080360867914
1739209810.8619971;-33.981070128970906
1739209810.862005;-45.120503652039325
1739209810.8620126;-31.141103565318915
1739209810.8620205;-26.991370085610736
1739209810.8620284;-38.13080360867914
1739209810.862036;-45.120503652039325
1739209810.8620439;-38.13080360867914
1739209810.8620517;-32.816014438256545
1739209810.8620594;-45.120503652039325
1739209810.8620672;-45.120503652039325
1739209810.862075;-45.120503652039325
1739209810.8620827;-38.13080360867914
1739209810.8620906;-35.57807855764607
1739209810.8620985;-45.120503652039325
1739209810.862106;-45.120503652039325
1739209810.862114;-45.120503652039325
1739209810.8621218;-38.13080360867914
1739209810.8621294;-38.13080360867914
1739209810.8621373;-38.13080360867914
1739209810.8621452;-32.816014438256545
1739209810.8621528;-38.13080360867914
1739209810.8621607;-38.13080360867914
1739209810.8621686;-45.120503652039325
1739209810.8621762;-45.120503652039325
1739209810.862184;-38.13080360867914
1739209810.862192;-35.57807855764607
1739209810.8621995;-38.13080360867914
1739209810.8622074;-32.816014438256545
1739209810.8622153;-38.13080360867914
1739209810.862223;-35.57807855764607
1739209810.8622308;-38.13080360867914
1739209810.8622386;-38.13080360867914
1739209810.8622463;-45.120503652039325
1739209810.8622541;-38.13080360867914
1739209810.862262;-45.120503652039325
1739209810.8622696;-45.120503652039325
1739209810.8622775;-38.13080360867914
1739209810.8622854;-45.120503652039325
1739209810.862293;-38.13080360867914
1739209810.8623009;-45.120503652039325
1739209810.8623087;-38.13080360867914
1739209810.8623164;-45.120503652039325
1739209810.8623242;-38.13080360867914
1739209810.862332;-26.991370085610736
1739209810.8623397;-35.57807855764607
1739209810.8623476;-45.120503652039325
1739209810.8623555;-33.981070128970906
1739209810.862363;-33.981070128970906
1739209810.862371;-38.13080360867914
1739209810.8623788;-45.120503652039325
1739209810.8623865;-45.120503652039325
1739209810.8623943;-45.120503652039325
1739209810.8624022;-45.120503652039325
1739209810.8624098;-33.981070128970906
1739209810.8624177;-38.13080360867914
1739209810.8624256;-38.13080360867914
1739209810.8624332;-38.13080360867914
1739209810.862441;-45.120503652039325
1739209810.862449;-38.13080360867914
1739209810.8624566;-45.120503652039325
1739209810.8624644;-45.120503652039325
1739209810.8624723;-45.120503652039325
1739209810.86248;-38.13080360867914
1739209810.8624878;-45.120503652039325
1739209810.8624957;-33.981070128970906
1739209810.8625033;-33.981070128970906
1739209810.8625112;-38.13080360867914
1739209810.862519;-32.816014438256545
1739209810.8625267;-38.13080360867914
1739209810.8625345;-45.120503652039325
1739209810.8625424;-38.13080360867914
1739209810.86255;-38.13080360867914
1739209810.862558;-45.120503652039325
1739209810.8625658;-45.120503652039325
1739209810.8625734;-45.120503652039325
1739209810.8625813;-45.120503652039325
1739209810.8625891;-38.13080360867914
1739209810.8625968;-38.13080360867914
1739209810.8626046;-38.13080360867914
1739209810.8626125;-35.57807855764607
1739209810.86262;-38.13080360867914
1739209810.862628;-45.120503652039325
1739209810.8626359;-38.13080360867914
1739209810.8626435;-32.816014438256545
1739209810.8626513;-38.13080360867914
1739209810.8626592;-38.13080360867914
1739209810.8626668;-38.13080360867914
1739209810.8626747;-45.120503652039325
1739209810.8626826;-38.13080360867914
1739209810.8626902;-38.13080360867914
1739209810.862698;-38.13080360867914
1739209810.862706;-32.816014438256545
1739209810.8627136;-45.120503652039325
1739209810.8627214;-45.120503652039325
1739209810.8627293;-45.120503652039325
1739209810.862737;-38.13080360867914
1739209810.8627448;-38.13080360867914
1739209810.8627527;-45.120503652039325
1739209810.8627603;-38.13080360867914
1739209810.8627682;-38.13080360867914
1739209810.862776;-31.141103565318915
1739209810.8627837;-38.13080360867914
1739209810.8627915;-45.120503652039325
1739209810.8627994;-45.120503652039325
1739209810.862807;-33.981070128970906
1739209810.862815;-45.120503652039325
1739209810.8628228;-45.120503652039325
1739209810.8628304;-35.57807855764607
1739209810.8628383;-31.141103565318915
1739209810.8628461;-45.120503652039325
1739209810.8628538;-38.13080360867914
1739209810.8628616;-38.13080360867914
1739209810.8628695;-38.13080360867914
1739209810.8628771;-38.13080360867914
1739209810.862885;-45.120503652039325
1739209810.8628929;-35.57807855764607
1739209810.8629005;-38.13080360867914
1739209810.8629084;-45.120503652039325
1739209810.8629162;-45.120503652039325
1739209810.8629239;-33.981070128970906
1739209810.8629317;-33.981070128970906
1739209810.8629396;-35.57807855764607
1739209810.8629472;-38.13080360867914
1739209810.862955;-45.120503652039325
1739209810.862963;-33.981070128970906
1739209810.8629706;-38.13080360867914
1739209810.8629785;-45.120503652039325
1739209810.8629863;-45.120503652039325
1739209810.862994;-45.120503652039325
1739209810.8630018;-35.57807855764607
1739209810.8630097;-38.13080360867914
1739209810.8630173;-38.13080360867914
1739209810.8630252;-28.58837851428586
1739209810.863033;-38.13080360867914
1739209810.8630407;-45.120503652039325
1739209810.8630486;-45.120503652039325
1739209810.8630564;-38.13080360867914
1739209810.863064;-38.13080360867914
1739209810.863072;-38.13080360867914
1739209810.8630798;-35.57807855764607
1739209810.8630874;-29.438486411369347
1739209810.8630953;-38.13080360867914
1739209810.8631032;-35.57807855764607
1739209810.8631108;-45.120503652039325
1739209810.8631186;-45.120503652039325
1739209810.8631265;-45.120503652039325
1739209810.8631341;-38.13080360867914
1739209810.863142;-45.120503652039325
1739209810.86315;-33.981070128970906
1739209810.8631575;-38.13080360867914
1739209810.8631654;-45.120503652039325
1739209810.8631732;-45.120503652039325
1739209810.8631809;-45.120503652039325
1739209810.8631887;-45.120503652039325
1739209810.8631966;-45.120503652039325
1739209810.8632042;-45.120503652039325
1739209810.863212;-45.120503652039325
1739209810.86322;-45.120503652039325
1739209810.8632276;-38.13080360867914
1739209810.8632355;-38.13080360867914
1739209810.8632433;-38.13080360867914
1739209810.863251;-38.13080360867914
1739209810.8632588;-45.120503652039325
1739209810.8632667;-35.57807855764607
1739209810.8632743;-32.816014438256545
1739209810.8632822;-45.120503652039325
1739209810.86329;-45.120503652039325
1739209810.8632977;-35.57807855764607
1739209810.8633056;-38.13080360867914
1739209810.8633132;-45.120503652039325
1739209810.863321;-38.13080360867914
1739209810.863329;-35.57807855764607
1739209810.8633366;-32.816014438256545
1739209810.8633444;-33.981070128970906
1739209810.8633523;-45.120503652039325
1739209810.86336;-38.13080360867914
1739209810.8633678;-35.57807855764607
1739209810.8633757;-45.120503652039325
1739209810.8633833;-45.120503652039325
1739209810.8633912;-35.57807855764607
1739209810.863399;-32.816014438256545
1739209810.8634067;-45.120503652039325
1739209810.8634145;-38.13080360867914
1739209810.8634224;-35.57807855764607
1739209810.86343;-38.13080360867914
1739209810.863438;-38.13080360867914
1739209810.8634458;-35.57807855764607
1739209810.8634534;-45.120503652039325
1739209810.8634613;-38.13080360867914
1739209810.8634691;-32.816014438256545
1739209810.8634768;-38.13080360867914
1739209810.8634846;-38.13080360867914
1739209810.8634925;-45.120503652039325
1739209810.8635;-45.120503652039325
1739209810.863508;-33.981070128970906
1739209810.8635159;-38.13080360867914
1739209810.8635235;-33.981070128970906
1739209810.8635314;-45.120503652039325
1739209810.8635392;-45.120503652039325
1739209810.8635468;-45.120503652039325
1739209810.8635547;-38.13080360867914
1739209810.8635626;-38.13080360867914
1739209810.8635702;-45.120503652039325
1739209810.863578;-38.13080360867914
1739209810.863586;-45.120503652039325
1739209810.8635936;-45.120503652039325
1739209810.8636014;-38.13080360867914
1739209810.8636093;-35.57807855764607
1739209810.863617;-45.120503652039325
1739209810.8636248;-38.13080360867914
1739209810.8636327;-38.13080360867914
1739209810.8636403;-45.120503652039325
1739209810.8636482;-35.57807855764607
1739209810.863656;-32.816014438256545
1739209810.8636637;-38.13080360867914
1739209810.8636715;-38.13080360867914
1739209810.8636794;-35.57807855764607
1739209810.863687;-38.13080360867914
1739209810.863695;-45.120503652039325
1739209810.8637028;-38.13080360867914
1739209810.8637104;-45.120503652039325
1739209810.8637183;-45.120503652039325
1739209810.8637261;-45.120503652039325
1739209810.8637338;-38.13080360867914
1739209810.8637416;-35.57807855764607
1739209810.8637495;-38.13080360867914
1739209810.8637571;-38.13080360867914
1739209810.863765;-45.120503652039325
1739209810.8637729;-38.13080360867914
1739209810.8637805;-35.57807855764607
