CAN Message; 0x98:00007fc0e89c0ef1
1739209833.8443267;-38.13080360867914
1739209833.844331;-38.13080360867914
1739209833.8443356;-33.981070128970906
1739209833.84434;-45.120503652039325
1739209833.8443446;-38.13080360867914
1739209833.8443491;-38.13080360867914
1739209833.8443537;-32.816014438256545
1739209833.844358;-29.438486411369333
1739209833.8443625;-45.120503652039325
1739209833.844367;-45.120503652039325
1739209833.8443716;-38.13080360867914
1739209833.844376;-35.57807855764607
1739209833.8443804;-45.120503652039325
1739209833.844385;-38.13080360867914
1739209833.8443894;-45.120503652039325
1739209833.844394;-45.120503652039325
1739209833.8443985;-35.57807855764607
1739209833.8444028;-35.57807855764607
1739209833.8444073;-38.13080360867914
1739209833.8444118;-45.120503652039325
1739209833.8444164;-38.13080360867914
1739209833.844421;-45.120503652039325
1739209833.8444252;-38.13080360867914
1739209833.8444297;-35.57807855764607
1739209833.8444343;-45.120503652039325
1739209833.8444388;-45.120503652039325
1739209833.8444433;-32.816014438256545
1739209833.8444479;-30.49652367304973
1739209833.8444521;-45.120503652039325
1739209833.8444567;-45.120503652039325
1739209833.8444612;-35.57807855764607
1739209833.8444657;-33.981070128970906
1739209833.8444703;-45.120503652039325
1739209833.8444746;-38.13080360867914
1739209833.844479;-38.13080360867914
1739209833.8444836;-38.13080360867914
1739209833.8444881;-45.120503652039325
1739209833.8444927;-45.120503652039325
1739209833.8444972;-45.120503652039325
1739209833.8445015;-45.120503652039325
1739209833.844506;-45.120503652039325
1739209833.8445106;-38.13080360867914
1739209833.844515;-45.120503652039325
1739209833.8445196;-45.120503652039325
1739209833.844524;-45.120503652039325
1739209833.8445284;-45.120503652039325
1739209833.844533;-38.13080360867914
1739209833.8445375;-28.992665084841942
1739209833.844542;-45.120503652039325
1739209833.8445463;-38.13080360867914
1739209833.8445508;-45.120503652039325
1739209833.8445554;-35.57807855764607
1739209833.84456;-38.13080360867914
1739209833.8445644;-45.120503652039325
1739209833.8445687;-45.120503652039325
1739209833.8445733;-32.81601443825658
1739209833.8445778;-38.13080360867914
1739209833.8445823;-45.120503652039325
1739209833.8445868;-38.13080360867914
1739209833.8445914;-38.13080360867914
1739209833.8445957;-38.13080360867914
1739209833.8446002;-45.120503652039325
1739209833.8446047;-45.120503652039325
1739209833.8446093;-33.981070128970906
1739209833.8446138;-38.13080360867914
1739209833.844618;-38.13080360867914
1739209833.8446226;-45.120503652039325
1739209833.8446271;-38.13080360867914
1739209833.8446317;-38.13080360867914
1739209833.8446362;-45.120503652039325
1739209833.8446407;-38.13080360867914
1739209833.844645;-45.120503652039325
1739209833.8446496;-35.57807855764607
1739209833.844654;-38.13080360867914
1739209833.8446586;-38.13080360867914
1739209833.8446631;-38.13080360867914
1739209833.8446674;-45.120503652039325
1739209833.844672;-45.120503652039325
1739209833.8446765;-35.57807855764607
1739209833.844681;-35.57807855764607
1739209833.8446856;-45.120503652039325
1739209833.8446898;-38.13080360867914
1739209833.8446944;-38.13080360867914
1739209833.844699;-38.13080360867914
1739209833.8447034;-38.13080360867914
1739209833.844708;-35.57807855764607
1739209833.8447123;-45.120503652039325
1739209833.8447168;-33.981070128970906
1739209833.8447213;-38.13080360867914
1739209833.8447258;-45.120503652039325
1739209833.8447304;-38.13080360867914
1739209833.844735;-33.981070128970906
1739209833.8447392;-45.120503652039325
1739209833.8447437;-45.120503652039325
1739209833.8447483;-45.120503652039325
1739209833.8447528;-38.13080360867914
1739209833.8447573;-45.120503652039325
1739209833.8447616;-45.120503652039325
1739209833.8447661;-38.13080360867914
1739209833.8447707;-38.13080360867914
1739209833.8447752;-45.120503652039325
1739209833.8447797;-45.120503652039325
1739209833.8447843;-38.13080360867914
1739209833.8447886;-33.981070128970906
1739209833.844793;-38.13080360867914
1739209833.8447976;-38.13080360867914
1739209833.8448021;-35.57807855764607
1739209833.8448067;-38.13080360867914
1739209833.844811;-38.13080360867914
1739209833.8448155;-38.13080360867914
1739209833.84482;-38.13080360867914
1739209833.8448246;-45.120503652039325
1739209833.844829;-45.120503652039325
1739209833.8448334;-45.120503652039325
1739209833.844838;-38.13080360867914
1739209833.8448424;-45.120503652039325
1739209833.844847;-45.120503652039325
1739209833.8448515;-45.120503652039325
1739209833.8448558;-35.57807855764607
1739209833.8448603;-38.13080360867914
1739209833.8448648;-35.57807855764607
1739209833.8448694;-38.13080360867914
1739209833.844874;-45.120503652039325
1739209833.8448784;-33.981070128970906
1739209833.8448827;-35.57807855764607
1739209833.8448873;-45.120503652039325
1739209833.8448918;-38.13080360867914
1739209833.8448963;-38.13080360867914
1739209833.8449008;-38.13080360867914
1739209833.8449051;-45.120503652039325
1739209833.8449097;-45.120503652039325
1739209833.8449142;-38.13080360867914
1739209833.8449187;-45.120503652039325
1739209833.8449233;-38.13080360867914
1739209833.8449278;-38.13080360867914
1739209833.844932;-38.13080360867914
1739209833.8449366;-45.120503652039325
1739209833.8449411;-45.120503652039325
1739209833.8449457;-45.120503652039325
1739209833.8449502;-45.120503652039325
1739209833.8449545;-45.120503652039325
1739209833.844959;-45.120503652039325
1739209833.8449636;-45.120503652039325
1739209833.844968;-45.120503652039325
1739209833.8449726;-35.57807855764607
1739209833.844977;-38.13080360867914
1739209833.8449814;-45.120503652039325
1739209833.844986;-45.120503652039325
1739209833.8449905;-35.57807855764607
1739209833.844995;-45.120503652039325
1739209833.8449993;-45.120503652039325
1739209833.8450038;-35.57807855764607
1739209833.8450084;-45.120503652039325
1739209833.845013;-45.120503652039325
1739209833.8450174;-38.13080360867914
1739209833.845022;-38.13080360867914
1739209833.8450263;-38.13080360867914
1739209833.8450308;-38.13080360867914
1739209833.8450353;-38.13080360867914
1739209833.8450398;-45.120503652039325
1739209833.8450444;-32.816014438256545
1739209833.8450487;-35.57807855764607
1739209833.8450532;-45.120503652039325
1739209833.8450577;-45.120503652039325
1739209833.8450623;-38.13080360867914
1739209833.8450668;-38.13080360867914
1739209833.8450713;-45.120503652039325
1739209833.8450756;-35.57807855764607
1739209833.8450801;-45.120503652039325
1739209833.8450847;-45.120503652039325
1739209833.8450892;-38.13080360867914
1739209833.8450937;-33.981070128970906
1739209833.845098;-38.13080360867914
1739209833.8451025;-45.120503652039325
1739209833.845107;-38.13080360867914
1739209833.8451116;-45.120503652039325
1739209833.8451161;-32.816014438256545
1739209833.8451204;-35.57807855764607
1739209833.845125;-38.13080360867914
1739209833.8451295;-35.57807855764607
1739209833.845134;-45.120503652039325
1739209833.8451385;-35.57807855764607
1739209833.8451428;-45.120503652039325
1739209833.8451474;-38.13080360867914
1739209833.845152;-45.120503652039325
1739209833.8451564;-45.120503652039325
1739209833.845161;-33.981070128970906
1739209833.8451655;-38.13080360867914
1739209833.8451698;-45.120503652039325
1739209833.8451743;-45.120503652039325
1739209833.8451788;-35.57807855764607
1739209833.8451834;-38.13080360867914
1739209833.845188;-38.13080360867914
1739209833.8451922;-45.120503652039325
1739209833.8451967;-45.120503652039325
1739209833.8452013;-33.981070128970906
1739209833.8452058;-38.13080360867914
1739209833.8452103;-38.13080360867914
1739209833.8452148;-35.57807855764607
1739209833.8452191;-38.13080360867914
1739209833.8452237;-38.13080360867914
1739209833.8452282;-35.57807855764607
1739209833.8452327;-38.13080360867914
1739209833.8452373;-45.120503652039325
1739209833.8452415;-45.120503652039325
1739209833.845246;-45.120503652039325
1739209833.8452506;-38.13080360867914
1739209833.8452551;-33.981070128970906
1739209833.8452597;-45.120503652039325
1739209833.845264;-33.981070128970956
1739209833.8452685;-33.981070128970906
1739209833.845273;-38.13080360867914
1739209833.8452775;-38.13080360867914
1739209833.845282;-38.13080360867914
1739209833.8452864;-45.120503652039325
1739209833.845291;-38.13080360867914
1739209833.8452954;-38.13080360867914
1739209833.8453;-33.981070128970906
1739209833.8453045;-38.13080360867914
1739209833.845309;-33.981070128970906
1739209833.8453133;-45.120503652039325
1739209833.8453178;-38.13080360867914
1739209833.8453224;-33.981070128970906
1739209833.845327;-33.981070128970906
1739209833.8453314;-45.120503652039325
1739209833.8453357;-38.13080360867914
1739209833.8453403;-38.13080360867914
1739209833.8453448;-45.120503652039325
1739209833.8453493;-38.13080360867914
1739209833.8453538;-45.120503652039325
1739209833.8453584;-38.13080360867914
1739209833.8453627;-38.13080360867914
1739209833.8453672;-45.120503652039325
1739209833.8453717;-31.141103565318915
1739209833.8453763;-31.141103565318893
1739209833.8453808;-38.13080360867914
1739209833.845385;-45.120503652039325
1739209833.8453896;-45.120503652039325
1739209833.8453941;-32.816014438256545
1739209833.8453987;-31.141103565318915
1739209833.8454032;-38.13080360867914
1739209833.8454075;-29.438486411369347
1739209833.845412;-45.120503652039325
1739209833.8454165;-45.120503652039325
1739209833.845421;-32.816014438256545
1739209833.8454256;-38.13080360867914
1739209833.84543;-45.120503652039325
1739209833.8454344;-45.120503652039325
1739209833.845439;-35.57807855764607
1739209833.8454435;-27.267205301931607
1739209833.845448;-38.13080360867914
1739209833.8454525;-45.120503652039325
1739209833.8454568;-35.57807855764607
1739209833.8454614;-38.13080360867914
1739209833.845466;-38.13080360867914
1739209833.8454704;-38.13080360867914
1739209833.845475;-38.13080360867914
1739209833.8454792;-33.981070128970906
1739209833.8454838;-38.13080360867914
1739209833.8454883;-45.120503652039325
1739209833.8454928;-38.13080360867914
1739209833.8454974;-38.13080360867914
1739209833.845502;-45.120503652039325
1739209833.8455062;-45.120503652039325
1739209833.8455107;-38.13080360867914
1739209833.8455153;-31.141103565318915
1739209833.8455198;-45.120503652039325
1739209833.8455243;-38.13080360867914
1739209833.8455286;-45.120503652039325
1739209833.8455331;-45.120503652039325
1739209833.8455377;-35.57807855764607
1739209833.8455422;-38.13080360867914
1739209833.8455467;-45.120503652039325
1739209833.845551;-45.120503652039325
1739209833.8455555;-38.13080360867914
1739209833.84556;-38.13080360867914
1739209833.8455646;-38.13080360867914
1739209833.8455691;-38.13080360867914
1739209833.8455734;-38.13080360867914
1739209833.845578;-38.13080360867914
1739209833.8455825;-38.13080360867914
1739209833.845587;-28.58837851428586
1739209833.8455915;-31.141103565318915
1739209833.845596;-38.13080360867914
1739209833.8456004;-38.13080360867914
1739209833.845605;-33.981070128970906
1739209833.8456094;-38.13080360867914
1739209833.845614;-38.13080360867914
1739209833.8456185;-45.120503652039325
1739209833.8456228;-38.13080360867914
1739209833.8456273;-33.981070128970906
1739209833.8456318;-35.57807855764607
1739209833.8456364;-45.120503652039325
1739209833.845641;-45.120503652039325
1739209833.8456454;-45.120503652039325
1739209833.8456497;-45.120503652039325
1739209833.8456542;-38.13080360867914
1739209833.8456588;-33.981070128970906
1739209833.8456633;-31.141103565318915
1739209833.8456678;-45.120503652039325
1739209833.8456721;-45.120503652039325
1739209833.8456767;-38.13080360867914
1739209833.8456812;-45.120503652039325
1739209833.8456857;-38.13080360867914
1739209833.8456903;-38.13080360867914
1739209833.8456945;-33.981070128970906
1739209833.845699;-38.13080360867914
1739209833.8457036;-45.120503652039325
1739209833.8457081;-35.57807855764607
1739209833.8457127;-35.57807855764607
1739209833.845717;-38.13080360867914
1739209833.8457215;-45.120503652039325
1739209833.845726;-45.120503652039325
1739209833.8457305;-38.13080360867914
1739209833.845735;-38.13080360867914
1739209833.8457396;-38.13080360867914
1739209833.845744;-38.13080360867914
1739209833.8457484;-38.13080360867914
1739209833.845753;-45.120503652039325
1739209833.8457575;-45.120503652039325
1739209833.845762;-35.57807855764607
1739209833.8457663;-38.13080360867914
1739209833.8457708;-35.57807855764607
1739209833.8457754;-38.13080360867914
1739209833.84578;-38.13080360867914
1739209833.8457844;-38.13080360867914
1739209833.845789;-45.120503652039325
1739209833.8457932;-45.120503652039325
1739209833.8457978;-45.120503652039325
1739209833.8458023;-45.120503652039325
1739209833.8458068;-33.981070128970906
1739209833.8458114;-32.816014438256545
1739209833.8458157;-38.13080360867914
1739209833.8458202;-38.13080360867914
1739209833.8458247;-38.13080360867914
1739209833.8458292;-35.57807855764607
1739209833.8458338;-45.120503652039325
1739209833.845838;-35.57807855764607
1739209833.8458426;-38.13080360867914
1739209833.8458471;-45.120503652039325
1739209833.8458517;-45.120503652039325
1739209833.8458562;-38.13080360867914
1739209833.8458605;-38.13080360867914
1739209833.845865;-45.120503652039325
1739209833.8458695;-38.13080360867914
1739209833.845874;-38.13080360867914
1739209833.8458786;-38.13080360867914
1739209833.8458831;-35.57807855764607
1739209833.8458874;-45.120503652039325
1739209833.845892;-45.120503652039325
1739209833.8458965;-33.981070128970906
1739209833.845901;-33.981070128970906
1739209833.8459055;-45.120503652039325
1739209833.8459098;-38.13080360867914
1739209833.8459144;-32.816014438256545
1739209833.845919;-32.816014438256545
1739209833.8459234;-45.120503652039325
1739209833.845928;-45.120503652039325
1739209833.8459325;-38.13080360867914
1739209833.8459368;-35.57807855764607
1739209833.8459413;-45.120503652039325
1739209833.8459458;-38.13080360867914
1739209833.8459504;-38.13080360867914
1739209833.845955;-45.120503652039325
1739209833.8459592;-45.120503652039325
1739209833.8459637;-38.13080360867914
1739209833.8459682;-38.13080360867914
1739209833.8459728;-45.120503652039325
1739209833.8459773;-38.13080360867914
1739209833.8459816;-38.13080360867914
1739209833.8459861;-35.57807855764607
1739209833.8459907;-38.13080360867914
1739209833.8459952;-38.13080360867914
1739209833.8459997;-35.57807855764607
1739209833.846004;-35.57807855764607
1739209833.8460085;-32.816014438256545
1739209833.846013;-45.120503652039325
1739209833.8460176;-45.120503652039325
1739209833.8460221;-35.57807855764607
1739209833.8460267;-35.57807855764607
1739209833.846031;-38.13080360867914
1739209833.8460355;-38.13080360867914
1739209833.84604;-45.120503652039325
1739209833.8460445;-45.120503652039325
1739209833.846049;-45.120503652039325
1739209833.8460534;-45.120503652039325
1739209833.846058;-45.120503652039325
1739209833.8460624;-38.13080360867914
1739209833.846067;-38.13080360867914
1739209833.8460715;-45.120503652039325
1739209833.846076;-38.13080360867914
1739209833.8460803;-38.13080360867914
1739209833.8460848;-38.13080360867914
1739209833.8460894;-38.13080360867914
1739209833.846094;-32.816014438256545
1739209833.8460984;-26.991370085610722
1739209833.8461027;-45.120503652039325
1739209833.8461072;-45.120503652039325
1739209833.8461118;-38.13080360867914
1739209833.8461163;-35.57807855764607
1739209833.8461208;-38.13080360867914
1739209833.8461251;-38.13080360867914
1739209833.8461297;-45.120503652039325
1739209833.8461342;-38.13080360867914
1739209833.8461387;-45.120503652039325
1739209833.8461432;-45.120503652039325
1739209833.8461475;-45.120503652039325
1739209833.846152;-45.120503652039325
1739209833.8461566;-38.13080360867914
1739209833.8461611;-45.120503652039325
1739209833.8461657;-35.57807855764607
1739209833.8461702;-35.57807855764607
1739209833.8461745;-45.120503652039325
1739209833.846179;-45.120503652039325
1739209833.8461835;-35.57807855764607
1739209833.846188;-35.57807855764607
1739209833.8461926;-45.120503652039325
1739209833.846197;-38.13080360867914
1739209833.8462014;-38.13080360867914
1739209833.846206;-31.141103565318915
1739209833.8462105;-45.120503652039325
1739209833.846215;-45.120503652039325
1739209833.8462195;-35.57807855764607
1739209833.8462238;-33.981070128970906
1739209833.8462284;-45.120503652039325
1739209833.846233;-38.13080360867914
1739209833.8462374;-45.120503652039325
1739209833.846242;-35.57807855764607
1739209833.8462462;-45.120503652039325
1739209833.8462508;-45.120503652039325
1739209833.8462553;-45.120503652039325
1739209833.8462598;-45.120503652039325
1739209833.8462644;-45.120503652039325
1739209833.8462687;-45.120503652039325
1739209833.8462732;-35.57807855764607
1739209833.8462777;-25.826314394896357
1739209833.8462822;-38.13080360867914
1739209833.8462868;-45.120503652039325
1739209833.846291;-38.13080360867914
1739209833.8462956;-33.981070128970906
1739209833.8463001;-45.120503652039325
1739209833.8463047;-45.120503652039325
1739209833.8463092;-45.120503652039325
1739209833.8463137;-32.816014438256545
1739209833.846318;-45.120503652039325
1739209833.8463225;-45.120503652039325
1739209833.846327;-45.120503652039325
1739209833.8463316;-32.816014438256545
1739209833.8463361;-45.120503652039325
1739209833.8463404;-45.120503652039325
1739209833.846345;-38.13080360867914
1739209833.8463495;-28.992665084841942
1739209833.846354;-38.13080360867914
1739209833.8463585;-38.13080360867914
1739209833.846363;-45.120503652039325
1739209833.8463674;-38.13080360867914
1739209833.846372;-33.981070128970906
1739209833.8463764;-33.981070128970906
1739209833.846381;-45.120503652039325
1739209833.8463855;-30.49652367304973
1739209833.8463898;-33.981070128970906
1739209833.8463943;-33.981070128970906
1739209833.8463988;-45.120503652039325
1739209833.8464034;-45.120503652039325
1739209833.846408;-35.57807855764607
1739209833.8464122;-38.13080360867914
1739209833.8464167;-45.120503652039325
1739209833.8464212;-45.120503652039325
1739209833.8464258;-35.57807855764607
1739209833.8464303;-38.13080360867914
1739209833.8464346;-45.120503652039325
1739209833.8464391;-45.120503652039325
1739209833.8464437;-38.13080360867914
1739209833.8464482;-38.13080360867914
1739209833.8464527;-45.120503652039325
1739209833.8464572;-45.120503652039325
1739209833.8464615;-45.120503652039325
1739209833.846466;-45.120503652039325
1739209833.8464706;-45.120503652039325
1739209833.8464751;-38.13080360867914
1739209833.8464797;-38.13080360867914
1739209833.846484;-45.120503652039325
1739209833.8464885;-38.13080360867914
1739209833.846493;-38.13080360867914
1739209833.8464975;-45.120503652039325
1739209833.846502;-45.120503652039325
1739209833.8465066;-45.120503652039325
1739209833.846511;-45.120503652039325
1739209833.8465154;-45.120503652039325
1739209833.84652;-45.120503652039325
1739209833.8465245;-33.981070128970906
1739209833.846529;-38.13080360867914
1739209833.8465333;-45.120503652039325
1739209833.8465378;-38.13080360867914
1739209833.8465424;-35.57807855764607
1739209833.846547;-33.981070128970906
1739209833.8465514;-32.816014438256545
1739209833.8465557;-38.13080360867914
1739209833.8465602;-35.57807855764607
1739209833.8465648;-35.57807855764607
1739209833.8465693;-38.13080360867914
1739209833.8465738;-45.120503652039325
1739209833.8465781;-45.120503652039325
1739209833.8465827;-38.13080360867914
1739209833.8465872;-45.120503652039325
1739209833.8465917;-38.13080360867914
1739209833.8465962;-35.57807855764607
1739209833.8466008;-45.120503652039325
1739209833.846605;-33.981070128970906
1739209833.8466096;-38.13080360867914
1739209833.8466141;-45.120503652039325
1739209833.8466187;-45.120503652039325
1739209833.8466232;-35.57807855764607
1739209833.8466275;-38.13080360867914
1739209833.846632;-45.120503652039325
1739209833.8466365;-38.13080360867914
1739209833.846641;-33.981070128970906
1739209833.8466456;-45.120503652039325
1739209833.8466501;-45.120503652039325
1739209833.8466544;-45.120503652039325
1739209833.846659;-45.120503652039325
1739209833.8466635;-45.120503652039325
1739209833.846668;-45.120503652039325
1739209833.8466725;-45.120503652039325
1739209833.8466768;-45.120503652039325
1739209833.8466814;-45.120503652039325
1739209833.846686;-45.120503652039325
1739209833.8466904;-38.13080360867914
1739209833.846695;-38.13080360867914
1739209833.8466992;-35.57807855764607
1739209833.8467038;-38.13080360867914
1739209833.8467083;-38.13080360867914
1739209833.8467128;-45.120503652039325
1739209833.8467174;-45.120503652039325
1739209833.8467216;-38.13080360867914
1739209833.8467262;-38.13080360867914
1739209833.8467307;-38.13080360867914
1739209833.8467352;-38.13080360867914
1739209833.8467398;-38.13080360867914
1739209833.8467443;-38.13080360867914
1739209833.8467486;-45.120503652039325
1739209833.8467531;-45.120503652039325
1739209833.8467577;-32.816014438256545
1739209833.8467622;-33.981070128970906
1739209833.8467667;-45.120503652039325
1739209833.846771;-45.120503652039325
1739209833.8467755;-35.57807855764607
1739209833.84678;-35.57807855764607
1739209833.8467846;-45.120503652039325
1739209833.8467891;-38.13080360867914
1739209833.8467937;-38.13080360867914
1739209833.846798;-38.13080360867914
1739209833.8468025;-45.120503652039325
1739209833.846807;-33.981070128970906
1739209833.8468115;-38.13080360867914
1739209833.846816;-38.13080360867914
1739209833.8468204;-45.120503652039325
1739209833.846825;-32.81601443825658
1739209833.8468294;-38.13080360867914
1739209833.846834;-45.120503652039325
1739209833.8468385;-45.120503652039325
1739209833.8468428;-45.120503652039325
1739209833.8468473;-38.13080360867914
1739209833.8468518;-45.120503652039325
1739209833.8468564;-35.57807855764607
1739209833.846861;-32.816014438256545
1739209833.8468652;-38.13080360867914
1739209833.8468697;-38.13080360867914
1739209833.8468742;-45.120503652039325
1739209833.8468788;-32.816014438256545
1739209833.8468833;-45.120503652039325
1739209833.8468878;-45.120503652039325
1739209833.846892;-38.13080360867914
1739209833.8468966;-45.120503652039325
1739209833.8469012;-45.120503652039325
1739209833.8469057;-45.120503652039325
1739209833.8469102;-45.120503652039325
1739209833.8469145;-45.120503652039325
1739209833.846919;-45.120503652039325
1739209833.8469236;-45.120503652039325
1739209833.8469281;-35.57807855764607
1739209833.8469326;-35.57807855764607
1739209833.8469372;-45.120503652039325
1739209833.8469415;-45.120503652039325
1739209833.846946;-35.57807855764607
1739209833.8469505;-32.816014438256545
1739209833.846955;-45.120503652039325
1739209833.8469596;-38.13080360867914
1739209833.846964;-35.57807855764607
1739209833.8469684;-31.141103565318915
1739209833.846973;-45.120503652039325
1739209833.8469775;-45.120503652039325
1739209833.846982;-45.120503652039325
1739209833.8469863;-45.120503652039325
1739209833.8469908;-45.120503652039325
1739209833.8469954;-45.120503652039325
1739209833.847;-45.120503652039325
1739209833.8470044;-35.57807855764607
1739209833.8470087;-38.13080360867914
1739209833.8470132;-38.13080360867914
1739209833.8470178;-38.13080360867914
1739209833.8470223;-38.13080360867914
1739209833.8470268;-38.13080360867914
1739209833.8470314;-33.981070128970906
1739209833.8470356;-38.13080360867914
1739209833.8470402;-31.141103565318915
1739209833.8470447;-35.57807855764607
1739209833.8470492;-38.13080360867914
1739209833.8470538;-45.120503652039325
1739209833.847058;-45.120503652039325
1739209833.8470626;-38.13080360867914
1739209833.847067;-45.120503652039325
1739209833.8470716;-45.120503652039325
1739209833.8470762;-32.81601443825658
1739209833.8470807;-38.13080360867914
1739209833.847085;-38.13080360867914
1739209833.8470895;-45.120503652039325
1739209833.847094;-38.13080360867914
1739209833.8470986;-38.13080360867914
1739209833.847103;-38.13080360867914
1739209833.8471074;-38.13080360867914
1739209833.847112;-31.141103565318915
1739209833.8471165;-32.816014438256545
1739209833.847121;-35.57807855764607
1739209833.8471255;-45.120503652039325
1739209833.8471298;-38.13080360867914
1739209833.8471344;-35.57807855764607
1739209833.847139;-35.57807855764607
1739209833.8471434;-38.13080360867914
1739209833.847148;-31.14110356531892
1739209833.8471522;-38.13080360867914
1739209833.8471568;-38.13080360867914
1739209833.8471613;-45.120503652039325
1739209833.8471658;-38.13080360867914
1739209833.8471704;-45.120503652039325
1739209833.847175;-38.13080360867914
1739209833.8471792;-45.120503652039325
1739209833.8471837;-28.992665084841942
1739209833.8471882;-33.981070128970906
1739209833.8471928;-38.13080360867914
1739209833.8471973;-35.57807855764607
1739209833.8472016;-33.981070128970906
1739209833.847206;-38.13080360867914
1739209833.8472106;-38.13080360867914
1739209833.8472152;-38.13080360867914
1739209833.8472197;-33.981070128970906
1739209833.8472242;-45.120503652039325
1739209833.8472285;-45.120503652039325
1739209833.847233;-45.120503652039325
1739209833.8472376;-45.120503652039325
1739209833.847242;-45.120503652039325
1739209833.8472466;-45.120503652039325
1739209833.847251;-45.120503652039325
1739209833.8472555;-38.13080360867914
1739209833.84726;-45.120503652039325
1739209833.8472645;-45.120503652039325
1739209833.847269;-45.120503652039325
1739209833.8472733;-38.13080360867914
1739209833.8472779;-45.120503652039325
1739209833.8472824;-38.13080360867914
1739209833.847287;-31.141103565318915
1739209833.8472915;-33.981070128970906
1739209833.8472958;-38.13080360867914
1739209833.8473003;-38.13080360867914
1739209833.8473048;-38.13080360867914
1739209833.8473094;-38.13080360867914
1739209833.847314;-38.13080360867914
1739209833.8473184;-38.13080360867914
1739209833.8473227;-38.13080360867914
1739209833.8473272;-31.141103565318915
1739209833.8473318;-28.992665084841942
1739209833.8473363;-38.13080360867914
1739209833.8473408;-45.120503652039325
1739209833.847345;-33.981070128970906
1739209833.8473496;-33.981070128970906
1739209833.8473542;-45.120503652039325
1739209833.8473587;-45.120503652039325
1739209833.8473632;-38.13080360867914
1739209833.8473678;-35.57807855764607
1739209833.847372;-38.13080360867914
1739209833.8473766;-45.120503652039325
1739209833.847381;-45.120503652039325
1739209833.8473856;-33.981070128970906
1739209833.8473902;-45.120503652039325
1739209833.8473945;-38.13080360867914
1739209833.847399;-31.141103565318915
1739209833.8474035;-28.992665084841942
1739209833.8474069;-38.13080360867914
1739209833.84741;-45.120503652039325
1739209833.8474133;-38.13080360867914
1739209833.8474164;-38.13080360867914
1739209833.8474197;-38.13080360867914
1739209833.847423;-38.13080360867914
1739209833.8474262;-45.120503652039325
1739209833.8474295;-38.13080360867914
1739209833.8474329;-35.57807855764607
1739209833.847436;-38.13080360867914
1739209833.8474393;-35.57807855764607
1739209833.8474424;-33.981070128970906
1739209833.8474457;-38.13080360867914
1739209833.847449;-45.120503652039325
1739209833.8474522;-45.120503652039325
1739209833.8474555;-32.816014438256545
1739209833.8474588;-38.13080360867914
1739209833.847462;-38.13080360867914
1739209833.8474653;-35.57807855764607
1739209833.8474684;-45.120503652039325
1739209833.8474717;-45.120503652039325
1739209833.847475;-45.120503652039325
1739209833.8474782;-45.120503652039325
1739209833.8474815;-45.120503652039325
1739209833.8474848;-45.120503652039325
1739209833.847488;-38.13080360867914
1739209833.8474913;-35.57807855764607
1739209833.8474944;-38.13080360867914
1739209833.8474977;-45.120503652039325
1739209833.847501;-38.13080360867914
1739209833.8475041;-45.120503652039325
1739209833.8475075;-45.120503652039325
1739209833.8475108;-38.13080360867914
1739209833.847514;-45.120503652039325
1739209833.8475173;-45.120503652039325
1739209833.8475204;-38.13080360867914
1739209833.8475237;-35.57807855764607
1739209833.847527;-45.120503652039325
1739209833.8475301;-38.13080360867914
1739209833.8475335;-33.981070128970906
1739209833.8475368;-45.120503652039325
1739209833.84754;-45.120503652039325
1739209833.8475432;-45.120503652039325
1739209833.8475463;-38.13080360867914
1739209833.8475497;-45.120503652039325
1739209833.847553;-35.57807855764607
1739209833.847556;-38.13080360867914
1739209833.8475595;-45.120503652039325
1739209833.8475628;-45.120503652039325
1739209833.847566;-38.13080360867914
1739209833.8475692;-45.120503652039325
1739209833.8475723;-32.816014438256545
1739209833.8475757;-32.816014438256545
1739209833.847579;-45.120503652039325
1739209833.847582;-38.13080360867914
1739209833.8475854;-38.13080360867914
1739209833.8475888;-45.120503652039325
1739209833.8475919;-38.13080360867914
1739209833.8475952;-38.13080360867914
1739209833.8475983;-38.13080360867914
1739209833.8476017;-45.120503652039325
1739209833.847605;-38.13080360867914
1739209833.847608;-38.13080360867914
1739209833.8476114;-45.120503652039325
1739209833.8476145;-38.13080360867914
1739209833.8476179;-45.120503652039325
1739209833.8476212;-45.120503652039325
1739209833.8476243;-38.13080360867914
1739209833.8476276;-45.120503652039325
1739209833.847631;-38.13080360867914
1739209833.847634;-38.13080360867914
1739209833.8476374;-38.13080360867914
1739209833.8476405;-32.816014438256545
1739209833.8476439;-38.13080360867914
1739209833.8476472;-45.120503652039325
1739209833.8476503;-45.120503652039325
1739209833.8476536;-38.13080360867914
1739209833.847657;-38.13080360867914
1739209833.84766;-38.13080360867914
1739209833.8476634;-31.141103565318915
1739209833.8476665;-38.13080360867914
1739209833.8476698;-45.120503652039325
1739209833.8476732;-31.141103565318915
1739209833.8476763;-38.13080360867914
1739209833.8476796;-38.13080360867914
1739209833.847683;-38.13080360867914
1739209833.847686;-38.13080360867914
1739209833.8476894;-45.120503652039325
1739209833.8476925;-33.981070128970906
1739209833.8476958;-45.120503652039325
1739209833.8476992;-45.120503652039325
1739209833.8477023;-45.120503652039325
1739209833.8477056;-33.981070128970906
1739209833.847709;-32.816014438256545
1739209833.847712;-33.981070128970906
1739209833.8477154;-45.120503652039325
1739209833.8477185;-38.13080360867914
1739209833.8477218;-38.13080360867914
1739209833.8477252;-38.13080360867914
1739209833.8477283;-45.120503652039325
