CAN Message; 0x39:0c28bec0ae46f3f0
1739209859.9283376;-38.13080360867914
1739209859.9283538;-45.120503652039325
1739209859.92837;-45.120503652039325
1739209859.928386;-35.57807855764607
1739209859.9284022;-45.120503652039325
1739209859.9284182;-31.141103565318915
1739209859.9284344;-26.991370085610722
1739209859.9284503;-33.981070128970906
1739209859.9284666;-45.120503652039325
1739209859.9284828;-38.13080360867914
1739209859.9284987;-32.816014438256545
1739209859.928515;-38.13080360867914
1739209859.928531;-45.120503652039325
1739209859.9285471;-45.120503652039325
1739209859.928563;-45.120503652039325
1739209859.9285793;-33.981070128970906
1739209859.9285955;-45.120503652039325
1739209859.9286115;-38.13080360867914
1739209859.9286277;-38.13080360867914
1739209859.9286437;-45.120503652039325
1739209859.92866;-38.13080360867914
1739209859.928676;-38.13080360867914
1739209859.928692;-45.120503652039325
1739209859.9287083;-38.13080360867914
1739209859.9287243;-38.13080360867914
1739209859.9287405;-45.120503652039325
1739209859.9287565;-38.13080360867914
1739209859.9287727;-35.57807855764607
1739209859.9287887;-45.120503652039325
1739209859.9288049;-38.13080360867914
1739209859.928821;-31.141103565318893
1739209859.928837;-38.13080360867914
1739209859.9288533;-45.120503652039325
1739209859.9288692;-38.13080360867914
1739209859.9288855;-33.981070128970906
1739209859.9289014;-45.120503652039325
1739209859.9289176;-38.13080360867914
1739209859.9289339;-38.13080360867914
1739209859.9289498;-45.120503652039325
1739209859.928966;-38.13080360867914
1739209859.928982;-45.120503652039325
1739209859.9289982;-45.120503652039325
1739209859.9290142;-38.13080360867914
1739209859.9290304;-38.13080360867914
1739209859.9290466;-45.120503652039325
1739209859.9290626;-45.120503652039325
1739209859.9290788;-38.13080360867914
1739209859.9290948;-45.120503652039325
1739209859.929111;-38.13080360867914
1739209859.929127;-35.57807855764607
1739209859.9291432;-38.13080360867914
1739209859.9291594;-45.120503652039325
1739209859.9291754;-45.120503652039325
1739209859.9291916;-38.13080360867914
1739209859.9292076;-45.120503652039325
1739209859.9292238;-45.120503652039325
1739209859.9292397;-45.120503652039325
1739209859.929256;-45.120503652039325
1739209859.9292722;-35.57807855764607
1739209859.9292881;-38.13080360867914
1739209859.9293044;-45.120503652039325
1739209859.9293203;-38.13080360867914
1739209859.9293365;-35.57807855764607
1739209859.9293525;-33.981070128970906
1739209859.9293687;-45.120503652039325
1739209859.929385;-38.13080360867914
1739209859.929401;-38.13080360867914
1739209859.9294171;-33.981070128970906
1739209859.929433;-45.120503652039325
1739209859.9294493;-38.13080360867914
1739209859.9294653;-32.816014438256545
1739209859.9294815;-45.120503652039325
1739209859.9294977;-38.13080360867914
1739209859.9295137;-38.13080360867914
1739209859.92953;-32.816014438256545
1739209859.9295459;-45.120503652039325
1739209859.929562;-38.13080360867914
1739209859.929578;-38.13080360867914
1739209859.9295943;-38.13080360867914
1739209859.9296103;-38.13080360867914
1739209859.9296265;-38.13080360867914
1739209859.9296427;-38.13080360867914
1739209859.9296587;-38.13080360867914
1739209859.9296749;-35.57807855764607
1739209859.9296908;-38.13080360867914
1739209859.929707;-45.120503652039325
1739209859.929723;-38.13080360867914
1739209859.9297392;-33.981070128970906
1739209859.9297554;-45.120503652039325
1739209859.9297714;-45.120503652039325
1739209859.9297876;-45.120503652039325
1739209859.9298036;-38.13080360867914
1739209859.9298198;-45.120503652039325
1739209859.9298358;-45.120503652039325
1739209859.929852;-38.13080360867914
1739209859.9298682;-38.13080360867914
1739209859.9298842;-45.120503652039325
1739209859.9299004;-38.13080360867914
1739209859.9299164;-38.13080360867914
1739209859.9299326;-45.120503652039325
1739209859.9299486;-38.13080360867914
1739209859.9299648;-38.13080360867914
1739209859.929981;-38.13080360867914
1739209859.929997;-31.141103565318915
1739209859.910403;-45.120503652039325
1739209859.9104102;-38.13080360867914
1739209859.9104173;-35.57807855764607
1739209859.9104245;-38.13080360867914
1739209859.9104316;-45.120503652039325
1739209859.9104388;-45.120503652039325
1739209859.910446;-24.746238672633048
1739209859.910453;-28.58837851428586
1739209859.9104602;-38.13080360867914
1739209859.9104674;-38.13080360867914
1739209859.9104745;-32.816014438256545
1739209859.910482;-38.13080360867914
1739209859.910489;-45.120503652039325
1739209859.9104962;-35.57807855764607
1739209859.9105034;-33.981070128970956
1739209859.9105105;-26.991370085610754
1739209859.9105177;-35.57807855764607
1739209859.9105248;-45.120503652039325
1739209859.910532;-31.141103565318915
1739209859.9105392;-32.816014438256545
1739209859.9105463;-25.826314394896357
1739209859.9105535;-17.661951700302005
1739209859.9105608;-32.81601443825658
1739209859.910568;-45.120503652039325
1739209859.9105752;-38.13080360867914
1739209859.9105823;-20.511525224473814
1739209859.9105895;-25.25278630937684
1739209859.9105966;-35.57807855764607
1739209859.9106038;-38.13080360867914
1739209859.910611;-38.13080360867914
1739209859.910618;-45.120503652039325
1739209859.9106252;-38.13080360867914
1739209859.9106324;-32.816014438256545
1739209859.9106398;-38.13080360867914
1739209859.910647;-45.120503652039325
1739209859.910654;-26.991370085610747
1739209859.9106612;-33.981070128970906
1739209859.9106684;-45.120503652039325
1739209859.9106755;-45.120503652039325
1739209859.9106827;-38.13080360867914
1739209859.9106898;-45.120503652039325
1739209859.910697;-45.120503652039325
1739209859.9107041;-35.57807855764607
1739209859.9107113;-38.13080360867914
1739209859.9107187;-38.13080360867914
1739209859.9107258;-38.13080360867914
1739209859.910733;-45.120503652039325
1739209859.9107401;-33.981070128970906
1739209859.9107473;-38.13080360867914
1739209859.9107544;-38.13080360867914
1739209859.9107616;-45.120503652039325
1739209859.9107687;-38.13080360867914
1739209859.910776;-38.13080360867914
1739209859.910783;-38.13080360867914
1739209859.9107902;-45.120503652039325
1739209859.9107976;-45.120503652039325
1739209859.9108047;-38.13080360867914
1739209859.910812;-45.120503652039325
1739209859.910819;-45.120503652039325
1739209859.9108262;-38.13080360867914
1739209859.9108334;-35.57807855764607
1739209859.9108405;-45.120503652039325
1739209859.9108477;-45.120503652039325
1739209859.9108548;-26.991370085610722
1739209859.910862;-33.981070128970906
1739209859.9108691;-45.120503652039325
1739209859.9108765;-38.13080360867914
1739209859.9108837;-38.13080360867914
1739209859.9108908;-35.57807855764607
1739209859.910898;-38.13080360867914
1739209859.9109051;-45.120503652039325
1739209859.9109123;-33.981070128970906
1739209859.9109194;-33.981070128970906
1739209859.9109266;-38.13080360867914
1739209859.9109337;-38.13080360867914
1739209859.910941;-38.13080360867914
1739209859.910948;-38.13080360867914
1739209859.9109554;-38.13080360867914
1739209859.9109626;-38.13080360867914
1739209859.9109697;-38.13080360867914
1739209859.910977;-38.13080360867914
1739209859.910984;-38.13080360867914
1739209859.9109912;-38.13080360867914
1739209859.9109983;-45.120503652039325
1739209859.9110055;-38.13080360867914
1739209859.9110126;-38.13080360867914
1739209859.9110198;-45.120503652039325
1739209859.911027;-28.992665084841942
1739209859.9110343;-31.141103565318915
1739209859.9110415;-38.13080360867914
1739209859.9110487;-45.120503652039325
1739209859.9110558;-38.13080360867914
1739209859.911063;-45.120503652039325
1739209859.91107;-45.120503652039325
1739209859.9110773;-45.120503652039325
1739209859.9110844;-38.13080360867914
1739209859.9110916;-38.13080360867914
1739209859.9110987;-38.13080360867914
1739209859.9111059;-38.13080360867914
1739209859.9111133;-38.13080360867914
1739209859.9111204;-38.13080360867914
1739209859.9111276;-45.120503652039325
1739209859.9111347;-38.13080360867914
1739209859.9111419;-38.13080360867914
1739209859.911149;-45.120503652039325
1739209859.9111562;-45.120503652039325
1739209859.9111633;-45.120503652039325
1739209859.9111705;-38.13080360867914
1739209859.9111776;-32.816014438256545
1739209859.9111848;-45.120503652039325
1739209859.9111922;-38.13080360867914
1739209859.9111993;-38.13080360867914
1739209859.9112065;-29.438486411369333
1739209859.9112136;-38.13080360867914
1739209859.9112208;-45.120503652039325
1739209859.911228;-45.120503652039325
1739209859.911235;-45.120503652039325
1739209859.9112422;-45.120503652039325
1739209859.9112494;-45.120503652039325
1739209859.9112566;-45.120503652039325
1739209859.9112637;-45.120503652039325
1739209859.911271;-38.13080360867914
1739209859.9112782;-45.120503652039325
1739209859.9112854;-38.13080360867914
1739209859.9112926;-38.13080360867914
1739209859.9112997;-45.120503652039325
1739209859.9113069;-32.816014438256545
1739209859.911314;-38.13080360867914
1739209859.9113212;-29.438486411369333
1739209859.9113283;-35.57807855764607
1739209859.9113355;-45.120503652039325
1739209859.9113426;-45.120503652039325
1739209859.91135;-38.13080360867914
1739209859.9113572;-45.120503652039325
1739209859.9113643;-35.57807855764607
1739209859.9113715;-45.120503652039325
1739209859.9113786;-45.120503652039325
1739209859.9113858;-38.13080360867914
1739209859.911393;-35.57807855764607
1739209859.9114;-38.13080360867914
1739209859.9114072;-45.120503652039325
1739209859.9114144;-38.13080360867914
1739209859.9114215;-45.120503652039325
1739209859.911429;-38.13080360867914
1739209859.911436;-45.120503652039325
1739209859.9114432;-38.13080360867914
1739209859.9114504;-45.120503652039325
1739209859.9114575;-38.13080360867914
1739209859.9114647;-32.816014438256545
1739209859.9114718;-38.13080360867914
1739209859.911479;-45.120503652039325
1739209859.9114861;-38.13080360867914
1739209859.9114933;-28.21854285175415
1739209859.9115005;-35.57807855764607
1739209859.9115078;-38.13080360867914
1739209859.911515;-38.13080360867914
1739209859.9115222;-45.120503652039325
1739209859.9115293;-38.13080360867914
1739209859.9115365;-45.120503652039325
1739209859.9115436;-45.120503652039325
1739209859.9115508;-38.13080360867914
1739209859.911558;-38.13080360867914
1739209859.911565;-45.120503652039325
1739209859.9115722;-38.13080360867914
1739209859.9115794;-45.120503652039325
1739209859.9115868;-38.13080360867914
1739209859.911594;-32.816014438256545
1739209859.911601;-38.13080360867914
1739209859.9116082;-29.438486411369333
1739209859.9116154;-33.981070128970906
1739209859.9116225;-45.120503652039325
1739209859.9116297;-45.120503652039325
1739209859.9116368;-45.120503652039325
1739209859.911644;-38.13080360867914
1739209859.9116511;-45.120503652039325
1739209859.9116583;-45.120503652039325
1739209859.9116657;-35.57807855764607
1739209859.9116728;-38.13080360867914
1739209859.91168;-38.13080360867914
1739209859.9116871;-38.13080360867914
1739209859.9116943;-38.13080360867914
1739209859.9117014;-38.13080360867914
1739209859.9117086;-45.120503652039325
1739209859.9117157;-38.13080360867914
1739209859.911723;-45.120503652039325
1739209859.91173;-45.120503652039325
1739209859.9117372;-38.13080360867914
1739209859.9117446;-45.120503652039325
1739209859.9117517;-45.120503652039325
1739209859.911759;-45.120503652039325
1739209859.911766;-38.13080360867914
1739209859.9117732;-45.120503652039325
1739209859.9117804;-30.49652367304973
1739209859.9117875;-28.58837851428586
1739209859.9117947;-45.120503652039325
1739209859.9118018;-38.13080360867914
1739209859.911809;-45.120503652039325
1739209859.9118161;-38.13080360867914
1739209859.9118235;-38.13080360867914
1739209859.9118307;-38.13080360867914
1739209859.9118378;-45.120503652039325
1739209859.911845;-35.57807855764607
1739209859.9118521;-38.13080360867914
1739209859.9118593;-38.13080360867914
1739209859.9118664;-45.120503652039325
1739209859.9118736;-38.13080360867914
1739209859.9118807;-45.120503652039325
1739209859.911888;-45.120503652039325
1739209859.911895;-35.57807855764607
1739209859.9119024;-38.13080360867914
1739209859.9119096;-45.120503652039325
1739209859.9119167;-38.13080360867914
1739209859.911924;-33.981070128970906
1739209859.911931;-35.57807855764607
1739209859.9119382;-38.13080360867914
1739209859.9119453;-38.13080360867914
1739209859.9119525;-45.120503652039325
1739209859.9119596;-38.13080360867914
1739209859.9119668;-35.57807855764607
1739209859.911974;-45.120503652039325
1739209859.9119813;-38.13080360867914
1739209859.9119885;-35.57807855764607
1739209859.9119956;-38.13080360867914
1739209859.9120028;-38.13080360867914
1739209859.91201;-45.120503652039325
1739209859.912017;-45.120503652039325
1739209859.9120243;-45.120503652039325
1739209859.9120314;-45.120503652039325
1739209859.9120386;-38.13080360867914
1739209859.9120457;-38.13080360867914
1739209859.9120529;-45.120503652039325
1739209859.9120603;-38.13080360867914
1739209859.9120674;-35.57807855764607
1739209859.9120746;-38.13080360867914
1739209859.9120817;-38.13080360867914
1739209859.9120889;-45.120503652039325
1739209859.912096;-38.13080360867914
1739209859.9121032;-38.13080360867914
1739209859.9121103;-45.120503652039325
1739209859.9121175;-38.13080360867914
1739209859.9121246;-45.120503652039325
1739209859.9121318;-38.13080360867914
1739209859.9121392;-38.13080360867914
1739209859.9121463;-38.13080360867914
1739209859.9121535;-45.120503652039325
1739209859.9121606;-38.13080360867914
1739209859.9121678;-45.120503652039325
1739209859.912175;-38.13080360867914
1739209859.912182;-38.13080360867914
1739209859.9121892;-45.120503652039325
1739209859.9121964;-45.120503652039325
1739209859.9122036;-45.120503652039325
1739209859.9122107;-45.120503652039325
1739209859.912218;-38.13080360867914
1739209859.9122252;-45.120503652039325
1739209859.9122324;-38.13080360867914
1739209859.9122396;-45.120503652039325
1739209859.9122467;-38.13080360867914
1739209859.9122539;-45.120503652039325
1739209859.912261;-38.13080360867914
1739209859.9122682;-38.13080360867914
1739209859.9122753;-33.981070128970906
1739209859.9122825;-38.13080360867914
1739209859.9122896;-45.120503652039325
1739209859.912297;-38.13080360867914
1739209859.9123042;-38.13080360867914
1739209859.9123113;-33.981070128970906
1739209859.9123185;-38.13080360867914
1739209859.9123256;-45.120503652039325
1739209859.9123328;-45.120503652039325
1739209859.91234;-38.13080360867914
1739209859.912347;-38.13080360867914
1739209859.9123542;-45.120503652039325
1739209859.9123614;-45.120503652039325
1739209859.9123685;-45.120503652039325
1739209859.912376;-38.13080360867914
1739209859.912383;-45.120503652039325
1739209859.9123902;-45.120503652039325
1739209859.9123974;-45.120503652039325
1739209859.9124045;-45.120503652039325
1739209859.9124117;-45.120503652039325
1739209859.9124188;-31.141103565318915
1739209859.912426;-28.992665084841942
1739209859.9124331;-45.120503652039325
1739209859.9124403;-45.120503652039325
1739209859.9124475;-35.57807855764607
1739209859.9124548;-38.13080360867914
1739209859.912462;-38.13080360867914
1739209859.9124691;-33.981070128970906
1739209859.9124763;-45.120503652039325
1739209859.9124835;-38.13080360867914
1739209859.9124906;-38.13080360867914
1739209859.9124978;-35.57807855764607
1739209859.912505;-33.981070128970906
1739209859.912512;-45.120503652039325
1739209859.9125192;-38.13080360867914
1739209859.9125264;-35.57807855764607
1739209859.9125338;-38.13080360867914
1739209859.912541;-38.13080360867914
1739209859.912548;-38.13080360867914
1739209859.9125552;-45.120503652039325
1739209859.9125624;-45.120503652039325
1739209859.9125695;-45.120503652039325
1739209859.9125767;-33.981070128970906
1739209859.9125838;-45.120503652039325
1739209859.912591;-38.13080360867914
1739209859.9125981;-28.58837851428586
1739209859.9126053;-45.120503652039325
1739209859.9126124;-45.120503652039325
1739209859.9126198;-33.981070128970906
1739209859.912627;-45.120503652039325
1739209859.9126341;-45.120503652039325
1739209859.9126413;-45.120503652039325
1739209859.9126484;-45.120503652039325
1739209859.9126556;-45.120503652039325
1739209859.9126627;-38.13080360867914
1739209859.91267;-38.13080360867914
1739209859.912677;-38.13080360867914
1739209859.9126842;-26.991370085610736
1739209859.9126914;-38.13080360867914
1739209859.9126987;-45.120503652039325
1739209859.912706;-38.13080360867914
1739209859.912713;-38.13080360867914
1739209859.9127202;-38.13080360867914
1739209859.9127274;-45.120503652039325
1739209859.9127345;-45.120503652039325
1739209859.9127417;-45.120503652039325
1739209859.9127488;-38.13080360867914
1739209859.912756;-38.13080360867914
1739209859.912763;-38.13080360867914
1739209859.9127703;-32.816014438256545
1739209859.9127777;-38.13080360867914
1739209859.9127848;-35.57807855764607
1739209859.912792;-38.13080360867914
1739209859.9127991;-38.13080360867914
1739209859.9128063;-38.13080360867914
1739209859.9128134;-45.120503652039325
1739209859.9128206;-45.120503652039325
1739209859.9128277;-45.120503652039325
1739209859.912835;-38.13080360867914
1739209859.912842;-45.120503652039325
1739209859.9128492;-38.13080360867914
1739209859.9128566;-35.57807855764607
1739209859.9128637;-38.13080360867914
1739209859.912871;-45.120503652039325
1739209859.912878;-38.13080360867914
1739209859.9128852;-45.120503652039325
1739209859.9128923;-45.120503652039325
1739209859.9128995;-45.120503652039325
1739209859.9129066;-45.120503652039325
1739209859.9129138;-45.120503652039325
1739209859.912921;-45.120503652039325
1739209859.912928;-38.13080360867914
1739209859.9129355;-38.13080360867914
1739209859.9129426;-45.120503652039325
1739209859.9129498;-35.57807855764607
1739209859.912957;-38.13080360867914
1739209859.912964;-38.13080360867914
1739209859.9129713;-35.57807855764607
1739209859.9129784;-45.120503652039325
1739209859.9129856;-38.13080360867914
1739209859.9129927;-38.13080360867914
1739209859.9129999;-38.13080360867914
1739209859.913007;-33.981070128970906
1739209859.9130144;-45.120503652039325
1739209859.9130216;-38.13080360867914
1739209859.9130287;-38.13080360867914
1739209859.9130359;-38.13080360867914
1739209859.913043;-45.120503652039325
1739209859.9130502;-45.120503652039325
1739209859.9130573;-38.13080360867914
1739209859.9130645;-38.13080360867914
1739209859.9130716;-45.120503652039325
1739209859.9130788;-38.13080360867914
1739209859.913086;-38.13080360867914
1739209859.9130933;-38.13080360867914
1739209859.9131005;-38.13080360867914
1739209859.9131076;-38.13080360867914
1739209859.9131148;-38.13080360867914
1739209859.913122;-38.13080360867914
1739209859.913129;-45.120503652039325
1739209859.9131362;-38.13080360867914
1739209859.9131434;-35.57807855764607
1739209859.9131505;-38.13080360867914
1739209859.9131577;-45.120503652039325
1739209859.9131649;-45.120503652039325
1739209859.9131722;-38.13080360867914
1739209859.9131794;-31.141103565318915
1739209859.9131866;-45.120503652039325
1739209859.9131937;-38.13080360867914
1739209859.9132009;-45.120503652039325
1739209859.913208;-45.120503652039325
1739209859.9132152;-45.120503652039325
1739209859.9132223;-45.120503652039325
1739209859.9132295;-45.120503652039325
1739209859.9132366;-31.14110356531892
1739209859.9132438;-35.57807855764607
1739209859.9132512;-38.13080360867914
1739209859.9132583;-45.120503652039325
1739209859.9132655;-33.981070128970906
1739209859.9132726;-45.120503652039325
1739209859.9132798;-38.13080360867914
1739209859.913287;-45.120503652039325
1739209859.913294;-33.981070128970906
1739209859.9133012;-45.120503652039325
1739209859.9133084;-38.13080360867914
1739209859.9133155;-32.816014438256545
1739209859.9133227;-45.120503652039325
1739209859.91333;-38.13080360867914
1739209859.9133372;-35.57807855764607
1739209859.9133444;-38.13080360867914
1739209859.9133515;-33.981070128970906
1739209859.9133587;-35.57807855764607
1739209859.9133658;-45.120503652039325
1739209859.913373;-45.120503652039325
1739209859.9133801;-33.981070128970906
1739209859.9133873;-38.13080360867914
1739209859.9133945;-45.120503652039325
1739209859.9134016;-45.120503652039325
1739209859.913409;-27.877744956031414
1739209859.9134161;-38.13080360867914
1739209859.9134233;-33.981070128970906
1739209859.9134305;-45.120503652039325
1739209859.9134376;-35.57807855764607
1739209859.9134448;-38.13080360867914
1739209859.913452;-45.120503652039325
1739209859.913459;-33.981070128970906
1739209859.9134662;-33.981070128970906
1739209859.9134734;-38.13080360867914
1739209859.9134805;-38.13080360867914
1739209859.913488;-45.120503652039325
1739209859.913495;-38.13080360867914
1739209859.9135022;-35.57807855764607
1739209859.9135094;-33.981070128970906
1739209859.9135165;-45.120503652039325
1739209859.9135237;-38.13080360867914
1739209859.9135308;-38.13080360867914
1739209859.913538;-45.120503652039325
1739209859.9135451;-45.120503652039325
1739209859.9135523;-38.13080360867914
1739209859.9135594;-38.13080360867914
1739209859.9135668;-45.120503652039325
1739209859.913574;-45.120503652039325
1739209859.9135811;-38.13080360867914
1739209859.9135883;-38.13080360867914
1739209859.9135954;-45.120503652039325
1739209859.9136026;-45.120503652039325
1739209859.9136097;-45.120503652039325
1739209859.913617;-45.120503652039325
1739209859.913624;-38.13080360867914
1739209859.9136312;-38.13080360867914
1739209859.9136384;-38.13080360867914
1739209859.9136457;-38.13080360867914
1739209859.913653;-45.120503652039325
1739209859.91366;-45.120503652039325
1739209859.9136672;-45.120503652039325
1739209859.9136744;-35.57807855764607
1739209859.9136815;-38.13080360867914
1739209859.9136887;-45.120503652039325
1739209859.9136958;-38.13080360867914
1739209859.913703;-45.120503652039325
1739209859.91371;-45.120503652039325
1739209859.9137173;-45.120503652039325
1739209859.9137247;-45.120503652039325
1739209859.9137318;-45.120503652039325
1739209859.913739;-45.120503652039325
1739209859.913746;-45.120503652039325
1739209859.9137533;-45.120503652039325
1739209859.9137604;-45.120503652039325
1739209859.9137676;-45.120503652039325
1739209859.9137747;-45.120503652039325
1739209859.913782;-38.13080360867914
1739209859.913789;-45.120503652039325
1739209859.9137962;-38.13080360867914
1739209859.9138036;-35.57807855764607
1739209859.9138107;-33.981070128970906
1739209859.913818;-32.816014438256545
1739209859.913825;-45.120503652039325
1739209859.9138322;-38.13080360867914
1739209859.9138393;-45.120503652039325
1739209859.9138465;-32.816014438256545
1739209859.9138536;-38.13080360867914
1739209859.9138608;-45.120503652039325
1739209859.913868;-45.120503652039325
1739209859.913875;-45.120503652039325
1739209859.9138825;-45.120503652039325
1739209859.9138896;-45.120503652039325
1739209859.9138968;-38.13080360867914
1739209859.913904;-33.981070128970906
1739209859.913911;-38.13080360867914
1739209859.9139183;-45.120503652039325
1739209859.9139254;-45.120503652039325
1739209859.9139326;-31.141103565318893
1739209859.9139397;-38.13080360867914
1739209859.9139469;-45.120503652039325
1739209859.913954;-45.120503652039325
1739209859.9139614;-35.57807855764607
1739209859.9139686;-38.13080360867914
1739209859.9139757;-45.120503652039325
1739209859.9139829;-38.13080360867914
1739209859.91399;-45.120503652039325
1739209859.9139972;-38.13080360867914
1739209859.9140043;-45.120503652039325
1739209859.9140115;-38.13080360867914
1739209859.9140186;-45.120503652039325
1739209859.9140258;-38.13080360867914
1739209859.914033;-38.13080360867914
1739209859.9140403;-38.13080360867914
1739209859.9140475;-45.120503652039325
1739209859.9140546;-45.120503652039325
1739209859.9140618;-45.120503652039325
1739209859.914069;-38.13080360867914
1739209859.914076;-32.816014438256545
1739209859.9140832;-38.13080360867914
1739209859.9140904;-45.120503652039325
1739209859.9140975;-45.120503652039325
1739209859.9141047;-29.438486411369333
1739209859.9141119;-32.816014438256545
1739209859.9141192;-45.120503652039325
1739209859.9141264;-38.13080360867914
1739209859.9141335;-35.57807855764607
1739209859.9141407;-45.120503652039325
1739209859.9141479;-35.57807855764607
1739209859.914155;-38.13080360867914
1739209859.9141622;-45.120503652039325
1739209859.9141693;-45.120503652039325
1739209859.9141765;-35.57807855764607
1739209859.9141836;-38.13080360867914
1739209859.9141908;-38.13080360867914
1739209859.9141982;-38.13080360867914
1739209859.9142053;-38.13080360867914
1739209859.9142125;-38.13080360867914
1739209859.9142196;-45.120503652039325
1739209859.9142268;-45.120503652039325
1739209859.914234;-35.57807855764607
1739209859.914241;-38.13080360867914
1739209859.9142482;-45.120503652039325
1739209859.9142554;-45.120503652039325
1739209859.9142625;-45.120503652039325
1739209859.9142697;-45.120503652039325
1739209859.914277;-27.8777449560314
1739209859.9142842;-28.58837851428586
1739209859.9142914;-45.120503652039325
1739209859.9142985;-38.13080360867914
1739209859.9143057;-35.57807855764607
1739209859.9143128;-38.13080360867914
1739209859.91432;-45.120503652039325
1739209859.9143271;-45.120503652039325
1739209859.9143343;-45.120503652039325
1739209859.9143414;-45.120503652039325
1739209859.9143486;-38.13080360867914
1739209859.914356;-38.13080360867914
1739209859.9143631;-35.57807855764607
1739209859.9143703;-38.13080360867914
1739209859.9143775;-45.120503652039325
1739209859.9143846;-45.120503652039325
1739209859.9143918;-45.120503652039325
1739209859.914399;-45.120503652039325
1739209859.914406;-38.13080360867914
1739209859.9144132;-45.120503652039325
1739209859.9144204;-45.120503652039325
1739209859.9144275;-38.13080360867914
1739209859.914435;-45.120503652039325
1739209859.914442;-45.120503652039325
1739209859.9144492;-32.816014438256545
1739209859.9144564;-30.49652367304973
1739209859.9144635;-45.120503652039325
1739209859.9144707;-45.120503652039325
1739209859.9144778;-38.13080360867914
1739209859.914485;-33.981070128970906
1739209859.9144921;-45.120503652039325
1739209859.9144993;-45.120503652039325
1739209859.9145064;-45.120503652039325
1739209859.9145138;-38.13080360867914
1739209859.914521;-38.13080360867914
1739209859.9145281;-45.120503652039325
1739209859.9145353;-38.13080360867914
1739209859.9145424;-38.13080360867914
1739209859.9145496;-45.120503652039325
1739209859.9145567;-45.120503652039325
1739209859.914564;-45.120503652039325
1739209859.914571;-45.120503652039325
1739209859.9145782;-45.120503652039325
1739209859.9145854;-45.120503652039325
1739209859.9145927;-45.120503652039325
1739209859.9146;-38.13080360867914
1739209859.914607;-38.13080360867914
1739209859.9146142;-45.120503652039325
1739209859.9146214;-45.120503652039325
1739209859.9146285;-33.981070128970906
1739209859.9146357;-38.13080360867914
1739209859.9146428;-45.120503652039325
1739209859.91465;-45.120503652039325
1739209859.914657;-45.120503652039325
1739209859.9146643;-45.120503652039325
1739209859.9146717;-45.120503652039325
1739209859.9146788;-45.120503652039325
1739209859.914686;-38.13080360867914
1739209859.914693;-38.13080360867914
1739209859.9147003;-45.120503652039325
1739209859.9147074;-45.120503652039325
1739209859.9147146;-38.13080360867914
1739209859.9147217;-45.120503652039325
1739209859.9147289;-38.13080360867914
1739209859.914736;-33.981070128970906
1739209859.9147432;-38.13080360867914
1739209859.9147506;-45.120503652039325
1739209859.9147577;-38.13080360867914
1739209859.914765;-38.13080360867914
1739209859.914772;-45.120503652039325
1739209859.9147792;-45.120503652039325
1739209859.9147863;-38.13080360867914
1739209859.9147935;-45.120503652039325
1739209859.9148006;-31.141103565318915
1739209859.9148078;-38.13080360867914
1739209859.914815;-45.120503652039325
1739209859.914822;-45.120503652039325
1739209859.9148295;-33.981070128970906
1739209859.9148366;-38.13080360867914
1739209859.9148438;-45.120503652039325
1739209859.914851;-45.120503652039325
1739209859.914858;-38.13080360867914
1739209859.9148653;-38.13080360867914
1739209859.9148724;-38.13080360867914
1739209859.9148796;-38.13080360867914
1739209859.9148867;-38.13080360867914
1739209859.9148939;-35.57807855764607
1739209859.914901;-45.120503652039325
1739209859.9149084;-45.120503652039325
1739209859.9149156;-38.13080360867914
1739209859.9149227;-45.120503652039325
1739209859.9149299;-45.120503652039325
1739209859.914937;-45.120503652039325
1739209859.9149442;-45.120503652039325
1739209859.9149513;-38.13080360867914
1739209859.9149585;-33.981070128970906
1739209859.9149656;-38.13080360867914
1739209859.9149728;-31.141103565318915
1739209859.91498;-31.141103565318915
1739209859.9149873;-45.120503652039325
1739209859.9149945;-45.120503652039325
1739209859.9300132;-45.120503652039325
1739209859.9300292;-45.120503652039325
1739209859.9300454;-45.120503652039325
1739209859.9300613;-38.13080360867914
1739209859.9300776;-32.816014438256545
1739209859.9300938;-38.13080360867914
1739209859.9301097;-45.120503652039325
1739209859.930126;-45.120503652039325
1739209859.930142;-45.120503652039325
1739209859.9301581;-33.981070128970906
1739209859.930174;-38.13080360867914
1739209859.9301903;-45.120503652039325
1739209859.9302065;-32.816014438256545
1739209859.9302225;-45.120503652039325
1739209859.9302387;-45.120503652039325
1739209859.9302547;-38.13080360867914
1739209859.930271;-38.13080360867914
1739209859.930287;-45.120503652039325
1739209859.930303;-35.57807855764607
1739209859.9303193;-45.120503652039325
1739209859.9303353;-45.120503652039325
1739209859.9303515;-38.13080360867914
1739209859.9303675;-35.57807855764607
1739209859.9303837;-28.992665084841942
1739209859.9303997;-45.120503652039325
1739209859.9304159;-38.13080360867914
1739209859.930432;-45.120503652039325
1739209859.930448;-38.13080360867914
1739209859.9304643;-38.13080360867914
1739209859.9304802;-38.13080360867914
1739209859.9304965;-45.120503652039325
1739209859.9305124;-28.58837851428586
1739209859.9305286;-38.13080360867914
1739209859.9305449;-45.120503652039325
1739209859.9305608;-38.13080360867914
1739209859.930577;-38.13080360867914
1739209859.930593;-35.57807855764607
1739209859.9306092;-38.13080360867914
1739209859.9306252;-45.120503652039325
1739209859.9306414;-30.49652367304973
1739209859.9306576;-38.13080360867914
1739209859.9306736;-45.120503652039325
