CAN Message; 0x1d3:0000f55cf57bc78d
1739209748.0345063;-45.120503652039325
1739209748.0345118;-35.57807855764607
1739209748.0345175;-38.13080360867914
1739209748.034523;-45.120503652039325
1739209748.0345285;-45.120503652039325
1739209748.034534;-33.981070128970906
1739209748.0345395;-33.981070128970906
1739209748.034545;-30.49652367304973
1739209748.0345507;-32.816014438256545
1739209748.0345562;-45.120503652039325
1739209748.0345616;-38.13080360867914
1739209748.034567;-33.981070128970906
1739209748.0345726;-35.57807855764607
1739209748.034578;-45.120503652039325
1739209748.0345836;-33.981070128970906
1739209748.0345893;-45.120503652039325
1739209748.0345948;-45.120503652039325
1739209748.0346003;-45.120503652039325
1739209748.0346057;-38.13080360867914
1739209748.0346112;-38.13080360867914
1739209748.0346167;-38.13080360867914
1739209748.0346224;-45.120503652039325
1739209748.034628;-45.120503652039325
1739209748.0346334;-33.981070128970906
1739209748.034639;-33.981070128970906
1739209748.0346444;-45.120503652039325
1739209748.0346498;-38.13080360867914
1739209748.0346553;-38.13080360867914
1739209748.034661;-45.120503652039325
1739209748.0346665;-45.120503652039325
1739209748.034672;-38.13080360867914
1739209748.0346775;-38.13080360867914
1739209748.034683;-45.120503652039325
1739209748.0346885;-45.120503652039325
1739209748.034694;-45.120503652039325
1739209748.0346997;-38.13080360867914
1739209748.0347052;-38.13080360867914
1739209748.0347106;-35.57807855764607
1739209748.0347161;-38.13080360867914
1739209748.0347216;-45.120503652039325
1739209748.034727;-38.13080360867914
1739209748.0347328;-45.120503652039325
1739209748.0347383;-45.120503652039325
1739209748.0347438;-45.120503652039325
1739209748.0347493;-45.120503652039325
1739209748.0347548;-45.120503652039325
1739209748.0347602;-45.120503652039325
1739209748.0347657;-45.120503652039325
1739209748.0347714;-45.120503652039325
1739209748.034777;-35.57807855764607
1739209748.0347824;-38.13080360867914
1739209748.034788;-45.120503652039325
1739209748.0347934;-45.120503652039325
1739209748.0347989;-45.120503652039325
1739209748.0348043;-38.13080360867914
1739209748.03481;-45.120503652039325
1739209748.0348155;-38.13080360867914
1739209748.034821;-38.13080360867914
1739209748.0348265;-38.13080360867914
1739209748.034832;-35.57807855764607
1739209748.0348375;-38.13080360867914
1739209748.0348432;-38.13080360867914
1739209748.0348487;-35.57807855764607
1739209748.0348542;-45.120503652039325
1739209748.0348597;-38.13080360867914
1739209748.0348651;-32.816014438256545
1739209748.0348706;-38.13080360867914
1739209748.034876;-45.120503652039325
1739209748.0348818;-35.57807855764607
1739209748.0348873;-35.57807855764607
1739209748.0348928;-38.13080360867914
1739209748.0348983;-38.13080360867914
1739209748.0349038;-33.981070128970906
1739209748.0349092;-38.13080360867914
1739209748.034915;-45.120503652039325
1739209748.0349205;-45.120503652039325
1739209748.034926;-45.120503652039325
1739209748.0349314;-45.120503652039325
1739209748.034937;-38.13080360867914
1739209748.0349424;-45.120503652039325
1739209748.0349479;-38.13080360867914
1739209748.0349536;-35.57807855764607
1739209748.034959;-38.13080360867914
1739209748.0349646;-38.13080360867914
1739209748.03497;-38.13080360867914
1739209748.0349755;-33.981070128970906
1739209748.034981;-45.120503652039325
1739209748.0349865;-45.120503652039325
1739209748.0349922;-33.981070128970906
1739209748.0349977;-38.13080360867914
1739209748.0350032;-38.13080360867914
1739209748.0350087;-45.120503652039325
1739209748.0350142;-38.13080360867914
1739209748.0350196;-38.13080360867914
1739209748.0350254;-35.57807855764607
1739209748.0350308;-38.13080360867914
1739209748.0350363;-38.13080360867914
1739209748.0350418;-38.13080360867914
1739209748.0350473;-38.13080360867914
1739209748.0350528;-38.13080360867914
1739209748.0350583;-45.120503652039325
1739209748.035064;-35.57807855764607
1739209748.0350695;-38.13080360867914
1739209748.035075;-45.120503652039325
1739209748.0350804;-45.120503652039325
1739209748.035086;-45.120503652039325
1739209748.0350914;-45.120503652039325
1739209748.0350971;-38.13080360867914
1739209748.0351026;-38.13080360867914
1739209748.035108;-38.13080360867914
1739209748.0351136;-38.13080360867914
1739209748.035119;-38.13080360867914
1739209748.0351245;-45.120503652039325
1739209748.03513;-45.120503652039325
1739209748.0351357;-45.120503652039325
1739209748.0351412;-38.13080360867914
1739209748.0351467;-38.13080360867914
1739209748.0351522;-45.120503652039325
1739209748.0351577;-45.120503652039325
1739209748.0351632;-45.120503652039325
1739209748.0351686;-38.13080360867914
1739209748.0351744;-32.816014438256545
1739209748.0351799;-38.13080360867914
1739209748.0351853;-35.57807855764607
1739209748.0351908;-38.13080360867914
1739209748.0351963;-35.57807855764607
1739209748.0352018;-45.120503652039325
1739209748.0352075;-45.120503652039325
1739209748.035213;-38.13080360867914
1739209748.0352185;-45.120503652039325
1739209748.035224;-45.120503652039325
1739209748.0352294;-38.13080360867914
1739209748.035235;-33.981070128970906
1739209748.0352404;-38.13080360867914
1739209748.0352461;-38.13080360867914
1739209748.0352516;-45.120503652039325
1739209748.035257;-45.120503652039325
1739209748.0352626;-29.438486411369333
1739209748.035268;-33.981070128970906
1739209748.0352736;-45.120503652039325
1739209748.0352793;-45.120503652039325
1739209748.0352848;-38.13080360867914
1739209748.0352902;-38.13080360867914
1739209748.0352957;-45.120503652039325
1739209748.0353012;-38.13080360867914
1739209748.0353067;-45.120503652039325
1739209748.0353122;-45.120503652039325
1739209748.035318;-45.120503652039325
1739209748.0353234;-38.13080360867914
1739209748.0353289;-38.13080360867914
1739209748.0353343;-38.13080360867914
1739209748.0353398;-45.120503652039325
1739209748.0353453;-45.120503652039325
1739209748.0353508;-31.141103565318893
1739209748.0353565;-33.981070128970906
1739209748.035362;-45.120503652039325
1739209748.0353675;-45.120503652039325
1739209748.035373;-32.816014438256545
1739209748.0353785;-35.57807855764607
1739209748.035384;-45.120503652039325
1739209748.0353897;-38.13080360867914
1739209748.0353951;-38.13080360867914
1739209748.0354006;-45.120503652039325
1739209748.035406;-45.120503652039325
1739209748.0354116;-45.120503652039325
1739209748.035417;-45.120503652039325
1739209748.0354226;-45.120503652039325
1739209748.0354283;-45.120503652039325
1739209748.0354338;-45.120503652039325
1739209748.0354393;-38.13080360867914
1739209748.0354447;-38.13080360867914
1739209748.0354502;-45.120503652039325
1739209748.0354557;-38.13080360867914
1739209748.0354614;-32.816014438256545
1739209748.035467;-38.13080360867914
1739209748.0354724;-45.120503652039325
1739209748.0354779;-38.13080360867914
1739209748.0354834;-45.120503652039325
1739209748.0354888;-45.120503652039325
1739209748.0354943;-45.120503652039325
1739209748.0355;-38.13080360867914
1739209748.0355055;-38.13080360867914
1739209748.035511;-45.120503652039325
1739209748.0355165;-45.120503652039325
1739209748.035522;-45.120503652039325
1739209748.0355275;-45.120503652039325
1739209748.035533;-45.120503652039325
1739209748.0355387;-45.120503652039325
1739209748.0355442;-45.120503652039325
1739209748.0355496;-35.57807855764607
1739209748.0355551;-33.981070128970906
1739209748.0355606;-45.120503652039325
1739209748.035566;-45.120503652039325
1739209748.0355718;-32.816014438256545
1739209748.0355773;-32.816014438256545
1739209748.0355828;-45.120503652039325
1739209748.0355883;-38.13080360867914
1739209748.0355937;-45.120503652039325
1739209748.0355992;-45.120503652039325
1739209748.0356047;-45.120503652039325
1739209748.0356104;-45.120503652039325
1739209748.035616;-45.120503652039325
1739209748.0356214;-38.13080360867914
1739209748.035627;-38.13080360867914
1739209748.0356324;-45.120503652039325
1739209748.0356379;-45.120503652039325
1739209748.0356436;-45.120503652039325
1739209748.035649;-38.13080360867914
1739209748.0356545;-45.120503652039325
1739209748.03566;-33.981070128970906
1739209748.0356655;-31.141103565318915
1739209748.035671;-38.13080360867914
1739209748.0356765;-38.13080360867914
1739209748.0356822;-45.120503652039325
1739209748.0356877;-33.981070128970906
1739209748.0356932;-38.13080360867914
1739209748.0356987;-45.120503652039325
1739209748.0357041;-45.120503652039325
1739209748.0357096;-31.14110356531892
1739209748.035715;-38.13080360867914
1739209748.0357208;-45.120503652039325
1739209748.0357263;-45.120503652039325
1739209748.0357318;-45.120503652039325
1739209748.0357373;-38.13080360867914
1739209748.0357428;-38.13080360867914
1739209748.0357482;-38.13080360867914
1739209748.035754;-33.981070128970906
1739209748.0357594;-45.120503652039325
1739209748.035765;-45.120503652039325
1739209748.0357704;-45.120503652039325
1739209748.035776;-45.120503652039325
1739209748.0357814;-45.120503652039325
1739209748.0357869;-45.120503652039325
1739209748.0357926;-45.120503652039325
1739209748.035798;-38.13080360867914
1739209748.0358036;-45.120503652039325
1739209748.035809;-45.120503652039325
1739209748.0358145;-38.13080360867914
1739209748.03582;-45.120503652039325
1739209748.0358257;-45.120503652039325
1739209748.0358312;-38.13080360867914
1739209748.0358367;-38.13080360867914
1739209748.0358422;-45.120503652039325
1739209748.0358477;-45.120503652039325
1739209748.0358531;-38.13080360867914
1739209748.0358586;-35.57807855764607
1739209748.0358644;-38.13080360867914
1739209748.0358698;-45.120503652039325
1739209748.0358753;-45.120503652039325
1739209748.0358808;-45.120503652039325
1739209748.0358863;-33.981070128970906
1739209748.0358918;-45.120503652039325
1739209748.0358973;-38.13080360867914
1739209748.035903;-38.13080360867914
1739209748.0359085;-38.13080360867914
1739209748.035914;-38.13080360867914
1739209748.0359194;-45.120503652039325
1739209748.035925;-45.120503652039325
1739209748.0359304;-33.981070128970906
1739209748.035936;-45.120503652039325
1739209748.0359416;-45.120503652039325
1739209748.035947;-45.120503652039325
1739209748.0359526;-38.13080360867914
1739209748.035958;-45.120503652039325
1739209748.0359635;-45.120503652039325
1739209748.035969;-45.120503652039325
1739209748.0359747;-30.49652367304973
1739209748.0359802;-33.981070128970906
1739209748.0359857;-45.120503652039325
1739209748.0359912;-45.120503652039325
1739209748.0359967;-38.13080360867914
1739209748.0360022;-35.57807855764607
1739209748.0360076;-45.120503652039325
1739209748.0360134;-38.13080360867914
1739209748.0360188;-31.141103565318915
1739209748.0360243;-33.981070128970906
1739209748.0360298;-45.120503652039325
1739209748.0360353;-45.120503652039325
1739209748.0360408;-38.13080360867914
1739209748.0360465;-45.120503652039325
1739209748.036052;-33.981070128970906
1739209748.0360575;-45.120503652039325
1739209748.036063;-33.981070128970906
1739209748.0360684;-38.13080360867914
1739209748.036074;-45.120503652039325
1739209748.0360794;-45.120503652039325
1739209748.0360851;-45.120503652039325
1739209748.0360906;-35.57807855764607
1739209748.036096;-38.13080360867914
1739209748.0361016;-45.120503652039325
1739209748.036107;-33.981070128970906
1739209748.0361125;-33.981070128970906
1739209748.0361183;-38.13080360867914
1739209748.0361238;-45.120503652039325
1739209748.0361292;-38.13080360867914
1739209748.0361347;-45.120503652039325
1739209748.0361402;-45.120503652039325
1739209748.0361457;-38.13080360867914
1739209748.0361512;-45.120503652039325
1739209748.036157;-45.120503652039325
1739209748.0361624;-45.120503652039325
1739209748.0361679;-45.120503652039325
1739209748.0361733;-38.13080360867914
1739209748.0361788;-38.13080360867914
1739209748.0361843;-45.120503652039325
1739209748.0361898;-45.120503652039325
1739209748.0361955;-45.120503652039325
1739209748.036201;-38.13080360867914
1739209748.0362065;-38.13080360867914
1739209748.036212;-38.13080360867914
1739209748.0362175;-45.120503652039325
1739209748.036223;-38.13080360867914
1739209748.0362287;-45.120503652039325
1739209748.0362341;-45.120503652039325
1739209748.0362396;-38.13080360867914
1739209748.036245;-45.120503652039325
1739209748.0362506;-38.13080360867914
1739209748.036256;-32.816014438256545
1739209748.0362616;-35.57807855764607
1739209748.0362673;-45.120503652039325
1739209748.0362728;-45.120503652039325
1739209748.0362782;-38.13080360867914
1739209748.0362837;-45.120503652039325
1739209748.0362892;-38.13080360867914
1739209748.0362947;-38.13080360867914
1739209748.0363004;-35.57807855764607
1739209748.036306;-45.120503652039325
1739209748.0363114;-38.13080360867914
1739209748.0363169;-35.57807855764607
1739209748.0363224;-38.13080360867914
1739209748.0363278;-35.57807855764607
1739209748.0363333;-33.981070128970906
1739209748.036339;-45.120503652039325
1739209748.0363445;-45.120503652039325
1739209748.03635;-38.13080360867914
1739209748.0363555;-38.13080360867914
1739209748.036361;-45.120503652039325
1739209748.0363665;-35.57807855764607
1739209748.036372;-45.120503652039325
1739209748.0363777;-38.13080360867914
1739209748.0363832;-38.13080360867914
1739209748.0363886;-45.120503652039325
1739209748.0363941;-45.120503652039325
1739209748.0363996;-38.13080360867914
1739209748.036405;-38.13080360867914
1739209748.0364108;-38.13080360867914
1739209748.0364163;-45.120503652039325
1739209748.0364218;-45.120503652039325
1739209748.0364273;-45.120503652039325
1739209748.0364327;-38.13080360867914
1739209748.0364382;-38.13080360867914
1739209748.0364437;-45.120503652039325
1739209748.0364494;-38.13080360867914
1739209748.036455;-38.13080360867914
1739209748.0364604;-45.120503652039325
1739209748.036466;-45.120503652039325
1739209748.0364714;-38.13080360867914
1739209748.0364769;-35.57807855764607
1739209748.0364826;-38.13080360867914
1739209748.036488;-38.13080360867914
1739209748.0364935;-45.120503652039325
1739209748.036499;-45.120503652039325
1739209748.0365045;-38.13080360867914
1739209748.03651;-38.13080360867914
1739209748.0365155;-38.13080360867914
1739209748.0365212;-38.13080360867914
1739209748.0365267;-33.981070128970906
1739209748.0365322;-45.120503652039325
1739209748.0365376;-45.120503652039325
1739209748.0365431;-35.57807855764607
1739209748.0365486;-38.13080360867914
1739209748.036554;-33.981070128970906
1739209748.0365598;-45.120503652039325
1739209748.0365653;-45.120503652039325
1739209748.0365708;-45.120503652039325
1739209748.0365763;-35.57807855764607
1739209748.0365818;-38.13080360867914
1739209748.0365872;-38.13080360867914
1739209748.036593;-38.13080360867914
1739209748.0365984;-38.13080360867914
1739209748.036604;-30.49652367304973
1739209748.0366094;-38.13080360867914
1739209748.036615;-45.120503652039325
1739209748.0366204;-38.13080360867914
1739209748.0366259;-38.13080360867914
1739209748.0366316;-38.13080360867914
1739209748.036637;-38.13080360867914
1739209748.0366426;-45.120503652039325
1739209748.036648;-38.13080360867914
1739209748.0366535;-35.57807855764607
1739209748.036659;-33.981070128970906
1739209748.0366647;-45.120503652039325
1739209748.0366702;-38.13080360867914
1739209748.0366757;-38.13080360867914
1739209748.0366812;-45.120503652039325
1739209748.0366867;-45.120503652039325
1739209748.0366921;-45.120503652039325
1739209748.0366976;-45.120503652039325
1739209748.0367033;-45.120503652039325
1739209748.0367088;-38.13080360867914
1739209748.0367143;-38.13080360867914
1739209748.0367198;-38.13080360867914
1739209748.0367253;-38.13080360867914
1739209748.0367308;-38.13080360867914
1739209748.0367362;-33.981070128970906
1739209748.036742;-45.120503652039325
1739209748.0367475;-38.13080360867914
1739209748.036753;-45.120503652039325
1739209748.0367584;-45.120503652039325
1739209748.036764;-45.120503652039325
1739209748.0367694;-45.120503652039325
1739209748.036775;-45.120503652039325
1739209748.0367806;-31.14110356531892
1739209748.036786;-45.120503652039325
1739209748.0367916;-38.13080360867914
1739209748.036797;-38.13080360867914
1739209748.0368025;-38.13080360867914
1739209748.036808;-38.13080360867914
1739209748.0368137;-38.13080360867914
1739209748.0368192;-38.13080360867914
1739209748.0368247;-31.141103565318915
1739209748.0368302;-35.57807855764607
1739209748.0368357;-45.120503652039325
1739209748.0368412;-45.120503652039325
1739209748.0368469;-45.120503652039325
1739209748.0368524;-38.13080360867914
1739209748.0368578;-45.120503652039325
1739209748.0368633;-45.120503652039325
1739209748.0368688;-27.877744956031414
1739209748.0368743;-33.981070128970906
1739209748.0368798;-38.13080360867914
1739209748.0368855;-45.120503652039325
1739209748.036891;-38.13080360867914
1739209748.0368965;-35.57807855764607
1739209748.036902;-38.13080360867914
1739209748.0369074;-38.13080360867914
1739209748.036913;-28.992665084841942
1739209748.0369184;-35.57807855764607
1739209748.0369241;-38.13080360867914
1739209748.0369296;-45.120503652039325
1739209748.036935;-45.120503652039325
1739209748.0369406;-45.120503652039325
1739209748.036946;-45.120503652039325
1739209748.0369515;-45.120503652039325
1739209748.0369573;-29.438486411369347
1739209748.0369627;-38.13080360867914
1739209748.0369682;-33.981070128970906
1739209748.0369737;-45.120503652039325
1739209748.0369792;-38.13080360867914
1739209748.0369847;-45.120503652039325
1739209748.0369902;-45.120503652039325
1739209748.036996;-45.120503652039325
1739209748.0370014;-32.816014438256545
1739209748.0370069;-33.981070128970906
1739209748.0370123;-38.13080360867914
1739209748.0370178;-45.120503652039325
1739209748.0370233;-45.120503652039325
1739209748.0370288;-35.57807855764607
1739209748.0370345;-45.120503652039325
1739209748.03704;-45.120503652039325
1739209748.0370455;-28.992665084841942
1739209748.037051;-31.141103565318915
1739209748.0370564;-38.13080360867914
1739209748.037062;-45.120503652039325
1739209748.0370677;-38.13080360867914
1739209748.0370731;-33.981070128970906
1739209748.0370786;-45.120503652039325
1739209748.037084;-45.120503652039325
1739209748.0370896;-38.13080360867914
1739209748.037095;-38.13080360867914
1739209748.0371006;-38.13080360867914
1739209748.0371063;-45.120503652039325
1739209748.0371118;-45.120503652039325
1739209748.0371172;-38.13080360867914
1739209748.0371227;-33.981070128970906
1739209748.0371282;-45.120503652039325
1739209748.0371337;-38.13080360867914
1739209748.0371394;-45.120503652039325
1739209748.037145;-45.120503652039325
1739209748.0371504;-45.120503652039325
1739209748.0371559;-38.13080360867914
1739209748.0371614;-45.120503652039325
1739209748.0371668;-38.13080360867914
1739209748.0371723;-45.120503652039325
1739209748.037178;-45.120503652039325
1739209748.0371835;-38.13080360867914
1739209748.037189;-38.13080360867914
1739209748.0371945;-45.120503652039325
1739209748.0372;-38.13080360867914
1739209748.0372055;-38.13080360867914
1739209748.037211;-45.120503652039325
1739209748.0372167;-35.57807855764607
1739209748.0372221;-45.120503652039325
1739209748.0372276;-38.13080360867914
1739209748.037233;-35.57807855764607
1739209748.0372386;-35.57807855764607
1739209748.037244;-38.13080360867914
1739209748.0372498;-45.120503652039325
1739209748.0372553;-38.13080360867914
1739209748.0372608;-45.120503652039325
1739209748.0372663;-32.816014438256545
1739209748.0372717;-30.49652367304973
1739209748.0372772;-38.13080360867914
1739209748.0372827;-32.816014438256545
1739209748.0372884;-38.13080360867914
1739209748.037294;-38.13080360867914
1739209748.0372994;-45.120503652039325
1739209748.0373049;-35.57807855764607
1739209748.0373104;-38.13080360867914
1739209748.0373158;-33.981070128970956
1739209748.0373216;-45.120503652039325
1739209748.037327;-38.13080360867914
1739209748.0373325;-45.120503652039325
1739209748.037338;-45.120503652039325
1739209748.0373435;-38.13080360867914
1739209748.037349;-38.13080360867914
1739209748.0373545;-35.57807855764607
1739209748.0373602;-29.438486411369333
1739209748.0373657;-38.13080360867914
1739209748.0373712;-38.13080360867914
1739209748.0373766;-38.13080360867914
1739209748.0373821;-38.13080360867914
1739209748.0373876;-45.120503652039325
1739209748.037393;-45.120503652039325
1739209748.0373988;-45.120503652039325
1739209748.0374043;-38.13080360867914
1739209748.0374098;-45.120503652039325
1739209748.0374153;-45.120503652039325
1739209748.0374207;-33.981070128970906
1739209748.0374262;-35.57807855764607
1739209748.037432;-35.57807855764607
1739209748.0374374;-45.120503652039325
1739209748.037443;-38.13080360867914
1739209748.0374484;-35.57807855764607
1739209748.037454;-38.13080360867914
1739209748.0374594;-45.120503652039325
1739209748.0374649;-45.120503652039325
1739209748.0374706;-45.120503652039325
1739209748.037476;-33.981070128970906
1739209748.0374815;-45.120503652039325
1739209748.037487;-38.13080360867914
1739209748.0374925;-29.438486411369333
1739209748.037498;-38.13080360867914
1739209748.0375037;-45.120503652039325
1739209748.0375092;-35.57807855764607
1739209748.0375147;-32.816014438256545
1739209748.0375202;-45.120503652039325
1739209748.0375257;-45.120503652039325
1739209748.0375311;-45.120503652039325
1739209748.0375366;-45.120503652039325
1739209748.0375423;-38.13080360867914
1739209748.0375478;-45.120503652039325
1739209748.0375533;-45.120503652039325
1739209748.0375588;-45.120503652039325
1739209748.0375643;-33.981070128970906
1739209748.0375698;-45.120503652039325
1739209748.0375752;-45.120503652039325
1739209748.037581;-31.141103565318893
1739209748.0375865;-38.13080360867914
1739209748.037592;-45.120503652039325
1739209748.0375974;-38.13080360867914
1739209748.037603;-38.13080360867914
1739209748.0376084;-45.120503652039325
1739209748.037614;-38.13080360867914
1739209748.0376196;-38.13080360867914
1739209748.037625;-45.120503652039325
1739209748.0376306;-45.120503652039325
1739209748.037636;-38.13080360867914
1739209748.0376415;-45.120503652039325
1739209748.037647;-38.13080360867914
1739209748.0376527;-38.13080360867914
1739209748.0376582;-45.120503652039325
1739209748.0376637;-38.13080360867914
1739209748.0376692;-45.120503652039325
1739209748.0376747;-45.120503652039325
1739209748.0376801;-38.13080360867914
1739209748.0376859;-38.13080360867914
1739209748.0376914;-45.120503652039325
1739209748.0376968;-38.13080360867914
1739209748.0377023;-32.816014438256545
1739209748.0377078;-45.120503652039325
1739209748.0377133;-45.120503652039325
1739209748.0377188;-38.13080360867914
1739209748.0377245;-38.13080360867914
1739209748.03773;-38.13080360867914
1739209748.0377355;-45.120503652039325
1739209748.037741;-45.120503652039325
1739209748.0377464;-45.120503652039325
1739209748.037752;-45.120503652039325
1739209748.0377574;-45.120503652039325
1739209748.037763;-38.13080360867914
1739209748.0377686;-38.13080360867914
1739209748.037774;-38.13080360867914
1739209748.0377796;-45.120503652039325
1739209748.037785;-45.120503652039325
1739209748.0377905;-45.120503652039325
1739209748.0377963;-45.120503652039325
1739209748.0378017;-38.13080360867914
1739209748.0378072;-38.13080360867914
1739209748.0378127;-45.120503652039325
1739209748.0378182;-45.120503652039325
1739209748.0378237;-38.13080360867914
1739209748.0378292;-38.13080360867914
1739209748.037835;-45.120503652039325
1739209748.0378404;-38.13080360867914
1739209748.0378458;-45.120503652039325
1739209748.0378513;-33.981070128970906
1739209748.0378568;-38.13080360867914
1739209748.0378623;-38.13080360867914
1739209748.037868;-45.120503652039325
1739209748.0378735;-45.120503652039325
1739209748.037879;-38.13080360867914
1739209748.0378845;-45.120503652039325
1739209748.03789;-45.120503652039325
1739209748.0378954;-31.141103565318915
1739209748.037901;-38.13080360867914
1739209748.0379066;-45.120503652039325
1739209748.0379121;-45.120503652039325
1739209748.0379176;-38.13080360867914
1739209748.037923;-38.13080360867914
1739209748.0379286;-45.120503652039325
1739209748.037934;-45.120503652039325
1739209748.0379395;-45.120503652039325
1739209748.0379453;-45.120503652039325
1739209748.0379508;-45.120503652039325
1739209748.0379562;-35.57807855764607
1739209748.0379617;-31.141103565318915
1739209748.0379672;-45.120503652039325
1739209748.0379727;-45.120503652039325
1739209748.0379784;-38.13080360867914
1739209748.037984;-30.49652367304973
1739209748.0379894;-38.13080360867914
1739209748.0379949;-38.13080360867914
1739209748.0380003;-38.13080360867914
1739209748.0380058;-38.13080360867914
1739209748.0380113;-45.120503652039325
1739209748.038017;-38.13080360867914
1739209748.0380225;-38.13080360867914
1739209748.038028;-31.141103565318915
1739209748.0380335;-38.13080360867914
1739209748.038039;-45.120503652039325
1739209748.0380445;-38.13080360867914
1739209748.0380502;-38.13080360867914
1739209748.0380557;-45.120503652039325
1739209748.0380611;-45.120503652039325
1739209748.0380666;-33.981070128970906
1739209748.038072;-35.57807855764607
1739209748.0380776;-45.120503652039325
1739209748.038083;-38.13080360867914
1739209748.0380888;-35.57807855764607
1739209748.0380943;-45.120503652039325
1739209748.0380998;-45.120503652039325
1739209748.0381052;-45.120503652039325
1739209748.0381107;-45.120503652039325
1739209748.0381162;-28.992665084841942
1739209748.0381217;-33.981070128970906
1739209748.0381274;-45.120503652039325
1739209748.038133;-35.57807855764607
1739209748.0381384;-35.57807855764607
1739209748.0381439;-38.13080360867914
1739209748.0381494;-38.13080360867914
1739209748.0381548;-35.57807855764607
1739209748.0381606;-38.13080360867914
1739209748.038166;-45.120503652039325
1739209748.0381715;-38.13080360867914
1739209748.038177;-38.13080360867914
1739209748.0381825;-38.13080360867914
1739209748.038188;-38.13080360867914
1739209748.0381935;-38.13080360867914
1739209748.0381992;-45.120503652039325
1739209748.0382047;-33.981070128970906
1739209748.0382102;-30.49652367304973
1739209748.0382156;-45.120503652039325
1739209748.0382211;-45.120503652039325
1739209748.0382266;-35.57807855764607
1739209748.038232;-33.981070128970906
1739209748.0382378;-38.13080360867914
1739209748.0382433;-45.120503652039325
1739209748.0382488;-45.120503652039325
1739209748.0382543;-38.13080360867914
1739209748.0382597;-38.13080360867914
1739209748.0382652;-45.120503652039325
1739209748.038271;-45.120503652039325
1739209748.0382764;-38.13080360867914
1739209748.038282;-38.13080360867914
1739209748.0382874;-38.13080360867914
1739209748.038293;-45.120503652039325
1739209748.0382984;-35.57807855764607
1739209748.0383039;-45.120503652039325
1739209748.0383096;-45.120503652039325
1739209748.038315;-38.13080360867914
1739209748.0383205;-35.57807855764607
1739209748.038326;-35.57807855764607
1739209748.0383315;-38.13080360867914
1739209748.038337;-45.120503652039325
1739209748.0383427;-45.120503652039325
1739209748.0383482;-45.120503652039325
1739209748.0383537;-45.120503652039325
1739209748.0383592;-38.13080360867914
1739209748.0383646;-38.13080360867914
1739209748.0383701;-45.120503652039325
1739209748.0383756;-45.120503652039325
1739209748.0383813;-45.120503652039325
1739209748.0383868;-45.120503652039325
1739209748.0383923;-38.13080360867914
1739209748.0383978;-45.120503652039325
1739209748.0384033;-38.13080360867914
1739209748.0384088;-45.120503652039325
1739209748.0384142;-38.13080360867914
1739209748.03842;-45.120503652039325
1739209748.0384254;-45.120503652039325
1739209748.038431;-31.141103565318893
1739209748.0384364;-38.13080360867914
1739209748.038442;-45.120503652039325
1739209748.0384474;-38.13080360867914
1739209748.038453;-35.57807855764607
1739209748.0384586;-45.120503652039325
1739209748.038464;-38.13080360867914
1739209748.0384696;-35.57807855764607
1739209748.038475;-45.120503652039325
1739209748.0384805;-45.120503652039325
1739209748.038486;-32.816014438256545
1739209748.0384917;-38.13080360867914
1739209748.0384972;-45.120503652039325
1739209748.0385027;-38.13080360867914
1739209748.0385082;-38.13080360867914
1739209748.0385137;-45.120503652039325
1739209748.0385191;-26.991370085610736
1739209748.0385249;-35.57807855764607
1739209748.0385303;-45.120503652039325
1739209748.0385358;-33.981070128970906
1739209748.0385413;-45.120503652039325
1739209748.0385468;-45.120503652039325
1739209748.0385523;-45.120503652039325
1739209748.0385578;-38.13080360867914
1739209748.0385635;-32.81601443825658
1739209748.038569;-45.120503652039325
1739209748.0385745;-35.57807855764607
1739209748.03858;-45.120503652039325
1739209748.0385854;-45.120503652039325
1739209748.038591;-38.13080360867914
1739209748.0385964;-38.13080360867914
1739209748.038602;-45.120503652039325
1739209748.0386076;-30.49652367304973
1739209748.038613;-32.816014438256545
1739209748.0386186;-38.13080360867914
1739209748.038624;-45.120503652039325
1739209748.0386295;-45.120503652039325
1739209748.0386353;-33.981070128970906
1739209748.0386407;-33.981070128970906
1739209748.0386462;-38.13080360867914
1739209748.0386517;-45.120503652039325
1739209748.0386546;-45.120503652039325
1739209748.0386574;-35.57807855764607
1739209748.0386603;-45.120503652039325
1739209748.0386631;-45.120503652039325
1739209748.038666;-45.120503652039325
1739209748.0386689;-38.13080360867914
1739209748.0386717;-45.120503652039325
1739209748.0386746;-32.816014438256545
1739209748.0386775;-35.57807855764607
1739209748.0386803;-45.120503652039325
1739209748.0386832;-45.120503652039325
1739209748.038686;-45.120503652039325
1739209748.038689;-45.120503652039325
1739209748.0386918;-38.13080360867914
1739209748.0386946;-45.120503652039325
1739209748.0386975;-45.120503652039325
1739209748.0387003;-45.120503652039325
1739209748.0387032;-45.120503652039325
1739209748.038706;-45.120503652039325
1739209748.038709;-32.816014438256545
1739209748.0387118;-38.13080360867914
1739209748.038715;-45.120503652039325
1739209748.0387177;-38.13080360867914
1739209748.0387206;-38.13080360867914
1739209748.0387235;-45.120503652039325
1739209748.0387263;-45.120503652039325
1739209748.0387292;-45.120503652039325
1739209748.038732;-45.120503652039325
1739209748.038735;-38.13080360867914
1739209748.0387378;-38.13080360867914
1739209748.0387406;-45.120503652039325
1739209748.0387435;-38.13080360867914
1739209748.0387464;-38.13080360867914
1739209748.0387492;-45.120503652039325
