CAN Message; 0x39:0bd62b687e0a4962
1739209749.0662174;-45.120503652039325
1739209749.0662508;-45.120503652039325
1739209749.066284;-33.981070128970906
1739209749.0663173;-35.57807855764607
1739209749.0663507;-45.120503652039325
1739209749.0663838;-45.120503652039325
1739209749.0664172;-38.13080360867914
1739209749.0664506;-38.13080360867914
1739209749.0664837;-38.13080360867914
1739209749.066517;-45.120503652039325
1739209749.0665505;-45.120503652039325
1739209749.0665836;-45.120503652039325
1739209749.066617;-28.21854285175415
1739209749.0666504;-32.816014438256545
1739209749.0666835;-45.120503652039325
1739209749.066717;-38.13080360867914
1739209749.0667503;-38.13080360867914
1739209749.0667834;-38.13080360867914
1739209749.0668168;-45.120503652039325
1739209749.0668502;-38.13080360867914
1739209749.0668833;-45.120503652039325
1739209749.0669167;-45.120503652039325
1739209749.06695;-38.13080360867914
1739209749.0669835;-38.13080360867914
1739209749.0670166;-38.13080360867914
1739209749.06705;-45.120503652039325
1739209749.0670834;-38.13080360867914
1739209749.0671165;-45.120503652039325
1739209749.0671499;-28.21854285175415
1739209749.0671833;-32.816014438256545
1739209749.0672164;-45.120503652039325
1739209749.0672498;-45.120503652039325
1739209749.0672832;-35.57807855764607
1739209749.0673163;-35.57807855764607
1739209749.0673497;-45.120503652039325
1739209749.067383;-45.120503652039325
1739209749.0674162;-45.120503652039325
1739209749.0674496;-45.120503652039325
1739209749.067483;-38.13080360867914
1739209749.067516;-45.120503652039325
1739209749.0675495;-45.120503652039325
1739209749.0675828;-45.120503652039325
1739209749.067616;-32.816014438256545
1739209749.0676494;-38.13080360867914
1739209749.0676827;-38.13080360867914
1739209749.0677161;-35.57807855764607
1739209749.0677493;-38.13080360867914
1739209749.0677826;-38.13080360867914
1739209749.067816;-45.120503652039325
1739209749.0678492;-45.120503652039325
1739209749.0678825;-38.13080360867914
1739209749.067916;-38.13080360867914
1739209749.067949;-38.13080360867914
1739209749.0679824;-33.981070128970906
1739209749.0680158;-38.13080360867914
1739209749.068049;-38.13080360867914
1739209749.0680823;-38.13080360867914
1739209749.0681157;-38.13080360867914
1739209749.0681489;-45.120503652039325
1739209749.0681822;-33.981070128970906
1739209749.0682156;-45.120503652039325
1739209749.0682487;-38.13080360867914
1739209749.0682821;-35.57807855764607
1739209749.0683155;-45.120503652039325
1739209749.0683486;-38.13080360867914
1739209749.068382;-45.120503652039325
1739209749.0684154;-45.120503652039325
1739209749.0684485;-45.120503652039325
1739209749.068482;-38.13080360867914
1739209749.0685153;-33.981070128970906
1739209749.0685487;-45.120503652039325
1739209749.0685818;-45.120503652039325
1739209749.0686152;-38.13080360867914
1739209749.0686486;-38.13080360867914
1739209749.0686817;-38.13080360867914
1739209749.068715;-45.120503652039325
1739209749.0687485;-38.13080360867914
1739209749.0687816;-45.120503652039325
1739209749.068815;-45.120503652039325
1739209749.0688484;-38.13080360867914
1739209749.0688815;-45.120503652039325
1739209749.068915;-33.981070128970906
1739209749.0689483;-45.120503652039325
1739209749.0689814;-45.120503652039325
1739209749.0690148;-38.13080360867914
1739209749.0690482;-45.120503652039325
1739209749.0690813;-45.120503652039325
1739209749.0691147;-38.13080360867914
1739209749.069148;-38.13080360867914
1739209749.0691812;-45.120503652039325
1739209749.0692146;-38.13080360867914
1739209749.069248;-38.13080360867914
1739209749.069281;-38.13080360867914
1739209749.0693145;-32.816014438256545
1739209749.0693479;-45.120503652039325
1739209749.0693812;-45.120503652039325
1739209749.0694144;-45.120503652039325
1739209749.0694478;-38.13080360867914
1739209749.0694811;-38.13080360867914
1739209749.0695143;-45.120503652039325
1739209749.0695477;-45.120503652039325
1739209749.069581;-45.120503652039325
1739209749.0696142;-45.120503652039325
1739209749.0696476;-38.13080360867914
1739209749.069681;-45.120503652039325
1739209749.069714;-38.13080360867914
1739209749.0697474;-38.13080360867914
1739209749.0697808;-45.120503652039325
1739209749.069814;-45.120503652039325
1739209749.0698473;-45.120503652039325
1739209749.0698807;-38.13080360867914
1739209749.0699139;-45.120503652039325
1739209749.0699472;-38.13080360867914
1739209749.0699806;-38.13080360867914
1739209749.0700138;-35.57807855764607
1739209749.0700471;-35.57807855764607
1739209749.0700805;-45.120503652039325
1739209749.070114;-38.13080360867914
1739209749.070147;-33.981070128970906
1739209749.0701804;-38.13080360867914
1739209749.0702138;-45.120503652039325
1739209749.070247;-45.120503652039325
1739209749.0702803;-32.816014438256545
1739209749.0703137;-38.13080360867914
1739209749.0703468;-45.120503652039325
1739209749.0703802;-45.120503652039325
1739209749.0704136;-45.120503652039325
1739209749.0704467;-38.13080360867914
1739209749.07048;-45.120503652039325
1739209749.0705135;-38.13080360867914
1739209749.0705466;-45.120503652039325
1739209749.07058;-35.57807855764607
1739209749.0706134;-45.120503652039325
1739209749.0706465;-35.57807855764607
1739209749.07068;-28.58837851428586
1739209749.0707133;-35.57807855764607
1739209749.0707464;-45.120503652039325
1739209749.0707798;-38.13080360867914
1739209749.0708132;-30.49652367304973
1739209749.0708463;-38.13080360867914
1739209749.0708797;-38.13080360867914
1739209749.070913;-45.120503652039325
1739209749.0709465;-45.120503652039325
1739209749.0709796;-38.13080360867914
1739209749.071013;-38.13080360867914
1739209749.0710464;-45.120503652039325
1739209749.0710795;-45.120503652039325
1739209749.0711129;-45.120503652039325
1739209749.0711462;-45.120503652039325
1739209749.0711794;-45.120503652039325
1739209749.0712128;-45.120503652039325
1739209749.0712461;-45.120503652039325
1739209749.0712793;-35.57807855764607
1739209749.0713127;-38.13080360867914
1739209749.071346;-38.13080360867914
1739209749.0713792;-38.13080360867914
1739209749.0714126;-45.120503652039325
1739209749.071446;-38.13080360867914
1739209749.071479;-30.49652367304973
1739209749.0715125;-38.13080360867914
1739209749.0715458;-35.57807855764607
1739209749.071579;-38.13080360867914
1739209749.0716124;-38.13080360867914
1739209749.0716457;-45.120503652039325
1739209749.0716789;-35.57807855764607
1739209749.0717123;-38.13080360867914
1739209749.0717456;-33.981070128970956
1739209749.071779;-45.120503652039325
1739209749.0718122;-45.120503652039325
1739209749.0718455;-45.120503652039325
1739209749.071879;-45.120503652039325
1739209749.071912;-33.981070128970906
1739209749.0719454;-38.13080360867914
1739209749.0719788;-38.13080360867914
1739209749.072012;-32.816014438256545
1739209749.0720453;-38.13080360867914
1739209749.0720787;-45.120503652039325
1739209749.0721118;-45.120503652039325
1739209749.0721452;-35.57807855764607
1739209749.0721786;-35.57807855764607
1739209749.0722117;-45.120503652039325
1739209749.0722451;-45.120503652039325
1739209749.0722785;-45.120503652039325
1739209749.0723116;-45.120503652039325
1739209749.072345;-45.120503652039325
1739209749.0723784;-45.120503652039325
1739209749.0724115;-38.13080360867914
1739209749.072445;-38.13080360867914
1739209749.0724783;-45.120503652039325
1739209749.0725117;-38.13080360867914
1739209749.0725448;-33.981070128970956
1739209749.0725782;-45.120503652039325
1739209749.0726116;-35.57807855764607
1739209749.0726447;-38.13080360867914
1739209749.072678;-45.120503652039325
1739209749.0727115;-45.120503652039325
1739209749.0727446;-35.57807855764607
1739209749.072778;-38.13080360867914
1739209749.0728114;-26.991370085610736
1739209749.0728445;-35.57807855764607
1739209749.072878;-45.120503652039325
1739209749.0729113;-45.120503652039325
1739209749.0729444;-45.120503652039325
1739209749.0729778;-45.120503652039325
1739209749.0730112;-38.13080360867914
1739209749.0730443;-38.13080360867914
1739209749.0730777;-45.120503652039325
1739209749.073111;-45.120503652039325
1739209749.0731442;-45.120503652039325
1739209749.0731776;-45.120503652039325
1739209749.073211;-35.57807855764607
1739209749.073244;-35.57807855764607
1739209749.0732775;-38.13080360867914
1739209749.0733109;-45.120503652039325
1739209749.0733442;-45.120503652039325
1739209749.0733774;-45.120503652039325
1739209749.0734107;-38.13080360867914
1739209749.0734441;-38.13080360867914
1739209749.0734773;-45.120503652039325
1739209749.0735106;-38.13080360867914
1739209749.073544;-45.120503652039325
1739209749.0735772;-45.120503652039325
1739209749.0736105;-32.816014438256545
1739209749.073644;-45.120503652039325
1739209749.073677;-45.120503652039325
1739209749.0737104;-38.13080360867914
1739209749.0737438;-35.57807855764607
1739209749.073777;-38.13080360867914
1739209749.0738103;-45.120503652039325
1739209749.0738437;-45.120503652039325
1739209749.0738769;-45.120503652039325
1739209749.0739102;-33.981070128970906
1739209749.0739436;-38.13080360867914
1739209749.0739768;-38.13080360867914
1739209749.0740101;-32.816014438256545
1739209749.0740435;-31.141103565318915
1739209749.074077;-45.120503652039325
1739209749.07411;-45.120503652039325
1739209749.0741434;-33.981070128970906
1739209749.0741768;-32.816014438256545
1739209749.07421;-45.120503652039325
1739209749.0742433;-38.13080360867914
1739209749.0742767;-38.13080360867914
1739209749.0743098;-45.120503652039325
1739209749.0743432;-45.120503652039325
1739209749.0743766;-45.120503652039325
1739209749.0744097;-45.120503652039325
1739209749.074443;-45.120503652039325
1739209749.0744765;-45.120503652039325
1739209749.0745096;-45.120503652039325
1739209749.074543;-35.57807855764607
1739209749.0745764;-38.13080360867914
1739209749.0746095;-45.120503652039325
1739209749.074643;-38.13080360867914
1739209749.0746763;-38.13080360867914
1739209749.0747094;-33.981070128970906
1739209749.0747428;-38.13080360867914
1739209749.0747762;-45.120503652039325
1739209749.0748093;-45.120503652039325
1739209749.0748427;-45.120503652039325
1739209749.074876;-45.120503652039325
1739209749.0749094;-45.120503652039325
1739209749.0749426;-32.816014438256545
1739209749.074976;-33.981070128970906
1739209749.0750093;-45.120503652039325
1739209749.0750425;-45.120503652039325
1739209749.0750759;-45.120503652039325
1739209749.0751092;-38.13080360867914
1739209749.0751424;-45.120503652039325
1739209749.0751758;-45.120503652039325
1739209749.0752091;-45.120503652039325
1739209749.0752423;-33.981070128970906
1739209749.0752757;-45.120503652039325
1739209749.075309;-45.120503652039325
1739209749.0753422;-38.13080360867914
1739209749.0753756;-33.981070128970906
1739209749.075409;-38.13080360867914
1739209749.075442;-45.120503652039325
1739209749.0754755;-45.120503652039325
1739209749.0755088;-45.120503652039325
1739209749.075542;-35.57807855764607
1739209749.0755754;-38.13080360867914
1739209749.0756087;-45.120503652039325
1739209749.0756419;-38.13080360867914
1739209749.0756752;-35.57807855764607
1739209749.0757086;-38.13080360867914
1739209749.075742;-45.120503652039325
1739209749.0757751;-38.13080360867914
1739209749.0758085;-38.13080360867914
1739209749.075842;-45.120503652039325
1739209749.075875;-45.120503652039325
1739209749.0759084;-35.57807855764607
1739209749.0759418;-38.13080360867914
1739209749.075975;-45.120503652039325
1739209749.0760083;-33.981070128970906
1739209749.0760417;-33.981070128970906
1739209749.0760748;-33.981070128970906
1739209749.0761082;-38.13080360867914
1739209749.0761416;-38.13080360867914
1739209749.0761747;-45.120503652039325
1739209749.076208;-38.13080360867914
1739209749.0762415;-45.120503652039325
1739209749.0762746;-38.13080360867914
1739209749.076308;-31.141103565318915
1739209749.0763414;-33.981070128970906
1739209749.0763745;-38.13080360867914
1739209749.076408;-35.57807855764607
1739209749.0764413;-38.13080360867914
1739209749.0764747;-45.120503652039325
1739209749.0765078;-45.120503652039325
1739209749.0765412;-38.13080360867914
1739209749.0765746;-31.141103565318915
1739209749.0766077;-38.13080360867914
1739209749.076641;-45.120503652039325
1739209749.0766745;-35.57807855764607
1739209749.0767076;-33.981070128970906
1739209749.076741;-38.13080360867914
1739209749.0767744;-38.13080360867914
1739209749.0768075;-38.13080360867914
1739209749.0768409;-38.13080360867914
1739209749.0768743;-38.13080360867914
1739209749.0769074;-38.13080360867914
1739209749.0769408;-33.981070128970906
1739209749.0769742;-38.13080360867914
1739209749.0770073;-45.120503652039325
1739209749.0770407;-38.13080360867914
1739209749.077074;-45.120503652039325
1739209749.0771072;-38.13080360867914
1739209749.0771406;-33.981070128970906
1739209749.077174;-45.120503652039325
1739209749.077207;-35.57807855764607
1739209749.0772405;-35.57807855764607
1739209749.0772738;-38.13080360867914
1739209749.0773072;-45.120503652039325
1739209749.0773404;-35.57807855764607
1739209749.0773737;-38.13080360867914
1739209749.0774071;-31.141103565318943
1739209749.0774403;-45.120503652039325
1739209749.0774736;-45.120503652039325
1739209749.077507;-45.120503652039325
1739209749.0775402;-45.120503652039325
1739209749.0775735;-38.13080360867914
1739209749.077607;-35.57807855764607
1739209749.07764;-35.57807855764607
1739209749.0776734;-31.141103565318915
1739209749.0777068;-38.13080360867914
1739209749.07774;-38.13080360867914
1739209749.0777733;-38.13080360867914
1739209749.0778067;-45.120503652039325
1739209749.0778399;-45.120503652039325
1739209749.0778732;-35.57807855764607
1739209749.0779066;-38.13080360867914
1739209749.0779397;-45.120503652039325
1739209749.0779731;-38.13080360867914
1739209749.0780065;-38.13080360867914
1739209749.07804;-38.13080360867914
1739209749.078073;-35.57807855764607
1739209749.0781064;-38.13080360867914
1739209749.0781398;-38.13080360867914
1739209749.078173;-45.120503652039325
1739209749.0782063;-35.57807855764607
1739209749.0782397;-33.981070128970906
1739209749.0782728;-45.120503652039325
1739209749.0783062;-45.120503652039325
1739209749.0783396;-45.120503652039325
1739209749.0783727;-38.13080360867914
1739209749.078406;-45.120503652039325
1739209749.0784395;-45.120503652039325
1739209749.0784726;-30.49652367304973
1739209749.078506;-38.13080360867914
1739209749.0785394;-45.120503652039325
1739209749.0785725;-38.13080360867914
1739209749.078606;-38.13080360867914
1739209749.0786393;-45.120503652039325
1739209749.0786724;-35.57807855764607
1739209749.0787058;-38.13080360867914
1739209749.0787392;-38.13080360867914
1739209749.0787723;-45.120503652039325
1739209749.0788057;-35.57807855764607
1739209749.078839;-38.13080360867914
1739209749.0788724;-38.13080360867914
1739209749.0789056;-35.57807855764607
1739209749.078939;-38.13080360867914
1739209749.0789723;-33.981070128970906
1739209749.0790055;-38.13080360867914
1739209749.0790389;-45.120503652039325
1739209749.0790722;-35.57807855764607
1739209749.0791054;-38.13080360867914
1739209749.0791388;-45.120503652039325
1739209749.0791721;-45.120503652039325
1739209749.0792053;-35.57807855764607
1739209749.0792387;-38.13080360867914
1739209749.079272;-45.120503652039325
1739209749.0793052;-45.120503652039325
1739209749.0793386;-45.120503652039325
1739209749.079372;-38.13080360867914
1739209749.079405;-38.13080360867914
1739209749.0794384;-38.13080360867914
1739209749.0794718;-38.13080360867914
1739209749.079505;-45.120503652039325
1739209749.0795383;-38.13080360867914
1739209749.0795717;-33.981070128970906
1739209749.0796049;-33.981070128970906
1739209749.0796382;-30.49652367304973
1739209749.0796716;-38.13080360867914
1739209749.079705;-38.13080360867914
1739209749.0797381;-45.120503652039325
1739209749.0797715;-38.13080360867914
1739209749.079805;-38.13080360867914
1739209749.079838;-45.120503652039325
1739209749.0798714;-45.120503652039325
1739209749.0799048;-38.13080360867914
1739209749.079938;-35.57807855764607
1739209749.0799713;-45.120503652039325
1739209749.0800047;-45.120503652039325
1739209749.0800378;-45.120503652039325
1739209749.0800712;-35.57807855764607
1739209749.0801046;-31.141103565318915
1739209749.0801377;-45.120503652039325
1739209749.080171;-38.13080360867914
1739209749.0802045;-35.57807855764607
1739209749.0802376;-33.981070128970906
1739209749.080271;-45.120503652039325
1739209749.0803044;-38.13080360867914
1739209749.0803375;-38.13080360867914
1739209749.080371;-45.120503652039325
1739209749.0804043;-45.120503652039325
1739209749.0804377;-45.120503652039325
1739209749.0804708;-45.120503652039325
1739209749.0805042;-45.120503652039325
1739209749.0805376;-45.120503652039325
1739209749.0805707;-45.120503652039325
1739209749.080604;-38.13080360867914
1739209749.0806375;-45.120503652039325
1739209749.0806706;-45.120503652039325
1739209749.080704;-45.120503652039325
1739209749.0807374;-38.13080360867914
1739209749.0807705;-33.981070128970906
1739209749.0808039;-45.120503652039325
1739209749.0808372;-38.13080360867914
1739209749.0808704;-35.57807855764607
1739209749.0809038;-31.141103565318915
1739209749.0809371;-35.57807855764607
1739209749.0809703;-38.13080360867914
1739209749.0810037;-45.120503652039325
1739209749.081037;-38.13080360867914
1739209749.0810702;-45.120503652039325
1739209749.0811036;-38.13080360867914
1739209749.081137;-45.120503652039325
1739209749.08117;-31.14110356531892
1739209749.0812035;-45.120503652039325
1739209749.0812368;-45.120503652039325
1739209749.0812702;-45.120503652039325
1739209749.0813034;-45.120503652039325
1739209749.0813367;-35.57807855764607
1739209749.08137;-38.13080360867914
1739209749.0814033;-45.120503652039325
1739209749.0814366;-27.267205301931607
1739209749.08147;-38.13080360867914
1739209749.0815032;-45.120503652039325
1739209749.0815365;-45.120503652039325
1739209749.08157;-38.13080360867914
1739209749.081603;-45.120503652039325
1739209749.0816364;-45.120503652039325
1739209749.0816698;-45.120503652039325
1739209749.081703;-29.438486411369347
1739209749.0817363;-38.13080360867914
1739209749.0817697;-45.120503652039325
1739209749.0818028;-45.120503652039325
1739209749.0818362;-38.13080360867914
1739209749.0818696;-32.816014438256545
1739209749.0819027;-38.13080360867914
1739209749.0819361;-45.120503652039325
1739209749.0819695;-38.13080360867914
1739209749.0820029;-35.57807855764607
1739209749.082036;-35.57807855764607
1739209749.0820694;-38.13080360867914
1739209749.0821028;-38.13080360867914
1739209749.082136;-38.13080360867914
1739209749.0821693;-45.120503652039325
1739209749.0822027;-45.120503652039325
1739209749.0822358;-45.120503652039325
1739209749.0822692;-35.57807855764607
1739209749.0823026;-35.57807855764607
1739209749.0823357;-45.120503652039325
1739209749.082369;-45.120503652039325
1739209749.0824025;-35.57807855764607
1739209749.0824356;-35.57807855764607
1739209749.082469;-45.120503652039325
1739209749.0825024;-38.13080360867914
1739209749.0825355;-38.13080360867914
1739209749.082569;-45.120503652039325
1739209749.0826023;-38.13080360867914
1739209749.0826354;-33.981070128970906
1739209749.0826688;-38.13080360867914
1739209749.0827022;-45.120503652039325
1739209749.0827353;-38.13080360867914
1739209749.0827687;-33.981070128970906
1739209749.082802;-35.57807855764607
1739209749.0828354;-35.57807855764607
1739209749.0828686;-45.120503652039325
1739209749.082902;-38.13080360867914
1739209749.0829353;-38.13080360867914
1739209749.0829685;-45.120503652039325
1739209749.0830019;-45.120503652039325
1739209749.0830352;-33.981070128970906
1739209749.0830684;-33.981070128970906
1739209749.0831017;-45.120503652039325
1739209749.0831351;-45.120503652039325
1739209749.0831683;-45.120503652039325
1739209749.0832016;-45.120503652039325
1739209749.083235;-38.13080360867914
1739209749.0832682;-38.13080360867914
1739209749.0833015;-38.13080360867914
1739209749.083335;-38.13080360867914
1739209749.083368;-45.120503652039325
1739209749.0834014;-38.13080360867914
1739209749.0834348;-38.13080360867914
1739209749.083468;-38.13080360867914
1739209749.0835013;-38.13080360867914
1739209749.0835347;-45.120503652039325
1739209749.0835679;-38.13080360867914
1739209749.0836012;-38.13080360867914
1739209749.0836346;-45.120503652039325
1739209749.083668;-33.981070128970906
1739209749.0837011;-38.13080360867914
1739209749.0837345;-35.57807855764607
1739209749.083768;-38.13080360867914
1739209749.083801;-38.13080360867914
1739209749.0838344;-35.57807855764607
1739209749.0838678;-45.120503652039325
1739209749.083901;-38.13080360867914
1739209749.0839343;-45.120503652039325
1739209749.0839677;-38.13080360867914
1739209749.0840008;-45.120503652039325
1739209749.0840342;-45.120503652039325
1739209749.0840676;-45.120503652039325
1739209749.0841007;-45.120503652039325
1739209749.084134;-38.13080360867914
1739209749.0841675;-35.57807855764607
1739209749.0842006;-38.13080360867914
1739209749.084234;-45.120503652039325
1739209749.0842674;-32.816014438256545
1739209749.0843005;-35.57807855764607
1739209749.084334;-45.120503652039325
1739209749.0843673;-38.13080360867914
1739209749.0844007;-45.120503652039325
1739209749.0844338;-45.120503652039325
1739209749.0844672;-38.13080360867914
1739209749.0845006;-38.13080360867914
1739209749.0845337;-45.120503652039325
1739209749.084567;-45.120503652039325
1739209749.0846004;-38.13080360867914
1739209749.0846336;-38.13080360867914
1739209749.084667;-38.13080360867914
1739209749.0847003;-38.13080360867914
1739209749.0847335;-38.13080360867914
1739209749.0847669;-38.13080360867914
1739209749.0847836;-33.981070128970906
1739209749.0848002;-45.120503652039325
1739209749.084817;-45.120503652039325
1739209749.0848336;-45.120503652039325
1739209749.0848503;-32.816014438256545
1739209749.0848668;-35.57807855764607
1739209749.0848835;-45.120503652039325
1739209749.0849001;-45.120503652039325
1739209749.0849168;-45.120503652039325
1739209749.0849335;-38.13080360867914
1739209749.0849502;-45.120503652039325
1739209749.084967;-38.13080360867914
1739209749.0849836;-45.120503652039325
1739209749.0850003;-45.120503652039325
1739209749.085017;-35.57807855764607
1739209749.0850337;-45.120503652039325
1739209749.0850503;-33.981070128970906
1739209749.0850668;-45.120503652039325
1739209749.0850835;-45.120503652039325
1739209749.0851002;-45.120503652039325
1739209749.0851169;-35.57807855764607
1739209749.0851336;-32.816014438256545
1739209749.0851502;-45.120503652039325
1739209749.085167;-45.120503652039325
1739209749.0851836;-45.120503652039325
1739209749.0852003;-38.13080360867914
1739209749.085217;-45.120503652039325
1739209749.0852337;-45.120503652039325
1739209749.0852501;-38.13080360867914
1739209749.0852668;-45.120503652039325
1739209749.0852835;-45.120503652039325
1739209749.0853002;-45.120503652039325
1739209749.085317;-45.120503652039325
1739209749.0853336;-45.120503652039325
1739209749.0853503;-35.57807855764607
1739209749.085367;-45.120503652039325
1739209749.0853837;-35.57807855764607
1739209749.0854003;-45.120503652039325
1739209749.085417;-45.120503652039325
1739209749.0854337;-38.13080360867914
1739209749.0854502;-35.57807855764607
1739209749.0854669;-35.57807855764607
1739209749.0854836;-45.120503652039325
1739209749.0855002;-45.120503652039325
1739209749.085517;-45.120503652039325
1739209749.0855336;-33.981070128970906
1739209749.0855503;-45.120503652039325
1739209749.085567;-45.120503652039325
1739209749.0855837;-45.120503652039325
1739209749.0856004;-45.120503652039325
1739209749.085617;-38.13080360867914
1739209749.0856335;-45.120503652039325
1739209749.0856502;-45.120503652039325
1739209749.085667;-32.81601443825658
1739209749.0856836;-33.981070128970906
1739209749.0857003;-45.120503652039325
1739209749.085717;-45.120503652039325
1739209749.0857337;-45.120503652039325
1739209749.0857503;-45.120503652039325
1739209749.085767;-45.120503652039325
1739209749.0857837;-35.57807855764607
1739209749.0858004;-31.141103565318915
1739209749.085817;-38.13080360867914
1739209749.0858335;-45.120503652039325
1739209749.0858502;-35.57807855764607
1739209749.085867;-38.13080360867914
1739209749.0858836;-38.13080360867914
1739209749.0859003;-38.13080360867914
1739209749.085917;-38.13080360867914
1739209749.0859337;-38.13080360867914
1739209749.0859504;-45.120503652039325
1739209749.085967;-45.120503652039325
1739209749.0859838;-35.57807855764607
1739209749.0860004;-38.13080360867914
1739209749.086017;-38.13080360867914
1739209749.0860336;-45.120503652039325
1739209749.0860503;-38.13080360867914
1739209749.086067;-38.13080360867914
1739209749.0860837;-45.120503652039325
1739209749.0861003;-45.120503652039325
1739209749.086117;-35.57807855764607
1739209749.0861337;-38.13080360867914
1739209749.0861504;-45.120503652039325
1739209749.086167;-38.13080360867914
1739209749.0861838;-33.981070128970906
1739209749.0862005;-27.267205301931607
1739209749.086217;-45.120503652039325
1739209749.0862336;-45.120503652039325
1739209749.0862503;-38.13080360867914
1739209749.086267;-38.13080360867914
1739209749.0862837;-38.13080360867914
1739209749.0863004;-45.120503652039325
1739209749.086317;-45.120503652039325
1739209749.0863338;-33.981070128970906
1739209749.0863504;-38.13080360867914
1739209749.0863671;-38.13080360867914
1739209749.0863838;-45.120503652039325
1739209749.0864003;-45.120503652039325
1739209749.086417;-38.13080360867914
1739209749.0864336;-38.13080360867914
1739209749.0864503;-45.120503652039325
1739209749.086467;-38.13080360867914
1739209749.0864837;-38.13080360867914
1739209749.0865004;-45.120503652039325
1739209749.086517;-38.13080360867914
1739209749.0865338;-35.57807855764607
1739209749.0865505;-45.120503652039325
1739209749.0865672;-45.120503652039325
1739209749.0865839;-38.13080360867914
1739209749.0866003;-38.13080360867914
1739209749.086617;-38.13080360867914
1739209749.0866337;-38.13080360867914
1739209749.0866504;-38.13080360867914
1739209749.086667;-33.981070128970906
1739209749.0866838;-38.13080360867914
1739209749.0867004;-45.120503652039325
1739209749.0867171;-33.981070128970906
1739209749.0867338;-38.13080360867914
1739209749.0867505;-45.120503652039325
1739209749.0867672;-45.120503652039325
1739209749.0867836;-32.816014438256545
1739209749.0868003;-38.13080360867914
1739209749.086817;-45.120503652039325
1739209749.0868337;-45.120503652039325
1739209749.0868504;-45.120503652039325
1739209749.086867;-33.981070128970906
1739209749.0868838;-38.13080360867914
1739209749.0869005;-38.13080360867914
1739209749.0869172;-45.120503652039325
1739209749.0869339;-38.13080360867914
1739209749.0869505;-33.981070128970906
1739209749.0869672;-45.120503652039325
1739209749.0869837;-45.120503652039325
1739209749.0870004;-38.13080360867914
1739209749.087017;-45.120503652039325
1739209749.0870337;-45.120503652039325
1739209749.0870504;-38.13080360867914
1739209749.0870671;-38.13080360867914
1739209749.0870838;-38.13080360867914
1739209749.0871005;-38.13080360867914
1739209749.0871172;-38.13080360867914
1739209749.087134;-45.120503652039325
1739209749.0871506;-38.13080360867914
1739209749.087167;-38.13080360867914
1739209749.0871837;-45.120503652039325
1739209749.0872004;-35.57807855764607
1739209749.087217;-33.981070128970906
1739209749.0872338;-33.981070128970906
1739209749.0872505;-38.13080360867914
1739209749.0872672;-45.120503652039325
1739209749.0872838;-32.816014438256545
1739209749.0873005;-38.13080360867914
1739209749.0873172;-45.120503652039325
1739209749.087334;-45.120503652039325
1739209749.0873506;-38.13080360867914
1739209749.087367;-45.120503652039325
1739209749.0873837;-45.120503652039325
1739209749.0874004;-45.120503652039325
1739209749.0874171;-45.120503652039325
1739209749.0874338;-45.120503652039325
1739209749.0874505;-38.13080360867914
1739209749.0874672;-38.13080360867914
1739209749.087484;-45.120503652039325
1739209749.0875006;-45.120503652039325
1739209749.0875173;-38.13080360867914
1739209749.087534;-45.120503652039325
1739209749.0875504;-32.816014438256545
1739209749.087567;-35.57807855764607
1739209749.0875838;-38.13080360867914
1739209749.0876005;-45.120503652039325
1739209749.0876172;-35.57807855764607
1739209749.0876338;-35.57807855764607
1739209749.0876505;-45.120503652039325
1739209749.0876672;-38.13080360867914
1739209749.087684;-45.120503652039325
1739209749.0877006;-45.120503652039325
1739209749.0877173;-33.981070128970906
1739209749.087734;-38.13080360867914
1739209749.0877504;-45.120503652039325
1739209749.0877671;-45.120503652039325
1739209749.0877838;-45.120503652039325
1739209749.0878005;-45.120503652039325
1739209749.0878172;-45.120503652039325
1739209749.087834;-45.120503652039325
1739209749.0878506;-45.120503652039325
1739209749.0878673;-45.120503652039325
1739209749.087884;-38.13080360867914
1739209749.0879006;-45.120503652039325
1739209749.0879173;-35.57807855764607
1739209749.0879338;-35.57807855764607
1739209749.0879505;-38.13080360867914
1739209749.0879672;-38.13080360867914
1739209749.0879838;-38.13080360867914
1739209749.0880005;-38.13080360867914
1739209749.0880172;-45.120503652039325
1739209749.088034;-45.120503652039325
1739209749.0880506;-35.57807855764607
1739209749.0880673;-35.57807855764607
1739209749.088084;-38.13080360867914
1739209749.0881007;-45.120503652039325
1739209749.0881174;-32.816014438256545
1739209749.0881338;-45.120503652039325
1739209749.0881505;-45.120503652039325
1739209749.0881672;-45.120503652039325
1739209749.0881839;-38.13080360867914
1739209749.0882006;-45.120503652039325
1739209749.0882173;-33.981070128970906
1739209749.088234;-31.141103565318893
1739209749.0882506;-38.13080360867914
1739209749.0882673;-38.13080360867914
1739209749.088284;-33.981070128970906
1739209749.0883007;-33.981070128970906
1739209749.0883172;-38.13080360867914
1739209749.0883338;-32.816014438256545
1739209749.0883505;-38.13080360867914
1739209749.0883672;-38.13080360867914
1739209749.088384;-35.57807855764607
1739209749.0884006;-33.981070128970906
1739209749.0884173;-45.120503652039325
1739209749.088434;-45.120503652039325
1739209749.0884507;-38.13080360867914
1739209749.0884674;-45.120503652039325
1739209749.088484;-32.816014438256545
1739209749.0885007;-32.816014438256545
1739209749.0885172;-45.120503652039325
1739209749.0885339;-45.120503652039325
1739209749.0885506;-38.13080360867914
1739209749.0885673;-38.13080360867914
