CAN Message; 0x77:88e13d8a93cb0c87
1739209812.6804492;-38.13080360867914
1739209812.680452;-45.120503652039325
1739209812.680455;-38.13080360867914
1739209812.6804578;-33.981070128970906
1739209812.6804607;-45.120503652039325
1739209812.6804636;-38.13080360867914
1739209812.6804664;-38.13080360867914
1739209812.6804693;-45.120503652039325
1739209812.6804721;-45.120503652039325
1739209812.680475;-45.120503652039325
1739209812.6804779;-45.120503652039325
1739209812.6804807;-45.120503652039325
1739209812.6804836;-35.57807855764607
1739209812.6804864;-45.120503652039325
1739209812.6804893;-38.13080360867914
1739209812.6804922;-32.816014438256545
1739209812.680495;-38.13080360867914
1739209812.680498;-45.120503652039325
1739209812.6805005;-45.120503652039325
1739209812.6805034;-45.120503652039325
1739209812.6805062;-45.120503652039325
1739209812.680509;-35.57807855764607
1739209812.680512;-38.13080360867914
1739209812.6805148;-45.120503652039325
1739209812.6805177;-45.120503652039325
1739209812.6805205;-45.120503652039325
1739209812.6805234;-45.120503652039325
1739209812.6805263;-35.57807855764607
1739209812.680529;-38.13080360867914
1739209812.680532;-45.120503652039325
1739209812.6805348;-38.13080360867914
1739209812.6805377;-38.13080360867914
1739209812.6805406;-33.981070128970906
1739209812.6805434;-45.120503652039325
1739209812.6805463;-45.120503652039325
1739209812.6805491;-45.120503652039325
1739209812.680552;-38.13080360867914
1739209812.6805549;-38.13080360867914
1739209812.6805577;-38.13080360867914
1739209812.6805606;-38.13080360867914
1739209812.6805634;-45.120503652039325
1739209812.6805663;-45.120503652039325
1739209812.680569;-45.120503652039325
1739209812.6805718;-35.57807855764607
1739209812.6805747;-38.13080360867914
1739209812.6805775;-45.120503652039325
1739209812.6805804;-45.120503652039325
1739209812.6805832;-35.57807855764607
1739209812.680586;-28.992665084841942
1739209812.680589;-45.120503652039325
1739209812.6805918;-45.120503652039325
1739209812.6805947;-35.57807855764607
1739209812.6805975;-33.981070128970906
1739209812.6806004;-38.13080360867914
1739209812.6806033;-35.57807855764607
1739209812.6806061;-38.13080360867914
1739209812.680609;-38.13080360867914
1739209812.6806118;-45.120503652039325
1739209812.6806147;-38.13080360867914
1739209812.6806176;-45.120503652039325
1739209812.6806204;-45.120503652039325
1739209812.6806233;-38.13080360867914
1739209812.6806262;-45.120503652039325
1739209812.680629;-45.120503652039325
1739209812.6806319;-35.57807855764607
1739209812.6806347;-38.13080360867914
1739209812.6806376;-45.120503652039325
1739209812.6806402;-38.13080360867914
1739209812.680643;-35.57807855764607
1739209812.680646;-45.120503652039325
1739209812.6806488;-45.120503652039325
1739209812.6806517;-45.120503652039325
1739209812.6806545;-27.267205301931607
1739209812.6806574;-38.13080360867914
1739209812.6806602;-45.120503652039325
1739209812.680663;-35.57807855764607
1739209812.680666;-35.57807855764607
1739209812.6806688;-38.13080360867914
1739209812.6806717;-45.120503652039325
1739209812.6806746;-45.120503652039325
1739209812.6806774;-38.13080360867914
1739209812.6806803;-38.13080360867914
1739209812.6806831;-45.120503652039325
1739209812.680686;-45.120503652039325
1739209812.6806889;-45.120503652039325
1739209812.6806917;-35.57807855764607
1739209812.6806946;-38.13080360867914
1739209812.6806974;-45.120503652039325
1739209812.6807003;-38.13080360867914
1739209812.6807032;-35.57807855764607
1739209812.680706;-35.57807855764607
1739209812.6807086;-45.120503652039325
1739209812.6807115;-45.120503652039325
1739209812.6807144;-45.120503652039325
1739209812.6807172;-45.120503652039325
1739209812.68072;-33.981070128970906
1739209812.680723;-33.981070128970906
1739209812.6807258;-38.13080360867914
1739209812.6807287;-45.120503652039325
1739209812.6807315;-45.120503652039325
1739209812.6807344;-38.13080360867914
1739209812.6807373;-38.13080360867914
1739209812.68074;-45.120503652039325
1739209812.680743;-38.13080360867914
1739209812.6807458;-31.141103565318915
1739209812.6807487;-38.13080360867914
1739209812.6807516;-45.120503652039325
1739209812.6807544;-33.981070128970906
1739209812.6807573;-38.13080360867914
1739209812.6807601;-45.120503652039325
1739209812.680763;-45.120503652039325
1739209812.6807659;-38.13080360867914
1739209812.6807687;-33.981070128970906
1739209812.6807716;-32.816014438256545
1739209812.6807745;-38.13080360867914
1739209812.680777;-45.120503652039325
1739209812.68078;-38.13080360867914
1739209812.6807828;-35.57807855764607
1739209812.6807857;-38.13080360867914
1739209812.6807885;-38.13080360867914
1739209812.6807914;-33.981070128970906
1739209812.6807942;-31.141103565318915
1739209812.680797;-38.13080360867914
1739209812.6808;-45.120503652039325
1739209812.6808028;-45.120503652039325
1739209812.6808057;-38.13080360867914
1739209812.6808085;-45.120503652039325
1739209812.6808114;-38.13080360867914
1739209812.6808143;-38.13080360867914
1739209812.6808171;-38.13080360867914
1739209812.68082;-38.13080360867914
1739209812.6808228;-45.120503652039325
1739209812.6808257;-38.13080360867914
1739209812.6808286;-45.120503652039325
1739209812.6808314;-45.120503652039325
1739209812.6808343;-31.141103565318915
1739209812.6808372;-38.13080360867914
1739209812.68084;-38.13080360867914
1739209812.6808429;-38.13080360867914
1739209812.6808457;-35.57807855764607
1739209812.6808484;-33.981070128970906
1739209812.6808512;-38.13080360867914
1739209812.680854;-45.120503652039325
1739209812.680857;-45.120503652039325
1739209812.6808598;-45.120503652039325
1739209812.6808627;-45.120503652039325
1739209812.6808655;-45.120503652039325
1739209812.6808684;-33.981070128970906
1739209812.6808712;-45.120503652039325
1739209812.680874;-38.13080360867914
1739209812.680877;-38.13080360867914
1739209812.6808798;-45.120503652039325
1739209812.6808827;-45.120503652039325
1739209812.6808856;-45.120503652039325
1739209812.6808884;-45.120503652039325
1739209812.6808913;-45.120503652039325
1739209812.6808941;-45.120503652039325
1739209812.680897;-45.120503652039325
1739209812.6808999;-45.120503652039325
1739209812.6809027;-45.120503652039325
1739209812.6809056;-38.13080360867914
1739209812.6809084;-35.57807855764607
1739209812.6809113;-38.13080360867914
1739209812.6809142;-45.120503652039325
1739209812.6809168;-38.13080360867914
1739209812.6809196;-32.816014438256545
1739209812.6809225;-38.13080360867914
1739209812.6809254;-45.120503652039325
1739209812.6809282;-38.13080360867914
1739209812.680931;-38.13080360867914
1739209812.680934;-45.120503652039325
1739209812.6809368;-45.120503652039325
1739209812.6809397;-45.120503652039325
1739209812.6809425;-45.120503652039325
1739209812.6809454;-45.120503652039325
1739209812.6809483;-45.120503652039325
1739209812.680951;-45.120503652039325
1739209812.680954;-45.120503652039325
1739209812.6809568;-45.120503652039325
1739209812.6809597;-45.120503652039325
1739209812.6809626;-38.13080360867914
1739209812.6809654;-38.13080360867914
1739209812.6809683;-45.120503652039325
1739209812.6809711;-45.120503652039325
1739209812.680974;-45.120503652039325
1739209812.6809769;-29.438486411369333
1739209812.6809797;-32.816014438256545
1739209812.6809826;-45.120503652039325
1739209812.6809855;-45.120503652039325
1739209812.680988;-35.57807855764607
1739209812.680991;-35.57807855764607
1739209812.6809938;-45.120503652039325
1739209812.6809967;-38.13080360867914
1739209812.6809995;-45.120503652039325
1739209812.6810024;-45.120503652039325
1739209812.6810052;-38.13080360867914
1739209812.681008;-38.13080360867914
1739209812.681011;-45.120503652039325
1739209812.6810138;-45.120503652039325
1739209812.6810167;-32.816014438256545
1739209812.6810195;-38.13080360867914
1739209812.6810224;-32.816014438256545
1739209812.6810253;-32.816014438256545
1739209812.6810281;-35.57807855764607
1739209812.681031;-38.13080360867914
1739209812.6810338;-45.120503652039325
1739209812.6810367;-38.13080360867914
1739209812.6810396;-38.13080360867914
1739209812.6810424;-38.13080360867914
1739209812.6810453;-45.120503652039325
1739209812.6810482;-45.120503652039325
1739209812.681051;-45.120503652039325
1739209812.6810539;-45.120503652039325
1739209812.6810565;-45.120503652039325
1739209812.6810594;-38.13080360867914
1739209812.6810622;-38.13080360867914
1739209812.681065;-33.981070128970906
1739209812.681068;-45.120503652039325
1739209812.6810708;-45.120503652039325
1739209812.6810737;-35.57807855764607
1739209812.6810765;-38.13080360867914
1739209812.6810794;-45.120503652039325
1739209812.6810822;-45.120503652039325
1739209812.681085;-32.816014438256545
1739209812.681088;-45.120503652039325
1739209812.6810908;-32.816014438256545
1739209812.6810937;-30.49652367304973
1739209812.6810966;-38.13080360867914
1739209812.6810994;-35.57807855764607
1739209812.6811023;-38.13080360867914
1739209812.6811051;-35.57807855764607
1739209812.681108;-45.120503652039325
1739209812.6811109;-33.981070128970906
1739209812.6811137;-45.120503652039325
1739209812.6811166;-38.13080360867914
1739209812.6811194;-35.57807855764607
1739209812.6811223;-38.13080360867914
1739209812.681125;-45.120503652039325
1739209812.6811278;-45.120503652039325
1739209812.6811306;-35.57807855764607
1739209812.6811335;-45.120503652039325
1739209812.6811364;-45.120503652039325
1739209812.6811392;-38.13080360867914
1739209812.681142;-45.120503652039325
1739209812.681145;-35.57807855764607
1739209812.6811478;-38.13080360867914
1739209812.6811507;-45.120503652039325
1739209812.6811535;-45.120503652039325
1739209812.6811564;-45.120503652039325
1739209812.6811593;-35.57807855764607
1739209812.685123;-45.120503652039325
1739209812.6851265;-38.13080360867914
1739209812.6851301;-38.13080360867914
1739209812.6851337;-38.13080360867914
1739209812.6851373;-38.13080360867914
1739209812.6851408;-38.13080360867914
1739209812.6851444;-35.57807855764607
1739209812.6851482;-45.120503652039325
1739209812.6851518;-38.13080360867914
1739209812.6851554;-33.981070128970906
1739209812.685159;-35.57807855764607
1739209812.6851625;-45.120503652039325
1739209812.6851661;-45.120503652039325
1739209812.6851697;-35.57807855764607
1739209812.6851733;-38.13080360867914
1739209812.6851768;-45.120503652039325
1739209812.6851804;-45.120503652039325
1739209812.685184;-38.13080360867914
1739209812.6851876;-35.57807855764607
1739209812.6851912;-38.13080360867914
1739209812.6851947;-38.13080360867914
1739209812.6851985;-35.57807855764607
1739209812.6852021;-38.13080360867914
1739209812.6852057;-32.816014438256545
1739209812.6852093;-38.13080360867914
1739209812.6852129;-38.13080360867914
1739209812.6852164;-38.13080360867914
1739209812.68522;-32.816014438256545
1739209812.6852236;-35.57807855764607
1739209812.6852272;-45.120503652039325
1739209812.6852307;-38.13080360867914
1739209812.6852343;-45.120503652039325
1739209812.685238;-45.120503652039325
1739209812.6852415;-45.120503652039325
1739209812.685245;-38.13080360867914
1739209812.6852486;-45.120503652039325
1739209812.6852524;-45.120503652039325
1739209812.685256;-45.120503652039325
1739209812.6852596;-45.120503652039325
1739209812.6852632;-38.13080360867914
1739209812.6852667;-45.120503652039325
1739209812.6852703;-38.13080360867914
1739209812.685274;-45.120503652039325
1739209812.6852775;-32.816014438256545
1739209812.685281;-30.49652367304973
1739209812.6852846;-45.120503652039325
1739209812.6852882;-45.120503652039325
1739209812.6852918;-35.57807855764607
1739209812.6852953;-32.816014438256545
1739209812.685299;-45.120503652039325
1739209812.6853027;-45.120503652039325
1739209812.6853063;-38.13080360867914
1739209812.68531;-45.120503652039325
1739209812.6853135;-45.120503652039325
1739209812.685317;-45.120503652039325
1739209812.6853206;-45.120503652039325
1739209812.6853242;-38.13080360867914
1739209812.6853278;-35.57807855764607
1739209812.6853313;-33.981070128970906
1739209812.685335;-45.120503652039325
1739209812.6853385;-33.981070128970956
1739209812.685342;-45.120503652039325
1739209812.6853456;-38.13080360867914
1739209812.6853492;-45.120503652039325
1739209812.685353;-45.120503652039325
1739209812.6853566;-35.57807855764607
1739209812.6853602;-38.13080360867914
1739209812.6853638;-33.981070128970906
1739209812.6853673;-28.58837851428586
1739209812.685371;-38.13080360867914
1739209812.6853745;-33.981070128970906
1739209812.685378;-45.120503652039325
1739209812.6853817;-38.13080360867914
1739209812.6853852;-38.13080360867914
1739209812.6853888;-45.120503652039325
1739209812.6853924;-45.120503652039325
1739209812.685396;-38.13080360867914
1739209812.6853995;-33.981070128970906
1739209812.685403;-45.120503652039325
1739209812.685407;-45.120503652039325
1739209812.6854105;-45.120503652039325
1739209812.685414;-38.13080360867914
1739209812.6854177;-38.13080360867914
1739209812.6854212;-38.13080360867914
1739209812.6854248;-45.120503652039325
1739209812.6854284;-32.816014438256545
1739209812.685432;-38.13080360867914
1739209812.6854355;-38.13080360867914
1739209812.685439;-45.120503652039325
1739209812.6854427;-33.981070128970906
1739209812.6854463;-35.57807855764607
1739209812.6854498;-38.13080360867914
1739209812.6854534;-32.816014438256545
1739209812.6854572;-45.120503652039325
1739209812.6854608;-38.13080360867914
1739209812.6854644;-35.57807855764607
1739209812.685468;-35.57807855764607
1739209812.6854715;-38.13080360867914
1739209812.685475;-45.120503652039325
1739209812.6854787;-33.981070128970906
1739209812.6854823;-45.120503652039325
1739209812.6854858;-45.120503652039325
1739209812.6854894;-45.120503652039325
1739209812.685493;-38.13080360867914
1739209812.6854966;-38.13080360867914
1739209812.6855001;-38.13080360867914
1739209812.6855037;-45.120503652039325
1739209812.6855073;-45.120503652039325
1739209812.685511;-38.13080360867914
1739209812.6855147;-45.120503652039325
1739209812.6855183;-38.13080360867914
1739209812.6855218;-35.57807855764607
1739209812.6855254;-38.13080360867914
1739209812.685529;-45.120503652039325
1739209812.6855326;-38.13080360867914
1739209812.6855361;-45.120503652039325
1739209812.6855397;-45.120503652039325
1739209812.6855433;-45.120503652039325
1739209812.6855469;-45.120503652039325
1739209812.6855505;-35.57807855764607
1739209812.685554;-33.981070128970906
1739209812.6855576;-38.13080360867914
1739209812.6855614;-38.13080360867914
1739209812.685565;-38.13080360867914
1739209812.6855686;-45.120503652039325
1739209812.6855721;-45.120503652039325
1739209812.6855757;-38.13080360867914
1739209812.6855793;-45.120503652039325
1739209812.6855829;-38.13080360867914
1739209812.6855865;-45.120503652039325
1739209812.68559;-38.13080360867914
1739209812.6855936;-45.120503652039325
1739209812.6855972;-38.13080360867914
1739209812.6856008;-31.141103565318915
1739209812.6856043;-38.13080360867914
1739209812.685608;-45.120503652039325
1739209812.6856115;-38.13080360867914
1739209812.6856153;-38.13080360867914
1739209812.6856189;-45.120503652039325
1739209812.6856225;-45.120503652039325
1739209812.685626;-38.13080360867914
1739209812.6856296;-45.120503652039325
1739209812.6856332;-38.13080360867914
1739209812.6856368;-45.120503652039325
1739209812.6856403;-45.120503652039325
1739209812.685644;-45.120503652039325
1739209812.6856475;-38.13080360867914
1739209812.685651;-45.120503652039325
1739209812.6856546;-38.13080360867914
1739209812.6856582;-30.49652367304973
1739209812.6856618;-38.13080360867914
1739209812.6856656;-45.120503652039325
1739209812.6856692;-45.120503652039325
1739209812.6856728;-31.141103565318893
1739209812.6856763;-35.57807855764607
1739209812.68568;-45.120503652039325
1739209812.6856835;-45.120503652039325
1739209812.685687;-45.120503652039325
1739209812.6856906;-38.13080360867914
1739209812.6856942;-38.13080360867914
1739209812.6856978;-38.13080360867914
1739209812.6857014;-45.120503652039325
1739209812.685705;-38.13080360867914
1739209812.6857085;-45.120503652039325
1739209812.685712;-45.120503652039325
1739209812.685716;-35.57807855764607
1739209812.6857195;-35.57807855764607
1739209812.685723;-45.120503652039325
1739209812.6857266;-38.13080360867914
1739209812.6857302;-33.981070128970906
1739209812.6857338;-33.981070128970906
1739209812.6857374;-38.13080360867914
1739209812.685741;-38.13080360867914
1739209812.6857445;-30.49652367304973
1739209812.685748;-35.57807855764607
1739209812.6857517;-45.120503652039325
1739209812.6857553;-45.120503652039325
1739209812.6857588;-45.120503652039325
1739209812.6857624;-38.13080360867914
1739209812.685766;-38.13080360867914
1739209812.6857698;-45.120503652039325
1739209812.6857734;-45.120503652039325
1739209812.685777;-45.120503652039325
1739209812.6857805;-38.13080360867914
1739209812.685784;-38.13080360867914
1739209812.6857877;-38.13080360867914
1739209812.6857913;-38.13080360867914
1739209812.6857948;-38.13080360867914
1739209812.6857984;-38.13080360867914
1739209812.685802;-27.8777449560314
1739209812.6858056;-38.13080360867914
1739209812.6858091;-32.816014438256545
1739209812.6858127;-33.981070128970906
1739209812.6858163;-38.13080360867914
1739209812.68582;-45.120503652039325
1739209812.6858237;-45.120503652039325
1739209812.6858273;-38.13080360867914
1739209812.6858308;-33.981070128970906
1739209812.6858344;-45.120503652039325
1739209812.685838;-35.57807855764607
1739209812.6858416;-35.57807855764607
1739209812.6858451;-45.120503652039325
1739209812.6858487;-45.120503652039325
1739209812.6858523;-45.120503652039325
1739209812.6858559;-38.13080360867914
1739209812.6858594;-45.120503652039325
1739209812.685863;-45.120503652039325
1739209812.6858666;-38.13080360867914
1739209812.6858702;-38.13080360867914
1739209812.685874;-45.120503652039325
1739209812.6858776;-45.120503652039325
1739209812.6858811;-45.120503652039325
1739209812.6858847;-45.120503652039325
1739209812.6858883;-28.21854285175415
1739209812.681163;-38.13080360867914
1739209812.681167;-45.120503652039325
1739209812.681171;-33.981070128970906
1739209812.6811748;-38.13080360867914
1739209812.6811786;-35.57807855764607
1739209812.6811824;-45.120503652039325
1739209812.6811864;-33.981070128970906
1739209812.6811903;-38.13080360867914
1739209812.681194;-45.120503652039325
1739209812.681198;-45.120503652039325
1739209812.6812017;-38.13080360867914
1739209812.6812057;-38.13080360867914
1739209812.6812096;-45.120503652039325
1739209812.6812134;-45.120503652039325
1739209812.6812172;-45.120503652039325
1739209812.6812212;-35.57807855764607
1739209812.681225;-38.13080360867914
1739209812.6812289;-45.120503652039325
1739209812.6812327;-45.120503652039325
1739209812.6812365;-32.816014438256545
1739209812.6812406;-45.120503652039325
1739209812.6812444;-45.120503652039325
1739209812.6812482;-38.13080360867914
1739209812.681252;-45.120503652039325
1739209812.681256;-38.13080360867914
1739209812.6812599;-31.141103565318915
1739209812.6812637;-38.13080360867914
1739209812.6812675;-45.120503652039325
1739209812.6812713;-32.816014438256545
1739209812.6812754;-33.981070128970906
1739209812.6812792;-38.13080360867914
1739209812.681283;-38.13080360867914
1739209812.6812868;-45.120503652039325
1739209812.6812909;-38.13080360867914
1739209812.6812947;-32.816014438256545
1739209812.6812985;-45.120503652039325
1739209812.6813023;-45.120503652039325
1739209812.6813061;-35.57807855764607
1739209812.6813102;-38.13080360867914
1739209812.681314;-45.120503652039325
1739209812.6813178;-38.13080360867914
1739209812.6813216;-31.141103565318915
1739209812.6813254;-33.981070128970906
1739209812.6813295;-45.120503652039325
1739209812.6813333;-33.981070128970906
1739209812.681337;-33.981070128970906
1739209812.681341;-38.13080360867914
1739209812.681345;-45.120503652039325
1739209812.6813488;-38.13080360867914
1739209812.6813526;-38.13080360867914
1739209812.6813564;-38.13080360867914
1739209812.6813602;-45.120503652039325
1739209812.6813643;-38.13080360867914
1739209812.681368;-38.13080360867914
1739209812.681372;-38.13080360867914
1739209812.6813757;-38.13080360867914
1739209812.6813798;-38.13080360867914
1739209812.6813836;-35.57807855764607
1739209812.6813874;-38.13080360867914
1739209812.6813912;-35.57807855764607
1739209812.681395;-38.13080360867914
1739209812.681399;-45.120503652039325
1739209812.681403;-33.981070128970906
1739209812.6814067;-45.120503652039325
1739209812.6814106;-33.981070128970906
1739209812.6814146;-31.141103565318915
1739209812.6814184;-45.120503652039325
1739209812.6814222;-45.120503652039325
1739209812.681426;-38.13080360867914
1739209812.6814299;-38.13080360867914
1739209812.681434;-45.120503652039325
1739209812.6814377;-45.120503652039325
1739209812.6814415;-45.120503652039325
1739209812.6814454;-38.13080360867914
1739209812.6814494;-38.13080360867914
1739209812.6814532;-38.13080360867914
1739209812.681457;-38.13080360867914
1739209812.6814609;-35.57807855764607
1739209812.6814647;-38.13080360867914
1739209812.6814687;-45.120503652039325
1739209812.6814725;-45.120503652039325
1739209812.6814764;-35.57807855764607
1739209812.6814802;-38.13080360867914
1739209812.6814842;-45.120503652039325
1739209812.681488;-45.120503652039325
1739209812.6814919;-38.13080360867914
1739209812.6814957;-38.13080360867914
1739209812.6814995;-38.13080360867914
1739209812.6815035;-35.57807855764607
1739209812.6815073;-28.992665084841942
1739209812.6815112;-38.13080360867914
1739209812.681515;-45.120503652039325
1739209812.681519;-38.13080360867914
1739209812.6815228;-38.13080360867914
1739209812.6815267;-45.120503652039325
1739209812.6815305;-38.13080360867914
1739209812.6815343;-45.120503652039325
1739209812.6815383;-38.13080360867914
1739209812.6815422;-45.120503652039325
1739209812.681546;-38.13080360867914
1739209812.6815498;-45.120503652039325
1739209812.6815538;-38.13080360867914
1739209812.6815577;-38.13080360867914
1739209812.6815615;-45.120503652039325
1739209812.6815653;-38.13080360867914
1739209812.681569;-35.57807855764607
1739209812.6815732;-35.57807855764607
1739209812.681577;-38.13080360867914
1739209812.6815808;-45.120503652039325
1739209812.6815846;-45.120503652039325
1739209812.6815884;-38.13080360867914
1739209812.6815925;-38.13080360867914
1739209812.6815963;-38.13080360867914
1739209812.6816;-45.120503652039325
1739209812.681604;-45.120503652039325
1739209812.681608;-45.120503652039325
1739209812.6816118;-38.13080360867914
1739209812.6816156;-38.13080360867914
1739209812.6816194;-45.120503652039325
1739209812.6816232;-38.13080360867914
1739209812.6816273;-45.120503652039325
1739209812.681631;-45.120503652039325
1739209812.681635;-45.120503652039325
1739209812.6816387;-32.816014438256545
1739209812.6816428;-38.13080360867914
1739209812.6816466;-45.120503652039325
1739209812.6816504;-38.13080360867914
1739209812.6816542;-45.120503652039325
1739209812.681658;-45.120503652039325
1739209812.681662;-35.57807855764607
1739209812.681666;-38.13080360867914
1739209812.6816697;-38.13080360867914
1739209812.6816735;-45.120503652039325
1739209812.6816776;-45.120503652039325
1739209812.6816814;-45.120503652039325
1739209812.6816852;-38.13080360867914
1739209812.681689;-38.13080360867914
1739209812.6816928;-45.120503652039325
1739209812.681697;-45.120503652039325
1739209812.6817007;-45.120503652039325
1739209812.6817045;-45.120503652039325
1739209812.6817083;-38.13080360867914
1739209812.6817124;-38.13080360867914
1739209812.6817162;-45.120503652039325
1739209812.68172;-45.120503652039325
1739209812.6817238;-38.13080360867914
1739209812.6817276;-45.120503652039325
1739209812.6817317;-38.13080360867914
1739209812.6817355;-38.13080360867914
1739209812.6817393;-45.120503652039325
1739209812.6817431;-38.13080360867914
1739209812.6817472;-38.13080360867914
1739209812.681751;-45.120503652039325
1739209812.6817548;-38.13080360867914
1739209812.6817586;-45.120503652039325
1739209812.6817625;-45.120503652039325
1739209812.6817665;-45.120503652039325
1739209812.6817703;-30.49652367304973
1739209812.6817741;-38.13080360867914
1739209812.681778;-45.120503652039325
1739209812.681782;-38.13080360867914
1739209812.6817858;-32.816014438256545
1739209812.6817896;-31.141103565318915
1739209812.6817935;-45.120503652039325
1739209812.6817973;-45.120503652039325
1739209812.6818013;-45.120503652039325
1739209812.6818051;-38.13080360867914
1739209812.681809;-45.120503652039325
1739209812.6818128;-45.120503652039325
1739209812.6818168;-38.13080360867914
1739209812.6818206;-38.13080360867914
1739209812.6818244;-45.120503652039325
1739209812.6818283;-38.13080360867914
1739209812.681832;-38.13080360867914
1739209812.6818361;-38.13080360867914
1739209812.68184;-45.120503652039325
1739209812.6818438;-45.120503652039325
1739209812.6818476;-35.57807855764607
1739209812.6818516;-33.981070128970906
1739209812.6818554;-45.120503652039325
1739209812.6818593;-33.981070128970906
1739209812.681863;-45.120503652039325
1739209812.681867;-33.981070128970906
1739209812.681871;-35.57807855764607
1739209812.6818748;-45.120503652039325
1739209812.6818786;-45.120503652039325
1739209812.6818824;-38.13080360867914
1739209812.6818862;-38.13080360867914
1739209812.6818902;-45.120503652039325
1739209812.681894;-45.120503652039325
1739209812.6818979;-45.120503652039325
1739209812.6819017;-32.816014438256545
1739209812.6819057;-38.13080360867914
1739209812.6819096;-45.120503652039325
1739209812.6819134;-31.14110356531892
1739209812.6819172;-38.13080360867914
1739209812.681921;-45.120503652039325
1739209812.681925;-38.13080360867914
1739209812.6819289;-35.57807855764607
1739209812.6819327;-45.120503652039325
1739209812.6819365;-33.981070128970906
1739209812.6819406;-45.120503652039325
1739209812.6819444;-28.992665084841942
1739209812.6819482;-38.13080360867914
1739209812.681952;-45.120503652039325
1739209812.6819558;-38.13080360867914
1739209812.6819599;-45.120503652039325
1739209812.6819637;-32.816014438256545
1739209812.6819675;-45.120503652039325
1739209812.6819713;-38.13080360867914
1739209812.6819754;-33.981070128970906
1739209812.6819792;-45.120503652039325
1739209812.681983;-45.120503652039325
1739209812.6819868;-38.13080360867914
1739209812.6819906;-38.13080360867914
1739209812.6819947;-45.120503652039325
1739209812.6819985;-38.13080360867914
1739209812.6820023;-38.13080360867914
1739209812.6820061;-38.13080360867914
1739209812.6820102;-38.13080360867914
1739209812.682014;-38.13080360867914
1739209812.6820178;-38.13080360867914
1739209812.6820216;-38.13080360867914
1739209812.6820254;-45.120503652039325
1739209812.6820295;-45.120503652039325
1739209812.6820333;-33.981070128970906
1739209812.682037;-30.49652367304973
1739209812.682041;-33.981070128970906
1739209812.682045;-38.13080360867914
1739209812.6820488;-45.120503652039325
1739209812.6820526;-33.981070128970906
1739209812.6820564;-38.13080360867914
1739209812.6820602;-38.13080360867914
1739209812.6820643;-38.13080360867914
1739209812.682068;-31.141103565318915
1739209812.682072;-38.13080360867914
1739209812.6820757;-45.120503652039325
1739209812.6820798;-33.981070128970906
1739209812.6820836;-38.13080360867914
1739209812.6820874;-38.13080360867914
1739209812.6820912;-38.13080360867914
1739209812.682095;-45.120503652039325
1739209812.682099;-33.981070128970906
1739209812.682103;-35.57807855764607
1739209812.6821067;-38.13080360867914
1739209812.6821105;-45.120503652039325
1739209812.6821146;-45.120503652039325
1739209812.6821184;-38.13080360867914
1739209812.6821222;-38.13080360867914
1739209812.682126;-45.120503652039325
1739209812.6821299;-33.981070128970906
1739209812.682134;-32.816014438256545
1739209812.6821377;-38.13080360867914
1739209812.6821415;-45.120503652039325
1739209812.6821454;-45.120503652039325
1739209812.6821494;-45.120503652039325
1739209812.6821532;-33.981070128970906
1739209812.682157;-45.120503652039325
1739209812.6821609;-38.13080360867914
1739209812.6821647;-33.981070128970906
1739209812.6821687;-38.13080360867914
1739209812.6821725;-38.13080360867914
1739209812.6821764;-38.13080360867914
1739209812.6821802;-45.120503652039325
1739209812.682184;-38.13080360867914
1739209812.682188;-45.120503652039325
1739209812.6821918;-45.120503652039325
1739209812.6821957;-35.57807855764607
1739209812.6821995;-35.57807855764607
1739209812.6822035;-45.120503652039325
1739209812.6822073;-45.120503652039325
1739209812.6822112;-38.13080360867914
1739209812.682215;-35.57807855764607
1739209812.6822188;-45.120503652039325
1739209812.6822228;-38.13080360867914
1739209812.6822267;-38.13080360867914
1739209812.6822305;-45.120503652039325
1739209812.6822343;-45.120503652039325
1739209812.6822383;-45.120503652039325
1739209812.6822422;-45.120503652039325
1739209812.682246;-45.120503652039325
1739209812.6822498;-33.981070128970906
1739209812.6822536;-45.120503652039325
1739209812.6822577;-38.13080360867914
1739209812.6822615;-35.57807855764607
1739209812.6822653;-38.13080360867914
1739209812.682269;-38.13080360867914
1739209812.6822731;-45.120503652039325
1739209812.682277;-38.13080360867914
1739209812.6822808;-38.13080360867914
1739209812.6822846;-45.120503652039325
1739209812.6822884;-38.13080360867914
1739209812.6822925;-45.120503652039325
1739209812.6822963;-45.120503652039325
1739209812.6823;-38.13080360867914
1739209812.682304;-45.120503652039325
1739209812.682308;-33.981070128970906
1739209812.6823118;-45.120503652039325
1739209812.6823156;-38.13080360867914
1739209812.6823194;-45.120503652039325
1739209812.6823232;-45.120503652039325
1739209812.6823273;-32.816014438256545
1739209812.682331;-33.981070128970906
1739209812.682335;-45.120503652039325
1739209812.6823387;-45.120503652039325
1739209812.6823428;-38.13080360867914
1739209812.6823466;-45.120503652039325
1739209812.6823504;-38.13080360867914
1739209812.6823542;-33.981070128970906
1739209812.682358;-45.120503652039325
1739209812.682362;-38.13080360867914
1739209812.682366;-45.120503652039325
1739209812.6823697;-45.120503652039325
1739209812.6823735;-38.13080360867914
1739209812.6823776;-38.13080360867914
1739209812.6823814;-45.120503652039325
1739209812.6823852;-45.120503652039325
1739209812.682389;-38.13080360867914
1739209812.6823928;-45.120503652039325
1739209812.682397;-45.120503652039325
1739209812.6824007;-45.120503652039325
1739209812.6824045;-45.120503652039325
