CAN Message; 0x98:00004f37b18f8f70
1739209921.4456627;-45.120503652039325
1739209921.4456685;-38.13080360867914
1739209921.4456742;-35.57807855764607
1739209921.44568;-38.13080360867914
1739209921.4456856;-38.13080360867914
1739209921.445691;-38.13080360867914
1739209921.4456968;-45.120503652039325
1739209921.4457026;-45.120503652039325
1739209921.4457083;-38.13080360867914
1739209921.445714;-45.120503652039325
1739209921.4457197;-45.120503652039325
1739209921.4457254;-45.120503652039325
1739209921.4457312;-38.13080360867914
1739209921.4457366;-38.13080360867914
1739209921.4457424;-38.13080360867914
1739209921.445748;-45.120503652039325
1739209921.4457538;-38.13080360867914
1739209921.4457595;-45.120503652039325
1739209921.4457653;-45.120503652039325
1739209921.445771;-45.120503652039325
1739209921.4457767;-45.120503652039325
1739209921.4457822;-45.120503652039325
1739209921.445788;-38.13080360867914
1739209921.4457936;-38.13080360867914
1739209921.4457994;-33.981070128970906
1739209921.445805;-33.981070128970906
1739209921.4458108;-38.13080360867914
1739209921.4458165;-38.13080360867914
1739209921.4458222;-33.981070128970906
1739209921.445828;-38.13080360867914
1739209921.4458334;-45.120503652039325
1739209921.4458392;-45.120503652039325
1739209921.445845;-38.13080360867914
1739209921.4458506;-38.13080360867914
1739209921.4458563;-38.13080360867914
1739209921.445862;-45.120503652039325
1739209921.4458678;-35.57807855764607
1739209921.4458735;-38.13080360867914
1739209921.445879;-45.120503652039325
1739209921.4458847;-38.13080360867914
1739209921.4458904;-33.981070128970906
1739209921.4458961;-33.981070128970906
1739209921.4459019;-38.13080360867914
1739209921.4459076;-38.13080360867914
1739209921.4459133;-33.981070128970906
1739209921.445919;-38.13080360867914
1739209921.4459245;-38.13080360867914
1739209921.4459302;-45.120503652039325
1739209921.445936;-38.13080360867914
1739209921.4459417;-35.57807855764607
1739209921.4459474;-45.120503652039325
1739209921.4459531;-45.120503652039325
1739209921.4459589;-45.120503652039325
1739209921.4459646;-38.13080360867914
1739209921.44597;-38.13080360867914
1739209921.4459758;-45.120503652039325
1739209921.4459815;-45.120503652039325
1739209921.4459872;-35.57807855764607
1739209921.445993;-45.120503652039325
1739209921.4459987;-38.13080360867914
1739209921.4460044;-38.13080360867914
1739209921.44601;-35.57807855764607
1739209921.4460156;-45.120503652039325
1739209921.4460213;-38.13080360867914
1739209921.446027;-33.981070128970906
1739209921.4460328;-38.13080360867914
1739209921.4460385;-45.120503652039325
1739209921.4460442;-38.13080360867914
1739209921.44605;-35.57807855764607
1739209921.4460557;-35.57807855764607
1739209921.4460611;-45.120503652039325
1739209921.4460669;-45.120503652039325
1739209921.4460726;-33.981070128970906
1739209921.4460783;-45.120503652039325
1739209921.446084;-45.120503652039325
1739209921.4460897;-45.120503652039325
1739209921.4460955;-45.120503652039325
1739209921.4461012;-38.13080360867914
1739209921.4461067;-38.13080360867914
1739209921.4461124;-45.120503652039325
1739209921.446118;-28.992665084841942
1739209921.4461238;-38.13080360867914
1739209921.4461296;-45.120503652039325
1739209921.4461353;-45.120503652039325
1739209921.446141;-33.981070128970906
1739209921.4461467;-35.57807855764607
1739209921.4461522;-45.120503652039325
1739209921.446158;-38.13080360867914
1739209921.4461637;-33.981070128970906
1739209921.4461694;-38.13080360867914
1739209921.446175;-38.13080360867914
1739209921.4461808;-45.120503652039325
1739209921.4461865;-38.13080360867914
1739209921.4461923;-35.57807855764607
1739209921.446198;-45.120503652039325
1739209921.4462035;-38.13080360867914
1739209921.4462092;-33.981070128970906
1739209921.446215;-35.57807855764607
1739209921.4462206;-45.120503652039325
1739209921.4462264;-45.120503652039325
1739209921.446232;-35.57807855764607
1739209921.4462378;-35.57807855764607
1739209921.4462435;-45.120503652039325
1739209921.446249;-38.13080360867914
1739209921.4462547;-28.992665084841942
1739209921.4462605;-35.57807855764607
1739209921.4462662;-38.13080360867914
1739209921.446272;-35.57807855764607
1739209921.4462776;-33.981070128970906
1739209921.4462833;-38.13080360867914
1739209921.446289;-38.13080360867914
1739209921.4462945;-45.120503652039325
1739209921.4463003;-33.981070128970956
1739209921.446306;-45.120503652039325
1739209921.4463117;-45.120503652039325
1739209921.4463174;-45.120503652039325
1739209921.4463232;-45.120503652039325
1739209921.4463289;-35.57807855764607
1739209921.4463346;-45.120503652039325
1739209921.44634;-45.120503652039325
1739209921.4463458;-26.991370085610722
1739209921.4463515;-32.816014438256545
1739209921.4463573;-45.120503652039325
1739209921.446363;-45.120503652039325
1739209921.4463687;-33.981070128970906
1739209921.4463744;-45.120503652039325
1739209921.4463801;-45.120503652039325
1739209921.4463856;-45.120503652039325
1739209921.4463913;-38.13080360867914
1739209921.446397;-45.120503652039325
1739209921.4464028;-38.13080360867914
1739209921.4464085;-45.120503652039325
1739209921.4464142;-45.120503652039325
1739209921.44642;-33.981070128970906
1739209921.4464257;-38.13080360867914
1739209921.4464312;-45.120503652039325
1739209921.446437;-30.49652367304973
1739209921.4464426;-31.141103565318893
1739209921.4464483;-45.120503652039325
1739209921.446454;-45.120503652039325
1739209921.4464598;-38.13080360867914
1739209921.4464655;-38.13080360867914
1739209921.4464712;-35.57807855764607
1739209921.4464767;-38.13080360867914
1739209921.4464824;-38.13080360867914
1739209921.4464881;-45.120503652039325
1739209921.4464939;-45.120503652039325
1739209921.4464996;-45.120503652039325
1739209921.4465053;-38.13080360867914
1739209921.446511;-33.981070128970906
1739209921.4465168;-38.13080360867914
1739209921.4465225;-45.120503652039325
1739209921.446528;-38.13080360867914
1739209921.4465337;-35.57807855764607
1739209921.4465394;-45.120503652039325
1739209921.4465451;-45.120503652039325
1739209921.4465508;-45.120503652039325
1739209921.4465566;-38.13080360867914
1739209921.4465623;-38.13080360867914
1739209921.446568;-45.120503652039325
1739209921.4465735;-35.57807855764607
1739209921.4465792;-32.816014438256545
1739209921.446585;-38.13080360867914
1739209921.4465907;-45.120503652039325
1739209921.4465964;-35.57807855764607
1739209921.446602;-38.13080360867914
1739209921.4466078;-45.120503652039325
1739209921.4466136;-38.13080360867914
1739209921.446619;-45.120503652039325
1739209921.4466248;-38.13080360867914
1739209921.4466305;-38.13080360867914
1739209921.4466362;-45.120503652039325
1739209921.446642;-38.13080360867914
1739209921.4466476;-38.13080360867914
1739209921.4466534;-45.120503652039325
1739209921.446659;-45.120503652039325
1739209921.4466646;-35.57807855764607
1739209921.4466703;-35.57807855764607
1739209921.446676;-45.120503652039325
1739209921.4466817;-45.120503652039325
1739209921.4466875;-38.13080360867914
1739209921.4466932;-45.120503652039325
1739209921.446699;-38.13080360867914
1739209921.4467046;-35.57807855764607
1739209921.44671;-45.120503652039325
1739209921.4467158;-45.120503652039325
1739209921.4467216;-33.981070128970906
1739209921.4467273;-45.120503652039325
1739209921.446733;-38.13080360867914
1739209921.4467387;-38.13080360867914
1739209921.4467444;-45.120503652039325
1739209921.4467502;-45.120503652039325
1739209921.4467556;-38.13080360867914
1739209921.4467614;-33.981070128970906
1739209921.446767;-33.981070128970906
1739209921.4467728;-38.13080360867914
1739209921.4467785;-45.120503652039325
1739209921.4467843;-45.120503652039325
1739209921.44679;-33.981070128970906
1739209921.4467957;-45.120503652039325
1739209921.4468012;-38.13080360867914
1739209921.446807;-38.13080360867914
1739209921.4468126;-45.120503652039325
1739209921.4468184;-45.120503652039325
1739209921.446824;-45.120503652039325
1739209921.4468298;-32.816014438256545
1739209921.4468355;-45.120503652039325
1739209921.4468412;-45.120503652039325
1739209921.4468467;-33.981070128970906
1739209921.4468524;-38.13080360867914
1739209921.4468582;-38.13080360867914
1739209921.446864;-45.120503652039325
1739209921.4468696;-38.13080360867914
1739209921.4468753;-28.58837851428586
1739209921.446881;-38.13080360867914
1739209921.4468868;-38.13080360867914
1739209921.4468925;-45.120503652039325
1739209921.446898;-38.13080360867914
1739209921.4469037;-38.13080360867914
1739209921.4469094;-45.120503652039325
1739209921.4469151;-32.816014438256545
1739209921.4469209;-38.13080360867914
1739209921.4469266;-45.120503652039325
1739209921.4469323;-45.120503652039325
1739209921.446938;-45.120503652039325
1739209921.4469435;-38.13080360867914
1739209921.4469492;-33.981070128970906
1739209921.446955;-45.120503652039325
1739209921.4469607;-38.13080360867914
1739209921.4469664;-35.57807855764607
1739209921.4469721;-45.120503652039325
1739209921.4469779;-45.120503652039325
1739209921.4469836;-38.13080360867914
1739209921.446989;-31.141103565318915
1739209921.4469948;-31.141103565318915
1739209921.4470005;-45.120503652039325
1739209921.4470062;-38.13080360867914
1739209921.447012;-38.13080360867914
1739209921.4470177;-45.120503652039325
1739209921.4470234;-45.120503652039325
1739209921.447029;-45.120503652039325
1739209921.4470346;-33.981070128970906
1739209921.4470403;-31.141103565318915
1739209921.447046;-45.120503652039325
1739209921.4470518;-45.120503652039325
1739209921.4470575;-35.57807855764607
1739209921.4470632;-45.120503652039325
1739209921.447069;-45.120503652039325
1739209921.4470747;-33.981070128970906
1739209921.4470801;-31.141103565318915
1739209921.4470859;-29.438486411369347
1739209921.4470916;-38.13080360867914
1739209921.4470973;-45.120503652039325
1739209921.447103;-38.13080360867914
1739209921.4471087;-38.13080360867914
1739209921.4471145;-38.13080360867914
1739209921.4471202;-45.120503652039325
1739209921.4471257;-38.13080360867914
1739209921.4471314;-31.141103565318915
1739209921.447137;-45.120503652039325
1739209921.4471428;-45.120503652039325
1739209921.4471486;-45.120503652039325
1739209921.4471543;-45.120503652039325
1739209921.44716;-45.120503652039325
1739209921.4471657;-45.120503652039325
1739209921.4471712;-38.13080360867914
1739209921.447177;-31.14110356531892
1739209921.4471827;-45.120503652039325
1739209921.4471884;-38.13080360867914
1739209921.447194;-45.120503652039325
1739209921.4471998;-38.13080360867914
1739209921.4472055;-45.120503652039325
1739209921.4472113;-38.13080360867914
1739209921.4472167;-38.13080360867914
1739209921.4472225;-33.981070128970906
1739209921.4472282;-45.120503652039325
1739209921.447234;-38.13080360867914
1739209921.4472396;-38.13080360867914
1739209921.4472454;-38.13080360867914
1739209921.447251;-45.120503652039325
1739209921.4472568;-38.13080360867914
1739209921.4472625;-38.13080360867914
1739209921.447268;-33.981070128970906
1739209921.4472737;-45.120503652039325
1739209921.4472795;-45.120503652039325
1739209921.4472852;-38.13080360867914
1739209921.447291;-38.13080360867914
1739209921.4472966;-38.13080360867914
1739209921.4473023;-38.13080360867914
1739209921.447308;-45.120503652039325
1739209921.4473135;-35.57807855764607
1739209921.4473193;-45.120503652039325
1739209921.447325;-45.120503652039325
1739209921.4473307;-45.120503652039325
1739209921.4473364;-38.13080360867914
1739209921.4473422;-45.120503652039325
1739209921.4473479;-45.120503652039325
1739209921.4473536;-38.13080360867914
1739209921.447359;-28.58837851428586
1739209921.4473648;-38.13080360867914
1739209921.4473705;-45.120503652039325
1739209921.4473763;-35.57807855764607
1739209921.447382;-38.13080360867914
1739209921.4473877;-45.120503652039325
1739209921.4473934;-38.13080360867914
1739209921.4473991;-38.13080360867914
1739209921.4474046;-33.981070128970956
1739209921.4474103;-45.120503652039325
1739209921.447416;-38.13080360867914
1739209921.4474218;-38.13080360867914
1739209921.4474275;-38.13080360867914
1739209921.4474332;-38.13080360867914
1739209921.447439;-45.120503652039325
1739209921.4474447;-38.13080360867914
1739209921.4474502;-30.49652367304973
1739209921.447456;-33.981070128970906
1739209921.4474616;-38.13080360867914
1739209921.4474673;-38.13080360867914
1739209921.447473;-45.120503652039325
1739209921.4474788;-45.120503652039325
1739209921.4474845;-45.120503652039325
1739209921.4474902;-38.13080360867914
1739209921.4474957;-45.120503652039325
1739209921.4475014;-45.120503652039325
1739209921.4475071;-38.13080360867914
1739209921.4475129;-45.120503652039325
1739209921.4475186;-35.57807855764607
1739209921.4475243;-35.57807855764607
1739209921.44753;-38.13080360867914
1739209921.4475358;-38.13080360867914
1739209921.4475412;-38.13080360867914
1739209921.447547;-45.120503652039325
1739209921.4475527;-33.981070128970906
1739209921.4475584;-32.816014438256545
1739209921.4475641;-45.120503652039325
1739209921.4475698;-45.120503652039325
1739209921.4475756;-45.120503652039325
1739209921.4475813;-38.13080360867914
1739209921.4475868;-45.120503652039325
1739209921.4475925;-45.120503652039325
1739209921.4475982;-38.13080360867914
1739209921.447604;-45.120503652039325
1739209921.4476097;-38.13080360867914
1739209921.4476123;-38.13080360867914
1739209921.4476147;-38.13080360867914
1739209921.4476173;-35.57807855764607
1739209921.4476197;-45.120503652039325
1739209921.4476223;-45.120503652039325
1739209921.4476247;-35.57807855764607
1739209921.4476273;-35.57807855764607
1739209921.4476297;-45.120503652039325
1739209921.4476323;-38.13080360867914
1739209921.4476347;-38.13080360867914
1739209921.4476373;-38.13080360867914
1739209921.44764;-38.13080360867914
1739209921.4476423;-33.981070128970906
1739209921.447645;-33.981070128970906
1739209921.4476473;-32.816014438256545
1739209921.44765;-38.13080360867914
1739209921.4476523;-38.13080360867914
1739209921.447655;-38.13080360867914
1739209921.4476573;-32.816014438256545
1739209921.44766;-45.120503652039325
1739209921.4476626;-45.120503652039325
1739209921.447665;-35.57807855764607
1739209921.4476676;-32.816014438256545
1739209921.44767;-45.120503652039325
1739209921.4476726;-38.13080360867914
1739209921.447675;-33.981070128970906
1739209921.4476776;-38.13080360867914
1739209921.44768;-45.120503652039325
1739209921.4476826;-45.120503652039325
1739209921.447685;-45.120503652039325
1739209921.4476876;-45.120503652039325
1739209921.4476902;-45.120503652039325
1739209921.4476926;-45.120503652039325
1739209921.4476953;-35.57807855764607
1739209921.4476976;-38.13080360867914
1739209921.4477003;-45.120503652039325
1739209921.4477026;-45.120503652039325
1739209921.4477053;-38.13080360867914
1739209921.4477077;-45.120503652039325
1739209921.4477103;-38.13080360867914
1739209921.447713;-38.13080360867914
1739209921.4477153;-33.981070128970906
1739209921.447718;-32.816014438256545
1739209921.4477203;-45.120503652039325
1739209921.447723;-38.13080360867914
1739209921.4477253;-38.13080360867914
1739209921.447728;-38.13080360867914
1739209921.4477303;-45.120503652039325
1739209921.447733;-45.120503652039325
1739209921.4477353;-38.13080360867914
1739209921.447738;-38.13080360867914
1739209921.4477406;-38.13080360867914
1739209921.447743;-33.981070128970906
1739209921.4477456;-33.981070128970906
1739209921.447748;-45.120503652039325
1739209921.4477506;-45.120503652039325
1739209921.447753;-38.13080360867914
1739209921.4477556;-38.13080360867914
1739209921.447758;-45.120503652039325
1739209921.4477606;-45.120503652039325
1739209921.447763;-38.13080360867914
1739209921.4477656;-38.13080360867914
1739209921.4477682;-35.57807855764607
1739209921.4477706;-45.120503652039325
1739209921.4477732;-45.120503652039325
1739209921.4477756;-45.120503652039325
1739209921.4477782;-45.120503652039325
1739209921.4477806;-38.13080360867914
1739209921.4477832;-38.13080360867914
1739209921.4477856;-38.13080360867914
1739209921.4477882;-45.120503652039325
1739209921.4477909;-45.120503652039325
1739209921.4477932;-45.120503652039325
1739209921.4477959;-33.981070128970906
1739209921.4477983;-32.816014438256545
1739209921.4478009;-45.120503652039325
1739209921.4478033;-38.13080360867914
1739209921.447806;-38.13080360867914
1739209921.4478083;-38.13080360867914
1739209921.447811;-38.13080360867914
1739209921.4478133;-38.13080360867914
1739209921.447816;-35.57807855764607
1739209921.4478185;-38.13080360867914
1739209921.447821;-45.120503652039325
1739209921.4478235;-33.981070128970906
1739209921.447826;-31.141103565318915
1739209921.4478285;-38.13080360867914
1739209921.447831;-38.13080360867914
1739209921.4478335;-45.120503652039325
1739209921.447836;-45.120503652039325
1739209921.4478385;-45.120503652039325
1739209921.447841;-38.13080360867914
1739209921.4478436;-33.981070128970906
1739209921.4478462;-31.141103565318915
1739209921.4478486;-35.57807855764607
1739209921.4478512;-38.13080360867914
1739209921.4478536;-38.13080360867914
1739209921.4478562;-38.13080360867914
1739209921.4478586;-45.120503652039325
1739209921.4478612;-45.120503652039325
1739209921.4478636;-45.120503652039325
1739209921.4478662;-38.13080360867914
1739209921.4478688;-45.120503652039325
1739209921.4478712;-38.13080360867914
1739209921.4478738;-35.57807855764607
1739209921.4478762;-38.13080360867914
1739209921.4478788;-38.13080360867914
1739209921.4478812;-38.13080360867914
1739209921.4478838;-45.120503652039325
1739209921.4478862;-38.13080360867914
1739209921.4478889;-45.120503652039325
1739209921.4478912;-45.120503652039325
1739209921.4478939;-45.120503652039325
1739209921.4478965;-33.981070128970906
1739209921.4478989;-32.816014438256545
1739209921.4479015;-45.120503652039325
1739209921.4479039;-38.13080360867914
1739209921.4479065;-25.826314394896357
1739209921.4479089;-35.57807855764607
1739209921.4479115;-45.120503652039325
1739209921.447914;-38.13080360867914
1739209921.4479165;-45.120503652039325
1739209921.4479191;-45.120503652039325
1739209921.4479215;-45.120503652039325
1739209921.4479241;-45.120503652039325
1739209921.4479265;-45.120503652039325
1739209921.4479291;-38.13080360867914
1739209921.4479315;-38.13080360867914
1739209921.4479342;-45.120503652039325
1739209921.4479365;-38.13080360867914
1739209921.4479392;-38.13080360867914
1739209921.4479415;-45.120503652039325
1739209921.4479442;-45.120503652039325
1739209921.4479468;-45.120503652039325
1739209921.4479492;-38.13080360867914
1739209921.4479518;-38.13080360867914
1739209921.4479542;-45.120503652039325
1739209921.4479568;-38.13080360867914
1739209921.4479592;-31.141103565318893
1739209921.4479618;-45.120503652039325
1739209921.4479642;-45.120503652039325
1739209921.4479668;-33.981070128970906
1739209921.4479692;-45.120503652039325
1739209921.4479718;-45.120503652039325
1739209921.4479744;-38.13080360867914
1739209921.4479768;-38.13080360867914
1739209921.4479795;-45.120503652039325
1739209921.4479818;-38.13080360867914
1739209921.4479845;-45.120503652039325
1739209921.4479868;-35.57807855764607
1739209921.4479895;-35.57807855764607
1739209921.4479918;-38.13080360867914
1739209921.4479945;-45.120503652039325
1739209921.447997;-33.981070128970906
1739209921.4479995;-35.57807855764607
1739209921.448002;-45.120503652039325
1739209921.4480045;-38.13080360867914
1739209921.448007;-38.13080360867914
1739209921.4480095;-38.13080360867914
1739209921.448012;-38.13080360867914
1739209921.4480145;-45.120503652039325
1739209921.4480171;-38.13080360867914
1739209921.4480195;-35.57807855764607
1739209921.4480221;-45.120503652039325
1739209921.4480247;-38.13080360867914
1739209921.4480271;-38.13080360867914
1739209921.4480298;-45.120503652039325
1739209921.4480321;-38.13080360867914
1739209921.4480348;-45.120503652039325
1739209921.4480371;-33.981070128970906
1739209921.4480398;-35.57807855764607
1739209921.4480422;-38.13080360867914
1739209921.4480448;-45.120503652039325
1739209921.4480472;-35.57807855764607
1739209921.4480498;-29.438486411369333
1739209921.4480524;-38.13080360867914
1739209921.4480548;-45.120503652039325
1739209921.4480574;-33.981070128970906
1739209921.4480598;-32.816014438256545
1739209921.4480624;-45.120503652039325
1739209921.4480648;-45.120503652039325
1739209921.4480674;-38.13080360867914
1739209921.4480698;-45.120503652039325
1739209921.4480724;-38.13080360867914
1739209921.448075;-45.120503652039325
1739209921.4480774;-33.981070128970906
1739209921.44808;-45.120503652039325
1739209921.4480824;-38.13080360867914
1739209921.448085;-45.120503652039325
1739209921.4480875;-35.57807855764607
1739209921.44809;-29.438486411369333
1739209921.4480925;-45.120503652039325
1739209921.448095;-45.120503652039325
1739209921.4480975;-45.120503652039325
1739209921.4481;-38.13080360867914
1739209921.4481027;-38.13080360867914
1739209921.448105;-45.120503652039325
1739209921.4481077;-33.981070128970906
1739209921.44811;-45.120503652039325
1739209921.4481127;-38.13080360867914
1739209921.448115;-38.13080360867914
1739209921.4481177;-38.13080360867914
1739209921.44812;-45.120503652039325
1739209921.4481227;-45.120503652039325
1739209921.4481254;-45.120503652039325
1739209921.4481277;-33.981070128970906
1739209921.4481304;-45.120503652039325
1739209921.4481328;-45.120503652039325
1739209921.4481354;-45.120503652039325
1739209921.4481378;-35.57807855764607
1739209921.4481404;-32.816014438256545
1739209921.4481428;-45.120503652039325
1739209921.4481454;-38.13080360867914
1739209921.4481478;-35.57807855764607
1739209921.4481504;-30.49652367304973
1739209921.448153;-45.120503652039325
1739209921.4481554;-45.120503652039325
1739209921.448158;-45.120503652039325
1739209921.4481604;-38.13080360867914
1739209921.448163;-38.13080360867914
1739209921.4481654;-45.120503652039325
1739209921.448168;-38.13080360867914
1739209921.4481704;-38.13080360867914
1739209921.448173;-45.120503652039325
1739209921.4481754;-45.120503652039325
1739209921.448178;-35.57807855764607
1739209921.4481807;-38.13080360867914
1739209921.448183;-45.120503652039325
1739209921.4481857;-38.13080360867914
1739209921.448188;-45.120503652039325
1739209921.4481907;-27.267205301931607
1739209921.448193;-38.13080360867914
1739209921.4481957;-45.120503652039325
1739209921.448198;-45.120503652039325
1739209921.4482007;-33.981070128970906
1739209921.4482033;-38.13080360867914
1739209921.4482057;-45.120503652039325
1739209921.4482083;-35.57807855764607
1739209921.4482107;-38.13080360867914
1739209921.4482133;-45.120503652039325
1739209921.4482157;-45.120503652039325
1739209921.4482183;-38.13080360867914
1739209921.4482207;-38.13080360867914
1739209921.4482234;-45.120503652039325
1739209921.4482257;-45.120503652039325
1739209921.4482284;-38.13080360867914
1739209921.448231;-32.816014438256545
1739209921.4482334;-38.13080360867914
1739209921.448236;-45.120503652039325
1739209921.4482384;-38.13080360867914
1739209921.448241;-33.981070128970906
1739209921.4482434;-38.13080360867914
1739209921.448246;-45.120503652039325
1739209921.4482484;-35.57807855764607
1739209921.448251;-30.49652367304973
1739209921.4482536;-38.13080360867914
1739209921.448256;-45.120503652039325
1739209921.4482586;-38.13080360867914
1739209921.448261;-33.981070128970906
1739209921.4482636;-33.981070128970906
1739209921.448266;-38.13080360867914
1739209921.4482687;-35.57807855764607
1739209921.448271;-33.981070128970906
1739209921.4482737;-38.13080360867914
1739209921.448276;-45.120503652039325
1739209921.4482787;-45.120503652039325
1739209921.4482813;-45.120503652039325
1739209921.4482837;-45.120503652039325
1739209921.4482863;-45.120503652039325
1739209921.4482887;-38.13080360867914
1739209921.4482913;-31.141103565318915
1739209921.4482937;-28.992665084841942
1739209921.4482963;-38.13080360867914
1739209921.4482987;-45.120503652039325
1739209921.4483013;-38.13080360867914
1739209921.4483037;-35.57807855764607
1739209921.4483063;-38.13080360867914
1739209921.448309;-45.120503652039325
1739209921.4483113;-45.120503652039325
1739209921.448314;-45.120503652039325
1739209921.4483163;-45.120503652039325
1739209921.448319;-45.120503652039325
1739209921.4483213;-45.120503652039325
1739209921.448324;-38.13080360867914
1739209921.4483263;-38.13080360867914
1739209921.448329;-38.13080360867914
1739209921.4483316;-45.120503652039325
1739209921.448334;-38.13080360867914
1739209921.4483366;-45.120503652039325
1739209921.448339;-45.120503652039325
1739209921.4483416;-38.13080360867914
1739209921.448344;-45.120503652039325
1739209921.4483466;-38.13080360867914
1739209921.448349;-45.120503652039325
1739209921.4483516;-45.120503652039325
1739209921.448354;-38.13080360867914
1739209921.4483566;-38.13080360867914
1739209921.4483593;-45.120503652039325
1739209921.4483616;-45.120503652039325
1739209921.4483643;-35.57807855764607
1739209921.4483666;-35.57807855764607
1739209921.4483693;-38.13080360867914
1739209921.4483716;-45.120503652039325
1739209921.4483743;-38.13080360867914
1739209921.4483767;-38.13080360867914
1739209921.4483793;-45.120503652039325
1739209921.4483817;-45.120503652039325
1739209921.4483843;-45.120503652039325
1739209921.448387;-38.13080360867914
1739209921.4483893;-38.13080360867914
1739209921.448392;-38.13080360867914
1739209921.4483943;-38.13080360867914
1739209921.448397;-38.13080360867914
1739209921.4483993;-45.120503652039325
1739209921.448402;-38.13080360867914
1739209921.4484043;-38.13080360867914
1739209921.448407;-38.13080360867914
1739209921.4484096;-32.816014438256545
1739209921.448412;-45.120503652039325
1739209921.4484146;-38.13080360867914
1739209921.448417;-35.57807855764607
1739209921.4484196;-45.120503652039325
1739209921.448422;-38.13080360867914
1739209921.4484246;-33.981070128970906
1739209921.448427;-35.57807855764607
1739209921.4484296;-45.120503652039325
1739209921.448432;-35.57807855764607
1739209921.4484346;-45.120503652039325
1739209921.4484372;-45.120503652039325
1739209921.4484396;-38.13080360867914
1739209921.4484422;-38.13080360867914
1739209921.4484446;-33.981070128970906
1739209921.4484472;-45.120503652039325
1739209921.4484496;-33.981070128970906
1739209921.4484522;-38.13080360867914
1739209921.4484546;-32.816014438256545
1739209921.4484572;-31.141103565318893
1739209921.4484599;-45.120503652039325
1739209921.4484622;-38.13080360867914
1739209921.4484649;-38.13080360867914
1739209921.4484673;-38.13080360867914
1739209921.4484699;-45.120503652039325
1739209921.4484723;-38.13080360867914
1739209921.448475;-45.120503652039325
1739209921.4484773;-45.120503652039325
1739209921.44848;-33.981070128970906
1739209921.4484823;-38.13080360867914
1739209921.448485;-45.120503652039325
1739209921.4484875;-45.120503652039325
1739209921.44849;-45.120503652039325
1739209921.4484925;-45.120503652039325
1739209921.448495;-45.120503652039325
1739209921.4484975;-45.120503652039325
1739209921.4485;-33.981070128970906
1739209921.4485025;-45.120503652039325
1739209921.448505;-32.816014438256545
1739209921.4485075;-38.13080360867914
1739209921.44851;-45.120503652039325
1739209921.4485126;-35.57807855764607
1739209921.4485152;-38.13080360867914
1739209921.4485176;-32.816014438256545
1739209921.4485202;-38.13080360867914
1739209921.4485226;-38.13080360867914
1739209921.4485252;-45.120503652039325
1739209921.4485276;-45.120503652039325
1739209921.4485302;-38.13080360867914
1739209921.4485326;-35.57807855764607
1739209921.4485352;-45.120503652039325
1739209921.4485378;-45.120503652039325
1739209921.4485402;-38.13080360867914
1739209921.4485428;-45.120503652039325
1739209921.4485452;-38.13080360867914
1739209921.4485478;-45.120503652039325
1739209921.4485502;-38.13080360867914
1739209921.4485528;-38.13080360867914
1739209921.4485552;-38.13080360867914
1739209921.4485579;-30.49652367304973
1739209921.4485602;-35.57807855764607
1739209921.4485629;-38.13080360867914
1739209921.4485655;-38.13080360867914
1739209921.4485679;-45.120503652039325
1739209921.4485705;-38.13080360867914
1739209921.4485729;-38.13080360867914
1739209921.4485755;-32.816014438256545
1739209921.448578;-31.141103565318893
1739209921.4485805;-38.13080360867914
1739209921.448583;-35.57807855764607
1739209921.4485855;-35.57807855764607
1739209921.448588;-38.13080360867914
1739209921.4485905;-45.120503652039325
1739209921.4485931;-38.13080360867914
1739209921.4485955;-45.120503652039325
1739209921.4485981;-33.981070128970956
1739209921.4486005;-35.57807855764607
1739209921.4486032;-35.57807855764607
1739209921.4486055;-45.120503652039325
1739209921.4486082;-45.120503652039325
1739209921.4486105;-38.13080360867914
1739209921.4486132;-35.57807855764607
1739209921.4486158;-38.13080360867914
1739209921.4486182;-30.49652367304973
1739209921.4486208;-38.13080360867914
1739209921.4486232;-45.120503652039325
1739209921.4486258;-38.13080360867914
1739209921.4486282;-38.13080360867914
1739209921.4486308;-38.13080360867914
1739209921.4486332;-32.816014438256545
1739209921.4486358;-45.120503652039325
1739209921.4486382;-45.120503652039325
1739209921.4486408;-38.13080360867914
1739209921.4486434;-32.816014438256545
1739209921.4486458;-45.120503652039325
1739209921.4486485;-45.120503652039325
1739209921.4486508;-38.13080360867914
1739209921.4486535;-35.57807855764607
1739209921.4486558;-38.13080360867914
1739209921.4486585;-45.120503652039325
1739209921.4486609;-35.57807855764607
1739209921.4486635;-32.816014438256545
1739209921.448666;-38.13080360867914
1739209921.4486685;-45.120503652039325
1739209921.448671;-35.57807855764607
1739209921.4486735;-35.57807855764607
1739209921.448676;-45.120503652039325
1739209921.4486785;-38.13080360867914
1739209921.448681;-33.981070128970906
1739209921.4486835;-35.57807855764607
1739209921.4486861;-45.120503652039325
1739209921.4486885;-38.13080360867914
1739209921.4486911;-38.13080360867914
1739209921.4486938;-32.816014438256545
1739209921.4486961;-45.120503652039325
1739209921.4486988;-45.120503652039325
1739209921.4487011;-38.13080360867914
1739209921.4487038;-35.57807855764607
1739209921.4487062;-45.120503652039325
1739209921.4487088;-45.120503652039325
1739209921.4487112;-45.120503652039325
1739209921.4487138;-45.120503652039325
1739209921.4487162;-45.120503652039325
1739209921.4487188;-45.120503652039325
1739209921.4487214;-45.120503652039325
1739209921.4487238;-38.13080360867914
