CAN Message; 0x1b8:00009beb56b6163a
1739209798.5897253;-38.13080360867914
1739209798.589729;-38.13080360867914
1739209798.589733;-38.13080360867914
1739209798.5897367;-45.120503652039325
1739209798.5897403;-45.120503652039325
1739209798.589744;-38.13080360867914
1739209798.589748;-38.13080360867914
1739209798.5897517;-45.120503652039325
1739209798.5897553;-45.120503652039325
1739209798.589759;-45.120503652039325
1739209798.589763;-31.141103565318915
1739209798.5897667;-38.13080360867914
1739209798.5897703;-38.13080360867914
1739209798.5897741;-45.120503652039325
1739209798.589778;-38.13080360867914
1739209798.5897818;-35.57807855764607
1739209798.5897853;-38.13080360867914
1739209798.5897892;-38.13080360867914
1739209798.589793;-38.13080360867914
1739209798.5897965;-38.13080360867914
1739209798.5898004;-38.13080360867914
1739209798.5898042;-45.120503652039325
1739209798.589808;-45.120503652039325
1739209798.5898116;-38.13080360867914
1739209798.5898154;-45.120503652039325
1739209798.5898192;-45.120503652039325
1739209798.589823;-45.120503652039325
1739209798.5898266;-45.120503652039325
1739209798.5898304;-45.120503652039325
1739209798.5945258;-35.57807855764607
1739209798.5945323;-45.120503652039325
1739209798.5945385;-45.120503652039325
1739209798.594545;-45.120503652039325
1739209798.594551;-45.120503652039325
1739209798.5945575;-45.120503652039325
1739209798.5945637;-45.120503652039325
1739209798.5945702;-45.120503652039325
1739209798.5945764;-45.120503652039325
1739209798.5945828;-38.13080360867914
1739209798.594589;-45.120503652039325
1739209798.5945954;-45.120503652039325
1739209798.5946016;-45.120503652039325
1739209798.594608;-35.57807855764607
1739209798.5946143;-35.57807855764607
1739209798.5946207;-33.981070128970906
1739209798.594627;-38.13080360867914
1739209798.5946333;-38.13080360867914
1739209798.5946395;-38.13080360867914
1739209798.594646;-35.57807855764607
1739209798.5946522;-35.57807855764607
1739209798.5946586;-38.13080360867914
1739209798.5946648;-33.981070128970906
1739209798.5946712;-45.120503652039325
1739209798.5946774;-45.120503652039325
1739209798.594684;-45.120503652039325
1739209798.59469;-35.57807855764607
1739209798.5946965;-33.981070128970956
1739209798.5947027;-38.13080360867914
1739209798.5947092;-33.981070128970906
1739209798.5947154;-38.13080360867914
1739209798.5947218;-38.13080360867914
1739209798.594728;-45.120503652039325
1739209798.5947344;-38.13080360867914
1739209798.5947406;-38.13080360867914
1739209798.594747;-38.13080360867914
1739209798.5947533;-45.120503652039325
1739209798.5947597;-45.120503652039325
1739209798.594766;-45.120503652039325
1739209798.5947723;-45.120503652039325
1739209798.5947785;-45.120503652039325
1739209798.594785;-38.13080360867914
1739209798.5947912;-38.13080360867914
1739209798.5947976;-45.120503652039325
1739209798.5948038;-35.57807855764607
1739209798.5948102;-45.120503652039325
1739209798.5948164;-45.120503652039325
1739209798.594823;-45.120503652039325
1739209798.594829;-45.120503652039325
1739209798.5948355;-38.13080360867914
1739209798.5948417;-45.120503652039325
1739209798.5948482;-45.120503652039325
1739209798.5948544;-33.981070128970956
1739209798.5948608;-45.120503652039325
1739209798.594867;-38.13080360867914
1739209798.5948734;-45.120503652039325
1739209798.5948796;-45.120503652039325
1739209798.594886;-45.120503652039325
1739209798.5948923;-38.13080360867914
1739209798.5948987;-38.13080360867914
1739209798.594905;-28.58837851428586
1739209798.5949113;-35.57807855764607
1739209798.5949178;-38.13080360867914
1739209798.594924;-45.120503652039325
1739209798.5949304;-38.13080360867914
1739209798.5949366;-38.13080360867914
1739209798.594943;-45.120503652039325
1739209798.5949492;-45.120503652039325
1739209798.5949557;-32.81601443825658
1739209798.594962;-33.981070128970906
1739209798.5949683;-38.13080360867914
1739209798.5949745;-45.120503652039325
1739209798.594981;-45.120503652039325
1739209798.5949872;-35.57807855764607
1739209798.5949936;-32.816014438256545
1739209798.5949998;-38.13080360867914
1739209798.5950062;-38.13080360867914
1739209798.5950124;-35.57807855764607
1739209798.5950189;-32.816014438256545
1739209798.595025;-38.13080360867914
1739209798.5950315;-45.120503652039325
1739209798.5950377;-35.57807855764607
1739209798.5950441;-35.57807855764607
1739209798.5950503;-45.120503652039325
1739209798.5950568;-38.13080360867914
1739209798.595063;-35.57807855764607
1739209798.5950694;-35.57807855764607
1739209798.5950756;-45.120503652039325
1739209798.595082;-35.57807855764607
1739209798.5950882;-33.981070128970906
1739209798.5950947;-45.120503652039325
1739209798.5951009;-45.120503652039325
1739209798.5951073;-45.120503652039325
1739209798.5951135;-38.13080360867914
1739209798.59512;-45.120503652039325
1739209798.5951262;-45.120503652039325
1739209798.5951326;-38.13080360867914
1739209798.5951388;-38.13080360867914
1739209798.5951452;-38.13080360867914
1739209798.5951514;-38.13080360867914
1739209798.5951579;-45.120503652039325
1739209798.595164;-45.120503652039325
1739209798.5951705;-38.13080360867914
1739209798.5951767;-38.13080360867914
1739209798.5951831;-45.120503652039325
1739209798.5951893;-45.120503652039325
1739209798.5951958;-45.120503652039325
1739209798.595202;-38.13080360867914
1739209798.5952084;-35.57807855764607
1739209798.5952146;-38.13080360867914
1739209798.595221;-45.120503652039325
1739209798.5952272;-33.981070128970906
1739209798.5952337;-45.120503652039325
1739209798.5952399;-45.120503652039325
1739209798.5952463;-45.120503652039325
1739209798.5952525;-38.13080360867914
1739209798.595259;-38.13080360867914
1739209798.5952652;-33.981070128970906
1739209798.5952716;-45.120503652039325
1739209798.5952778;-35.57807855764607
1739209798.5952842;-38.13080360867914
1739209798.5952904;-38.13080360867914
1739209798.5952969;-38.13080360867914
1739209798.595303;-38.13080360867914
1739209798.5953095;-38.13080360867914
1739209798.5953157;-38.13080360867914
1739209798.5953221;-38.13080360867914
1739209798.5953286;-38.13080360867914
1739209798.5953348;-38.13080360867914
1739209798.5953412;-33.981070128970906
1739209798.5953474;-38.13080360867914
1739209798.5953538;-38.13080360867914
1739209798.59536;-45.120503652039325
1739209798.5953665;-28.992665084841942
1739209798.5953727;-38.13080360867914
1739209798.595379;-38.13080360867914
1739209798.5953853;-45.120503652039325
1739209798.5953918;-35.57807855764607
1739209798.595398;-38.13080360867914
1739209798.5954044;-45.120503652039325
1739209798.5954106;-45.120503652039325
1739209798.595417;-38.13080360867914
1739209798.5954232;-30.49652367304973
1739209798.5954297;-45.120503652039325
1739209798.5954359;-45.120503652039325
1739209798.5954423;-38.13080360867914
1739209798.5954485;-38.13080360867914
1739209798.595455;-38.13080360867914
1739209798.5954611;-38.13080360867914
1739209798.5954676;-31.141103565318915
1739209798.5954738;-35.57807855764607
1739209798.5954802;-45.120503652039325
1739209798.5954864;-38.13080360867914
1739209798.5954928;-38.13080360867914
1739209798.595499;-45.120503652039325
1739209798.5955055;-45.120503652039325
1739209798.5955117;-38.13080360867914
1739209798.595518;-33.981070128970906
1739209798.5955243;-38.13080360867914
1739209798.5955307;-45.120503652039325
1739209798.595537;-45.120503652039325
1739209798.5955434;-38.13080360867914
1739209798.5955496;-45.120503652039325
1739209798.595556;-35.57807855764607
1739209798.5955622;-35.57807855764607
1739209798.5955687;-33.981070128970956
1739209798.5955749;-45.120503652039325
1739209798.5955813;-45.120503652039325
1739209798.5955875;-45.120503652039325
1739209798.595594;-33.981070128970906
1739209798.5956001;-38.13080360867914
1739209798.5956066;-38.13080360867914
1739209798.5956128;-38.13080360867914
1739209798.5956192;-31.141103565318915
1739209798.5956254;-32.816014438256545
1739209798.5956318;-45.120503652039325
1739209798.595638;-38.13080360867914
1739209798.5956445;-33.981070128970906
1739209798.5956507;-38.13080360867914
1739209798.595657;-38.13080360867914
1739209798.5956633;-45.120503652039325
1739209798.5956697;-45.120503652039325
1739209798.595676;-45.120503652039325
1739209798.5956824;-38.13080360867914
1739209798.5956886;-38.13080360867914
1739209798.595695;-35.57807855764607
1739209798.5957012;-38.13080360867914
1739209798.5957077;-45.120503652039325
1739209798.5957139;-33.981070128970906
1739209798.5957203;-38.13080360867914
1739209798.5957265;-33.981070128970906
1739209798.595733;-38.13080360867914
1739209798.5957394;-45.120503652039325
1739209798.5957456;-38.13080360867914
1739209798.595752;-38.13080360867914
1739209798.5957582;-38.13080360867914
1739209798.5957646;-45.120503652039325
1739209798.5957708;-32.816014438256545
1739209798.5957773;-38.13080360867914
1739209798.5957835;-38.13080360867914
1739209798.59579;-35.57807855764607
1739209798.595796;-45.120503652039325
1739209798.5958025;-45.120503652039325
1739209798.5958087;-32.816014438256545
1739209798.5958152;-38.13080360867914
1739209798.5958214;-38.13080360867914
1739209798.5958278;-38.13080360867914
1739209798.595834;-38.13080360867914
1739209798.5958405;-45.120503652039325
1739209798.5958467;-35.57807855764607
1739209798.595853;-38.13080360867914
1739209798.5958593;-45.120503652039325
1739209798.5958657;-38.13080360867914
1739209798.595872;-38.13080360867914
1739209798.5898342;-33.981070128970906
1739209798.589838;-38.13080360867914
1739209798.5898416;-45.120503652039325
1739209798.5898454;-38.13080360867914
1739209798.5898492;-45.120503652039325
1739209798.589853;-31.141103565318915
1739209798.5898566;-38.13080360867914
1739209798.5898604;-45.120503652039325
1739209798.5898643;-45.120503652039325
1739209798.589868;-38.13080360867914
1739209798.5898716;-33.981070128970906
1739209798.5898755;-45.120503652039325
1739209798.5898793;-35.57807855764607
1739209798.589883;-38.13080360867914
1739209798.5898867;-38.13080360867914
1739209798.5898905;-45.120503652039325
1739209798.5898943;-45.120503652039325
1739209798.5898979;-45.120503652039325
1739209798.5899017;-45.120503652039325
1739209798.5899055;-38.13080360867914
1739209798.5899093;-45.120503652039325
1739209798.589913;-38.13080360867914
1739209798.5899167;-45.120503652039325
1739209798.5899205;-38.13080360867914
1739209798.5899243;-38.13080360867914
1739209798.589928;-38.13080360867914
1739209798.5899317;-45.120503652039325
1739209798.5899355;-45.120503652039325
1739209798.5899394;-45.120503652039325
1739209798.589943;-45.120503652039325
1739209798.5899467;-35.57807855764607
1739209798.5899506;-35.57807855764607
1739209798.5899544;-45.120503652039325
1739209798.589958;-45.120503652039325
1739209798.5899618;-38.13080360867914
1739209798.5899656;-45.120503652039325
1739209798.5899694;-45.120503652039325
1739209798.589973;-45.120503652039325
1739209798.5899768;-45.120503652039325
1739209798.5899806;-45.120503652039325
1739209798.5899844;-45.120503652039325
1739209798.589988;-45.120503652039325
1739209798.5899918;-45.120503652039325
1739209798.5899956;-38.13080360867914
1739209798.5899992;-38.13080360867914
1739209798.590003;-45.120503652039325
1739209798.5900068;-38.13080360867914
1739209798.5900106;-38.13080360867914
1739209798.5900142;-45.120503652039325
1739209798.590018;-45.120503652039325
1739209798.5900218;-38.13080360867914
1739209798.5900257;-45.120503652039325
1739209798.5900292;-45.120503652039325
1739209798.590033;-45.120503652039325
1739209798.5900369;-38.13080360867914
1739209798.5900407;-33.981070128970906
1739209798.5900443;-45.120503652039325
1739209798.590048;-45.120503652039325
1739209798.590052;-45.120503652039325
1739209798.5900557;-45.120503652039325
1739209798.5900593;-45.120503652039325
1739209798.590063;-45.120503652039325
1739209798.590067;-45.120503652039325
1739209798.5900707;-45.120503652039325
1739209798.5900743;-45.120503652039325
1739209798.590078;-45.120503652039325
1739209798.590082;-38.13080360867914
1739209798.5900855;-45.120503652039325
1739209798.5900893;-38.13080360867914
1739209798.5900931;-45.120503652039325
1739209798.590097;-29.438486411369333
1739209798.5901005;-31.141103565318893
1739209798.5901043;-45.120503652039325
1739209798.5901082;-38.13080360867914
1739209798.590112;-45.120503652039325
1739209798.5901155;-38.13080360867914
1739209798.5901194;-45.120503652039325
1739209798.5901232;-38.13080360867914
1739209798.590127;-33.981070128970956
1739209798.5901306;-45.120503652039325
1739209798.5901344;-38.13080360867914
1739209798.5901382;-45.120503652039325
1739209798.590142;-45.120503652039325
1739209798.5901456;-45.120503652039325
1739209798.5901494;-45.120503652039325
1739209798.5901532;-45.120503652039325
1739209798.590157;-29.438486411369333
1739209798.5901606;-31.141103565318893
1739209798.5901644;-38.13080360867914
1739209798.5901682;-35.57807855764607
1739209798.590172;-38.13080360867914
1739209798.5901756;-45.120503652039325
1739209798.5901794;-38.13080360867914
1739209798.5901833;-38.13080360867914
1739209798.5901868;-38.13080360867914
1739209798.5901906;-35.57807855764607
1739209798.5901945;-38.13080360867914
1739209798.5901983;-45.120503652039325
1739209798.5902019;-45.120503652039325
1739209798.5902057;-38.13080360867914
1739209798.5902095;-45.120503652039325
1739209798.5902133;-38.13080360867914
1739209798.5902169;-45.120503652039325
1739209798.5902207;-35.57807855764607
1739209798.5902245;-32.816014438256545
1739209798.5902283;-38.13080360867914
1739209798.590232;-45.120503652039325
1739209798.5902357;-45.120503652039325
1739209798.5902395;-32.816014438256545
1739209798.5902433;-45.120503652039325
1739209798.590247;-32.816014438256545
1739209798.5902507;-29.438486411369333
1739209798.5902545;-38.13080360867914
1739209798.5902584;-45.120503652039325
1739209798.590262;-38.13080360867914
1739209798.5902658;-45.120503652039325
1739209798.5902696;-33.981070128970906
1739209798.5902734;-35.57807855764607
1739209798.590277;-45.120503652039325
1739209798.5902808;-45.120503652039325
1739209798.5902846;-38.13080360867914
1739209798.5902882;-38.13080360867914
1739209798.590292;-38.13080360867914
1739209798.5902958;-38.13080360867914
1739209798.5902996;-38.13080360867914
1739209798.5903032;-32.816014438256545
1739209798.590307;-45.120503652039325
1739209798.5903108;-45.120503652039325
1739209798.5903146;-38.13080360867914
1739209798.5903182;-38.13080360867914
1739209798.590322;-45.120503652039325
1739209798.5903258;-45.120503652039325
1739209798.5903296;-35.57807855764607
1739209798.5903332;-45.120503652039325
1739209798.590337;-35.57807855764607
1739209798.5903409;-32.816014438256545
1739209798.5903447;-45.120503652039325
1739209798.5903482;-35.57807855764607
1739209798.590352;-35.57807855764607
1739209798.5903559;-35.57807855764607
1739209798.5903597;-45.120503652039325
1739209798.5903633;-38.13080360867914
1739209798.590367;-38.13080360867914
1739209798.590371;-45.120503652039325
1739209798.5903745;-45.120503652039325
1739209798.5903783;-45.120503652039325
1739209798.590382;-38.13080360867914
1739209798.590386;-38.13080360867914
1739209798.5903895;-38.13080360867914
1739209798.5903933;-45.120503652039325
1739209798.5903971;-35.57807855764607
1739209798.590401;-32.816014438256545
1739209798.5904045;-45.120503652039325
1739209798.5904083;-45.120503652039325
1739209798.5904121;-38.13080360867914
1739209798.590416;-45.120503652039325
1739209798.5904195;-45.120503652039325
1739209798.5904233;-45.120503652039325
1739209798.5904272;-45.120503652039325
1739209798.590431;-38.13080360867914
1739209798.5904346;-38.13080360867914
1739209798.5904384;-28.992665084841967
1739209798.5904422;-23.506823629689542
1739209798.590446;-25.826314394896354
1739209798.5904496;-30.49652367304973
1739209798.5904534;-31.141103565318893
1739209798.5904572;-38.13080360867914
1739209798.590461;-32.816014438256545
1739209798.5904646;-29.438486411369333
1739209798.5904684;-38.13080360867914
1739209798.5958784;-31.141103565318915
1739209798.5958846;-38.13080360867914
1739209798.595891;-45.120503652039325
1739209798.5958972;-45.120503652039325
1739209798.5959036;-38.13080360867914
1739209798.5959098;-38.13080360867914
1739209798.5959163;-45.120503652039325
1739209798.5959225;-38.13080360867914
1739209798.595929;-38.13080360867914
1739209798.595935;-45.120503652039325
1739209798.5959415;-35.57807855764607
1739209798.5959477;-38.13080360867914
1739209798.5959542;-45.120503652039325
1739209798.5959604;-38.13080360867914
1739209798.5959668;-38.13080360867914
1739209798.595973;-33.981070128970906
1739209798.5959795;-38.13080360867914
1739209798.5959857;-45.120503652039325
1739209798.595992;-45.120503652039325
1739209798.5959983;-35.57807855764607
1739209798.5960047;-32.816014438256545
1739209798.596011;-38.13080360867914
1739209798.5960174;-38.13080360867914
1739209798.5960236;-35.57807855764607
1739209798.59603;-28.58837851428586
1739209798.5960362;-45.120503652039325
1739209798.5960426;-45.120503652039325
1739209798.5960488;-33.981070128970906
1739209798.5960553;-33.981070128970906
1739209798.5960615;-38.13080360867914
1739209798.596068;-38.13080360867914
1739209798.596074;-38.13080360867914
1739209798.5960805;-33.981070128970956
1739209798.5960867;-38.13080360867914
1739209798.5960932;-45.120503652039325
1739209798.5960994;-38.13080360867914
1739209798.5961058;-38.13080360867914
1739209798.596112;-45.120503652039325
1739209798.5961185;-45.120503652039325
1739209798.5961246;-38.13080360867914
1739209798.596131;-25.826314394896357
1739209798.5961375;-33.981070128970906
1739209798.5961437;-45.120503652039325
1739209798.5961502;-45.120503652039325
1739209798.5961564;-38.13080360867914
1739209798.5961628;-38.13080360867914
1739209798.596169;-45.120503652039325
1739209798.5961754;-45.120503652039325
1739209798.5961816;-35.57807855764607
1739209798.596188;-45.120503652039325
1739209798.5961943;-38.13080360867914
1739209798.5962007;-45.120503652039325
1739209798.596207;-45.120503652039325
1739209798.5962133;-45.120503652039325
1739209798.5962195;-38.13080360867914
1739209798.596226;-45.120503652039325
1739209798.5962322;-38.13080360867914
1739209798.5962386;-38.13080360867914
1739209798.5962448;-45.120503652039325
1739209798.5962512;-38.13080360867914
1739209798.5962574;-35.57807855764607
1739209798.596264;-45.120503652039325
1739209798.59627;-35.57807855764607
1739209798.5962765;-45.120503652039325
1739209798.5962827;-31.141103565318915
1739209798.5962892;-33.981070128970906
1739209798.5962954;-38.13080360867914
1739209798.5963018;-38.13080360867914
1739209798.596308;-38.13080360867914
1739209798.5963144;-38.13080360867914
1739209798.5963206;-38.13080360867914
1739209798.596327;-33.981070128970906
1739209798.5963333;-35.57807855764607
1739209798.5963397;-38.13080360867914
1739209798.596346;-38.13080360867914
1739209798.5963523;-33.981070128970906
1739209798.5963585;-35.57807855764607
1739209798.596365;-45.120503652039325
1739209798.5963712;-45.120503652039325
1739209798.5963776;-38.13080360867914
1739209798.5963838;-33.981070128970906
1739209798.5963902;-28.992665084841942
1739209798.5963964;-33.981070128970906
1739209798.596403;-33.981070128970906
1739209798.596409;-35.57807855764607
1739209798.5964155;-45.120503652039325
1739209798.5964217;-38.13080360867914
1739209798.5964282;-38.13080360867914
1739209798.5964344;-33.981070128970906
1739209798.5964408;-33.981070128970906
1739209798.596447;-45.120503652039325
1739209798.5964534;-45.120503652039325
1739209798.5964596;-45.120503652039325
1739209798.596466;-45.120503652039325
1739209798.5964723;-38.13080360867914
1739209798.5964787;-38.13080360867914
1739209798.596485;-45.120503652039325
1739209798.5964913;-35.57807855764607
1739209798.5964975;-38.13080360867914
1739209798.596504;-45.120503652039325
1739209798.5965102;-38.13080360867914
1739209798.5965166;-38.13080360867914
1739209798.5965228;-45.120503652039325
1739209798.5965292;-45.120503652039325
1739209798.5965357;-45.120503652039325
1739209798.596542;-33.981070128970906
1739209798.5965483;-45.120503652039325
1739209798.5965545;-35.57807855764607
1739209798.596561;-38.13080360867914
1739209798.5965672;-35.57807855764607
1739209798.5965736;-35.57807855764607
1739209798.5965798;-45.120503652039325
1739209798.5965862;-38.13080360867914
1739209798.5965924;-45.120503652039325
1739209798.5965989;-38.13080360867914
1739209798.596605;-38.13080360867914
1739209798.5966115;-35.57807855764607
1739209798.5966177;-45.120503652039325
1739209798.5966241;-45.120503652039325
1739209798.5966303;-45.120503652039325
1739209798.5966368;-45.120503652039325
1739209798.596643;-45.120503652039325
1739209798.5966494;-45.120503652039325
1739209798.5966556;-38.13080360867914
1739209798.596662;-45.120503652039325
1739209798.5966682;-45.120503652039325
1739209798.5966747;-45.120503652039325
1739209798.5966809;-38.13080360867914
1739209798.5966873;-38.13080360867914
1739209798.5966935;-35.57807855764607
1739209798.5967;-38.13080360867914
1739209798.5967062;-38.13080360867914
1739209798.5967126;-38.13080360867914
1739209798.5967188;-38.13080360867914
1739209798.5967252;-38.13080360867914
1739209798.5967314;-38.13080360867914
1739209798.5967379;-45.120503652039325
1739209798.596744;-45.120503652039325
1739209798.5967505;-45.120503652039325
1739209798.5967567;-45.120503652039325
1739209798.5967631;-38.13080360867914
1739209798.5967693;-45.120503652039325
1739209798.5967758;-45.120503652039325
1739209798.596782;-35.57807855764607
1739209798.5967884;-38.13080360867914
1739209798.5967946;-32.816014438256545
1739209798.596801;-35.57807855764607
1739209798.5968072;-45.120503652039325
1739209798.5968137;-45.120503652039325
1739209798.5968199;-32.816014438256545
1739209798.5968263;-35.57807855764607
1739209798.5968325;-38.13080360867914
1739209798.596839;-45.120503652039325
1739209798.5968451;-38.13080360867914
1739209798.5968516;-33.981070128970906
1739209798.5968578;-38.13080360867914
1739209798.5968642;-45.120503652039325
1739209798.5968704;-45.120503652039325
1739209798.5968769;-38.13080360867914
1739209798.596883;-45.120503652039325
1739209798.5968895;-45.120503652039325
1739209798.5968957;-45.120503652039325
1739209798.5969021;-45.120503652039325
1739209798.5969083;-45.120503652039325
1739209798.5969148;-45.120503652039325
1739209798.596921;-33.981070128970906
1739209798.5969274;-45.120503652039325
1739209798.5969336;-45.120503652039325
1739209798.59694;-45.120503652039325
1739209798.599598;-25.826314394896357
1739209798.5996015;-22.54371790334745
1739209798.5996053;-24.151403521958727
1739209798.599609;-25.25278630937684
1739209798.5996125;-27.877744956031414
1739209798.599616;-29.438486411369333
1739209798.5996199;-45.120503652039325
1739209798.5996234;-45.120503652039325
1739209798.599627;-38.13080360867914
1739209798.5996306;-32.816014438256545
1739209798.5996342;-31.141103565318943
1739209798.599638;-45.120503652039325
1739209798.5996416;-22.841636605902558
1739209798.5996451;-24.151403521958734
1739209798.5996487;-26.035653463252824
1739209798.5996525;-38.13080360867914
1739209798.599656;-38.13080360867914
1739209798.5996597;-45.120503652039325
1739209798.5996633;-31.141103565318893
1739209798.5996668;-33.981070128970906
1739209798.5996706;-45.120503652039325
1739209798.5996742;-33.981070128970906
1739209798.5996778;-45.120503652039325
1739209798.5996814;-33.981070128970906
1739209798.599685;-32.81601443825658
1739209798.5996888;-24.15140352195872
1739209798.5996923;-22.44878636800916
1739209798.599696;-27.267205301931607
1739209798.5996995;-38.13080360867914
1739209798.5997033;-32.816014438256545
1739209798.599707;-33.981070128970906
1739209798.5997105;-45.120503652039325
1739209798.599714;-38.13080360867914
1739209798.5997176;-35.57807855764607
1739209798.5997214;-45.120503652039325
1739209798.599725;-38.13080360867914
1739209798.5997286;-25.62660358559016
1739209798.5997322;-32.816014438256545
1739209798.599736;-45.120503652039325
1739209798.5997396;-45.120503652039325
1739209798.5997431;-33.981070128970906
1739209798.5997467;-38.13080360867914
1739209798.5997503;-45.120503652039325
1739209798.599754;-45.120503652039325
1739209798.5997577;-38.13080360867914
1739209798.5997612;-38.13080360867914
1739209798.5997648;-38.13080360867914
1739209798.5997686;-45.120503652039325
1739209798.5997722;-38.13080360867914
1739209798.5997758;-35.57807855764607
1739209798.5997794;-38.13080360867914
1739209798.599783;-38.13080360867914
1739209798.5997868;-26.487275050834715
1739209798.5997903;-30.49652367304973
1739209798.599794;-45.120503652039325
1739209798.5997975;-38.13080360867914
1739209798.5998013;-45.120503652039325
1739209798.5998049;-45.120503652039325
1739209798.5998085;-38.13080360867914
1739209798.599812;-45.120503652039325
1739209798.5998156;-45.120503652039325
1739209798.5998194;-38.13080360867914
1739209798.599823;-33.981070128970906
1739209798.5998266;-45.120503652039325
1739209798.5998302;-38.13080360867914
1739209798.599834;-38.13080360867914
1739209798.5998375;-33.981070128970906
1739209798.599841;-32.816014438256545
1739209798.5998447;-45.120503652039325
1739209798.5998483;-45.120503652039325
1739209798.599852;-33.981070128970906
1739209798.5998557;-38.13080360867914
1739209798.5998592;-35.57807855764607
1739209798.5998628;-38.13080360867914
1739209798.5998664;-45.120503652039325
1739209798.5998702;-45.120503652039325
1739209798.5998738;-33.981070128970906
1739209798.5998774;-38.13080360867914
1739209798.599881;-31.141103565318915
1739209798.5998847;-38.13080360867914
1739209798.5998883;-38.13080360867914
1739209798.599892;-45.120503652039325
1739209798.5998955;-38.13080360867914
1739209798.599899;-35.57807855764607
1739209798.5999029;-45.120503652039325
1739209798.5999064;-45.120503652039325
1739209798.59991;-45.120503652039325
1739209798.5999136;-38.13080360867914
1739209798.5999174;-38.13080360867914
1739209798.599921;-33.981070128970906
1739209798.5999246;-45.120503652039325
1739209798.5999281;-45.120503652039325
1739209798.5999317;-32.816014438256545
1739209798.5999355;-32.816014438256545
1739209798.599939;-45.120503652039325
1739209798.5999427;-45.120503652039325
1739209798.5999463;-38.13080360867914
1739209798.59995;-38.13080360867914
1739209798.5999537;-38.13080360867914
1739209798.5999572;-45.120503652039325
1739209798.5999608;-38.13080360867914
1739209798.5999644;-38.13080360867914
1739209798.5999682;-38.13080360867914
1739209798.5999718;-38.13080360867914
1739209798.5999753;-35.57807855764607
1739209798.599979;-35.57807855764607
1739209798.5999827;-45.120503652039325
1739209798.5999863;-45.120503652039325
1739209798.59999;-38.13080360867914
1739209798.5999935;-35.57807855764607
1739209798.599997;-45.120503652039325
1739209798.6000009;-45.120503652039325
1739209798.6000044;-35.57807855764607
1739209798.600008;-38.13080360867914
1739209798.6000116;-38.13080360867914
1739209798.6000152;-32.816014438256545
1739209798.600019;-28.58837851428586
1739209798.6000226;-32.816014438256545
1739209798.6000261;-45.120503652039325
1739209798.6000297;-27.8777449560314
1739209798.6000335;-45.120503652039325
1739209798.600037;-24.589719217205094
1739209798.6000407;-45.120503652039325
1739209798.6000443;-38.13080360867914
1739209798.6000478;-25.62660358559016
1739209798.6000516;-26.991370085610722
1739209798.6000552;-33.981070128970956
1739209798.6000588;-32.81601443825658
1739209798.6000624;-31.141103565318915
1739209798.6000662;-38.13080360867914
1739209798.6000698;-35.57807855764607
1739209798.6000733;-28.21854285175415
1739209798.600077;-28.588378514285886
1739209798.6000805;-29.438486411369333
1739209798.6000843;-28.58837851428586
1739209798.600088;-25.077289914212862
1739209798.6000915;-31.141103565318943
1739209798.600095;-45.120503652039325
1739209798.6000988;-32.816014438256545
1739209798.6001024;-23.273589343863303
1739209798.600106;-38.13080360867914
1739209798.6001096;-25.62660358559016
1739209798.6001132;-23.273589343863303
1739209798.600117;-30.49652367304973
1739209798.6001205;-38.13080360867914
1739209798.6001241;-31.141103565318915
1739209798.6001277;-24.151403521958727
1739209798.6001315;-31.141103565318915
1739209798.600135;-30.49652367304973
1739209798.6001387;-28.58837851428586
1739209798.6001422;-45.120503652039325
1739209798.6001458;-33.981070128970956
1739209798.6001496;-33.981070128970956
1739209798.6001532;-33.981070128970956
1739209798.6001568;-25.077289914212862
1739209798.6001604;-32.816014438256545
1739209798.600164;-28.21854285175415
1739209798.6001678;-28.992665084841942
1739209798.6001713;-45.120503652039325
1739209798.600175;-28.992665084841942
1739209798.6001785;-26.991370085610722
1739209798.6001823;-33.981070128970906
1739209798.6001859;-45.120503652039325
1739209798.6001894;-28.992665084841942
1739209798.600193;-31.141103565318915
1739209798.6001966;-28.21854285175415
1739209798.6002004;-29.438486411369333
1739209798.600204;-26.03565346325281
1739209798.6002076;-38.13080360867914
1739209798.6002111;-28.992665084841942
1739209798.600215;-38.13080360867914
1739209798.6002185;-38.13080360867914
1739209798.600222;-38.13080360867914
1739209798.6002257;-33.981070128970906
1739209798.6002293;-31.141103565318915
1739209798.600233;-38.13080360867914
1739209798.6002367;-29.438486411369347
1739209798.6002402;-23.506823629689542
1739209798.6002438;-21.67658091518819
1739209798.6002476;-28.218542851754165
1739209798.6002512;-38.13080360867914
1739209798.6002548;-25.826314394896357
1739209798.6002584;-31.141103565318943
1739209798.600262;-38.13080360867914
1739209798.6002657;-32.816014438256545
1739209798.6002693;-26.487275050834715
1739209798.600273;-33.981070128970906
1739209798.6002765;-35.57807855764607
1739209798.6002803;-29.438486411369375
1739209798.6002839;-33.981070128970906
1739209798.6002874;-38.13080360867914
1739209798.600291;-45.120503652039325
1739209798.6002946;-33.981070128970906
1739209798.6002984;-38.13080360867914
1739209798.600302;-45.120503652039325
1739209798.6003056;-38.13080360867914
1739209798.6003091;-25.826314394896357
1739209798.600313;-32.81601443825658
1739209798.6003165;-28.58837851428586
1739209798.60032;-27.267205301931607
1739209798.6003237;-31.141103565318943
1739209798.6003273;-31.141103565318893
1739209798.600331;-38.13080360867914
1739209798.6003346;-24.15140352195873
1739209798.6003382;-24.746238672633048
