CAN Message; 0x24:0c28e78f0ad30f16
1739209603.0995507;-45.120503652039325
1739209603.099555;-45.120503652039325
1739209603.0995593;-38.13080360867914
1739209603.0995638;-45.120503652039325
1739209603.0995681;-45.120503652039325
1739209603.0995724;-45.120503652039325
1739209603.0995767;-38.13080360867914
1739209603.099581;-38.13080360867914
1739209603.0995853;-45.120503652039325
1739209603.0995896;-45.120503652039325
1739209603.0995939;-45.120503652039325
1739209603.0995982;-45.120503652039325
1739209603.0996025;-38.13080360867914
1739209603.0996068;-45.120503652039325
1739209603.099611;-45.120503652039325
1739209603.0996153;-45.120503652039325
1739209603.0996196;-38.13080360867914
1739209603.099624;-45.120503652039325
1739209603.0996282;-35.57807855764607
1739209603.0996325;-38.13080360867914
1739209603.099637;-38.13080360867914
1739209603.0996413;-35.57807855764607
1739209603.0996456;-38.13080360867914
1739209603.09965;-45.120503652039325
1739209603.0996542;-45.120503652039325
1739209603.0996585;-32.816014438256545
1739209603.0996628;-45.120503652039325
1739209603.099667;-45.120503652039325
1739209603.0996714;-38.13080360867914
1739209603.0996757;-38.13080360867914
1739209603.09968;-45.120503652039325
1739209603.0996842;-33.981070128970906
1739209603.0996885;-38.13080360867914
1739209603.0996928;-45.120503652039325
1739209603.099697;-38.13080360867914
1739209603.0997014;-38.13080360867914
1739209603.0997057;-38.13080360867914
1739209603.09971;-45.120503652039325
1739209603.0997145;-45.120503652039325
1739209603.0997188;-45.120503652039325
1739209603.099723;-45.120503652039325
1739209603.0997274;-38.13080360867914
1739209603.0997317;-45.120503652039325
1739209603.099736;-45.120503652039325
1739209603.0997403;-38.13080360867914
1739209603.0997446;-33.981070128970906
1739209603.0997488;-38.13080360867914
1739209603.0997531;-38.13080360867914
1739209603.0997574;-38.13080360867914
1739209603.0997617;-38.13080360867914
1739209603.099766;-38.13080360867914
1739209603.0997703;-33.981070128970906
1739209603.0997746;-38.13080360867914
1739209603.099779;-45.120503652039325
1739209603.0997832;-35.57807855764607
1739209603.0997877;-38.13080360867914
1739209603.099792;-38.13080360867914
1739209603.0997963;-45.120503652039325
1739209603.0998006;-38.13080360867914
1739209603.0998049;-45.120503652039325
1739209603.0998092;-45.120503652039325
1739209603.0998135;-45.120503652039325
1739209603.0998178;-45.120503652039325
1739209603.099822;-38.13080360867914
1739209603.0998263;-45.120503652039325
1739209603.0998306;-45.120503652039325
1739209603.099835;-45.120503652039325
1739209603.0998392;-45.120503652039325
1739209603.0998435;-45.120503652039325
1739209603.0998478;-45.120503652039325
1739209603.099852;-38.13080360867914
1739209603.0998564;-32.816014438256545
1739209603.099861;-38.13080360867914
1739209603.0998652;-38.13080360867914
1739209603.0998695;-38.13080360867914
1739209603.0998738;-45.120503652039325
1739209603.099878;-45.120503652039325
1739209603.0998824;-38.13080360867914
1739209603.0998867;-38.13080360867914
1739209603.099891;-45.120503652039325
1739209603.0998952;-38.13080360867914
1739209603.0998995;-35.57807855764607
1739209603.0999038;-38.13080360867914
1739209603.099908;-38.13080360867914
1739209603.0999124;-38.13080360867914
1739209603.0999167;-38.13080360867914
1739209603.099921;-38.13080360867914
1739209603.0999253;-38.13080360867914
1739209603.0999296;-45.120503652039325
1739209603.0999339;-38.13080360867914
1739209603.0999384;-45.120503652039325
1739209603.0999427;-31.141103565318915
1739209603.099947;-33.981070128970906
1739209603.0999513;-35.57807855764607
1739209603.0999556;-45.120503652039325
1739209603.0999599;-45.120503652039325
1739209603.0999641;-45.120503652039325
1739209603.0999684;-38.13080360867914
1739209603.0999727;-38.13080360867914
1739209603.099977;-38.13080360867914
1739209603.0999813;-32.816014438256545
1739209603.0999856;-45.120503652039325
1739209603.09999;-38.13080360867914
1739209603.0999942;-38.13080360867914
1739209603.0999985;-38.13080360867914
1739209603.1000028;-33.981070128970906
1739209603.100007;-38.13080360867914
1739209603.1000116;-31.141103565318915
1739209603.1000159;-31.141103565318915
1739209603.1000202;-45.120503652039325
1739209603.1000245;-32.816014438256545
1739209603.1000288;-32.816014438256545
1739209603.100033;-45.120503652039325
1739209603.1000373;-45.120503652039325
1739209603.1000416;-33.981070128970906
1739209603.100046;-38.13080360867914
1739209603.1000502;-33.981070128970906
1739209603.1000545;-45.120503652039325
1739209603.1000588;-38.13080360867914
1739209603.100063;-38.13080360867914
1739209603.1000674;-38.13080360867914
1739209603.1000717;-38.13080360867914
1739209603.100076;-38.13080360867914
1739209603.1000803;-38.13080360867914
1739209603.1000848;-38.13080360867914
1739209603.100089;-38.13080360867914
1739209603.1000934;-45.120503652039325
1739209603.1000977;-45.120503652039325
1739209603.100102;-38.13080360867914
1739209603.1001062;-38.13080360867914
1739209603.1001105;-38.13080360867914
1739209603.1001148;-45.120503652039325
1739209603.100119;-38.13080360867914
1739209603.1001234;-35.57807855764607
1739209603.1001277;-38.13080360867914
1739209603.100132;-45.120503652039325
1739209603.1001363;-35.57807855764607
1739209603.1001406;-38.13080360867914
1739209603.1001449;-45.120503652039325
1739209603.1001492;-45.120503652039325
1739209603.1001534;-28.992665084841942
1739209603.1001577;-32.816014438256545
1739209603.1001623;-45.120503652039325
1739209603.1001666;-38.13080360867914
1739209603.1001709;-38.13080360867914
1739209603.1001751;-45.120503652039325
1739209603.1001794;-33.981070128970906
1739209603.1001837;-38.13080360867914
1739209603.100188;-29.438486411369354
1739209603.1001923;-45.120503652039325
1739209603.1001966;-33.981070128970906
1739209603.100201;-32.816014438256545
1739209603.1002052;-38.13080360867914
1739209603.1002095;-38.13080360867914
1739209603.1002138;-45.120503652039325
1739209603.100218;-45.120503652039325
1739209603.1002223;-28.992665084841942
1739209603.1002266;-35.57807855764607
1739209603.100231;-38.13080360867914
1739209603.1002355;-38.13080360867914
1739209603.1002398;-35.57807855764607
1739209603.100244;-38.13080360867914
1739209603.1002483;-38.13080360867914
1739209603.1002526;-38.13080360867914
1739209603.100257;-35.57807855764607
1739209603.1002612;-35.57807855764607
1739209603.1002655;-45.120503652039325
1739209603.1002698;-35.57807855764607
1739209603.100274;-38.13080360867914
1739209603.1002784;-38.13080360867914
1739209603.1002827;-38.13080360867914
1739209603.100287;-45.120503652039325
1739209603.1002913;-38.13080360867914
1739209603.1002955;-33.981070128970906
1739209603.1002998;-38.13080360867914
1739209603.1003041;-45.120503652039325
1739209603.1003084;-38.13080360867914
1739209603.100313;-35.57807855764607
1739209603.1003172;-38.13080360867914
1739209603.1003215;-38.13080360867914
1739209603.1003258;-38.13080360867914
1739209603.10033;-45.120503652039325
1739209603.1003344;-38.13080360867914
1739209603.1003387;-38.13080360867914
1739209603.100343;-45.120503652039325
1739209603.1003473;-45.120503652039325
1739209603.1003516;-33.981070128970906
1739209603.1003559;-45.120503652039325
1739209603.1003602;-45.120503652039325
1739209603.1003644;-45.120503652039325
1739209603.1003687;-38.13080360867914
1739209603.100373;-45.120503652039325
1739209603.1003773;-35.57807855764607
1739209603.1003816;-35.57807855764607
1739209603.1003861;-45.120503652039325
1739209603.1003904;-45.120503652039325
1739209603.1003947;-38.13080360867914
1739209603.100399;-35.57807855764607
1739209603.1004033;-45.120503652039325
1739209603.1004076;-45.120503652039325
1739209603.100412;-38.13080360867914
1739209603.1004162;-33.981070128970906
1739209603.1004205;-38.13080360867914
1739209603.1004248;-45.120503652039325
1739209603.100429;-38.13080360867914
1739209603.1004333;-45.120503652039325
1739209603.1004376;-45.120503652039325
1739209603.100442;-45.120503652039325
1739209603.1004462;-33.981070128970906
1739209603.1004505;-38.13080360867914
1739209603.1004548;-45.120503652039325
1739209603.1004593;-45.120503652039325
1739209603.1004636;-35.57807855764607
1739209603.100468;-30.49652367304973
1739209603.1004722;-38.13080360867914
1739209603.1004765;-38.13080360867914
1739209603.1004808;-45.120503652039325
1739209603.100485;-38.13080360867914
1739209603.1004894;-35.57807855764607
1739209603.1004937;-45.120503652039325
1739209603.100498;-45.120503652039325
1739209603.1005023;-38.13080360867914
1739209603.1005065;-45.120503652039325
1739209603.1005108;-45.120503652039325
1739209603.1005151;-45.120503652039325
1739209603.1005194;-45.120503652039325
1739209603.1005237;-38.13080360867914
1739209603.100528;-45.120503652039325
1739209603.1005323;-38.13080360867914
1739209603.1005368;-35.57807855764607
1739209603.100541;-38.13080360867914
1739209603.1005454;-38.13080360867914
1739209603.1005497;-38.13080360867914
1739209603.100554;-38.13080360867914
1739209603.1005583;-38.13080360867914
1739209603.1005626;-45.120503652039325
1739209603.1005669;-45.120503652039325
1739209603.1005712;-38.13080360867914
1739209603.1005754;-38.13080360867914
1739209603.1005797;-45.120503652039325
1739209603.100584;-45.120503652039325
1739209603.1005883;-45.120503652039325
1739209603.1005926;-45.120503652039325
1739209603.100597;-45.120503652039325
1739209603.1006012;-38.13080360867914
1739209603.1006055;-38.13080360867914
1739209603.10061;-45.120503652039325
1739209603.1006143;-45.120503652039325
1739209603.1006186;-38.13080360867914
1739209603.100623;-30.49652367304973
1739209603.1006272;-38.13080360867914
1739209603.1006315;-45.120503652039325
1739209603.1006358;-33.981070128970906
1739209603.10064;-27.267205301931607
1739209603.1006444;-33.981070128970906
1739209603.1006486;-45.120503652039325
1739209603.100653;-45.120503652039325
1739209603.1006572;-38.13080360867914
1739209603.1006615;-38.13080360867914
1739209603.1006658;-38.13080360867914
1739209603.10067;-38.13080360867914
1739209603.1006744;-38.13080360867914
1739209603.1006787;-45.120503652039325
1739209603.1006832;-45.120503652039325
1739209603.1006875;-45.120503652039325
1739209603.1006918;-45.120503652039325
1739209603.100696;-45.120503652039325
1739209603.1007004;-45.120503652039325
1739209603.1007047;-45.120503652039325
1739209603.100709;-33.981070128970906
1739209603.1007133;-45.120503652039325
1739209603.1007175;-45.120503652039325
1739209603.1007218;-38.13080360867914
1739209603.1007261;-38.13080360867914
1739209603.1007304;-38.13080360867914
1739209603.1007347;-45.120503652039325
1739209603.100739;-45.120503652039325
1739209603.1007433;-38.13080360867914
1739209603.1007476;-38.13080360867914
1739209603.1007519;-45.120503652039325
1739209603.1007562;-45.120503652039325
1739209603.1007607;-45.120503652039325
1739209603.100765;-45.120503652039325
1739209603.1007693;-38.13080360867914
1739209603.1007736;-45.120503652039325
1739209603.1007779;-38.13080360867914
1739209603.1007822;-33.981070128970906
1739209603.1007864;-45.120503652039325
1739209603.1007907;-45.120503652039325
1739209603.100795;-45.120503652039325
1739209603.1007993;-45.120503652039325
1739209603.1008036;-45.120503652039325
1739209603.100808;-38.13080360867914
1739209603.1008122;-33.981070128970906
1739209603.1008165;-31.141103565318915
1739209603.1008208;-35.57807855764607
1739209603.100825;-45.120503652039325
1739209603.1008294;-38.13080360867914
1739209603.100834;-38.13080360867914
1739209603.1008382;-45.120503652039325
1739209603.1008425;-45.120503652039325
1739209603.1008468;-38.13080360867914
1739209603.100851;-38.13080360867914
1739209603.1008554;-45.120503652039325
1739209603.1008596;-38.13080360867914
1739209603.100864;-38.13080360867914
1739209603.1008682;-38.13080360867914
1739209603.1008725;-45.120503652039325
1739209603.1008768;-45.120503652039325
1739209603.100881;-38.13080360867914
1739209603.1008854;-38.13080360867914
1739209603.1008897;-45.120503652039325
1739209603.100894;-38.13080360867914
1739209603.1008983;-35.57807855764607
1739209603.1009026;-45.120503652039325
1739209603.100907;-45.120503652039325
1739209603.1009114;-33.981070128970906
1739209603.1009157;-45.120503652039325
1739209603.10092;-38.13080360867914
1739209603.1009243;-45.120503652039325
1739209603.1009285;-38.13080360867914
1739209603.1009328;-38.13080360867914
1739209603.1009371;-35.57807855764607
1739209603.1009414;-33.981070128970906
1739209603.1009457;-45.120503652039325
1739209603.10095;-38.13080360867914
1739209603.1009543;-45.120503652039325
1739209603.1009586;-45.120503652039325
1739209603.1009629;-38.13080360867914
1739209603.1009672;-45.120503652039325
1739209603.1009715;-45.120503652039325
1739209603.1009758;-45.120503652039325
1739209603.10098;-45.120503652039325
1739209603.1009846;-38.13080360867914
1739209603.1009889;-38.13080360867914
1739209603.1009932;-45.120503652039325
1739209603.1009974;-45.120503652039325
1739209603.1010017;-35.57807855764607
1739209603.101006;-45.120503652039325
1739209603.1010103;-45.120503652039325
1739209603.1010146;-38.13080360867914
1739209603.101019;-38.13080360867914
1739209603.1010232;-35.57807855764607
1739209603.1010275;-45.120503652039325
1739209603.1010318;-45.120503652039325
1739209603.101036;-45.120503652039325
1739209603.1010404;-38.13080360867914
1739209603.1010447;-38.13080360867914
1739209603.101049;-38.13080360867914
1739209603.1010532;-38.13080360867914
1739209603.1010578;-45.120503652039325
1739209603.101062;-45.120503652039325
1739209603.1010664;-45.120503652039325
1739209603.1010706;-38.13080360867914
1739209603.101075;-45.120503652039325
1739209603.1010792;-45.120503652039325
1739209603.1010835;-38.13080360867914
1739209603.1010878;-45.120503652039325
1739209603.101092;-38.13080360867914
1739209603.1010964;-35.57807855764607
1739209603.1011007;-45.120503652039325
1739209603.101105;-45.120503652039325
1739209603.1011093;-35.57807855764607
1739209603.1011136;-35.57807855764607
1739209603.1011178;-45.120503652039325
1739209603.1011221;-45.120503652039325
1739209603.1011264;-45.120503652039325
1739209603.101131;-45.120503652039325
1739209603.1011353;-38.13080360867914
1739209603.1011395;-45.120503652039325
1739209603.1011438;-45.120503652039325
1739209603.1011481;-45.120503652039325
1739209603.1011524;-35.57807855764607
1739209603.1011567;-45.120503652039325
1739209603.101161;-38.13080360867914
1739209603.1011653;-32.816014438256545
1739209603.1011696;-45.120503652039325
1739209603.1011739;-38.13080360867914
1739209603.1011782;-38.13080360867914
1739209603.1011825;-35.57807855764607
1739209603.1011868;-45.120503652039325
1739209603.101191;-38.13080360867914
1739209603.1011953;-45.120503652039325
1739209603.1011996;-38.13080360867914
1739209603.101204;-38.13080360867914
1739209603.1012084;-45.120503652039325
1739209603.1012127;-45.120503652039325
1739209603.101217;-45.120503652039325
1739209603.1012213;-45.120503652039325
1739209603.1012256;-45.120503652039325
1739209603.10123;-45.120503652039325
1739209603.1012342;-45.120503652039325
1739209603.1012385;-38.13080360867914
1739209603.1012428;-45.120503652039325
1739209603.101247;-38.13080360867914
1739209603.1012514;-45.120503652039325
1739209603.1012557;-38.13080360867914
1739209603.10126;-35.57807855764607
1739209603.1012642;-38.13080360867914
1739209603.1012685;-35.57807855764607
1739209603.1012728;-33.981070128970906
1739209603.101277;-38.13080360867914
1739209603.1012816;-45.120503652039325
1739209603.101286;-45.120503652039325
1739209603.1012902;-45.120503652039325
1739209603.1012945;-33.981070128970906
1739209603.1012988;-45.120503652039325
1739209603.101303;-38.13080360867914
1739209603.1013074;-45.120503652039325
1739209603.1013117;-38.13080360867914
1739209603.101316;-38.13080360867914
1739209603.1013203;-45.120503652039325
1739209603.1013246;-38.13080360867914
1739209603.1013288;-33.981070128970906
1739209603.1013331;-38.13080360867914
1739209603.1013374;-30.49652367304973
1739209603.1013417;-45.120503652039325
1739209603.101346;-38.13080360867914
1739209603.1013503;-38.13080360867914
1739209603.1013548;-38.13080360867914
1739209603.1013591;-45.120503652039325
1739209603.1013634;-45.120503652039325
1739209603.1013677;-45.120503652039325
1739209603.101372;-33.981070128970956
1739209603.1013763;-45.120503652039325
1739209603.1013806;-45.120503652039325
1739209603.1013849;-38.13080360867914
1739209603.1013892;-45.120503652039325
1739209603.1013935;-38.13080360867914
1739209603.1013978;-38.13080360867914
1739209603.101402;-38.13080360867914
1739209603.1014063;-30.49652367304973
1739209603.1014106;-38.13080360867914
1739209603.101415;-45.120503652039325
1739209603.1014192;-45.120503652039325
1739209603.1014235;-38.13080360867914
1739209603.1014278;-38.13080360867914
1739209603.1014323;-45.120503652039325
1739209603.1014366;-38.13080360867914
1739209603.101441;-38.13080360867914
1739209603.1014452;-38.13080360867914
1739209603.1014495;-38.13080360867914
1739209603.1014538;-45.120503652039325
1739209603.101458;-38.13080360867914
1739209603.1014624;-31.141103565318915
1739209603.1014667;-35.57807855764607
1739209603.101471;-38.13080360867914
1739209603.1014752;-35.57807855764607
1739209603.1014795;-38.13080360867914
1739209603.1014838;-38.13080360867914
1739209603.101488;-38.13080360867914
1739209603.1014924;-45.120503652039325
1739209603.1014967;-35.57807855764607
1739209603.101501;-32.816014438256545
1739209603.1015055;-45.120503652039325
1739209603.1015098;-28.992665084841942
1739209603.101514;-33.981070128970906
1739209603.1015184;-45.120503652039325
1739209603.1015227;-38.13080360867914
1739209603.101527;-35.57807855764607
1739209603.1015313;-38.13080360867914
1739209603.1015356;-38.13080360867914
1739209603.1015399;-38.13080360867914
1739209603.1015441;-45.120503652039325
1739209603.1015484;-45.120503652039325
1739209603.1015527;-38.13080360867914
1739209603.101557;-45.120503652039325
1739209603.1015613;-45.120503652039325
1739209603.1015656;-38.13080360867914
1739209603.10157;-45.120503652039325
1739209603.1015742;-38.13080360867914
1739209603.1015785;-38.13080360867914
1739209603.101583;-38.13080360867914
1739209603.1015873;-45.120503652039325
1739209603.1015916;-38.13080360867914
1739209603.1015959;-33.981070128970906
1739209603.1016002;-38.13080360867914
1739209603.1016045;-38.13080360867914
1739209603.1016088;-45.120503652039325
1739209603.101613;-45.120503652039325
1739209603.1016173;-38.13080360867914
1739209603.1016216;-38.13080360867914
1739209603.101626;-45.120503652039325
1739209603.1016302;-38.13080360867914
1739209603.1016345;-35.57807855764607
1739209603.1016388;-45.120503652039325
1739209603.101643;-38.13080360867914
1739209603.1016474;-38.13080360867914
1739209603.1016517;-38.13080360867914
1739209603.1016562;-45.120503652039325
1739209603.1016605;-38.13080360867914
1739209603.1016648;-38.13080360867914
1739209603.101669;-45.120503652039325
1739209603.1016734;-45.120503652039325
1739209603.1016777;-38.13080360867914
1739209603.101682;-33.981070128970906
1739209603.1016862;-38.13080360867914
1739209603.1016905;-45.120503652039325
1739209603.1016948;-45.120503652039325
1739209603.101699;-38.13080360867914
1739209603.1017034;-35.57807855764607
1739209603.1017077;-45.120503652039325
1739209603.101712;-45.120503652039325
1739209603.1017163;-45.120503652039325
1739209603.1017206;-38.13080360867914
1739209603.1017249;-38.13080360867914
1739209603.1017294;-38.13080360867914
1739209603.1017337;-45.120503652039325
1739209603.101738;-38.13080360867914
1739209603.1017423;-35.57807855764607
1739209603.1017466;-45.120503652039325
1739209603.1017509;-38.13080360867914
1739209603.1017551;-45.120503652039325
1739209603.1017594;-38.13080360867914
1739209603.1017637;-38.13080360867914
1739209603.101768;-45.120503652039325
1739209603.1017723;-45.120503652039325
1739209603.1017766;-45.120503652039325
1739209603.101781;-38.13080360867914
1739209603.1017852;-45.120503652039325
1739209603.1017895;-30.49652367304973
1739209603.1017938;-38.13080360867914
1739209603.101798;-38.13080360867914
1739209603.1018023;-45.120503652039325
1739209603.1018069;-35.57807855764607
1739209603.1018112;-33.981070128970906
1739209603.1018155;-45.120503652039325
1739209603.1018198;-38.13080360867914
1739209603.101824;-45.120503652039325
1739209603.1018283;-38.13080360867914
1739209603.1018326;-38.13080360867914
1739209603.101837;-38.13080360867914
1739209603.1018412;-45.120503652039325
1739209603.1018455;-45.120503652039325
1739209603.1018498;-45.120503652039325
1739209603.101854;-45.120503652039325
1739209603.1018584;-38.13080360867914
1739209603.1018627;-35.57807855764607
1739209603.101867;-45.120503652039325
1739209603.1018713;-45.120503652039325
1739209603.1018755;-31.141103565318915
1739209603.10188;-32.816014438256545
1739209603.1018844;-45.120503652039325
1739209603.1018887;-45.120503652039325
1739209603.101893;-30.49652367304973
1739209603.1018972;-32.816014438256545
1739209603.1019015;-45.120503652039325
1739209603.1019058;-45.120503652039325
1739209603.10191;-45.120503652039325
1739209603.1019144;-45.120503652039325
1739209603.1019187;-38.13080360867914
1739209603.101923;-38.13080360867914
1739209603.1019273;-45.120503652039325
1739209603.1019316;-45.120503652039325
1739209603.1019359;-45.120503652039325
1739209603.1019402;-45.120503652039325
1739209603.1019444;-33.981070128970906
1739209603.1019487;-38.13080360867914
1739209603.1019533;-33.981070128970906
1739209603.1019576;-45.120503652039325
1739209603.1019619;-31.141103565318893
1739209603.1019661;-29.438486411369333
1739209603.1019704;-45.120503652039325
1739209603.1019747;-45.120503652039325
1739209603.101979;-45.120503652039325
1739209603.1019833;-38.13080360867914
1739209603.1019876;-38.13080360867914
1739209603.101992;-38.13080360867914
1739209603.1019962;-45.120503652039325
1739209603.1020005;-45.120503652039325
1739209603.1020048;-38.13080360867914
1739209603.102009;-38.13080360867914
1739209603.1020133;-45.120503652039325
1739209603.1020176;-45.120503652039325
1739209603.102022;-33.981070128970906
1739209603.1020262;-33.981070128970906
1739209603.1020308;-30.49652367304973
1739209603.102035;-29.438486411369333
1739209603.1020393;-45.120503652039325
1739209603.1020436;-45.120503652039325
1739209603.102048;-33.981070128970906
1739209603.1020522;-38.13080360867914
1739209603.1020565;-45.120503652039325
1739209603.1020608;-38.13080360867914
1739209603.102065;-45.120503652039325
1739209603.1020694;-45.120503652039325
1739209603.1020737;-38.13080360867914
1739209603.102078;-38.13080360867914
1739209603.1020823;-45.120503652039325
1739209603.1020865;-38.13080360867914
1739209603.1020908;-38.13080360867914
1739209603.1020951;-45.120503652039325
1739209603.1020994;-38.13080360867914
1739209603.102104;-38.13080360867914
1739209603.1021082;-38.13080360867914
1739209603.1021125;-45.120503652039325
1739209603.1021168;-38.13080360867914
1739209603.102121;-38.13080360867914
1739209603.1021254;-45.120503652039325
1739209603.1021297;-45.120503652039325
1739209603.102134;-35.57807855764607
1739209603.1021383;-30.49652367304973
1739209603.1021426;-45.120503652039325
1739209603.1021469;-45.120503652039325
1739209603.1021512;-45.120503652039325
1739209603.1021554;-38.13080360867914
1739209603.1021597;-45.120503652039325
1739209603.102164;-38.13080360867914
1739209603.1021683;-38.13080360867914
1739209603.1021726;-38.13080360867914
1739209603.1021771;-45.120503652039325
1739209603.1021814;-38.13080360867914
1739209603.1021857;-38.13080360867914
1739209603.10219;-45.120503652039325
1739209603.1021943;-33.981070128970906
1739209603.1021986;-38.13080360867914
1739209603.102203;-38.13080360867914
1739209603.1022072;-29.438486411369333
1739209603.1022115;-45.120503652039325
1739209603.1022158;-38.13080360867914
1739209603.10222;-45.120503652039325
1739209603.1022243;-38.13080360867914
1739209603.1022286;-38.13080360867914
1739209603.102233;-33.981070128970906
1739209603.1022372;-38.13080360867914
1739209603.1022415;-33.981070128970956
1739209603.1022458;-38.13080360867914
1739209603.10225;-32.816014438256545
1739209603.1022546;-45.120503652039325
1739209603.102259;-45.120503652039325
1739209603.1022632;-45.120503652039325
1739209603.1022675;-45.120503652039325
1739209603.1022718;-38.13080360867914
1739209603.102276;-30.49652367304973
1739209603.1022804;-38.13080360867914
1739209603.1022847;-45.120503652039325
1739209603.102289;-45.120503652039325
1739209603.1022933;-45.120503652039325
1739209603.1022975;-38.13080360867914
1739209603.1023018;-38.13080360867914
1739209603.1023061;-45.120503652039325
1739209603.1023104;-35.57807855764607
1739209603.1023147;-38.13080360867914
1739209603.102319;-45.120503652039325
1739209603.1023233;-45.120503652039325
1739209603.1023278;-33.981070128970906
1739209603.102332;-45.120503652039325
1739209603.1023364;-45.120503652039325
1739209603.1023407;-35.57807855764607
1739209603.102345;-45.120503652039325
1739209603.1023493;-38.13080360867914
1739209603.1023536;-32.816014438256545
1739209603.1023579;-45.120503652039325
1739209603.1023622;-45.120503652039325
1739209603.1023664;-45.120503652039325
1739209603.1023707;-38.13080360867914
1739209603.102375;-38.13080360867914
1739209603.1023793;-33.981070128970906
1739209603.1023836;-38.13080360867914
1739209603.102388;-45.120503652039325
1739209603.1023922;-45.120503652039325
1739209603.1023965;-38.13080360867914
1739209603.102401;-33.981070128970906
1739209603.1024053;-45.120503652039325
1739209603.1024096;-38.13080360867914
1739209603.102414;-45.120503652039325
1739209603.1024182;-45.120503652039325
1739209603.1024225;-45.120503652039325
1739209603.1024268;-45.120503652039325
1739209603.102431;-45.120503652039325
1739209603.1024354;-38.13080360867914
1739209603.1024396;-45.120503652039325
1739209603.102444;-35.57807855764607
1739209603.1024482;-35.57807855764607
1739209603.1024525;-45.120503652039325
1739209603.1024568;-45.120503652039325
1739209603.102461;-45.120503652039325
1739209603.1024654;-45.120503652039325
1739209603.1024697;-38.13080360867914
1739209603.102474;-38.13080360867914
1739209603.1024785;-45.120503652039325
1739209603.1024828;-45.120503652039325
1739209603.102487;-33.981070128970906
1739209603.1024914;-38.13080360867914
1739209603.1024957;-38.13080360867914
1739209603.1025;-45.120503652039325
1739209603.1025043;-35.57807855764607
1739209603.1025085;-38.13080360867914
1739209603.1025128;-45.120503652039325
1739209603.1025167;-45.120503652039325
1739209603.1025202;-45.120503652039325
1739209603.102524;-45.120503652039325
1739209603.1025279;-38.13080360867914
1739209603.1025317;-38.13080360867914
1739209603.1025352;-45.120503652039325
1739209603.102539;-38.13080360867914
1739209603.1025429;-45.120503652039325
1739209603.1025467;-38.13080360867914
1739209603.1025503;-31.141103565318915
1739209603.102554;-38.13080360867914
1739209603.102558;-38.13080360867914
1739209603.1025617;-38.13080360867914
1739209603.1025653;-35.57807855764607
1739209603.102569;-38.13080360867914
1739209603.102573;-38.13080360867914
1739209603.1025767;-35.57807855764607
1739209603.1025803;-45.120503652039325
1739209603.1025841;-38.13080360867914
1739209603.102588;-45.120503652039325
1739209603.1025918;-38.13080360867914
1739209603.1025953;-38.13080360867914
1739209603.1025991;-45.120503652039325
1739209603.102603;-45.120503652039325
1739209603.1026068;-45.120503652039325
1739209603.1026103;-45.120503652039325
1739209603.1026142;-38.13080360867914
1739209603.102618;-38.13080360867914
1739209603.1026218;-45.120503652039325
1739209603.1026254;-33.981070128970906
1739209603.1026292;-45.120503652039325
1739209603.102633;-38.13080360867914
1739209603.1026368;-38.13080360867914
1739209603.1026404;-32.816014438256545
1739209603.1026442;-31.141103565318893
1739209603.102648;-45.120503652039325
1739209603.1026516;-45.120503652039325
1739209603.1026554;-45.120503652039325
1739209603.1026592;-45.120503652039325
1739209603.102663;-33.981070128970906
1739209603.1026666;-33.981070128970906
1739209603.1026704;-33.981070128970956
1739209603.1026742;-45.120503652039325
1739209603.102678;-38.13080360867914
1739209603.1026816;-38.13080360867914
1739209603.1026855;-38.13080360867914
1739209603.1026893;-38.13080360867914
1739209603.102693;-45.120503652039325
1739209603.1026967;-38.13080360867914
1739209603.1027005;-28.21854285175415
1739209603.1027043;-33.981070128970906
1739209603.102708;-45.120503652039325
1739209603.1027117;-35.57807855764607
1739209603.1027155;-38.13080360867914
1739209603.1027193;-45.120503652039325
1739209603.1027231;-45.120503652039325
1739209603.1027267;-45.120503652039325
1739209603.1027305;-33.981070128970956
1739209603.1027343;-38.13080360867914
1739209603.1027381;-38.13080360867914
1739209603.1027417;-45.120503652039325
1739209603.1027455;-45.120503652039325
1739209603.1027493;-45.120503652039325
1739209603.1027532;-45.120503652039325
1739209603.1027567;-33.981070128970906
1739209603.1027606;-35.57807855764607
1739209603.1027644;-32.816014438256545
1739209603.1027682;-35.57807855764607
1739209603.1027718;-35.57807855764607
1739209603.1027756;-38.13080360867914
1739209603.1027794;-38.13080360867914
1739209603.1027832;-38.13080360867914
1739209603.1027868;-45.120503652039325
1739209603.1027906;-35.57807855764607
1739209603.1027944;-35.57807855764607
1739209603.102798;-45.120503652039325
1739209603.1028018;-45.120503652039325
1739209603.1028056;-35.57807855764607
1739209603.1028094;-32.816014438256545
1739209603.102813;-45.120503652039325
1739209603.1028168;-38.13080360867914
1739209603.1028206;-45.120503652039325
1739209603.1028244;-38.13080360867914
1739209603.102828;-45.120503652039325
1739209603.1028318;-45.120503652039325
1739209603.1028357;-45.120503652039325
1739209603.1028395;-38.13080360867914
1739209603.102843;-38.13080360867914
1739209603.1028469;-38.13080360867914
1739209603.1028507;-32.816014438256545
1739209603.1028545;-28.21854285175415
1739209603.102858;-45.120503652039325
1739209603.102862;-45.120503652039325
1739209603.1028657;-45.120503652039325
1739209603.1028695;-38.13080360867914
1739209603.102873;-45.120503652039325
1739209603.102877;-32.816014438256545
