CAN Message; 0x1a7:0000183f7a497ca8
1739209873.1765995;-38.13080360867914
1739209873.176606;-45.120503652039325
1739209873.1766126;-38.13080360867914
1739209873.1766193;-38.13080360867914
1739209873.1766257;-45.120503652039325
1739209873.1766324;-38.13080360867914
1739209873.176639;-38.13080360867914
1739209873.1766455;-45.120503652039325
1739209873.1766522;-45.120503652039325
1739209873.1766589;-35.57807855764607
1739209873.1766653;-35.57807855764607
1739209873.176672;-45.120503652039325
1739209873.1766784;-45.120503652039325
1739209873.176685;-45.120503652039325
1739209873.1766918;-45.120503652039325
1739209873.1766982;-33.981070128970906
1739209873.176705;-35.57807855764607
1739209873.1767116;-38.13080360867914
1739209873.176718;-32.816014438256545
1739209873.1767247;-33.981070128970906
1739209873.1767313;-38.13080360867914
1739209873.1767378;-45.120503652039325
1739209873.1767445;-45.120503652039325
1739209873.1767511;-38.13080360867914
1739209873.1767576;-38.13080360867914
1739209873.1767642;-38.13080360867914
1739209873.176771;-31.141103565318915
1739209873.1767774;-33.981070128970906
1739209873.176784;-38.13080360867914
1739209873.1767907;-45.120503652039325
1739209873.1767972;-38.13080360867914
1739209873.1768038;-38.13080360867914
1739209873.1768103;-45.120503652039325
1739209873.176817;-45.120503652039325
1739209873.1768236;-45.120503652039325
1739209873.17683;-38.13080360867914
1739209873.1768367;-45.120503652039325
1739209873.1768434;-35.57807855764607
1739209873.1768498;-38.13080360867914
1739209873.1768565;-38.13080360867914
1739209873.1768632;-38.13080360867914
1739209873.1768696;-45.120503652039325
1739209873.1768763;-35.57807855764607
1739209873.176883;-30.49652367304973
1739209873.1768894;-33.981070128970906
1739209873.176896;-38.13080360867914
1739209873.1769028;-38.13080360867914
1739209873.1769092;-38.13080360867914
1739209873.176916;-45.120503652039325
1739209873.1769223;-45.120503652039325
1739209873.176929;-33.981070128970906
1739209873.1769357;-31.14110356531892
1739209873.176942;-38.13080360867914
1739209873.1769488;-45.120503652039325
1739209873.1769555;-33.981070128970906
1739209873.176962;-35.57807855764607
1739209873.1769686;-35.57807855764607
1739209873.1769753;-38.13080360867914
1739209873.1769817;-38.13080360867914
1739209873.1769884;-33.981070128970906
1739209873.176995;-33.981070128970906
1739209873.1770015;-45.120503652039325
1739209873.1770082;-45.120503652039325
1739209873.1770148;-38.13080360867914
1739209873.1770213;-38.13080360867914
1739209873.177028;-38.13080360867914
1739209873.1770344;-35.57807855764607
1739209873.177041;-45.120503652039325
1739209873.1770477;-45.120503652039325
1739209873.1770542;-45.120503652039325
1739209873.1770608;-38.13080360867914
1739209873.1770675;-45.120503652039325
1739209873.177074;-45.120503652039325
1739209873.1770806;-45.120503652039325
1739209873.1770873;-45.120503652039325
1739209873.1770937;-38.13080360867914
1739209873.1771004;-45.120503652039325
1739209873.177107;-45.120503652039325
1739209873.1771135;-45.120503652039325
1739209873.1771202;-33.981070128970906
1739209873.177127;-45.120503652039325
1739209873.1771333;-45.120503652039325
1739209873.17714;-38.13080360867914
1739209873.1771467;-38.13080360867914
1739209873.177153;-45.120503652039325
1739209873.1771598;-38.13080360867914
1739209873.1771662;-38.13080360867914
1739209873.177173;-38.13080360867914
1739209873.1771796;-38.13080360867914
1739209873.177186;-38.13080360867914
1739209873.1771927;-38.13080360867914
1739209873.1771994;-45.120503652039325
1739209873.1772058;-45.120503652039325
1739209873.1772125;-38.13080360867914
1739209873.1772192;-45.120503652039325
1739209873.1772256;-38.13080360867914
1739209873.1772323;-45.120503652039325
1739209873.177239;-35.57807855764607
1739209873.1772454;-45.120503652039325
1739209873.177252;-35.57807855764607
1739209873.1772587;-32.816014438256545
1739209873.1772652;-45.120503652039325
1739209873.1772718;-45.120503652039325
1739209873.1772783;-32.816014438256545
1739209873.177285;-32.816014438256545
1739209873.1772916;-45.120503652039325
1739209873.177298;-38.13080360867914
1739209873.1773047;-45.120503652039325
1739209873.1773114;-45.120503652039325
1739209873.1773179;-35.57807855764607
1739209873.1773245;-38.13080360867914
1739209873.1773312;-45.120503652039325
1739209873.1773376;-45.120503652039325
1739209873.1773443;-45.120503652039325
1739209873.177351;-45.120503652039325
1739209873.1773574;-38.13080360867914
1739209873.177364;-32.816014438256545
1739209873.1773708;-38.13080360867914
1739209873.1773772;-35.57807855764607
1739209873.177384;-32.816014438256545
1739209873.1773906;-35.57807855764607
1739209873.177397;-38.13080360867914
1739209873.1774037;-38.13080360867914
1739209873.1774101;-35.57807855764607
1739209873.1774168;-31.141103565318893
1739209873.1774235;-38.13080360867914
1739209873.17743;-38.13080360867914
1739209873.1774366;-38.13080360867914
1739209873.1774433;-33.981070128970906
1739209873.1774497;-45.120503652039325
1739209873.1774564;-38.13080360867914
1739209873.177463;-45.120503652039325
1739209873.1774695;-38.13080360867914
1739209873.1774762;-33.981070128970906
1739209873.1774828;-45.120503652039325
1739209873.1774893;-45.120503652039325
1739209873.177496;-38.13080360867914
1739209873.1775026;-38.13080360867914
1739209873.177509;-45.120503652039325
1739209873.1775157;-32.816014438256545
1739209873.1775222;-32.816014438256545
1739209873.1775289;-45.120503652039325
1739209873.1775355;-45.120503652039325
1739209873.177542;-38.13080360867914
1739209873.1775486;-45.120503652039325
1739209873.1775553;-38.13080360867914
1739209873.1775618;-38.13080360867914
1739209873.1775684;-38.13080360867914
1739209873.177575;-32.816014438256545
1739209873.1775815;-35.57807855764607
1739209873.1775882;-38.13080360867914
1739209873.177595;-45.120503652039325
1739209873.1776013;-33.981070128970906
1739209873.177608;-45.120503652039325
1739209873.1776147;-45.120503652039325
1739209873.1776211;-45.120503652039325
1739209873.1776278;-45.120503652039325
1739209873.1776342;-45.120503652039325
1739209873.177641;-45.120503652039325
1739209873.1776476;-38.13080360867914
1739209873.177654;-45.120503652039325
1739209873.1776607;-38.13080360867914
1739209873.1776674;-45.120503652039325
1739209873.1776738;-38.13080360867914
1739209873.1776805;-31.141103565318915
1739209873.1776872;-38.13080360867914
1739209873.1776936;-38.13080360867914
1739209873.1777003;-38.13080360867914
1739209873.177707;-38.13080360867914
1739209873.1777134;-45.120503652039325
1739209873.17772;-45.120503652039325
1739209873.1777267;-45.120503652039325
1739209873.1777332;-45.120503652039325
1739209873.1777399;-45.120503652039325
1739209873.1777465;-38.13080360867914
1739209873.177753;-38.13080360867914
1739209873.1777596;-35.57807855764607
1739209873.177766;-38.13080360867914
1739209873.1777728;-38.13080360867914
1739209873.1777794;-33.981070128970906
1739209873.1777859;-45.120503652039325
1739209873.1777925;-38.13080360867914
1739209873.1777992;-45.120503652039325
1739209873.1778057;-45.120503652039325
1739209873.1778123;-45.120503652039325
1739209873.177819;-38.13080360867914
1739209873.1778255;-38.13080360867914
1739209873.1778321;-45.120503652039325
1739209873.1778388;-35.57807855764607
1739209873.1778452;-38.13080360867914
1739209873.177852;-45.120503652039325
1739209873.1778586;-45.120503652039325
1739209873.177865;-35.57807855764607
1739209873.1778717;-38.13080360867914
1739209873.1778781;-45.120503652039325
1739209873.1778848;-45.120503652039325
1739209873.1778915;-45.120503652039325
1739209873.177898;-45.120503652039325
1739209873.1779046;-38.13080360867914
1739209873.1779113;-38.13080360867914
1739209873.1779177;-45.120503652039325
1739209873.1779244;-45.120503652039325
1739209873.177931;-45.120503652039325
1739209873.1779375;-45.120503652039325
1739209873.1779442;-45.120503652039325
1739209873.1779509;-45.120503652039325
1739209873.1779573;-38.13080360867914
1739209873.177964;-32.816014438256545
1739209873.1779706;-45.120503652039325
1739209873.177977;-35.57807855764607
1739209873.1779838;-38.13080360867914
1739209873.1779904;-45.120503652039325
1739209873.1779969;-35.57807855764607
1739209873.1780035;-33.981070128970906
1739209873.17801;-38.13080360867914
1739209873.1780167;-45.120503652039325
1739209873.1780233;-32.816014438256545
1739209873.1780298;-38.13080360867914
1739209873.1780365;-45.120503652039325
1739209873.1780431;-32.816014438256545
1739209873.1780496;-38.13080360867914
1739209873.1780562;-35.57807855764607
1739209873.178063;-45.120503652039325
1739209873.1780694;-38.13080360867914
1739209873.178076;-38.13080360867914
1739209873.1780827;-38.13080360867914
1739209873.1780891;-38.13080360867914
1739209873.1780958;-38.13080360867914
1739209873.1781025;-38.13080360867914
1739209873.178109;-38.13080360867914
1739209873.1781156;-38.13080360867914
1739209873.178122;-45.120503652039325
1739209873.1781287;-38.13080360867914
1739209873.1781354;-38.13080360867914
1739209873.1781418;-45.120503652039325
1739209873.1781485;-38.13080360867914
1739209873.1781552;-35.57807855764607
1739209873.1781616;-33.981070128970906
1739209873.1781683;-38.13080360867914
1739209873.178175;-33.981070128970906
1739209873.1781814;-38.13080360867914
1739209873.178188;-35.57807855764607
1739209873.1781948;-45.120503652039325
1739209873.1782012;-33.981070128970906
1739209873.1782079;-38.13080360867914
1739209873.1782146;-32.816014438256545
1739209873.178221;-38.13080360867914
1739209873.1782277;-38.13080360867914
1739209873.1782343;-45.120503652039325
1739209873.1782408;-38.13080360867914
1739209873.1782475;-38.13080360867914
1739209873.178254;-45.120503652039325
1739209873.1782606;-38.13080360867914
1739209873.1782672;-33.981070128970906
1739209873.1782737;-38.13080360867914
1739209873.1782804;-38.13080360867914
1739209873.178287;-35.57807855764607
1739209873.1782935;-33.981070128970906
1739209873.1783001;-38.13080360867914
1739209873.1783068;-45.120503652039325
1739209873.1783133;-45.120503652039325
1739209873.17832;-33.981070128970906
1739209873.1783266;-45.120503652039325
1739209873.178333;-45.120503652039325
1739209873.1783397;-35.57807855764607
1739209873.1783464;-35.57807855764607
1739209873.1783528;-38.13080360867914
1739209873.1783595;-38.13080360867914
1739209873.178366;-33.981070128970906
1739209873.1783726;-32.81601443825658
1739209873.1783793;-38.13080360867914
1739209873.1783857;-45.120503652039325
1739209873.1783924;-45.120503652039325
1739209873.178399;-38.13080360867914
1739209873.1784055;-38.13080360867914
1739209873.1784122;-45.120503652039325
1739209873.1784189;-45.120503652039325
1739209873.1784253;-26.991370085610722
1739209873.178432;-38.13080360867914
1739209873.1784387;-45.120503652039325
1739209873.178445;-35.57807855764607
1739209873.1784518;-45.120503652039325
1739209873.1784585;-45.120503652039325
1739209873.178465;-38.13080360867914
1739209873.1784716;-38.13080360867914
1739209873.1784782;-45.120503652039325
1739209873.1784847;-45.120503652039325
1739209873.1784914;-35.57807855764607
1739209873.1784978;-35.57807855764607
1739209873.1785045;-45.120503652039325
1739209873.1785111;-38.13080360867914
1739209873.1785176;-45.120503652039325
1739209873.1785243;-45.120503652039325
1739209873.178531;-45.120503652039325
1739209873.1785374;-38.13080360867914
1739209873.178544;-45.120503652039325
1739209873.1785507;-45.120503652039325
1739209873.1785572;-38.13080360867914
1739209873.1785638;-32.816014438256545
1739209873.1785705;-38.13080360867914
1739209873.178577;-38.13080360867914
1739209873.1785836;-32.816014438256545
1739209873.1785903;-38.13080360867914
1739209873.1785967;-45.120503652039325
1739209873.1786034;-33.981070128970906
1739209873.1786098;-38.13080360867914
1739209873.1786165;-45.120503652039325
1739209873.1786232;-35.57807855764607
1739209873.1786296;-35.57807855764607
1739209873.1786363;-45.120503652039325
1739209873.178643;-45.120503652039325
1739209873.1786494;-45.120503652039325
1739209873.178656;-45.120503652039325
1739209873.1786628;-38.13080360867914
1739209873.1786692;-33.981070128970906
1739209873.178676;-33.981070128970906
1739209873.1786826;-38.13080360867914
1739209873.178689;-38.13080360867914
1739209873.1786957;-32.816014438256545
1739209873.1787024;-45.120503652039325
1739209873.1787088;-45.120503652039325
1739209873.1787155;-45.120503652039325
1739209873.178722;-45.120503652039325
1739209873.1787286;-45.120503652039325
1739209873.1787353;-38.13080360867914
1739209873.1787417;-38.13080360867914
1739209873.1787484;-45.120503652039325
1739209873.178755;-45.120503652039325
1739209873.1787615;-38.13080360867914
1739209873.1787682;-38.13080360867914
1739209873.1787748;-38.13080360867914
1739209873.1787813;-45.120503652039325
1739209873.178788;-38.13080360867914
1739209873.1787946;-45.120503652039325
1739209873.178801;-33.981070128970906
1739209873.1788077;-35.57807855764607
1739209873.1788144;-35.57807855764607
1739209873.1788208;-38.13080360867914
1739209873.1788275;-35.57807855764607
1739209873.1788342;-38.13080360867914
1739209873.1788406;-38.13080360867914
1739209873.1788473;-45.120503652039325
1739209873.1788538;-45.120503652039325
1739209873.1788604;-35.57807855764607
1739209873.178867;-38.13080360867914
1739209873.1788735;-38.13080360867914
1739209873.1788802;-38.13080360867914
1739209873.178887;-38.13080360867914
1739209873.1788933;-38.13080360867914
1739209873.1789;-45.120503652039325
1739209873.1789067;-45.120503652039325
1739209873.178913;-45.120503652039325
1739209873.1789198;-45.120503652039325
1739209873.1789265;-45.120503652039325
1739209873.178933;-38.13080360867914
1739209873.1789396;-38.13080360867914
1739209873.1789463;-38.13080360867914
1739209873.1789527;-38.13080360867914
1739209873.1789594;-28.992665084841942
1739209873.1789658;-38.13080360867914
1739209873.1789725;-38.13080360867914
1739209873.1789792;-38.13080360867914
1739209873.1789856;-38.13080360867914
1739209873.1789923;-38.13080360867914
1739209873.178999;-45.120503652039325
1739209873.1790054;-35.57807855764607
1739209873.179012;-45.120503652039325
1739209873.1790187;-45.120503652039325
1739209873.1790252;-32.816014438256545
1739209873.1790318;-45.120503652039325
1739209873.1790385;-38.13080360867914
1739209873.179045;-38.13080360867914
1739209873.1790516;-33.981070128970906
1739209873.1790583;-45.120503652039325
1739209873.1790648;-45.120503652039325
1739209873.1790714;-45.120503652039325
1739209873.179078;-38.13080360867914
1739209873.1790845;-38.13080360867914
1739209873.1790912;-38.13080360867914
1739209873.1790977;-45.120503652039325
1739209873.1791043;-38.13080360867914
1739209873.179111;-38.13080360867914
1739209873.1791174;-31.141103565318915
1739209873.179124;-33.981070128970906
1739209873.1791308;-38.13080360867914
1739209873.1791372;-32.816014438256545
1739209873.179144;-35.57807855764607
1739209873.1791506;-31.141103565318915
1739209873.179157;-35.57807855764607
1739209873.1791637;-45.120503652039325
1739209873.1791704;-32.816014438256545
1739209873.1791768;-33.981070128970906
1739209873.1791835;-45.120503652039325
1739209873.1791902;-38.13080360867914
1739209873.1791966;-38.13080360867914
1739209873.1792033;-38.13080360867914
1739209873.1792097;-45.120503652039325
1739209873.1792164;-33.981070128970906
1739209873.179223;-35.57807855764607
1739209873.1792295;-45.120503652039325
1739209873.1792362;-45.120503652039325
1739209873.1792428;-45.120503652039325
1739209873.1792493;-45.120503652039325
1739209873.179256;-45.120503652039325
1739209873.1792626;-38.13080360867914
1739209873.179269;-38.13080360867914
1739209873.1792758;-38.13080360867914
1739209873.1792824;-35.57807855764607
1739209873.1792889;-38.13080360867914
1739209873.1792955;-45.120503652039325
1739209873.1793022;-45.120503652039325
1739209873.1793087;-33.981070128970906
1739209873.1793153;-45.120503652039325
1739209873.1793218;-45.120503652039325
1739209873.1793284;-45.120503652039325
1739209873.179335;-45.120503652039325
1739209873.1793416;-33.981070128970906
1739209873.1793482;-32.816014438256545
1739209873.179355;-38.13080360867914
1739209873.1793613;-45.120503652039325
1739209873.179368;-45.120503652039325
1739209873.1793747;-45.120503652039325
1739209873.1793811;-45.120503652039325
1739209873.1793878;-45.120503652039325
1739209873.1793945;-45.120503652039325
1739209873.179401;-38.13080360867914
1739209873.1794076;-38.13080360867914
1739209873.1794143;-38.13080360867914
1739209873.1794207;-38.13080360867914
1739209873.1794274;-38.13080360867914
1739209873.179434;-45.120503652039325
1739209873.1794405;-33.981070128970906
1739209873.1794472;-45.120503652039325
1739209873.1794536;-38.13080360867914
1739209873.1794603;-45.120503652039325
1739209873.179467;-38.13080360867914
1739209873.1794734;-35.57807855764607
1739209873.17948;-45.120503652039325
1739209873.1794868;-45.120503652039325
1739209873.1794932;-45.120503652039325
1739209873.1794999;-45.120503652039325
1739209873.1795065;-45.120503652039325
1739209873.179513;-45.120503652039325
1739209873.1795197;-45.120503652039325
1739209873.1795263;-45.120503652039325
1739209873.1795328;-45.120503652039325
1739209873.1795394;-45.120503652039325
1739209873.179546;-38.13080360867914
1739209873.1795526;-45.120503652039325
1739209873.1795592;-38.13080360867914
1739209873.1795657;-35.57807855764607
1739209873.1795723;-38.13080360867914
1739209873.179579;-38.13080360867914
1739209873.1795855;-31.141103565318915
1739209873.1795921;-12.643225322942058
1739209873.1795988;-20.001670042250552
1739209873.1796052;-27.267205301931607
1739209873.179612;-45.120503652039325
1739209873.1796186;-38.13080360867914
1739209873.179625;-38.13080360867914
1739209873.1796317;-45.120503652039325
1739209873.1796384;-45.120503652039325
1739209873.1796448;-45.120503652039325
1739209873.1796515;-31.141103565318943
1739209873.1796582;-38.13080360867914
1739209873.1796646;-35.57807855764607
1739209873.1796713;-33.981070128970906
1739209873.179678;-38.13080360867914
1739209873.1796844;-45.120503652039325
1739209873.179691;-38.13080360867914
1739209873.1796975;-45.120503652039325
1739209873.1797042;-45.120503652039325
1739209873.1797109;-38.13080360867914
1739209873.1797173;-45.120503652039325
1739209873.179724;-45.120503652039325
1739209873.1797307;-45.120503652039325
1739209873.179737;-45.120503652039325
1739209873.1797438;-30.49652367304973
1739209873.1797504;-28.58837851428586
1739209873.1797569;-26.487275050834715
1739209873.1797636;-30.49652367304973
1739209873.1797702;-45.120503652039325
1739209873.1797767;-38.13080360867914
1739209873.1797833;-18.636903542229973
1739209873.17979;-45.120503652039325
1739209873.1797965;-38.13080360867914
1739209873.1798031;-45.120503652039325
1739209873.1798096;-29.438486411369333
1739209873.1798162;-31.141103565318893
1739209873.179823;-33.981070128970906
1739209873.1798294;-38.13080360867914
1739209873.179836;-33.981070128970906
1739209873.1798427;-38.13080360867914
1739209873.1798491;-45.120503652039325
1739209873.1798558;-38.13080360867914
1739209873.1798625;-45.120503652039325
1739209873.179869;-45.120503652039325
1739209873.1798756;-32.816014438256545
1739209873.1798823;-45.120503652039325
1739209873.1798887;-29.438486411369333
1739209873.1798954;-28.21854285175415
1739209873.179902;-45.120503652039325
1739209873.1799085;-45.120503652039325
1739209873.1799152;-45.120503652039325
1739209873.1799219;-30.49652367304973
1739209873.1799283;-33.981070128970906
1739209873.179935;-25.826314394896357
1739209873.1799414;-18.29905288830097
1739209873.179948;-28.992665084841942
1739209873.1799548;-27.8777449560314
1739209873.1799612;-33.981070128970956
1739209873.1799679;-18.52134165134079
1739209873.1799746;-8.518491638232472
1739209873.179981;-38.13080360867914
1739209873.1799877;-35.57807855764607
1739209873.1799943;-45.120503652039325
1739209873.1800008;-33.981070128970906
1739209873.1800075;-45.120503652039325
1739209873.1800141;-38.13080360867914
1739209873.1800206;-45.120503652039325
1739209873.1800272;-24.589719217205094
1739209873.180034;-23.506823629689542
1739209873.1800404;-35.57807855764607
1739209873.180047;-45.120503652039325
1739209873.1800535;-45.120503652039325
1739209873.1800601;-38.13080360867914
1739209873.1800668;-45.120503652039325
1739209873.1800733;-45.120503652039325
1739209873.18008;-45.120503652039325
1739209873.1800866;-38.13080360867914
1739209873.180093;-45.120503652039325
1739209873.1800997;-16.306657084333562
1739209873.1801064;-31.141103565318915
1739209873.1801128;-45.120503652039325
1739209873.1801195;-35.57807855764607
1739209873.1801262;-45.120503652039325
1739209873.1801326;-26.991370085610722
1739209873.1801393;-35.57807855764607
1739209873.180146;-38.13080360867914
1739209873.1801524;-38.13080360867914
1739209873.180159;-38.13080360867914
1739209873.1801658;-45.120503652039325
1739209873.1801722;-45.120503652039325
1739209873.1801789;-45.120503652039325
1739209873.1801853;-28.992665084841942
1739209873.180192;-35.57807855764607
1739209873.1801987;-35.57807855764607
1739209873.180205;-38.13080360867914
1739209873.1802118;-33.981070128970906
1739209873.1802185;-31.141103565318915
1739209873.180225;-38.13080360867914
1739209873.1802316;-38.13080360867914
1739209873.1802382;-30.49652367304973
1739209873.1802447;-38.13080360867914
1739209873.1802514;-33.981070128970906
1739209873.180258;-27.267205301931607
1739209873.1802645;-28.992665084841942
1739209873.1802711;-38.13080360867914
1739209873.1802778;-45.120503652039325
1739209873.1802843;-23.50682362968953
1739209873.180291;-16.329544857038563
1739209873.1802974;-45.120503652039325
1739209873.180304;-38.13080360867914
1739209873.1803107;-45.120503652039325
1739209873.1803172;-27.267205301931607
1739209873.1803238;-38.13080360867914
1739209873.1803305;-45.120503652039325
1739209873.180337;-35.57807855764607
1739209873.1803436;-27.267205301931607
1739209873.1803503;-27.877744956031414
1739209873.1803567;-38.13080360867914
1739209873.1803634;-45.120503652039325
1739209873.18037;-33.981070128970906
1739209873.1803765;-31.141103565318915
1739209873.1803832;-38.13080360867914
1739209873.18039;-45.120503652039325
1739209873.1803963;-45.120503652039325
1739209873.180403;-31.141103565318915
1739209873.1804094;-45.120503652039325
1739209873.180416;-45.120503652039325
1739209873.1804228;-38.13080360867914
1739209873.1804292;-33.981070128970906
1739209873.180436;-38.13080360867914
1739209873.1804426;-38.13080360867914
1739209873.180449;-31.141103565318915
1739209873.1804557;-25.25278630937684
1739209873.1804624;-38.13080360867914
1739209873.1804688;-25.62660358559016
1739209873.1804755;-13.756469170699393
1739209873.1804821;-11.608340198645873
1739209873.1804886;-26.991370085610722
1739209873.1804953;-33.981070128970906
1739209873.180502;-31.141103565318915
1739209873.1805084;-22.44878636800916
1739209873.180515;-35.57807855764607
1739209873.1805217;-45.120503652039325
1739209873.1805282;-38.13080360867914
1739209873.1805348;-38.13080360867914
1739209873.1805413;-13.521825181113629
1739209873.180548;-22.175841390423358
1739209873.1805546;-28.992665084841942
1739209873.180561;-45.120503652039325
1739209873.1805677;-35.57807855764607
1739209873.1805744;-38.13080360867914
1739209873.1805809;-38.13080360867914
1739209873.1805875;-33.981070128970906
1739209873.1805942;-29.438486411369333
1739209873.1806006;-24.151403521958734
1739209873.1806073;-23.273589343863314
1739209873.180614;-24.151403521958727
1739209873.1806204;-38.13080360867914
1739209873.180627;-38.13080360867914
1739209873.1806338;-38.13080360867914
1739209873.1806402;-31.141103565318915
1739209873.180647;-38.13080360867914
1739209873.1806533;-38.13080360867914
1739209873.18066;-45.120503652039325
1739209873.1806667;-35.57807855764607
1739209873.1806731;-35.57807855764607
1739209873.1806798;-38.13080360867914
1739209873.1806865;-35.57807855764607
1739209873.180693;-31.141103565318915
1739209873.1806996;-10.537147392119815
1739209873.1807063;-21.300333226290604
1739209873.1807127;-27.267205301931607
1739209873.1807194;-27.267205301931607
1739209873.180726;-38.13080360867914
1739209873.1807325;-35.57807855764607
1739209873.1807392;-45.120503652039325
1739209873.1807458;-45.120503652039325
1739209873.1807523;-45.120503652039325
1739209873.180759;-45.120503652039325
1739209873.1807656;-45.120503652039325
1739209873.180772;-33.981070128970956
1739209873.1807787;-45.120503652039325
1739209873.1807852;-38.13080360867914
1739209873.1807919;-23.506823629689542
1739209873.1807985;-27.877744956031414
1739209873.180805;-45.120503652039325
1739209873.1808116;-38.13080360867914
1739209873.1808183;-32.816014438256545
1739209873.1808248;-25.25278630937684
1739209873.1808314;-25.826314394896364
1739209873.180838;-45.120503652039325
1739209873.1808445;-45.120503652039325
1739209873.1808512;-45.120503652039325
1739209873.180858;-38.13080360867914
1739209873.1808643;-38.13080360867914
1739209873.180871;-45.120503652039325
1739209873.1808777;-27.8777449560314
1739209873.1808841;-33.981070128970906
1739209873.1808908;-38.13080360867914
1739209873.1808972;-45.120503652039325
1739209873.180904;-45.120503652039325
1739209873.1809106;-38.13080360867914
1739209873.180917;-38.13080360867914
1739209873.1809237;-45.120503652039325
1739209873.1809304;-38.13080360867914
1739209873.1809368;-38.13080360867914
1739209873.1809435;-38.13080360867914
1739209873.1809502;-45.120503652039325
1739209873.1809566;-26.487275050834715
1739209873.1809633;-31.141103565318893
1739209873.18097;-45.120503652039325
1739209873.1809764;-45.120503652039325
1739209873.180983;-29.438486411369354
1739209873.1809897;-26.487275050834715
1739209873.1809962;-38.13080360867914
1739209873.1810029;-45.120503652039325
1739209873.1810093;-38.13080360867914
1739209873.181016;-15.811013340364068
1739209873.1810226;-32.81601443825658
1739209873.181029;-31.141103565318915
1739209873.1810358;-33.981070128970906
1739209873.1810424;-35.57807855764607
1739209873.1810489;-45.120503652039325
1739209873.1810555;-38.13080360867914
1739209873.1810622;-45.120503652039325
1739209873.1810687;-38.13080360867914
1739209873.1810753;-45.120503652039325
1739209873.181082;-45.120503652039325
1739209873.1810884;-45.120503652039325
1739209873.1810951;-25.62660358559016
1739209873.1811018;-35.57807855764607
1739209873.1811082;-38.13080360867914
1739209873.181115;-38.13080360867914
1739209873.1811216;-38.13080360867914
1739209873.181128;-45.120503652039325
1739209873.1811347;-31.141103565318915
1739209873.1811411;-45.120503652039325
1739209873.1811478;-24.589719217205094
1739209873.1811545;-45.120503652039325
1739209873.181161;-45.120503652039325
1739209873.1811676;-29.438486411369333
1739209873.1811743;-17.952126419044045
1739209873.1811807;-38.13080360867914
1739209873.1811874;-45.120503652039325
1739209873.181194;-27.267205301931607
1739209873.1812005;-21.522148828640407
1739209873.1812072;-8.760642534030957
1739209873.1812139;-38.13080360867914
1739209873.1812203;-38.13080360867914
1739209873.181227;-28.992665084841967
1739209873.1812336;-45.120503652039325
1739209873.18124;-38.13080360867914
1739209873.1812468;-38.13080360867914
1739209873.1812532;-28.58837851428586
1739209873.1812599;-38.13080360867914
1739209873.1812665;-38.13080360867914
1739209873.181273;-38.13080360867914
1739209873.1812797;-28.588378514285886
1739209873.1812863;-45.120503652039325
1739209873.1812928;-38.13080360867914
1739209873.1812994;-45.120503652039325
1739209873.1813061;-35.57807855764607
1739209873.1813126;-33.981070128970906
1739209873.1813192;-38.13080360867914
1739209873.181326;-38.13080360867914
1739209873.1813323;-31.14110356531892
1739209873.181339;-33.981070128970906
1739209873.1813457;-38.13080360867914
1739209873.1813521;-38.13080360867914
1739209873.1813588;-33.981070128970906
1739209873.1813655;-26.991370085610722
1739209873.181372;-33.981070128970906
1739209873.1813786;-38.13080360867914
1739209873.181385;-35.57807855764607
1739209873.1813917;-29.438486411369333
1739209873.1813984;-21.228842808393964
1739209873.1814048;-45.120503652039325
1739209873.1814115;-25.826314394896357
1739209873.1814182;-27.267205301931607
1739209873.1814246;-38.13080360867914
1739209873.1814313;-45.120503652039325
1739209873.181438;-33.981070128970906
1739209873.1814444;-35.57807855764607
1739209873.181451;-38.13080360867914
1739209873.1814578;-33.981070128970906
1739209873.1814642;-27.267205301931607
1739209873.1814709;-30.49652367304973
1739209873.1814775;-45.120503652039325
1739209873.181484;-45.120503652039325
1739209873.1814907;-31.141103565318915
1739209873.181497;-33.981070128970906
1739209873.1815038;-38.13080360867914
1739209873.1815104;-38.13080360867914
1739209873.181517;-32.816014438256545
1739209873.1815236;-28.58837851428586
1739209873.1815302;-33.981070128970906
1739209873.1815367;-38.13080360867914
1739209873.1815434;-35.57807855764607
1739209873.18155;-22.175841390423358
1739209873.1815565;-25.62660358559016
1739209873.1815631;-38.13080360867914
1739209873.1815698;-32.816014438256545
1739209873.1815763;-29.438486411369354
1739209873.181583;-14.210872886081972
1739209873.1815896;-16.91848905718289
1739209873.181596;-38.13080360867914
1739209873.1816027;-27.877744956031414
1739209873.1816094;-38.13080360867914
1739209873.1816158;-45.120503652039325
1739209873.1816225;-38.13080360867914
1739209873.181629;-45.120503652039325
1739209873.1816356;-33.981070128970906
1739209873.1816423;-45.120503652039325
1739209873.1816487;-33.981070128970956
1739209873.1816554;-45.120503652039325
1739209873.181662;-45.120503652039325
1739209873.1816685;-45.120503652039325
1739209873.1816752;-38.13080360867914
1739209873.1816819;-28.992665084841942
1739209873.1816883;-45.120503652039325
1739209873.181695;-30.49652367304973
1739209873.1817017;-29.438486411369375
1739209873.181708;-13.706005918034618
1739209873.1817148;-9.527423542969167
1739209873.1817214;-31.141103565318943
1739209873.181728;-29.438486411369333
1739209873.1817346;-24.589719217205094
1739209873.181741;-32.816014438256545
1739209873.1817477;-45.120503652039325
1739209873.1817544;-38.13080360867914
1739209873.1817608;-33.981070128970906
1739209873.1817675;-45.120503652039325
1739209873.1817741;-38.13080360867914
1739209873.1817806;-38.13080360867914
