CAN Message; 0x150:03009fc7e82bdb7a
1739209714.7686749;-35.57807855764607
1739209714.7686849;-38.13080360867914
1739209714.7686946;-45.120503652039325
1739209714.7687047;-45.120503652039325
1739209714.7687147;-45.120503652039325
1739209714.7687244;-45.120503652039325
1739209714.7687345;-32.816014438256545
1739209714.7687442;-28.992665084841942
1739209714.7687542;-38.13080360867914
1739209714.7687643;-38.13080360867914
1739209714.768774;-38.13080360867914
1739209714.768784;-33.981070128970906
1739209714.7687938;-33.981070128970906
1739209714.7688038;-45.120503652039325
1739209714.7688138;-38.13080360867914
1739209714.7688236;-38.13080360867914
1739209714.7688336;-45.120503652039325
1739209714.7688437;-38.13080360867914
1739209714.7688534;-38.13080360867914
1739209714.7688634;-45.120503652039325
1739209714.7688732;-45.120503652039325
1739209714.7688832;-45.120503652039325
1739209714.7688932;-45.120503652039325
1739209714.768903;-38.13080360867914
1739209714.768913;-45.120503652039325
1739209714.768923;-45.120503652039325
1739209714.7689328;-45.120503652039325
1739209714.7689428;-45.120503652039325
1739209714.7689526;-45.120503652039325
1739209714.7689626;-38.13080360867914
1739209714.7689726;-33.981070128970906
1739209714.7689824;-28.992665084841942
1739209714.7689924;-38.13080360867914
1739209714.7690022;-45.120503652039325
1739209714.7690122;-38.13080360867914
1739209714.7690222;-45.120503652039325
1739209714.769032;-45.120503652039325
1739209714.769042;-38.13080360867914
1739209714.769052;-38.13080360867914
1739209714.7690618;-38.13080360867914
1739209714.7690718;-45.120503652039325
1739209714.7690816;-38.13080360867914
1739209714.7690916;-45.120503652039325
1739209714.7691016;-38.13080360867914
1739209714.7691114;-38.13080360867914
1739209714.7691214;-45.120503652039325
1739209714.7691314;-38.13080360867914
1739209714.7691412;-31.141103565318915
1739209714.7691512;-38.13080360867914
1739209714.769161;-45.120503652039325
1739209714.769171;-45.120503652039325
1739209714.769181;-45.120503652039325
1739209714.7691908;-45.120503652039325
1739209714.7692008;-38.13080360867914
1739209714.7692106;-45.120503652039325
1739209714.7692206;-45.120503652039325
1739209714.7692306;-45.120503652039325
1739209714.7692404;-38.13080360867914
1739209714.7692504;-35.57807855764607
1739209714.7692604;-38.13080360867914
1739209714.7692702;-45.120503652039325
1739209714.7692802;-38.13080360867914
1739209714.76929;-38.13080360867914
1739209714.7693;-45.120503652039325
1739209714.76931;-38.13080360867914
1739209714.7693198;-38.13080360867914
1739209714.7693298;-45.120503652039325
1739209714.7693398;-33.981070128970906
1739209714.7693496;-32.816014438256545
1739209714.7693596;-45.120503652039325
1739209714.7693694;-45.120503652039325
1739209714.7693794;-33.981070128970906
1739209714.7693894;-45.120503652039325
1739209714.7693992;-38.13080360867914
1739209714.7694092;-38.13080360867914
1739209714.769419;-38.13080360867914
1739209714.769429;-45.120503652039325
1739209714.769439;-35.57807855764607
1739209714.7694488;-38.13080360867914
1739209714.7694588;-45.120503652039325
1739209714.7694688;-45.120503652039325
1739209714.7694786;-45.120503652039325
1739209714.7694886;-45.120503652039325
1739209714.7694983;-33.981070128970906
1739209714.7695084;-38.13080360867914
1739209714.7695184;-38.13080360867914
1739209714.7695282;-45.120503652039325
1739209714.7695382;-35.57807855764607
1739209714.7695482;-32.816014438256545
1739209714.769558;-45.120503652039325
1739209714.769568;-45.120503652039325
1739209714.7695777;-38.13080360867914
1739209714.7695878;-38.13080360867914
1739209714.7695978;-45.120503652039325
1739209714.7696075;-38.13080360867914
1739209714.7696176;-38.13080360867914
1739209714.7696273;-45.120503652039325
1739209714.7696373;-38.13080360867914
1739209714.7696474;-45.120503652039325
1739209714.7696571;-33.981070128970906
1739209714.7696671;-45.120503652039325
1739209714.7696772;-45.120503652039325
1739209714.769687;-45.120503652039325
1739209714.769697;-35.57807855764607
1739209714.7697067;-35.57807855764607
1739209714.7697167;-38.13080360867914
1739209714.7697268;-38.13080360867914
1739209714.7697365;-32.816014438256545
1739209714.7697465;-35.57807855764607
1739209714.7697566;-45.120503652039325
1739209714.7697663;-45.120503652039325
1739209714.7697763;-32.816014438256545
1739209714.7697861;-30.49652367304973
1739209714.7697961;-45.120503652039325
1739209714.7698061;-38.13080360867914
1739209714.769816;-45.120503652039325
1739209714.769826;-38.13080360867914
1739209714.7698357;-45.120503652039325
1739209714.7698457;-45.120503652039325
1739209714.7698557;-45.120503652039325
1739209714.7698655;-33.981070128970956
1739209714.7698755;-38.13080360867914
1739209714.7698855;-45.120503652039325
1739209714.7698953;-38.13080360867914
1739209714.7699053;-45.120503652039325
1739209714.769915;-45.120503652039325
1739209714.769925;-45.120503652039325
1739209714.7699351;-35.57807855764607
1739209714.769945;-28.58837851428586
1739209714.769955;-45.120503652039325
1739209714.769965;-45.120503652039325
1739209714.7699747;-38.13080360867914
1739209714.7699847;-35.57807855764607
1739209714.7699945;-45.120503652039325
1739209714.7700045;-45.120503652039325
1739209714.7700145;-45.120503652039325
1739209714.7700243;-45.120503652039325
1739209714.7700343;-33.981070128970906
1739209714.770044;-38.13080360867914
1739209714.770054;-45.120503652039325
1739209714.770064;-38.13080360867914
1739209714.770074;-38.13080360867914
1739209714.770084;-38.13080360867914
1739209714.770094;-45.120503652039325
1739209714.7701037;-45.120503652039325
1739209714.7701137;-38.13080360867914
1739209714.7701235;-38.13080360867914
1739209714.7701335;-45.120503652039325
1739209714.7701435;-45.120503652039325
1739209714.7701533;-45.120503652039325
1739209714.7701633;-45.120503652039325
1739209714.7701733;-45.120503652039325
1739209714.770183;-28.992665084841942
1739209714.770193;-38.13080360867914
1739209714.7702029;-45.120503652039325
1739209714.770213;-38.13080360867914
1739209714.770223;-35.57807855764607
1739209714.7702327;-45.120503652039325
1739209714.7702427;-38.13080360867914
1739209714.7702525;-45.120503652039325
1739209714.7702625;-35.57807855764607
1739209714.7702725;-38.13080360867914
1739209714.7702823;-45.120503652039325
1739209714.7702923;-38.13080360867914
1739209714.7703023;-45.120503652039325
1739209714.770312;-45.120503652039325
1739209714.770322;-45.120503652039325
1739209714.7703319;-45.120503652039325
1739209714.7703419;-31.141103565318915
1739209714.770352;-38.13080360867914
1739209714.7703617;-45.120503652039325
1739209714.7703717;-38.13080360867914
1739209714.7703817;-35.57807855764607
1739209714.7703915;-45.120503652039325
1739209714.7704015;-45.120503652039325
1739209714.7704113;-45.120503652039325
1739209714.7704213;-38.13080360867914
1739209714.7704313;-38.13080360867914
1739209714.770441;-38.13080360867914
1739209714.770451;-35.57807855764607
1739209714.7704608;-38.13080360867914
1739209714.7704709;-38.13080360867914
1739209714.7704809;-38.13080360867914
1739209714.7704906;-45.120503652039325
1739209714.7705007;-45.120503652039325
1739209714.7705107;-38.13080360867914
1739209714.7705204;-45.120503652039325
1739209714.7705305;-45.120503652039325
1739209714.7705402;-45.120503652039325
1739209714.7705503;-45.120503652039325
1739209714.7705603;-33.981070128970906
1739209714.77057;-45.120503652039325
1739209714.77058;-38.13080360867914
1739209714.77059;-32.816014438256545
1739209714.7705998;-45.120503652039325
1739209714.7706099;-38.13080360867914
1739209714.7706196;-38.13080360867914
1739209714.7706296;-38.13080360867914
1739209714.7706397;-38.13080360867914
1739209714.7706494;-45.120503652039325
1739209714.7706594;-45.120503652039325
1739209714.7706692;-45.120503652039325
1739209714.7706792;-38.13080360867914
1739209714.7706892;-38.13080360867914
1739209714.770699;-38.13080360867914
1739209714.770709;-45.120503652039325
1739209714.770719;-45.120503652039325
1739209714.7707288;-45.120503652039325
1739209714.7707388;-45.120503652039325
1739209714.7707486;-45.120503652039325
1739209714.7707586;-45.120503652039325
1739209714.7707686;-38.13080360867914
1739209714.7707784;-38.13080360867914
1739209714.7707884;-38.13080360867914
1739209714.7707984;-38.13080360867914
1739209714.7708082;-38.13080360867914
1739209714.7708182;-45.120503652039325
1739209714.770828;-32.816014438256545
1739209714.770838;-38.13080360867914
1739209714.770848;-45.120503652039325
1739209714.7708578;-45.120503652039325
1739209714.7708678;-45.120503652039325
1739209714.7708776;-45.120503652039325
1739209714.7708876;-45.120503652039325
1739209714.7708976;-45.120503652039325
1739209714.7709074;-45.120503652039325
1739209714.7709174;-45.120503652039325
1739209714.7709274;-45.120503652039325
1739209714.7709372;-38.13080360867914
1739209714.7709472;-38.13080360867914
1739209714.770957;-38.13080360867914
1739209714.770967;-45.120503652039325
1739209714.770977;-45.120503652039325
1739209714.7709868;-30.49652367304973
1739209714.7709968;-35.57807855764607
1739209714.7710068;-45.120503652039325
1739209714.7710166;-45.120503652039325
1739209714.7710266;-35.57807855764607
1739209714.7710364;-38.13080360867914
1739209714.7710464;-45.120503652039325
1739209714.7710564;-45.120503652039325
1739209714.7710662;-45.120503652039325
1739209714.7710762;-38.13080360867914
1739209714.771086;-45.120503652039325
1739209714.771096;-45.120503652039325
1739209714.771106;-45.120503652039325
1739209714.7711158;-38.13080360867914
1739209714.7711258;-35.57807855764607
1739209714.7711358;-45.120503652039325
1739209714.7711456;-45.120503652039325
1739209714.7711556;-45.120503652039325
1739209714.7711654;-45.120503652039325
1739209714.7711754;-45.120503652039325
1739209714.7711854;-38.13080360867914
1739209714.7711952;-45.120503652039325
1739209714.7712052;-45.120503652039325
1739209714.7712152;-45.120503652039325
1739209714.771225;-32.816014438256545
1739209714.771235;-35.57807855764607
1739209714.7712448;-38.13080360867914
1739209714.7712548;-38.13080360867914
1739209714.7712648;-38.13080360867914
1739209714.7712746;-38.13080360867914
1739209714.7712846;-38.13080360867914
1739209714.7712944;-35.57807855764607
1739209714.7713044;-38.13080360867914
1739209714.7713144;-45.120503652039325
1739209714.7713242;-38.13080360867914
1739209714.7713342;-38.13080360867914
1739209714.7713442;-45.120503652039325
1739209714.771354;-45.120503652039325
1739209714.771364;-45.120503652039325
1739209714.7713737;-38.13080360867914
1739209714.7713838;-32.816014438256545
1739209714.7713938;-35.57807855764607
1739209714.7714036;-45.120503652039325
1739209714.7714136;-45.120503652039325
1739209714.7714236;-45.120503652039325
1739209714.7714334;-45.120503652039325
1739209714.7714434;-30.49652367304973
1739209714.7714531;-32.816014438256545
1739209714.7714632;-45.120503652039325
1739209714.7714732;-45.120503652039325
1739209714.771483;-28.992665084841942
1739209714.771493;-38.13080360867914
1739209714.7715027;-45.120503652039325
1739209714.7715127;-45.120503652039325
1739209714.7715228;-38.13080360867914
1739209714.7715325;-38.13080360867914
1739209714.7715425;-45.120503652039325
1739209714.7715526;-38.13080360867914
1739209714.7715623;-45.120503652039325
1739209714.7715724;-45.120503652039325
1739209714.7715821;-38.13080360867914
1739209714.7715921;-45.120503652039325
1739209714.7716022;-38.13080360867914
1739209714.771612;-38.13080360867914
1739209714.771622;-32.816014438256545
1739209714.771632;-29.438486411369333
1739209714.7716417;-45.120503652039325
1739209714.7716517;-45.120503652039325
1739209714.7716615;-35.57807855764607
1739209714.7716715;-32.816014438256545
1739209714.7716815;-45.120503652039325
1739209714.7716913;-38.13080360867914
1739209714.7717013;-45.120503652039325
1739209714.7717113;-33.981070128970956
1739209714.7717211;-38.13080360867914
1739209714.7717311;-38.13080360867914
1739209714.771741;-38.13080360867914
1739209714.771751;-38.13080360867914
1739209714.771761;-38.13080360867914
1739209714.7717707;-45.120503652039325
1739209714.7717807;-35.57807855764607
1739209714.7717905;-28.58837851428586
1739209714.7718005;-38.13080360867914
1739209714.7718105;-38.13080360867914
1739209714.7718203;-38.13080360867914
1739209714.7718303;-45.120503652039325
1739209714.7718403;-45.120503652039325
1739209714.77185;-45.120503652039325
1739209714.7718601;-35.57807855764607
1739209714.77187;-35.57807855764607
1739209714.77188;-45.120503652039325
1739209714.77189;-38.13080360867914
1739209714.7718997;-45.120503652039325
1739209714.7719097;-38.13080360867914
1739209714.7719197;-38.13080360867914
1739209714.7719295;-33.981070128970906
1739209714.7719395;-45.120503652039325
1739209714.7719493;-45.120503652039325
1739209714.7719593;-35.57807855764607
1739209714.7719693;-35.57807855764607
1739209714.771979;-45.120503652039325
1739209714.771989;-45.120503652039325
1739209714.771999;-35.57807855764607
1739209714.772009;-35.57807855764607
1739209714.772019;-38.13080360867914
1739209714.7720287;-35.57807855764607
1739209714.7720387;-33.981070128970906
1739209714.7720487;-35.57807855764607
1739209714.7720585;-45.120503652039325
1739209714.7720685;-38.13080360867914
1739209714.7720783;-33.981070128970906
1739209714.7720883;-38.13080360867914
1739209714.7720983;-45.120503652039325
1739209714.772108;-45.120503652039325
1739209714.772118;-35.57807855764607
1739209714.772128;-35.57807855764607
1739209714.7721379;-45.120503652039325
1739209714.772148;-45.120503652039325
1739209714.7721577;-38.13080360867914
1739209714.7721677;-38.13080360867914
1739209714.7721777;-45.120503652039325
1739209714.7721875;-45.120503652039325
1739209714.7721975;-38.13080360867914
1739209714.7722073;-35.57807855764607
1739209714.7722173;-45.120503652039325
1739209714.7722273;-45.120503652039325
1739209714.772237;-45.120503652039325
1739209714.772247;-38.13080360867914
1739209714.772257;-38.13080360867914
1739209714.7722669;-38.13080360867914
1739209714.7722769;-31.141103565318915
1739209714.7722867;-38.13080360867914
1739209714.7722967;-35.57807855764607
1739209714.7723067;-35.57807855764607
1739209714.7723165;-45.120503652039325
1739209714.7723265;-38.13080360867914
1739209714.7723365;-45.120503652039325
1739209714.7723463;-38.13080360867914
1739209714.7723563;-38.13080360867914
1739209714.772366;-38.13080360867914
1739209714.772376;-38.13080360867914
1739209714.772386;-45.120503652039325
1739209714.7723958;-38.13080360867914
1739209714.7724059;-35.57807855764607
1739209714.7724156;-45.120503652039325
1739209714.7724257;-38.13080360867914
1739209714.7724357;-31.141103565318915
1739209714.7724454;-38.13080360867914
1739209714.7724555;-38.13080360867914
1739209714.7724655;-35.57807855764607
1739209714.7724752;-38.13080360867914
1739209714.7724853;-45.120503652039325
1739209714.772495;-38.13080360867914
1739209714.772505;-45.120503652039325
1739209714.772515;-35.57807855764607
1739209714.7725248;-38.13080360867914
1739209714.7725348;-38.13080360867914
1739209714.7725449;-38.13080360867914
1739209714.7725546;-38.13080360867914
1739209714.7725646;-38.13080360867914
1739209714.7725744;-38.13080360867914
1739209714.7725844;-38.13080360867914
1739209714.7725945;-38.13080360867914
1739209714.7726042;-45.120503652039325
1739209714.7726142;-35.57807855764607
1739209714.772624;-38.13080360867914
1739209714.772634;-38.13080360867914
1739209714.772644;-45.120503652039325
1739209714.7726538;-33.981070128970906
1739209714.7726638;-38.13080360867914
1739209714.7726738;-38.13080360867914
1739209714.7726836;-45.120503652039325
1739209714.7726936;-45.120503652039325
1739209714.7727034;-33.981070128970906
1739209714.7727134;-38.13080360867914
1739209714.7727234;-45.120503652039325
1739209714.7727332;-35.57807855764607
1739209714.7727432;-38.13080360867914
1739209714.7727532;-45.120503652039325
1739209714.772763;-45.120503652039325
1739209714.772773;-38.13080360867914
1739209714.7727828;-45.120503652039325
1739209714.7727928;-33.981070128970906
1739209714.7728028;-35.57807855764607
1739209714.7728126;-45.120503652039325
1739209714.7728226;-38.13080360867914
1739209714.7728324;-45.120503652039325
1739209714.7728424;-38.13080360867914
1739209714.7728524;-45.120503652039325
1739209714.7728622;-45.120503652039325
1739209714.7728722;-38.13080360867914
1739209714.7728822;-33.981070128970906
1739209714.772892;-45.120503652039325
1739209714.772902;-45.120503652039325
1739209714.7729118;-45.120503652039325
1739209714.7729218;-45.120503652039325
1739209714.7729318;-38.13080360867914
1739209714.7729416;-38.13080360867914
1739209714.7729516;-38.13080360867914
1739209714.7729616;-33.981070128970906
1739209714.7729714;-45.120503652039325
1739209714.7729814;-45.120503652039325
1739209714.7729912;-26.487275050834715
1739209714.7730012;-31.141103565318893
1739209714.7730112;-45.120503652039325
1739209714.773021;-45.120503652039325
1739209714.773031;-35.57807855764607
1739209714.7730408;-38.13080360867914
1739209714.7730508;-45.120503652039325
1739209714.7730608;-38.13080360867914
1739209714.7730706;-38.13080360867914
1739209714.7730806;-38.13080360867914
1739209714.7730906;-38.13080360867914
1739209714.7731004;-45.120503652039325
1739209714.7731104;-45.120503652039325
1739209714.7731202;-45.120503652039325
1739209714.7731302;-45.120503652039325
1739209714.7731402;-45.120503652039325
1739209714.77315;-32.816014438256545
1739209714.77316;-32.816014438256545
1739209714.77317;-45.120503652039325
1739209714.7731798;-38.13080360867914
1739209714.7731898;-35.57807855764607
1739209714.7731996;-38.13080360867914
1739209714.7732096;-35.57807855764607
1739209714.7732196;-38.13080360867914
1739209714.7732294;-32.816014438256545
1739209714.7732394;-32.816014438256545
1739209714.7732491;-45.120503652039325
1739209714.7732592;-38.13080360867914
1739209714.7732692;-32.816014438256545
1739209714.773279;-35.57807855764607
1739209714.773289;-45.120503652039325
1739209714.773299;-38.13080360867914
1739209714.7733088;-45.120503652039325
1739209714.7733188;-45.120503652039325
1739209714.7733285;-38.13080360867914
1739209714.7733386;-45.120503652039325
1739209714.7733486;-45.120503652039325
1739209714.7733583;-38.13080360867914
1739209714.7733684;-38.13080360867914
1739209714.7733784;-45.120503652039325
1739209714.7733881;-29.438486411369333
1739209714.7733982;-29.438486411369333
1739209714.773408;-45.120503652039325
1739209714.773418;-45.120503652039325
1739209714.773428;-38.13080360867914
1739209714.7734377;-38.13080360867914
1739209714.7734478;-35.57807855764607
1739209714.7734575;-38.13080360867914
1739209714.7734675;-38.13080360867914
1739209714.7734776;-38.13080360867914
1739209714.7734873;-38.13080360867914
1739209714.7734973;-45.120503652039325
1739209714.7735074;-35.57807855764607
1739209714.7735171;-35.57807855764607
1739209714.7735271;-45.120503652039325
1739209714.773537;-45.120503652039325
1739209714.773547;-38.13080360867914
1739209714.773557;-45.120503652039325
1739209714.7735667;-35.57807855764607
1739209714.7735767;-38.13080360867914
1739209714.7735868;-45.120503652039325
1739209714.7735965;-31.141103565318915
1739209714.7736065;-38.13080360867914
1739209714.7736163;-45.120503652039325
1739209714.7736263;-35.57807855764607
1739209714.7736363;-32.816014438256545
1739209714.773646;-45.120503652039325
1739209714.7736561;-45.120503652039325
1739209714.773666;-38.13080360867914
1739209714.773676;-38.13080360867914
1739209714.773686;-45.120503652039325
1739209714.7736957;-45.120503652039325
1739209714.7737057;-45.120503652039325
1739209714.7737157;-38.13080360867914
1739209714.7737255;-38.13080360867914
1739209714.7737355;-38.13080360867914
1739209714.7737453;-38.13080360867914
1739209714.7737553;-38.13080360867914
1739209714.7737653;-38.13080360867914
1739209714.773775;-38.13080360867914
1739209714.773785;-38.13080360867914
1739209714.7737951;-45.120503652039325
1739209714.773805;-38.13080360867914
1739209714.773815;-35.57807855764607
1739209714.7738247;-45.120503652039325
1739209714.7738347;-45.120503652039325
1739209714.7738447;-35.57807855764607
1739209714.7738545;-35.57807855764607
1739209714.7738645;-45.120503652039325
1739209714.7738743;-45.120503652039325
1739209714.7738843;-45.120503652039325
1739209714.7738943;-45.120503652039325
1739209714.773904;-45.120503652039325
1739209714.773914;-38.13080360867914
1739209714.773924;-38.13080360867914
1739209714.773934;-38.13080360867914
1739209714.773944;-45.120503652039325
1739209714.7739537;-45.120503652039325
1739209714.7739637;-38.13080360867914
1739209714.7739737;-45.120503652039325
1739209714.7739835;-38.13080360867914
1739209714.7739935;-45.120503652039325
1739209714.7740035;-35.57807855764607
1739209714.7740133;-38.13080360867914
1739209714.7740233;-45.120503652039325
1739209714.774033;-38.13080360867914
1739209714.774043;-33.981070128970906
1739209714.774053;-38.13080360867914
1739209714.7740629;-45.120503652039325
1739209714.774073;-45.120503652039325
1739209714.7740827;-38.13080360867914
1739209714.7740927;-45.120503652039325
1739209714.7741027;-45.120503652039325
1739209714.7741125;-45.120503652039325
1739209714.7741225;-38.13080360867914
1739209714.7741325;-33.981070128970906
1739209714.7741423;-45.120503652039325
1739209714.7741523;-45.120503652039325
1739209714.774162;-33.981070128970906
1739209714.774172;-38.13080360867914
1739209714.774182;-38.13080360867914
1739209714.7741919;-38.13080360867914
1739209714.7742019;-45.120503652039325
1739209714.774212;-38.13080360867914
1739209714.7742217;-38.13080360867914
1739209714.7742317;-45.120503652039325
1739209714.7742414;-38.13080360867914
1739209714.7742515;-35.57807855764607
1739209714.7742536;-38.13080360867914
1739209714.7742558;-33.981070128970906
1739209714.774258;-33.981070128970906
1739209714.7742598;-45.120503652039325
1739209714.774262;-38.13080360867914
1739209714.774264;-33.981070128970906
1739209714.7742662;-45.120503652039325
1739209714.7742684;-45.120503652039325
1739209714.7742705;-38.13080360867914
1739209714.7742727;-33.981070128970906
1739209714.7742748;-31.14110356531892
1739209714.7742767;-45.120503652039325
1739209714.7742789;-38.13080360867914
1739209714.774281;-33.981070128970906
1739209714.7742832;-33.981070128970906
1739209714.7742853;-38.13080360867914
1739209714.7742875;-45.120503652039325
1739209714.7742896;-38.13080360867914
1739209714.7742915;-31.141103565318915
1739209714.7742937;-45.120503652039325
1739209714.7742958;-33.981070128970906
1739209714.774298;-31.141103565318893
1739209714.7743;-45.120503652039325
1739209714.7743022;-45.120503652039325
1739209714.7743044;-38.13080360867914
1739209714.7743063;-38.13080360867914
1739209714.7743084;-45.120503652039325
1739209714.7743106;-45.120503652039325
1739209714.7743127;-38.13080360867914
1739209714.7743149;-38.13080360867914
1739209714.774317;-38.13080360867914
1739209714.7743192;-45.120503652039325
1739209714.7743213;-33.981070128970906
1739209714.7743232;-33.981070128970906
1739209714.7743254;-35.57807855764607
1739209714.7743275;-38.13080360867914
1739209714.7743297;-38.13080360867914
1739209714.7743318;-45.120503652039325
1739209714.774334;-45.120503652039325
1739209714.774336;-45.120503652039325
1739209714.774338;-38.13080360867914
1739209714.7743402;-38.13080360867914
1739209714.7743423;-27.267205301931607
1739209714.7743444;-45.120503652039325
1739209714.7743466;-38.13080360867914
1739209714.7743487;-35.57807855764607
1739209714.774351;-38.13080360867914
1739209714.774353;-45.120503652039325
1739209714.774355;-38.13080360867914
1739209714.774357;-38.13080360867914
1739209714.7743592;-33.981070128970956
1739209714.7743614;-45.120503652039325
1739209714.7743635;-38.13080360867914
1739209714.7743657;-38.13080360867914
1739209714.7743678;-38.13080360867914
1739209714.7743697;-35.57807855764607
1739209714.7743719;-35.57807855764607
1739209714.774374;-38.13080360867914
1739209714.7743762;-31.141103565318915
1739209714.7743783;-38.13080360867914
1739209714.7743804;-38.13080360867914
1739209714.7743826;-35.57807855764607
1739209714.7743847;-38.13080360867914
1739209714.7743866;-45.120503652039325
1739209714.7743888;-45.120503652039325
1739209714.774391;-45.120503652039325
1739209714.774393;-38.13080360867914
1739209714.7743952;-45.120503652039325
1739209714.7743974;-45.120503652039325
1739209714.7743995;-45.120503652039325
1739209714.7744014;-38.13080360867914
1739209714.7744036;-38.13080360867914
1739209714.7744057;-38.13080360867914
1739209714.7744079;-38.13080360867914
1739209714.77441;-45.120503652039325
1739209714.7744122;-45.120503652039325
1739209714.7744143;-45.120503652039325
1739209714.7744162;-45.120503652039325
1739209714.7744184;-38.13080360867914
1739209714.7744205;-38.13080360867914
1739209714.7744226;-45.120503652039325
1739209714.7744248;-45.120503652039325
1739209714.774427;-32.816014438256545
1739209714.774429;-35.57807855764607
1739209714.7744312;-45.120503652039325
1739209714.7744331;-45.120503652039325
1739209714.7744353;-38.13080360867914
1739209714.7744374;-45.120503652039325
1739209714.7744396;-38.13080360867914
1739209714.7744417;-45.120503652039325
1739209714.7744439;-45.120503652039325
1739209714.774446;-45.120503652039325
1739209714.774448;-45.120503652039325
1739209714.77445;-45.120503652039325
1739209714.7744522;-45.120503652039325
1739209714.7744544;-45.120503652039325
1739209714.7744565;-45.120503652039325
1739209714.7744586;-38.13080360867914
1739209714.7744608;-45.120503652039325
1739209714.774463;-38.13080360867914
1739209714.7744648;-35.57807855764607
1739209714.774467;-32.816014438256545
1739209714.7744691;-45.120503652039325
1739209714.7744713;-38.13080360867914
1739209714.7744734;-38.13080360867914
1739209714.7744756;-38.13080360867914
1739209714.7744777;-38.13080360867914
1739209714.7744796;-45.120503652039325
1739209714.7744818;-38.13080360867914
1739209714.774484;-45.120503652039325
1739209714.774486;-38.13080360867914
1739209714.7744882;-38.13080360867914
1739209714.7744904;-45.120503652039325
1739209714.7744925;-38.13080360867914
1739209714.7744946;-38.13080360867914
1739209714.7744966;-31.141103565318915
1739209714.7744987;-45.120503652039325
1739209714.7745008;-38.13080360867914
1739209714.774503;-38.13080360867914
1739209714.7745051;-35.57807855764607
1739209714.7745073;-38.13080360867914
1739209714.7745094;-45.120503652039325
1739209714.7745113;-45.120503652039325
1739209714.7745135;-45.120503652039325
1739209714.7745156;-45.120503652039325
1739209714.7745178;-45.120503652039325
1739209714.77452;-45.120503652039325
1739209714.774522;-45.120503652039325
1739209714.7745242;-38.13080360867914
1739209714.7745261;-45.120503652039325
1739209714.7745283;-38.13080360867914
1739209714.7745304;-45.120503652039325
1739209714.7745326;-45.120503652039325
1739209714.7745347;-45.120503652039325
1739209714.7745368;-38.13080360867914
1739209714.774539;-35.57807855764607
1739209714.7745411;-45.120503652039325
1739209714.774543;-35.57807855764607
1739209714.7745452;-45.120503652039325
1739209714.7745473;-28.992665084841942
1739209714.7745495;-35.57807855764607
1739209714.7745516;-45.120503652039325
1739209714.7745538;-45.120503652039325
1739209714.774556;-38.13080360867914
1739209714.7745578;-32.816014438256545
1739209714.77456;-35.57807855764607
1739209714.7745621;-38.13080360867914
1739209714.7745643;-32.81601443825658
1739209714.7745664;-38.13080360867914
1739209714.7745686;-38.13080360867914
1739209714.7745707;-45.120503652039325
1739209714.7745728;-38.13080360867914
1739209714.7745748;-38.13080360867914
1739209714.774577;-35.57807855764607
1739209714.774579;-45.120503652039325
1739209714.7745812;-45.120503652039325
1739209714.7745833;-38.13080360867914
1739209714.7745855;-45.120503652039325
1739209714.7745876;-45.120503652039325
1739209714.7745895;-45.120503652039325
1739209714.7745917;-45.120503652039325
1739209714.7745938;-45.120503652039325
1739209714.774596;-38.13080360867914
1739209714.7745981;-31.141103565318915
1739209714.7746003;-33.981070128970906
1739209714.7746024;-35.57807855764607
1739209714.7746043;-38.13080360867914
1739209714.7746065;-38.13080360867914
1739209714.7746086;-38.13080360867914
1739209714.7746108;-45.120503652039325
1739209714.774613;-38.13080360867914
1739209714.774615;-38.13080360867914
1739209714.7746172;-38.13080360867914
1739209714.7746193;-45.120503652039325
1739209714.7746212;-38.13080360867914
1739209714.7746234;-45.120503652039325
1739209714.7746255;-45.120503652039325
1739209714.7746277;-38.13080360867914
1739209714.7746298;-45.120503652039325
1739209714.774632;-33.981070128970906
1739209714.7746341;-38.13080360867914
1739209714.774636;-38.13080360867914
1739209714.7746382;-45.120503652039325
1739209714.7746403;-38.13080360867914
1739209714.7746425;-38.13080360867914
1739209714.7746446;-38.13080360867914
1739209714.7746468;-38.13080360867914
1739209714.774649;-38.13080360867914
1739209714.774651;-38.13080360867914
1739209714.774653;-38.13080360867914
1739209714.774655;-45.120503652039325
1739209714.7746572;-45.120503652039325
1739209714.7746594;-45.120503652039325
1739209714.7746615;-45.120503652039325
1739209714.7746637;-45.120503652039325
1739209714.7746658;-45.120503652039325
1739209714.7746677;-38.13080360867914
1739209714.77467;-38.13080360867914
1739209714.774672;-45.120503652039325
1739209714.7746742;-45.120503652039325
1739209714.7746763;-45.120503652039325
1739209714.7746785;-45.120503652039325
1739209714.7746806;-38.13080360867914
1739209714.7746828;-45.120503652039325
1739209714.7746847;-38.13080360867914
1739209714.7746868;-45.120503652039325
1739209714.774689;-45.120503652039325
1739209714.774691;-45.120503652039325
1739209714.7746933;-32.816014438256545
1739209714.7746954;-38.13080360867914
1739209714.7746975;-45.120503652039325
1739209714.7746994;-38.13080360867914
1739209714.7747016;-38.13080360867914
1739209714.7747037;-45.120503652039325
1739209714.774706;-38.13080360867914
1739209714.774708;-35.57807855764607
1739209714.7747102;-45.120503652039325
1739209714.7747123;-45.120503652039325
1739209714.7747142;-38.13080360867914
1739209714.7747164;-38.13080360867914
1739209714.7747185;-35.57807855764607
1739209714.7747207;-35.57807855764607
1739209714.7747228;-38.13080360867914
