CAN Message; 0x24:0f5b54d56572dc7a
1739209878.348863;-38.13080360867914
1739209878.3488648;-33.981070128970906
1739209878.3488667;-38.13080360867914
1739209878.3488686;-38.13080360867914
1739209878.3488708;-35.57807855764607
1739209878.3488727;-38.13080360867914
1739209878.3488746;-38.13080360867914
1739209878.3488765;-45.120503652039325
1739209878.3488786;-38.13080360867914
1739209878.3488805;-38.13080360867914
1739209878.3488824;-45.120503652039325
1739209878.3488843;-45.120503652039325
1739209878.3488863;-33.981070128970906
1739209878.3488884;-33.981070128970906
1739209878.3488903;-45.120503652039325
1739209878.3488922;-45.120503652039325
1739209878.3488941;-45.120503652039325
1739209878.3488963;-38.13080360867914
1739209878.3488982;-38.13080360867914
1739209878.3489;-35.57807855764607
1739209878.348902;-35.57807855764607
1739209878.3489041;-45.120503652039325
1739209878.348906;-38.13080360867914
1739209878.348908;-35.57807855764607
1739209878.3489099;-45.120503652039325
1739209878.348912;-45.120503652039325
1739209878.348914;-35.57807855764607
1739209878.3489158;-35.57807855764607
1739209878.3489177;-45.120503652039325
1739209878.3489199;-38.13080360867914
1739209878.3489218;-33.981070128970906
1739209878.3489237;-45.120503652039325
1739209878.3489256;-35.57807855764607
1739209878.3489277;-45.120503652039325
1739209878.3489296;-45.120503652039325
1739209878.3489316;-33.981070128970906
1739209878.3489335;-45.120503652039325
1739209878.3489356;-31.141103565318915
1739209878.3489375;-32.816014438256545
1739209878.3489394;-45.120503652039325
1739209878.3489413;-35.57807855764607
1739209878.3489432;-45.120503652039325
1739209878.3489454;-38.13080360867914
1739209878.3489473;-38.13080360867914
1739209878.3489492;-38.13080360867914
1739209878.348951;-33.981070128970906
1739209878.3489532;-28.992665084841942
1739209878.3489552;-38.13080360867914
1739209878.348957;-45.120503652039325
1739209878.348959;-38.13080360867914
1739209878.348961;-33.981070128970906
1739209878.348963;-45.120503652039325
1739209878.348965;-38.13080360867914
1739209878.3489668;-45.120503652039325
1739209878.348969;-32.81601443825658
1739209878.348971;-35.57807855764607
1739209878.3489728;-38.13080360867914
1739209878.3489747;-45.120503652039325
1739209878.3489769;-38.13080360867914
1739209878.3489788;-38.13080360867914
1739209878.3489807;-38.13080360867914
1739209878.3489826;-35.57807855764607
1739209878.3489847;-31.141103565318915
1739209878.3489866;-38.13080360867914
1739209878.3489885;-38.13080360867914
1739209878.3489904;-32.816014438256545
1739209878.3489926;-45.120503652039325
1739209878.3489945;-38.13080360867914
1739209878.3489964;-38.13080360867914
1739209878.3489983;-38.13080360867914
1739209878.3490002;-38.13080360867914
1739209878.3490024;-45.120503652039325
1739209878.3490043;-38.13080360867914
1739209878.3490062;-38.13080360867914
1739209878.349008;-45.120503652039325
1739209878.3490102;-45.120503652039325
1739209878.3490121;-33.981070128970906
1739209878.349014;-38.13080360867914
1739209878.349016;-38.13080360867914
1739209878.349018;-38.13080360867914
1739209878.34902;-27.877744956031414
1739209878.349022;-23.50682362968953
1739209878.3490238;-35.57807855764607
1739209878.349026;-38.13080360867914
1739209878.3490279;-38.13080360867914
1739209878.3490298;-38.13080360867914
1739209878.3490317;-45.120503652039325
1739209878.3490338;-45.120503652039325
1739209878.3490357;-45.120503652039325
1739209878.3490376;-31.141103565318915
1739209878.3490396;-45.120503652039325
1739209878.3490417;-31.141103565318915
1739209878.3490436;-26.991370085610722
1739209878.3490455;-24.15140352195872
1739209878.3490474;-33.981070128970906
1739209878.3490496;-33.981070128970956
1739209878.3490515;-35.57807855764607
1739209878.3490534;-28.992665084841942
1739209878.3490553;-45.120503652039325
1739209878.3490572;-30.49652367304973
1739209878.3490593;-31.141103565318915
1739209878.3490613;-38.13080360867914
1739209878.3490632;-38.13080360867914
1739209878.349065;-31.141103565318915
1739209878.3490672;-29.438486411369333
1739209878.349069;-20.954098578656488
1739209878.349071;-28.992665084841967
1739209878.349073;-30.49652367304973
1739209878.349075;-38.13080360867914
1739209878.349077;-38.13080360867914
1739209878.349079;-30.49652367304973
1739209878.3490808;-45.120503652039325
1739209878.349083;-29.438486411369333
1739209878.3490849;-30.49652367304973
1739209878.3490868;-38.13080360867914
1739209878.3490887;-38.13080360867914
1739209878.3490908;-30.49652367304973
1739209878.3490927;-21.300333226290604
1739209878.3490946;-25.25278630937684
1739209878.3490965;-45.120503652039325
1739209878.3490987;-38.13080360867914
1739209878.3491006;-30.49652367304973
1739209878.3491025;-38.13080360867914
1739209878.3491044;-35.57807855764607
1739209878.3491066;-33.981070128970906
1739209878.3491085;-45.120503652039325
1739209878.3491104;-33.981070128970906
1739209878.3491123;-38.13080360867914
1739209878.3491142;-35.57807855764607
1739209878.3491163;-24.589719217205094
1739209878.3491182;-21.4469444417791
1739209878.3491201;-28.58837851428586
1739209878.349122;-28.992665084841942
1739209878.3491242;-25.826314394896354
1739209878.349126;-38.13080360867914
1739209878.349128;-38.13080360867914
1739209878.34913;-30.49652367304973
1739209878.349132;-33.981070128970906
1739209878.349134;-38.13080360867914
1739209878.3491359;-45.120503652039325
1739209878.3491378;-31.141103565318893
1739209878.34914;-26.991370085610754
1739209878.3491418;-23.16150712794696
1739209878.3491437;-28.992665084841942
1739209878.3491457;-45.120503652039325
1739209878.3491478;-38.13080360867914
1739209878.3491497;-33.981070128970906
1739209878.3491516;-45.120503652039325
1739209878.3491535;-32.816014438256545
1739209878.3491557;-45.120503652039325
1739209878.3491576;-45.120503652039325
1739209878.3491595;-45.120503652039325
1739209878.3491614;-32.816014438256545
1739209878.3491633;-21.228842808393964
1739209878.3491654;-24.151403521958734
1739209878.3491673;-28.588378514285886
1739209878.3491693;-26.035653463252796
1739209878.3491712;-31.141103565318915
1739209878.3491733;-31.141103565318915
1739209878.3491752;-30.49652367304973
1739209878.3491771;-45.120503652039325
1739209878.349179;-31.141103565318943
1739209878.3491812;-32.816014438256545
1739209878.349183;-31.141103565318915
1739209878.349185;-33.981070128970906
1739209878.349187;-25.826314394896357
1739209878.349189;-24.589719217205094
1739209878.349191;-25.62660358559016
1739209878.3491929;-29.438486411369333
1739209878.3491948;-38.13080360867914
1739209878.349197;-31.141103565318915
1739209878.3491988;-28.992665084841942
1739209878.3492007;-45.120503652039325
1739209878.3492026;-35.57807855764607
1739209878.3492048;-38.13080360867914
1739209878.3492067;-38.13080360867914
1739209878.3492086;-32.816014438256545
1739209878.3492105;-27.267205301931607
1739209878.3492126;-22.740042620751332
1739209878.3492146;-23.273589343863303
1739209878.3492165;-30.49652367304976
1739209878.3492184;-26.487275050834715
1739209878.3492203;-31.141103565318915
1739209878.3492224;-45.120503652039325
1739209878.3492243;-45.120503652039325
1739209878.3492262;-32.81601443825658
1739209878.3492281;-45.120503652039325
1739209878.3492303;-45.120503652039325
1739209878.3492322;-35.57807855764607
1739209878.349234;-38.13080360867914
1739209878.349236;-45.120503652039325
1739209878.3492382;-45.120503652039325
1739209878.34924;-38.13080360867914
1739209878.349242;-27.267205301931607
1739209878.3492439;-38.13080360867914
1739209878.349246;-45.120503652039325
1739209878.349248;-45.120503652039325
1739209878.3492498;-45.120503652039325
1739209878.3492517;-38.13080360867914
1739209878.349254;-38.13080360867914
1739209878.3492558;-45.120503652039325
1739209878.3492577;-29.438486411369347
1739209878.3492596;-33.981070128970906
1739209878.3492618;-33.981070128970906
1739209878.3492637;-38.13080360867914
1739209878.3492656;-45.120503652039325
1739209878.3492675;-45.120503652039325
1739209878.3492696;-45.120503652039325
1739209878.3492715;-38.13080360867914
1739209878.3492734;-31.141103565318915
1739209878.3492754;-38.13080360867914
1739209878.3492773;-38.13080360867914
1739209878.3492794;-45.120503652039325
1739209878.3492813;-38.13080360867914
1739209878.3492832;-35.57807855764607
1739209878.3492851;-45.120503652039325
1739209878.3492873;-35.57807855764607
1739209878.3492892;-30.49652367304973
1739209878.349291;-31.141103565318915
1739209878.349293;-33.981070128970906
1739209878.3492951;-45.120503652039325
1739209878.349297;-45.120503652039325
1739209878.349299;-45.120503652039325
1739209878.3493009;-45.120503652039325
1739209878.349303;-38.13080360867914
1739209878.349305;-35.57807855764607
1739209878.3493068;-38.13080360867914
1739209878.3493087;-33.981070128970906
1739209878.3493109;-38.13080360867914
1739209878.3493128;-38.13080360867914
1739209878.3493147;-45.120503652039325
1739209878.3493166;-38.13080360867914
1739209878.3493187;-38.13080360867914
1739209878.3493207;-33.981070128970906
1739209878.3493226;-45.120503652039325
1739209878.3493245;-38.13080360867914
1739209878.3493266;-33.981070128970906
1739209878.3493285;-33.981070128970906
1739209878.3493304;-35.57807855764607
1739209878.3493311;-38.13080360867914
1739209878.3493319;-38.13080360867914
1739209878.3493326;-35.57807855764607
1739209878.3493333;-38.13080360867914
1739209878.349334;-45.120503652039325
1739209878.3493347;-38.13080360867914
1739209878.3493354;-38.13080360867914
1739209878.3493361;-45.120503652039325
1739209878.3493369;-45.120503652039325
1739209878.3493373;-45.120503652039325
1739209878.349338;-45.120503652039325
1739209878.3493388;-38.13080360867914
1739209878.3493395;-38.13080360867914
1739209878.3493402;-45.120503652039325
1739209878.349341;-45.120503652039325
1739209878.3493416;-35.57807855764607
1739209878.3493423;-38.13080360867914
1739209878.349343;-45.120503652039325
1739209878.3493438;-38.13080360867914
1739209878.3493445;-33.981070128970906
1739209878.3493452;-45.120503652039325
1739209878.349346;-45.120503652039325
1739209878.3493466;-38.13080360867914
1739209878.3493474;-45.120503652039325
1739209878.349348;-38.13080360867914
1739209878.3493488;-45.120503652039325
1739209878.3493495;-45.120503652039325
1739209878.3493502;-38.13080360867914
1739209878.3493507;-33.981070128970906
1739209878.3493514;-29.438486411369333
1739209878.3493521;-27.877744956031414
1739209878.3493528;-45.120503652039325
1739209878.3493536;-27.267205301931607
1739209878.3493543;-28.992665084841942
1739209878.349355;-45.120503652039325
1739209878.3493557;-26.487275050834715
1739209878.3493564;-33.981070128970956
1739209878.3493571;-29.438486411369347
1739209878.3493578;-26.035653463252796
1739209878.3493586;-26.991370085610722
1739209878.3493593;-31.141103565318943
1739209878.34936;-30.49652367304973
1739209878.3493607;-35.57807855764607
1739209878.3493614;-38.13080360867914
1739209878.3493621;-38.13080360867914
1739209878.3493629;-33.981070128970906
1739209878.3493636;-33.981070128970906
1739209878.349364;-25.252786309376837
1739209878.3493648;-31.141103565318915
1739209878.3493655;-26.487275050834725
1739209878.3493662;-33.981070128970956
1739209878.349367;-29.438486411369333
1739209878.3493676;-33.981070128970906
1739209878.3493683;-27.8777449560314
1739209878.349369;-45.120503652039325
1739209878.3493698;-23.273589343863303
1739209878.3493705;-23.506823629689542
1739209878.3493712;-33.981070128970956
1739209878.349372;-38.13080360867914
1739209878.3493726;-30.49652367304973
1739209878.3493733;-25.826314394896364
1739209878.349374;-32.816014438256545
1739209878.3493748;-32.816014438256545
1739209878.3493755;-28.58837851428586
1739209878.3493762;-45.120503652039325
1739209878.349377;-38.13080360867914
1739209878.3493774;-29.438486411369347
1739209878.349378;-25.826314394896357
1739209878.3493788;-25.826314394896357
1739209878.3493795;-31.141103565318915
1739209878.3493803;-31.141103565318915
1739209878.349381;-35.57807855764607
1739209878.3493817;-26.991370085610722
1739209878.3493824;-26.991370085610736
1739209878.349383;-32.816014438256545
1739209878.3493838;-32.816014438256545
1739209878.3493845;-31.141103565318915
1739209878.3493853;-27.8777449560314
1739209878.349386;-25.077289914212862
1739209878.3493867;-31.141103565318915
1739209878.3493874;-30.49652367304973
1739209878.3493881;-26.991370085610722
1739209878.3493888;-32.81601443825658
1739209878.3493896;-28.21854285175415
1739209878.3493903;-30.49652367304973
1739209878.3493907;-45.120503652039325
1739209878.3493915;-33.981070128970906
1739209878.3493922;-28.58837851428586
1739209878.349393;-32.816014438256545
1739209878.3493936;-29.438486411369347
1739209878.3493943;-24.438645034577675
1739209878.349395;-24.151403521958727
1739209878.3493958;-24.151403521958734
1739209878.3493965;-35.57807855764607
1739209878.3493972;-27.8777449560314
1739209878.349398;-26.991370085610722
1739209878.3493986;-45.120503652039325
1739209878.3493993;-38.13080360867914
1739209878.3494;-31.14110356531892
1739209878.3494008;-26.035653463252796
1739209878.3494015;-33.981070128970906
1739209878.3494022;-45.120503652039325
1739209878.349403;-27.877744956031414
1739209878.3494036;-26.035653463252796
1739209878.349404;-38.13080360867914
1739209878.3494048;-32.81601443825658
1739209878.3494055;-45.120503652039325
1739209878.3494062;-31.14110356531892
1739209878.349407;-31.141103565318915
1739209878.3494077;-32.816014438256545
1739209878.3494084;-28.588378514285886
1739209878.349409;-31.141103565318915
1739209878.3494098;-27.8777449560314
1739209878.3494105;-32.81601443825658
1739209878.3494112;-26.487275050834725
1739209878.349412;-33.981070128970906
1739209878.3494127;-31.141103565318943
1739209878.3494134;-25.252786309376837
1739209878.349414;-24.74623867263306
1739209878.3494148;-45.120503652039325
1739209878.3494155;-26.991370085610722
1739209878.3494163;-28.992665084841942
1739209878.349417;-45.120503652039325
1739209878.3494174;-38.13080360867914
1739209878.3494182;-27.267205301931607
1739209878.3494189;-32.816014438256545
1739209878.3494196;-45.120503652039325
1739209878.3494203;-28.992665084841942
1739209878.349421;-23.38864096791655
1739209878.3494217;-27.877744956031417
1739209878.3494225;-31.14110356531892
1739209878.3494232;-25.826314394896354
1739209878.349424;-38.13080360867914
1739209878.3494246;-28.992665084841942
1739209878.3494253;-32.816014438256545
1739209878.349426;-31.141103565318943
1739209878.3494267;-27.267205301931607
1739209878.3494275;-31.141103565318915
1739209878.3494282;-33.981070128970956
1739209878.349429;-29.438486411369347
1739209878.3494296;-30.49652367304973
1739209878.3494303;-38.13080360867914
1739209878.3494308;-38.13080360867914
1739209878.3494315;-30.49652367304973
1739209878.3494322;-29.438486411369347
1739209878.349433;-25.826314394896357
1739209878.3494337;-30.49652367304973
1739209878.3494344;-25.62660358559016
1739209878.349435;-33.981070128970956
1739209878.3494358;-31.141103565318915
