CAN Message; 0x1b8:03003dcd2a69c8bb
1739209710.3200424;-45.120503652039325
1739209710.3200455;-45.120503652039325
1739209710.3200486;-45.120503652039325
1739209710.3200514;-38.13080360867914
1739209710.3200545;-45.120503652039325
1739209710.3200576;-35.57807855764607
1739209710.3200605;-38.13080360867914
1739209710.3200636;-45.120503652039325
1739209710.3200667;-45.120503652039325
1739209710.3200698;-38.13080360867914
1739209710.3200727;-38.13080360867914
1739209710.3200758;-45.120503652039325
1739209710.3200788;-38.13080360867914
1739209710.320082;-38.13080360867914
1739209710.3200848;-45.120503652039325
1739209710.320088;-38.13080360867914
1739209710.320091;-33.981070128970906
1739209710.320094;-45.120503652039325
1739209710.320097;-45.120503652039325
1739209710.3201;-45.120503652039325
1739209710.3201032;-45.120503652039325
1739209710.320106;-45.120503652039325
1739209710.3201091;-45.120503652039325
1739209710.3201122;-38.13080360867914
1739209710.3201153;-45.120503652039325
1739209710.3201182;-35.57807855764607
1739209710.3201213;-38.13080360867914
1739209710.3201244;-38.13080360867914
1739209710.3201275;-38.13080360867914
1739209710.3201303;-35.57807855764607
1739209710.3201334;-35.57807855764607
1739209710.3201365;-45.120503652039325
1739209710.3201394;-38.13080360867914
1739209710.3201425;-45.120503652039325
1739209710.3201456;-45.120503652039325
1739209710.3201487;-33.981070128970906
1739209710.3201516;-35.57807855764607
1739209710.3201547;-38.13080360867914
1739209710.3201578;-45.120503652039325
1739209710.3201609;-38.13080360867914
1739209710.3201637;-38.13080360867914
1739209710.3201668;-38.13080360867914
1739209710.32017;-45.120503652039325
1739209710.3201728;-38.13080360867914
1739209710.320176;-38.13080360867914
1739209710.320179;-38.13080360867914
1739209710.320182;-26.991370085610736
1739209710.320185;-38.13080360867914
1739209710.320188;-45.120503652039325
1739209710.3201911;-45.120503652039325
1739209710.3201942;-33.981070128970906
1739209710.320197;-45.120503652039325
1739209710.3202002;-45.120503652039325
1739209710.3202033;-45.120503652039325
1739209710.3202062;-45.120503652039325
1739209710.3202093;-45.120503652039325
1739209710.3202124;-38.13080360867914
1739209710.3202155;-35.57807855764607
1739209710.3202183;-45.120503652039325
1739209710.3202214;-38.13080360867914
1739209710.3202245;-45.120503652039325
1739209710.3202276;-33.981070128970906
1739209710.3202305;-35.57807855764607
1739209710.3202336;-38.13080360867914
1739209710.3202367;-45.120503652039325
1739209710.3202395;-38.13080360867914
1739209710.3202426;-35.57807855764607
1739209710.3202457;-38.13080360867914
1739209710.3202488;-45.120503652039325
1739209710.3202517;-38.13080360867914
1739209710.3202548;-32.816014438256545
1739209710.320258;-45.120503652039325
1739209710.320261;-45.120503652039325
1739209710.3202639;-45.120503652039325
1739209710.320267;-32.816014438256545
1739209710.32027;-45.120503652039325
1739209710.320273;-45.120503652039325
1739209710.320276;-38.13080360867914
1739209710.3202791;-38.13080360867914
1739209710.3202822;-45.120503652039325
1739209710.320285;-45.120503652039325
1739209710.3202882;-45.120503652039325
1739209710.3202913;-45.120503652039325
1739209710.3202944;-45.120503652039325
1739209710.3202972;-45.120503652039325
1739209710.3203003;-45.120503652039325
1739209710.3203034;-28.58837851428586
1739209710.3203063;-35.57807855764607
1739209710.3203094;-38.13080360867914
1739209710.3203125;-45.120503652039325
1739209710.3203156;-45.120503652039325
1739209710.3203185;-45.120503652039325
1739209710.3203216;-45.120503652039325
1739209710.3203247;-45.120503652039325
1739209710.3203278;-32.816014438256545
1739209710.3203306;-35.57807855764607
1739209710.3203337;-45.120503652039325
1739209710.3203368;-38.13080360867914
1739209710.32034;-32.816014438256545
1739209710.3203428;-38.13080360867914
1739209710.3203459;-45.120503652039325
1739209710.320349;-38.13080360867914
1739209710.3203518;-45.120503652039325
1739209710.320355;-45.120503652039325
1739209710.320358;-38.13080360867914
1739209710.3203611;-38.13080360867914
1739209710.320364;-35.57807855764607
1739209710.320367;-38.13080360867914
1739209710.3203702;-38.13080360867914
1739209710.3203733;-38.13080360867914
1739209710.3203762;-45.120503652039325
1739209710.3203793;-45.120503652039325
1739209710.3203824;-45.120503652039325
1739209710.3203852;-45.120503652039325
1739209710.3203883;-35.57807855764607
1739209710.3203914;-38.13080360867914
1739209710.3203945;-38.13080360867914
1739209710.3203974;-38.13080360867914
1739209710.3204005;-45.120503652039325
1739209710.3204036;-38.13080360867914
1739209710.3204067;-45.120503652039325
1739209710.3204095;-45.120503652039325
1739209710.3204126;-45.120503652039325
1739209710.3204157;-45.120503652039325
1739209710.3204186;-38.13080360867914
1739209710.3204217;-38.13080360867914
1739209710.3204248;-38.13080360867914
1739209710.320428;-38.13080360867914
1739209710.3204308;-38.13080360867914
1739209710.3204339;-38.13080360867914
1739209710.320437;-45.120503652039325
1739209710.32044;-45.120503652039325
1739209710.320443;-38.13080360867914
1739209710.320446;-38.13080360867914
1739209710.320449;-38.13080360867914
1739209710.320452;-31.141103565318915
1739209710.320455;-35.57807855764607
1739209710.3204582;-38.13080360867914
1739209710.3204613;-35.57807855764607
1739209710.3204641;-35.57807855764607
1739209710.3204672;-38.13080360867914
1739209710.3204703;-45.120503652039325
1739209710.3204734;-45.120503652039325
1739209710.3204763;-33.981070128970906
1739209710.3204794;-45.120503652039325
1739209710.3204825;-45.120503652039325
1739209710.3204854;-35.57807855764607
1739209710.3204885;-38.13080360867914
1739209710.3204916;-45.120503652039325
1739209710.3204947;-38.13080360867914
1739209710.3204975;-38.13080360867914
1739209710.3205006;-38.13080360867914
1739209710.3205037;-45.120503652039325
1739209710.3205068;-38.13080360867914
1739209710.3205097;-35.57807855764607
1739209710.3205128;-45.120503652039325
1739209710.3205159;-45.120503652039325
1739209710.3205187;-38.13080360867914
1739209710.3205218;-45.120503652039325
1739209710.320525;-38.13080360867914
1739209710.320528;-45.120503652039325
1739209710.320531;-45.120503652039325
1739209710.320534;-45.120503652039325
1739209710.320537;-33.981070128970906
1739209710.3205402;-38.13080360867914
1739209710.320543;-38.13080360867914
1739209710.3205462;-33.981070128970906
1739209710.3205492;-38.13080360867914
1739209710.3205523;-45.120503652039325
1739209710.3205552;-45.120503652039325
1739209710.3205583;-45.120503652039325
1739209710.3205614;-45.120503652039325
1739209710.3205643;-38.13080360867914
1739209710.3205674;-45.120503652039325
1739209710.3205705;-45.120503652039325
1739209710.3205736;-28.992665084841942
1739209710.3205764;-32.816014438256545
1739209710.3205795;-38.13080360867914
1739209710.3205826;-45.120503652039325
1739209710.3205857;-31.141103565318915
1739209710.3205886;-32.816014438256545
1739209710.3205917;-38.13080360867914
1739209710.3205948;-45.120503652039325
1739209710.3205976;-32.81601443825658
1739209710.3206007;-38.13080360867914
1739209710.3206038;-35.57807855764607
1739209710.320607;-45.120503652039325
1739209710.3206098;-45.120503652039325
1739209710.320613;-38.13080360867914
1739209710.320616;-45.120503652039325
1739209710.320619;-45.120503652039325
1739209710.320622;-33.981070128970906
1739209710.320625;-35.57807855764607
1739209710.3206282;-38.13080360867914
1739209710.320631;-38.13080360867914
1739209710.3206341;-38.13080360867914
1739209710.3206372;-38.13080360867914
1739209710.3206403;-28.992665084841942
1739209710.3206432;-38.13080360867914
1739209710.3206463;-38.13080360867914
1739209710.3206494;-45.120503652039325
1739209710.3206525;-45.120503652039325
1739209710.3206553;-45.120503652039325
1739209710.3206584;-38.13080360867914
1739209710.3206615;-45.120503652039325
1739209710.3206644;-45.120503652039325
1739209710.3206675;-35.57807855764607
1739209710.3206706;-45.120503652039325
1739209710.3206737;-45.120503652039325
1739209710.3206766;-38.13080360867914
1739209710.3206797;-45.120503652039325
1739209710.3206828;-45.120503652039325
1739209710.3206859;-33.981070128970906
1739209710.3206887;-38.13080360867914
1739209710.3206918;-45.120503652039325
1739209710.320695;-31.141103565318893
1739209710.3206978;-30.49652367304973
1739209710.320701;-45.120503652039325
1739209710.320704;-45.120503652039325
1739209710.320707;-45.120503652039325
1739209710.32071;-45.120503652039325
1739209710.320713;-45.120503652039325
1739209710.3207161;-38.13080360867914
1739209710.3207192;-38.13080360867914
1739209710.320722;-45.120503652039325
1739209710.3207252;-38.13080360867914
1739209710.3207283;-35.57807855764607
1739209710.3207312;-35.57807855764607
1739209710.3207343;-38.13080360867914
1739209710.3207374;-38.13080360867914
1739209710.3207405;-35.57807855764607
1739209710.3207433;-45.120503652039325
1739209710.3207464;-45.120503652039325
1739209710.3207495;-38.13080360867914
1739209710.3207526;-38.13080360867914
1739209710.3207555;-45.120503652039325
1739209710.3207586;-45.120503652039325
1739209710.3207617;-45.120503652039325
1739209710.3207648;-45.120503652039325
1739209710.3207676;-38.13080360867914
1739209710.3207707;-38.13080360867914
1739209710.3207738;-38.13080360867914
1739209710.3207767;-45.120503652039325
1739209710.3207798;-45.120503652039325
1739209710.320783;-45.120503652039325
1739209710.320786;-45.120503652039325
1739209710.3207889;-38.13080360867914
1739209710.320792;-38.13080360867914
1739209710.320795;-45.120503652039325
1739209710.3207982;-45.120503652039325
1739209710.320801;-45.120503652039325
1739209710.320804;-45.120503652039325
1739209710.3208072;-38.13080360867914
1739209710.32081;-38.13080360867914
1739209710.3208132;-45.120503652039325
1739209710.3208163;-35.57807855764607
1739209710.3208194;-32.816014438256545
1739209710.3208222;-38.13080360867914
1739209710.3208253;-38.13080360867914
1739209710.3208284;-38.13080360867914
1739209710.3208315;-38.13080360867914
1739209710.3208344;-45.120503652039325
1739209710.3208375;-38.13080360867914
1739209710.3208406;-38.13080360867914
1739209710.3208435;-45.120503652039325
1739209710.3208466;-45.120503652039325
1739209710.3208497;-45.120503652039325
1739209710.3208528;-35.57807855764607
1739209710.3208556;-35.57807855764607
1739209710.3208587;-38.13080360867914
1739209710.3208618;-35.57807855764607
1739209710.320865;-38.13080360867914
1739209710.3208678;-45.120503652039325
1739209710.3208709;-38.13080360867914
1739209710.320874;-35.57807855764607
1739209710.3208768;-35.57807855764607
1739209710.32088;-45.120503652039325
1739209710.320883;-45.120503652039325
1739209710.3208861;-38.13080360867914
1739209710.320889;-38.13080360867914
1739209710.320892;-45.120503652039325
1739209710.3208952;-33.981070128970906
1739209710.3208983;-38.13080360867914
1739209710.3209012;-38.13080360867914
1739209710.3209043;-32.816014438256545
1739209710.3209074;-31.141103565318915
1739209710.3209102;-38.13080360867914
1739209710.3209133;-45.120503652039325
1739209710.3209164;-45.120503652039325
1739209710.3209195;-38.13080360867914
1739209710.3209224;-38.13080360867914
1739209710.3209255;-45.120503652039325
1739209710.3209286;-45.120503652039325
1739209710.3209317;-38.13080360867914
1739209710.3209345;-32.816014438256545
1739209710.3209376;-35.57807855764607
1739209710.3209407;-38.13080360867914
1739209710.3209436;-33.981070128970906
1739209710.3209467;-38.13080360867914
1739209710.3209498;-45.120503652039325
1739209710.320953;-45.120503652039325
1739209710.3209558;-38.13080360867914
1739209710.3209589;-45.120503652039325
1739209710.320962;-38.13080360867914
1739209710.320965;-29.438486411369333
1739209710.320968;-33.981070128970906
1739209710.320971;-45.120503652039325
1739209710.320974;-33.981070128970906
1739209710.3209772;-45.120503652039325
1739209710.32098;-38.13080360867914
1739209710.3209832;-45.120503652039325
1739209710.3209863;-45.120503652039325
1739209710.3209891;-38.13080360867914
1739209710.3209922;-45.120503652039325
1739209710.3209953;-45.120503652039325
1739209710.3209984;-38.13080360867914
1739209710.3210013;-35.57807855764607
1739209710.3210044;-38.13080360867914
1739209710.3210075;-45.120503652039325
1739209710.3210106;-33.981070128970906
1739209710.3210135;-38.13080360867914
1739209710.3210166;-38.13080360867914
1739209710.3210196;-45.120503652039325
1739209710.3210225;-45.120503652039325
1739209710.3210256;-38.13080360867914
1739209710.3210287;-38.13080360867914
1739209710.3210318;-45.120503652039325
1739209710.3210347;-38.13080360867914
1739209710.3210378;-38.13080360867914
1739209710.3210409;-45.120503652039325
1739209710.321044;-45.120503652039325
1739209710.3210468;-45.120503652039325
1739209710.32105;-45.120503652039325
1739209710.321053;-38.13080360867914
1739209710.321056;-45.120503652039325
1739209710.321059;-45.120503652039325
1739209710.321062;-45.120503652039325
1739209710.3210652;-28.992665084841942
1739209710.321068;-38.13080360867914
1739209710.3210711;-45.120503652039325
1739209710.3210742;-45.120503652039325
1739209710.3210773;-38.13080360867914
1739209710.3210802;-33.981070128970906
1739209710.3210833;-33.981070128970906
1739209710.3210864;-45.120503652039325
1739209710.3210893;-31.14110356531892
1739209710.3210924;-33.981070128970906
1739209710.3210955;-38.13080360867914
1739209710.3210986;-45.120503652039325
1739209710.3211014;-45.120503652039325
1739209710.3211045;-45.120503652039325
1739209710.3211076;-45.120503652039325
1739209710.3211107;-45.120503652039325
1739209710.3211136;-27.267205301931607
1739209710.3211167;-32.816014438256545
1739209710.3211198;-38.13080360867914
1739209710.3211226;-38.13080360867914
1739209710.3211257;-38.13080360867914
1739209710.3211288;-35.57807855764607
1739209710.321132;-38.13080360867914
1739209710.3211348;-45.120503652039325
1739209710.321138;-38.13080360867914
1739209710.321141;-45.120503652039325
1739209710.321144;-38.13080360867914
1739209710.321147;-45.120503652039325
1739209710.32115;-45.120503652039325
1739209710.3211532;-45.120503652039325
1739209710.321156;-35.57807855764607
1739209710.3211591;-38.13080360867914
1739209710.3211622;-38.13080360867914
1739209710.3211653;-38.13080360867914
1739209710.3211682;-45.120503652039325
1739209710.3211713;-45.120503652039325
1739209710.3211744;-45.120503652039325
1739209710.3211775;-45.120503652039325
1739209710.3211803;-38.13080360867914
1739209710.3211834;-35.57807855764607
1739209710.3211865;-32.816014438256545
1739209710.3211894;-33.981070128970906
1739209710.3211925;-38.13080360867914
1739209710.3211956;-35.57807855764607
1739209710.3211987;-45.120503652039325
1739209710.3212016;-45.120503652039325
1739209710.3212047;-45.120503652039325
1739209710.3212078;-35.57807855764607
1739209710.3212109;-33.981070128970956
1739209710.3212137;-38.13080360867914
1739209710.3212168;-35.57807855764607
1739209710.32122;-45.120503652039325
1739209710.321223;-45.120503652039325
1739209710.321226;-45.120503652039325
1739209710.321229;-38.13080360867914
1739209710.321232;-45.120503652039325
1739209710.321235;-32.816014438256545
1739209710.321238;-30.49652367304973
1739209710.3212411;-38.13080360867914
1739209710.3212442;-45.120503652039325
1739209710.321247;-33.981070128970906
1739209710.3212502;-38.13080360867914
1739209710.3212533;-38.13080360867914
1739209710.3212564;-45.120503652039325
1739209710.3212593;-45.120503652039325
1739209710.3212624;-45.120503652039325
1739209710.3212655;-33.981070128970906
1739209710.3212683;-45.120503652039325
1739209710.3212714;-38.13080360867914
1739209710.3212745;-32.816014438256545
1739209710.3212776;-45.120503652039325
1739209710.3212805;-45.120503652039325
1739209710.3212836;-45.120503652039325
1739209710.3212867;-31.141103565318915
1739209710.3212898;-35.57807855764607
1739209710.3212926;-35.57807855764607
1739209710.3212957;-38.13080360867914
1739209710.3212988;-45.120503652039325
1739209710.3213017;-38.13080360867914
1739209710.3213048;-35.57807855764607
1739209710.321308;-35.57807855764607
1739209710.321311;-33.981070128970906
1739209710.3213139;-45.120503652039325
1739209710.321317;-38.13080360867914
1739209710.32132;-45.120503652039325
1739209710.3213232;-45.120503652039325
1739209710.321326;-45.120503652039325
1739209710.321329;-45.120503652039325
1739209710.3213322;-45.120503652039325
1739209710.321335;-38.13080360867914
1739209710.3213382;-38.13080360867914
1739209710.3213413;-45.120503652039325
1739209710.3213444;-38.13080360867914
1739209710.3213472;-38.13080360867914
1739209710.3213503;-45.120503652039325
1739209710.3213534;-45.120503652039325
1739209710.3213565;-45.120503652039325
1739209710.3213594;-32.816014438256545
1739209710.3213625;-33.981070128970906
1739209710.3213656;-45.120503652039325
1739209710.3213685;-45.120503652039325
1739209710.3213716;-45.120503652039325
1739209710.3213747;-38.13080360867914
1739209710.3213778;-38.13080360867914
1739209710.3213806;-45.120503652039325
1739209710.3213837;-38.13080360867914
1739209710.3213868;-45.120503652039325
1739209710.32139;-38.13080360867914
1739209710.3213928;-38.13080360867914
1739209710.3213959;-38.13080360867914
1739209710.321399;-45.120503652039325
1739209710.3214018;-45.120503652039325
1739209710.321405;-45.120503652039325
1739209710.321408;-33.981070128970906
1739209710.3214111;-38.13080360867914
1739209710.321414;-45.120503652039325
1739209710.321417;-38.13080360867914
1739209710.3214202;-45.120503652039325
1739209710.3214233;-35.57807855764607
1739209710.3214262;-38.13080360867914
1739209710.3214293;-38.13080360867914
1739209710.3214324;-38.13080360867914
1739209710.3214355;-38.13080360867914
1739209710.3214383;-45.120503652039325
1739209710.3214414;-45.120503652039325
1739209710.3214445;-45.120503652039325
1739209710.3214474;-38.13080360867914
1739209710.3214505;-38.13080360867914
1739209710.3214536;-33.981070128970906
1739209710.3214567;-32.816014438256545
1739209710.3214595;-38.13080360867914
1739209710.3214626;-45.120503652039325
1739209710.3214657;-38.13080360867914
1739209710.3214688;-32.816014438256545
1739209710.3214717;-38.13080360867914
1739209710.3214748;-45.120503652039325
1739209710.321478;-38.13080360867914
1739209710.3214808;-30.49652367304973
1739209710.3214839;-28.992665084841942
1739209710.321487;-38.13080360867914
1739209710.32149;-38.13080360867914
1739209710.321493;-38.13080360867914
1739209710.321496;-45.120503652039325
1739209710.321499;-45.120503652039325
1739209710.3215022;-38.13080360867914
1739209710.321505;-38.13080360867914
1739209710.3215082;-35.57807855764607
1739209710.3215113;-45.120503652039325
1739209710.3215141;-38.13080360867914
1739209710.3215172;-38.13080360867914
1739209710.3215203;-45.120503652039325
1739209710.3215234;-45.120503652039325
1739209710.3215263;-33.981070128970906
1739209710.3215294;-31.141103565318915
1739209710.3215325;-28.58837851428586
1739209710.3215356;-45.120503652039325
1739209710.3215384;-38.13080360867914
1739209710.3215415;-33.981070128970906
1739209710.3215446;-33.981070128970906
1739209710.3215475;-45.120503652039325
1739209710.3215506;-38.13080360867914
1739209710.3215537;-33.981070128970906
1739209710.3215568;-38.13080360867914
1739209710.3215597;-38.13080360867914
1739209710.3215628;-45.120503652039325
1739209710.3215659;-45.120503652039325
1739209710.321569;-45.120503652039325
1739209710.3215718;-45.120503652039325
1739209710.321575;-38.13080360867914
1739209710.321578;-45.120503652039325
1739209710.321581;-45.120503652039325
1739209710.321584;-45.120503652039325
1739209710.321587;-38.13080360867914
1739209710.3215902;-35.57807855764607
1739209710.321593;-45.120503652039325
1739209710.3215961;-45.120503652039325
1739209710.3215992;-38.13080360867914
1739209710.3216023;-38.13080360867914
1739209710.3216052;-33.981070128970906
1739209710.3216083;-38.13080360867914
1739209710.3216114;-38.13080360867914
1739209710.3216143;-45.120503652039325
1739209710.3216174;-38.13080360867914
1739209710.3216205;-38.13080360867914
1739209710.3216236;-38.13080360867914
1739209710.3216264;-45.120503652039325
1739209710.3216295;-28.58837851428586
1739209710.3216326;-35.57807855764607
1739209710.3216357;-38.13080360867914
1739209710.3216386;-45.120503652039325
1739209710.3216417;-38.13080360867914
1739209710.3216448;-45.120503652039325
1739209710.321648;-45.120503652039325
1739209710.3216507;-45.120503652039325
1739209710.3216538;-31.14110356531892
1739209710.321657;-45.120503652039325
1739209710.3216598;-45.120503652039325
1739209710.321663;-45.120503652039325
1739209710.321666;-38.13080360867914
1739209710.321669;-38.13080360867914
1739209710.321672;-38.13080360867914
1739209710.321675;-45.120503652039325
1739209710.3216782;-31.141103565318915
1739209710.3216813;-38.13080360867914
1739209710.3216841;-45.120503652039325
1739209710.3216872;-32.816014438256545
1739209710.3216903;-45.120503652039325
1739209710.3216932;-38.13080360867914
1739209710.3216963;-38.13080360867914
1739209710.3216994;-35.57807855764607
1739209710.3217025;-38.13080360867914
1739209710.3217053;-45.120503652039325
1739209710.3217084;-45.120503652039325
1739209710.3217115;-45.120503652039325
1739209710.3217146;-38.13080360867914
1739209710.3217175;-45.120503652039325
1739209710.3217206;-45.120503652039325
1739209710.3217237;-35.57807855764607
1739209710.3217266;-38.13080360867914
1739209710.3217297;-38.13080360867914
1739209710.3217328;-38.13080360867914
1739209710.3217359;-35.57807855764607
1739209710.3217387;-33.981070128970906
1739209710.3217418;-38.13080360867914
1739209710.321745;-45.120503652039325
1739209710.321748;-45.120503652039325
1739209710.3217509;-45.120503652039325
1739209710.321754;-45.120503652039325
1739209710.321757;-38.13080360867914
1739209710.32176;-32.816014438256545
1739209710.321763;-38.13080360867914
1739209710.3217661;-45.120503652039325
1739209710.3217692;-38.13080360867914
1739209710.321772;-33.981070128970906
1739209710.3217752;-45.120503652039325
1739209710.3217783;-45.120503652039325
1739209710.3217814;-45.120503652039325
1739209710.3217843;-38.13080360867914
1739209710.3217874;-45.120503652039325
1739209710.3217905;-38.13080360867914
1739209710.3217933;-35.57807855764607
1739209710.3217964;-38.13080360867914
1739209710.3217995;-38.13080360867914
1739209710.3218026;-38.13080360867914
1739209710.3218055;-45.120503652039325
1739209710.3218086;-33.981070128970906
1739209710.3218117;-45.120503652039325
1739209710.3218148;-45.120503652039325
1739209710.3218176;-38.13080360867914
1739209710.3218207;-45.120503652039325
1739209710.3218238;-45.120503652039325
1739209710.3218267;-45.120503652039325
1739209710.3218298;-45.120503652039325
1739209710.321833;-45.120503652039325
1739209710.321836;-38.13080360867914
1739209710.3218389;-38.13080360867914
1739209710.321842;-45.120503652039325
1739209710.321845;-45.120503652039325
1739209710.3218482;-45.120503652039325
1739209710.321851;-29.438486411369333
1739209710.321854;-35.57807855764607
1739209710.3218572;-38.13080360867914
1739209710.3218603;-38.13080360867914
1739209710.3218632;-38.13080360867914
1739209710.3218663;-33.981070128970906
1739209710.3218694;-45.120503652039325
1739209710.3218722;-45.120503652039325
1739209710.3218753;-45.120503652039325
1739209710.3218784;-45.120503652039325
1739209710.3218815;-45.120503652039325
1739209710.3218844;-35.57807855764607
1739209710.3218875;-38.13080360867914
1739209710.3218906;-45.120503652039325
1739209710.3218937;-38.13080360867914
1739209710.3218966;-45.120503652039325
1739209710.3218997;-38.13080360867914
1739209710.3219028;-45.120503652039325
1739209710.3219056;-38.13080360867914
1739209710.3219087;-38.13080360867914
1739209710.3219118;-32.816014438256545
1739209710.321915;-33.981070128970906
1739209710.3219178;-35.57807855764607
1739209710.3219209;-38.13080360867914
1739209710.321924;-38.13080360867914
1739209710.321927;-38.13080360867914
1739209710.32193;-35.57807855764607
1739209710.321933;-45.120503652039325
1739209710.3219361;-45.120503652039325
1739209710.321939;-38.13080360867914
1739209710.321942;-38.13080360867914
1739209710.3219452;-38.13080360867914
1739209710.3219483;-33.981070128970956
1739209710.3219512;-45.120503652039325
1739209710.3219543;-45.120503652039325
1739209710.3219573;-38.13080360867914
1739209710.3219604;-45.120503652039325
1739209710.3219633;-45.120503652039325
1739209710.3219664;-38.13080360867914
1739209710.3219695;-38.13080360867914
1739209710.3219724;-25.826314394896354
1739209710.3219755;-33.981070128970906
1739209710.3219786;-45.120503652039325
1739209710.3219817;-38.13080360867914
1739209710.3219845;-35.57807855764607
1739209710.3219876;-45.120503652039325
1739209710.3219907;-45.120503652039325
1739209710.3219938;-38.13080360867914
1739209710.3219967;-45.120503652039325
1739209710.3219998;-38.13080360867914
1739209710.322003;-38.13080360867914
1739209710.3220057;-38.13080360867914
1739209710.3220088;-38.13080360867914
1739209710.322012;-38.13080360867914
1739209710.322015;-45.120503652039325
1739209710.322018;-45.120503652039325
1739209710.322021;-45.120503652039325
1739209710.322024;-38.13080360867914
1739209710.3220272;-35.57807855764607
1739209710.32203;-38.13080360867914
1739209710.3220332;-38.13080360867914
1739209710.3220363;-33.981070128970906
1739209710.3220391;-31.141103565318893
1739209710.3220422;-45.120503652039325
1739209710.3220453;-31.141103565318915
1739209710.3220484;-32.816014438256545
1739209710.3220513;-45.120503652039325
1739209710.3220544;-38.13080360867914
1739209710.3220575;-38.13080360867914
1739209710.3220606;-35.57807855764607
1739209710.3220634;-38.13080360867914
1739209710.3220665;-38.13080360867914
1739209710.3220696;-38.13080360867914
1739209710.3220725;-35.57807855764607
1739209710.3220756;-38.13080360867914
1739209710.3220787;-38.13080360867914
1739209710.3220818;-45.120503652039325
1739209710.3220847;-45.120503652039325
1739209710.3220878;-33.981070128970906
1739209710.3220909;-38.13080360867914
1739209710.322094;-33.981070128970906
1739209710.3220968;-31.141103565318915
1739209710.3221;-38.13080360867914
1739209710.322103;-45.120503652039325
1739209710.3221061;-38.13080360867914
1739209710.322109;-38.13080360867914
1739209710.322112;-45.120503652039325
1739209710.3221152;-45.120503652039325
1739209710.322118;-38.13080360867914
1739209710.3221211;-33.981070128970906
1739209710.3221242;-38.13080360867914
1739209710.3221273;-38.13080360867914
1739209710.3221302;-38.13080360867914
1739209710.3221333;-45.120503652039325
1739209710.3221364;-45.120503652039325
1739209710.3221395;-45.120503652039325
1739209710.3221424;-45.120503652039325
1739209710.3221455;-45.120503652039325
1739209710.3221486;-45.120503652039325
1739209710.3221514;-45.120503652039325
1739209710.3221545;-38.13080360867914
1739209710.3221576;-45.120503652039325
1739209710.3221607;-45.120503652039325
1739209710.3221636;-45.120503652039325
1739209710.3221667;-35.57807855764607
1739209710.3221698;-38.13080360867914
1739209710.3221729;-45.120503652039325
1739209710.3221757;-45.120503652039325
1739209710.3221788;-33.981070128970906
1739209710.322182;-35.57807855764607
1739209710.3221848;-38.13080360867914
1739209710.322188;-45.120503652039325
1739209710.322191;-38.13080360867914
1739209710.322194;-33.981070128970906
1739209710.322197;-35.57807855764607
1739209710.3222;-45.120503652039325
1739209710.3222032;-45.120503652039325
1739209710.3222063;-45.120503652039325
1739209710.3222091;-38.13080360867914
1739209710.3222122;-38.13080360867914
1739209710.3222153;-45.120503652039325
1739209710.3222182;-38.13080360867914
1739209710.3222213;-38.13080360867914
1739209710.3222244;-38.13080360867914
1739209710.3222275;-45.120503652039325
1739209710.3222303;-38.13080360867914
1739209710.3222334;-35.57807855764607
1739209710.3222365;-38.13080360867914
1739209710.3222396;-35.57807855764607
1739209710.3222425;-35.57807855764607
1739209710.3222456;-38.13080360867914
1739209710.3222487;-38.13080360867914
1739209710.3222516;-38.13080360867914
1739209710.3222547;-45.120503652039325
1739209710.3222578;-32.816014438256545
1739209710.3222609;-35.57807855764607
1739209710.3222637;-45.120503652039325
1739209710.3222668;-45.120503652039325
1739209710.32227;-45.120503652039325
1739209710.322273;-38.13080360867914
1739209710.3222759;-45.120503652039325
1739209710.322279;-31.141103565318915
1739209710.322282;-38.13080360867914
1739209710.322285;-45.120503652039325
1739209710.322288;-45.120503652039325
1739209710.3222911;-38.13080360867914
1739209710.3222942;-32.816014438256545
1739209710.322297;-38.13080360867914
1739209710.3223002;-38.13080360867914
1739209710.3223033;-38.13080360867914
1739209710.3223064;-32.816014438256545
1739209710.3223093;-45.120503652039325
1739209710.3223124;-45.120503652039325
1739209710.3223155;-45.120503652039325
1739209710.3223186;-45.120503652039325
1739209710.3223214;-38.13080360867914
1739209710.3223245;-38.13080360867914
1739209710.3223276;-38.13080360867914
1739209710.3223305;-45.120503652039325
1739209710.3223336;-38.13080360867914
1739209710.3223367;-38.13080360867914
1739209710.3223398;-45.120503652039325
1739209710.3223426;-45.120503652039325
1739209710.3223457;-45.120503652039325
1739209710.3223488;-45.120503652039325
1739209710.322352;-38.13080360867914
1739209710.3223548;-38.13080360867914
1739209710.322358;-45.120503652039325
1739209710.322361;-45.120503652039325
1739209710.3223639;-38.13080360867914
1739209710.322367;-35.57807855764607
1739209710.32237;-38.13080360867914
1739209710.3223732;-38.13080360867914
1739209710.322376;-45.120503652039325
1739209710.322379;-45.120503652039325
1739209710.3223822;-45.120503652039325
1739209710.3223853;-45.120503652039325
1739209710.3223882;-38.13080360867914
1739209710.3223913;-45.120503652039325
1739209710.3223944;-38.13080360867914
1739209710.3223972;-45.120503652039325
1739209710.3224003;-38.13080360867914
1739209710.3224034;-35.57807855764607
1739209710.3224065;-38.13080360867914
1739209710.3224094;-45.120503652039325
1739209710.3224125;-33.981070128970906
1739209710.3224156;-28.21854285175415
1739209710.3224187;-38.13080360867914
1739209710.3224216;-45.120503652039325
1739209710.3224247;-35.57807855764607
