CAN Message; 0x39:023d488a61e37374
Timestamp;Amplitude
1739209832.11795;-38.13080360867914
1739209832.1179817;-38.13080360867914
1739209832.1180134;-45.120503652039325
1739209832.118045;-45.120503652039325
1739209832.1180768;-38.13080360867914
1739209832.1181085;-45.120503652039325
1739209832.1181402;-45.120503652039325
1739209832.118172;-38.13080360867914
1739209832.1182036;-45.120503652039325
1739209832.1182353;-45.120503652039325
1739209832.118267;-31.141103565318915
1739209832.1182988;-28.992665084841942
1739209832.1183305;-33.981070128970906
1739209832.1183622;-26.487275050834715
1739209832.118394;-28.21854285175415
1739209832.1184256;-31.141103565318915
1739209832.118457;-24.292649948874775
1739209832.1184888;-31.141103565318915
1739209832.1185205;-38.13080360867914
1739209832.1185522;-28.992665084841942
1739209832.118584;-25.826314394896354
1739209832.1186156;-38.13080360867914
1739209832.1186473;-45.120503652039325
1739209832.118679;-26.991370085610722
1739209832.1187108;-31.141103565318915
1739209832.1187425;-32.816014438256545
1739209832.1187742;-33.981070128970956
1739209832.118806;-29.438486411369354
1739209832.1188376;-28.992665084841967
1739209832.1188693;-27.8777449560314
1739209832.118901;-30.49652367304973
1739209832.1189327;-25.25278630937684
1739209832.1189644;-38.13080360867914
1739209832.1189961;-25.62660358559016
1739209832.1190279;-26.03565346325281
1739209832.1190596;-33.981070128970956
1739209832.1190913;-45.120503652039325
1739209832.119123;-31.141103565318915
1739209832.1191547;-31.141103565318915
1739209832.1191864;-32.81601443825658
1739209832.1192179;-25.077289914212862
1739209832.1192496;-32.81601443825658
1739209832.1192813;-45.120503652039325
1739209832.119313;-33.981070128970906
1739209832.1193447;-33.981070128970906
1739209832.1193764;-28.992665084841942
1739209832.1194081;-27.877744956031414
1739209832.1194398;-45.120503652039325
1739209832.1194715;-31.141103565318915
1739209832.1195033;-31.141103565318943
1739209832.119535;-28.992665084841942
1739209832.1195667;-31.141103565318915
1739209832.1195984;-45.120503652039325
1739209832.11963;-45.120503652039325
1739209832.1196618;-33.981070128970906
1739209832.1196935;-25.826314394896357
1739209832.1197252;-29.438486411369333
1739209832.119757;-31.141103565318915
1739209832.1197886;-35.57807855764607
1739209832.1198204;-45.120503652039325
1739209832.119852;-25.252786309376837
1739209832.1198838;-32.816014438256545
1739209832.1199155;-32.816014438256545
1739209832.119947;-38.13080360867914
1739209832.1199787;-33.981070128970906
1739209832.1200104;-32.816014438256545
1739209832.120042;-33.981070128970906
1739209832.1200738;-32.81601443825658
1739209832.1201055;-38.13080360867914
1739209832.1201372;-24.15140352195872
1739209832.120169;-25.25278630937684
1739209832.1202006;-31.141103565318943
1739209832.1202323;-31.141103565318915
1739209832.120264;-29.438486411369347
1739209832.1202958;-30.49652367304976
1739209832.1203022;-28.992665084841942
1739209832.1203086;-35.57807855764607
1739209832.120315;-27.267205301931607
1739209832.1203215;-45.120503652039325
1739209832.120328;-45.120503652039325
1739209832.1203344;-31.14110356531892
1739209832.1203408;-26.487275050834715
1739209832.1203473;-38.13080360867914
1739209832.1203537;-26.487275050834725
1739209832.12036;-45.120503652039325
1739209832.1203663;-30.49652367304973
1739209832.1203728;-33.981070128970906
1739209832.1203792;-33.981070128970906
1739209832.1203856;-28.992665084841967
1739209832.120392;-30.49652367304976
1739209832.1203985;-31.141103565318893
1739209832.120405;-32.81601443825658
1739209832.1204114;-28.992665084841942
1739209832.1204178;-32.816014438256545
1739209832.1204243;-28.992665084841967
1739209832.1204307;-22.740042620751332
1739209832.1204371;-25.25278630937684
1739209832.1204436;-28.992665084841967
1739209832.12045;-30.49652367304973
1739209832.1204565;-30.49652367304973
1739209832.120463;-45.120503652039325
1739209832.1204693;-31.141103565318915
1739209832.1204758;-38.13080360867914
1739209832.120482;-28.21854285175415
1739209832.1204884;-31.141103565318915
1739209832.1204948;-30.49652367304973
1739209832.1205013;-27.267205301931607
1739209832.1205077;-31.141103565318943
1739209832.1205142;-28.58837851428586
1739209832.1205206;-26.991370085610736
1739209832.120527;-33.981070128970906
1739209832.1205335;-31.141103565318915
1739209832.12054;-26.991370085610736
1739209832.1205463;-32.81601443825658
1739209832.1205528;-23.38864096791655
1739209832.1205592;-28.58837851428586
1739209832.1205657;-38.13080360867914
1739209832.120572;-25.07728991421287
1739209832.1205785;-33.981070128970906
1739209832.120585;-29.438486411369333
1739209832.1205914;-32.81601443825658
1739209832.1205978;-30.49652367304973
1739209832.120604;-45.120503652039325
1739209832.1206105;-29.438486411369333
1739209832.120617;-31.141103565318915
1739209832.1206234;-28.992665084841942
1739209832.1206298;-38.13080360867914
1739209832.1206362;-32.816014438256545
1739209832.1206427;-38.13080360867914
1739209832.120649;-26.991370085610722
1739209832.1206555;-28.992665084841942
1739209832.120662;-30.49652367304973
1739209832.1206684;-24.151403521958727
1739209832.1206748;-45.120503652039325
1739209832.1206813;-33.981070128970956
1739209832.1206877;-45.120503652039325
1739209832.1206942;-31.141103565318915
1739209832.1207006;-38.13080360867914
1739209832.120707;-30.49652367304973
1739209832.1207135;-31.141103565318915
1739209832.12072;-33.981070128970956
1739209832.120726;-27.267205301931607
1739209832.1207325;-30.49652367304976
1739209832.120739;-28.992665084841942
1739209832.1207454;-26.991370085610722
1739209832.1207519;-31.141103565318943
1739209832.1207583;-33.981070128970906
1739209832.1207647;-33.981070128970906
1739209832.1207712;-38.13080360867914
1739209832.1207776;-28.58837851428586
1739209832.120784;-45.120503652039325
1739209832.1207905;-32.816014438256545
1739209832.120797;-31.141103565318915
1739209832.1208034;-45.120503652039325
1739209832.1208098;-45.120503652039325
1739209832.1208162;-28.992665084841942
1739209832.1208227;-28.21854285175415
1739209832.120829;-31.141103565318915
1739209832.1208355;-30.49652367304973
1739209832.120842;-25.826314394896364
1739209832.1208482;-31.141103565318943
1739209832.1208546;-45.120503652039325
1739209832.120861;-29.438486411369375
1739209832.1208675;-33.981070128970906
1739209832.120874;-38.13080360867914
1739209832.1208804;-45.120503652039325
1739209832.1208868;-26.991370085610736
1739209832.1208932;-38.13080360867914
1739209832.1208997;-31.141103565318893
1739209832.120906;-31.141103565318915
1739209832.1209126;-33.981070128970906
1739209832.120919;-38.13080360867914
1739209832.1209254;-38.13080360867914
1739209832.1209319;-35.57807855764607
1739209832.1209383;-45.120503652039325
1739209832.1209447;-38.13080360867914
1739209832.1209512;-32.816014438256545
1739209832.1209576;-32.816014438256545
1739209832.120964;-38.13080360867914
1739209832.1209702;-38.13080360867914
1739209832.1209767;-28.992665084841942
1739209832.1209831;-31.14110356531892
1739209832.1209896;-38.13080360867914
1739209832.120996;-38.13080360867914
1739209832.1210024;-33.981070128970956
1739209832.1210089;-33.981070128970906
1739209832.1210153;-33.981070128970956
1739209832.1210217;-31.14110356531892
1739209832.1210282;-38.13080360867914
1739209832.1210346;-24.589719217205094
1739209832.121041;-45.120503652039325
1739209832.1210475;-31.141103565318893
1739209832.121054;-32.816014438256545
1739209832.1210604;-30.49652367304976
1739209832.1210668;-33.981070128970906
1739209832.1210732;-38.13080360867914
1739209832.1210797;-30.49652367304973
1739209832.1210861;-33.981070128970906
1739209832.1210923;-35.57807855764607
1739209832.1210988;-35.57807855764607
1739209832.1211052;-35.57807855764607
1739209832.1211116;-32.816014438256545
1739209832.121118;-38.13080360867914
1739209832.1211245;-27.267205301931607
1739209832.121131;-38.13080360867914
1739209832.1211374;-26.991370085610747
1739209832.1211438;-23.50682362968953
1739209832.1211503;-26.487275050834725
1739209832.1211567;-31.141103565318943
1739209832.1211631;-32.816014438256545
1739209832.1211696;-31.141103565318893
1739209832.121176;-28.58837851428586
1739209832.1211824;-32.81601443825658
1739209832.1211889;-27.267205301931607
1739209832.1211953;-28.58837851428586
1739209832.1212018;-28.58837851428586
1739209832.1212082;-45.120503652039325
1739209832.1212144;-27.267205301931607
1739209832.1212208;-38.13080360867914
1739209832.1212273;-27.267205301931607
1739209832.1212337;-26.035653463252796
1739209832.1212401;-33.981070128970906
1739209832.1212466;-38.13080360867914
1739209832.121253;-25.62660358559016
1739209832.1212595;-23.75329798047523
1739209832.121266;-29.438486411369375
1739209832.1212723;-25.252786309376837
1739209832.1212788;-45.120503652039325
1739209832.1212852;-32.816014438256545
1739209832.1212916;-32.816014438256545
1739209832.121298;-35.57807855764607
1739209832.1213045;-26.991370085610722
1739209832.121311;-35.57807855764607
1739209832.1213174;-33.981070128970906
1739209832.1213238;-45.120503652039325
1739209832.1213303;-32.816014438256545
1739209832.1213365;-38.13080360867914
1739209832.121343;-32.816014438256545
1739209832.1213493;-33.981070128970906
1739209832.1213558;-38.13080360867914
1739209832.1213622;-38.13080360867914
1739209832.1213686;-31.141103565318915
1739209832.121375;-33.981070128970906
1739209832.1213815;-38.13080360867914
1739209832.121388;-27.267205301931607
1739209832.1213944;-28.21854285175415
1739209832.1214008;-33.981070128970906
1739209832.1214073;-31.14110356531892
1739209832.1214137;-27.87774495603143
1739209832.1214201;-28.218542851754165
1739209832.1214266;-26.991370085610736
1739209832.121433;-31.141103565318915
1739209832.1214395;-45.120503652039325
1739209832.121446;-31.14110356531892
1739209832.1214523;-38.13080360867914
1739209832.1214585;-26.991370085610722
1739209832.121465;-28.58837851428586
1739209832.1214714;-25.826314394896357
1739209832.1214778;-28.218542851754165
1739209832.1214843;-29.438486411369347
1739209832.1214907;-30.49652367304976
1739209832.1214972;-45.120503652039325
1739209832.1215036;-32.816014438256545
1739209832.12151;-45.120503652039325
1739209832.1215165;-33.981070128970906
1739209832.121523;-32.816014438256545
1739209832.1215293;-32.816014438256545
1739209832.1215358;-38.13080360867914
1739209832.1215422;-32.816014438256545
1739209832.1215487;-38.13080360867914
1739209832.121555;-45.120503652039325
1739209832.1215615;-35.57807855764607
1739209832.121568;-35.57807855764607
1739209832.1215744;-38.13080360867914
1739209832.1215806;-45.120503652039325
1739209832.121587;-38.13080360867914
1739209832.1215935;-38.13080360867914
1739209832.1216;-45.120503652039325
1739209832.1216063;-45.120503652039325
1739209832.1216128;-38.13080360867914
1739209832.1216192;-35.57807855764607
1739209832.1216257;-45.120503652039325
1739209832.121632;-32.816014438256545
1739209832.1216385;-45.120503652039325
1739209832.121645;-45.120503652039325
1739209832.1216514;-38.13080360867914
1739209832.1216578;-32.816014438256545
1739209832.1216643;-35.57807855764607
1739209832.1216707;-38.13080360867914
1739209832.1216772;-45.120503652039325
1739209832.1216836;-45.120503652039325
1739209832.12169;-38.13080360867914
1739209832.1216965;-38.13080360867914
1739209832.1217027;-38.13080360867914
1739209832.121709;-45.120503652039325
1739209832.1217155;-45.120503652039325
1739209832.121722;-38.13080360867914
1739209832.1217284;-38.13080360867914
1739209832.1217349;-32.816014438256545
1739209832.1217413;-45.120503652039325
1739209832.1217477;-45.120503652039325
1739209832.1217542;-38.13080360867914
1739209832.1217606;-26.991370085610722
1739209832.121767;-31.141103565318915
1739209832.1217735;-38.13080360867914
1739209832.12178;-38.13080360867914
1739209832.1217864;-38.13080360867914
1739209832.1217928;-38.13080360867914
1739209832.1217992;-45.120503652039325
1739209832.1218057;-38.13080360867914
1739209832.121812;-38.13080360867914
1739209832.1218185;-45.120503652039325
1739209832.1218247;-38.13080360867914
1739209832.1218312;-38.13080360867914
1739209832.1218376;-45.120503652039325
1739209832.121844;-45.120503652039325
1739209832.1218505;-45.120503652039325
1739209832.121857;-45.120503652039325
1739209832.1218634;-38.13080360867914
1739209832.1218698;-38.13080360867914
1739209832.1218762;-45.120503652039325
1739209832.1218827;-38.13080360867914
1739209832.121889;-38.13080360867914
1739209832.1218956;-38.13080360867914
1739209832.121902;-45.120503652039325
1739209832.1219084;-38.13080360867914
1739209832.1219149;-38.13080360867914
1739209832.1219213;-38.13080360867914
1739209832.1219277;-45.120503652039325
1739209832.1219342;-45.120503652039325
1739209832.1219406;-38.13080360867914
1739209832.1219468;-38.13080360867914
1739209832.1219532;-45.120503652039325
1739209832.1219597;-38.13080360867914
1739209832.1219661;-38.13080360867914
1739209832.1219726;-45.120503652039325
1739209832.121979;-45.120503652039325
1739209832.1219854;-38.13080360867914
1739209832.1219919;-45.120503652039325
1739209832.1219983;-38.13080360867914
1739209832.1220047;-45.120503652039325
1739209832.1220112;-45.120503652039325
1739209832.1220176;-45.120503652039325
1739209832.122024;-31.141103565318915
1739209832.1220305;-38.13080360867914
1739209832.122037;-45.120503652039325
1739209832.1220434;-45.120503652039325
1739209832.1220498;-38.13080360867914
1739209832.1220562;-35.57807855764607
1739209832.1220624;-38.13080360867914
1739209832.122069;-45.120503652039325
1739209832.1220753;-31.141103565318915
1739209832.1220818;-33.981070128970906
1739209832.1220882;-38.13080360867914
1739209832.1220946;-45.120503652039325
1739209832.122101;-45.120503652039325
1739209832.1221075;-38.13080360867914
1739209832.122114;-38.13080360867914
1739209832.1221204;-45.120503652039325
1739209832.1221268;-38.13080360867914
1739209832.1221333;-45.120503652039325
1739209832.1221397;-45.120503652039325
1739209832.1221461;-45.120503652039325
1739209832.1221526;-38.13080360867914
1739209832.122159;-38.13080360867914
1739209832.1221654;-38.13080360867914
1739209832.1221719;-45.120503652039325
1739209832.1221783;-38.13080360867914
1739209832.1221845;-45.120503652039325
1739209832.122191;-45.120503652039325
1739209832.1221974;-45.120503652039325
1739209832.1222038;-32.816014438256545
1739209832.1222103;-33.981070128970906
1739209832.1222167;-38.13080360867914
1739209832.1222231;-38.13080360867914
1739209832.1222296;-38.13080360867914
1739209832.122236;-45.120503652039325
1739209832.1222425;-38.13080360867914
1739209832.122249;-38.13080360867914
1739209832.1222553;-45.120503652039325
1739209832.1222618;-45.120503652039325
1739209832.1222682;-33.981070128970906
1739209832.1222746;-38.13080360867914
1739209832.122281;-38.13080360867914
1739209832.1222875;-45.120503652039325
1739209832.122294;-38.13080360867914
1739209832.1223004;-38.13080360867914
1739209832.1223066;-38.13080360867914
1739209832.122313;-45.120503652039325
1739209832.1223195;-38.13080360867914
1739209832.122326;-45.120503652039325
1739209832.1223323;-38.13080360867914
1739209832.1223388;-38.13080360867914
1739209832.1223452;-38.13080360867914
1739209832.1223516;-38.13080360867914
1739209832.122358;-45.120503652039325
1739209832.1223645;-45.120503652039325
1739209832.122371;-38.13080360867914
1739209832.1223774;-35.57807855764607
1739209832.1223838;-45.120503652039325
1739209832.1223903;-45.120503652039325
1739209832.1223967;-45.120503652039325
1739209832.1224031;-45.120503652039325
1739209832.1224096;-38.13080360867914
1739209832.122416;-45.120503652039325
1739209832.1224225;-45.120503652039325
1739209832.1224287;-38.13080360867914
1739209832.122435;-38.13080360867914
1739209832.1224415;-29.438486411369333
1739209832.122448;-38.13080360867914
1739209832.1224544;-45.120503652039325
1739209832.1224608;-45.120503652039325
1739209832.1224673;-32.816014438256545
1739209832.1224737;-45.120503652039325
1739209832.1224802;-45.120503652039325
1739209832.1224866;-45.120503652039325
1739209832.122493;-45.120503652039325
1739209832.1224995;-45.120503652039325
1739209832.122506;-45.120503652039325
1739209832.1225123;-45.120503652039325
1739209832.1225188;-45.120503652039325
1739209832.1225252;-45.120503652039325
1739209832.1225317;-38.13080360867914
1739209832.122538;-38.13080360867914
1739209832.1225445;-45.120503652039325
1739209832.1225507;-35.57807855764607
1739209832.1225572;-38.13080360867914
1739209832.1225636;-45.120503652039325
1739209832.12257;-38.13080360867914
1739209832.1225765;-45.120503652039325
1739209832.122583;-45.120503652039325
1739209832.1225893;-38.13080360867914
1739209832.1225958;-28.21854285175415
1739209832.1226022;-38.13080360867914
1739209832.1226087;-45.120503652039325
1739209832.122615;-38.13080360867914
1739209832.1226215;-32.816014438256545
1739209832.122628;-45.120503652039325
1739209832.1226344;-45.120503652039325
1739209832.1226408;-45.120503652039325
1739209832.1226473;-45.120503652039325
1739209832.1226537;-38.13080360867914
1739209832.1226602;-38.13080360867914
1739209832.1226666;-45.120503652039325
1739209832.1226728;-45.120503652039325
1739209832.1226792;-38.13080360867914
1739209832.1226857;-45.120503652039325
1739209832.122692;-38.13080360867914
1739209832.1226985;-45.120503652039325
1739209832.122705;-45.120503652039325
1739209832.1227114;-45.120503652039325
1739209832.1227179;-38.13080360867914
1739209832.1227243;-45.120503652039325
1739209832.1227307;-45.120503652039325
1739209832.1227372;-45.120503652039325
1739209832.1227436;-38.13080360867914
1739209832.12275;-28.58837851428586
1739209832.1227565;-38.13080360867914
1739209832.122763;-45.120503652039325
1739209832.1227694;-38.13080360867914
1739209832.1227758;-35.57807855764607
1739209832.1227822;-38.13080360867914
1739209832.1227887;-38.13080360867914
1739209832.1227949;-38.13080360867914
1739209832.1228013;-31.141103565318943
1739209832.1228077;-45.120503652039325
1739209832.1228142;-38.13080360867914
1739209832.1228206;-45.120503652039325
1739209832.122827;-45.120503652039325
1739209832.1228335;-45.120503652039325
1739209832.12284;-38.13080360867914
1739209832.1228464;-45.120503652039325
1739209832.1228528;-30.49652367304973
1739209832.1228592;-35.57807855764607
1739209832.1228657;-45.120503652039325
1739209832.122872;-38.13080360867914
1739209832.1228786;-38.13080360867914
1739209832.122885;-33.981070128970906
1739209832.1228914;-38.13080360867914
1739209832.1228979;-38.13080360867914
1739209832.1229043;-45.120503652039325
1739209832.1229107;-45.120503652039325
1739209832.122917;-45.120503652039325
1739209832.1229234;-45.120503652039325
1739209832.1229298;-45.120503652039325
1739209832.1229362;-38.13080360867914
1739209832.1229427;-35.57807855764607
1739209832.1229491;-35.57807855764607
1739209832.1229556;-38.13080360867914
1739209832.122962;-38.13080360867914
1739209832.1229684;-35.57807855764607
1739209832.1229749;-35.57807855764607
1739209832.1229813;-45.120503652039325
1739209832.1229877;-45.120503652039325
1739209832.1229942;-38.13080360867914
1739209832.1230006;-45.120503652039325
1739209832.123007;-38.13080360867914
1739209832.1230135;-35.57807855764607
1739209832.12302;-38.13080360867914
1739209832.1230264;-45.120503652039325
1739209832.1230328;-32.816014438256545
1739209832.123039;-33.981070128970906
1739209832.1230454;-45.120503652039325
1739209832.123052;-38.13080360867914
1739209832.1230583;-45.120503652039325
1739209832.1230648;-45.120503652039325
1739209832.1230712;-45.120503652039325
1739209832.1230776;-45.120503652039325
1739209832.123084;-35.57807855764607
1739209832.1230905;-38.13080360867914
1739209832.123097;-45.120503652039325
1739209832.1231034;-38.13080360867914
1739209832.1231098;-38.13080360867914
1739209832.1231163;-35.57807855764607
1739209832.1231227;-38.13080360867914
1739209832.1231291;-45.120503652039325
1739209832.1231356;-38.13080360867914
1739209832.123142;-45.120503652039325
1739209832.1231484;-45.120503652039325
1739209832.1231549;-38.13080360867914
1739209832.123161;-38.13080360867914
1739209832.1231675;-33.981070128970906
1739209832.123174;-45.120503652039325
1739209832.1231804;-45.120503652039325
1739209832.1231868;-33.981070128970906
1739209832.1231933;-38.13080360867914
1739209832.1231997;-45.120503652039325
1739209832.1232061;-45.120503652039325
1739209832.1232126;-38.13080360867914
1739209832.123219;-35.57807855764607
1739209832.1232255;-45.120503652039325
1739209832.123232;-38.13080360867914
1739209832.1232383;-45.120503652039325
1739209832.1232448;-45.120503652039325
1739209832.1232512;-45.120503652039325
1739209832.1232576;-38.13080360867914
1739209832.123264;-38.13080360867914
1739209832.1232705;-32.816014438256545
1739209832.123277;-38.13080360867914
1739209832.1232831;-38.13080360867914
1739209832.1232896;-38.13080360867914
1739209832.123296;-35.57807855764607
1739209832.1233025;-45.120503652039325
1739209832.123309;-45.120503652039325
1739209832.1233153;-45.120503652039325
1739209832.1233218;-38.13080360867914
1739209832.1233282;-38.13080360867914
1739209832.1233346;-38.13080360867914
1739209832.123341;-45.120503652039325
1739209832.1233475;-38.13080360867914
1739209832.123354;-45.120503652039325
1739209832.1233604;-45.120503652039325
1739209832.1233668;-38.13080360867914
1739209832.1233733;-45.120503652039325
1739209832.1233797;-38.13080360867914
1739209832.1233861;-38.13080360867914
1739209832.1233926;-38.13080360867914
1739209832.123399;-38.13080360867914
1739209832.1234052;-38.13080360867914
1739209832.1234117;-38.13080360867914
1739209832.123418;-45.120503652039325
1739209832.1234245;-28.992665084841942
1739209832.123431;-33.981070128970906
1739209832.1234374;-45.120503652039325
1739209832.1234438;-38.13080360867914
1739209832.1234503;-38.13080360867914
1739209832.1234567;-32.816014438256545
1739209832.1234632;-45.120503652039325
1739209832.1234696;-45.120503652039325
1739209832.123476;-33.981070128970956
1739209832.1234825;-45.120503652039325
1739209832.123489;-45.120503652039325
1739209832.1234953;-38.13080360867914
1739209832.1235018;-45.120503652039325
1739209832.1235082;-45.120503652039325
1739209832.1235147;-45.120503652039325
1739209832.123521;-45.120503652039325
1739209832.1235273;-28.58837851428586
1739209832.1235337;-31.141103565318915
1739209832.1235402;-38.13080360867914
1739209832.1235466;-35.57807855764607
1739209832.123553;-45.120503652039325
1739209832.1235595;-45.120503652039325
1739209832.123566;-33.981070128970906
1739209832.1235723;-31.141103565318893
1739209832.1235788;-45.120503652039325
1739209832.1235852;-45.120503652039325
1739209832.1235917;-35.57807855764607
1739209832.123598;-35.57807855764607
1739209832.1236045;-45.120503652039325
1739209832.123611;-45.120503652039325
1739209832.1236174;-38.13080360867914
1739209832.1236238;-35.57807855764607
1739209832.1236303;-35.57807855764607
1739209832.1236367;-45.120503652039325
1739209832.1236432;-38.13080360867914
1739209832.1236494;-38.13080360867914
1739209832.1236558;-45.120503652039325
1739209832.1236622;-45.120503652039325
1739209832.1236687;-38.13080360867914
1739209832.123675;-45.120503652039325
1739209832.1236815;-35.57807855764607
1739209832.123688;-29.438486411369333
1739209832.1236944;-45.120503652039325
1739209832.1237009;-45.120503652039325
1739209832.1237073;-35.57807855764607
1739209832.1237137;-38.13080360867914
1739209832.1237202;-45.120503652039325
1739209832.1237266;-38.13080360867914
1739209832.123733;-45.120503652039325
1739209832.1237395;-45.120503652039325
1739209832.123746;-45.120503652039325
1739209832.1237524;-45.120503652039325
1739209832.1237588;-45.120503652039325
1739209832.1237652;-38.13080360867914
1739209832.1237714;-38.13080360867914
1739209832.1237779;-45.120503652039325
1739209832.1237843;-38.13080360867914
1739209832.1237907;-35.57807855764607
1739209832.1237972;-38.13080360867914
1739209832.1238036;-45.120503652039325
1739209832.12381;-45.120503652039325
1739209832.1238165;-45.120503652039325
1739209832.123823;-33.981070128970906
1739209832.1238294;-45.120503652039325
1739209832.1238358;-38.13080360867914
1739209832.1238422;-32.816014438256545
1739209832.1238487;-38.13080360867914
1739209832.123855;-35.57807855764607
1739209832.1238616;-33.981070128970906
1739209832.123868;-33.981070128970906
1739209832.1238744;-45.120503652039325
1739209832.1238809;-38.13080360867914
1739209832.1238873;-38.13080360867914
1739209832.1238935;-45.120503652039325
1739209832.1239;-38.13080360867914
1739209832.1239064;-45.120503652039325
1739209832.1239128;-45.120503652039325
1739209832.1239192;-45.120503652039325
1739209832.1239257;-38.13080360867914
1739209832.1239321;-45.120503652039325
1739209832.1239386;-38.13080360867914
1739209832.123945;-35.57807855764607
1739209832.1239514;-45.120503652039325
1739209832.1239579;-38.13080360867914
1739209832.1239643;-38.13080360867914
1739209832.1239707;-45.120503652039325
1739209832.1239772;-38.13080360867914
1739209832.1239836;-45.120503652039325
1739209832.12399;-38.13080360867914
1739209832.1239965;-38.13080360867914
1739209832.124003;-35.57807855764607
1739209832.1240094;-35.57807855764607
1739209832.1240156;-35.57807855764607
1739209832.124022;-31.141103565318893
1739209832.1240284;-38.13080360867914
1739209832.124035;-35.57807855764607
1739209832.1240413;-38.13080360867914
1739209832.1240478;-38.13080360867914
1739209832.1240542;-38.13080360867914
1739209832.1240606;-35.57807855764607
1739209832.124067;-45.120503652039325
1739209832.1240735;-45.120503652039325
1739209832.12408;-35.57807855764607
1739209832.1240864;-38.13080360867914
1739209832.1240928;-38.13080360867914
1739209832.1240993;-38.13080360867914
1739209832.1241057;-33.981070128970906
1739209832.1241121;-35.57807855764607
1739209832.1241186;-38.13080360867914
1739209832.124125;-45.120503652039325
1739209832.1241314;-38.13080360867914
1739209832.1241376;-38.13080360867914
1739209832.124144;-38.13080360867914
1739209832.1241505;-33.981070128970906
1739209832.124157;-33.981070128970906
1739209832.1241634;-45.120503652039325
1739209832.1241698;-45.120503652039325
1739209832.1241763;-45.120503652039325
1739209832.1241827;-38.13080360867914
1739209832.1241891;-45.120503652039325
1739209832.1241956;-45.120503652039325
1739209832.124202;-45.120503652039325
1739209832.1242085;-33.981070128970906
1739209832.124215;-45.120503652039325
1739209832.1242213;-35.57807855764607
1739209832.1242278;-35.57807855764607
1739209832.1242342;-38.13080360867914
1739209832.1242406;-45.120503652039325
1739209832.124247;-33.981070128970906
1739209832.1242535;-32.816014438256545
1739209832.1242597;-45.120503652039325
1739209832.1242661;-45.120503652039325
1739209832.1242726;-33.981070128970906
1739209832.124279;-45.120503652039325
1739209832.1242855;-38.13080360867914
1739209832.124292;-38.13080360867914
1739209832.1242983;-45.120503652039325
1739209832.1243048;-35.57807855764607
1739209832.1243112;-38.13080360867914
1739209832.1243176;-45.120503652039325
1739209832.124324;-33.981070128970906
1739209832.1243305;-38.13080360867914
1739209832.124337;-38.13080360867914
1739209832.1243434;-38.13080360867914
1739209832.1243498;-38.13080360867914
1739209832.1243563;-45.120503652039325
1739209832.1243627;-38.13080360867914
1739209832.1243691;-38.13080360867914
1739209832.1243756;-38.13080360867914
1739209832.1243818;-38.13080360867914
1739209832.1243882;-38.13080360867914
1739209832.1243947;-45.120503652039325
1739209832.124401;-38.13080360867914
1739209832.1244075;-38.13080360867914
1739209832.124414;-32.816014438256545
1739209832.1244204;-45.120503652039325
1739209832.1244268;-45.120503652039325
1739209832.1244333;-45.120503652039325
1739209832.1244397;-45.120503652039325
1739209832.1244462;-38.13080360867914
1739209832.1244526;-38.13080360867914
1739209832.124459;-45.120503652039325
1739209832.1244655;-28.992665084841942
1739209832.124472;-45.120503652039325
1739209832.1244783;-45.120503652039325
1739209832.1244848;-35.57807855764607
1739209832.1244912;-35.57807855764607
1739209832.1244977;-45.120503652039325
1739209832.1245039;-45.120503652039325
1739209832.1245103;-45.120503652039325
1739209832.1245167;-31.14110356531892
1739209832.1245232;-45.120503652039325
1739209832.1245296;-45.120503652039325
1739209832.124536;-45.120503652039325
1739209832.1245425;-38.13080360867914
1739209832.124549;-45.120503652039325
1739209832.1245553;-38.13080360867914
1739209832.1245618;-45.120503652039325
1739209832.1245682;-33.981070128970906
1739209832.1245747;-35.57807855764607
1739209832.124581;-38.13080360867914
1739209832.1245875;-45.120503652039325
1739209832.124594;-45.120503652039325
1739209832.1246004;-33.981070128970906
1739209832.1246068;-38.13080360867914
1739209832.1246133;-45.120503652039325
1739209832.1246197;-27.267205301931607
1739209832.124626;-33.981070128970906
1739209832.1246324;-45.120503652039325
1739209832.1246388;-45.120503652039325
1739209832.1246452;-33.981070128970906
1739209832.1246517;-38.13080360867914
1739209832.124658;-45.120503652039325
1739209832.1246645;-38.13080360867914
1739209832.124671;-45.120503652039325
1739209832.1246774;-38.13080360867914
1739209832.1246839;-35.57807855764607
1739209832.1246903;-45.120503652039325
1739209832.1246967;-45.120503652039325
1739209832.1247032;-38.13080360867914
1739209832.1247096;-38.13080360867914
1739209832.124716;-38.13080360867914
1739209832.1247225;-30.49652367304973
1739209832.124729;-35.57807855764607
1739209832.1247354;-38.13080360867914
1739209832.1247418;-35.57807855764607
1739209832.124748;-38.13080360867914
1739209832.1247544;-45.120503652039325
1739209832.1247609;-38.13080360867914
1739209832.1247673;-45.120503652039325
1739209832.1247737;-38.13080360867914
1739209832.1247802;-38.13080360867914
1739209832.1247866;-45.120503652039325
1739209832.124793;-38.13080360867914
1739209832.1247995;-38.13080360867914
1739209832.124806;-45.120503652039325
1739209832.1248124;-38.13080360867914
1739209832.1248188;-32.816014438256545
1739209832.1248252;-38.13080360867914
1739209832.1248317;-45.120503652039325
1739209832.124838;-38.13080360867914
1739209832.1248446;-38.13080360867914
1739209832.124851;-38.13080360867914
1739209832.1248574;-45.120503652039325
1739209832.1248639;-33.981070128970906
