CAN Message; 0x77:d99f4145b991b9b1
1739209788.9933367;-31.141103565318915
1739209788.993339;-27.267205301931607
1739209788.9933414;-45.120503652039325
1739209788.9933438;-45.120503652039325
1739209788.9933462;-38.13080360867914
1739209788.9933486;-38.13080360867914
1739209788.993351;-45.120503652039325
1739209788.9933534;-45.120503652039325
1739209788.9933558;-45.120503652039325
1739209788.9933581;-45.120503652039325
1739209788.9933605;-45.120503652039325
1739209788.993363;-45.120503652039325
1739209788.9933653;-45.120503652039325
1739209788.9933677;-45.120503652039325
1739209788.99337;-38.13080360867914
1739209788.9933724;-45.120503652039325
1739209788.9933748;-45.120503652039325
1739209788.9933772;-35.57807855764607
1739209788.9933796;-38.13080360867914
1739209788.993382;-35.57807855764607
1739209788.9933844;-38.13080360867914
1739209788.9933867;-45.120503652039325
1739209788.9933891;-33.981070128970906
1739209788.9933915;-45.120503652039325
1739209788.993394;-38.13080360867914
1739209788.9933963;-35.57807855764607
1739209788.9933987;-45.120503652039325
1739209788.993401;-35.57807855764607
1739209788.9934034;-38.13080360867914
1739209788.9934058;-45.120503652039325
1739209788.9934082;-45.120503652039325
1739209788.9934106;-33.981070128970906
1739209788.993413;-38.13080360867914
1739209788.9934154;-38.13080360867914
1739209788.9934177;-45.120503652039325
1739209788.9934201;-45.120503652039325
1739209788.9934225;-45.120503652039325
1739209788.993425;-38.13080360867914
1739209788.9934273;-33.981070128970906
1739209788.9934297;-45.120503652039325
1739209788.993432;-33.981070128970906
1739209788.9934344;-38.13080360867914
1739209788.9934368;-45.120503652039325
1739209788.9934392;-45.120503652039325
1739209788.9934416;-45.120503652039325
1739209788.993444;-38.13080360867914
1739209788.9934464;-45.120503652039325
1739209788.9934487;-45.120503652039325
1739209788.993451;-45.120503652039325
1739209788.9934535;-45.120503652039325
1739209788.993456;-45.120503652039325
1739209788.9934583;-45.120503652039325
1739209788.9934607;-45.120503652039325
1739209788.9934628;-32.816014438256545
1739209788.9934652;-32.816014438256545
1739209788.9934676;-45.120503652039325
1739209788.99347;-45.120503652039325
1739209788.9934723;-35.57807855764607
1739209788.9934747;-33.981070128970906
1739209788.993477;-45.120503652039325
1739209788.9934795;-38.13080360867914
1739209788.9934819;-45.120503652039325
1739209788.9934843;-33.981070128970906
1739209788.9934866;-45.120503652039325
1739209788.993489;-38.13080360867914
1739209788.9934914;-38.13080360867914
1739209788.9934938;-45.120503652039325
1739209788.9934962;-38.13080360867914
1739209788.9934986;-45.120503652039325
1739209788.993501;-31.141103565318893
1739209788.9935033;-38.13080360867914
1739209788.9935057;-45.120503652039325
1739209788.993508;-38.13080360867914
1739209788.9935105;-35.57807855764607
1739209788.9935129;-31.141103565318915
1739209788.9935153;-45.120503652039325
1739209788.9935176;-38.13080360867914
1739209788.99352;-38.13080360867914
1739209788.9935224;-38.13080360867914
1739209788.9935248;-45.120503652039325
1739209788.9935272;-45.120503652039325
1739209788.9935296;-38.13080360867914
1739209788.993532;-38.13080360867914
1739209788.9935343;-38.13080360867914
1739209788.9935367;-45.120503652039325
1739209788.993539;-38.13080360867914
1739209788.9935415;-38.13080360867914
1739209788.9935439;-38.13080360867914
1739209788.9935462;-38.13080360867914
1739209788.9935486;-35.57807855764607
1739209788.993551;-45.120503652039325
1739209788.9935534;-45.120503652039325
1739209788.9935558;-45.120503652039325
1739209788.9935582;-33.981070128970906
1739209788.9935606;-35.57807855764607
1739209788.993563;-38.13080360867914
1739209788.9935653;-45.120503652039325
1739209788.9935677;-45.120503652039325
1739209788.99357;-45.120503652039325
1739209788.9935725;-45.120503652039325
1739209788.9935749;-38.13080360867914
1739209788.9935772;-45.120503652039325
1739209788.9935796;-38.13080360867914
1739209788.993582;-38.13080360867914
1739209788.9935844;-45.120503652039325
1739209788.9935868;-45.120503652039325
1739209788.9935892;-32.816014438256545
1739209788.9935915;-38.13080360867914
1739209788.993594;-45.120503652039325
1739209788.9935963;-38.13080360867914
1739209788.9935987;-38.13080360867914
1739209788.993601;-45.120503652039325
1739209788.9936035;-45.120503652039325
1739209788.9936059;-45.120503652039325
1739209788.9936082;-31.141103565318915
1739209788.9936106;-38.13080360867914
1739209788.993613;-45.120503652039325
1739209788.9936154;-45.120503652039325
1739209788.9936178;-38.13080360867914
1739209788.9936202;-38.13080360867914
1739209788.9936225;-38.13080360867914
1739209788.993625;-45.120503652039325
1739209788.9936273;-29.438486411369347
1739209788.9936297;-45.120503652039325
1739209788.993632;-45.120503652039325
1739209788.9936345;-45.120503652039325
1739209788.9936368;-38.13080360867914
1739209788.9936392;-38.13080360867914
1739209788.9936416;-38.13080360867914
1739209788.993644;-35.57807855764607
1739209788.9936464;-28.992665084841942
1739209788.9936488;-38.13080360867914
1739209788.9936512;-38.13080360867914
1739209788.9936535;-38.13080360867914
1739209788.993656;-38.13080360867914
1739209788.9936583;-38.13080360867914
1739209788.9936607;-45.120503652039325
1739209788.993663;-32.816014438256545
1739209788.9936655;-38.13080360867914
1739209788.9936678;-45.120503652039325
1739209788.9936702;-38.13080360867914
1739209788.9936726;-38.13080360867914
1739209788.993675;-38.13080360867914
1739209788.9936774;-45.120503652039325
1739209788.9936798;-38.13080360867914
1739209788.9936821;-38.13080360867914
1739209788.9936845;-31.141103565318915
1739209788.993687;-33.981070128970906
1739209788.9936893;-45.120503652039325
1739209788.9936917;-38.13080360867914
1739209788.993694;-38.13080360867914
1739209788.9936965;-45.120503652039325
1739209788.9936988;-45.120503652039325
1739209788.9937012;-38.13080360867914
1739209788.9937036;-32.816014438256545
1739209788.993706;-33.981070128970906
1739209788.9937084;-38.13080360867914
1739209788.9937108;-45.120503652039325
1739209788.9937131;-45.120503652039325
1739209788.9937155;-31.141103565318893
1739209788.993718;-45.120503652039325
1739209788.9937203;-45.120503652039325
1739209788.9937227;-28.992665084841942
1739209788.993725;-28.992665084841942
1739209788.9937274;-45.120503652039325
1739209788.9937298;-45.120503652039325
1739209788.9937322;-33.981070128970906
1739209788.9937344;-45.120503652039325
1739209788.9937367;-45.120503652039325
1739209788.9937391;-45.120503652039325
1739209788.9937415;-38.13080360867914
1739209788.993744;-45.120503652039325
1739209788.9937463;-45.120503652039325
1739209788.9937487;-35.57807855764607
1739209788.993751;-45.120503652039325
1739209788.9937534;-38.13080360867914
1739209788.9937558;-38.13080360867914
1739209788.9937582;-38.13080360867914
1739209788.9937606;-38.13080360867914
1739209788.993763;-45.120503652039325
1739209788.9937654;-45.120503652039325
1739209788.9937677;-38.13080360867914
1739209788.9937701;-38.13080360867914
1739209788.9937725;-45.120503652039325
1739209788.993775;-38.13080360867914
1739209788.9937773;-32.816014438256545
1739209788.9937797;-38.13080360867914
1739209788.993782;-45.120503652039325
1739209788.9937844;-45.120503652039325
1739209788.9937868;-45.120503652039325
1739209788.9937892;-35.57807855764607
1739209788.9937916;-45.120503652039325
1739209788.993794;-45.120503652039325
1739209788.9937963;-38.13080360867914
1739209788.9937987;-45.120503652039325
1739209788.993801;-38.13080360867914
1739209788.995229;-28.21854285175415
1739209788.9952347;-32.816014438256545
1739209788.9952404;-45.120503652039325
1739209788.9952462;-38.13080360867914
1739209788.995252;-30.49652367304973
1739209788.9952576;-32.816014438256545
1739209788.9952633;-45.120503652039325
1739209788.995269;-38.13080360867914
1739209788.9952748;-45.120503652039325
1739209788.9952805;-45.120503652039325
1739209788.9952862;-45.120503652039325
1739209788.995292;-45.120503652039325
1739209788.995298;-45.120503652039325
1739209788.9953036;-38.13080360867914
1739209788.9953094;-45.120503652039325
1739209788.995315;-45.120503652039325
1739209788.9953208;-45.120503652039325
1739209788.9953265;-45.120503652039325
1739209788.9953322;-45.120503652039325
1739209788.995338;-45.120503652039325
1739209788.9953437;-45.120503652039325
1739209788.9953494;-45.120503652039325
1739209788.9953551;-45.120503652039325
1739209788.9953609;-45.120503652039325
1739209788.9953666;-35.57807855764607
1739209788.9953723;-32.816014438256545
1739209788.995378;-35.57807855764607
1739209788.9953837;-38.13080360867914
1739209788.9953895;-45.120503652039325
1739209788.9953952;-38.13080360867914
1739209788.995401;-38.13080360867914
1739209788.9954066;-38.13080360867914
1739209788.9954123;-38.13080360867914
1739209788.995418;-45.120503652039325
1739209788.9954238;-38.13080360867914
1739209788.9954295;-38.13080360867914
1739209788.9954355;-45.120503652039325
1739209788.9954412;-38.13080360867914
1739209788.995447;-35.57807855764607
1739209788.9954526;-38.13080360867914
1739209788.9954584;-31.141103565318915
1739209788.995464;-28.992665084841942
1739209788.9954698;-38.13080360867914
1739209788.9954755;-38.13080360867914
1739209788.9954813;-38.13080360867914
1739209788.995487;-33.981070128970906
1739209788.9954927;-45.120503652039325
1739209788.9954984;-38.13080360867914
1739209788.9955041;-45.120503652039325
1739209788.9955099;-35.57807855764607
1739209788.9955156;-45.120503652039325
1739209788.9955213;-35.57807855764607
1739209788.995527;-38.13080360867914
1739209788.9955328;-45.120503652039325
1739209788.9955385;-38.13080360867914
1739209788.9955442;-38.13080360867914
1739209788.99555;-38.13080360867914
1739209788.9955556;-31.141103565318915
1739209788.9955614;-45.120503652039325
1739209788.995567;-38.13080360867914
1739209788.995573;-35.57807855764607
1739209788.9955788;-38.13080360867914
1739209788.9955845;-45.120503652039325
1739209788.9955902;-45.120503652039325
1739209788.995596;-35.57807855764607
1739209788.9956017;-33.981070128970906
1739209788.9956074;-45.120503652039325
1739209788.995613;-38.13080360867914
1739209788.9956188;-35.57807855764607
1739209788.9956245;-33.981070128970906
1739209788.9956303;-38.13080360867914
1739209788.995636;-45.120503652039325
1739209788.9956417;-45.120503652039325
1739209788.9956474;-45.120503652039325
1739209788.9956532;-45.120503652039325
1739209788.9956589;-45.120503652039325
1739209788.9956646;-45.120503652039325
1739209788.9956703;-45.120503652039325
1739209788.995676;-45.120503652039325
1739209788.9956818;-38.13080360867914
1739209788.9956875;-45.120503652039325
1739209788.9956932;-38.13080360867914
1739209788.995699;-45.120503652039325
1739209788.9957047;-45.120503652039325
1739209788.9957104;-38.13080360867914
1739209788.9957163;-31.141103565318893
1739209788.995722;-45.120503652039325
1739209788.9957278;-38.13080360867914
1739209788.9957335;-35.57807855764607
1739209788.9957392;-38.13080360867914
1739209788.995745;-45.120503652039325
1739209788.9957507;-38.13080360867914
1739209788.9957564;-35.57807855764607
1739209788.995762;-38.13080360867914
1739209788.9957678;-38.13080360867914
1739209788.9957736;-38.13080360867914
1739209788.9957793;-38.13080360867914
1739209788.995785;-45.120503652039325
1739209788.9957907;-38.13080360867914
1739209788.9957964;-33.981070128970906
1739209788.9958022;-45.120503652039325
1739209788.995808;-38.13080360867914
1739209788.9958136;-45.120503652039325
1739209788.9958193;-38.13080360867914
1739209788.995825;-45.120503652039325
1739209788.9958308;-38.13080360867914
1739209788.9958365;-30.49652367304973
1739209788.9958422;-45.120503652039325
1739209788.995848;-45.120503652039325
1739209788.995854;-38.13080360867914
1739209788.9958596;-35.57807855764607
1739209788.9958653;-45.120503652039325
1739209788.995871;-38.13080360867914
1739209788.9958768;-38.13080360867914
1739209788.9958825;-45.120503652039325
1739209788.9958882;-38.13080360867914
1739209788.995894;-45.120503652039325
1739209788.9958997;-45.120503652039325
1739209788.9959054;-45.120503652039325
1739209788.9959111;-45.120503652039325
1739209788.9959168;-38.13080360867914
1739209788.9959226;-45.120503652039325
1739209788.9959283;-45.120503652039325
1739209788.995934;-38.13080360867914
1739209788.9959397;-45.120503652039325
1739209788.9959455;-38.13080360867914
1739209788.9959512;-45.120503652039325
1739209788.995957;-45.120503652039325
1739209788.9959626;-45.120503652039325
1739209788.9959683;-35.57807855764607
1739209788.995974;-30.49652367304973
1739209788.9959798;-45.120503652039325
1739209788.9959855;-45.120503652039325
1739209788.9959912;-38.13080360867914
1739209788.9959972;-45.120503652039325
1739209788.996003;-45.120503652039325
1739209788.9960086;-45.120503652039325
1739209788.9960144;-38.13080360867914
1739209788.99602;-33.981070128970956
1739209788.9960258;-38.13080360867914
1739209788.9960315;-38.13080360867914
1739209788.9960372;-45.120503652039325
1739209788.996043;-45.120503652039325
1739209788.9960487;-38.13080360867914
1739209788.9960544;-45.120503652039325
1739209788.9960601;-38.13080360867914
1739209788.9960659;-29.438486411369333
1739209788.9960716;-33.981070128970906
1739209788.9960773;-45.120503652039325
1739209788.996083;-38.13080360867914
1739209788.9960887;-35.57807855764607
1739209788.9960945;-38.13080360867914
1739209788.9961002;-45.120503652039325
1739209788.996106;-45.120503652039325
1739209788.9961116;-45.120503652039325
1739209788.9961174;-38.13080360867914
1739209788.996123;-45.120503652039325
1739209788.9961288;-45.120503652039325
1739209788.9961348;-38.13080360867914
1739209788.9961405;-38.13080360867914
1739209788.9961462;-45.120503652039325
1739209788.996152;-45.120503652039325
1739209788.9961576;-45.120503652039325
1739209788.9961634;-45.120503652039325
1739209788.996169;-45.120503652039325
1739209788.9961748;-45.120503652039325
1739209788.9961805;-45.120503652039325
1739209788.9961863;-45.120503652039325
1739209788.996192;-45.120503652039325
1739209788.9961977;-45.120503652039325
1739209788.9962034;-28.21854285175415
1739209788.9962091;-33.981070128970906
1739209788.9962149;-45.120503652039325
1739209788.9962206;-38.13080360867914
1739209788.9962263;-38.13080360867914
1739209788.996232;-45.120503652039325
1739209788.9962378;-45.120503652039325
1739209788.9962435;-38.13080360867914
1739209788.9962492;-45.120503652039325
1739209788.996255;-45.120503652039325
1739209788.9962606;-38.13080360867914
1739209788.9962664;-45.120503652039325
1739209788.9962723;-38.13080360867914
1739209788.996278;-35.57807855764607
1739209788.9962838;-38.13080360867914
1739209788.9962895;-38.13080360867914
1739209788.9962952;-45.120503652039325
1739209788.996301;-45.120503652039325
1739209788.9963067;-45.120503652039325
1739209788.9963124;-35.57807855764607
1739209788.996318;-45.120503652039325
1739209788.9963238;-38.13080360867914
1739209788.9963295;-38.13080360867914
1739209788.9963353;-45.120503652039325
1739209788.996341;-32.816014438256545
1739209788.9963467;-32.816014438256545
1739209788.9963524;-45.120503652039325
1739209788.9963582;-45.120503652039325
1739209788.9963639;-35.57807855764607
1739209788.9963696;-38.13080360867914
1739209788.9963753;-45.120503652039325
1739209788.996381;-38.13080360867914
1739209788.9963868;-38.13080360867914
1739209788.9963925;-38.13080360867914
1739209788.9963982;-45.120503652039325
1739209788.996404;-38.13080360867914
1739209788.9964097;-38.13080360867914
1739209788.9964156;-38.13080360867914
1739209788.9964213;-38.13080360867914
1739209788.996427;-38.13080360867914
1739209788.9964328;-33.981070128970906
1739209788.9964385;-33.981070128970906
1739209788.9964442;-45.120503652039325
1739209788.99645;-38.13080360867914
1739209788.9964557;-45.120503652039325
1739209788.9964614;-45.120503652039325
1739209788.996467;-45.120503652039325
1739209788.9964728;-38.13080360867914
1739209788.9964786;-38.13080360867914
1739209788.9964843;-38.13080360867914
1739209788.99649;-45.120503652039325
1739209788.9964957;-45.120503652039325
1739209788.9965014;-38.13080360867914
1739209788.9965072;-38.13080360867914
1739209788.996513;-45.120503652039325
1739209788.9965186;-33.981070128970906
1739209788.9965243;-45.120503652039325
1739209788.99653;-38.13080360867914
1739209788.9965358;-45.120503652039325
1739209788.9965415;-45.120503652039325
1739209788.9965472;-45.120503652039325
1739209788.9965532;-38.13080360867914
1739209788.996559;-45.120503652039325
1739209788.9965646;-45.120503652039325
1739209788.9965703;-45.120503652039325
1739209788.996576;-38.13080360867914
1739209788.9965818;-32.816014438256545
1739209788.9965875;-38.13080360867914
1739209788.9965932;-45.120503652039325
1739209788.996599;-38.13080360867914
1739209788.9966047;-35.57807855764607
1739209788.9966104;-35.57807855764607
1739209788.9966161;-45.120503652039325
1739209788.9966218;-45.120503652039325
1739209788.9966276;-35.57807855764607
1739209788.9966333;-38.13080360867914
1739209788.996639;-45.120503652039325
1739209788.9966447;-45.120503652039325
1739209788.9966505;-38.13080360867914
1739209788.9966562;-45.120503652039325
1739209788.996662;-38.13080360867914
1739209788.9966676;-38.13080360867914
1739209788.9966733;-35.57807855764607
1739209788.996679;-35.57807855764607
1739209788.9966848;-45.120503652039325
1739209788.9966908;-38.13080360867914
1739209788.9966965;-45.120503652039325
1739209788.9967022;-45.120503652039325
1739209788.996708;-38.13080360867914
1739209788.9967136;-31.141103565318915
1739209788.9967194;-33.981070128970906
1739209788.996725;-38.13080360867914
1739209788.9967308;-45.120503652039325
1739209788.9967365;-45.120503652039325
1739209788.9967422;-45.120503652039325
1739209788.996748;-38.13080360867914
1739209788.9967537;-33.981070128970906
1739209788.9967594;-30.49652367304973
1739209788.9967651;-38.13080360867914
1739209788.9967709;-38.13080360867914
1739209788.9967766;-38.13080360867914
1739209788.9967823;-33.981070128970906
1739209788.996788;-38.13080360867914
1739209788.9967937;-38.13080360867914
1739209788.9967995;-45.120503652039325
1739209788.9968052;-31.141103565318915
1739209788.996811;-38.13080360867914
1739209788.9968166;-45.120503652039325
1739209788.9968224;-35.57807855764607
1739209788.996828;-38.13080360867914
1739209788.996834;-38.13080360867914
1739209788.9968398;-45.120503652039325
1739209788.9968455;-45.120503652039325
1739209788.9968512;-38.13080360867914
1739209788.996857;-38.13080360867914
1739209788.9968626;-45.120503652039325
1739209788.9968684;-38.13080360867914
1739209788.996874;-38.13080360867914
1739209788.9968798;-45.120503652039325
1739209788.9968855;-45.120503652039325
1739209788.9968913;-45.120503652039325
1739209788.996897;-45.120503652039325
1739209788.9969027;-38.13080360867914
1739209788.9969084;-38.13080360867914
1739209788.9969141;-45.120503652039325
1739209788.9969199;-45.120503652039325
1739209788.9969256;-35.57807855764607
1739209788.9969313;-38.13080360867914
1739209788.996937;-45.120503652039325
1739209788.9969428;-33.981070128970906
1739209788.9969485;-31.141103565318915
1739209788.9969542;-38.13080360867914
1739209788.99696;-45.120503652039325
1739209788.9969656;-38.13080360867914
1739209788.9969716;-38.13080360867914
1739209788.9969773;-38.13080360867914
1739209788.996983;-45.120503652039325
1739209788.9969888;-45.120503652039325
1739209788.9969945;-38.13080360867914
1739209788.9970002;-35.57807855764607
1739209788.997006;-45.120503652039325
1739209788.9970117;-45.120503652039325
1739209788.9970174;-35.57807855764607
1739209788.997023;-38.13080360867914
1739209788.9970288;-45.120503652039325
1739209788.9970345;-33.981070128970906
1739209788.9970403;-28.58837851428586
1739209788.997046;-45.120503652039325
1739209788.9970517;-45.120503652039325
1739209788.9970574;-38.13080360867914
1739209788.9970632;-38.13080360867914
1739209788.997069;-45.120503652039325
1739209788.9970746;-45.120503652039325
1739209788.9970803;-38.13080360867914
1739209788.997086;-38.13080360867914
1739209788.9970918;-38.13080360867914
1739209788.9970975;-45.120503652039325
1739209788.9971032;-45.120503652039325
1739209788.997109;-33.981070128970906
1739209788.997115;-38.13080360867914
1739209788.9971206;-45.120503652039325
1739209788.9971263;-38.13080360867914
1739209788.997132;-45.120503652039325
1739209788.9971378;-45.120503652039325
1739209788.9971435;-38.13080360867914
1739209788.9971492;-33.981070128970906
1739209788.997155;-45.120503652039325
1739209788.9971607;-45.120503652039325
1739209788.9971664;-35.57807855764607
1739209788.997172;-38.13080360867914
1739209788.9971778;-38.13080360867914
1739209788.9971836;-38.13080360867914
1739209788.9971893;-32.816014438256545
1739209788.997195;-35.57807855764607
1739209788.9972007;-38.13080360867914
1739209788.9972064;-45.120503652039325
1739209788.9972122;-38.13080360867914
1739209788.997218;-45.120503652039325
1739209788.9972236;-45.120503652039325
1739209788.9972293;-38.13080360867914
1739209788.997235;-38.13080360867914
1739209788.9972408;-45.120503652039325
1739209788.9972465;-38.13080360867914
1739209788.9972525;-35.57807855764607
1739209788.9972582;-32.816014438256545
1739209788.997264;-32.816014438256545
1739209788.9972696;-38.13080360867914
1739209788.9972754;-38.13080360867914
1739209788.997281;-38.13080360867914
1739209788.9972868;-38.13080360867914
1739209788.9972925;-45.120503652039325
1739209788.9972982;-38.13080360867914
1739209788.997304;-35.57807855764607
1739209788.9973097;-38.13080360867914
1739209788.9973154;-45.120503652039325
1739209788.9973211;-38.13080360867914
1739209788.9973269;-38.13080360867914
1739209788.9973326;-38.13080360867914
1739209788.9973383;-35.57807855764607
1739209788.997344;-38.13080360867914
1739209788.9973497;-45.120503652039325
1739209788.9973555;-45.120503652039325
1739209788.9973612;-45.120503652039325
1739209788.997367;-33.981070128970906
1739209788.9973726;-45.120503652039325
1739209788.9973783;-38.13080360867914
1739209788.997384;-35.57807855764607
1739209788.99739;-38.13080360867914
1739209788.9973958;-45.120503652039325
1739209788.9974015;-45.120503652039325
1739209788.9974072;-45.120503652039325
1739209788.997413;-45.120503652039325
1739209788.9974186;-45.120503652039325
1739209788.9974244;-45.120503652039325
1739209788.99743;-30.49652367304973
1739209788.9974358;-38.13080360867914
1739209788.9974415;-45.120503652039325
1739209788.9974473;-38.13080360867914
1739209788.997453;-38.13080360867914
1739209788.9974587;-33.981070128970906
1739209788.9974644;-45.120503652039325
1739209788.9974701;-38.13080360867914
1739209788.9974759;-45.120503652039325
1739209788.9974816;-38.13080360867914
1739209788.9974873;-38.13080360867914
1739209788.997493;-38.13080360867914
1739209788.9974988;-38.13080360867914
1739209788.9975045;-38.13080360867914
1739209788.9975102;-45.120503652039325
1739209788.997516;-38.13080360867914
1739209788.9975216;-38.13080360867914
1739209788.9975274;-38.13080360867914
1739209788.9975333;-38.13080360867914
1739209788.997539;-38.13080360867914
1739209788.9975448;-38.13080360867914
1739209788.9975505;-33.981070128970906
1739209788.9975562;-35.57807855764607
1739209788.997562;-38.13080360867914
1739209788.9975677;-45.120503652039325
1739209788.9975734;-38.13080360867914
1739209788.997579;-38.13080360867914
1739209788.9975848;-38.13080360867914
1739209788.9975905;-45.120503652039325
1739209788.9975963;-38.13080360867914
1739209788.997602;-38.13080360867914
1739209788.9976077;-45.120503652039325
1739209788.9976134;-45.120503652039325
1739209788.9976192;-38.13080360867914
1739209788.9976249;-45.120503652039325
1739209788.9976306;-45.120503652039325
1739209788.9976363;-45.120503652039325
1739209788.997642;-45.120503652039325
1739209788.9976478;-35.57807855764607
1739209788.9976535;-38.13080360867914
1739209788.9976592;-45.120503652039325
1739209788.997665;-38.13080360867914
1739209788.997671;-45.120503652039325
1739209788.9976766;-38.13080360867914
1739209788.9976823;-45.120503652039325
1739209788.997688;-45.120503652039325
1739209788.9976938;-35.57807855764607
1739209788.9976995;-38.13080360867914
1739209788.9977052;-45.120503652039325
1739209788.997711;-38.13080360867914
1739209788.9977167;-35.57807855764607
1739209788.9977224;-38.13080360867914
1739209788.997728;-45.120503652039325
1739209788.9977338;-31.141103565318915
1739209788.9977396;-33.981070128970906
1739209788.9977453;-45.120503652039325
1739209788.997751;-38.13080360867914
1739209788.9977567;-33.981070128970906
1739209788.9977624;-38.13080360867914
1739209788.9977682;-45.120503652039325
1739209788.997774;-45.120503652039325
1739209788.9977796;-31.141103565318915
1739209788.9977853;-38.13080360867914
1739209788.997791;-38.13080360867914
1739209788.9977968;-32.816014438256545
1739209788.9978025;-38.13080360867914
1739209788.9978082;-45.120503652039325
1739209788.9978142;-45.120503652039325
1739209788.99782;-38.13080360867914
1739209788.9978256;-31.141103565318915
1739209788.9978313;-33.981070128970906
1739209788.997837;-45.120503652039325
1739209788.9978428;-35.57807855764607
1739209788.9978485;-38.13080360867914
1739209788.9978542;-45.120503652039325
1739209788.99786;-45.120503652039325
1739209788.9978657;-33.981070128970906
1739209788.9978714;-30.49652367304973
1739209788.9978771;-45.120503652039325
1739209788.9978828;-38.13080360867914
1739209788.9978886;-38.13080360867914
1739209788.9978943;-33.981070128970906
1739209788.9979;-45.120503652039325
1739209788.9979057;-38.13080360867914
1739209788.9979115;-35.57807855764607
1739209788.9979172;-33.981070128970906
1739209788.997923;-38.13080360867914
1739209788.9979286;-45.120503652039325
1739209788.9979343;-35.57807855764607
1739209788.99794;-45.120503652039325
1739209788.9979458;-38.13080360867914
1739209788.9979517;-35.57807855764607
1739209788.9979575;-38.13080360867914
1739209788.9979632;-33.981070128970906
1739209788.997969;-45.120503652039325
1739209788.9979746;-45.120503652039325
1739209788.9979804;-45.120503652039325
1739209788.997986;-38.13080360867914
1739209788.9979918;-45.120503652039325
1739209788.9979975;-45.120503652039325
1739209788.9980032;-35.57807855764607
1739209788.998009;-45.120503652039325
1739209788.9980147;-33.981070128970906
1739209788.9980204;-32.816014438256545
1739209788.9980261;-45.120503652039325
1739209788.9980319;-45.120503652039325
1739209788.9980376;-38.13080360867914
1739209788.9980433;-35.57807855764607
1739209788.998049;-45.120503652039325
1739209788.9980547;-31.141103565318915
1739209788.9980605;-27.267205301931607
1739209788.9980662;-45.120503652039325
1739209788.998072;-45.120503652039325
1739209788.9980776;-38.13080360867914
1739209788.9980834;-32.816014438256545
1739209788.9980893;-38.13080360867914
1739209788.998095;-45.120503652039325
1739209788.9981008;-45.120503652039325
1739209788.9981065;-38.13080360867914
1739209788.9981122;-38.13080360867914
1739209788.998118;-45.120503652039325
1739209788.9981236;-45.120503652039325
1739209788.9981294;-38.13080360867914
1739209788.998135;-31.141103565318915
1739209788.9981408;-45.120503652039325
1739209788.9981465;-33.981070128970906
1739209788.9981523;-26.487275050834715
1739209788.998158;-33.981070128970906
1739209788.9981637;-45.120503652039325
1739209788.9981694;-38.13080360867914
1739209788.9981751;-38.13080360867914
1739209788.9981809;-45.120503652039325
1739209788.9981866;-45.120503652039325
1739209788.9981923;-38.13080360867914
1739209788.998198;-31.141103565318943
1739209788.9982038;-38.13080360867914
1739209788.9982095;-45.120503652039325
1739209788.9982152;-45.120503652039325
1739209788.998221;-38.13080360867914
1739209788.9982266;-32.816014438256545
1739209788.9982326;-45.120503652039325
1739209788.9982383;-38.13080360867914
1739209788.998244;-28.58837851428586
1739209788.9982498;-45.120503652039325
1739209788.9982555;-45.120503652039325
1739209788.9982612;-38.13080360867914
1739209788.998267;-38.13080360867914
1739209788.9982727;-45.120503652039325
1739209788.9982784;-45.120503652039325
1739209788.998284;-45.120503652039325
1739209788.9982898;-45.120503652039325
1739209788.9982955;-38.13080360867914
1739209788.9983013;-35.57807855764607
1739209788.998307;-38.13080360867914
1739209788.9983127;-35.57807855764607
1739209788.9983184;-38.13080360867914
1739209788.9983242;-45.120503652039325
1739209788.9983299;-38.13080360867914
1739209788.9983356;-45.120503652039325
1739209788.9983413;-45.120503652039325
1739209788.998347;-45.120503652039325
1739209788.9983528;-45.120503652039325
1739209788.9983585;-45.120503652039325
1739209788.9983642;-45.120503652039325
1739209788.9983702;-45.120503652039325
1739209788.998376;-45.120503652039325
1739209788.9983816;-38.13080360867914
1739209788.9983873;-45.120503652039325
1739209788.998393;-38.13080360867914
1739209788.9983988;-38.13080360867914
1739209788.9984045;-45.120503652039325
1739209788.9984102;-45.120503652039325
1739209788.998416;-38.13080360867914
1739209788.9984217;-38.13080360867914
1739209788.9984274;-45.120503652039325
1739209788.998433;-45.120503652039325
1739209788.9984388;-38.13080360867914
1739209788.9984446;-45.120503652039325
1739209788.9984503;-45.120503652039325
1739209788.998456;-35.57807855764607
1739209788.9984617;-38.13080360867914
1739209788.9984674;-45.120503652039325
1739209788.9984732;-35.57807855764607
1739209788.998479;-38.13080360867914
1739209788.9984846;-38.13080360867914
1739209788.9984903;-45.120503652039325
1739209788.998496;-45.120503652039325
1739209788.9985018;-45.120503652039325
1739209788.9985077;-38.13080360867914
1739209788.9985135;-38.13080360867914
1739209788.9985192;-35.57807855764607
1739209788.998525;-45.120503652039325
1739209788.9985306;-35.57807855764607
1739209788.9985363;-35.57807855764607
1739209788.998542;-38.13080360867914
1739209788.9985478;-38.13080360867914
1739209788.9985535;-38.13080360867914
1739209788.9985592;-38.13080360867914
1739209788.998565;-45.120503652039325
1739209788.9985707;-45.120503652039325
1739209788.9985764;-35.57807855764607
1739209788.9985821;-38.13080360867914
1739209788.9985878;-45.120503652039325
1739209788.9985936;-38.13080360867914
1739209788.9985993;-38.13080360867914
1739209788.998605;-45.120503652039325
1739209788.9986107;-45.120503652039325
