CAN Message; 0x1a7:000041b02d43bd08
1739209841.9647055;-38.13080360867914
1739209841.9647162;-45.120503652039325
1739209841.964727;-45.120503652039325
1739209841.964738;-45.120503652039325
1739209841.9647486;-45.120503652039325
1739209841.9647593;-38.13080360867914
1739209841.96477;-35.57807855764607
1739209841.964781;-45.120503652039325
1739209841.9647918;-35.57807855764607
1739209841.9648025;-45.120503652039325
1739209841.9648135;-38.13080360867914
1739209841.9648242;-45.120503652039325
1739209841.964835;-38.13080360867914
1739209841.9648457;-38.13080360867914
1739209841.9648566;-45.120503652039325
1739209841.9648674;-45.120503652039325
1739209841.964878;-45.120503652039325
1739209841.964889;-38.13080360867914
1739209841.9648998;-45.120503652039325
1739209841.9649105;-45.120503652039325
1739209841.9649212;-38.13080360867914
1739209841.9649322;-45.120503652039325
1739209841.964943;-45.120503652039325
1739209841.9649537;-38.13080360867914
1739209841.9649646;-32.816014438256545
1739209841.9649754;-45.120503652039325
1739209841.964986;-45.120503652039325
1739209841.964997;-45.120503652039325
1739209841.9650078;-45.120503652039325
1739209841.9650185;-45.120503652039325
1739209841.9650292;-45.120503652039325
1739209841.9650402;-31.141103565318915
1739209841.965051;-31.141103565318893
1739209841.9650617;-38.13080360867914
1739209841.9650726;-38.13080360867914
1739209841.9650834;-38.13080360867914
1739209841.965094;-33.981070128970906
1739209841.9651048;-31.141103565318915
1739209841.9651158;-38.13080360867914
1739209841.9651265;-45.120503652039325
1739209841.9651372;-45.120503652039325
1739209841.9651482;-38.13080360867914
1739209841.965159;-38.13080360867914
1739209841.9651697;-45.120503652039325
1739209841.9651804;-45.120503652039325
1739209841.9651914;-35.57807855764607
1739209841.965202;-38.13080360867914
1739209841.9652128;-38.13080360867914
1739209841.9652238;-38.13080360867914
1739209841.9652345;-38.13080360867914
1739209841.9652452;-35.57807855764607
1739209841.965256;-45.120503652039325
1739209841.965267;-38.13080360867914
1739209841.9652777;-33.981070128970906
1739209841.9652884;-45.120503652039325
1739209841.9652994;-45.120503652039325
1739209841.96531;-38.13080360867914
1739209841.9653208;-38.13080360867914
1739209841.9653318;-45.120503652039325
1739209841.9653425;-35.57807855764607
1739209841.9653533;-35.57807855764607
1739209841.965364;-38.13080360867914
1739209841.965375;-35.57807855764607
1739209841.9653857;-38.13080360867914
1739209841.9653964;-33.981070128970906
1739209841.9654074;-38.13080360867914
1739209841.965418;-45.120503652039325
1739209841.9654288;-45.120503652039325
1739209841.9654396;-38.13080360867914
1739209841.9654505;-32.816014438256545
1739209841.9654613;-45.120503652039325
1739209841.965472;-45.120503652039325
1739209841.965483;-38.13080360867914
1739209841.9654937;-38.13080360867914
1739209841.9655044;-38.13080360867914
1739209841.9655151;-38.13080360867914
1739209841.965526;-38.13080360867914
1739209841.9655368;-31.141103565318915
1739209841.9655476;-45.120503652039325
1739209841.9655585;-38.13080360867914
1739209841.9655693;-38.13080360867914
1739209841.96558;-35.57807855764607
1739209841.9655907;-38.13080360867914
1739209841.9656017;-45.120503652039325
1739209841.9656124;-38.13080360867914
1739209841.9656231;-38.13080360867914
1739209841.965634;-35.57807855764607
1739209841.9656448;-38.13080360867914
1739209841.9656556;-38.13080360867914
1739209841.9656663;-38.13080360867914
1739209841.9656773;-45.120503652039325
1739209841.965688;-38.13080360867914
1739209841.9656987;-45.120503652039325
1739209841.9657097;-33.981070128970906
1739209841.9657204;-38.13080360867914
1739209841.9657311;-38.13080360867914
1739209841.965742;-45.120503652039325
1739209841.9657528;-45.120503652039325
1739209841.9657636;-45.120503652039325
1739209841.9657743;-38.13080360867914
1739209841.9657853;-35.57807855764607
1739209841.965796;-38.13080360867914
1739209841.9658067;-45.120503652039325
1739209841.9658177;-33.981070128970906
1739209841.9658284;-35.57807855764607
1739209841.9658391;-38.13080360867914
1739209841.9658499;-45.120503652039325
1739209841.9658608;-45.120503652039325
1739209841.9658716;-38.13080360867914
1739209841.9658823;-38.13080360867914
1739209841.9658933;-45.120503652039325
1739209841.965904;-33.981070128970906
1739209841.9659147;-45.120503652039325
1739209841.9659255;-38.13080360867914
1739209841.9659364;-35.57807855764607
1739209841.9659472;-45.120503652039325
1739209841.9659579;-45.120503652039325
1739209841.9659688;-45.120503652039325
1739209841.9659796;-45.120503652039325
1739209841.9659903;-45.120503652039325
1739209841.966001;-38.13080360867914
1739209841.966012;-45.120503652039325
1739209841.9660227;-38.13080360867914
1739209841.9660335;-38.13080360867914
1739209841.9660444;-45.120503652039325
1739209841.9660552;-33.981070128970906
1739209841.966066;-38.13080360867914
1739209841.9660769;-35.57807855764607
1739209841.9660876;-38.13080360867914
1739209841.9660983;-35.57807855764607
1739209841.966109;-38.13080360867914
1739209841.96612;-38.13080360867914
1739209841.9661307;-38.13080360867914
1739209841.9661415;-45.120503652039325
1739209841.9661524;-38.13080360867914
1739209841.9661632;-38.13080360867914
1739209841.966174;-35.57807855764607
1739209841.9661846;-38.13080360867914
1739209841.9661956;-45.120503652039325
1739209841.9662063;-38.13080360867914
1739209841.966217;-45.120503652039325
1739209841.966228;-45.120503652039325
1739209841.9662387;-45.120503652039325
1739209841.9662495;-38.13080360867914
1739209841.9662602;-45.120503652039325
1739209841.9662712;-35.57807855764607
1739209841.966282;-45.120503652039325
1739209841.9662926;-45.120503652039325
1739209841.9663036;-45.120503652039325
1739209841.9663143;-31.141103565318915
1739209841.966325;-26.991370085610736
1739209841.9663358;-38.13080360867914
1739209841.9663467;-45.120503652039325
1739209841.9663575;-35.57807855764607
1739209841.9663682;-32.816014438256545
1739209841.9663792;-38.13080360867914
1739209841.96639;-45.120503652039325
1739209841.9664006;-45.120503652039325
1739209841.9664116;-45.120503652039325
1739209841.9664223;-45.120503652039325
1739209841.966433;-45.120503652039325
1739209841.9664438;-38.13080360867914
1739209841.9664547;-45.120503652039325
1739209841.9664655;-45.120503652039325
1739209841.9664762;-45.120503652039325
1739209841.9664872;-38.13080360867914
1739209841.966498;-45.120503652039325
1739209841.9665086;-38.13080360867914
1739209841.9665194;-45.120503652039325
1739209841.9665303;-38.13080360867914
1739209841.966541;-45.120503652039325
1739209841.9665518;-45.120503652039325
1739209841.9665627;-38.13080360867914
1739209841.9665735;-35.57807855764607
1739209841.9665842;-26.035653463252796
1739209841.966595;-38.13080360867914
1739209841.966606;-45.120503652039325
1739209841.9666166;-35.57807855764607
1739209841.9666274;-32.816014438256545
1739209841.9666383;-45.120503652039325
1739209841.966649;-38.13080360867914
1739209841.9666598;-38.13080360867914
1739209841.9666705;-32.81601443825658
1739209841.9666815;-45.120503652039325
1739209841.9666922;-35.57807855764607
1739209841.966703;-45.120503652039325
1739209841.966714;-45.120503652039325
1739209841.9667246;-35.57807855764607
1739209841.9667354;-38.13080360867914
1739209841.966746;-45.120503652039325
1739209841.966757;-32.816014438256545
1739209841.9667678;-38.13080360867914
1739209841.9667785;-38.13080360867914
1739209841.9667895;-45.120503652039325
1739209841.9668002;-45.120503652039325
1739209841.966811;-33.981070128970906
1739209841.966822;-32.816014438256545
1739209841.9668326;-38.13080360867914
1739209841.9668434;-45.120503652039325
1739209841.966854;-38.13080360867914
1739209841.966865;-35.57807855764607
1739209841.9668758;-38.13080360867914
1739209841.9668865;-38.13080360867914
1739209841.9668975;-38.13080360867914
1739209841.9669082;-38.13080360867914
1739209841.966919;-38.13080360867914
1739209841.9669297;-45.120503652039325
1739209841.9669406;-38.13080360867914
1739209841.9669514;-38.13080360867914
1739209841.966962;-45.120503652039325
1739209841.966973;-45.120503652039325
1739209841.9669838;-38.13080360867914
1739209841.9669945;-35.57807855764607
1739209841.9670053;-38.13080360867914
1739209841.9670162;-38.13080360867914
1739209841.967027;-38.13080360867914
1739209841.9670377;-38.13080360867914
1739209841.9670486;-45.120503652039325
1739209841.9670594;-38.13080360867914
1739209841.96707;-38.13080360867914
1739209841.9670808;-45.120503652039325
1739209841.9670918;-38.13080360867914
1739209841.9671025;-45.120503652039325
1739209841.9671133;-38.13080360867914
1739209841.9671242;-38.13080360867914
1739209841.967135;-45.120503652039325
1739209841.9671457;-45.120503652039325
1739209841.9671566;-38.13080360867914
1739209841.9671674;-45.120503652039325
1739209841.967178;-45.120503652039325
1739209841.9671888;-33.981070128970906
1739209841.9671998;-33.981070128970906
1739209841.9672105;-45.120503652039325
1739209841.9672213;-45.120503652039325
1739209841.9672322;-45.120503652039325
1739209841.967243;-45.120503652039325
1739209841.9672537;-45.120503652039325
1739209841.9672644;-45.120503652039325
1739209841.9672754;-45.120503652039325
1739209841.967286;-45.120503652039325
1739209841.9672866;-45.120503652039325
1739209841.967287;-38.13080360867914
1739209841.9672875;-32.816014438256545
1739209841.967288;-33.981070128970906
1739209841.9672885;-35.57807855764607
1739209841.967289;-35.57807855764607
1739209841.9672897;-38.13080360867914
1739209841.9672902;-33.981070128970906
1739209841.9672906;-45.120503652039325
1739209841.967291;-38.13080360867914
1739209841.9672916;-38.13080360867914
1739209841.967292;-45.120503652039325
1739209841.9672925;-45.120503652039325
1739209841.967293;-38.13080360867914
1739209841.9672935;-45.120503652039325
1739209841.967294;-38.13080360867914
1739209841.9672945;-38.13080360867914
1739209841.967295;-45.120503652039325
1739209841.9672954;-45.120503652039325
1739209841.9672961;-38.13080360867914
1739209841.9672966;-45.120503652039325
1739209841.967297;-45.120503652039325
1739209841.9672976;-45.120503652039325
1739209841.967298;-38.13080360867914
1739209841.9672985;-45.120503652039325
1739209841.967299;-38.13080360867914
1739209841.9672995;-35.57807855764607
1739209841.9673;-38.13080360867914
1739209841.9673004;-38.13080360867914
1739209841.967301;-45.120503652039325
1739209841.9673014;-35.57807855764607
1739209841.9673018;-45.120503652039325
1739209841.9673026;-38.13080360867914
1739209841.967303;-45.120503652039325
1739209841.9673035;-45.120503652039325
1739209841.967304;-38.13080360867914
1739209841.9673045;-35.57807855764607
1739209841.967305;-38.13080360867914
1739209841.9673054;-45.120503652039325
1739209841.967306;-33.981070128970906
1739209841.9673064;-45.120503652039325
1739209841.9673069;-45.120503652039325
1739209841.9673073;-45.120503652039325
1739209841.9673078;-38.13080360867914
1739209841.9673083;-38.13080360867914
1739209841.967309;-45.120503652039325
1739209841.9673095;-45.120503652039325
1739209841.96731;-45.120503652039325
1739209841.9673104;-38.13080360867914
1739209841.967311;-38.13080360867914
1739209841.9673114;-45.120503652039325
1739209841.9673119;-33.981070128970906
1739209841.9673123;-45.120503652039325
1739209841.9673128;-38.13080360867914
1739209841.9673133;-45.120503652039325
1739209841.9673138;-31.141103565318915
1739209841.9673142;-31.141103565318915
1739209841.9673147;-38.13080360867914
1739209841.9673152;-45.120503652039325
1739209841.967316;-38.13080360867914
1739209841.9673164;-38.13080360867914
1739209841.9673169;-45.120503652039325
1739209841.9673173;-45.120503652039325
1739209841.9673178;-45.120503652039325
1739209841.9673183;-38.13080360867914
1739209841.9673188;-38.13080360867914
1739209841.9673193;-45.120503652039325
1739209841.9673197;-45.120503652039325
1739209841.9673202;-45.120503652039325
1739209841.9673207;-38.13080360867914
1739209841.9673212;-45.120503652039325
1739209841.9673216;-31.141103565318915
1739209841.9673223;-29.438486411369333
1739209841.9673228;-33.981070128970906
1739209841.9673233;-45.120503652039325
1739209841.9673238;-32.816014438256545
1739209841.9673243;-38.13080360867914
1739209841.9673247;-45.120503652039325
1739209841.9673252;-38.13080360867914
1739209841.9673257;-45.120503652039325
1739209841.9673262;-45.120503652039325
1739209841.9673266;-38.13080360867914
1739209841.967327;-38.13080360867914
1739209841.9673276;-38.13080360867914
1739209841.967328;-45.120503652039325
1739209841.9673288;-45.120503652039325
1739209841.9673293;-38.13080360867914
1739209841.9673297;-38.13080360867914
1739209841.9673302;-38.13080360867914
1739209841.9673307;-38.13080360867914
1739209841.9673312;-45.120503652039325
1739209841.9673316;-33.981070128970906
1739209841.9673321;-45.120503652039325
1739209841.9673326;-38.13080360867914
1739209841.967333;-35.57807855764607
1739209841.9673336;-38.13080360867914
1739209841.967334;-38.13080360867914
1739209841.9673345;-45.120503652039325
1739209841.9673352;-45.120503652039325
1739209841.9673357;-30.49652367304973
1739209841.9673362;-31.141103565318915
1739209841.9673367;-45.120503652039325
1739209841.9673371;-45.120503652039325
1739209841.9673376;-45.120503652039325
1739209841.967338;-38.13080360867914
1739209841.9673386;-38.13080360867914
1739209841.967339;-45.120503652039325
1739209841.9673395;-45.120503652039325
1739209841.96734;-38.13080360867914
1739209841.9673405;-35.57807855764607
1739209841.967341;-45.120503652039325
1739209841.9673417;-38.13080360867914
1739209841.9673421;-28.21854285175415
1739209841.9673426;-38.13080360867914
1739209841.967343;-45.120503652039325
1739209841.9673436;-38.13080360867914
1739209841.967344;-38.13080360867914
1739209841.9673445;-45.120503652039325
1739209841.967345;-38.13080360867914
1739209841.9673455;-45.120503652039325
1739209841.967346;-45.120503652039325
1739209841.9673464;-45.120503652039325
1739209841.967347;-38.13080360867914
1739209841.9673474;-35.57807855764607
1739209841.967348;-38.13080360867914
1739209841.9673486;-45.120503652039325
1739209841.967349;-38.13080360867914
1739209841.9673495;-38.13080360867914
1739209841.96735;-45.120503652039325
1739209841.9673505;-45.120503652039325
1739209841.967351;-45.120503652039325
1739209841.9673514;-45.120503652039325
1739209841.967352;-33.981070128970906
1739209841.9673524;-31.141103565318915
1739209841.9673529;-45.120503652039325
1739209841.9673533;-38.13080360867914
1739209841.9673538;-35.57807855764607
1739209841.9673545;-38.13080360867914
1739209841.967355;-45.120503652039325
1739209841.9673555;-38.13080360867914
1739209841.967356;-32.816014438256545
1739209841.9673564;-45.120503652039325
1739209841.967357;-45.120503652039325
1739209841.9673574;-45.120503652039325
1739209841.9673579;-45.120503652039325
1739209841.9673584;-33.981070128970906
1739209841.9673588;-45.120503652039325
1739209841.9673593;-45.120503652039325
1739209841.9673598;-38.13080360867914
1739209841.9673603;-33.981070128970906
